actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal
516,PT01M14.00S,2024-12-20T04:53:57.7Z,3,REGULAR,3pt,Jump Shot,[],1631099,89.96386333771353,3.6764705882352944,1610612758,80,84,2024-12-20T04:54:04Z,5070000,False,-232.0,42.0,1,right,K. Murray 3PT  (7 PTS) (D. Sabonis 6 AST),"[1631099, 1627734]",1610612758.0,SAC,,,,Murray,K. Murray,,,,,Left Corner 3,24+ Left,23.53,Made,7.0,D. Sabonis,1627734.0,6.0,,,,,,,,,,,,,,
518,PT00M51.60S,2024-12-20T04:54:22.0Z,3,REGULAR,turnover,lost ball,[],1629060,,,1610612747,80,84,2024-12-20T04:54:32Z,5090000,False,,,0,,R. Hachimura lost ball TURNOVER (4 TO),"[1629060, 1628370]",1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,4.0,Monk,1628370.0,,,,,,,,,,,
519,PT00M51.60S,2024-12-20T04:54:22.0Z,3,REGULAR,steal,,[],1628370,,,1610612758,80,84,2024-12-20T04:54:25Z,5100000,False,,,0,,M. Monk STEAL (1 STL),[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
521,PT00M40.20S,2024-12-20T04:54:50.6Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1628370,71.30420499342969,16.911764705882355,1610612758,80,84,2024-12-20T04:54:56Z,5120000,False,-165.0,217.0,1,right,MISS M. Monk 27' 3PT,[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,Above the Break 3,24+ Left Center,27.3,Missed,,,,,,,,,,,,,,,,,,
522,PT00M37.20S,2024-12-20T04:54:53.6Z,3,REGULAR,rebound,defensive,[],1642261,,,1610612747,80,84,2024-12-20T04:54:56Z,5130000,False,,,0,,D. Knecht REBOUND (Off:0 Def:1),[1642261],1610612747.0,LAL,,,,Knecht,D. Knecht,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,521.0,1.0,1.0,0.0
523,PT00M30.30S,2024-12-20T04:55:00.6Z,3,REGULAR,3pt,Jump Shot,[],1642261,28.465834428383708,80.63725490196079,1610612747,80,84,2024-12-20T04:55:05Z,5140000,False,-153.0,215.0,1,left,MISS D. Knecht 26' 3PT,[1642261],1610612747.0,LAL,,,,Knecht,D. Knecht,,,,,Above the Break 3,24+ Left Center,26.41,Missed,,,,,,,,,,,,,,,,,,
524,PT00M25.50S,2024-12-20T04:55:05.4Z,3,REGULAR,rebound,defensive,[],1628370,,,1610612758,80,84,2024-12-20T04:55:05Z,5150000,False,,,0,,M. Monk REBOUND (Off:0 Def:3),[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,523.0,3.0,3.0,0.0
525,PT00M03.50S,2024-12-20T04:55:27.4Z,3,REGULAR,turnover,bad pass,[],1628989,,,1610612758,80,84,2024-12-20T04:58:09Z,5160000,False,,,0,,K. Huerter bad pass TURNOVER (3 TO),"[1628989, 1626156]",1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,Mid-Range,8-16 Center,,,,,,,3.0,Russell,1626156.0,,,,,,,,,,,
526,PT00M03.50S,2024-12-20T04:55:27.4Z,3,REGULAR,steal,,[],1626156,,,1610612747,80,84,2024-12-20T04:55:30Z,5170000,False,,,0,,D. Russell STEAL (1 STL),[1626156],1610612747.0,LAL,,,,Russell,D. Russell,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,,,,
528,PT00M00.30S,2024-12-20T04:55:33.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629060,7.835085413929041,50.245098039215684,1610612747,80,86,2024-12-20T04:58:29Z,5190000,False,-1.0,21.0,1,left,R. Hachimura cutting Layup (10 PTS) (L. James 5 AST),"[1629060, 2544]",1610612747.0,LAL,cutting,,,Hachimura,R. Hachimura,,,,,Restricted Area,0-8 Center,2.11,Made,10.0,L. James,2544.0,5.0,,,,,,,,,,,,,,
530,PT00M00.00S,2024-12-20T04:56:49.7Z,3,REGULAR,period,end,[],0,,,1610612758,80,86,2024-12-20T04:56:49Z,5210000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
531,PT12M00.00S,2024-12-20T04:57:05.2Z,4,REGULAR,substitution,out,['startperiod'],1628370,,,1610612758,80,86,2024-12-20T04:58:17Z,5220000,False,,,0,,SUB out: M. Monk,[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,,,
532,PT12M00.00S,2024-12-20T04:57:05.2Z,4,REGULAR,substitution,out,['startperiod'],1627734,,,1610612758,80,86,2024-12-20T04:58:17Z,5230000,False,,,0,,SUB out: D. Sabonis,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,,,
533,PT12M00.00S,2024-12-20T04:57:05.2Z,4,REGULAR,substitution,out,['startperiod'],1642261,,,1610612758,80,86,2024-12-20T04:58:17Z,5240000,False,,,0,,SUB out: D. Knecht,[1642261],1610612747.0,LAL,,,,Knecht,D. Knecht,,,,,,,,,,,,,,,,,,,,,,,,,,
534,PT12M00.00S,2024-12-20T04:57:05.2Z,4,REGULAR,substitution,in,['startperiod'],1628368,,,1610612758,80,86,2024-12-20T04:58:17Z,5250000,False,,,0,,SUB in: D. Fox,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,
535,PT12M00.00S,2024-12-20T04:57:05.2Z,4,REGULAR,substitution,in,['startperiod'],1642403,,,1610612758,80,86,2024-12-20T04:58:17Z,5260000,False,,,0,,SUB in: I. Jones,[1642403],1610612758.0,SAC,,,,Jones,I. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
536,PT12M00.00S,2024-12-20T04:57:05.2Z,4,REGULAR,substitution,in,['startperiod'],1629629,,,1610612758,80,86,2024-12-20T04:58:17Z,5270000,False,,,0,,SUB in: C. Reddish,[1629629],1610612747.0,LAL,,,,Reddish,C. Reddish,,,,,,,,,,,,,,,,,,,,,,,,,,
537,PT12M00.00S,2024-12-20T04:58:22.1Z,4,REGULAR,period,start,[],0,,,1610612747,80,86,2024-12-20T04:58:22Z,5280000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
538,PT11M47.00S,2024-12-20T04:58:34.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],2544,6.783837056504599,61.51960784313726,1610612747,80,86,2024-12-20T04:58:40Z,5290000,False,-58.0,11.0,1,left,MISS L. James cutting Layup,[2544],1610612747.0,LAL,cutting,,,James,L. James,,,,,In The Paint (Non-RA),0-8 Center,5.87,Missed,,,,,,,,,,,,,,,,,,
539,PT11M44.00S,2024-12-20T04:58:37.4Z,4,REGULAR,rebound,defensive,[],1642403,,,1610612758,80,86,2024-12-20T04:58:40Z,5300000,False,,,0,,I. Jones REBOUND (Off:0 Def:1),[1642403],1610612758.0,SAC,,,,Jones,I. Jones,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,538.0,1.0,1.0,0.0
540,PT11M32.00S,2024-12-20T04:58:51.6Z,4,REGULAR,foul,personal,['2freethrow'],1629216,,,1610612758,80,86,2024-12-20T04:59:04Z,5310000,False,,,0,,G. Vincent shooting personal FOUL (4 PF) (Fox 2 FT),"[1629216, 1628368]",1610612747.0,LAL,shooting,,,Vincent,G. Vincent,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,1628480.0,4.0,0.0,Fox,1628368.0,,,,,,
542,PT11M32.00S,2024-12-20T04:59:22.4Z,4,REGULAR,freethrow,1 of 2,[],1628368,,,1610612758,81,86,2024-12-20T04:59:22Z,5330000,False,,,0,,D. Fox Free Throw 1 of 2 (16 PTS),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,Made,16.0,,,,,,,,,,,,,,,,,
543,PT11M32.00S,2024-12-20T04:59:42.3Z,4,REGULAR,freethrow,2 of 2,[],1628368,,,1610612758,82,86,2024-12-20T04:59:42Z,5340000,False,,,0,,D. Fox Free Throw 2 of 2 (17 PTS),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,Made,17.0,,,,,,,,,,,,,,,,,
544,PT11M14.00S,2024-12-20T05:00:01.7Z,4,REGULAR,3pt,Jump Shot,[],1629216,24.392247043363994,88.23529411764706,1610612747,82,89,2024-12-20T05:00:07Z,5350000,False,-191.0,177.0,1,left,G. Vincent 26' 3PT  (12 PTS),[1629216],1610612747.0,LAL,,,,Vincent,G. Vincent,,,,,Above the Break 3,24+ Left Center,26.04,Made,12.0,,,,,,,,,,,,,,,,,
546,PT11M00.00S,2024-12-20T05:00:17.1Z,4,REGULAR,turnover,out-of-bounds,[],1628368,,,1610612758,82,89,2024-12-20T05:00:37Z,5370000,False,,,0,,D. Fox bad pass out-of-bounds TURNOVER (1 TO),[1628368],1610612758.0,SAC,bad pass,,,Fox,D. Fox,,,,,Above the Break 3,24+ Left Center,,,,,,,1.0,,,1628480.0,,,,,,,,,,
547,PT10M47.00S,2024-12-20T05:00:38.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1626156,12.171484888304862,62.99019607843137,1610612747,82,91,2024-12-20T05:00:45Z,5380000,False,-65.0,62.0,1,left,D. Russell 8' driving Layup (14 PTS),[1626156],1610612747.0,LAL,driving,,,Russell,D. Russell,,,,,In The Paint (Non-RA),8-16 Left,8.98,Made,14.0,,,,,,,,,,,,,,,,,
548,PT10M34.00S,2024-12-20T05:00:50.9Z,4,REGULAR,2pt,Jump Shot,[],1631099,95.26938239159001,89.23866421568627,1610612758,82,91,2024-12-20T05:01:42Z,5390000,False,196.0,-8.0,1,right,MISS K. Murray 19' Jump Shot,[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Mid-Range,16-24 Right,19.64,Missed,,,,,,,,,,,,,,,,,,
549,PT10M31.00S,2024-12-20T05:00:53.9Z,4,REGULAR,rebound,defensive,[],2544,,,1610612747,82,91,2024-12-20T05:00:59Z,5400000,False,,,0,,L. James REBOUND (Off:0 Def:6),[2544],1610612747.0,LAL,,,,James,L. James,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,,,,,548.0,6.0,6.0,0.0
550,PT10M30.00S,2024-12-20T05:01:03.1Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",2544,8.886333771353483,59.55882352941176,1610612747,82,91,2024-12-20T06:15:48Z,5410000,False,-48.0,31.0,1,left,MISS L. James running Layup,[2544],1610612747.0,LAL,running,,,James,L. James,,,,,In The Paint (Non-RA),0-8 Center,5.7,Missed,,,,,,,,,,,,,,,,,,
551,PT10M28.00S,2024-12-20T05:01:05.1Z,4,REGULAR,rebound,defensive,[],1628368,,,1610612758,82,91,2024-12-20T05:02:14Z,5420000,False,,,0,,D. Fox REBOUND (Off:0 Def:2),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,550.0,2.0,2.0,0.0
552,PT10M23.00S,2024-12-20T05:01:05.6Z,4,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1642403,91.80354796320631,48.03921568627451,1610612758,84,91,2024-12-20T05:03:14Z,5430000,False,-10.0,25.0,1,right,I. Jones running alley-oop DUNK (2 PTS) (K. Huerter 2 AST),"[1642403, 1628989]",1610612758.0,SAC,running alley-oop,,,Jones,I. Jones,,,,,Restricted Area,0-8 Center,2.64,Made,2.0,K. Huerter,1628989.0,2.0,,,,,,,,,,,,,,
554,PT10M10.00S,2024-12-20T05:01:27.5Z,4,REGULAR,3pt,Jump Shot,[],1626156,33.065045992115635,65.93137254901961,1610612747,84,91,2024-12-20T05:03:32Z,5450000,False,-80.0,258.0,1,left,MISS D. Russell 27' pullup 3PT,[1626156],1610612747.0,LAL,pullup,,,Russell,D. Russell,,,,,Above the Break 3,24+ Center,27.03,Missed,,,,,,,,,,,,,,,,,,
555,PT10M05.00S,2024-12-20T05:01:32.5Z,4,REGULAR,rebound,defensive,[],1631099,,,1610612758,84,91,2024-12-20T05:01:35Z,5460000,False,,,0,,K. Murray REBOUND (Off:1 Def:5),[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,554.0,6.0,5.0,1.0
556,PT09M58.00S,2024-12-20T05:01:40.4Z,4,REGULAR,foul,personal,['2freethrow'],1629629,,,1610612758,84,91,2024-12-20T05:01:51Z,5470000,False,,,0,,C. Reddish shooting personal FOUL (3 PF) (Fox 2 FT),"[1629629, 1628368]",1610612747.0,LAL,shooting,,,Reddish,C. Reddish,,,,,Mid-Range,8-16 Center,,,,,,,,,,204058.0,3.0,0.0,Fox,1628368.0,,,,,,
558,PT09M58.00S,2024-12-20T05:02:14.6Z,4,REGULAR,freethrow,1 of 2,[],1628368,,,1610612758,85,91,2024-12-20T05:02:14Z,5490000,False,,,0,,D. Fox Free Throw 1 of 2 (18 PTS),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,Made,18.0,,,,,,,,,,,,,,,,,
559,PT09M58.00S,2024-12-20T05:02:30.5Z,4,REGULAR,freethrow,2 of 2,[],1628368,,,1610612758,86,91,2024-12-20T05:02:30Z,5500000,False,,,0,,D. Fox Free Throw 2 of 2 (19 PTS),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,Made,19.0,,,,,,,,,,,,,,,,,
560,PT09M35.00S,2024-12-20T05:02:59.5Z,4,REGULAR,3pt,Jump Shot,[],1629629,23.866622864651774,87.5,1610612747,86,91,2024-12-20T05:03:03Z,5510000,False,-188.0,172.0,1,left,MISS C. Reddish 25' 3PT,[1629629],1610612747.0,LAL,,,,Reddish,C. Reddish,,,,,Above the Break 3,24+ Left Center,25.43,Missed,,,,,,,,,,,,,,,,,,
561,PT09M32.00S,2024-12-20T05:03:02.5Z,4,REGULAR,rebound,defensive,[],1642403,,,1610612758,86,91,2024-12-20T05:03:03Z,5520000,False,,,0,,I. Jones REBOUND (Off:0 Def:2),[1642403],1610612758.0,SAC,,,,Jones,I. Jones,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,560.0,2.0,2.0,0.0
562,PT09M28.00S,2024-12-20T05:03:06.2Z,4,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",1628368,89.56964520367937,39.705882352941174,1610612758,86,91,2024-12-20T05:04:24Z,5530000,False,-51.0,46.0,1,right,MISS D. Fox 6' turnaround fadeaway Shot,[1628368],1610612758.0,SAC,turnaround fadeaway,,,Fox,D. Fox,,,,,In The Paint (Non-RA),0-8 Center,6.87,Missed,,,,,,,,,,,,,,,,,,
563,PT09M25.00S,2024-12-20T05:03:09.2Z,4,REGULAR,rebound,defensive,[],1626156,,,1610612747,86,91,2024-12-20T05:03:18Z,5540000,False,,,0,,D. Russell REBOUND (Off:1 Def:4),[1626156],1610612747.0,LAL,,,,Russell,D. Russell,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,562.0,5.0,4.0,1.0
564,PT09M19.00S,2024-12-20T05:03:14.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],2544,9.543363994743759,49.01960784313725,1610612747,86,91,2024-12-20T05:03:22Z,5550000,False,5.0,37.0,1,left,MISS L. James driving Layup - blocked,"[2544, 1642403]",1610612747.0,LAL,driving,,,James,L. James,,,,,Restricted Area,0-8 Center,3.75,Missed,,,,,,,,,,,,,Jones,1642403.0,,,,
565,PT09M19.00S,2024-12-20T05:03:14.9Z,4,REGULAR,block,,[],1642403,,,1610612747,86,91,2024-12-20T05:03:19Z,5560000,False,,,0,,I. Jones BLOCK (1 BLK),[1642403],1610612758.0,SAC,,,,Jones,I. Jones,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
566,PT09M19.00S,2024-12-20T05:03:14.9Z,4,REGULAR,rebound,defensive,[],1628368,,,1610612758,86,91,2024-12-20T05:03:22Z,5570000,False,,,0,,D. Fox REBOUND (Off:0 Def:3),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,564.0,3.0,3.0,0.0
567,PT09M13.00S,2024-12-20T05:03:20.6Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1631165,92.32917214191852,48.28431372549019,1610612758,88,91,2024-12-20T05:03:26Z,5580000,False,-9.0,20.0,1,right,K. Ellis running DUNK (5 PTS) (D. Fox 5 AST),"[1631165, 1628368]",1610612758.0,SAC,running,,,Ellis,K. Ellis,,,,,Restricted Area,0-8 Center,2.14,Made,5.0,D. Fox,1628368.0,5.0,,,,,,,,,,,,,,
570,PT09M04.00S,2024-12-20T05:03:42.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629060,5.995400788436268,40.44117647058824,1610612747,88,91,2024-12-20T05:06:33Z,5610000,False,48.0,4.0,1,left,MISS R. Hachimura cutting Layup - blocked,"[1629060, 1642403]",1610612747.0,LAL,cutting,,,Hachimura,R. Hachimura,,,,,In The Paint (Non-RA),0-8 Center,4.8,Missed,,,,,,,,,,,,,Jones,1642403.0,,,,
575,PT09M04.00S,2024-12-20T05:03:42.7Z,4,REGULAR,block,,[],1642403,,,1610612747,88,91,2024-12-20T05:05:50Z,5615000,False,,,0,,I. Jones BLOCK (2 BLK),[1642403],1610612758.0,SAC,,,,Jones,I. Jones,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
571,PT09M01.00S,2024-12-20T05:03:45.7Z,4,REGULAR,rebound,defensive,[],1631165,,,1610612758,88,91,2024-12-20T05:06:33Z,5620000,False,,,0,,K. Ellis REBOUND (Off:0 Def:4),[1631165],1610612758.0,SAC,,,,Ellis,K. Ellis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,570.0,4.0,4.0,0.0
572,PT08M57.00S,2024-12-20T05:03:50.3Z,4,REGULAR,turnover,out-of-bounds,[],1628368,,,1610612758,88,91,2024-12-20T05:04:03Z,5630000,False,,,0,,D. Fox lost ball out-of-bounds TURNOVER (2 TO),[1628368],1610612758.0,SAC,lost ball,,,Fox,D. Fox,,,,,Mid-Range,8-16 Left,,,,,,,2.0,,,,,,,,,,,,,
574,PT08M57.00S,2024-12-20T05:04:14.0Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612747,88,91,2024-12-20T05:04:14Z,5650000,False,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
576,PT08M57.00S,2024-12-20T05:06:17.3Z,4,REGULAR,substitution,out,[],2544,,,1610612747,88,91,2024-12-20T05:06:51Z,5660000,False,,,0,,SUB out: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,,
577,PT08M57.00S,2024-12-20T05:06:17.3Z,4,REGULAR,substitution,in,[],203076,,,1610612747,88,91,2024-12-20T05:06:51Z,5670000,False,,,0,,SUB in: A. Davis,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
578,PT08M35.00S,2024-12-20T05:07:08.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203076,6.258212877792378,40.19607843137255,1610612747,88,91,2024-12-20T05:07:26Z,5680000,False,49.0,6.0,1,left,MISS A. Davis driving Layup,[203076],1610612747.0,LAL,driving,,,Davis,A. Davis,,,,,In The Paint (Non-RA),0-8 Center,4.94,Missed,,,,,,,,,,,,,,,,,,
579,PT08M30.00S,2024-12-20T05:07:13.3Z,4,REGULAR,rebound,defensive,[],1642403,,,1610612758,88,91,2024-12-20T05:07:14Z,5690000,False,,,0,,I. Jones REBOUND (Off:0 Def:3),[1642403],1610612758.0,SAC,,,,Jones,I. Jones,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,578.0,3.0,3.0,0.0
580,PT08M20.00S,2024-12-20T05:07:22.7Z,4,REGULAR,3pt,Jump Shot,[],1631165,92.85479632063075,2.941176470588235,1610612758,88,91,2024-12-20T05:07:27Z,5700000,False,-235.0,15.0,1,right,MISS K. Ellis 3PT,[1631165],1610612758.0,SAC,,,,Ellis,K. Ellis,,,,,Left Corner 3,24+ Left,23.58,Missed,,,,,,,,,,,,,,,,,,
581,PT08M16.00S,2024-12-20T05:07:26.7Z,4,REGULAR,rebound,defensive,[],1626156,,,1610612747,88,91,2024-12-20T05:07:27Z,5710000,False,,,0,,D. Russell REBOUND (Off:1 Def:5),[1626156],1610612747.0,LAL,,,,Russell,D. Russell,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,,,,,580.0,6.0,5.0,1.0
582,PT08M13.00S,2024-12-20T05:07:31.3Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'defensivegoaltending']",1626156,5.338370565045992,35.294117647058826,1610612747,88,93,2024-12-20T05:08:40Z,5720000,False,74.0,-2.0,1,left,D. Russell 7' running finger roll Layup (16 PTS),[1626156],1610612747.0,LAL,running finger roll,,,Russell,D. Russell,,,,,In The Paint (Non-RA),0-8 Center,7.35,Made,16.0,,,,,,,,,,,,,,,,,
583,PT08M13.00S,2024-12-20T05:07:41.0Z,4,REGULAR,violation,defensive goaltending,[],1631099,,,1610612747,88,93,2024-12-20T05:07:48Z,5730000,False,,,0,,K. Murray defensive goaltending VIOLATION,[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,,,,,,,,,,,,1662.0,,,,,,,,,,
584,PT08M07.00S,2024-12-20T05:08:04.6Z,4,REGULAR,foul,personal,[],1629629,,,1610612758,88,93,2024-12-20T05:08:13Z,5740000,False,,,0,,C. Reddish personal FOUL (4 PF),"[1629629, 1628368]",1610612747.0,LAL,,,,Reddish,C. Reddish,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,204058.0,4.0,0.0,Fox,1628368.0,,,,,,
586,PT08M07.00S,2024-12-20T05:08:12.8Z,4,REGULAR,substitution,out,[],1642403,,,1610612758,88,93,2024-12-20T05:08:21Z,5760000,False,,,0,,SUB out: I. Jones,[1642403],1610612758.0,SAC,,,,Jones,I. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
587,PT08M07.00S,2024-12-20T05:08:12.8Z,4,REGULAR,substitution,out,[],1629060,,,1610612758,88,93,2024-12-20T05:08:21Z,5770000,False,,,0,,SUB out: R. Hachimura,[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,,,,,,,,,,,,,,,,,,,,,,
588,PT08M07.00S,2024-12-20T05:08:12.8Z,4,REGULAR,substitution,in,[],1627734,,,1610612758,88,93,2024-12-20T05:08:21Z,5780000,False,,,0,,SUB in: D. Sabonis,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,,,
589,PT08M07.00S,2024-12-20T05:08:12.8Z,4,REGULAR,substitution,in,[],1630559,,,1610612758,88,93,2024-12-20T05:08:21Z,5790000,False,,,0,,SUB in: A. Reaves,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,,,
590,PT08M07.00S,2024-12-20T05:08:27.2Z,4,REGULAR,substitution,out,[],1631099,,,1610612758,88,93,2024-12-20T05:08:36Z,5800000,False,,,0,,SUB out: K. Murray,[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
591,PT08M07.00S,2024-12-20T05:08:27.2Z,4,REGULAR,substitution,out,[],1631165,,,1610612758,88,93,2024-12-20T05:08:36Z,5810000,False,,,0,,SUB out: K. Ellis,[1631165],1610612758.0,SAC,,,,Ellis,K. Ellis,,,,,,,,,,,,,,,,,,,,,,,,,,
592,PT08M07.00S,2024-12-20T05:08:27.2Z,4,REGULAR,substitution,in,[],201942,,,1610612758,88,93,2024-12-20T05:08:36Z,5820000,False,,,0,,SUB in: D. DeRozan,[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,,
593,PT08M07.00S,2024-12-20T05:08:27.2Z,4,REGULAR,substitution,in,[],1628370,,,1610612758,88,93,2024-12-20T05:08:36Z,5830000,False,,,0,,SUB in: M. Monk,[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,,,
594,PT08M00.00S,2024-12-20T05:08:48.8Z,4,REGULAR,2pt,Jump Shot,[],1628368,78.13731931668858,41.42156862745098,1610612758,90,93,2024-12-20T05:08:55Z,5840000,False,-43.0,153.0,1,right,D. Fox 15' pullup Jump Shot (21 PTS) (D. Sabonis 7 AST),"[1628368, 1627734]",1610612758.0,SAC,pullup,,,Fox,D. Fox,,,,,Mid-Range,8-16 Center,15.89,Made,21.0,D. Sabonis,1627734.0,7.0,,,,,,,,,,,,,,
596,PT07M43.00S,2024-12-20T05:09:05.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630559,10.5946123521682,65.68627450980392,1610612747,90,95,2024-12-20T05:09:32Z,5860000,False,-78.0,47.0,1,left,A. Reaves 9' driving floating bank Jump Shot (19 PTS),[1630559],1610612747.0,LAL,driving floating bank,,,Reaves,A. Reaves,,,,,In The Paint (Non-RA),8-16 Left,9.15,Made,19.0,,,,,,,,,,,,,,,,,
597,PT07M37.00S,2024-12-20T05:09:10.6Z,4,REGULAR,turnover,lost ball,[],1628368,,,1610612758,90,95,2024-12-20T05:09:19Z,5870000,False,,,0,,D. Fox lost ball TURNOVER (3 TO),"[1628368, 203076]",1610612758.0,SAC,,,,Fox,D. Fox,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,3.0,Davis,203076.0,,,,,,,,,,,
598,PT07M37.00S,2024-12-20T05:09:10.6Z,4,REGULAR,steal,,[],203076,,,1610612747,90,95,2024-12-20T05:14:02Z,5880000,False,,,0,,A. Davis STEAL (3 STL),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
599,PT07M20.00S,2024-12-20T05:09:30.2Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],1626156,21.632720105124836,59.55882352941176,1610612747,90,95,2024-12-20T06:30:11Z,5890000,False,-48.0,151.0,1,left,MISS D. Russell 15' fadeaway Shot,[1626156],1610612747.0,LAL,fadeaway,,,Russell,D. Russell,,,,,Mid-Range,8-16 Center,15.82,Missed,,,,,,,,,,,,,,,,,,
