actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
508,PT09M59.00S,2025-01-17T04:49:03.7Z,4,REGULAR,2pt,Jump Shot,['2ndchance'],1628370,11.251642575558476,29.166666666666668,1610612758,92,94,2025-01-17T05:07:02Z,4940000,False,104.0,53.0,1,left,MISS M. Monk 11' driving floating Shot,[1628370],1610612758.0,SAC,driving floating,,,Monk,M. Monk,,,,,Mid-Range,8-16 Right,11.7,Missed,,,,,,,,,,,,,,,,,,
509,PT09M59.00S,2025-01-17T04:49:03.7Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612758,92,94,2025-01-17T04:49:09Z,4950000,False,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,Mid-Range,8-16 Right,,,508.0,,,,,,,,,,,,,,,,,
511,PT09M49.00S,2025-01-17T04:49:30.2Z,4,REGULAR,2pt,Hook,['2ndchance'],1627734,6.1268068331143235,68.38235294117648,1610612758,94,94,2025-01-17T05:07:35Z,4970000,False,-92.0,5.0,1,left,D. Sabonis 9' turnaround Hook (18 PTS),[1627734],1610612758.0,SAC,turnaround,,,Sabonis,D. Sabonis,,,,,Mid-Range,8-16 Left,9.2,Made,,,,,,,,,,,18.0,,,,,,,
512,PT09M31.00S,2025-01-17T04:49:46.9Z,4,REGULAR,turnover,lost ball,[],1641715,,,1610612745,94,94,2025-01-17T05:08:19Z,4980000,False,,,0,,C. Whitmore lost ball TURNOVER (1 TO),"[1641715, 1628370]",1610612745.0,HOU,,,,Whitmore,C. Whitmore,,,,,Mid-Range,16-24 Center,,,,,,,,1.0,Monk,1628370.0,,,,,,,,,,
513,PT09M31.00S,2025-01-17T04:49:46.9Z,4,REGULAR,steal,,[],1628370,,,1610612758,94,94,2025-01-17T04:49:49Z,4990000,False,,,0,,M. Monk STEAL (1 STL),[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
514,PT09M27.00S,2025-01-17T04:49:51.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628368,9.017739816031538,42.8921568627451,1610612758,96,94,2025-01-17T04:50:04Z,5000000,False,36.0,32.0,1,left,D. Fox running Layup (14 PTS) (K. Murray 2 AST),"[1628368, 1631099]",1610612758.0,SAC,running,,,Fox,D. Fox,,,,,In The Paint (Non-RA),0-8 Center,4.8,Made,,,,,,,,,,,14.0,K. Murray,1631099.0,2.0,,,,
516,PT09M10.00S,2025-01-17T04:50:08.4Z,4,REGULAR,3pt,Jump Shot,[],201145,88.25558475689881,96.56862745098039,1610612745,96,94,2025-01-17T04:50:16Z,5020000,False,233.0,58.0,1,right,MISS J. Green 3PT,[201145],1610612745.0,HOU,,,,Green,J. Green,,,,,Right Corner 3,24+ Right,23.99,Missed,,,,,,,,,,,,,,,,,,
517,PT09M05.00S,2025-01-17T04:50:13.4Z,4,REGULAR,rebound,defensive,[],1631099,,,1610612758,96,94,2025-01-17T04:50:16Z,5030000,False,,,0,,K. Murray REBOUND (Off:1 Def:7),[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Right Corner 3,24+ Right,,,516.0,8.0,7.0,1.0,,,,,,,,,,,,,,
518,PT08M57.00S,2025-01-17T04:50:21.4Z,4,REGULAR,2pt,Jump Shot,[],1627734,16.245072273324574,72.30392156862744,1610612758,96,94,2025-01-17T05:09:40Z,5040000,False,-112.0,100.0,1,left,MISS D. Sabonis 14' pullup Shot,[1627734],1610612758.0,SAC,pullup,,,Sabonis,D. Sabonis,,,,,Mid-Range,8-16 Left,14.99,Missed,,,,,,,,,,,,,,,,,,
519,PT08M55.00S,2025-01-17T04:50:23.5Z,4,REGULAR,rebound,defensive,[],203500,,,1610612745,96,94,2025-01-17T04:50:23Z,5050000,False,,,0,,S. Adams REBOUND (Off:1 Def:4),[203500],1610612745.0,HOU,,,,Adams,S. Adams,,,,,Mid-Range,8-16 Left,,,518.0,5.0,4.0,1.0,,,,,,,,,,,,,,
520,PT08M50.00S,2025-01-17T04:50:28.2Z,4,REGULAR,turnover,lost ball,[],1628988,,,1610612745,96,94,2025-01-17T04:50:31Z,5060000,False,,,0,,A. Holiday lost ball TURNOVER (2 TO),"[1628988, 1628368]",1610612745.0,HOU,,,,Holiday,A. Holiday,,,,,Above the Break 3,24+ Center,,,,,,,,2.0,Fox,1628368.0,,,,,,,,,,
521,PT08M50.00S,2025-01-17T04:50:28.2Z,4,REGULAR,steal,,[],1628368,,,1610612758,96,94,2025-01-17T04:50:29Z,5070000,False,,,0,,D. Fox STEAL (2 STL),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
635,PT08M45.00S,2025-01-17T04:50:31.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1627734,8.623521681997373,48.77450980392157,1610612758,96,94,2025-01-17T05:47:56Z,5075000,False,6.0,29.0,1,left,MISS D. Sabonis running Layup - blocked,"[1627734, 1641715]",1610612758.0,SAC,running,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,2.92,Missed,,,,,,,,,Whitmore,1641715.0,,,,,,,,
636,PT08M45.00S,2025-01-17T04:50:31.1Z,4,REGULAR,block,,[],1641715,,,1610612758,96,94,2025-01-17T05:15:52Z,5077500,False,,,0,,C. Whitmore BLOCK (1 BLK),[1641715],1610612745.0,HOU,,,,Whitmore,C. Whitmore,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
637,PT08M45.00S,2025-01-17T04:50:31.1Z,4,REGULAR,rebound,defensive,[],1641715,,,1610612745,96,94,2025-01-17T05:15:52Z,5078750,False,,,0,,C. Whitmore REBOUND (Off:0 Def:3),[1641715],1610612745.0,HOU,,,,Whitmore,C. Whitmore,,,,,Restricted Area,0-8 Center,,,635.0,3.0,3.0,0.0,,,,,,,,,,,,,,
524,PT08M38.00S,2025-01-17T04:50:39.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1641715,86.81011826544021,49.01960784313725,1610612745,96,96,2025-01-17T05:15:58Z,5100000,False,-5.0,71.0,1,right,C. Whitmore 7' running Layup (9 PTS),[1641715],1610612745.0,HOU,running,,,Whitmore,C. Whitmore,,,,,In The Paint (Non-RA),0-8 Center,7.17,Made,,,,,,,,,,,9.0,,,,,,,
525,PT08M24.00S,2025-01-17T04:50:54.4Z,4,REGULAR,2pt,Jump Shot,[],201942,22.28975032851511,51.9607843137255,1610612758,96,96,2025-01-17T05:13:50Z,5110000,False,-10.0,157.0,1,left,MISS D. DeRozan 15' pullup Shot,[201942],1610612758.0,SAC,pullup,,,DeRozan,D. DeRozan,,,,,Mid-Range,8-16 Center,15.73,Missed,,,,,,,,,,,,,,,,,,
526,PT08M22.00S,2025-01-17T04:50:56.6Z,4,REGULAR,rebound,defensive,[],1641708,,,1610612745,96,96,2025-01-17T04:50:56Z,5120000,False,,,0,,A. Thompson REBOUND (Off:4 Def:6),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Mid-Range,8-16 Center,,,525.0,10.0,6.0,4.0,,,,,,,,,,,,,,
527,PT08M12.00S,2025-01-17T04:51:06.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641708,83.39356110381078,38.48039215686275,1610612745,96,98,2025-01-17T05:14:20Z,5130000,False,-58.0,104.0,1,right,A. Thompson 11' driving floating Jump Shot (20 PTS),[1641708],1610612745.0,HOU,driving floating,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),8-16 Center,11.85,Made,,,,,,,,,,,20.0,,,,,,,
528,PT07M55.00S,2025-01-17T04:51:24.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628370,17.16491458607096,46.32352941176471,1610612758,98,98,2025-01-17T04:51:30Z,5140000,False,18.0,109.0,1,left,M. Monk 11' driving floating Jump Shot (16 PTS) (D. Sabonis 7 AST),"[1628370, 1627734]",1610612758.0,SAC,driving floating,,,Monk,M. Monk,,,,,In The Paint (Non-RA),8-16 Center,11.04,Made,,,,,,,,,,,16.0,D. Sabonis,1627734.0,7.0,,,,
529,PT07M40.00S,2025-01-17T04:51:41.0Z,4,REGULAR,turnover,traveling,[],1641715,,,1610612745,98,98,2025-01-17T04:51:47Z,5150000,False,,,0,,C. Whitmore traveling TURNOVER (2 TO),[1641715],1610612745.0,HOU,,,,Whitmore,C. Whitmore,,,,,Mid-Range,16-24 Left Center,,,,,,,203593.0,2.0,,,,,,,,,,,,
530,PT07M40.00S,2025-01-17T04:51:44.6Z,4,REGULAR,substitution,out,[],1628988,,,1610612758,98,98,2025-01-17T04:52:12Z,5160000,False,,,0,,SUB out: A. Holiday,[1628988],1610612745.0,HOU,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
531,PT07M40.00S,2025-01-17T04:51:44.6Z,4,REGULAR,substitution,out,[],203500,,,1610612758,98,98,2025-01-17T04:52:12Z,5170000,False,,,0,,SUB out: S. Adams,[203500],1610612745.0,HOU,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,,,
532,PT07M40.00S,2025-01-17T04:51:44.6Z,4,REGULAR,substitution,out,[],201145,,,1610612758,98,98,2025-01-17T04:52:12Z,5180000,False,,,0,,SUB out: J. Green,[201145],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
533,PT07M40.00S,2025-01-17T04:51:44.6Z,4,REGULAR,substitution,in,[],1630578,,,1610612758,98,98,2025-01-17T04:52:12Z,5190000,False,,,0,,SUB in: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,,
534,PT07M40.00S,2025-01-17T04:51:44.6Z,4,REGULAR,substitution,in,[],1630224,,,1610612758,98,98,2025-01-17T04:52:12Z,5200000,False,,,0,,SUB in: J. Green,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
535,PT07M40.00S,2025-01-17T04:51:44.6Z,4,REGULAR,substitution,in,[],1628415,,,1610612758,98,98,2025-01-17T04:52:12Z,5210000,False,,,0,,SUB in: D. Brooks,[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,
536,PT07M31.00S,2025-01-17T04:52:14.5Z,4,REGULAR,foul,personal,['2freethrow'],1628415,,,1610612758,98,98,2025-01-17T04:52:31Z,5220000,False,,,0,,D. Brooks shooting personal FOUL (2 PF) (DeRozan 2 FT),"[1628415, 201942]",1610612745.0,HOU,shooting,,,Brooks,D. Brooks,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,201639.0,,,,,,,,,,2.0,0.0,DeRozan,201942.0
538,PT07M31.00S,2025-01-17T04:52:45.1Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],201942,,,1610612758,99,98,2025-01-17T04:52:45Z,5240000,False,,,0,,D. DeRozan Free Throw 1 of 2 (20 PTS),[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,,,,Made,,,,,,,,,,,20.0,,,,,,,
539,PT07M31.00S,2025-01-17T04:53:00.8Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],201942,,,1610612758,100,98,2025-01-17T04:53:00Z,5250000,False,,,0,,D. DeRozan Free Throw 2 of 2 (21 PTS),[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,,,,Made,,,,,,,,,,,21.0,,,,,,,
540,PT07M15.00S,2025-01-17T04:53:18.3Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1630578,84.70762155059133,50.49019607843137,1610612745,100,100,2025-01-17T04:53:24Z,5260000,False,2.0,91.0,1,right,A. Sengun 9' Hook (16 PTS) (J. Green 2 AST),"[1630578, 1630224]",1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),8-16 Center,9.12,Made,,,,,,,,,,,16.0,J. Green,1630224.0,2.0,,,,
542,PT06M59.00S,2025-01-17T04:53:34.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627734,11.12023653088042,43.627450980392155,1610612758,102,100,2025-01-17T04:53:38Z,5280000,False,32.0,52.0,1,left,D. Sabonis 6' Layup (20 PTS) (D. DeRozan 3 AST),"[1627734, 201942]",1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,In The Paint (Non-RA),0-8 Center,6.1,Made,,,,,,,,,,,20.0,D. DeRozan,201942.0,3.0,,,,
544,PT06M49.00S,2025-01-17T04:53:57.2Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612745,102,100,2025-01-17T04:53:57Z,5300000,False,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
546,PT06M49.00S,2025-01-17T04:54:57.4Z,4,REGULAR,substitution,out,[],1641715,,,1610612745,102,100,2025-01-17T04:57:13Z,5310000,False,,,0,,SUB out: C. Whitmore,[1641715],1610612745.0,HOU,,,,Whitmore,C. Whitmore,,,,,,,,,,,,,,,,,,,,,,,,,,
547,PT06M49.00S,2025-01-17T04:54:57.4Z,4,REGULAR,substitution,in,[],1631106,,,1610612745,102,100,2025-01-17T04:57:13Z,5320000,False,,,0,,SUB in: T. Eason,[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,,,,,,,,,,,,,,,,,,,,,,
548,PT06M45.00S,2025-01-17T04:57:19.7Z,4,REGULAR,turnover,bad pass,[],1641708,,,1610612745,102,100,2025-01-17T04:57:24Z,5330000,False,,,0,,A. Thompson bad pass TURNOVER (2 TO),"[1641708, 1628368]",1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Above the Break 3,24+ Left Center,,,,,,,,2.0,Fox,1628368.0,,,,,,,,,,
549,PT06M45.00S,2025-01-17T04:57:19.7Z,4,REGULAR,steal,,[],1628368,,,1610612758,102,100,2025-01-17T04:57:21Z,5340000,False,,,0,,D. Fox STEAL (3 STL),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
550,PT06M43.00S,2025-01-17T04:57:22.0Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628370,7.835085413929041,48.28431372549019,1610612758,104,100,2025-01-17T04:57:31Z,5350000,False,9.0,21.0,1,left,M. Monk running DUNK (18 PTS) (D. Fox 6 AST),"[1628370, 1628368]",1610612758.0,SAC,running,,,Monk,M. Monk,,,,,Restricted Area,0-8 Center,2.28,Made,,,,,,,,,,,18.0,D. Fox,1628368.0,6.0,,,,
552,PT06M16.00S,2025-01-17T04:57:51.7Z,4,REGULAR,foul,personal,['2freethrow'],1627734,,,1610612745,104,100,2025-01-17T04:58:04Z,5370000,False,,,0,,D. Sabonis shooting personal FOUL (4 PF) (Green 2 FT),"[1627734, 1630224]",1610612758.0,SAC,shooting,,,Sabonis,D. Sabonis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,203593.0,,,,,,,,,,4.0,0.0,Green,1630224.0
554,PT06M16.00S,2025-01-17T04:58:21.0Z,4,REGULAR,freethrow,1 of 2,[],1630224,,,1610612745,104,101,2025-01-17T04:58:46Z,5390000,False,,,0,,J. Green Free Throw 1 of 2 (20 PTS),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,Made,,,,,,,,,,,20.0,,,,,,,
555,PT06M16.00S,2025-01-17T04:58:21.0Z,4,REGULAR,freethrow,2 of 2,[],1630224,,,1610612745,104,101,2025-01-17T04:58:46Z,5400000,False,,,0,,MISS J. Green Free Throw 2 of 2,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
556,PT06M16.00S,2025-01-17T04:58:21.0Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612745,104,101,2025-01-17T04:58:46Z,5410000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,,,555.0,,,,,,,,,,,,,,,,,
558,PT06M08.00S,2025-01-17T04:58:55.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630578,89.30683311432325,53.18627450980392,1610612745,104,103,2025-01-17T04:59:07Z,5430000,False,16.0,48.0,1,right,A. Sengun Layup (18 PTS),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),0-8 Center,5.06,Made,,,,,,,,,,,18.0,,,,,,,
559,PT05M53.00S,2025-01-17T04:59:11.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],201942,7.835085413929041,56.372549019607845,1610612758,106,103,2025-01-17T04:59:16Z,5440000,False,-32.0,21.0,1,left,D. DeRozan Layup (23 PTS),[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,Restricted Area,0-8 Center,3.82,Made,,,,,,,,,,,23.0,,,,,,,
560,PT05M28.00S,2025-01-17T04:59:37.8Z,4,REGULAR,foul,personal,['2freethrow'],1627734,,,1610612745,106,103,2025-01-17T04:59:49Z,5450000,False,,,0,,D. Sabonis shooting personal FOUL (5 PF) (Sengun 2 FT),"[1627734, 1630578]",1610612758.0,SAC,shooting,,,Sabonis,D. Sabonis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,202035.0,,,,,,,,,,5.0,0.0,Sengun,1630578.0
562,PT05M28.00S,2025-01-17T05:00:05.7Z,4,REGULAR,freethrow,1 of 2,[],1630578,,,1610612745,106,104,2025-01-17T05:00:05Z,5470000,False,,,0,,A. Sengun Free Throw 1 of 2 (19 PTS),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,Made,,,,,,,,,,,19.0,,,,,,,
563,PT05M28.00S,2025-01-17T05:00:25.1Z,4,REGULAR,freethrow,2 of 2,[],1630578,,,1610612745,106,105,2025-01-17T05:00:25Z,5480000,False,,,0,,A. Sengun Free Throw 2 of 2 (20 PTS),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,Made,,,,,,,,,,,20.0,,,,,,,
564,PT05M11.00S,2025-01-17T05:00:43.3Z,4,REGULAR,3pt,Jump Shot,[],1628370,34.37910643889619,37.5,1610612758,109,105,2025-01-17T05:00:48Z,5490000,False,62.0,271.0,1,left,M. Monk 27' 3PT  (21 PTS) (D. DeRozan 4 AST),"[1628370, 201942]",1610612758.0,SAC,,,,Monk,M. Monk,,,,,Above the Break 3,24+ Center,27.78,Made,,,,,,,,,,,21.0,D. DeRozan,201942.0,4.0,,,,
566,PT04M55.00S,2025-01-17T05:00:59.7Z,4,REGULAR,3pt,Jump Shot,[],1630224,64.99671484888306,66.17647058823529,1610612745,109,105,2025-01-17T05:01:05Z,5510000,False,81.0,277.0,1,right,MISS J. Green 28' pullup 3PT,[1630224],1610612745.0,HOU,pullup,,,Green,J. Green,,,,,Above the Break 3,24+ Center,28.81,Missed,,,,,,,,,,,,,,,,,,
567,PT04M53.00S,2025-01-17T05:01:01.7Z,4,REGULAR,rebound,defensive,[],201942,,,1610612758,109,105,2025-01-17T05:01:05Z,5520000,False,,,0,,D. DeRozan REBOUND (Off:0 Def:3),[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,Above the Break 3,24+ Center,,,566.0,3.0,3.0,0.0,,,,,,,,,,,,,,
568,PT04M32.00S,2025-01-17T05:01:22.0Z,4,REGULAR,2pt,Jump Shot,[],201942,11.777266754270697,73.77450980392157,1610612758,111,105,2025-01-17T05:21:16Z,5530000,False,-119.0,58.0,1,left,D. DeRozan 13' turnaround fadeaway Jump Shot (25 PTS),[201942],1610612758.0,SAC,turnaround fadeaway,,,DeRozan,D. DeRozan,,,,,Mid-Range,8-16 Left,13.24,Made,,,,,,,,,,,25.0,,,,,,,
569,PT04M23.00S,2025-01-17T05:01:33.2Z,4,REGULAR,turnover,out-of-bounds,[],1641708,,,1610612745,111,105,2025-01-17T05:01:48Z,5540000,False,,,0,,A. Thompson bad pass out-of-bounds TURNOVER (3 TO),[1641708],1610612745.0,HOU,bad pass,,,Thompson,A. Thompson,,,,,Above the Break 3,24+ Left Center,,,,,,,202035.0,3.0,,,,,,,,,,,,
570,PT04M09.00S,2025-01-17T05:01:53.3Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1631099,22.28975032851511,6.372549019607843,1610612758,114,105,2025-01-17T05:01:59Z,5550000,False,218.0,157.0,1,left,K. Murray 26' 3PT  (18 PTS) (M. Monk 9 AST),"[1631099, 1628370]",1610612758.0,SAC,,,,Murray,K. Murray,,,,,Above the Break 3,24+ Right Center,26.87,Made,,,,,,,,,,,18.0,M. Monk,1628370.0,9.0,,,,
572,PT04M09.00S,2025-01-17T05:01:58.9Z,4,REGULAR,timeout,full,['team'],0,,,1610612745,114,105,2025-01-17T05:01:58Z,5570000,False,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
573,PT03M57.00S,2025-01-17T05:03:38.7Z,4,REGULAR,3pt,Jump Shot,[],1628415,66.44218134034165,69.6078431372549,1610612745,114,108,2025-01-17T05:03:43Z,5580000,False,98.0,263.0,1,right,D. Brooks 28' 3PT  (9 PTS) (J. Green 3 AST),"[1628415, 1630224]",1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Right Center,28.06,Made,,,,,,,,,,,9.0,J. Green,1630224.0,3.0,,,,
576,PT03M36.00S,2025-01-17T05:04:22.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628368,15.325229960578188,55.63725490196079,1610612758,114,108,2025-01-17T05:04:30Z,5610000,False,-28.0,92.0,1,left,MISS D. Fox 9' driving Layup - blocked,"[1628368, 1630578]",1610612758.0,SAC,driving,,,Fox,D. Fox,,,,,In The Paint (Non-RA),8-16 Center,9.58,Missed,,,,,,,,,Sengun,1630578.0,,,,,,,,
577,PT03M36.00S,2025-01-17T05:04:22.6Z,4,REGULAR,block,,[],1630578,,,1610612758,114,108,2025-01-17T05:04:26Z,5620000,False,,,0,,A. Sengun BLOCK (1 BLK),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
578,PT03M31.00S,2025-01-17T05:04:27.6Z,4,REGULAR,rebound,offensive,[],201942,,,1610612758,114,108,2025-01-17T05:04:30Z,5630000,False,,,0,,D. DeRozan REBOUND (Off:1 Def:3),[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,In The Paint (Non-RA),8-16 Center,,,576.0,4.0,3.0,1.0,,,,,,,,,,,,,,
579,PT03M28.00S,2025-01-17T05:04:29.3Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],201942,5.732588699080158,97.30392156862744,1610612758,114,108,2025-01-17T05:24:38Z,5640000,False,-237.0,1.0,1,left,MISS D. DeRozan step back 3PT,[201942],1610612758.0,SAC,step back,,,DeRozan,D. DeRozan,,,,,Left Corner 3,24+ Left,23.65,Missed,,,,,,,,,,,,,,,,,,
580,PT03M28.00S,2025-01-17T05:04:29.3Z,4,REGULAR,rebound,offensive,[],1631099,,,1610612758,114,108,2025-01-17T05:24:38Z,5650000,False,,,0,,K. Murray REBOUND (Off:2 Def:7),[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Left Corner 3,24+ Left,,,579.0,9.0,7.0,2.0,,,,,,,,,,,,,,
582,PT03M15.00S,2025-01-17T05:04:56.9Z,4,REGULAR,turnover,lost ball,[],1628368,,,1610612758,114,108,2025-01-17T05:05:04Z,5670000,False,,,0,,D. Fox lost ball TURNOVER (3 TO),"[1628368, 1631106]",1610612758.0,SAC,,,,Fox,D. Fox,,,,,Mid-Range,8-16 Center,,,,,,,,3.0,Eason,1631106.0,,,,,,,,,,
583,PT03M15.00S,2025-01-17T05:04:56.9Z,4,REGULAR,steal,,[],1631106,,,1610612745,114,108,2025-01-17T05:05:04Z,5680000,False,,,0,,T. Eason STEAL (1 STL),[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,,,,
584,PT03M10.00S,2025-01-17T05:05:01.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1631106,90.09526938239159,53.92156862745098,1610612745,114,110,2025-01-17T05:05:09Z,5690000,False,20.0,41.0,1,right,T. Eason running Layup (11 PTS) (D. Brooks 4 AST),"[1631106, 1628415]",1610612745.0,HOU,running,,,Eason,T. Eason,,,,,In The Paint (Non-RA),0-8 Center,4.51,Made,,,,,,,,,,,11.0,D. Brooks,1628415.0,4.0,,,,
586,PT02M44.00S,2025-01-17T05:05:27.5Z,4,REGULAR,turnover,lost ball,[],1631099,,,1610612758,114,110,2025-01-17T05:05:34Z,5710000,False,,,0,,K. Murray lost ball TURNOVER (1 TO),"[1631099, 1630578]",1610612758.0,SAC,,,,Murray,K. Murray,,,,,Above the Break 3,24+ Left Center,,,,,,,,1.0,Sengun,1630578.0,,,,,,,,,,
587,PT02M44.00S,2025-01-17T05:05:27.5Z,4,REGULAR,steal,,[],1630578,,,1610612745,114,110,2025-01-17T05:05:29Z,5720000,False,,,0,,A. Sengun STEAL (3 STL),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
588,PT02M38.00S,2025-01-17T05:05:33.8Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1628415,72.48685939553219,87.00980392156863,1610612745,114,113,2025-01-17T05:05:40Z,5730000,False,185.0,206.0,1,right,D. Brooks 27' 3PT running (12 PTS) (A. Sengun 3 AST),"[1628415, 1630578]",1610612745.0,HOU,running,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Right Center,27.7,Made,,,,,,,,,,,12.0,A. Sengun,1630578.0,3.0,,,,
590,PT02M38.00S,2025-01-17T05:05:42.7Z,4,REGULAR,timeout,full,['team'],0,,,1610612758,114,113,2025-01-17T05:05:42Z,5750000,False,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
591,PT02M36.00S,2025-01-17T05:07:18.8Z,4,REGULAR,turnover,lost ball,[],1627734,,,1610612758,114,113,2025-01-17T05:07:37Z,5760000,False,,,0,,D. Sabonis lost ball TURNOVER (3 TO),"[1627734, 1630578]",1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Above the Break 3,24+ Left Center,,,,,,,,3.0,Sengun,1630578.0,,,,,,,,,,
592,PT02M36.00S,2025-01-17T05:07:18.8Z,4,REGULAR,steal,,[],1630578,,,1610612745,114,113,2025-01-17T05:07:37Z,5770000,False,,,0,,A. Sengun STEAL (4 STL),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
