actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
261,PT04M23.00S,2025-03-20T02:52:19.3Z,2,REGULAR,foul,personal,['2freethrow'],1629622,,,1610612758,38,42,2025-03-20T02:52:30Z,2530000,False,,,0,,M. Strus shooting personal FOUL (1 PF) (Valančiūnas 2 FT),"[1629622, 202685]",1610612739.0,CLE,shooting,,,Strus,M. Strus,,,,,In The Paint (Non-RA),0-8 Center,,,,1627524.0,1.0,1.0,Valančiūnas,202685.0,,,,,,,,,,,,
263,PT04M23.00S,2025-03-20T02:52:52.0Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],202685,,,1610612758,39,42,2025-03-20T02:52:52Z,2550000,False,,,0,,J. Valančiūnas Free Throw 1 of 2 (3 PTS),[202685],1610612758.0,SAC,,,,Valančiūnas,J. Valančiūnas,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
264,PT04M23.00S,2025-03-20T02:52:53.6Z,2,REGULAR,substitution,out,[],1642403,,,1610612758,39,42,2025-03-20T02:53:05Z,2560000,False,,,0,,SUB out: I. Jones,[1642403],1610612758.0,SAC,,,,Jones,I. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
265,PT04M23.00S,2025-03-20T02:52:53.6Z,2,REGULAR,substitution,in,[],1626168,,,1610612758,39,42,2025-03-20T02:53:05Z,2570000,False,,,0,,SUB in: T. Lyles,[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,,,,,,,,,,,,,,,,,,,,,,
266,PT04M23.00S,2025-03-20T02:53:16.3Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],202685,,,1610612758,40,42,2025-03-20T02:53:16Z,2580000,False,,,0,,J. Valančiūnas Free Throw 2 of 2 (4 PTS),[202685],1610612758.0,SAC,,,,Valančiūnas,J. Valančiūnas,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
267,PT04M10.00S,2025-03-20T02:53:31.7Z,2,REGULAR,3pt,Jump Shot,[],1629660,74.1622864651774,16.911764705882348,1610612739,40,42,2025-03-20T02:53:42Z,2590000,False,-165.0,190.0,1,right,MISS T. Jerome 25' 3PT,[1629660],1610612739.0,CLE,,,,Jerome,T. Jerome,,,,,Above the Break 3,24+ Left Center,25.22,Missed,,,,,,,,,,,,,,,,,,
268,PT04M09.00S,2025-03-20T02:53:32.7Z,2,REGULAR,rebound,offensive,[],1629622,,,1610612739,40,42,2025-03-20T02:54:31Z,2600000,False,,,0,,M. Strus REBOUND (Off:1 Def:3),[1629622],1610612739.0,CLE,,,,Strus,M. Strus,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,267.0,4.0,3.0,1.0,,,,,,,
269,PT04M08.00S,2025-03-20T02:53:40.7Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1629622,94.40999984741211,50.0,1610612739,40,44,2025-03-20T02:54:40Z,2610000,False,0.0,0.0,1,right,M. Strus tip Layup (8 PTS),[1629622],1610612739.0,CLE,tip,,,Strus,M. Strus,,,,,Restricted Area,0-8 Center,0.0,Made,8.0,,,,,,,,,,,,,,,,,
271,PT03M49.00S,2025-03-20T02:54:07.7Z,2,REGULAR,substitution,out,[],1630171,,,1610612758,40,44,2025-03-20T02:54:17Z,2630000,False,,,0,,SUB out: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,,
272,PT03M49.00S,2025-03-20T02:54:07.7Z,2,REGULAR,substitution,in,[],1629731,,,1610612758,40,44,2025-03-20T02:54:17Z,2640000,False,,,0,,SUB in: D. Wade,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,,,,,,,,,,,,,,
273,PT03M41.00S,2025-03-20T02:54:18.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626168,7.276609724047319,61.27450980392157,1610612758,40,44,2025-03-20T02:54:22Z,2650000,False,-56.0,16.0,1,left,MISS T. Lyles cutting Layup,[1626168],1610612758.0,SAC,cutting,,,Lyles,T. Lyles,,,,,In The Paint (Non-RA),0-8 Center,5.86,Missed,,,,,,,,,,,,,,,,,,
274,PT03M39.00S,2025-03-20T02:54:19.9Z,2,REGULAR,rebound,defensive,[],1629731,,,1610612739,40,44,2025-03-20T02:54:19Z,2660000,False,,,0,,D. Wade REBOUND (Off:0 Def:3),[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,273.0,3.0,3.0,0.0,,,,,,,
275,PT03M35.00S,2025-03-20T02:54:24.2Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1629660,93.08475689881735,96.07843137254902,1610612739,40,44,2025-03-20T02:54:31Z,2670000,False,230.0,13.0,1,right,MISS T. Jerome running 3PT,[1629660],1610612739.0,CLE,running,,,Jerome,T. Jerome,,,,,Right Corner 3,24+ Right,23.07,Missed,,,,,,,,,,,,,,,,,,
276,PT03M32.00S,2025-03-20T02:54:27.7Z,2,REGULAR,rebound,defensive,[],1626168,,,1610612758,40,44,2025-03-20T02:54:27Z,2680000,False,,,0,,T. Lyles REBOUND (Off:1 Def:5),[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,Right Corner 3,24+ Right,,,,,,,,,,275.0,6.0,5.0,1.0,,,,,,,
277,PT03M19.00S,2025-03-20T02:54:40.3Z,2,REGULAR,3pt,Jump Shot,[],1626168,8.722076215505908,96.56862745098039,1610612758,43,44,2025-03-20T02:54:46Z,2690000,False,-233.0,29.0,1,left,T. Lyles 3PT  (5 PTS) (D. DeRozan 3 AST),"[1626168, 201942]",1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,Left Corner 3,24+ Left,23.47,Made,5.0,,,,,,,,,,,D. DeRozan,201942.0,3.0,,,,
279,PT03M07.00S,2025-03-20T02:54:53.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629660,94.66162943495401,40.44117647058824,1610612739,43,46,2025-03-20T02:54:58Z,2710000,False,-48.0,-2.0,1,right,T. Jerome driving Layup (8 PTS),[1629660],1610612739.0,CLE,driving,,,Jerome,T. Jerome,,,,,In The Paint (Non-RA),0-8 Center,4.79,Made,8.0,,,,,,,,,,,,,,,,,
280,PT02M47.00S,2025-03-20T02:55:12.0Z,2,REGULAR,3pt,Jump Shot,[],201942,33.55781865965835,54.90196078431372,1610612758,43,46,2025-03-20T02:55:17Z,2720000,False,-25.0,263.0,1,left,MISS D. DeRozan 26' 3PT,[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,Above the Break 3,24+ Center,26.4,Missed,,,,,,,,,,,,,,,,,,
281,PT02M44.00S,2025-03-20T02:55:15.0Z,2,REGULAR,rebound,defensive,[],1629731,,,1610612739,43,46,2025-03-20T02:55:19Z,2730000,False,,,0,,D. Wade REBOUND (Off:0 Def:4),[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,Above the Break 3,24+ Center,,,,,,,,,,280.0,4.0,4.0,0.0,,,,,,,
282,PT02M33.00S,2025-03-20T02:55:26.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629660,86.12023653088042,46.81372549019608,1610612739,43,46,2025-03-20T02:57:33Z,2740000,False,-16.0,78.0,1,right,MISS T. Jerome 7' driving floating Shot,[1629660],1610612739.0,CLE,driving floating,,,Jerome,T. Jerome,,,,,In The Paint (Non-RA),0-8 Center,7.96,Missed,,,,,,,,,,,,,,,,,,
283,PT02M25.00S,2025-03-20T02:55:34.8Z,2,REGULAR,rebound,offensive,[],1629660,,,1610612739,43,46,2025-03-20T02:55:36Z,2750000,False,,,0,,T. Jerome REBOUND (Off:1 Def:0),[1629660],1610612739.0,CLE,,,,Jerome,T. Jerome,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,282.0,1.0,0.0,1.0,,,,,,,
284,PT02M25.00S,2025-03-20T02:55:34.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629660,94.40999984741211,50.0,1610612739,43,48,2025-03-20T02:55:34Z,2760000,False,0.0,0.0,1,right,T. Jerome tip Layup (10 PTS),[1629660],1610612739.0,CLE,tip,,,Jerome,T. Jerome,,,,,Mid-Range,8-16 Left,0.0,Made,10.0,,,,,,,,,,,,,,,,,
285,PT02M13.00S,2025-03-20T02:55:46.3Z,2,REGULAR,2pt,Jump Shot,[],201942,9.379106438896187,28.67647058823529,1610612758,45,48,2025-03-20T02:55:51Z,2770000,False,107.0,36.0,1,left,D. DeRozan 11' turnaround Jump Shot (9 PTS),[201942],1610612758.0,SAC,turnaround,,,DeRozan,D. DeRozan,,,,,Mid-Range,8-16 Right,11.24,Made,9.0,,,,,,,,,,,,,,,,,
287,PT01M57.00S,2025-03-20T02:56:10.8Z,2,REGULAR,2pt,Jump Shot,[],1629660,77.79237844940867,18.359375,1610612739,45,50,2025-03-20T03:00:12Z,2790000,False,-158.0,156.0,1,right,T. Jerome 22' step back Jump Shot (12 PTS),[1629660],1610612739.0,CLE,step back,,,Jerome,T. Jerome,,,,,Mid-Range,16-24 Left Center,22.24,Made,12.0,,,,,,,,,,,,,,,,,
288,PT01M36.00S,2025-03-20T02:56:31.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628370,8.327858081471746,54.65686274509804,1610612758,47,50,2025-03-20T02:56:37Z,2800000,False,-23.0,26.0,1,left,M. Monk driving Layup (14 PTS),[1628370],1610612758.0,SAC,driving,,,Monk,M. Monk,,,,,Restricted Area,0-8 Center,3.48,Made,14.0,,,,,,,,,,,,,,,,,
289,PT01M24.00S,2025-03-20T02:56:44.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629660,86.90867279894876,43.13725490196079,1610612739,47,50,2025-03-20T02:59:26Z,2810000,False,-34.0,71.0,1,right,MISS T. Jerome 7' driving floating Shot,[1629660],1610612739.0,CLE,driving floating,,,Jerome,T. Jerome,,,,,In The Paint (Non-RA),0-8 Center,7.85,Missed,,,,,,,,,,,,,,,,,,
290,PT01M22.00S,2025-03-20T02:56:46.0Z,2,REGULAR,rebound,defensive,[],202685,,,1610612758,47,50,2025-03-20T02:56:48Z,2820000,False,,,0,,J. Valančiūnas REBOUND (Off:2 Def:4),[202685],1610612758.0,SAC,,,,Valančiūnas,J. Valančiūnas,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,289.0,6.0,4.0,2.0,,,,,,,
291,PT01M13.00S,2025-03-20T02:56:54.9Z,2,REGULAR,3pt,Jump Shot,[],1626168,31.45532194480947,72.79411764705883,1610612758,47,50,2025-03-20T02:56:58Z,2830000,False,-114.0,243.0,1,left,MISS T. Lyles 26' 3PT,[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,Above the Break 3,24+ Left Center,26.86,Missed,,,,,,,,,,,,,,,,,,
292,PT01M10.00S,2025-03-20T02:56:57.9Z,2,REGULAR,rebound,defensive,[],1628386,,,1610612739,47,50,2025-03-20T02:56:58Z,2840000,False,,,0,,J. Allen REBOUND (Off:0 Def:4),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,291.0,4.0,4.0,0.0,,,,,,,
293,PT01M03.00S,2025-03-20T02:57:07.2Z,2,REGULAR,foul,personal,['2freethrow'],1626168,,,1610612739,47,50,2025-03-20T02:57:18Z,2850000,False,,,0,,T. Lyles shooting personal FOUL (1 PF) (Porter Jr. 2 FT),"[1626168, 1641854]",1610612758.0,SAC,shooting,,,Lyles,T. Lyles,,,,,Restricted Area,0-8 Center,,,,1627524.0,1.0,0.0,Porter Jr.,1641854.0,,,,,,,,,,,,
296,PT01M03.00S,2025-03-20T02:59:56.1Z,2,REGULAR,substitution,out,[],1631165,,,1610612739,47,50,2025-03-20T03:00:26Z,2880000,False,,,0,,SUB out: K. Ellis,[1631165],1610612758.0,SAC,,,,Ellis,K. Ellis,,,,,,,,,,,,,,,,,,,,,,,,,,
297,PT01M03.00S,2025-03-20T02:59:56.1Z,2,REGULAR,substitution,out,[],1629622,,,1610612739,47,50,2025-03-20T03:00:26Z,2890000,False,,,0,,SUB out: M. Strus,[1629622],1610612739.0,CLE,,,,Strus,M. Strus,,,,,,,,,,,,,,,,,,,,,,,,,,
298,PT01M03.00S,2025-03-20T02:59:56.1Z,2,REGULAR,substitution,out,[],1629660,,,1610612739,47,50,2025-03-20T03:00:26Z,2900000,False,,,0,,SUB out: T. Jerome,[1629660],1610612739.0,CLE,,,,Jerome,T. Jerome,,,,,,,,,,,,,,,,,,,,,,,,,,
299,PT01M03.00S,2025-03-20T02:59:56.1Z,2,REGULAR,substitution,in,[],1642269,,,1610612739,47,50,2025-03-20T03:00:26Z,2910000,False,,,0,,SUB in: D. Carter,[1642269],1610612758.0,SAC,,,,Carter,D. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,
300,PT01M03.00S,2025-03-20T02:59:56.1Z,2,REGULAR,substitution,in,[],1630596,,,1610612739,47,50,2025-03-20T03:00:26Z,2920000,False,,,0,,SUB in: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,,
301,PT01M03.00S,2025-03-20T02:59:56.1Z,2,REGULAR,substitution,in,[],1628378,,,1610612739,47,50,2025-03-20T03:00:26Z,2930000,False,,,0,,SUB in: D. Mitchell,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
335,PT01M03.00S,2025-03-20T03:00:15.5Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612739,47,50,2025-03-20T03:19:37Z,2935000,False,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
302,PT01M03.00S,2025-03-20T03:00:34.9Z,2,REGULAR,freethrow,1 of 2,[],1641854,,,1610612739,47,50,2025-03-20T03:00:35Z,2940000,False,,,0,,MISS C. Porter Jr. Free Throw 1 of 2,[1641854],1610612739.0,CLE,,,,Porter Jr.,C. Porter Jr.,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
303,PT01M03.00S,2025-03-20T03:00:34.9Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612739,47,50,2025-03-20T03:00:35Z,2950000,False,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,302.0,,,,,,,,,,
304,PT01M03.00S,2025-03-20T03:00:53.3Z,2,REGULAR,freethrow,2 of 2,[],1641854,,,1610612739,47,51,2025-03-20T03:00:53Z,2960000,False,,,0,,C. Porter Jr. Free Throw 2 of 2 (1 PTS),[1641854],1610612739.0,CLE,,,,Porter Jr.,C. Porter Jr.,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
305,PT00M49.00S,2025-03-20T03:01:09.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201942,15.949408672798953,37.254901960784316,1610612758,47,51,2025-03-20T03:01:16Z,2970000,False,64.0,97.0,1,left,MISS D. DeRozan 11' turnaround Shot,[201942],1610612758.0,SAC,turnaround,,,DeRozan,D. DeRozan,,,,,In The Paint (Non-RA),8-16 Right,11.64,Missed,,,,,,,,,,,,,,,,,,
306,PT00M44.70S,2025-03-20T03:01:13.5Z,2,REGULAR,rebound,defensive,[],1628378,,,1610612739,47,51,2025-03-20T03:01:16Z,2980000,False,,,0,,D. Mitchell REBOUND (Off:0 Def:5),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,305.0,5.0,5.0,0.0,,,,,,,
307,PT00M39.40S,2025-03-20T03:01:22.2Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1642269,,,1610612739,47,51,2025-03-20T03:01:46Z,2990000,False,,,0,,D. Carter shooting personal FOUL (1 PF) (Mitchell 2 FT),"[1642269, 1628378]",1610612758.0,SAC,shooting,,,Carter,D. Carter,,,,,Mid-Range,0-8 Center,,,,2003.0,1.0,0.0,Mitchell,1628378.0,,,,,,,,,,,,
309,PT00M39.40S,2025-03-20T03:01:49.6Z,2,REGULAR,freethrow,1 of 2,[],1628378,,,1610612739,47,52,2025-03-20T03:01:49Z,3010000,False,,,0,,D. Mitchell Free Throw 1 of 2 (8 PTS),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
310,PT00M39.40S,2025-03-20T03:01:51.4Z,2,REGULAR,substitution,out,[],1641854,,,1610612739,47,52,2025-03-20T03:01:55Z,3020000,False,,,0,,SUB out: C. Porter Jr.,[1641854],1610612739.0,CLE,,,,Porter Jr.,C. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
311,PT00M39.40S,2025-03-20T03:01:51.4Z,2,REGULAR,substitution,in,[],1629631,,,1610612739,47,52,2025-03-20T03:01:55Z,3030000,False,,,0,,SUB in: D. Hunter,[1629631],1610612739.0,CLE,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,,,,,,,,
312,PT00M39.40S,2025-03-20T03:02:12.3Z,2,REGULAR,freethrow,2 of 2,[],1628378,,,1610612739,47,53,2025-03-20T03:02:12Z,3040000,False,,,0,,D. Mitchell Free Throw 2 of 2 (9 PTS),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
313,PT00M30.30S,2025-03-20T03:02:26.1Z,2,REGULAR,2pt,Jump Shot,[],1628370,19.49737187910644,73.2843137254902,1610612758,47,53,2025-03-20T03:02:55Z,3050000,False,-116.0,131.0,1,left,MISS M. Monk 17' pullup Shot,[1628370],1610612758.0,SAC,pullup,,,Monk,M. Monk,,,,,Mid-Range,16-24 Left Center,17.51,Missed,,,,,,,,,,,,,,,,,,
314,PT00M25.50S,2025-03-20T03:02:30.9Z,2,REGULAR,rebound,defensive,[],1629631,,,1610612739,47,53,2025-03-20T03:02:33Z,3060000,False,,,0,,D. Hunter REBOUND (Off:0 Def:3),[1629631],1610612739.0,CLE,,,,Hunter,D. Hunter,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,313.0,3.0,3.0,0.0,,,,,,,
315,PT00M04.80S,2025-03-20T03:02:51.6Z,2,REGULAR,3pt,Jump Shot,[],1629731,90.45663600525624,97.54901960784314,1610612739,47,56,2025-03-20T03:02:56Z,3070000,False,238.0,37.0,1,right,D. Wade 24' 3PT  (9 PTS) (D. Mitchell 1 AST),"[1629731, 1628378]",1610612739.0,CLE,,,,Wade,D. Wade,,,,,Right Corner 3,24+ Right,24.06,Made,9.0,,,,,,,,,,,D. Mitchell,1628378.0,1.0,,,,
317,PT00M00.00S,2025-03-20T03:03:18.8Z,2,REGULAR,period,end,[],0,,,1610612758,47,56,2025-03-20T03:03:18Z,3090000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322,PT12M00.00S,2025-03-20T03:17:39.9Z,3,REGULAR,substitution,out,['startperiod'],1642269,,,1610612758,47,56,2025-03-20T03:18:13Z,3140000,False,,,0,,SUB out: D. Carter,[1642269],1610612758.0,SAC,,,,Carter,D. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,
323,PT12M00.00S,2025-03-20T03:17:39.9Z,3,REGULAR,substitution,out,['startperiod'],1626168,,,1610612758,47,56,2025-03-20T03:18:13Z,3150000,False,,,0,,SUB out: T. Lyles,[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,,,,,,,,,,,,,,,,,,,,,,
324,PT12M00.00S,2025-03-20T03:17:39.9Z,3,REGULAR,substitution,out,['startperiod'],1629631,,,1610612758,47,56,2025-03-20T03:18:13Z,3160000,False,,,0,,SUB out: D. Hunter,[1629631],1610612739.0,CLE,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,,,,,,,,
325,PT12M00.00S,2025-03-20T03:17:39.9Z,3,REGULAR,substitution,in,['startperiod'],1631099,,,1610612758,47,56,2025-03-20T03:18:13Z,3170000,False,,,0,,SUB in: K. Murray,[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
326,PT12M00.00S,2025-03-20T03:17:39.9Z,3,REGULAR,substitution,in,['startperiod'],1631165,,,1610612758,47,56,2025-03-20T03:18:13Z,3180000,False,,,0,,SUB in: K. Ellis,[1631165],1610612758.0,SAC,,,,Ellis,K. Ellis,,,,,,,,,,,,,,,,,,,,,,,,,,
327,PT12M00.00S,2025-03-20T03:17:39.9Z,3,REGULAR,substitution,in,['startperiod'],1629622,,,1610612758,47,56,2025-03-20T03:18:13Z,3190000,False,,,0,,SUB in: M. Strus,[1629622],1610612739.0,CLE,,,,Strus,M. Strus,,,,,,,,,,,,,,,,,,,,,,,,,,
328,PT12M00.00S,2025-03-20T03:18:28.3Z,3,REGULAR,period,start,[],0,,,1610612758,47,56,2025-03-20T03:18:28Z,3200000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
329,PT11M49.00S,2025-03-20T03:18:39.8Z,3,REGULAR,foul,personal,['2freethrow'],1629731,,,1610612758,47,56,2025-03-20T03:18:52Z,3210000,False,,,0,,D. Wade shooting personal FOUL (2 PF) (DeRozan 2 FT),"[1629731, 201942]",1610612739.0,CLE,shooting,,,Wade,D. Wade,,,,,Mid-Range,8-16 Left,,,,2003.0,2.0,0.0,DeRozan,201942.0,,,,,,,,,,,,
331,PT11M49.00S,2025-03-20T03:19:04.7Z,3,REGULAR,freethrow,1 of 2,[],201942,,,1610612758,48,56,2025-03-20T03:19:04Z,3230000,False,,,0,,D. DeRozan Free Throw 1 of 2 (10 PTS),[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
332,PT11M49.00S,2025-03-20T03:19:18.6Z,3,REGULAR,freethrow,2 of 2,[],201942,,,1610612758,49,56,2025-03-20T03:19:18Z,3240000,False,,,0,,D. DeRozan Free Throw 2 of 2 (11 PTS),[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
333,PT11M41.00S,2025-03-20T03:19:31.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628378,8.196452036793687,43.38235294117647,1610612739,49,58,2025-03-20T03:19:49Z,3250000,False,33.0,25.0,1,left,D. Mitchell driving Layup (11 PTS),[1628378],1610612739.0,CLE,driving,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,4.12,Made,11.0,,,,,,,,,,,,,,,,,
336,PT11M41.00S,2025-03-20T03:19:40.7Z,3,REGULAR,foul,personal,['1freethrow'],1631165,,,1610612739,49,58,2025-03-20T03:19:51Z,3270000,False,,,0,,K. Ellis shooting personal FOUL (2 PF) (Mitchell 1 FT),"[1631165, 1628378]",1610612758.0,SAC,shooting,,,Ellis,K. Ellis,,,,,In The Paint (Non-RA),0-8 Center,,,,2003.0,2.0,0.0,Mitchell,1628378.0,,,,,,,,,,,,
338,PT11M41.00S,2025-03-20T03:20:00.3Z,3,REGULAR,freethrow,1 of 1,[],1628378,,,1610612739,49,59,2025-03-20T03:20:00Z,3290000,False,,,0,,D. Mitchell Free Throw 1 of 1 (12 PTS),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,Made,12.0,,,,,,,,,,,,,,,,,
339,PT11M22.00S,2025-03-20T03:20:19.9Z,3,REGULAR,3pt,Jump Shot,[],1631165,87.9599211563732,2.4509803921568647,1610612758,52,59,2025-03-20T03:20:25Z,3300000,False,-238.0,61.0,1,right,K. Ellis 24' 3PT  (6 PTS) (M. Monk 5 AST),"[1631165, 1628370]",1610612758.0,SAC,,,,Ellis,K. Ellis,,,,,Left Corner 3,24+ Left,24.53,Made,6.0,,,,,,,,,,,M. Monk,1628370.0,5.0,,,,
341,PT11M07.00S,2025-03-20T03:20:34.4Z,3,REGULAR,3pt,Jump Shot,[],1628378,28.56438896189225,17.40196078431373,1610612739,52,59,2025-03-20T03:20:40Z,3320000,False,163.0,216.0,1,left,MISS D. Mitchell 27' pullup 3PT,[1628378],1610612739.0,CLE,pullup,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Right Center,27.06,Missed,,,,,,,,,,,,,,,,,,
342,PT11M03.00S,2025-03-20T03:20:38.4Z,3,REGULAR,rebound,defensive,[],202685,,,1610612758,52,59,2025-03-20T03:20:40Z,3330000,False,,,0,,J. Valančiūnas REBOUND (Off:2 Def:5),[202685],1610612758.0,SAC,,,,Valančiūnas,J. Valančiūnas,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,341.0,7.0,5.0,2.0,,,,,,,
344,PT10M52.00S,2025-03-20T03:20:51.7Z,3,REGULAR,foul,offensive,[],202685,,,1610612758,52,59,2025-03-20T03:21:14Z,3350000,False,,,0,,J. Valančiūnas offensive FOUL (2 PF),"[202685, 1628386]",1610612758.0,SAC,,,,Valančiūnas,J. Valančiūnas,,,,,Restricted Area,0-8 Center,,,,1627524.0,2.0,0.0,Allen,1628386.0,,,,,,,,,,,,
346,PT10M52.00S,2025-03-20T03:20:51.7Z,3,REGULAR,turnover,offensive foul,[],202685,,,1610612758,52,59,2025-03-20T03:21:14Z,3370000,False,,,0,,J. Valančiūnas offensive foul TURNOVER (2 TO),[202685],1610612758.0,SAC,,,,Valančiūnas,J. Valančiūnas,,,,,Restricted Area,0-8 Center,,,,1627524.0,,,,,2.0,,,,,,,,,,,
347,PT10M40.00S,2025-03-20T03:21:16.0Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1629622,35.26609724047306,55.14705882352941,1610612739,52,59,2025-03-20T03:21:35Z,3380000,False,-26.0,279.0,1,left,MISS M. Strus 28' pullup 3PT,[1629622],1610612739.0,CLE,pullup,,,Strus,M. Strus,,,,,Above the Break 3,24+ Center,28.02,Missed,,,,,,,,,,,,,,,,,,
348,PT10M34.00S,2025-03-20T03:21:20.8Z,3,REGULAR,rebound,offensive,[],1629731,,,1610612739,52,59,2025-03-20T03:21:20Z,3390000,False,,,0,,D. Wade REBOUND (Off:1 Def:4),[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,Above the Break 3,24+ Center,,,,,,,,,,347.0,5.0,4.0,1.0,,,,,,,
349,PT10M32.00S,2025-03-20T03:21:24.0Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', '2ndchance']",1628386,11.613009198423129,52.69607843137255,1610612739,52,61,2025-03-20T03:21:29Z,3400000,False,-13.0,57.0,1,left,J. Allen floating Jump Shot (7 PTS) (D. Mitchell 2 AST),"[1628386, 1628378]",1610612739.0,CLE,floating,,,Allen,J. Allen,,,,,In The Paint (Non-RA),0-8 Center,5.83,Made,7.0,,,,,,,,,,,D. Mitchell,1628378.0,2.0,,,,
