actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
262,PT05M10.00S,2024-12-09T02:56:59.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627734,93.38042049934296,44.6078431372549,1610612758,49,34,2024-12-09T02:57:03Z,2570000,False,-27.0,10.0,1,right,D. Sabonis cutting Layup (2 PTS) (D. DeRozan 3 AST),"[1627734, 201942]",1610612758.0,SAC,cutting,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,,,2.87,Made,,,,,2.0,,,D. DeRozan,201942.0,3.0,,,,,,
264,PT04M57.00S,2024-12-09T02:57:13.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628374,8.623521681997373,47.794117647058826,1610612762,49,34,2024-12-09T02:59:05Z,2590000,False,11.0,29.0,1,left,MISS L. Markkanen driving Layup - blocked,"[1628374, 1631099]",1610612762.0,UTA,driving,,,Markkanen,L. Markkanen,,,,,Restricted Area,0-8 Center,,,3.06,Missed,,,,,,,,,,,,,,,Murray,1631099.0
265,PT04M57.00S,2024-12-09T02:57:13.7Z,2,REGULAR,block,,[],1631099,,,1610612762,49,34,2024-12-09T02:57:17Z,2600000,False,,,0,,K. Murray BLOCK (2 BLK),[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
266,PT04M55.00S,2024-12-09T02:57:15.7Z,2,REGULAR,rebound,offensive,[],1641718,,,1610612762,49,34,2024-12-09T02:59:05Z,2610000,False,,,0,,K. George REBOUND (Off:2 Def:1),[1641718],1610612762.0,UTA,,,,George,K. George,,,,,Restricted Area,0-8 Center,,,,,264.0,3.0,1.0,2.0,,,,,,,,,,,,
267,PT04M53.00S,2024-12-09T02:57:22.1Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631099,,,1610612762,49,34,2024-12-09T02:57:33Z,2620000,False,,,0,,K. Murray shooting personal FOUL (3 PF) (George 2 FT),"[1631099, 1641718]",1610612758.0,SAC,shooting,,,Murray,K. Murray,,,,,Restricted Area,0-8 Center,1629178.0,,,,,,,,,,,,,,3.0,0.0,George,1641718.0,,
269,PT04M53.00S,2024-12-09T02:57:56.2Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1641718,,,1610612762,49,35,2024-12-09T02:57:56Z,2640000,False,,,0,,K. George Free Throw 1 of 2 (13 PTS),[1641718],1610612762.0,UTA,,,,George,K. George,,,,,,,,,,Made,,,,,13.0,,,,,,,,,,,
270,PT04M53.00S,2024-12-09T02:57:59.0Z,2,REGULAR,substitution,out,[],1631099,,,1610612762,49,35,2024-12-09T02:58:02Z,2650000,False,,,0,,SUB out: K. Murray,[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
271,PT04M53.00S,2024-12-09T02:57:59.0Z,2,REGULAR,substitution,in,[],1641732,,,1610612762,49,35,2024-12-09T02:58:02Z,2660000,False,,,0,,SUB in: C. Jones,[1641732],1610612758.0,SAC,,,,Jones,C. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
272,PT04M53.00S,2024-12-09T02:58:23.2Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1641718,,,1610612762,49,36,2024-12-09T02:58:23Z,2670000,False,,,0,,K. George Free Throw 2 of 2 (14 PTS),[1641718],1610612762.0,UTA,,,,George,K. George,,,,,,,,,,Made,,,,,14.0,,,,,,,,,,,
273,PT04M37.00S,2024-12-09T02:58:44.7Z,2,REGULAR,2pt,Jump Shot,[],201942,93.77463863337714,29.411764705882355,1610612758,51,36,2024-12-09T02:59:49Z,2680000,False,-103.0,6.0,1,right,D. DeRozan 10' driving floating Jump Shot (10 PTS),[201942],1610612758.0,SAC,driving floating,,,DeRozan,D. DeRozan,,,,,Mid-Range,8-16 Left,,,10.31,Made,,,,,10.0,,,,,,,,,,,
274,PT04M23.00S,2024-12-09T02:58:58.7Z,2,REGULAR,2pt,Jump Shot,[],1641718,23.47240473061761,33.57843137254902,1610612762,51,36,2024-12-09T03:00:11Z,2690000,False,82.0,168.0,1,left,MISS K. George 18' step back Shot,[1641718],1610612762.0,UTA,step back,,,George,K. George,,,,,Mid-Range,16-24 Right Center,,,18.71,Missed,,,,,,,,,,,,,,,,
275,PT04M21.00S,2024-12-09T02:59:00.7Z,2,REGULAR,rebound,defensive,[],1627734,,,1610612758,51,36,2024-12-09T03:00:11Z,2700000,False,,,0,,D. Sabonis REBOUND (Off:0 Def:5),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Mid-Range,16-24 Right Center,,,,,274.0,5.0,5.0,0.0,,,,,,,,,,,,
276,PT04M17.00S,2024-12-09T02:59:06.6Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1627734,93.77463863337714,44.36274509803921,1610612758,53,36,2024-12-09T03:00:32Z,2710000,False,-28.0,6.0,1,right,D. Sabonis running Layup (4 PTS),[1627734],1610612758.0,SAC,running,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,,,2.88,Made,,,,,4.0,,,,,,,,,,,
277,PT04M02.00S,2024-12-09T02:59:21.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628374,5.732588699080158,54.41176470588235,1610612762,53,36,2024-12-09T03:03:06Z,2720000,False,-22.0,1.0,1,left,MISS L. Markkanen cutting Layup - blocked,"[1628374, 1641732]",1610612762.0,UTA,cutting,,,Markkanen,L. Markkanen,,,,,Restricted Area,0-8 Center,,,2.21,Missed,,,,,,,,,,,,,,,Jones,1641732.0
278,PT04M02.00S,2024-12-09T02:59:21.9Z,2,REGULAR,block,,[],1641732,,,1610612762,53,36,2024-12-09T02:59:25Z,2730000,False,,,0,,C. Jones BLOCK (1 BLK),[1641732],1610612758.0,SAC,,,,Jones,C. Jones,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
279,PT03M59.00S,2024-12-09T02:59:24.9Z,2,REGULAR,rebound,defensive,[],1627734,,,1610612758,53,36,2024-12-09T03:03:06Z,2740000,False,,,0,,D. Sabonis REBOUND (Off:0 Def:6),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,,,,,277.0,6.0,6.0,0.0,,,,,,,,,,,,
280,PT03M55.00S,2024-12-09T02:59:28.0Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1628370,66.96780551905388,48.28431372549019,1610612758,53,36,2024-12-09T03:02:03Z,2750000,False,-9.0,258.0,1,right,MISS M. Monk 25' running 3PT,[1628370],1610612758.0,SAC,running,,,Monk,M. Monk,,,,,Above the Break 3,24+ Center,,,25.81,Missed,,,,,,,,,,,,,,,,
281,PT03M54.00S,2024-12-09T02:59:29.0Z,2,REGULAR,rebound,offensive,[],1627734,,,1610612758,53,36,2024-12-09T03:02:03Z,2760000,False,,,0,,D. Sabonis REBOUND (Off:1 Def:6),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Above the Break 3,24+ Center,,,,,280.0,7.0,6.0,1.0,,,,,,,,,,,,
282,PT03M44.00S,2024-12-09T02:59:37.6Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1627734,70.90998685939553,25.0,1610612758,56,36,2024-12-09T02:59:43Z,2770000,False,-125.0,221.0,1,right,D. Sabonis 25' 3PT  (7 PTS) (D. Fox 6 AST),"[1627734, 1628368]",1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Above the Break 3,24+ Left Center,,,25.38,Made,,,,,7.0,,,D. Fox,1628368.0,6.0,,,,,,
284,PT03M30.00S,2024-12-09T03:00:00.9Z,2,REGULAR,3pt,Jump Shot,[],1628381,25.57490144546649,15.441176470588236,1610612762,56,39,2024-12-09T03:00:08Z,2790000,False,173.0,188.0,1,left,J. Collins 25' 3PT  (5 PTS) (K. George 1 AST),"[1628381, 1641718]",1610612762.0,UTA,,,,Collins,J. Collins,,,,,Above the Break 3,24+ Right Center,,,25.53,Made,,,,,5.0,,,K. George,1641718.0,1.0,,,,,,
286,PT03M08.00S,2024-12-09T03:00:25.2Z,2,REGULAR,2pt,Jump Shot,[],201942,76.5604467805519,33.57843137254902,1610612758,56,39,2024-12-09T03:03:34Z,2810000,False,-82.0,168.0,1,right,MISS D. DeRozan 18' pullup Shot,[201942],1610612758.0,SAC,pullup,,,DeRozan,D. DeRozan,,,,,Mid-Range,16-24 Left Center,,,18.68,Missed,,,,,,,,,,,,,,,,
287,PT03M05.00S,2024-12-09T03:00:28.2Z,2,REGULAR,rebound,defensive,[],1628374,,,1610612762,56,39,2024-12-09T03:03:34Z,2820000,False,,,0,,L. Markkanen REBOUND (Off:0 Def:2),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Mid-Range,16-24 Left Center,,,,,286.0,2.0,2.0,0.0,,,,,,,,,,,,
288,PT02M56.00S,2024-12-09T03:00:35.2Z,2,REGULAR,3pt,Jump Shot,[],1628381,27.283180026281208,77.94117647058823,1610612762,56,42,2024-12-09T03:00:39Z,2830000,False,-140.0,204.0,1,left,J. Collins 24' 3PT  (8 PTS) (K. George 2 AST),"[1628381, 1641718]",1610612762.0,UTA,,,,Collins,J. Collins,,,,,Above the Break 3,24+ Left Center,,,24.72,Made,,,,,8.0,,,K. George,1641718.0,2.0,,,,,,
290,PT02M55.00S,2024-12-09T03:00:42.3Z,2,REGULAR,timeout,full,['team'],0,,,1610612758,56,42,2024-12-09T03:00:42Z,2850000,False,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,PT02M47.00S,2024-12-09T03:02:33.6Z,2,REGULAR,foul,personal,[],1629012,,,1610612758,56,42,2024-12-09T03:02:49Z,2860000,False,,,0,,C. Sexton personal FOUL (1 PF),"[1629012, 201942]",1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,Above the Break 3,24+ Left Center,1627962.0,,,,,,,,,,,,,,1.0,0.0,DeRozan,201942.0,,
293,PT02M40.00S,2024-12-09T03:02:55.1Z,2,REGULAR,2pt,Jump Shot,[],1628368,75.90341655716163,57.35294117647059,1610612758,58,42,2024-12-09T03:03:00Z,2880000,False,37.0,174.0,1,right,D. Fox 17' pullup Jump Shot (7 PTS) (D. Sabonis 3 AST),"[1628368, 1627734]",1610612758.0,SAC,pullup,,,Fox,D. Fox,,,,,Mid-Range,16-24 Center,,,17.78,Made,,,,,7.0,,,D. Sabonis,1627734.0,3.0,,,,,,
295,PT02M21.00S,2024-12-09T03:03:15.9Z,2,REGULAR,3pt,Jump Shot,[],1629012,5.469776609724048,3.6764705882352944,1610612762,58,42,2024-12-09T03:04:47Z,2900000,False,232.0,-1.0,1,left,MISS C. Sexton 3PT,[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,Right Corner 3,24+ Right,,,23.16,Missed,,,,,,,,,,,,,,,,
296,PT02M19.00S,2024-12-09T03:03:17.9Z,2,REGULAR,rebound,offensive,[],1631117,,,1610612762,58,42,2024-12-09T03:04:47Z,2910000,False,,,0,,W. Kessler REBOUND (Off:2 Def:6),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,Right Corner 3,24+ Right,,,,,295.0,8.0,6.0,2.0,,,,,,,,,,,,
300,PT02M17.00S,2024-12-09T03:03:20.2Z,2,REGULAR,turnover,out-of-bounds,[],1631117,,,1610612762,58,42,2024-12-09T03:06:07Z,2915000,False,,,0,,W. Kessler bad pass out-of-bounds TURNOVER (1 TO),[1631117],1610612762.0,UTA,bad pass,,,Kessler,W. Kessler,,,,,Above the Break 3,24+ Left Center,202027.0,1.0,,,,,,,,,,,,,,,,,,
312,PT02M17.00S,2024-12-09T03:04:59.9Z,2,REGULAR,timeout,challenge,['team'],0,,,1610612758,58,42,2024-12-09T03:07:47Z,2945000,False,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301,PT02M01.00S,2024-12-09T03:06:11.7Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1628370,66.96780551905388,45.09803921568628,1610612758,58,42,2024-12-09T03:07:11Z,2950000,False,-25.0,258.0,1,right,MISS M. Monk 25' pullup 3PT,[1628370],1610612758.0,SAC,pullup,,,Monk,M. Monk,,,,,Above the Break 3,24+ Center,,,25.92,Missed,,,,,,,,,,,,,,,,
302,PT01M58.00S,2024-12-09T03:06:14.7Z,2,REGULAR,rebound,defensive,[],1631117,,,1610612762,58,42,2024-12-09T03:07:11Z,2960000,False,,,0,,W. Kessler REBOUND (Off:2 Def:7),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,Above the Break 3,24+ Center,,,,,301.0,9.0,7.0,2.0,,,,,,,,,,,,
303,PT01M36.00S,2024-12-09T03:06:35.4Z,2,REGULAR,3pt,Jump Shot,[],1628381,4.5499342969776615,3.6764705882352944,1610612762,58,42,2024-12-09T03:08:11Z,2970000,False,232.0,-10.0,1,left,MISS J. Collins 3PT,[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,Right Corner 3,24+ Right,,,23.18,Missed,,,,,,,,,,,,,,,,
304,PT01M34.00S,2024-12-09T03:06:37.4Z,2,REGULAR,rebound,defensive,[],1627734,,,1610612758,58,42,2024-12-09T03:08:11Z,2980000,False,,,0,,D. Sabonis REBOUND (Off:1 Def:7),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Right Corner 3,24+ Right,,,,,303.0,8.0,7.0,1.0,,,,,,,,,,,,
305,PT01M28.00S,2024-12-09T03:06:43.3Z,2,REGULAR,2pt,Jump Shot,['fastbreak'],1628368,74.45795006570303,73.52941176470588,1610612758,58,42,2024-12-09T03:08:37Z,2990000,False,118.0,188.0,1,right,MISS D. Fox 22' running pullup Shot,[1628368],1610612758.0,SAC,running pullup,,,Fox,D. Fox,,,,,Mid-Range,16-24 Right Center,,,22.14,Missed,,,,,,,,,,,,,,,,
306,PT01M26.00S,2024-12-09T03:06:45.3Z,2,REGULAR,rebound,defensive,[],1631117,,,1610612762,58,42,2024-12-09T03:08:37Z,3000000,False,,,0,,W. Kessler REBOUND (Off:2 Def:8),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,Mid-Range,16-24 Right Center,,,,,305.0,10.0,8.0,2.0,,,,,,,,,,,,
307,PT01M05.00S,2024-12-09T03:07:05.7Z,2,REGULAR,3pt,Jump Shot,[],1629012,5.075558475689881,95.58823529411765,1610612762,58,45,2024-12-09T03:07:10Z,3010000,False,-228.0,-5.0,1,left,C. Sexton 3PT  (7 PTS) (J. Collins 2 AST),"[1629012, 1628381]",1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,Left Corner 3,24+ Left,,,22.8,Made,,,,,7.0,,,J. Collins,1628381.0,2.0,,,,,,
309,PT00M46.60S,2024-12-09T03:07:26.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628370,92.85479632063075,56.372549019607845,1610612758,60,45,2024-12-09T03:09:08Z,3030000,False,32.0,15.0,1,right,M. Monk driving Layup (12 PTS),[1628370],1610612758.0,SAC,driving,,,Monk,M. Monk,,,,,Restricted Area,0-8 Center,,,3.51,Made,,,,,12.0,,,,,,,,,,,
310,PT00M34.80S,2024-12-09T03:07:43.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628381,6.915243101182654,42.8921568627451,1610612762,60,45,2024-12-09T03:09:39Z,3040000,False,36.0,13.0,1,left,MISS J. Collins driving Layup,[1628381],1610612762.0,UTA,driving,,,Collins,J. Collins,,,,,Restricted Area,0-8 Center,,,3.76,Missed,,,,,,,,,,,,,,,,
311,PT00M32.10S,2024-12-09T03:07:46.2Z,2,REGULAR,rebound,offensive,[],1628381,,,1610612762,60,45,2024-12-09T03:09:39Z,3050000,False,,,0,,J. Collins REBOUND (Off:1 Def:2),[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,Restricted Area,0-8 Center,,,,,310.0,3.0,2.0,1.0,,,,,,,,,,,,
313,PT00M29.00S,2024-12-09T03:07:48.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631117,7.178055190538765,45.83333333333333,1610612762,60,45,2024-12-09T03:10:20Z,3060000,False,21.0,15.0,1,left,MISS W. Kessler Layup,[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,Restricted Area,0-8 Center,,,2.56,Missed,,,,,,,,,,,,,,,,
314,PT00M28.00S,2024-12-09T03:07:49.2Z,2,REGULAR,rebound,offensive,[],1628381,,,1610612762,60,45,2024-12-09T03:10:20Z,3070000,False,,,0,,J. Collins REBOUND (Off:2 Def:2),[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,Restricted Area,0-8 Center,,,,,313.0,4.0,2.0,2.0,,,,,,,,,,,,
319,PT00M25.20S,2024-12-09T03:08:14.8Z,2,REGULAR,turnover,offensive goaltending,[],1628374,,,1610612762,60,45,2024-12-09T03:09:42Z,3120000,False,,,0,,L. Markkanen offensive goaltending TURNOVER (3 TO),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Restricted Area,0-8 Center,,3.0,,,,,,,,,,,,,,,,,,
320,PT00M25.20S,2024-12-09T03:08:19.6Z,2,REGULAR,substitution,out,[],1641732,,,1610612758,60,45,2024-12-09T03:08:22Z,3130000,False,,,0,,SUB out: C. Jones,[1641732],1610612758.0,SAC,,,,Jones,C. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
321,PT00M25.20S,2024-12-09T03:08:19.6Z,2,REGULAR,substitution,in,[],1628989,,,1610612758,60,45,2024-12-09T03:08:22Z,3140000,False,,,0,,SUB in: K. Huerter,[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,,
322,PT00M05.00S,2024-12-09T03:08:45.6Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628368,88.51839684625493,49.50980392156863,1610612758,62,45,2024-12-09T03:12:34Z,3150000,False,-2.0,55.0,1,right,D. Fox floating Jump Shot (9 PTS) (D. Sabonis 4 AST),"[1628368, 1627734]",1610612758.0,SAC,floating,,,Fox,D. Fox,,,,,In The Paint (Non-RA),0-8 Center,,,5.55,Made,,,,,9.0,,,D. Sabonis,1627734.0,4.0,,,,,,
325,PT00M00.00S,2024-12-09T03:09:07.2Z,2,REGULAR,period,end,[],0,,,1610612762,62,45,2024-12-09T03:14:58Z,3180000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
326,PT12M00.00S,2024-12-09T03:23:12.1Z,3,REGULAR,substitution,out,['startperiod'],1628989,,,1610612762,62,45,2024-12-09T03:24:03Z,3190000,False,,,0,,SUB out: K. Huerter,[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,,
327,PT12M00.00S,2024-12-09T03:23:12.1Z,3,REGULAR,substitution,in,['startperiod'],1631099,,,1610612762,62,45,2024-12-09T03:24:03Z,3200000,False,,,0,,SUB in: K. Murray,[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
328,PT12M00.00S,2024-12-09T03:24:12.0Z,3,REGULAR,period,start,[],0,,,1610612758,62,45,2024-12-09T03:24:12Z,3210000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
329,PT11M45.00S,2024-12-09T03:24:29.0Z,3,REGULAR,3pt,Jump Shot,[],1631099,5.338370565045992,3.9215686274509802,1610612758,62,45,2024-12-09T03:25:02Z,3220000,False,230.0,-2.0,1,left,MISS K. Murray 3PT,[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Right Corner 3,24+ Right,,,23.04,Missed,,,,,,,,,,,,,,,,
330,PT11M42.00S,2024-12-09T03:24:32.0Z,3,REGULAR,rebound,offensive,[],1627734,,,1610612758,62,45,2024-12-09T03:25:02Z,3230000,False,,,0,,D. Sabonis REBOUND (Off:2 Def:7),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Right Corner 3,24+ Right,,,,,329.0,9.0,7.0,2.0,,,,,,,,,,,,
331,PT11M35.00S,2024-12-09T03:24:36.1Z,3,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1627734,6.1268068331143235,58.57843137254902,1610612758,64,45,2024-12-09T03:25:15Z,3240000,False,-43.0,5.0,1,left,D. Sabonis driving Hook (9 PTS),[1627734],1610612758.0,SAC,driving,,,Sabonis,D. Sabonis,,,,,In The Paint (Non-RA),0-8 Center,,,4.32,Made,,,,,9.0,,,,,,,,,,,
332,PT11M23.00S,2024-12-09T03:24:50.7Z,3,REGULAR,foul,personal,['2freethrow'],1628368,,,1610612762,64,45,2024-12-09T03:25:05Z,3250000,False,,,0,,D. Fox shooting personal FOUL (1 PF) (Sexton 2 FT),"[1628368, 1629012]",1610612758.0,SAC,shooting,,,Fox,D. Fox,,,,,Restricted Area,0-8 Center,202027.0,,,,,,,,,,,,,,1.0,0.0,Sexton,1629012.0,,
334,PT11M23.00S,2024-12-09T03:25:12.7Z,3,REGULAR,freethrow,1 of 2,[],1629012,,,1610612762,64,46,2024-12-09T03:25:12Z,3270000,False,,,0,,C. Sexton Free Throw 1 of 2 (8 PTS),[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,,,,,,Made,,,,,8.0,,,,,,,,,,,
335,PT11M23.00S,2024-12-09T03:25:27.5Z,3,REGULAR,freethrow,2 of 2,[],1629012,,,1610612762,64,47,2024-12-09T03:25:27Z,3280000,False,,,0,,C. Sexton Free Throw 2 of 2 (9 PTS),[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,,,,,,Made,,,,,9.0,,,,,,,,,,,
336,PT11M02.00S,2024-12-09T03:25:49.4Z,3,REGULAR,2pt,Jump Shot,[],201942,18.74178712220762,75.24509803921569,1610612758,66,47,2024-12-09T03:26:19Z,3290000,False,-126.0,124.0,1,left,D. DeRozan 17' pullup Jump Shot (12 PTS),[201942],1610612758.0,SAC,pullup,,,DeRozan,D. DeRozan,,,,,Mid-Range,16-24 Left Center,,,17.67,Made,,,,,12.0,,,,,,,,,,,
337,PT10M57.00S,2024-12-09T03:25:57.0Z,3,REGULAR,turnover,out-of-bounds,[],1629012,,,1610612762,66,47,2024-12-09T03:26:08Z,3300000,False,,,0,,C. Sexton bad pass out-of-bounds TURNOVER (3 TO),[1629012],1610612762.0,UTA,bad pass,,,Sexton,C. Sexton,,,,,In The Paint (Non-RA),0-8 Center,1627962.0,3.0,,,,,,,,,,,,,,,,,,
338,PT10M52.00S,2024-12-09T03:26:05.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628368,5.995400788436268,61.029411764705884,1610612758,66,47,2024-12-09T03:33:26Z,3310000,False,-55.0,4.0,1,left,MISS D. Fox driving Layup - blocked,"[1628368, 1631117]",1610612758.0,SAC,driving,,,Fox,D. Fox,,,,,In The Paint (Non-RA),0-8 Center,,,5.52,Missed,,,,,,,,,,,,,,,Kessler,1631117.0
339,PT10M52.00S,2024-12-09T03:26:05.4Z,3,REGULAR,block,,[],1631117,,,1610612758,66,47,2024-12-09T03:32:46Z,3320000,False,,,0,,W. Kessler BLOCK (2 BLK),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
340,PT10M48.00S,2024-12-09T03:26:09.4Z,3,REGULAR,rebound,offensive,[],1628368,,,1610612758,66,47,2024-12-09T03:33:26Z,3330000,False,,,0,,D. Fox REBOUND (Off:2 Def:0),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,In The Paint (Non-RA),0-8 Center,,,,,338.0,2.0,0.0,2.0,,,,,,,,,,,,
341,PT10M41.00S,2024-12-09T03:26:20.1Z,3,REGULAR,foul,personal,['2freethrow'],1628374,,,1610612758,66,47,2024-12-09T03:26:28Z,3340000,False,,,0,,L. Markkanen shooting personal FOUL (2 PF) (Fox 2 FT),"[1628374, 1628368]",1610612762.0,UTA,shooting,,,Markkanen,L. Markkanen,,,,,Restricted Area,0-8 Center,202027.0,,,,,,,,,,,,,,2.0,0.0,Fox,1628368.0,,
343,PT10M41.00S,2024-12-09T03:26:48.0Z,3,REGULAR,freethrow,1 of 2,"['fromturnover', '2ndchance']",1628368,,,1610612758,67,47,2024-12-09T03:27:14Z,3360000,False,,,0,,D. Fox Free Throw 1 of 2 (10 PTS),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,Made,,,,,10.0,,,,,,,,,,,
344,PT10M41.00S,2024-12-09T03:26:48.0Z,3,REGULAR,freethrow,2 of 2,"['fromturnover', '2ndchance']",1628368,,,1610612758,67,47,2024-12-09T03:27:14Z,3370000,False,,,0,,MISS D. Fox Free Throw 2 of 2,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
345,PT10M38.00S,2024-12-09T03:26:51.0Z,3,REGULAR,rebound,defensive,[],1628381,,,1610612762,67,47,2024-12-09T03:27:14Z,3380000,False,,,0,,J. Collins REBOUND (Off:2 Def:3),[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,,,,,,,344.0,5.0,3.0,2.0,,,,,,,,,,,,
346,PT10M29.00S,2024-12-09T03:27:23.2Z,3,REGULAR,foul,offensive,[],1631117,,,1610612762,67,47,2024-12-09T03:27:34Z,3390000,False,,,0,,W. Kessler offensive FOUL (1 PF),"[1631117, 1628370]",1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,Above the Break 3,24+ Center,1629178.0,,,,,,,,,,,,,,1.0,0.0,Monk,1628370.0,,
348,PT10M29.00S,2024-12-09T03:27:23.2Z,3,REGULAR,turnover,offensive foul,[],1631117,,,1610612762,67,47,2024-12-09T03:27:23Z,3410000,False,,,0,,W. Kessler offensive foul TURNOVER (2 TO),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,Above the Break 3,24+ Center,1629178.0,2.0,,,,,,,,,,,,,,,,,,
349,PT10M15.00S,2024-12-09T03:28:01.6Z,3,REGULAR,foul,personal,[],1641718,,,1610612758,67,47,2024-12-09T03:28:14Z,3420000,False,,,0,,K. George personal FOUL (1 PF),"[1641718, 1627734]",1610612762.0,UTA,,,,George,K. George,,,,,In The Paint (Non-RA),0-8 Center,1629178.0,,,,,,,,,,,,,,1.0,0.0,Sabonis,1627734.0,,
351,PT10M06.00S,2024-12-09T03:28:25.8Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1631099,12.565703022339028,56.127450980392155,1610612758,69,47,2024-12-09T03:29:58Z,3440000,False,-31.0,66.0,1,left,K. Murray 7' driving floating Jump Shot (5 PTS) (D. Sabonis 5 AST),"[1631099, 1627734]",1610612758.0,SAC,driving floating,,,Murray,K. Murray,,,,,In The Paint (Non-RA),0-8 Center,,,7.24,Made,,,,,5.0,,,D. Sabonis,1627734.0,5.0,,,,,,
