actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
160,PT00M04.00S,2025-01-20T02:35:48.6Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1642273,75.24638633377135,13.725490196078432,1610612764,32,24,2025-01-20T02:39:26Z,1600000,False,-181.0,180.0,1,right,MISS K. George 25' pullup 3PT,[1642273],1610612764.0,WAS,pullup,,,George,K. George,,,,,Above the Break 3,24+ Left Center,25.57,Missed,,,,,,,,,,,,,,,,,,
161,PT00M00.70S,2025-01-20T02:35:51.9Z,1,REGULAR,rebound,offensive,[],1630557,,,1610612764,32,24,2025-01-20T02:35:51Z,1610000,False,,,0,,C. Kispert REBOUND (Off:1 Def:1),[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,Above the Break 3,24+ Left Center,,,160.0,2.0,1.0,1.0,,,,,,,,,,,,,,
162,PT00M00.10S,2025-01-20T02:35:55.0Z,1,REGULAR,foul,personal,['3freethrow'],203458,,,1610612764,32,24,2025-01-20T02:36:13Z,1620000,False,,,0,,A. Len shooting personal FOUL (1 PF) (Kispert 3 FT),"[203458, 1630557]",1610612758.0,SAC,shooting,,,Len,A. Len,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,101283.0,1.0,0.0,Kispert,1630557.0,,,
164,PT00M00.10S,2025-01-20T02:36:25.6Z,1,REGULAR,freethrow,1 of 3,['2ndchance'],1630557,,,1610612764,32,25,2025-01-20T02:36:25Z,1640000,False,,,0,,C. Kispert Free Throw 1 of 3 (1 PTS),[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,Made,,,,,,,,1.0,,,,,,,,,,
165,PT00M00.10S,2025-01-20T02:36:25.6Z,1,REGULAR,freethrow,2 of 3,['2ndchance'],1630557,,,1610612764,32,26,2025-01-20T02:37:06Z,1650000,False,,,0,,C. Kispert Free Throw 2 of 3 (2 PTS),[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,Made,,,,,,,,2.0,,,,,,,,,,
166,PT00M00.10S,2025-01-20T02:36:25.6Z,1,REGULAR,freethrow,3 of 3,['2ndchance'],1630557,,,1610612764,32,26,2025-01-20T02:37:06Z,1660000,False,,,0,,MISS C. Kispert Free Throw 3 of 3,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
167,PT00M00.10S,2025-01-20T02:36:25.6Z,1,REGULAR,rebound,defensive,[],1626168,,,1610612758,32,26,2025-01-20T02:37:06Z,1670000,False,,,0,,T. Lyles REBOUND (Off:0 Def:1),[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,,,,,166.0,1.0,1.0,0.0,,,,,,,,,,,,,,
168,PT00M00.00S,2025-01-20T02:37:04.4Z,1,REGULAR,period,end,[],0,,,1610612758,32,26,2025-01-20T02:37:04Z,1680000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,PT12M00.00S,2025-01-20T02:39:03.4Z,2,REGULAR,substitution,out,['startperiod'],1642267,,,1610612758,32,26,2025-01-20T02:39:35Z,1690000,False,,,0,,SUB out: C. Carrington,[1642267],1610612764.0,WAS,,,,Carrington,C. Carrington,,,,,,,,,,,,,,,,,,,,,,,,,,
170,PT12M00.00S,2025-01-20T02:39:03.4Z,2,REGULAR,substitution,out,['startperiod'],1630557,,,1610612758,32,26,2025-01-20T02:39:35Z,1700000,False,,,0,,SUB out: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,,
171,PT12M00.00S,2025-01-20T02:39:03.4Z,2,REGULAR,substitution,in,['startperiod'],1630215,,,1610612758,32,26,2025-01-20T02:39:35Z,1710000,False,,,0,,SUB in: J. Butler,[1630215],1610612764.0,WAS,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,,,,,,,,,
172,PT12M00.00S,2025-01-20T02:39:03.4Z,2,REGULAR,substitution,in,['startperiod'],1630551,,,1610612758,32,26,2025-01-20T02:39:35Z,1720000,False,,,0,,SUB in: J. Champagnie,[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,
173,PT12M00.00S,2025-01-20T02:39:52.5Z,2,REGULAR,period,start,[],0,,,1610612758,32,26,2025-01-20T02:39:52Z,1730000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,PT11M39.00S,2025-01-20T02:40:12.6Z,2,REGULAR,3pt,Jump Shot,[],1626168,12.302890932982917,2.941176470588235,1610612758,32,26,2025-01-20T02:40:18Z,1740000,False,235.0,63.0,1,left,MISS T. Lyles 24' 3PT,[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,Right Corner 3,24+ Right,24.36,Missed,,,,,,,,,,,,,,,,,,
175,PT11M36.00S,2025-01-20T02:40:15.6Z,2,REGULAR,rebound,defensive,[],202685,,,1610612764,32,26,2025-01-20T02:40:18Z,1750000,False,,,0,,J. Valančiūnas REBOUND (Off:0 Def:3),[202685],1610612764.0,WAS,,,,Valančiūnas,J. Valančiūnas,,,,,Right Corner 3,24+ Right,,,174.0,3.0,3.0,0.0,,,,,,,,,,,,,,
176,PT11M21.00S,2025-01-20T02:40:30.5Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],202685,84.44480946123521,46.32352941176471,1610612764,32,26,2025-01-20T02:40:53Z,1760000,False,-18.0,94.0,1,right,MISS J. Valančiūnas 9' turnaround Hook,[202685],1610612764.0,WAS,turnaround,,,Valančiūnas,J. Valančiūnas,,,,,In The Paint (Non-RA),8-16 Center,9.55,Missed,,,,,,,,,,,,,,,,,,
177,PT11M20.00S,2025-01-20T02:40:31.5Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612758,32,26,2025-01-20T02:40:38Z,1770000,False,,,0,,TEAM defensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,176.0,,,,,,,,,,,,,,,,,
178,PT11M20.00S,2025-01-20T02:40:37.8Z,2,REGULAR,foul,personal,[],202685,,,1610612758,32,26,2025-01-20T02:40:51Z,1780000,False,,,0,,J. Valančiūnas loose ball personal FOUL (1 PF),"[202685, 203458]",1610612764.0,WAS,loose ball,,,Valančiūnas,J. Valančiūnas,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,1629178.0,1.0,0.0,Len,203458.0,,,
180,PT11M10.00S,2025-01-20T02:40:55.7Z,2,REGULAR,3pt,Jump Shot,[],1628989,26.10052562417871,87.74509803921569,1610612758,32,26,2025-01-20T02:41:03Z,1800000,False,-189.0,193.0,1,left,MISS K. Huerter 26' 3PT,[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,Above the Break 3,24+ Left Center,26.98,Missed,,,,,,,,,,,,,,,,,,
181,PT11M05.00S,2025-01-20T02:41:00.7Z,2,REGULAR,rebound,defensive,[],1642273,,,1610612764,32,26,2025-01-20T02:41:03Z,1810000,False,,,0,,K. George REBOUND (Off:1 Def:1),[1642273],1610612764.0,WAS,,,,George,K. George,,,,,Above the Break 3,24+ Left Center,,,180.0,2.0,1.0,1.0,,,,,,,,,,,,,,
182,PT10M57.00S,2025-01-20T02:41:08.7Z,2,REGULAR,turnover,bad pass,[],1642273,,,1610612764,32,26,2025-01-20T02:41:14Z,1820000,False,,,0,,K. George bad pass TURNOVER (1 TO),"[1642273, 1626168]",1610612764.0,WAS,,,,George,K. George,,,,,Mid-Range,16-24 Left Center,,,,,,,1.0,Lyles,1626168.0,,,,,,,,,,,
183,PT10M57.00S,2025-01-20T02:41:08.7Z,2,REGULAR,steal,,[],1626168,,,1610612758,32,26,2025-01-20T02:41:10Z,1830000,False,,,0,,T. Lyles STEAL (1 STL),[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
184,PT10M53.00S,2025-01-20T02:41:12.7Z,2,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1628368,25.837713534822605,85.29411764705883,1610612758,32,26,2025-01-20T02:41:49Z,1840000,False,-176.0,190.0,1,left,MISS D. Fox 25' running pullup 3PT,[1628368],1610612758.0,SAC,running pullup,,,Fox,D. Fox,,,,,Above the Break 3,24+ Left Center,25.96,Missed,,,,,,,,,,,,,,,,,,
185,PT10M49.00S,2025-01-20T02:41:16.7Z,2,REGULAR,rebound,offensive,[],1628989,,,1610612758,32,26,2025-01-20T02:41:49Z,1850000,False,,,0,,K. Huerter REBOUND (Off:1 Def:0),[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,Above the Break 3,24+ Left Center,,,184.0,1.0,0.0,1.0,,,,,,,,,,,,,,
186,PT10M45.00S,2025-01-20T02:41:20.1Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1628989,5.338370565045992,96.81372549019608,1610612758,32,26,2025-01-20T02:41:27Z,1860000,False,-234.0,-2.0,1,left,MISS K. Huerter 3PT,[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,Left Corner 3,24+ Left,23.41,Missed,,,,,,,,,,,,,,,,,,
187,PT10M41.00S,2025-01-20T02:41:24.1Z,2,REGULAR,rebound,defensive,[],1628398,,,1610612764,32,26,2025-01-20T02:41:27Z,1870000,False,,,0,,K. Kuzma REBOUND (Off:1 Def:2),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,Left Corner 3,24+ Left,,,186.0,3.0,2.0,1.0,,,,,,,,,,,,,,
188,PT10M37.00S,2025-01-20T02:41:28.4Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630551,92.9862023653088,40.68627450980392,1610612764,32,26,2025-01-20T02:42:30Z,1880000,False,-47.0,13.0,1,right,MISS J. Champagnie running alley-oop Layup,[1630551],1610612764.0,WAS,running alley-oop,,,Champagnie,J. Champagnie,,,,,In The Paint (Non-RA),0-8 Center,4.85,Missed,,,,,,,,,,,,,,,,,,
189,PT10M35.00S,2025-01-20T02:41:30.4Z,2,REGULAR,rebound,defensive,[],201942,,,1610612758,32,26,2025-01-20T02:41:33Z,1890000,False,,,0,,D. DeRozan REBOUND (Off:0 Def:3),[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,In The Paint (Non-RA),0-8 Center,,,188.0,3.0,3.0,0.0,,,,,,,,,,,,,,
190,PT10M33.00S,2025-01-20T02:41:34.1Z,2,REGULAR,turnover,out-of-bounds,[],1628989,,,1610612758,32,26,2025-01-20T02:41:42Z,1900000,False,,,0,,K. Huerter bad pass out-of-bounds TURNOVER (1 TO),[1628989],1610612758.0,SAC,bad pass,,,Huerter,K. Huerter,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,1.0,,,,,,101283.0,,,,,,,
191,PT10M19.00S,2025-01-20T02:41:57.0Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630551,75.77201051248358,9.558823529411764,1610612764,32,29,2025-01-20T02:42:05Z,1910000,False,-202.0,175.0,1,right,J. Champagnie 26' 3PT  (3 PTS) (K. Kuzma 1 AST),"[1630551, 1628398]",1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,Above the Break 3,24+ Left Center,26.75,Made,,,,,,,,3.0,,,,,,,,K. Kuzma,1628398.0,1.0
193,PT10M05.00S,2025-01-20T02:42:11.3Z,2,REGULAR,2pt,Jump Shot,[],201942,14.799605781865965,67.8921568627451,1610612758,32,29,2025-01-20T02:42:19Z,1930000,False,-89.0,87.0,1,left,MISS D. DeRozan 12' pullup Shot,[201942],1610612758.0,SAC,pullup,,,DeRozan,D. DeRozan,,,,,Mid-Range,8-16 Left,12.45,Missed,,,,,,,,,,,,,,,,,,
194,PT10M03.00S,2025-01-20T02:42:13.3Z,2,REGULAR,rebound,offensive,[],203458,,,1610612758,32,29,2025-01-20T02:42:44Z,1940000,False,,,0,,A. Len REBOUND (Off:3 Def:0),[203458],1610612758.0,SAC,,,,Len,A. Len,,,,,Mid-Range,8-16 Left,,,193.0,3.0,0.0,3.0,,,,,,,,,,,,,,
195,PT09M54.00S,2025-01-20T02:42:21.8Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],201942,6.1268068331143235,97.30392156862744,1610612758,32,29,2025-01-20T02:42:25Z,1950000,False,-237.0,5.0,1,left,MISS D. DeRozan 3PT,[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,Left Corner 3,24+ Left,23.66,Missed,,,,,,,,,,,,,,,,,,
196,PT09M51.00S,2025-01-20T02:42:24.0Z,2,REGULAR,rebound,defensive,[],202685,,,1610612764,32,29,2025-01-20T02:42:24Z,1960000,False,,,0,,J. Valančiūnas REBOUND (Off:0 Def:4),[202685],1610612764.0,WAS,,,,Valančiūnas,J. Valančiūnas,,,,,Left Corner 3,24+ Left,,,195.0,4.0,4.0,0.0,,,,,,,,,,,,,,
197,PT09M41.00S,2025-01-20T02:42:35.5Z,2,REGULAR,turnover,lost ball,[],1628398,,,1610612764,32,29,2025-01-20T02:42:40Z,1970000,False,,,0,,K. Kuzma lost ball TURNOVER (2 TO),"[1628398, 1628368]",1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,2.0,Fox,1628368.0,,,,,,,,,,,
198,PT09M41.00S,2025-01-20T02:42:35.5Z,2,REGULAR,steal,,[],1628368,,,1610612758,32,29,2025-01-20T02:47:08Z,1980000,False,,,0,,D. Fox STEAL (1 STL),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
199,PT09M36.00S,2025-01-20T02:42:41.4Z,2,REGULAR,foul,personal,['2freethrow'],1630551,,,1610612758,32,29,2025-01-20T02:42:54Z,1990000,False,,,0,,J. Champagnie shooting personal FOUL (1 PF) (Fox 2 FT),"[1630551, 1628368]",1610612764.0,WAS,shooting,,,Champagnie,J. Champagnie,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,101283.0,1.0,0.0,Fox,1628368.0,,,
201,PT09M36.00S,2025-01-20T02:43:11.5Z,2,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1628368,,,1610612758,33,29,2025-01-20T02:43:11Z,2010000,False,,,0,,D. Fox Free Throw 1 of 2 (3 PTS),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,Made,,,,,,,,3.0,,,,,,,,,,
202,PT09M36.00S,2025-01-20T02:43:14.1Z,2,REGULAR,substitution,out,[],1628989,,,1610612758,33,29,2025-01-20T02:43:18Z,2020000,False,,,0,,SUB out: K. Huerter,[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,,
203,PT09M36.00S,2025-01-20T02:43:14.1Z,2,REGULAR,substitution,in,[],1631165,,,1610612758,33,29,2025-01-20T02:43:18Z,2030000,False,,,0,,SUB in: K. Ellis,[1631165],1610612758.0,SAC,,,,Ellis,K. Ellis,,,,,,,,,,,,,,,,,,,,,,,,,,
204,PT09M36.00S,2025-01-20T02:43:11.5Z,2,REGULAR,freethrow,2 of 2,"['fromturnover', 'fastbreak']",1628368,,,1610612758,34,29,2025-01-20T02:45:14Z,2040000,False,,,0,,D. Fox Free Throw 2 of 2 (4 PTS),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,Made,,,,,,,,4.0,,,,,,,,,,
205,PT09M19.00S,2025-01-20T02:43:47.8Z,2,REGULAR,3pt,Jump Shot,[],1642273,74.98357424441524,86.51960784313727,1610612764,34,32,2025-01-20T02:43:53Z,2050000,False,183.0,183.0,1,right,K. George 25' 3PT  (6 PTS) (J. Valančiūnas 2 AST),"[1642273, 202685]",1610612764.0,WAS,,,,George,K. George,,,,,Above the Break 3,24+ Right Center,25.83,Made,,,,,,,,6.0,,,,,,,,J. Valančiūnas,202685.0,2.0
207,PT09M06.00S,2025-01-20T02:44:01.4Z,2,REGULAR,2pt,Jump Shot,[],201942,9.149145860709593,65.93137254901961,1610612758,36,32,2025-01-20T02:44:06Z,2070000,False,-80.0,34.0,1,left,D. DeRozan 8' turnaround bank Jump Shot (7 PTS),[201942],1610612758.0,SAC,turnaround bank,,,DeRozan,D. DeRozan,,,,,Mid-Range,8-16 Left,8.65,Made,,,,,,,,7.0,,,,,,,,,,
208,PT08M48.00S,2025-01-20T02:44:19.3Z,2,REGULAR,2pt,Jump Shot,[],1630215,78.0059132720105,65.19607843137256,1610612764,36,32,2025-01-20T04:55:55Z,2080000,False,76.0,154.0,1,right,MISS J. Butler 17' pullup Shot,[1630215],1610612764.0,WAS,pullup,,,Butler,J. Butler,,,,,Mid-Range,16-24 Right Center,17.19,Missed,,,,,,,,,,,,,,,,,,
209,PT08M45.00S,2025-01-20T02:44:22.3Z,2,REGULAR,rebound,defensive,[],203458,,,1610612758,36,32,2025-01-20T02:44:23Z,2090000,False,,,0,,A. Len REBOUND (Off:3 Def:1),[203458],1610612758.0,SAC,,,,Len,A. Len,,,,,Mid-Range,16-24 Right Center,,,208.0,4.0,1.0,3.0,,,,,,,,,,,,,,
210,PT08M31.00S,2025-01-20T02:44:36.9Z,2,REGULAR,3pt,Jump Shot,[],1631165,6.307490144546649,3.699448529411765,1610612758,39,32,2025-01-20T02:48:23Z,2100000,False,232.0,7.0,1,left,K. Ellis 3PT pullup (3 PTS) (A. Len 1 AST),"[1631165, 203458]",1610612758.0,SAC,pullup,,,Ellis,K. Ellis,,,,,Right Corner 3,24+ Right,23.16,Made,,,,,,,,3.0,,,,,,,,A. Len,203458.0,1.0
212,PT08M19.00S,2025-01-20T02:44:47.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628398,92.06636005256242,63.23529411764706,1610612764,39,32,2025-01-20T02:49:53Z,2120000,False,66.0,22.0,1,right,MISS K. Kuzma 6' driving Layup,[1628398],1610612764.0,WAS,driving,,,Kuzma,K. Kuzma,,,,,In The Paint (Non-RA),0-8 Center,6.98,Missed,,,,,,,,,,,,,,,,,,
213,PT08M19.00S,2025-01-20T02:44:47.9Z,2,REGULAR,rebound,offensive,[],1630215,,,1610612764,39,32,2025-01-20T02:45:00Z,2130000,False,,,0,,J. Butler REBOUND (Off:1 Def:0),[1630215],1610612764.0,WAS,,,,Butler,J. Butler,,,,,In The Paint (Non-RA),0-8 Center,,,212.0,1.0,0.0,1.0,,,,,,,,,,,,,,
214,PT08M14.00S,2025-01-20T02:44:53.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630551,87.20433639947439,50.245098039215684,1610612764,39,32,2025-01-20T04:56:03Z,2140000,False,1.0,68.0,1,right,MISS J. Champagnie 6' cutting Layup - blocked,"[1630551, 201942]",1610612764.0,WAS,cutting,,,Champagnie,J. Champagnie,,,,,In The Paint (Non-RA),0-8 Center,6.78,Missed,,,,,,,,,DeRozan,201942.0,,,,,,,,
215,PT08M14.00S,2025-01-20T02:44:53.2Z,2,REGULAR,block,,[],201942,,,1610612764,39,32,2025-01-20T02:51:31Z,2150000,False,,,0,,D. DeRozan BLOCK (1 BLK),[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
216,PT08M12.00S,2025-01-20T02:44:55.2Z,2,REGULAR,rebound,defensive,[],1626168,,,1610612758,39,32,2025-01-20T02:45:03Z,2160000,False,,,0,,T. Lyles REBOUND (Off:0 Def:2),[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,In The Paint (Non-RA),0-8 Center,,,214.0,2.0,2.0,0.0,,,,,,,,,,,,,,
217,PT08M10.00S,2025-01-20T02:44:57.6Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1631165,25.57490144546649,85.7843137254902,1610612758,39,32,2025-01-20T02:50:58Z,2170000,False,-179.0,188.0,1,left,MISS K. Ellis 25' running pullup 3PT,[1631165],1610612758.0,SAC,running pullup,,,Ellis,K. Ellis,,,,,Above the Break 3,24+ Left Center,25.94,Missed,,,,,,,,,,,,,,,,,,
218,PT08M08.00S,2025-01-20T02:44:59.6Z,2,REGULAR,rebound,offensive,[],201942,,,1610612758,39,32,2025-01-20T02:51:22Z,2180000,False,,,0,,D. DeRozan REBOUND (Off:1 Def:3),[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,Above the Break 3,24+ Left Center,,,217.0,4.0,3.0,1.0,,,,,,,,,,,,,,
219,PT08M06.00S,2025-01-20T02:45:03.9Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],1626168,12.697109067017081,23.284313725490197,1610612758,41,32,2025-01-20T02:45:17Z,2190000,False,134.0,67.0,1,left,T. Lyles 14' Jump Shot (4 PTS) (D. DeRozan 1 AST),"[1626168, 201942]",1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,Mid-Range,8-16 Right,14.94,Made,,,,,,,,4.0,,,,,,,,D. DeRozan,201942.0,1.0
268,PT08M06.00S,2025-01-20T02:45:53.1Z,2,REGULAR,timeout,full,['team'],0,,,1610612764,41,32,2025-01-20T03:10:40Z,2202500,False,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,PT08M06.00S,2025-01-20T02:47:28.1Z,2,REGULAR,substitution,out,[],1628368,,,1610612764,41,32,2025-01-20T02:47:57Z,2210000,False,,,0,,SUB out: D. Fox,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,
222,PT08M06.00S,2025-01-20T02:47:28.1Z,2,REGULAR,substitution,out,[],201942,,,1610612764,41,32,2025-01-20T02:47:57Z,2220000,False,,,0,,SUB out: D. DeRozan,[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,,
223,PT08M06.00S,2025-01-20T02:47:28.1Z,2,REGULAR,substitution,out,[],203458,,,1610612764,41,32,2025-01-20T02:47:57Z,2230000,False,,,0,,SUB out: A. Len,[203458],1610612758.0,SAC,,,,Len,A. Len,,,,,,,,,,,,,,,,,,,,,,,,,,
224,PT08M06.00S,2025-01-20T02:47:28.1Z,2,REGULAR,substitution,out,[],1630215,,,1610612764,41,32,2025-01-20T02:47:57Z,2240000,False,,,0,,SUB out: J. Butler,[1630215],1610612764.0,WAS,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,,,,,,,,,
225,PT08M06.00S,2025-01-20T02:47:28.1Z,2,REGULAR,substitution,out,[],202685,,,1610612764,41,32,2025-01-20T02:47:57Z,2250000,False,,,0,,SUB out: J. Valančiūnas,[202685],1610612764.0,WAS,,,,Valančiūnas,J. Valančiūnas,,,,,,,,,,,,,,,,,,,,,,,,,,
226,PT08M06.00S,2025-01-20T02:47:28.1Z,2,REGULAR,substitution,out,[],1628398,,,1610612764,41,32,2025-01-20T02:47:57Z,2260000,False,,,0,,SUB out: K. Kuzma,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,,
227,PT08M06.00S,2025-01-20T02:47:28.1Z,2,REGULAR,substitution,in,[],1628370,,,1610612764,41,32,2025-01-20T02:47:57Z,2270000,False,,,0,,SUB in: M. Monk,[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,,,
228,PT08M06.00S,2025-01-20T02:47:28.1Z,2,REGULAR,substitution,in,[],1627734,,,1610612764,41,32,2025-01-20T02:47:57Z,2280000,False,,,0,,SUB in: D. Sabonis,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,,,
229,PT08M06.00S,2025-01-20T02:47:28.1Z,2,REGULAR,substitution,in,[],1631099,,,1610612764,41,32,2025-01-20T02:47:57Z,2290000,False,,,0,,SUB in: K. Murray,[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
230,PT08M06.00S,2025-01-20T02:47:28.1Z,2,REGULAR,substitution,in,[],1630557,,,1610612764,41,32,2025-01-20T02:47:57Z,2300000,False,,,0,,SUB in: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT08M06.00S,2025-01-20T02:47:28.1Z,2,REGULAR,substitution,in,[],1629673,,,1610612764,41,32,2025-01-20T02:47:57Z,2310000,False,,,0,,SUB in: J. Poole,[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,,
232,PT08M06.00S,2025-01-20T02:47:28.1Z,2,REGULAR,substitution,in,[],1642259,,,1610612764,41,32,2025-01-20T02:47:57Z,2320000,False,,,0,,SUB in: A. Sarr,[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,,,,,,,,,,,,,,,,,,,,,,
233,PT07M49.00S,2025-01-20T02:48:13.0Z,2,REGULAR,3pt,Jump Shot,[],1630557,89.70105124835742,96.81372549019608,1610612764,41,32,2025-01-20T02:48:34Z,2330000,False,234.0,44.0,1,right,MISS C. Kispert 3PT,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,Right Corner 3,24+ Right,23.83,Missed,,,,,,,,,,,,,,,,,,
234,PT07M49.00S,2025-01-20T02:48:13.0Z,2,REGULAR,rebound,defensive,[],1631099,,,1610612758,41,32,2025-01-20T02:48:34Z,2340000,False,,,0,,K. Murray REBOUND (Off:1 Def:2),[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Right Corner 3,24+ Right,,,233.0,3.0,2.0,1.0,,,,,,,,,,,,,,
236,PT07M40.00S,2025-01-20T02:49:51.5Z,2,REGULAR,jumpball,recovered,[],1630557,,,1610612758,41,32,2025-01-20T02:49:51Z,2350000,False,,,0,,Jump Ball J. Champagnie vs. K. Murray: Tip to C. Kispert,"[1630557, 1630551, 1631099]",1610612764.0,WAS,heldball,C. Kispert,1630557.0,Kispert,C. Kispert,Champagnie,1630551.0,Murray,1631099.0,,,,,,,,,,,,,,,,,,,,,,
239,PT07M40.00S,2025-01-20T02:49:51.5Z,2,REGULAR,turnover,lost ball,[],1631099,,,1610612758,41,32,2025-01-20T02:49:51Z,2380000,False,,,0,,K. Murray lost ball TURNOVER (1 TO),"[1631099, 1630551]",1610612758.0,SAC,,,,Murray,K. Murray,,,,,,,,,,,,,1.0,Champagnie,1630551.0,,,,,,,,,,,
240,PT07M40.00S,2025-01-20T02:49:51.5Z,2,REGULAR,steal,,[],1630551,,,1610612764,41,32,2025-01-20T02:49:51Z,2390000,False,,,0,,J. Champagnie STEAL (1 STL),[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,
