actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
428,PT03M50.00S,2024-12-23T00:35:27.4Z,3,REGULAR,freethrow,2 of 2,[],1628368,,,1610612758,66,75,2024-12-23T00:35:27Z,4020000,False,,,0,,D. Fox Free Throw 2 of 2 (17 PTS),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,Made,,,,,,,,,,,,17.0,,,,,,
429,PT03M37.00S,2024-12-23T00:35:41.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627783,79.71419185282524,51.9607843137255,1610612754,66,77,2024-12-23T00:35:59Z,4030000,False,10.0,138.0,1,right,P. Siakam 13' Jump Shot (11 PTS) (T. McConnell 4 AST),"[1627783, 204456]",1610612754.0,IND,,,,Siakam,P. Siakam,,,,,In The Paint (Non-RA),8-16 Center,13.85,Made,,,,,,,,,,,,11.0,,,,T. McConnell,204456.0,4.0
431,PT03M25.00S,2024-12-23T00:35:52.6Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1628370,8.623521681997373,48.28431372549019,1610612758,68,77,2024-12-23T00:36:04Z,4050000,False,9.0,29.0,1,left,M. Monk cutting DUNK (14 PTS) (D. Fox 4 AST),"[1628370, 1628368]",1610612758.0,SAC,cutting,,,Monk,M. Monk,,,,,Restricted Area,0-8 Center,2.99,Made,,,,,,,,,,,,14.0,,,,D. Fox,1628368.0,4.0
433,PT03M09.00S,2024-12-23T00:36:10.8Z,3,REGULAR,foul,personal,['2freethrow'],1628989,,,1610612754,68,77,2024-12-23T00:36:35Z,4070000,False,,,0,,K. Huerter shooting personal FOUL (1 PF) (Siakam 2 FT),"[1628989, 1627783]",1610612758.0,SAC,shooting,,,Huerter,K. Huerter,,,,,Mid-Range,8-16 Center,,,,,,,,,201246.0,1.0,0.0,Siakam,1627783.0,,,,,,,
435,PT03M09.00S,2024-12-23T00:36:47.0Z,3,REGULAR,freethrow,1 of 2,[],1627783,,,1610612754,68,77,2024-12-23T00:36:47Z,4090000,False,,,0,,MISS P. Siakam Free Throw 1 of 2,[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
436,PT03M09.00S,2024-12-23T00:36:47.0Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612754,68,77,2024-12-23T00:36:47Z,4100000,False,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,,,435.0,,,,,,,,,,,,,,,,,
438,PT03M09.00S,2024-12-23T00:37:09.6Z,3,REGULAR,freethrow,2 of 2,[],1627783,,,1610612754,68,78,2024-12-23T00:37:09Z,4110000,False,,,0,,P. Siakam Free Throw 2 of 2 (12 PTS),[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,,,,Made,,,,,,,,,,,,12.0,,,,,,
439,PT02M58.00S,2024-12-23T00:37:25.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628368,7.835085413929041,59.068627450980394,1610612758,68,78,2024-12-23T00:48:02Z,4120000,False,-45.0,21.0,1,left,MISS D. Fox driving Layup,[1628368],1610612758.0,SAC,driving,,,Fox,D. Fox,,,,,In The Paint (Non-RA),0-8 Center,5.0,Missed,,,,,,,,,,,,,,,,,,
440,PT02M56.00S,2024-12-23T00:37:27.1Z,3,REGULAR,rebound,offensive,[],1626168,,,1610612758,68,78,2024-12-23T00:48:35Z,4130000,False,,,0,,T. Lyles REBOUND (Off:1 Def:1),[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,In The Paint (Non-RA),0-8 Center,,,439.0,2.0,1.0,1.0,,,,,,,,,,,,,,
441,PT02M56.00S,2024-12-23T00:37:29.4Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1626168,5.590000152587891,50.0,1610612758,68,78,2024-12-23T00:48:29Z,4140000,False,0.0,0.0,1,left,MISS T. Lyles tip Layup,[1626168],1610612758.0,SAC,tip,,,Lyles,T. Lyles,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
442,PT02M55.00S,2024-12-23T00:37:30.4Z,3,REGULAR,rebound,defensive,[],1627783,,,1610612754,68,78,2024-12-23T00:48:29Z,4150000,False,,,0,,P. Siakam REBOUND (Off:1 Def:7),[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,Restricted Area,0-8 Center,,,441.0,8.0,7.0,1.0,,,,,,,,,,,,,,
443,PT02M45.00S,2024-12-23T00:37:35.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],204456,83.52496714848883,51.9607843137255,1610612754,68,80,2024-12-23T00:49:16Z,4160000,False,10.0,102.0,1,right,T. McConnell 10' turnaround fadeaway Jump Shot (8 PTS),[204456],1610612754.0,IND,turnaround fadeaway,,,McConnell,T. McConnell,,,,,In The Paint (Non-RA),8-16 Center,10.29,Made,,,,,,,,,,,,8.0,,,,,,
444,PT02M32.00S,2024-12-23T00:37:50.0Z,3,REGULAR,turnover,out-of-bounds,[],1628368,,,1610612758,68,80,2024-12-23T00:38:11Z,4170000,False,,,0,,D. Fox bad pass out-of-bounds TURNOVER (2 TO),[1628368],1610612758.0,SAC,bad pass,,,Fox,D. Fox,,,,,Mid-Range,8-16 Right,,,,,,,,,203591.0,,,,,,2.0,,,,,
445,PT02M32.00S,2024-12-23T00:37:55.5Z,3,REGULAR,substitution,out,[],1628370,,,1610612754,68,80,2024-12-23T00:38:00Z,4180000,False,,,0,,SUB out: M. Monk,[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,,,
446,PT02M32.00S,2024-12-23T00:37:55.5Z,3,REGULAR,substitution,in,[],1631099,,,1610612754,68,80,2024-12-23T00:38:00Z,4190000,False,,,0,,SUB in: K. Murray,[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
447,PT02M25.00S,2024-12-23T00:38:15.7Z,3,REGULAR,foul,personal,[],203926,,,1610612754,68,80,2024-12-23T00:38:32Z,4200000,False,,,0,,D. McDermott personal FOUL (2 PF),"[203926, 204456]",1610612758.0,SAC,,,,McDermott,D. McDermott,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,1627961.0,2.0,0.0,McConnell,204456.0,,,,,,,
451,PT02M11.00S,2024-12-23T00:38:46.9Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],1627783,88.25558475689881,23.284313725490197,1610612754,68,82,2024-12-23T00:50:16Z,4220000,False,-134.0,58.0,1,right,P. Siakam 14' step back Jump Shot (14 PTS),[1627783],1610612754.0,IND,step back,,,Siakam,P. Siakam,,,,,Mid-Range,8-16 Left,14.56,Made,,,,,,,,,,,,14.0,,,,,,
452,PT02M06.00S,2024-12-23T00:38:53.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631099,8.623521681997373,56.86274509803921,1610612758,70,82,2024-12-23T00:50:42Z,4230000,False,-34.0,29.0,1,left,K. Murray driving reverse Layup (9 PTS) (D. Fox 5 AST),"[1631099, 1628368]",1610612758.0,SAC,driving reverse,,,Murray,K. Murray,,,,,In The Paint (Non-RA),0-8 Center,4.47,Made,,,,,,,,,,,,9.0,,,,D. Fox,1628368.0,5.0
454,PT02M06.00S,2024-12-23T00:38:56.2Z,3,REGULAR,foul,personal,['1freethrow'],1630167,,,1610612758,70,82,2024-12-23T00:39:09Z,4250000,False,,,0,,O. Toppin shooting personal FOUL (2 PF) (Murray 1 FT),"[1630167, 1631099]",1610612754.0,IND,shooting,,,Toppin,O. Toppin,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,1627961.0,2.0,0.0,Murray,1631099.0,,,,,,,
456,PT02M06.00S,2024-12-23T00:39:10.8Z,3,REGULAR,substitution,out,[],1630167,,,1610612758,70,82,2024-12-23T00:39:20Z,4270000,False,,,0,,SUB out: O. Toppin,[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,
457,PT02M06.00S,2024-12-23T00:39:10.8Z,3,REGULAR,substitution,in,[],1641716,,,1610612758,70,82,2024-12-23T00:39:20Z,4280000,False,,,0,,SUB in: J. Walker,[1641716],1610612754.0,IND,,,,Walker,J. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
458,PT02M06.00S,2024-12-23T00:39:35.6Z,3,REGULAR,freethrow,1 of 1,[],1631099,,,1610612758,71,82,2024-12-23T00:39:35Z,4290000,False,,,0,,K. Murray Free Throw 1 of 1 (10 PTS),[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,,,,Made,,,,,,,,,,,,10.0,,,,,,
459,PT01M51.00S,2024-12-23T00:39:52.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],204456,89.96386333771353,61.76470588235294,1610612754,71,82,2024-12-23T00:51:20Z,4300000,False,59.0,42.0,1,right,MISS T. McConnell 7' fadeaway Shot,[204456],1610612754.0,IND,fadeaway,,,McConnell,T. McConnell,,,,,In The Paint (Non-RA),0-8 Center,7.21,Missed,,,,,,,,,,,,,,,,,,
460,PT01M49.00S,2024-12-23T00:39:54.1Z,3,REGULAR,rebound,defensive,[],1628368,,,1610612758,71,82,2024-12-23T00:51:20Z,4310000,False,,,0,,D. Fox REBOUND (Off:1 Def:4),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,In The Paint (Non-RA),0-8 Center,,,459.0,5.0,4.0,1.0,,,,,,,,,,,,,,
461,PT01M42.00S,2024-12-23T00:40:00.5Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1626168,27.283180026281208,87.74509803921569,1610612758,71,82,2024-12-23T00:51:49Z,4320000,False,-189.0,204.0,1,left,MISS T. Lyles 27' running 3PT,[1626168],1610612758.0,SAC,running,,,Lyles,T. Lyles,,,,,Above the Break 3,24+ Left Center,27.79,Missed,,,,,,,,,,,,,,,,,,
462,PT01M39.00S,2024-12-23T00:40:03.5Z,3,REGULAR,rebound,defensive,[],1627783,,,1610612754,71,82,2024-12-23T00:40:10Z,4330000,False,,,0,,P. Siakam REBOUND (Off:1 Def:8),[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,Above the Break 3,24+ Left Center,,,461.0,9.0,8.0,1.0,,,,,,,,,,,,,,
463,PT01M31.00S,2024-12-23T00:40:12.0Z,3,REGULAR,2pt,Jump Shot,[],1627783,78.40013140604468,49.754901960784316,1610612754,71,84,2024-12-23T00:40:18Z,4340000,False,-1.0,151.0,1,right,P. Siakam 15' pullup Jump Shot (16 PTS),[1627783],1610612754.0,IND,pullup,,,Siakam,P. Siakam,,,,,Mid-Range,8-16 Center,15.05,Made,,,,,,,,,,,,16.0,,,,,,
464,PT01M14.00S,2024-12-23T00:40:29.1Z,3,REGULAR,3pt,Jump Shot,[],1626168,7.178055190538765,98.0392156862745,1610612758,74,84,2024-12-23T00:40:34Z,4350000,False,-240.0,15.0,1,left,T. Lyles 24' 3PT  (5 PTS) (D. Fox 6 AST),"[1626168, 1628368]",1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,Left Corner 3,24+ Left,24.07,Made,,,,,,,,,,,,5.0,,,,D. Fox,1628368.0,6.0
466,PT01M00.00S,2024-12-23T00:40:42.9Z,3,REGULAR,3pt,Jump Shot,[],1641716,93.64323258869908,2.450980392156863,1610612754,74,84,2024-12-23T00:40:52Z,4370000,False,-238.0,7.0,1,right,MISS J. Walker 3PT,[1641716],1610612754.0,IND,,,,Walker,J. Walker,,,,,Left Corner 3,24+ Left,23.78,Missed,,,,,,,,,,,,,,,,,,
467,PT00M57.70S,2024-12-23T00:40:45.2Z,3,REGULAR,rebound,defensive,[],1628989,,,1610612758,74,84,2024-12-23T00:40:47Z,4380000,False,,,0,,K. Huerter REBOUND (Off:2 Def:2),[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,Left Corner 3,24+ Left,,,466.0,4.0,2.0,2.0,,,,,,,,,,,,,,
468,PT00M56.60S,2024-12-23T00:40:52.1Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1641767,,,1610612758,74,84,2024-12-23T00:41:05Z,4390000,False,,,0,,B. Sheppard shooting personal FOUL (1 PF) (Fox 2 FT),"[1641767, 1628368]",1610612754.0,IND,shooting,,,Sheppard,B. Sheppard,,,,,Restricted Area,0-8 Center,,,,,,,,,201246.0,1.0,0.0,Fox,1628368.0,,,,,,,
470,PT00M56.60S,2024-12-23T00:41:17.1Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],1628368,,,1610612758,75,84,2024-12-23T00:52:50Z,4410000,False,,,0,,D. Fox Free Throw 1 of 2 (18 PTS),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,Made,,,,,,,,,,,,18.0,,,,,,
471,PT00M56.60S,2024-12-23T00:41:17.1Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],1628368,,,1610612758,76,84,2024-12-23T00:52:50Z,4420000,False,,,0,,D. Fox Free Throw 2 of 2 (19 PTS),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,Made,,,,,,,,,,,,19.0,,,,,,
472,PT00M38.50S,2024-12-23T00:41:55.0Z,3,REGULAR,3pt,Jump Shot,[],1641716,93.11760840998686,4.166666666666666,1610612754,76,84,2024-12-23T00:42:01Z,4430000,False,-229.0,12.0,1,right,MISS J. Walker 3PT,[1641716],1610612754.0,IND,,,,Walker,J. Walker,,,,,Left Corner 3,24+ Left,22.95,Missed,,,,,,,,,,,,,,,,,,
473,PT00M35.20S,2024-12-23T00:41:58.3Z,3,REGULAR,rebound,defensive,[],1631099,,,1610612758,76,84,2024-12-23T00:42:01Z,4440000,False,,,0,,K. Murray REBOUND (Off:0 Def:4),[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Left Corner 3,24+ Left,,,472.0,4.0,4.0,0.0,,,,,,,,,,,,,,
474,PT00M29.40S,2024-12-23T00:42:04.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628368,19.136005256241788,43.872549019607845,1610612758,78,84,2024-12-23T00:53:36Z,4450000,False,31.0,127.0,1,left,D. Fox 13' fadeaway Jump Shot (21 PTS),[1628368],1610612758.0,SAC,fadeaway,,,Fox,D. Fox,,,,,In The Paint (Non-RA),8-16 Center,13.1,Made,,,,,,,,,,,,21.0,,,,,,
475,PT00M12.00S,2024-12-23T00:42:27.5Z,3,REGULAR,3pt,Jump Shot,[],1641767,93.77463863337714,97.54901960784314,1610612754,78,87,2024-12-23T00:42:33Z,4460000,False,238.0,6.0,1,right,B. Sheppard 3PT  (8 PTS) (T. McConnell 5 AST),"[1641767, 204456]",1610612754.0,IND,,,,Sheppard,B. Sheppard,,,,,Right Corner 3,24+ Right,23.78,Made,,,,,,,,,,,,8.0,,,,T. McConnell,204456.0,5.0
477,PT00M01.20S,2024-12-23T00:42:40.9Z,3,REGULAR,2pt,Jump Shot,[],1628368,7.966491458607096,18.38235294117647,1610612758,78,87,2024-12-23T00:54:37Z,4480000,False,158.0,22.0,1,left,MISS D. Fox 15' step back Shot,[1628368],1610612758.0,SAC,step back,,,Fox,D. Fox,,,,,Mid-Range,8-16 Right,15.97,Missed,,,,,,,,,,,,,,,,,,
478,PT00M00.10S,2024-12-23T00:42:42.0Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612758,78,87,2024-12-23T00:54:37Z,4490000,False,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,Mid-Range,8-16 Right,,,477.0,,,,,,,,,,,,,,,,,
479,PT00M00.00S,2024-12-23T00:42:47.5Z,3,REGULAR,period,end,[],0,,,1610612758,78,87,2024-12-23T00:42:47Z,4500000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
480,PT12M00.00S,2024-12-23T00:43:46.4Z,4,REGULAR,substitution,out,['startperiod'],1630169,,,1610612758,78,87,2024-12-23T00:45:31Z,4510000,False,,,0,,SUB out: T. Haliburton,[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,,,
481,PT12M00.00S,2024-12-23T00:43:46.4Z,4,REGULAR,substitution,in,['startperiod'],1628418,,,1610612758,78,87,2024-12-23T00:45:31Z,4520000,False,,,0,,SUB in: T. Bryant,[1628418],1610612754.0,IND,,,,Bryant,T. Bryant,,,,,,,,,,,,,,,,,,,,,,,,,,
482,PT12M00.00S,2024-12-23T00:45:26.8Z,4,REGULAR,period,start,[],0,,,1610612754,78,87,2024-12-23T00:45:31Z,4530000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
483,PT11M41.00S,2024-12-23T00:45:45.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],204456,91.5407358738502,41.66666666666667,1610612754,78,89,2024-12-23T00:45:52Z,4540000,False,-42.0,27.0,1,right,T. McConnell driving Layup (10 PTS),[204456],1610612754.0,IND,driving,,,McConnell,T. McConnell,,,,,In The Paint (Non-RA),0-8 Center,4.97,Made,,,,,,,,,,,,10.0,,,,,,
484,PT11M18.00S,2024-12-23T00:46:09.7Z,4,REGULAR,3pt,Jump Shot,[],1628368,35.167542706964525,43.38235294117647,1610612758,78,89,2024-12-23T00:46:20Z,4550000,False,33.0,278.0,1,left,MISS D. Fox 28' step back 3PT,[1628368],1610612758.0,SAC,step back,,,Fox,D. Fox,,,,,Above the Break 3,24+ Center,28.01,Missed,,,,,,,,,,,,,,,,,,
485,PT11M18.00S,2024-12-23T00:46:09.7Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612758,78,89,2024-12-23T00:46:20Z,4560000,False,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,Above the Break 3,24+ Center,,,484.0,,,,,,,,,,,,,,,,,
486,PT11M18.00S,2024-12-23T00:46:13.9Z,4,REGULAR,foul,personal,[],1641767,,,1610612758,78,89,2024-12-23T00:46:31Z,4570000,False,,,0,,B. Sheppard loose ball personal FOUL (2 PF),"[1641767, 1626168]",1610612754.0,IND,loose ball,,,Sheppard,B. Sheppard,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,1627961.0,2.0,0.0,Lyles,1626168.0,,,,,,,
488,PT11M11.00S,2024-12-23T00:46:36.7Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1626168,31.09395532194481,76.9607843137255,1610612758,81,89,2024-12-23T00:46:41Z,4590000,False,-135.0,240.0,1,left,T. Lyles 27' 3PT  (8 PTS) (D. Fox 7 AST),"[1626168, 1628368]",1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,Above the Break 3,24+ Left Center,27.51,Made,,,,,,,,,,,,8.0,,,,D. Fox,1628368.0,7.0
490,PT10M53.00S,2024-12-23T00:46:55.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628418,88.25558475689881,50.245098039215684,1610612754,81,91,2024-12-23T00:47:04Z,4610000,False,1.0,58.0,1,right,T. Bryant Layup (5 PTS) (T. McConnell 6 AST),"[1628418, 204456]",1610612754.0,IND,,,,Bryant,T. Bryant,,,,,In The Paint (Non-RA),0-8 Center,5.79,Made,,,,,,,,,,,,5.0,,,,T. McConnell,204456.0,6.0
492,PT10M41.00S,2024-12-23T00:47:07.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628368,18.478975032851512,47.30392156862745,1610612758,81,91,2024-12-23T00:57:09Z,4630000,False,13.0,121.0,1,left,MISS D. Fox 12' driving floating Shot,[1628368],1610612758.0,SAC,driving floating,,,Fox,D. Fox,,,,,In The Paint (Non-RA),8-16 Center,12.19,Missed,,,,,,,,,,,,,,,,,,
493,PT10M41.00S,2024-12-23T00:47:07.6Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612754,81,91,2024-12-23T00:47:15Z,4640000,False,,,0,,TEAM defensive REBOUND,[],1610612754.0,IND,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,492.0,,,,,,,,,,,,,,,,,
494,PT10M32.00S,2024-12-23T00:47:23.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],204456,84.1819973718791,50.49019607843137,1610612754,81,91,2024-12-23T00:58:14Z,4650000,False,2.0,96.0,1,right,MISS T. McConnell 9' driving floating Shot,[204456],1610612754.0,IND,driving floating,,,McConnell,T. McConnell,,,,,In The Paint (Non-RA),8-16 Center,9.62,Missed,,,,,,,,,,,,,,,,,,
495,PT10M31.00S,2024-12-23T00:47:24.0Z,4,REGULAR,rebound,defensive,[],1626168,,,1610612758,81,91,2024-12-23T00:58:14Z,4660000,False,,,0,,T. Lyles REBOUND (Off:1 Def:2),[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,In The Paint (Non-RA),8-16 Center,,,494.0,3.0,2.0,1.0,,,,,,,,,,,,,,
496,PT10M24.00S,2024-12-23T00:47:30.8Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1631099,30.042706964520367,79.90196078431373,1610612758,81,91,2024-12-23T00:47:42Z,4670000,False,-150.0,230.0,1,left,MISS K. Murray 27' running 3PT,[1631099],1610612758.0,SAC,running,,,Murray,K. Murray,,,,,Above the Break 3,24+ Left Center,27.42,Missed,,,,,,,,,,,,,,,,,,
497,PT10M20.00S,2024-12-23T00:47:34.8Z,4,REGULAR,rebound,defensive,[],1641767,,,1610612754,81,91,2024-12-23T00:47:42Z,4680000,False,,,0,,B. Sheppard REBOUND (Off:0 Def:1),[1641767],1610612754.0,IND,,,,Sheppard,B. Sheppard,,,,,Above the Break 3,24+ Left Center,,,496.0,1.0,1.0,0.0,,,,,,,,,,,,,,
498,PT10M11.00S,2024-12-23T00:47:43.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],204456,90.22667542706965,46.32352941176471,1610612754,81,93,2024-12-23T00:47:51Z,4690000,False,-18.0,39.0,1,right,T. McConnell cutting Layup (12 PTS) (P. Siakam 3 AST),"[204456, 1627783]",1610612754.0,IND,cutting,,,McConnell,T. McConnell,,,,,Restricted Area,0-8 Center,4.35,Made,,,,,,,,,,,,12.0,,,,P. Siakam,1627783.0,3.0
500,PT10M09.00S,2024-12-23T00:47:50.8Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612758,81,93,2024-12-23T00:47:50Z,4710000,False,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
501,PT10M09.00S,2024-12-23T00:49:57.6Z,4,REGULAR,substitution,out,[],1631099,,,1610612758,81,93,2024-12-23T00:50:43Z,4720000,False,,,0,,SUB out: K. Murray,[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
502,PT10M09.00S,2024-12-23T00:49:57.6Z,4,REGULAR,substitution,in,[],1627734,,,1610612758,81,93,2024-12-23T00:50:43Z,4730000,False,,,0,,SUB in: D. Sabonis,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,,,
503,PT09M57.00S,2024-12-23T00:51:04.7Z,4,REGULAR,2pt,Jump Shot,[],1628368,20.844283837056505,51.9607843137255,1610612758,81,93,2024-12-23T00:59:33Z,4740000,False,-10.0,143.0,1,left,MISS D. Fox 14' fadeaway Shot,[1628368],1610612758.0,SAC,fadeaway,,,Fox,D. Fox,,,,,Mid-Range,8-16 Center,14.37,Missed,,,,,,,,,,,,,,,,,,
504,PT09M56.00S,2024-12-23T00:51:05.7Z,4,REGULAR,rebound,offensive,[],1627734,,,1610612758,81,93,2024-12-23T00:59:33Z,4750000,False,,,0,,D. Sabonis REBOUND (Off:7 Def:11),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Mid-Range,8-16 Center,,,503.0,18.0,11.0,7.0,,,,,,,,,,,,,,
505,PT09M56.00S,2024-12-23T00:51:09.5Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1627734,5.590000152587891,50.0,1610612758,81,93,2024-12-23T01:00:01Z,4760000,False,0.0,0.0,1,left,MISS D. Sabonis tip Layup,[1627734],1610612758.0,SAC,tip,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
506,PT09M55.00S,2024-12-23T00:51:10.5Z,4,REGULAR,rebound,defensive,[],1627783,,,1610612754,81,93,2024-12-23T01:01:10Z,4770000,False,,,0,,P. Siakam REBOUND (Off:1 Def:9),[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,Restricted Area,0-8 Center,,,505.0,10.0,9.0,1.0,,,,,,,,,,,,,,
507,PT09M33.00S,2024-12-23T00:51:26.6Z,4,REGULAR,3pt,Jump Shot,[],1627783,66.5735873850197,33.82352941176471,1610612754,81,96,2024-12-23T00:51:36Z,4780000,False,-81.0,262.0,1,right,P. Siakam 27' 3PT  (19 PTS) (T. McConnell 7 AST),"[1627783, 204456]",1610612754.0,IND,,,,Siakam,P. Siakam,,,,,Above the Break 3,24+ Center,27.39,Made,,,,,,,,,,,,19.0,,,,T. McConnell,204456.0,7.0
509,PT09M14.00S,2024-12-23T00:51:45.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1626168,9.543363994743759,39.705882352941174,1610612758,81,96,2024-12-23T01:01:06Z,4800000,False,51.0,37.0,1,left,MISS T. Lyles 6' driving finger roll Layup,[1626168],1610612758.0,SAC,driving finger roll,,,Lyles,T. Lyles,,,,,In The Paint (Non-RA),0-8 Center,6.35,Missed,,,,,,,,,,,,,,,,,,
510,PT09M14.00S,2024-12-23T00:51:45.0Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612758,81,96,2024-12-23T00:51:59Z,4810000,False,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,509.0,,,,,,,,,,,,,,,,,
511,PT09M14.00S,2024-12-23T00:51:53.0Z,4,REGULAR,foul,personal,[],1641716,,,1610612758,81,96,2024-12-23T01:12:53Z,4820000,False,,,0,,J. Walker loose ball personal FOUL (2 PF),"[1641716, 1627734]",1610612754.0,IND,loose ball,,,Walker,J. Walker,,,,,Restricted Area,0-8 Center,,,,,,,,,203591.0,2.0,0.0,Sabonis,1627734.0,,,,,,,
513,PT09M14.00S,2024-12-23T00:52:01.9Z,4,REGULAR,substitution,out,[],203926,,,1610612758,81,96,2024-12-23T00:52:06Z,4840000,False,,,0,,SUB out: D. McDermott,[203926],1610612758.0,SAC,,,,McDermott,D. McDermott,,,,,,,,,,,,,,,,,,,,,,,,,,
514,PT09M14.00S,2024-12-23T00:52:01.9Z,4,REGULAR,substitution,in,[],1628370,,,1610612758,81,96,2024-12-23T00:52:06Z,4850000,False,,,0,,SUB in: M. Monk,[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,,,
