actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
622,PT06M50.00S,2024-10-29T04:19:24.6Z,4,REGULAR,substitution,in,[],201942,,,1610612758,99,81,2024-10-29T04:21:01Z,5970000,False,,,0,,SUB in: D. DeRozan,[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,,
623,PT06M50.00S,2024-10-29T04:19:24.6Z,4,REGULAR,substitution,in,[],1628368,,,1610612758,99,81,2024-10-29T04:21:01Z,5980000,False,,,0,,SUB in: D. Fox,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,
625,PT06M33.00S,2024-10-29T04:22:39.0Z,4,REGULAR,turnover,traveling,[],1627734,,,1610612758,99,81,2024-10-29T04:22:50Z,6000000,False,,,0,,D. Sabonis traveling TURNOVER (3 TO),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,3.0,,,1628954.0,,,,,,,,,,
627,PT06M16.00S,2024-10-29T04:23:16.4Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],1629028,22.026938239159,57.35294117647059,1610612757,99,83,2024-10-29T04:23:22Z,6020000,False,-37.0,155.0,1,left,D. Ayton 15' Jump Shot (20 PTS) (S. Henderson 5 AST),"[1629028, 1630703]",1610612757.0,POR,,,,Ayton,D. Ayton,,,,,Mid-Range,8-16 Center,15.89,Made,,,,,,,,,20.0,S. Henderson,1630703.0,5.0,,,,,,
629,PT05M50.00S,2024-10-29T04:23:43.0Z,4,REGULAR,2pt,Jump Shot,[],201942,79.84559789750328,75.0,1610612758,99,83,2024-10-29T04:23:47Z,6040000,False,125.0,137.0,1,right,MISS D. DeRozan 18' Jump Shot,[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,Mid-Range,16-24 Right Center,18.55,Missed,,,,,,,,,,,,,,,,,,
630,PT05M47.00S,2024-10-29T04:23:46.0Z,4,REGULAR,rebound,offensive,[],1631099,,,1610612758,99,83,2024-10-29T04:23:47Z,6050000,False,,,0,,K. Murray REBOUND (Off:4 Def:4),[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Mid-Range,16-24 Right Center,,,629.0,8.0,4.0,4.0,,,,,,,,,,,,,,
631,PT05M35.00S,2024-10-29T04:23:57.4Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1628368,83.13074901445466,36.27450980392157,1610612758,99,83,2024-10-29T04:24:05Z,6060000,False,-69.0,106.0,1,right,MISS D. Fox 12' fadeaway Shot,[1628368],1610612758.0,SAC,fadeaway,,,Fox,D. Fox,,,,,In The Paint (Non-RA),8-16 Left,12.63,Missed,,,,,,,,,,,,,,,,,,
632,PT05M31.00S,2024-10-29T04:24:01.4Z,4,REGULAR,rebound,defensive,[],1631133,,,1610612757,99,83,2024-10-29T04:24:05Z,6070000,False,,,0,,J. Walker REBOUND (Off:2 Def:3),[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,In The Paint (Non-RA),8-16 Left,,,631.0,5.0,3.0,2.0,,,,,,,,,,,,,,
633,PT05M25.00S,2024-10-29T04:24:09.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630703,7.046649145860711,58.57843137254902,1610612757,99,83,2024-10-29T04:32:28Z,6080000,False,-43.0,14.0,1,left,MISS S. Henderson driving Layup,[1630703],1610612757.0,POR,driving,,,Henderson,S. Henderson,,,,,In The Paint (Non-RA),0-8 Center,4.5,Missed,,,,,,,,,,,,,,,,,,
634,PT05M25.00S,2024-10-29T04:24:09.0Z,4,REGULAR,rebound,offensive,[],1631133,,,1610612757,99,83,2024-10-29T04:24:28Z,6090000,False,,,0,,J. Walker REBOUND (Off:3 Def:3),[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,In The Paint (Non-RA),0-8 Center,,,633.0,6.0,3.0,3.0,,,,,,,,,,,,,,
635,PT05M25.00S,2024-10-29T04:24:17.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631133,5.590000152587891,50.0,1610612757,99,85,2024-10-29T04:24:17Z,6100000,False,0.0,0.0,1,left,J. Walker tip Layup (10 PTS),[1631133],1610612757.0,POR,tip,,,Walker,J. Walker,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,,,,,10.0,,,,,,,,,
636,PT05M25.00S,2024-10-29T04:24:21.7Z,4,REGULAR,foul,personal,['1freethrow'],1627734,,,1610612757,99,85,2024-10-29T04:24:35Z,6110000,False,,,0,,D. Sabonis shooting personal FOUL (4 PF) (Walker 1 FT),"[1627734, 1631133]",1610612758.0,SAC,shooting,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,,,,,,,,,,1628954.0,,,,,4.0,0.0,Walker,1631133.0,,
638,PT05M25.00S,2024-10-29T04:24:33.7Z,4,REGULAR,freethrow,1 of 1,['2ndchance'],1631133,,,1610612757,99,86,2024-10-29T04:24:33Z,6130000,False,,,0,,J. Walker Free Throw 1 of 1 (11 PTS),[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,,,,Made,,,,,,,,,11.0,,,,,,,,,
639,PT05M12.00S,2024-10-29T04:24:50.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628368,92.72339027595268,49.01960784313725,1610612758,101,86,2024-10-29T04:24:56Z,6140000,False,-5.0,16.0,1,right,D. Fox driving Layup (24 PTS),[1628368],1610612758.0,SAC,driving,,,Fox,D. Fox,,,,,Restricted Area,0-8 Center,1.66,Made,,,,,,,,,24.0,,,,,,,,,
640,PT04M56.00S,2024-10-29T04:25:06.7Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1629028,14.273981603153747,50.49019607843137,1610612757,101,86,2024-10-29T04:25:22Z,6150000,False,-2.0,82.0,1,left,MISS D. Ayton 8' Hook,[1629028],1610612757.0,POR,,,,Ayton,D. Ayton,,,,,In The Paint (Non-RA),8-16 Center,8.17,Missed,,,,,,,,,,,,,,,,,,
641,PT04M56.00S,2024-10-29T04:25:06.7Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612757,101,86,2024-10-29T04:25:22Z,6160000,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,640.0,,,,,,,,,,,,,,,,,
642,PT04M50.00S,2024-10-29T04:25:36.6Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628368,,,1610612757,101,86,2024-10-29T04:25:45Z,6170000,False,,,0,,D. Fox personal FOUL (4 PF) (Henderson 2 FT),"[1628368, 1630703]",1610612758.0,SAC,,,,Fox,D. Fox,,,,,Above the Break 3,24+ Left,,,,,,,,,,1628954.0,,,,,4.0,0.0,Henderson,1630703.0,,
644,PT04M50.00S,2024-10-29T04:26:03.3Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1630703,,,1610612757,101,87,2024-10-29T04:26:03Z,6190000,False,,,0,,S. Henderson Free Throw 1 of 2 (17 PTS),[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,,,,Made,,,,,,,,,17.0,,,,,,,,,
645,PT04M50.00S,2024-10-29T04:26:14.6Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1630703,,,1610612757,101,88,2024-10-29T04:26:14Z,6200000,False,,,0,,S. Henderson Free Throw 2 of 2 (18 PTS),[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,,,,Made,,,,,,,,,18.0,,,,,,,,,
646,PT04M31.00S,2024-10-29T04:26:40.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628989,82.21090670170827,39.46078431372549,1610612758,103,88,2024-10-29T04:26:46Z,6210000,False,-53.0,115.0,1,right,K. Huerter 12' pullup Jump Shot (18 PTS) (D. Fox 3 AST),"[1628989, 1628368]",1610612758.0,SAC,pullup,,,Huerter,K. Huerter,,,,,In The Paint (Non-RA),8-16 Center,12.62,Made,,,,,,,,,18.0,D. Fox,1628368.0,3.0,,,,,,
648,PT04M17.00S,2024-10-29T04:26:53.4Z,4,REGULAR,2pt,Jump Shot,[],1630703,17.821944809461236,73.52941176470588,1610612757,103,88,2024-10-29T04:34:28Z,6230000,False,-118.0,115.0,1,left,MISS S. Henderson 16' pullup Shot,[1630703],1610612757.0,POR,pullup,,,Henderson,S. Henderson,,,,,Mid-Range,16-24 Left Center,16.45,Missed,,,,,,,,,,,,,,,,,,
649,PT04M15.00S,2024-10-29T04:26:55.4Z,4,REGULAR,rebound,defensive,[],1627734,,,1610612758,103,88,2024-10-29T04:26:58Z,6240000,False,,,0,,D. Sabonis REBOUND (Off:2 Def:10),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Mid-Range,16-24 Left Center,,,648.0,12.0,10.0,2.0,,,,,,,,,,,,,,
650,PT04M04.00S,2024-10-29T04:27:06.1Z,4,REGULAR,3pt,Jump Shot,[],1631099,70.90998685939553,77.69607843137256,1610612758,103,88,2024-10-29T04:27:12Z,6250000,False,138.0,221.0,1,right,MISS K. Murray 26' 3PT,[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Above the Break 3,24+ Right Center,26.07,Missed,,,,,,,,,,,,,,,,,,
651,PT04M00.00S,2024-10-29T04:27:10.1Z,4,REGULAR,rebound,defensive,[],1629028,,,1610612757,103,88,2024-10-29T04:27:12Z,6260000,False,,,0,,D. Ayton REBOUND (Off:3 Def:8),[1629028],1610612757.0,POR,,,,Ayton,D. Ayton,,,,,Above the Break 3,24+ Right Center,,,650.0,11.0,8.0,3.0,,,,,,,,,,,,,,
652,PT03M49.00S,2024-10-29T04:27:21.5Z,4,REGULAR,3pt,Jump Shot,[],1630703,25.04927726675427,15.686274509803921,1610612757,103,88,2024-10-29T04:27:28Z,6270000,False,172.0,183.0,1,left,MISS S. Henderson 25' 3PT,[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,Above the Break 3,24+ Right Center,25.09,Missed,,,,,,,,,,,,,,,,,,
653,PT03M45.00S,2024-10-29T04:27:25.5Z,4,REGULAR,rebound,defensive,[],1627734,,,1610612758,103,88,2024-10-29T04:27:28Z,6280000,False,,,0,,D. Sabonis REBOUND (Off:2 Def:11),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Above the Break 3,24+ Right Center,,,652.0,13.0,11.0,2.0,,,,,,,,,,,,,,
654,PT03M34.00S,2024-10-29T04:27:36.0Z,4,REGULAR,2pt,Jump Shot,[],201942,93.38042049934296,77.20588235294117,1610612758,105,88,2024-10-29T04:27:44Z,6290000,False,136.0,10.0,1,right,D. DeRozan 13' fadeaway Jump Shot (23 PTS),[201942],1610612758.0,SAC,fadeaway,,,DeRozan,D. DeRozan,,,,,Mid-Range,8-16 Right,13.63,Made,,,,,,,,,23.0,,,,,,,,,
655,PT03M33.00S,2024-10-29T04:27:52.2Z,4,REGULAR,timeout,full,['team'],0,,,1610612757,105,88,2024-10-29T04:27:52Z,6300000,False,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
656,PT03M33.00S,2024-10-29T04:28:03.9Z,4,REGULAR,substitution,out,[],1630703,,,1610612757,105,88,2024-10-29T04:29:03Z,6310000,False,,,0,,SUB out: S. Henderson,[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,,,,,,,,,,,,,,,,,,,,,,
657,PT03M33.00S,2024-10-29T04:28:03.9Z,4,REGULAR,substitution,out,[],1629028,,,1610612757,105,88,2024-10-29T04:29:03Z,6320000,False,,,0,,SUB out: D. Ayton,[1629028],1610612757.0,POR,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,,,,,,,
658,PT03M33.00S,2024-10-29T04:28:03.9Z,4,REGULAR,substitution,out,[],1641739,,,1610612757,105,88,2024-10-29T04:29:03Z,6330000,False,,,0,,SUB out: T. Camara,[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,
659,PT03M33.00S,2024-10-29T04:28:03.9Z,4,REGULAR,substitution,in,[],1642270,,,1610612757,105,88,2024-10-29T04:29:03Z,6340000,False,,,0,,SUB in: D. Clingan,[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,,,,,,,,,,,,,,,,,,,,,,
660,PT03M33.00S,2024-10-29T04:28:03.9Z,4,REGULAR,substitution,in,[],1630625,,,1610612757,105,88,2024-10-29T04:29:03Z,6350000,False,,,0,,SUB in: D. Banton,[1630625],1610612757.0,POR,,,,Banton,D. Banton,,,,,,,,,,,,,,,,,,,,,,,,,,
661,PT03M33.00S,2024-10-29T04:28:03.9Z,4,REGULAR,substitution,in,[],1631200,,,1610612757,105,88,2024-10-29T04:29:03Z,6360000,False,,,0,,SUB in: K. Murray,[1631200],1610612757.0,POR,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
662,PT03M17.00S,2024-10-29T04:29:23.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641712,14.14257555847569,41.17647058823529,1610612757,105,88,2024-10-29T04:29:40Z,6370000,False,44.0,80.0,1,left,MISS R. Rupert 9' driving bank Shot,[1641712],1610612757.0,POR,driving bank,,,Rupert,R. Rupert,,,,,In The Paint (Non-RA),8-16 Center,9.17,Missed,,,,,,,,,,,,,,,,,,
663,PT03M13.00S,2024-10-29T04:29:27.9Z,4,REGULAR,rebound,defensive,[],1628368,,,1610612758,105,88,2024-10-29T04:29:54Z,6380000,False,,,0,,D. Fox REBOUND (Off:1 Def:5),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,In The Paint (Non-RA),8-16 Center,,,662.0,6.0,5.0,1.0,,,,,,,,,,,,,,
664,PT03M05.00S,2024-10-29T04:29:35.8Z,4,REGULAR,3pt,Jump Shot,[],1628368,72.88107752956637,81.37254901960785,1610612758,105,88,2024-10-29T04:36:40Z,6390000,False,157.0,202.0,1,right,MISS D. Fox 25' pullup 3PT,[1628368],1610612758.0,SAC,pullup,,,Fox,D. Fox,,,,,Above the Break 3,24+ Right Center,25.61,Missed,,,,,,,,,,,,,,,,,,
665,PT03M02.00S,2024-10-29T04:29:38.8Z,4,REGULAR,rebound,defensive,[],1642270,,,1610612757,105,88,2024-10-29T04:29:43Z,6400000,False,,,0,,D. Clingan REBOUND (Off:1 Def:4),[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,Above the Break 3,24+ Right Center,,,664.0,5.0,4.0,1.0,,,,,,,,,,,,,,
666,PT02M49.00S,2024-10-29T04:29:54.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630625,7.046649145860711,55.392156862745104,1610612757,105,90,2024-10-29T04:37:28Z,6410000,False,-27.0,14.0,1,left,D. Banton driving Layup (2 PTS),[1630625],1610612757.0,POR,driving,,,Banton,D. Banton,,,,,Restricted Area,0-8 Center,3.03,Made,,,,,,,,,2.0,,,,,,,,,
667,PT02M49.00S,2024-10-29T04:29:58.7Z,4,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1631099,,,1610612757,105,90,2024-10-29T04:30:26Z,6420000,False,,,0,,K. Murray shooting personal FOUL (5 PF) (Banton 1 FT),"[1631099, 1630625]",1610612758.0,SAC,shooting,,,Murray,K. Murray,,,,,Restricted Area,0-8 Center,,,,,,,,,,200834.0,,,,,5.0,0.0,Banton,1630625.0,,
669,PT02M49.00S,2024-10-29T04:30:08.4Z,4,REGULAR,substitution,out,[],1628368,,,1610612757,105,90,2024-10-29T04:30:28Z,6440000,False,,,0,,SUB out: D. Fox,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,
670,PT02M49.00S,2024-10-29T04:30:08.4Z,4,REGULAR,substitution,out,[],1628989,,,1610612757,105,90,2024-10-29T04:30:28Z,6450000,False,,,0,,SUB out: K. Huerter,[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,,
671,PT02M49.00S,2024-10-29T04:30:08.4Z,4,REGULAR,substitution,out,[],201942,,,1610612757,105,90,2024-10-29T04:30:28Z,6460000,False,,,0,,SUB out: D. DeRozan,[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,,
672,PT02M49.00S,2024-10-29T04:30:08.4Z,4,REGULAR,substitution,out,[],1627734,,,1610612757,105,90,2024-10-29T04:30:28Z,6470000,False,,,0,,SUB out: D. Sabonis,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,,,
673,PT02M49.00S,2024-10-29T04:30:08.4Z,4,REGULAR,substitution,out,[],1631099,,,1610612757,105,90,2024-10-29T04:30:28Z,6480000,False,,,0,,SUB out: K. Murray,[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
674,PT02M49.00S,2024-10-29T04:30:08.4Z,4,REGULAR,substitution,in,[],1642403,,,1610612757,105,90,2024-10-29T04:30:28Z,6490000,False,,,0,,SUB in: I. Jones,[1642403],1610612758.0,SAC,,,,Jones,I. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
675,PT02M49.00S,2024-10-29T04:30:08.4Z,4,REGULAR,substitution,in,[],1641732,,,1610612757,105,90,2024-10-29T04:30:28Z,6500000,False,,,0,,SUB in: C. Jones,[1641732],1610612758.0,SAC,,,,Jones,C. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
676,PT02M49.00S,2024-10-29T04:30:08.4Z,4,REGULAR,substitution,in,[],203926,,,1610612757,105,90,2024-10-29T04:30:28Z,6510000,False,,,0,,SUB in: D. McDermott,[203926],1610612758.0,SAC,,,,McDermott,D. McDermott,,,,,,,,,,,,,,,,,,,,,,,,,,
677,PT02M49.00S,2024-10-29T04:30:08.4Z,4,REGULAR,substitution,in,[],203458,,,1610612757,105,90,2024-10-29T04:30:28Z,6520000,False,,,0,,SUB in: A. Len,[203458],1610612758.0,SAC,,,,Len,A. Len,,,,,,,,,,,,,,,,,,,,,,,,,,
678,PT02M49.00S,2024-10-29T04:30:08.4Z,4,REGULAR,substitution,in,[],1629162,,,1610612757,105,90,2024-10-29T04:30:28Z,6530000,False,,,0,,SUB in: J. McLaughlin,[1629162],1610612758.0,SAC,,,,McLaughlin,J. McLaughlin,,,,,,,,,,,,,,,,,,,,,,,,,,
679,PT02M49.00S,2024-10-29T04:30:27.4Z,4,REGULAR,freethrow,1 of 1,[],1630625,,,1610612757,105,90,2024-10-29T04:30:30Z,6540000,False,,,0,,MISS D. Banton Free Throw 1 of 1,[1630625],1610612757.0,POR,,,,Banton,D. Banton,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
680,PT02M45.00S,2024-10-29T04:30:31.4Z,4,REGULAR,rebound,defensive,[],203458,,,1610612758,105,90,2024-10-29T04:30:30Z,6550000,False,,,0,,A. Len REBOUND (Off:0 Def:1),[203458],1610612758.0,SAC,,,,Len,A. Len,,,,,,,,,679.0,1.0,1.0,0.0,,,,,,,,,,,,,,
681,PT02M36.00S,2024-10-29T04:30:37.8Z,4,REGULAR,turnover,out-of-bounds,[],1629162,,,1610612758,105,90,2024-10-29T04:30:48Z,6560000,False,,,0,,J. McLaughlin bad pass out-of-bounds TURNOVER (1 TO),[1629162],1610612758.0,SAC,bad pass,,,McLaughlin,J. McLaughlin,,,,,Right Corner 3,24+ Right,,,,,,,1.0,,,200834.0,,,,,,,,,,
683,PT02M28.00S,2024-10-29T04:30:54.9Z,4,REGULAR,turnover,bad pass,[],1630625,,,1610612757,105,90,2024-10-29T04:30:59Z,6580000,False,,,0,,D. Banton bad pass TURNOVER (1 TO),"[1630625, 203458]",1610612757.0,POR,,,,Banton,D. Banton,,,,,Restricted Area,0-8 Center,,,,,,,1.0,Len,203458.0,,,,,,,,,,,
684,PT02M28.00S,2024-10-29T04:30:54.9Z,4,REGULAR,steal,,[],203458,,,1610612758,105,90,2024-10-29T04:30:56Z,6590000,False,,,0,,A. Len STEAL (1 STL),[203458],1610612758.0,SAC,,,,Len,A. Len,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
685,PT02M08.00S,2024-10-29T04:31:14.4Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629162,88.38699080157687,50.98039215686274,1610612758,105,90,2024-10-29T04:31:21Z,6600000,False,5.0,57.0,1,right,MISS J. McLaughlin driving floating Shot,[1629162],1610612758.0,SAC,driving floating,,,McLaughlin,J. McLaughlin,,,,,In The Paint (Non-RA),0-8 Center,5.69,Missed,,,,,,,,,,,,,,,,,,
686,PT02M06.00S,2024-10-29T04:31:16.2Z,4,REGULAR,rebound,defensive,[],1642270,,,1610612757,105,90,2024-10-29T04:31:16Z,6610000,False,,,0,,D. Clingan REBOUND (Off:1 Def:5),[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,In The Paint (Non-RA),0-8 Center,,,685.0,6.0,5.0,1.0,,,,,,,,,,,,,,
687,PT01M58.00S,2024-10-29T04:31:26.7Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629162,,,1610612757,105,90,2024-10-29T04:31:40Z,6620000,False,,,0,,J. McLaughlin shooting personal FOUL (2 PF) (Banton 2 FT),"[1629162, 1630625]",1610612758.0,SAC,shooting,,,McLaughlin,J. McLaughlin,,,,,Restricted Area,0-8 Center,,,,,,,,,,1628954.0,,,,,2.0,1.0,Banton,1630625.0,,
689,PT01M58.00S,2024-10-29T04:31:48.5Z,4,REGULAR,freethrow,1 of 2,[],1630625,,,1610612757,105,90,2024-10-29T04:32:07Z,6640000,False,,,0,,MISS D. Banton Free Throw 1 of 2,[1630625],1610612757.0,POR,,,,Banton,D. Banton,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
690,PT01M58.00S,2024-10-29T04:31:48.5Z,4,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612757,105,90,2024-10-29T04:32:07Z,6650000,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,,,689.0,,,,,,,,,,,,,,,,,
691,PT01M58.00S,2024-10-29T04:31:48.5Z,4,REGULAR,freethrow,2 of 2,[],1630625,,,1610612757,105,90,2024-10-29T04:32:07Z,6660000,False,,,0,,MISS D. Banton Free Throw 2 of 2,[1630625],1610612757.0,POR,,,,Banton,D. Banton,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
692,PT01M56.00S,2024-10-29T04:31:50.5Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612758,105,90,2024-10-29T04:32:14Z,6670000,False,,,0,,TEAM defensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,,,691.0,,,,,,,,,,,,,,,,,
693,PT01M56.00S,2024-10-29T04:32:07.7Z,4,REGULAR,foul,personal,[],1641712,,,1610612758,105,90,2024-10-29T04:32:22Z,6680000,False,,,0,,R. Rupert loose ball personal FOUL (1 PF),"[1641712, 1629162]",1610612757.0,POR,loose ball,,,Rupert,R. Rupert,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,1627962.0,,,,,1.0,0.0,McLaughlin,1629162.0,,
695,PT01M56.00S,2024-10-29T04:32:26.3Z,4,REGULAR,substitution,out,[],1630625,,,1610612758,105,90,2024-10-29T04:32:35Z,6700000,False,,,0,,SUB out: D. Banton,[1630625],1610612757.0,POR,,,,Banton,D. Banton,,,,,,,,,,,,,,,,,,,,,,,,,,
696,PT01M56.00S,2024-10-29T04:32:26.3Z,4,REGULAR,substitution,in,[],1641871,,,1610612758,105,90,2024-10-29T04:32:35Z,6710000,False,,,0,,SUB in: D. Reath,[1641871],1610612757.0,POR,,,,Reath,D. Reath,,,,,,,,,,,,,,,,,,,,,,,,,,
697,PT01M45.00S,2024-10-29T04:32:54.7Z,4,REGULAR,3pt,Jump Shot,[],203926,68.54467805519053,29.901960784313726,1610612758,108,90,2024-10-29T04:33:01Z,6720000,False,-100.0,243.0,1,right,D. McDermott 26' 3PT  (3 PTS) (A. Len 3 AST),"[203926, 203458]",1610612758.0,SAC,,,,McDermott,D. McDermott,,,,,Above the Break 3,24+ Left Center,26.31,Made,,,,,,,,,3.0,A. Len,203458.0,3.0,,,,,,
699,PT01M33.00S,2024-10-29T04:33:10.5Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1631133,12.302890932982917,45.83333333333333,1610612757,108,92,2024-10-29T04:33:15Z,6740000,False,21.0,63.0,1,left,J. Walker 6' driving Hook (13 PTS) (D. Reath 1 AST),"[1631133, 1641871]",1610612757.0,POR,driving,,,Walker,J. Walker,,,,,In The Paint (Non-RA),0-8 Center,6.64,Made,,,,,,,,,13.0,D. Reath,1641871.0,1.0,,,,,,
700,PT01M12.00S,2024-10-29T04:33:32.6Z,4,REGULAR,3pt,Jump Shot,[],203926,67.7562417871222,32.1078431372549,1610612758,111,92,2024-10-29T04:33:39Z,6750000,False,-89.0,251.0,1,right,D. McDermott 26' 3PT  (6 PTS) (A. Len 4 AST),"[203926, 203458]",1610612758.0,SAC,,,,McDermott,D. McDermott,,,,,Above the Break 3,24+ Left Center,26.61,Made,,,,,,,,,6.0,A. Len,203458.0,4.0,,,,,,
702,PT00M56.50S,2024-10-29T04:33:55.3Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1631133,6.783837056504599,48.28431372549019,1610612757,111,94,2024-10-29T04:34:02Z,6770000,False,9.0,11.0,1,left,J. Walker cutting DUNK (15 PTS) (R. Rupert 1 AST),"[1631133, 1641712]",1610612757.0,POR,cutting,,,Walker,J. Walker,,,,,Restricted Area,0-8 Center,1.42,Made,,,,,,,,,15.0,R. Rupert,1641712.0,1.0,,,,,,
704,PT00M42.80S,2024-10-29T04:34:10.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203926,94.82588699080158,45.09803921568628,1610612758,111,94,2024-10-29T04:34:20Z,6790000,False,-25.0,-4.0,1,right,MISS D. McDermott cutting Layup - blocked,"[203926, 1641871]",1610612758.0,SAC,cutting,,,McDermott,D. McDermott,,,,,Restricted Area,0-8 Center,2.48,Missed,,,,,,,,,,,,,,,,,Reath,1641871.0
705,PT00M42.80S,2024-10-29T04:34:10.7Z,4,REGULAR,block,,[],1641871,,,1610612758,111,94,2024-10-29T04:34:20Z,6800000,False,,,0,,D. Reath BLOCK (1 BLK),[1641871],1610612757.0,POR,,,,Reath,D. Reath,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
706,PT00M37.00S,2024-10-29T04:34:16.5Z,4,REGULAR,rebound,defensive,[],1641871,,,1610612757,111,94,2024-10-29T04:34:20Z,6810000,False,,,0,,D. Reath REBOUND (Off:0 Def:1),[1641871],1610612757.0,POR,,,,Reath,D. Reath,,,,,Restricted Area,0-8 Center,,,704.0,1.0,1.0,0.0,,,,,,,,,,,,,,
