actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,playerName,playerNameI,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
265,PT05M57.00S,2024-12-27T03:56:31.6Z,2,REGULAR,rebound,defensive,[],1631105,,,1610612765,54,40,2024-12-27T04:00:26Z,2610000,False,,,0,,J. Duren REBOUND (Off:1 Def:2),[1631105],1610612765.0,DET,,,,,,,Above the Break 3,24+ Right Center,,,,Duren,J. Duren,,,,,,,,,264.0,3.0,2.0,1.0,,,,,
266,PT05M45.00S,2024-12-27T03:56:46.4Z,2,REGULAR,foul,personal,['2freethrow'],203458,,,1610612765,54,40,2024-12-27T03:57:03Z,2620000,False,,,0,,A. Len shooting personal FOUL (1 PF) (Duren 2 FT),"[203458, 1631105]",1610612758.0,SAC,shooting,,,,,,Restricted Area,0-8 Center,,,,Len,A. Len,,,,202035.0,1.0,0.0,Duren,1631105.0,,,,,,,,,
268,PT05M45.00S,2024-12-27T03:57:17.4Z,2,REGULAR,freethrow,1 of 2,[],1631105,,,1610612765,54,41,2024-12-27T03:57:17Z,2640000,False,,,0,,J. Duren Free Throw 1 of 2 (9 PTS),[1631105],1610612765.0,DET,,,,,,,,,,Made,9.0,Duren,J. Duren,,,,,,,,,,,,,,,,,
269,PT05M45.00S,2024-12-27T03:57:36.1Z,2,REGULAR,freethrow,2 of 2,[],1631105,,,1610612765,54,42,2024-12-27T03:57:36Z,2650000,False,,,0,,J. Duren Free Throw 2 of 2 (10 PTS),[1631105],1610612765.0,DET,,,,,,,,,,Made,10.0,Duren,J. Duren,,,,,,,,,,,,,,,,,
270,PT05M33.00S,2024-12-27T03:57:50.1Z,2,REGULAR,turnover,out-of-bounds,[],1628370,,,1610612758,54,42,2024-12-27T03:57:57Z,2660000,False,,,0,,M. Monk bad pass out-of-bounds TURNOVER (1 TO),[1628370],1610612758.0,SAC,bad pass,,,,,,Mid-Range,8-16 Left,,,,Monk,M. Monk,,,,202035.0,,,,,,,,,,,1.0,,
271,PT05M27.00S,2024-12-27T03:58:02.0Z,2,REGULAR,foul,offensive,[],1631093,,,1610612765,54,42,2024-12-27T03:58:20Z,2670000,False,,,0,,J. Ivey offensive FOUL (2 PF),"[1631093, 201942]",1610612765.0,DET,,,,,,,Mid-Range,16-24 Center,,,,Ivey,J. Ivey,,,,202035.0,2.0,0.0,DeRozan,201942.0,,,,,,,,,
273,PT05M27.00S,2024-12-27T03:58:02.0Z,2,REGULAR,turnover,offensive foul,[],1631093,,,1610612765,54,42,2024-12-27T03:58:02Z,2690000,False,,,0,,J. Ivey offensive foul TURNOVER (2 TO),[1631093],1610612765.0,DET,,,,,,,Mid-Range,16-24 Center,,,,Ivey,J. Ivey,,,,202035.0,,,,,,,,,,,2.0,,
274,PT05M14.00S,2024-12-27T03:58:25.9Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1631099,8.623521681997373,66.66666666666666,1610612758,54,42,2024-12-27T04:01:45Z,2700000,False,-83.0,29.0,1,left,MISS K. Murray 8' fadeaway Shot,[1631099],1610612758.0,SAC,fadeaway,,,,,,Mid-Range,8-16 Left,8.81,Missed,,Murray,K. Murray,,,,,,,,,,,,,,,,,
275,PT05M12.00S,2024-12-27T03:58:27.9Z,2,REGULAR,rebound,defensive,[],1631093,,,1610612765,54,42,2024-12-27T04:01:45Z,2710000,False,,,0,,J. Ivey REBOUND (Off:2 Def:1),[1631093],1610612765.0,DET,,,,,,,Mid-Range,8-16 Left,,,,Ivey,J. Ivey,,,,,,,,,274.0,3.0,1.0,2.0,,,,,
276,PT04M56.00S,2024-12-27T03:58:44.4Z,2,REGULAR,3pt,Jump Shot,[],203501,66.70499342969777,45.83333333333333,1610612765,54,42,2024-12-27T04:02:18Z,2720000,False,-21.0,260.0,1,right,MISS T. Hardaway Jr. 26' 3PT,[203501],1610612765.0,DET,,,,,,,Above the Break 3,24+ Center,26.13,Missed,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,
277,PT04M54.00S,2024-12-27T03:58:46.4Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612758,54,42,2024-12-27T04:02:18Z,2730000,False,,,0,,TEAM defensive REBOUND,[],1610612758.0,SAC,,,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,276.0,,,,,,,,
279,PT04M48.00S,2024-12-27T03:59:00.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628368,5.995400788436268,53.18627450980392,1610612758,54,42,2024-12-27T04:02:40Z,2750000,False,-16.0,4.0,1,left,MISS D. Fox driving Layup,[1628368],1610612758.0,SAC,driving,,,,,,Restricted Area,0-8 Center,1.64,Missed,,Fox,D. Fox,,,,,,,,,,,,,,,,,
280,PT04M46.00S,2024-12-27T03:59:02.6Z,2,REGULAR,rebound,defensive,[],1630595,,,1610612765,54,42,2024-12-27T04:02:40Z,2760000,False,,,0,,C. Cunningham REBOUND (Off:0 Def:2),[1630595],1610612765.0,DET,,,,,,,Restricted Area,0-8 Center,,,,Cunningham,C. Cunningham,,,,,,,,,279.0,2.0,2.0,0.0,,,,,
281,PT04M39.00S,2024-12-27T03:59:07.6Z,2,REGULAR,3pt,Jump Shot,[],1630595,66.83639947437582,48.77450980392157,1610612765,54,45,2024-12-27T04:03:24Z,2770000,False,-6.0,259.0,1,right,C. Cunningham 25' 3PT  (17 PTS) (T. Hardaway Jr. 2 AST),"[1630595, 203501]",1610612765.0,DET,,,,,,,Above the Break 3,24+ Center,25.93,Made,17.0,Cunningham,C. Cunningham,T. Hardaway Jr.,203501.0,2.0,,,,,,,,,,,,,,
283,PT04M17.00S,2024-12-27T03:59:30.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628370,7.30946123521682,42.40196078431372,1610612758,56,45,2024-12-27T03:59:37Z,2790000,False,38.0,16.0,1,left,M. Monk driving Layup (8 PTS),[1628370],1610612758.0,SAC,driving,,,,,,Restricted Area,0-8 Center,4.13,Made,8.0,Monk,M. Monk,,,,,,,,,,,,,,,,,
284,PT04M04.00S,2024-12-27T03:59:42.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630595,84.05059132720105,47.05882352941176,1610612765,56,47,2024-12-27T04:04:00Z,2800000,False,-15.0,97.0,1,right,C. Cunningham 9' driving floating Jump Shot (19 PTS),[1630595],1610612765.0,DET,driving floating,,,,,,In The Paint (Non-RA),8-16 Center,9.85,Made,19.0,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,
285,PT03M39.00S,2024-12-27T04:00:08.1Z,2,REGULAR,3pt,Jump Shot,[],1628370,28.07161629434954,76.9607843137255,1610612758,56,47,2024-12-27T04:04:27Z,2810000,False,-135.0,211.0,1,left,MISS M. Monk 25' pullup 3PT,[1628370],1610612758.0,SAC,pullup,,,,,,Above the Break 3,24+ Left Center,25.07,Missed,,Monk,M. Monk,,,,,,,,,,,,,,,,,
286,PT03M35.00S,2024-12-27T04:00:12.1Z,2,REGULAR,rebound,defensive,[],202699,,,1610612765,56,47,2024-12-27T04:00:12Z,2820000,False,,,0,,T. Harris REBOUND (Off:0 Def:1),[202699],1610612765.0,DET,,,,,,,Above the Break 3,24+ Left Center,,,,Harris,T. Harris,,,,,,,,,285.0,1.0,1.0,0.0,,,,,
287,PT03M27.00S,2024-12-27T04:00:21.4Z,2,REGULAR,foul,personal,['2freethrow'],1628368,,,1610612765,56,47,2024-12-27T04:00:36Z,2830000,False,,,0,,D. Fox shooting personal FOUL (1 PF) (Cunningham 2 FT),"[1628368, 1630595]",1610612758.0,SAC,shooting,,,,,,Restricted Area,0-8 Center,,,,Fox,D. Fox,,,,1162.0,1.0,0.0,Cunningham,1630595.0,,,,,,,,,
289,PT03M27.00S,2024-12-27T04:00:44.3Z,2,REGULAR,freethrow,1 of 2,[],1630595,,,1610612765,56,48,2024-12-27T04:05:35Z,2850000,False,,,0,,C. Cunningham Free Throw 1 of 2 (20 PTS),[1630595],1610612765.0,DET,,,,,,,,,,Made,20.0,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,
294,PT03M27.00S,2024-12-27T04:00:44.3Z,2,REGULAR,freethrow,2 of 2,[],1630595,,,1610612765,56,49,2024-12-27T04:05:35Z,2855000,False,,,0,,C. Cunningham Free Throw 2 of 2 (21 PTS),[1630595],1610612765.0,DET,,,,,,,,,,Made,21.0,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,
290,PT03M27.00S,2024-12-27T04:00:47.2Z,2,REGULAR,substitution,out,[],203458,,,1610612758,56,49,2024-12-27T04:05:35Z,2860000,False,,,0,,SUB out: A. Len,[203458],1610612758.0,SAC,,,,,,,,,,,,Len,A. Len,,,,,,,,,,,,,,,,,
291,PT03M27.00S,2024-12-27T04:00:47.2Z,2,REGULAR,substitution,out,[],203501,,,1610612758,56,49,2024-12-27T04:05:35Z,2870000,False,,,0,,SUB out: T. Hardaway Jr.,[203501],1610612765.0,DET,,,,,,,,,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,
292,PT03M27.00S,2024-12-27T04:00:47.2Z,2,REGULAR,substitution,in,[],1626168,,,1610612758,56,49,2024-12-27T04:05:35Z,2880000,False,,,0,,SUB in: T. Lyles,[1626168],1610612758.0,SAC,,,,,,,,,,,,Lyles,T. Lyles,,,,,,,,,,,,,,,,,
293,PT03M27.00S,2024-12-27T04:00:47.2Z,2,REGULAR,substitution,in,[],1627736,,,1610612758,56,49,2024-12-27T04:05:35Z,2890000,False,,,0,,SUB in: M. Beasley,[1627736],1610612765.0,DET,,,,,,,,,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,
295,PT03M20.00S,2024-12-27T04:01:22.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201942,5.863994743758213,53.67647058823529,1610612758,58,49,2024-12-27T04:05:07Z,2895000,False,-18.0,3.0,1,left,D. DeRozan driving reverse Layup (10 PTS) (D. Fox 2 AST),"[201942, 1628368]",1610612758.0,SAC,driving reverse,,,,,,Restricted Area,0-8 Center,1.86,Made,10.0,DeRozan,D. DeRozan,D. Fox,1628368.0,2.0,,,,,,,,,,,,,,
297,PT03M05.00S,2024-12-27T04:01:36.8Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1630595,87.20433639947439,50.245098039215684,1610612765,58,49,2024-12-27T04:05:59Z,2930000,False,1.0,68.0,1,right,MISS C. Cunningham 6' driving Hook,[1630595],1610612765.0,DET,driving,,,,,,In The Paint (Non-RA),0-8 Center,6.78,Missed,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,
298,PT03M02.00S,2024-12-27T04:01:39.8Z,2,REGULAR,rebound,defensive,[],1628370,,,1610612758,58,49,2024-12-27T04:05:59Z,2940000,False,,,0,,M. Monk REBOUND (Off:0 Def:1),[1628370],1610612758.0,SAC,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Monk,M. Monk,,,,,,,,,297.0,1.0,1.0,0.0,,,,,
299,PT02M52.00S,2024-12-27T04:01:48.2Z,2,REGULAR,3pt,Jump Shot,[],1631099,9.017739816031538,1.9607843137254901,1610612758,58,49,2024-12-27T04:01:53Z,2950000,False,240.0,32.0,1,left,MISS K. Murray 24' 3PT,[1631099],1610612758.0,SAC,,,,,,,Right Corner 3,24+ Right,24.24,Missed,,Murray,K. Murray,,,,,,,,,,,,,,,,,
300,PT02M48.00S,2024-12-27T04:01:52.2Z,2,REGULAR,rebound,defensive,[],202699,,,1610612765,58,49,2024-12-27T04:01:53Z,2960000,False,,,0,,T. Harris REBOUND (Off:0 Def:2),[202699],1610612765.0,DET,,,,,,,Right Corner 3,24+ Right,,,,Harris,T. Harris,,,,,,,,,299.0,2.0,2.0,0.0,,,,,
301,PT02M39.00S,2024-12-27T04:02:01.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202699,93.24901445466492,63.725490196078425,1610612765,58,49,2024-12-27T04:02:08Z,2970000,False,69.0,11.0,1,right,MISS T. Harris 6' turnaround Shot,[202699],1610612765.0,DET,turnaround,,,,,,In The Paint (Non-RA),0-8 Center,6.95,Missed,,Harris,T. Harris,,,,,,,,,,,,,,,,,
302,PT02M38.00S,2024-12-27T04:02:02.1Z,2,REGULAR,rebound,defensive,[],201942,,,1610612758,58,49,2024-12-27T04:06:58Z,2980000,False,,,0,,D. DeRozan REBOUND (Off:0 Def:1),[201942],1610612758.0,SAC,,,,,,,In The Paint (Non-RA),0-8 Center,,,,DeRozan,D. DeRozan,,,,,,,,,301.0,1.0,1.0,0.0,,,,,
303,PT02M34.00S,2024-12-27T04:02:07.3Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630595,,,1610612758,58,49,2024-12-27T04:02:30Z,2990000,False,,,0,,C. Cunningham shooting personal FOUL (2 PF) (Monk 2 FT),"[1630595, 1628370]",1610612765.0,DET,shooting,,,,,,In The Paint (Non-RA),0-8 Center,,,,Cunningham,C. Cunningham,,,,1162.0,2.0,0.0,Monk,1628370.0,,,,,,,,,
305,PT02M34.00S,2024-12-27T04:02:28.4Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612758,58,49,2024-12-27T04:02:28Z,3010000,False,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307,PT02M34.00S,2024-12-27T04:05:18.5Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],1628370,,,1610612758,59,49,2024-12-27T04:05:18Z,3030000,False,,,0,,M. Monk Free Throw 1 of 2 (9 PTS),[1628370],1610612758.0,SAC,,,,,,,,,,Made,9.0,Monk,M. Monk,,,,,,,,,,,,,,,,,
308,PT02M34.00S,2024-12-27T04:05:18.5Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],1628370,,,1610612758,60,49,2024-12-27T04:07:14Z,3040000,False,,,0,,M. Monk Free Throw 2 of 2 (10 PTS),[1628370],1610612758.0,SAC,,,,,,,,,,Made,10.0,Monk,M. Monk,,,,,,,,,,,,,,,,,
309,PT02M14.00S,2024-12-27T04:05:53.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202699,85.49605781865965,49.754901960784316,1610612765,60,51,2024-12-27T04:07:53Z,3050000,False,-1.0,84.0,1,right,T. Harris 8' turnaround fadeaway Jump Shot (2 PTS),[202699],1610612765.0,DET,turnaround fadeaway,,,,,,In The Paint (Non-RA),8-16 Center,8.38,Made,2.0,Harris,T. Harris,,,,,,,,,,,,,,,,,
311,PT01M45.00S,2024-12-27T04:06:39.7Z,2,REGULAR,3pt,Jump Shot,[],1628370,30.436925098554536,17.892156862745097,1610612758,60,51,2024-12-27T04:06:44Z,3070000,False,161.0,234.0,1,left,MISS M. Monk 28' 3PT,[1628370],1610612758.0,SAC,,,,,,,Above the Break 3,24+ Right Center,28.34,Missed,,Monk,M. Monk,,,,,,,,,,,,,,,,,
312,PT01M42.00S,2024-12-27T04:06:43.4Z,2,REGULAR,rebound,defensive,[],1630595,,,1610612765,60,51,2024-12-27T04:06:43Z,3080000,False,,,0,,C. Cunningham REBOUND (Off:0 Def:3),[1630595],1610612765.0,DET,,,,,,,Above the Break 3,24+ Right Center,,,,Cunningham,C. Cunningham,,,,,,,,,311.0,3.0,3.0,0.0,,,,,
313,PT01M39.00S,2024-12-27T04:06:47.0Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1631093,93.11760840998686,2.696078431372549,1610612765,60,51,2024-12-27T04:06:53Z,3090000,False,-237.0,12.0,1,right,MISS J. Ivey running 3PT,[1631093],1610612765.0,DET,running,,,,,,Left Corner 3,24+ Left,23.68,Missed,,Ivey,J. Ivey,,,,,,,,,,,,,,,,,
314,PT01M36.00S,2024-12-27T04:06:50.0Z,2,REGULAR,rebound,defensive,[],1631099,,,1610612758,60,51,2024-12-27T04:08:29Z,3100000,False,,,0,,K. Murray REBOUND (Off:1 Def:4),[1631099],1610612758.0,SAC,,,,,,,Left Corner 3,24+ Left,,,,Murray,K. Murray,,,,,,,,,313.0,5.0,4.0,1.0,,,,,
315,PT01M30.00S,2024-12-27T04:06:57.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201942,8.09789750328515,60.78431372549019,1610612758,60,51,2024-12-27T04:09:05Z,3110000,False,-54.0,24.0,1,left,MISS D. DeRozan driving floating Shot - blocked,"[201942, 1631105]",1610612758.0,SAC,driving floating,,,,,,In The Paint (Non-RA),0-8 Center,5.88,Missed,,DeRozan,D. DeRozan,,,,,,,,,,,,,Duren,1631105.0,,,
316,PT01M30.00S,2024-12-27T04:06:57.3Z,2,REGULAR,block,,[],1631105,,,1610612758,60,51,2024-12-27T04:07:00Z,3120000,False,,,0,,J. Duren BLOCK (1 BLK),[1631105],1610612765.0,DET,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Duren,J. Duren,,,,,,,,,,,,,,,,,
317,PT01M29.00S,2024-12-27T04:06:58.3Z,2,REGULAR,rebound,defensive,[],1631105,,,1610612765,60,51,2024-12-27T04:09:05Z,3130000,False,,,0,,J. Duren REBOUND (Off:1 Def:3),[1631105],1610612765.0,DET,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Duren,J. Duren,,,,,,,,,315.0,4.0,3.0,1.0,,,,,
318,PT01M23.00S,2024-12-27T04:07:04.4Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],202699,76.95466491458606,12.009803921568627,1610612765,60,51,2024-12-27T04:09:27Z,3140000,False,-190.0,164.0,1,right,MISS T. Harris 25' step back 3PT,[202699],1610612765.0,DET,step back,,,,,,Above the Break 3,24+ Left Center,25.11,Missed,,Harris,T. Harris,,,,,,,,,,,,,,,,,
319,PT01M21.00S,2024-12-27T04:07:06.4Z,2,REGULAR,rebound,defensive,[],1631099,,,1610612758,60,51,2024-12-27T04:09:27Z,3150000,False,,,0,,K. Murray REBOUND (Off:1 Def:5),[1631099],1610612758.0,SAC,,,,,,,Above the Break 3,24+ Left Center,,,,Murray,K. Murray,,,,,,,,,318.0,6.0,5.0,1.0,,,,,
320,PT01M06.00S,2024-12-27T04:07:19.3Z,2,REGULAR,3pt,Jump Shot,[],201942,2.8416557161629434,96.07843137254902,1610612758,63,51,2024-12-27T04:07:24Z,3160000,False,-230.0,-26.0,1,left,D. DeRozan 3PT  (13 PTS) (K. Murray 1 AST),"[201942, 1631099]",1610612758.0,SAC,,,,,,,Left Corner 3,24+ Left,23.18,Made,13.0,DeRozan,D. DeRozan,K. Murray,1631099.0,1.0,,,,,,,,,,,,,,
322,PT00M52.90S,2024-12-27T04:07:34.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631105,94.03745072273325,53.67647058823529,1610612765,63,53,2024-12-27T04:07:38Z,3180000,False,18.0,4.0,1,right,J. Duren alley-oop Layup (12 PTS) (C. Cunningham 5 AST),"[1631105, 1630595]",1610612765.0,DET,alley-oop,,,,,,Restricted Area,0-8 Center,1.87,Made,12.0,Duren,J. Duren,C. Cunningham,1630595.0,5.0,,,,,,,,,,,,,,
324,PT00M35.50S,2024-12-27T04:07:56.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628368,9.149145860709593,61.029411764705884,1610612758,63,53,2024-12-27T04:10:44Z,3200000,False,-55.0,34.0,1,left,MISS D. Fox 6' driving floating Shot,[1628368],1610612758.0,SAC,driving floating,,,,,,In The Paint (Non-RA),0-8 Center,6.45,Missed,,Fox,D. Fox,,,,,,,,,,,,,,,,,
325,PT00M33.50S,2024-12-27T04:07:58.7Z,2,REGULAR,rebound,offensive,[],1626168,,,1610612758,63,53,2024-12-27T04:10:44Z,3210000,False,,,0,,T. Lyles REBOUND (Off:1 Def:4),[1626168],1610612758.0,SAC,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Lyles,T. Lyles,,,,,,,,,324.0,5.0,4.0,1.0,,,,,
326,PT00M33.50S,2024-12-27T04:08:00.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626168,5.590000152587891,50.0,1610612758,65,53,2024-12-27T04:08:00Z,3220000,False,0.0,0.0,1,left,T. Lyles tip Layup (15 PTS),[1626168],1610612758.0,SAC,tip,,,,,,Mid-Range,8-16 Left,0.0,Made,15.0,Lyles,T. Lyles,,,,,,,,,,,,,,,,,
327,PT00M14.30S,2024-12-27T04:08:21.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630595,83.13074901445466,35.049019607843135,1610612765,65,53,2024-12-27T04:11:18Z,3230000,False,-75.0,106.0,1,right,MISS C. Cunningham 12' step back Shot,[1630595],1610612765.0,DET,step back,,,,,,In The Paint (Non-RA),8-16 Left,12.98,Missed,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,
328,PT00M12.10S,2024-12-27T04:08:23.7Z,2,REGULAR,rebound,defensive,[],201942,,,1610612758,65,53,2024-12-27T04:11:18Z,3240000,False,,,0,,D. DeRozan REBOUND (Off:0 Def:2),[201942],1610612758.0,SAC,,,,,,,In The Paint (Non-RA),8-16 Left,,,,DeRozan,D. DeRozan,,,,,,,,,327.0,2.0,2.0,0.0,,,,,
329,PT00M00.20S,2024-12-27T04:08:34.6Z,2,REGULAR,3pt,Jump Shot,[],1628370,32.14520367936925,51.71568627450981,1610612758,68,53,2024-12-27T04:11:34Z,3250000,False,-9.0,250.0,1,left,M. Monk 24' 3PT step back (13 PTS),[1628370],1610612758.0,SAC,step back,,,,,,Above the Break 3,24+ Center,24.98,Made,13.0,Monk,M. Monk,,,,,,,,,,,,,,,,,
330,PT00M00.00S,2024-12-27T04:08:46.6Z,2,REGULAR,period,end,[],0,,,1610612765,68,53,2024-12-27T04:08:46Z,3260000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
331,PT12M00.00S,2024-12-27T04:23:24.4Z,3,REGULAR,substitution,out,['startperiod'],1626168,,,1610612765,68,53,2024-12-27T04:23:48Z,3270000,False,,,0,,SUB out: T. Lyles,[1626168],1610612758.0,SAC,,,,,,,,,,,,Lyles,T. Lyles,,,,,,,,,,,,,,,,,
332,PT12M00.00S,2024-12-27T04:23:24.4Z,3,REGULAR,substitution,out,['startperiod'],1627736,,,1610612765,68,53,2024-12-27T04:23:48Z,3280000,False,,,0,,SUB out: M. Beasley,[1627736],1610612765.0,DET,,,,,,,,,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,
333,PT12M00.00S,2024-12-27T04:23:24.4Z,3,REGULAR,substitution,in,['startperiod'],203458,,,1610612765,68,53,2024-12-27T04:23:48Z,3290000,False,,,0,,SUB in: A. Len,[203458],1610612758.0,SAC,,,,,,,,,,,,Len,A. Len,,,,,,,,,,,,,,,,,
334,PT12M00.00S,2024-12-27T04:23:24.4Z,3,REGULAR,substitution,in,['startperiod'],203501,,,1610612765,68,53,2024-12-27T04:23:48Z,3300000,False,,,0,,SUB in: T. Hardaway Jr.,[203501],1610612765.0,DET,,,,,,,,,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,
335,PT12M00.00S,2024-12-27T04:24:06.0Z,3,REGULAR,period,start,[],0,,,1610612758,68,53,2024-12-27T04:24:06Z,3310000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336,PT11M37.00S,2024-12-27T04:24:27.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628368,84.05059132720105,42.15686274509804,1610612758,70,53,2024-12-27T04:24:46Z,3320000,False,-39.0,97.0,1,right,D. Fox 10' driving floating Jump Shot (3 PTS) (K. Murray 2 AST),"[1628368, 1631099]",1610612758.0,SAC,driving floating,,,,,,In The Paint (Non-RA),8-16 Center,10.5,Made,3.0,Fox,D. Fox,K. Murray,1631099.0,2.0,,,,,,,,,,,,,,
338,PT11M23.00S,2024-12-27T04:24:41.5Z,3,REGULAR,3pt,Jump Shot,[],203501,32.802233902759525,54.65686274509803,1610612765,70,56,2024-12-27T04:24:46Z,3340000,False,-23.0,256.0,1,left,T. Hardaway Jr. 25' 3PT  (6 PTS) (C. Cunningham 6 AST),"[203501, 1630595]",1610612765.0,DET,,,,,,,Above the Break 3,24+ Center,25.69,Made,6.0,Hardaway Jr.,T. Hardaway Jr.,C. Cunningham,1630595.0,6.0,,,,,,,,,,,,,,
340,PT10M54.00S,2024-12-27T04:25:13.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628370,83.78777923784494,43.627450980392155,1610612758,70,56,2024-12-27T04:25:35Z,3360000,False,-32.0,100.0,1,right,MISS M. Monk 10' turnaround Shot,[1628370],1610612758.0,SAC,turnaround,,,,,,In The Paint (Non-RA),8-16 Center,10.49,Missed,,Monk,M. Monk,,,,,,,,,,,,,,,,,
341,PT10M52.00S,2024-12-27T04:25:15.8Z,3,REGULAR,rebound,defensive,[],1631105,,,1610612765,70,56,2024-12-27T04:25:35Z,3370000,False,,,0,,J. Duren REBOUND (Off:1 Def:4),[1631105],1610612765.0,DET,,,,,,,In The Paint (Non-RA),8-16 Center,,,,Duren,J. Duren,,,,,,,,,340.0,5.0,4.0,1.0,,,,,
342,PT10M43.00S,2024-12-27T04:25:23.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630595,11.514454664914586,48.77450980392157,1610612765,70,56,2024-12-27T04:26:07Z,3380000,False,6.0,56.0,1,left,MISS C. Cunningham driving floating Shot - blocked,"[1630595, 203458]",1610612765.0,DET,driving floating,,,,,,In The Paint (Non-RA),0-8 Center,5.6,Missed,,Cunningham,C. Cunningham,,,,,,,,,,,,,Len,203458.0,,,
343,PT10M43.00S,2024-12-27T04:25:23.9Z,3,REGULAR,block,,[],203458,,,1610612765,70,56,2024-12-27T04:25:27Z,3390000,False,,,0,,A. Len BLOCK (2 BLK),[203458],1610612758.0,SAC,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Len,A. Len,,,,,,,,,,,,,,,,,
344,PT10M40.00S,2024-12-27T04:25:26.9Z,3,REGULAR,rebound,defensive,[],1628368,,,1610612758,70,56,2024-12-27T04:26:07Z,3400000,False,,,0,,D. Fox REBOUND (Off:0 Def:3),[1628368],1610612758.0,SAC,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Fox,D. Fox,,,,,,,,,342.0,3.0,3.0,0.0,,,,,
345,PT10M36.00S,2024-12-27T04:25:29.9Z,3,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",1628368,86.67871222076215,44.6078431372549,1610612758,72,56,2024-12-27T04:26:22Z,3410000,False,-27.0,73.0,1,right,D. Fox 7' driving floating Jump Shot (5 PTS),[1628368],1610612758.0,SAC,driving floating,,,,,,In The Paint (Non-RA),0-8 Center,7.76,Made,5.0,Fox,D. Fox,,,,,,,,,,,,,,,,,
346,PT10M20.00S,2024-12-27T04:25:45.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631093,7.046649145860711,58.57843137254902,1610612765,72,56,2024-12-27T04:25:53Z,3420000,False,-43.0,14.0,1,left,MISS J. Ivey driving Layup - blocked,"[1631093, 1631099]",1610612765.0,DET,driving,,,,,,In The Paint (Non-RA),0-8 Center,4.5,Missed,,Ivey,J. Ivey,,,,,,,,,,,,,Murray,1631099.0,,,
