actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,shotActionNumber,pointsTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
338,PT07M46.00S,2024-11-16T04:28:23.5Z,3,REGULAR,steal,,[],1630183,,,1610612750,54,74,2024-11-16T04:28:26Z,3350000,False,,,0,,J. McDaniels STEAL (3 STL),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,
339,PT07M43.00S,2024-11-16T04:28:31.5Z,3,REGULAR,2pt,Layup,"['fastbreak', 'fromturnover']",203944,90.22667542706965,65.93137254901961,1610612750,54,74,2024-11-16T04:34:26Z,3360000,False,80.0,39.0,1,right,MISS J. Randle 8' running Layup - blocked,"[203944, 1628368]",1610612750.0,MIN,running,,,Randle,J. Randle,,,,,Mid-Range,8-16 Right,,,,,,8.89,Missed,,,,,,,,,,,,Fox,1628368.0
340,PT07M43.00S,2024-11-16T04:28:31.5Z,3,REGULAR,block,,[],1628368,,,1610612750,54,74,2024-11-16T04:28:34Z,3370000,False,,,0,,D. Fox BLOCK (1 BLK),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
341,PT07M42.00S,2024-11-16T04:28:32.5Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612750,54,74,2024-11-16T04:34:26Z,3380000,False,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,Mid-Range,8-16 Right,,,,,,,,339.0,,,,,,,,,,,,
343,PT07M34.00S,2024-11-16T04:28:50.9Z,3,REGULAR,turnover,lost ball,[],1630183,,,1610612750,54,74,2024-11-16T04:28:54Z,3400000,False,,,0,,J. McDaniels lost ball TURNOVER (2 TO),"[1630183, 1628368]",1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,2.0,Fox,1628368.0,,,,,
344,PT07M34.00S,2024-11-16T04:28:50.9Z,3,REGULAR,steal,,[],1628368,,,1610612758,54,74,2024-11-16T04:28:53Z,3410000,False,,,0,,D. Fox STEAL (1 STL),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,,,
345,PT07M24.00S,2024-11-16T04:29:02.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1627734,6.783837056504599,46.32352941176471,1610612758,56,74,2024-11-16T04:31:59Z,3420000,False,18.0,11.0,1,left,D. Sabonis reverse Layup (12 PTS) (D. Fox 2 AST),"[1627734, 1628368]",1610612758.0,SAC,reverse,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,,,,,,2.16,Made,,12.0,,,,,,,D. Fox,1628368.0,2.0,,
347,PT07M24.00S,2024-11-16T04:29:05.7Z,3,REGULAR,foul,personal,['1freethrow'],203497,,,1610612758,56,74,2024-11-16T04:29:15Z,3440000,False,,,0,,R. Gobert shooting personal FOUL (2 PF) (Sabonis 1 FT),"[203497, 1627734]",1610612750.0,MIN,shooting,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,1626301.0,2.0,0.0,Sabonis,1627734.0,,,,,,,,,,,,,,,
349,PT07M24.00S,2024-11-16T04:29:31.4Z,3,REGULAR,freethrow,1 of 1,['fromturnover'],1627734,,,1610612758,57,74,2024-11-16T04:29:31Z,3460000,False,,,0,,D. Sabonis Free Throw 1 of 1 (13 PTS),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,Made,,13.0,,,,,,,,,,,
350,PT07M10.00S,2024-11-16T04:29:49.2Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1630162,86.94152431011827,42.40196078431372,1610612750,57,76,2024-11-16T04:29:54Z,3470000,False,-38.0,70.0,1,right,A. Edwards 7' driving DUNK (15 PTS),[1630162],1610612750.0,MIN,driving,,,Edwards,A. Edwards,,,,,In The Paint (Non-RA),0-8 Center,,,,,,7.98,Made,,15.0,,,,,,,,,,,
351,PT07M02.00S,2024-11-16T04:29:56.1Z,3,REGULAR,3pt,Jump Shot,[],1631099,11.645860709592641,96.07843137254902,1610612758,60,76,2024-11-16T04:30:00Z,3480000,False,-230.0,57.0,1,left,K. Murray 3PT  (9 PTS) (D. Fox 3 AST),"[1631099, 1628368]",1610612758.0,SAC,,,,Murray,K. Murray,,,,,Left Corner 3,24+ Left,,,,,,23.73,Made,,9.0,,,,,,,D. Fox,1628368.0,3.0,,
353,PT06M48.00S,2024-11-16T04:30:09.9Z,3,REGULAR,3pt,Jump Shot,[],1630162,66.83639947437582,51.71568627450981,1610612750,60,79,2024-11-16T04:30:14Z,3500000,False,9.0,259.0,1,right,A. Edwards 25' 3PT pullup (18 PTS),[1630162],1610612750.0,MIN,pullup,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Center,,,,,,25.93,Made,,18.0,,,,,,,,,,,
354,PT06M42.00S,2024-11-16T04:30:18.9Z,3,REGULAR,foul,personal,['2freethrow'],1630183,,,1610612758,60,79,2024-11-16T04:30:27Z,3510000,False,,,0,,J. McDaniels shooting personal FOUL (2 PF) (Fox 2 FT),"[1630183, 1628368]",1610612750.0,MIN,shooting,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,1630886.0,2.0,0.0,Fox,1628368.0,,,,,,,,,,,,,,,
356,PT06M42.00S,2024-11-16T04:30:43.1Z,3,REGULAR,freethrow,1 of 2,[],1628368,,,1610612758,61,79,2024-11-16T04:30:43Z,3530000,False,,,0,,D. Fox Free Throw 1 of 2 (22 PTS),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,Made,,22.0,,,,,,,,,,,
357,PT06M42.00S,2024-11-16T04:31:01.3Z,3,REGULAR,freethrow,2 of 2,[],1628368,,,1610612758,62,79,2024-11-16T04:31:01Z,3540000,False,,,0,,D. Fox Free Throw 2 of 2 (23 PTS),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,Made,,23.0,,,,,,,,,,,
358,PT06M21.00S,2024-11-16T04:31:27.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203944,89.83245729303549,38.72549019607843,1610612750,62,79,2024-11-16T04:35:26Z,3550000,False,-56.0,43.0,1,right,MISS J. Randle 7' driving Layup,[203944],1610612750.0,MIN,driving,,,Randle,J. Randle,,,,,In The Paint (Non-RA),0-8 Center,,,,,,7.1,Missed,,,,,,,,,,,,,
359,PT06M19.00S,2024-11-16T04:31:29.8Z,3,REGULAR,rebound,defensive,[],1626168,,,1610612758,62,79,2024-11-16T04:35:26Z,3560000,False,,,0,,T. Lyles REBOUND (Off:0 Def:3),[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,358.0,,3.0,3.0,0.0,,,,,,,,
360,PT06M07.00S,2024-11-16T04:31:39.4Z,3,REGULAR,2pt,Jump Shot,[],1627734,14.4053876478318,73.77450980392157,1610612758,64,79,2024-11-16T04:31:43Z,3570000,False,-119.0,83.0,1,left,D. Sabonis 14' Jump Shot (15 PTS) (D. McDermott 1 AST),"[1627734, 203926]",1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Mid-Range,8-16 Left,,,,,,14.49,Made,,15.0,,,,,,,D. McDermott,203926.0,1.0,,
362,PT05M53.00S,2024-11-16T04:31:53.4Z,3,REGULAR,3pt,Jump Shot,[],1630183,92.59198423127464,4.901960784313726,1610612750,64,82,2024-11-16T04:31:58Z,3590000,False,-225.0,17.0,1,right,J. McDaniels 3PT  (7 PTS) (M. Conley 7 AST),"[1630183, 201144]",1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Left Corner 3,24+ Left,,,,,,22.61,Made,,7.0,,,,,,,M. Conley,201144.0,7.0,,
364,PT05M45.00S,2024-11-16T04:32:02.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628368,9.543363994743759,56.86274509803921,1610612758,66,82,2024-11-16T04:36:26Z,3610000,False,-34.0,37.0,1,left,D. Fox driving Layup (25 PTS),[1628368],1610612758.0,SAC,driving,,,Fox,D. Fox,,,,,In The Paint (Non-RA),0-8 Center,,,,,,5.06,Made,,25.0,,,,,,,,,,,
365,PT05M33.00S,2024-11-16T04:32:13.3Z,3,REGULAR,2pt,Jump Shot,[],1630162,75.50919842312747,55.392156862745104,1610612750,66,84,2024-11-16T04:32:16Z,3620000,False,27.0,178.0,1,right,A. Edwards 17' pullup Jump Shot (20 PTS),[1630162],1610612750.0,MIN,pullup,,,Edwards,A. Edwards,,,,,Mid-Range,16-24 Center,,,,,,17.97,Made,,20.0,,,,,,,,,,,
366,PT05M17.00S,2024-11-16T04:32:36.0Z,3,REGULAR,foul,personal,[],1630183,,,1610612758,66,84,2024-11-16T04:32:42Z,3630000,False,,,0,,J. McDaniels personal FOUL (3 PF),"[1630183, 1628368]",1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Mid-Range,8-16 Left,1630886.0,3.0,0.0,Fox,1628368.0,,,,,,,,,,,,,,,
368,PT05M17.00S,2024-11-16T04:32:41.9Z,3,REGULAR,substitution,out,[],1628368,,,1610612758,66,84,2024-11-16T04:33:02Z,3650000,False,,,0,,SUB out: D. Fox,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,
369,PT05M17.00S,2024-11-16T04:32:41.9Z,3,REGULAR,substitution,out,[],1631099,,,1610612758,66,84,2024-11-16T04:33:02Z,3660000,False,,,0,,SUB out: K. Murray,[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
370,PT05M17.00S,2024-11-16T04:32:41.9Z,3,REGULAR,substitution,out,[],201144,,,1610612758,66,84,2024-11-16T04:33:02Z,3670000,False,,,0,,SUB out: M. Conley,[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,,
371,PT05M17.00S,2024-11-16T04:32:41.9Z,3,REGULAR,substitution,out,[],203497,,,1610612758,66,84,2024-11-16T04:33:02Z,3680000,False,,,0,,SUB out: R. Gobert,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,
372,PT05M17.00S,2024-11-16T04:32:41.9Z,3,REGULAR,substitution,in,[],1628989,,,1610612758,66,84,2024-11-16T04:33:02Z,3690000,False,,,0,,SUB in: K. Huerter,[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,,
373,PT05M17.00S,2024-11-16T04:32:41.9Z,3,REGULAR,substitution,in,[],1631165,,,1610612758,66,84,2024-11-16T04:33:02Z,3700000,False,,,0,,SUB in: K. Ellis,[1631165],1610612758.0,SAC,,,,Ellis,K. Ellis,,,,,,,,,,,,,,,,,,,,,,,,,,
374,PT05M17.00S,2024-11-16T04:32:41.9Z,3,REGULAR,substitution,in,[],1628978,,,1610612758,66,84,2024-11-16T04:33:02Z,3710000,False,,,0,,SUB in: D. DiVincenzo,[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,,
375,PT05M17.00S,2024-11-16T04:32:41.9Z,3,REGULAR,substitution,in,[],1629675,,,1610612758,66,84,2024-11-16T04:33:02Z,3720000,False,,,0,,SUB in: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,
376,PT05M12.00S,2024-11-16T04:33:12.8Z,3,REGULAR,foul,personal,[],1628978,,,1610612758,66,84,2024-11-16T04:33:21Z,3730000,False,,,0,,D. DiVincenzo personal FOUL (1 PF),"[1628978, 1627734]",1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Left Center,1630886.0,1.0,0.0,Sabonis,1627734.0,,,,,,,,,,,,,,,
378,PT05M12.00S,2024-11-16T04:33:24.4Z,3,REGULAR,substitution,out,[],203944,,,1610612758,66,84,2024-11-16T04:33:29Z,3750000,False,,,0,,SUB out: J. Randle,[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,,
379,PT05M12.00S,2024-11-16T04:33:24.4Z,3,REGULAR,substitution,in,[],203497,,,1610612758,66,84,2024-11-16T04:33:29Z,3760000,False,,,0,,SUB in: R. Gobert,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,
380,PT05M05.00S,2024-11-16T04:33:49.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627734,8.623521681997373,49.26470588235294,1610612758,66,84,2024-11-16T04:37:46Z,3770000,False,4.0,29.0,1,left,MISS D. Sabonis cutting finger roll Layup,[1627734],1610612758.0,SAC,cutting finger roll,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,,,,,,2.88,Missed,,,,,,,,,,,,,
381,PT05M03.00S,2024-11-16T04:33:51.2Z,3,REGULAR,rebound,defensive,[],203497,,,1610612750,66,84,2024-11-16T04:37:46Z,3780000,False,,,0,,R. Gobert REBOUND (Off:1 Def:7),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,,,,,,,,380.0,,8.0,7.0,1.0,,,,,,,,
386,PT04M55.00S,2024-11-16T04:33:55.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630183,88.25558475689881,52.450980392156865,1610612750,66,84,2024-11-16T04:39:31Z,3785000,False,12.0,58.0,1,right,MISS J. McDaniels cutting Layup - blocked,"[1630183, 1628989]",1610612750.0,MIN,cutting,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),0-8 Center,,,,,,5.92,Missed,,,,,,,,,,,,Huerter,1628989.0
387,PT04M55.00S,2024-11-16T04:33:55.8Z,3,REGULAR,block,,[],1628989,,,1610612750,66,84,2024-11-16T04:35:25Z,3787500,False,,,0,,K. Huerter BLOCK (1 BLK),[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
388,PT04M53.00S,2024-11-16T04:33:57.8Z,3,REGULAR,rebound,offensive,[],203497,,,1610612750,66,84,2024-11-16T04:39:31Z,3788750,False,,,0,,R. Gobert REBOUND (Off:2 Def:7),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,386.0,,9.0,7.0,2.0,,,,,,,,
382,PT04M50.00S,2024-11-16T04:34:02.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203497,92.59198423127464,60.049019607843135,1610612750,66,86,2024-11-16T04:39:56Z,3790000,False,50.0,17.0,1,right,R. Gobert putback Layup (11 PTS),[203497],1610612750.0,MIN,putback,,,Gobert,R. Gobert,,,,,In The Paint (Non-RA),0-8 Center,,,,,,5.3,Made,,11.0,,,,,,,,,,,
383,PT04M34.00S,2024-11-16T04:34:16.9Z,3,REGULAR,3pt,Jump Shot,[],203926,6.783837056504599,2.941176470588235,1610612758,69,86,2024-11-16T04:34:20Z,3800000,False,235.0,11.0,1,left,D. McDermott 3PT  (6 PTS) (T. Lyles 1 AST),"[203926, 1626168]",1610612758.0,SAC,,,,McDermott,D. McDermott,,,,,Right Corner 3,24+ Right,,,,,,23.56,Made,,6.0,,,,,,,T. Lyles,1626168.0,1.0,,
385,PT04M34.00S,2024-11-16T04:34:27.4Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612750,69,86,2024-11-16T04:34:27Z,3820000,False,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
389,PT04M34.00S,2024-11-16T04:35:43.8Z,3,REGULAR,substitution,out,[],1630183,,,1610612750,69,86,2024-11-16T04:37:12Z,3830000,False,,,0,,SUB out: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
390,PT04M34.00S,2024-11-16T04:35:43.8Z,3,REGULAR,substitution,in,[],1629638,,,1610612750,69,86,2024-11-16T04:37:12Z,3840000,False,,,0,,SUB in: N. Alexander-Walker,[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
391,PT04M23.00S,2024-11-16T04:37:29.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630162,85.23324572930355,37.99019607843137,1610612750,69,86,2024-11-16T04:40:56Z,3850000,False,-60.0,86.0,1,right,MISS A. Edwards 10' driving finger roll Layup,[1630162],1610612750.0,MIN,driving finger roll,,,Edwards,A. Edwards,,,,,In The Paint (Non-RA),8-16 Left,,,,,,10.51,Missed,,,,,,,,,,,,,
392,PT04M21.00S,2024-11-16T04:37:31.6Z,3,REGULAR,rebound,defensive,[],1627734,,,1610612758,69,86,2024-11-16T04:40:56Z,3860000,False,,,0,,D. Sabonis REBOUND (Off:1 Def:8),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,391.0,,9.0,8.0,1.0,,,,,,,,
393,PT04M07.00S,2024-11-16T04:37:43.6Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],203926,7.5722733245729295,55.88235294117647,1610612758,71,86,2024-11-16T04:37:47Z,3870000,False,-29.0,19.0,1,left,D. McDermott cutting DUNK (8 PTS) (D. Sabonis 4 AST),"[203926, 1627734]",1610612758.0,SAC,cutting,,,McDermott,D. McDermott,,,,,Restricted Area,0-8 Center,,,,,,3.48,Made,,8.0,,,,,,,D. Sabonis,1627734.0,4.0,,
395,PT03M52.00S,2024-11-16T04:38:01.6Z,3,REGULAR,foul,personal,[],1631165,,,1610612750,71,86,2024-11-16T04:38:12Z,3890000,False,,,0,,K. Ellis personal FOUL (1 PF),"[1631165, 203497]",1610612758.0,SAC,,,,Ellis,K. Ellis,,,,,In The Paint (Non-RA),0-8 Center,1630886.0,1.0,0.0,Gobert,203497.0,,,,,,,,,,,,,,,
397,PT03M52.00S,2024-11-16T04:38:13.9Z,3,REGULAR,substitution,out,[],203497,,,1610612750,71,86,2024-11-16T04:38:17Z,3910000,False,,,0,,SUB out: R. Gobert,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,
398,PT03M52.00S,2024-11-16T04:38:13.9Z,3,REGULAR,substitution,in,[],203944,,,1610612750,71,86,2024-11-16T04:38:17Z,3920000,False,,,0,,SUB in: J. Randle,[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,,
399,PT03M42.00S,2024-11-16T04:38:35.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629638,81.94809461235218,49.26470588235294,1610612750,71,86,2024-11-16T04:41:52Z,3930000,False,-4.0,117.0,1,right,MISS N. Alexander-Walker 11' floating Shot,[1629638],1610612750.0,MIN,floating,,,Alexander-Walker,N. Alexander-Walker,,,,,In The Paint (Non-RA),8-16 Center,,,,,,11.73,Missed,,,,,,,,,,,,,
400,PT03M40.00S,2024-11-16T04:38:37.0Z,3,REGULAR,rebound,defensive,[],1627734,,,1610612758,71,86,2024-11-16T04:41:52Z,3940000,False,,,0,,D. Sabonis REBOUND (Off:1 Def:9),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,399.0,,10.0,9.0,1.0,,,,,,,,
401,PT03M29.00S,2024-11-16T04:38:45.5Z,3,REGULAR,3pt,Jump Shot,[],1631165,30.962549277266753,31.61764705882353,1610612758,71,86,2024-11-16T04:38:50Z,3950000,False,92.0,239.0,1,left,MISS K. Ellis 25' 3PT,[1631165],1610612758.0,SAC,,,,Ellis,K. Ellis,,,,,Above the Break 3,24+ Right Center,,,,,,25.56,Missed,,,,,,,,,,,,,
402,PT03M25.00S,2024-11-16T04:38:49.5Z,3,REGULAR,rebound,defensive,[],1628978,,,1610612750,71,86,2024-11-16T04:38:50Z,3960000,False,,,0,,D. DiVincenzo REBOUND (Off:0 Def:3),[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Right Center,,,,,,,,401.0,,3.0,3.0,0.0,,,,,,,,
403,PT03M18.00S,2024-11-16T04:38:57.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203944,89.83245729303549,44.36274509803921,1610612750,71,88,2024-11-16T04:42:46Z,3970000,False,-28.0,43.0,1,right,J. Randle driving finger roll Layup (17 PTS) (D. DiVincenzo 2 AST),"[203944, 1628978]",1610612750.0,MIN,driving finger roll,,,Randle,J. Randle,,,,,In The Paint (Non-RA),0-8 Center,,,,,,5.15,Made,,17.0,,,,,,,D. DiVincenzo,1628978.0,2.0,,
405,PT03M07.00S,2024-11-16T04:39:09.0Z,3,REGULAR,3pt,Jump Shot,[],203926,5.995400788436268,95.83333333333334,1610612758,71,88,2024-11-16T04:43:19Z,3990000,False,-229.0,4.0,1,left,MISS D. McDermott 3PT,[203926],1610612758.0,SAC,,,,McDermott,D. McDermott,,,,,Left Corner 3,24+ Left,,,,,,22.92,Missed,,,,,,,,,,,,,
406,PT03M05.00S,2024-11-16T04:39:11.0Z,3,REGULAR,rebound,defensive,[],1629675,,,1610612750,71,88,2024-11-16T04:43:19Z,4000000,False,,,0,,N. Reid REBOUND (Off:1 Def:3),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Left Corner 3,24+ Left,,,,,,,,405.0,,4.0,3.0,1.0,,,,,,,,
407,PT03M04.00S,2024-11-16T04:39:19.5Z,3,REGULAR,timeout,full,['team'],0,,,1610612750,71,88,2024-11-16T04:39:19Z,4010000,False,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
408,PT03M04.00S,2024-11-16T04:40:06.1Z,3,REGULAR,substitution,out,[],1628989,,,1610612750,71,88,2024-11-16T04:40:48Z,4020000,False,,,0,,SUB out: K. Huerter,[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,,
409,PT03M04.00S,2024-11-16T04:40:06.1Z,3,REGULAR,substitution,out,[],1627734,,,1610612750,71,88,2024-11-16T04:40:48Z,4030000,False,,,0,,SUB out: D. Sabonis,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,,,
410,PT03M04.00S,2024-11-16T04:40:06.1Z,3,REGULAR,substitution,in,[],1628368,,,1610612750,71,88,2024-11-16T04:40:48Z,4040000,False,,,0,,SUB in: D. Fox,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,
411,PT03M04.00S,2024-11-16T04:40:06.1Z,3,REGULAR,substitution,in,[],1631099,,,1610612750,71,88,2024-11-16T04:40:48Z,4050000,False,,,0,,SUB in: K. Murray,[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
412,PT02M56.00S,2024-11-16T04:40:59.5Z,3,REGULAR,3pt,Jump Shot,[],1629675,84.57621550591328,98.52941176470588,1610612750,71,88,2024-11-16T04:41:04Z,4060000,False,243.0,92.0,1,right,MISS N. Reid 25' 3PT,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Above the Break 3,24+ Right,,,,,,25.96,Missed,,,,,,,,,,,,,
413,PT02M54.00S,2024-11-16T04:41:01.5Z,3,REGULAR,rebound,defensive,[],203926,,,1610612758,71,88,2024-11-16T04:43:49Z,4070000,False,,,0,,D. McDermott REBOUND (Off:0 Def:3),[203926],1610612758.0,SAC,,,,McDermott,D. McDermott,,,,,Above the Break 3,24+ Right,,,,,,,,412.0,,3.0,3.0,0.0,,,,,,,,
414,PT02M48.00S,2024-11-16T04:41:09.7Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629638,,,1610612758,71,88,2024-11-16T04:41:18Z,4080000,False,,,0,,N. Alexander-Walker shooting personal FOUL (2 PF) (Fox 2 FT),"[1629638, 1628368]",1610612750.0,MIN,shooting,,,Alexander-Walker,N. Alexander-Walker,,,,,Mid-Range,8-16 Left,201639.0,2.0,0.0,Fox,1628368.0,,,,,,,,,,,,,,,
416,PT02M48.00S,2024-11-16T04:41:31.4Z,3,REGULAR,freethrow,1 of 2,[],1628368,,,1610612758,71,88,2024-11-16T04:41:31Z,4100000,False,,,0,,MISS D. Fox Free Throw 1 of 2,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,Missed,,,,,,,,,,,,,
417,PT02M48.00S,2024-11-16T04:41:31.4Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612758,71,88,2024-11-16T04:41:31Z,4110000,False,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,416.0,,,,,,,,,,,,
418,PT02M48.00S,2024-11-16T04:41:44.9Z,3,REGULAR,freethrow,2 of 2,[],1628368,,,1610612758,72,88,2024-11-16T04:41:44Z,4120000,False,,,0,,D. Fox Free Throw 2 of 2 (26 PTS),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,Made,,26.0,,,,,,,,,,,
419,PT02M39.00S,2024-11-16T04:42:01.0Z,3,REGULAR,turnover,out-of-bounds,[],203944,,,1610612750,72,88,2024-11-16T04:42:13Z,4130000,False,,,0,,J. Randle bad pass out-of-bounds TURNOVER (3 TO),[203944],1610612750.0,MIN,bad pass,,,Randle,J. Randle,,,,,In The Paint (Non-RA),0-8 Center,201639.0,,,,,,,,,,,,3.0,,,,,,,
420,PT02M35.00S,2024-11-16T04:42:09.5Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1631099,26.49474375821288,13.725490196078432,1610612758,72,88,2024-11-16T04:44:52Z,4140000,False,181.0,197.0,1,left,MISS K. Murray 26' 3PT,[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Above the Break 3,24+ Right Center,,,,,,26.75,Missed,,,,,,,,,,,,,
421,PT02M32.00S,2024-11-16T04:42:12.5Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612750,72,88,2024-11-16T04:44:52Z,4150000,False,,,0,,TEAM defensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,420.0,,,,,,,,,,,,
423,PT02M16.00S,2024-11-16T04:42:37.6Z,3,REGULAR,3pt,Jump Shot,[],1630162,71.82982917214193,81.37254901960785,1610612750,72,91,2024-11-16T04:42:43Z,4170000,False,157.0,212.0,1,right,A. Edwards 26' 3PT step back (23 PTS),[1630162],1610612750.0,MIN,step back,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Right Center,,,,,,26.4,Made,,23.0,,,,,,,,,,,
