actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
253,PT03M49.00S,2023-12-30T00:53:44.6Z,2,REGULAR,substitution,in,[],1641710,,,1610612752,44,33,2023-12-30T00:56:10Z,2450000,False,,,0,,SUB in: A. Black,[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,,,,,,,,,,,,,,,,,,,,,,
254,PT03M40.00S,2023-12-30T00:56:42.7Z,2,REGULAR,foul,personal,['2freethrow'],1631094,,,1610612752,44,33,2023-12-30T00:56:48Z,2460000,False,,,0,,P. Banchero shooting personal FOUL (2 PF) (Randle 2 FT),"[1631094, 203944]",1610612753.0,ORL,shooting,,,Banchero,P. Banchero,,,,,In The Paint (Non-RA),0-8 Center,,,,201246.0,2.0,0.0,Randle,203944.0,,,,,,,,,,,,
256,PT03M40.00S,2023-12-30T00:57:13.8Z,2,REGULAR,freethrow,1 of 2,[],203944,,,1610612752,44,33,2023-12-30T00:57:13Z,2480000,False,,,0,,MISS J. Randle Free Throw 1 of 2,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
257,PT03M40.00S,2023-12-30T00:57:13.8Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612752,44,33,2023-12-30T00:57:13Z,2490000,False,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,,,256.0,,,,,,,,,,,,,,,,,
258,PT03M40.00S,2023-12-30T00:57:34.3Z,2,REGULAR,freethrow,2 of 2,[],203944,,,1610612752,44,34,2023-12-30T00:57:34Z,2500000,False,,,0,,J. Randle Free Throw 2 of 2 (17 PTS),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,Made,,,,,,,17.0,,,,,,,,,,,
259,PT03M22.00S,2023-12-30T00:58:01.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629048,5.650459921156373,50.635723039215684,1610612753,44,34,2023-12-30T01:13:49Z,2510000,False,-3.0,1.0,1,left,MISS G. Bitadze reverse Layup,[1629048],1610612753.0,ORL,reverse,,,Bitadze,G. Bitadze,,,,,Restricted Area,0-8 Center,0.33,Missed,,,,,,,,,,,,,,,,,,
260,PT03M22.00S,2023-12-30T00:58:01.8Z,2,REGULAR,rebound,offensive,[],1629048,,,1610612753,44,34,2023-12-30T00:58:11Z,2520000,False,,,0,,G. Bitadze REBOUND (Off:3 Def:2),[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,Restricted Area,0-8 Center,,,259.0,,,,,,,5.0,2.0,3.0,,,,,,,,
261,PT03M22.00S,2023-12-30T00:58:04.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629048,5.590000152587891,50.0,1610612753,44,34,2023-12-30T00:58:04Z,2530000,False,0.0,0.0,1,left,MISS G. Bitadze tip Layup,[1629048],1610612753.0,ORL,tip,,,Bitadze,G. Bitadze,,,,,Mid-Range,8-16 Left,0.0,Missed,,,,,,,,,,,,,,,,,,
262,PT03M22.00S,2023-12-30T00:58:04.5Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612753,44,34,2023-12-30T00:58:04Z,2540000,False,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,Mid-Range,8-16 Left,,,261.0,,,,,,,,,,,,,,,,,
264,PT03M22.00S,2023-12-30T00:58:06.5Z,2,REGULAR,substitution,out,[],1630193,,,1610612753,44,34,2023-12-30T00:58:08Z,2560000,False,,,0,,SUB out: I. Quickley,[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,,,,,,
265,PT03M22.00S,2023-12-30T00:58:06.5Z,2,REGULAR,substitution,in,[],1628978,,,1610612753,44,34,2023-12-30T00:58:08Z,2570000,False,,,0,,SUB in: D. DiVincenzo,[1628978],1610612752.0,NYK,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,,
266,PT03M14.00S,2023-12-30T00:58:28.0Z,2,REGULAR,foul,personal,['2freethrow'],1628404,,,1610612753,44,34,2023-12-30T00:58:35Z,2580000,False,,,0,,J. Hart shooting personal FOUL (1 PF) (Wagner 2 FT),"[1628404, 1630532]",1610612752.0,NYK,shooting,,,Hart,J. Hart,,,,,In The Paint (Non-RA),0-8 Center,,,,201246.0,1.0,0.0,Wagner,1630532.0,,,,,,,,,,,,
268,PT03M14.00S,2023-12-30T00:59:03.2Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1630532,,,1610612753,45,34,2023-12-30T00:59:03Z,2600000,False,,,0,,F. Wagner Free Throw 1 of 2 (12 PTS),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,Made,,,,,,,12.0,,,,,,,,,,,
269,PT03M14.00S,2023-12-30T00:59:08.0Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1630532,,,1610612753,46,34,2023-12-30T00:59:08Z,2610000,False,,,0,,F. Wagner Free Throw 2 of 2 (13 PTS),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,Made,,,,,,,13.0,,,,,,,,,,,
271,PT03M06.00S,2023-12-30T00:59:21.8Z,2,REGULAR,foul,personal,[],1641710,,,1610612752,46,34,2023-12-30T00:59:52Z,2630000,False,,,0,,A. Black personal FOUL (1 PF),"[1641710, 1628973]",1610612753.0,ORL,,,,Black,A. Black,,,,,In The Paint (Non-RA),8-16 Center,,,,202901.0,1.0,0.0,Brunson,1628973.0,,,,,,,,,,,,
273,PT03M00.00S,2023-12-30T00:59:53.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203944,89.17542706964521,44.11764705882353,1610612752,46,34,2023-12-30T01:15:45Z,2650000,False,-29.0,49.0,1,right,MISS J. Randle driving Layup,[203944],1610612752.0,NYK,driving,,,Randle,J. Randle,,,,,In The Paint (Non-RA),0-8 Center,5.74,Missed,,,,,,,,,,,,,,,,,,
274,PT02M58.00S,2023-12-30T00:59:55.9Z,2,REGULAR,rebound,defensive,[],1629048,,,1610612753,46,34,2023-12-30T01:00:06Z,2660000,False,,,0,,G. Bitadze REBOUND (Off:3 Def:3),[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,In The Paint (Non-RA),0-8 Center,,,273.0,,,,,,,6.0,3.0,3.0,,,,,,,,
275,PT02M52.00S,2023-12-30T01:00:04.5Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628978,,,1610612753,46,34,2023-12-30T01:00:14Z,2670000,False,,,0,,D. DiVincenzo shooting personal FOUL (1 PF) (Bitadze 2 FT),"[1628978, 1629048]",1610612752.0,NYK,shooting,,,DiVincenzo,D. DiVincenzo,,,,,Restricted Area,0-8 Center,,,,201246.0,1.0,0.0,Bitadze,1629048.0,,,,,,,,,,,,
277,PT02M52.00S,2023-12-30T01:00:27.1Z,2,REGULAR,freethrow,1 of 2,[],1629048,,,1610612753,47,34,2023-12-30T01:00:41Z,2690000,False,,,0,,G. Bitadze Free Throw 1 of 2 (5 PTS),[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,,,,Made,,,,,,,5.0,,,,,,,,,,,
278,PT02M52.00S,2023-12-30T01:00:27.1Z,2,REGULAR,freethrow,2 of 2,[],1629048,,,1610612753,47,34,2023-12-30T01:00:41Z,2700000,False,,,0,,MISS G. Bitadze Free Throw 2 of 2,[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
279,PT02M50.00S,2023-12-30T01:00:29.1Z,2,REGULAR,rebound,defensive,[],203944,,,1610612752,47,34,2023-12-30T01:00:41Z,2710000,False,,,0,,J. Randle REBOUND (Off:1 Def:4),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,278.0,,,,,,,5.0,4.0,1.0,,,,,,,,
280,PT02M46.00S,2023-12-30T01:00:44.2Z,2,REGULAR,turnover,bad pass,[],203944,,,1610612752,47,34,2023-12-30T01:00:50Z,2720000,False,,,0,,J. Randle bad pass TURNOVER (3 TO),"[203944, 1630532]",1610612752.0,NYK,,,,Randle,J. Randle,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,3.0,Wagner,1630532.0,,,,,
281,PT02M46.00S,2023-12-30T01:00:44.2Z,2,REGULAR,steal,,[],1630532,,,1610612753,47,34,2023-12-30T01:00:45Z,2730000,False,,,0,,F. Wagner STEAL (3 STL),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
282,PT02M42.00S,2023-12-30T01:00:48.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1631094,7.5722733245729295,50.73529411764706,1610612753,47,34,2023-12-30T01:00:57Z,2740000,False,-4.0,19.0,1,left,MISS P. Banchero running Layup - blocked,"[1631094, 203944]",1610612753.0,ORL,running,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,1.91,Missed,,,,,,,,,,,,,,,,,Randle,203944.0
283,PT02M42.00S,2023-12-30T01:00:48.4Z,2,REGULAR,block,,[],203944,,,1610612753,47,34,2023-12-30T01:00:50Z,2750000,False,,,0,,J. Randle BLOCK (1 BLK),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
284,PT02M40.00S,2023-12-30T01:00:50.4Z,2,REGULAR,rebound,defensive,[],203944,,,1610612752,47,34,2023-12-30T01:00:57Z,2760000,False,,,0,,J. Randle REBOUND (Off:1 Def:5),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,,,282.0,,,,,,,6.0,5.0,1.0,,,,,,,,
285,PT02M28.00S,2023-12-30T01:01:03.2Z,2,REGULAR,3pt,Jump Shot,[],203944,90.75229960578186,96.07843137254902,1610612752,47,34,2023-12-30T01:01:06Z,2770000,False,230.0,34.0,1,right,MISS J. Randle 3PT,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,Right Corner 3,24+ Right,23.3,Missed,,,,,,,,,,,,,,,,,,
286,PT02M26.00S,2023-12-30T01:01:05.2Z,2,REGULAR,rebound,defensive,[],1629048,,,1610612753,47,34,2023-12-30T01:01:06Z,2780000,False,,,0,,G. Bitadze REBOUND (Off:3 Def:4),[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,Right Corner 3,24+ Right,,,285.0,,,,,,,7.0,4.0,3.0,,,,,,,,
288,PT02M23.00S,2023-12-30T01:01:19.0Z,2,REGULAR,foul,offensive,[],1630591,,,1610612753,47,34,2023-12-30T01:01:34Z,2800000,False,,,0,,J. Suggs charge offensive FOUL (3 PF),"[1630591, 1628973]",1610612753.0,ORL,charge,,,Suggs,J. Suggs,,,,,Restricted Area,0-8 Center,,,,201245.0,3.0,0.0,Brunson,1628973.0,,,,,,,,,,,,
290,PT02M23.00S,2023-12-30T01:01:19.0Z,2,REGULAR,turnover,offensive foul,[],1630591,,,1610612753,47,34,2023-12-30T01:01:19Z,2820000,False,,,0,,J. Suggs offensive foul TURNOVER (3 TO),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Restricted Area,0-8 Center,,,,201245.0,,,,,,,,,3.0,,,,,,,
291,PT02M23.00S,2023-12-30T01:01:31.4Z,2,REGULAR,violation,delay-of-game,['team'],0,,,1610612752,47,34,2023-12-30T01:01:56Z,2830000,False,,,0,,TEAM delay-of-game VIOLATION,[],1610612753.0,ORL,,,,,,,,,,,,,,,202901.0,,,,,,,,,,,,,,,,
293,PT02M23.00S,2023-12-30T01:02:39.4Z,2,REGULAR,substitution,out,[],1630591,,,1610612752,47,34,2023-12-30T01:02:43Z,2850000,False,,,0,,SUB out: J. Suggs,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,,,
294,PT02M23.00S,2023-12-30T01:02:39.4Z,2,REGULAR,substitution,in,[],1630175,,,1610612752,47,34,2023-12-30T01:02:43Z,2860000,False,,,0,,SUB in: C. Anthony,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,,
295,PT02M15.00S,2023-12-30T01:03:00.8Z,2,REGULAR,foul,personal,['2freethrow'],1641710,,,1610612752,47,34,2023-12-30T01:03:11Z,2870000,False,,,0,,A. Black shooting personal FOUL (2 PF) (Brunson 2 FT),"[1641710, 1628973]",1610612753.0,ORL,shooting,,,Black,A. Black,,,,,In The Paint (Non-RA),8-16 Center,,,,202901.0,2.0,0.0,Brunson,1628973.0,,,,,,,,,,,,
297,PT02M15.00S,2023-12-30T01:03:30.3Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1628973,,,1610612752,47,35,2023-12-30T01:03:30Z,2890000,False,,,0,,J. Brunson Free Throw 1 of 2 (5 PTS),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,Made,,,,,,,5.0,,,,,,,,,,,
298,PT02M15.00S,2023-12-30T01:03:42.8Z,2,REGULAR,timeout,full,['team'],0,,,1610612752,47,35,2023-12-30T01:04:01Z,2900000,False,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299,PT02M15.00S,2023-12-30T01:04:06.3Z,2,REGULAR,substitution,out,[],1628404,,,1610612752,47,35,2023-12-30T01:04:58Z,2910000,False,,,0,,SUB out: J. Hart,[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,,
300,PT02M15.00S,2023-12-30T01:04:06.3Z,2,REGULAR,substitution,in,[],1629628,,,1610612752,47,35,2023-12-30T01:04:58Z,2920000,False,,,0,,SUB in: R. Barrett,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,,,,,,
301,PT02M15.00S,2023-12-30T01:05:26.7Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1628973,,,1610612752,47,36,2023-12-30T01:05:26Z,2930000,False,,,0,,J. Brunson Free Throw 2 of 2 (6 PTS),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,Made,,,,,,,6.0,,,,,,,,,,,
302,PT02M03.00S,2023-12-30T01:05:44.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630175,14.14257555847569,50.73529411764706,1610612753,49,36,2023-12-30T01:05:49Z,2940000,False,-4.0,80.0,1,left,C. Anthony 8' driving floating Jump Shot (6 PTS) (P. Banchero 1 AST),"[1630175, 1631094]",1610612753.0,ORL,driving floating,,,Anthony,C. Anthony,,,,,In The Paint (Non-RA),8-16 Center,8.05,Made,,,,,,,6.0,,,,,,,P. Banchero,1631094.0,1.0,,
304,PT01M37.00S,2023-12-30T01:06:10.3Z,2,REGULAR,3pt,Jump Shot,[],1628978,92.24704336399473,3.944546568627451,1610612752,49,36,2023-12-30T01:06:16Z,2960000,False,-230.0,20.0,1,right,MISS D. DiVincenzo 3PT,[1628978],1610612752.0,NYK,,,,DiVincenzo,D. DiVincenzo,,,,,Left Corner 3,24+ Left,23.12,Missed,,,,,,,,,,,,,,,,,,
305,PT01M34.00S,2023-12-30T01:06:13.3Z,2,REGULAR,rebound,offensive,[],203944,,,1610612752,49,36,2023-12-30T01:06:16Z,2970000,False,,,0,,J. Randle REBOUND (Off:2 Def:5),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,Left Corner 3,24+ Left,,,304.0,,,,,,,7.0,5.0,2.0,,,,,,,,
306,PT01M26.00S,2023-12-30T01:06:20.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203944,92.9862023653088,47.30392156862745,1610612752,49,38,2023-12-30T01:19:06Z,2980000,False,-13.0,13.0,1,right,J. Randle driving Layup (19 PTS),[203944],1610612752.0,NYK,driving,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,1.9,Made,,,,,,,19.0,,,,,,,,,,,
307,PT01M07.00S,2023-12-30T01:06:40.4Z,2,REGULAR,turnover,bad pass,[],1641710,,,1610612753,49,38,2023-12-30T01:06:44Z,2990000,False,,,0,,A. Black bad pass TURNOVER (1 TO),"[1641710, 1628392]",1610612753.0,ORL,,,,Black,A. Black,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,1.0,Hartenstein,1628392.0,,,,,
308,PT01M07.00S,2023-12-30T01:06:40.4Z,2,REGULAR,steal,,[],1628392,,,1610612752,49,38,2023-12-30T01:06:41Z,3000000,False,,,0,,I. Hartenstein STEAL (2 STL),[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
310,PT01M00.00S,2023-12-30T01:06:51.9Z,2,REGULAR,foul,personal,['2freethrow'],1630532,,,1610612752,49,38,2023-12-30T01:07:00Z,3020000,False,,,0,,F. Wagner shooting personal FOUL (1 PF) (Barrett 2 FT),"[1630532, 1629628]",1610612753.0,ORL,shooting,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,,,,201245.0,1.0,0.0,Barrett,1629628.0,,,,,,,,,,,,
312,PT01M00.00S,2023-12-30T01:07:15.6Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1629628,,,1610612752,49,38,2023-12-30T01:07:15Z,3040000,False,,,0,,MISS R. Barrett Free Throw 1 of 2,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
313,PT01M00.00S,2023-12-30T01:07:15.6Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612752,49,38,2023-12-30T01:07:15Z,3050000,False,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,,,312.0,,,,,,,,,,,,,,,,,
314,PT01M00.00S,2023-12-30T01:07:33.3Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1629628,,,1610612752,49,39,2023-12-30T01:07:33Z,3060000,False,,,0,,R. Barrett Free Throw 2 of 2 (5 PTS),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,Made,,,,,,,5.0,,,,,,,,,,,
315,PT00M48.10S,2023-12-30T01:07:50.2Z,2,REGULAR,2pt,Jump Shot,[],1631094,20.844283837056505,51.9607843137255,1610612753,51,39,2023-12-30T01:07:56Z,3070000,False,-10.0,143.0,1,left,P. Banchero 14' pullup Jump Shot (14 PTS),[1631094],1610612753.0,ORL,pullup,,,Banchero,P. Banchero,,,,,Mid-Range,8-16 Center,14.37,Made,,,,,,,14.0,,,,,,,,,,,
316,PT00M34.70S,2023-12-30T01:08:11.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628392,93.24901445466492,56.372549019607845,1610612752,51,41,2023-12-30T01:20:45Z,3080000,False,32.0,11.0,1,right,I. Hartenstein cutting Layup (4 PTS) (D. DiVincenzo 2 AST),"[1628392, 1628978]",1610612752.0,NYK,cutting,,,Hartenstein,I. Hartenstein,,,,,Restricted Area,0-8 Center,3.37,Made,,,,,,,4.0,,,,,,,D. DiVincenzo,1628978.0,2.0,,
318,PT00M34.70S,2023-12-30T01:08:13.1Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1631094,,,1610612752,51,41,2023-12-30T01:08:21Z,3100000,False,,,0,,P. Banchero shooting personal FOUL (3 PF) (Hartenstein 1 FT),"[1631094, 1628392]",1610612753.0,ORL,shooting,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,,,,201246.0,3.0,0.0,Hartenstein,1628392.0,,,,,,,,,,,,
320,PT00M34.70S,2023-12-30T01:08:37.7Z,2,REGULAR,freethrow,1 of 1,[],1628392,,,1610612752,51,42,2023-12-30T01:08:37Z,3120000,False,,,0,,I. Hartenstein Free Throw 1 of 1 (5 PTS),[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,,,,Made,,,,,,,5.0,,,,,,,,,,,
321,PT00M32.60S,2023-12-30T01:08:48.1Z,2,REGULAR,turnover,lost ball,[],1630175,,,1610612753,51,42,2023-12-30T01:09:01Z,3130000,False,,,0,,C. Anthony lost ball TURNOVER (1 TO),"[1630175, 1628392]",1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,1.0,Hartenstein,1628392.0,,,,,
322,PT00M32.60S,2023-12-30T01:08:48.1Z,2,REGULAR,steal,,[],1628392,,,1610612752,51,42,2023-12-30T01:08:50Z,3140000,False,,,0,,I. Hartenstein STEAL (3 STL),[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
323,PT00M29.60S,2023-12-30T01:08:51.6Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628978,91.67214191852825,59.31372549019608,1610612752,51,44,2023-12-30T01:09:12Z,3150000,False,47.0,26.0,1,right,D. DiVincenzo running DUNK (2 PTS) (I. Hartenstein 3 AST),"[1628978, 1628392]",1610612752.0,NYK,running,,,DiVincenzo,D. DiVincenzo,,,,,In The Paint (Non-RA),0-8 Center,5.33,Made,,,,,,,2.0,,,,,,,I. Hartenstein,1628392.0,3.0,,
325,PT00M12.50S,2023-12-30T01:09:20.2Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628978,,,1610612753,51,44,2023-12-30T01:10:05Z,3170000,False,,,0,,D. DiVincenzo personal FOUL (2 PF) (Bitadze 2 FT),"[1628978, 1629048]",1610612752.0,NYK,,,,DiVincenzo,D. DiVincenzo,,,,,In The Paint (Non-RA),0-8 Center,,,,201245.0,2.0,0.0,Bitadze,1629048.0,,,,,,,,,,,,
327,PT00M12.50S,2023-12-30T01:09:52.8Z,2,REGULAR,freethrow,1 of 2,[],1629048,,,1610612753,52,44,2023-12-30T01:09:52Z,3190000,False,,,0,,G. Bitadze Free Throw 1 of 2 (6 PTS),[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,,,,Made,,,,,,,6.0,,,,,,,,,,,
328,PT00M12.50S,2023-12-30T01:09:53.5Z,2,REGULAR,substitution,out,[],1631094,,,1610612753,52,44,2023-12-30T01:09:55Z,3200000,False,,,0,,SUB out: P. Banchero,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,,,,,,,,,,,,,,,,,,,
329,PT00M12.50S,2023-12-30T01:09:53.5Z,2,REGULAR,substitution,in,[],1629643,,,1610612753,52,44,2023-12-30T01:09:55Z,3210000,False,,,0,,SUB in: C. Okeke,[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,,,,,,,,,,,,,,,,,,,,
330,PT00M12.50S,2023-12-30T01:10:07.8Z,2,REGULAR,freethrow,2 of 2,[],1629048,,,1610612753,53,44,2023-12-30T01:10:07Z,3220000,False,,,0,,G. Bitadze Free Throw 2 of 2 (7 PTS),[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,,,,Made,,,,,,,7.0,,,,,,,,,,,
331,PT00M03.80S,2023-12-30T01:10:17.5Z,2,REGULAR,turnover,bad pass,[],1628978,,,1610612752,53,44,2023-12-30T01:10:56Z,3230000,False,,,0,,D. DiVincenzo bad pass TURNOVER (1 TO),"[1628978, 1630175]",1610612752.0,NYK,,,,DiVincenzo,D. DiVincenzo,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1.0,Anthony,1630175.0,,,,,
332,PT00M03.80S,2023-12-30T01:10:17.5Z,2,REGULAR,steal,,[],1630175,,,1610612753,53,44,2023-12-30T01:10:19Z,3240000,False,,,0,,C. Anthony STEAL (2 STL),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
333,PT00M00.40S,2023-12-30T01:10:23.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630532,9.937582128777924,50.73529411764706,1610612753,55,44,2023-12-30T01:24:38Z,3250000,False,-4.0,41.0,1,left,F. Wagner driving Layup (15 PTS) (C. Anthony 4 AST),"[1630532, 1630175]",1610612753.0,ORL,driving,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,4.11,Made,,,,,,,15.0,,,,,,,C. Anthony,1630175.0,4.0,,
335,PT00M00.00S,2023-12-30T01:11:06.9Z,2,REGULAR,period,end,[],0,,,1610612752,55,44,2023-12-30T01:11:06Z,3270000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336,PT12M00.00S,2023-12-30T01:25:26.7Z,3,REGULAR,substitution,out,['startperiod'],1630175,,,1610612752,55,44,2023-12-30T01:25:40Z,3280000,False,,,0,,SUB out: C. Anthony,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,,
337,PT12M00.00S,2023-12-30T01:25:26.7Z,3,REGULAR,substitution,out,['startperiod'],1629643,,,1610612752,55,44,2023-12-30T01:25:40Z,3290000,False,,,0,,SUB out: C. Okeke,[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,,,,,,,,,,,,,,,,,,,,
338,PT12M00.00S,2023-12-30T01:25:26.7Z,3,REGULAR,substitution,in,['startperiod'],1630591,,,1610612752,55,44,2023-12-30T01:25:40Z,3300000,False,,,0,,SUB in: J. Suggs,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,,,
339,PT12M00.00S,2023-12-30T01:25:26.7Z,3,REGULAR,substitution,in,['startperiod'],1631094,,,1610612752,55,44,2023-12-30T01:25:40Z,3310000,False,,,0,,SUB in: P. Banchero,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,,,,,,,,,,,,,,,,,,,
340,PT12M00.00S,2023-12-30T01:25:48.8Z,3,REGULAR,period,start,[],0,,,1610612753,55,44,2023-12-30T01:25:48Z,3320000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
341,PT11M48.00S,2023-12-30T01:26:00.4Z,3,REGULAR,3pt,Jump Shot,[],1631094,66.5735873850197,28.921568627450984,1610612753,55,44,2023-12-30T01:26:08Z,3330000,False,-105.0,262.0,1,right,MISS P. Banchero 28' pullup 3PT,[1631094],1610612753.0,ORL,pullup,,,Banchero,P. Banchero,,,,,Above the Break 3,24+ Left Center,28.21,Missed,,,,,,,,,,,,,,,,,,
342,PT11M44.00S,2023-12-30T01:26:04.4Z,3,REGULAR,rebound,defensive,[],203944,,,1610612752,55,44,2023-12-30T01:26:08Z,3340000,False,,,0,,J. Randle REBOUND (Off:2 Def:6),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,Above the Break 3,24+ Left Center,,,341.0,,,,,,,8.0,6.0,2.0,,,,,,,,
