actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
253,PT03M50.00S,2024-04-14T17:56:55.3Z,2,REGULAR,turnover,bad pass,[],1631094,,,1610612753,39,39,2024-04-14T17:57:11Z,2520000,False,,,0,,P. Banchero bad pass TURNOVER (2 TO),"[1631094, 203114]",1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,2.0,Middleton,203114.0,,,,
254,PT03M50.00S,2024-04-14T17:56:55.3Z,2,REGULAR,steal,,[],203114,,,1610612749,39,39,2024-04-14T17:57:11Z,2530000,False,,,0,,K. Middleton STEAL (1 STL),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
255,PT03M44.00S,2024-04-14T17:57:06.1Z,2,REGULAR,foul,personal,[],1630591,,,1610612749,39,39,2024-04-14T17:57:14Z,2540000,False,,,0,,J. Suggs personal FOUL (1 PF),"[1630591, 201976]",1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,201638.0,,,,1.0,0.0,Beverley,201976.0
257,PT03M44.00S,2024-04-14T17:57:14.9Z,2,REGULAR,substitution,out,[],203109,,,1610612749,39,39,2024-04-14T17:57:18Z,2560000,False,,,0,,SUB out: J. Crowder,[203109],1610612749.0,MIL,,,,Crowder,J. Crowder,,,,,,,,,,,,,,,,,,,,,,,,,,
258,PT03M44.00S,2024-04-14T17:57:14.9Z,2,REGULAR,substitution,in,[],1626171,,,1610612749,39,39,2024-04-14T17:57:18Z,2570000,False,,,0,,SUB in: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,,
259,PT03M30.00S,2024-04-14T17:57:46.3Z,2,REGULAR,foul,personal,['3freethrow'],1630591,,,1610612749,39,39,2024-04-14T17:57:59Z,2580000,False,,,0,,J. Suggs shooting personal FOUL (2 PF) (Middleton 3 FT),"[1630591, 203114]",1610612753.0,ORL,shooting,,,Suggs,J. Suggs,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,201638.0,,,,2.0,0.0,Middleton,203114.0
261,PT03M30.00S,2024-04-14T17:58:26.1Z,2,REGULAR,freethrow,1 of 3,['fromturnover'],203114,,,1610612749,39,40,2024-04-14T17:58:26Z,2600000,False,,,0,,K. Middleton Free Throw 1 of 3 (5 PTS),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,Made,,,,,,,5.0,,,,,,,,,,,
262,PT03M30.00S,2024-04-14T17:58:40.7Z,2,REGULAR,freethrow,2 of 3,['fromturnover'],203114,,,1610612749,39,41,2024-04-14T17:58:40Z,2610000,False,,,0,,K. Middleton Free Throw 2 of 3 (6 PTS),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,Made,,,,,,,6.0,,,,,,,,,,,
263,PT03M30.00S,2024-04-14T17:58:56.1Z,2,REGULAR,freethrow,3 of 3,['fromturnover'],203114,,,1610612749,39,42,2024-04-14T17:58:56Z,2620000,False,,,0,,K. Middleton Free Throw 3 of 3 (7 PTS),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,Made,,,,,,,7.0,,,,,,,,,,,
264,PT03M16.00S,2024-04-14T17:59:11.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630532,7.178055190538765,55.88235294117647,1610612753,39,42,2024-04-14T17:59:17Z,2630000,False,-29.0,15.0,1,left,MISS F. Wagner driving Layup,[1630532],1610612753.0,ORL,driving,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,3.3,Missed,,,,,,,,,,,,,,,,,,
265,PT03M14.00S,2024-04-14T17:59:13.0Z,2,REGULAR,rebound,defensive,[],203114,,,1610612749,39,42,2024-04-14T17:59:17Z,2640000,False,,,0,,K. Middleton REBOUND (Off:1 Def:2),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,Restricted Area,0-8 Center,,,,,264.0,3.0,2.0,1.0,,,,,,,,,,,,
266,PT03M07.00S,2024-04-14T17:59:24.0Z,2,REGULAR,turnover,lost ball,[],203114,,,1610612749,39,42,2024-04-14T17:59:35Z,2650000,False,,,0,,K. Middleton lost ball TURNOVER (2 TO),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,2.0,,,,,,
267,PT03M07.00S,2024-04-14T17:59:26.8Z,2,REGULAR,foul,personal,[],203114,,,1610612753,39,42,2024-04-14T17:59:33Z,2660000,False,,,0,,K. Middleton loose ball personal FOUL (2 PF),"[203114, 1630591]",1610612749.0,MIL,loose ball,,,Middleton,K. Middleton,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,201638.0,,,,2.0,0.0,Suggs,1630591.0
269,PT02M46.00S,2024-04-14T18:00:07.9Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1631094,13.87976346911958,52.450980392156865,1610612753,39,42,2024-04-14T18:00:13Z,2680000,False,-12.0,78.0,1,left,MISS P. Banchero 7' Hook,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,In The Paint (Non-RA),0-8 Center,7.9,Missed,,,,,,,,,,,,,,,,,,
270,PT02M44.00S,2024-04-14T18:00:09.9Z,2,REGULAR,rebound,defensive,[],1626171,,,1610612749,39,42,2024-04-14T18:00:13Z,2690000,False,,,0,,B. Portis REBOUND (Off:0 Def:6),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,In The Paint (Non-RA),0-8 Center,,,,,269.0,6.0,6.0,0.0,,,,,,,,,,,,
271,PT02M40.00S,2024-04-14T18:00:15.2Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",203114,92.59198423127464,54.90196078431373,1610612749,39,42,2024-04-14T18:03:36Z,2700000,False,25.0,17.0,1,right,MISS K. Middleton driving Layup - blocked,"[203114, 1628371]",1610612749.0,MIL,driving,,,Middleton,K. Middleton,,,,,Restricted Area,0-8 Center,2.99,Missed,Isaac,1628371.0,,,,,,,,,,,,,,,,
272,PT02M40.00S,2024-04-14T18:00:15.2Z,2,REGULAR,block,,[],1628371,,,1610612749,39,42,2024-04-14T18:00:18Z,2710000,False,,,0,,J. Isaac BLOCK (3 BLK),[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
273,PT02M38.00S,2024-04-14T18:00:17.2Z,2,REGULAR,rebound,defensive,[],1631094,,,1610612753,39,42,2024-04-14T18:03:36Z,2720000,False,,,0,,P. Banchero REBOUND (Off:0 Def:6),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,,,,,271.0,6.0,6.0,0.0,,,,,,,,,,,,
274,PT02M32.00S,2024-04-14T18:00:21.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1631094,7.440867279894875,46.07843137254902,1610612753,41,42,2024-04-14T18:00:39Z,2730000,False,20.0,17.0,1,left,P. Banchero running Layup (15 PTS),[1631094],1610612753.0,ORL,running,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,2.62,Made,,,,,,,15.0,,,,,,,,,,,
275,PT02M12.00S,2024-04-14T18:00:41.6Z,2,REGULAR,3pt,Jump Shot,[],203081,64.99671484888306,43.872549019607845,1610612749,41,42,2024-04-14T18:01:05Z,2740000,False,-31.0,277.0,1,right,MISS D. Lillard 27' 3PT,[203081],1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,Above the Break 3,24+ Center,27.82,Missed,,,,,,,,,,,,,,,,,,
276,PT02M10.00S,2024-04-14T18:00:43.6Z,2,REGULAR,rebound,defensive,[],1628371,,,1610612753,41,42,2024-04-14T18:01:05Z,2750000,False,,,0,,J. Isaac REBOUND (Off:1 Def:6),[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,Above the Break 3,24+ Center,,,,,275.0,7.0,6.0,1.0,,,,,,,,,,,,
277,PT02M06.00S,2024-04-14T18:00:49.4Z,2,REGULAR,foul,personal,[],201572,,,1610612753,41,42,2024-04-14T18:00:52Z,2760000,False,,,0,,B. Lopez personal FOUL (1 PF),"[201572, 1630591]",1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,202058.0,,,,1.0,0.0,Suggs,1630591.0
279,PT02M06.00S,2024-04-14T18:01:05.7Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612753,41,42,2024-04-14T18:01:05Z,2780000,False,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
280,PT02M06.00S,2024-04-14T18:03:01.6Z,2,REGULAR,substitution,out,[],1628371,,,1610612753,41,42,2024-04-14T18:03:55Z,2790000,False,,,0,,SUB out: J. Isaac,[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,,,,,,,,,,,,,,,,,,,,,,
281,PT02M06.00S,2024-04-14T18:03:01.6Z,2,REGULAR,substitution,in,[],1628976,,,1610612753,41,42,2024-04-14T18:03:55Z,2800000,False,,,0,,SUB in: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
282,PT02M00.00S,2024-04-14T18:04:00.9Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201572,,,1610612753,41,42,2024-04-14T18:04:11Z,2810000,False,,,0,,B. Lopez shooting personal FOUL (2 PF) (Banchero 2 FT),"[201572, 1631094]",1610612749.0,MIL,shooting,,,Lopez,B. Lopez,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,201638.0,,,,2.0,0.0,Banchero,1631094.0
284,PT02M00.00S,2024-04-14T18:04:26.3Z,2,REGULAR,freethrow,1 of 2,[],1631094,,,1610612753,42,42,2024-04-14T18:04:26Z,2830000,False,,,0,,P. Banchero Free Throw 1 of 2 (16 PTS),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,Made,,,,,,,16.0,,,,,,,,,,,
285,PT02M00.00S,2024-04-14T18:04:43.8Z,2,REGULAR,freethrow,2 of 2,[],1631094,,,1610612753,43,42,2024-04-14T18:04:43Z,2840000,False,,,0,,P. Banchero Free Throw 2 of 2 (17 PTS),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,Made,,,,,,,17.0,,,,,,,,,,,
286,PT01M41.00S,2024-04-14T18:05:04.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626171,82.9993429697766,41.66666666666667,1610612749,43,42,2024-04-14T18:05:11Z,2850000,False,-42.0,107.0,1,right,MISS B. Portis 11' turnaround Shot,[1626171],1610612749.0,MIL,turnaround,,,Portis,B. Portis,,,,,In The Paint (Non-RA),8-16 Center,11.51,Missed,,,,,,,,,,,,,,,,,,
287,PT01M37.00S,2024-04-14T18:05:08.0Z,2,REGULAR,rebound,defensive,[],1631094,,,1610612753,43,42,2024-04-14T18:05:11Z,2860000,False,,,0,,P. Banchero REBOUND (Off:0 Def:7),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,In The Paint (Non-RA),8-16 Center,,,,,286.0,7.0,7.0,0.0,,,,,,,,,,,,
288,PT01M32.00S,2024-04-14T18:05:13.1Z,2,REGULAR,3pt,Jump Shot,[],1631094,25.706307490144546,83.33333333333334,1610612753,43,42,2024-04-14T18:05:19Z,2870000,False,-167.0,189.0,1,left,MISS P. Banchero 25' pullup 3PT,[1631094],1610612753.0,ORL,pullup,,,Banchero,P. Banchero,,,,,Above the Break 3,24+ Left Center,25.21,Missed,,,,,,,,,,,,,,,,,,
289,PT01M29.00S,2024-04-14T18:05:16.1Z,2,REGULAR,rebound,defensive,[],203081,,,1610612749,43,42,2024-04-14T18:05:19Z,2880000,False,,,0,,D. Lillard REBOUND (Off:1 Def:3),[203081],1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,Above the Break 3,24+ Left Center,,,,,288.0,4.0,3.0,1.0,,,,,,,,,,,,
290,PT01M23.00S,2024-04-14T18:05:22.1Z,2,REGULAR,3pt,Jump Shot,[],203081,68.28186596583443,29.65686274509804,1610612749,43,42,2024-04-14T18:06:21Z,2890000,False,-102.0,246.0,1,right,MISS D. Lillard 26' pullup 3PT,[203081],1610612749.0,MIL,pullup,,,Lillard,D. Lillard,,,,,Above the Break 3,24+ Left Center,26.59,Missed,,,,,,,,,,,,,,,,,,
291,PT01M19.00S,2024-04-14T18:05:26.1Z,2,REGULAR,rebound,defensive,[],1631094,,,1610612753,43,42,2024-04-14T18:05:27Z,2900000,False,,,0,,P. Banchero REBOUND (Off:0 Def:8),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Above the Break 3,24+ Left Center,,,,,290.0,8.0,8.0,0.0,,,,,,,,,,,,
292,PT01M09.00S,2024-04-14T18:05:36.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630532,6.783837056504599,47.549019607843135,1610612753,45,42,2024-04-14T18:05:44Z,2910000,False,12.0,11.0,1,left,F. Wagner driving reverse Layup (8 PTS),[1630532],1610612753.0,ORL,driving reverse,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,1.67,Made,,,,,,,8.0,,,,,,,,,,,
293,PT00M45.40S,2024-04-14T18:06:00.3Z,2,REGULAR,2pt,Jump Shot,[],203114,89.70105124835742,89.95098039215686,1610612749,45,42,2024-04-14T18:06:06Z,2920000,False,200.0,44.0,1,right,MISS K. Middleton 20' Jump Shot,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,Mid-Range,16-24 Right,20.47,Missed,,,,,,,,,,,,,,,,,,
294,PT00M42.80S,2024-04-14T18:06:02.9Z,2,REGULAR,rebound,defensive,[],1630532,,,1610612753,45,42,2024-04-14T18:06:06Z,2930000,False,,,0,,F. Wagner REBOUND (Off:1 Def:2),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Mid-Range,16-24 Right,,,,,293.0,3.0,2.0,1.0,,,,,,,,,,,,
295,PT00M33.70S,2024-04-14T18:06:13.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630532,12.959921156373195,50.73529411764706,1610612753,47,42,2024-04-14T18:07:23Z,2940000,False,-4.0,69.0,1,left,F. Wagner 6' driving floating Jump Shot (10 PTS),[1630532],1610612753.0,ORL,driving floating,,,Wagner,F. Wagner,,,,,In The Paint (Non-RA),0-8 Center,6.94,Made,,,,,,,10.0,,,,,,,,,,,
296,PT00M19.50S,2024-04-14T18:06:33.1Z,2,REGULAR,foul,personal,[],1630591,,,1610612749,47,42,2024-04-14T18:06:46Z,2950000,False,,,0,,J. Suggs personal FOUL (3 PF),"[1630591, 203114]",1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,1626300.0,,,,3.0,0.0,Middleton,203114.0
298,PT00M19.50S,2024-04-14T18:06:52.4Z,2,REGULAR,substitution,out,[],1630591,,,1610612749,47,42,2024-04-14T18:06:56Z,2970000,False,,,0,,SUB out: J. Suggs,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,,,
299,PT00M19.50S,2024-04-14T18:06:52.4Z,2,REGULAR,substitution,in,[],1628371,,,1610612749,47,42,2024-04-14T18:06:56Z,2980000,False,,,0,,SUB in: J. Isaac,[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,,,,,,,,,,,,,,,,,,,,,,
300,PT00M09.40S,2024-04-14T18:07:19.6Z,2,REGULAR,turnover,bad pass,[],203081,,,1610612749,47,42,2024-04-14T18:07:42Z,2990000,False,,,0,,D. Lillard bad pass TURNOVER (2 TO),"[203081, 1630532]",1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,2.0,Wagner,1630532.0,,,,
301,PT00M09.40S,2024-04-14T18:07:19.6Z,2,REGULAR,steal,,[],1630532,,,1610612753,47,42,2024-04-14T18:07:21Z,3000000,False,,,0,,F. Wagner STEAL (1 STL),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
302,PT00M02.50S,2024-04-14T18:07:26.5Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],203914,6.521024967148489,4.901960784313726,1610612753,47,42,2024-04-14T18:07:48Z,3010000,False,225.0,9.0,1,left,MISS G. Harris 3PT,[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,Right Corner 3,24+ Right,22.57,Missed,,,,,,,,,,,,,,,,,,
303,PT00M02.50S,2024-04-14T18:07:26.5Z,2,REGULAR,rebound,defensive,[],1626171,,,1610612749,47,42,2024-04-14T18:07:48Z,3020000,False,,,0,,B. Portis REBOUND (Off:0 Def:7),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Right Corner 3,24+ Right,,,,,302.0,7.0,7.0,0.0,,,,,,,,,,,,
304,PT00M00.00S,2024-04-14T18:07:34.3Z,2,REGULAR,period,end,[],0,,,1610612749,47,42,2024-04-14T18:07:34Z,3030000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305,PT12M00.00S,2024-04-14T18:22:16.3Z,3,REGULAR,substitution,out,['startperiod'],1628976,,,1610612749,47,42,2024-04-14T18:22:46Z,3040000,False,,,0,,SUB out: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
306,PT12M00.00S,2024-04-14T18:22:16.3Z,3,REGULAR,substitution,in,['startperiod'],1630591,,,1610612749,47,42,2024-04-14T18:22:46Z,3050000,False,,,0,,SUB in: J. Suggs,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,,,
307,PT12M00.00S,2024-04-14T18:23:01.7Z,3,REGULAR,period,start,[],0,,,1610612753,47,42,2024-04-14T18:23:01Z,3060000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
308,PT11M43.00S,2024-04-14T18:23:17.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631094,91.67214191852825,46.07843137254902,1610612753,49,42,2024-04-14T18:23:25Z,3070000,False,-20.0,26.0,1,right,P. Banchero driving Layup (19 PTS) (F. Wagner 2 AST),"[1631094, 1630532]",1610612753.0,ORL,driving,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,3.24,Made,,,,,,,19.0,F. Wagner,1630532.0,2.0,,,,,,,,
310,PT11M19.00S,2024-04-14T18:23:43.8Z,3,REGULAR,foul,personal,['2freethrow'],203914,,,1610612749,49,42,2024-04-14T18:23:50Z,3090000,False,,,0,,G. Harris shooting personal FOUL (1 PF) (Lopez 2 FT),"[203914, 201572]",1610612753.0,ORL,shooting,,,Harris,G. Harris,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1626300.0,,,,1.0,0.0,Lopez,201572.0
312,PT11M19.00S,2024-04-14T18:24:09.0Z,3,REGULAR,freethrow,1 of 2,[],201572,,,1610612749,49,43,2024-04-14T18:24:09Z,3110000,False,,,0,,B. Lopez Free Throw 1 of 2 (6 PTS),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,Made,,,,,,,6.0,,,,,,,,,,,
313,PT11M19.00S,2024-04-14T18:24:26.2Z,3,REGULAR,freethrow,2 of 2,[],201572,,,1610612749,49,44,2024-04-14T18:24:26Z,3120000,False,,,0,,B. Lopez Free Throw 2 of 2 (7 PTS),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,Made,,,,,,,7.0,,,,,,,,,,,
314,PT11M09.00S,2024-04-14T18:24:37.7Z,3,REGULAR,3pt,Jump Shot,[],1630532,67.09921156373193,53.92156862745098,1610612753,49,44,2024-04-14T18:24:44Z,3130000,False,20.0,257.0,1,right,MISS F. Wagner 25' pullup 3PT,[1630532],1610612753.0,ORL,pullup,,,Wagner,F. Wagner,,,,,Above the Break 3,24+ Center,25.75,Missed,,,,,,,,,,,,,,,,,,
315,PT11M08.00S,2024-04-14T18:24:43.0Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612753,49,44,2024-04-14T18:24:43Z,3140000,False,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,Above the Break 3,24+ Center,,,,,314.0,,,,,,,,,,,,,,,
316,PT11M08.00S,2024-04-14T18:24:44.3Z,3,REGULAR,foul,personal,[],201572,,,1610612753,49,44,2024-04-14T18:26:11Z,3150000,False,,,0,,B. Lopez loose ball personal FOUL (3 PF),"[201572, 1628371]",1610612749.0,MIL,loose ball,,,Lopez,B. Lopez,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,202058.0,,,,3.0,0.0,Isaac,1628371.0
318,PT10M58.00S,2024-04-14T18:25:07.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631094,91.40932982917214,52.94117647058824,1610612753,49,44,2024-04-14T18:25:14Z,3170000,False,15.0,28.0,1,right,MISS P. Banchero driving Layup - blocked,"[1631094, 1626171]",1610612753.0,ORL,driving,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,3.19,Missed,Portis,1626171.0,,,,,,,,,,,,,,,,
319,PT10M58.00S,2024-04-14T18:25:07.1Z,3,REGULAR,block,,[],1626171,,,1610612753,49,44,2024-04-14T18:25:09Z,3180000,False,,,0,,B. Portis BLOCK (2 BLK),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
320,PT10M58.00S,2024-04-14T18:25:07.1Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612753,49,44,2024-04-14T18:25:14Z,3190000,False,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,Restricted Area,0-8 Center,,,,,318.0,,,,,,,,,,,,,,,
323,PT10M53.00S,2024-04-14T18:25:41.8Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],1630532,85.10183968462549,86.27450980392157,1610612753,49,44,2024-04-14T18:25:49Z,3220000,False,181.0,88.0,1,right,MISS F. Wagner 20' Jump Shot,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Mid-Range,16-24 Right,20.14,Missed,,,,,,,,,,,,,,,,,,
324,PT10M53.00S,2024-04-14T18:25:46.4Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612753,49,44,2024-04-14T18:25:46Z,3230000,False,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,Mid-Range,16-24 Right,,,,,323.0,,,,,,,,,,,,,,,
325,PT10M53.00S,2024-04-14T18:25:47.1Z,3,REGULAR,turnover,shot clock,['team'],0,,,1610612753,49,44,2024-04-14T18:25:56Z,3240000,False,,,0,,ORL shot clock Team TURNOVER,[],1610612753.0,ORL,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,202058.0,,,,,,,
326,PT10M33.00S,2024-04-14T18:26:17.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",201572,8.360709592641262,48.28431372549019,1610612749,49,46,2024-04-14T18:26:24Z,3250000,False,9.0,26.0,1,left,B. Lopez driving Layup (9 PTS) (K. Middleton 4 AST),"[201572, 203114]",1610612749.0,MIL,driving,,,Lopez,B. Lopez,,,,,Restricted Area,0-8 Center,2.75,Made,,,,,,,9.0,K. Middleton,203114.0,4.0,,,,,,,,
328,PT10M22.00S,2024-04-14T18:26:27.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631094,80.23981603153744,55.88235294117647,1610612753,49,46,2024-04-14T18:26:32Z,3270000,False,29.0,133.0,1,right,MISS P. Banchero 13' pullup Shot,[1631094],1610612753.0,ORL,pullup,,,Banchero,P. Banchero,,,,,In The Paint (Non-RA),8-16 Center,13.64,Missed,,,,,,,,,,,,,,,,,,
329,PT10M19.00S,2024-04-14T18:26:30.9Z,3,REGULAR,rebound,defensive,[],1626171,,,1610612749,49,46,2024-04-14T18:26:32Z,3280000,False,,,0,,B. Portis REBOUND (Off:0 Def:8),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,In The Paint (Non-RA),8-16 Center,,,,,328.0,8.0,8.0,0.0,,,,,,,,,,,,
330,PT10M02.00S,2024-04-14T18:26:47.3Z,3,REGULAR,3pt,Jump Shot,[],203114,24.129434954007884,88.72549019607843,1610612749,49,46,2024-04-14T18:26:55Z,3290000,False,-194.0,174.0,1,left,MISS K. Middleton 26' 3PT,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,Above the Break 3,24+ Left Center,26.05,Missed,,,,,,,,,,,,,,,,,,
331,PT10M00.00S,2024-04-14T18:26:49.3Z,3,REGULAR,rebound,defensive,[],1631094,,,1610612753,49,46,2024-04-14T18:26:55Z,3300000,False,,,0,,P. Banchero REBOUND (Off:0 Def:9),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Above the Break 3,24+ Left Center,,,,,330.0,9.0,9.0,0.0,,,,,,,,,,,,
332,PT09M53.00S,2024-04-14T18:26:57.3Z,3,REGULAR,3pt,Jump Shot,[],203914,87.59855453350855,3.6764705882352944,1610612753,52,46,2024-04-14T18:27:01Z,3310000,False,-232.0,64.0,1,right,G. Harris 24' 3PT  (3 PTS) (J. Suggs 3 AST),"[203914, 1630591]",1610612753.0,ORL,,,,Harris,G. Harris,,,,,Left Corner 3,24+ Left,24.03,Made,,,,,,,3.0,J. Suggs,1630591.0,3.0,,,,,,,,
334,PT09M24.00S,2024-04-14T18:27:25.9Z,3,REGULAR,turnover,lost ball,[],201976,,,1610612749,52,46,2024-04-14T18:27:32Z,3330000,False,,,0,,P. Beverley lost ball TURNOVER (2 TO),"[201976, 1630591]",1610612749.0,MIL,,,,Beverley,P. Beverley,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,2.0,Suggs,1630591.0,,,,
335,PT09M24.00S,2024-04-14T18:27:25.9Z,3,REGULAR,steal,,[],1630591,,,1610612753,52,46,2024-04-14T18:37:34Z,3340000,False,,,0,,J. Suggs STEAL (1 STL),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
336,PT09M20.00S,2024-04-14T18:27:29.7Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1631094,93.51182654402102,50.0,1610612753,54,46,2024-04-14T18:27:48Z,3350000,False,0.0,8.0,1,right,P. Banchero running DUNK (21 PTS),[1631094],1610612753.0,ORL,running,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,0.85,Made,,,,,,,21.0,,,,,,,,,,,
