actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
247,PT06M03.00S,2023-12-28T00:54:21.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631094,15.850854139290407,51.225490196078425,1610612753,40,42,2023-12-28T00:54:27Z,2450000,False,-6.0,96.0,1,left,P. Banchero 9' turnaround fadeaway Jump Shot (6 PTS),[1631094],1610612753.0,ORL,turnaround fadeaway,,,Banchero,P. Banchero,,,,,In The Paint (Non-RA),8-16 Center,9.67,Made,,,,,,,6.0,,,,,,,,,,,
248,PT05M42.00S,2023-12-28T00:54:42.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202694,87.33574244415243,39.21568627450981,1610612755,40,42,2023-12-28T00:55:05Z,2460000,False,-54.0,67.0,1,right,MISS M. Morris Sr. 8' turnaround fadeaway Shot,[202694],1610612755.0,PHI,turnaround fadeaway,,,Morris Sr.,M. Morris Sr.,,,,,In The Paint (Non-RA),8-16 Left,8.56,Missed,,,,,,,,,,,,,,,,,,
249,PT05M41.00S,2023-12-28T00:54:43.3Z,2,REGULAR,rebound,offensive,[],1630194,,,1610612755,40,42,2023-12-28T00:55:05Z,2470000,False,,,0,,P. Reed REBOUND (Off:1 Def:0),[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,In The Paint (Non-RA),8-16 Left,,,,,248.0,1.0,0.0,1.0,,,,,,,,,,,,
264,PT05M41.00S,2023-12-28T00:54:56.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630194,93.77463863337714,57.59803921568627,1610612755,40,42,2023-12-28T00:56:19Z,2480000,False,38.0,6.0,1,right,MISS P. Reed tip Layup,[1630194],1610612755.0,PHI,tip,,,Reed,P. Reed,,,,,Restricted Area,0-8 Center,3.85,Missed,,,,,,,,,,,,,,,,,,
265,PT05M40.00S,2023-12-28T00:54:57.0Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612753,40,42,2023-12-28T00:56:19Z,2485000,False,,,0,,TEAM defensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,Restricted Area,0-8 Center,,,,,264.0,,,,,,,,,,,,,,,
251,PT05M25.00S,2023-12-28T00:55:09.7Z,2,REGULAR,3pt,Jump Shot,[],1631216,31.882391590013142,35.53921568627451,1610612753,40,42,2023-12-28T00:56:59Z,2490000,False,72.0,247.0,1,left,MISS C. Houstan 25' step back 3PT,[1631216],1610612753.0,ORL,step back,,,Houstan,C. Houstan,,,,,Above the Break 3,24+ Center,25.76,Missed,,,,,,,,,,,,,,,,,,
252,PT05M20.00S,2023-12-28T00:55:14.7Z,2,REGULAR,rebound,offensive,[],1641710,,,1610612753,40,42,2023-12-28T00:55:23Z,2500000,False,,,0,,A. Black REBOUND (Off:1 Def:1),[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,Above the Break 3,24+ Center,,,,,251.0,2.0,1.0,1.0,,,,,,,,,,,,
253,PT05M16.00S,2023-12-28T00:55:18.8Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1631094,30.699737187910642,36.76470588235294,1610612753,40,42,2023-12-28T00:57:26Z,2510000,False,66.0,236.0,1,left,MISS P. Banchero 24' step back 3PT,[1631094],1610612753.0,ORL,step back,,,Banchero,P. Banchero,,,,,Above the Break 3,24+ Center,24.52,Missed,,,,,,,,,,,,,,,,,,
254,PT05M16.00S,2023-12-28T00:55:18.8Z,2,REGULAR,rebound,defensive,[],202694,,,1610612755,40,42,2023-12-28T00:55:26Z,2520000,False,,,0,,M. Morris Sr. REBOUND (Off:0 Def:1),[202694],1610612755.0,PHI,,,,Morris Sr.,M. Morris Sr.,,,,,Above the Break 3,24+ Center,,,,,253.0,1.0,1.0,0.0,,,,,,,,,,,,
255,PT04M58.00S,2023-12-28T00:55:36.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202694,91.40932982917214,57.35294117647059,1610612755,40,42,2023-12-28T00:57:49Z,2530000,False,37.0,28.0,1,right,MISS M. Morris Sr. driving Layup - blocked,"[202694, 1629048]",1610612755.0,PHI,driving,,,Morris Sr.,M. Morris Sr.,,,,,In The Paint (Non-RA),0-8 Center,4.64,Missed,Bitadze,1629048.0,,,,,,,,,,,,,,,,
256,PT04M58.00S,2023-12-28T00:55:36.0Z,2,REGULAR,block,,[],1629048,,,1610612755,40,42,2023-12-28T00:55:39Z,2540000,False,,,0,,G. Bitadze BLOCK (1 BLK),[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
257,PT04M53.00S,2023-12-28T00:55:41.0Z,2,REGULAR,rebound,defensive,[],1629048,,,1610612753,40,42,2023-12-28T00:56:27Z,2550000,False,,,0,,G. Bitadze REBOUND (Off:0 Def:1),[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,In The Paint (Non-RA),0-8 Center,,,,,255.0,1.0,1.0,0.0,,,,,,,,,,,,
258,PT04M50.00S,2023-12-28T00:55:45.2Z,2,REGULAR,turnover,lost ball,[],1631216,,,1610612753,40,42,2023-12-28T00:56:34Z,2560000,False,,,0,,C. Houstan lost ball TURNOVER (1 TO),"[1631216, 202699]",1610612753.0,ORL,,,,Houstan,C. Houstan,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,1.0,Harris,202699.0,,,,,,,,
259,PT04M50.00S,2023-12-28T00:55:45.2Z,2,REGULAR,steal,,[],202699,,,1610612755,40,42,2023-12-28T00:55:47Z,2570000,False,,,0,,T. Harris STEAL (1 STL),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,
260,PT04M46.00S,2023-12-28T00:55:49.2Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1629001,78.9257555847569,9.803921568627452,1610612755,40,42,2023-12-28T00:59:45Z,2580000,False,-201.0,146.0,1,right,MISS D. Melton 24' running 3PT,[1629001],1610612755.0,PHI,running,,,Melton,D. Melton,,,,,Above the Break 3,24+ Left Center,24.82,Missed,,,,,,,,,,,,,,,,,,
261,PT04M42.00S,2023-12-28T00:55:52.7Z,2,REGULAR,rebound,offensive,[],1630194,,,1610612755,40,42,2023-12-28T00:55:52Z,2590000,False,,,0,,P. Reed REBOUND (Off:2 Def:0),[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,Above the Break 3,24+ Left Center,,,,,260.0,2.0,0.0,2.0,,,,,,,,,,,,
262,PT04M41.00S,2023-12-28T00:55:54.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630194,90.88370565045992,54.41176470588235,1610612755,40,42,2023-12-28T01:00:06Z,2600000,False,22.0,33.0,1,right,MISS P. Reed Layup - blocked,"[1630194, 1629048]",1610612755.0,PHI,,,,Reed,P. Reed,,,,,Restricted Area,0-8 Center,3.99,Missed,Bitadze,1629048.0,,,,,,,,,,,,,,,,
263,PT04M41.00S,2023-12-28T00:55:54.1Z,2,REGULAR,block,,[],1629048,,,1610612755,40,42,2023-12-28T00:55:57Z,2610000,False,,,0,,G. Bitadze BLOCK (2 BLK),[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
266,PT04M41.00S,2023-12-28T00:55:54.1Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612755,40,42,2023-12-28T00:56:42Z,2620000,False,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,Restricted Area,0-8 Center,,,,,262.0,,,,,,,,,,,,,,,
268,PT04M41.00S,2023-12-28T00:56:10.0Z,2,REGULAR,substitution,out,[],202694,,,1610612755,40,42,2023-12-28T00:56:13Z,2640000,False,,,0,,SUB out: M. Morris Sr.,[202694],1610612755.0,PHI,,,,Morris Sr.,M. Morris Sr.,,,,,,,,,,,,,,,,,,,,,,,,,,
269,PT04M41.00S,2023-12-28T00:56:10.0Z,2,REGULAR,substitution,in,[],203496,,,1610612755,40,42,2023-12-28T00:56:13Z,2650000,False,,,0,,SUB in: R. Covington,[203496],1610612755.0,PHI,,,,Covington,R. Covington,,,,,,,,,,,,,,,,,,,,,,,,,,
270,PT04M41.00S,2023-12-28T00:56:25.1Z,2,REGULAR,substitution,out,[],1629048,,,1610612755,40,42,2023-12-28T00:56:29Z,2660000,False,,,0,,SUB out: G. Bitadze,[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,,,,,,,,,,,,,,,,,,,,,,
271,PT04M41.00S,2023-12-28T00:56:25.1Z,2,REGULAR,substitution,in,[],1628976,,,1610612755,40,42,2023-12-28T00:56:29Z,2670000,False,,,0,,SUB in: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
272,PT04M33.00S,2023-12-28T00:56:43.3Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', '2ndchance']",202699,86.02168199737189,50.245098039215684,1610612755,40,42,2023-12-28T01:01:01Z,2680000,False,1.0,79.0,1,right,MISS T. Harris 7' turnaround fadeaway Shot,[202699],1610612755.0,PHI,turnaround fadeaway,,,Harris,T. Harris,,,,,In The Paint (Non-RA),0-8 Center,7.89,Missed,,,,,,,,,,,,,,,,,,
273,PT04M31.00S,2023-12-28T00:56:45.3Z,2,REGULAR,rebound,defensive,[],1631216,,,1610612753,40,42,2023-12-28T00:56:50Z,2690000,False,,,0,,C. Houstan REBOUND (Off:1 Def:2),[1631216],1610612753.0,ORL,,,,Houstan,C. Houstan,,,,,In The Paint (Non-RA),0-8 Center,,,,,272.0,3.0,2.0,1.0,,,,,,,,,,,,
274,PT04M20.00S,2023-12-28T00:56:56.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631094,11.12023653088042,45.34313725490196,1610612753,40,42,2023-12-28T00:57:00Z,2700000,False,23.0,52.0,1,left,MISS P. Banchero driving Layup,[1631094],1610612753.0,ORL,driving,,,Banchero,P. Banchero,,,,,In The Paint (Non-RA),0-8 Center,5.7,Missed,,,,,,,,,,,,,,,,,,
275,PT04M17.00S,2023-12-28T00:56:59.5Z,2,REGULAR,rebound,defensive,[],1629001,,,1610612755,40,42,2023-12-28T00:57:00Z,2710000,False,,,0,,D. Melton REBOUND (Off:0 Def:4),[1629001],1610612755.0,PHI,,,,Melton,D. Melton,,,,,In The Paint (Non-RA),0-8 Center,,,,,274.0,4.0,4.0,0.0,,,,,,,,,,,,
276,PT04M12.00S,2023-12-28T00:57:08.3Z,2,REGULAR,foul,offensive,[],1630194,,,1610612755,40,42,2023-12-28T00:57:19Z,2720000,False,,,0,,P. Reed off-the-ball offensive FOUL (3 PF),"[1630194, 1630591]",1610612755.0,PHI,off-the-ball,,,Reed,P. Reed,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,101283.0,3.0,0.0,Suggs,1630591.0,,,
278,PT04M12.00S,2023-12-28T00:57:08.3Z,2,REGULAR,turnover,offensive foul,[],1630194,,,1610612755,40,42,2023-12-28T00:57:08Z,2740000,False,,,0,,P. Reed offensive foul TURNOVER (1 TO),[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,Mid-Range,16-24 Center,,,,,,,,,,1.0,,,101283.0,,,,,,,
279,PT03M54.00S,2023-12-28T00:57:39.9Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1631094,6.783837056504599,63.23529411764706,1610612753,42,42,2023-12-28T00:57:44Z,2750000,False,-66.0,11.0,1,left,P. Banchero 6' turnaround Jump Shot (8 PTS),[1631094],1610612753.0,ORL,turnaround,,,Banchero,P. Banchero,,,,,In The Paint (Non-RA),0-8 Center,6.72,Made,,,,,,,8.0,,,,,,,,,,,
280,PT03M38.00S,2023-12-28T00:57:55.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630178,87.99277266754271,55.14705882352941,1610612755,42,42,2023-12-28T01:02:20Z,2760000,False,26.0,60.0,1,right,MISS T. Maxey 6' driving floating Shot,[1630178],1610612755.0,PHI,driving floating,,,Maxey,T. Maxey,,,,,In The Paint (Non-RA),0-8 Center,6.56,Missed,,,,,,,,,,,,,,,,,,
281,PT03M33.00S,2023-12-28T00:58:00.2Z,2,REGULAR,rebound,offensive,[],1630178,,,1610612755,42,42,2023-12-28T00:58:02Z,2770000,False,,,0,,T. Maxey REBOUND (Off:1 Def:0),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,In The Paint (Non-RA),0-8 Center,,,,,280.0,1.0,0.0,1.0,,,,,,,,,,,,
282,PT03M33.00S,2023-12-28T00:57:59.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630178,94.40999984741211,50.0,1610612755,42,44,2023-12-28T00:57:59Z,2780000,False,0.0,0.0,1,right,T. Maxey tip Layup (12 PTS),[1630178],1610612755.0,PHI,tip,,,Maxey,T. Maxey,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,,,12.0,,,,,,,,,,,
283,PT03M16.00S,2023-12-28T00:58:17.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631094,16.376478318002626,52.20588235294118,1610612753,44,44,2023-12-28T00:58:23Z,2790000,False,-11.0,101.0,1,left,P. Banchero 10' fadeaway Jump Shot (10 PTS),[1631094],1610612753.0,ORL,fadeaway,,,Banchero,P. Banchero,,,,,In The Paint (Non-RA),8-16 Center,10.2,Made,,,,,,,10.0,,,,,,,,,,,
284,PT03M06.00S,2023-12-28T00:58:31.1Z,2,REGULAR,foul,offensive,[],203496,,,1610612755,44,44,2023-12-28T00:58:40Z,2800000,False,,,0,,R. Covington off-the-ball offensive FOUL (1 PF),"[203496, 1630591]",1610612755.0,PHI,off-the-ball,,,Covington,R. Covington,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,1628953.0,1.0,0.0,Suggs,1630591.0,,,
286,PT03M06.00S,2023-12-28T00:58:31.1Z,2,REGULAR,turnover,offensive foul,[],203496,,,1610612755,44,44,2023-12-28T00:58:31Z,2820000,False,,,0,,R. Covington offensive foul TURNOVER (1 TO),[203496],1610612755.0,PHI,,,,Covington,R. Covington,,,,,Above the Break 3,24+ Center,,,,,,,,,,1.0,,,1628953.0,,,,,,,
287,PT03M06.00S,2023-12-28T00:58:39.5Z,2,REGULAR,substitution,out,[],1631216,,,1610612753,44,44,2023-12-28T00:58:58Z,2830000,False,,,0,,SUB out: C. Houstan,[1631216],1610612753.0,ORL,,,,Houstan,C. Houstan,,,,,,,,,,,,,,,,,,,,,,,,,,
288,PT03M06.00S,2023-12-28T00:58:39.5Z,2,REGULAR,substitution,out,[],1630194,,,1610612753,44,44,2023-12-28T00:58:58Z,2840000,False,,,0,,SUB out: P. Reed,[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,,,,,,,,,,,,,,,,,,,,,,
289,PT03M06.00S,2023-12-28T00:58:39.5Z,2,REGULAR,substitution,in,[],1630532,,,1610612753,44,44,2023-12-28T00:58:58Z,2850000,False,,,0,,SUB in: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
290,PT03M06.00S,2023-12-28T00:58:39.5Z,2,REGULAR,substitution,in,[],1628964,,,1610612753,44,44,2023-12-28T00:58:58Z,2860000,False,,,0,,SUB in: M. Bamba,[1628964],1610612755.0,PHI,,,,Bamba,M. Bamba,,,,,,,,,,,,,,,,,,,,,,,,,,
291,PT02M50.00S,2023-12-28T00:59:21.6Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630532,27.808804204993432,80.14705882352942,1610612753,44,44,2023-12-28T00:59:27Z,2870000,False,-151.0,209.0,1,left,MISS F. Wagner 25' 3PT,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Above the Break 3,24+ Left Center,25.76,Missed,,,,,,,,,,,,,,,,,,
292,PT02M49.00S,2023-12-28T00:59:26.0Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612755,44,44,2023-12-28T00:59:26Z,2880000,False,,,0,,TEAM defensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,291.0,,,,,,,,,,,,,,,
294,PT02M49.00S,2023-12-28T00:59:32.6Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612755,44,44,2023-12-28T00:59:32Z,2900000,False,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295,PT02M27.00S,2023-12-28T01:02:44.9Z,2,REGULAR,2pt,Jump Shot,[],1630178,80.50262812089356,76.22549019607843,1610612755,44,44,2023-12-28T01:03:30Z,2910000,False,131.0,131.0,1,right,MISS T. Maxey 18' fadeaway Shot,[1630178],1610612755.0,PHI,fadeaway,,,Maxey,T. Maxey,,,,,Mid-Range,16-24 Right Center,18.52,Missed,,,,,,,,,,,,,,,,,,
296,PT02M24.00S,2023-12-28T01:02:47.9Z,2,REGULAR,rebound,defensive,[],1631094,,,1610612753,44,44,2023-12-28T01:02:50Z,2920000,False,,,0,,P. Banchero REBOUND (Off:0 Def:6),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Mid-Range,16-24 Right Center,,,,,295.0,6.0,6.0,0.0,,,,,,,,,,,,
297,PT02M14.00S,2023-12-28T01:02:57.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630532,5.995400788436268,49.754901960784316,1610612753,46,44,2023-12-28T01:03:06Z,2930000,False,1.0,4.0,1,left,F. Wagner driving finger roll Layup (10 PTS) (J. Suggs 1 AST),"[1630532, 1630591]",1610612753.0,ORL,driving finger roll,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,0.41,Made,,,,,,,10.0,,,,,,,,,J. Suggs,1630591.0,1.0
299,PT01M54.00S,2023-12-28T01:03:16.6Z,2,REGULAR,2pt,Jump Shot,[],202699,76.2976346911958,56.372549019607845,1610612755,46,46,2023-12-28T01:03:21Z,2950000,False,32.0,170.0,1,right,T. Harris 17' pullup Jump Shot (8 PTS),[202699],1610612755.0,PHI,pullup,,,Harris,T. Harris,,,,,Mid-Range,16-24 Center,17.33,Made,,,,,,,8.0,,,,,,,,,,,
301,PT01M36.00S,2023-12-28T01:03:35.9Z,2,REGULAR,3pt,Jump Shot,[],1628976,7.440867279894875,1.4705882352941175,1610612753,46,46,2023-12-28T01:03:40Z,2970000,False,243.0,17.0,1,left,MISS W. Carter Jr. 24' 3PT,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Right Corner 3,24+ Right,24.32,Missed,,,,,,,,,,,,,,,,,,
302,PT01M33.00S,2023-12-28T01:03:38.9Z,2,REGULAR,rebound,defensive,[],203496,,,1610612755,46,46,2023-12-28T01:03:40Z,2980000,False,,,0,,R. Covington REBOUND (Off:0 Def:1),[203496],1610612755.0,PHI,,,,Covington,R. Covington,,,,,Right Corner 3,24+ Right,,,,,301.0,1.0,1.0,0.0,,,,,,,,,,,,
303,PT01M32.00S,2023-12-28T01:03:39.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630178,93.64323258869908,54.65686274509803,1610612755,46,48,2023-12-28T01:03:44Z,2990000,False,23.0,7.0,1,right,T. Maxey running Layup (14 PTS) (R. Covington 1 AST),"[1630178, 203496]",1610612755.0,PHI,running,,,Maxey,T. Maxey,,,,,Restricted Area,0-8 Center,2.44,Made,,,,,,,14.0,,,,,,,,,R. Covington,203496.0,1.0
305,PT01M08.00S,2023-12-28T01:04:03.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641710,18.74178712220762,36.029411764705884,1610612753,46,48,2023-12-28T01:05:18Z,3010000,False,70.0,124.0,1,left,MISS A. Black 14' fadeaway Shot,[1641710],1610612753.0,ORL,fadeaway,,,Black,A. Black,,,,,In The Paint (Non-RA),8-16 Center,14.21,Missed,,,,,,,,,,,,,,,,,,
306,PT01M05.00S,2023-12-28T01:04:06.2Z,2,REGULAR,rebound,defensive,[],1628964,,,1610612755,46,48,2023-12-28T01:04:11Z,3020000,False,,,0,,M. Bamba REBOUND (Off:2 Def:4),[1628964],1610612755.0,PHI,,,,Bamba,M. Bamba,,,,,In The Paint (Non-RA),8-16 Center,,,,,305.0,6.0,4.0,2.0,,,,,,,,,,,,
307,PT01M01.00S,2023-12-28T01:04:10.8Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",202699,92.9862023653088,50.49019607843137,1610612755,46,50,2023-12-28T01:04:20Z,3030000,False,2.0,13.0,1,right,T. Harris running DUNK (10 PTS) (T. Maxey 2 AST),"[202699, 1630178]",1610612755.0,PHI,running,,,Harris,T. Harris,,,,,Restricted Area,0-8 Center,1.36,Made,,,,,,,10.0,,,,,,,,,T. Maxey,1630178.0,2.0
309,PT00M48.90S,2023-12-28T01:04:24.5Z,2,REGULAR,turnover,bad pass,[],1630591,,,1610612753,46,50,2023-12-28T01:04:30Z,3050000,False,,,0,,J. Suggs bad pass TURNOVER (1 TO),"[1630591, 1629001]",1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Above the Break 3,24+ Center,,,,,,,,,,1.0,Melton,1629001.0,,,,,,,,
310,PT00M48.90S,2023-12-28T01:04:24.5Z,2,REGULAR,steal,,[],1629001,,,1610612755,46,50,2023-12-28T01:04:27Z,3060000,False,,,0,,D. Melton STEAL (2 STL),[1629001],1610612755.0,PHI,,,,Melton,D. Melton,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
311,PT00M46.10S,2023-12-28T01:04:28.0Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630591,,,1610612755,46,50,2023-12-28T01:04:39Z,3070000,False,,,0,,J. Suggs shooting personal FOUL (3 PF) (Melton 2 FT),"[1630591, 1629001]",1610612753.0,ORL,shooting,,,Suggs,J. Suggs,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,101283.0,3.0,0.0,Melton,1629001.0,,,
313,PT00M46.10S,2023-12-28T01:05:07.0Z,2,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1629001,,,1610612755,46,51,2023-12-28T01:05:07Z,3090000,False,,,0,,D. Melton Free Throw 1 of 2 (6 PTS),[1629001],1610612755.0,PHI,,,,Melton,D. Melton,,,,,,,,Made,,,,,,,6.0,,,,,,,,,,,
314,PT00M46.10S,2023-12-28T01:05:08.4Z,2,REGULAR,substitution,out,[],1630591,,,1610612755,46,51,2023-12-28T01:05:13Z,3100000,False,,,0,,SUB out: J. Suggs,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,,,
315,PT00M46.10S,2023-12-28T01:05:08.4Z,2,REGULAR,substitution,in,[],1630175,,,1610612755,46,51,2023-12-28T01:05:13Z,3110000,False,,,0,,SUB in: C. Anthony,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,,
316,PT00M46.10S,2023-12-28T01:05:19.4Z,2,REGULAR,substitution,out,[],1630178,,,1610612755,46,51,2023-12-28T01:05:26Z,3120000,False,,,0,,SUB out: T. Maxey,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,,,
317,PT00M46.10S,2023-12-28T01:05:19.4Z,2,REGULAR,substitution,in,[],201976,,,1610612755,46,51,2023-12-28T01:05:26Z,3130000,False,,,0,,SUB in: P. Beverley,[201976],1610612755.0,PHI,,,,Beverley,P. Beverley,,,,,,,,,,,,,,,,,,,,,,,,,,
318,PT00M46.10S,2023-12-28T01:05:40.4Z,2,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1629001,,,1610612755,46,52,2023-12-28T01:05:40Z,3140000,False,,,0,,D. Melton Free Throw 2 of 2 (7 PTS),[1629001],1610612755.0,PHI,,,,Melton,D. Melton,,,,,,,,Made,,,,,,,7.0,,,,,,,,,,,
319,PT00M27.50S,2023-12-28T01:06:01.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631094,17.559132720105126,52.20588235294118,1610612753,46,52,2023-12-28T01:06:05Z,3150000,False,-11.0,113.0,1,left,MISS P. Banchero 11' turnaround fadeaway Shot,[1631094],1610612753.0,ORL,turnaround fadeaway,,,Banchero,P. Banchero,,,,,In The Paint (Non-RA),8-16 Center,11.31,Missed,,,,,,,,,,,,,,,,,,
320,PT00M24.90S,2023-12-28T01:06:03.8Z,2,REGULAR,rebound,defensive,[],202699,,,1610612755,46,52,2023-12-28T01:06:05Z,3160000,False,,,0,,T. Harris REBOUND (Off:1 Def:3),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,In The Paint (Non-RA),8-16 Center,,,,,319.0,4.0,3.0,1.0,,,,,,,,,,,,
321,PT00M02.10S,2023-12-28T01:06:26.6Z,2,REGULAR,2pt,Jump Shot,[],202699,71.82982917214193,61.51960784313726,1610612755,46,52,2023-12-28T01:07:11Z,3170000,False,58.0,212.0,1,right,MISS T. Harris 22' fadeaway Shot,[202699],1610612755.0,PHI,fadeaway,,,Harris,T. Harris,,,,,Mid-Range,16-24 Center,22.0,Missed,,,,,,,,,,,,,,,,,,
322,PT00M02.10S,2023-12-28T01:06:26.6Z,2,REGULAR,rebound,defensive,[],1630175,,,1610612753,46,52,2023-12-28T01:06:34Z,3180000,False,,,0,,C. Anthony REBOUND (Off:0 Def:2),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,Mid-Range,16-24 Center,,,,,321.0,2.0,2.0,0.0,,,,,,,,,,,,
323,PT00M00.00S,2023-12-28T01:06:33.0Z,2,REGULAR,period,end,[],0,,,1610612753,46,52,2023-12-28T01:06:33Z,3190000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324,PT12M00.00S,2023-12-28T01:17:33.2Z,3,REGULAR,substitution,out,['startperiod'],1630175,,,1610612753,46,52,2023-12-28T01:21:48Z,3200000,False,,,0,,SUB out: C. Anthony,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,,
325,PT12M00.00S,2023-12-28T01:17:33.2Z,3,REGULAR,substitution,out,['startperiod'],1628964,,,1610612753,46,52,2023-12-28T01:21:48Z,3210000,False,,,0,,SUB out: M. Bamba,[1628964],1610612755.0,PHI,,,,Bamba,M. Bamba,,,,,,,,,,,,,,,,,,,,,,,,,,
326,PT12M00.00S,2023-12-28T01:17:33.2Z,3,REGULAR,substitution,out,['startperiod'],203496,,,1610612753,46,52,2023-12-28T01:21:48Z,3220000,False,,,0,,SUB out: R. Covington,[203496],1610612755.0,PHI,,,,Covington,R. Covington,,,,,,,,,,,,,,,,,,,,,,,,,,
