actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,officialId,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
442,PT11M01.00S,2024-03-20T00:52:42.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630197,88.91261498028909,48.28431372549019,1610612766,91,66,2024-03-20T00:53:13Z,4350000,False,-9.0,52.0,1,right,MISS A. Pokusevski driving floating Shot,[1630197],1610612766.0,CHA,driving floating,,,Pokusevski,A. Pokusevski,,,,,In The Paint (Non-RA),0-8 Center,5.24,Missed,,,,,,,,,,,,,,,,,,
443,PT10M59.00S,2024-03-20T00:52:44.4Z,4,REGULAR,rebound,defensive,[],1630175,,,1610612753,91,66,2024-03-20T00:52:49Z,4360000,False,,,0,,C. Anthony REBOUND (Off:0 Def:5),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,442.0,5.0,5.0,0.0,,,,
444,PT10M56.00S,2024-03-20T00:52:51.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630175,14.011169513797633,49.50980392156863,1610612753,91,66,2024-03-20T00:54:55Z,4370000,False,2.0,79.0,1,left,MISS C. Anthony 7' turnaround Shot,[1630175],1610612753.0,ORL,turnaround,,,Anthony,C. Anthony,,,,,In The Paint (Non-RA),0-8 Center,7.92,Missed,,,,,,,,,,,,,,,,,,
445,PT10M54.00S,2024-03-20T00:52:53.0Z,4,REGULAR,rebound,offensive,[],1628365,,,1610612753,91,66,2024-03-20T00:57:16Z,4380000,False,,,0,,M. Fultz REBOUND (Off:2 Def:1),[1628365],1610612753.0,ORL,,,,Fultz,M. Fultz,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,444.0,3.0,1.0,2.0,,,,
467,PT10M54.00S,2024-03-20T00:52:56.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628365,7.752956636005257,45.73376225490196,1610612753,91,66,2024-03-20T00:58:10Z,4385000,False,21.0,20.0,1,left,MISS M. Fultz tip Layup,[1628365],1610612753.0,ORL,tip,,,Fultz,M. Fultz,,,,,Restricted Area,0-8 Center,2.95,Missed,,,,,,,,,,,,,,,,,,
468,PT10M52.00S,2024-03-20T00:52:58.3Z,4,REGULAR,rebound,offensive,[],1630175,,,1610612753,91,66,2024-03-20T00:58:10Z,4387500,False,,,0,,C. Anthony REBOUND (Off:1 Def:5),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,467.0,6.0,5.0,1.0,,,,
446,PT10M47.00S,2024-03-20T00:53:01.7Z,4,REGULAR,turnover,out-of-bounds,[],1630175,,,1610612753,91,66,2024-03-20T00:53:12Z,4390000,False,,,0,,C. Anthony step out-of-bounds TURNOVER (2 TO),[1630175],1610612753.0,ORL,step,,,Anthony,C. Anthony,,,,,Right Corner 3,24+ Right,,,,202058.0,,,,,,,,2.0,,,,,,,,
447,PT10M34.00S,2024-03-20T00:53:20.2Z,4,REGULAR,foul,personal,[],1630175,,,1610612766,91,66,2024-03-20T00:53:28Z,4400000,False,,,0,,C. Anthony personal FOUL (1 PF),"[1630175, 1629684]",1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,Mid-Range,16-24 Right Center,,,,202058.0,,,,1.0,0.0,Williams,1629684.0,,,,,,,,,
450,PT10M26.00S,2024-03-20T00:54:00.2Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1641706,86.5473061760841,46.07843137254902,1610612766,91,66,2024-03-20T00:55:34Z,4430000,False,-20.0,74.0,1,right,MISS B. Miller 7' driving floating Shot - blocked,"[1641706, 1629021]",1610612766.0,CHA,driving floating,,,Miller,B. Miller,,,,,In The Paint (Non-RA),0-8 Center,7.66,Missed,,,,,,,,,,,,,,,Wagner,1629021.0,,
458,PT10M26.00S,2024-03-20T00:54:00.2Z,4,REGULAR,block,,[],1629021,,,1610612766,91,66,2024-03-20T00:54:52Z,4435000,False,,,0,,M. Wagner BLOCK (1 BLK),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
451,PT10M25.00S,2024-03-20T00:54:01.2Z,4,REGULAR,rebound,offensive,[],1629684,,,1610612766,91,66,2024-03-20T00:57:06Z,4440000,False,,,0,,G. Williams REBOUND (Off:1 Def:1),[1629684],1610612766.0,CHA,,,,Williams,G. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,450.0,2.0,1.0,1.0,,,,
452,PT10M21.00S,2024-03-20T00:54:05.5Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1630544,90.09526938239159,3.431372549019608,1610612766,91,66,2024-03-20T00:54:14Z,4450000,False,-233.0,41.0,1,right,MISS T. Mann 3PT,[1630544],1610612766.0,CHA,,,,Mann,T. Mann,,,,,Left Corner 3,24+ Left,23.63,Missed,,,,,,,,,,,,,,,,,,
453,PT10M19.00S,2024-03-20T00:54:07.5Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612766,91,66,2024-03-20T00:54:14Z,4460000,False,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,452.0,,,,,,,
455,PT10M10.00S,2024-03-20T00:54:31.1Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1641706,71.82982917214193,18.872549019607842,1610612766,91,66,2024-03-20T00:54:39Z,4480000,False,-156.0,212.0,1,right,MISS B. Miller 26' 3PT,[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,Above the Break 3,24+ Left Center,26.32,Missed,,,,,,,,,,,,,,,,,,
456,PT10M07.00S,2024-03-20T00:54:34.1Z,4,REGULAR,rebound,defensive,[],1629021,,,1610612753,91,66,2024-03-20T00:54:39Z,4490000,False,,,0,,M. Wagner REBOUND (Off:2 Def:3),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,455.0,5.0,3.0,2.0,,,,
457,PT09M50.00S,2024-03-20T00:54:50.8Z,4,REGULAR,2pt,Jump Shot,[],1630175,12.302890932982917,32.59803921568628,1610612753,93,66,2024-03-20T00:57:51Z,4500000,False,87.0,63.0,1,left,C. Anthony 10' fadeaway bank Jump Shot (21 PTS),[1630175],1610612753.0,ORL,fadeaway bank,,,Anthony,C. Anthony,,,,,Mid-Range,8-16 Right,10.75,Made,21.0,,,,,,,,,,,,,,,,,
459,PT09M40.00S,2024-03-20T00:55:00.8Z,4,REGULAR,3pt,Jump Shot,[],1630544,66.70499342969777,46.81372549019608,1610612766,93,69,2024-03-20T00:58:00Z,4510000,False,-16.0,260.0,1,right,T. Mann 26' 3PT pullup (9 PTS),[1630544],1610612766.0,CHA,pullup,,,Mann,T. Mann,,,,,Above the Break 3,24+ Center,26.1,Made,9.0,,,,,,,,,,,,,,,,,
460,PT09M18.00S,2024-03-20T00:55:22.5Z,4,REGULAR,turnover,bad pass,[],204060,,,1610612753,93,69,2024-03-20T00:55:27Z,4520000,False,,,0,,J. Ingles bad pass TURNOVER (2 TO),"[204060, 1630544]",1610612753.0,ORL,,,,Ingles,J. Ingles,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,2.0,,,,,,,Mann,1630544.0
461,PT09M18.00S,2024-03-20T00:55:22.5Z,4,REGULAR,steal,,[],1630544,,,1610612766,93,69,2024-03-20T00:55:25Z,4530000,False,,,0,,T. Mann STEAL (1 STL),[1630544],1610612766.0,CHA,,,,Mann,T. Mann,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
462,PT09M09.00S,2024-03-20T00:55:31.0Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630197,88.12417871222075,49.50980392156863,1610612766,93,69,2024-03-20T00:55:36Z,4540000,False,-2.0,59.0,1,right,MISS A. Pokusevski driving floating Shot,[1630197],1610612766.0,CHA,driving floating,,,Pokusevski,A. Pokusevski,,,,,In The Paint (Non-RA),0-8 Center,5.92,Missed,,,,,,,,,,,,,,,,,,
463,PT09M07.00S,2024-03-20T00:55:33.0Z,4,REGULAR,rebound,defensive,[],204060,,,1610612753,93,69,2024-03-20T00:55:36Z,4550000,False,,,0,,J. Ingles REBOUND (Off:0 Def:3),[204060],1610612753.0,ORL,,,,Ingles,J. Ingles,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,462.0,3.0,3.0,0.0,,,,
464,PT09M03.00S,2024-03-20T00:55:38.3Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],204060,30.042706964520367,70.58823529411765,1610612753,96,69,2024-03-20T00:55:47Z,4560000,False,-103.0,230.0,1,left,J. Ingles 25' 3PT running (3 PTS) (C. Anthony 3 AST),"[204060, 1630175]",1610612753.0,ORL,running,,,Ingles,J. Ingles,,,,,Above the Break 3,24+ Left Center,25.19,Made,3.0,,C. Anthony,1630175.0,3.0,,,,,,,,,,,,,
466,PT09M01.00S,2024-03-20T00:55:49.3Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612766,96,69,2024-03-20T00:55:49Z,4580000,False,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
469,PT09M01.00S,2024-03-20T00:58:06.8Z,4,REGULAR,substitution,out,[],204060,,,1610612766,96,69,2024-03-20T00:58:35Z,4590000,False,,,0,,SUB out: J. Ingles,[204060],1610612753.0,ORL,,,,Ingles,J. Ingles,,,,,,,,,,,,,,,,,,,,,,,,,,
470,PT09M01.00S,2024-03-20T00:58:06.8Z,4,REGULAR,substitution,out,[],1629021,,,1610612766,96,69,2024-03-20T00:58:35Z,4600000,False,,,0,,SUB out: M. Wagner,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
471,PT09M01.00S,2024-03-20T00:58:06.8Z,4,REGULAR,substitution,out,[],1630175,,,1610612766,96,69,2024-03-20T00:58:35Z,4610000,False,,,0,,SUB out: C. Anthony,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,,
472,PT09M01.00S,2024-03-20T00:58:06.8Z,4,REGULAR,substitution,in,[],1641710,,,1610612766,96,69,2024-03-20T00:58:35Z,4620000,False,,,0,,SUB in: A. Black,[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,,,,,,,,,,,,,,,,,,,,,,
473,PT09M01.00S,2024-03-20T00:58:06.8Z,4,REGULAR,substitution,in,[],1629643,,,1610612766,96,69,2024-03-20T00:58:35Z,4630000,False,,,0,,SUB in: C. Okeke,[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,,,,,,,,,,,,,,,,,,,,
474,PT09M01.00S,2024-03-20T00:58:06.8Z,4,REGULAR,substitution,in,[],1629048,,,1610612766,96,69,2024-03-20T00:58:35Z,4640000,False,,,0,,SUB in: G. Bitadze,[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,,,,,,,,,,,,,,,,,,,,,,
475,PT08M45.00S,2024-03-20T00:58:58.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628970,92.19776609724047,52.69607843137255,1610612766,96,71,2024-03-20T00:59:50Z,4650000,False,13.0,21.0,1,right,M. Bridges driving Layup (14 PTS),[1628970],1610612766.0,CHA,driving,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,2.48,Made,14.0,,,,,,,,,,,,,,,,,
476,PT08M20.00S,2024-03-20T00:59:22.7Z,4,REGULAR,3pt,Jump Shot,[],1631216,28.33442838370565,75.49019607843137,1610612753,96,71,2024-03-20T00:59:27Z,4660000,False,-127.0,214.0,1,left,MISS C. Houstan 24' 3PT,[1631216],1610612753.0,ORL,,,,Houstan,C. Houstan,,,,,Above the Break 3,24+ Left Center,24.89,Missed,,,,,,,,,,,,,,,,,,
477,PT08M17.00S,2024-03-20T00:59:25.7Z,4,REGULAR,rebound,defensive,[],1630544,,,1610612766,96,71,2024-03-20T00:59:27Z,4670000,False,,,0,,T. Mann REBOUND (Off:0 Def:4),[1630544],1610612766.0,CHA,,,,Mann,T. Mann,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,476.0,4.0,4.0,0.0,,,,
478,PT08M09.00S,2024-03-20T00:59:34.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630544,91.80354796320631,47.794117647058826,1610612766,96,73,2024-03-20T00:59:40Z,4680000,False,-11.0,25.0,1,right,T. Mann driving Layup (11 PTS),[1630544],1610612766.0,CHA,driving,,,Mann,T. Mann,,,,,Restricted Area,0-8 Center,2.69,Made,11.0,,,,,,,,,,,,,,,,,
479,PT07M50.00S,2024-03-20T00:59:52.9Z,4,REGULAR,3pt,Jump Shot,[],1629643,21.23850197109067,11.029411764705882,1610612753,96,73,2024-03-20T00:59:58Z,4690000,False,195.0,147.0,1,left,MISS C. Okeke 24' 3PT,[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,Above the Break 3,24+ Right Center,24.42,Missed,,,,,,,,,,,,,,,,,,
480,PT07M47.00S,2024-03-20T00:59:55.9Z,4,REGULAR,rebound,defensive,[],1629684,,,1610612766,96,73,2024-03-20T01:13:58Z,4700000,False,,,0,,G. Williams REBOUND (Off:1 Def:2),[1629684],1610612766.0,CHA,,,,Williams,G. Williams,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,479.0,3.0,2.0,1.0,,,,
481,PT07M37.00S,2024-03-20T01:00:05.9Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1628970,93.9060446780552,50.73529411764706,1610612766,96,75,2024-03-20T01:00:11Z,4710000,False,4.0,5.0,1,right,M. Bridges driving DUNK (16 PTS) (T. Mann 5 AST),"[1628970, 1630544]",1610612766.0,CHA,driving,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,0.61,Made,16.0,,T. Mann,1630544.0,5.0,,,,,,,,,,,,,
483,PT07M16.00S,2024-03-20T01:00:27.0Z,4,REGULAR,2pt,Jump Shot,[],1641710,6.783837056504599,73.0392156862745,1610612753,96,75,2024-03-20T01:00:32Z,4730000,False,-115.0,11.0,1,left,MISS A. Black 11' driving floating Shot,[1641710],1610612753.0,ORL,driving floating,,,Black,A. Black,,,,,Mid-Range,8-16 Left,11.58,Missed,,,,,,,,,,,,,,,,,,
484,PT07M13.00S,2024-03-20T01:00:30.0Z,4,REGULAR,rebound,offensive,[],1629048,,,1610612753,96,75,2024-03-20T01:00:32Z,4740000,False,,,0,,G. Bitadze REBOUND (Off:1 Def:0),[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,483.0,1.0,0.0,1.0,,,,
485,PT07M12.00S,2024-03-20T01:00:30.4Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1629048,6.389618922470433,50.245098039215684,1610612753,98,75,2024-03-20T01:00:38Z,4750000,False,-1.0,8.0,1,left,G. Bitadze putback DUNK (2 PTS),[1629048],1610612753.0,ORL,putback,,,Bitadze,G. Bitadze,,,,,Restricted Area,0-8 Center,0.77,Made,2.0,,,,,,,,,,,,,,,,,
486,PT07M00.00S,2024-03-20T01:00:42.6Z,4,REGULAR,2pt,Jump Shot,[],1630544,77.21747700394218,19.11764705882353,1610612766,98,75,2024-03-20T01:00:49Z,4760000,False,-154.0,162.0,1,right,MISS T. Mann 22' step back Shot,[1630544],1610612766.0,CHA,step back,,,Mann,T. Mann,,,,,Mid-Range,16-24 Left Center,22.36,Missed,,,,,,,,,,,,,,,,,,
487,PT06M57.00S,2024-03-20T01:00:45.6Z,4,REGULAR,rebound,defensive,[],1629643,,,1610612753,98,75,2024-03-20T01:00:49Z,4770000,False,,,0,,C. Okeke REBOUND (Off:0 Def:1),[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,486.0,1.0,1.0,0.0,,,,
488,PT06M40.00S,2024-03-20T01:01:02.7Z,4,REGULAR,3pt,Jump Shot,[],1629643,8.09789750328515,3.9215686274509802,1610612753,98,75,2024-03-20T01:01:13Z,4780000,False,230.0,24.0,1,left,MISS C. Okeke 3PT,[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,Right Corner 3,24+ Right,23.16,Missed,,,,,,,,,,,,,,,,,,
489,PT06M37.00S,2024-03-20T01:01:05.7Z,4,REGULAR,rebound,offensive,[],1641710,,,1610612753,98,75,2024-03-20T01:01:13Z,4790000,False,,,0,,A. Black REBOUND (Off:1 Def:0),[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,488.0,1.0,0.0,1.0,,,,
490,PT06M32.00S,2024-03-20T01:01:11.1Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1629048,14.4053876478318,49.01960784313725,1610612753,100,75,2024-03-20T01:02:00Z,4800000,False,5.0,83.0,1,left,G. Bitadze 8' turnaround Jump Shot (4 PTS),[1629048],1610612753.0,ORL,turnaround,,,Bitadze,G. Bitadze,,,,,In The Paint (Non-RA),8-16 Center,8.3,Made,4.0,,,,,,,,,,,,,,,,,
491,PT06M21.00S,2024-03-20T01:01:22.3Z,4,REGULAR,2pt,Jump Shot,[],1641706,77.08607095926413,47.549019607843135,1610612766,100,75,2024-03-20T01:01:27Z,4810000,False,-12.0,163.0,1,right,MISS B. Miller 16' pullup Shot - blocked,"[1641706, 1629048]",1610612766.0,CHA,pullup,,,Miller,B. Miller,,,,,Mid-Range,16-24 Center,16.34,Missed,,,,,,,,,,,,,,,Bitadze,1629048.0,,
496,PT06M21.00S,2024-03-20T01:01:22.3Z,4,REGULAR,block,,[],1629048,,,1610612766,100,75,2024-03-20T01:03:31Z,4815000,False,,,0,,G. Bitadze BLOCK (1 BLK),[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
492,PT06M17.00S,2024-03-20T01:01:26.3Z,4,REGULAR,rebound,defensive,[],1631216,,,1610612753,100,75,2024-03-20T01:01:27Z,4820000,False,,,0,,C. Houstan REBOUND (Off:0 Def:1),[1631216],1610612753.0,ORL,,,,Houstan,C. Houstan,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,491.0,1.0,1.0,0.0,,,,
493,PT06M13.00S,2024-03-20T01:01:30.3Z,4,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1641710,5.601182654402102,50.73529411764706,1610612753,102,75,2024-03-20T01:03:17Z,4830000,False,-4.0,0.0,1,left,A. Black running DUNK (2 PTS) (G. Bitadze 1 AST),"[1641710, 1629048]",1610612753.0,ORL,running,,,Black,A. Black,,,,,Restricted Area,0-8 Center,0.37,Made,2.0,,G. Bitadze,1629048.0,1.0,,,,,,,,,,,,,
495,PT06M13.00S,2024-03-20T01:01:42.4Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612766,102,75,2024-03-20T01:01:42Z,4850000,False,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
497,PT06M13.00S,2024-03-20T01:03:17.0Z,4,REGULAR,substitution,out,[],1628365,,,1610612766,102,75,2024-03-20T01:04:12Z,4860000,False,,,0,,SUB out: M. Fultz,[1628365],1610612753.0,ORL,,,,Fultz,M. Fultz,,,,,,,,,,,,,,,,,,,,,,,,,,
498,PT06M13.00S,2024-03-20T01:03:17.0Z,4,REGULAR,substitution,out,[],1628970,,,1610612766,102,75,2024-03-20T01:04:12Z,4870000,False,,,0,,SUB out: M. Bridges,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
499,PT06M13.00S,2024-03-20T01:03:17.0Z,4,REGULAR,substitution,out,[],1629684,,,1610612766,102,75,2024-03-20T01:04:12Z,4880000,False,,,0,,SUB out: G. Williams,[1629684],1610612766.0,CHA,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
500,PT06M13.00S,2024-03-20T01:03:17.0Z,4,REGULAR,substitution,out,[],1630544,,,1610612766,102,75,2024-03-20T01:04:12Z,4890000,False,,,0,,SUB out: T. Mann,[1630544],1610612766.0,CHA,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
501,PT06M13.00S,2024-03-20T01:03:17.0Z,4,REGULAR,substitution,out,[],1641706,,,1610612766,102,75,2024-03-20T01:04:12Z,4900000,False,,,0,,SUB out: B. Miller,[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,,,,,,,,,,,,,,,,,,,,,,
502,PT06M13.00S,2024-03-20T01:03:17.0Z,4,REGULAR,substitution,in,[],1629678,,,1610612766,102,75,2024-03-20T01:04:12Z,4910000,False,,,0,,SUB in: A. Schofield,[1629678],1610612753.0,ORL,,,,Schofield,A. Schofield,,,,,,,,,,,,,,,,,,,,,,,,,,
503,PT06M13.00S,2024-03-20T01:03:17.0Z,4,REGULAR,substitution,in,[],1630208,,,1610612766,102,75,2024-03-20T01:04:12Z,4920000,False,,,0,,SUB in: N. Richards,[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,,,,,,,,,,,,,,,,,,,
504,PT06M13.00S,2024-03-20T01:03:17.0Z,4,REGULAR,substitution,in,[],1630550,,,1610612766,102,75,2024-03-20T01:04:12Z,4930000,False,,,0,,SUB in: J. Thor,[1630550],1610612766.0,CHA,,,,Thor,J. Thor,,,,,,,,,,,,,,,,,,,,,,,,,,
505,PT06M13.00S,2024-03-20T01:03:17.0Z,4,REGULAR,substitution,in,[],1641733,,,1610612766,102,75,2024-03-20T01:04:12Z,4940000,False,,,0,,SUB in: N. Smith Jr.,[1641733],1610612766.0,CHA,,,,Smith Jr.,N. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
506,PT06M13.00S,2024-03-20T01:03:17.0Z,4,REGULAR,substitution,in,[],1641735,,,1610612766,102,75,2024-03-20T01:04:12Z,4950000,False,,,0,,SUB in: A. Bailey,[1641735],1610612766.0,CHA,,,,Bailey,A. Bailey,,,,,,,,,,,,,,,,,,,,,,,,,,
507,PT05M55.00S,2024-03-20T01:04:50.0Z,4,REGULAR,3pt,Jump Shot,[],1641733,70.25295663600527,73.77450980392157,1610612766,102,78,2024-03-20T01:04:58Z,4960000,False,119.0,227.0,1,right,N. Smith Jr. 25' 3PT  (3 PTS) (A. Bailey 1 AST),"[1641733, 1641735]",1610612766.0,CHA,,,,Smith Jr.,N. Smith Jr.,,,,,Above the Break 3,24+ Right Center,25.63,Made,3.0,,A. Bailey,1641735.0,1.0,,,,,,,,,,,,,
509,PT05M36.00S,2024-03-20T01:05:09.3Z,4,REGULAR,3pt,Jump Shot,[],1631216,28.203022339027594,76.9607843137255,1610612753,105,78,2024-03-20T01:05:13Z,4980000,False,-135.0,213.0,1,left,C. Houstan 25' 3PT  (3 PTS) (G. Bitadze 2 AST),"[1631216, 1629048]",1610612753.0,ORL,,,,Houstan,C. Houstan,,,,,Above the Break 3,24+ Left Center,25.17,Made,3.0,,G. Bitadze,1629048.0,2.0,,,,,,,,,,,,,
511,PT05M15.00S,2024-03-20T01:05:30.2Z,4,REGULAR,3pt,Jump Shot,[],1641735,68.54467805519053,69.36274509803921,1610612766,105,78,2024-03-20T01:05:37Z,5000000,False,97.0,243.0,1,right,MISS A. Bailey 26' 3PT,[1641735],1610612766.0,CHA,,,,Bailey,A. Bailey,,,,,Above the Break 3,24+ Right Center,26.18,Missed,,,,,,,,,,,,,,,,,,
512,PT05M12.00S,2024-03-20T01:05:33.2Z,4,REGULAR,rebound,defensive,[],1629678,,,1610612753,105,78,2024-03-20T01:05:37Z,5010000,False,,,0,,A. Schofield REBOUND (Off:0 Def:1),[1629678],1610612753.0,ORL,,,,Schofield,A. Schofield,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,511.0,1.0,1.0,0.0,,,,
513,PT04M53.00S,2024-03-20T01:05:52.9Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1629678,6.1268068331143235,50.245098039215684,1610612753,107,78,2024-03-20T01:06:01Z,5020000,False,-1.0,5.0,1,left,A. Schofield driving DUNK (2 PTS) (A. Black 1 AST),"[1629678, 1641710]",1610612753.0,ORL,driving,,,Schofield,A. Schofield,,,,,Restricted Area,0-8 Center,0.52,Made,2.0,,A. Black,1641710.0,1.0,,,,,,,,,,,,,
515,PT04M32.00S,2024-03-20T01:06:13.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641733,83.52496714848883,52.94117647058824,1610612766,107,80,2024-03-20T01:06:19Z,5040000,False,15.0,102.0,1,right,N. Smith Jr. 10' driving floating Jump Shot (5 PTS) (N. Richards 3 AST),"[1641733, 1630208]",1610612766.0,CHA,driving floating,,,Smith Jr.,N. Smith Jr.,,,,,In The Paint (Non-RA),8-16 Center,10.34,Made,5.0,,N. Richards,1630208.0,3.0,,,,,,,,,,,,,
517,PT04M19.00S,2024-03-20T01:06:26.2Z,4,REGULAR,3pt,Jump Shot,[],1629678,7.5722733245729295,96.32352941176471,1610612753,110,80,2024-03-20T01:06:39Z,5060000,False,-232.0,19.0,1,left,A. Schofield 3PT  (5 PTS) (C. Okeke 1 AST),"[1629678, 1629643]",1610612753.0,ORL,,,,Schofield,A. Schofield,,,,,Left Corner 3,24+ Left,23.24,Made,5.0,,C. Okeke,1629643.0,1.0,,,,,,,,,,,,,
519,PT03M59.00S,2024-03-20T01:06:45.9Z,4,REGULAR,turnover,bad pass,[],1630197,,,1610612766,110,80,2024-03-20T01:06:52Z,5080000,False,,,0,,A. Pokusevski bad pass TURNOVER (3 TO),"[1630197, 1629678]",1610612766.0,CHA,,,,Pokusevski,A. Pokusevski,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,3.0,,,,,,,Schofield,1629678.0
520,PT03M59.00S,2024-03-20T01:06:45.9Z,4,REGULAR,steal,,[],1629678,,,1610612753,110,80,2024-03-20T01:06:48Z,5090000,False,,,0,,A. Schofield STEAL (1 STL),[1629678],1610612753.0,ORL,,,,Schofield,A. Schofield,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
521,PT03M40.00S,2024-03-20T01:07:05.3Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1641710,8.754927726675426,4.166666666666666,1610612753,110,80,2024-03-20T01:07:12Z,5100000,False,229.0,30.0,1,left,MISS A. Black step back 3PT,[1641710],1610612753.0,ORL,step back,,,Black,A. Black,,,,,Right Corner 3,24+ Right,23.11,Missed,,,,,,,,,,,,,,,,,,
