actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal
352,PT09M48.00S,2023-12-21T01:27:05.7Z,3,REGULAR,turnover,out-of-bounds,[],1629639,,,1610612748,52,71,2023-12-21T01:27:13Z,3330000,False,,,0,,T. Herro step out-of-bounds TURNOVER (1 TO),[1629639],1610612748.0,MIA,step,,,Herro,T. Herro,,,,,Right Corner 3,24+ Right,,,,2004.0,,,,,,1.0,,,,,,,,,,
353,PT09M36.00S,2023-12-21T01:27:24.9Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],1630591,88.25558475689881,74.50980392156863,1610612753,54,71,2023-12-21T01:27:31Z,3340000,False,123.0,58.0,1,right,J. Suggs 13' turnaround Jump Shot (9 PTS),[1630591],1610612753.0,ORL,turnaround,,,Suggs,J. Suggs,,,,,Mid-Range,8-16 Right,13.55,Made,,,,,,,9.0,,,,,,,,,,,
354,PT09M19.00S,2023-12-21T01:27:40.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628389,10.5946123521682,43.872549019607845,1610612748,54,73,2023-12-21T01:27:48Z,3350000,False,31.0,47.0,1,left,B. Adebayo turnaround bank Jump Shot (8 PTS) (K. Lowry 2 AST),"[1628389, 200768]",1610612748.0,MIA,turnaround bank,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),0-8 Center,5.62,Made,,,,,,,8.0,,,,,,,,,K. Lowry,200768.0,2.0
356,PT09M03.00S,2023-12-21T01:27:58.2Z,3,REGULAR,turnover,bad pass,[],1631094,,,1610612753,54,73,2023-12-21T01:28:02Z,3370000,False,,,0,,P. Banchero bad pass TURNOVER (3 TO),"[1631094, 1628389]",1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Mid-Range,16-24 Center,,,,,,,,,,3.0,Adebayo,1628389.0,,,,,,,,
357,PT09M03.00S,2023-12-21T01:27:58.2Z,3,REGULAR,steal,,[],1628389,,,1610612748,54,73,2023-12-21T01:28:00Z,3380000,False,,,0,,B. Adebayo STEAL (1 STL),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
358,PT09M01.00S,2023-12-21T01:28:13.8Z,3,REGULAR,violation,kicked ball,[],1630532,,,1610612748,54,73,2023-12-21T01:28:19Z,3390000,False,,,0,,F. Wagner kicked ball VIOLATION,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,202035.0,,,,,,,,,,,,,,,,
359,PT08M44.00S,2023-12-21T01:28:31.7Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],1628997,23.99802890932983,77.94117647058823,1610612748,54,73,2023-12-21T01:28:36Z,3400000,False,-140.0,173.0,1,left,MISS C. Martin 22' pullup Shot,[1628997],1610612748.0,MIA,pullup,,,Martin,C. Martin,,,,,Mid-Range,16-24 Left Center,22.24,Missed,,,,,,,,,,,,,,,,,,
360,PT08M42.00S,2023-12-21T01:28:34.4Z,3,REGULAR,rebound,defensive,[],1641710,,,1610612753,54,73,2023-12-21T01:28:34Z,3410000,False,,,0,,A. Black REBOUND (Off:0 Def:1),[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,Mid-Range,16-24 Left Center,,,359.0,,,,,,,,,,,,1.0,1.0,0.0,,,
361,PT08M40.00S,2023-12-21T01:28:36.3Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1631094,64.47109067017082,50.245098039215684,1610612753,54,73,2023-12-21T01:28:44Z,3420000,False,1.0,281.0,1,right,MISS P. Banchero 28' running 3PT,[1631094],1610612753.0,ORL,running,,,Banchero,P. Banchero,,,,,Above the Break 3,24+ Center,28.15,Missed,,,,,,,,,,,,,,,,,,
362,PT08M36.00S,2023-12-21T01:28:40.3Z,3,REGULAR,rebound,defensive,[],1629639,,,1610612748,54,73,2023-12-21T01:28:44Z,3430000,False,,,0,,T. Herro REBOUND (Off:1 Def:5),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,Above the Break 3,24+ Center,,,361.0,,,,,,,,,,,,6.0,5.0,1.0,,,
363,PT08M32.00S,2023-12-21T01:28:46.8Z,3,REGULAR,foul,personal,['2freethrow'],1628976,,,1610612748,54,73,2023-12-21T01:31:36Z,3440000,False,,,0,,W. Carter Jr. shooting personal FOUL (1 PF) (Martin 2 FT),"[1628976, 1628997]",1610612753.0,ORL,shooting,,,Carter Jr.,W. Carter Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,2004.0,1.0,0.0,Martin,1628997.0,,,,,,,,,,,,
365,PT08M32.00S,2023-12-21T01:29:16.6Z,3,REGULAR,freethrow,1 of 2,[],1628997,,,1610612748,54,74,2023-12-21T01:29:47Z,3460000,False,,,0,,C. Martin Free Throw 1 of 2 (4 PTS),[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,Made,,,,,,,4.0,,,,,,,,,,,
366,PT08M32.00S,2023-12-21T01:29:16.6Z,3,REGULAR,freethrow,2 of 2,[],1628997,,,1610612748,54,75,2023-12-21T01:29:47Z,3470000,False,,,0,,C. Martin Free Throw 2 of 2 (5 PTS),[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,Made,,,,,,,5.0,,,,,,,,,,,
367,PT08M12.00S,2023-12-21T01:30:00.8Z,3,REGULAR,foul,personal,['2freethrow'],1631170,,,1610612753,54,75,2023-12-21T01:30:14Z,3480000,False,,,0,,J. Jaquez Jr. shooting personal FOUL (1 PF) (Banchero 2 FT),"[1631170, 1631094]",1610612748.0,MIA,shooting,,,Jaquez Jr.,J. Jaquez Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,202035.0,1.0,0.0,Banchero,1631094.0,,,,,,,,,,,,
369,PT08M12.00S,2023-12-21T01:30:26.8Z,3,REGULAR,freethrow,1 of 2,[],1631094,,,1610612753,55,75,2023-12-21T01:30:48Z,3500000,False,,,0,,P. Banchero Free Throw 1 of 2 (5 PTS),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,Made,,,,,,,5.0,,,,,,,,,,,
370,PT08M12.00S,2023-12-21T01:30:26.8Z,3,REGULAR,freethrow,2 of 2,[],1631094,,,1610612753,55,75,2023-12-21T01:30:48Z,3510000,False,,,0,,MISS P. Banchero Free Throw 2 of 2,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
371,PT08M09.00S,2023-12-21T01:30:29.8Z,3,REGULAR,rebound,defensive,[],1628389,,,1610612748,55,75,2023-12-21T01:30:48Z,3520000,False,,,0,,B. Adebayo REBOUND (Off:0 Def:3),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,370.0,,,,,,,,,,,,3.0,3.0,0.0,,,
372,PT08M03.00S,2023-12-21T01:30:54.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631170,7.046649145860711,50.98039215686274,1610612748,55,77,2023-12-21T01:32:30Z,3530000,False,-5.0,14.0,1,left,J. Jaquez Jr. driving Layup (6 PTS),[1631170],1610612748.0,MIA,driving,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Restricted Area,0-8 Center,1.45,Made,,,,,,,6.0,,,,,,,,,,,
374,PT07M48.00S,2023-12-21T01:31:09.0Z,3,REGULAR,3pt,Jump Shot,[],1630591,78.40013140604468,7.352941176470589,1610612753,55,77,2023-12-21T01:31:14Z,3550000,False,-213.0,151.0,1,right,MISS J. Suggs 26' 3PT,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Above the Break 3,24+ Left Center,26.1,Missed,,,,,,,,,,,,,,,,,,
375,PT07M43.00S,2023-12-21T01:31:14.0Z,3,REGULAR,rebound,defensive,[],1628389,,,1610612748,55,77,2023-12-21T01:31:14Z,3560000,False,,,0,,B. Adebayo REBOUND (Off:0 Def:4),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Above the Break 3,24+ Left Center,,,374.0,,,,,,,,,,,,4.0,4.0,0.0,,,
376,PT07M28.00S,2023-12-21T01:31:29.2Z,3,REGULAR,turnover,bad pass,[],1628997,,,1610612748,55,77,2023-12-21T01:31:33Z,3570000,False,,,0,,C. Martin bad pass TURNOVER (1 TO),"[1628997, 1630532]",1610612748.0,MIA,,,,Martin,C. Martin,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,1.0,Wagner,1630532.0,,,,,,,,
377,PT07M28.00S,2023-12-21T01:31:29.2Z,3,REGULAR,steal,,[],1630532,,,1610612753,55,77,2023-12-21T01:31:31Z,3580000,False,,,0,,F. Wagner STEAL (1 STL),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
378,PT07M23.00S,2023-12-21T01:31:34.0Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630591,92.72339027595268,53.67647058823529,1610612753,57,77,2023-12-21T01:34:27Z,3590000,False,18.0,16.0,1,right,J. Suggs running finger roll Layup (11 PTS) (F. Wagner 4 AST),"[1630591, 1630532]",1610612753.0,ORL,running finger roll,,,Suggs,J. Suggs,,,,,Restricted Area,0-8 Center,2.43,Made,,,,,,,11.0,,,,,,,,,F. Wagner,1630532.0,4.0
380,PT07M09.00S,2023-12-21T01:31:47.3Z,3,REGULAR,2pt,Jump Shot,[],1629639,21.369908015768726,64.95098039215686,1610612748,57,79,2023-12-21T01:35:24Z,3610000,False,-75.0,148.0,1,left,T. Herro 16' pullup Jump Shot (21 PTS),[1629639],1610612748.0,MIA,pullup,,,Herro,T. Herro,,,,,Mid-Range,16-24 Left Center,16.62,Made,,,,,,,21.0,,,,,,,,,,,
381,PT06M46.00S,2023-12-21T01:32:10.7Z,3,REGULAR,3pt,Jump Shot,[],1631094,70.25295663600527,82.1078431372549,1610612753,57,79,2023-12-21T01:32:15Z,3620000,False,161.0,227.0,1,right,MISS P. Banchero 27' 3PT,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Above the Break 3,24+ Right Center,27.81,Missed,,,,,,,,,,,,,,,,,,
382,PT06M43.00S,2023-12-21T01:32:13.7Z,3,REGULAR,rebound,defensive,[],1628389,,,1610612748,57,79,2023-12-21T01:32:15Z,3630000,False,,,0,,B. Adebayo REBOUND (Off:0 Def:5),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Above the Break 3,24+ Right Center,,,381.0,,,,,,,,,,,,5.0,5.0,0.0,,,
383,PT06M27.00S,2023-12-21T01:32:29.9Z,3,REGULAR,turnover,lost ball,[],1629639,,,1610612748,57,79,2023-12-21T01:32:35Z,3640000,False,,,0,,T. Herro lost ball TURNOVER (2 TO),"[1629639, 1630532]",1610612748.0,MIA,,,,Herro,T. Herro,,,,,Above the Break 3,24+ Center,,,,,,,,,,2.0,Wagner,1630532.0,,,,,,,,
384,PT06M27.00S,2023-12-21T01:32:29.9Z,3,REGULAR,steal,,[],1630532,,,1610612753,57,79,2023-12-21T01:39:50Z,3650000,False,,,0,,F. Wagner STEAL (2 STL),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
385,PT06M22.00S,2023-12-21T01:32:35.1Z,3,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630532,92.32917214191852,50.98039215686274,1610612753,59,79,2023-12-21T01:38:13Z,3660000,False,5.0,20.0,1,right,F. Wagner driving floating Jump Shot (13 PTS) (J. Suggs 3 AST),"[1630532, 1630591]",1610612753.0,ORL,driving floating,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,2.02,Made,,,,,,,13.0,,,,,,,,,J. Suggs,1630591.0,3.0
387,PT06M10.00S,2023-12-21T01:32:54.3Z,3,REGULAR,foul,personal,[],1628976,,,1610612748,59,79,2023-12-21T01:33:00Z,3680000,False,,,0,,W. Carter Jr. personal FOUL (2 PF),"[1628976, 1628389]",1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,2004.0,2.0,0.0,Adebayo,1628389.0,,,,,,,,,,,,
389,PT06M10.00S,2023-12-21T01:33:02.4Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612748,59,79,2023-12-21T01:33:02Z,3700000,False,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
390,PT06M10.00S,2023-12-21T01:34:02.1Z,3,REGULAR,substitution,out,[],1630591,,,1610612748,59,79,2023-12-21T01:35:37Z,3710000,False,,,0,,SUB out: J. Suggs,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,,,
391,PT06M10.00S,2023-12-21T01:34:02.1Z,3,REGULAR,substitution,out,[],1641710,,,1610612748,59,79,2023-12-21T01:35:37Z,3720000,False,,,0,,SUB out: A. Black,[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,,,,,,,,,,,,,,,,,,,,,,
392,PT06M10.00S,2023-12-21T01:34:02.1Z,3,REGULAR,substitution,in,[],1630175,,,1610612748,59,79,2023-12-21T01:35:37Z,3730000,False,,,0,,SUB in: C. Anthony,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,,
393,PT06M10.00S,2023-12-21T01:34:02.1Z,3,REGULAR,substitution,in,[],203914,,,1610612748,59,79,2023-12-21T01:35:37Z,3740000,False,,,0,,SUB in: G. Harris,[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
394,PT06M03.00S,2023-12-21T01:35:59.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628389,7.966491458607096,47.549019607843135,1610612748,59,79,2023-12-21T01:36:07Z,3750000,False,12.0,22.0,1,left,MISS B. Adebayo Layup,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Restricted Area,0-8 Center,2.56,Missed,,,,,,,,,,,,,,,,,,
395,PT06M01.00S,2023-12-21T01:36:01.6Z,3,REGULAR,rebound,defensive,[],1630532,,,1610612753,59,79,2023-12-21T01:36:07Z,3760000,False,,,0,,F. Wagner REBOUND (Off:0 Def:5),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,,,394.0,,,,,,,,,,,,5.0,5.0,0.0,,,
396,PT05M55.00S,2023-12-21T01:36:07.9Z,3,REGULAR,3pt,Jump Shot,[],1630532,68.41327201051249,72.79411764705883,1610612753,59,79,2023-12-21T01:36:14Z,3770000,False,114.0,244.0,1,right,MISS F. Wagner 26' 3PT,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Above the Break 3,24+ Right Center,26.97,Missed,,,,,,,,,,,,,,,,,,
397,PT05M50.00S,2023-12-21T01:36:12.9Z,3,REGULAR,rebound,defensive,[],1629639,,,1610612748,59,79,2023-12-21T01:36:14Z,3780000,False,,,0,,T. Herro REBOUND (Off:1 Def:6),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,Above the Break 3,24+ Right Center,,,396.0,,,,,,,,,,,,7.0,6.0,1.0,,,
398,PT05M42.00S,2023-12-21T01:36:21.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631170,7.30946123521682,48.03921568627451,1610612748,59,79,2023-12-21T01:42:38Z,3790000,False,10.0,16.0,1,left,MISS J. Jaquez Jr. turnaround bank Shot,[1631170],1610612748.0,MIA,turnaround bank,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Restricted Area,0-8 Center,1.89,Missed,,,,,,,,,,,,,,,,,,
399,PT05M40.00S,2023-12-21T01:36:23.0Z,3,REGULAR,rebound,offensive,[],1631170,,,1610612748,59,79,2023-12-21T01:36:23Z,3800000,False,,,0,,J. Jaquez Jr. REBOUND (Off:2 Def:1),[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Restricted Area,0-8 Center,,,398.0,,,,,,,,,,,,3.0,1.0,2.0,,,
400,PT05M31.00S,2023-12-21T01:36:31.2Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],1629639,4.812746386333772,21.07843137254902,1610612748,59,81,2023-12-21T01:36:37Z,3810000,False,145.0,-7.0,1,left,T. Herro 14' pullup Jump Shot (23 PTS),[1629639],1610612748.0,MIA,pullup,,,Herro,T. Herro,,,,,Mid-Range,8-16 Right,14.48,Made,,,,,,,23.0,,,,,,,,,,,
401,PT05M13.00S,2023-12-21T01:36:49.2Z,3,REGULAR,3pt,Jump Shot,[],1630175,69.59592641261499,17.401960784313726,1610612753,62,81,2023-12-21T01:36:54Z,3820000,False,-163.0,233.0,1,right,C. Anthony 28' 3PT  (14 PTS) (P. Banchero 7 AST),"[1630175, 1631094]",1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,Above the Break 3,24+ Left Center,28.46,Made,,,,,,,14.0,,,,,,,,,P. Banchero,1631094.0,7.0
403,PT04M55.00S,2023-12-21T01:37:07.0Z,3,REGULAR,2pt,Jump Shot,[],1628389,12.959921156373195,20.098039215686274,1610612748,62,83,2023-12-21T01:37:14Z,3840000,False,150.0,69.0,1,left,B. Adebayo 16' pullup bank Jump Shot (10 PTS) (T. Herro 6 AST),"[1628389, 1629639]",1610612748.0,MIA,pullup bank,,,Adebayo,B. Adebayo,,,,,Mid-Range,16-24 Right,16.48,Made,,,,,,,10.0,,,,,,,,,T. Herro,1629639.0,6.0
405,PT04M28.00S,2023-12-21T01:37:34.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630532,85.62746386333771,57.59803921568627,1610612753,62,83,2023-12-21T01:37:38Z,3860000,False,38.0,83.0,1,right,MISS F. Wagner 9' turnaround Shot,[1630532],1610612753.0,ORL,turnaround,,,Wagner,F. Wagner,,,,,In The Paint (Non-RA),8-16 Center,9.09,Missed,,,,,,,,,,,,,,,,,,
406,PT04M26.00S,2023-12-21T01:37:36.4Z,3,REGULAR,rebound,offensive,[],203914,,,1610612753,62,83,2023-12-21T01:37:36Z,3870000,False,,,0,,G. Harris REBOUND (Off:2 Def:0),[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,In The Paint (Non-RA),8-16 Center,,,405.0,,,,,,,,,,,,2.0,0.0,2.0,,,
407,PT04M19.00S,2023-12-21T01:37:44.1Z,3,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1630175,89.43823915900131,50.49019607843137,1610612753,64,83,2023-12-21T01:37:49Z,3880000,False,2.0,47.0,1,right,C. Anthony Hook (16 PTS),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,In The Paint (Non-RA),0-8 Center,4.69,Made,,,,,,,16.0,,,,,,,,,,,
408,PT04M09.00S,2023-12-21T01:37:54.8Z,3,REGULAR,turnover,out-of-bounds,[],1629639,,,1610612748,64,83,2023-12-21T01:38:18Z,3890000,False,,,0,,T. Herro bad pass out-of-bounds TURNOVER (3 TO),[1629639],1610612748.0,MIA,bad pass,,,Herro,T. Herro,,,,,Mid-Range,16-24 Left Center,,,,2004.0,,,,,,3.0,,,,,,,,,,
409,PT04M09.00S,2023-12-21T01:38:00.0Z,3,REGULAR,substitution,out,[],1631170,,,1610612753,64,83,2023-12-21T01:38:04Z,3900000,False,,,0,,SUB out: J. Jaquez Jr.,[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
410,PT04M09.00S,2023-12-21T01:38:00.0Z,3,REGULAR,substitution,in,[],1626196,,,1610612753,64,83,2023-12-21T01:38:04Z,3910000,False,,,0,,SUB in: J. Richardson,[1626196],1610612748.0,MIA,,,,Richardson,J. Richardson,,,,,,,,,,,,,,,,,,,,,,,,,,
411,PT03M54.00S,2023-12-21T01:38:28.0Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],1631094,87.72996057818659,28.431372549019606,1610612753,64,83,2023-12-21T01:44:56Z,3920000,False,-108.0,63.0,1,right,MISS P. Banchero 12' fadeaway Shot,[1631094],1610612753.0,ORL,fadeaway,,,Banchero,P. Banchero,,,,,Mid-Range,8-16 Left,12.48,Missed,,,,,,,,,,,,,,,,,,
412,PT03M54.00S,2023-12-21T01:38:28.0Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612748,64,83,2023-12-21T01:38:32Z,3930000,False,,,0,,TEAM defensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,Mid-Range,8-16 Left,,,411.0,,,,,,,,,,,,,,,,,
413,PT03M54.00S,2023-12-21T01:38:34.1Z,3,REGULAR,foul,personal,[],1628976,,,1610612748,64,83,2023-12-21T01:42:33Z,3940000,False,,,0,,W. Carter Jr. loose ball personal FOUL (3 PF),"[1628976, 1628389]",1610612753.0,ORL,loose ball,,,Carter Jr.,W. Carter Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,2004.0,3.0,0.0,Adebayo,1628389.0,,,,,,,,,,,,
415,PT03M54.00S,2023-12-21T01:38:52.3Z,3,REGULAR,timeout,full,['team'],0,,,1610612748,64,83,2023-12-21T01:38:52Z,3960000,False,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
416,PT03M54.00S,2023-12-21T01:38:57.5Z,3,REGULAR,substitution,out,[],1630532,,,1610612748,64,83,2023-12-21T01:41:12Z,3970000,False,,,0,,SUB out: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
417,PT03M54.00S,2023-12-21T01:38:57.5Z,3,REGULAR,substitution,out,[],1628976,,,1610612748,64,83,2023-12-21T01:41:12Z,3980000,False,,,0,,SUB out: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
418,PT03M54.00S,2023-12-21T01:38:57.5Z,3,REGULAR,substitution,out,[],1628389,,,1610612748,64,83,2023-12-21T01:41:12Z,3990000,False,,,0,,SUB out: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,,
419,PT03M54.00S,2023-12-21T01:38:57.5Z,3,REGULAR,substitution,in,[],1631216,,,1610612748,64,83,2023-12-21T01:41:12Z,4000000,False,,,0,,SUB in: C. Houstan,[1631216],1610612753.0,ORL,,,,Houstan,C. Houstan,,,,,,,,,,,,,,,,,,,,,,,,,,
420,PT03M54.00S,2023-12-21T01:38:57.5Z,3,REGULAR,substitution,in,[],1629048,,,1610612748,64,83,2023-12-21T01:41:12Z,4010000,False,,,0,,SUB in: G. Bitadze,[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,,,,,,,,,,,,,,,,,,,,,,
421,PT03M54.00S,2023-12-21T01:38:57.5Z,3,REGULAR,substitution,in,[],1628418,,,1610612748,64,83,2023-12-21T01:41:12Z,4020000,False,,,0,,SUB in: T. Bryant,[1628418],1610612748.0,MIA,,,,Bryant,T. Bryant,,,,,,,,,,,,,,,,,,,,,,,,,,
423,PT03M40.00S,2023-12-21T01:41:46.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629639,6.258212877792378,54.65686274509803,1610612748,64,83,2023-12-21T01:41:52Z,4030000,False,-23.0,6.0,1,left,MISS T. Herro driving Layup - blocked,"[1629639, 1630175]",1610612748.0,MIA,driving,,,Herro,T. Herro,,,,,Restricted Area,0-8 Center,2.41,Missed,,,,,,,,,,,Anthony,1630175.0,,,,,,
445,PT03M40.00S,2023-12-21T01:41:46.6Z,3,REGULAR,block,,[],1630175,,,1610612748,64,83,2023-12-21T01:46:00Z,4035000,False,,,0,,C. Anthony BLOCK (1 BLK),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
424,PT03M37.00S,2023-12-21T01:41:49.6Z,3,REGULAR,rebound,defensive,[],1629048,,,1610612753,64,83,2023-12-21T01:41:52Z,4040000,False,,,0,,G. Bitadze REBOUND (Off:1 Def:2),[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,Restricted Area,0-8 Center,,,423.0,,,,,,,,,,,,3.0,2.0,1.0,,,
425,PT03M26.00S,2023-12-21T01:42:03.6Z,3,REGULAR,foul,personal,[],1628997,,,1610612753,64,83,2023-12-21T01:42:18Z,4050000,False,,,0,,C. Martin personal FOUL (2 PF),"[1628997, 203914]",1610612748.0,MIA,,,,Martin,C. Martin,,,,,Mid-Range,16-24 Right,,,,202035.0,2.0,0.0,Harris,203914.0,,,,,,,,,,,,
427,PT03M26.00S,2023-12-21T01:42:18.9Z,3,REGULAR,substitution,out,[],1628997,,,1610612753,64,83,2023-12-21T01:42:21Z,4070000,False,,,0,,SUB out: C. Martin,[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
428,PT03M26.00S,2023-12-21T01:42:18.9Z,3,REGULAR,substitution,in,[],1629312,,,1610612753,64,83,2023-12-21T01:42:21Z,4080000,False,,,0,,SUB in: H. Highsmith,[1629312],1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,,,,,,,,,,,,,,,,,,,,,,
429,PT03M22.00S,2023-12-21T01:42:33.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631094,91.01511169513797,53.18627450980392,1610612753,66,83,2023-12-21T01:46:53Z,4090000,False,16.0,32.0,1,right,P. Banchero Layup (7 PTS) (C. Anthony 1 AST),"[1631094, 1630175]",1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,3.57,Made,,,,,,,7.0,,,,,,,,,C. Anthony,1630175.0,1.0
431,PT02M59.00S,2023-12-21T01:42:56.4Z,3,REGULAR,3pt,Jump Shot,[],1626196,22.552562417871222,88.97058823529412,1610612748,66,83,2023-12-21T01:43:02Z,4110000,False,-195.0,159.0,1,left,MISS J. Richardson 25' 3PT,[1626196],1610612748.0,MIA,,,,Richardson,J. Richardson,,,,,Above the Break 3,24+ Left Center,25.18,Missed,,,,,,,,,,,,,,,,,,
432,PT02M54.00S,2023-12-21T01:43:01.4Z,3,REGULAR,rebound,offensive,[],1628418,,,1610612748,66,83,2023-12-21T01:43:02Z,4120000,False,,,0,,T. Bryant REBOUND (Off:3 Def:1),[1628418],1610612748.0,MIA,,,,Bryant,T. Bryant,,,,,Above the Break 3,24+ Left Center,,,431.0,,,,,,,,,,,,4.0,1.0,3.0,,,
