actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
254,PT03M56.00S,2023-11-22T00:54:05.2Z,2,REGULAR,rebound,defensive,[],1627783,,,1610612761,56,41,2023-11-22T00:54:07Z,2460000,False,,,0,,P. Siakam REBOUND (Off:0 Def:1),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,253.0,1.0,1.0,0.0,,,,,
255,PT03M49.00S,2023-11-22T00:54:15.4Z,2,REGULAR,foul,offensive,[],1627751,,,1610612761,56,41,2023-11-22T00:54:38Z,2470000,False,,,0,,J. Poeltl off-the-ball offensive FOUL (2 PF),"[1627751, 1630532]",1610612761.0,TOR,off-the-ball,,,Poeltl,J. Poeltl,,,,,Above the Break 3,24+ Left Center,,,,1628159.0,2.0,0.0,Wagner,1630532.0,,,,,,,,,,,,
257,PT03M49.00S,2023-11-22T00:54:15.4Z,2,REGULAR,turnover,offensive foul,[],1627751,,,1610612761,56,41,2023-11-22T00:54:15Z,2490000,False,,,0,,J. Poeltl offensive foul TURNOVER (1 TO),[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,Above the Break 3,24+ Left Center,,,,1628159.0,,,,,,,,,,,,1.0,,,,
258,PT03M49.00S,2023-11-22T00:54:24.9Z,2,REGULAR,substitution,out,[],1629021,,,1610612753,56,41,2023-11-22T00:54:28Z,2500000,False,,,0,,SUB out: M. Wagner,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
259,PT03M49.00S,2023-11-22T00:54:24.9Z,2,REGULAR,substitution,in,[],1629048,,,1610612753,56,41,2023-11-22T00:54:28Z,2510000,False,,,0,,SUB in: G. Bitadze,[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,,,,,,,,,,,,,,,,,,,,,,
260,PT03M40.00S,2023-11-22T00:54:46.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630175,92.32917214191852,55.392156862745104,1610612753,58,41,2023-11-22T00:54:52Z,2520000,False,27.0,20.0,1,right,C. Anthony driving Layup (7 PTS),[1630175],1610612753.0,ORL,driving,,,Anthony,C. Anthony,,,,,Restricted Area,0-8 Center,3.34,Made,7.0,,,,,,,,,,,,,,,,,
261,PT03M25.00S,2023-11-22T00:55:06.3Z,2,REGULAR,foul,personal,[],1630175,,,1610612761,58,41,2023-11-22T00:55:16Z,2530000,False,,,0,,C. Anthony personal FOUL (1 PF),"[1630175, 1627751]",1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,In The Paint (Non-RA),8-16 Left,,,,202037.0,1.0,0.0,Poeltl,1627751.0,,,,,,,,,,,,
263,PT03M25.00S,2023-11-22T00:55:18.6Z,2,REGULAR,substitution,out,[],1627751,,,1610612761,58,41,2023-11-22T00:55:22Z,2550000,False,,,0,,SUB out: J. Poeltl,[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,,
264,PT03M25.00S,2023-11-22T00:55:18.6Z,2,REGULAR,substitution,in,[],1630567,,,1610612761,58,41,2023-11-22T00:55:22Z,2560000,False,,,0,,SUB in: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
266,PT03M11.00S,2023-11-22T00:56:07.2Z,2,REGULAR,2pt,Jump Shot,[],203471,5.206964520367937,15.686274509803921,1610612761,58,41,2023-11-22T00:58:28Z,2580000,False,172.0,-4.0,1,left,MISS D. Schroder 17' Jump Shot,[203471],1610612761.0,TOR,,,,Schroder,D. Schroder,,,,,Mid-Range,16-24 Right,17.16,Missed,,,,,,,,,,,,,,,,,,
267,PT03M11.00S,2023-11-22T00:56:07.2Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612761,58,41,2023-11-22T00:56:13Z,2590000,False,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,266.0,,,,,,,,
268,PT03M11.00S,2023-11-22T00:56:18.1Z,2,REGULAR,turnover,shot clock,['team'],0,,,1610612761,58,41,2023-11-22T00:56:26Z,2600000,False,,,0,,TOR shot clock Team TURNOVER,[],1610612761.0,TOR,,,,,,,,,,Above the Break 3,24+ Center,,,,202058.0,,,,,,,,,,,,,,,,
269,PT02M49.00S,2023-11-22T00:56:49.4Z,2,REGULAR,turnover,lost ball,[],1631094,,,1610612753,58,41,2023-11-22T00:56:54Z,2610000,False,,,0,,P. Banchero lost ball TURNOVER (2 TO),"[1631094, 1627783]",1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,2.0,Siakam,1627783.0,,
270,PT02M49.00S,2023-11-22T00:56:49.4Z,2,REGULAR,steal,,[],1627783,,,1610612761,58,41,2023-11-22T00:56:52Z,2620000,False,,,0,,P. Siakam STEAL (1 STL),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
271,PT02M45.00S,2023-11-22T00:56:53.5Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628384,6.652431011826544,50.49019607843137,1610612761,58,43,2023-11-22T00:57:02Z,2630000,False,-2.0,10.0,1,left,O. Anunoby running DUNK (5 PTS),[1628384],1610612761.0,TOR,running,,,Anunoby,O. Anunoby,,,,,Restricted Area,0-8 Center,1.03,Made,5.0,,,,,,,,,,,,,,,,,
272,PT02M20.00S,2023-11-22T00:57:19.0Z,2,REGULAR,2pt,Jump Shot,[],1631094,83.26215505913272,67.40196078431373,1610612753,60,43,2023-11-22T00:57:26Z,2640000,False,87.0,105.0,1,right,P. Banchero 13' Jump Shot (10 PTS),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Mid-Range,8-16 Right,13.62,Made,10.0,,,,,,,,,,,,,,,,,
273,PT02M16.00S,2023-11-22T00:57:26.6Z,2,REGULAR,foul,personal,[],1630532,,,1610612761,60,43,2023-11-22T00:57:34Z,2650000,False,,,0,,F. Wagner personal FOUL (1 PF),"[1630532, 1627783]",1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Mid-Range,16-24 Left Center,,,,202037.0,1.0,0.0,Siakam,1627783.0,,,,,,,,,,,,
275,PT02M06.00S,2023-11-22T00:58:03.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630567,6.783837056504599,46.81372549019608,1610612761,60,45,2023-11-22T00:58:10Z,2670000,False,16.0,11.0,1,left,S. Barnes Layup (5 PTS) (P. Siakam 6 AST),"[1630567, 1627783]",1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Restricted Area,0-8 Center,1.95,Made,5.0,,,,,,P. Siakam,1627783.0,6.0,,,,,,,,,
277,PT01M51.00S,2023-11-22T00:58:20.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630591,91.93495400788436,53.18627450980392,1610612753,62,45,2023-11-22T00:58:27Z,2690000,False,16.0,23.0,1,right,J. Suggs driving Layup (10 PTS),[1630591],1610612753.0,ORL,driving,,,Suggs,J. Suggs,,,,,Restricted Area,0-8 Center,2.82,Made,10.0,,,,,,,,,,,,,,,,,
278,PT01M51.00S,2023-11-22T00:58:24.6Z,2,REGULAR,foul,personal,['1freethrow'],1629018,,,1610612753,62,45,2023-11-22T00:58:45Z,2700000,False,,,0,,G. Trent Jr. shooting personal FOUL (1 PF) (Suggs 1 FT),"[1629018, 1630591]",1610612761.0,TOR,shooting,,,Trent Jr.,G. Trent Jr.,,,,,Restricted Area,0-8 Center,,,,202037.0,1.0,0.0,Suggs,1630591.0,,,,,,,,,,,,
280,PT01M51.00S,2023-11-22T00:58:58.7Z,2,REGULAR,freethrow,1 of 1,[],1630591,,,1610612753,63,45,2023-11-22T00:58:58Z,2720000,False,,,0,,J. Suggs Free Throw 1 of 1 (11 PTS),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
281,PT01M40.00S,2023-11-22T00:59:12.1Z,2,REGULAR,3pt,Jump Shot,[],1628384,11.251642575558476,4.901960784313726,1610612761,63,48,2023-11-22T00:59:20Z,2730000,False,225.0,53.0,1,left,O. Anunoby 3PT  (8 PTS) (S. Barnes 2 AST),"[1628384, 1630567]",1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,Right Corner 3,24+ Right,23.17,Made,8.0,,,,,,S. Barnes,1630567.0,2.0,,,,,,,,,
283,PT01M28.00S,2023-11-22T00:59:23.7Z,2,REGULAR,3pt,Jump Shot,[],1631094,68.9388961892247,19.607843137254903,1610612753,66,48,2023-11-22T00:59:30Z,2750000,False,-152.0,239.0,1,right,P. Banchero 28' 3PT  (13 PTS) (C. Anthony 7 AST),"[1631094, 1630175]",1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Above the Break 3,24+ Left Center,28.37,Made,13.0,,,,,,C. Anthony,1630175.0,7.0,,,,,,,,,
285,PT01M13.00S,2023-11-22T00:59:39.5Z,2,REGULAR,3pt,Jump Shot,[],1628384,7.835085413929041,97.05882352941177,1610612761,66,51,2023-11-22T00:59:48Z,2770000,False,-235.0,21.0,1,left,O. Anunoby 3PT  (11 PTS) (S. Barnes 3 AST),"[1628384, 1630567]",1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,Left Corner 3,24+ Left,23.62,Made,11.0,,,,,,S. Barnes,1630567.0,3.0,,,,,,,,,
287,PT01M12.00S,2023-11-22T01:00:03.4Z,2,REGULAR,foul,technical,['1freethrow'],1628384,,,1610612753,66,51,2023-11-22T01:00:23Z,2790000,False,,,0,,O. Anunoby flopping technical FOUL (1 Tech),[1628384],1610612761.0,TOR,flopping,,,Anunoby,O. Anunoby,,,,,Mid-Range,16-24 Left Center,,,,202058.0,0.0,1.0,,,,,,,,,,,,,,
288,PT01M12.00S,2023-11-22T01:00:23.2Z,2,REGULAR,freethrow,1 of 1,[],1630175,,,1610612753,67,51,2023-11-22T01:00:23Z,2800000,False,,,0,,C. Anthony technical Free Throw 1 of 1 (8 PTS),[1630175],1610612753.0,ORL,technical,,,Anthony,C. Anthony,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
289,PT00M57.90S,2023-11-22T01:00:51.0Z,2,REGULAR,turnover,lost ball,[],1630591,,,1610612753,67,51,2023-11-22T01:02:07Z,2810000,False,,,0,,J. Suggs lost ball TURNOVER (1 TO),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,1.0,,,,
291,PT00M57.90S,2023-11-22T01:00:58.1Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630591,,,1610612761,67,51,2023-11-22T01:01:44Z,2830000,False,,,0,,J. Suggs personal FOUL (2 PF) (Barnes 2 FT),"[1630591, 1630567]",1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,In The Paint (Non-RA),8-16 Center,,,,202037.0,2.0,0.0,Barnes,1630567.0,,,,,,,,,,,,
293,PT00M57.90S,2023-11-22T01:01:23.7Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1630567,,,1610612761,67,52,2023-11-22T01:01:23Z,2850000,False,,,0,,S. Barnes Free Throw 1 of 2 (6 PTS),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
294,PT00M57.90S,2023-11-22T01:01:46.6Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1630567,,,1610612761,67,53,2023-11-22T01:01:46Z,2860000,False,,,0,,S. Barnes Free Throw 2 of 2 (7 PTS),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
296,PT00M35.50S,2023-11-22T01:02:35.2Z,2,REGULAR,3pt,Jump Shot,[],1630532,72.35545335085413,17.15686274509804,1610612753,67,53,2023-11-22T01:02:41Z,2880000,False,-164.0,207.0,1,right,MISS F. Wagner 26' 3PT,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Above the Break 3,24+ Left Center,26.45,Missed,,,,,,,,,,,,,,,,,,
297,PT00M30.90S,2023-11-22T01:02:39.8Z,2,REGULAR,rebound,defensive,[],1630567,,,1610612761,67,53,2023-11-22T01:02:41Z,2890000,False,,,0,,S. Barnes REBOUND (Off:0 Def:5),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,296.0,5.0,5.0,0.0,,,,,
298,PT00M30.30S,2023-11-22T01:02:44.9Z,2,REGULAR,turnover,out-of-bounds,[],1630567,,,1610612761,67,53,2023-11-22T01:02:51Z,2900000,False,,,0,,S. Barnes bad pass out-of-bounds TURNOVER (3 TO),[1630567],1610612761.0,TOR,bad pass,,,Barnes,S. Barnes,,,,,Mid-Range,16-24 Left Center,,,,202037.0,,,,,,,,,,,,3.0,,,,
299,PT00M09.70S,2023-11-22T01:03:19.4Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1630175,79.45137976346912,73.2843137254902,1610612753,67,53,2023-11-22T01:03:23Z,2910000,False,116.0,141.0,1,right,MISS C. Anthony 18' pullup Shot,[1630175],1610612753.0,ORL,pullup,,,Anthony,C. Anthony,,,,,Mid-Range,16-24 Right Center,18.26,Missed,,,,,,,,,,,,,,,,,,
300,PT00M06.70S,2023-11-22T01:03:22.5Z,2,REGULAR,rebound,defensive,[],1630567,,,1610612761,67,53,2023-11-22T01:03:22Z,2920000,False,,,0,,S. Barnes REBOUND (Off:0 Def:6),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,299.0,6.0,6.0,0.0,,,,,
301,PT00M00.00S,2023-11-22T01:03:29.9Z,2,REGULAR,3pt,Jump Shot,[],1630567,30.17411300919842,78.18627450980392,1610612761,67,56,2023-11-22T01:03:37Z,2930000,False,-141.0,231.0,1,left,S. Barnes 27' 3PT  (10 PTS) (D. Schroder 1 AST),"[1630567, 203471]",1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Above the Break 3,24+ Left Center,27.07,Made,10.0,,,,,,D. Schroder,203471.0,1.0,,,,,,,,,
304,PT00M00.00S,2023-11-22T01:04:24.2Z,2,REGULAR,period,end,[],0,,,1610612753,67,56,2023-11-22T01:04:24Z,2960000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306,PT12M00.00S,2023-11-22T01:18:10.2Z,3,REGULAR,substitution,out,['startperiod'],1630175,,,1610612753,67,56,2023-11-22T01:18:43Z,2970000,False,,,0,,SUB out: C. Anthony,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,,
307,PT12M00.00S,2023-11-22T01:18:10.2Z,3,REGULAR,substitution,out,['startperiod'],1629018,,,1610612753,67,56,2023-11-22T01:18:43Z,2980000,False,,,0,,SUB out: G. Trent Jr.,[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
308,PT12M00.00S,2023-11-22T01:18:10.2Z,3,REGULAR,substitution,in,['startperiod'],1641710,,,1610612753,67,56,2023-11-22T01:18:43Z,2990000,False,,,0,,SUB in: A. Black,[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,,,,,,,,,,,,,,,,,,,,,,
309,PT12M00.00S,2023-11-22T01:18:10.2Z,3,REGULAR,substitution,in,['startperiod'],1627751,,,1610612753,67,56,2023-11-22T01:18:43Z,3000000,False,,,0,,SUB in: J. Poeltl,[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,,
310,PT12M00.00S,2023-11-22T01:18:56.8Z,3,REGULAR,period,start,[],0,,,1610612753,67,56,2023-11-22T01:18:56Z,3010000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311,PT11M52.00S,2023-11-22T01:19:11.6Z,3,REGULAR,turnover,8-second-violation,['team'],0,,,1610612753,67,56,2023-11-22T01:19:48Z,3020000,False,,,0,,ORL 8-second-violation Team TURNOVER,[],1610612753.0,ORL,,,,,,,,,,Above the Break 3,24+ Center,,,,202058.0,,,,,,,,,,,,,,,,
312,PT11M41.00S,2023-11-22T01:20:01.9Z,3,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1627751,88.91261498028909,58.82352941176471,1610612761,67,56,2023-11-22T01:20:08Z,3030000,False,44.0,52.0,1,right,MISS J. Poeltl 6' Hook - blocked,"[1627751, 1629048]",1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,In The Paint (Non-RA),0-8 Center,6.8,Missed,,,,,,,,,,,,,,,,,Bitadze,1629048.0
313,PT11M41.00S,2023-11-22T01:20:01.9Z,3,REGULAR,block,,[],1629048,,,1610612761,67,56,2023-11-22T01:20:05Z,3040000,False,,,0,,G. Bitadze BLOCK (3 BLK),[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
314,PT11M37.00S,2023-11-22T01:20:05.9Z,3,REGULAR,rebound,defensive,[],1630532,,,1610612753,67,56,2023-11-22T01:20:08Z,3050000,False,,,0,,F. Wagner REBOUND (Off:0 Def:2),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,312.0,2.0,2.0,0.0,,,,,
315,PT11M25.00S,2023-11-22T01:20:17.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629048,6.389618922470433,48.03921568627451,1610612753,69,56,2023-11-22T01:20:22Z,3060000,False,10.0,8.0,1,left,G. Bitadze alley-oop Layup (2 PTS) (F. Wagner 2 AST),"[1629048, 1630532]",1610612753.0,ORL,alley-oop,,,Bitadze,G. Bitadze,,,,,Restricted Area,0-8 Center,1.24,Made,2.0,,,,,,F. Wagner,1630532.0,2.0,,,,,,,,,
317,PT11M12.00S,2023-11-22T01:20:30.5Z,3,REGULAR,turnover,lost ball,[],1628384,,,1610612761,69,56,2023-11-22T01:20:36Z,3080000,False,,,0,,O. Anunoby lost ball TURNOVER (1 TO),"[1628384, 1630591]",1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,1.0,Suggs,1630591.0,,
318,PT11M12.00S,2023-11-22T01:20:30.5Z,3,REGULAR,steal,,[],1630591,,,1610612753,69,56,2023-11-22T01:20:33Z,3090000,False,,,0,,J. Suggs STEAL (2 STL),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
319,PT11M11.00S,2023-11-22T01:20:39.1Z,3,REGULAR,turnover,out-of-bounds,[],1630591,,,1610612753,69,56,2023-11-22T01:20:57Z,3100000,False,,,0,,J. Suggs bad pass out-of-bounds TURNOVER (2 TO),[1630591],1610612753.0,ORL,bad pass,,,Suggs,J. Suggs,,,,,Above the Break 3,24+ Center,,,,1628159.0,,,,,,,,,,,,2.0,,,,
320,PT11M01.00S,2023-11-22T01:21:00.7Z,3,REGULAR,turnover,lost ball,[],1627751,,,1610612761,69,56,2023-11-22T01:21:07Z,3110000,False,,,0,,J. Poeltl lost ball TURNOVER (2 TO),"[1627751, 1629048]",1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,2.0,Bitadze,1629048.0,,
321,PT11M01.00S,2023-11-22T01:21:00.7Z,3,REGULAR,steal,,[],1629048,,,1610612753,69,56,2023-11-22T01:21:04Z,3120000,False,,,0,,G. Bitadze STEAL (1 STL),[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
322,PT10M56.00S,2023-11-22T01:21:06.7Z,3,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1630532,24.52365308804205,85.5392156862745,1610612753,69,56,2023-11-22T01:21:57Z,3130000,False,-178.0,178.0,1,left,MISS F. Wagner 25' 3PT,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Above the Break 3,24+ Left Center,25.15,Missed,,,,,,,,,,,,,,,,,,
323,PT10M53.00S,2023-11-22T01:21:09.7Z,3,REGULAR,rebound,offensive,[],1631094,,,1610612753,69,56,2023-11-22T01:21:57Z,3140000,False,,,0,,P. Banchero REBOUND (Off:1 Def:2),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,322.0,3.0,2.0,1.0,,,,,
324,PT10M51.00S,2023-11-22T01:21:10.4Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', '2ndchance']",1631094,18.2161629434954,54.166666666666664,1610612753,71,56,2023-11-22T01:21:17Z,3150000,False,-21.0,119.0,1,left,P. Banchero 12' pullup Jump Shot (15 PTS),[1631094],1610612753.0,ORL,pullup,,,Banchero,P. Banchero,,,,,In The Paint (Non-RA),8-16 Center,12.05,Made,15.0,,,,,,,,,,,,,,,,,
325,PT10M34.00S,2023-11-22T01:21:27.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630567,86.5473061760841,40.19607843137255,1610612761,71,56,2023-11-22T01:21:33Z,3160000,False,-49.0,74.0,1,right,MISS S. Barnes 8' driving Layup,[1630567],1610612761.0,TOR,driving,,,Barnes,S. Barnes,,,,,In The Paint (Non-RA),8-16 Left,8.88,Missed,,,,,,,,,,,,,,,,,,
326,PT10M31.00S,2023-11-22T01:21:30.1Z,3,REGULAR,rebound,defensive,[],1631094,,,1610612753,71,56,2023-11-22T01:21:33Z,3170000,False,,,0,,P. Banchero REBOUND (Off:1 Def:3),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,325.0,4.0,3.0,1.0,,,,,
327,PT10M28.00S,2023-11-22T01:21:38.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630591,12.302890932982917,53.92156862745098,1610612753,71,56,2023-11-22T01:21:51Z,3180000,False,-20.0,63.0,1,left,MISS J. Suggs 6' Layup - blocked,"[1630591, 1627751]",1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,In The Paint (Non-RA),0-8 Center,6.61,Missed,,,,,,,,,,,,,,,,,Poeltl,1627751.0
328,PT10M28.00S,2023-11-22T01:21:38.0Z,3,REGULAR,block,,[],1627751,,,1610612753,71,56,2023-11-22T01:21:43Z,3190000,False,,,0,,J. Poeltl BLOCK (1 BLK),[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
329,PT10M23.00S,2023-11-22T01:21:43.0Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612761,71,56,2023-11-22T01:21:51Z,3200000,False,,,0,,TEAM defensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,327.0,,,,,,,,
330,PT10M19.00S,2023-11-22T01:21:48.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203471,83.919185282523,58.333333333333336,1610612761,71,56,2023-11-22T01:24:05Z,3210000,False,42.0,99.0,1,right,MISS D. Schroder 10' pullup Shot - blocked,"[203471, 1629048]",1610612761.0,TOR,pullup,,,Schroder,D. Schroder,,,,,In The Paint (Non-RA),8-16 Center,10.71,Missed,,,,,,,,,,,,,,,,,Bitadze,1629048.0
331,PT10M19.00S,2023-11-22T01:21:48.1Z,3,REGULAR,block,,[],1629048,,,1610612761,71,56,2023-11-22T01:21:51Z,3220000,False,,,0,,G. Bitadze BLOCK (4 BLK),[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
332,PT10M19.00S,2023-11-22T01:21:48.1Z,3,REGULAR,rebound,defensive,[],1629048,,,1610612753,71,56,2023-11-22T01:21:57Z,3230000,False,,,0,,G. Bitadze REBOUND (Off:1 Def:3),[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,330.0,4.0,3.0,1.0,,,,,
335,PT09M58.00S,2023-11-22T01:22:27.5Z,3,REGULAR,2pt,Jump Shot,[],1631094,19.793035479632064,67.8921568627451,1610612753,71,56,2023-11-22T01:22:32Z,3250000,False,-89.0,134.0,1,left,MISS P. Banchero 16' pullup Shot,[1631094],1610612753.0,ORL,pullup,,,Banchero,P. Banchero,,,,,Mid-Range,16-24 Left Center,16.08,Missed,,,,,,,,,,,,,,,,,,
336,PT09M54.00S,2023-11-22T01:22:31.5Z,3,REGULAR,rebound,offensive,[],1630591,,,1610612753,71,56,2023-11-22T01:22:32Z,3260000,False,,,0,,J. Suggs REBOUND (Off:1 Def:1),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,335.0,2.0,1.0,1.0,,,,,
337,PT09M51.00S,2023-11-22T01:22:33.3Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1630532,6.1268068331143235,50.0,1610612753,73,56,2023-11-22T01:22:39Z,3270000,False,0.0,5.0,1,left,F. Wagner cutting DUNK (11 PTS) (J. Suggs 3 AST),"[1630532, 1630591]",1610612753.0,ORL,cutting,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,0.51,Made,11.0,,,,,,J. Suggs,1630591.0,3.0,,,,,,,,,
339,PT09M42.00S,2023-11-22T01:22:46.9Z,3,REGULAR,foul,personal,[],1630532,,,1610612761,73,56,2023-11-22T01:24:45Z,3290000,False,,,0,,F. Wagner personal FOUL (2 PF),"[1630532, 1627783]",1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Mid-Range,16-24 Center,,,,202037.0,2.0,0.0,Siakam,1627783.0,,,,,,,,,,,,
341,PT09M31.00S,2023-11-22T01:23:15.8Z,3,REGULAR,2pt,Jump Shot,[],203471,76.03482260183968,48.529411764705884,1610612761,73,56,2023-11-22T01:23:20Z,3310000,False,-7.0,173.0,1,right,MISS D. Schroder 17' pullup Shot,[203471],1610612761.0,TOR,pullup,,,Schroder,D. Schroder,,,,,Mid-Range,16-24 Center,17.3,Missed,,,,,,,,,,,,,,,,,,
342,PT09M27.00S,2023-11-22T01:23:19.8Z,3,REGULAR,rebound,defensive,[],1631094,,,1610612753,73,56,2023-11-22T01:23:20Z,3320000,False,,,0,,P. Banchero REBOUND (Off:1 Def:4),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,341.0,5.0,4.0,1.0,,,,,
