actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
567,PT09M30.00S,2025-04-10T02:58:51.8Z,4,REGULAR,3pt,Jump Shot,[],1641712,22.683968462549277,10.294117647058822,1610612757,91,92,2025-04-10T02:58:56Z,5380000,False,199.0,161.0,1,left,MISS R. Rupert 25' 3PT,[1641712],1610612757.0,POR,,,,Rupert,R. Rupert,,,,,Above the Break 3,24+ Right Center,,,,,,25.54,Missed,,,,,,,,,,,,,
568,PT09M28.00S,2025-04-10T02:58:53.8Z,4,REGULAR,rebound,defensive,[],1629004,,,1610612762,91,92,2025-04-10T02:58:56Z,5390000,False,,,0,,S. Mykhailiuk REBOUND (Off:0 Def:4),[1629004],1610612762.0,UTA,,,,Mykhailiuk,S. Mykhailiuk,,,,,Above the Break 3,24+ Right Center,,,,,,,,567.0,4.0,4.0,0.0,,,,,,,,,
569,PT09M17.00S,2025-04-10T02:59:05.0Z,4,REGULAR,3pt,Jump Shot,[],1629004,95.0886990801577,96.32352941176471,1610612762,94,92,2025-04-10T02:59:12Z,5400000,False,232.0,-6.0,1,right,S. Mykhailiuk 3PT  (7 PTS),[1629004],1610612762.0,UTA,,,,Mykhailiuk,S. Mykhailiuk,,,,,Right Corner 3,24+ Right,,,,,,23.17,Made,,,,,7.0,,,,,,,,
571,PT08M54.00S,2025-04-10T02:59:28.5Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1631133,9.674770039421814,46.568627450980394,1610612757,94,94,2025-04-10T02:59:33Z,5420000,False,17.0,38.0,1,left,J. Walker cutting DUNK (10 PTS) (M. Thybulle 4 AST),"[1631133, 1629680]",1610612757.0,POR,cutting,,,Walker,J. Walker,,,,,Restricted Area,0-8 Center,,,,,,4.21,Made,,,,,10.0,,,,M. Thybulle,1629680.0,4.0,,
573,PT08M46.00S,2025-04-10T02:59:35.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631131,92.32917214191852,51.470588235294116,1610612762,96,94,2025-04-10T03:01:07Z,5440000,False,7.0,20.0,1,right,O. Tshiebwe cutting Layup (17 PTS) (B. Sensabaugh 3 AST),"[1631131, 1641729]",1610612762.0,UTA,cutting,,,Tshiebwe,O. Tshiebwe,,,,,Restricted Area,0-8 Center,,,,,,2.1,Made,,,,,17.0,,,,B. Sensabaugh,1641729.0,3.0,,
575,PT08M22.00S,2025-04-10T02:59:59.5Z,4,REGULAR,3pt,Jump Shot,[],1630625,30.962549277266753,68.62745098039215,1610612757,96,94,2025-04-10T03:01:24Z,5460000,False,-93.0,239.0,1,left,MISS D. Banton 25' step back 3PT,[1630625],1610612757.0,POR,step back,,,Banton,D. Banton,,,,,Above the Break 3,24+ Left Center,,,,,,25.6,Missed,,,,,,,,,,,,,
576,PT08M19.00S,2025-04-10T03:00:02.5Z,4,REGULAR,rebound,defensive,[],1630695,,,1610612762,96,94,2025-04-10T03:00:05Z,5470000,False,,,0,,M. Potter REBOUND (Off:1 Def:2),[1630695],1610612762.0,UTA,,,,Potter,M. Potter,,,,,Above the Break 3,24+ Left Center,,,,,,,,575.0,3.0,2.0,1.0,,,,,,,,,
577,PT08M17.00S,2025-04-10T03:00:06.9Z,4,REGULAR,foul,personal,['2freethrow'],1630625,,,1610612762,96,94,2025-04-10T03:00:13Z,5480000,False,,,0,,D. Banton shooting personal FOUL (3 PF) (Sensabaugh 2 FT),"[1630625, 1641729]",1610612757.0,POR,shooting,,,Banton,D. Banton,,,,,In The Paint (Non-RA),0-8 Center,1155.0,3.0,0.0,Sensabaugh,1641729.0,,,,,,,,,,,,,,,
579,PT08M17.00S,2025-04-10T03:00:37.2Z,4,REGULAR,freethrow,1 of 2,['fastbreak'],1641729,,,1610612762,97,94,2025-04-10T03:01:43Z,5500000,False,,,0,,B. Sensabaugh Free Throw 1 of 2 (12 PTS),[1641729],1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,,,,,,,,,Made,,,,,12.0,,,,,,,,
580,PT08M17.00S,2025-04-10T03:00:38.2Z,4,REGULAR,substitution,out,[],1631131,,,1610612762,97,94,2025-04-10T03:00:49Z,5510000,False,,,0,,SUB out: O. Tshiebwe,[1631131],1610612762.0,UTA,,,,Tshiebwe,O. Tshiebwe,,,,,,,,,,,,,,,,,,,,,,,,,,
581,PT08M17.00S,2025-04-10T03:00:38.2Z,4,REGULAR,substitution,out,[],1630625,,,1610612762,97,94,2025-04-10T03:00:49Z,5520000,False,,,0,,SUB out: D. Banton,[1630625],1610612757.0,POR,,,,Banton,D. Banton,,,,,,,,,,,,,,,,,,,,,,,,,,
582,PT08M17.00S,2025-04-10T03:00:38.2Z,4,REGULAR,substitution,out,[],1631200,,,1610612762,97,94,2025-04-10T03:00:49Z,5530000,False,,,0,,SUB out: K. Murray,[1631200],1610612757.0,POR,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
583,PT08M17.00S,2025-04-10T03:00:38.2Z,4,REGULAR,substitution,in,[],1642271,,,1610612762,97,94,2025-04-10T03:00:49Z,5540000,False,,,0,,SUB in: K. Filipowski,[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,,,,,,,,,,,,,,,,,,,,,,
584,PT08M17.00S,2025-04-10T03:00:38.2Z,4,REGULAR,substitution,in,[],1631101,,,1610612762,97,94,2025-04-10T03:00:49Z,5550000,False,,,0,,SUB in: S. Sharpe,[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
587,PT08M17.00S,2025-04-10T03:00:38.2Z,4,REGULAR,substitution,in,[],1641739,,,1610612762,97,94,2025-04-10T03:01:17Z,5565000,False,,,0,,SUB in: T. Camara,[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,
586,PT08M17.00S,2025-04-10T03:00:37.2Z,4,REGULAR,freethrow,2 of 2,['fastbreak'],1641729,,,1610612762,98,94,2025-04-10T03:01:43Z,5570000,False,,,0,,B. Sensabaugh Free Throw 2 of 2 (13 PTS),[1641729],1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,,,,,,,,,Made,,,,,13.0,,,,,,,,
588,PT08M00.00S,2025-04-10T03:01:20.1Z,4,REGULAR,3pt,Jump Shot,[],1641739,23.340998685939553,9.313725490196079,1610612757,98,94,2025-04-10T03:01:24Z,5580000,False,203.0,167.0,1,left,MISS T. Camara 26' 3PT,[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,Above the Break 3,24+ Right Center,,,,,,26.31,Missed,,,,,,,,,,,,,
589,PT07M56.00S,2025-04-10T03:01:24.1Z,4,REGULAR,rebound,defensive,[],1642271,,,1610612762,98,94,2025-04-10T03:01:24Z,5590000,False,,,0,,K. Filipowski REBOUND (Off:1 Def:9),[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,Above the Break 3,24+ Right Center,,,,,,,,588.0,10.0,9.0,1.0,,,,,,,,,
590,PT07M44.00S,2025-04-10T03:01:36.2Z,4,REGULAR,3pt,Jump Shot,[],1630531,89.30683311432325,4.166666666666666,1610612762,98,94,2025-04-10T03:02:39Z,5600000,False,-229.0,48.0,1,right,MISS J. Springer pullup 3PT,[1630531],1610612762.0,UTA,pullup,,,Springer,J. Springer,,,,,Left Corner 3,24+ Left,,,,,,23.42,Missed,,,,,,,,,,,,,
591,PT07M42.00S,2025-04-10T03:01:38.2Z,4,REGULAR,rebound,defensive,[],1631133,,,1610612757,98,94,2025-04-10T03:01:41Z,5610000,False,,,0,,J. Walker REBOUND (Off:1 Def:4),[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,Left Corner 3,24+ Left,,,,,,,,590.0,5.0,4.0,1.0,,,,,,,,,
592,PT07M29.00S,2025-04-10T03:01:51.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631133,8.360709592641262,55.392156862745104,1610612757,98,96,2025-04-10T03:01:55Z,5620000,False,-27.0,26.0,1,left,J. Walker Layup (12 PTS) (M. Thybulle 5 AST),"[1631133, 1629680]",1610612757.0,POR,,,,Walker,J. Walker,,,,,Restricted Area,0-8 Center,,,,,,3.76,Made,,,,,12.0,,,,M. Thybulle,1629680.0,5.0,,
594,PT07M12.00S,2025-04-10T03:02:10.0Z,4,REGULAR,foul,offensive,[],1642271,,,1610612762,98,96,2025-04-10T03:02:16Z,5640000,False,,,0,,K. Filipowski offensive FOUL (5 PF),"[1642271, 1631133]",1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,In The Paint (Non-RA),8-16 Right,1204.0,5.0,0.0,Walker,1631133.0,,,,,,,,,,,,,,,
596,PT07M12.00S,2025-04-10T03:02:10.0Z,4,REGULAR,turnover,offensive foul,[],1642271,,,1610612762,98,96,2025-04-10T03:02:10Z,5660000,False,,,0,,K. Filipowski offensive foul TURNOVER (4 TO),[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,In The Paint (Non-RA),8-16 Right,1204.0,,,,,,,,,,,,4.0,,,,,,,
597,PT06M57.00S,2025-04-10T03:02:37.3Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1631101,30.831143232588698,75.0,1610612757,98,99,2025-04-10T03:04:00Z,5670000,False,-125.0,237.0,1,left,S. Sharpe 26' 3PT step back (32 PTS),[1631101],1610612757.0,POR,step back,,,Sharpe,S. Sharpe,,,,,Above the Break 3,24+ Left Center,,,,,,26.82,Made,,,,,32.0,,,,,,,,
598,PT06M38.00S,2025-04-10T03:02:56.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629004,94.95729303547962,41.42156862745098,1610612762,98,99,2025-04-10T03:03:39Z,5680000,False,-43.0,-5.0,1,right,MISS S. Mykhailiuk driving Layup,[1629004],1610612762.0,UTA,driving,,,Mykhailiuk,S. Mykhailiuk,,,,,In The Paint (Non-RA),0-8 Center,,,,,,4.32,Missed,,,,,,,,,,,,,
599,PT06M38.00S,2025-04-10T03:02:56.7Z,4,REGULAR,rebound,offensive,[],1642271,,,1610612762,98,99,2025-04-10T03:03:39Z,5690000,False,,,0,,K. Filipowski REBOUND (Off:2 Def:9),[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,598.0,11.0,9.0,2.0,,,,,,,,,
600,PT06M37.00S,2025-04-10T03:03:03.5Z,4,REGULAR,foul,personal,[],1631133,,,1610612762,98,99,2025-04-10T03:04:50Z,5700000,False,,,0,,J. Walker personal FOUL (3 PF),"[1631133, 1642271]",1610612757.0,POR,,,,Walker,J. Walker,,,,,Restricted Area,0-8 Center,1204.0,3.0,0.0,Filipowski,1642271.0,,,,,,,,,,,,,,,
602,PT06M37.00S,2025-04-10T03:04:52.2Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612762,98,99,2025-04-10T03:04:52Z,5720000,False,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
603,PT06M37.00S,2025-04-10T03:05:39.4Z,4,REGULAR,substitution,out,[],1629004,,,1610612762,98,99,2025-04-10T03:06:13Z,5730000,False,,,0,,SUB out: S. Mykhailiuk,[1629004],1610612762.0,UTA,,,,Mykhailiuk,S. Mykhailiuk,,,,,,,,,,,,,,,,,,,,,,,,,,
604,PT06M37.00S,2025-04-10T03:05:39.4Z,4,REGULAR,substitution,in,[],1641718,,,1610612762,98,99,2025-04-10T03:06:13Z,5740000,False,,,0,,SUB in: K. George,[1641718],1610612762.0,UTA,,,,George,K. George,,,,,,,,,,,,,,,,,,,,,,,,,,
605,PT06M33.00S,2025-04-10T03:06:16.8Z,4,REGULAR,turnover,bad pass,[],1641718,,,1610612762,98,99,2025-04-10T03:06:21Z,5750000,False,,,0,,K. George bad pass TURNOVER (5 TO),"[1641718, 1641739]",1610612762.0,UTA,,,,George,K. George,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,5.0,Camara,1641739.0,,,,,
606,PT06M33.00S,2025-04-10T03:06:16.8Z,4,REGULAR,steal,,[],1641739,,,1610612757,98,99,2025-04-10T03:06:18Z,5760000,False,,,0,,T. Camara STEAL (2 STL),[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
607,PT06M31.00S,2025-04-10T03:06:19.9Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1641712,8.360709592641262,42.8921568627451,1610612757,98,101,2025-04-10T03:06:47Z,5770000,False,36.0,26.0,1,left,R. Rupert running DUNK (15 PTS) (M. Thybulle 6 AST),"[1641712, 1629680]",1610612757.0,POR,running,,,Rupert,R. Rupert,,,,,In The Paint (Non-RA),0-8 Center,,,,,,4.41,Made,,,,,15.0,,,,M. Thybulle,1629680.0,6.0,,
610,PT06M04.00S,2025-04-10T03:06:46.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642271,92.32917214191852,40.931372549019606,1610612762,100,101,2025-04-10T03:06:53Z,5800000,False,-45.0,20.0,1,right,K. Filipowski driving floating bank Jump Shot (16 PTS),[1642271],1610612762.0,UTA,driving floating bank,,,Filipowski,K. Filipowski,,,,,In The Paint (Non-RA),0-8 Center,,,,,,4.94,Made,,,,,16.0,,,,,,,,
612,PT05M46.00S,2025-04-10T03:07:03.6Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1629680,9.149145860709593,46.568627450980394,1610612757,100,103,2025-04-10T03:07:08Z,5820000,False,17.0,34.0,1,left,M. Thybulle driving DUNK (7 PTS) (S. Sharpe 3 AST),"[1629680, 1631101]",1610612757.0,POR,driving,,,Thybulle,M. Thybulle,,,,,Restricted Area,0-8 Center,,,,,,3.77,Made,,,,,7.0,,,,S. Sharpe,1631101.0,3.0,,
614,PT05M27.00S,2025-04-10T03:07:33.6Z,4,REGULAR,turnover,traveling,[],1630695,,,1610612762,100,103,2025-04-10T03:07:38Z,5840000,False,,,0,,M. Potter traveling TURNOVER (3 TO),[1630695],1610612762.0,UTA,,,,Potter,M. Potter,,,,,Above the Break 3,24+ Left Center,1155.0,,,,,,,,,,,,3.0,,,,,,,
615,PT05M05.00S,2025-04-10T03:08:06.3Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],1631101,26.10052562417871,48.28431372549019,1610612757,100,103,2025-04-10T03:08:30Z,5850000,False,9.0,193.0,1,left,MISS S. Sharpe 19' fadeaway Shot,[1631101],1610612757.0,POR,fadeaway,,,Sharpe,S. Sharpe,,,,,Mid-Range,16-24 Center,,,,,,19.3,Missed,,,,,,,,,,,,,
616,PT05M01.00S,2025-04-10T03:08:10.3Z,4,REGULAR,rebound,defensive,[],1642271,,,1610612762,100,103,2025-04-10T03:08:11Z,5860000,False,,,0,,K. Filipowski REBOUND (Off:2 Def:10),[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,Mid-Range,16-24 Center,,,,,,,,615.0,12.0,10.0,2.0,,,,,,,,,
617,PT04M56.00S,2025-04-10T03:08:14.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1641718,92.32917214191852,56.372549019607845,1610612762,100,103,2025-04-10T03:09:11Z,5870000,False,32.0,20.0,1,right,MISS K. George running Layup,[1641718],1610612762.0,UTA,running,,,George,K. George,,,,,Restricted Area,0-8 Center,,,,,,3.74,Missed,,,,,,,,,,,,,
618,PT04M52.00S,2025-04-10T03:08:18.3Z,4,REGULAR,rebound,offensive,[],1642271,,,1610612762,100,103,2025-04-10T03:08:18Z,5880000,False,,,0,,K. Filipowski REBOUND (Off:3 Def:10),[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,Restricted Area,0-8 Center,,,,,,,,617.0,13.0,10.0,3.0,,,,,,,,,
619,PT04M52.00S,2025-04-10T03:08:18.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1642271,94.40999984741211,50.0,1610612762,102,103,2025-04-10T03:08:18Z,5890000,False,0.0,0.0,1,right,K. Filipowski putback Layup (18 PTS),[1642271],1610612762.0,UTA,putback,,,Filipowski,K. Filipowski,,,,,Mid-Range,8-16 Left,,,,,,0.0,Made,,,,,18.0,,,,,,,,
620,PT04M45.00S,2025-04-10T03:08:25.3Z,4,REGULAR,3pt,Jump Shot,[],1629680,29.517082785808146,77.20588235294117,1610612757,102,106,2025-04-10T03:09:41Z,5900000,False,-136.0,225.0,1,left,M. Thybulle 26' 3PT pullup (10 PTS) (S. Sharpe 4 AST),"[1629680, 1631101]",1610612757.0,POR,pullup,,,Thybulle,M. Thybulle,,,,,Above the Break 3,24+ Left Center,,,,,,26.29,Made,,,,,10.0,,,,S. Sharpe,1631101.0,4.0,,
622,PT04M27.00S,2025-04-10T03:08:44.2Z,4,REGULAR,3pt,Jump Shot,[],1641729,70.77858081471747,78.67647058823529,1610612762,102,106,2025-04-10T03:08:48Z,5920000,False,143.0,222.0,1,right,MISS B. Sensabaugh 26' 3PT,[1641729],1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,Above the Break 3,24+ Right Center,,,,,,26.45,Missed,,,,,,,,,,,,,
623,PT04M27.00S,2025-04-10T03:08:44.2Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612757,102,106,2025-04-10T03:08:48Z,5930000,False,,,0,,TEAM defensive REBOUND,[],1610612757.0,POR,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,622.0,,,,,,,,,,,,
625,PT04M27.00S,2025-04-10T03:08:48.0Z,4,REGULAR,substitution,out,[],1630695,,,1610612757,102,106,2025-04-10T03:08:54Z,5950000,False,,,0,,SUB out: M. Potter,[1630695],1610612762.0,UTA,,,,Potter,M. Potter,,,,,,,,,,,,,,,,,,,,,,,,,,
626,PT04M27.00S,2025-04-10T03:08:48.0Z,4,REGULAR,substitution,in,[],1630548,,,1610612757,102,106,2025-04-10T03:08:54Z,5960000,False,,,0,,SUB in: J. Juzang,[1630548],1610612762.0,UTA,,,,Juzang,J. Juzang,,,,,,,,,,,,,,,,,,,,,,,,,,
627,PT04M14.00S,2025-04-10T03:09:12.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629680,9.280551905387648,44.11764705882353,1610612757,102,108,2025-04-10T03:09:17Z,5970000,False,29.0,35.0,1,left,M. Thybulle driving Layup (12 PTS) (S. Sharpe 5 AST),"[1629680, 1631101]",1610612757.0,POR,driving,,,Thybulle,M. Thybulle,,,,,In The Paint (Non-RA),0-8 Center,,,,,,4.55,Made,,,,,12.0,,,,S. Sharpe,1631101.0,5.0,,
629,PT04M03.00S,2025-04-10T03:09:28.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630548,93.24901445466492,60.29411764705882,1610612762,102,108,2025-04-10T03:10:50Z,5990000,False,51.0,11.0,1,right,MISS J. Juzang floating Shot,[1630548],1610612762.0,UTA,floating,,,Juzang,J. Juzang,,,,,In The Paint (Non-RA),0-8 Center,,,,,,5.27,Missed,,,,,,,,,,,,,
630,PT04M02.00S,2025-04-10T03:09:29.7Z,4,REGULAR,rebound,offensive,[],1642271,,,1610612762,102,108,2025-04-10T03:10:50Z,6000000,False,,,0,,K. Filipowski REBOUND (Off:4 Def:10),[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,629.0,14.0,10.0,4.0,,,,,,,,,
631,PT04M01.00S,2025-04-10T03:09:31.8Z,4,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1642271,94.40999984741211,50.0,1610612762,104,108,2025-04-10T03:10:54Z,6010000,False,0.0,0.0,1,right,K. Filipowski tip DUNK (20 PTS),[1642271],1610612762.0,UTA,tip,,,Filipowski,K. Filipowski,,,,,Restricted Area,0-8 Center,,,,,,0.0,Made,,,,,20.0,,,,,,,,
632,PT03M45.00S,2025-04-10T03:09:44.4Z,4,REGULAR,foul,personal,[],1630548,,,1610612757,104,108,2025-04-10T03:42:40Z,6020000,False,,,0,,J. Juzang loose ball personal FOUL (3 PF),"[1630548, 1641739]",1610612762.0,UTA,loose ball,,,Juzang,J. Juzang,,,,,In The Paint (Non-RA),8-16 Center,1155.0,3.0,0.0,Camara,1641739.0,,,,,,,,,,,,,,,
634,PT03M41.00S,2025-04-10T03:10:10.2Z,4,REGULAR,foul,personal,[],1641718,,,1610612757,104,108,2025-04-10T03:12:18Z,6040000,False,,,0,,K. George personal FOUL (2 PF),"[1641718, 1631133]",1610612762.0,UTA,,,,George,K. George,,,,,In The Paint (Non-RA),0-8 Center,203591.0,2.0,0.0,Walker,1631133.0,,,,,,,,,,,,,,,
637,PT03M39.00S,2025-04-10T03:10:38.0Z,4,REGULAR,foul,offensive,[],1631133,,,1610612757,104,108,2025-04-10T03:10:54Z,6070000,False,,,0,,J. Walker offensive FOUL (4 PF),"[1631133, 1641718]",1610612757.0,POR,,,,Walker,J. Walker,,,,,Mid-Range,16-24 Left Center,1204.0,4.0,0.0,George,1641718.0,,,,,,,,,,,,,,,
639,PT03M39.00S,2025-04-10T03:10:38.0Z,4,REGULAR,turnover,offensive foul,[],1631133,,,1610612757,104,108,2025-04-10T03:10:38Z,6090000,False,,,0,,J. Walker offensive foul TURNOVER (4 TO),[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,Mid-Range,16-24 Left Center,1204.0,,,,,,,,,,,,4.0,,,,,,,
640,PT03M22.00S,2025-04-10T03:11:07.1Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1641729,69.72733245729303,25.0,1610612762,104,108,2025-04-10T03:12:42Z,6100000,False,-125.0,232.0,1,right,MISS B. Sensabaugh 26' pullup 3PT,[1641729],1610612762.0,UTA,pullup,,,Sensabaugh,B. Sensabaugh,,,,,Above the Break 3,24+ Left Center,,,,,,26.36,Missed,,,,,,,,,,,,,
641,PT03M21.00S,2025-04-10T03:11:08.4Z,4,REGULAR,rebound,offensive,[],1630548,,,1610612762,104,108,2025-04-10T03:11:08Z,6110000,False,,,0,,J. Juzang REBOUND (Off:1 Def:3),[1630548],1610612762.0,UTA,,,,Juzang,J. Juzang,,,,,Above the Break 3,24+ Left Center,,,,,,,,640.0,4.0,3.0,1.0,,,,,,,,,
642,PT03M19.00S,2025-04-10T03:11:10.6Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1641729,78.13731931668858,11.519607843137255,1610612762,107,108,2025-04-10T03:11:15Z,6120000,False,-192.0,153.0,1,right,B. Sensabaugh 24' 3PT  (16 PTS) (J. Springer 3 AST),"[1641729, 1630531]",1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,Above the Break 3,24+ Left Center,,,,,,24.58,Made,,,,,16.0,,,,J. Springer,1630531.0,3.0,,
644,PT02M53.00S,2025-04-10T03:11:36.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631101,10.988830486202366,48.28431372549019,1610612757,107,110,2025-04-10T03:11:41Z,6140000,False,9.0,51.0,1,left,S. Sharpe driving Layup (34 PTS),[1631101],1610612757.0,POR,driving,,,Sharpe,S. Sharpe,,,,,In The Paint (Non-RA),0-8 Center,,,,,,5.15,Made,,,,,34.0,,,,,,,,
645,PT02M33.00S,2025-04-10T03:11:55.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641718,88.78120893561103,53.92156862745098,1610612762,107,110,2025-04-10T03:11:59Z,6150000,False,20.0,53.0,1,right,MISS K. George driving floating Shot,[1641718],1610612762.0,UTA,driving floating,,,George,K. George,,,,,In The Paint (Non-RA),0-8 Center,,,,,,5.65,Missed,,,,,,,,,,,,,
646,PT02M31.00S,2025-04-10T03:11:57.5Z,4,REGULAR,rebound,defensive,[],1629680,,,1610612757,107,110,2025-04-10T03:11:59Z,6160000,False,,,0,,M. Thybulle REBOUND (Off:0 Def:3),[1629680],1610612757.0,POR,,,,Thybulle,M. Thybulle,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,645.0,3.0,3.0,0.0,,,,,,,,,
647,PT02M27.00S,2025-04-10T03:12:01.2Z,4,REGULAR,turnover,lost ball,[],1631101,,,1610612757,107,110,2025-04-10T03:15:20Z,6170000,False,,,0,,S. Sharpe lost ball TURNOVER (5 TO),"[1631101, 1630548]",1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,5.0,Juzang,1630548.0,,,,,
648,PT02M27.00S,2025-04-10T03:12:01.2Z,4,REGULAR,steal,,[],1630548,,,1610612762,107,110,2025-04-10T03:12:02Z,6180000,False,,,0,,J. Juzang STEAL (2 STL),[1630548],1610612762.0,UTA,,,,Juzang,J. Juzang,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
649,PT02M25.00S,2025-04-10T03:12:04.4Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1641729,83.26215505913272,4.166666666666666,1610612762,110,110,2025-04-10T03:15:27Z,6190000,False,-229.0,105.0,1,right,B. Sensabaugh 25' 3PT  (19 PTS) (K. Filipowski 4 AST),"[1641729, 1642271]",1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,Above the Break 3,24+ Left Center,,,,,,25.2,Made,,,,,19.0,,,,K. Filipowski,1642271.0,4.0,,
651,PT02M05.00S,2025-04-10T03:12:24.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631101,9.411957950065702,61.51960784313726,1610612757,110,112,2025-04-10T03:12:31Z,6210000,False,-58.0,36.0,1,left,S. Sharpe 6' driving Layup (36 PTS),[1631101],1610612757.0,POR,driving,,,Sharpe,S. Sharpe,,,,,In The Paint (Non-RA),0-8 Center,,,,,,6.79,Made,,,,,36.0,,,,,,,,
652,PT01M40.00S,2025-04-10T03:12:48.7Z,4,REGULAR,3pt,Jump Shot,[],1641718,71.82982917214193,21.07843137254902,1610612762,110,112,2025-04-10T03:12:55Z,6220000,False,-145.0,212.0,1,right,MISS K. George 25' step back 3PT,[1641718],1610612762.0,UTA,step back,,,George,K. George,,,,,Above the Break 3,24+ Left Center,,,,,,25.69,Missed,,,,,,,,,,,,,
653,PT01M38.00S,2025-04-10T03:12:50.7Z,4,REGULAR,rebound,defensive,[],1629680,,,1610612757,110,112,2025-04-10T03:12:55Z,6230000,False,,,0,,M. Thybulle REBOUND (Off:0 Def:4),[1629680],1610612757.0,POR,,,,Thybulle,M. Thybulle,,,,,Above the Break 3,24+ Left Center,,,,,,,,652.0,4.0,4.0,0.0,,,,,,,,,
654,PT01M16.00S,2025-04-10T03:13:12.9Z,4,REGULAR,3pt,Jump Shot,[],1641739,24.917871222076215,86.02941176470588,1610612757,110,112,2025-04-10T03:13:17Z,6240000,False,-180.0,182.0,1,left,MISS T. Camara 25' 3PT,[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,Above the Break 3,24+ Left Center,,,,,,25.58,Missed,,,,,,,,,,,,,
