actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId
422,PT04M35.00S,2025-03-01T04:00:07.1Z,3,REGULAR,freethrow,2 of 2,[],1629638,,,1610612750,83,75,2025-03-01T04:00:07Z,4060000,False,,,0,,N. Alexander-Walker Free Throw 2 of 2 (7 PTS),[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
423,PT04M18.00S,2025-03-01T04:00:26.4Z,3,REGULAR,2pt,Jump Shot,[],1641729,92.32917214191852,25.735294117647058,1610612762,85,75,2025-03-01T04:00:48Z,4070000,False,-121.0,20.0,1,right,B. Sensabaugh 12' turnaround fadeaway Jump Shot (17 PTS) (K. George 5 AST),"[1641729, 1641718]",1610612762.0,UTA,turnaround fadeaway,,,Sensabaugh,B. Sensabaugh,,,,,Mid-Range,8-16 Left,12.29,Made,17.0,,,,,,,,,,,,K. George,1641718.0,5.0,,,
424,PT04M08.00S,2025-03-01T04:00:37.2Z,3,REGULAR,foul,personal,[],1641729,,,1610612750,85,75,2025-03-01T04:00:55Z,4080000,False,,,0,,B. Sensabaugh personal FOUL (1 PF),"[1641729, 1628978]",1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,1628951.0,1.0,0.0,DiVincenzo,1628978.0,,,,,,
426,PT04M08.00S,2025-03-01T04:00:43.8Z,3,REGULAR,substitution,out,[],1629638,,,1610612750,85,75,2025-03-01T04:00:47Z,4100000,False,,,0,,SUB out: N. Alexander-Walker,[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
427,PT04M08.00S,2025-03-01T04:00:43.8Z,3,REGULAR,substitution,in,[],1642265,,,1610612750,85,75,2025-03-01T04:00:47Z,4110000,False,,,0,,SUB in: R. Dillingham,[1642265],1610612750.0,MIN,,,,Dillingham,R. Dillingham,,,,,,,,,,,,,,,,,,,,,,,,,,
428,PT03M59.00S,2025-03-01T04:01:07.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628978,8.886333771353483,56.61764705882353,1610612750,85,75,2025-03-01T04:01:11Z,4120000,False,-33.0,31.0,1,left,MISS D. DiVincenzo driving Layup,[1628978],1610612750.0,MIN,driving,,,DiVincenzo,D. DiVincenzo,,,,,In The Paint (Non-RA),0-8 Center,4.53,Missed,,,,,,,,,,,,,,,,,,
429,PT03M56.00S,2025-03-01T04:01:10.0Z,3,REGULAR,rebound,defensive,[],1641729,,,1610612762,85,75,2025-03-01T04:01:11Z,4130000,False,,,0,,B. Sensabaugh REBOUND (Off:0 Def:2),[1641729],1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,In The Paint (Non-RA),0-8 Center,,,,428.0,2.0,2.0,0.0,,,,,,,,,,,,,
430,PT03M53.00S,2025-03-01T04:01:13.0Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1630231,92.46057818659659,42.40196078431372,1610612762,87,75,2025-03-01T04:01:20Z,4140000,False,-38.0,18.0,1,right,K. Martin running alley-oop DUNK (4 PTS) (K. George 6 AST),"[1630231, 1641718]",1610612762.0,UTA,running alley-oop,,,Martin,K. Martin,,,,,Restricted Area,0-8 Center,4.22,Made,4.0,,,,,,,,,,,,K. George,1641718.0,6.0,,,
432,PT03M38.00S,2025-03-01T04:01:27.3Z,3,REGULAR,3pt,Jump Shot,[],1629675,29.911300919842315,27.450980392156865,1610612750,87,78,2025-03-01T04:01:56Z,4160000,False,113.0,229.0,1,left,N. Reid 25' 3PT pullup (19 PTS) (R. Dillingham 1 AST),"[1629675, 1642265]",1610612750.0,MIN,pullup,,,Reid,N. Reid,,,,,Above the Break 3,24+ Right Center,25.5,Made,19.0,,,,,,,,,,,,R. Dillingham,1642265.0,1.0,,,
434,PT03M18.00S,2025-03-01T04:01:47.1Z,3,REGULAR,3pt,Jump Shot,[],1641729,76.82325886990802,86.51960784313727,1610612762,87,78,2025-03-01T04:01:53Z,4180000,False,183.0,165.0,1,right,MISS B. Sensabaugh 24' step back 3PT,[1641729],1610612762.0,UTA,step back,,,Sensabaugh,B. Sensabaugh,,,,,Above the Break 3,24+ Right Center,24.64,Missed,,,,,,,,,,,,,,,,,,
435,PT03M14.00S,2025-03-01T04:01:51.1Z,3,REGULAR,rebound,defensive,[],1629675,,,1610612750,87,78,2025-03-01T04:01:53Z,4190000,False,,,0,,N. Reid REBOUND (Off:1 Def:7),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Above the Break 3,24+ Right Center,,,,434.0,8.0,7.0,1.0,,,,,,,,,,,,,
436,PT03M06.00S,2025-03-01T04:01:59.3Z,3,REGULAR,3pt,Jump Shot,[],1629675,28.203022339027594,19.11764705882353,1610612750,87,81,2025-03-01T04:02:04Z,4200000,False,154.0,213.0,1,left,N. Reid 26' 3PT step back (22 PTS) (R. Dillingham 2 AST),"[1629675, 1642265]",1610612750.0,MIN,step back,,,Reid,N. Reid,,,,,Above the Break 3,24+ Right Center,26.28,Made,22.0,,,,,,,,,,,,R. Dillingham,1642265.0,2.0,,,
438,PT02M46.00S,2025-03-01T04:02:19.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1641718,91.67214191852825,54.90196078431373,1610612762,89,81,2025-03-01T04:02:24Z,4220000,False,25.0,26.0,1,right,K. George cutting Layup (2 PTS) (K. Filipowski 1 AST),"[1641718, 1642271]",1610612762.0,UTA,cutting,,,George,K. George,,,,,Restricted Area,0-8 Center,3.56,Made,2.0,,,,,,,,,,,,K. Filipowski,1642271.0,1.0,,,
440,PT02M32.00S,2025-03-01T04:02:35.2Z,3,REGULAR,foul,personal,['2freethrow'],1642262,,,1610612750,89,81,2025-03-01T04:02:42Z,4240000,False,,,0,,C. Williams shooting personal FOUL (2 PF) (Garza 2 FT),"[1642262, 1630568]",1610612762.0,UTA,shooting,,,Williams,C. Williams,,,,,Restricted Area,0-8 Center,,,,,,,,,,1627526.0,2.0,0.0,Garza,1630568.0,,,,,,
442,PT02M32.00S,2025-03-01T04:03:00.2Z,3,REGULAR,freethrow,1 of 2,[],1630568,,,1610612750,89,82,2025-03-01T04:03:00Z,4260000,False,,,0,,L. Garza Free Throw 1 of 2 (10 PTS),[1630568],1610612750.0,MIN,,,,Garza,L. Garza,,,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
443,PT02M32.00S,2025-03-01T04:03:01.9Z,3,REGULAR,substitution,out,[],1641729,,,1610612750,89,82,2025-03-01T04:03:04Z,4270000,False,,,0,,SUB out: B. Sensabaugh,[1641729],1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,,,,,,,,,,,,,,,,,,,,,,
444,PT02M32.00S,2025-03-01T04:03:01.9Z,3,REGULAR,substitution,in,[],1630531,,,1610612750,89,82,2025-03-01T04:03:04Z,4280000,False,,,0,,SUB in: J. Springer,[1630531],1610612762.0,UTA,,,,Springer,J. Springer,,,,,,,,,,,,,,,,,,,,,,,,,,
445,PT02M32.00S,2025-03-01T04:03:19.4Z,3,REGULAR,freethrow,2 of 2,[],1630568,,,1610612750,89,83,2025-03-01T04:03:19Z,4290000,False,,,0,,L. Garza Free Throw 2 of 2 (11 PTS),[1630568],1610612750.0,MIN,,,,Garza,L. Garza,,,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
446,PT02M15.00S,2025-03-01T04:03:39.4Z,3,REGULAR,turnover,bad pass,[],1642262,,,1610612762,89,83,2025-03-01T04:03:44Z,4300000,False,,,0,,C. Williams bad pass TURNOVER (1 TO),"[1642262, 1628978]",1610612762.0,UTA,,,,Williams,C. Williams,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,1.0,DiVincenzo,1628978.0
447,PT02M15.00S,2025-03-01T04:03:39.4Z,3,REGULAR,steal,,[],1628978,,,1610612750,89,83,2025-03-01T04:03:41Z,4310000,False,,,0,,D. DiVincenzo STEAL (2 STL),[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
448,PT02M10.00S,2025-03-01T04:03:47.2Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630531,,,1610612750,89,83,2025-03-01T04:03:57Z,4320000,False,,,0,,J. Springer personal FOUL (1 PF) (Garza 2 FT),"[1630531, 1630568]",1610612762.0,UTA,,,,Springer,J. Springer,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,2714.0,1.0,0.0,Garza,1630568.0,,,,,,
450,PT02M10.00S,2025-03-01T04:04:12.2Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1630568,,,1610612750,89,84,2025-03-01T04:04:30Z,4340000,False,,,0,,L. Garza Free Throw 1 of 2 (12 PTS),[1630568],1610612750.0,MIN,,,,Garza,L. Garza,,,,,,,,Made,12.0,,,,,,,,,,,,,,,,,
451,PT02M10.00S,2025-03-01T04:04:12.2Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1630568,,,1610612750,89,84,2025-03-01T04:04:30Z,4350000,False,,,0,,MISS L. Garza Free Throw 2 of 2,[1630568],1610612750.0,MIN,,,,Garza,L. Garza,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
452,PT02M07.00S,2025-03-01T04:04:15.2Z,3,REGULAR,rebound,offensive,[],1629675,,,1610612750,89,84,2025-03-01T04:04:30Z,4360000,False,,,0,,N. Reid REBOUND (Off:2 Def:7),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,451.0,9.0,7.0,2.0,,,,,,,,,,,,,
453,PT02M07.00S,2025-03-01T04:04:30.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1629675,11.645860709592641,50.245098039215684,1610612750,89,84,2025-03-01T04:04:35Z,4370000,False,-1.0,57.0,1,left,MISS N. Reid putback Layup,[1629675],1610612750.0,MIN,putback,,,Reid,N. Reid,,,,,In The Paint (Non-RA),0-8 Center,5.7,Missed,,,,,,,,,,,,,,,,,,
454,PT02M05.00S,2025-03-01T04:04:32.4Z,3,REGULAR,rebound,defensive,[],1642271,,,1610612762,89,84,2025-03-01T04:19:54Z,4380000,False,,,0,,K. Filipowski REBOUND (Off:1 Def:5),[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,In The Paint (Non-RA),0-8 Center,,,,453.0,6.0,5.0,1.0,,,,,,,,,,,,,
562,PT02M05.00S,2025-03-01T04:04:32.5Z,3,REGULAR,turnover,lost ball,[],1642271,,,1610612762,89,84,2025-03-01T04:19:58Z,4385000,False,,,0,,K. Filipowski lost ball TURNOVER (2 TO),"[1642271, 1641740]",1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,2.0,Clark,1641740.0
563,PT02M05.00S,2025-03-01T04:04:32.5Z,3,REGULAR,steal,,[],1641740,,,1610612750,89,84,2025-03-01T04:19:02Z,4387500,False,,,0,,J. Clark STEAL (2 STL),[1641740],1610612750.0,MIN,,,,Clark,J. Clark,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
455,PT02M02.00S,2025-03-01T04:04:34.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1641740,5.590000152587891,50.0,1610612750,89,86,2025-03-01T04:19:43Z,4390000,False,0.0,0.0,1,left,J. Clark Layup (2 PTS),[1641740],1610612750.0,MIN,,,,Clark,J. Clark,,,,,Restricted Area,0-8 Center,0.0,Made,2.0,,,,,,,,,,,,,,,,,
456,PT01M47.00S,2025-03-01T04:04:49.4Z,3,REGULAR,2pt,Jump Shot,[],1641718,82.21090670170827,31.862745098039213,1610612762,89,86,2025-03-01T04:04:55Z,4400000,False,-91.0,115.0,1,right,MISS K. George 14' pullup Shot,[1641718],1610612762.0,UTA,pullup,,,George,K. George,,,,,Mid-Range,8-16 Left,14.62,Missed,,,,,,,,,,,,,,,,,,
457,PT01M41.00S,2025-03-01T04:04:55.4Z,3,REGULAR,rebound,defensive,[],1628978,,,1610612750,89,86,2025-03-01T04:04:55Z,4410000,False,,,0,,D. DiVincenzo REBOUND (Off:0 Def:5),[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,Mid-Range,8-16 Left,,,,456.0,5.0,5.0,0.0,,,,,,,,,,,,,
458,PT01M35.00S,2025-03-01T04:05:02.6Z,3,REGULAR,turnover,bad pass,[],1641740,,,1610612750,89,86,2025-03-01T04:05:06Z,4420000,False,,,0,,J. Clark bad pass TURNOVER (1 TO),"[1641740, 1630231]",1610612750.0,MIN,,,,Clark,J. Clark,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,1.0,Martin,1630231.0
459,PT01M35.00S,2025-03-01T04:05:02.6Z,3,REGULAR,steal,,[],1630231,,,1610612762,89,86,2025-03-01T04:05:04Z,4430000,False,,,0,,K. Martin STEAL (1 STL),[1630231],1610612762.0,UTA,,,,Martin,K. Martin,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
460,PT01M30.00S,2025-03-01T04:05:07.4Z,3,REGULAR,turnover,bad pass,[],1630531,,,1610612762,89,86,2025-03-01T04:05:11Z,4440000,False,,,0,,J. Springer bad pass TURNOVER (1 TO),"[1630531, 1629675]",1610612762.0,UTA,,,,Springer,J. Springer,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,,,,,,1.0,Reid,1629675.0
461,PT01M30.00S,2025-03-01T04:05:07.4Z,3,REGULAR,steal,,[],1629675,,,1610612750,89,86,2025-03-01T04:05:09Z,4450000,False,,,0,,N. Reid STEAL (2 STL),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,,,,,,,,
462,PT01M27.00S,2025-03-01T04:05:11.3Z,3,REGULAR,turnover,out-of-bounds,[],1629675,,,1610612750,89,86,2025-03-01T04:05:16Z,4460000,False,,,0,,N. Reid bad pass out-of-bounds TURNOVER (1 TO),[1629675],1610612750.0,MIN,bad pass,,,Reid,N. Reid,,,,,Restricted Area,0-8 Center,,,,,,,,,,1627526.0,,,,,,,,1.0,,
463,PT01M16.00S,2025-03-01T04:05:44.5Z,3,REGULAR,turnover,lost ball,[],1642271,,,1610612762,89,86,2025-03-01T04:05:48Z,4470000,False,,,0,,K. Filipowski lost ball TURNOVER (3 TO),"[1642271, 1641740]",1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,3.0,Clark,1641740.0
464,PT01M16.00S,2025-03-01T04:05:44.5Z,3,REGULAR,steal,,[],1641740,,,1610612750,89,86,2025-03-01T04:13:24Z,4480000,False,,,0,,J. Clark STEAL (3 STL),[1641740],1610612750.0,MIN,,,,Clark,J. Clark,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
465,PT01M05.00S,2025-03-01T04:05:55.5Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1628978,36.21879106438896,59.55882352941176,1610612750,89,86,2025-03-01T04:06:00Z,4490000,False,-48.0,288.0,1,left,MISS D. DiVincenzo 29' 3PT,[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Center,29.19,Missed,,,,,,,,,,,,,,,,,,
466,PT01M01.00S,2025-03-01T04:05:59.5Z,3,REGULAR,rebound,defensive,[],1641718,,,1610612762,89,86,2025-03-01T04:06:00Z,4500000,False,,,0,,K. George REBOUND (Off:1 Def:1),[1641718],1610612762.0,UTA,,,,George,K. George,,,,,Above the Break 3,24+ Center,,,,465.0,2.0,1.0,1.0,,,,,,,,,,,,,
467,PT00M50.90S,2025-03-01T04:06:09.8Z,3,REGULAR,3pt,Jump Shot,[],1642262,93.9060446780552,95.09803921568627,1610612762,92,86,2025-03-01T04:06:14Z,4510000,False,225.0,5.0,1,right,C. Williams 3PT  (9 PTS) (K. George 7 AST),"[1642262, 1641718]",1610612762.0,UTA,,,,Williams,C. Williams,,,,,Right Corner 3,24+ Right,22.56,Made,9.0,,,,,,,,,,,,K. George,1641718.0,7.0,,,
469,PT00M41.60S,2025-03-01T04:06:21.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628978,6.1268068331143235,44.6078431372549,1610612750,92,86,2025-03-01T04:07:06Z,4530000,False,27.0,5.0,1,left,MISS D. DiVincenzo driving Layup,[1628978],1610612750.0,MIN,driving,,,DiVincenzo,D. DiVincenzo,,,,,Restricted Area,0-8 Center,2.75,Missed,,,,,,,,,,,,,,,,,,
470,PT00M40.80S,2025-03-01T04:06:21.9Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612750,92,86,2025-03-01T04:07:06Z,4540000,False,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,Restricted Area,0-8 Center,,,,469.0,,,,,,,,,,,,,,,,
472,PT00M35.90S,2025-03-01T04:06:46.0Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1628978,17.296320630749015,4.901960784313726,1610612750,92,89,2025-03-01T04:06:51Z,4560000,False,225.0,110.0,1,left,D. DiVincenzo 25' 3PT  (9 PTS) (L. Garza 1 AST),"[1628978, 1630568]",1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Right Center,25.09,Made,9.0,,,,,,,,,,,,L. Garza,1630568.0,1.0,,,
474,PT00M25.20S,2025-03-01T04:07:05.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1642262,89.83245729303549,44.11764705882353,1610612762,92,89,2025-03-01T04:07:37Z,4580000,False,-29.0,43.0,1,right,MISS C. Williams driving Layup - blocked,"[1642262, 1628978]",1610612762.0,UTA,driving,,,Williams,C. Williams,,,,,In The Paint (Non-RA),0-8 Center,5.22,Missed,,,,,,DiVincenzo,1628978.0,,,,,,,,,,,
475,PT00M25.20S,2025-03-01T04:07:05.9Z,3,REGULAR,block,,[],1628978,,,1610612762,92,89,2025-03-01T04:07:08Z,4590000,False,,,0,,D. DiVincenzo BLOCK (1 BLK),[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
476,PT00M21.20S,2025-03-01T04:07:09.9Z,3,REGULAR,rebound,defensive,[],1642265,,,1610612750,92,89,2025-03-01T04:07:10Z,4600000,False,,,0,,R. Dillingham REBOUND (Off:1 Def:2),[1642265],1610612750.0,MIN,,,,Dillingham,R. Dillingham,,,,,In The Paint (Non-RA),0-8 Center,,,,474.0,3.0,2.0,1.0,,,,,,,,,,,,,
477,PT00M16.30S,2025-03-01T04:07:14.8Z,3,REGULAR,3pt,Jump Shot,[],1641740,5.338370565045992,94.85294117647058,1610612750,92,92,2025-03-01T04:08:13Z,4610000,False,-224.0,-2.0,1,left,J. Clark 3PT  (5 PTS) (D. DiVincenzo 4 AST),"[1641740, 1628978]",1610612750.0,MIN,,,,Clark,J. Clark,,,,,Left Corner 3,24+ Left,22.43,Made,5.0,,,,,,,,,,,,D. DiVincenzo,1628978.0,4.0,,,
479,PT00M02.10S,2025-03-01T04:07:35.2Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1630231,92.72339027595268,44.11764705882353,1610612762,94,92,2025-03-01T04:07:39Z,4630000,False,-29.0,16.0,1,right,K. Martin alley-oop DUNK (6 PTS) (K. George 8 AST),"[1630231, 1641718]",1610612762.0,UTA,alley-oop,,,Martin,K. Martin,,,,,Restricted Area,0-8 Center,3.34,Made,6.0,,,,,,,,,,,,K. George,1641718.0,8.0,,,
481,PT00M00.00S,2025-03-01T04:07:42.1Z,3,REGULAR,3pt,Jump Shot,[],1641740,64.86530880420499,85.7843137254902,1610612750,94,92,2025-03-01T04:08:57Z,4650000,False,-179.0,557.0,1,left,MISS J. Clark 58' pullup 3PT,[1641740],1610612750.0,MIN,pullup,,,Clark,J. Clark,,,,,Above the Break 3,24+ Right Center,58.52,Missed,,,,,,,,,,,,,,,,,,
482,PT00M00.00S,2025-03-01T04:07:44.4Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612750,94,92,2025-03-01T04:07:44Z,4660000,False,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,Above the Break 3,24+ Right Center,,,,481.0,,,,,,,,,,,,,,,,
483,PT00M00.00S,2025-03-01T04:07:45.5Z,3,REGULAR,period,end,[],0,,,1610612750,94,92,2025-03-01T04:07:45Z,4670000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
484,PT12M00.00S,2025-03-01T04:10:16.2Z,4,REGULAR,substitution,out,['startperiod'],1641718,,,1610612750,94,92,2025-03-01T04:10:37Z,4680000,False,,,0,,SUB out: K. George,[1641718],1610612762.0,UTA,,,,George,K. George,,,,,,,,,,,,,,,,,,,,,,,,,,
485,PT12M00.00S,2025-03-01T04:10:16.2Z,4,REGULAR,substitution,out,['startperiod'],1642262,,,1610612750,94,92,2025-03-01T04:10:37Z,4690000,False,,,0,,SUB out: C. Williams,[1642262],1610612762.0,UTA,,,,Williams,C. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
486,PT12M00.00S,2025-03-01T04:10:16.2Z,4,REGULAR,substitution,out,['startperiod'],1630231,,,1610612750,94,92,2025-03-01T04:10:37Z,4700000,False,,,0,,SUB out: K. Martin,[1630231],1610612762.0,UTA,,,,Martin,K. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
487,PT12M00.00S,2025-03-01T04:10:16.2Z,4,REGULAR,substitution,in,['startperiod'],1629012,,,1610612750,94,92,2025-03-01T04:10:37Z,4710000,False,,,0,,SUB in: C. Sexton,[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,,,,,,,,,,,,,,,,,,,,,,
488,PT12M00.00S,2025-03-01T04:10:16.2Z,4,REGULAR,substitution,in,['startperiod'],1628381,,,1610612750,94,92,2025-03-01T04:10:37Z,4720000,False,,,0,,SUB in: J. Collins,[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
489,PT12M00.00S,2025-03-01T04:10:16.2Z,4,REGULAR,substitution,in,['startperiod'],1642268,,,1610612750,94,92,2025-03-01T04:10:37Z,4730000,False,,,0,,SUB in: I. Collier,[1642268],1610612762.0,UTA,,,,Collier,I. Collier,,,,,,,,,,,,,,,,,,,,,,,,,,
490,PT12M00.00S,2025-03-01T04:11:01.6Z,4,REGULAR,period,start,[],0,,,1610612762,94,92,2025-03-01T04:11:01Z,4740000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
491,PT11M51.00S,2025-03-01T04:11:12.1Z,4,REGULAR,foul,personal,[],1629675,,,1610612762,94,92,2025-03-01T04:11:21Z,4750000,False,,,0,,N. Reid personal FOUL (2 PF),"[1629675, 1628381]",1610612750.0,MIN,,,,Reid,N. Reid,,,,,Mid-Range,8-16 Right,,,,,,,,,,1628951.0,2.0,0.0,Collins,1628381.0,,,,,,
493,PT11M45.00S,2025-03-01T04:11:37.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1642268,93.11760840998686,44.85294117647059,1610612762,96,92,2025-03-01T04:11:41Z,4770000,False,-26.0,12.0,1,right,I. Collier cutting Layup (10 PTS) (K. Filipowski 2 AST),"[1642268, 1642271]",1610612762.0,UTA,cutting,,,Collier,I. Collier,,,,,Restricted Area,0-8 Center,2.84,Made,10.0,,,,,,,,,,,,K. Filipowski,1642271.0,2.0,,,
495,PT11M29.00S,2025-03-01T04:11:52.3Z,4,REGULAR,3pt,Jump Shot,[],1628978,25.837713534822605,85.7843137254902,1610612750,96,92,2025-03-01T04:11:57Z,4790000,False,-179.0,190.0,1,left,MISS D. DiVincenzo 26' 3PT,[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Left Center,26.13,Missed,,,,,,,,,,,,,,,,,,
496,PT11M27.00S,2025-03-01T04:11:54.3Z,4,REGULAR,rebound,defensive,[],1628381,,,1610612762,96,92,2025-03-01T04:11:57Z,4800000,False,,,0,,J. Collins REBOUND (Off:2 Def:9),[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,Above the Break 3,24+ Left Center,,,,495.0,11.0,9.0,2.0,,,,,,,,,,,,,
497,PT11M20.00S,2025-03-01T04:12:01.5Z,4,REGULAR,turnover,bad pass,[],1642268,,,1610612762,96,92,2025-03-01T04:12:06Z,4810000,False,,,0,,I. Collier bad pass TURNOVER (5 TO),"[1642268, 1630568]",1610612762.0,UTA,,,,Collier,I. Collier,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,5.0,Garza,1630568.0
498,PT11M20.00S,2025-03-01T04:12:01.5Z,4,REGULAR,steal,,[],1630568,,,1610612750,96,92,2025-03-01T04:12:03Z,4820000,False,,,0,,L. Garza STEAL (1 STL),[1630568],1610612750.0,MIN,,,,Garza,L. Garza,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
499,PT11M14.00S,2025-03-01T04:12:07.6Z,4,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1629675,31.488173455978973,21.568627450980394,1610612750,96,92,2025-03-01T04:12:33Z,4830000,False,142.0,243.0,1,left,MISS N. Reid 28' step back 3PT,[1629675],1610612750.0,MIN,step back,,,Reid,N. Reid,,,,,Above the Break 3,24+ Right Center,28.2,Missed,,,,,,,,,,,,,,,,,,
500,PT11M09.00S,2025-03-01T04:12:12.6Z,4,REGULAR,rebound,defensive,[],1642271,,,1610612762,96,92,2025-03-01T04:12:13Z,4840000,False,,,0,,K. Filipowski REBOUND (Off:1 Def:6),[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,Above the Break 3,24+ Right Center,,,,499.0,7.0,6.0,1.0,,,,,,,,,,,,,
501,PT11M01.00S,2025-03-01T04:12:19.4Z,4,REGULAR,3pt,Jump Shot,[],1628381,67.36202365308804,47.549019607843135,1610612762,96,92,2025-03-01T04:12:24Z,4850000,False,-12.0,254.0,1,right,MISS J. Collins 25' 3PT,[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,Above the Break 3,24+ Center,25.46,Missed,,,,,,,,,,,,,,,,,,
502,PT10M59.00S,2025-03-01T04:12:22.9Z,4,REGULAR,rebound,offensive,[],1642271,,,1610612762,96,92,2025-03-01T04:12:22Z,4860000,False,,,0,,K. Filipowski REBOUND (Off:2 Def:6),[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,Above the Break 3,24+ Center,,,,501.0,8.0,6.0,2.0,,,,,,,,,,,,,
