actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotDistance,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId
438,PT05M15.00S,2025-02-04T03:41:39.3Z,3,REGULAR,3pt,Jump Shot,[],1630169,31.61957950065703,34.55882352941176,1610612754,76,68,2025-02-04T03:41:45Z,4320000,False,77.0,245.0,1,left,MISS T. Haliburton 25' step back 3PT,[1630169],1610612754.0,IND,step back,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Center,,,,,,Missed,,25.66,,,,,,,,,,,,
439,PT05M10.00S,2025-02-04T03:41:44.3Z,3,REGULAR,rebound,defensive,[],1631117,,,1610612762,76,68,2025-02-04T03:41:45Z,4330000,False,,,0,,W. Kessler REBOUND (Off:1 Def:7),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,Above the Break 3,24+ Center,,,,,,,,,,,438.0,8.0,7.0,1.0,,,,,,
440,PT04M55.00S,2025-02-04T03:41:58.9Z,3,REGULAR,3pt,Jump Shot,[],1641718,67.88764783180025,23.03921568627451,1610612762,76,68,2025-02-04T03:42:32Z,4340000,False,-135.0,249.0,1,right,MISS K. George 28' pullup 3PT,[1641718],1610612762.0,UTA,pullup,,,George,K. George,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,28.35,,,,,,,,,,,,
441,PT04M53.00S,2025-02-04T03:42:00.9Z,3,REGULAR,rebound,offensive,[],1631117,,,1610612762,76,68,2025-02-04T03:42:04Z,4350000,False,,,0,,W. Kessler REBOUND (Off:2 Def:7),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,440.0,9.0,7.0,2.0,,,,,,
442,PT04M51.00S,2025-02-04T03:42:03.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631117,92.32917214191852,41.66666666666667,1610612762,76,68,2025-02-04T03:42:07Z,4360000,False,-42.0,20.0,1,right,MISS W. Kessler putback Layup,[1631117],1610612762.0,UTA,putback,,,Kessler,W. Kessler,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,4.61,,,,,,,,,,,,
443,PT04M49.00S,2025-02-04T03:42:05.9Z,3,REGULAR,rebound,defensive,[],1641716,,,1610612754,76,68,2025-02-04T03:42:05Z,4370000,False,,,0,,J. Walker REBOUND (Off:0 Def:1),[1641716],1610612754.0,IND,,,,Walker,J. Walker,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,442.0,1.0,1.0,0.0,,,,,,
444,PT04M29.00S,2025-02-04T03:42:26.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641716,13.485545335085414,59.55882352941176,1610612754,76,70,2025-02-04T03:42:33Z,4380000,False,-48.0,74.0,1,left,J. Walker 8' driving floating Jump Shot (7 PTS) (B. Sheppard 2 AST),"[1641716, 1641767]",1610612754.0,IND,driving floating,,,Walker,J. Walker,,,,,In The Paint (Non-RA),8-16 Left,,,,,,Made,7.0,8.83,,,,,,,B. Sheppard,1641767.0,2.0,,,
445,PT04M29.00S,2025-02-04T03:42:29.7Z,3,REGULAR,foul,personal,['1freethrow'],1630695,,,1610612754,76,70,2025-02-04T03:42:46Z,4390000,False,,,0,,M. Potter shooting personal FOUL (1 PF) (Walker 1 FT),"[1630695, 1641716]",1610612762.0,UTA,shooting,,,Potter,M. Potter,,,,,In The Paint (Non-RA),8-16 Left,1627519.0,1.0,0.0,Walker,1641716.0,,,,,,,,,,,,,,,
448,PT04M29.00S,2025-02-04T03:42:55.9Z,3,REGULAR,freethrow,1 of 1,[],1641716,,,1610612754,76,70,2025-02-04T03:42:59Z,4410000,False,,,0,,MISS J. Walker Free Throw 1 of 1,[1641716],1610612754.0,IND,,,,Walker,J. Walker,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
449,PT04M27.00S,2025-02-04T03:42:57.9Z,3,REGULAR,rebound,defensive,[],1628374,,,1610612762,76,70,2025-02-04T03:42:59Z,4420000,False,,,0,,L. Markkanen REBOUND (Off:2 Def:4),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,448.0,6.0,4.0,2.0,,,,,,
450,PT04M13.00S,2025-02-04T03:43:10.7Z,3,REGULAR,3pt,Jump Shot,[],203903,69.59592641261499,70.34313725490196,1610612762,76,70,2025-02-04T03:43:16Z,4430000,False,102.0,233.0,1,right,MISS J. Clarkson 25' 3PT,[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,25.45,,,,,,,,,,,,
451,PT04M10.00S,2025-02-04T03:43:13.7Z,3,REGULAR,rebound,offensive,[],1630695,,,1610612762,76,70,2025-02-04T03:43:16Z,4440000,False,,,0,,M. Potter REBOUND (Off:2 Def:1),[1630695],1610612762.0,UTA,,,,Potter,M. Potter,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,450.0,3.0,1.0,2.0,,,,,,
452,PT04M10.00S,2025-02-04T03:43:15.7Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1641716,,,1610612762,76,70,2025-02-04T03:43:22Z,4450000,False,,,0,,J. Walker shooting personal FOUL (1 PF) (Potter 2 FT),"[1641716, 1630695]",1610612754.0,IND,shooting,,,Walker,J. Walker,,,,,Restricted Area,0-8 Center,1627519.0,1.0,0.0,Potter,1630695.0,,,,,,,,,,,,,,,
454,PT04M10.00S,2025-02-04T03:43:40.2Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1630695,,,1610612762,77,70,2025-02-04T03:43:40Z,4470000,False,,,0,,M. Potter Free Throw 1 of 2 (1 PTS),[1630695],1610612762.0,UTA,,,,Potter,M. Potter,,,,,,,,,,,,Made,1.0,,,,,,,,,,,,,
455,PT04M10.00S,2025-02-04T03:43:43.0Z,3,REGULAR,substitution,out,[],1631117,,,1610612762,77,70,2025-02-04T03:43:47Z,4480000,False,,,0,,SUB out: W. Kessler,[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,,,,,,,,,,,,,,,,,,,,,,
456,PT04M10.00S,2025-02-04T03:43:43.0Z,3,REGULAR,substitution,in,[],1642271,,,1610612762,77,70,2025-02-04T03:43:47Z,4490000,False,,,0,,SUB in: K. Filipowski,[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,,,,,,,,,,,,,,,,,,,,,,
457,PT04M10.00S,2025-02-04T03:44:04.7Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1630695,,,1610612762,78,70,2025-02-04T03:44:04Z,4500000,False,,,0,,M. Potter Free Throw 2 of 2 (2 PTS),[1630695],1610612762.0,UTA,,,,Potter,M. Potter,,,,,,,,,,,,Made,2.0,,,,,,,,,,,,,
458,PT03M54.00S,2025-02-04T03:44:24.0Z,3,REGULAR,turnover,out-of-bounds,[],1630167,,,1610612754,78,70,2025-02-04T03:44:34Z,4510000,False,,,0,,O. Toppin lost ball out-of-bounds TURNOVER (1 TO),[1630167],1610612754.0,IND,lost ball,,,Toppin,O. Toppin,,,,,In The Paint (Non-RA),8-16 Left,1626300.0,,,,,,,,,,,,,,,,,1.0,,
459,PT03M46.00S,2025-02-04T03:44:36.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1641718,88.25558475689881,49.754901960784316,1610612762,80,70,2025-02-04T03:44:42Z,4520000,False,-1.0,58.0,1,right,K. George driving finger roll Layup (12 PTS),[1641718],1610612762.0,UTA,driving finger roll,,,George,K. George,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,12.0,5.79,,,,,,,,,,,,
460,PT03M36.00S,2025-02-04T03:44:46.3Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1630169,9.674770039421814,48.03921568627451,1610612754,80,72,2025-02-04T03:44:50Z,4530000,False,10.0,38.0,1,left,T. Haliburton driving DUNK (14 PTS) (A. Nesmith 2 AST),"[1630169, 1630174]",1610612754.0,IND,driving,,,Haliburton,T. Haliburton,,,,,Restricted Area,0-8 Center,,,,,,Made,14.0,3.96,,,,,,,A. Nesmith,1630174.0,2.0,,,
461,PT03M27.00S,2025-02-04T03:44:55.0Z,3,REGULAR,3pt,Jump Shot,[],1628374,61.84296977660972,50.98039215686274,1610612762,83,72,2025-02-04T03:44:59Z,4540000,False,5.0,306.0,1,right,L. Markkanen 30' 3PT  (16 PTS) (K. George 9 AST),"[1628374, 1641718]",1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Above the Break 3,24+ Center,,,,,,Made,16.0,30.62,,,,,,,K. George,1641718.0,9.0,,,
463,PT03M13.00S,2025-02-04T03:45:09.1Z,3,REGULAR,3pt,Jump Shot,[],1630167,5.732588699080158,95.34313725490196,1610612754,83,72,2025-02-04T03:45:14Z,4560000,False,-227.0,1.0,1,left,MISS O. Toppin 3PT,[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,Left Corner 3,24+ Left,,,,,,Missed,,22.67,,,,,,,,,,,,
464,PT03M11.00S,2025-02-04T03:45:11.1Z,3,REGULAR,rebound,defensive,[],1628374,,,1610612762,83,72,2025-02-04T03:45:14Z,4570000,False,,,0,,L. Markkanen REBOUND (Off:2 Def:5),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Left Corner 3,24+ Left,,,,,,,,,,,463.0,7.0,5.0,2.0,,,,,,
465,PT02M57.00S,2025-02-04T03:45:25.2Z,3,REGULAR,3pt,Jump Shot,[],1641718,70.64717477003943,22.54901960784314,1610612762,83,72,2025-02-04T03:45:30Z,4580000,False,-137.0,223.0,1,right,MISS K. George 26' step back 3PT,[1641718],1610612762.0,UTA,step back,,,George,K. George,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,26.22,,,,,,,,,,,,
466,PT02M54.00S,2025-02-04T03:45:28.2Z,3,REGULAR,rebound,defensive,[],1630167,,,1610612754,83,72,2025-02-04T03:45:30Z,4590000,False,,,0,,O. Toppin REBOUND (Off:0 Def:3),[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,465.0,3.0,3.0,0.0,,,,,,
467,PT02M50.00S,2025-02-04T03:45:35.0Z,3,REGULAR,foul,personal,['2freethrow'],1628374,,,1610612754,83,72,2025-02-04T03:45:39Z,4600000,False,,,0,,L. Markkanen shooting personal FOUL (1 PF) (Haliburton 2 FT),"[1628374, 1630169]",1610612762.0,UTA,shooting,,,Markkanen,L. Markkanen,,,,,Restricted Area,0-8 Center,1627519.0,1.0,0.0,Haliburton,1630169.0,,,,,,,,,,,,,,,
469,PT02M50.00S,2025-02-04T03:46:01.6Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],1630169,,,1610612754,83,73,2025-02-04T03:46:25Z,4620000,False,,,0,,T. Haliburton Free Throw 1 of 2 (15 PTS),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,,,,,Made,15.0,,,,,,,,,,,,,
470,PT02M50.00S,2025-02-04T03:46:01.6Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],1630169,,,1610612754,83,73,2025-02-04T03:46:25Z,4630000,False,,,0,,MISS T. Haliburton Free Throw 2 of 2,[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
471,PT02M48.00S,2025-02-04T03:46:03.6Z,3,REGULAR,rebound,defensive,[],1642271,,,1610612762,83,73,2025-02-04T03:46:25Z,4640000,False,,,0,,K. Filipowski REBOUND (Off:1 Def:3),[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,,,,,,,,,,,,,470.0,4.0,3.0,1.0,,,,,,
472,PT02M36.00S,2025-02-04T03:46:36.7Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630169,,,1610612762,83,73,2025-02-04T03:46:50Z,4650000,False,,,0,,T. Haliburton personal FOUL (1 PF) (Potter 2 FT),"[1630169, 1630695]",1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,In The Paint (Non-RA),8-16 Left,1627519.0,1.0,0.0,Potter,1630695.0,,,,,,,,,,,,,,,
474,PT02M36.00S,2025-02-04T03:47:03.3Z,3,REGULAR,freethrow,1 of 2,[],1630695,,,1610612762,83,73,2025-02-04T03:47:03Z,4670000,False,,,0,,MISS M. Potter Free Throw 1 of 2,[1630695],1610612762.0,UTA,,,,Potter,M. Potter,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
475,PT02M36.00S,2025-02-04T03:47:03.3Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612762,83,73,2025-02-04T03:47:03Z,4680000,False,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,474.0,,,,,,,,,
476,PT02M36.00S,2025-02-04T03:47:04.1Z,3,REGULAR,substitution,out,[],1641718,,,1610612762,83,73,2025-02-04T03:47:14Z,4690000,False,,,0,,SUB out: K. George,[1641718],1610612762.0,UTA,,,,George,K. George,,,,,,,,,,,,,,,,,,,,,,,,,,
477,PT02M36.00S,2025-02-04T03:47:04.1Z,3,REGULAR,substitution,out,[],1628374,,,1610612762,83,73,2025-02-04T03:47:14Z,4700000,False,,,0,,SUB out: L. Markkanen,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,,,
478,PT02M36.00S,2025-02-04T03:47:04.1Z,3,REGULAR,substitution,out,[],1630169,,,1610612762,83,73,2025-02-04T03:47:14Z,4710000,False,,,0,,SUB out: T. Haliburton,[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,,,
479,PT02M36.00S,2025-02-04T03:47:04.1Z,3,REGULAR,substitution,in,[],1641729,,,1610612762,83,73,2025-02-04T03:47:14Z,4720000,False,,,0,,SUB in: B. Sensabaugh,[1641729],1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,,,,,,,,,,,,,,,,,,,,,,
480,PT02M36.00S,2025-02-04T03:47:04.1Z,3,REGULAR,substitution,in,[],1642268,,,1610612762,83,73,2025-02-04T03:47:14Z,4730000,False,,,0,,SUB in: I. Collier,[1642268],1610612762.0,UTA,,,,Collier,I. Collier,,,,,,,,,,,,,,,,,,,,,,,,,,
481,PT02M36.00S,2025-02-04T03:47:04.1Z,3,REGULAR,substitution,in,[],204456,,,1610612762,83,73,2025-02-04T03:47:14Z,4740000,False,,,0,,SUB in: T. McConnell,[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,,,,,,,,,
482,PT02M36.00S,2025-02-04T03:47:26.6Z,3,REGULAR,freethrow,2 of 2,[],1630695,,,1610612762,84,73,2025-02-04T03:47:26Z,4750000,False,,,0,,M. Potter Free Throw 2 of 2 (3 PTS),[1630695],1610612762.0,UTA,,,,Potter,M. Potter,,,,,,,,,,,,Made,3.0,,,,,,,,,,,,,
483,PT02M24.00S,2025-02-04T03:47:40.0Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1641716,8.754927726675426,47.794117647058826,1610612754,84,75,2025-02-04T03:47:47Z,4760000,False,11.0,30.0,1,left,J. Walker cutting DUNK (9 PTS) (T. McConnell 5 AST),"[1641716, 204456]",1610612754.0,IND,cutting,,,Walker,J. Walker,,,,,Restricted Area,0-8 Center,,,,,,Made,9.0,3.18,,,,,,,T. McConnell,204456.0,5.0,,,
485,PT02M09.00S,2025-02-04T03:47:54.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1641729,92.46057818659659,41.911764705882355,1610612762,84,75,2025-02-04T03:49:12Z,4780000,False,-40.0,18.0,1,right,MISS B. Sensabaugh cutting Layup - blocked,"[1641729, 1630174]",1610612762.0,UTA,cutting,,,Sensabaugh,B. Sensabaugh,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,4.44,Nesmith,1630174.0,,,,,,,,,,
497,PT02M09.00S,2025-02-04T03:47:54.7Z,3,REGULAR,block,,[],1630174,,,1610612762,84,75,2025-02-04T03:48:33Z,4785000,False,,,0,,A. Nesmith BLOCK (1 BLK),[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
486,PT02M06.00S,2025-02-04T03:47:57.7Z,3,REGULAR,rebound,offensive,[],1641729,,,1610612762,84,75,2025-02-04T03:48:33Z,4790000,False,,,0,,B. Sensabaugh REBOUND (Off:2 Def:2),[1641729],1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,485.0,4.0,2.0,2.0,,,,,,
487,PT02M06.00S,2025-02-04T03:47:57.9Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1642271,72.35545335085413,19.11764705882353,1610612762,84,75,2025-02-04T03:48:02Z,4800000,False,-154.0,207.0,1,right,MISS K. Filipowski 25' 3PT,[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,25.86,,,,,,,,,,,,
488,PT02M03.00S,2025-02-04T03:48:00.9Z,3,REGULAR,rebound,defensive,[],1641767,,,1610612754,84,75,2025-02-04T03:48:02Z,4810000,False,,,0,,B. Sheppard REBOUND (Off:0 Def:2),[1641767],1610612754.0,IND,,,,Sheppard,B. Sheppard,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,487.0,2.0,2.0,0.0,,,,,,
489,PT01M52.00S,2025-02-04T03:48:11.9Z,3,REGULAR,3pt,Jump Shot,[],1630167,29.38567674113009,25.49019607843137,1610612754,84,78,2025-02-04T03:49:31Z,4820000,False,123.0,224.0,1,left,O. Toppin 25' 3PT pullup (10 PTS) (B. Sheppard 3 AST),"[1630167, 1641767]",1610612754.0,IND,pullup,,,Toppin,O. Toppin,,,,,Above the Break 3,24+ Right Center,,,,,,Made,10.0,25.5,,,,,,,B. Sheppard,1641767.0,3.0,,,
491,PT01M46.00S,2025-02-04T03:48:17.6Z,3,REGULAR,turnover,bad pass,[],1642271,,,1610612762,84,78,2025-02-04T03:48:21Z,4840000,False,,,0,,K. Filipowski bad pass TURNOVER (3 TO),"[1642271, 204456]",1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,3.0,McConnell,204456.0
492,PT01M46.00S,2025-02-04T03:48:17.6Z,3,REGULAR,steal,,[],204456,,,1610612754,84,78,2025-02-04T03:48:19Z,4850000,False,,,0,,T. McConnell STEAL (2 STL),[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
493,PT01M45.00S,2025-02-04T03:48:20.9Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1641767,8.229303547963205,50.0,1610612754,84,80,2025-02-04T03:48:25Z,4860000,False,0.0,25.0,1,left,B. Sheppard DUNK (4 PTS) (T. McConnell 6 AST),"[1641767, 204456]",1610612754.0,IND,,,,Sheppard,B. Sheppard,,,,,Restricted Area,0-8 Center,,,,,,Made,4.0,2.49,,,,,,,T. McConnell,204456.0,6.0,,,
495,PT01M45.00S,2025-02-04T03:48:24.4Z,3,REGULAR,foul,personal,['1freethrow'],1642271,,,1610612754,84,80,2025-02-04T03:48:29Z,4880000,False,,,0,,K. Filipowski shooting personal FOUL (2 PF) (Sheppard 1 FT),"[1642271, 1641767]",1610612762.0,UTA,shooting,,,Filipowski,K. Filipowski,,,,,Restricted Area,0-8 Center,1627962.0,2.0,0.0,Sheppard,1641767.0,,,,,,,,,,,,,,,
498,PT01M45.00S,2025-02-04T03:48:49.4Z,3,REGULAR,freethrow,1 of 1,['fromturnover'],1641767,,,1610612754,84,81,2025-02-04T03:48:49Z,4900000,False,,,0,,B. Sheppard Free Throw 1 of 1 (5 PTS),[1641767],1610612754.0,IND,,,,Sheppard,B. Sheppard,,,,,,,,,,,,Made,5.0,,,,,,,,,,,,,
499,PT01M45.00S,2025-02-04T03:48:58.7Z,3,REGULAR,timeout,full,['team'],0,,,1610612762,84,81,2025-02-04T03:48:58Z,4910000,False,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
501,PT01M29.00S,2025-02-04T03:50:44.0Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1641767,,,1610612762,84,81,2025-02-04T03:50:50Z,4920000,False,,,0,,B. Sheppard shooting personal FOUL (2 PF) (Clarkson 2 FT),"[1641767, 203903]",1610612754.0,IND,shooting,,,Sheppard,B. Sheppard,,,,,In The Paint (Non-RA),0-8 Center,1627962.0,2.0,0.0,Clarkson,203903.0,,,,,,,,,,,,,,,
503,PT01M29.00S,2025-02-04T03:51:08.3Z,3,REGULAR,freethrow,1 of 2,[],203903,,,1610612762,85,81,2025-02-04T03:51:08Z,4940000,False,,,0,,J. Clarkson Free Throw 1 of 2 (18 PTS),[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,,,Made,18.0,,,,,,,,,,,,,
504,PT01M29.00S,2025-02-04T03:51:23.4Z,3,REGULAR,freethrow,2 of 2,[],203903,,,1610612762,86,81,2025-02-04T03:51:23Z,4950000,False,,,0,,J. Clarkson Free Throw 2 of 2 (19 PTS),[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,,,Made,19.0,,,,,,,,,,,,,
505,PT01M15.00S,2025-02-04T03:51:39.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],204456,16.245072273324574,36.76470588235294,1610612754,86,81,2025-02-04T03:51:44Z,4960000,False,66.0,100.0,1,left,MISS T. McConnell 12' pullup Shot,[204456],1610612754.0,IND,pullup,,,McConnell,T. McConnell,,,,,In The Paint (Non-RA),8-16 Right,,,,,,Missed,,12.01,,,,,,,,,,,,
506,PT01M11.00S,2025-02-04T03:51:43.2Z,3,REGULAR,rebound,defensive,[],1642271,,,1610612762,86,81,2025-02-04T03:51:44Z,4970000,False,,,0,,K. Filipowski REBOUND (Off:1 Def:4),[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,505.0,5.0,4.0,1.0,,,,,,
507,PT01M03.00S,2025-02-04T03:51:53.0Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630174,,,1610612762,86,81,2025-02-04T03:51:59Z,4980000,False,,,0,,A. Nesmith shooting personal FOUL (2 PF) (Filipowski 2 FT),"[1630174, 1642271]",1610612754.0,IND,shooting,,,Nesmith,A. Nesmith,,,,,Restricted Area,0-8 Center,1627519.0,2.0,0.0,Filipowski,1642271.0,,,,,,,,,,,,,,,
509,PT01M03.00S,2025-02-04T03:52:13.8Z,3,REGULAR,freethrow,1 of 2,[],1642271,,,1610612762,87,81,2025-02-04T03:52:13Z,5000000,False,,,0,,K. Filipowski Free Throw 1 of 2 (9 PTS),[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,,,,,,,,Made,9.0,,,,,,,,,,,,,
510,PT01M03.00S,2025-02-04T03:52:31.2Z,3,REGULAR,freethrow,2 of 2,[],1642271,,,1610612762,88,81,2025-02-04T03:52:31Z,5010000,False,,,0,,K. Filipowski Free Throw 2 of 2 (10 PTS),[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,,,,,,,,Made,10.0,,,,,,,,,,,,,
511,PT00M52.20S,2025-02-04T03:52:46.1Z,3,REGULAR,2pt,Jump Shot,[],204456,6.915243101182654,33.088235294117645,1610612754,88,81,2025-02-04T03:52:50Z,5020000,False,85.0,13.0,1,left,MISS T. McConnell 8' pullup Shot,[204456],1610612754.0,IND,pullup,,,McConnell,T. McConnell,,,,,Mid-Range,8-16 Right,,,,,,Missed,,8.55,,,,,,,,,,,,
512,PT00M49.40S,2025-02-04T03:52:48.9Z,3,REGULAR,rebound,defensive,[],1642271,,,1610612762,88,81,2025-02-04T03:52:50Z,5030000,False,,,0,,K. Filipowski REBOUND (Off:1 Def:5),[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,Mid-Range,8-16 Right,,,,,,,,,,,511.0,6.0,5.0,1.0,,,,,,
513,PT00M30.40S,2025-02-04T03:53:07.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1642268,91.80354796320631,54.166666666666664,1610612762,88,81,2025-02-04T03:53:12Z,5040000,False,21.0,25.0,1,right,MISS I. Collier driving Layup,[1642268],1610612762.0,UTA,driving,,,Collier,I. Collier,,,,,Restricted Area,0-8 Center,,,,,,Missed,,3.21,,,,,,,,,,,,
514,PT00M27.70S,2025-02-04T03:53:10.5Z,3,REGULAR,rebound,defensive,[],1641716,,,1610612754,88,81,2025-02-04T03:53:12Z,5050000,False,,,0,,J. Walker REBOUND (Off:0 Def:2),[1641716],1610612754.0,IND,,,,Walker,J. Walker,,,,,Restricted Area,0-8 Center,,,,,,,,,,,513.0,2.0,2.0,0.0,,,,,,
515,PT00M13.60S,2025-02-04T03:53:25.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],204456,7.440867279894875,42.64705882352941,1610612754,88,83,2025-02-04T03:53:29Z,5060000,False,37.0,17.0,1,left,T. McConnell driving Layup (4 PTS) (B. Sheppard 4 AST),"[204456, 1641767]",1610612754.0,IND,driving,,,McConnell,T. McConnell,,,,,Restricted Area,0-8 Center,,,,,,Made,4.0,4.07,,,,,,,B. Sheppard,1641767.0,4.0,,,
517,PT00M00.00S,2025-02-04T03:53:41.3Z,3,REGULAR,3pt,Jump Shot,[],203903,75.3777923784494,6.862745098039216,1610612762,88,83,2025-02-04T03:54:56Z,5080000,False,-216.0,179.0,1,right,MISS J. Clarkson 28' pullup 3PT - blocked,"[203903, 204456]",1610612762.0,UTA,pullup,,,Clarkson,J. Clarkson,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,28.02,McConnell,204456.0,,,,,,,,,,
518,PT00M00.00S,2025-02-04T03:53:41.3Z,3,REGULAR,block,,[],204456,,,1610612762,88,83,2025-02-04T03:53:44Z,5090000,False,,,0,,T. McConnell BLOCK (1 BLK),[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
519,PT00M00.00S,2025-02-04T03:53:41.3Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612762,88,83,2025-02-04T03:53:46Z,5100000,False,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,517.0,,,,,,,,,
520,PT00M00.00S,2025-02-04T03:53:51.6Z,3,REGULAR,period,end,[],0,,,1610612762,88,83,2025-02-04T03:53:51Z,5110000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
