actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
418,PT09M07.00S,2025-03-23T20:59:43.1Z,3,REGULAR,foul,personal,['1freethrow'],1631117,,,1610612739,45,58,2025-03-23T20:59:47Z,4140000,False,,,0,,W. Kessler shooting personal FOUL (2 PF) (Mobley 1 FT),"[1631117, 1630596]",1610612762.0,UTA,shooting,,,Kessler,W. Kessler,,,,,In The Paint (Non-RA),0-8 Center,1627534.0,,,,,,,,,,,,,,2.0,0.0,Mobley,1630596.0,,
420,PT09M07.00S,2025-03-23T21:00:02.8Z,3,REGULAR,freethrow,1 of 1,[],1630596,,,1610612739,45,59,2025-03-23T21:00:02Z,4160000,False,,,0,,E. Mobley Free Throw 1 of 1 (11 PTS),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,Made,11.0,,,,,,,,,,,,,,,
421,PT09M00.00S,2025-03-23T21:00:18.3Z,3,REGULAR,3pt,Jump Shot,[],1642271,73.53810775295663,16.176470588235293,1610612762,45,59,2025-03-23T21:00:25Z,4170000,False,-169.0,196.0,1,right,MISS K. Filipowski 25' 3PT,[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,Above the Break 3,24+ Left Center,,,25.9,Missed,,,,,,,,,,,,,,,,
422,PT08M56.00S,2025-03-23T21:00:22.3Z,3,REGULAR,rebound,defensive,[],1628378,,,1610612739,45,59,2025-03-23T21:00:25Z,4180000,False,,,0,,D. Mitchell REBOUND (Off:0 Def:3),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Left Center,,,,,,421.0,3.0,3.0,0.0,,,,,,,,,,,
423,PT08M53.00S,2025-03-23T21:00:24.3Z,3,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1629622,10.988830486202366,45.83333333333333,1610612739,45,61,2025-03-23T21:04:52Z,4190000,False,21.0,51.0,1,left,M. Strus running DUNK (7 PTS) (D. Garland 2 AST),"[1629622, 1629636]",1610612739.0,CLE,running,,,Strus,M. Strus,,,,,In The Paint (Non-RA),0-8 Center,,,5.49,Made,7.0,,,,,D. Garland,1629636.0,2.0,,,,,,,,
425,PT08M32.00S,2025-03-23T21:00:46.2Z,3,REGULAR,turnover,bad pass,[],1642271,,,1610612762,45,61,2025-03-23T21:00:50Z,4210000,False,,,0,,K. Filipowski bad pass TURNOVER (2 TO),"[1642271, 1628378]",1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,In The Paint (Non-RA),0-8 Center,,2.0,,,,,,,,,,,Mitchell,1628378.0,,,,,,
426,PT08M32.00S,2025-03-23T21:00:46.2Z,3,REGULAR,steal,,[],1628378,,,1610612739,45,61,2025-03-23T21:00:47Z,4220000,False,,,0,,D. Mitchell STEAL (2 STL),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
427,PT08M22.00S,2025-03-23T21:00:56.1Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1628378,29.517082785808146,71.81372549019608,1610612739,45,61,2025-03-23T21:01:01Z,4230000,False,-109.0,225.0,1,left,MISS D. Mitchell 25' pullup 3PT,[1628378],1610612739.0,CLE,pullup,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Left Center,,,25.01,Missed,,,,,,,,,,,,,,,,
428,PT08M19.00S,2025-03-23T21:00:59.3Z,3,REGULAR,rebound,offensive,[],1630596,,,1610612739,45,61,2025-03-23T21:00:59Z,4240000,False,,,0,,E. Mobley REBOUND (Off:4 Def:7),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Above the Break 3,24+ Left Center,,,,,,427.0,11.0,7.0,4.0,,,,,,,,,,,
429,PT08M18.00S,2025-03-23T21:01:00.3Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1629636,28.33442838370565,22.30392156862745,1610612739,45,64,2025-03-23T21:01:05Z,4250000,False,138.0,214.0,1,left,D. Garland 25' 3PT  (9 PTS) (E. Mobley 1 AST),"[1629636, 1630596]",1610612739.0,CLE,,,,Garland,D. Garland,,,,,Above the Break 3,24+ Right Center,,,25.47,Made,9.0,,,,,E. Mobley,1630596.0,1.0,,,,,,,,
431,PT08M06.00S,2025-03-23T21:01:16.2Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612762,45,64,2025-03-23T21:01:16Z,4270000,False,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
432,PT08M06.00S,2025-03-23T21:03:47.0Z,3,REGULAR,substitution,out,[],1642268,,,1610612762,45,64,2025-03-23T21:03:55Z,4280000,False,,,0,,SUB out: I. Collier,[1642268],1610612762.0,UTA,,,,Collier,I. Collier,,,,,,,,,,,,,,,,,,,,,,,,,,
433,PT08M06.00S,2025-03-23T21:03:47.0Z,3,REGULAR,substitution,out,[],1642271,,,1610612762,45,64,2025-03-23T21:03:55Z,4290000,False,,,0,,SUB out: K. Filipowski,[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,,,,,,,,,,,,,,,,,,,,,,
434,PT08M06.00S,2025-03-23T21:03:47.0Z,3,REGULAR,substitution,out,[],1642262,,,1610612762,45,64,2025-03-23T21:03:55Z,4300000,False,,,0,,SUB out: C. Williams,[1642262],1610612762.0,UTA,,,,Williams,C. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
435,PT08M06.00S,2025-03-23T21:03:47.0Z,3,REGULAR,substitution,in,[],1630231,,,1610612762,45,64,2025-03-23T21:03:55Z,4310000,False,,,0,,SUB in: K. Martin,[1630231],1610612762.0,UTA,,,,Martin,K. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
436,PT08M06.00S,2025-03-23T21:03:47.0Z,3,REGULAR,substitution,in,[],1641718,,,1610612762,45,64,2025-03-23T21:03:55Z,4320000,False,,,0,,SUB in: K. George,[1641718],1610612762.0,UTA,,,,George,K. George,,,,,,,,,,,,,,,,,,,,,,,,,,
437,PT08M06.00S,2025-03-23T21:03:47.0Z,3,REGULAR,substitution,in,[],203903,,,1610612762,45,64,2025-03-23T21:03:55Z,4330000,False,,,0,,SUB in: J. Clarkson,[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,,,,,,,,,,,,,
438,PT07M49.00S,2025-03-23T21:04:31.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631117,91.5407358738502,56.372549019607845,1610612762,45,64,2025-03-23T21:04:47Z,4340000,False,32.0,27.0,1,right,MISS W. Kessler driving Layup,[1631117],1610612762.0,UTA,driving,,,Kessler,W. Kessler,,,,,Restricted Area,0-8 Center,,,4.18,Missed,,,,,,,,,,,,,,,,
439,PT07M49.00S,2025-03-23T21:04:31.1Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612762,45,64,2025-03-23T21:04:47Z,4350000,False,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,Restricted Area,0-8 Center,,,,,,438.0,,,,,,,,,,,,,,
440,PT07M49.00S,2025-03-23T21:04:38.6Z,3,REGULAR,turnover,shot clock,['team'],0,,,1610612762,45,64,2025-03-23T21:04:46Z,4360000,False,,,0,,UTA shot clock Team TURNOVER,[],1610612762.0,UTA,,,,,,,,,,In The Paint (Non-RA),0-8 Center,204059.0,,,,,,,,,,,,,,,,,,,
441,PT07M36.00S,2025-03-23T21:05:03.0Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630596,31.882391590013142,60.049019607843135,1610612739,45,64,2025-03-23T21:05:07Z,4370000,False,-50.0,247.0,1,left,MISS E. Mobley 25' 3PT,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Above the Break 3,24+ Center,,,25.22,Missed,,,,,,,,,,,,,,,,
442,PT07M34.00S,2025-03-23T21:05:05.0Z,3,REGULAR,rebound,offensive,[],1628386,,,1610612739,45,64,2025-03-23T21:05:07Z,4380000,False,,,0,,J. Allen REBOUND (Off:3 Def:3),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Above the Break 3,24+ Center,,,,,,441.0,6.0,3.0,3.0,,,,,,,,,,,
444,PT07M32.00S,2025-03-23T21:05:09.6Z,3,REGULAR,turnover,traveling,[],1628378,,,1610612739,45,64,2025-03-23T21:05:15Z,4400000,False,,,0,,D. Mitchell traveling TURNOVER (1 TO),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,In The Paint (Non-RA),0-8 Center,204059.0,1.0,,,,,,,,,,,,,,,,,,
445,PT07M18.00S,2025-03-23T21:05:38.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629012,91.67214191852825,59.55882352941176,1610612762,45,64,2025-03-23T21:06:54Z,4410000,False,48.0,26.0,1,right,MISS C. Sexton driving Layup - blocked,"[1629012, 1630596]",1610612762.0,UTA,driving,,,Sexton,C. Sexton,,,,,In The Paint (Non-RA),0-8 Center,,,5.43,Missed,,,,,,,,,,,,,,,Mobley,1630596.0
446,PT07M18.00S,2025-03-23T21:05:38.5Z,3,REGULAR,block,,[],1630596,,,1610612762,45,64,2025-03-23T21:05:40Z,4420000,False,,,0,,E. Mobley BLOCK (3 BLK),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
447,PT07M16.00S,2025-03-23T21:05:40.5Z,3,REGULAR,rebound,defensive,[],1629636,,,1610612739,45,64,2025-03-23T21:05:43Z,4430000,False,,,0,,D. Garland REBOUND (Off:0 Def:7),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,In The Paint (Non-RA),0-8 Center,,,,,,445.0,7.0,7.0,0.0,,,,,,,,,,,
448,PT07M09.00S,2025-03-23T21:05:47.7Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1628386,10.988830486202366,46.07843137254902,1610612739,45,66,2025-03-23T21:07:21Z,4440000,False,20.0,51.0,1,left,J. Allen cutting DUNK (11 PTS) (D. Garland 3 AST),"[1628386, 1629636]",1610612739.0,CLE,cutting,,,Allen,J. Allen,,,,,In The Paint (Non-RA),0-8 Center,,,5.44,Made,11.0,,,,,D. Garland,1629636.0,3.0,,,,,,,,
451,PT06M56.00S,2025-03-23T21:06:01.4Z,3,REGULAR,turnover,bad pass,[],1629012,,,1610612762,45,66,2025-03-23T21:06:05Z,4470000,False,,,0,,C. Sexton bad pass TURNOVER (3 TO),"[1629012, 1629636]",1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,In The Paint (Non-RA),0-8 Center,,3.0,,,,,,,,,,,Garland,1629636.0,,,,,,
452,PT06M56.00S,2025-03-23T21:06:01.4Z,3,REGULAR,steal,,[],1629636,,,1610612739,45,66,2025-03-23T21:06:03Z,4480000,False,,,0,,D. Garland STEAL (2 STL),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
453,PT06M49.00S,2025-03-23T21:06:07.8Z,3,REGULAR,turnover,bad pass,[],1629636,,,1610612739,45,66,2025-03-23T21:06:12Z,4490000,False,,,0,,D. Garland bad pass TURNOVER (2 TO),"[1629636, 1641718]",1610612739.0,CLE,,,,Garland,D. Garland,,,,,Restricted Area,0-8 Center,,2.0,,,,,,,,,,,George,1641718.0,,,,,,
454,PT06M49.00S,2025-03-23T21:06:07.8Z,3,REGULAR,steal,,[],1641718,,,1610612762,45,66,2025-03-23T21:06:09Z,4500000,False,,,0,,K. George STEAL (1 STL),[1641718],1610612762.0,UTA,,,,George,K. George,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
455,PT06M34.00S,2025-03-23T21:06:25.2Z,3,REGULAR,foul,personal,[],1630596,,,1610612762,45,66,2025-03-23T21:06:58Z,4510000,False,,,0,,E. Mobley personal FOUL (1 PF),"[1630596, 1629012]",1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Above the Break 3,24+ Left Center,1179.0,,,,,,,,,,,,,,1.0,0.0,Sexton,1629012.0,,
457,PT06M34.00S,2025-03-23T21:06:29.5Z,3,REGULAR,substitution,out,[],1629012,,,1610612762,45,66,2025-03-23T21:06:42Z,4530000,False,,,0,,SUB out: C. Sexton,[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,,,,,,,,,,,,,,,,,,,,,,
458,PT06M34.00S,2025-03-23T21:06:29.5Z,3,REGULAR,substitution,out,[],1630596,,,1610612762,45,66,2025-03-23T21:06:42Z,4540000,False,,,0,,SUB out: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,,
459,PT06M34.00S,2025-03-23T21:06:29.5Z,3,REGULAR,substitution,out,[],1628378,,,1610612762,45,66,2025-03-23T21:06:42Z,4550000,False,,,0,,SUB out: D. Mitchell,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
460,PT06M34.00S,2025-03-23T21:06:29.5Z,3,REGULAR,substitution,in,[],1630548,,,1610612762,45,66,2025-03-23T21:06:42Z,4560000,False,,,0,,SUB in: J. Juzang,[1630548],1610612762.0,UTA,,,,Juzang,J. Juzang,,,,,,,,,,,,,,,,,,,,,,,,,,
461,PT06M34.00S,2025-03-23T21:06:29.5Z,3,REGULAR,substitution,in,[],1629631,,,1610612762,45,66,2025-03-23T21:06:42Z,4570000,False,,,0,,SUB in: D. Hunter,[1629631],1610612739.0,CLE,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,,,,,,,,
462,PT06M34.00S,2025-03-23T21:06:29.5Z,3,REGULAR,substitution,in,[],1629660,,,1610612762,45,66,2025-03-23T21:06:42Z,4580000,False,,,0,,SUB in: T. Jerome,[1629660],1610612739.0,CLE,,,,Jerome,T. Jerome,,,,,,,,,,,,,,,,,,,,,,,,,,
463,PT06M20.00S,2025-03-23T21:07:08.9Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],203903,72.7496714848883,27.450980392156865,1610612762,47,66,2025-03-23T21:07:20Z,4590000,False,-113.0,204.0,1,right,J. Clarkson 23' pullup Jump Shot (2 PTS),[203903],1610612762.0,UTA,pullup,,,Clarkson,J. Clarkson,,,,,Mid-Range,16-24 Left Center,,,23.28,Made,2.0,,,,,,,,,,,,,,,
464,PT06M08.00S,2025-03-23T21:07:21.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628386,12.614980289093298,49.83915441176471,1610612739,47,68,2025-03-23T21:07:30Z,4600000,False,1.0,66.0,1,left,J. Allen 6' floating Jump Shot (13 PTS) (T. Jerome 2 AST),"[1628386, 1629660]",1610612739.0,CLE,floating,,,Allen,J. Allen,,,,,In The Paint (Non-RA),0-8 Center,,,6.61,Made,13.0,,,,,T. Jerome,1629660.0,2.0,,,,,,,,
466,PT05M58.00S,2025-03-23T21:07:32.8Z,3,REGULAR,foul,personal,['2freethrow'],1628386,,,1610612762,47,68,2025-03-23T21:07:42Z,4620000,False,,,0,,J. Allen shooting personal FOUL (2 PF) (Kessler 2 FT),"[1628386, 1631117]",1610612739.0,CLE,shooting,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,1627534.0,,,,,,,,,,,,,,2.0,0.0,Kessler,1631117.0,,
468,PT05M58.00S,2025-03-23T21:08:00.9Z,3,REGULAR,freethrow,1 of 2,[],1631117,,,1610612762,47,68,2025-03-23T21:08:00Z,4640000,False,,,0,,MISS W. Kessler Free Throw 1 of 2,[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
469,PT05M58.00S,2025-03-23T21:08:00.9Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612762,47,68,2025-03-23T21:08:00Z,4650000,False,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,468.0,,,,,,,,,,,,,,
470,PT05M58.00S,2025-03-23T21:08:01.5Z,3,REGULAR,substitution,out,[],1629622,,,1610612762,47,68,2025-03-23T21:08:04Z,4660000,False,,,0,,SUB out: M. Strus,[1629622],1610612739.0,CLE,,,,Strus,M. Strus,,,,,,,,,,,,,,,,,,,,,,,,,,
471,PT05M58.00S,2025-03-23T21:08:01.5Z,3,REGULAR,substitution,in,[],1630241,,,1610612762,47,68,2025-03-23T21:08:04Z,4670000,False,,,0,,SUB in: S. Merrill,[1630241],1610612739.0,CLE,,,,Merrill,S. Merrill,,,,,,,,,,,,,,,,,,,,,,,,,,
472,PT05M58.00S,2025-03-23T21:08:00.9Z,3,REGULAR,freethrow,2 of 2,[],1631117,,,1610612762,47,68,2025-03-23T21:08:23Z,4680000,False,,,0,,MISS W. Kessler Free Throw 2 of 2,[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
473,PT05M56.00S,2025-03-23T21:08:02.9Z,3,REGULAR,rebound,defensive,[],1629660,,,1610612739,47,68,2025-03-23T21:08:23Z,4690000,False,,,0,,T. Jerome REBOUND (Off:1 Def:1),[1629660],1610612739.0,CLE,,,,Jerome,T. Jerome,,,,,,,,,,,,472.0,2.0,1.0,1.0,,,,,,,,,,,
474,PT05M46.00S,2025-03-23T21:08:32.7Z,3,REGULAR,3pt,Jump Shot,[],1629636,31.882391590013142,66.91176470588235,1610612739,47,71,2025-03-23T21:10:11Z,4700000,False,-85.0,247.0,1,left,D. Garland 26' 3PT  (12 PTS) (J. Allen 3 AST),"[1629636, 1628386]",1610612739.0,CLE,,,,Garland,D. Garland,,,,,Above the Break 3,24+ Left Center,,,26.13,Made,12.0,,,,,J. Allen,1628386.0,3.0,,,,,,,,
476,PT05M32.00S,2025-03-23T21:08:49.3Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629636,,,1610612762,47,71,2025-03-23T21:08:59Z,4720000,False,,,0,,D. Garland personal FOUL (2 PF) (Clarkson 2 FT),"[1629636, 203903]",1610612739.0,CLE,,,,Garland,D. Garland,,,,,In The Paint (Non-RA),8-16 Right,1627534.0,,,,,,,,,,,,,,2.0,0.0,Clarkson,203903.0,,
478,PT05M32.00S,2025-03-23T21:09:15.0Z,3,REGULAR,freethrow,1 of 2,[],203903,,,1610612762,48,71,2025-03-23T21:09:15Z,4740000,False,,,0,,J. Clarkson Free Throw 1 of 2 (3 PTS),[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,Made,3.0,,,,,,,,,,,,,,,
479,PT05M32.00S,2025-03-23T21:09:28.3Z,3,REGULAR,freethrow,2 of 2,[],203903,,,1610612762,49,71,2025-03-23T21:09:28Z,4750000,False,,,0,,J. Clarkson Free Throw 2 of 2 (4 PTS),[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,Made,4.0,,,,,,,,,,,,,,,
480,PT05M24.00S,2025-03-23T21:09:38.3Z,3,REGULAR,3pt,Jump Shot,[],1629636,32.14520367936925,54.41176470588235,1610612739,49,71,2025-03-23T21:09:43Z,4760000,False,-22.0,250.0,1,left,MISS D. Garland 25' 3PT,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,Above the Break 3,24+ Center,,,25.07,Missed,,,,,,,,,,,,,,,,
481,PT05M19.00S,2025-03-23T21:09:43.3Z,3,REGULAR,rebound,defensive,[],1631117,,,1610612762,49,71,2025-03-23T21:09:43Z,4770000,False,,,0,,W. Kessler REBOUND (Off:4 Def:6),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,Above the Break 3,24+ Center,,,,,,480.0,10.0,6.0,4.0,,,,,,,,,,,
482,PT05M15.00S,2025-03-23T21:09:46.0Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630231,90.3580814717477,51.71568627450981,1610612762,49,71,2025-03-23T21:11:28Z,4780000,False,9.0,38.0,1,right,MISS K. Martin running Layup - blocked,"[1630231, 1629636]",1610612762.0,UTA,running,,,Martin,K. Martin,,,,,Restricted Area,0-8 Center,,,3.91,Missed,,,,,,,,,,,,,,,Garland,1629636.0
483,PT05M15.00S,2025-03-23T21:09:46.0Z,3,REGULAR,block,,[],1629636,,,1610612762,49,71,2025-03-23T21:09:47Z,4790000,False,,,0,,D. Garland BLOCK (1 BLK),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
484,PT05M12.00S,2025-03-23T21:09:49.0Z,3,REGULAR,rebound,defensive,[],1629660,,,1610612739,49,71,2025-03-23T21:09:50Z,4800000,False,,,0,,T. Jerome REBOUND (Off:1 Def:2),[1629660],1610612739.0,CLE,,,,Jerome,T. Jerome,,,,,Restricted Area,0-8 Center,,,,,,482.0,3.0,2.0,1.0,,,,,,,,,,,
486,PT05M05.00S,2025-03-23T21:10:15.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628386,7.30946123521682,43.627450980392155,1610612739,49,73,2025-03-23T21:10:24Z,4820000,False,32.0,16.0,1,left,J. Allen driving Layup (15 PTS),[1628386],1610612739.0,CLE,driving,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,,,3.58,Made,15.0,,,,,,,,,,,,,,,
487,PT05M05.00S,2025-03-23T21:10:18.2Z,3,REGULAR,foul,personal,['1freethrow'],1631117,,,1610612739,49,73,2025-03-23T21:10:22Z,4830000,False,,,0,,W. Kessler shooting personal FOUL (3 PF) (Allen 1 FT),"[1631117, 1628386]",1610612762.0,UTA,shooting,,,Kessler,W. Kessler,,,,,Restricted Area,0-8 Center,1627534.0,,,,,,,,,,,,,,3.0,0.0,Allen,1628386.0,,
489,PT05M05.00S,2025-03-23T21:10:39.9Z,3,REGULAR,freethrow,1 of 1,[],1628386,,,1610612739,49,74,2025-03-23T21:10:39Z,4850000,False,,,0,,J. Allen Free Throw 1 of 1 (16 PTS),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,Made,16.0,,,,,,,,,,,,,,,
490,PT04M45.00S,2025-03-23T21:11:07.3Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629660,,,1610612762,49,74,2025-03-23T21:11:20Z,4860000,False,,,0,,T. Jerome shooting personal FOUL (2 PF) (George 2 FT),"[1629660, 1641718]",1610612739.0,CLE,shooting,,,Jerome,T. Jerome,,,,,Mid-Range,8-16 Left,1179.0,,,,,,,,,,,,,,2.0,0.0,George,1641718.0,,
492,PT04M45.00S,2025-03-23T21:11:31.0Z,3,REGULAR,freethrow,1 of 2,[],1641718,,,1610612762,50,74,2025-03-23T21:11:31Z,4880000,False,,,0,,K. George Free Throw 1 of 2 (7 PTS),[1641718],1610612762.0,UTA,,,,George,K. George,,,,,,,,,,Made,7.0,,,,,,,,,,,,,,,
493,PT04M45.00S,2025-03-23T21:11:49.4Z,3,REGULAR,freethrow,2 of 2,[],1641718,,,1610612762,51,74,2025-03-23T21:11:49Z,4890000,False,,,0,,K. George Free Throw 2 of 2 (8 PTS),[1641718],1610612762.0,UTA,,,,George,K. George,,,,,,,,,,Made,8.0,,,,,,,,,,,,,,,
494,PT04M36.00S,2025-03-23T21:12:01.9Z,3,REGULAR,3pt,Jump Shot,[],1628386,29.517082785808146,27.450980392156865,1610612739,51,74,2025-03-23T21:12:06Z,4900000,False,113.0,225.0,1,left,MISS J. Allen 25' 3PT,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Above the Break 3,24+ Right Center,,,25.16,Missed,,,,,,,,,,,,,,,,
495,PT04M33.00S,2025-03-23T21:12:04.9Z,3,REGULAR,rebound,defensive,[],1641718,,,1610612762,51,74,2025-03-23T21:12:06Z,4910000,False,,,0,,K. George REBOUND (Off:1 Def:2),[1641718],1610612762.0,UTA,,,,George,K. George,,,,,Above the Break 3,24+ Right Center,,,,,,494.0,3.0,2.0,1.0,,,,,,,,,,,
496,PT04M21.00S,2025-03-23T21:12:16.6Z,3,REGULAR,3pt,Jump Shot,[],1641718,70.64717477003943,23.284313725490197,1610612762,51,74,2025-03-23T21:13:15Z,4920000,False,-134.0,223.0,1,right,MISS K. George 26' step back 3PT,[1641718],1610612762.0,UTA,step back,,,George,K. George,,,,,Above the Break 3,24+ Left Center,,,26.03,Missed,,,,,,,,,,,,,,,,
497,PT04M18.00S,2025-03-23T21:12:19.6Z,3,REGULAR,rebound,offensive,[],1631117,,,1610612762,51,74,2025-03-23T21:12:21Z,4930000,False,,,0,,W. Kessler REBOUND (Off:5 Def:6),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,Above the Break 3,24+ Left Center,,,,,,496.0,11.0,6.0,5.0,,,,,,,,,,,
498,PT04M14.00S,2025-03-23T21:12:24.4Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],203903,67.62483574244416,54.65686274509803,1610612762,54,74,2025-03-23T21:12:28Z,4940000,False,23.0,252.0,1,right,J. Clarkson 25' 3PT  (7 PTS) (K. Martin 3 AST),"[203903, 1630231]",1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,Above the Break 3,24+ Center,,,25.29,Made,7.0,,,,,K. Martin,1630231.0,3.0,,,,,,,,
500,PT03M54.00S,2025-03-23T21:12:43.0Z,3,REGULAR,3pt,Jump Shot,[],1630241,11.251642575558476,96.56862745098039,1610612739,54,77,2025-03-23T21:13:42Z,4960000,False,-233.0,53.0,1,left,S. Merrill 3PT pullup (3 PTS) (J. Allen 4 AST),"[1630241, 1628386]",1610612739.0,CLE,pullup,,,Merrill,S. Merrill,,,,,Left Corner 3,24+ Left,,,23.88,Made,3.0,,,,,J. Allen,1628386.0,4.0,,,,,,,,
502,PT03M43.00S,2025-03-23T21:12:54.0Z,3,REGULAR,turnover,lost ball,[],203903,,,1610612762,54,77,2025-03-23T21:12:59Z,4980000,False,,,0,,J. Clarkson lost ball TURNOVER (4 TO),"[203903, 1630241]",1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,In The Paint (Non-RA),8-16 Center,,4.0,,,,,,,,,,,Merrill,1630241.0,,,,,,
503,PT03M43.00S,2025-03-23T21:12:54.0Z,3,REGULAR,steal,,[],1630241,,,1610612739,54,77,2025-03-23T21:15:18Z,4990000,False,,,0,,S. Merrill STEAL (1 STL),[1630241],1610612739.0,CLE,,,,Merrill,S. Merrill,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
504,PT03M39.00S,2025-03-23T21:12:58.8Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629631,8.754927726675426,44.11764705882353,1610612739,54,79,2025-03-23T21:13:06Z,5000000,False,29.0,30.0,1,left,D. Hunter running alley-oop DUNK (8 PTS) (D. Garland 4 AST),"[1629631, 1629636]",1610612739.0,CLE,running alley-oop,,,Hunter,D. Hunter,,,,,Restricted Area,0-8 Center,,,4.19,Made,8.0,,,,,D. Garland,1629636.0,4.0,,,,,,,,
