actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,blockPlayerName,blockPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId
434,PT04M05.00S,2024-12-02T02:35:41.8Z,3,REGULAR,3pt,Jump Shot,[],1641729,34.247700394218136,62.00980392156863,1610612762,73,75,2024-12-02T02:35:58Z,4240000,False,-60.0,269.0,1,left,MISS B. Sensabaugh 27' pullup 3PT,[1641729],1610612762.0,UTA,pullup,,,Sensabaugh,B. Sensabaugh,,,,,Above the Break 3,24+ Center,27.6,Missed,,,,,,,,,,,,,,,,,,
435,PT04M03.00S,2024-12-02T02:35:43.8Z,3,REGULAR,rebound,defensive,[],2544,,,1610612747,73,75,2024-12-02T02:36:08Z,4250000,False,,,0,,L. James REBOUND (Off:1 Def:3),[2544],1610612747.0,LAL,,,,James,L. James,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,434.0,,,4.0,3.0,1.0,,,
437,PT03M59.00S,2024-12-02T02:35:51.3Z,3,REGULAR,substitution,out,[],1631117,,,1610612747,73,75,2024-12-02T02:35:59Z,4270000,False,,,0,,SUB out: W. Kessler,[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,,,,,,,,,,,,,,,,,,,,,,
438,PT03M59.00S,2024-12-02T02:35:51.3Z,3,REGULAR,substitution,out,[],1629216,,,1610612747,73,75,2024-12-02T02:35:59Z,4280000,False,,,0,,SUB out: G. Vincent,[1629216],1610612747.0,LAL,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,,,
439,PT03M59.00S,2024-12-02T02:35:51.3Z,3,REGULAR,substitution,out,[],2544,,,1610612747,73,75,2024-12-02T02:35:59Z,4290000,False,,,0,,SUB out: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,,
440,PT03M59.00S,2024-12-02T02:35:51.3Z,3,REGULAR,substitution,in,[],1629234,,,1610612747,73,75,2024-12-02T02:35:59Z,4300000,False,,,0,,SUB in: D. Eubanks,[1629234],1610612762.0,UTA,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,,,,,,,,,,
441,PT03M59.00S,2024-12-02T02:35:51.3Z,3,REGULAR,substitution,in,[],1641720,,,1610612747,73,75,2024-12-02T02:35:59Z,4310000,False,,,0,,SUB in: J. Hood-Schifino,[1641720],1610612747.0,LAL,,,,Hood-Schifino,J. Hood-Schifino,,,,,,,,,,,,,,,,,,,,,,,,,,
442,PT03M59.00S,2024-12-02T02:35:51.3Z,3,REGULAR,substitution,in,[],1642422,,,1610612747,73,75,2024-12-02T02:35:59Z,4320000,False,,,0,,SUB in: A. Traoré,[1642422],1610612747.0,LAL,,,,Traoré,A. Traoré,,,,,,,,,,,,,,,,,,,,,,,,,,
443,PT03M49.00S,2024-12-02T02:36:23.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203076,80.23981603153744,52.450980392156865,1610612747,73,77,2024-12-02T02:36:34Z,4330000,False,12.0,133.0,1,right,A. Davis 13' floating Jump Shot (27 PTS) (J. Hood-Schifino 1 AST),"[203076, 1641720]",1610612747.0,LAL,floating,,,Davis,A. Davis,,,,,In The Paint (Non-RA),8-16 Center,13.38,Made,27.0,J. Hood-Schifino,1641720.0,1.0,,,,,,,,,,,,,,
445,PT03M32.00S,2024-12-02T02:36:42.5Z,3,REGULAR,turnover,traveling,[],1629234,,,1610612762,73,77,2024-12-02T02:36:48Z,4350000,False,,,0,,D. Eubanks traveling TURNOVER (1 TO),[1629234],1610612762.0,UTA,,,,Eubanks,D. Eubanks,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1199.0,,,,,,,,,,,1.0,,
446,PT03M32.00S,2024-12-02T02:36:45.9Z,3,REGULAR,substitution,out,[],1641718,,,1610612747,73,77,2024-12-02T02:36:53Z,4360000,False,,,0,,SUB out: K. George,[1641718],1610612762.0,UTA,,,,George,K. George,,,,,,,,,,,,,,,,,,,,,,,,,,
447,PT03M32.00S,2024-12-02T02:36:45.9Z,3,REGULAR,substitution,out,[],1629060,,,1610612747,73,77,2024-12-02T02:36:53Z,4370000,False,,,0,,SUB out: R. Hachimura,[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,,,,,,,,,,,,,,,,,,,,,,
448,PT03M32.00S,2024-12-02T02:36:45.9Z,3,REGULAR,substitution,in,[],1630548,,,1610612747,73,77,2024-12-02T02:36:53Z,4380000,False,,,0,,SUB in: J. Juzang,[1630548],1610612762.0,UTA,,,,Juzang,J. Juzang,,,,,,,,,,,,,,,,,,,,,,,,,,
449,PT03M32.00S,2024-12-02T02:36:45.9Z,3,REGULAR,substitution,in,[],1642261,,,1610612747,73,77,2024-12-02T02:36:53Z,4390000,False,,,0,,SUB in: D. Knecht,[1642261],1610612747.0,LAL,,,,Knecht,D. Knecht,,,,,,,,,,,,,,,,,,,,,,,,,,
450,PT03M22.00S,2024-12-02T02:37:12.3Z,3,REGULAR,foul,personal,['2freethrow'],1642268,,,1610612747,73,77,2024-12-02T02:37:34Z,4400000,False,,,0,,I. Collier shooting personal FOUL (2 PF) (Christie 2 FT),"[1642268, 1631108]",1610612762.0,UTA,shooting,,,Collier,I. Collier,,,,,Mid-Range,16-24 Left Center,,,,,,,203593.0,2.0,0.0,Christie,1631108.0,,,,,,,,,
452,PT03M22.00S,2024-12-02T02:37:37.1Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1631108,,,1610612747,73,78,2024-12-02T02:37:37Z,4420000,False,,,0,,M. Christie Free Throw 1 of 2 (10 PTS),[1631108],1610612747.0,LAL,,,,Christie,M. Christie,,,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
453,PT03M22.00S,2024-12-02T02:37:39.0Z,3,REGULAR,substitution,out,[],1641729,,,1610612747,73,78,2024-12-02T02:37:42Z,4430000,False,,,0,,SUB out: B. Sensabaugh,[1641729],1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,,,,,,,,,,,,,,,,,,,,,,
454,PT03M22.00S,2024-12-02T02:37:39.0Z,3,REGULAR,substitution,in,[],1628374,,,1610612747,73,78,2024-12-02T02:37:42Z,4440000,False,,,0,,SUB in: L. Markkanen,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,,,
455,PT03M22.00S,2024-12-02T02:37:57.2Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1631108,,,1610612747,73,79,2024-12-02T02:37:57Z,4450000,False,,,0,,M. Christie Free Throw 2 of 2 (11 PTS),[1631108],1610612747.0,LAL,,,,Christie,M. Christie,,,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
456,PT03M13.00S,2024-12-02T02:38:11.4Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1642422,,,1610612762,73,79,2024-12-02T02:38:15Z,4460000,False,,,0,,A. Traoré personal FOUL (1 PF) (Collins 2 FT),"[1642422, 1628381]",1610612747.0,LAL,,,,Traoré,A. Traoré,,,,,Mid-Range,16-24 Right Center,,,,,,,1199.0,1.0,0.0,Collins,1628381.0,,,,,,,,,
458,PT03M13.00S,2024-12-02T02:38:36.7Z,3,REGULAR,freethrow,1 of 2,[],1628381,,,1610612762,73,79,2024-12-02T02:38:36Z,4480000,False,,,0,,MISS J. Collins Free Throw 1 of 2,[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
459,PT03M13.00S,2024-12-02T02:38:36.7Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612762,73,79,2024-12-02T02:38:36Z,4490000,False,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,458.0,,,,,,,,
460,PT03M13.00S,2024-12-02T02:38:53.6Z,3,REGULAR,freethrow,2 of 2,[],1628381,,,1610612762,74,79,2024-12-02T02:38:53Z,4500000,False,,,0,,J. Collins Free Throw 2 of 2 (17 PTS),[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,,,,Made,17.0,,,,,,,,,,,,,,,,,
461,PT03M07.00S,2024-12-02T02:39:01.3Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630548,,,1610612747,74,79,2024-12-02T02:39:08Z,4510000,False,,,0,,J. Juzang personal FOUL (2 PF) (Knecht 2 FT),"[1630548, 1642261]",1610612762.0,UTA,,,,Juzang,J. Juzang,,,,,Above the Break 3,24+ Right Center,,,,,,,204059.0,2.0,0.0,Knecht,1642261.0,,,,,,,,,
463,PT03M07.00S,2024-12-02T02:39:26.9Z,3,REGULAR,freethrow,1 of 2,[],1642261,,,1610612747,74,80,2024-12-02T02:39:46Z,4530000,False,,,0,,D. Knecht Free Throw 1 of 2 (6 PTS),[1642261],1610612747.0,LAL,,,,Knecht,D. Knecht,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
464,PT03M07.00S,2024-12-02T02:39:26.9Z,3,REGULAR,freethrow,2 of 2,[],1642261,,,1610612747,74,80,2024-12-02T02:39:46Z,4540000,False,,,0,,MISS D. Knecht Free Throw 2 of 2,[1642261],1610612747.0,LAL,,,,Knecht,D. Knecht,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
465,PT03M06.00S,2024-12-02T02:39:27.9Z,3,REGULAR,rebound,defensive,[],1628374,,,1610612762,74,80,2024-12-02T02:39:46Z,4550000,False,,,0,,L. Markkanen REBOUND (Off:1 Def:4),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,464.0,,,5.0,4.0,1.0,,,
466,PT02M52.00S,2024-12-02T02:39:58.9Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1628381,11.777266754270697,49.26470588235294,1610612762,74,80,2024-12-02T02:40:02Z,4560000,False,4.0,58.0,1,left,MISS J. Collins Hook,[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,In The Paint (Non-RA),0-8 Center,5.83,Missed,,,,,,,,,,,,,,,,,,
467,PT02M51.00S,2024-12-02T02:39:59.9Z,3,REGULAR,rebound,defensive,[],203076,,,1610612747,74,80,2024-12-02T02:40:02Z,4570000,False,,,0,,A. Davis REBOUND (Off:1 Def:8),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,466.0,,,9.0,8.0,1.0,,,
468,PT02M36.00S,2024-12-02T02:40:16.9Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629234,,,1610612747,74,80,2024-12-02T02:40:22Z,4580000,False,,,0,,D. Eubanks shooting personal FOUL (1 PF) (Davis 2 FT),"[1629234, 203076]",1610612762.0,UTA,shooting,,,Eubanks,D. Eubanks,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,204059.0,1.0,0.0,Davis,203076.0,,,,,,,,,
470,PT02M36.00S,2024-12-02T02:40:25.6Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612747,74,80,2024-12-02T02:40:25Z,4600000,False,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
471,PT02M36.00S,2024-12-02T02:43:02.7Z,3,REGULAR,substitution,out,[],1629234,,,1610612747,74,80,2024-12-02T02:43:18Z,4610000,False,,,0,,SUB out: D. Eubanks,[1629234],1610612762.0,UTA,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,,,,,,,,,,
472,PT02M36.00S,2024-12-02T02:43:02.7Z,3,REGULAR,substitution,in,[],1630695,,,1610612747,74,80,2024-12-02T02:43:18Z,4620000,False,,,0,,SUB in: M. Potter,[1630695],1610612762.0,UTA,,,,Potter,M. Potter,,,,,,,,,,,,,,,,,,,,,,,,,,
473,PT02M36.00S,2024-12-02T02:43:29.8Z,3,REGULAR,freethrow,1 of 2,[],203076,,,1610612747,74,81,2024-12-02T02:43:29Z,4630000,False,,,0,,A. Davis Free Throw 1 of 2 (28 PTS),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,Made,28.0,,,,,,,,,,,,,,,,,
474,PT02M36.00S,2024-12-02T02:43:47.8Z,3,REGULAR,freethrow,2 of 2,[],203076,,,1610612747,74,82,2024-12-02T02:43:47Z,4640000,False,,,0,,A. Davis Free Throw 2 of 2 (29 PTS),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,Made,29.0,,,,,,,,,,,,,,,,,
475,PT02M23.00S,2024-12-02T02:44:04.4Z,3,REGULAR,3pt,Jump Shot,[],1628374,31.61957950065703,30.637254901960787,1610612762,77,82,2024-12-02T02:44:09Z,4650000,False,97.0,245.0,1,left,L. Markkanen 26' 3PT  (16 PTS) (J. Collins 3 AST),"[1628374, 1628381]",1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Above the Break 3,24+ Right Center,26.32,Made,16.0,J. Collins,1628381.0,3.0,,,,,,,,,,,,,,
477,PT02M03.00S,2024-12-02T02:44:23.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203076,81.02825229960578,36.27450980392157,1610612747,77,82,2024-12-02T02:44:27Z,4670000,False,-69.0,126.0,1,right,MISS A. Davis 14' pullup Shot,[203076],1610612747.0,LAL,pullup,,,Davis,A. Davis,,,,,In The Paint (Non-RA),8-16 Center,14.33,Missed,,,,,,,,,,,,,,,,,,
478,PT02M01.00S,2024-12-02T02:44:25.4Z,3,REGULAR,rebound,defensive,[],1630695,,,1610612762,77,82,2024-12-02T02:44:27Z,4680000,False,,,0,,M. Potter REBOUND (Off:0 Def:2),[1630695],1610612762.0,UTA,,,,Potter,M. Potter,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,477.0,,,2.0,2.0,0.0,,,
479,PT01M53.00S,2024-12-02T02:44:35.0Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1628381,11.777266754270697,47.549019607843135,1610612762,79,82,2024-12-02T02:44:40Z,4690000,False,12.0,58.0,1,left,J. Collins cutting DUNK (19 PTS) (I. Collier 2 AST),"[1628381, 1642268]",1610612762.0,UTA,cutting,,,Collins,J. Collins,,,,,In The Paint (Non-RA),0-8 Center,5.95,Made,19.0,I. Collier,1642268.0,2.0,,,,,,,,,,,,,,
481,PT01M27.00S,2024-12-02T02:45:00.7Z,3,REGULAR,2pt,Jump Shot,[],203076,79.84559789750328,21.568627450980394,1610612747,79,84,2024-12-02T02:45:19Z,4710000,False,-142.0,137.0,1,right,A. Davis 19' turnaround fadeaway Jump Shot (31 PTS),[203076],1610612747.0,LAL,turnaround fadeaway,,,Davis,A. Davis,,,,,Mid-Range,16-24 Left Center,19.75,Made,31.0,,,,,,,,,,,,,,,,,
482,PT01M10.00S,2024-12-02T02:45:16.7Z,3,REGULAR,2pt,Jump Shot,[],1630548,20.18725361366623,74.26470588235294,1610612762,81,84,2024-12-02T02:45:20Z,4720000,False,-121.0,137.0,1,left,J. Juzang 18' pullup Jump Shot (11 PTS) (L. Markkanen 4 AST),"[1630548, 1628374]",1610612762.0,UTA,pullup,,,Juzang,J. Juzang,,,,,Mid-Range,16-24 Left Center,18.32,Made,11.0,L. Markkanen,1628374.0,4.0,,,,,,,,,,,,,,
484,PT00M58.30S,2024-12-02T02:45:30.1Z,3,REGULAR,turnover,lost ball,[],1641720,,,1610612747,81,84,2024-12-02T02:45:34Z,4740000,False,,,0,,J. Hood-Schifino lost ball TURNOVER (1 TO),"[1641720, 1642268]",1610612747.0,LAL,,,,Hood-Schifino,J. Hood-Schifino,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,1.0,Collier,1642268.0
485,PT00M58.30S,2024-12-02T02:45:30.1Z,3,REGULAR,steal,,[],1642268,,,1610612762,81,84,2024-12-02T02:59:44Z,4750000,False,,,0,,I. Collier STEAL (2 STL),[1642268],1610612762.0,UTA,,,,Collier,I. Collier,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
486,PT00M53.30S,2024-12-02T02:45:35.1Z,3,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1630548,6.258212877792378,3.431372549019608,1610612762,81,84,2024-12-02T02:45:46Z,4760000,False,233.0,6.0,1,left,MISS J. Juzang running 3PT,[1630548],1610612762.0,UTA,running,,,Juzang,J. Juzang,,,,,Right Corner 3,24+ Right,23.29,Missed,,,,,,,,,,,,,,,,,,
487,PT00M50.00S,2024-12-02T02:45:38.4Z,3,REGULAR,rebound,defensive,[],1631108,,,1610612747,81,84,2024-12-02T02:45:42Z,4770000,False,,,0,,M. Christie REBOUND (Off:0 Def:3),[1631108],1610612747.0,LAL,,,,Christie,M. Christie,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,486.0,,,3.0,3.0,0.0,,,
488,PT00M35.20S,2024-12-02T02:45:53.1Z,3,REGULAR,3pt,Jump Shot,[],203076,72.7496714848883,18.38235294117647,1610612747,81,84,2024-12-02T02:45:58Z,4780000,False,-158.0,204.0,1,right,MISS A. Davis 25' pullup 3PT,[203076],1610612747.0,LAL,pullup,,,Davis,A. Davis,,,,,Above the Break 3,24+ Left Center,25.79,Missed,,,,,,,,,,,,,,,,,,
489,PT00M31.70S,2024-12-02T02:45:56.6Z,3,REGULAR,rebound,defensive,[],1628381,,,1610612762,81,84,2024-12-02T02:45:58Z,4790000,False,,,0,,J. Collins REBOUND (Off:1 Def:7),[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,488.0,,,8.0,7.0,1.0,,,
490,PT00M09.30S,2024-12-02T02:46:19.0Z,3,REGULAR,2pt,Jump Shot,[],1628374,14.011169513797633,66.17647058823529,1610612762,81,84,2024-12-02T02:47:25Z,4800000,False,-81.0,79.0,1,left,MISS L. Markkanen 11' turnaround fadeaway Shot,[1628374],1610612762.0,UTA,turnaround fadeaway,,,Markkanen,L. Markkanen,,,,,Mid-Range,8-16 Left,11.32,Missed,,,,,,,,,,,,,,,,,,
491,PT00M07.00S,2024-12-02T02:46:21.3Z,3,REGULAR,rebound,defensive,[],203076,,,1610612747,81,84,2024-12-02T02:46:21Z,4810000,False,,,0,,A. Davis REBOUND (Off:1 Def:9),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,490.0,,,10.0,9.0,1.0,,,
492,PT00M00.90S,2024-12-02T02:46:29.7Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630695,,,1610612747,81,84,2024-12-02T02:46:38Z,4820000,False,,,0,,M. Potter personal FOUL (1 PF) (Hood-Schifino 2 FT),"[1630695, 1641720]",1610612762.0,UTA,,,,Potter,M. Potter,,,,,Mid-Range,8-16 Right,,,,,,,203593.0,1.0,0.0,Hood-Schifino,1641720.0,,,,,,,,,
494,PT00M00.90S,2024-12-02T02:47:06.9Z,3,REGULAR,freethrow,1 of 2,[],1641720,,,1610612747,81,85,2024-12-02T02:47:06Z,4840000,False,,,0,,J. Hood-Schifino Free Throw 1 of 2 (3 PTS),[1641720],1610612747.0,LAL,,,,Hood-Schifino,J. Hood-Schifino,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
495,PT00M00.90S,2024-12-02T02:47:07.9Z,3,REGULAR,substitution,out,[],203076,,,1610612747,81,85,2024-12-02T02:47:15Z,4850000,False,,,0,,SUB out: A. Davis,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
496,PT00M00.90S,2024-12-02T02:47:07.9Z,3,REGULAR,substitution,in,[],1631132,,,1610612747,81,85,2024-12-02T02:47:15Z,4860000,False,,,0,,SUB in: C. Koloko,[1631132],1610612747.0,LAL,,,,Koloko,C. Koloko,,,,,,,,,,,,,,,,,,,,,,,,,,
497,PT00M00.90S,2024-12-02T02:47:32.4Z,3,REGULAR,freethrow,2 of 2,[],1641720,,,1610612747,81,86,2024-12-02T02:47:32Z,4870000,False,,,0,,J. Hood-Schifino Free Throw 2 of 2 (4 PTS),[1641720],1610612747.0,LAL,,,,Hood-Schifino,J. Hood-Schifino,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
498,PT00M00.00S,2024-12-02T02:47:42.8Z,3,REGULAR,period,end,[],0,,,1610612762,81,86,2024-12-02T02:47:42Z,4880000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
499,PT12M00.00S,2024-12-02T02:49:58.3Z,4,REGULAR,substitution,out,['startperiod'],1642268,,,1610612762,81,86,2024-12-02T02:50:10Z,4890000,False,,,0,,SUB out: I. Collier,[1642268],1610612762.0,UTA,,,,Collier,I. Collier,,,,,,,,,,,,,,,,,,,,,,,,,,
500,PT12M00.00S,2024-12-02T02:49:58.3Z,4,REGULAR,substitution,out,['startperiod'],1628381,,,1610612762,81,86,2024-12-02T02:50:10Z,4900000,False,,,0,,SUB out: J. Collins,[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
501,PT12M00.00S,2024-12-02T02:49:58.3Z,4,REGULAR,substitution,out,['startperiod'],1641720,,,1610612762,81,86,2024-12-02T02:50:10Z,4910000,False,,,0,,SUB out: J. Hood-Schifino,[1641720],1610612747.0,LAL,,,,Hood-Schifino,J. Hood-Schifino,,,,,,,,,,,,,,,,,,,,,,,,,,
502,PT12M00.00S,2024-12-02T02:49:58.3Z,4,REGULAR,substitution,out,['startperiod'],1631108,,,1610612762,81,86,2024-12-02T02:50:10Z,4920000,False,,,0,,SUB out: M. Christie,[1631108],1610612747.0,LAL,,,,Christie,M. Christie,,,,,,,,,,,,,,,,,,,,,,,,,,
503,PT12M00.00S,2024-12-02T02:49:58.3Z,4,REGULAR,substitution,out,['startperiod'],1642422,,,1610612762,81,86,2024-12-02T02:50:10Z,4930000,False,,,0,,SUB out: A. Traoré,[1642422],1610612747.0,LAL,,,,Traoré,A. Traoré,,,,,,,,,,,,,,,,,,,,,,,,,,
504,PT12M00.00S,2024-12-02T02:49:58.3Z,4,REGULAR,substitution,in,['startperiod'],1631117,,,1610612762,81,86,2024-12-02T02:50:10Z,4940000,False,,,0,,SUB in: W. Kessler,[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,,,,,,,,,,,,,,,,,,,,,,
505,PT12M00.00S,2024-12-02T02:49:58.3Z,4,REGULAR,substitution,in,['startperiod'],1629012,,,1610612762,81,86,2024-12-02T02:50:10Z,4950000,False,,,0,,SUB in: C. Sexton,[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,,,,,,,,,,,,,,,,,,,,,,
506,PT12M00.00S,2024-12-02T02:49:58.3Z,4,REGULAR,substitution,in,['startperiod'],2544,,,1610612762,81,86,2024-12-02T02:50:10Z,4960000,False,,,0,,SUB in: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,,
507,PT12M00.00S,2024-12-02T02:49:58.3Z,4,REGULAR,substitution,in,['startperiod'],1629060,,,1610612762,81,86,2024-12-02T02:50:10Z,4970000,False,,,0,,SUB in: R. Hachimura,[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,,,,,,,,,,,,,,,,,,,,,,
508,PT12M00.00S,2024-12-02T02:49:58.3Z,4,REGULAR,substitution,in,['startperiod'],1629216,,,1610612762,81,86,2024-12-02T02:50:10Z,4980000,False,,,0,,SUB in: G. Vincent,[1629216],1610612747.0,LAL,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,,,
509,PT12M00.00S,2024-12-02T02:50:18.1Z,4,REGULAR,period,start,[],0,,,1610612762,81,86,2024-12-02T02:50:18Z,4990000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
510,PT11M36.00S,2024-12-02T02:50:41.3Z,4,REGULAR,3pt,Jump Shot,[],1628374,27.283180026281208,80.3921568627451,1610612762,84,86,2024-12-02T02:50:49Z,5000000,False,-152.0,204.0,1,left,L. Markkanen 25' 3PT step back (19 PTS) (J. Juzang 5 AST),"[1628374, 1630548]",1610612762.0,UTA,step back,,,Markkanen,L. Markkanen,,,,,Above the Break 3,24+ Left Center,25.44,Made,19.0,J. Juzang,1630548.0,5.0,,,,,,,,,,,,,,
512,PT11M13.00S,2024-12-02T02:51:06.5Z,4,REGULAR,3pt,Jump Shot,[],1629060,92.19776609724047,3.1862745098039214,1610612747,84,86,2024-12-02T02:51:22Z,5020000,False,-234.0,21.0,1,right,MISS R. Hachimura 3PT,[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,Left Corner 3,24+ Left,23.5,Missed,,,,,,,,,,,,,,,,,,
513,PT11M10.00S,2024-12-02T02:51:09.5Z,4,REGULAR,rebound,defensive,[],1629012,,,1610612762,84,86,2024-12-02T02:51:22Z,5030000,False,,,0,,C. Sexton REBOUND (Off:1 Def:2),[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,512.0,,,3.0,2.0,1.0,,,
514,PT11M04.00S,2024-12-02T02:51:15.7Z,4,REGULAR,foul,personal,[],1642261,,,1610612762,84,86,2024-12-02T02:52:16Z,5040000,False,,,0,,D. Knecht personal FOUL (5 PF),"[1642261, 1628374]",1610612747.0,LAL,,,,Knecht,D. Knecht,,,,,Mid-Range,16-24 Left Center,,,,,,,1199.0,5.0,0.0,Markkanen,1628374.0,,,,,,,,,
516,PT11M04.00S,2024-12-02T02:51:29.1Z,4,REGULAR,substitution,out,[],1642261,,,1610612762,84,86,2024-12-02T02:51:34Z,5060000,False,,,0,,SUB out: D. Knecht,[1642261],1610612747.0,LAL,,,,Knecht,D. Knecht,,,,,,,,,,,,,,,,,,,,,,,,,,
517,PT11M04.00S,2024-12-02T02:51:29.1Z,4,REGULAR,substitution,in,[],1631108,,,1610612762,84,86,2024-12-02T02:51:34Z,5070000,False,,,0,,SUB in: M. Christie,[1631108],1610612747.0,LAL,,,,Christie,M. Christie,,,,,,,,,,,,,,,,,,,,,,,,,,
518,PT10M49.00S,2024-12-02T02:51:55.0Z,4,REGULAR,3pt,Jump Shot,[],1629012,30.699737187910642,63.23529411764706,1610612762,84,86,2024-12-02T02:52:29Z,5080000,False,-66.0,236.0,1,left,MISS C. Sexton 24' pullup 3PT,[1629012],1610612762.0,UTA,pullup,,,Sexton,C. Sexton,,,,,Above the Break 3,24+ Center,24.52,Missed,,,,,,,,,,,,,,,,,,
519,PT10M46.00S,2024-12-02T02:51:58.0Z,4,REGULAR,rebound,defensive,[],1629060,,,1610612747,84,86,2024-12-02T02:52:02Z,5090000,False,,,0,,R. Hachimura REBOUND (Off:1 Def:3),[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,518.0,,,4.0,3.0,1.0,,,
