actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
418,PT04M50.00S,2025-03-20T02:29:47.0Z,3,REGULAR,rebound,defensive,[],1642271,,,1610612762,82,79,2025-03-20T02:29:51Z,4130000,False,,,0,,K. Filipowski REBOUND (Off:0 Def:3),[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,Restricted Area,0-8 Center,,,417.0,3.0,3.0,0.0,,,,,,,,,,,,,,
419,PT04M42.00S,2025-03-20T02:29:56.5Z,3,REGULAR,violation,kicked ball,[],1641774,,,1610612762,82,79,2025-03-20T02:30:17Z,4140000,False,,,0,,T. Vukcevic kicked ball VIOLATION,[1641774],1610612764.0,WAS,,,,Vukcevic,T. Vukcevic,,,,,,,,,,,,,,202041.0,,,,,,,,,,,,
420,PT04M42.00S,2025-03-20T02:30:00.6Z,3,REGULAR,substitution,out,[],1642268,,,1610612762,82,79,2025-03-20T02:30:04Z,4150000,False,,,0,,SUB out: I. Collier,[1642268],1610612762.0,UTA,,,,Collier,I. Collier,,,,,,,,,,,,,,,,,,,,,,,,,,
421,PT04M42.00S,2025-03-20T02:30:00.6Z,3,REGULAR,substitution,in,[],203903,,,1610612762,82,79,2025-03-20T02:30:04Z,4160000,False,,,0,,SUB in: J. Clarkson,[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,,,,,,,,,,,,,
422,PT04M42.00S,2025-03-20T02:30:00.6Z,3,REGULAR,substitution,out,[],1629673,,,1610612762,82,79,2025-03-20T02:30:09Z,4170000,False,,,0,,SUB out: J. Poole,[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,,
423,PT04M42.00S,2025-03-20T02:30:00.6Z,3,REGULAR,substitution,in,[],1641732,,,1610612762,82,79,2025-03-20T02:30:09Z,4180000,False,,,0,,SUB in: C. Jones,[1641732],1610612764.0,WAS,,,,Jones,C. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
424,PT04M42.00S,2025-03-20T02:30:00.6Z,3,REGULAR,substitution,out,[],1641774,,,1610612762,82,79,2025-03-20T02:30:26Z,4190000,False,,,0,,SUB out: T. Vukcevic,[1641774],1610612764.0,WAS,,,,Vukcevic,T. Vukcevic,,,,,,,,,,,,,,,,,,,,,,,,,,
425,PT04M42.00S,2025-03-20T02:30:00.6Z,3,REGULAR,substitution,in,[],1630550,,,1610612762,82,79,2025-03-20T02:30:26Z,4200000,False,,,0,,SUB in: J. Thor,[1630550],1610612764.0,WAS,,,,Thor,J. Thor,,,,,,,,,,,,,,,,,,,,,,,,,,
426,PT04M35.00S,2025-03-20T02:30:42.8Z,3,REGULAR,2pt,Jump Shot,[],1641729,16.245072273324574,24.509803921568626,1610612762,84,79,2025-03-20T02:30:47Z,4210000,False,127.0,100.0,1,left,B. Sensabaugh 16' pullup Jump Shot (5 PTS),[1641729],1610612762.0,UTA,pullup,,,Sensabaugh,B. Sensabaugh,,,,,Mid-Range,16-24 Right Center,16.22,Made,,,,,5.0,,,,,,,,,,,,,
427,PT04M19.00S,2025-03-20T02:30:57.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1642259,90.48948751642575,39.950980392156865,1610612764,84,79,2025-03-20T02:31:01Z,4220000,False,-50.0,37.0,1,right,MISS A. Sarr 6' driving Layup,[1642259],1610612764.0,WAS,driving,,,Sarr,A. Sarr,,,,,In The Paint (Non-RA),0-8 Center,6.23,Missed,,,,,,,,,,,,,,,,,,
428,PT04M18.00S,2025-03-20T02:30:58.7Z,3,REGULAR,rebound,defensive,[],1630695,,,1610612762,84,79,2025-03-20T02:31:01Z,4230000,False,,,0,,M. Potter REBOUND (Off:1 Def:2),[1630695],1610612762.0,UTA,,,,Potter,M. Potter,,,,,In The Paint (Non-RA),0-8 Center,,,427.0,3.0,2.0,1.0,,,,,,,,,,,,,,
429,PT04M11.00S,2025-03-20T02:31:05.6Z,3,REGULAR,3pt,Jump Shot,[],1641729,7.30946123521682,2.941176470588235,1610612762,87,79,2025-03-20T02:31:10Z,4240000,False,235.0,16.0,1,left,B. Sensabaugh 3PT  (8 PTS) (M. Potter 1 AST),"[1641729, 1630695]",1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,Right Corner 3,24+ Right,23.59,Made,,,,,8.0,,,M. Potter,1630695.0,1.0,,,,,,,,
431,PT04M02.00S,2025-03-20T02:31:14.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1642259,91.01511169513797,40.44117647058824,1610612764,87,79,2025-03-20T02:31:19Z,4260000,False,-48.0,32.0,1,right,MISS A. Sarr Layup,[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,In The Paint (Non-RA),0-8 Center,5.75,Missed,,,,,,,,,,,,,,,,,,
432,PT04M00.00S,2025-03-20T02:31:16.9Z,3,REGULAR,rebound,offensive,[],1641732,,,1610612764,87,79,2025-03-20T02:31:19Z,4270000,False,,,0,,C. Jones REBOUND (Off:1 Def:2),[1641732],1610612764.0,WAS,,,,Jones,C. Jones,,,,,In The Paint (Non-RA),0-8 Center,,,431.0,3.0,2.0,1.0,,,,,,,,,,,,,,
433,PT04M00.00S,2025-03-20T02:31:17.5Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1641732,94.40999984741211,50.0,1610612764,87,81,2025-03-20T02:31:17Z,4280000,False,0.0,0.0,1,right,C. Jones tip DUNK (13 PTS),[1641732],1610612764.0,WAS,tip,,,Jones,C. Jones,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,13.0,,,,,,,,,,,,,
434,PT03M53.00S,2025-03-20T02:31:24.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1641729,8.229303547963205,51.225490196078425,1610612762,89,81,2025-03-20T02:34:39Z,4290000,False,-6.0,25.0,1,left,B. Sensabaugh driving reverse Layup (10 PTS),[1641729],1610612762.0,UTA,driving reverse,,,Sensabaugh,B. Sensabaugh,,,,,Restricted Area,0-8 Center,2.56,Made,,,,,10.0,,,,,,,,,,,,,
435,PT03M29.00S,2025-03-20T02:31:48.6Z,3,REGULAR,3pt,Jump Shot,[],1630550,92.85479632063075,96.07843137254902,1610612764,89,81,2025-03-20T02:31:52Z,4300000,False,230.0,15.0,1,right,MISS J. Thor 3PT,[1630550],1610612764.0,WAS,,,,Thor,J. Thor,,,,,Right Corner 3,24+ Right,23.09,Missed,,,,,,,,,,,,,,,,,,
436,PT03M27.00S,2025-03-20T02:31:50.6Z,3,REGULAR,rebound,defensive,[],1641718,,,1610612762,89,81,2025-03-20T02:31:52Z,4310000,False,,,0,,K. George REBOUND (Off:0 Def:3),[1641718],1610612762.0,UTA,,,,George,K. George,,,,,Right Corner 3,24+ Right,,,435.0,3.0,3.0,0.0,,,,,,,,,,,,,,
437,PT03M18.00S,2025-03-20T02:31:59.4Z,3,REGULAR,3pt,Jump Shot,[],1642271,29.38567674113009,76.22549019607843,1610612762,89,81,2025-03-20T02:32:04Z,4320000,False,-131.0,224.0,1,left,MISS K. Filipowski 25' 3PT,[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,Above the Break 3,24+ Left Center,25.93,Missed,,,,,,,,,,,,,,,,,,
438,PT03M15.00S,2025-03-20T02:32:02.4Z,3,REGULAR,rebound,defensive,[],1642267,,,1610612764,89,81,2025-03-20T02:32:04Z,4330000,False,,,0,,B. Carrington REBOUND (Off:0 Def:5),[1642267],1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,Above the Break 3,24+ Left Center,,,437.0,5.0,5.0,0.0,,,,,,,,,,,,,,
439,PT03M12.00S,2025-03-20T02:32:10.2Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612764,89,81,2025-03-20T02:32:10Z,4340000,False,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
440,PT03M12.00S,2025-03-20T02:34:42.5Z,3,REGULAR,substitution,out,[],1642271,,,1610612764,89,81,2025-03-20T02:34:57Z,4350000,False,,,0,,SUB out: K. Filipowski,[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,,,,,,,,,,,,,,,,,,,,,,
441,PT03M12.00S,2025-03-20T02:34:42.5Z,3,REGULAR,substitution,out,[],1642267,,,1610612764,89,81,2025-03-20T02:34:57Z,4360000,False,,,0,,SUB out: B. Carrington,[1642267],1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,,,,,,,,,,,,,,,,,,,,,,
442,PT03M12.00S,2025-03-20T02:34:42.5Z,3,REGULAR,substitution,out,[],1642259,,,1610612764,89,81,2025-03-20T02:34:57Z,4370000,False,,,0,,SUB out: A. Sarr,[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,,,,,,,,,,,,,,,,,,,,,,
443,PT03M12.00S,2025-03-20T02:34:42.5Z,3,REGULAR,substitution,in,[],1631131,,,1610612764,89,81,2025-03-20T02:34:57Z,4380000,False,,,0,,SUB in: O. Tshiebwe,[1631131],1610612762.0,UTA,,,,Tshiebwe,O. Tshiebwe,,,,,,,,,,,,,,,,,,,,,,,,,,
444,PT03M12.00S,2025-03-20T02:34:42.5Z,3,REGULAR,substitution,in,[],1630264,,,1610612764,89,81,2025-03-20T02:34:57Z,4390000,False,,,0,,SUB in: A. Gill,[1630264],1610612764.0,WAS,,,,Gill,A. Gill,,,,,,,,,,,,,,,,,,,,,,,,,,
445,PT03M12.00S,2025-03-20T02:34:42.5Z,3,REGULAR,substitution,in,[],203935,,,1610612764,89,81,2025-03-20T02:34:57Z,4400000,False,,,0,,SUB in: M. Smart,[203935],1610612764.0,WAS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,,
446,PT02M59.00S,2025-03-20T02:35:22.3Z,3,REGULAR,3pt,Jump Shot,[],1630264,69.33311432325887,29.65686274509804,1610612764,89,84,2025-03-20T02:35:27Z,4410000,False,-102.0,236.0,1,right,A. Gill 25' 3PT  (8 PTS) (C. Jones 2 AST),"[1630264, 1641732]",1610612764.0,WAS,,,,Gill,A. Gill,,,,,Above the Break 3,24+ Left Center,25.68,Made,,,,,8.0,,,C. Jones,1641732.0,2.0,,,,,,,,
448,PT02M42.00S,2025-03-20T02:35:38.7Z,3,REGULAR,3pt,Jump Shot,[],1641729,6.652431011826544,2.450980392156863,1610612762,89,84,2025-03-20T02:35:43Z,4430000,False,238.0,10.0,1,left,MISS B. Sensabaugh 3PT,[1641729],1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,Right Corner 3,24+ Right,23.79,Missed,,,,,,,,,,,,,,,,,,
449,PT02M38.00S,2025-03-20T02:35:42.7Z,3,REGULAR,rebound,defensive,[],1641798,,,1610612764,89,84,2025-03-20T02:35:43Z,4440000,False,,,0,,J. Martin REBOUND (Off:2 Def:2),[1641798],1610612764.0,WAS,,,,Martin,J. Martin,,,,,Right Corner 3,24+ Right,,,448.0,4.0,2.0,2.0,,,,,,,,,,,,,,
450,PT02M34.00S,2025-03-20T02:35:46.2Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],203935,77.08607095926413,11.76470588235294,1610612764,89,84,2025-03-20T02:35:52Z,4450000,False,-191.0,163.0,1,right,MISS M. Smart 25' running 3PT,[203935],1610612764.0,WAS,running,,,Smart,M. Smart,,,,,Above the Break 3,24+ Left Center,25.12,Missed,,,,,,,,,,,,,,,,,,
451,PT02M31.00S,2025-03-20T02:35:49.4Z,3,REGULAR,rebound,offensive,[],1630550,,,1610612764,89,84,2025-03-20T02:35:49Z,4460000,False,,,0,,J. Thor REBOUND (Off:2 Def:1),[1630550],1610612764.0,WAS,,,,Thor,J. Thor,,,,,Above the Break 3,24+ Left Center,,,450.0,3.0,1.0,2.0,,,,,,,,,,,,,,
452,PT02M28.00S,2025-03-20T02:35:53.0Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],1641798,85.75886990801577,30.637254901960787,1610612764,89,84,2025-03-20T02:35:59Z,4470000,False,-97.0,81.0,1,right,MISS J. Martin 12' driving floating Shot,[1641798],1610612764.0,WAS,driving floating,,,Martin,J. Martin,,,,,Mid-Range,8-16 Left,12.65,Missed,,,,,,,,,,,,,,,,,,
453,PT02M26.00S,2025-03-20T02:35:55.0Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612764,89,84,2025-03-20T02:36:04Z,4480000,False,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,Mid-Range,8-16 Left,,,452.0,,,,,,,,,,,,,,,,,
455,PT02M23.00S,2025-03-20T02:36:13.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1641732,93.11760840998686,53.18627450980392,1610612764,89,86,2025-03-20T02:36:55Z,4500000,False,16.0,12.0,1,right,C. Jones cutting Layup (15 PTS) (M. Smart 4 AST),"[1641732, 203935]",1610612764.0,WAS,cutting,,,Jones,C. Jones,,,,,Restricted Area,0-8 Center,2.0,Made,,,,,15.0,,,M. Smart,203935.0,4.0,,,,,,,,
457,PT02M05.00S,2025-03-20T02:36:31.0Z,3,REGULAR,2pt,Jump Shot,[],203903,13.61695137976347,31.372549019607842,1610612762,91,86,2025-03-20T02:37:11Z,4520000,False,93.0,75.0,1,left,J. Clarkson 11' fadeaway Jump Shot (11 PTS),[203903],1610612762.0,UTA,fadeaway,,,Clarkson,J. Clarkson,,,,,Mid-Range,8-16 Right,11.99,Made,,,,,11.0,,,,,,,,,,,,,
458,PT01M47.00S,2025-03-20T02:36:48.8Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],203935,87.20433639947439,61.274509803921575,1610612764,91,86,2025-03-20T02:37:44Z,4530000,False,56.0,68.0,1,right,MISS M. Smart 8' driving Hook,[203935],1610612764.0,WAS,driving,,,Smart,M. Smart,,,,,In The Paint (Non-RA),8-16 Right,8.82,Missed,,,,,,,,,,,,,,,,,,
459,PT01M45.00S,2025-03-20T02:36:50.8Z,3,REGULAR,rebound,defensive,[],1631131,,,1610612762,91,86,2025-03-20T02:36:53Z,4540000,False,,,0,,O. Tshiebwe REBOUND (Off:2 Def:2),[1631131],1610612762.0,UTA,,,,Tshiebwe,O. Tshiebwe,,,,,In The Paint (Non-RA),8-16 Right,,,458.0,4.0,2.0,2.0,,,,,,,,,,,,,,
460,PT01M34.00S,2025-03-20T02:37:02.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1641718,13.009198423127463,46.08609068627451,1610612762,93,86,2025-03-20T02:37:30Z,4550000,False,20.0,70.0,1,left,K. George 7' driving Layup (10 PTS) (J. Clarkson 3 AST),"[1641718, 203903]",1610612762.0,UTA,driving,,,George,K. George,,,,,In The Paint (Non-RA),0-8 Center,7.25,Made,,,,,10.0,,,J. Clarkson,203903.0,3.0,,,,,,,,
462,PT01M21.00S,2025-03-20T02:37:19.1Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1641729,,,1610612764,93,86,2025-03-20T02:37:26Z,4570000,False,,,0,,B. Sensabaugh personal FOUL (1 PF) (Jones 2 FT),"[1641729, 1641732]",1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,202007.0,,,,,,,,,1.0,0.0,Jones,1641732.0
464,PT01M21.00S,2025-03-20T02:37:45.6Z,3,REGULAR,freethrow,1 of 2,[],1641732,,,1610612764,93,87,2025-03-20T02:37:45Z,4590000,False,,,0,,C. Jones Free Throw 1 of 2 (16 PTS),[1641732],1610612764.0,WAS,,,,Jones,C. Jones,,,,,,,,Made,,,,,16.0,,,,,,,,,,,,,
465,PT01M21.00S,2025-03-20T02:38:10.9Z,3,REGULAR,freethrow,2 of 2,[],1641732,,,1610612764,93,88,2025-03-20T02:38:10Z,4600000,False,,,0,,C. Jones Free Throw 2 of 2 (17 PTS),[1641732],1610612764.0,WAS,,,,Jones,C. Jones,,,,,,,,Made,,,,,17.0,,,,,,,,,,,,,
466,PT01M11.00S,2025-03-20T02:38:27.4Z,3,REGULAR,foul,personal,[],1641732,,,1610612762,93,88,2025-03-20T02:38:41Z,4610000,False,,,0,,C. Jones personal FOUL (2 PF),"[1641732, 1631131]",1610612764.0,WAS,,,,Jones,C. Jones,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,202007.0,,,,,,,,,2.0,0.0,Tshiebwe,1631131.0
468,PT01M00.00S,2025-03-20T02:38:59.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641718,14.14257555847569,43.13725490196079,1610612762,93,88,2025-03-20T02:39:04Z,4630000,False,34.0,80.0,1,left,MISS K. George 8' driving floating Shot,[1641718],1610612762.0,UTA,driving floating,,,George,K. George,,,,,In The Paint (Non-RA),8-16 Center,8.74,Missed,,,,,,,,,,,,,,,,,,
469,PT00M59.10S,2025-03-20T02:39:03.9Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612762,93,88,2025-03-20T02:39:03Z,4640000,False,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,468.0,,,,,,,,,,,,,,,,,
471,PT00M56.40S,2025-03-20T02:39:24.5Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1641718,5.601182654402102,95.58823529411765,1610612762,96,88,2025-03-20T02:39:28Z,4660000,False,-228.0,0.0,1,left,K. George 3PT  (13 PTS) (O. Tshiebwe 1 AST),"[1641718, 1631131]",1610612762.0,UTA,,,,George,K. George,,,,,Left Corner 3,24+ Left,22.79,Made,,,,,13.0,,,O. Tshiebwe,1631131.0,1.0,,,,,,,,
473,PT00M42.70S,2025-03-20T02:39:41.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203935,89.70105124835742,47.30392156862745,1610612764,96,88,2025-03-20T02:39:46Z,4680000,False,-13.0,44.0,1,right,MISS M. Smart driving Layup,[203935],1610612764.0,WAS,driving,,,Smart,M. Smart,,,,,In The Paint (Non-RA),0-8 Center,4.63,Missed,,,,,,,,,,,,,,,,,,
474,PT00M41.30S,2025-03-20T02:39:42.8Z,3,REGULAR,rebound,defensive,[],1631131,,,1610612762,96,88,2025-03-20T02:39:46Z,4690000,False,,,0,,O. Tshiebwe REBOUND (Off:2 Def:3),[1631131],1610612762.0,UTA,,,,Tshiebwe,O. Tshiebwe,,,,,In The Paint (Non-RA),0-8 Center,,,473.0,5.0,3.0,2.0,,,,,,,,,,,,,,
475,PT00M33.70S,2025-03-20T02:39:52.6Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1641798,,,1610612762,96,88,2025-03-20T02:39:57Z,4700000,False,,,0,,J. Martin shooting personal FOUL (1 PF) (Clarkson 2 FT),"[1641798, 203903]",1610612764.0,WAS,shooting,,,Martin,J. Martin,,,,,Mid-Range,8-16 Left,,,,,,,,202901.0,,,,,,,,,1.0,0.0,Clarkson,203903.0
477,PT00M33.70S,2025-03-20T02:40:15.0Z,3,REGULAR,freethrow,1 of 2,[],203903,,,1610612762,96,88,2025-03-20T02:40:14Z,4720000,False,,,0,,MISS J. Clarkson Free Throw 1 of 2,[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
478,PT00M33.70S,2025-03-20T02:40:15.0Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612762,96,88,2025-03-20T02:40:14Z,4730000,False,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,,,,477.0,,,,,,,,,,,,,,,,,
479,PT00M33.70S,2025-03-20T02:40:32.1Z,3,REGULAR,freethrow,2 of 2,[],203903,,,1610612762,97,88,2025-03-20T02:40:32Z,4740000,False,,,0,,J. Clarkson Free Throw 2 of 2 (12 PTS),[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,Made,,,,,12.0,,,,,,,,,,,,,
484,PT00M13.60S,2025-03-20T02:40:38.2Z,3,REGULAR,turnover,out-of-bounds,[],203935,,,1610612764,97,88,2025-03-20T02:47:02Z,4745000,False,,,0,,M. Smart bad pass out-of-bounds TURNOVER (1 TO),[203935],1610612764.0,WAS,bad pass,,,Smart,M. Smart,,,,,Mid-Range,16-24 Left,,,,,,,,202041.0,1.0,,,,,,,,,,,
481,PT00M13.60S,2025-03-20T02:41:13.0Z,3,REGULAR,timeout,challenge,['team'],0,,,1610612762,97,88,2025-03-20T02:44:59Z,4760000,False,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
485,PT00M07.20S,2025-03-20T02:43:31.8Z,3,REGULAR,turnover,traveling,[],203903,,,1610612762,97,88,2025-03-20T02:43:46Z,4790000,False,,,0,,J. Clarkson traveling TURNOVER (2 TO),[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,Above the Break 3,24+ Right Center,,,,,,,,202901.0,2.0,,,,,,,,,,,
486,PT00M00.00S,2025-03-20T02:43:46.5Z,3,REGULAR,period,end,[],0,,,1610612764,97,88,2025-03-20T02:43:46Z,4800000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
487,PT12M00.00S,2025-03-20T02:45:36.4Z,4,REGULAR,substitution,out,['startperiod'],1641718,,,1610612764,97,88,2025-03-20T02:45:58Z,4810000,False,,,0,,SUB out: K. George,[1641718],1610612762.0,UTA,,,,George,K. George,,,,,,,,,,,,,,,,,,,,,,,,,,
488,PT12M00.00S,2025-03-20T02:45:36.4Z,4,REGULAR,substitution,out,['startperiod'],1630695,,,1610612764,97,88,2025-03-20T02:45:58Z,4820000,False,,,0,,SUB out: M. Potter,[1630695],1610612762.0,UTA,,,,Potter,M. Potter,,,,,,,,,,,,,,,,,,,,,,,,,,
489,PT12M00.00S,2025-03-20T02:45:36.4Z,4,REGULAR,substitution,in,['startperiod'],1630548,,,1610612764,97,88,2025-03-20T02:45:58Z,4830000,False,,,0,,SUB in: J. Juzang,[1630548],1610612762.0,UTA,,,,Juzang,J. Juzang,,,,,,,,,,,,,,,,,,,,,,,,,,
490,PT12M00.00S,2025-03-20T02:45:36.4Z,4,REGULAR,substitution,in,['startperiod'],1629012,,,1610612764,97,88,2025-03-20T02:45:58Z,4840000,False,,,0,,SUB in: C. Sexton,[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,,,,,,,,,,,,,,,,,,,,,,
491,PT12M00.00S,2025-03-20T02:46:20.5Z,4,REGULAR,period,start,[],0,,,1610612762,97,88,2025-03-20T02:46:20Z,4850000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
492,PT11M46.00S,2025-03-20T02:46:34.8Z,4,REGULAR,3pt,Jump Shot,[],203903,33.590670170827856,33.088235294117645,1610612762,97,88,2025-03-20T02:46:39Z,4860000,False,85.0,263.0,1,left,MISS J. Clarkson 27' pullup 3PT,[203903],1610612762.0,UTA,pullup,,,Clarkson,J. Clarkson,,,,,Above the Break 3,24+ Center,27.66,Missed,,,,,,,,,,,,,,,,,,
493,PT11M46.00S,2025-03-20T02:46:34.8Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612762,97,88,2025-03-20T02:46:39Z,4870000,False,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,Above the Break 3,24+ Center,,,492.0,,,,,,,,,,,,,,,,,
494,PT11M46.00S,2025-03-20T02:46:37.7Z,4,REGULAR,foul,personal,[],1630264,,,1610612762,97,88,2025-03-20T02:46:51Z,4880000,False,,,0,,A. Gill loose ball personal FOUL (2 PF),"[1630264, 1631131]",1610612764.0,WAS,loose ball,,,Gill,A. Gill,,,,,Restricted Area,0-8 Center,,,,,,,,202007.0,,,,,,,,,2.0,0.0,Tshiebwe,1631131.0
496,PT11M33.00S,2025-03-20T02:47:05.2Z,4,REGULAR,2pt,Jump Shot,['2ndchance'],1641729,20.05584756898817,28.921568627450984,1610612762,97,88,2025-03-20T02:47:33Z,4900000,False,105.0,136.0,1,left,MISS B. Sensabaugh 17' turnaround fadeaway Shot,[1641729],1610612762.0,UTA,turnaround fadeaway,,,Sensabaugh,B. Sensabaugh,,,,,Mid-Range,16-24 Right Center,17.21,Missed,,,,,,,,,,,,,,,,,,
497,PT11M29.00S,2025-03-20T02:47:09.2Z,4,REGULAR,rebound,defensive,[],1641732,,,1610612764,97,88,2025-03-20T02:47:09Z,4910000,False,,,0,,C. Jones REBOUND (Off:1 Def:3),[1641732],1610612764.0,WAS,,,,Jones,C. Jones,,,,,Mid-Range,16-24 Right Center,,,496.0,4.0,3.0,1.0,,,,,,,,,,,,,,
499,PT11M14.00S,2025-03-20T02:47:45.1Z,4,REGULAR,foul,personal,['2freethrow'],1629012,,,1610612764,97,88,2025-03-20T02:47:51Z,4930000,False,,,0,,C. Sexton shooting personal FOUL (2 PF) (Martin 2 FT),"[1629012, 1641798]",1610612762.0,UTA,shooting,,,Sexton,C. Sexton,,,,,Mid-Range,8-16 Right,,,,,,,,202041.0,,,,,,,,,2.0,0.0,Martin,1641798.0
501,PT11M14.00S,2025-03-20T02:48:12.6Z,4,REGULAR,freethrow,1 of 2,[],1641798,,,1610612764,97,89,2025-03-20T02:48:12Z,4950000,False,,,0,,J. Martin Free Throw 1 of 2 (7 PTS),[1641798],1610612764.0,WAS,,,,Martin,J. Martin,,,,,,,,Made,,,,,7.0,,,,,,,,,,,,,
502,PT11M14.00S,2025-03-20T02:48:26.6Z,4,REGULAR,freethrow,2 of 2,[],1641798,,,1610612764,97,90,2025-03-20T02:48:26Z,4960000,False,,,0,,J. Martin Free Throw 2 of 2 (8 PTS),[1641798],1610612764.0,WAS,,,,Martin,J. Martin,,,,,,,,Made,,,,,8.0,,,,,,,,,,,,,
503,PT11M01.00S,2025-03-20T02:48:42.3Z,4,REGULAR,2pt,Jump Shot,[],1641729,21.76412614980289,42.40196078431372,1610612762,99,90,2025-03-20T02:48:46Z,4970000,False,38.0,152.0,1,left,B. Sensabaugh 15' pullup Jump Shot (12 PTS) (O. Tshiebwe 2 AST),"[1641729, 1631131]",1610612762.0,UTA,pullup,,,Sensabaugh,B. Sensabaugh,,,,,Mid-Range,8-16 Center,15.68,Made,,,,,12.0,,,O. Tshiebwe,1631131.0,2.0,,,,,,,,
504,PT10M45.00S,2025-03-20T02:48:57.1Z,4,REGULAR,3pt,Jump Shot,[],203935,68.54467805519053,71.56862745098039,1610612764,99,90,2025-03-20T02:49:02Z,4980000,False,108.0,243.0,1,right,MISS M. Smart 26' 3PT,[203935],1610612764.0,WAS,,,,Smart,M. Smart,,,,,Above the Break 3,24+ Right Center,26.6,Missed,,,,,,,,,,,,,,,,,,
505,PT10M43.00S,2025-03-20T02:48:59.1Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612762,99,90,2025-03-20T02:49:02Z,4990000,False,,,0,,TEAM defensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,Above the Break 3,24+ Right Center,,,504.0,,,,,,,,,,,,,,,,,
