actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
431,PT07M31.00S,2025-03-15T03:16:06.0Z,3,REGULAR,steal,,[],1642268,,,1610612762,68,69,2025-03-15T03:16:07Z,4270000,False,,,0,,I. Collier STEAL (1 STL),[1642268],1610612762.0,UTA,,,,Collier,I. Collier,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
432,PT07M26.00S,2025-03-15T03:16:10.9Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1642271,95.0886990801577,94.11764705882352,1610612762,71,69,2025-03-15T03:16:19Z,4280000,False,221.0,-6.0,1,right,K. Filipowski 3PT running (15 PTS) (K. Martin 2 AST),"[1642271, 1630231]",1610612762.0,UTA,running,,,Filipowski,K. Filipowski,,,,,Right Corner 3,24+ Right,22.07,Made,,15.0,K. Martin,1630231.0,2.0,,,,,,,,,,,,,
434,PT07M06.00S,2025-03-15T03:16:29.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642347,18.74178712220762,50.73529411764706,1610612761,71,69,2025-03-15T03:17:30Z,4300000,False,-4.0,124.0,1,left,MISS J. Shead 12' driving floating Shot,[1642347],1610612761.0,TOR,driving floating,,,Shead,J. Shead,,,,,In The Paint (Non-RA),8-16 Center,12.38,Missed,,,,,,,,,,,,,,,,,,
435,PT07M04.00S,2025-03-15T03:16:31.7Z,3,REGULAR,rebound,defensive,[],1642271,,,1610612762,71,69,2025-03-15T03:16:34Z,4310000,False,,,0,,K. Filipowski REBOUND (Off:1 Def:4),[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,In The Paint (Non-RA),8-16 Center,,,434.0,,,,,5.0,4.0,1.0,,,,,,,,,,
436,PT06M59.00S,2025-03-15T03:16:37.4Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1629012,68.67608409986859,62.99019607843137,1610612762,71,69,2025-03-15T03:19:58Z,4320000,False,65.0,242.0,1,right,MISS C. Sexton 25' running pullup 3PT,[1629012],1610612762.0,UTA,running pullup,,,Sexton,C. Sexton,,,,,Above the Break 3,24+ Center,25.05,Missed,,,,,,,,,,,,,,,,,,
437,PT06M57.00S,2025-03-15T03:16:39.4Z,3,REGULAR,rebound,defensive,[],1642419,,,1610612761,71,69,2025-03-15T03:16:43Z,4330000,False,,,0,,J. Battle REBOUND (Off:0 Def:5),[1642419],1610612761.0,TOR,,,,Battle,J. Battle,,,,,Above the Break 3,24+ Center,,,436.0,,,,,5.0,5.0,0.0,,,,,,,,,,
438,PT06M52.00S,2025-03-15T03:16:44.9Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1642419,29.6484888304862,78.18627450980392,1610612761,71,72,2025-03-15T03:16:52Z,4340000,False,-141.0,226.0,1,left,J. Battle 26' 3PT running (3 PTS) (J. Shead 2 AST),"[1642419, 1642347]",1610612761.0,TOR,running,,,Battle,J. Battle,,,,,Above the Break 3,24+ Left Center,26.65,Made,,3.0,J. Shead,1642347.0,2.0,,,,,,,,,,,,,
440,PT06M35.00S,2025-03-15T03:17:00.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629012,85.10183968462549,60.049019607843135,1610612762,71,72,2025-03-15T03:20:52Z,4360000,False,50.0,88.0,1,right,MISS C. Sexton 10' pullup Shot - blocked,"[1629012, 1642419]",1610612762.0,UTA,pullup,,,Sexton,C. Sexton,,,,,In The Paint (Non-RA),8-16 Center,10.09,Missed,,,,,,,,,,,,,,,,,Battle,1642419.0
441,PT06M35.00S,2025-03-15T03:17:00.8Z,3,REGULAR,block,,[],1642419,,,1610612762,71,72,2025-03-15T03:17:03Z,4370000,False,,,0,,J. Battle BLOCK (2 BLK),[1642419],1610612761.0,TOR,,,,Battle,J. Battle,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
442,PT06M32.00S,2025-03-15T03:17:03.8Z,3,REGULAR,rebound,offensive,[],1629012,,,1610612762,71,72,2025-03-15T03:17:05Z,4380000,False,,,0,,C. Sexton REBOUND (Off:1 Def:0),[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,In The Paint (Non-RA),8-16 Center,,,440.0,,,,,1.0,0.0,1.0,,,,,,,,,,
443,PT06M31.00S,2025-03-15T03:17:05.2Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1629012,85.10183968462549,61.029411764705884,1610612762,71,72,2025-03-15T03:21:50Z,4390000,False,55.0,88.0,1,right,MISS C. Sexton 10' fadeaway Shot,[1629012],1610612762.0,UTA,fadeaway,,,Sexton,C. Sexton,,,,,In The Paint (Non-RA),8-16 Right,10.34,Missed,,,,,,,,,,,,,,,,,,
444,PT06M28.00S,2025-03-15T03:17:08.2Z,3,REGULAR,rebound,defensive,[],1642419,,,1610612761,71,72,2025-03-15T03:21:34Z,4400000,False,,,0,,J. Battle REBOUND (Off:0 Def:6),[1642419],1610612761.0,TOR,,,,Battle,J. Battle,,,,,In The Paint (Non-RA),8-16 Right,,,443.0,,,,,6.0,6.0,0.0,,,,,,,,,,
445,PT06M25.00S,2025-03-15T03:17:12.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629628,6.652431011826544,46.568627450980394,1610612761,71,74,2025-03-15T03:21:15Z,4410000,False,17.0,10.0,1,left,R. Barrett driving Layup (12 PTS),[1629628],1610612761.0,TOR,driving,,,Barrett,R. Barrett,,,,,Restricted Area,0-8 Center,1.99,Made,,12.0,,,,,,,,,,,,,,,,
446,PT06M10.00S,2025-03-15T03:17:26.1Z,3,REGULAR,3pt,Jump Shot,[],1629012,93.24901445466492,94.6078431372549,1610612762,71,74,2025-03-15T03:22:04Z,4420000,False,223.0,11.0,1,right,MISS C. Sexton pullup 3PT,[1629012],1610612762.0,UTA,pullup,,,Sexton,C. Sexton,,,,,Right Corner 3,24+ Right,22.33,Missed,,,,,,,,,,,,,,,,,,
447,PT06M08.00S,2025-03-15T03:17:28.1Z,3,REGULAR,rebound,defensive,[],1629628,,,1610612761,71,74,2025-03-15T03:17:31Z,4430000,False,,,0,,R. Barrett REBOUND (Off:0 Def:2),[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,Right Corner 3,24+ Right,,,446.0,,,,,2.0,2.0,0.0,,,,,,,,,,
448,PT06M03.00S,2025-03-15T03:17:34.6Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1642419,6.521024967148489,55.63725490196079,1610612761,71,76,2025-03-15T03:22:38Z,4440000,False,-28.0,9.0,1,left,J. Battle running Layup (5 PTS) (C. Castleton 2 AST),"[1642419, 1630658]",1610612761.0,TOR,running,,,Battle,J. Battle,,,,,Restricted Area,0-8 Center,2.95,Made,,5.0,C. Castleton,1630658.0,2.0,,,,,,,,,,,,,
450,PT06M03.00S,2025-03-15T03:17:39.3Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612762,71,76,2025-03-15T03:17:39Z,4460000,False,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
451,PT06M03.00S,2025-03-15T03:20:01.2Z,3,REGULAR,substitution,out,[],1629012,,,1610612762,71,76,2025-03-15T03:20:31Z,4470000,False,,,0,,SUB out: C. Sexton,[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,,,,,,,,,,,,,,,,,,,,,,
452,PT06M03.00S,2025-03-15T03:20:01.2Z,3,REGULAR,substitution,out,[],1630231,,,1610612762,71,76,2025-03-15T03:20:31Z,4480000,False,,,0,,SUB out: K. Martin,[1630231],1610612762.0,UTA,,,,Martin,K. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
453,PT06M03.00S,2025-03-15T03:20:01.2Z,3,REGULAR,substitution,out,[],1630658,,,1610612762,71,76,2025-03-15T03:20:31Z,4490000,False,,,0,,SUB out: C. Castleton,[1630658],1610612761.0,TOR,,,,Castleton,C. Castleton,,,,,,,,,,,,,,,,,,,,,,,,,,
454,PT06M03.00S,2025-03-15T03:20:01.2Z,3,REGULAR,substitution,in,[],203903,,,1610612762,71,76,2025-03-15T03:20:31Z,4500000,False,,,0,,SUB in: J. Clarkson,[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,,,,,,,,,,,,,
455,PT06M03.00S,2025-03-15T03:20:01.2Z,3,REGULAR,substitution,in,[],1641729,,,1610612762,71,76,2025-03-15T03:20:31Z,4510000,False,,,0,,SUB in: B. Sensabaugh,[1641729],1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,,,,,,,,,,,,,,,,,,,,,,
456,PT06M03.00S,2025-03-15T03:20:01.2Z,3,REGULAR,substitution,in,[],1631115,,,1610612762,71,76,2025-03-15T03:20:31Z,4520000,False,,,0,,SUB in: O. Robinson,[1631115],1610612761.0,TOR,,,,Robinson,O. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
458,PT05M45.00S,2025-03-15T03:21:08.7Z,3,REGULAR,foul,personal,[],1630639,,,1610612762,71,76,2025-03-15T03:21:14Z,4540000,False,,,0,,A. Lawson personal FOUL (1 PF),"[1630639, 203903]",1610612761.0,TOR,,,,Lawson,A. Lawson,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,203591.0,1.0,0.0,Clarkson,203903.0,,,,,
460,PT05M31.00S,2025-03-15T03:21:46.6Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1642419,,,1610612762,71,76,2025-03-15T03:22:11Z,4560000,False,,,0,,J. Battle shooting personal FOUL (3 PF) (Clarkson 2 FT),"[1642419, 203903]",1610612761.0,TOR,shooting,,,Battle,J. Battle,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,1151.0,3.0,0.0,Clarkson,203903.0,,,,,
462,PT05M31.00S,2025-03-15T03:22:13.8Z,3,REGULAR,freethrow,1 of 2,[],203903,,,1610612762,72,76,2025-03-15T03:22:13Z,4580000,False,,,0,,J. Clarkson Free Throw 1 of 2 (6 PTS),[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,Made,,6.0,,,,,,,,,,,,,,,,
463,PT05M31.00S,2025-03-15T03:22:28.8Z,3,REGULAR,freethrow,2 of 2,[],203903,,,1610612762,73,76,2025-03-15T03:22:28Z,4590000,False,,,0,,J. Clarkson Free Throw 2 of 2 (7 PTS),[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,Made,,7.0,,,,,,,,,,,,,,,,
464,PT05M09.00S,2025-03-15T03:22:52.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629628,8.886333771353483,46.07843137254902,1610612761,73,76,2025-03-15T03:24:11Z,4600000,False,20.0,31.0,1,left,MISS R. Barrett driving Layup,[1629628],1610612761.0,TOR,driving,,,Barrett,R. Barrett,,,,,Restricted Area,0-8 Center,3.67,Missed,,,,,,,,,,,,,,,,,,
465,PT05M07.00S,2025-03-15T03:22:54.4Z,3,REGULAR,rebound,defensive,[],1642271,,,1610612762,73,76,2025-03-15T03:22:56Z,4610000,False,,,0,,K. Filipowski REBOUND (Off:1 Def:5),[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,Restricted Area,0-8 Center,,,464.0,,,,,6.0,5.0,1.0,,,,,,,,,,
467,PT05M02.00S,2025-03-15T03:23:03.5Z,3,REGULAR,substitution,out,[],1642262,,,1610612762,73,76,2025-03-15T03:23:09Z,4630000,False,,,0,,SUB out: C. Williams,[1642262],1610612762.0,UTA,,,,Williams,C. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
468,PT05M02.00S,2025-03-15T03:23:03.5Z,3,REGULAR,substitution,out,[],1629628,,,1610612762,73,76,2025-03-15T03:23:09Z,4640000,False,,,0,,SUB out: R. Barrett,[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,,,,,,
469,PT05M02.00S,2025-03-15T03:23:03.5Z,3,REGULAR,substitution,in,[],1630548,,,1610612762,73,76,2025-03-15T03:23:09Z,4650000,False,,,0,,SUB in: J. Juzang,[1630548],1610612762.0,UTA,,,,Juzang,J. Juzang,,,,,,,,,,,,,,,,,,,,,,,,,,
470,PT05M02.00S,2025-03-15T03:23:03.5Z,3,REGULAR,substitution,in,[],202066,,,1610612762,73,76,2025-03-15T03:23:09Z,4660000,False,,,0,,SUB in: G. Temple,[202066],1610612761.0,TOR,,,,Temple,G. Temple,,,,,,,,,,,,,,,,,,,,,,,,,,
471,PT04M56.00S,2025-03-15T03:23:28.2Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202066,,,1610612762,73,76,2025-03-15T03:23:38Z,4670000,False,,,0,,G. Temple shooting personal FOUL (3 PF) (Clarkson 2 FT),"[202066, 203903]",1610612761.0,TOR,shooting,,,Temple,G. Temple,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1627529.0,3.0,0.0,Clarkson,203903.0,,,,,
473,PT04M56.00S,2025-03-15T03:23:59.1Z,3,REGULAR,freethrow,1 of 2,[],203903,,,1610612762,73,76,2025-03-15T03:23:59Z,4690000,False,,,0,,MISS J. Clarkson Free Throw 1 of 2,[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
474,PT04M56.00S,2025-03-15T03:23:59.1Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612762,73,76,2025-03-15T03:23:59Z,4700000,False,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,,,,473.0,,,,,,,,,,,,,,,,,
475,PT04M56.00S,2025-03-15T03:24:13.4Z,3,REGULAR,freethrow,2 of 2,[],203903,,,1610612762,74,76,2025-03-15T03:24:13Z,4710000,False,,,0,,J. Clarkson Free Throw 2 of 2 (8 PTS),[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,Made,,8.0,,,,,,,,,,,,,,,,
476,PT04M47.00S,2025-03-15T03:24:24.1Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1630639,9.411957950065702,57.107843137254896,1610612761,74,78,2025-03-15T03:24:28Z,4720000,False,-36.0,36.0,1,left,A. Lawson cutting DUNK (8 PTS) (O. Robinson 3 AST),"[1630639, 1631115]",1610612761.0,TOR,cutting,,,Lawson,A. Lawson,,,,,In The Paint (Non-RA),0-8 Center,5.06,Made,,8.0,O. Robinson,1631115.0,3.0,,,,,,,,,,,,,
478,PT04M30.00S,2025-03-15T03:24:44.9Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630639,,,1610612762,74,78,2025-03-15T03:24:49Z,4740000,False,,,0,,A. Lawson personal FOUL (2 PF) (Clarkson 2 FT),"[1630639, 203903]",1610612761.0,TOR,,,,Lawson,A. Lawson,,,,,Mid-Range,8-16 Center,,,,,,,,,,,1151.0,2.0,0.0,Clarkson,203903.0,,,,,
480,PT04M30.00S,2025-03-15T03:25:08.7Z,3,REGULAR,freethrow,1 of 2,[],203903,,,1610612762,75,78,2025-03-15T03:25:08Z,4760000,False,,,0,,J. Clarkson Free Throw 1 of 2 (9 PTS),[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,Made,,9.0,,,,,,,,,,,,,,,,
481,PT04M30.00S,2025-03-15T03:25:24.7Z,3,REGULAR,freethrow,2 of 2,[],203903,,,1610612762,76,78,2025-03-15T03:25:24Z,4770000,False,,,0,,J. Clarkson Free Throw 2 of 2 (10 PTS),[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,Made,,10.0,,,,,,,,,,,,,,,,
482,PT04M23.00S,2025-03-15T03:25:34.0Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1631115,13.354139290407357,52.450980392156865,1610612761,76,78,2025-03-15T03:25:39Z,4780000,False,-12.0,73.0,1,left,MISS O. Robinson 7' Hook,[1631115],1610612761.0,TOR,,,,Robinson,O. Robinson,,,,,In The Paint (Non-RA),0-8 Center,7.4,Missed,,,,,,,,,,,,,,,,,,
483,PT04M19.00S,2025-03-15T03:25:38.0Z,3,REGULAR,rebound,defensive,[],1642271,,,1610612762,76,78,2025-03-15T03:25:39Z,4790000,False,,,0,,K. Filipowski REBOUND (Off:1 Def:6),[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,In The Paint (Non-RA),0-8 Center,,,482.0,,,,,7.0,6.0,1.0,,,,,,,,,,
485,PT03M56.00S,2025-03-15T03:26:15.7Z,3,REGULAR,2pt,Jump Shot,[],203903,80.50262812089356,25.735294117647058,1610612762,76,78,2025-03-15T03:26:20Z,4810000,False,-121.0,131.0,1,right,MISS J. Clarkson 17' fadeaway Shot,[203903],1610612762.0,UTA,fadeaway,,,Clarkson,J. Clarkson,,,,,Mid-Range,16-24 Left Center,17.84,Missed,,,,,,,,,,,,,,,,,,
486,PT03M54.00S,2025-03-15T03:26:17.8Z,3,REGULAR,rebound,defensive,[],1630639,,,1610612761,76,78,2025-03-15T03:26:17Z,4820000,False,,,0,,A. Lawson REBOUND (Off:0 Def:2),[1630639],1610612761.0,TOR,,,,Lawson,A. Lawson,,,,,Mid-Range,16-24 Left Center,,,485.0,,,,,2.0,2.0,0.0,,,,,,,,,,
488,PT03M47.00S,2025-03-15T03:26:33.3Z,3,REGULAR,substitution,out,[],1642271,,,1610612761,76,78,2025-03-15T03:26:36Z,4840000,False,,,0,,SUB out: K. Filipowski,[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,,,,,,,,,,,,,,,,,,,,,,
489,PT03M47.00S,2025-03-15T03:26:33.3Z,3,REGULAR,substitution,in,[],1630231,,,1610612761,76,78,2025-03-15T03:26:36Z,4850000,False,,,0,,SUB in: K. Martin,[1630231],1610612762.0,UTA,,,,Martin,K. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
490,PT03M46.00S,2025-03-15T03:26:49.0Z,3,REGULAR,turnover,bad pass,[],1642347,,,1610612761,76,78,2025-03-15T03:26:57Z,4860000,False,,,0,,J. Shead bad pass TURNOVER (2 TO),"[1642347, 1641729]",1610612761.0,TOR,,,,Shead,J. Shead,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,2.0,Sensabaugh,1641729.0,,
491,PT03M46.00S,2025-03-15T03:26:49.0Z,3,REGULAR,steal,,[],1641729,,,1610612762,76,78,2025-03-15T03:26:51Z,4870000,False,,,0,,B. Sensabaugh STEAL (2 STL),[1641729],1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
492,PT03M41.00S,2025-03-15T03:26:53.4Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1641729,90.22667542706965,42.64705882352941,1610612762,78,78,2025-03-15T03:28:14Z,4880000,False,-37.0,39.0,1,right,B. Sensabaugh running finger roll Layup (8 PTS),[1641729],1610612762.0,UTA,running finger roll,,,Sensabaugh,B. Sensabaugh,,,,,In The Paint (Non-RA),0-8 Center,5.39,Made,,8.0,,,,,,,,,,,,,,,,
493,PT03M24.00S,2025-03-15T03:27:09.9Z,3,REGULAR,turnover,bad pass,[],1630639,,,1610612761,78,78,2025-03-15T03:27:14Z,4890000,False,,,0,,A. Lawson bad pass TURNOVER (1 TO),"[1630639, 203903]",1610612761.0,TOR,,,,Lawson,A. Lawson,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,1.0,Clarkson,203903.0,,
494,PT03M24.00S,2025-03-15T03:27:09.9Z,3,REGULAR,steal,,[],203903,,,1610612762,78,78,2025-03-15T03:27:12Z,4900000,False,,,0,,J. Clarkson STEAL (2 STL),[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
495,PT03M19.00S,2025-03-15T03:27:15.7Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630231,92.59198423127464,44.6078431372549,1610612762,80,78,2025-03-15T03:29:03Z,4910000,False,-27.0,17.0,1,right,K. Martin running alley-oop Layup (2 PTS) (J. Clarkson 2 AST),"[1630231, 203903]",1610612762.0,UTA,running alley-oop,,,Martin,K. Martin,,,,,Restricted Area,0-8 Center,3.2,Made,,2.0,J. Clarkson,203903.0,2.0,,,,,,,,,,,,,
497,PT03M04.00S,2025-03-15T03:27:30.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1642347,9.543363994743759,42.64705882352941,1610612761,80,80,2025-03-15T03:27:35Z,4930000,False,37.0,37.0,1,left,J. Shead cutting Layup (5 PTS) (O. Robinson 4 AST),"[1642347, 1631115]",1610612761.0,TOR,cutting,,,Shead,J. Shead,,,,,In The Paint (Non-RA),0-8 Center,5.23,Made,,5.0,O. Robinson,1631115.0,4.0,,,,,,,,,,,,,
499,PT02M46.00S,2025-03-15T03:27:51.6Z,3,REGULAR,2pt,Jump Shot,[],1642268,81.02825229960578,32.59803921568628,1610612762,82,80,2025-03-15T03:29:49Z,4950000,False,-87.0,126.0,1,right,I. Collier 15' driving floating Jump Shot (9 PTS) (K. Martin 3 AST),"[1642268, 1630231]",1610612762.0,UTA,driving floating,,,Collier,I. Collier,,,,,Mid-Range,8-16 Left,15.3,Made,,9.0,K. Martin,1630231.0,3.0,,,,,,,,,,,,,
501,PT02M46.00S,2025-03-15T03:27:54.8Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1642347,,,1610612762,82,80,2025-03-15T03:28:21Z,4970000,False,,,0,,J. Shead shooting personal FOUL (2 PF) (Collier 1 FT),"[1642347, 1642268]",1610612761.0,TOR,shooting,,,Shead,J. Shead,,,,,Mid-Range,8-16 Left,,,,,,,,,,,1627529.0,2.0,0.0,Collier,1642268.0,,,,,
504,PT02M46.00S,2025-03-15T03:27:59.4Z,3,REGULAR,substitution,out,[],1642347,,,1610612762,82,80,2025-03-15T03:28:16Z,5000000,False,,,0,,SUB out: J. Shead,[1642347],1610612761.0,TOR,,,,Shead,J. Shead,,,,,,,,,,,,,,,,,,,,,,,,,,
505,PT02M46.00S,2025-03-15T03:27:59.4Z,3,REGULAR,substitution,in,[],1630567,,,1610612762,82,80,2025-03-15T03:28:16Z,5010000,False,,,0,,SUB in: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
506,PT02M46.00S,2025-03-15T03:27:59.4Z,3,REGULAR,substitution,in,[],1630193,,,1610612762,82,80,2025-03-15T03:28:16Z,5020000,False,,,0,,SUB in: I. Quickley,[1630193],1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,,,,,,
507,PT02M46.00S,2025-03-15T03:27:59.4Z,3,REGULAR,substitution,out,[],1642419,,,1610612762,82,80,2025-03-15T03:28:24Z,5030000,False,,,0,,SUB out: J. Battle,[1642419],1610612761.0,TOR,,,,Battle,J. Battle,,,,,,,,,,,,,,,,,,,,,,,,,,
508,PT02M46.00S,2025-03-15T03:28:38.8Z,3,REGULAR,freethrow,1 of 1,[],1642268,,,1610612762,83,80,2025-03-15T03:28:38Z,5040000,False,,,0,,I. Collier Free Throw 1 of 1 (10 PTS),[1642268],1610612762.0,UTA,,,,Collier,I. Collier,,,,,,,,Made,,10.0,,,,,,,,,,,,,,,,
509,PT02M33.00S,2025-03-15T03:29:01.8Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630548,,,1610612761,83,80,2025-03-15T03:29:11Z,5050000,False,,,0,,J. Juzang personal FOUL (1 PF) (Temple 2 FT),"[1630548, 202066]",1610612762.0,UTA,,,,Juzang,J. Juzang,,,,,Mid-Range,16-24 Center,,,,,,,,,,,203591.0,1.0,0.0,Temple,202066.0,,,,,
511,PT02M33.00S,2025-03-15T03:29:06.6Z,3,REGULAR,substitution,out,[],1642268,,,1610612761,83,80,2025-03-15T03:29:08Z,5070000,False,,,0,,SUB out: I. Collier,[1642268],1610612762.0,UTA,,,,Collier,I. Collier,,,,,,,,,,,,,,,,,,,,,,,,,,
512,PT02M33.00S,2025-03-15T03:29:06.6Z,3,REGULAR,substitution,in,[],1629012,,,1610612761,83,80,2025-03-15T03:29:08Z,5080000,False,,,0,,SUB in: C. Sexton,[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,,,,,,,,,,,,,,,,,,,,,,
513,PT02M33.00S,2025-03-15T03:29:33.1Z,3,REGULAR,freethrow,1 of 2,[],202066,,,1610612761,83,80,2025-03-15T03:29:33Z,5090000,False,,,0,,MISS G. Temple Free Throw 1 of 2,[202066],1610612761.0,TOR,,,,Temple,G. Temple,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
514,PT02M33.00S,2025-03-15T03:29:33.1Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612761,83,80,2025-03-15T03:29:33Z,5100000,False,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,,,,,513.0,,,,,,,,,,,,,,,,,
515,PT02M33.00S,2025-03-15T03:29:53.1Z,3,REGULAR,freethrow,2 of 2,[],202066,,,1610612761,83,81,2025-03-15T03:29:53Z,5110000,False,,,0,,G. Temple Free Throw 2 of 2 (4 PTS),[202066],1610612761.0,TOR,,,,Temple,G. Temple,,,,,,,,Made,,4.0,,,,,,,,,,,,,,,,
516,PT02M23.00S,2025-03-15T03:30:06.2Z,3,REGULAR,turnover,lost ball,[],1629012,,,1610612762,83,81,2025-03-15T03:30:10Z,5120000,False,,,0,,C. Sexton lost ball TURNOVER (3 TO),"[1629012, 202066]",1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,3.0,Temple,202066.0,,
517,PT02M23.00S,2025-03-15T03:30:06.2Z,3,REGULAR,steal,,[],202066,,,1610612761,83,81,2025-03-15T03:32:21Z,5130000,False,,,0,,G. Temple STEAL (2 STL),[202066],1610612761.0,TOR,,,,Temple,G. Temple,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
518,PT02M20.00S,2025-03-15T03:30:11.5Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630548,,,1610612761,83,81,2025-03-15T03:30:24Z,5140000,False,,,0,,J. Juzang shooting personal FOUL (2 PF) (Lawson 2 FT),"[1630548, 1630639]",1610612762.0,UTA,shooting,,,Juzang,J. Juzang,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1151.0,2.0,0.0,Lawson,1630639.0,,,,,
520,PT02M20.00S,2025-03-15T03:30:41.8Z,3,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1630639,,,1610612761,83,81,2025-03-15T03:32:11Z,5160000,False,,,0,,MISS A. Lawson Free Throw 1 of 2,[1630639],1610612761.0,TOR,,,,Lawson,A. Lawson,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
