actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
266,PT02M35.00S,2025-01-31T02:58:54.5Z,2,REGULAR,freethrow,1 of 2,[],203497,,,1610612750,47,53,2025-01-31T02:58:54Z,2610000,False,,,0,,R. Gobert Free Throw 1 of 2 (7 PTS),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,Made,,,,,7.0,,,,,,,,,,,,,
267,PT02M35.00S,2025-01-31T02:59:15.9Z,2,REGULAR,freethrow,2 of 2,[],203497,,,1610612750,47,54,2025-01-31T02:59:15Z,2620000,False,,,0,,R. Gobert Free Throw 2 of 2 (8 PTS),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,Made,,,,,8.0,,,,,,,,,,,,,
269,PT02M26.00S,2025-01-31T02:59:32.8Z,2,REGULAR,substitution,out,[],1629638,,,1610612762,47,54,2025-01-31T02:59:37Z,2640000,False,,,0,,SUB out: N. Alexander-Walker,[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
270,PT02M26.00S,2025-01-31T02:59:32.8Z,2,REGULAR,substitution,in,[],1641740,,,1610612762,47,54,2025-01-31T02:59:37Z,2650000,False,,,0,,SUB in: J. Clark,[1641740],1610612750.0,MIN,,,,Clark,J. Clark,,,,,,,,,,,,,,,,,,,,,,,,,,
271,PT02M20.00S,2025-01-31T02:59:56.5Z,2,REGULAR,foul,offensive,[],1631117,,,1610612762,47,54,2025-01-31T03:00:10Z,2660000,False,,,0,,W. Kessler offensive FOUL (3 PF),"[1631117, 1630183]",1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,202026.0,,,,,,3.0,0.0,McDaniels,1630183.0
273,PT02M20.00S,2025-01-31T02:59:56.5Z,2,REGULAR,turnover,offensive foul,[],1631117,,,1610612762,47,54,2025-01-31T02:59:56Z,2680000,False,,,0,,W. Kessler offensive foul TURNOVER (1 TO),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,202026.0,1.0,,,,,,,,
274,PT02M02.00S,2025-01-31T03:00:28.8Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629012,,,1610612750,47,54,2025-01-31T03:00:44Z,2690000,False,,,0,,C. Sexton shooting personal FOUL (1 PF) (Clark 2 FT),"[1629012, 1641740]",1610612762.0,UTA,shooting,,,Sexton,C. Sexton,,,,,Mid-Range,8-16 Right,,,,,,,,,,,1162.0,,,,,,1.0,0.0,Clark,1641740.0
276,PT02M02.00S,2025-01-31T03:00:46.6Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1641740,,,1610612750,47,54,2025-01-31T03:00:46Z,2710000,False,,,0,,MISS J. Clark Free Throw 1 of 2,[1641740],1610612750.0,MIN,,,,Clark,J. Clark,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
277,PT02M02.00S,2025-01-31T03:00:46.6Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612750,47,54,2025-01-31T03:00:46Z,2720000,False,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,,,,276.0,,,,,,,,,,,,,,,,,
278,PT02M02.00S,2025-01-31T03:00:58.4Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1641740,,,1610612750,47,55,2025-01-31T03:00:58Z,2730000,False,,,0,,J. Clark Free Throw 2 of 2 (1 PTS),[1641740],1610612750.0,MIN,,,,Clark,J. Clark,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
279,PT01M46.00S,2025-01-31T03:01:20.9Z,2,REGULAR,foul,personal,['2freethrow'],1629675,,,1610612762,47,55,2025-01-31T03:01:43Z,2740000,False,,,0,,N. Reid shooting personal FOUL (1 PF) (Collins 2 FT),"[1629675, 1628381]",1610612750.0,MIN,shooting,,,Reid,N. Reid,,,,,Mid-Range,8-16 Right,,,,,,,,,,,202026.0,,,,,,1.0,0.0,Collins,1628381.0
281,PT01M46.00S,2025-01-31T03:01:47.2Z,2,REGULAR,freethrow,1 of 2,[],1628381,,,1610612762,47,55,2025-01-31T03:01:47Z,2760000,False,,,0,,MISS J. Collins Free Throw 1 of 2,[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
282,PT01M46.00S,2025-01-31T03:01:47.2Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612762,47,55,2025-01-31T03:01:47Z,2770000,False,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,,,,281.0,,,,,,,,,,,,,,,,,
283,PT01M46.00S,2025-01-31T03:02:01.3Z,2,REGULAR,freethrow,2 of 2,[],1628381,,,1610612762,48,55,2025-01-31T03:02:01Z,2780000,False,,,0,,J. Collins Free Throw 2 of 2 (9 PTS),[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,,,,Made,,,,,9.0,,,,,,,,,,,,,
284,PT01M36.00S,2025-01-31T03:02:13.2Z,2,REGULAR,3pt,Jump Shot,[],1629675,66.44218134034165,52.20588235294118,1610612750,48,55,2025-01-31T03:02:21Z,2790000,False,11.0,263.0,1,right,MISS N. Reid 26' 3PT,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Above the Break 3,24+ Center,26.31,Missed,,,,,,,,,,,,,,,,,,
285,PT01M33.00S,2025-01-31T03:02:16.2Z,2,REGULAR,rebound,defensive,[],1631117,,,1610612762,48,55,2025-01-31T03:02:21Z,2800000,False,,,0,,W. Kessler REBOUND (Off:0 Def:7),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,Above the Break 3,24+ Center,,,284.0,7.0,7.0,0.0,,,,,,,,,,,,,,
286,PT01M28.00S,2025-01-31T03:02:21.5Z,2,REGULAR,turnover,lost ball,[],1629012,,,1610612762,48,55,2025-01-31T03:02:27Z,2810000,False,,,0,,C. Sexton lost ball TURNOVER (1 TO),"[1629012, 1641740]",1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,1.0,Clark,1641740.0,,,,,,
287,PT01M28.00S,2025-01-31T03:02:21.5Z,2,REGULAR,steal,,[],1641740,,,1610612750,48,55,2025-01-31T03:02:23Z,2820000,False,,,0,,J. Clark STEAL (2 STL),[1641740],1610612750.0,MIN,,,,Clark,J. Clark,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
288,PT01M23.00S,2025-01-31T03:02:25.5Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630162,90.75229960578186,50.73529411764706,1610612750,48,57,2025-01-31T03:02:32Z,2830000,False,4.0,34.0,1,right,A. Edwards running DUNK (11 PTS) (J. Clark 2 AST),"[1630162, 1641740]",1610612750.0,MIN,running,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,3.46,Made,,,,,11.0,J. Clark,1641740.0,2.0,,,,,,,,,,
289,PT00M59.30S,2025-01-31T03:02:49.6Z,2,REGULAR,2pt,Jump Shot,[],1629012,10.463206307490145,66.42156862745098,1610612762,48,57,2025-01-31T03:02:54Z,2840000,False,-82.0,46.0,1,left,MISS C. Sexton 9' driving floating bank Shot - blocked,"[1629012, 203497]",1610612762.0,UTA,driving floating bank,,,Sexton,C. Sexton,,,,,Mid-Range,8-16 Left,9.41,Missed,,,,,,,,,,,,,Gobert,203497.0,,,,
307,PT00M59.30S,2025-01-31T03:02:49.6Z,2,REGULAR,block,,[],203497,,,1610612762,48,57,2025-01-31T03:07:13Z,2845000,False,,,0,,R. Gobert BLOCK (3 BLK),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
290,PT00M57.80S,2025-01-31T03:02:51.1Z,2,REGULAR,rebound,offensive,[],1631117,,,1610612762,48,57,2025-01-31T03:02:54Z,2850000,False,,,0,,W. Kessler REBOUND (Off:1 Def:7),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,Mid-Range,8-16 Left,,,289.0,8.0,7.0,1.0,,,,,,,,,,,,,,
291,PT00M56.30S,2025-01-31T03:02:53.4Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],1629012,4.28712220762155,71.32352941176471,1610612762,48,57,2025-01-31T03:04:08Z,2860000,False,-107.0,-12.0,1,left,MISS C. Sexton 10' fadeaway Shot,[1629012],1610612762.0,UTA,fadeaway,,,Sexton,C. Sexton,,,,,Mid-Range,8-16 Left,10.73,Missed,,,,,,,,,,,,,,,,,,
292,PT00M53.40S,2025-01-31T03:02:56.3Z,2,REGULAR,rebound,defensive,[],203497,,,1610612750,48,57,2025-01-31T03:02:57Z,2870000,False,,,0,,R. Gobert REBOUND (Off:0 Def:4),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Mid-Range,8-16 Left,,,291.0,4.0,4.0,0.0,,,,,,,,,,,,,,
293,PT00M31.20S,2025-01-31T03:03:20.5Z,2,REGULAR,turnover,shot clock,['team'],0,,,1610612750,48,57,2025-01-31T03:03:29Z,2880000,False,,,0,,MIN shot clock Team TURNOVER,[],1610612750.0,MIN,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,1162.0,,,,,,,,,
294,PT00M20.80S,2025-01-31T03:03:57.5Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1641740,,,1610612762,48,57,2025-01-31T03:04:02Z,2890000,False,,,0,,J. Clark personal FOUL (2 PF) (Collins 2 FT),"[1641740, 1628381]",1610612750.0,MIN,,,,Clark,J. Clark,,,,,Above the Break 3,24+ Center,,,,,,,,,,,202026.0,,,,,,2.0,0.0,Collins,1628381.0
296,PT00M20.80S,2025-01-31T03:04:23.3Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1628381,,,1610612762,49,57,2025-01-31T03:04:23Z,2910000,False,,,0,,J. Collins Free Throw 1 of 2 (10 PTS),[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,,,,Made,,,,,10.0,,,,,,,,,,,,,
297,PT00M20.80S,2025-01-31T03:04:24.0Z,2,REGULAR,substitution,out,[],1641740,,,1610612762,49,57,2025-01-31T03:04:26Z,2920000,False,,,0,,SUB out: J. Clark,[1641740],1610612750.0,MIN,,,,Clark,J. Clark,,,,,,,,,,,,,,,,,,,,,,,,,,
298,PT00M20.80S,2025-01-31T03:04:24.0Z,2,REGULAR,substitution,in,[],1629638,,,1610612762,49,57,2025-01-31T03:04:26Z,2930000,False,,,0,,SUB in: N. Alexander-Walker,[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
299,PT00M20.80S,2025-01-31T03:04:39.3Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1628381,,,1610612762,50,57,2025-01-31T03:04:39Z,2940000,False,,,0,,J. Collins Free Throw 2 of 2 (11 PTS),[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,,,,Made,,,,,11.0,,,,,,,,,,,,,
300,PT00M04.40S,2025-01-31T03:05:00.0Z,2,REGULAR,turnover,lost ball,[],1630183,,,1610612750,50,57,2025-01-31T03:05:06Z,2950000,False,,,0,,J. McDaniels lost ball TURNOVER (2 TO),"[1630183, 1631117]",1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,2.0,Kessler,1631117.0,,,,,,
301,PT00M04.40S,2025-01-31T03:05:00.0Z,2,REGULAR,steal,,[],1631117,,,1610612762,50,57,2025-01-31T03:19:58Z,2960000,False,,,0,,W. Kessler STEAL (2 STL),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,,,
302,PT00M00.00S,2025-01-31T03:05:04.5Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629012,20.71287779237845,8.088235294117647,1610612762,53,57,2025-01-31T03:05:53Z,2970000,False,210.0,142.0,1,left,C. Sexton 25' 3PT step back (12 PTS) (K. George 3 AST),"[1629012, 1641718]",1610612762.0,UTA,step back,,,Sexton,C. Sexton,,,,,Above the Break 3,24+ Right Center,25.33,Made,,,,,12.0,K. George,1641718.0,3.0,,,,,,,,,,
304,PT00M00.00S,2025-01-31T03:05:32.6Z,2,REGULAR,period,end,[],0,,,1610612750,53,57,2025-01-31T03:05:32Z,2990000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
308,PT12M00.00S,2025-01-31T03:16:53.6Z,3,REGULAR,substitution,out,['startperiod'],1641718,,,1610612750,53,57,2025-01-31T03:19:44Z,3000000,False,,,0,,SUB out: K. George,[1641718],1610612762.0,UTA,,,,George,K. George,,,,,,,,,,,,,,,,,,,,,,,,,,
310,PT12M00.00S,2025-01-31T03:16:53.6Z,3,REGULAR,substitution,in,['startperiod'],1642268,,,1610612750,53,57,2025-01-31T03:19:44Z,3020000,False,,,0,,SUB in: I. Collier,[1642268],1610612762.0,UTA,,,,Collier,I. Collier,,,,,,,,,,,,,,,,,,,,,,,,,,
650,PT12M00.00S,2025-01-31T03:18:47.7Z,3,REGULAR,foul,technical,['1freethrow'],1630183,,,1610612750,53,57,2025-01-31T04:34:23Z,3035000,False,,,0,,J. McDaniels technical FOUL (1 Tech),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,1162.0,,,,,,2.0,1.0,,
313,PT12M00.00S,2025-01-31T03:20:41.8Z,3,REGULAR,freethrow,1 of 1,[],1628374,,,1610612750,54,57,2025-01-31T04:34:36Z,3050000,False,,,0,,L. Markkanen technical Free Throw 1 of 1 (9 PTS),[1628374],1610612762.0,UTA,technical,,,Markkanen,L. Markkanen,,,,,,,,Made,,,,,9.0,,,,,,,,,,,,,
314,PT12M00.00S,2025-01-31T03:20:53.6Z,3,REGULAR,period,start,[],0,,,1610612750,54,57,2025-01-31T03:20:53Z,3060000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315,PT11M48.00S,2025-01-31T03:21:05.4Z,3,REGULAR,3pt,Jump Shot,[],1630162,17.69053876478318,94.6078431372549,1610612750,54,60,2025-01-31T03:21:12Z,3070000,False,-223.0,114.0,1,left,A. Edwards 25' 3PT  (14 PTS) (J. McDaniels 1 AST),"[1630162, 1630183]",1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Left Center,25.04,Made,,,,,14.0,J. McDaniels,1630183.0,1.0,,,,,,,,,,
317,PT11M33.00S,2025-01-31T03:21:25.3Z,3,REGULAR,foul,offensive,[],1628381,,,1610612762,54,60,2025-01-31T03:21:38Z,3090000,False,,,0,,J. Collins offensive FOUL (2 PF),"[1628381, 1629638]",1610612762.0,UTA,,,,Collins,J. Collins,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,1162.0,,,,,,2.0,0.0,Alexander-Walker,1629638.0
319,PT11M33.00S,2025-01-31T03:21:25.3Z,3,REGULAR,turnover,offensive foul,[],1628381,,,1610612762,54,60,2025-01-31T03:21:25Z,3110000,False,,,0,,J. Collins offensive foul TURNOVER (1 TO),[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,1162.0,1.0,,,,,,,,
320,PT11M28.00S,2025-01-31T03:21:48.1Z,3,REGULAR,foul,offensive,[],1630162,,,1610612750,54,60,2025-01-31T03:21:56Z,3120000,False,,,0,,A. Edwards offensive FOUL (1 PF),"[1630162, 1642268]",1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,202026.0,,,,,,1.0,0.0,Collier,1642268.0
322,PT11M28.00S,2025-01-31T03:21:48.1Z,3,REGULAR,turnover,offensive foul,[],1630162,,,1610612750,54,60,2025-01-31T03:21:48Z,3140000,False,,,0,,A. Edwards offensive foul TURNOVER (2 TO),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,202026.0,2.0,,,,,,,,
323,PT11M18.00S,2025-01-31T03:22:12.7Z,3,REGULAR,turnover,out-of-bounds,[],1642268,,,1610612762,54,60,2025-01-31T03:22:20Z,3150000,False,,,0,,I. Collier bad pass out-of-bounds TURNOVER (4 TO),[1642268],1610612762.0,UTA,bad pass,,,Collier,I. Collier,,,,,Above the Break 3,24+ Center,,,,,,,,,,,1162.0,4.0,,,,,,,,
324,PT11M06.00S,2025-01-31T03:22:28.6Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],1630162,10.988830486202366,68.62745098039215,1610612750,54,60,2025-01-31T03:22:40Z,3160000,False,-93.0,51.0,1,left,MISS A. Edwards 10' driving floating bank Shot,[1630162],1610612750.0,MIN,driving floating bank,,,Edwards,A. Edwards,,,,,Mid-Range,8-16 Left,10.61,Missed,,,,,,,,,,,,,,,,,,
325,PT11M06.00S,2025-01-31T03:22:33.5Z,3,REGULAR,rebound,offensive,[],203497,,,1610612750,54,60,2025-01-31T03:22:33Z,3170000,False,,,0,,R. Gobert REBOUND (Off:1 Def:4),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Mid-Range,8-16 Left,,,324.0,5.0,4.0,1.0,,,,,,,,,,,,,,
326,PT11M06.00S,2025-01-31T03:22:34.2Z,3,REGULAR,foul,personal,['2freethrow'],1629012,,,1610612750,54,60,2025-01-31T03:22:46Z,3180000,False,,,0,,C. Sexton shooting personal FOUL (2 PF) (Gobert 2 FT),"[1629012, 203497]",1610612762.0,UTA,shooting,,,Sexton,C. Sexton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1162.0,,,,,,2.0,0.0,Gobert,203497.0
328,PT11M06.00S,2025-01-31T03:22:59.7Z,3,REGULAR,freethrow,1 of 2,"['fromturnover', '2ndchance']",203497,,,1610612750,54,61,2025-01-31T03:24:00Z,3200000,False,,,0,,R. Gobert Free Throw 1 of 2 (9 PTS),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,Made,,,,,9.0,,,,,,,,,,,,,
330,PT11M06.00S,2025-01-31T03:22:59.7Z,3,REGULAR,freethrow,2 of 2,"['fromturnover', '2ndchance']",203497,,,1610612750,54,61,2025-01-31T03:24:00Z,3220000,False,,,0,,MISS R. Gobert Free Throw 2 of 2,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
331,PT11M03.00S,2025-01-31T03:23:02.7Z,3,REGULAR,rebound,defensive,[],1629012,,,1610612762,54,61,2025-01-31T03:24:00Z,3230000,False,,,0,,C. Sexton REBOUND (Off:0 Def:2),[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,,,,,330.0,2.0,2.0,0.0,,,,,,,,,,,,,,
332,PT10M52.00S,2025-01-31T03:24:11.2Z,3,REGULAR,2pt,Jump Shot,[],1628381,92.32917214191852,69.6078431372549,1610612762,54,61,2025-01-31T03:24:47Z,3240000,False,98.0,20.0,1,right,MISS J. Collins 9' driving floating Shot,[1628381],1610612762.0,UTA,driving floating,,,Collins,J. Collins,,,,,Mid-Range,8-16 Right,9.99,Missed,,,,,,,,,,,,,,,,,,
333,PT10M51.00S,2025-01-31T03:24:12.2Z,3,REGULAR,rebound,defensive,[],1630162,,,1610612750,54,61,2025-01-31T03:24:15Z,3250000,False,,,0,,A. Edwards REBOUND (Off:0 Def:4),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Mid-Range,8-16 Right,,,332.0,4.0,4.0,0.0,,,,,,,,,,,,,,
334,PT10M45.00S,2025-01-31T03:24:18.5Z,3,REGULAR,3pt,Jump Shot,[],1630162,32.013797634691194,50.49019607843137,1610612750,54,61,2025-01-31T03:25:19Z,3260000,False,-2.0,248.0,1,left,MISS A. Edwards 24' pullup 3PT,[1630162],1610612750.0,MIN,pullup,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Center,24.84,Missed,,,,,,,,,,,,,,,,,,
335,PT10M42.00S,2025-01-31T03:24:21.5Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612762,54,61,2025-01-31T03:24:25Z,3270000,False,,,0,,TEAM defensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,Above the Break 3,24+ Center,,,334.0,,,,,,,,,,,,,,,,,
337,PT10M24.00S,2025-01-31T03:24:44.7Z,3,REGULAR,3pt,Jump Shot,[],1628374,70.64717477003943,75.24509803921569,1610612762,54,61,2025-01-31T03:24:48Z,3290000,False,126.0,223.0,1,right,MISS L. Markkanen 25' 3PT,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Above the Break 3,24+ Right Center,25.66,Missed,,,,,,,,,,,,,,,,,,
338,PT10M22.00S,2025-01-31T03:24:46.7Z,3,REGULAR,rebound,defensive,[],1629675,,,1610612750,54,61,2025-01-31T03:33:52Z,3300000,False,,,0,,N. Reid REBOUND (Off:0 Def:4),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Above the Break 3,24+ Right Center,,,337.0,4.0,4.0,0.0,,,,,,,,,,,,,,
339,PT10M12.00S,2025-01-31T03:24:57.1Z,3,REGULAR,2pt,Jump Shot,[],1630162,19.793035479632064,75.24509803921569,1610612750,54,63,2025-01-31T03:26:15Z,3310000,False,-126.0,134.0,1,left,A. Edwards 18' step back Jump Shot (16 PTS) (N. Alexander-Walker 4 AST),"[1630162, 1629638]",1610612750.0,MIN,step back,,,Edwards,A. Edwards,,,,,Mid-Range,16-24 Left Center,18.38,Made,,,,,16.0,N. Alexander-Walker,1629638.0,4.0,,,,,,,,,,
340,PT09M50.00S,2025-01-31T03:25:20.8Z,3,REGULAR,foul,personal,['2freethrow'],1629638,,,1610612762,54,63,2025-01-31T03:25:42Z,3320000,False,,,0,,N. Alexander-Walker shooting personal FOUL (2 PF) (Sexton 2 FT),"[1629638, 1629012]",1610612750.0,MIN,shooting,,,Alexander-Walker,N. Alexander-Walker,,,,,Mid-Range,8-16 Left,,,,,,,,,,,1162.0,,,,,,2.0,0.0,Sexton,1629012.0
342,PT09M50.00S,2025-01-31T03:25:46.1Z,3,REGULAR,freethrow,1 of 2,[],1629012,,,1610612762,55,63,2025-01-31T03:26:06Z,3340000,False,,,0,,C. Sexton Free Throw 1 of 2 (13 PTS),[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,,,,Made,,,,,13.0,,,,,,,,,,,,,
343,PT09M50.00S,2025-01-31T03:25:46.1Z,3,REGULAR,freethrow,2 of 2,[],1629012,,,1610612762,55,63,2025-01-31T03:26:06Z,3350000,False,,,0,,MISS C. Sexton Free Throw 2 of 2,[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
344,PT09M48.00S,2025-01-31T03:25:48.1Z,3,REGULAR,rebound,defensive,[],1629638,,,1610612750,55,63,2025-01-31T03:26:06Z,3360000,False,,,0,,N. Alexander-Walker REBOUND (Off:0 Def:3),[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,343.0,3.0,3.0,0.0,,,,,,,,,,,,,,
345,PT09M34.00S,2025-01-31T03:26:17.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203497,8.229303547963205,48.28431372549019,1610612750,55,65,2025-01-31T03:27:14Z,3370000,False,9.0,25.0,1,left,R. Gobert cutting Layup (11 PTS) (N. Reid 2 AST),"[203497, 1629675]",1610612750.0,MIN,cutting,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,2.63,Made,,,,,11.0,N. Reid,1629675.0,2.0,,,,,,,,,,
347,PT09M17.00S,2025-01-31T03:26:37.0Z,3,REGULAR,foul,offensive,[],1628381,,,1610612762,55,65,2025-01-31T03:26:44Z,3390000,False,,,0,,J. Collins offensive FOUL (3 PF),"[1628381, 1629638]",1610612762.0,UTA,,,,Collins,J. Collins,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,202026.0,,,,,,3.0,0.0,Alexander-Walker,1629638.0
349,PT09M17.00S,2025-01-31T03:26:37.0Z,3,REGULAR,turnover,offensive foul,[],1628381,,,1610612762,55,65,2025-01-31T03:26:37Z,3410000,False,,,0,,J. Collins offensive foul TURNOVER (2 TO),[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,202026.0,2.0,,,,,,,,
350,PT09M07.00S,2025-01-31T03:26:59.8Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1629638,31.61957950065703,32.35294117647059,1610612750,55,68,2025-01-31T03:27:04Z,3420000,False,88.0,245.0,1,left,N. Alexander-Walker 26' 3PT  (6 PTS) (A. Edwards 7 AST),"[1629638, 1630162]",1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,Above the Break 3,24+ Right Center,26.01,Made,,,,,6.0,A. Edwards,1630162.0,7.0,,,,,,,,,,
352,PT08M49.00S,2025-01-31T03:27:17.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629012,83.65637319316689,50.245098039215684,1610612762,57,68,2025-01-31T03:27:23Z,3440000,False,1.0,101.0,1,right,C. Sexton 10' driving floating Jump Shot (15 PTS),[1629012],1610612762.0,UTA,driving floating,,,Sexton,C. Sexton,,,,,In The Paint (Non-RA),8-16 Center,10.11,Made,,,,,15.0,,,,,,,,,,,,,
353,PT08M32.00S,2025-01-31T03:27:34.1Z,3,REGULAR,3pt,Jump Shot,[],1629638,29.77989487516426,22.54901960784314,1610612750,57,68,2025-01-31T03:27:39Z,3450000,False,137.0,227.0,1,left,MISS N. Alexander-Walker 26' 3PT,[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,Above the Break 3,24+ Right Center,26.56,Missed,,,,,,,,,,,,,,,,,,
354,PT08M28.00S,2025-01-31T03:27:38.1Z,3,REGULAR,rebound,defensive,[],1628381,,,1610612762,57,68,2025-01-31T03:27:39Z,3460000,False,,,0,,J. Collins REBOUND (Off:1 Def:3),[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,Above the Break 3,24+ Right Center,,,353.0,4.0,3.0,1.0,,,,,,,,,,,,,,
355,PT08M23.00S,2025-01-31T03:27:45.2Z,3,REGULAR,turnover,out-of-bounds,[],1628381,,,1610612762,57,68,2025-01-31T03:27:51Z,3470000,False,,,0,,J. Collins lost ball out-of-bounds TURNOVER (3 TO),[1628381],1610612762.0,UTA,lost ball,,,Collins,J. Collins,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,202026.0,3.0,,,,,,,,
