actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value
275,PT01M52.00S,2022-01-20T03:59:38.2Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],203932,,,1610612743,43,54,2022-01-20T03:59:38Z,2740000,,,0,,A. Gordon Free Throw 2 of 2 (7 PTS),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,Made,7.0,,,,,,,,,,,,,,,,,,
276,PT01M37.00S,2022-01-20T03:59:54.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628379,87.07293035479631,46.568627450980394,1610612746,43,54,2022-01-20T04:00:01Z,2750000,-17.0,69.0,1,right,MISS L. Kennard 7' driving floating Shot,[1628379],1610612746.0,LAC,driving floating,,,Kennard,L. Kennard,,,,,7.11,Missed,,,,,,,,,,,,,,,,,,,
277,PT01M33.00S,2022-01-20T03:59:58.3Z,2,REGULAR,rebound,defensive,[],1628432,,,1610612743,43,54,2022-01-20T04:00:01Z,2760000,,,0,,D. Reed REBOUND (Off:1 Def:1),[1628432],1610612743.0,DEN,,,,Reed,D. Reed,,,,,,,,,,,276.0,2.0,1.0,1.0,,,,,,,,,,,
278,PT01M26.00S,2022-01-20T04:00:06.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203932,7.703679369250986,45.588235294117645,1610612743,43,54,2022-01-20T04:00:14Z,2770000,22.0,20.0,1,left,MISS A. Gordon driving reverse Layup,[203932],1610612743.0,DEN,driving reverse,,,Gordon,A. Gordon,,,,,2.97,Missed,,,,,,,,,,,,,,,,,,,
279,PT01M24.00S,2022-01-20T04:00:08.1Z,2,REGULAR,rebound,defensive,[],1627826,,,1610612746,43,54,2022-01-20T04:00:14Z,2780000,,,0,,I. Zubac REBOUND (Off:1 Def:3),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,278.0,4.0,3.0,1.0,,,,,,,,,,,
280,PT01M09.00S,2022-01-20T04:00:23.2Z,2,REGULAR,turnover,bad pass,[],202704,,,1610612746,43,54,2022-01-20T04:00:26Z,2790000,,,0,,R. Jackson bad pass TURNOVER (1 TO),"[202704, 1628420]",1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,1.0,Morris,1628420.0,,,,,,,,,,,,,,,
281,PT01M09.00S,2022-01-20T04:00:23.2Z,2,REGULAR,steal,,[],1628420,,,1610612743,43,54,2022-01-20T04:00:24Z,2800000,,,0,,M. Morris STEAL (2 STL),[1628420],1610612743.0,DEN,,,,Morris,M. Morris,,,,,,,,,,,,,,,,,,,,,,,,,
282,PT01M03.00S,2022-01-20T04:00:28.9Z,2,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1628420,11.777266754270697,49.26470588235294,1610612743,45,54,2022-01-20T04:01:00Z,2810000,4.0,58.0,1,left,M. Morris running pullup Jump Shot (8 PTS),[1628420],1610612743.0,DEN,running pullup,,,Morris,M. Morris,,,,,5.83,Made,8.0,,,,,,,,,,,,,,,,,,
283,PT00M46.70S,2022-01-20T04:00:46.9Z,2,REGULAR,3pt,Jump Shot,[],202704,68.41327201051249,25.98039215686275,1610612746,45,57,2022-01-20T04:00:52Z,2820000,-120.0,244.0,1,right,R. Jackson 27' 3PT  (13 PTS) (T. Mann 1 AST),"[202704, 1629611]",1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,27.23,Made,13.0,,,,,,,,T. Mann,1629611.0,1.0,,,,,,,,
285,PT00M36.70S,2022-01-20T04:00:59.5Z,2,REGULAR,3pt,Jump Shot,[],203999,33.85348226018397,37.254901960784316,1610612743,45,57,2022-01-20T04:01:06Z,2840000,64.0,266.0,1,left,MISS N. Jokic 27' 3PT,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,27.32,Missed,,,,,,,,,,,,,,,,,,,
286,PT00M33.70S,2022-01-20T04:01:02.5Z,2,REGULAR,rebound,defensive,[],1629611,,,1610612746,45,57,2022-01-20T04:01:06Z,2850000,,,0,,T. Mann REBOUND (Off:0 Def:2),[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,285.0,2.0,2.0,0.0,,,,,,,,,,,
287,PT00M28.30S,2022-01-20T04:01:08.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202704,91.14651773981603,54.166666666666664,1610612746,45,59,2022-01-20T04:01:17Z,2860000,21.0,31.0,1,right,R. Jackson driving finger roll Layup (15 PTS),[202704],1610612746.0,LAC,driving finger roll,,,Jackson,R. Jackson,,,,,3.71,Made,15.0,,,,,,,,,,,,,,,,,,
288,PT00M08.80S,2022-01-20T04:01:32.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203999,12.959921156373195,39.705882352941174,1610612743,47,59,2022-01-20T04:02:37Z,2870000,51.0,69.0,1,left,N. Jokic 8' driving floating Jump Shot (12 PTS) (W. Barton 1 AST),"[203999, 203115]",1610612743.0,DEN,driving floating,,,Jokic,N. Jokic,,,,,8.63,Made,12.0,,,,,,,,W. Barton,203115.0,1.0,,,,,,,,
289,PT00M04.20S,2022-01-20T04:01:50.2Z,2,REGULAR,foul,personal,[],1628432,,,1610612746,47,59,2022-01-20T04:02:03Z,2880000,,,0,,D. Reed take personal FOUL (2 PF),"[1628432, 202704]",1610612743.0,DEN,take,,,Reed,D. Reed,,,,,,,,,,,,,,,,,,,,1627961.0,2.0,0.0,Jackson,202704.0,
292,PT00M04.20S,2022-01-20T04:02:17.2Z,2,REGULAR,foul,offensive,['inpenalty'],1628379,,,1610612746,47,59,2022-01-20T04:02:45Z,2900000,,,0,,L. Kennard offensive FOUL (2 PF),"[1628379, 203115]",1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,,,202058.0,2.0,0.0,Barton,203115.0,
294,PT00M04.20S,2022-01-20T04:02:17.2Z,2,REGULAR,turnover,offensive foul,[],1628379,,,1610612746,47,59,2022-01-20T04:02:17Z,2920000,,,0,,L. Kennard offensive foul TURNOVER (2 TO),[1628379],1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,,,,2.0,,,,,,,,,,,,202058.0,,,,,
295,PT00M04.20S,2022-01-20T04:02:28.8Z,2,REGULAR,substitution,out,[],1628379,,,1610612743,47,59,2022-01-20T04:02:42Z,2930000,,,0,,SUB out: L. Kennard,[1628379],1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,,,,,,,,
296,PT00M04.20S,2022-01-20T04:02:28.8Z,2,REGULAR,substitution,out,[],1627826,,,1610612743,47,59,2022-01-20T04:02:42Z,2940000,,,0,,SUB out: I. Zubac,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,,
297,PT00M04.20S,2022-01-20T04:02:28.8Z,2,REGULAR,substitution,in,[],1626159,,,1610612743,47,59,2022-01-20T04:02:42Z,2950000,,,0,,SUB in: J. Winslow,[1626159],1610612746.0,LAC,,,,Winslow,J. Winslow,,,,,,,,,,,,,,,,,,,,,,,,,
298,PT00M04.20S,2022-01-20T04:02:28.8Z,2,REGULAR,substitution,in,[],202339,,,1610612743,47,59,2022-01-20T04:02:42Z,2960000,,,0,,SUB in: E. Bledsoe,[202339],1610612746.0,LAC,,,,Bledsoe,E. Bledsoe,,,,,,,,,,,,,,,,,,,,,,,,,
299,PT00M00.00S,2022-01-20T04:03:00.7Z,2,REGULAR,period,end,[],0,,,1610612743,47,59,2022-01-20T04:03:00Z,2970000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300,PT12M00.00S,2022-01-20T04:17:48.8Z,3,REGULAR,substitution,out,['startperiod'],1628432,,,1610612743,47,59,2022-01-20T04:18:09Z,2980000,,,0,,SUB out: D. Reed,[1628432],1610612743.0,DEN,,,,Reed,D. Reed,,,,,,,,,,,,,,,,,,,,,,,,,
301,PT12M00.00S,2022-01-20T04:17:48.8Z,3,REGULAR,substitution,out,['startperiod'],1626159,,,1610612743,47,59,2022-01-20T04:18:09Z,2990000,,,0,,SUB out: J. Winslow,[1626159],1610612746.0,LAC,,,,Winslow,J. Winslow,,,,,,,,,,,,,,,,,,,,,,,,,
302,PT12M00.00S,2022-01-20T04:17:48.8Z,3,REGULAR,substitution,out,['startperiod'],202339,,,1610612743,47,59,2022-01-20T04:18:09Z,3000000,,,0,,SUB out: E. Bledsoe,[202339],1610612746.0,LAC,,,,Bledsoe,E. Bledsoe,,,,,,,,,,,,,,,,,,,,,,,,,
303,PT12M00.00S,2022-01-20T04:17:48.8Z,3,REGULAR,substitution,in,['startperiod'],201145,,,1610612743,47,59,2022-01-20T04:18:09Z,3010000,,,0,,SUB in: J. Green,[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
304,PT12M00.00S,2022-01-20T04:17:48.8Z,3,REGULAR,substitution,in,['startperiod'],201586,,,1610612743,47,59,2022-01-20T04:18:09Z,3020000,,,0,,SUB in: S. Ibaka,[201586],1610612746.0,LAC,,,,Ibaka,S. Ibaka,,,,,,,,,,,,,,,,,,,,,,,,,
305,PT12M00.00S,2022-01-20T04:17:48.8Z,3,REGULAR,substitution,in,['startperiod'],1627826,,,1610612743,47,59,2022-01-20T04:18:09Z,3030000,,,0,,SUB in: I. Zubac,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,,
306,PT12M00.00S,2022-01-20T04:18:26.3Z,3,REGULAR,period,start,[],0,,,1610612746,47,59,2022-01-20T04:18:26Z,3040000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307,PT11M46.00S,2022-01-20T04:18:39.2Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1627826,8.229303547963205,52.94117647058824,1610612746,47,61,2022-01-20T04:18:43Z,3050000,-15.0,25.0,1,left,I. Zubac turnaround Hook (12 PTS) (R. Jackson 3 AST),"[1627826, 202704]",1610612746.0,LAC,turnaround,,,Zubac,I. Zubac,,,,,2.89,Made,12.0,,,,,,,,R. Jackson,202704.0,3.0,,,,,,,,
309,PT11M35.00S,2022-01-20T04:18:50.4Z,3,REGULAR,3pt,Jump Shot,[],203999,69.46452036793693,73.2843137254902,1610612743,50,61,2022-01-20T04:18:54Z,3070000,116.0,235.0,1,right,N. Jokic 26' 3PT  (15 PTS) (W. Barton 2 AST),"[203999, 203115]",1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,26.18,Made,15.0,,,,,,,,W. Barton,203115.0,2.0,,,,,,,,
311,PT11M24.00S,2022-01-20T04:19:01.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627826,14.4053876478318,51.225490196078425,1610612746,50,61,2022-01-20T04:19:06Z,3090000,-6.0,83.0,1,left,MISS I. Zubac 8' floating Shot,[1627826],1610612746.0,LAC,floating,,,Zubac,I. Zubac,,,,,8.31,Missed,,,,,,,,,,,,,,,,,,,
312,PT11M22.00S,2022-01-20T04:19:03.4Z,3,REGULAR,rebound,defensive,[],203999,,,1610612743,50,61,2022-01-20T04:19:06Z,3100000,,,0,,N. Jokic REBOUND (Off:1 Def:2),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,311.0,3.0,2.0,1.0,,,,,,,,,,,
313,PT11M11.00S,2022-01-20T04:19:17.7Z,3,REGULAR,foul,personal,[],201586,,,1610612743,50,61,2022-01-20T04:19:23Z,3110000,,,0,,S. Ibaka personal FOUL (3 PF),"[201586, 203999]",1610612746.0,LAC,,,,Ibaka,S. Ibaka,,,,,,,,,,,,,,,,,,,,1155.0,3.0,0.0,Jokic,203999.0,
315,PT11M05.00S,2022-01-20T04:19:36.3Z,3,REGULAR,3pt,Jump Shot,[],203932,78.66294349540078,90.93137254901961,1610612743,50,61,2022-01-20T04:19:44Z,3130000,205.0,148.0,1,right,MISS A. Gordon 25' 3PT,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,25.27,Missed,,,,,,,,,,,,,,,,,,,
316,PT11M03.00S,2022-01-20T04:19:38.3Z,3,REGULAR,rebound,offensive,[],203999,,,1610612743,50,61,2022-01-20T04:19:44Z,3140000,,,0,,N. Jokic REBOUND (Off:2 Def:2),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,315.0,4.0,2.0,2.0,,,,,,,,,,,
317,PT10M59.00S,2022-01-20T04:19:41.6Z,3,REGULAR,turnover,bad pass,[],203999,,,1610612743,50,61,2022-01-20T04:19:48Z,3150000,,,0,,N. Jokic bad pass TURNOVER (3 TO),"[203999, 1629611]",1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,3.0,Mann,1629611.0,,,,,,,,,,,,,,,
318,PT10M59.00S,2022-01-20T04:19:41.6Z,3,REGULAR,steal,,[],1629611,,,1610612746,50,61,2022-01-20T04:20:23Z,3160000,,,0,,T. Mann STEAL (1 STL),[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,
319,PT10M54.00S,2022-01-20T04:19:49.9Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612746,50,61,2022-01-20T04:19:49Z,3170000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320,PT10M48.00S,2022-01-20T04:20:11.8Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],202704,24.52365308804205,60.5392156862745,1610612746,50,63,2022-01-20T04:20:20Z,3180000,-53.0,178.0,1,left,R. Jackson 18' pullup Jump Shot (17 PTS),[202704],1610612746.0,LAC,pullup,,,Jackson,R. Jackson,,,,,18.56,Made,17.0,,,,,,,,,,,,,,,,,,
321,PT10M33.00S,2022-01-20T04:20:26.0Z,3,REGULAR,3pt,Jump Shot,[],201145,93.38042049934296,2.941176470588235,1610612743,50,63,2022-01-20T04:20:30Z,3190000,-235.0,10.0,1,right,MISS J. Green 3PT,[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,23.55,Missed,,,,,,,,,,,,,,,,,,,
322,PT10M30.00S,2022-01-20T04:20:29.0Z,3,REGULAR,rebound,defensive,[],1627826,,,1610612746,50,63,2022-01-20T04:20:30Z,3200000,,,0,,I. Zubac REBOUND (Off:1 Def:4),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,321.0,5.0,4.0,1.0,,,,,,,,,,,
323,PT10M23.00S,2022-01-20T04:20:37.2Z,3,REGULAR,2pt,Jump Shot,[],201586,20.45006570302234,59.80392156862745,1610612746,50,65,2022-01-20T04:20:42Z,3210000,-49.0,140.0,1,left,S. Ibaka 14' Jump Shot (7 PTS) (R. Jackson 4 AST),"[201586, 202704]",1610612746.0,LAC,,,,Ibaka,S. Ibaka,,,,,14.8,Made,7.0,,,,,,,,R. Jackson,202704.0,4.0,,,,,,,,
325,PT10M12.00S,2022-01-20T04:20:47.5Z,3,REGULAR,3pt,Jump Shot,[],203932,90.75229960578186,95.83333333333334,1610612743,53,65,2022-01-20T04:20:51Z,3230000,229.0,34.0,1,right,A. Gordon 3PT  (10 PTS) (N. Jokic 4 AST),"[203932, 203999]",1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,23.18,Made,10.0,,,,,,,,N. Jokic,203999.0,4.0,,,,,,,,
327,PT09M58.00S,2022-01-20T04:21:01.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627826,8.09789750328515,49.01960784313725,1610612746,53,67,2022-01-20T04:21:06Z,3250000,5.0,24.0,1,left,I. Zubac Layup (14 PTS) (R. Jackson 5 AST),"[1627826, 202704]",1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,2.41,Made,14.0,,,,,,,,R. Jackson,202704.0,5.0,,,,,,,,
329,PT09M58.00S,2022-01-20T04:21:05.6Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612743,53,67,2022-01-20T04:21:05Z,3270000,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
330,PT09M49.00S,2022-01-20T04:24:32.6Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],203932,93.64323258869908,47.794117647058826,1610612743,55,67,2022-01-20T04:24:39Z,3280000,-11.0,7.0,1,right,A. Gordon cutting DUNK (12 PTS) (N. Jokic 5 AST),"[203932, 203999]",1610612743.0,DEN,cutting,,,Gordon,A. Gordon,,,,,1.32,Made,12.0,,,,,,,,N. Jokic,203999.0,5.0,,,,,,,,
332,PT09M24.00S,2022-01-20T04:24:58.2Z,3,REGULAR,3pt,Jump Shot,[],1629599,27.283180026281208,79.16666666666666,1610612746,55,70,2022-01-20T04:25:02Z,3300000,-146.0,204.0,1,left,A. Coffey 25' 3PT  (8 PTS) (S. Ibaka 3 AST),"[1629599, 201586]",1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,25.07,Made,8.0,,,,,,,,S. Ibaka,201586.0,3.0,,,,,,,,
334,PT09M14.00S,2022-01-20T04:25:09.2Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'defensivegoaltending']",201145,93.11760840998686,55.392156862745104,1610612743,57,70,2022-01-20T04:25:56Z,3320000,27.0,12.0,1,right,J. Green alley-oop Layup (7 PTS) (N. Jokic 6 AST),"[201145, 203999]",1610612743.0,DEN,alley-oop,,,Green,J. Green,,,,,2.96,Made,7.0,,,,,,,,N. Jokic,203999.0,6.0,,,,,,,,
336,PT09M14.00S,2022-01-20T04:25:17.9Z,3,REGULAR,violation,defensive goaltending,[],1627826,,,1610612743,57,70,2022-01-20T04:25:35Z,3340000,,,0,,I. Zubac defensive goaltending VIOLATION,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,1627961.0,,,,,
337,PT09M03.00S,2022-01-20T04:25:32.8Z,3,REGULAR,foul,personal,['2freethrow'],203932,,,1610612746,57,70,2022-01-20T04:25:58Z,3350000,,,0,,A. Gordon shooting personal FOUL (1 PF) (Jackson 2 FT),"[203932, 202704]",1610612743.0,DEN,shooting,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,1627961.0,1.0,0.0,Jackson,202704.0,
339,PT09M03.00S,2022-01-20T04:26:08.9Z,3,REGULAR,freethrow,1 of 2,[],202704,,,1610612746,57,70,2022-01-20T04:26:08Z,3370000,,,0,,MISS R. Jackson Free Throw 1 of 2,[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,Missed,,,,,,,,,,,,,,,,,,,
340,PT09M03.00S,2022-01-20T04:26:08.9Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612746,57,70,2022-01-20T04:26:08Z,3380000,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,,,,,,,339.0,,,,,,,,,,,,,,
341,PT09M03.00S,2022-01-20T04:26:39.2Z,3,REGULAR,freethrow,2 of 2,[],202704,,,1610612746,57,71,2022-01-20T04:26:39Z,3390000,,,0,,R. Jackson Free Throw 2 of 2 (18 PTS),[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,Made,18.0,,,,,,,,,,,,,,,,,,
342,PT08M48.00S,2022-01-20T04:27:00.0Z,3,REGULAR,foul,personal,[],1627826,,,1610612743,57,71,2022-01-20T04:27:09Z,3400000,,,0,,I. Zubac personal FOUL (2 PF),"[1627826, 203999]",1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,1627961.0,2.0,0.0,Jokic,203999.0,
344,PT08M43.00S,2022-01-20T04:27:23.9Z,3,REGULAR,3pt,Jump Shot,[],1628420,66.17936925098554,38.970588235294116,1610612743,57,71,2022-01-20T04:27:29Z,3420000,-55.0,265.0,1,right,MISS M. Morris 27' pullup 3PT,[1628420],1610612743.0,DEN,pullup,,,Morris,M. Morris,,,,,27.11,Missed,,,,,,,,,,,,,,,,,,,
345,PT08M40.00S,2022-01-20T04:27:26.9Z,3,REGULAR,rebound,defensive,[],201586,,,1610612746,57,71,2022-01-20T04:27:29Z,3430000,,,0,,S. Ibaka REBOUND (Off:3 Def:3),[201586],1610612746.0,LAC,,,,Ibaka,S. Ibaka,,,,,,,,,,,344.0,6.0,3.0,3.0,,,,,,,,,,,
346,PT08M21.00S,2022-01-20T04:27:45.6Z,3,REGULAR,3pt,Jump Shot,[],202704,28.991458607095925,29.901960784313726,1610612746,57,71,2022-01-20T04:27:57Z,3440000,100.0,220.0,1,left,MISS R. Jackson 24' pullup 3PT,[202704],1610612746.0,LAC,pullup,,,Jackson,R. Jackson,,,,,24.19,Missed,,,,,,,,,,,,,,,,,,,
347,PT08M19.00S,2022-01-20T04:27:47.6Z,3,REGULAR,rebound,defensive,[],203115,,,1610612743,57,71,2022-01-20T04:27:57Z,3450000,,,0,,W. Barton REBOUND (Off:0 Def:1),[203115],1610612743.0,DEN,,,,Barton,W. Barton,,,,,,,,,,,346.0,1.0,1.0,0.0,,,,,,,,,,,
348,PT07M59.00S,2022-01-20T04:28:08.0Z,3,REGULAR,3pt,Jump Shot,[],201145,77.4802890932983,88.23529411764706,1610612743,60,71,2022-01-20T04:28:19Z,3460000,191.0,159.0,1,right,J. Green 24' 3PT  (10 PTS) (W. Barton 3 AST),"[201145, 203115]",1610612743.0,DEN,,,,Green,J. Green,,,,,24.88,Made,10.0,,,,,,,,W. Barton,203115.0,3.0,,,,,,,,
351,PT07M30.00S,2022-01-20T04:28:46.4Z,3,REGULAR,turnover,shot clock,['team'],0,,,1610612746,60,71,2022-01-20T04:28:59Z,3490000,,,0,,LAC shot clock Team TURNOVER,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,202058.0,,,,,
352,PT07M20.00S,2022-01-20T04:29:06.7Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],203999,68.54467805519053,70.09803921568627,1610612743,63,71,2022-01-20T04:29:11Z,3500000,100.0,243.0,1,right,N. Jokic 26' 3PT  (18 PTS) (M. Morris 5 AST),"[203999, 1628420]",1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,26.31,Made,18.0,,,,,,,,M. Morris,1628420.0,5.0,,,,,,,,
354,PT07M19.00S,2022-01-20T04:29:12.6Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612746,63,71,2022-01-20T04:29:12Z,3520000,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
355,PT07M19.00S,2022-01-20T04:31:49.7Z,3,REGULAR,substitution,out,[],202704,,,1610612746,63,71,2022-01-20T04:32:33Z,3530000,,,0,,SUB out: R. Jackson,[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,
356,PT07M19.00S,2022-01-20T04:31:49.7Z,3,REGULAR,substitution,out,[],201586,,,1610612746,63,71,2022-01-20T04:32:33Z,3540000,,,0,,SUB out: S. Ibaka,[201586],1610612746.0,LAC,,,,Ibaka,S. Ibaka,,,,,,,,,,,,,,,,,,,,,,,,,
357,PT07M19.00S,2022-01-20T04:31:49.7Z,3,REGULAR,substitution,in,[],1626159,,,1610612746,63,71,2022-01-20T04:32:33Z,3550000,,,0,,SUB in: J. Winslow,[1626159],1610612746.0,LAC,,,,Winslow,J. Winslow,,,,,,,,,,,,,,,,,,,,,,,,,
358,PT07M19.00S,2022-01-20T04:31:49.7Z,3,REGULAR,substitution,in,[],202339,,,1610612746,63,71,2022-01-20T04:32:33Z,3560000,,,0,,SUB in: E. Bledsoe,[202339],1610612746.0,LAC,,,,Bledsoe,E. Bledsoe,,,,,,,,,,,,,,,,,,,,,,,,,
359,PT07M10.00S,2022-01-20T04:32:42.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202339,15.719448094612352,37.99019607843137,1610612746,63,71,2022-01-20T04:32:50Z,3570000,60.0,95.0,1,left,MISS E. Bledsoe 11' driving floating Shot,[202339],1610612746.0,LAC,driving floating,,,Bledsoe,E. Bledsoe,,,,,11.26,Missed,,,,,,,,,,,,,,,,,,,
360,PT07M08.00S,2022-01-20T04:32:44.7Z,3,REGULAR,rebound,defensive,[],203999,,,1610612743,63,71,2022-01-20T04:32:50Z,3580000,,,0,,N. Jokic REBOUND (Off:2 Def:3),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,359.0,5.0,3.0,2.0,,,,,,,,,,,
361,PT07M04.00S,2022-01-20T04:32:49.7Z,3,REGULAR,foul,personal,['2freethrow'],1626159,,,1610612743,63,71,2022-01-20T04:32:58Z,3590000,,,0,,J. Winslow shooting personal FOUL (1 PF) (Green 2 FT),"[1626159, 201145]",1610612746.0,LAC,shooting,,,Winslow,J. Winslow,,,,,,,,,,,,,,,,,,,,202058.0,1.0,0.0,Green,201145.0,
363,PT07M04.00S,2022-01-20T04:33:20.4Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],201145,,,1610612743,64,71,2022-01-20T04:33:20Z,3610000,,,0,,J. Green Free Throw 1 of 2 (11 PTS),[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,Made,11.0,,,,,,,,,,,,,,,,,,
364,PT07M04.00S,2022-01-20T04:33:21.0Z,3,REGULAR,substitution,out,[],1629611,,,1610612743,64,71,2022-01-20T04:33:30Z,3620000,,,0,,SUB out: T. Mann,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,
365,PT07M04.00S,2022-01-20T04:33:21.0Z,3,REGULAR,substitution,in,[],1628379,,,1610612743,64,71,2022-01-20T04:33:30Z,3630000,,,0,,SUB in: L. Kennard,[1628379],1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,,,,,,,,
366,PT07M04.00S,2022-01-20T04:33:46.3Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],201145,,,1610612743,65,71,2022-01-20T04:33:46Z,3640000,,,0,,J. Green Free Throw 2 of 2 (12 PTS),[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,Made,12.0,,,,,,,,,,,,,,,,,,
367,PT06M52.00S,2022-01-20T04:33:59.9Z,3,REGULAR,2pt,Jump Shot,[],1628379,22.026938239159,50.98039215686274,1610612746,65,71,2022-01-20T04:34:23Z,3650000,-5.0,155.0,1,left,MISS L. Kennard 15' pullup Shot,[1628379],1610612746.0,LAC,pullup,,,Kennard,L. Kennard,,,,,15.47,Missed,,,,,,,,,,,,,,,,,,,
368,PT06M47.00S,2022-01-20T04:34:04.9Z,3,REGULAR,rebound,defensive,[],1628420,,,1610612743,65,71,2022-01-20T04:34:08Z,3660000,,,0,,M. Morris REBOUND (Off:2 Def:7),[1628420],1610612743.0,DEN,,,,Morris,M. Morris,,,,,,,,,,,367.0,9.0,7.0,2.0,,,,,,,,,,,
