actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,officialId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,value
281,PT02M59.00S,2022-03-27T01:59:39.3Z,2,REGULAR,rebound,defensive,[],1630544,,,1610612760,54,42,2022-03-27T01:59:43Z,2750000,,,0,,T. Mann REBOUND (Off:0 Def:3),[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,,,279.0,,,,,,,,,,,,,3.0,3.0,0.0,,,
282,PT02M59.00S,2022-03-27T01:59:41.0Z,2,REGULAR,foul,personal,[],203115,,,1610612760,54,42,2022-03-27T02:05:07Z,2760000,,,0,,W. Barton take personal FOUL (1 PF),"[203115, 1630544]",1610612743.0,DEN,take,,,Barton,W. Barton,,,,,,,,202035.0,,,,,1.0,0.0,Mann,1630544.0,,,,,,,,,
284,PT02M59.00S,2022-03-27T01:59:51.6Z,2,REGULAR,substitution,out,[],1630598,,,1610612760,54,42,2022-03-27T01:59:57Z,2780000,,,0,,SUB out: A. Wiggins,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,
285,PT02M59.00S,2022-03-27T01:59:51.6Z,2,REGULAR,substitution,in,[],1630249,,,1610612760,54,42,2022-03-27T01:59:57Z,2790000,,,0,,SUB in: V. Krejci,[1630249],1610612760.0,OKC,,,,Krejci,V. Krejci,,,,,,,,,,,,,,,,,,,,,,,,,
286,PT02M59.00S,2022-03-27T01:59:51.6Z,2,REGULAR,substitution,out,[],203932,,,1610612760,54,42,2022-03-27T02:00:04Z,2800000,,,0,,SUB out: A. Gordon,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,
287,PT02M59.00S,2022-03-27T01:59:51.6Z,2,REGULAR,substitution,in,[],1628432,,,1610612760,54,42,2022-03-27T02:00:04Z,2810000,,,0,,SUB in: D. Reed,[1628432],1610612743.0,DEN,,,,Reed,D. Reed,,,,,,,,,,,,,,,,,,,,,,,,,
288,PT02M40.00S,2022-03-27T02:00:52.0Z,2,REGULAR,2pt,Jump Shot,[],1630177,23.866622864651774,47.30392156862745,1610612760,54,42,2022-03-27T02:05:34Z,2820000,13.0,172.0,1,left,MISS T. Maledon 17' pullup Shot,[1630177],1610612760.0,OKC,pullup,,,Maledon,T. Maledon,,,,,17.23,Missed,,,,,,,,,,,,,,,,,,,
289,PT02M36.00S,2022-03-27T02:00:56.0Z,2,REGULAR,rebound,defensive,[],203999,,,1610612743,54,42,2022-03-27T02:01:00Z,2830000,,,0,,N. Jokic REBOUND (Off:1 Def:6),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,288.0,,,,,,,,,,,,,7.0,6.0,1.0,,,
290,PT02M32.00S,2022-03-27T02:01:00.0Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],203115,75.24638633377135,86.76470588235294,1610612743,54,42,2022-03-27T02:06:43Z,2840000,184.0,180.0,1,right,MISS W. Barton 25' running pullup 3PT,[203115],1610612743.0,DEN,running pullup,,,Barton,W. Barton,,,,,25.74,Missed,,,,,,,,,,,,,,,,,,,
291,PT02M28.00S,2022-03-27T02:01:04.0Z,2,REGULAR,rebound,defensive,[],1630177,,,1610612760,54,42,2022-03-27T02:16:38Z,2850000,,,0,,T. Maledon REBOUND (Off:0 Def:2),[1630177],1610612760.0,OKC,,,,Maledon,T. Maledon,,,,,,,290.0,,,,,,,,,,,,,2.0,2.0,0.0,,,
292,PT02M22.00S,2022-03-27T02:01:09.8Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630544,8.754927726675426,54.90196078431373,1610612760,54,42,2022-03-27T02:07:48Z,2860000,-25.0,30.0,1,left,MISS T. Mann driving Layup,[1630544],1610612760.0,OKC,driving,,,Mann,T. Mann,,,,,3.86,Missed,,,,,,,,,,,,,,,,,,,
293,PT02M20.00S,2022-03-27T02:01:11.8Z,2,REGULAR,rebound,defensive,[],201145,,,1610612743,54,42,2022-03-27T02:01:15Z,2870000,,,0,,J. Green REBOUND (Off:0 Def:2),[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,,292.0,,,,,,,,,,,,,2.0,2.0,0.0,,,
294,PT02M11.00S,2022-03-27T02:01:21.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203115,90.75229960578186,43.627450980392155,1610612743,56,42,2022-03-27T02:01:25Z,2880000,-32.0,34.0,1,right,W. Barton driving Layup (7 PTS) (D. Reed 1 AST),"[203115, 1628432]",1610612743.0,DEN,driving,,,Barton,W. Barton,,,,,4.69,Made,,,7.0,D. Reed,1628432.0,1.0,,,,,,,,,,,,,
296,PT01M55.00S,2022-03-27T02:01:36.2Z,2,REGULAR,3pt,Jump Shot,[],1630249,18.610381077529567,6.127450980392156,1610612760,56,42,2022-03-27T02:01:40Z,2900000,219.0,122.0,1,left,MISS V. Krejci 25' 3PT,[1630249],1610612760.0,OKC,,,,Krejci,V. Krejci,,,,,25.12,Missed,,,,,,,,,,,,,,,,,,,
297,PT01M53.00S,2022-03-27T02:01:38.2Z,2,REGULAR,rebound,defensive,[],1628420,,,1610612743,56,42,2022-03-27T02:01:40Z,2910000,,,0,,M. Morris REBOUND (Off:0 Def:2),[1628420],1610612743.0,DEN,,,,Morris,M. Morris,,,,,,,296.0,,,,,,,,,,,,,2.0,2.0,0.0,,,
298,PT01M40.00S,2022-03-27T02:01:52.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628432,92.46057818659659,40.931372549019606,1610612743,56,42,2022-03-27T02:01:57Z,2920000,-45.0,18.0,1,right,MISS D. Reed driving Layup,[1628432],1610612743.0,DEN,driving,,,Reed,D. Reed,,,,,4.89,Missed,,,,,,,,,,,,,,,,,,,
299,PT01M38.00S,2022-03-27T02:01:54.5Z,2,REGULAR,rebound,defensive,[],1630177,,,1610612760,56,42,2022-03-27T02:01:57Z,2930000,,,0,,T. Maledon REBOUND (Off:0 Def:3),[1630177],1610612760.0,OKC,,,,Maledon,T. Maledon,,,,,,,298.0,,,,,,,,,,,,,3.0,3.0,0.0,,,
300,PT01M34.00S,2022-03-27T02:01:58.3Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630177,8.492115637319317,43.627450980392155,1610612760,56,42,2022-03-27T02:02:10Z,2940000,32.0,27.0,1,left,MISS T. Maledon running Layup - blocked,"[1630177, 203115]",1610612760.0,OKC,running,,,Maledon,T. Maledon,,,,,4.2,Missed,,,,,,,,,,,,,,,,,Barton,203115.0,
301,PT01M34.00S,2022-03-27T02:01:58.3Z,2,REGULAR,block,,[],203115,,,1610612760,56,42,2022-03-27T02:02:00Z,2950000,,,0,,W. Barton BLOCK (1 BLK),[203115],1610612743.0,DEN,,,,Barton,W. Barton,,,,,,,,,,,,,,,,,,,,,,,,,
302,PT01M32.00S,2022-03-27T02:02:00.3Z,2,REGULAR,rebound,defensive,[],203999,,,1610612743,56,42,2022-03-27T02:02:10Z,2960000,,,0,,N. Jokic REBOUND (Off:1 Def:7),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,300.0,,,,,,,,,,,,,8.0,7.0,1.0,,,
303,PT01M32.00S,2022-03-27T02:02:03.5Z,2,REGULAR,foul,personal,[],1630846,,,1610612743,56,42,2022-03-27T02:09:04Z,2970000,,,0,,O. Sarr take personal FOUL (1 PF),"[1630846, 203999]",1610612760.0,OKC,take,,,Sarr,O. Sarr,,,,,,,,202035.0,,,,,1.0,0.0,Jokic,203999.0,,,,,,,,,
305,PT01M32.00S,2022-03-27T02:02:08.4Z,2,REGULAR,substitution,out,[],1630544,,,1610612743,56,42,2022-03-27T02:02:11Z,2990000,,,0,,SUB out: T. Mann,[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,
306,PT01M32.00S,2022-03-27T02:02:08.4Z,2,REGULAR,substitution,in,[],1630322,,,1610612743,56,42,2022-03-27T02:02:11Z,3000000,,,0,,SUB in: L. Waters III,[1630322],1610612760.0,OKC,,,,Waters III,L. Waters III,,,,,,,,,,,,,,,,,,,,,,,,,
307,PT01M20.00S,2022-03-27T02:02:42.1Z,2,REGULAR,2pt,Jump Shot,[],1628432,75.90341655716163,33.33333333333333,1610612743,56,42,2022-03-27T02:02:47Z,3010000,-83.0,174.0,1,right,MISS D. Reed 19' pullup Shot,[1628432],1610612743.0,DEN,pullup,,,Reed,D. Reed,,,,,19.29,Missed,,,,,,,,,,,,,,,,,,,
308,PT01M16.00S,2022-03-27T02:02:46.1Z,2,REGULAR,rebound,offensive,[],203999,,,1610612743,56,42,2022-03-27T02:02:47Z,3020000,,,0,,N. Jokic REBOUND (Off:2 Def:7),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,307.0,,,,,,,,,,,,,9.0,7.0,2.0,,,
309,PT01M08.00S,2022-03-27T02:02:53.9Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],203999,91.40932982917214,27.696078431372552,1610612743,58,42,2022-03-27T02:03:00Z,3030000,-112.0,28.0,1,right,N. Jokic 11' bank Jump Shot (17 PTS) (D. Reed 2 AST),"[203999, 1628432]",1610612743.0,DEN,bank,,,Jokic,N. Jokic,,,,,11.5,Made,,,17.0,D. Reed,1628432.0,2.0,,,,,,,,,,,,,
311,PT01M01.00S,2022-03-27T02:03:06.2Z,2,REGULAR,foul,personal,[],203115,,,1610612760,58,42,2022-03-27T02:03:23Z,3050000,,,0,,W. Barton personal FOUL (2 PF),"[203115, 1630177]",1610612743.0,DEN,,,,Barton,W. Barton,,,,,,,,202035.0,,,,,2.0,0.0,Maledon,1630177.0,,,,,,,,,
313,PT00M57.90S,2022-03-27T02:03:24.7Z,2,REGULAR,3pt,Jump Shot,[],1630197,28.597240473061763,23.03921568627451,1610612760,58,45,2022-03-27T02:03:28Z,3070000,135.0,216.0,1,left,A. Pokusevski 25' 3PT  (10 PTS) (O. Sarr 1 AST),"[1630197, 1630846]",1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,25.49,Made,,,10.0,O. Sarr,1630846.0,1.0,,,,,,,,,,,,,
315,PT00M39.30S,2022-03-27T02:03:49.0Z,2,REGULAR,turnover,out-of-bounds,[],203999,,,1610612743,58,45,2022-03-27T02:11:17Z,3090000,,,0,,N. Jokic bad pass out-of-bounds TURNOVER (2 TO),[203999],1610612743.0,DEN,bad pass,,,Jokic,N. Jokic,,,,,,,,202035.0,,,,,,,,,2.0,,,,,,,,
317,PT00M39.30S,2022-03-27T02:03:58.1Z,2,REGULAR,substitution,in,[],1630544,,,1610612760,58,45,2022-03-27T02:04:02Z,3110000,,,0,,SUB in: T. Mann,[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,
318,PT00M39.30S,2022-03-27T02:03:58.1Z,2,REGULAR,substitution,out,[],1628432,,,1610612760,58,45,2022-03-27T02:04:23Z,3120000,,,0,,SUB out: D. Reed,[1628432],1610612743.0,DEN,,,,Reed,D. Reed,,,,,,,,,,,,,,,,,,,,,,,,,
319,PT00M39.30S,2022-03-27T02:03:58.1Z,2,REGULAR,substitution,out,[],1630177,,,1610612760,58,45,2022-03-27T02:04:23Z,3130000,,,0,,SUB out: T. Maledon,[1630177],1610612760.0,OKC,,,,Maledon,T. Maledon,,,,,,,,,,,,,,,,,,,,,,,,,
320,PT00M39.30S,2022-03-27T02:03:58.1Z,2,REGULAR,substitution,in,[],203085,,,1610612760,58,45,2022-03-27T02:04:23Z,3140000,,,0,,SUB in: A. Rivers,[203085],1610612743.0,DEN,,,,Rivers,A. Rivers,,,,,,,,,,,,,,,,,,,,,,,,,
321,PT00M32.10S,2022-03-27T02:04:26.2Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630544,18.111448751642584,44.829963235294116,1610612760,58,45,2022-03-27T02:12:00Z,3150000,26.0,118.0,1,left,MISS T. Mann 12' pullup Shot,[1630544],1610612760.0,OKC,pullup,,,Mann,T. Mann,,,,,12.05,Missed,,,,,,,,,,,,,,,,,,,
322,PT00M28.80S,2022-03-27T02:04:29.5Z,2,REGULAR,rebound,offensive,[],1630846,,,1610612760,58,45,2022-03-27T02:04:29Z,3160000,,,0,,O. Sarr REBOUND (Off:1 Def:0),[1630846],1610612760.0,OKC,,,,Sarr,O. Sarr,,,,,,,321.0,,,,,,,,,,,,,1.0,0.0,1.0,,,
323,PT00M26.40S,2022-03-27T02:04:31.6Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1630544,29.122864651773984,73.2843137254902,1610612760,58,48,2022-03-27T02:21:52Z,3170000,-116.0,221.0,1,left,T. Mann 25' 3PT  (5 PTS) (O. Sarr 2 AST),"[1630544, 1630846]",1610612760.0,OKC,,,,Mann,T. Mann,,,,,25.0,Made,,,5.0,O. Sarr,1630846.0,2.0,,,,,,,,,,,,,
325,PT00M26.40S,2022-03-27T02:04:35.0Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1628420,,,1610612760,58,48,2022-03-27T02:04:46Z,3190000,,,0,,M. Morris shooting personal FOUL (1 PF) (Mann 1 FT),"[1628420, 1630544]",1610612743.0,DEN,shooting,,,Morris,M. Morris,,,,,,,,202058.0,,,,,1.0,0.0,Mann,1630544.0,,,,,,,,,
327,PT00M26.40S,2022-03-27T02:04:58.2Z,2,REGULAR,substitution,out,[],1630322,,,1610612760,58,48,2022-03-27T02:05:13Z,3210000,,,0,,SUB out: L. Waters III,[1630322],1610612760.0,OKC,,,,Waters III,L. Waters III,,,,,,,,,,,,,,,,,,,,,,,,,
328,PT00M26.40S,2022-03-27T02:04:58.2Z,2,REGULAR,substitution,in,[],1630598,,,1610612760,58,48,2022-03-27T02:05:13Z,3220000,,,0,,SUB in: A. Wiggins,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,
329,PT00M26.40S,2022-03-27T02:05:14.7Z,2,REGULAR,freethrow,1 of 1,"['fromturnover', '2ndchance']",1630544,,,1610612760,58,49,2022-03-27T02:06:00Z,3230000,,,0,,T. Mann Free Throw 1 of 1 (6 PTS),[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,,Made,,,6.0,,,,,,,,,,,,,,,,
330,PT00M04.00S,2022-03-27T02:05:33.8Z,2,REGULAR,3pt,Jump Shot,[],203999,66.5735873850197,52.94117647058824,1610612743,58,49,2022-03-27T02:05:45Z,3240000,15.0,262.0,1,right,MISS N. Jokic 26' step back 3PT,[203999],1610612743.0,DEN,step back,,,Jokic,N. Jokic,,,,,26.21,Missed,,,,,,,,,,,,,,,,,,,
331,PT00M04.00S,2022-03-27T02:05:33.8Z,2,REGULAR,rebound,defensive,[],1630544,,,1610612760,58,49,2022-03-27T02:05:45Z,3250000,,,0,,T. Mann REBOUND (Off:0 Def:4),[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,,,330.0,,,,,,,,,,,,,4.0,4.0,0.0,,,
332,PT00M00.00S,2022-03-27T02:05:39.2Z,2,REGULAR,3pt,Jump Shot,[],1630544,54.61563731931669,33.33333333333333,1610612760,58,49,2022-03-27T02:05:50Z,3260000,83.0,461.0,1,left,MISS T. Mann 46' running 3PT,[1630544],1610612760.0,OKC,running,,,Mann,T. Mann,,,,,46.84,Missed,,,,,,,,,,,,,,,,,,,
333,PT00M00.00S,2022-03-27T02:05:41.5Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612760,58,49,2022-03-27T02:05:41Z,3270000,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,,,332.0,,,,,,,,,,,,,,,,,,
334,PT00M00.00S,2022-03-27T02:06:08.9Z,2,REGULAR,period,end,[],0,,,1610612760,58,49,2022-03-27T02:06:08Z,3280000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335,PT12M00.00S,2022-03-27T02:20:37.5Z,3,REGULAR,substitution,out,['startperiod'],203085,,,1610612760,58,49,2022-03-27T02:20:56Z,3290000,,,0,,SUB out: A. Rivers,[203085],1610612743.0,DEN,,,,Rivers,A. Rivers,,,,,,,,,,,,,,,,,,,,,,,,,
336,PT12M00.00S,2022-03-27T02:20:37.5Z,3,REGULAR,substitution,out,['startperiod'],1630249,,,1610612760,58,49,2022-03-27T02:20:56Z,3300000,,,0,,SUB out: V. Krejci,[1630249],1610612760.0,OKC,,,,Krejci,V. Krejci,,,,,,,,,,,,,,,,,,,,,,,,,
337,PT12M00.00S,2022-03-27T02:20:37.5Z,3,REGULAR,substitution,out,['startperiod'],1630846,,,1610612760,58,49,2022-03-27T02:20:56Z,3310000,,,0,,SUB out: O. Sarr,[1630846],1610612760.0,OKC,,,,Sarr,O. Sarr,,,,,,,,,,,,,,,,,,,,,,,,,
338,PT12M00.00S,2022-03-27T02:20:37.5Z,3,REGULAR,substitution,in,['startperiod'],203932,,,1610612760,58,49,2022-03-27T02:20:56Z,3320000,,,0,,SUB in: A. Gordon,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,
339,PT12M00.00S,2022-03-27T02:20:37.5Z,3,REGULAR,substitution,in,['startperiod'],1629676,,,1610612760,58,49,2022-03-27T02:20:56Z,3330000,,,0,,SUB in: I. Roby,[1629676],1610612760.0,OKC,,,,Roby,I. Roby,,,,,,,,,,,,,,,,,,,,,,,,,
340,PT12M00.00S,2022-03-27T02:20:37.5Z,3,REGULAR,substitution,in,['startperiod'],1630177,,,1610612760,58,49,2022-03-27T02:20:56Z,3340000,,,0,,SUB in: T. Maledon,[1630177],1610612760.0,OKC,,,,Maledon,T. Maledon,,,,,,,,,,,,,,,,,,,,,,,,,
341,PT12M00.00S,2022-03-27T02:20:54.5Z,3,REGULAR,period,start,[],0,,,1610612743,58,49,2022-03-27T02:20:57Z,3350000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342,PT11M44.00S,2022-03-27T02:21:09.7Z,3,REGULAR,3pt,Jump Shot,[],203115,31.488173455978973,64.2156862745098,1610612743,58,49,2022-03-27T02:21:16Z,3360000,-71.0,243.0,1,left,MISS W. Barton 25' 3PT,[203115],1610612743.0,DEN,,,,Barton,W. Barton,,,,,25.37,Missed,,,,,,,,,,,,,,,,,,,
343,PT11M39.00S,2022-03-27T02:21:14.7Z,3,REGULAR,rebound,defensive,[],1630197,,,1610612760,58,49,2022-03-27T02:21:16Z,3370000,,,0,,A. Pokusevski REBOUND (Off:0 Def:3),[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,,342.0,,,,,,,,,,,,,3.0,3.0,0.0,,,
344,PT11M32.00S,2022-03-27T02:21:22.1Z,3,REGULAR,turnover,bad pass,[],1630544,,,1610612760,58,49,2022-03-27T02:21:28Z,3380000,,,0,,T. Mann bad pass TURNOVER (3 TO),"[1630544, 203115]",1610612760.0,OKC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,3.0,Barton,203115.0,,,,,,
345,PT11M32.00S,2022-03-27T02:21:22.1Z,3,REGULAR,steal,,[],203115,,,1610612743,58,49,2022-03-27T02:21:25Z,3390000,,,0,,W. Barton STEAL (2 STL),[203115],1610612743.0,DEN,,,,Barton,W. Barton,,,,,,,,,,,,,,,,,,,,,,,,,
346,PT11M26.00S,2022-03-27T02:21:27.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203115,5.863994743758213,47.794117647058826,1610612743,60,49,2022-03-27T02:21:33Z,3400000,11.0,3.0,1,left,W. Barton running reverse Layup (9 PTS),[203115],1610612743.0,DEN,running reverse,,,Barton,W. Barton,,,,,1.13,Made,,,9.0,,,,,,,,,,,,,,,,
347,PT11M10.00S,2022-03-27T02:21:43.6Z,3,REGULAR,3pt,Jump Shot,[],1630177,76.42904073587385,10.784313725490197,1610612760,60,52,2022-03-27T02:21:47Z,3410000,-196.0,169.0,1,right,T. Maledon 25' 3PT  (12 PTS) (T. Mann 2 AST),"[1630177, 1630544]",1610612760.0,OKC,,,,Maledon,T. Maledon,,,,,25.89,Made,,,12.0,T. Mann,1630544.0,2.0,,,,,,,,,,,,,
349,PT10M54.00S,2022-03-27T02:22:00.0Z,3,REGULAR,3pt,Jump Shot,[],201145,7.178055190538765,97.30392156862744,1610612743,60,52,2022-03-27T02:22:05Z,3430000,-237.0,15.0,1,left,MISS J. Green 3PT,[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,23.7,Missed,,,,,,,,,,,,,,,,,,,
350,PT10M51.00S,2022-03-27T02:22:03.0Z,3,REGULAR,rebound,offensive,[],201145,,,1610612743,60,52,2022-03-27T02:22:05Z,3440000,,,0,,J. Green REBOUND (Off:1 Def:2),[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,,349.0,,,,,,,,,,,,,3.0,2.0,1.0,,,
351,PT10M50.00S,2022-03-27T02:22:03.5Z,3,REGULAR,turnover,lost ball,[],201145,,,1610612743,60,52,2022-03-27T02:22:07Z,3450000,,,0,,J. Green lost ball TURNOVER (1 TO),"[201145, 1630177]",1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,,,,,1.0,Maledon,1630177.0,,,,,,
352,PT10M50.00S,2022-03-27T02:22:03.5Z,3,REGULAR,steal,,[],1630177,,,1610612760,60,52,2022-03-27T02:22:05Z,3460000,,,0,,T. Maledon STEAL (1 STL),[1630177],1610612760.0,OKC,,,,Maledon,T. Maledon,,,,,,,,,,,,,,,,,,,,,,,,,
362,PT10M33.00S,2022-03-27T02:22:26.2Z,3,REGULAR,turnover,out-of-bounds,[],1630544,,,1610612760,60,52,2022-03-27T02:25:39Z,3485000,,,0,,T. Mann step out-of-bounds TURNOVER (4 TO),[1630544],1610612760.0,OKC,step,,,Mann,T. Mann,,,,,,,,202058.0,,,,,,,,,4.0,,,,,,,,
432,PT10M33.00S,2022-03-27T02:22:29.1Z,3,REGULAR,instantreplay,request,[],0,,,1610612743,60,52,2022-03-27T02:36:25Z,3487500,,,0,,,[],,,overturned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
355,PT10M21.00S,2022-03-27T02:22:32.0Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],201145,19.398817345597898,4.901960784313726,1610612743,60,52,2022-03-27T02:25:39Z,3490000,225.0,130.0,1,left,MISS J. Green 26' 3PT,[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,26.02,Missed,,,,,,,,,,,,,,,,,,,
356,PT10M18.00S,2022-03-27T02:22:35.0Z,3,REGULAR,rebound,defensive,[],1629676,,,1610612760,60,52,2022-03-27T02:22:36Z,3500000,,,0,,I. Roby REBOUND (Off:1 Def:3),[1629676],1610612760.0,OKC,,,,Roby,I. Roby,,,,,,,355.0,,,,,,,,,,,,,4.0,3.0,1.0,,,
357,PT10M13.00S,2022-03-27T02:22:40.5Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1630177,90.53876478318003,4.8789828431372655,1610612760,60,52,2022-03-27T02:25:17Z,3510000,-226.0,36.0,1,right,MISS T. Maledon running 3PT,[1630177],1610612760.0,OKC,running,,,Maledon,T. Maledon,,,,,22.85,Missed,,,,,,,,,,,,,,,,,,,
358,PT10M09.00S,2022-03-27T02:22:44.5Z,3,REGULAR,rebound,offensive,[],1630598,,,1610612760,60,52,2022-03-27T02:25:17Z,3520000,,,0,,A. Wiggins REBOUND (Off:1 Def:0),[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,357.0,,,,,,,,,,,,,1.0,0.0,1.0,,,
359,PT10M06.00S,2022-03-27T02:22:47.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629676,92.9862023653088,43.627450980392155,1610612760,60,54,2022-03-27T02:22:54Z,3530000,-32.0,13.0,1,right,I. Roby Layup (4 PTS) (A. Wiggins 3 AST),"[1629676, 1630598]",1610612760.0,OKC,,,,Roby,I. Roby,,,,,3.46,Made,,,4.0,A. Wiggins,1630598.0,3.0,,,,,,,,,,,,,
361,PT10M06.00S,2022-03-27T02:22:50.1Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612743,60,54,2022-03-27T02:23:02Z,3550000,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363,PT09M55.00S,2022-03-27T02:26:12.2Z,3,REGULAR,turnover,lost ball,[],203115,,,1610612743,60,54,2022-03-27T02:31:51Z,3560000,,,0,,W. Barton lost ball TURNOVER (1 TO),"[203115, 1630177]",1610612743.0,DEN,,,,Barton,W. Barton,,,,,,,,,,,,,,,,,1.0,Maledon,1630177.0,,,,,,
364,PT09M55.00S,2022-03-27T02:26:12.2Z,3,REGULAR,steal,,[],1630177,,,1610612760,60,54,2022-03-27T02:26:13Z,3570000,,,0,,T. Maledon STEAL (2 STL),[1630177],1610612760.0,OKC,,,,Maledon,T. Maledon,,,,,,,,,,,,,,,,,,,,,,,,,
365,PT09M51.00S,2022-03-27T02:26:16.7Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629676,93.11760840998686,47.549019607843135,1610612760,60,56,2022-03-27T02:26:23Z,3580000,-12.0,12.0,1,right,I. Roby running DUNK (6 PTS) (T. Maledon 1 AST),"[1629676, 1630177]",1610612760.0,OKC,running,,,Roby,I. Roby,,,,,1.73,Made,,,6.0,T. Maledon,1630177.0,1.0,,,,,,,,,,,,,
367,PT09M39.00S,2022-03-27T02:26:28.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203115,7.835085413929041,36.51960784313725,1610612743,62,56,2022-03-27T02:26:32Z,3600000,67.0,21.0,1,left,W. Barton 7' driving floating Jump Shot (11 PTS) (M. Morris 3 AST),"[203115, 1628420]",1610612743.0,DEN,driving floating,,,Barton,W. Barton,,,,,7.06,Made,,,11.0,M. Morris,1628420.0,3.0,,,,,,,,,,,,,
368,PT09M22.00S,2022-03-27T02:26:45.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630544,91.80354796320631,38.48039215686275,1610612760,62,58,2022-03-27T02:26:50Z,3610000,-58.0,25.0,1,right,T. Mann 6' driving reverse Layup (8 PTS),[1630544],1610612760.0,OKC,driving reverse,,,Mann,T. Mann,,,,,6.26,Made,,,8.0,,,,,,,,,,,,,,,,
369,PT09M14.00S,2022-03-27T02:26:56.3Z,3,REGULAR,foul,offensive,[],203115,,,1610612743,62,58,2022-03-27T02:27:29Z,3620000,,,0,,W. Barton charge offensive FOUL (3 PF),"[203115, 1630544]",1610612743.0,DEN,charge,,,Barton,W. Barton,,,,,,,,202035.0,,,,,3.0,0.0,Mann,1630544.0,,,,,,,,,
371,PT09M14.00S,2022-03-27T02:26:56.3Z,3,REGULAR,turnover,offensive foul,[],203115,,,1610612743,62,58,2022-03-27T02:26:56Z,3640000,,,0,,W. Barton offensive foul TURNOVER (2 TO),[203115],1610612743.0,DEN,,,,Barton,W. Barton,,,,,,,,202035.0,,,,,,,,,2.0,,,,,,,,
