actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
365,PT06M23.00S,2022-01-17T02:28:37.7Z,3,REGULAR,substitution,out,[],201145,,,1610612762,71,75,2022-01-17T02:28:47Z,3530000,,,0,,SUB out: J. Green,[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,
366,PT06M23.00S,2022-01-17T02:28:37.7Z,3,REGULAR,substitution,out,[],201144,,,1610612762,71,75,2022-01-17T02:28:47Z,3540000,,,0,,SUB out: M. Conley,[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,
367,PT06M23.00S,2022-01-17T02:28:37.7Z,3,REGULAR,substitution,out,[],203497,,,1610612762,71,75,2022-01-17T02:28:47Z,3550000,,,0,,SUB out: R. Gobert,[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,
368,PT06M23.00S,2022-01-17T02:28:37.7Z,3,REGULAR,substitution,in,[],1630538,,,1610612762,71,75,2022-01-17T02:28:47Z,3560000,,,0,,SUB in: B. Hyland,[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,,,,,,,,,,,,,,,,,,,
369,PT06M23.00S,2022-01-17T02:28:37.7Z,3,REGULAR,substitution,in,[],204060,,,1610612762,71,75,2022-01-17T02:28:47Z,3570000,,,0,,SUB in: J. Ingles,[204060],1610612762.0,UTA,,,,Ingles,J. Ingles,,,,,,,,,,,,,,,,,,,,,,,,
370,PT06M23.00S,2022-01-17T02:28:37.7Z,3,REGULAR,substitution,in,[],200752,,,1610612762,71,75,2022-01-17T02:28:47Z,3580000,,,0,,SUB in: R. Gay,[200752],1610612762.0,UTA,,,,Gay,R. Gay,,,,,,,,,,,,,,,,,,,,,,,,
371,PT06M13.00S,2022-01-17T02:28:58.6Z,3,REGULAR,3pt,Jump Shot,[],1628378,32.013797634691194,40.19607843137255,1610612762,71,75,2022-01-17T02:29:05Z,3590000,49.0,248.0,1,left,MISS D. Mitchell 25' pullup 3PT,[1628378],1610612762.0,UTA,pullup,,,Mitchell,D. Mitchell,,,,,25.32,Missed,,,,,,,,,,,,,,,,,,
372,PT06M11.00S,2022-01-17T02:29:00.6Z,3,REGULAR,rebound,defensive,[],1628420,,,1610612743,71,75,2022-01-17T02:29:05Z,3600000,,,0,,M. Morris REBOUND (Off:0 Def:6),[1628420],1610612743.0,DEN,,,,Morris,M. Morris,,,,,,,,371.0,6.0,6.0,0.0,,,,,,,,,,,,,
373,PT06M02.00S,2022-01-17T02:29:10.5Z,3,REGULAR,3pt,Jump Shot,[],203999,67.09921156373193,50.73529411764706,1610612743,71,75,2022-01-17T02:29:16Z,3610000,4.0,257.0,1,right,MISS N. Jokic 25' 3PT,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,25.68,Missed,,,,,,,,,,,,,,,,,,
374,PT05M58.00S,2022-01-17T02:29:14.5Z,3,REGULAR,rebound,defensive,[],204060,,,1610612762,71,75,2022-01-17T02:29:16Z,3620000,,,0,,J. Ingles REBOUND (Off:0 Def:3),[204060],1610612762.0,UTA,,,,Ingles,J. Ingles,,,,,,,,373.0,3.0,3.0,0.0,,,,,,,,,,,,,
375,PT05M50.00S,2022-01-17T02:29:21.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202711,6.521024967148489,45.588235294117645,1610612762,71,77,2022-01-17T02:29:28Z,3630000,22.0,9.0,1,left,B. Bogdanovic driving finger roll Layup (15 PTS),[202711],1610612762.0,UTA,driving finger roll,,,Bogdanovic,B. Bogdanovic,,,,,2.38,Made,15.0,,,,,,,,,,,,,,,,,
376,PT05M35.00S,2022-01-17T02:29:38.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203115,88.64980289093299,45.588235294117645,1610612743,73,77,2022-01-17T02:29:43Z,3640000,-22.0,54.0,1,right,W. Barton driving floating Jump Shot (10 PTS) (N. Jokic 9 AST),"[203115, 203999]",1610612743.0,DEN,driving floating,,,Barton,W. Barton,,,,,5.85,Made,10.0,,,,,,,N. Jokic,203999.0,9.0,,,,,,,,
378,PT05M35.00S,2022-01-17T02:29:40.7Z,3,REGULAR,foul,personal,['1freethrow'],1628378,,,1610612743,73,77,2022-01-17T02:29:48Z,3660000,,,0,,D. Mitchell shooting personal FOUL (2 PF) (Barton 1 FT),"[1628378, 203115]",1610612762.0,UTA,shooting,,,Mitchell,D. Mitchell,,,,,,,,,,,,1199.0,,,,,,,2.0,0.0,Barton,203115.0,,
380,PT05M35.00S,2022-01-17T02:30:08.0Z,3,REGULAR,freethrow,1 of 1,[],203115,,,1610612743,74,77,2022-01-17T02:30:08Z,3680000,,,0,,W. Barton Free Throw 1 of 1 (11 PTS),[203115],1610612743.0,DEN,,,,Barton,W. Barton,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
381,PT05M27.00S,2022-01-17T02:30:20.2Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612762,74,77,2022-01-17T02:30:20Z,3690000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
382,PT05M12.00S,2022-01-17T02:30:46.8Z,3,REGULAR,2pt,Jump Shot,[],202711,4.944152431011826,79.65686274509804,1610612762,74,79,2022-01-17T02:30:51Z,3700000,-148.0,-6.0,1,left,B. Bogdanovic 14' turnaround fadeaway Jump Shot (17 PTS),[202711],1610612762.0,UTA,turnaround fadeaway,,,Bogdanovic,B. Bogdanovic,,,,,14.84,Made,17.0,,,,,,,,,,,,,,,,,
383,PT04M46.00S,2022-01-17T02:31:12.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203115,91.67214191852825,49.26470588235294,1610612743,76,79,2022-01-17T02:31:18Z,3710000,-4.0,26.0,1,right,W. Barton driving Layup (13 PTS) (A. Gordon 5 AST),"[203115, 203932]",1610612743.0,DEN,driving,,,Barton,W. Barton,,,,,2.61,Made,13.0,,,,,,,A. Gordon,203932.0,5.0,,,,,,,,
385,PT04M25.00S,2022-01-17T02:31:37.5Z,3,REGULAR,foul,personal,['2freethrow'],1630538,,,1610612762,76,79,2022-01-17T02:31:49Z,3730000,,,0,,B. Hyland shooting personal FOUL (2 PF) (Bogdanovic 2 FT),"[1630538, 202711]",1610612743.0,DEN,shooting,,,Hyland,B. Hyland,,,,,,,,,,,,1204.0,,,,,,,2.0,0.0,Bogdanovic,202711.0,,
387,PT04M25.00S,2022-01-17T02:32:06.7Z,3,REGULAR,freethrow,1 of 2,[],202711,,,1610612762,76,80,2022-01-17T02:32:06Z,3750000,,,0,,B. Bogdanovic Free Throw 1 of 2 (18 PTS),[202711],1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,,Made,18.0,,,,,,,,,,,,,,,,,
388,PT04M25.00S,2022-01-17T02:32:07.3Z,3,REGULAR,substitution,out,[],1628420,,,1610612762,76,80,2022-01-17T02:32:18Z,3760000,,,0,,SUB out: M. Morris,[1628420],1610612743.0,DEN,,,,Morris,M. Morris,,,,,,,,,,,,,,,,,,,,,,,,
389,PT04M25.00S,2022-01-17T02:32:07.3Z,3,REGULAR,substitution,in,[],1630267,,,1610612762,76,80,2022-01-17T02:32:18Z,3770000,,,0,,SUB in: F. Campazzo,[1630267],1610612743.0,DEN,,,,Campazzo,F. Campazzo,,,,,,,,,,,,,,,,,,,,,,,,
390,PT04M25.00S,2022-01-17T02:32:31.5Z,3,REGULAR,freethrow,2 of 2,[],202711,,,1610612762,76,80,2022-01-17T02:32:31Z,3780000,,,0,,MISS B. Bogdanovic Free Throw 2 of 2,[202711],1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,,Missed,,,,,,,,,,,,,,,,,,
391,PT04M22.00S,2022-01-17T02:32:32.3Z,3,REGULAR,rebound,defensive,[],203999,,,1610612743,76,80,2022-01-17T02:32:32Z,3790000,,,0,,N. Jokic REBOUND (Off:1 Def:9),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,390.0,10.0,9.0,1.0,,,,,,,,,,,,,
392,PT04M12.00S,2022-01-17T02:32:42.2Z,3,REGULAR,turnover,bad pass,[],203999,,,1610612743,76,80,2022-01-17T02:32:48Z,3800000,,,0,,N. Jokic bad pass TURNOVER (2 TO),"[203999, 200752]",1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,2.0,,,,Gay,200752.0,,,,,,
393,PT04M12.00S,2022-01-17T02:32:42.2Z,3,REGULAR,steal,,[],200752,,,1610612762,76,80,2022-01-17T02:32:44Z,3810000,,,0,,R. Gay STEAL (2 STL),[200752],1610612762.0,UTA,,,,Gay,R. Gay,,,,,,,,,,,,,,,,,,,,,,,,
394,PT04M00.00S,2022-01-17T02:32:54.7Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],200752,7.178055190538765,70.83333333333334,1610612762,76,80,2022-01-17T02:33:00Z,3820000,-104.0,15.0,1,left,MISS R. Gay 10' turnaround fadeaway Shot,[200752],1610612762.0,UTA,turnaround fadeaway,,,Gay,R. Gay,,,,,10.53,Missed,,,,,,,,,,,,,,,,,,
395,PT03M57.00S,2022-01-17T02:32:57.7Z,3,REGULAR,rebound,defensive,[],203932,,,1610612743,76,80,2022-01-17T02:33:00Z,3830000,,,0,,A. Gordon REBOUND (Off:1 Def:3),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,394.0,4.0,3.0,1.0,,,,,,,,,,,,,
396,PT03M53.00S,2022-01-17T02:33:02.0Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1630267,92.85479632063075,95.58823529411765,1610612743,76,80,2022-01-17T02:33:09Z,3840000,228.0,15.0,1,right,MISS F. Campazzo 3PT,[1630267],1610612743.0,DEN,,,,Campazzo,F. Campazzo,,,,,22.84,Missed,,,,,,,,,,,,,,,,,,
397,PT03M48.00S,2022-01-17T02:33:07.0Z,3,REGULAR,rebound,offensive,[],203932,,,1610612743,76,80,2022-01-17T02:33:09Z,3850000,,,0,,A. Gordon REBOUND (Off:2 Def:3),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,396.0,5.0,3.0,2.0,,,,,,,,,,,,,
398,PT03M48.00S,2022-01-17T02:33:06.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203932,94.40999984741211,50.0,1610612743,78,80,2022-01-17T02:33:06Z,3860000,0.0,0.0,1,right,A. Gordon tip Layup (20 PTS),[203932],1610612743.0,DEN,tip,,,Gordon,A. Gordon,,,,,0.0,Made,20.0,,,,,,,,,,,,,,,,,
399,PT03M36.00S,2022-01-17T02:33:18.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202711,5.338370565045992,56.61764705882353,1610612762,78,80,2022-01-17T02:33:23Z,3870000,-33.0,-2.0,1,left,MISS B. Bogdanovic driving finger roll Layup,[202711],1610612762.0,UTA,driving finger roll,,,Bogdanovic,B. Bogdanovic,,,,,3.32,Missed,,,,,,,,,,,,,,,,,,
400,PT03M34.00S,2022-01-17T02:33:20.2Z,3,REGULAR,rebound,defensive,[],1630538,,,1610612743,78,80,2022-01-17T02:33:23Z,3880000,,,0,,B. Hyland REBOUND (Off:0 Def:2),[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,,,399.0,2.0,2.0,0.0,,,,,,,,,,,,,
401,PT03M27.00S,2022-01-17T02:33:25.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203115,93.24901445466492,54.90196078431373,1610612743,80,80,2022-01-17T02:48:44Z,3890000,25.0,11.0,1,right,W. Barton driving Layup (15 PTS) (B. Hyland 3 AST),"[203115, 1630538]",1610612743.0,DEN,driving,,,Barton,W. Barton,,,,,2.69,Made,15.0,,,,,,,B. Hyland,1630538.0,3.0,,,,,,,,
403,PT03M27.00S,2022-01-17T02:33:31.6Z,3,REGULAR,foul,personal,['1freethrow'],200752,,,1610612743,80,80,2022-01-17T02:33:38Z,3910000,,,0,,R. Gay shooting personal FOUL (2 PF) (Barton 1 FT),"[200752, 203115]",1610612762.0,UTA,shooting,,,Gay,R. Gay,,,,,,,,,,,,1204.0,,,,,,,2.0,0.0,Barton,203115.0,,
405,PT03M27.00S,2022-01-17T02:34:00.7Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612743,80,80,2022-01-17T02:37:20Z,3930000,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
406,PT03M27.00S,2022-01-17T02:36:09.9Z,3,REGULAR,substitution,out,[],203932,,,1610612743,80,80,2022-01-17T02:37:20Z,3940000,,,0,,SUB out: A. Gordon,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,
407,PT03M27.00S,2022-01-17T02:36:09.9Z,3,REGULAR,substitution,out,[],1626220,,,1610612743,80,80,2022-01-17T02:37:20Z,3950000,,,0,,SUB out: R. O'Neale,[1626220],1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,
408,PT03M27.00S,2022-01-17T02:36:09.9Z,3,REGULAR,substitution,out,[],202711,,,1610612743,80,80,2022-01-17T02:37:20Z,3960000,,,0,,SUB out: B. Bogdanovic,[202711],1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,
409,PT03M27.00S,2022-01-17T02:36:09.9Z,3,REGULAR,substitution,in,[],1628432,,,1610612743,80,80,2022-01-17T02:37:20Z,3970000,,,0,,SUB in: D. Reed,[1628432],1610612743.0,DEN,,,,Reed,D. Reed,,,,,,,,,,,,,,,,,,,,,,,,
410,PT03M27.00S,2022-01-17T02:36:09.9Z,3,REGULAR,substitution,in,[],203497,,,1610612743,80,80,2022-01-17T02:37:20Z,3980000,,,0,,SUB in: R. Gobert,[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,
411,PT03M27.00S,2022-01-17T02:36:09.9Z,3,REGULAR,substitution,in,[],203903,,,1610612743,80,80,2022-01-17T02:37:20Z,3990000,,,0,,SUB in: J. Clarkson,[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,,,,,,,,,,,
412,PT03M27.00S,2022-01-17T02:36:56.9Z,3,REGULAR,freethrow,1 of 1,[],203115,,,1610612743,81,80,2022-01-17T02:36:56Z,4000000,,,0,,W. Barton Free Throw 1 of 1 (16 PTS),[203115],1610612743.0,DEN,,,,Barton,W. Barton,,,,,,Made,16.0,,,,,,,,,,,,,,,,,
413,PT03M10.00S,2022-01-17T02:37:16.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628378,13.87976346911958,58.08823529411765,1610612762,81,80,2022-01-17T02:37:24Z,4010000,-40.0,78.0,1,left,MISS D. Mitchell 8' turnaround Shot,[1628378],1610612762.0,UTA,turnaround,,,Mitchell,D. Mitchell,,,,,8.78,Missed,,,,,,,,,,,,,,,,,,
414,PT03M07.00S,2022-01-17T02:37:19.3Z,3,REGULAR,rebound,offensive,[],203497,,,1610612762,81,80,2022-01-17T02:37:24Z,4020000,,,0,,R. Gobert REBOUND (Off:5 Def:8),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,413.0,13.0,8.0,5.0,,,,,,,,,,,,,
415,PT03M07.00S,2022-01-17T02:37:21.1Z,3,REGULAR,foul,personal,['2freethrow'],203999,,,1610612762,81,80,2022-01-17T02:37:30Z,4030000,,,0,,N. Jokic shooting personal FOUL (3 PF) (Gobert 2 FT),"[203999, 203497]",1610612743.0,DEN,shooting,,,Jokic,N. Jokic,,,,,,,,,,,,1199.0,,,,,,,3.0,0.0,Gobert,203497.0,,
417,PT03M07.00S,2022-01-17T02:37:48.0Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],203497,,,1610612762,81,80,2022-01-17T02:37:48Z,4050000,,,0,,MISS R. Gobert Free Throw 1 of 2,[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,Missed,,,,,,,,,,,,,,,,,,
418,PT03M07.00S,2022-01-17T02:37:48.0Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612762,81,80,2022-01-17T02:37:48Z,4060000,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,,,417.0,,,,,,,,,,,,,,,,
419,PT03M07.00S,2022-01-17T02:38:05.8Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],203497,,,1610612762,81,81,2022-01-17T02:38:05Z,4070000,,,0,,R. Gobert Free Throw 2 of 2 (12 PTS),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,Made,12.0,,,,,,,,,,,,,,,,,
420,PT02M54.00S,2022-01-17T02:38:20.8Z,3,REGULAR,3pt,Jump Shot,[],203999,71.17279894875165,74.75490196078431,1610612743,84,81,2022-01-17T02:38:24Z,4080000,124.0,218.0,1,right,N. Jokic 25' 3PT  (23 PTS) (D. Reed 1 AST),"[203999, 1628432]",1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,25.11,Made,23.0,,,,,,,D. Reed,1628432.0,1.0,,,,,,,,
422,PT02M41.00S,2022-01-17T02:38:33.3Z,3,REGULAR,3pt,Jump Shot,[],203903,32.670827858081466,38.970588235294116,1610612762,84,81,2022-01-17T02:38:39Z,4100000,55.0,255.0,1,left,MISS J. Clarkson 26' pullup 3PT,[203903],1610612762.0,UTA,pullup,,,Clarkson,J. Clarkson,,,,,26.05,Missed,,,,,,,,,,,,,,,,,,
423,PT02M38.00S,2022-01-17T02:38:36.3Z,3,REGULAR,rebound,defensive,[],203115,,,1610612743,84,81,2022-01-17T02:38:39Z,4110000,,,0,,W. Barton REBOUND (Off:0 Def:1),[203115],1610612743.0,DEN,,,,Barton,W. Barton,,,,,,,,422.0,1.0,1.0,0.0,,,,,,,,,,,,,
424,PT02M30.00S,2022-01-17T02:38:44.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203115,92.06636005256242,57.59803921568627,1610612743,84,81,2022-01-17T02:38:49Z,4120000,38.0,22.0,1,right,MISS W. Barton driving Layup,[203115],1610612743.0,DEN,driving,,,Barton,W. Barton,,,,,4.4,Missed,,,,,,,,,,,,,,,,,,
426,PT02M28.00S,2022-01-17T02:38:46.9Z,3,REGULAR,rebound,defensive,[],1628378,,,1610612762,84,81,2022-01-17T02:38:49Z,4140000,,,0,,D. Mitchell REBOUND (Off:1 Def:3),[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,,,424.0,4.0,3.0,1.0,,,,,,,,,,,,,
427,PT02M21.00S,2022-01-17T02:38:53.8Z,3,REGULAR,3pt,Jump Shot,[],200752,31.488173455978973,26.715686274509803,1610612762,84,84,2022-01-17T02:38:57Z,4150000,116.0,243.0,1,left,R. Gay 26' 3PT  (5 PTS) (J. Ingles 3 AST),"[200752, 204060]",1610612762.0,UTA,,,,Gay,R. Gay,,,,,26.99,Made,5.0,,,,,,,J. Ingles,204060.0,3.0,,,,,,,,
429,PT01M58.00S,2022-01-17T02:39:17.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630538,92.59198423127464,55.88235294117647,1610612743,86,84,2022-01-17T02:39:21Z,4170000,29.0,17.0,1,right,B. Hyland cutting Layup (8 PTS) (N. Jokic 10 AST),"[1630538, 203999]",1610612743.0,DEN,cutting,,,Hyland,B. Hyland,,,,,3.4,Made,8.0,,,,,,,N. Jokic,203999.0,10.0,,,,,,,,
431,PT01M40.00S,2022-01-17T02:39:34.7Z,3,REGULAR,3pt,Jump Shot,[],204060,8.360709592641262,4.411764705882353,1610612762,86,87,2022-01-17T02:39:38Z,4190000,228.0,26.0,1,left,J. Ingles 3PT  (3 PTS) (J. Clarkson 2 AST),"[204060, 203903]",1610612762.0,UTA,,,,Ingles,J. Ingles,,,,,22.94,Made,3.0,,,,,,,J. Clarkson,203903.0,2.0,,,,,,,,
433,PT01M21.00S,2022-01-17T02:39:53.9Z,3,REGULAR,2pt,Jump Shot,[],1628432,76.69185282522996,57.59803921568627,1610612743,88,87,2022-01-17T02:39:57Z,4210000,38.0,167.0,1,right,D. Reed 17' pullup Jump Shot (2 PTS) (N. Jokic 11 AST),"[1628432, 203999]",1610612743.0,DEN,pullup,,,Reed,D. Reed,,,,,17.09,Made,2.0,,,,,,,N. Jokic,203999.0,11.0,,,,,,,,
435,PT01M10.00S,2022-01-17T02:40:04.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628378,8.229303547963205,46.32352941176471,1610612762,88,89,2022-01-17T02:41:43Z,4230000,18.0,25.0,1,left,D. Mitchell running Layup (21 PTS),[1628378],1610612762.0,UTA,running,,,Mitchell,D. Mitchell,,,,,3.1,Made,21.0,,,,,,,,,,,,,,,,,
436,PT00M58.50S,2022-01-17T02:40:17.7Z,3,REGULAR,3pt,Jump Shot,[],1630267,92.85479632063075,2.450980392156863,1610612743,88,89,2022-01-17T02:40:22Z,4240000,-238.0,15.0,1,right,MISS F. Campazzo 3PT,[1630267],1610612743.0,DEN,,,,Campazzo,F. Campazzo,,,,,23.82,Missed,,,,,,,,,,,,,,,,,,
437,PT00M55.40S,2022-01-17T02:40:20.8Z,3,REGULAR,rebound,defensive,[],203497,,,1610612762,88,89,2022-01-17T02:40:22Z,4250000,,,0,,R. Gobert REBOUND (Off:5 Def:9),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,436.0,14.0,9.0,5.0,,,,,,,,,,,,,
438,PT00M42.10S,2022-01-17T02:40:34.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],204060,7.30946123521682,56.127450980392155,1610612762,88,89,2022-01-17T02:40:39Z,4260000,-31.0,16.0,1,left,MISS J. Ingles driving Layup - blocked,"[204060, 203115]",1610612762.0,UTA,driving,,,Ingles,J. Ingles,,,,,3.46,Missed,,,,,,,,,,,,,,,,,Barton,203115.0
439,PT00M42.10S,2022-01-17T02:40:34.1Z,3,REGULAR,block,,[],203115,,,1610612762,88,89,2022-01-17T02:40:35Z,4270000,,,0,,W. Barton BLOCK (1 BLK),[203115],1610612743.0,DEN,,,,Barton,W. Barton,,,,,,,,,,,,,,,,,,,,,,,,
440,PT00M40.10S,2022-01-17T02:40:36.1Z,3,REGULAR,rebound,defensive,[],203999,,,1610612743,88,89,2022-01-17T02:40:39Z,4280000,,,0,,N. Jokic REBOUND (Off:1 Def:10),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,438.0,11.0,10.0,1.0,,,,,,,,,,,,,
441,PT00M37.20S,2022-01-17T02:40:39.1Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1630538,94.82588699080158,2.941176470588235,1610612743,88,89,2022-01-17T02:40:45Z,4290000,-235.0,-4.0,1,right,MISS B. Hyland 3PT,[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,23.53,Missed,,,,,,,,,,,,,,,,,,
442,PT00M33.50S,2022-01-17T02:40:42.8Z,3,REGULAR,rebound,defensive,[],1628378,,,1610612762,88,89,2022-01-17T02:40:45Z,4300000,,,0,,D. Mitchell REBOUND (Off:1 Def:4),[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,,,441.0,5.0,4.0,1.0,,,,,,,,,,,,,
443,PT00M17.10S,2022-01-17T02:41:00.1Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630267,,,1610612762,88,89,2022-01-17T02:41:12Z,4310000,,,0,,F. Campazzo personal FOUL (2 PF) (Mitchell 2 FT),"[1630267, 1628378]",1610612743.0,DEN,,,,Campazzo,F. Campazzo,,,,,,,,,,,,1628951.0,,,,,,,2.0,0.0,Mitchell,1628378.0,,
445,PT00M17.10S,2022-01-17T02:41:44.4Z,3,REGULAR,freethrow,1 of 2,[],1628378,,,1610612762,88,90,2022-01-17T02:41:44Z,4330000,,,0,,D. Mitchell Free Throw 1 of 2 (22 PTS),[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,Made,22.0,,,,,,,,,,,,,,,,,
446,PT00M17.10S,2022-01-17T02:41:45.3Z,3,REGULAR,substitution,out,[],200752,,,1610612762,88,90,2022-01-17T02:42:01Z,4340000,,,0,,SUB out: R. Gay,[200752],1610612762.0,UTA,,,,Gay,R. Gay,,,,,,,,,,,,,,,,,,,,,,,,
447,PT00M17.10S,2022-01-17T02:41:45.3Z,3,REGULAR,substitution,in,[],1626220,,,1610612762,88,90,2022-01-17T02:42:01Z,4350000,,,0,,SUB in: R. O'Neale,[1626220],1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,
448,PT00M17.10S,2022-01-17T02:42:06.6Z,3,REGULAR,freethrow,2 of 2,[],1628378,,,1610612762,88,91,2022-01-17T02:42:06Z,4360000,,,0,,D. Mitchell Free Throw 2 of 2 (23 PTS),[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,Made,23.0,,,,,,,,,,,,,,,,,
449,PT00M01.70S,2022-01-17T02:42:24.8Z,3,REGULAR,3pt,Jump Shot,[],203115,71.04139290407359,21.07843137254902,1610612743,88,91,2022-01-17T02:42:31Z,4370000,-145.0,220.0,1,right,MISS W. Barton 26' step back 3PT,[203115],1610612743.0,DEN,step back,,,Barton,W. Barton,,,,,26.3,Missed,,,,,,,,,,,,,,,,,,
450,PT00M01.70S,2022-01-17T02:42:24.8Z,3,REGULAR,rebound,defensive,[],203903,,,1610612762,88,91,2022-01-17T02:42:31Z,4380000,,,0,,J. Clarkson REBOUND (Off:0 Def:3),[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,449.0,3.0,3.0,0.0,,,,,,,,,,,,,
451,PT00M00.00S,2022-01-17T02:42:32.9Z,3,REGULAR,period,end,[],0,,,1610612762,88,91,2022-01-17T02:42:32Z,4390000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
452,PT12M00.00S,2022-01-17T02:44:40.9Z,4,REGULAR,substitution,out,['startperiod'],203115,,,1610612762,88,91,2022-01-17T02:45:13Z,4400000,,,0,,SUB out: W. Barton,[203115],1610612743.0,DEN,,,,Barton,W. Barton,,,,,,,,,,,,,,,,,,,,,,,,
453,PT12M00.00S,2022-01-17T02:44:40.9Z,4,REGULAR,substitution,out,['startperiod'],203999,,,1610612762,88,91,2022-01-17T02:45:13Z,4410000,,,0,,SUB out: N. Jokic,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,,,,,,,
454,PT12M00.00S,2022-01-17T02:44:40.9Z,4,REGULAR,substitution,out,['startperiod'],1628378,,,1610612762,88,91,2022-01-17T02:45:13Z,4420000,,,0,,SUB out: D. Mitchell,[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,
