actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,officialId,playerName,playerNameI,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,descriptor,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,jumpBallRecoveredName,jumpBallRecoverdPersonId,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId
180,PT10M45.00S,2021-11-09T02:44:05.1Z,2,REGULAR,freethrow,2 of 2,[],1629639,,,1610612748,35,28,2021-11-09T02:44:05Z,1790000,,,0,,T. Herro Free Throw 2 of 2 (5 PTS),[1629639],1610612748.0,MIA,,Herro,T. Herro,,Made,,,,,5.0,,,,,,,,,,,,,,,,,,,
181,PT10M27.00S,2021-11-09T02:44:24.2Z,2,REGULAR,3pt,Jump Shot,[],203210,74.72076215505913,85.04901960784314,1610612743,35,28,2021-11-09T02:44:28Z,1800000,175.0,185.0,1,right,MISS J. Green 25' 3PT,[203210],1610612743.0,DEN,,Green,J. Green,25.49,Missed,,,,,,,,,,,,,,,,,,,,,,,,
182,PT10M23.00S,2021-11-09T02:44:28.2Z,2,REGULAR,rebound,defensive,[],200768,,,1610612748,35,28,2021-11-09T02:44:28Z,1810000,,,0,,K. Lowry REBOUND (Off:1 Def:2),[200768],1610612748.0,MIA,,Lowry,K. Lowry,,,181.0,3.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,
183,PT10M18.00S,2021-11-09T02:44:32.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",202693,7.046649145860711,55.63725490196079,1610612748,35,30,2021-11-09T02:44:44Z,1820000,-28.0,14.0,1,left,M. Morris running finger roll Layup (4 PTS) (K. Lowry 2 AST),"[202693, 200768]",1610612748.0,MIA,,Morris,M. Morris,3.14,Made,,,,,4.0,K. Lowry,200768.0,2.0,running finger roll,,,,,,,,,,,,,,,
185,PT09M58.00S,2021-11-09T02:44:51.8Z,2,REGULAR,3pt,Jump Shot,[],203115,71.69842312746385,78.67647058823529,1610612743,38,30,2021-11-09T02:44:55Z,1840000,143.0,214.0,1,right,W. Barton 25' 3PT  (8 PTS) (P. Dozier 1 AST),"[203115, 1628408]",1610612743.0,DEN,,Barton,W. Barton,25.72,Made,,,,,8.0,P. Dozier,1628408.0,1.0,,,,,,,,,,,,,,,,
187,PT09M43.00S,2021-11-09T02:45:10.7Z,2,REGULAR,foul,personal,[],203115,,,1610612748,38,30,2021-11-09T02:45:33Z,1860000,,,0,,W. Barton personal FOUL (2 PF),"[203115, 1628389]",1610612743.0,DEN,1193.0,Barton,W. Barton,,,,,,,,,,,,2.0,0.0,Adebayo,1628389.0,,,,,,,,,,,
189,PT09M37.00S,2021-11-09T02:45:36.3Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1628389,6.915243101182654,50.245098039215684,1610612748,38,32,2021-11-09T02:45:41Z,1880000,-1.0,13.0,1,left,B. Adebayo driving DUNK (2 PTS) (D. Robinson 1 AST),"[1628389, 1629130]",1610612748.0,MIA,,Adebayo,B. Adebayo,1.26,Made,,,,,2.0,D. Robinson,1629130.0,1.0,driving,,,,,,,,,,,,,,,
191,PT09M16.00S,2021-11-09T02:45:56.8Z,2,REGULAR,3pt,Jump Shot,[],203115,66.3107752956636,47.30392156862745,1610612743,41,32,2021-11-09T02:46:01Z,1900000,-13.0,264.0,1,right,W. Barton 26' 3PT  (11 PTS) (A. Rivers 1 AST),"[203115, 203085]",1610612743.0,DEN,,Barton,W. Barton,26.45,Made,,,,,11.0,A. Rivers,203085.0,1.0,,,,,,,,,,,,,,,,
193,PT08M59.00S,2021-11-09T02:46:14.0Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],202693,6.389618922470433,47.30392156862745,1610612748,41,32,2021-11-09T02:46:25Z,1920000,13.0,8.0,1,left,MISS M. Morris DUNK - blocked,"[202693, 203210]",1610612748.0,MIA,,Morris,M. Morris,1.55,Missed,,,,,,,,,,,,,,,,,Green,203210.0,,,,,,
194,PT08M59.00S,2021-11-09T02:46:14.0Z,2,REGULAR,block,,[],203210,,,1610612748,41,32,2021-11-09T02:46:18Z,1930000,,,0,,J. Green BLOCK (1 BLK),[203210],1610612743.0,DEN,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
195,PT08M54.00S,2021-11-09T02:46:19.0Z,2,REGULAR,rebound,defensive,[],1628408,,,1610612743,41,32,2021-11-09T02:46:25Z,1940000,,,0,,P. Dozier REBOUND (Off:0 Def:1),[1628408],1610612743.0,DEN,,Dozier,P. Dozier,,,193.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,
196,PT08M52.00S,2021-11-09T02:46:20.7Z,2,REGULAR,3pt,Jump Shot,[],203115,69.20170827858082,73.52941176470588,1610612743,41,32,2021-11-09T02:47:31Z,1950000,118.0,237.0,1,right,MISS W. Barton 26' running 3PT,[203115],1610612743.0,DEN,,Barton,W. Barton,26.46,Missed,,,,,,,,,running,,,,,,,,,,,,,,,
197,PT08M52.00S,2021-11-09T02:46:20.7Z,2,REGULAR,rebound,offensive,[],1628408,,,1610612743,41,32,2021-11-09T02:46:33Z,1960000,,,0,,P. Dozier REBOUND (Off:1 Def:1),[1628408],1610612743.0,DEN,,Dozier,P. Dozier,,,196.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
198,PT08M47.00S,2021-11-09T02:46:28.1Z,2,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1628408,94.40999984741211,50.0,1610612743,41,32,2021-11-09T02:47:06Z,1970000,0.0,0.0,1,right,MISS P. Dozier putback DUNK,[1628408],1610612743.0,DEN,,Dozier,P. Dozier,0.0,Missed,,,,,,,,,putback,,,,,,,,,,,,,,,
199,PT08M47.00S,2021-11-09T02:46:28.1Z,2,REGULAR,rebound,defensive,[],1629639,,,1610612748,41,32,2021-11-09T02:47:06Z,1980000,,,0,,T. Herro REBOUND (Off:0 Def:1),[1629639],1610612748.0,MIA,,Herro,T. Herro,,,198.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,
200,PT08M47.00S,2021-11-09T02:46:30.8Z,2,REGULAR,foul,personal,[],1630538,,,1610612748,41,32,2021-11-09T02:47:17Z,1990000,,,0,,B. Hyland personal FOUL (2 PF),"[1630538, 1629639]",1610612743.0,DEN,1627519.0,Hyland,B. Hyland,,,,,,,,,,,,2.0,0.0,Herro,1629639.0,,,,,,,,,,,
202,PT08M47.00S,2021-11-09T02:46:52.4Z,2,REGULAR,substitution,out,[],1628408,,,1610612748,41,32,2021-11-09T02:47:01Z,2010000,,,0,,SUB out: P. Dozier,[1628408],1610612743.0,DEN,,Dozier,P. Dozier,,,,,,,,,,,,,,,,,,,,,,,,,,
203,PT08M47.00S,2021-11-09T02:46:52.4Z,2,REGULAR,substitution,in,[],201145,,,1610612748,41,32,2021-11-09T02:47:01Z,2020000,,,0,,SUB in: J. Green,[201145],1610612743.0,DEN,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
204,PT08M40.00S,2021-11-09T02:47:14.7Z,2,REGULAR,2pt,Jump Shot,[],1628389,8.492115637319317,72.54901960784314,1610612748,41,32,2021-11-09T02:48:57Z,2030000,-113.0,27.0,1,left,MISS B. Adebayo 11' fadeaway Shot,[1628389],1610612748.0,MIA,,Adebayo,B. Adebayo,11.6,Missed,,,,,,,,,fadeaway,,,,,,,,,,,,,,,
205,PT08M37.00S,2021-11-09T02:47:17.7Z,2,REGULAR,rebound,defensive,[],1630538,,,1610612743,41,32,2021-11-09T02:48:57Z,2040000,,,0,,B. Hyland REBOUND (Off:0 Def:1),[1630538],1610612743.0,DEN,,Hyland,B. Hyland,,,204.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,
206,PT08M30.00S,2021-11-09T02:47:24.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630538,92.19776609724047,44.6078431372549,1610612743,43,32,2021-11-09T02:49:37Z,2050000,-27.0,21.0,1,right,B. Hyland running Layup (2 PTS),[1630538],1610612743.0,DEN,,Hyland,B. Hyland,3.41,Made,,,,,2.0,,,,running,,,,,,,,,,,,,,,
207,PT08M30.00S,2021-11-09T02:47:30.4Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612748,43,32,2021-11-09T02:47:30Z,2060000,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,PT08M30.00S,2021-11-09T02:50:04.5Z,2,REGULAR,substitution,out,[],1629639,,,1610612748,43,32,2021-11-09T02:50:20Z,2070000,,,0,,SUB out: T. Herro,[1629639],1610612748.0,MIA,,Herro,T. Herro,,,,,,,,,,,,,,,,,,,,,,,,,,
209,PT08M30.00S,2021-11-09T02:50:04.5Z,2,REGULAR,substitution,in,[],202710,,,1610612748,43,32,2021-11-09T02:50:20Z,2080000,,,0,,SUB in: J. Butler,[202710],1610612748.0,MIA,,Butler,J. Butler,,,,,,,,,,,,,,,,,,,,,,,,,,
210,PT08M16.00S,2021-11-09T02:50:34.2Z,2,REGULAR,3pt,Jump Shot,[],200768,26.49474375821288,81.12745098039215,1610612748,43,32,2021-11-09T02:50:47Z,2090000,-156.0,197.0,1,left,MISS K. Lowry 25' 3PT,[200768],1610612748.0,MIA,,Lowry,K. Lowry,25.07,Missed,,,,,,,,,,,,,,,,,,,,,,,,
211,PT08M14.00S,2021-11-09T02:50:36.2Z,2,REGULAR,rebound,offensive,[],202693,,,1610612748,43,32,2021-11-09T02:50:47Z,2100000,,,0,,M. Morris REBOUND (Off:1 Def:0),[202693],1610612748.0,MIA,,Morris,M. Morris,,,210.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,
212,PT08M14.00S,2021-11-09T02:50:43.1Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612748,43,32,2021-11-09T02:50:43Z,2110000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,PT08M03.00S,2021-11-09T02:51:00.9Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],202693,22.026938239159,48.529411764705884,1610612748,43,32,2021-11-09T02:51:05Z,2120000,7.0,155.0,1,left,MISS M. Morris 15' pullup Shot,[202693],1610612748.0,MIA,,Morris,M. Morris,15.48,Missed,,,,,,,,,pullup,,,,,,,,,,,,,,,
214,PT08M00.00S,2021-11-09T02:51:03.9Z,2,REGULAR,rebound,defensive,[],203115,,,1610612743,43,32,2021-11-09T02:51:05Z,2130000,,,0,,W. Barton REBOUND (Off:0 Def:2),[203115],1610612743.0,DEN,,Barton,W. Barton,,,213.0,2.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,
215,PT07M56.00S,2021-11-09T02:51:08.5Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],203115,68.67608409986859,31.127450980392158,1610612743,43,32,2021-11-09T02:51:23Z,2140000,-94.0,242.0,1,right,MISS W. Barton 25' step back 3PT,[203115],1610612743.0,DEN,,Barton,W. Barton,25.97,Missed,,,,,,,,,step back,,,,,,,,,,,,,,,
216,PT07M52.00S,2021-11-09T02:51:12.5Z,2,REGULAR,rebound,defensive,[],1628389,,,1610612748,43,32,2021-11-09T02:51:23Z,2150000,,,0,,B. Adebayo REBOUND (Off:0 Def:4),[1628389],1610612748.0,MIA,,Adebayo,B. Adebayo,,,215.0,4.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,
217,PT07M46.00S,2021-11-09T02:51:20.3Z,2,REGULAR,foul,personal,['2freethrow'],201145,,,1610612748,43,32,2021-11-09T02:51:32Z,2160000,,,0,,J. Green shooting personal FOUL (1 PF) (Butler 2 FT),"[201145, 202710]",1610612743.0,DEN,1193.0,Green,J. Green,,,,,,,,,,,shooting,1.0,0.0,Butler,202710.0,,,,,,,,,,,
219,PT07M46.00S,2021-11-09T02:51:50.1Z,2,REGULAR,freethrow,1 of 2,[],202710,,,1610612748,43,33,2021-11-09T02:51:50Z,2180000,,,0,,J. Butler Free Throw 1 of 2 (11 PTS),[202710],1610612748.0,MIA,,Butler,J. Butler,,Made,,,,,11.0,,,,,,,,,,,,,,,,,,,
220,PT07M46.00S,2021-11-09T02:51:50.7Z,2,REGULAR,substitution,out,[],203210,,,1610612748,43,33,2021-11-09T02:52:05Z,2190000,,,0,,SUB out: J. Green,[203210],1610612743.0,DEN,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
221,PT07M46.00S,2021-11-09T02:51:50.7Z,2,REGULAR,substitution,out,[],1630538,,,1610612748,43,33,2021-11-09T02:52:05Z,2200000,,,0,,SUB out: B. Hyland,[1630538],1610612743.0,DEN,,Hyland,B. Hyland,,,,,,,,,,,,,,,,,,,,,,,,,,
222,PT07M46.00S,2021-11-09T02:51:50.7Z,2,REGULAR,substitution,out,[],203115,,,1610612748,43,33,2021-11-09T02:52:05Z,2210000,,,0,,SUB out: W. Barton,[203115],1610612743.0,DEN,,Barton,W. Barton,,,,,,,,,,,,,,,,,,,,,,,,,,
223,PT07M46.00S,2021-11-09T02:51:50.7Z,2,REGULAR,substitution,in,[],203932,,,1610612748,43,33,2021-11-09T02:52:05Z,2220000,,,0,,SUB in: A. Gordon,[203932],1610612743.0,DEN,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,
224,PT07M46.00S,2021-11-09T02:51:50.7Z,2,REGULAR,substitution,in,[],203999,,,1610612748,43,33,2021-11-09T02:52:05Z,2230000,,,0,,SUB in: N. Jokic,[203999],1610612743.0,DEN,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,,,,,,,,,
225,PT07M46.00S,2021-11-09T02:51:50.7Z,2,REGULAR,substitution,in,[],1628420,,,1610612748,43,33,2021-11-09T02:52:05Z,2240000,,,0,,SUB in: M. Morris,[1628420],1610612743.0,DEN,,Morris,M. Morris,,,,,,,,,,,,,,,,,,,,,,,,,,
226,PT07M46.00S,2021-11-09T02:52:16.9Z,2,REGULAR,freethrow,2 of 2,[],202710,,,1610612748,43,34,2021-11-09T02:52:16Z,2250000,,,0,,J. Butler Free Throw 2 of 2 (12 PTS),[202710],1610612748.0,MIA,,Butler,J. Butler,,Made,,,,,12.0,,,,,,,,,,,,,,,,,,,
227,PT07M32.00S,2021-11-09T02:52:34.5Z,2,REGULAR,turnover,bad pass,[],203999,,,1610612743,43,34,2021-11-09T02:52:38Z,2260000,,,0,,N. Jokic bad pass TURNOVER (1 TO),"[203999, 200768]",1610612743.0,DEN,,Jokic,N. Jokic,,,,,,,,,,,,,,,,1.0,Lowry,200768.0,,,,,,,,
228,PT07M32.00S,2021-11-09T02:52:34.5Z,2,REGULAR,steal,,[],200768,,,1610612748,43,34,2021-11-09T02:52:36Z,2270000,,,0,,K. Lowry STEAL (1 STL),[200768],1610612748.0,MIA,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,,,,,,,,,,
229,PT07M19.00S,2021-11-09T02:52:47.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",202710,5.863994743758213,62.5,1610612748,43,34,2021-11-09T02:52:52Z,2280000,-62.0,3.0,1,left,MISS J. Butler 6' Layup,[202710],1610612748.0,MIA,,Butler,J. Butler,6.26,Missed,,,,,,,,,,,,,,,,,,,,,,,,
230,PT07M17.00S,2021-11-09T02:52:49.8Z,2,REGULAR,rebound,defensive,[],203932,,,1610612743,43,34,2021-11-09T02:52:52Z,2290000,,,0,,A. Gordon REBOUND (Off:0 Def:4),[203932],1610612743.0,DEN,,Gordon,A. Gordon,,,229.0,4.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,
231,PT07M09.00S,2021-11-09T02:53:00.6Z,2,REGULAR,foul,personal,[],1629130,,,1610612743,43,34,2021-11-09T02:53:49Z,2300000,,,0,,D. Robinson personal FOUL (3 PF),"[1629130, 203999]",1610612748.0,MIA,1193.0,Robinson,D. Robinson,,,,,,,,,,,,3.0,0.0,Jokic,203999.0,,,,,,,,,,,
233,PT07M09.00S,2021-11-09T02:53:15.5Z,2,REGULAR,substitution,out,[],200768,,,1610612743,43,34,2021-11-09T02:53:27Z,2320000,,,0,,SUB out: K. Lowry,[200768],1610612748.0,MIA,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,,,,,,,,,,
234,PT07M09.00S,2021-11-09T02:53:15.5Z,2,REGULAR,substitution,out,[],202693,,,1610612743,43,34,2021-11-09T02:53:27Z,2330000,,,0,,SUB out: M. Morris,[202693],1610612748.0,MIA,,Morris,M. Morris,,,,,,,,,,,,,,,,,,,,,,,,,,
235,PT07M09.00S,2021-11-09T02:53:15.5Z,2,REGULAR,substitution,out,[],1629130,,,1610612743,43,34,2021-11-09T02:53:27Z,2340000,,,0,,SUB out: D. Robinson,[1629130],1610612748.0,MIA,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
236,PT07M09.00S,2021-11-09T02:53:15.5Z,2,REGULAR,substitution,in,[],1629639,,,1610612743,43,34,2021-11-09T02:53:27Z,2350000,,,0,,SUB in: T. Herro,[1629639],1610612748.0,MIA,,Herro,T. Herro,,,,,,,,,,,,,,,,,,,,,,,,,,
237,PT07M09.00S,2021-11-09T02:53:15.5Z,2,REGULAR,substitution,in,[],200782,,,1610612743,43,34,2021-11-09T02:53:27Z,2360000,,,0,,SUB in: P. Tucker,[200782],1610612748.0,MIA,,Tucker,P. Tucker,,,,,,,,,,,,,,,,,,,,,,,,,,
238,PT07M09.00S,2021-11-09T02:53:15.5Z,2,REGULAR,substitution,in,[],1628997,,,1610612743,43,34,2021-11-09T02:53:27Z,2370000,,,0,,SUB in: C. Martin,[1628997],1610612748.0,MIA,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
239,PT06M57.00S,2021-11-09T02:53:46.7Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],203999,87.46714848883047,52.450980392156865,1610612743,45,34,2021-11-09T02:54:47Z,2380000,12.0,65.0,1,right,N. Jokic 6' turnaround Hook (6 PTS),[203999],1610612743.0,DEN,,Jokic,N. Jokic,6.64,Made,,,,,6.0,,,,turnaround,,,,,,,,,,,,,,,
240,PT06M43.00S,2021-11-09T02:54:01.0Z,2,REGULAR,2pt,Jump Shot,[],202710,10.33180026281209,28.186274509803923,1610612748,45,36,2021-11-09T02:54:05Z,2390000,109.0,45.0,1,left,J. Butler 11' turnaround bank Jump Shot (14 PTS),[202710],1610612748.0,MIA,,Butler,J. Butler,11.79,Made,,,,,14.0,,,,turnaround bank,,,,,,,,,,,,,,,
241,PT06M22.00S,2021-11-09T02:54:20.6Z,2,REGULAR,3pt,Jump Shot,[],1628420,67.09921156373193,55.392156862745104,1610612743,45,36,2021-11-09T02:54:54Z,2400000,27.0,257.0,1,right,MISS M. Morris 25' pullup 3PT,[1628420],1610612743.0,DEN,,Morris,M. Morris,25.82,Missed,,,,,,,,,pullup,,,,,,,,,,,,,,,
242,PT06M20.00S,2021-11-09T02:54:22.6Z,2,REGULAR,rebound,offensive,[],203999,,,1610612743,45,36,2021-11-09T02:54:54Z,2410000,,,0,,N. Jokic REBOUND (Off:1 Def:3),[203999],1610612743.0,DEN,,Jokic,N. Jokic,,,241.0,4.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,
243,PT06M20.00S,2021-11-09T02:54:28.3Z,2,REGULAR,foul,personal,['2freethrow'],1628997,,,1610612743,45,36,2021-11-09T02:54:32Z,2420000,,,0,,C. Martin shooting personal FOUL (2 PF) (Jokic 2 FT),"[1628997, 203999]",1610612748.0,MIA,1627519.0,Martin,C. Martin,,,,,,,,,,,shooting,2.0,0.0,Jokic,203999.0,,,,,,,,,,,
245,PT06M20.00S,2021-11-09T02:54:53.4Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],203999,,,1610612743,46,36,2021-11-09T02:54:53Z,2440000,,,0,,N. Jokic Free Throw 1 of 2 (7 PTS),[203999],1610612743.0,DEN,,Jokic,N. Jokic,,Made,,,,,7.0,,,,,,,,,,,,,,,,,,,
246,PT06M20.00S,2021-11-09T02:55:17.3Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],203999,,,1610612743,47,36,2021-11-09T02:55:17Z,2450000,,,0,,N. Jokic Free Throw 2 of 2 (8 PTS),[203999],1610612743.0,DEN,,Jokic,N. Jokic,,Made,,,,,8.0,,,,,,,,,,,,,,,,,,,
247,PT05M57.00S,2021-11-09T02:55:41.6Z,2,REGULAR,turnover,lost ball,[],200782,,,1610612748,47,36,2021-11-09T02:55:45Z,2460000,,,0,,P. Tucker lost ball TURNOVER (1 TO),"[200782, 1628420]",1610612748.0,MIA,,Tucker,P. Tucker,,,,,,,,,,,,,,,,1.0,Morris,1628420.0,,,,,,,,
248,PT05M57.00S,2021-11-09T02:55:41.6Z,2,REGULAR,steal,,[],1628420,,,1610612743,47,36,2021-11-09T02:55:43Z,2470000,,,0,,M. Morris STEAL (1 STL),[1628420],1610612743.0,DEN,,Morris,M. Morris,,,,,,,,,,,,,,,,,,,,,,,,,,
249,PT05M50.00S,2021-11-09T02:55:49.9Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",203999,93.77463863337714,49.50980392156863,1610612743,49,36,2021-11-09T02:56:20Z,2480000,-2.0,6.0,1,right,N. Jokic cutting DUNK (10 PTS) (A. Gordon 2 AST),"[203999, 203932]",1610612743.0,DEN,,Jokic,N. Jokic,0.65,Made,,,,,10.0,A. Gordon,203932.0,2.0,cutting,,,,,,,,,,,,,,,
251,PT05M50.00S,2021-11-09T02:56:02.4Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612748,49,36,2021-11-09T02:56:02Z,2500000,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252,PT05M50.00S,2021-11-09T02:58:28.3Z,2,REGULAR,substitution,out,[],200782,,,1610612748,49,36,2021-11-09T02:58:51Z,2510000,,,0,,SUB out: P. Tucker,[200782],1610612748.0,MIA,,Tucker,P. Tucker,,,,,,,,,,,,,,,,,,,,,,,,,,
253,PT05M50.00S,2021-11-09T02:58:28.3Z,2,REGULAR,substitution,in,[],200768,,,1610612748,49,36,2021-11-09T02:58:51Z,2520000,,,0,,SUB in: K. Lowry,[200768],1610612748.0,MIA,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,,,,,,,,,,
254,PT05M33.00S,2021-11-09T02:59:07.0Z,2,REGULAR,2pt,Jump Shot,[],202710,7.178055190538765,73.52941176470588,1610612748,49,36,2021-11-09T02:59:12Z,2530000,-118.0,15.0,1,left,MISS J. Butler 11' turnaround fadeaway Shot,[202710],1610612748.0,MIA,,Butler,J. Butler,11.86,Missed,,,,,,,,,turnaround fadeaway,,,,,,,,,,,,,,,
255,PT05M29.00S,2021-11-09T02:59:11.0Z,2,REGULAR,rebound,defensive,[],203932,,,1610612743,49,36,2021-11-09T02:59:12Z,2540000,,,0,,A. Gordon REBOUND (Off:0 Def:5),[203932],1610612743.0,DEN,,Gordon,A. Gordon,,,254.0,5.0,5.0,0.0,,,,,,,,,,,,,,,,,,,,
256,PT05M21.00S,2021-11-09T02:59:18.5Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],201145,91.80354796320631,34.31372549019608,1610612743,49,36,2021-11-09T02:59:29Z,2550000,-78.0,25.0,1,right,MISS J. Green 8' turnaround Hook,[201145],1610612743.0,DEN,,Green,J. Green,8.21,Missed,,,,,,,,,turnaround,,,,,,,,,,,,,,,
257,PT05M17.00S,2021-11-09T02:59:22.5Z,2,REGULAR,rebound,defensive,[],1628389,,,1610612748,49,36,2021-11-09T03:00:14Z,2560000,,,0,,B. Adebayo REBOUND (Off:0 Def:5),[1628389],1610612748.0,MIA,,Adebayo,B. Adebayo,,,256.0,5.0,5.0,0.0,,,,,,,,,,,,,,,,,,,,
258,PT05M15.00S,2021-11-09T02:59:23.8Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fastbreak']",202710,8.492115637319317,49.26470588235294,1610612748,49,36,2021-11-09T02:59:38Z,2570000,4.0,27.0,1,left,MISS J. Butler running Shot,[202710],1610612748.0,MIA,,Butler,J. Butler,2.75,Missed,,,,,,,,,running,,,,,,,,,,,,,,,
259,PT05M15.00S,2021-11-09T02:59:23.8Z,2,REGULAR,rebound,defensive,[],203999,,,1610612743,49,36,2021-11-09T02:59:38Z,2580000,,,0,,N. Jokic REBOUND (Off:1 Def:4),[203999],1610612743.0,DEN,,Jokic,N. Jokic,,,258.0,5.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,
260,PT05M15.00S,2021-11-09T02:59:30.0Z,2,REGULAR,foul,personal,[],200768,,,1610612743,49,36,2021-11-09T02:59:36Z,2590000,,,0,,K. Lowry personal FOUL (1 PF),"[200768, 203999]",1610612748.0,MIA,1627519.0,Lowry,K. Lowry,,,,,,,,,,,,1.0,0.0,Jokic,203999.0,,,,,,,,,,,
262,PT05M09.00S,2021-11-09T02:59:53.9Z,2,REGULAR,foul,personal,[],1628389,,,1610612743,49,36,2021-11-09T02:59:57Z,2610000,,,0,,B. Adebayo personal FOUL (1 PF),"[1628389, 203999]",1610612748.0,MIA,1193.0,Adebayo,B. Adebayo,,,,,,,,,,,,1.0,0.0,Jokic,203999.0,,,,,,,,,,,
264,PT04M59.00S,2021-11-09T03:00:25.7Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628997,,,1610612743,49,36,2021-11-09T03:00:34Z,2630000,,,0,,C. Martin personal FOUL (3 PF) (Jokic 2 FT),"[1628997, 203999]",1610612748.0,MIA,202041.0,Martin,C. Martin,,,,,,,,,,,,3.0,0.0,Jokic,203999.0,,,,,,,,,,,
266,PT04M59.00S,2021-11-09T03:00:58.8Z,2,REGULAR,freethrow,1 of 2,[],203999,,,1610612743,50,36,2021-11-09T03:00:58Z,2650000,,,0,,N. Jokic Free Throw 1 of 2 (11 PTS),[203999],1610612743.0,DEN,,Jokic,N. Jokic,,Made,,,,,11.0,,,,,,,,,,,,,,,,,,,
267,PT04M59.00S,2021-11-09T03:01:15.0Z,2,REGULAR,freethrow,2 of 2,[],203999,,,1610612743,51,36,2021-11-09T03:01:15Z,2660000,,,0,,N. Jokic Free Throw 2 of 2 (12 PTS),[203999],1610612743.0,DEN,,Jokic,N. Jokic,,Made,,,,,12.0,,,,,,,,,,,,,,,,,,,
268,PT04M37.00S,2021-11-09T03:01:39.3Z,2,REGULAR,3pt,Jump Shot,[],1629639,22.026938239159,8.088235294117647,1610612748,51,36,2021-11-09T03:01:45Z,2670000,210.0,155.0,1,left,MISS T. Herro 26' pullup 3PT,[1629639],1610612748.0,MIA,,Herro,T. Herro,26.04,Missed,,,,,,,,,pullup,,,,,,,,,,,,,,,
269,PT04M34.00S,2021-11-09T03:01:42.3Z,2,REGULAR,rebound,defensive,[],203999,,,1610612743,51,36,2021-11-09T03:01:45Z,2680000,,,0,,N. Jokic REBOUND (Off:1 Def:5),[203999],1610612743.0,DEN,,Jokic,N. Jokic,,,268.0,6.0,5.0,1.0,,,,,,,,,,,,,,,,,,,,
270,PT04M31.00S,2021-11-09T03:01:48.5Z,2,REGULAR,foul,offensive,[],1628420,,,1610612743,51,36,2021-11-09T03:02:02Z,2690000,,,0,,M. Morris charge offensive FOUL (1 PF),"[1628420, 200768]",1610612743.0,DEN,1193.0,Morris,M. Morris,,,,,,,,,,,charge,1.0,0.0,Lowry,200768.0,,,,,,,,,,,
