actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,value
185,PT09M27.00S,2021-11-15T01:40:26.5Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612743,37,25,2021-11-15T01:40:26Z,1760000,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,PT09M27.00S,2021-11-15T01:42:36.8Z,2,REGULAR,substitution,out,[],1630192,,,1610612743,37,25,2021-11-15T01:42:56Z,1770000,,,0,,SUB out: Z. Nnaji,[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,,,,,,,,,,,,,,,,,,,,
187,PT09M27.00S,2021-11-15T01:42:36.8Z,2,REGULAR,substitution,in,[],203932,,,1610612743,37,25,2021-11-15T01:42:56Z,1780000,,,0,,SUB in: A. Gordon,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,
188,PT09M03.00S,2021-11-15T01:43:41.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203932,92.19776609724047,56.127450980392155,1610612743,37,25,2021-11-15T01:43:49Z,1790000,31.0,21.0,1,right,MISS A. Gordon driving Layup,[203932],1610612743.0,DEN,driving,,,Gordon,A. Gordon,,,,,,,,,,3.7,Missed,,,,,,,,,,,,,,
189,PT08M58.00S,2021-11-15T01:43:46.0Z,2,REGULAR,rebound,offensive,[],203932,,,1610612743,37,25,2021-11-15T01:43:49Z,1800000,,,0,,A. Gordon REBOUND (Off:2 Def:0),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,188.0,2.0,0.0,2.0,,,,,,,,,,
190,PT08M58.00S,2021-11-15T01:43:45.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203932,94.40999984741211,50.0,1610612743,39,25,2021-11-15T01:43:45Z,1810000,0.0,0.0,1,right,A. Gordon putback Layup (7 PTS),[203932],1610612743.0,DEN,putback,,,Gordon,A. Gordon,,,,,,,,,,0.0,Made,,,,,7.0,,,,,,,,,
191,PT08M49.00S,2021-11-15T01:43:54.5Z,2,REGULAR,2pt,Jump Shot,[],1626204,22.815374507227332,40.931372549019606,1610612757,39,27,2021-11-15T01:44:01Z,1820000,45.0,162.0,1,left,L. Nance Jr. 16' Jump Shot (5 PTS) (D. Smith Jr. 1 AST),"[1626204, 1628372]",1610612757.0,POR,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,16.82,Made,,,,,5.0,D. Smith Jr.,1628372.0,1.0,,,,,,
193,PT08M34.00S,2021-11-15T01:44:08.9Z,2,REGULAR,3pt,Jump Shot,[],1630538,68.15045992115637,73.0392156862745,1610612743,42,27,2021-11-15T01:44:16Z,1840000,115.0,247.0,1,right,B. Hyland 27' 3PT  (8 PTS),[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,,,,,27.25,Made,,,,,8.0,,,,,,,,,
194,PT08M15.00S,2021-11-15T01:44:27.8Z,2,REGULAR,3pt,Jump Shot,[],1629642,23.99802890932983,85.7843137254902,1610612757,42,30,2021-11-15T01:44:32Z,1850000,-179.0,173.0,1,left,N. Little 24' 3PT  (6 PTS) (D. Smith Jr. 2 AST),"[1629642, 1628372]",1610612757.0,POR,,,,Little,N. Little,,,,,,,,,,24.89,Made,,,,,6.0,D. Smith Jr.,1628372.0,2.0,,,,,,
196,PT07M57.00S,2021-11-15T01:44:46.4Z,2,REGULAR,3pt,Jump Shot,[],1630267,79.31997371879106,93.38235294117648,1610612743,45,30,2021-11-15T01:44:50Z,1870000,217.0,142.0,1,right,F. Campazzo 25' 3PT  (8 PTS) (J. Green 1 AST),"[1630267, 203210]",1610612743.0,DEN,,,,Campazzo,F. Campazzo,,,,,,,,,,25.92,Made,,,,,8.0,J. Green,203210.0,1.0,,,,,,
198,PT07M38.00S,2021-11-15T01:45:07.8Z,2,REGULAR,foul,personal,['2freethrow'],203210,,,1610612757,45,30,2021-11-15T01:45:15Z,1890000,,,0,,J. Green shooting personal FOUL (1 PF) (Smith Jr. 2 FT),"[203210, 1628372]",1610612743.0,DEN,shooting,,,Green,J. Green,,,,,202035.0,1.0,0.0,Smith Jr.,1628372.0,,,,,,,,,,,,,,,,
200,PT07M38.00S,2021-11-15T01:45:34.0Z,2,REGULAR,freethrow,1 of 2,[],1628372,,,1610612757,45,31,2021-11-15T01:45:34Z,1910000,,,0,,D. Smith Jr. Free Throw 1 of 2 (1 PTS),[1628372],1610612757.0,POR,,,,Smith Jr.,D. Smith Jr.,,,,,,,,,,,Made,,,,,1.0,,,,,,,,,
201,PT07M38.00S,2021-11-15T01:45:35.5Z,2,REGULAR,substitution,out,[],203210,,,1610612757,45,31,2021-11-15T01:45:54Z,1920000,,,0,,SUB out: J. Green,[203210],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
202,PT07M38.00S,2021-11-15T01:45:35.5Z,2,REGULAR,substitution,out,[],1628408,,,1610612757,45,31,2021-11-15T01:45:54Z,1930000,,,0,,SUB out: P. Dozier,[1628408],1610612743.0,DEN,,,,Dozier,P. Dozier,,,,,,,,,,,,,,,,,,,,,,,,,
203,PT07M38.00S,2021-11-15T01:45:35.5Z,2,REGULAR,substitution,out,[],203468,,,1610612757,45,31,2021-11-15T01:45:54Z,1940000,,,0,,SUB out: C. McCollum,[203468],1610612757.0,POR,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,
204,PT07M38.00S,2021-11-15T01:45:35.5Z,2,REGULAR,substitution,out,[],1626204,,,1610612757,45,31,2021-11-15T01:45:54Z,1950000,,,0,,SUB out: L. Nance Jr.,[1626204],1610612757.0,POR,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
205,PT07M38.00S,2021-11-15T01:45:35.5Z,2,REGULAR,substitution,out,[],203503,,,1610612757,45,31,2021-11-15T01:45:54Z,1960000,,,0,,SUB out: T. Snell,[203503],1610612757.0,POR,,,,Snell,T. Snell,,,,,,,,,,,,,,,,,,,,,,,,,
206,PT07M38.00S,2021-11-15T01:45:35.5Z,2,REGULAR,substitution,in,[],1628420,,,1610612757,45,31,2021-11-15T01:45:54Z,1970000,,,0,,SUB in: M. Morris,[1628420],1610612743.0,DEN,,,,Morris,M. Morris,,,,,,,,,,,,,,,,,,,,,,,,,
207,PT07M38.00S,2021-11-15T01:45:35.5Z,2,REGULAR,substitution,in,[],203999,,,1610612757,45,31,2021-11-15T01:45:54Z,1980000,,,0,,SUB in: N. Jokic,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,,,,,,,,
208,PT07M38.00S,2021-11-15T01:45:35.5Z,2,REGULAR,substitution,in,[],1626181,,,1610612757,45,31,2021-11-15T01:45:54Z,1990000,,,0,,SUB in: N. Powell,[1626181],1610612757.0,POR,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,,,,,,,
209,PT07M38.00S,2021-11-15T01:45:35.5Z,2,REGULAR,substitution,in,[],203496,,,1610612757,45,31,2021-11-15T01:45:54Z,2000000,,,0,,SUB in: R. Covington,[203496],1610612757.0,POR,,,,Covington,R. Covington,,,,,,,,,,,,,,,,,,,,,,,,,
210,PT07M38.00S,2021-11-15T01:45:35.5Z,2,REGULAR,substitution,in,[],203994,,,1610612757,45,31,2021-11-15T01:45:54Z,2010000,,,0,,SUB in: J. Nurkic,[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,,,,,,,
211,PT07M38.00S,2021-11-15T01:45:59.4Z,2,REGULAR,freethrow,2 of 2,[],1628372,,,1610612757,45,32,2021-11-15T01:45:59Z,2020000,,,0,,D. Smith Jr. Free Throw 2 of 2 (2 PTS),[1628372],1610612757.0,POR,,,,Smith Jr.,D. Smith Jr.,,,,,,,,,,,Made,,,,,2.0,,,,,,,,,
212,PT07M30.00S,2021-11-15T01:46:09.5Z,2,REGULAR,3pt,Jump Shot,[],1630538,93.24901445466492,3.431372549019608,1610612743,48,32,2021-11-15T01:46:14Z,2030000,-233.0,11.0,1,right,B. Hyland 3PT  (11 PTS) (F. Campazzo 2 AST),"[1630538, 1630267]",1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,,,,,23.31,Made,,,,,11.0,F. Campazzo,1630267.0,2.0,,,,,,
214,PT07M26.00S,2021-11-15T01:46:17.4Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612757,48,32,2021-11-15T01:46:17Z,2050000,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,PT07M08.00S,2021-11-15T01:49:20.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629642,8.492115637319317,42.8921568627451,1610612757,48,34,2021-11-15T01:49:25Z,2060000,36.0,27.0,1,left,N. Little driving Layup (8 PTS),[1629642],1610612757.0,POR,driving,,,Little,N. Little,,,,,,,,,,4.48,Made,,,,,8.0,,,,,,,,,
216,PT06M51.00S,2021-11-15T01:49:37.0Z,2,REGULAR,turnover,bad pass,[],203999,,,1610612743,48,34,2021-11-15T01:49:41Z,2070000,,,0,,N. Jokic bad pass TURNOVER (1 TO),"[203999, 203496]",1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,,,,,1.0,Covington,203496.0,
217,PT06M51.00S,2021-11-15T01:49:37.0Z,2,REGULAR,steal,,[],203496,,,1610612757,48,34,2021-11-15T01:49:38Z,2080000,,,0,,R. Covington STEAL (1 STL),[203496],1610612757.0,POR,,,,Covington,R. Covington,,,,,,,,,,,,,,,,,,,,,,,,,
218,PT06M51.00S,2021-11-15T01:49:39.5Z,2,REGULAR,foul,personal,[],203999,,,1610612757,48,34,2021-11-15T01:49:48Z,2090000,,,0,,N. Jokic take personal FOUL (2 PF),"[203999, 1629642]",1610612743.0,DEN,take,,,Jokic,N. Jokic,,,,,202035.0,2.0,0.0,Little,1629642.0,,,,,,,,,,,,,,,,
220,PT06M51.00S,2021-11-15T01:49:48.4Z,2,REGULAR,substitution,out,[],203932,,,1610612757,48,34,2021-11-15T01:50:05Z,2110000,,,0,,SUB out: A. Gordon,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,
221,PT06M51.00S,2021-11-15T01:49:48.4Z,2,REGULAR,substitution,in,[],201145,,,1610612757,48,34,2021-11-15T01:50:05Z,2120000,,,0,,SUB in: J. Green,[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
222,PT06M46.00S,2021-11-15T01:50:17.2Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1626181,28.07161629434954,79.41176470588235,1610612757,48,37,2021-11-15T01:50:21Z,2130000,-147.0,211.0,1,left,N. Powell 25' 3PT  (5 PTS) (D. Smith Jr. 3 AST),"[1626181, 1628372]",1610612757.0,POR,,,,Powell,N. Powell,,,,,,,,,,25.75,Made,,,,,5.0,D. Smith Jr.,1628372.0,3.0,,,,,,
224,PT06M32.00S,2021-11-15T01:50:30.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628420,84.05059132720105,50.245098039215684,1610612743,50,37,2021-11-15T01:50:36Z,2150000,1.0,97.0,1,right,M. Morris 9' driving floating Jump Shot (9 PTS) (N. Jokic 8 AST),"[1628420, 203999]",1610612743.0,DEN,driving floating,,,Morris,M. Morris,,,,,,,,,,9.74,Made,,,,,9.0,N. Jokic,203999.0,8.0,,,,,,
226,PT06M10.00S,2021-11-15T01:50:52.4Z,2,REGULAR,turnover,bad pass,[],1626181,,,1610612757,50,37,2021-11-15T01:50:59Z,2170000,,,0,,N. Powell bad pass TURNOVER (1 TO),"[1626181, 1628420]",1610612757.0,POR,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,,,,1.0,Morris,1628420.0,
227,PT06M10.00S,2021-11-15T01:50:52.4Z,2,REGULAR,steal,,[],1628420,,,1610612743,50,37,2021-11-15T01:50:54Z,2180000,,,0,,M. Morris STEAL (1 STL),[1628420],1610612743.0,DEN,,,,Morris,M. Morris,,,,,,,,,,,,,,,,,,,,,,,,,
228,PT06M05.00S,2021-11-15T01:50:57.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",201145,92.9862023653088,54.90196078431373,1610612743,52,37,2021-11-15T01:51:07Z,2190000,25.0,13.0,1,right,J. Green running finger roll Layup (4 PTS) (M. Morris 1 AST),"[201145, 1628420]",1610612743.0,DEN,running finger roll,,,Green,J. Green,,,,,,,,,,2.79,Made,,,,,4.0,M. Morris,1628420.0,1.0,,,,,,
230,PT05M51.00S,2021-11-15T01:51:11.0Z,2,REGULAR,3pt,Jump Shot,[],203496,25.443495400788436,86.76470588235294,1610612757,52,40,2021-11-15T01:51:15Z,2210000,-184.0,187.0,1,left,R. Covington 26' 3PT  (3 PTS) (D. Smith Jr. 4 AST),"[203496, 1628372]",1610612757.0,POR,,,,Covington,R. Covington,,,,,,,,,,26.2,Made,,,,,3.0,D. Smith Jr.,1628372.0,4.0,,,,,,
232,PT05M36.00S,2021-11-15T01:51:25.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630267,80.6340341655716,48.529411764705884,1610612743,54,40,2021-11-15T01:51:30Z,2230000,-7.0,130.0,1,right,F. Campazzo 12' pullup Jump Shot (10 PTS),[1630267],1610612743.0,DEN,pullup,,,Campazzo,F. Campazzo,,,,,,,,,,12.97,Made,,,,,10.0,,,,,,,,,
233,PT05M25.00S,2021-11-15T01:51:37.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203994,7.966491458607096,44.85294117647059,1610612757,54,42,2021-11-15T01:51:42Z,2240000,26.0,22.0,1,left,J. Nurkic cutting finger roll Layup (2 PTS) (D. Smith Jr. 5 AST),"[203994, 1628372]",1610612757.0,POR,cutting finger roll,,,Nurkic,J. Nurkic,,,,,,,,,,3.41,Made,,,,,2.0,D. Smith Jr.,1628372.0,5.0,,,,,,
235,PT05M02.00S,2021-11-15T01:51:59.5Z,2,REGULAR,3pt,Jump Shot,[],1630538,92.32917214191852,4.166666666666666,1610612743,54,42,2021-11-15T01:52:09Z,2260000,-229.0,20.0,1,right,MISS B. Hyland 3PT,[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,,,,,23.0,Missed,,,,,,,,,,,,,,
236,PT04M59.00S,2021-11-15T01:52:03.1Z,2,REGULAR,rebound,offensive,[],1630267,,,1610612743,54,42,2021-11-15T01:52:03Z,2270000,,,0,,F. Campazzo REBOUND (Off:1 Def:1),[1630267],1610612743.0,DEN,,,,Campazzo,F. Campazzo,,,,,,,,,,,,235.0,2.0,1.0,1.0,,,,,,,,,,
237,PT04M59.00S,2021-11-15T01:52:06.3Z,2,REGULAR,foul,personal,[],1628372,,,1610612743,54,42,2021-11-15T01:52:33Z,2280000,,,0,,D. Smith Jr. personal FOUL (2 PF),"[1628372, 1630267]",1610612757.0,POR,,,,Smith Jr.,D. Smith Jr.,,,,,202035.0,2.0,0.0,Campazzo,1630267.0,,,,,,,,,,,,,,,,
239,PT04M59.00S,2021-11-15T01:52:17.7Z,2,REGULAR,substitution,out,[],1630538,,,1610612743,54,42,2021-11-15T01:52:29Z,2300000,,,0,,SUB out: B. Hyland,[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,,,,,,,,,,,,,,,,,,,,
240,PT04M59.00S,2021-11-15T01:52:17.7Z,2,REGULAR,substitution,out,[],1629642,,,1610612743,54,42,2021-11-15T01:52:29Z,2310000,,,0,,SUB out: N. Little,[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,,,,,,,,,,,,,,,,,,,,,
241,PT04M59.00S,2021-11-15T01:52:17.7Z,2,REGULAR,substitution,out,[],1628372,,,1610612743,54,42,2021-11-15T01:52:29Z,2320000,,,0,,SUB out: D. Smith Jr.,[1628372],1610612757.0,POR,,,,Smith Jr.,D. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT04M59.00S,2021-11-15T01:52:17.7Z,2,REGULAR,substitution,in,[],203932,,,1610612743,54,42,2021-11-15T01:52:29Z,2330000,,,0,,SUB in: A. Gordon,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,
243,PT04M59.00S,2021-11-15T01:52:17.7Z,2,REGULAR,substitution,in,[],203468,,,1610612743,54,42,2021-11-15T01:52:29Z,2340000,,,0,,SUB in: C. McCollum,[203468],1610612757.0,POR,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,
244,PT04M59.00S,2021-11-15T01:52:17.7Z,2,REGULAR,substitution,in,[],1629014,,,1610612743,54,42,2021-11-15T01:52:29Z,2350000,,,0,,SUB in: A. Simons,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,,
245,PT04M50.00S,2021-11-15T01:52:40.5Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630267,75.3777923784494,12.254901960784313,1610612743,54,42,2021-11-15T01:52:47Z,2360000,-189.0,179.0,1,right,MISS F. Campazzo 26' 3PT,[1630267],1610612743.0,DEN,,,,Campazzo,F. Campazzo,,,,,,,,,,26.0,Missed,,,,,,,,,,,,,,
246,PT04M46.00S,2021-11-15T01:52:44.5Z,2,REGULAR,rebound,defensive,[],203994,,,1610612757,54,42,2021-11-15T01:52:47Z,2370000,,,0,,J. Nurkic REBOUND (Off:0 Def:4),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,245.0,4.0,4.0,0.0,,,,,,,,,,
247,PT04M39.00S,2021-11-15T01:52:52.4Z,2,REGULAR,3pt,Jump Shot,[],203496,31.225361366622867,70.83333333333334,1610612757,54,42,2021-11-15T01:52:57Z,2380000,-104.0,241.0,1,left,MISS R. Covington 26' 3PT,[203496],1610612757.0,POR,,,,Covington,R. Covington,,,,,,,,,,26.26,Missed,,,,,,,,,,,,,,
248,PT04M36.00S,2021-11-15T01:52:55.4Z,2,REGULAR,rebound,defensive,[],1628420,,,1610612743,54,42,2021-11-15T01:52:57Z,2390000,,,0,,M. Morris REBOUND (Off:0 Def:4),[1628420],1610612743.0,DEN,,,,Morris,M. Morris,,,,,,,,,,,,247.0,4.0,4.0,0.0,,,,,,,,,,
249,PT04M29.00S,2021-11-15T01:53:02.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203999,92.85479632063075,53.67647058823529,1610612743,56,42,2021-11-15T01:53:08Z,2400000,18.0,15.0,1,right,N. Jokic Layup (7 PTS),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,2.36,Made,,,,,7.0,,,,,,,,,
250,PT04M19.00S,2021-11-15T01:53:11.8Z,2,REGULAR,2pt,Jump Shot,[],203468,9.017739816031538,73.52941176470588,1610612757,56,42,2021-11-15T01:53:16Z,2410000,-118.0,32.0,1,left,MISS C. McCollum 12' driving floating bank Shot,[203468],1610612757.0,POR,driving floating bank,,,McCollum,C. McCollum,,,,,,,,,,12.2,Missed,,,,,,,,,,,,,,
251,PT04M17.00S,2021-11-15T01:53:14.2Z,2,REGULAR,rebound,offensive,[],203468,,,1610612757,56,42,2021-11-15T01:53:14Z,2420000,,,0,,C. McCollum REBOUND (Off:1 Def:0),[203468],1610612757.0,POR,,,,McCollum,C. McCollum,,,,,,,,,,,,250.0,1.0,0.0,1.0,,,,,,,,,,
252,PT04M13.00S,2021-11-15T01:53:18.7Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1629014,32.40801576872536,37.254901960784316,1610612757,56,42,2021-11-15T01:53:23Z,2430000,64.0,252.0,1,left,MISS A. Simons 26' 3PT,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,26.0,Missed,,,,,,,,,,,,,,
253,PT04M09.00S,2021-11-15T01:53:22.7Z,2,REGULAR,rebound,defensive,[],203932,,,1610612743,56,42,2021-11-15T01:53:23Z,2440000,,,0,,A. Gordon REBOUND (Off:2 Def:1),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,252.0,3.0,1.0,2.0,,,,,,,,,,
254,PT04M02.00S,2021-11-15T01:53:29.5Z,2,REGULAR,turnover,bad pass,[],203999,,,1610612743,56,42,2021-11-15T01:53:36Z,2450000,,,0,,N. Jokic bad pass TURNOVER (2 TO),"[203999, 203468]",1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,,,,,2.0,McCollum,203468.0,
255,PT04M02.00S,2021-11-15T01:53:29.5Z,2,REGULAR,steal,,[],203468,,,1610612757,56,42,2021-11-15T01:53:30Z,2460000,,,0,,C. McCollum STEAL (1 STL),[203468],1610612757.0,POR,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,
256,PT04M02.00S,2021-11-15T01:53:32.6Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630267,,,1610612757,56,42,2021-11-15T01:53:41Z,2470000,,,0,,F. Campazzo personal FOUL (1 PF) (McCollum 2 FT),"[1630267, 203468]",1610612743.0,DEN,,,,Campazzo,F. Campazzo,,,,,202035.0,1.0,0.0,McCollum,203468.0,,,,,,,,,,,,,,,,
258,PT04M02.00S,2021-11-15T01:54:09.3Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],203468,,,1610612757,56,43,2021-11-15T01:54:09Z,2490000,,,0,,C. McCollum Free Throw 1 of 2 (6 PTS),[203468],1610612757.0,POR,,,,McCollum,C. McCollum,,,,,,,,,,,Made,,,,,6.0,,,,,,,,,
259,PT04M02.00S,2021-11-15T01:54:10.0Z,2,REGULAR,substitution,out,[],1630267,,,1610612757,56,43,2021-11-15T01:54:18Z,2500000,,,0,,SUB out: F. Campazzo,[1630267],1610612743.0,DEN,,,,Campazzo,F. Campazzo,,,,,,,,,,,,,,,,,,,,,,,,,
260,PT04M02.00S,2021-11-15T01:54:10.0Z,2,REGULAR,substitution,in,[],203085,,,1610612757,56,43,2021-11-15T01:54:18Z,2510000,,,0,,SUB in: A. Rivers,[203085],1610612743.0,DEN,,,,Rivers,A. Rivers,,,,,,,,,,,,,,,,,,,,,,,,,
261,PT04M02.00S,2021-11-15T01:54:29.8Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],203468,,,1610612757,56,44,2021-11-15T01:54:29Z,2520000,,,0,,C. McCollum Free Throw 2 of 2 (7 PTS),[203468],1610612757.0,POR,,,,McCollum,C. McCollum,,,,,,,,,,,Made,,,,,7.0,,,,,,,,,
262,PT03M54.00S,2021-11-15T01:54:41.8Z,2,REGULAR,foul,personal,[],203994,,,1610612743,56,44,2021-11-15T01:54:50Z,2530000,,,0,,J. Nurkic personal FOUL (1 PF),"[203994, 203999]",1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,1830.0,1.0,0.0,Jokic,203999.0,,,,,,,,,,,,,,,,
264,PT03M44.00S,2021-11-15T01:55:04.4Z,2,REGULAR,2pt,Jump Shot,[],1628420,73.80091984231275,30.14705882352941,1610612743,58,44,2021-11-15T01:55:11Z,2550000,-99.0,194.0,1,right,M. Morris 21' step back Jump Shot (11 PTS),[1628420],1610612743.0,DEN,step back,,,Morris,M. Morris,,,,,,,,,,21.78,Made,,,,,11.0,,,,,,,,,
267,PT03M26.00S,2021-11-15T01:55:31.7Z,2,REGULAR,turnover,offensive goaltending,[],203994,,,1610612757,58,44,2021-11-15T01:56:18Z,2580000,,,0,,J. Nurkic offensive goaltending TURNOVER (1 TO),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,1204.0,,,,,,,,,,,,,,,,,1.0,,,
268,PT03M14.00S,2021-11-15T01:55:46.5Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1628420,67.49342969776609,32.84313725490196,1610612743,58,44,2021-11-15T01:56:21Z,2590000,-86.0,253.0,1,right,MISS M. Morris 26' 3PT,[1628420],1610612743.0,DEN,,,,Morris,M. Morris,,,,,,,,,,26.72,Missed,,,,,,,,,,,,,,
269,PT03M10.00S,2021-11-15T01:55:49.8Z,2,REGULAR,rebound,defensive,[],203496,,,1610612757,58,44,2021-11-15T01:55:49Z,2600000,,,0,,R. Covington REBOUND (Off:0 Def:2),[203496],1610612757.0,POR,,,,Covington,R. Covington,,,,,,,,,,,,268.0,2.0,2.0,0.0,,,,,,,,,,
270,PT03M02.00S,2021-11-15T01:55:58.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203994,7.835085413929041,49.50980392156863,1610612757,58,46,2021-11-15T01:56:28Z,2610000,2.0,21.0,1,left,J. Nurkic Layup (4 PTS) (C. McCollum 1 AST),"[203994, 203468]",1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,2.12,Made,,,,,4.0,C. McCollum,203468.0,1.0,,,,,,
272,PT02M43.00S,2021-11-15T01:56:16.1Z,2,REGULAR,3pt,Jump Shot,[],201145,66.70499342969777,34.55882352941176,1610612743,58,46,2021-11-15T01:56:36Z,2630000,-77.0,260.0,1,right,MISS J. Green 27' 3PT,[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,27.17,Missed,,,,,,,,,,,,,,
273,PT02M43.00S,2021-11-15T01:56:16.1Z,2,REGULAR,rebound,defensive,[],203994,,,1610612757,58,46,2021-11-15T01:56:36Z,2640000,,,0,,J. Nurkic REBOUND (Off:0 Def:5),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,272.0,5.0,5.0,0.0,,,,,,,,,,
274,PT02M27.00S,2021-11-15T01:56:33.4Z,2,REGULAR,3pt,Jump Shot,[],203468,32.53942181340342,35.53921568627451,1610612757,58,49,2021-11-15T01:56:41Z,2650000,72.0,253.0,1,left,C. McCollum 26' 3PT  (10 PTS) (R. Covington 1 AST),"[203468, 203496]",1610612757.0,POR,,,,McCollum,C. McCollum,,,,,,,,,,26.35,Made,,,,,10.0,R. Covington,203496.0,1.0,,,,,,
276,PT02M01.00S,2021-11-15T01:56:58.8Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],203999,88.91261498028909,55.14705882352941,1610612743,60,49,2021-11-15T01:57:03Z,2670000,26.0,52.0,1,right,N. Jokic turnaround Hook (9 PTS),[203999],1610612743.0,DEN,turnaround,,,Jokic,N. Jokic,,,,,,,,,,5.77,Made,,,,,9.0,,,,,,,,,
277,PT01M42.00S,2021-11-15T01:57:17.0Z,2,REGULAR,3pt,Jump Shot,[],203994,31.09395532194481,28.921568627450984,1610612757,60,49,2021-11-15T01:57:22Z,2680000,105.0,240.0,1,left,MISS J. Nurkic 26' 3PT,[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,26.19,Missed,,,,,,,,,,,,,,
