actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
464,PT01M07.00S,2021-12-16T03:43:58.5Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626157,,,1610612743,84,105,2021-12-16T03:44:12Z,4600000,,,0,,K. Towns shooting personal FOUL (3 PF) (Green 2 FT),"[1626157, 201145]",1610612750.0,MIN,shooting,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,203591.0,3.0,0.0,Green,201145.0,,
466,PT01M07.00S,2021-12-16T03:44:28.5Z,3,REGULAR,freethrow,1 of 2,[],201145,,,1610612743,85,105,2021-12-16T03:44:53Z,4620000,,,0,,J. Green Free Throw 1 of 2 (7 PTS),[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
467,PT01M07.00S,2021-12-16T03:44:28.5Z,3,REGULAR,freethrow,2 of 2,[],201145,,,1610612743,85,105,2021-12-16T03:44:53Z,4630000,,,0,,MISS J. Green Free Throw 2 of 2,[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,Missed,,,,,,,,,,,,,,,,,,
468,PT01M04.00S,2021-12-16T03:44:31.5Z,3,REGULAR,rebound,defensive,[],1630183,,,1610612750,85,105,2021-12-16T03:44:53Z,4640000,,,0,,J. McDaniels REBOUND (Off:0 Def:2),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,467.0,2.0,2.0,0.0,,,,,,,
469,PT00M57.30S,2021-12-16T03:44:58.3Z,3,REGULAR,3pt,Jump Shot,[],1630183,69.07030223390277,72.05882352941177,1610612750,85,105,2021-12-16T03:45:04Z,4650000,110.0,238.0,1,right,MISS J. McDaniels 26' 3PT,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,26.25,Missed,,,,,,,,,,,,,,,,,,
470,PT00M54.30S,2021-12-16T03:45:01.3Z,3,REGULAR,rebound,defensive,[],1628427,,,1610612743,85,105,2021-12-16T03:45:04Z,4660000,,,0,,V. Cancar REBOUND (Off:0 Def:1),[1628427],1610612743.0,DEN,,,,Cancar,V. Cancar,,,,,,,,,,,,,,469.0,1.0,1.0,0.0,,,,,,,
471,PT00M46.40S,2021-12-16T03:45:09.5Z,3,REGULAR,3pt,Jump Shot,[],1630267,24.129434954007884,85.7843137254902,1610612743,85,105,2021-12-16T03:45:16Z,4670000,-179.0,174.0,1,left,MISS F. Campazzo 24' 3PT,[1630267],1610612743.0,DEN,,,,Campazzo,F. Campazzo,,,,,24.98,Missed,,,,,,,,,,,,,,,,,,
472,PT00M42.20S,2021-12-16T03:45:13.7Z,3,REGULAR,rebound,defensive,[],1630183,,,1610612750,85,105,2021-12-16T03:45:16Z,4680000,,,0,,J. McDaniels REBOUND (Off:0 Def:3),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,471.0,3.0,3.0,0.0,,,,,,,
473,PT00M30.10S,2021-12-16T03:45:25.7Z,3,REGULAR,3pt,Jump Shot,[],1626157,71.17279894875165,23.52941176470588,1610612750,85,108,2021-12-16T03:48:37Z,4690000,-132.0,218.0,1,right,K. Towns 25' 3PT  (30 PTS) (D. Russell 6 AST),"[1626157, 1626156]",1610612750.0,MIN,,,,Towns,K. Towns,,,,,25.55,Made,30.0,D. Russell,1626156.0,6.0,,,,,,,,,,,,,,
475,PT00M10.10S,2021-12-16T03:45:52.8Z,3,REGULAR,foul,personal,"['inpenalty', '3freethrow']",1629006,,,1610612743,85,108,2021-12-16T03:46:09Z,4710000,,,0,,J. Okogie shooting personal FOUL (1 PF) (Green 3 FT),"[1629006, 201145]",1610612750.0,MIN,shooting,,,Okogie,J. Okogie,,,,,,,,,,,,,,,,,,202007.0,1.0,0.0,Green,201145.0,,
477,PT00M10.10S,2021-12-16T03:46:26.3Z,3,REGULAR,freethrow,1 of 3,[],201145,,,1610612743,86,108,2021-12-16T03:46:26Z,4730000,,,0,,J. Green Free Throw 1 of 3 (8 PTS),[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
478,PT00M10.10S,2021-12-16T03:46:42.5Z,3,REGULAR,freethrow,2 of 3,[],201145,,,1610612743,87,108,2021-12-16T03:46:42Z,4740000,,,0,,J. Green Free Throw 2 of 3 (9 PTS),[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
479,PT00M10.10S,2021-12-16T03:47:05.6Z,3,REGULAR,freethrow,3 of 3,[],201145,,,1610612743,88,108,2021-12-16T03:47:05Z,4750000,,,0,,J. Green Free Throw 3 of 3 (10 PTS),[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
480,PT00M01.70S,2021-12-16T03:47:14.6Z,3,REGULAR,3pt,Jump Shot,[],1626156,67.88764783180025,69.36274509803921,1610612750,88,108,2021-12-16T03:47:34Z,4760000,97.0,249.0,1,right,MISS D. Russell 26' step back 3PT,[1626156],1610612750.0,MIN,step back,,,Russell,D. Russell,,,,,26.75,Missed,,,,,,,,,,,,,,,,,,
481,PT00M00.70S,2021-12-16T03:47:15.6Z,3,REGULAR,rebound,defensive,[],1628427,,,1610612743,88,108,2021-12-16T03:49:58Z,4770000,,,0,,V. Cancar REBOUND (Off:0 Def:2),[1628427],1610612743.0,DEN,,,,Cancar,V. Cancar,,,,,,,,,,,,,,480.0,2.0,2.0,0.0,,,,,,,
482,PT00M00.00S,2021-12-16T03:47:39.5Z,3,REGULAR,period,end,[],0,,,1610612743,88,108,2021-12-16T03:47:39Z,4780000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
483,PT12M00.00S,2021-12-16T03:49:35.5Z,4,REGULAR,substitution,out,['startperiod'],1626157,,,1610612743,88,108,2021-12-16T03:50:00Z,4790000,,,0,,SUB out: K. Towns,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,
484,PT12M00.00S,2021-12-16T03:49:35.5Z,4,REGULAR,substitution,in,['startperiod'],1629675,,,1610612743,88,108,2021-12-16T03:50:00Z,4800000,,,0,,SUB in: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,
485,PT12M00.00S,2021-12-16T03:49:58.9Z,4,REGULAR,period,start,[],0,,,1610612750,88,108,2021-12-16T03:50:01Z,4810000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
486,PT11M48.00S,2021-12-16T03:50:10.2Z,4,REGULAR,3pt,Jump Shot,[],1629675,67.7562417871222,49.754901960784316,1610612750,88,108,2021-12-16T03:50:16Z,4820000,-1.0,251.0,1,right,MISS N. Reid 25' 3PT,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,25.06,Missed,,,,,,,,,,,,,,,,,,
487,PT11M44.00S,2021-12-16T03:50:14.2Z,4,REGULAR,rebound,defensive,[],1630210,,,1610612743,88,108,2021-12-16T03:50:16Z,4830000,,,0,,M. Howard REBOUND (Off:0 Def:2),[1630210],1610612743.0,DEN,,,,Howard,M. Howard,,,,,,,,,,,,,,486.0,2.0,2.0,0.0,,,,,,,
488,PT11M31.00S,2021-12-16T03:50:27.8Z,4,REGULAR,3pt,Jump Shot,[],1630210,4.812746386333772,96.32352941176471,1610612743,91,108,2021-12-16T03:50:33Z,4840000,-232.0,-7.0,1,left,M. Howard 3PT  (14 PTS) (F. Campazzo 7 AST),"[1630210, 1630267]",1610612743.0,DEN,,,,Howard,M. Howard,,,,,23.17,Made,14.0,F. Campazzo,1630267.0,7.0,,,,,,,,,,,,,,
490,PT11M04.00S,2021-12-16T03:50:53.5Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1629675,89.17542706964521,48.03921568627451,1610612750,91,108,2021-12-16T03:51:11Z,4860000,-10.0,49.0,1,right,MISS N. Reid turnaround Hook - blocked,"[1629675, 1630192]",1610612750.0,MIN,turnaround,,,Reid,N. Reid,,,,,5.03,Missed,,,,,,,,,,,,,,,,,Nnaji,1630192.0
503,PT11M04.00S,2021-12-16T03:50:53.5Z,4,REGULAR,block,,[],1630192,,,1610612750,91,108,2021-12-16T03:52:06Z,4865000,,,0,,Z. Nnaji BLOCK (1 BLK),[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,,,,,,,,,,,,,,,,,,,
491,PT11M02.00S,2021-12-16T03:50:55.5Z,4,REGULAR,rebound,defensive,[],1628427,,,1610612743,91,108,2021-12-16T03:52:06Z,4870000,,,0,,V. Cancar REBOUND (Off:0 Def:3),[1628427],1610612743.0,DEN,,,,Cancar,V. Cancar,,,,,,,,,,,,,,490.0,3.0,3.0,0.0,,,,,,,
492,PT10M55.00S,2021-12-16T03:51:02.6Z,4,REGULAR,turnover,bad pass,[],1630210,,,1610612743,91,108,2021-12-16T03:51:15Z,4880000,,,0,,M. Howard bad pass TURNOVER (1 TO),"[1630210, 1630183]",1610612743.0,DEN,,,,Howard,M. Howard,,,,,,,,,,,1.0,McDaniels,1630183.0,,,,,,,,,,,
493,PT10M55.00S,2021-12-16T03:51:02.6Z,4,REGULAR,steal,,[],1630183,,,1610612750,91,108,2021-12-16T03:51:04Z,4890000,,,0,,J. McDaniels STEAL (1 STL),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,
494,PT10M46.00S,2021-12-16T03:51:11.8Z,4,REGULAR,turnover,lost ball,[],1626156,,,1610612750,91,108,2021-12-16T03:51:19Z,4900000,,,0,,D. Russell lost ball TURNOVER (2 TO),"[1626156, 1630210]",1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,2.0,Howard,1630210.0,,,,,,,,,,,
495,PT10M46.00S,2021-12-16T03:51:11.8Z,4,REGULAR,steal,,[],1630210,,,1610612743,91,108,2021-12-16T03:51:13Z,4910000,,,0,,M. Howard STEAL (2 STL),[1630210],1610612743.0,DEN,,,,Howard,M. Howard,,,,,,,,,,,,,,,,,,,,,,,,
496,PT10M42.00S,2021-12-16T03:51:15.7Z,4,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1630210,29.122864651773984,21.323529411764707,1610612743,91,108,2021-12-16T03:53:12Z,4920000,143.0,221.0,1,left,MISS M. Howard 26' running pullup 3PT,[1630210],1610612743.0,DEN,running pullup,,,Howard,M. Howard,,,,,26.37,Missed,,,,,,,,,,,,,,,,,,
497,PT10M38.00S,2021-12-16T03:51:19.7Z,4,REGULAR,rebound,defensive,[],1627736,,,1610612750,91,108,2021-12-16T03:51:24Z,4930000,,,0,,M. Beasley REBOUND (Off:0 Def:4),[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,,,,,,,,,,496.0,4.0,4.0,0.0,,,,,,,
498,PT10M21.00S,2021-12-16T03:51:36.3Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1629675,91.5407358738502,41.911764705882355,1610612750,91,108,2021-12-16T03:51:44Z,4940000,-40.0,27.0,1,right,MISS N. Reid turnaround Hook,[1629675],1610612750.0,MIN,turnaround,,,Reid,N. Reid,,,,,4.86,Missed,,,,,,,,,,,,,,,,,,
499,PT10M19.00S,2021-12-16T03:51:38.3Z,4,REGULAR,rebound,offensive,[],1630183,,,1610612750,91,108,2021-12-16T03:51:38Z,4950000,,,0,,J. McDaniels REBOUND (Off:1 Def:3),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,498.0,4.0,3.0,1.0,,,,,,,
500,PT10M19.00S,2021-12-16T03:51:43.4Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612750,91,108,2021-12-16T03:51:43Z,4960000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
501,PT10M19.00S,2021-12-16T03:51:45.5Z,4,REGULAR,substitution,out,[],1629006,,,1610612750,91,108,2021-12-16T03:51:53Z,4970000,,,0,,SUB out: J. Okogie,[1629006],1610612750.0,MIN,,,,Okogie,J. Okogie,,,,,,,,,,,,,,,,,,,,,,,,
502,PT10M19.00S,2021-12-16T03:51:45.5Z,4,REGULAR,substitution,in,[],1629020,,,1610612750,91,108,2021-12-16T03:51:53Z,4980000,,,0,,SUB in: J. Vanderbilt,[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,
504,PT10M13.00S,2021-12-16T03:52:07.1Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1626156,79.84559789750328,92.15686274509804,1610612750,91,108,2021-12-16T03:52:13Z,4990000,211.0,137.0,1,right,MISS D. Russell 25' 3PT,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,25.14,Missed,,,,,,,,,,,,,,,,,,
505,PT10M10.00S,2021-12-16T03:52:10.1Z,4,REGULAR,rebound,defensive,[],1630192,,,1610612743,91,108,2021-12-16T03:52:13Z,5000000,,,0,,Z. Nnaji REBOUND (Off:2 Def:4),[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,,,,,,,,,504.0,6.0,4.0,2.0,,,,,,,
506,PT09M57.00S,2021-12-16T03:52:24.3Z,4,REGULAR,turnover,bad pass,[],201145,,,1610612743,91,108,2021-12-16T03:52:29Z,5010000,,,0,,J. Green bad pass TURNOVER (1 TO),"[201145, 1630183]",1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,1.0,McDaniels,1630183.0,,,,,,,,,,,
507,PT09M57.00S,2021-12-16T03:52:24.3Z,4,REGULAR,steal,,[],1630183,,,1610612750,91,108,2021-12-16T03:52:26Z,5020000,,,0,,J. McDaniels STEAL (2 STL),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,
508,PT09M49.00S,2021-12-16T03:52:32.6Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],1630183,77.08607095926413,15.931372549019606,1610612750,91,108,2021-12-16T03:53:17Z,5030000,-170.0,163.0,1,right,MISS J. McDaniels 23' Jump Shot,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,23.57,Missed,,,,,,,,,,,,,,,,,,
509,PT09M46.00S,2021-12-16T03:52:35.6Z,4,REGULAR,rebound,offensive,[],1629020,,,1610612750,91,108,2021-12-16T03:53:17Z,5040000,,,0,,J. Vanderbilt REBOUND (Off:3 Def:4),[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,508.0,7.0,4.0,3.0,,,,,,,
510,PT09M35.00S,2021-12-16T03:52:46.6Z,4,REGULAR,foul,personal,['2freethrow'],1628427,,,1610612750,91,108,2021-12-16T03:53:41Z,5050000,,,0,,V. Cancar shooting personal FOUL (1 PF) (Reid 2 FT),"[1628427, 1629675]",1610612743.0,DEN,shooting,,,Cancar,V. Cancar,,,,,,,,,,,,,,,,,,203591.0,1.0,0.0,Reid,1629675.0,,
512,PT09M35.00S,2021-12-16T03:53:42.5Z,4,REGULAR,freethrow,1 of 2,"['fromturnover', '2ndchance']",1629675,,,1610612750,91,109,2021-12-16T03:53:42Z,5070000,,,0,,N. Reid Free Throw 1 of 2 (4 PTS),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
513,PT09M35.00S,2021-12-16T03:53:58.8Z,4,REGULAR,freethrow,2 of 2,"['fromturnover', '2ndchance']",1629675,,,1610612750,91,110,2021-12-16T03:53:58Z,5080000,,,0,,N. Reid Free Throw 2 of 2 (5 PTS),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
517,PT09M23.00S,2021-12-16T03:53:59.4Z,4,REGULAR,turnover,offensive-kicked-ball,[],1630210,,,1610612743,91,110,2021-12-16T03:58:06Z,5085000,,,0,,M. Howard offensive-kicked-ball TURNOVER (2 TO),[1630210],1610612743.0,DEN,,,,Howard,M. Howard,,,,,,,,,,,2.0,,,,,,,,,,,,,
515,PT09M23.00S,2021-12-16T03:54:30.2Z,4,REGULAR,stoppage,injury,[],0,,,1610612750,91,110,2021-12-16T03:57:11Z,5100000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
516,PT09M23.00S,2021-12-16T03:54:38.2Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612750,91,110,2021-12-16T03:57:11Z,5110000,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
518,PT09M23.00S,2021-12-16T03:57:19.4Z,4,REGULAR,substitution,out,[],1630210,,,1610612750,91,110,2021-12-16T03:57:31Z,5120000,,,0,,SUB out: M. Howard,[1630210],1610612743.0,DEN,,,,Howard,M. Howard,,,,,,,,,,,,,,,,,,,,,,,,
519,PT09M23.00S,2021-12-16T03:57:19.4Z,4,REGULAR,substitution,in,[],1628420,,,1610612750,91,110,2021-12-16T03:57:31Z,5130000,,,0,,SUB in: M. Morris,[1628420],1610612743.0,DEN,,,,Morris,M. Morris,,,,,,,,,,,,,,,,,,,,,,,,
520,PT09M00.00S,2021-12-16T03:57:51.6Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630183,83.65637319316689,38.970588235294116,1610612750,91,110,2021-12-16T03:58:49Z,5140000,-55.0,101.0,1,right,MISS J. McDaniels 11' driving floating Shot,[1630183],1610612750.0,MIN,driving floating,,,McDaniels,J. McDaniels,,,,,11.51,Missed,,,,,,,,,,,,,,,,,,
521,PT08M52.00S,2021-12-16T03:57:59.6Z,4,REGULAR,rebound,offensive,[],1629675,,,1610612750,91,110,2021-12-16T03:58:04Z,5150000,,,0,,N. Reid REBOUND (Off:1 Def:0),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,520.0,1.0,0.0,1.0,,,,,,,
522,PT08M52.00S,2021-12-16T03:57:59.6Z,4,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint', 'fromturnover']",1629675,94.40999984741211,50.0,1610612750,91,110,2021-12-16T03:58:54Z,5160000,0.0,0.0,1,right,MISS N. Reid tip DUNK,[1629675],1610612750.0,MIN,tip,,,Reid,N. Reid,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,
523,PT08M51.00S,2021-12-16T03:58:00.6Z,4,REGULAR,rebound,defensive,[],1630267,,,1610612743,91,110,2021-12-16T03:58:31Z,5170000,,,0,,F. Campazzo REBOUND (Off:0 Def:2),[1630267],1610612743.0,DEN,,,,Campazzo,F. Campazzo,,,,,,,,,,,,,,522.0,2.0,2.0,0.0,,,,,,,
524,PT08M50.00S,2021-12-16T03:58:05.0Z,4,REGULAR,foul,personal,[],1630183,,,1610612743,91,110,2021-12-16T03:58:34Z,5180000,,,0,,J. McDaniels personal FOUL (2 PF),"[1630183, 1630192]",1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,202007.0,2.0,0.0,Nnaji,1630192.0,,
526,PT08M41.00S,2021-12-16T03:58:37.0Z,4,REGULAR,turnover,out-of-bounds,[],201145,,,1610612743,91,110,2021-12-16T03:58:46Z,5200000,,,0,,J. Green lost ball out-of-bounds TURNOVER (2 TO),[201145],1610612743.0,DEN,lost ball,,,Green,J. Green,,,,,,,,,,,2.0,,,,,,,202007.0,,,,,,
527,PT08M18.00S,2021-12-16T03:59:03.6Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1630183,74.45795006570303,12.990196078431374,1610612750,91,110,2021-12-16T03:59:10Z,5210000,-185.0,188.0,1,right,MISS J. McDaniels 26' 3PT,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,26.35,Missed,,,,,,,,,,,,,,,,,,
528,PT08M13.00S,2021-12-16T03:59:08.6Z,4,REGULAR,rebound,defensive,[],1628427,,,1610612743,91,110,2021-12-16T03:59:10Z,5220000,,,0,,V. Cancar REBOUND (Off:0 Def:4),[1628427],1610612743.0,DEN,,,,Cancar,V. Cancar,,,,,,,,,,,,,,527.0,4.0,4.0,0.0,,,,,,,
529,PT07M54.00S,2021-12-16T03:59:26.7Z,4,REGULAR,3pt,Jump Shot,[],1630267,27.020367936925098,18.38235294117647,1610612743,91,110,2021-12-16T03:59:35Z,5230000,158.0,201.0,1,left,MISS F. Campazzo 25' 3PT,[1630267],1610612743.0,DEN,,,,Campazzo,F. Campazzo,,,,,25.61,Missed,,,,,,,,,,,,,,,,,,
530,PT07M49.00S,2021-12-16T03:59:31.7Z,4,REGULAR,rebound,defensive,[],1629020,,,1610612750,91,110,2021-12-16T03:59:35Z,5240000,,,0,,J. Vanderbilt REBOUND (Off:3 Def:5),[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,529.0,8.0,5.0,3.0,,,,,,,
531,PT07M47.00S,2021-12-16T03:59:34.3Z,4,REGULAR,turnover,lost ball,[],1629020,,,1610612750,91,110,2021-12-16T03:59:40Z,5250000,,,0,,J. Vanderbilt lost ball TURNOVER (1 TO),"[1629020, 1630267]",1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,1.0,Campazzo,1630267.0,,,,,,,,,,,
532,PT07M47.00S,2021-12-16T03:59:34.3Z,4,REGULAR,steal,,[],1630267,,,1610612743,91,110,2021-12-16T04:02:45Z,5260000,,,0,,F. Campazzo STEAL (1 STL),[1630267],1610612743.0,DEN,,,,Campazzo,F. Campazzo,,,,,,,,,,,,,,,,,,,,,,,,
533,PT07M47.00S,2021-12-16T03:59:39.4Z,4,REGULAR,foul,personal,[],1630183,,,1610612743,91,110,2021-12-16T04:02:17Z,5270000,,,0,,J. McDaniels take personal FOUL (3 PF),"[1630183, 1630267]",1610612750.0,MIN,take,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,203591.0,3.0,0.0,Campazzo,1630267.0,,
535,PT07M47.00S,2021-12-16T03:59:49.9Z,4,REGULAR,substitution,out,[],1626156,,,1610612743,91,110,2021-12-16T04:00:08Z,5290000,,,0,,SUB out: D. Russell,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,
536,PT07M47.00S,2021-12-16T03:59:49.9Z,4,REGULAR,substitution,out,[],1630183,,,1610612743,91,110,2021-12-16T04:00:08Z,5300000,,,0,,SUB out: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,
537,PT07M47.00S,2021-12-16T03:59:49.9Z,4,REGULAR,substitution,out,[],1629675,,,1610612743,91,110,2021-12-16T04:00:08Z,5310000,,,0,,SUB out: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,
538,PT07M47.00S,2021-12-16T03:59:49.9Z,4,REGULAR,substitution,in,[],201976,,,1610612743,91,110,2021-12-16T04:00:08Z,5320000,,,0,,SUB in: P. Beverley,[201976],1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,,,,,,,,,,,,,,,,,,,,
539,PT07M47.00S,2021-12-16T03:59:49.9Z,4,REGULAR,substitution,in,[],1626157,,,1610612743,91,110,2021-12-16T04:00:08Z,5330000,,,0,,SUB in: K. Towns,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,
540,PT07M47.00S,2021-12-16T03:59:49.9Z,4,REGULAR,substitution,in,[],1630162,,,1610612743,91,110,2021-12-16T04:00:08Z,5340000,,,0,,SUB in: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,
541,PT07M39.00S,2021-12-16T04:00:15.0Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],1628420,20.581471747700395,65.68627450980392,1610612743,91,110,2021-12-16T04:00:28Z,5350000,-78.0,141.0,1,left,MISS M. Morris 16' pullup Shot,[1628420],1610612743.0,DEN,pullup,,,Morris,M. Morris,,,,,16.13,Missed,,,,,,,,,,,,,,,,,,
542,PT07M35.00S,2021-12-16T04:00:19.0Z,4,REGULAR,rebound,offensive,[],1630192,,,1610612743,91,110,2021-12-16T04:00:28Z,5360000,,,0,,Z. Nnaji REBOUND (Off:3 Def:4),[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,,,,,,,,,541.0,7.0,4.0,3.0,,,,,,,
543,PT07M35.00S,2021-12-16T04:00:22.3Z,4,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint', 'fromturnover']",1630192,5.590000152587891,50.0,1610612743,93,110,2021-12-16T04:00:32Z,5370000,0.0,0.0,1,left,Z. Nnaji tip DUNK (12 PTS),[1630192],1610612743.0,DEN,tip,,,Nnaji,Z. Nnaji,,,,,0.0,Made,12.0,,,,,,,,,,,,,,,,,
544,PT07M35.00S,2021-12-16T04:00:27.0Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612750,93,110,2021-12-16T04:00:27Z,5380000,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545,PT07M35.00S,2021-12-16T04:02:28.9Z,4,REGULAR,substitution,out,[],201145,,,1610612750,93,110,2021-12-16T04:03:03Z,5390000,,,0,,SUB out: J. Green,[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,
546,PT07M35.00S,2021-12-16T04:02:28.9Z,4,REGULAR,substitution,in,[],203999,,,1610612750,93,110,2021-12-16T04:03:03Z,5400000,,,0,,SUB in: N. Jokic,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,,,,,,,
547,PT07M25.00S,2021-12-16T04:03:19.0Z,4,REGULAR,3pt,Jump Shot,[],1626157,69.99014454664915,25.98039215686275,1610612750,93,110,2021-12-16T04:03:25Z,5410000,-120.0,230.0,1,right,MISS K. Towns 25' step back 3PT,[1626157],1610612750.0,MIN,step back,,,Towns,K. Towns,,,,,25.91,Missed,,,,,,,,,,,,,,,,,,
548,PT07M21.00S,2021-12-16T04:03:23.0Z,4,REGULAR,rebound,defensive,[],1628427,,,1610612743,93,110,2021-12-16T04:03:25Z,5420000,,,0,,V. Cancar REBOUND (Off:0 Def:5),[1628427],1610612743.0,DEN,,,,Cancar,V. Cancar,,,,,,,,,,,,,,547.0,5.0,5.0,0.0,,,,,,,
549,PT07M17.00S,2021-12-16T04:03:26.4Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1630267,28.465834428383708,75.0,1610612743,96,110,2021-12-16T04:03:50Z,5430000,-125.0,215.0,1,left,F. Campazzo 24' 3PT running (3 PTS) (N. Jokic 11 AST),"[1630267, 203999]",1610612743.0,DEN,running,,,Campazzo,F. Campazzo,,,,,24.88,Made,3.0,N. Jokic,203999.0,11.0,,,,,,,,,,,,,,
