actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
457,PT03M34.00S,2022-02-27T03:47:31.0Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],203084,,,1610612758,77,82,2022-02-27T03:47:31Z,4540000,,,0,,H. Barnes Free Throw 2 of 2 (15 PTS),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,Made,15.0,,,,,,,,,,,,,,,,,,
458,PT03M14.00S,2022-02-27T03:47:53.5Z,3,REGULAR,3pt,Jump Shot,[],203085,18.610381077529567,94.6078431372549,1610612743,77,82,2022-02-27T03:48:03Z,4550000,-223.0,122.0,1,left,MISS A. Rivers 25' 3PT,[203085],1610612743.0,DEN,,,,Rivers,A. Rivers,,,,,25.44,Missed,,,,,,,,,,,,,,,,,,,
459,PT03M12.00S,2022-02-27T03:47:55.5Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612758,77,82,2022-02-27T03:48:14Z,4560000,,,0,,TEAM defensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,,,,,458.0,,,,,,,,,,,,,,
460,PT03M12.00S,2022-02-27T03:48:05.5Z,3,REGULAR,substitution,out,[],203084,,,1610612758,77,82,2022-02-27T03:48:08Z,4570000,,,0,,SUB out: H. Barnes,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,
461,PT03M12.00S,2022-02-27T03:48:05.5Z,3,REGULAR,substitution,in,[],203087,,,1610612758,77,82,2022-02-27T03:48:08Z,4580000,,,0,,SUB in: J. Lamb,[203087],1610612758.0,SAC,,,,Lamb,J. Lamb,,,,,,,,,,,,,,,,,,,,,,,,,
462,PT03M01.00S,2022-02-27T03:48:20.3Z,3,REGULAR,2pt,Jump Shot,[],1630558,80.6340341655716,17.401960784313726,1610612758,77,82,2022-02-27T03:48:29Z,4590000,-163.0,130.0,1,right,MISS D. Mitchell 20' pullup Shot,[1630558],1610612758.0,SAC,pullup,,,Mitchell,D. Mitchell,,,,,20.82,Missed,,,,,,,,,,,,,,,,,,,
463,PT02M56.00S,2022-02-27T03:48:25.3Z,3,REGULAR,rebound,defensive,[],203210,,,1610612743,77,82,2022-02-27T03:48:29Z,4600000,,,0,,J. Green REBOUND (Off:0 Def:3),[203210],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,462.0,3.0,3.0,0.0,,,,,,,,,,,
464,PT02M46.00S,2022-02-27T03:48:36.4Z,3,REGULAR,foul,personal,[],203087,,,1610612743,77,82,2022-02-27T03:49:05Z,4610000,,,0,,J. Lamb personal FOUL (1 PF),"[203087, 203999]",1610612758.0,SAC,,,,Lamb,J. Lamb,,,,,,,,,,,,,,,1363.0,,1.0,0.0,Jokic,203999.0,,,,,
466,PT02M37.00S,2022-02-27T03:49:03.8Z,3,REGULAR,turnover,lost ball,[],203999,,,1610612743,77,82,2022-02-27T03:49:07Z,4630000,,,0,,N. Jokic lost ball TURNOVER (2 TO),"[203999, 1630558]",1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,2.0,,,,,Mitchell,1630558.0,,,
467,PT02M37.00S,2022-02-27T03:49:03.8Z,3,REGULAR,steal,,[],1630558,,,1610612758,77,82,2022-02-27T03:49:05Z,4640000,,,0,,D. Mitchell STEAL (1 STL),[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,
468,PT02M23.00S,2022-02-27T03:49:17.6Z,3,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1627734,88.91261498028909,35.53921568627451,1610612758,77,84,2022-02-27T03:49:22Z,4650000,-72.0,52.0,1,right,D. Sabonis 8' turnaround Hook (6 PTS),[1627734],1610612758.0,SAC,turnaround,,,Sabonis,D. Sabonis,,,,,8.89,Made,6.0,,,,,,,,,,,,,,,,,,
469,PT02M10.00S,2022-02-27T03:49:29.9Z,3,REGULAR,3pt,Jump Shot,[],1630538,17.821944809461236,3.6764705882352944,1610612743,80,84,2022-02-27T03:49:33Z,4660000,232.0,115.0,1,left,B. Hyland 25' 3PT  (8 PTS) (N. Jokic 9 AST),"[1630538, 203999]",1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,25.86,Made,8.0,N. Jokic,203999.0,9.0,,,,,,,,,,,,,,,
471,PT01M58.00S,2022-02-27T03:49:46.8Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203999,,,1610612758,80,84,2022-02-27T03:50:09Z,4680000,,,0,,N. Jokic shooting personal FOUL (4 PF) (Sabonis 2 FT),"[203999, 1627734]",1610612743.0,DEN,shooting,,,Jokic,N. Jokic,,,,,,,,,,,,,,,1363.0,,4.0,1.0,Sabonis,1627734.0,,,,,
473,PT01M58.00S,2022-02-27T03:50:41.5Z,3,REGULAR,freethrow,1 of 2,[],1627734,,,1610612758,80,85,2022-02-27T03:51:10Z,4700000,,,0,,D. Sabonis Free Throw 1 of 2 (7 PTS),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,Made,7.0,,,,,,,,,,,,,,,,,,
474,PT01M58.00S,2022-02-27T03:50:42.2Z,3,REGULAR,substitution,out,[],203999,,,1610612758,80,85,2022-02-27T03:50:57Z,4710000,,,0,,SUB out: N. Jokic,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,,,,,,,,
475,PT01M58.00S,2022-02-27T03:50:42.2Z,3,REGULAR,substitution,out,[],203200,,,1610612758,80,85,2022-02-27T03:50:57Z,4720000,,,0,,SUB out: J. Holiday,[203200],1610612758.0,SAC,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
476,PT01M58.00S,2022-02-27T03:50:42.2Z,3,REGULAR,substitution,in,[],202326,,,1610612758,80,85,2022-02-27T03:50:57Z,4730000,,,0,,SUB in: D. Cousins,[202326],1610612743.0,DEN,,,,Cousins,D. Cousins,,,,,,,,,,,,,,,,,,,,,,,,,
477,PT01M58.00S,2022-02-27T03:50:42.2Z,3,REGULAR,substitution,in,[],1628978,,,1610612758,80,85,2022-02-27T03:50:57Z,4740000,,,0,,SUB in: D. DiVincenzo,[1628978],1610612758.0,SAC,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,
478,PT01M58.00S,2022-02-27T03:50:41.5Z,3,REGULAR,freethrow,2 of 2,[],1627734,,,1610612758,80,85,2022-02-27T03:51:10Z,4750000,,,0,,MISS D. Sabonis Free Throw 2 of 2,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,Missed,,,,,,,,,,,,,,,,,,,
479,PT01M56.00S,2022-02-27T03:50:43.5Z,3,REGULAR,rebound,defensive,[],202326,,,1610612743,80,85,2022-02-27T03:51:10Z,4760000,,,0,,D. Cousins REBOUND (Off:0 Def:4),[202326],1610612743.0,DEN,,,,Cousins,D. Cousins,,,,,,,,,,,478.0,4.0,4.0,0.0,,,,,,,,,,,
480,PT01M43.00S,2022-02-27T03:51:22.9Z,3,REGULAR,2pt,Jump Shot,[],1627854,19.136005256241788,25.245098039215684,1610612743,80,85,2022-02-27T03:51:29Z,4770000,124.0,127.0,1,left,MISS B. Forbes 17' fadeaway Shot,[1627854],1610612743.0,DEN,fadeaway,,,Forbes,B. Forbes,,,,,17.76,Missed,,,,,,,,,,,,,,,,,,,
481,PT01M40.00S,2022-02-27T03:51:25.9Z,3,REGULAR,rebound,defensive,[],1626168,,,1610612758,80,85,2022-02-27T03:51:29Z,4780000,,,0,,T. Lyles REBOUND (Off:0 Def:1),[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,,,,,,,480.0,1.0,1.0,0.0,,,,,,,,,,,
482,PT01M17.00S,2022-02-27T03:51:51.0Z,3,REGULAR,turnover,shot clock,['team'],0,,,1610612758,80,85,2022-02-27T03:52:08Z,4790000,,,0,,SAC shot clock Team TURNOVER,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,1363.0,,,,,,,,,,
483,PT01M17.00S,2022-02-27T03:51:56.0Z,3,REGULAR,substitution,out,[],1627734,,,1610612743,80,85,2022-02-27T03:52:01Z,4800000,,,0,,SUB out: D. Sabonis,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,,
484,PT01M17.00S,2022-02-27T03:51:56.0Z,3,REGULAR,substitution,in,[],1627745,,,1610612743,80,85,2022-02-27T03:52:01Z,4810000,,,0,,SUB in: D. Jones,[1627745],1610612758.0,SAC,,,,Jones,D. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
485,PT01M08.00S,2022-02-27T03:52:20.3Z,3,REGULAR,foul,personal,"['inpenalty', '3freethrow']",1630558,,,1610612743,80,85,2022-02-27T03:54:50Z,4820000,,,0,,D. Mitchell shooting personal FOUL (2 PF) (Hyland 3 FT),"[1630558, 1630538]",1610612758.0,SAC,shooting,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,1146.0,,2.0,0.0,Hyland,1630538.0,,,,,
487,PT01M08.00S,2022-02-27T03:52:46.4Z,3,REGULAR,freethrow,1 of 3,['fromturnover'],1630538,,,1610612743,81,85,2022-02-27T03:54:46Z,4840000,,,0,,B. Hyland Free Throw 1 of 3 (9 PTS),[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,Made,9.0,,,,,,,,,,,,,,,,,,
488,PT01M08.00S,2022-02-27T03:52:46.4Z,3,REGULAR,freethrow,2 of 3,['fromturnover'],1630538,,,1610612743,82,85,2022-02-27T03:54:46Z,4850000,,,0,,B. Hyland Free Throw 2 of 3 (10 PTS),[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,Made,10.0,,,,,,,,,,,,,,,,,,
490,PT01M08.00S,2022-02-27T03:52:46.4Z,3,REGULAR,freethrow,3 of 3,['fromturnover'],1630538,,,1610612743,83,85,2022-02-27T03:54:46Z,4855000,,,0,,B. Hyland Free Throw 3 of 3 (11 PTS),[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,Made,11.0,,,,,,,,,,,,,,,,,,
489,PT01M08.00S,2022-02-27T03:53:08.2Z,3,REGULAR,timeout,full,['team'],0,,,1610612758,83,85,2022-02-27T03:54:46Z,4860000,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
491,PT00M56.40S,2022-02-27T03:55:01.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630558,92.59198423127464,45.34313725490196,1610612758,83,85,2022-02-27T03:55:08Z,4870000,-23.0,17.0,1,right,MISS D. Mitchell driving finger roll Layup,[1630558],1610612758.0,SAC,driving finger roll,,,Mitchell,D. Mitchell,,,,,2.89,Missed,,,,,,,,,,,,,,,,,,,
492,PT00M53.40S,2022-02-27T03:55:04.0Z,3,REGULAR,rebound,defensive,[],1630538,,,1610612743,83,85,2022-02-27T03:55:08Z,4880000,,,0,,B. Hyland REBOUND (Off:0 Def:1),[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,,,,,,491.0,1.0,1.0,0.0,,,,,,,,,,,
493,PT00M43.60S,2022-02-27T03:55:13.8Z,3,REGULAR,3pt,Jump Shot,[],1630538,34.510512483574246,58.333333333333336,1610612743,83,85,2022-02-27T03:55:21Z,4890000,-42.0,272.0,1,left,MISS B. Hyland 27' 3PT,[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,27.51,Missed,,,,,,,,,,,,,,,,,,,
494,PT00M41.70S,2022-02-27T03:55:15.7Z,3,REGULAR,rebound,offensive,[],202326,,,1610612743,83,85,2022-02-27T03:55:21Z,4900000,,,0,,D. Cousins REBOUND (Off:1 Def:4),[202326],1610612743.0,DEN,,,,Cousins,D. Cousins,,,,,,,,,,,493.0,5.0,4.0,1.0,,,,,,,,,,,
495,PT00M41.70S,2022-02-27T03:55:20.5Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",202326,5.590000152587891,50.0,1610612743,85,85,2022-02-27T03:55:20Z,4910000,0.0,0.0,1,left,D. Cousins tip DUNK (4 PTS),[202326],1610612743.0,DEN,tip,,,Cousins,D. Cousins,,,,,0.0,Made,4.0,,,,,,,,,,,,,,,,,,
496,PT00M28.40S,2022-02-27T03:55:34.8Z,3,REGULAR,2pt,Jump Shot,[],1626168,82.7365308804205,77.94117647058823,1610612758,85,85,2022-02-27T03:55:38Z,4920000,140.0,110.0,1,right,MISS T. Lyles 17' pullup Shot,[1626168],1610612758.0,SAC,pullup,,,Lyles,T. Lyles,,,,,17.77,Missed,,,,,,,,,,,,,,,,,,,
497,PT00M25.90S,2022-02-27T03:55:37.3Z,3,REGULAR,rebound,defensive,[],202326,,,1610612743,85,85,2022-02-27T03:55:38Z,4930000,,,0,,D. Cousins REBOUND (Off:1 Def:5),[202326],1610612743.0,DEN,,,,Cousins,D. Cousins,,,,,,,,,,,496.0,6.0,5.0,1.0,,,,,,,,,,,
498,PT00M03.70S,2022-02-27T03:55:59.5Z,3,REGULAR,3pt,Jump Shot,[],202326,32.670827858081466,47.794117647058826,1610612743,85,85,2022-02-27T03:56:07Z,4940000,11.0,255.0,1,left,MISS D. Cousins 25' 3PT,[202326],1610612743.0,DEN,,,,Cousins,D. Cousins,,,,,25.48,Missed,,,,,,,,,,,,,,,,,,,
499,PT00M00.30S,2022-02-27T03:56:02.9Z,3,REGULAR,rebound,defensive,[],1630558,,,1610612758,85,85,2022-02-27T03:56:07Z,4950000,,,0,,D. Mitchell REBOUND (Off:0 Def:2),[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,498.0,2.0,2.0,0.0,,,,,,,,,,,
500,PT00M00.00S,2022-02-27T03:56:06.5Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1630558,50.27923784494087,49.50980392156863,1610612758,85,85,2022-02-27T03:56:35Z,4960000,-2.0,415.0,1,right,MISS D. Mitchell 41' running 3PT,[1630558],1610612758.0,SAC,running,,,Mitchell,D. Mitchell,,,,,41.49,Missed,,,,,,,,,,,,,,,,,,,
501,PT00M00.00S,2022-02-27T03:56:06.5Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612758,85,85,2022-02-27T03:56:35Z,4970000,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,,,,,500.0,,,,,,,,,,,,,,
502,PT00M00.00S,2022-02-27T03:56:12.7Z,3,REGULAR,period,end,[],0,,,1610612758,85,85,2022-02-27T03:56:12Z,4980000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503,PT12M00.00S,2022-02-27T03:58:53.0Z,4,REGULAR,substitution,out,['startperiod'],1630558,,,1610612758,85,85,2022-02-27T03:59:21Z,4990000,,,0,,SUB out: D. Mitchell,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,
504,PT12M00.00S,2022-02-27T03:58:53.0Z,4,REGULAR,substitution,in,['startperiod'],1628368,,,1610612758,85,85,2022-02-27T03:59:21Z,5000000,,,0,,SUB in: D. Fox,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,
505,PT12M00.00S,2022-02-27T03:59:46.7Z,4,REGULAR,period,start,[],0,,,1610612743,85,85,2022-02-27T03:59:46Z,5010000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
506,PT11M43.00S,2022-02-27T04:00:03.2Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],202326,7.703679369250986,50.0,1610612743,87,85,2022-02-27T04:00:08Z,5020000,0.0,20.0,1,left,D. Cousins cutting DUNK (6 PTS) (A. Rivers 1 AST),"[202326, 203085]",1610612743.0,DEN,cutting,,,Cousins,D. Cousins,,,,,1.99,Made,6.0,A. Rivers,203085.0,1.0,,,,,,,,,,,,,,,
508,PT11M19.00S,2022-02-27T04:00:26.0Z,4,REGULAR,3pt,Jump Shot,[],203087,71.04139290407359,76.7156862745098,1610612758,87,85,2022-02-27T04:00:33Z,5040000,134.0,220.0,1,right,MISS J. Lamb 25' step back 3PT,[203087],1610612758.0,SAC,step back,,,Lamb,J. Lamb,,,,,25.71,Missed,,,,,,,,,,,,,,,,,,,
509,PT11M16.00S,2022-02-27T04:00:29.0Z,4,REGULAR,rebound,defensive,[],1630538,,,1610612743,87,85,2022-02-27T04:00:33Z,5050000,,,0,,B. Hyland REBOUND (Off:0 Def:2),[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,,,,,,508.0,2.0,2.0,0.0,,,,,,,,,,,
510,PT11M07.00S,2022-02-27T04:00:38.9Z,4,REGULAR,3pt,Jump Shot,[],203210,28.728646517739815,25.245098039215684,1610612743,90,85,2022-02-27T04:00:43Z,5060000,124.0,218.0,1,left,J. Green 25' 3PT  (3 PTS) (B. Hyland 2 AST),"[203210, 1630538]",1610612743.0,DEN,,,,Green,J. Green,,,,,25.03,Made,3.0,B. Hyland,1630538.0,2.0,,,,,,,,,,,,,,,
512,PT10M50.00S,2022-02-27T04:00:55.5Z,4,REGULAR,3pt,Jump Shot,[],1628368,67.49342969776609,49.754901960784316,1610612758,90,85,2022-02-27T04:00:59Z,5080000,-1.0,253.0,1,right,MISS D. Fox 25' 3PT,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,25.31,Missed,,,,,,,,,,,,,,,,,,,
513,PT10M47.00S,2022-02-27T04:00:58.5Z,4,REGULAR,rebound,defensive,[],202326,,,1610612743,90,85,2022-02-27T04:00:59Z,5090000,,,0,,D. Cousins REBOUND (Off:1 Def:6),[202326],1610612743.0,DEN,,,,Cousins,D. Cousins,,,,,,,,,,,512.0,7.0,6.0,1.0,,,,,,,,,,,
514,PT10M41.00S,2022-02-27T04:01:06.5Z,4,REGULAR,foul,personal,[],1627745,,,1610612743,90,85,2022-02-27T04:01:31Z,5100000,,,0,,D. Jones personal FOUL (3 PF),"[1627745, 202326]",1610612758.0,SAC,,,,Jones,D. Jones,,,,,,,,,,,,,,,202037.0,,3.0,0.0,Cousins,202326.0,,,,,
516,PT10M36.00S,2022-02-27T04:01:28.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],202326,6.783837056504599,45.34313725490196,1610612743,92,85,2022-02-27T04:01:35Z,5120000,23.0,11.0,1,left,D. Cousins driving Layup (8 PTS) (B. Hyland 3 AST),"[202326, 1630538]",1610612743.0,DEN,driving,,,Cousins,D. Cousins,,,,,2.59,Made,8.0,B. Hyland,1630538.0,3.0,,,,,,,,,,,,,,,
518,PT10M35.00S,2022-02-27T04:01:36.6Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612758,92,85,2022-02-27T04:01:36Z,5140000,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
519,PT10M35.00S,2022-02-27T04:03:58.2Z,4,REGULAR,substitution,out,[],1627745,,,1610612758,92,85,2022-02-27T04:04:14Z,5150000,,,0,,SUB out: D. Jones,[1627745],1610612758.0,SAC,,,,Jones,D. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
520,PT10M35.00S,2022-02-27T04:03:58.2Z,4,REGULAR,substitution,out,[],1626168,,,1610612758,92,85,2022-02-27T04:04:14Z,5160000,,,0,,SUB out: T. Lyles,[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,,,,,,,,,,,,,,,,,,,,,
521,PT10M35.00S,2022-02-27T04:03:58.2Z,4,REGULAR,substitution,in,[],1627734,,,1610612758,92,85,2022-02-27T04:04:14Z,5170000,,,0,,SUB in: D. Sabonis,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,,
522,PT10M35.00S,2022-02-27T04:03:58.2Z,4,REGULAR,substitution,in,[],203084,,,1610612758,92,85,2022-02-27T04:04:14Z,5180000,,,0,,SUB in: H. Barnes,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,
523,PT10M15.00S,2022-02-27T04:04:42.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203084,85.23324572930355,48.77450980392157,1610612758,92,85,2022-02-27T04:04:49Z,5190000,-6.0,86.0,1,right,MISS H. Barnes 8' driving floating Shot,[203084],1610612758.0,SAC,driving floating,,,Barnes,H. Barnes,,,,,8.65,Missed,,,,,,,,,,,,,,,,,,,
524,PT10M12.00S,2022-02-27T04:04:45.2Z,4,REGULAR,rebound,offensive,[],1627734,,,1610612758,92,85,2022-02-27T04:04:49Z,5200000,,,0,,D. Sabonis REBOUND (Off:2 Def:7),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,523.0,9.0,7.0,2.0,,,,,,,,,,,
525,PT10M12.00S,2022-02-27T04:04:45.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627734,94.40999984741211,50.0,1610612758,92,85,2022-02-27T04:04:45Z,5210000,0.0,0.0,1,right,MISS D. Sabonis tip Layup,[1627734],1610612758.0,SAC,tip,,,Sabonis,D. Sabonis,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
526,PT10M11.00S,2022-02-27T04:04:46.1Z,4,REGULAR,rebound,defensive,[],1630538,,,1610612743,92,85,2022-02-27T04:04:46Z,5220000,,,0,,B. Hyland REBOUND (Off:0 Def:3),[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,,,,,,525.0,3.0,3.0,0.0,,,,,,,,,,,
527,PT10M02.00S,2022-02-27T04:04:57.7Z,4,REGULAR,foul,personal,['2freethrow'],1628368,,,1610612743,92,85,2022-02-27T04:05:03Z,5230000,,,0,,D. Fox shooting personal FOUL (3 PF) (Forbes 2 FT),"[1628368, 1627854]",1610612758.0,SAC,shooting,,,Fox,D. Fox,,,,,,,,,,,,,,,202037.0,,3.0,0.0,Forbes,1627854.0,,,,,
529,PT10M02.00S,2022-02-27T04:05:31.0Z,4,REGULAR,freethrow,1 of 2,[],1627854,,,1610612743,93,85,2022-02-27T04:05:31Z,5250000,,,0,,B. Forbes Free Throw 1 of 2 (4 PTS),[1627854],1610612743.0,DEN,,,,Forbes,B. Forbes,,,,,,Made,4.0,,,,,,,,,,,,,,,,,,
530,PT10M02.00S,2022-02-27T04:05:49.0Z,4,REGULAR,freethrow,2 of 2,[],1627854,,,1610612743,94,85,2022-02-27T04:05:49Z,5260000,,,0,,B. Forbes Free Throw 2 of 2 (5 PTS),[1627854],1610612743.0,DEN,,,,Forbes,B. Forbes,,,,,,Made,5.0,,,,,,,,,,,,,,,,,,
531,PT09M53.00S,2022-02-27T04:06:03.4Z,4,REGULAR,2pt,Jump Shot,[],203084,88.38699080157687,33.33333333333333,1610612758,94,87,2022-02-27T04:06:29Z,5270000,-83.0,57.0,1,right,H. Barnes 10' driving floating Jump Shot (17 PTS) (D. Fox 8 AST),"[203084, 1628368]",1610612758.0,SAC,driving floating,,,Barnes,H. Barnes,,,,,10.08,Made,17.0,D. Fox,1628368.0,8.0,,,,,,,,,,,,,,,
533,PT09M53.00S,2022-02-27T04:06:05.6Z,4,REGULAR,foul,personal,['1freethrow'],202326,,,1610612758,94,87,2022-02-27T04:06:14Z,5290000,,,0,,D. Cousins shooting personal FOUL (2 PF) (Barnes 1 FT),"[202326, 203084]",1610612743.0,DEN,shooting,,,Cousins,D. Cousins,,,,,,,,,,,,,,,202037.0,,2.0,0.0,Barnes,203084.0,,,,,
535,PT09M53.00S,2022-02-27T04:06:28.0Z,4,REGULAR,freethrow,1 of 1,[],203084,,,1610612758,94,88,2022-02-27T04:06:28Z,5310000,,,0,,H. Barnes Free Throw 1 of 1 (18 PTS),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,Made,18.0,,,,,,,,,,,,,,,,,,
536,PT09M39.00S,2022-02-27T04:06:50.4Z,4,REGULAR,violation,kicked ball,[],1627734,,,1610612743,94,88,2022-02-27T04:07:00Z,5320000,,,0,,D. Sabonis kicked ball VIOLATION,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,202037.0,,,,,,,,,,
537,PT09M36.00S,2022-02-27T04:07:08.0Z,4,REGULAR,3pt,Jump Shot,[],1630538,32.670827858081466,52.20588235294118,1610612743,94,88,2022-02-27T04:07:18Z,5330000,-11.0,255.0,1,left,MISS B. Hyland 25' step back 3PT,[1630538],1610612743.0,DEN,step back,,,Hyland,B. Hyland,,,,,25.48,Missed,,,,,,,,,,,,,,,,,,,
538,PT09M33.00S,2022-02-27T04:07:11.0Z,4,REGULAR,rebound,defensive,[],1627734,,,1610612758,94,88,2022-02-27T04:07:18Z,5340000,,,0,,D. Sabonis REBOUND (Off:2 Def:8),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,537.0,10.0,8.0,2.0,,,,,,,,,,,
539,PT09M26.00S,2022-02-27T04:07:17.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203087,92.59198423127464,36.27450980392157,1610612758,94,90,2022-02-27T04:07:27Z,5350000,-69.0,17.0,1,right,J. Lamb 7' driving finger roll Layup (9 PTS) (D. Fox 9 AST),"[203087, 1628368]",1610612758.0,SAC,driving finger roll,,,Lamb,J. Lamb,,,,,7.07,Made,9.0,D. Fox,1628368.0,9.0,,,,,,,,,,,,,,,
540,PT09M05.00S,2022-02-27T04:07:39.9Z,4,REGULAR,turnover,traveling,[],202326,,,1610612743,94,90,2022-02-27T04:07:47Z,5360000,,,0,,D. Cousins traveling TURNOVER (4 TO),[202326],1610612743.0,DEN,,,,Cousins,D. Cousins,,,,,,,,,,,,,,,1146.0,4.0,,,,,,,,,
541,PT08M52.00S,2022-02-27T04:08:04.2Z,4,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1627734,92.06636005256242,58.57843137254902,1610612758,94,92,2022-02-27T04:08:08Z,5370000,43.0,22.0,1,right,D. Sabonis turnaround Hook (9 PTS) (H. Barnes 3 AST),"[1627734, 203084]",1610612758.0,SAC,turnaround,,,Sabonis,D. Sabonis,,,,,4.83,Made,9.0,H. Barnes,203084.0,3.0,,,,,,,,,,,,,,,
544,PT08M51.00S,2022-02-27T04:08:09.2Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612743,94,92,2022-02-27T04:08:09Z,5390000,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545,PT08M29.00S,2022-02-27T04:11:21.6Z,4,REGULAR,3pt,Jump Shot,[],1630538,32.40801576872536,45.588235294117645,1610612743,94,92,2022-02-27T04:11:27Z,5400000,22.0,252.0,1,left,MISS B. Hyland 25' step back 3PT,[1630538],1610612743.0,DEN,step back,,,Hyland,B. Hyland,,,,,25.31,Missed,,,,,,,,,,,,,,,,,,,
