actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,value
546,PT09M58.00S,2022-04-02T03:05:37.7Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],203210,5.995400788436268,51.470588235294116,1610612743,98,105,2022-04-02T03:05:43Z,5420000,-7.0,4.0,1,left,J. Green cutting DUNK (12 PTS) (N. Jokic 7 AST),"[203210, 203999]",1610612743.0,DEN,cutting,,,Green,J. Green,,,,,0.84,Made,12.0,,,,N. Jokic,203999.0,7.0,,,,,,,,,,,,
548,PT09M43.00S,2022-04-02T03:05:52.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],201976,93.11760840998686,53.92156862745098,1610612750,98,107,2022-04-02T03:05:58Z,5440000,20.0,12.0,1,right,P. Beverley driving finger roll Layup (8 PTS),[201976],1610612750.0,MIN,driving finger roll,,,Beverley,P. Beverley,,,,,2.31,Made,8.0,,,,,,,,,,,,,,,,,,
549,PT09M24.00S,2022-04-02T03:06:11.0Z,4,REGULAR,3pt,Jump Shot,[],1630538,31.882391590013142,64.4607843137255,1610612743,98,107,2022-04-02T03:06:17Z,5450000,-72.0,247.0,1,left,MISS B. Hyland 25' step back 3PT,[1630538],1610612743.0,DEN,step back,,,Hyland,B. Hyland,,,,,25.76,Missed,,,,,,,,,,,,,,,,,,,
550,PT09M22.00S,2022-04-02T03:06:13.0Z,4,REGULAR,rebound,defensive,[],1626157,,,1610612750,98,107,2022-04-02T03:06:17Z,5460000,,,0,,K. Towns REBOUND (Off:1 Def:6),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,549.0,7.0,6.0,1.0,,,,,,,,
551,PT09M13.00S,2022-04-02T03:06:25.0Z,4,REGULAR,foul,personal,['2freethrow'],1628432,,,1610612750,98,107,2022-04-02T03:06:38Z,5470000,,,0,,D. Reed shooting personal FOUL (1 PF) (Beverley 2 FT),"[1628432, 201976]",1610612743.0,DEN,shooting,,,Reed,D. Reed,,,,,,,,,,,,,,,,,,1627962.0,1.0,0.0,Beverley,201976.0,,,
553,PT09M13.00S,2022-04-02T03:06:59.8Z,4,REGULAR,freethrow,1 of 2,[],201976,,,1610612750,98,107,2022-04-02T03:06:59Z,5490000,,,0,,MISS P. Beverley Free Throw 1 of 2,[201976],1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,,Missed,,,,,,,,,,,,,,,,,,,
554,PT09M13.00S,2022-04-02T03:06:59.8Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612750,98,107,2022-04-02T03:06:59Z,5500000,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,553.0,,,,,,,,,,,
555,PT09M13.00S,2022-04-02T03:07:00.3Z,4,REGULAR,substitution,out,[],203210,,,1610612750,98,107,2022-04-02T03:07:21Z,5510000,,,0,,SUB out: J. Green,[203210],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
556,PT09M13.00S,2022-04-02T03:07:00.3Z,4,REGULAR,substitution,out,[],1630538,,,1610612750,98,107,2022-04-02T03:07:21Z,5520000,,,0,,SUB out: B. Hyland,[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,,,,,,,,,,,,,,,,,,,,
557,PT09M13.00S,2022-04-02T03:07:00.3Z,4,REGULAR,substitution,out,[],1628432,,,1610612750,98,107,2022-04-02T03:07:21Z,5530000,,,0,,SUB out: D. Reed,[1628432],1610612743.0,DEN,,,,Reed,D. Reed,,,,,,,,,,,,,,,,,,,,,,,,,
558,PT09M13.00S,2022-04-02T03:07:00.3Z,4,REGULAR,substitution,out,[],1627736,,,1610612750,98,107,2022-04-02T03:07:21Z,5540000,,,0,,SUB out: M. Beasley,[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,,
559,PT09M13.00S,2022-04-02T03:07:00.3Z,4,REGULAR,substitution,in,[],203115,,,1610612750,98,107,2022-04-02T03:07:21Z,5550000,,,0,,SUB in: W. Barton,[203115],1610612743.0,DEN,,,,Barton,W. Barton,,,,,,,,,,,,,,,,,,,,,,,,,
560,PT09M13.00S,2022-04-02T03:07:00.3Z,4,REGULAR,substitution,in,[],1628420,,,1610612750,98,107,2022-04-02T03:07:21Z,5560000,,,0,,SUB in: M. Morris,[1628420],1610612743.0,DEN,,,,Morris,M. Morris,,,,,,,,,,,,,,,,,,,,,,,,,
561,PT09M13.00S,2022-04-02T03:07:00.3Z,4,REGULAR,substitution,in,[],203932,,,1610612750,98,107,2022-04-02T03:07:21Z,5570000,,,0,,SUB in: A. Gordon,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,
562,PT09M13.00S,2022-04-02T03:07:00.3Z,4,REGULAR,substitution,in,[],1630162,,,1610612750,98,107,2022-04-02T03:07:21Z,5580000,,,0,,SUB in: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,
563,PT09M13.00S,2022-04-02T03:07:33.8Z,4,REGULAR,freethrow,2 of 2,[],201976,,,1610612750,98,108,2022-04-02T03:07:33Z,5590000,,,0,,P. Beverley Free Throw 2 of 2 (9 PTS),[201976],1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,,Made,9.0,,,,,,,,,,,,,,,,,,
564,PT09M02.00S,2022-04-02T03:07:48.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203999,8.09789750328515,58.333333333333336,1610612743,100,108,2022-04-02T03:07:54Z,5600000,-42.0,24.0,1,left,N. Jokic driving floating Jump Shot (35 PTS) (M. Morris 6 AST),"[203999, 1628420]",1610612743.0,DEN,driving floating,,,Jokic,N. Jokic,,,,,4.79,Made,35.0,,,,M. Morris,1628420.0,6.0,,,,,,,,,,,,
566,PT08M51.00S,2022-04-02T03:07:58.9Z,4,REGULAR,3pt,Jump Shot,[],1629162,91.93495400788436,3.431372549019608,1610612750,100,111,2022-04-02T03:08:04Z,5620000,-233.0,23.0,1,right,J. McLaughlin 3PT  (9 PTS) (P. Beverley 3 AST),"[1629162, 201976]",1610612750.0,MIN,,,,McLaughlin,J. McLaughlin,,,,,23.4,Made,9.0,,,,P. Beverley,201976.0,3.0,,,,,,,,,,,,
568,PT08M36.00S,2022-04-02T03:08:16.4Z,4,REGULAR,foul,personal,['2freethrow'],1627752,,,1610612743,100,111,2022-04-02T03:08:43Z,5640000,,,0,,T. Prince shooting personal FOUL (2 PF) (Gordon 2 FT),"[1627752, 203932]",1610612750.0,MIN,shooting,,,Prince,T. Prince,,,,,,,,,,,,,,,,,,1627962.0,2.0,0.0,Gordon,203932.0,,,
570,PT08M36.00S,2022-04-02T03:08:47.4Z,4,REGULAR,freethrow,1 of 2,[],203932,,,1610612743,101,111,2022-04-02T03:08:47Z,5660000,,,0,,A. Gordon Free Throw 1 of 2 (17 PTS),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,Made,17.0,,,,,,,,,,,,,,,,,,
571,PT08M36.00S,2022-04-02T03:08:47.9Z,4,REGULAR,substitution,out,[],1629162,,,1610612743,101,111,2022-04-02T03:08:53Z,5670000,,,0,,SUB out: J. McLaughlin,[1629162],1610612750.0,MIN,,,,McLaughlin,J. McLaughlin,,,,,,,,,,,,,,,,,,,,,,,,,
572,PT08M36.00S,2022-04-02T03:08:47.9Z,4,REGULAR,substitution,in,[],1626156,,,1610612743,101,111,2022-04-02T03:08:53Z,5680000,,,0,,SUB in: D. Russell,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,
573,PT08M36.00S,2022-04-02T03:09:13.6Z,4,REGULAR,freethrow,2 of 2,[],203932,,,1610612743,102,111,2022-04-02T03:09:13Z,5690000,,,0,,A. Gordon Free Throw 2 of 2 (18 PTS),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,Made,18.0,,,,,,,,,,,,,,,,,,
574,PT08M24.00S,2022-04-02T03:09:30.3Z,4,REGULAR,3pt,Jump Shot,[],1626156,92.72339027595268,2.450980392156863,1610612750,102,111,2022-04-02T03:09:37Z,5700000,-238.0,16.0,1,right,MISS D. Russell 3PT,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,23.82,Missed,,,,,,,,,,,,,,,,,,,
575,PT08M20.00S,2022-04-02T03:09:34.3Z,4,REGULAR,rebound,defensive,[],203999,,,1610612743,102,111,2022-04-02T03:09:37Z,5710000,,,0,,N. Jokic REBOUND (Off:4 Def:8),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,574.0,12.0,8.0,4.0,,,,,,,,
576,PT08M16.00S,2022-04-02T03:09:38.1Z,4,REGULAR,turnover,bad pass,[],203115,,,1610612743,102,111,2022-04-02T03:09:43Z,5720000,,,0,,W. Barton bad pass TURNOVER (2 TO),"[203115, 1626156]",1610612743.0,DEN,,,,Barton,W. Barton,,,,,,,,2.0,Russell,1626156.0,,,,,,,,,,,,,,,
577,PT08M16.00S,2022-04-02T03:09:38.1Z,4,REGULAR,steal,,[],1626156,,,1610612750,102,111,2022-04-02T03:09:48Z,5730000,,,0,,D. Russell STEAL (1 STL),[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,
578,PT08M12.00S,2022-04-02T03:09:41.8Z,4,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1627752,92.59198423127464,49.01960784313725,1610612750,102,113,2022-04-02T03:11:40Z,5740000,-5.0,17.0,1,right,T. Prince running DUNK (14 PTS) (D. Russell 4 AST),"[1627752, 1626156]",1610612750.0,MIN,running,,,Prince,T. Prince,,,,,1.78,Made,14.0,,,,D. Russell,1626156.0,4.0,,,,,,,,,,,,
580,PT08M01.00S,2022-04-02T03:09:52.3Z,4,REGULAR,turnover,bad pass,[],203999,,,1610612743,102,113,2022-04-02T03:09:56Z,5760000,,,0,,N. Jokic bad pass TURNOVER (2 TO),"[203999, 201976]",1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,2.0,Beverley,201976.0,,,,,,,,,,,,,,,
581,PT08M01.00S,2022-04-02T03:09:52.3Z,4,REGULAR,steal,,[],201976,,,1610612750,102,113,2022-04-02T03:09:53Z,5770000,,,0,,P. Beverley STEAL (4 STL),[201976],1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,,,,,,,,,,,,,,,,,,,,,
582,PT07M57.00S,2022-04-02T03:09:56.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1627752,93.9060446780552,53.67647058823529,1610612750,102,113,2022-04-02T03:10:11Z,5780000,18.0,5.0,1,right,MISS T. Prince running finger roll Layup,[1627752],1610612750.0,MIN,running finger roll,,,Prince,T. Prince,,,,,1.9,Missed,,,,,,,,,,,,,,,,,,,
583,PT07M57.00S,2022-04-02T03:09:56.9Z,4,REGULAR,rebound,offensive,[],1626157,,,1610612750,102,113,2022-04-02T03:10:11Z,5790000,,,0,,K. Towns REBOUND (Off:2 Def:6),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,582.0,8.0,6.0,2.0,,,,,,,,
584,PT07M57.00S,2022-04-02T03:10:02.5Z,4,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint', 'fromturnover']",1626157,94.40999984741211,50.0,1610612750,102,115,2022-04-02T03:10:40Z,5800000,0.0,0.0,1,right,K. Towns tip DUNK (32 PTS),[1626157],1610612750.0,MIN,tip,,,Towns,K. Towns,,,,,0.0,Made,32.0,,,,,,,,,,,,,,,,,,
602,PT07M57.00S,2022-04-02T03:11:12.2Z,4,REGULAR,timeout,full,['team'],0,,,1610612743,102,115,2022-04-02T03:17:03Z,5805000,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
585,PT07M57.00S,2022-04-02T03:12:22.0Z,4,REGULAR,substitution,out,[],203085,,,1610612743,102,115,2022-04-02T03:12:45Z,5810000,,,0,,SUB out: A. Rivers,[203085],1610612743.0,DEN,,,,Rivers,A. Rivers,,,,,,,,,,,,,,,,,,,,,,,,,
586,PT07M57.00S,2022-04-02T03:12:22.0Z,4,REGULAR,substitution,out,[],201976,,,1610612743,102,115,2022-04-02T03:12:45Z,5820000,,,0,,SUB out: P. Beverley,[201976],1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,,,,,,,,,,,,,,,,,,,,,
587,PT07M57.00S,2022-04-02T03:12:22.0Z,4,REGULAR,substitution,in,[],1630538,,,1610612743,102,115,2022-04-02T03:12:45Z,5830000,,,0,,SUB in: B. Hyland,[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,,,,,,,,,,,,,,,,,,,,
588,PT07M57.00S,2022-04-02T03:12:22.0Z,4,REGULAR,substitution,in,[],1627736,,,1610612743,102,115,2022-04-02T03:12:45Z,5840000,,,0,,SUB in: M. Beasley,[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,,
589,PT07M48.00S,2022-04-02T03:12:59.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203115,5.732588699080158,54.166666666666664,1610612743,104,115,2022-04-02T03:13:06Z,5850000,-21.0,1.0,1,left,W. Barton running finger roll Layup (5 PTS),[203115],1610612743.0,DEN,running finger roll,,,Barton,W. Barton,,,,,2.08,Made,5.0,,,,,,,,,,,,,,,,,,
590,PT07M26.00S,2022-04-02T03:13:20.0Z,4,REGULAR,3pt,Jump Shot,[],1627752,94.03745072273325,96.32352941176471,1610612750,104,115,2022-04-02T03:13:27Z,5860000,232.0,4.0,1,right,MISS T. Prince 3PT,[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,23.16,Missed,,,,,,,,,,,,,,,,,,,
591,PT07M24.00S,2022-04-02T03:13:22.0Z,4,REGULAR,rebound,defensive,[],203932,,,1610612743,104,115,2022-04-02T03:13:27Z,5870000,,,0,,A. Gordon REBOUND (Off:0 Def:5),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,590.0,5.0,5.0,0.0,,,,,,,,
592,PT07M16.00S,2022-04-02T03:13:30.7Z,4,REGULAR,3pt,Jump Shot,[],203999,32.670827858081466,43.872549019607845,1610612743,104,115,2022-04-02T03:13:37Z,5880000,31.0,255.0,1,left,MISS N. Jokic 25' 3PT,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,25.64,Missed,,,,,,,,,,,,,,,,,,,
593,PT07M13.00S,2022-04-02T03:13:33.7Z,4,REGULAR,rebound,defensive,[],1630162,,,1610612750,104,115,2022-04-02T03:13:37Z,5890000,,,0,,A. Edwards REBOUND (Off:2 Def:5),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,592.0,7.0,5.0,2.0,,,,,,,,
594,PT06M58.00S,2022-04-02T03:13:48.3Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1626157,89.17542706964521,48.28431372549019,1610612750,104,115,2022-04-02T03:13:52Z,5900000,-9.0,49.0,1,right,MISS K. Towns turnaround Hook,[1626157],1610612750.0,MIN,turnaround,,,Towns,K. Towns,,,,,5.0,Missed,,,,,,,,,,,,,,,,,,,
595,PT06M56.00S,2022-04-02T03:13:50.3Z,4,REGULAR,rebound,defensive,[],203999,,,1610612743,104,115,2022-04-02T03:13:52Z,5910000,,,0,,N. Jokic REBOUND (Off:4 Def:9),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,594.0,13.0,9.0,4.0,,,,,,,,
596,PT06M49.00S,2022-04-02T03:13:57.2Z,4,REGULAR,3pt,Jump Shot,[],203932,7.703679369250986,96.07843137254902,1610612743,107,115,2022-04-02T03:14:03Z,5920000,-230.0,20.0,1,left,A. Gordon 3PT  (21 PTS) (W. Barton 4 AST),"[203932, 203115]",1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,23.13,Made,21.0,,,,W. Barton,203115.0,4.0,,,,,,,,,,,,
598,PT06M25.00S,2022-04-02T03:14:20.8Z,4,REGULAR,3pt,Jump Shot,[],1630162,69.07030223390277,24.754901960784316,1610612750,107,118,2022-04-02T03:14:29Z,5940000,-126.0,238.0,1,right,A. Edwards 26' 3PT pullup (7 PTS),[1630162],1610612750.0,MIN,pullup,,,Edwards,A. Edwards,,,,,26.96,Made,7.0,,,,,,,,,,,,,,,,,,
599,PT06M09.00S,2022-04-02T03:14:36.8Z,4,REGULAR,3pt,Jump Shot,[],203115,8.886333771353483,96.07843137254902,1610612743,107,118,2022-04-02T03:14:42Z,5950000,-230.0,31.0,1,left,MISS W. Barton 3PT,[203115],1610612743.0,DEN,,,,Barton,W. Barton,,,,,23.25,Missed,,,,,,,,,,,,,,,,,,,
600,PT06M08.00S,2022-04-02T03:14:37.8Z,4,REGULAR,rebound,defensive,[],1626157,,,1610612750,107,118,2022-04-02T03:14:42Z,5960000,,,0,,K. Towns REBOUND (Off:2 Def:7),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,599.0,9.0,7.0,2.0,,,,,,,,
601,PT06M08.00S,2022-04-02T03:14:47.4Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612750,107,118,2022-04-02T03:14:47Z,5970000,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
603,PT05M56.00S,2022-04-02T03:17:52.8Z,4,REGULAR,3pt,Jump Shot,[],1627736,74.32654402102497,81.37254901960785,1610612750,107,121,2022-04-02T03:17:58Z,5980000,157.0,189.0,1,right,M. Beasley 24' 3PT  (15 PTS) (T. Prince 3 AST),"[1627736, 1627752]",1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,24.55,Made,15.0,,,,T. Prince,1627752.0,3.0,,,,,,,,,,,,
605,PT05M42.00S,2022-04-02T03:18:09.3Z,4,REGULAR,foul,personal,['2freethrow'],1630162,,,1610612743,107,121,2022-04-02T03:18:18Z,6000000,,,0,,A. Edwards shooting personal FOUL (2 PF) (Hyland 2 FT),"[1630162, 1630538]",1610612750.0,MIN,shooting,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,1148.0,2.0,0.0,Hyland,1630538.0,,,
607,PT05M42.00S,2022-04-02T03:18:39.9Z,4,REGULAR,freethrow,1 of 2,[],1630538,,,1610612743,108,121,2022-04-02T03:18:39Z,6020000,,,0,,B. Hyland Free Throw 1 of 2 (13 PTS),[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,Made,13.0,,,,,,,,,,,,,,,,,,
608,PT05M42.00S,2022-04-02T03:18:58.9Z,4,REGULAR,freethrow,2 of 2,[],1630538,,,1610612743,109,121,2022-04-02T03:18:58Z,6030000,,,0,,B. Hyland Free Throw 2 of 2 (14 PTS),[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,Made,14.0,,,,,,,,,,,,,,,,,,
609,PT05M19.00S,2022-04-02T03:19:24.5Z,4,REGULAR,3pt,Jump Shot,[],1630162,79.05716162943496,91.66666666666666,1610612750,109,124,2022-04-02T03:19:30Z,6040000,208.0,144.0,1,right,A. Edwards 25' 3PT step back (10 PTS),[1630162],1610612750.0,MIN,step back,,,Edwards,A. Edwards,,,,,25.35,Made,10.0,,,,,,,,,,,,,,,,,,
610,PT05M05.00S,2022-04-02T03:19:39.0Z,4,REGULAR,foul,personal,['3freethrow'],1626156,,,1610612743,109,124,2022-04-02T03:21:14Z,6050000,,,0,,D. Russell shooting personal FOUL (1 PF) (Morris 3 FT),"[1626156, 1628420]",1610612750.0,MIN,shooting,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,1148.0,1.0,1.0,Morris,1628420.0,,,
612,PT05M05.00S,2022-04-02T03:20:07.2Z,4,REGULAR,freethrow,1 of 3,[],1628420,,,1610612743,110,124,2022-04-02T03:21:47Z,6070000,,,0,,M. Morris Free Throw 1 of 3 (12 PTS),[1628420],1610612743.0,DEN,,,,Morris,M. Morris,,,,,,Made,12.0,,,,,,,,,,,,,,,,,,
613,PT05M05.00S,2022-04-02T03:20:07.2Z,4,REGULAR,freethrow,2 of 3,[],1628420,,,1610612743,111,124,2022-04-02T03:21:47Z,6080000,,,0,,M. Morris Free Throw 2 of 3 (13 PTS),[1628420],1610612743.0,DEN,,,,Morris,M. Morris,,,,,,Made,13.0,,,,,,,,,,,,,,,,,,
616,PT05M05.00S,2022-04-02T03:20:07.2Z,4,REGULAR,freethrow,3 of 3,[],1628420,,,1610612743,112,124,2022-04-02T03:21:47Z,6110000,,,0,,M. Morris Free Throw 3 of 3 (14 PTS),[1628420],1610612743.0,DEN,,,,Morris,M. Morris,,,,,,Made,14.0,,,,,,,,,,,,,,,,,,
614,PT05M05.00S,2022-04-02T03:20:25.6Z,4,REGULAR,substitution,out,[],1627736,,,1610612750,112,124,2022-04-02T03:21:56Z,6115000,,,0,,SUB out: M. Beasley,[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,,
615,PT05M05.00S,2022-04-02T03:20:25.6Z,4,REGULAR,substitution,in,[],201976,,,1610612750,112,124,2022-04-02T03:21:56Z,6117500,,,0,,SUB in: P. Beverley,[201976],1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,,,,,,,,,,,,,,,,,,,,,
617,PT04M50.00S,2022-04-02T03:21:00.4Z,4,REGULAR,3pt,Jump Shot,[],1626157,65.78515111695138,46.07843137254902,1610612750,112,124,2022-04-02T03:22:05Z,6120000,-20.0,269.0,1,right,MISS K. Towns 26' 3PT,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,26.98,Missed,,,,,,,,,,,,,,,,,,,
618,PT04M45.00S,2022-04-02T03:21:05.4Z,4,REGULAR,rebound,defensive,[],203999,,,1610612743,112,124,2022-04-02T03:21:20Z,6130000,,,0,,N. Jokic REBOUND (Off:4 Def:10),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,617.0,14.0,10.0,4.0,,,,,,,,
619,PT04M41.00S,2022-04-02T03:21:07.9Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1628420,22.158344283837057,89.4607843137255,1610612743,115,124,2022-04-02T03:22:19Z,6140000,-197.0,156.0,1,left,M. Morris 25' 3PT running (17 PTS) (N. Jokic 8 AST),"[1628420, 203999]",1610612743.0,DEN,running,,,Morris,M. Morris,,,,,25.14,Made,17.0,,,,N. Jokic,203999.0,8.0,,,,,,,,,,,,
621,PT04M40.00S,2022-04-02T03:21:14.3Z,4,REGULAR,timeout,full,['team'],0,,,1610612750,115,124,2022-04-02T03:21:14Z,6160000,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
622,PT04M16.00S,2022-04-02T03:22:56.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630162,92.85479632063075,45.588235294117645,1610612750,115,126,2022-04-02T03:23:20Z,6170000,-22.0,15.0,1,right,A. Edwards cutting Layup (12 PTS) (T. Prince 4 AST),"[1630162, 1627752]",1610612750.0,MIN,cutting,,,Edwards,A. Edwards,,,,,2.65,Made,12.0,,,,T. Prince,1627752.0,4.0,,,,,,,,,,,,
625,PT04M08.00S,2022-04-02T03:23:03.9Z,4,REGULAR,turnover,lost ball,[],203999,,,1610612743,115,126,2022-04-02T03:23:08Z,6200000,,,0,,N. Jokic lost ball TURNOVER (3 TO),"[203999, 201976]",1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,3.0,Beverley,201976.0,,,,,,,,,,,,,,,
626,PT04M08.00S,2022-04-02T03:23:03.9Z,4,REGULAR,steal,,[],201976,,,1610612750,115,126,2022-04-02T03:23:22Z,6210000,,,0,,P. Beverley STEAL (5 STL),[201976],1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,,,,,,,,,,,,,,,,,,,,,
627,PT04M06.00S,2022-04-02T03:23:06.1Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",201976,89.43823915900131,42.15686274509804,1610612750,115,126,2022-04-02T03:23:33Z,6220000,-39.0,47.0,1,right,MISS P. Beverley 6' driving floating bank Shot,[201976],1610612750.0,MIN,driving floating bank,,,Beverley,P. Beverley,,,,,6.1,Missed,,,,,,,,,,,,,,,,,,,
628,PT04M04.00S,2022-04-02T03:23:08.1Z,4,REGULAR,rebound,defensive,[],203999,,,1610612743,115,126,2022-04-02T03:23:17Z,6230000,,,0,,N. Jokic REBOUND (Off:4 Def:11),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,627.0,15.0,11.0,4.0,,,,,,,,
629,PT04M02.00S,2022-04-02T03:23:10.8Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1628420,6.258212877792378,96.07843137254902,1610612743,118,126,2022-04-02T03:23:25Z,6240000,-230.0,6.0,1,left,M. Morris 3PT  (20 PTS) (B. Hyland 5 AST),"[1628420, 1630538]",1610612743.0,DEN,,,,Morris,M. Morris,,,,,23.05,Made,20.0,,,,B. Hyland,1630538.0,5.0,,,,,,,,,,,,
631,PT03M36.00S,2022-04-02T03:23:37.5Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612750,118,126,2022-04-02T03:23:51Z,6260000,,,0,,MIN shot clock Team TURNOVER,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,1627962.0,,,,,,,
632,PT03M27.00S,2022-04-02T03:23:55.2Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],203999,32.670827858081466,36.51960784313725,1610612743,118,126,2022-04-02T03:24:04Z,6270000,67.0,255.0,1,left,MISS N. Jokic 26' 3PT,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,26.34,Missed,,,,,,,,,,,,,,,,,,,
633,PT03M24.00S,2022-04-02T03:23:58.2Z,4,REGULAR,rebound,defensive,[],201976,,,1610612750,118,126,2022-04-02T03:24:04Z,6280000,,,0,,P. Beverley REBOUND (Off:2 Def:2),[201976],1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,,,,,,,,,,632.0,4.0,2.0,2.0,,,,,,,,
634,PT03M08.00S,2022-04-02T03:24:14.2Z,4,REGULAR,2pt,Jump Shot,[],201976,79.05716162943496,75.49019607843137,1610612750,118,126,2022-04-02T03:24:21Z,6290000,127.0,144.0,1,right,MISS P. Beverley 19' step back Shot,[201976],1610612750.0,MIN,step back,,,Beverley,P. Beverley,,,,,19.26,Missed,,,,,,,,,,,,,,,,,,,
635,PT03M04.00S,2022-04-02T03:24:18.2Z,4,REGULAR,rebound,defensive,[],203999,,,1610612743,118,126,2022-04-02T03:24:21Z,6300000,,,0,,N. Jokic REBOUND (Off:4 Def:12),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,634.0,16.0,12.0,4.0,,,,,,,,
