actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
188,PT09M32.00S,2022-04-08T01:47:59.7Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1629634,88.25558475689881,54.65686274509803,1610612763,44,35,2022-04-08T01:49:39Z,1830000,23.0,58.0,1,right,MISS B. Clarke 6' Hook,[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,6.24,Missed,,,,,,,,,,,,,,,,,,,
189,PT09M32.00S,2022-04-08T01:47:59.7Z,2,REGULAR,rebound,offensive,[],1629723,,,1610612763,44,35,2022-04-08T01:48:06Z,1840000,,,0,,J. Konchar REBOUND (Off:1 Def:0),[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,188.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
190,PT09M32.00S,2022-04-08T01:48:04.7Z,2,REGULAR,turnover,shot clock,['team'],0,,,1610612763,44,35,2022-04-08T01:48:24Z,1850000,,,0,,MEM shot clock Team TURNOVER,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,2534.0,,,,,,,,,,
191,PT09M18.00S,2022-04-08T01:48:31.0Z,2,REGULAR,turnover,3-second-violation,[],203932,,,1610612743,44,35,2022-04-08T01:48:49Z,1860000,,,0,,A. Gordon 3-second-violation TURNOVER (2 TO),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,2002.0,2.0,,,,,,,,,
192,PT09M11.00S,2022-04-08T01:48:55.4Z,2,REGULAR,foul,personal,[],203932,,,1610612763,44,35,2022-04-08T01:49:05Z,1870000,,,0,,A. Gordon personal FOUL (1 PF),"[203932, 1628991]",1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,2534.0,,1.0,0.0,Jackson Jr.,1628991.0,,,,,
194,PT09M11.00S,2022-04-08T01:49:05.2Z,2,REGULAR,substitution,out,[],203999,,,1610612763,44,35,2022-04-08T01:49:11Z,1890000,,,0,,SUB out: N. Jokic,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,,,,,,,,
195,PT09M11.00S,2022-04-08T01:49:05.2Z,2,REGULAR,substitution,in,[],201145,,,1610612763,44,35,2022-04-08T01:49:11Z,1900000,,,0,,SUB in: J. Green,[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
196,PT09M03.00S,2022-04-08T01:49:24.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630217,91.40932982917214,53.18627450980392,1610612763,44,35,2022-04-08T01:49:31Z,1910000,16.0,28.0,1,right,MISS D. Bane driving Layup,[1630217],1610612763.0,MEM,driving,,,Bane,D. Bane,,,,,3.25,Missed,,,,,,,,,,,,,,,,,,,
197,PT08M59.00S,2022-04-08T01:49:28.9Z,2,REGULAR,rebound,defensive,[],201145,,,1610612743,44,35,2022-04-08T01:49:31Z,1920000,,,0,,J. Green REBOUND (Off:0 Def:1),[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,,196.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
199,PT08M48.00S,2022-04-08T01:49:42.3Z,2,REGULAR,foul,personal,['2freethrow'],1630217,,,1610612743,44,35,2022-04-08T01:49:51Z,1930000,,,0,,D. Bane shooting personal FOUL (1 PF) (Rivers 2 FT),"[1630217, 203085]",1610612763.0,MEM,shooting,,,Bane,D. Bane,,,,,,,,,,,,,,,2002.0,,1.0,0.0,Rivers,203085.0,,,,,
201,PT08M48.00S,2022-04-08T01:50:13.5Z,2,REGULAR,freethrow,1 of 2,[],203085,,,1610612743,45,35,2022-04-08T01:50:13Z,1950000,,,0,,A. Rivers Free Throw 1 of 2 (3 PTS),[203085],1610612743.0,DEN,,,,Rivers,A. Rivers,,,,,,Made,,,,,3.0,,,,,,,,,,,,,,
202,PT08M48.00S,2022-04-08T01:50:26.1Z,2,REGULAR,freethrow,2 of 2,[],203085,,,1610612743,46,35,2022-04-08T01:50:26Z,1960000,,,0,,A. Rivers Free Throw 2 of 2 (4 PTS),[203085],1610612743.0,DEN,,,,Rivers,A. Rivers,,,,,,Made,,,,,4.0,,,,,,,,,,,,,,
203,PT08M34.00S,2022-04-08T01:50:44.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629634,83.65637319316689,54.65686274509803,1610612763,46,37,2022-04-08T01:50:55Z,1970000,23.0,101.0,1,right,B. Clarke 10' floating Jump Shot (2 PTS) (J. Konchar 2 AST),"[1629634, 1629723]",1610612763.0,MEM,floating,,,Clarke,B. Clarke,,,,,10.38,Made,,,,,2.0,J. Konchar,1629723.0,2.0,,,,,,,,,,,
205,PT08M21.00S,2022-04-08T01:50:58.9Z,2,REGULAR,foul,personal,['2freethrow'],1628991,,,1610612743,46,37,2022-04-08T01:51:26Z,1990000,,,0,,J. Jackson Jr. shooting personal FOUL (1 PF) (Green 2 FT),"[1628991, 201145]",1610612763.0,MEM,shooting,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,202037.0,,1.0,0.0,Green,201145.0,,,,,
207,PT08M21.00S,2022-04-08T01:51:27.4Z,2,REGULAR,freethrow,1 of 2,[],201145,,,1610612743,47,37,2022-04-08T01:51:27Z,2010000,,,0,,J. Green Free Throw 1 of 2 (1 PTS),[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,Made,,,,,1.0,,,,,,,,,,,,,,
209,PT08M21.00S,2022-04-08T01:51:30.6Z,2,REGULAR,substitution,out,[],1630533,,,1610612743,47,37,2022-04-08T01:51:35Z,2020000,,,0,,SUB out: Z. Williams,[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
210,PT08M21.00S,2022-04-08T01:51:30.6Z,2,REGULAR,substitution,in,[],1628415,,,1610612743,47,37,2022-04-08T01:51:35Z,2030000,,,0,,SUB in: D. Brooks,[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,
211,PT08M21.00S,2022-04-08T01:51:49.9Z,2,REGULAR,freethrow,2 of 2,[],201145,,,1610612743,48,37,2022-04-08T01:51:49Z,2040000,,,0,,J. Green Free Throw 2 of 2 (2 PTS),[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,Made,,,,,2.0,,,,,,,,,,,,,,
212,PT08M11.00S,2022-04-08T01:52:00.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628415,79.97700394218134,37.99019607843137,1610612763,48,37,2022-04-08T01:55:21Z,2050000,-60.0,136.0,1,right,MISS D. Brooks 14' pullup Shot,[1628415],1610612763.0,MEM,pullup,,,Brooks,D. Brooks,,,,,14.84,Missed,,,,,,,,,,,,,,,,,,,
213,PT08M07.00S,2022-04-08T01:52:04.3Z,2,REGULAR,rebound,defensive,[],1628432,,,1610612743,48,37,2022-04-08T01:52:09Z,2060000,,,0,,D. Reed REBOUND (Off:0 Def:2),[1628432],1610612743.0,DEN,,,,Reed,D. Reed,,,,,,,212.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
214,PT08M00.00S,2022-04-08T01:52:14.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630538,10.988830486202366,54.166666666666664,1610612743,48,37,2022-04-08T01:56:25Z,2070000,-21.0,51.0,1,left,MISS B. Hyland driving finger roll Layup,[1630538],1610612743.0,DEN,driving finger roll,,,Hyland,B. Hyland,,,,,5.49,Missed,,,,,,,,,,,,,,,,,,,
215,PT07M58.00S,2022-04-08T01:52:16.0Z,2,REGULAR,rebound,offensive,[],203932,,,1610612743,48,37,2022-04-08T01:58:41Z,2080000,,,0,,A. Gordon REBOUND (Off:1 Def:1),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,214.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
218,PT07M55.00S,2022-04-08T01:52:29.9Z,2,REGULAR,foul,personal,['2freethrow'],1630217,,,1610612743,48,37,2022-04-08T01:52:44Z,2110000,,,0,,D. Bane shooting personal FOUL (2 PF) (Gordon 2 FT),"[1630217, 203932]",1610612763.0,MEM,shooting,,,Bane,D. Bane,,,,,,,,,,,,,,,2534.0,,2.0,0.0,Gordon,203932.0,,,,,
220,PT07M55.00S,2022-04-08T01:52:45.1Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],203932,,,1610612743,49,37,2022-04-08T01:52:45Z,2130000,,,0,,A. Gordon Free Throw 1 of 2 (15 PTS),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,Made,,,,,15.0,,,,,,,,,,,,,,
221,PT07M55.00S,2022-04-08T01:53:01.0Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],203932,,,1610612743,50,37,2022-04-08T01:53:01Z,2140000,,,0,,A. Gordon Free Throw 2 of 2 (16 PTS),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,Made,,,,,16.0,,,,,,,,,,,,,,
222,PT07M42.00S,2022-04-08T01:53:13.3Z,2,REGULAR,3pt,Jump Shot,[],1628991,71.56701708278581,23.774509803921568,1610612763,50,37,2022-04-08T01:53:21Z,2150000,-131.0,215.0,1,right,MISS J. Jackson Jr. 25' 3PT,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,25.16,Missed,,,,,,,,,,,,,,,,,,,
223,PT07M39.00S,2022-04-08T01:53:16.3Z,2,REGULAR,rebound,defensive,[],1628432,,,1610612743,50,37,2022-04-08T01:53:21Z,2160000,,,0,,D. Reed REBOUND (Off:0 Def:3),[1628432],1610612743.0,DEN,,,,Reed,D. Reed,,,,,,,222.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
224,PT07M21.00S,2022-04-08T01:53:35.4Z,2,REGULAR,turnover,bad pass,[],201145,,,1610612743,50,37,2022-04-08T01:53:42Z,2170000,,,0,,J. Green bad pass TURNOVER (2 TO),"[201145, 1630217]",1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,,,,2.0,,,,,Bane,1630217.0,,,
225,PT07M21.00S,2022-04-08T01:53:35.4Z,2,REGULAR,steal,,[],1630217,,,1610612763,50,37,2022-04-08T01:53:38Z,2180000,,,0,,D. Bane STEAL (2 STL),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,
226,PT07M21.00S,2022-04-08T01:53:40.4Z,2,REGULAR,foul,personal,[],203085,,,1610612763,50,37,2022-04-08T01:59:17Z,2190000,,,0,,A. Rivers take personal FOUL (1 PF),"[203085, 1628991]",1610612743.0,DEN,take,,,Rivers,A. Rivers,,,,,,,,,,,,,,,2002.0,,1.0,0.0,Jackson Jr.,1628991.0,,,,,
228,PT07M21.00S,2022-04-08T01:53:49.2Z,2,REGULAR,substitution,out,[],1628432,,,1610612763,50,37,2022-04-08T01:53:55Z,2210000,,,0,,SUB out: D. Reed,[1628432],1610612743.0,DEN,,,,Reed,D. Reed,,,,,,,,,,,,,,,,,,,,,,,,,
229,PT07M21.00S,2022-04-08T01:53:49.2Z,2,REGULAR,substitution,in,[],203115,,,1610612763,50,37,2022-04-08T01:53:55Z,2220000,,,0,,SUB in: W. Barton,[203115],1610612743.0,DEN,,,,Barton,W. Barton,,,,,,,,,,,,,,,,,,,,,,,,,
230,PT07M15.00S,2022-04-08T01:54:07.4Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629723,94.95729303547962,4.166666666666666,1610612763,50,40,2022-04-08T01:54:13Z,2230000,-229.0,-5.0,1,right,J. Konchar 3PT  (3 PTS) (D. Bane 2 AST),"[1629723, 1630217]",1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,22.93,Made,,,,,3.0,D. Bane,1630217.0,2.0,,,,,,,,,,,
232,PT06M58.00S,2022-04-08T01:54:24.0Z,2,REGULAR,3pt,Jump Shot,[],1630538,34.641918528252305,62.00980392156863,1610612743,53,40,2022-04-08T01:54:32Z,2250000,-60.0,273.0,1,left,B. Hyland 27' 3PT pullup (11 PTS),[1630538],1610612743.0,DEN,pullup,,,Hyland,B. Hyland,,,,,27.96,Made,,,,,11.0,,,,,,,,,,,,,,
233,PT06M43.00S,2022-04-08T01:54:38.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630217,83.52496714848883,40.19607843137255,1610612763,53,40,2022-04-08T01:54:46Z,2260000,-49.0,102.0,1,right,MISS D. Bane 11' turnaround Shot,[1630217],1610612763.0,MEM,turnaround,,,Bane,D. Bane,,,,,11.35,Missed,,,,,,,,,,,,,,,,,,,
234,PT06M41.00S,2022-04-08T01:54:40.3Z,2,REGULAR,rebound,defensive,[],201145,,,1610612743,53,40,2022-04-08T01:54:46Z,2270000,,,0,,J. Green REBOUND (Off:0 Def:2),[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,,233.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
235,PT06M35.00S,2022-04-08T01:54:48.4Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630217,,,1610612743,53,40,2022-04-08T01:55:02Z,2280000,,,0,,D. Bane personal FOUL (3 PF) (Rivers 2 FT),"[1630217, 203085]",1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,202037.0,,3.0,0.0,Rivers,203085.0,,,,,
239,PT06M35.00S,2022-04-08T01:55:24.2Z,2,REGULAR,substitution,out,[],1630538,,,1610612743,53,40,2022-04-08T01:55:49Z,2320000,,,0,,SUB out: B. Hyland,[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,,,,,,,,,,,,,,,,,,,,
240,PT06M35.00S,2022-04-08T01:55:24.2Z,2,REGULAR,substitution,out,[],1630217,,,1610612743,53,40,2022-04-08T01:55:49Z,2330000,,,0,,SUB out: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,
241,PT06M35.00S,2022-04-08T01:55:24.2Z,2,REGULAR,substitution,in,[],203999,,,1610612743,53,40,2022-04-08T01:55:49Z,2340000,,,0,,SUB in: N. Jokic,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT06M35.00S,2022-04-08T01:55:24.2Z,2,REGULAR,substitution,in,[],1626145,,,1610612743,53,40,2022-04-08T01:55:49Z,2350000,,,0,,SUB in: T. Jones,[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
237,PT06M35.00S,2022-04-08T01:55:24.3Z,2,REGULAR,freethrow,1 of 2,[],203085,,,1610612743,53,40,2022-04-08T02:01:43Z,2352500,,,0,,MISS A. Rivers Free Throw 1 of 2,[203085],1610612743.0,DEN,,,,Rivers,A. Rivers,,,,,,Missed,,,,,,,,,,,,,,,,,,,
238,PT06M35.00S,2022-04-08T01:55:24.3Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612743,53,40,2022-04-08T02:01:43Z,2353750,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,,,237.0,,,,,,,,,,,,,,,,,,
243,PT06M35.00S,2022-04-08T01:55:24.3Z,2,REGULAR,freethrow,2 of 2,[],203085,,,1610612743,54,40,2022-04-08T02:01:43Z,2354375,,,0,,A. Rivers Free Throw 2 of 2 (5 PTS),[203085],1610612743.0,DEN,,,,Rivers,A. Rivers,,,,,,Made,,,,,5.0,,,,,,,,,,,,,,
244,PT06M25.00S,2022-04-08T01:55:59.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626145,84.57621550591328,48.529411764705884,1610612763,54,40,2022-04-08T02:01:01Z,2355000,-7.0,92.0,1,right,MISS T. Jones 9' driving floating Shot,[1626145],1610612763.0,MEM,driving floating,,,Jones,T. Jones,,,,,9.28,Missed,,,,,,,,,,,,,,,,,,,
245,PT06M24.00S,2022-04-08T01:56:00.8Z,2,REGULAR,rebound,offensive,[],1629634,,,1610612763,54,40,2022-04-08T02:01:01Z,2357500,,,0,,B. Clarke REBOUND (Off:1 Def:0),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,244.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
246,PT06M23.00S,2022-04-08T01:56:05.6Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1629634,94.40999984741211,50.0,1610612763,54,42,2022-04-08T02:02:51Z,2390000,0.0,0.0,1,right,B. Clarke tip Layup (4 PTS),[1629634],1610612763.0,MEM,tip,,,Clarke,B. Clarke,,,,,0.0,Made,,,,,4.0,,,,,,,,,,,,,,
247,PT06M05.00S,2022-04-08T01:56:21.9Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612743,54,42,2022-04-08T01:56:21Z,2400000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT06M05.00S,2022-04-08T01:56:23.0Z,2,REGULAR,substitution,out,[],203085,,,1610612743,54,42,2022-04-08T01:56:33Z,2410000,,,0,,SUB out: A. Rivers,[203085],1610612743.0,DEN,,,,Rivers,A. Rivers,,,,,,,,,,,,,,,,,,,,,,,,,
249,PT06M05.00S,2022-04-08T01:56:23.0Z,2,REGULAR,substitution,out,[],1628991,,,1610612743,54,42,2022-04-08T01:56:33Z,2420000,,,0,,SUB out: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
250,PT06M05.00S,2022-04-08T01:56:23.0Z,2,REGULAR,substitution,in,[],1628420,,,1610612743,54,42,2022-04-08T01:56:33Z,2430000,,,0,,SUB in: M. Morris,[1628420],1610612743.0,DEN,,,,Morris,M. Morris,,,,,,,,,,,,,,,,,,,,,,,,,
251,PT06M05.00S,2022-04-08T01:56:23.0Z,2,REGULAR,substitution,in,[],203500,,,1610612743,54,42,2022-04-08T01:56:33Z,2440000,,,0,,SUB in: S. Adams,[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,,
252,PT05M59.00S,2022-04-08T01:56:45.2Z,2,REGULAR,2pt,Jump Shot,[],203999,20.844283837056505,46.81372549019608,1610612743,56,42,2022-04-08T01:56:52Z,2450000,16.0,143.0,1,left,N. Jokic 14' fadeaway Jump Shot (13 PTS),[203999],1610612743.0,DEN,fadeaway,,,Jokic,N. Jokic,,,,,14.43,Made,,,,,13.0,,,,,,,,,,,,,,
253,PT05M43.00S,2022-04-08T01:57:00.4Z,2,REGULAR,2pt,Jump Shot,[],1628415,82.86793692509855,30.392156862745097,1610612763,56,42,2022-04-08T01:57:06Z,2460000,-98.0,109.0,1,right,MISS D. Brooks 14' turnaround fadeaway Shot,[1628415],1610612763.0,MEM,turnaround fadeaway,,,Brooks,D. Brooks,,,,,14.62,Missed,,,,,,,,,,,,,,,,,,,
254,PT05M41.00S,2022-04-08T01:57:02.4Z,2,REGULAR,rebound,defensive,[],203999,,,1610612743,56,42,2022-04-08T01:57:06Z,2470000,,,0,,N. Jokic REBOUND (Off:1 Def:6),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,253.0,7.0,6.0,1.0,,,,,,,,,,,,,,,
255,PT05M33.00S,2022-04-08T01:57:11.1Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],203932,7.178055190538765,50.73529411764706,1610612743,58,42,2022-04-08T01:57:19Z,2480000,-4.0,15.0,1,left,A. Gordon DUNK (18 PTS) (W. Barton 1 AST),"[203932, 203115]",1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,1.54,Made,,,,,18.0,W. Barton,203115.0,1.0,,,,,,,,,,,
257,PT05M33.00S,2022-04-08T01:57:20.5Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612763,58,42,2022-04-08T01:57:20Z,2500000,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
258,PT05M33.00S,2022-04-08T01:59:27.7Z,2,REGULAR,substitution,out,[],1629723,,,1610612763,58,42,2022-04-08T01:59:50Z,2510000,,,0,,SUB out: J. Konchar,[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,,,,,,,,,,,,,,,
259,PT05M33.00S,2022-04-08T01:59:27.7Z,2,REGULAR,substitution,in,[],1629001,,,1610612763,58,42,2022-04-08T01:59:50Z,2520000,,,0,,SUB in: D. Melton,[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,,
260,PT05M22.00S,2022-04-08T02:00:17.2Z,2,REGULAR,foul,personal,[],203932,,,1610612763,58,42,2022-04-08T02:00:43Z,2530000,,,0,,A. Gordon personal FOUL (2 PF),"[203932, 203500]",1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,202037.0,,2.0,0.0,Adams,203500.0,,,,,
262,PT05M12.00S,2022-04-08T02:00:46.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628415,90.88370565045992,51.71568627450981,1610612763,58,42,2022-04-08T02:00:52Z,2550000,9.0,33.0,1,right,MISS D. Brooks driving floating Shot,[1628415],1610612763.0,MEM,driving floating,,,Brooks,D. Brooks,,,,,3.43,Missed,,,,,,,,,,,,,,,,,,,
263,PT05M10.00S,2022-04-08T02:00:48.8Z,2,REGULAR,rebound,defensive,[],201145,,,1610612743,58,42,2022-04-08T02:00:52Z,2560000,,,0,,J. Green REBOUND (Off:0 Def:3),[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,,262.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
264,PT05M00.00S,2022-04-08T02:00:58.5Z,2,REGULAR,3pt,Jump Shot,[],1628420,29.517082785808146,26.96078431372549,1610612743,58,42,2022-04-08T02:01:08Z,2570000,115.0,225.0,1,left,MISS M. Morris 25' 3PT,[1628420],1610612743.0,DEN,,,,Morris,M. Morris,,,,,25.28,Missed,,,,,,,,,,,,,,,,,,,
265,PT04M59.00S,2022-04-08T02:00:59.5Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612743,58,42,2022-04-08T02:01:08Z,2580000,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,,,264.0,,,,,,,,,,,,,,,,,,
266,PT04M59.00S,2022-04-08T02:01:04.6Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628415,,,1610612743,58,42,2022-04-08T02:01:18Z,2590000,,,0,,D. Brooks loose ball personal FOUL (2 PF) (Green 2 FT),"[1628415, 201145]",1610612763.0,MEM,loose ball,,,Brooks,D. Brooks,,,,,,,,,,,,,,,202037.0,,2.0,0.0,Green,201145.0,,,,,
268,PT04M59.00S,2022-04-08T02:01:33.0Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],201145,,,1610612743,58,42,2022-04-08T02:01:33Z,2610000,,,0,,MISS J. Green Free Throw 1 of 2,[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,Missed,,,,,,,,,,,,,,,,,,,
269,PT04M59.00S,2022-04-08T02:01:33.0Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612743,58,42,2022-04-08T02:01:33Z,2620000,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,,,268.0,,,,,,,,,,,,,,,,,,
270,PT04M59.00S,2022-04-08T02:01:34.2Z,2,REGULAR,substitution,out,[],1629634,,,1610612743,58,42,2022-04-08T02:01:38Z,2630000,,,0,,SUB out: B. Clarke,[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,,,,,,,,,,,,,,
271,PT04M59.00S,2022-04-08T02:01:34.2Z,2,REGULAR,substitution,in,[],203937,,,1610612743,58,42,2022-04-08T02:01:38Z,2640000,,,0,,SUB in: K. Anderson,[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,
272,PT04M59.00S,2022-04-08T02:01:58.4Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],201145,,,1610612743,59,42,2022-04-08T02:01:58Z,2650000,,,0,,J. Green Free Throw 2 of 2 (3 PTS),[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,Made,,,,,3.0,,,,,,,,,,,,,,
273,PT04M45.00S,2022-04-08T02:02:16.3Z,2,REGULAR,3pt,Jump Shot,[],1629001,92.06636005256242,2.2058823529411766,1610612763,59,45,2022-04-08T02:02:23Z,2660000,-239.0,22.0,1,right,D. Melton 24' 3PT  (6 PTS) (D. Brooks 1 AST),"[1629001, 1628415]",1610612763.0,MEM,,,,Melton,D. Melton,,,,,24.0,Made,,,,,6.0,D. Brooks,1628415.0,1.0,,,,,,,,,,,
275,PT04M20.00S,2022-04-08T02:02:42.6Z,2,REGULAR,3pt,Jump Shot,[],203999,31.225361366622867,31.61764705882353,1610612743,59,45,2022-04-08T02:06:29Z,2680000,92.0,241.0,1,left,MISS N. Jokic 25' fadeaway 3PT,[203999],1610612743.0,DEN,fadeaway,,,Jokic,N. Jokic,,,,,25.79,Missed,,,,,,,,,,,,,,,,,,,
276,PT04M19.00S,2022-04-08T02:02:43.6Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612743,59,45,2022-04-08T02:06:29Z,2690000,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,,,275.0,,,,,,,,,,,,,,,,,,
277,PT04M19.00S,2022-04-08T02:02:48.4Z,2,REGULAR,turnover,shot clock,['team'],0,,,1610612743,59,45,2022-04-08T02:03:03Z,2700000,,,0,,DEN shot clock Team TURNOVER,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,2534.0,,,,,,,,,,
278,PT04M00.00S,2022-04-08T02:03:13.1Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1626145,81.15965834428384,32.84313725490196,1610612763,59,47,2022-04-08T02:03:18Z,2710000,-86.0,125.0,1,right,T. Jones 15' fadeaway Jump Shot (5 PTS) (S. Adams 2 AST),"[1626145, 203500]",1610612763.0,MEM,fadeaway,,,Jones,T. Jones,,,,,15.13,Made,,,,,5.0,S. Adams,203500.0,2.0,,,,,,,,,,,
280,PT03M36.00S,2022-04-08T02:03:37.3Z,2,REGULAR,3pt,Jump Shot,[],1628420,7.966491458607096,97.05882352941177,1610612743,62,47,2022-04-08T02:03:42Z,2730000,-235.0,22.0,1,left,M. Morris 3PT  (6 PTS) (N. Jokic 3 AST),"[1628420, 203999]",1610612743.0,DEN,,,,Morris,M. Morris,,,,,23.64,Made,,,,,6.0,N. Jokic,203999.0,3.0,,,,,,,,,,,
282,PT03M13.00S,2022-04-08T02:04:01.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628415,81.94809461235218,47.05882352941176,1610612763,62,47,2022-04-08T02:04:09Z,2750000,-15.0,117.0,1,right,MISS D. Brooks 11' driving finger roll Layup,[1628415],1610612763.0,MEM,driving finger roll,,,Brooks,D. Brooks,,,,,11.81,Missed,,,,,,,,,,,,,,,,,,,
