actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,value
366,PT11M24.00S,2022-01-22T03:26:18.6Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],203932,87.99277266754271,48.28431372549019,1610612743,65,70,2022-01-22T03:26:58Z,3530000,-9.0,60.0,1,right,MISS A. Gordon 6' turnaround Hook,[203932],1610612743.0,DEN,turnaround,,,Gordon,A. Gordon,,,,,6.1,Missed,,,,,,,,,,,,,,,,,,,
367,PT11M23.00S,2022-01-22T03:26:20.2Z,3,REGULAR,rebound,defensive,[],1628991,,,1610612763,65,70,2022-01-22T03:26:20Z,3540000,,,0,,J. Jackson Jr. REBOUND (Off:1 Def:1),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,366.0,2.0,1.0,1.0,,,,,,,,,,,,,
368,PT11M17.00S,2022-01-22T03:26:25.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629630,6.783837056504599,45.588235294117645,1610612763,65,72,2022-01-22T03:26:53Z,3550000,22.0,11.0,1,left,J. Morant driving finger roll Layup (27 PTS),[1629630],1610612763.0,MEM,driving finger roll,,,Morant,J. Morant,,,,,2.48,Made,,,,,,,27.0,,,,,,,,,,,,
369,PT11M00.00S,2022-01-22T03:26:42.2Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],201145,92.32917214191852,50.49019607843137,1610612743,67,72,2022-01-22T03:26:47Z,3560000,2.0,20.0,1,right,J. Green cutting DUNK (10 PTS) (N. Jokic 6 AST),"[201145, 203999]",1610612743.0,DEN,cutting,,,Green,J. Green,,,,,1.98,Made,,,,,,,10.0,N. Jokic,203999.0,6.0,,,,,,,,,
371,PT10M41.00S,2022-01-22T03:27:01.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630533,10.33180026281209,51.225490196078425,1610612763,67,72,2022-01-22T03:27:30Z,3580000,-6.0,45.0,1,left,MISS Z. Williams driving floating Shot,[1630533],1610612763.0,MEM,driving floating,,,Williams,Z. Williams,,,,,4.5,Missed,,,,,,,,,,,,,,,,,,,
372,PT10M41.00S,2022-01-22T03:27:01.1Z,3,REGULAR,rebound,defensive,[],201145,,,1610612743,67,72,2022-01-22T03:27:30Z,3590000,,,0,,J. Green REBOUND (Off:0 Def:4),[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,371.0,4.0,4.0,0.0,,,,,,,,,,,,,
373,PT10M35.00S,2022-01-22T03:27:07.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203115,92.9862023653088,53.92156862745098,1610612743,69,72,2022-01-22T03:28:27Z,3600000,20.0,13.0,1,right,W. Barton running Layup (11 PTS),[203115],1610612743.0,DEN,running,,,Barton,W. Barton,,,,,2.37,Made,,,,,,,11.0,,,,,,,,,,,,
374,PT10M08.00S,2022-01-22T03:27:34.1Z,3,REGULAR,3pt,Jump Shot,[],1629630,33.327858081471746,45.588235294117645,1610612763,69,72,2022-01-22T03:27:51Z,3610000,22.0,261.0,1,left,MISS J. Morant 26' 3PT,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,26.17,Missed,,,,,,,,,,,,,,,,,,,
375,PT10M08.00S,2022-01-22T03:27:34.1Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612743,69,72,2022-01-22T03:27:51Z,3620000,,,0,,TEAM defensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,,,,,374.0,,,,,,,,,,,,,,,,
376,PT10M07.00S,2022-01-22T03:27:40.0Z,3,REGULAR,foul,personal,[],203500,,,1610612743,69,72,2022-01-22T03:27:45Z,3630000,,,0,,S. Adams loose ball personal FOUL (2 PF),"[203500, 203999]",1610612763.0,MEM,loose ball,,,Adams,S. Adams,,,,,,,,,,,,,,,,,2003.0,2.0,0.0,Jokic,203999.0,,,,
378,PT09M54.00S,2022-01-22T03:28:08.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203999,89.30683311432325,42.8921568627451,1610612743,71,72,2022-01-22T03:28:40Z,3650000,-36.0,48.0,1,right,N. Jokic Layup (14 PTS) (W. Barton 5 AST),"[203999, 203115]",1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,5.97,Made,,,,,,,14.0,W. Barton,203115.0,5.0,,,,,,,,,
380,PT09M43.00S,2022-01-22T03:28:19.0Z,3,REGULAR,3pt,Jump Shot,[],1628991,25.969119579500656,14.460784313725492,1610612763,71,72,2022-01-22T03:28:43Z,3670000,178.0,192.0,1,left,MISS J. Jackson Jr. 26' 3PT - blocked,"[1628991, 201145]",1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,26.13,Missed,Green,201145.0,,,,,,,,,,,,,,,,,
381,PT09M43.00S,2022-01-22T03:28:19.0Z,3,REGULAR,block,,[],201145,,,1610612763,71,72,2022-01-22T03:28:21Z,3680000,,,0,,J. Green BLOCK (3 BLK),[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
382,PT09M43.00S,2022-01-22T03:28:19.0Z,3,REGULAR,rebound,defensive,[],203115,,,1610612743,71,72,2022-01-22T03:28:43Z,3690000,,,0,,W. Barton REBOUND (Off:0 Def:1),[203115],1610612743.0,DEN,,,,Barton,W. Barton,,,,,,,,,380.0,1.0,1.0,0.0,,,,,,,,,,,,,
383,PT09M38.00S,2022-01-22T03:28:25.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203115,92.32917214191852,49.26470588235294,1610612743,73,72,2022-01-22T03:28:49Z,3700000,-4.0,20.0,1,right,W. Barton running finger roll Layup (13 PTS) (A. Gordon 6 AST),"[203115, 203932]",1610612743.0,DEN,running finger roll,,,Barton,W. Barton,,,,,1.99,Made,,,,,,,13.0,A. Gordon,203932.0,6.0,,,,,,,,,
385,PT09M38.00S,2022-01-22T03:28:30.4Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612763,73,72,2022-01-22T03:28:30Z,3720000,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
386,PT09M25.00S,2022-01-22T03:31:36.4Z,3,REGULAR,3pt,Jump Shot,[],1629630,32.14520367936925,31.127450980392158,1610612763,73,72,2022-01-22T03:31:42Z,3730000,94.0,250.0,1,left,MISS J. Morant 26' 3PT,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,26.69,Missed,,,,,,,,,,,,,,,,,,,
387,PT09M22.00S,2022-01-22T03:31:39.4Z,3,REGULAR,rebound,defensive,[],203115,,,1610612743,73,72,2022-01-22T03:31:42Z,3740000,,,0,,W. Barton REBOUND (Off:0 Def:2),[203115],1610612743.0,DEN,,,,Barton,W. Barton,,,,,,,,,386.0,2.0,2.0,0.0,,,,,,,,,,,,,
388,PT09M10.00S,2022-01-22T03:31:50.8Z,3,REGULAR,3pt,Jump Shot,[],203999,66.5735873850197,45.34313725490196,1610612743,76,72,2022-01-22T03:31:54Z,3750000,-23.0,262.0,1,right,N. Jokic 26' 3PT  (17 PTS) (W. Barton 6 AST),"[203999, 203115]",1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,26.27,Made,,,,,,,17.0,W. Barton,203115.0,6.0,,,,,,,,,
390,PT08M49.00S,2022-01-22T03:32:11.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628991,7.703679369250986,56.86274509803921,1610612763,76,74,2022-01-22T03:32:17Z,3770000,-34.0,20.0,1,left,J. Jackson Jr. driving Layup (9 PTS),[1628991],1610612763.0,MEM,driving,,,Jackson Jr.,J. Jackson Jr.,,,,,3.97,Made,,,,,,,9.0,,,,,,,,,,,,
391,PT08M36.00S,2022-01-22T03:32:24.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203115,93.38042049934296,52.450980392156865,1610612743,78,74,2022-01-22T03:32:33Z,3780000,12.0,10.0,1,right,W. Barton alley-oop Layup (15 PTS) (J. Green 1 AST),"[203115, 201145]",1610612743.0,DEN,alley-oop,,,Barton,W. Barton,,,,,1.57,Made,,,,,,,15.0,J. Green,201145.0,1.0,,,,,,,,,
393,PT08M19.00S,2022-01-22T03:32:41.4Z,3,REGULAR,3pt,Jump Shot,[],1629630,33.459264126149804,49.754901960784316,1610612763,78,74,2022-01-22T03:32:46Z,3800000,1.0,262.0,1,left,MISS J. Morant 26' 3PT,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,26.2,Missed,,,,,,,,,,,,,,,,,,,
394,PT08M17.00S,2022-01-22T03:32:43.4Z,3,REGULAR,rebound,offensive,[],1629630,,,1610612763,78,74,2022-01-22T03:32:46Z,3810000,,,0,,J. Morant REBOUND (Off:2 Def:2),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,393.0,4.0,2.0,2.0,,,,,,,,,,,,,
424,PT08M10.00S,2022-01-22T03:32:53.4Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1629723,10.33180026281209,43.38235294117647,1610612763,78,74,2022-01-22T03:40:58Z,3835000,33.0,45.0,1,left,MISS J. Konchar Jump Shot - blocked,"[1629723, 203932]",1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,5.55,Missed,Gordon,203932.0,,,,,,,,,,,,,,,,,
425,PT08M10.00S,2022-01-22T03:32:53.4Z,3,REGULAR,block,,[],203932,,,1610612763,78,74,2022-01-22T03:36:21Z,3837500,,,0,,A. Gordon BLOCK (1 BLK),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,
426,PT08M10.00S,2022-01-22T03:32:53.4Z,3,REGULAR,rebound,offensive,[],1629630,,,1610612763,78,74,2022-01-22T03:40:47Z,3838750,,,0,,J. Morant REBOUND (Off:3 Def:2),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,424.0,5.0,2.0,3.0,,,,,,,,,,,,,
439,PT08M09.00S,2022-01-22T03:32:53.4Z,3,REGULAR,turnover,bad pass,[],1629630,,,1610612763,78,74,2022-01-22T03:41:15Z,3839375,,,0,,J. Morant bad pass TURNOVER (4 TO),"[1629630, 203932]",1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,,,,,,,,,,,,4.0,Gordon,203932.0,
440,PT08M09.00S,2022-01-22T03:32:53.4Z,3,REGULAR,steal,,[],203932,,,1610612743,78,74,2022-01-22T03:40:28Z,3839687,,,0,,A. Gordon STEAL (2 STL),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,
397,PT08M06.00S,2022-01-22T03:32:55.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak', 'fromturnover']",203999,92.72339027595268,54.166666666666664,1610612743,78,74,2022-01-22T03:40:58Z,3840000,21.0,16.0,1,right,MISS N. Jokic Layup,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,2.62,Missed,,,,,,,,,,,,,,,,,,,
398,PT08M02.00S,2022-01-22T03:32:59.0Z,3,REGULAR,rebound,offensive,[],203999,,,1610612743,78,74,2022-01-22T03:32:59Z,3850000,,,0,,N. Jokic REBOUND (Off:3 Def:6),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,397.0,9.0,6.0,3.0,,,,,,,,,,,,,
399,PT08M00.00S,2022-01-22T03:33:00.6Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance', 'fromturnover']",201145,92.19776609724047,49.01960784313725,1610612743,80,74,2022-01-22T03:40:58Z,3860000,-5.0,21.0,1,right,J. Green DUNK (12 PTS) (N. Jokic 7 AST),"[201145, 203999]",1610612743.0,DEN,,,,Green,J. Green,,,,,2.14,Made,,,,,,,12.0,N. Jokic,203999.0,7.0,,,,,,,,,
401,PT07M40.00S,2022-01-22T03:33:21.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628991,5.469776609724048,56.372549019607845,1610612763,80,76,2022-01-22T03:33:29Z,3880000,-32.0,-1.0,1,left,J. Jackson Jr. reverse Layup (11 PTS) (S. Adams 2 AST),"[1628991, 203500]",1610612763.0,MEM,reverse,,,Jackson Jr.,J. Jackson Jr.,,,,,3.19,Made,,,,,,,11.0,S. Adams,203500.0,2.0,,,,,,,,,
403,PT07M33.00S,2022-01-22T03:33:27.2Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],203115,68.01905387647832,30.637254901960787,1610612743,80,76,2022-01-22T03:33:33Z,3900000,-97.0,248.0,1,right,MISS W. Barton 26' pullup 3PT,[203115],1610612743.0,DEN,pullup,,,Barton,W. Barton,,,,,26.63,Missed,,,,,,,,,,,,,,,,,,,
404,PT07M33.00S,2022-01-22T03:33:27.2Z,3,REGULAR,rebound,defensive,[],1628991,,,1610612763,80,76,2022-01-22T03:33:33Z,3910000,,,0,,J. Jackson Jr. REBOUND (Off:1 Def:2),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,403.0,3.0,2.0,1.0,,,,,,,,,,,,,
405,PT07M22.00S,2022-01-22T03:33:41.5Z,3,REGULAR,foul,personal,['2freethrow'],203932,,,1610612763,80,76,2022-01-22T03:33:51Z,3920000,,,0,,A. Gordon shooting personal FOUL (2 PF) (Jackson Jr. 2 FT),"[203932, 1628991]",1610612743.0,DEN,shooting,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,2003.0,2.0,0.0,Jackson Jr.,1628991.0,,,,
407,PT07M22.00S,2022-01-22T03:34:12.1Z,3,REGULAR,freethrow,1 of 2,[],1628991,,,1610612763,80,76,2022-01-22T03:34:35Z,3940000,,,0,,MISS J. Jackson Jr. Free Throw 1 of 2,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,Missed,,,,,,,,,,,,,,,,,,,
408,PT07M22.00S,2022-01-22T03:34:12.1Z,3,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612763,80,76,2022-01-22T03:34:35Z,3950000,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,,,407.0,,,,,,,,,,,,,,,,
409,PT07M22.00S,2022-01-22T03:34:12.1Z,3,REGULAR,freethrow,2 of 2,[],1628991,,,1610612763,80,76,2022-01-22T03:34:35Z,3960000,,,0,,MISS J. Jackson Jr. Free Throw 2 of 2,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,Missed,,,,,,,,,,,,,,,,,,,
410,PT07M18.00S,2022-01-22T03:34:16.1Z,3,REGULAR,rebound,defensive,[],201145,,,1610612743,80,76,2022-01-22T03:34:56Z,3970000,,,0,,J. Green REBOUND (Off:0 Def:5),[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,409.0,5.0,5.0,0.0,,,,,,,,,,,,,
411,PT07M18.00S,2022-01-22T03:34:35.3Z,3,REGULAR,foul,personal,[],1628991,,,1610612743,80,76,2022-01-22T03:35:15Z,3980000,,,0,,J. Jackson Jr. personal FOUL (4 PF),"[1628991, 201145]",1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,1198.0,4.0,0.0,Green,201145.0,,,,
413,PT07M18.00S,2022-01-22T03:34:43.7Z,3,REGULAR,substitution,out,[],1628991,,,1610612743,80,76,2022-01-22T03:34:47Z,4000000,,,0,,SUB out: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
414,PT07M18.00S,2022-01-22T03:34:43.7Z,3,REGULAR,substitution,in,[],1629634,,,1610612743,80,76,2022-01-22T03:34:47Z,4010000,,,0,,SUB in: B. Clarke,[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,,,,,,,,,,,,,,
415,PT07M03.00S,2022-01-22T03:35:15.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201145,89.04402102496715,55.88235294117647,1610612743,80,76,2022-01-22T03:35:24Z,4020000,29.0,50.0,1,right,MISS J. Green driving floating Shot,[201145],1610612743.0,DEN,driving floating,,,Green,J. Green,,,,,5.84,Missed,,,,,,,,,,,,,,,,,,,
416,PT07M03.00S,2022-01-22T03:35:15.9Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612743,80,76,2022-01-22T03:35:24Z,4030000,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,,,,,415.0,,,,,,,,,,,,,,,,
417,PT07M03.00S,2022-01-22T03:35:19.8Z,3,REGULAR,foul,personal,[],1629634,,,1610612743,80,76,2022-01-22T03:35:38Z,4040000,,,0,,B. Clarke loose ball personal FOUL (4 PF),"[1629634, 203999]",1610612763.0,MEM,loose ball,,,Clarke,B. Clarke,,,,,,,,,,,,,,,,,1198.0,4.0,0.0,Jokic,203999.0,,,,
419,PT06M50.00S,2022-01-22T03:35:49.5Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],1628420,73.80091984231275,53.18627450980392,1610612743,82,76,2022-01-22T03:35:54Z,4060000,16.0,194.0,1,right,M. Morris 19' pullup Jump Shot (15 PTS) (N. Jokic 8 AST),"[1628420, 203999]",1610612743.0,DEN,pullup,,,Morris,M. Morris,,,,,19.45,Made,,,,,,,15.0,N. Jokic,203999.0,8.0,,,,,,,,,
421,PT06M26.00S,2022-01-22T03:36:12.7Z,3,REGULAR,3pt,Jump Shot,[],1629723,25.837713534822605,82.35294117647058,1610612763,82,76,2022-01-22T03:36:26Z,4080000,-162.0,190.0,1,left,MISS J. Konchar 24' 3PT,[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,24.99,Missed,,,,,,,,,,,,,,,,,,,
422,PT06M23.00S,2022-01-22T03:36:15.8Z,3,REGULAR,rebound,defensive,[],201145,,,1610612743,82,76,2022-01-22T03:36:15Z,4090000,,,0,,J. Green REBOUND (Off:0 Def:6),[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,421.0,6.0,6.0,0.0,,,,,,,,,,,,,
423,PT06M19.00S,2022-01-22T03:36:20.0Z,3,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",203932,92.85479632063075,49.01960784313725,1610612743,82,76,2022-01-22T03:48:27Z,4100000,-5.0,15.0,1,right,MISS A. Gordon alley-oop DUNK,[203932],1610612743.0,DEN,alley-oop,,,Gordon,A. Gordon,,,,,1.55,Missed,,,,,,,,,,,,,,,,,,,
427,PT06M15.00S,2022-01-22T03:36:24.0Z,3,REGULAR,rebound,defensive,[],1629634,,,1610612763,82,76,2022-01-22T03:36:34Z,4110000,,,0,,B. Clarke REBOUND (Off:3 Def:2),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,423.0,5.0,2.0,3.0,,,,,,,,,,,,,
428,PT06M12.00S,2022-01-22T03:36:26.5Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fastbreak']",1629630,15.588042049934298,34.55882352941176,1610612763,82,78,2022-01-22T03:36:38Z,4120000,77.0,94.0,1,left,J. Morant 12' pullup Jump Shot (29 PTS),[1629630],1610612763.0,MEM,pullup,,,Morant,J. Morant,,,,,12.16,Made,,,,,,,29.0,,,,,,,,,,,,
429,PT06M01.00S,2022-01-22T03:36:43.2Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612743,82,78,2022-01-22T03:36:43Z,4130000,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
430,PT06M01.00S,2022-01-22T03:39:07.9Z,3,REGULAR,substitution,out,[],201145,,,1610612743,82,78,2022-01-22T03:39:35Z,4140000,,,0,,SUB out: J. Green,[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
431,PT06M01.00S,2022-01-22T03:39:07.9Z,3,REGULAR,substitution,out,[],1629723,,,1610612743,82,78,2022-01-22T03:39:35Z,4150000,,,0,,SUB out: J. Konchar,[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,,,,,,,,,,,,,,,
432,PT06M01.00S,2022-01-22T03:39:07.9Z,3,REGULAR,substitution,in,[],1627854,,,1610612743,82,78,2022-01-22T03:39:35Z,4160000,,,0,,SUB in: B. Forbes,[1627854],1610612743.0,DEN,,,,Forbes,B. Forbes,,,,,,,,,,,,,,,,,,,,,,,,,
433,PT06M01.00S,2022-01-22T03:39:07.9Z,3,REGULAR,substitution,in,[],1629001,,,1610612743,82,78,2022-01-22T03:39:35Z,4170000,,,0,,SUB in: D. Melton,[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,,
434,PT05M53.00S,2022-01-22T03:39:49.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203999,91.27792378449409,53.92156862745098,1610612743,84,78,2022-01-22T03:39:53Z,4180000,20.0,29.0,1,right,N. Jokic driving floating Jump Shot (19 PTS),[203999],1610612743.0,DEN,driving floating,,,Jokic,N. Jokic,,,,,3.54,Made,,,,,,,19.0,,,,,,,,,,,,
435,PT05M44.00S,2022-01-22T03:40:00.5Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1629634,6.521024967148489,47.549019607843135,1610612763,84,80,2022-01-22T03:40:07Z,4190000,12.0,9.0,1,left,B. Clarke cutting DUNK (4 PTS) (S. Adams 3 AST),"[1629634, 203500]",1610612763.0,MEM,cutting,,,Clarke,B. Clarke,,,,,1.51,Made,,,,,,,4.0,S. Adams,203500.0,3.0,,,,,,,,,
437,PT05M44.00S,2022-01-22T03:40:02.7Z,3,REGULAR,foul,personal,['1freethrow'],1627854,,,1610612763,84,80,2022-01-22T03:40:13Z,4210000,,,0,,B. Forbes shooting personal FOUL (2 PF) (Clarke 1 FT),"[1627854, 1629634]",1610612743.0,DEN,shooting,,,Forbes,B. Forbes,,,,,,,,,,,,,,,,,2003.0,2.0,0.0,Clarke,1629634.0,,,,
441,PT05M44.00S,2022-01-22T03:40:31.1Z,3,REGULAR,freethrow,1 of 1,[],1629634,,,1610612763,84,81,2022-01-22T03:40:31Z,4230000,,,0,,B. Clarke Free Throw 1 of 1 (5 PTS),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,Made,,,,,,,5.0,,,,,,,,,,,,
442,PT05M27.00S,2022-01-22T03:40:50.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628420,93.9060446780552,54.41176470588235,1610612743,86,81,2022-01-22T03:41:04Z,4240000,22.0,5.0,1,right,M. Morris driving reverse Layup (17 PTS) (A. Gordon 7 AST),"[1628420, 203932]",1610612743.0,DEN,driving reverse,,,Morris,M. Morris,,,,,2.26,Made,,,,,,,17.0,A. Gordon,203932.0,7.0,,,,,,,,,
444,PT05M11.00S,2022-01-22T03:41:05.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629001,12.828515111695138,38.970588235294116,1610612763,86,83,2022-01-22T03:41:09Z,4260000,55.0,68.0,1,left,D. Melton 8' pullup Jump Shot (10 PTS),[1629001],1610612763.0,MEM,pullup,,,Melton,D. Melton,,,,,8.76,Made,,,,,,,10.0,,,,,,,,,,,,
445,PT04M52.00S,2022-01-22T03:41:25.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203999,87.33574244415243,49.50980392156863,1610612743,88,83,2022-01-22T03:41:29Z,4270000,-2.0,67.0,1,right,N. Jokic 6' floating Jump Shot (21 PTS) (W. Barton 7 AST),"[203999, 203115]",1610612743.0,DEN,floating,,,Jokic,N. Jokic,,,,,6.65,Made,,,,,,,21.0,W. Barton,203115.0,7.0,,,,,,,,,
447,PT04M41.00S,2022-01-22T03:41:37.8Z,3,REGULAR,foul,personal,['2freethrow'],1627854,,,1610612763,88,83,2022-01-22T03:41:51Z,4290000,,,0,,B. Forbes shooting personal FOUL (3 PF) (Williams 2 FT),"[1627854, 1630533]",1610612743.0,DEN,shooting,,,Forbes,B. Forbes,,,,,,,,,,,,,,,,,2003.0,3.0,0.0,Williams,1630533.0,,,,
450,PT04M41.00S,2022-01-22T03:42:16.6Z,3,REGULAR,freethrow,1 of 2,[],1630533,,,1610612763,88,84,2022-01-22T03:42:16Z,4310000,,,0,,Z. Williams Free Throw 1 of 2 (11 PTS),[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,,Made,,,,,,,11.0,,,,,,,,,,,,
451,PT04M41.00S,2022-01-22T03:42:17.3Z,3,REGULAR,substitution,out,[],1628420,,,1610612763,88,84,2022-01-22T03:42:24Z,4320000,,,0,,SUB out: M. Morris,[1628420],1610612743.0,DEN,,,,Morris,M. Morris,,,,,,,,,,,,,,,,,,,,,,,,,
452,PT04M41.00S,2022-01-22T03:42:17.3Z,3,REGULAR,substitution,in,[],1630267,,,1610612763,88,84,2022-01-22T03:42:24Z,4330000,,,0,,SUB in: F. Campazzo,[1630267],1610612743.0,DEN,,,,Campazzo,F. Campazzo,,,,,,,,,,,,,,,,,,,,,,,,,
453,PT04M41.00S,2022-01-22T03:42:39.6Z,3,REGULAR,freethrow,2 of 2,[],1630533,,,1610612763,88,85,2022-01-22T03:42:39Z,4340000,,,0,,Z. Williams Free Throw 2 of 2 (12 PTS),[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,,Made,,,,,,,12.0,,,,,,,,,,,,
454,PT04M30.00S,2022-01-22T03:42:52.8Z,3,REGULAR,foul,personal,[],1629630,,,1610612743,88,85,2022-01-22T03:43:30Z,4350000,,,0,,J. Morant personal FOUL (1 PF),"[1629630, 203999]",1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,,,,,,,202026.0,1.0,0.0,Jokic,203999.0,,,,
456,PT04M30.00S,2022-01-22T03:43:11.9Z,3,REGULAR,foul,technical,['1freethrow'],1629630,,,1610612743,88,85,2022-01-22T03:43:28Z,4370000,,,0,,J. Morant technical FOUL (1 Tech),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,,,,,,,1198.0,1.0,1.0,,,,,,
457,PT04M30.00S,2022-01-22T03:43:22.9Z,3,REGULAR,freethrow,1 of 1,[],203999,,,1610612743,89,85,2022-01-22T03:43:22Z,4380000,,,0,,N. Jokic technical Free Throw 1 of 1 (22 PTS),[203999],1610612743.0,DEN,technical,,,Jokic,N. Jokic,,,,,,Made,,,,,,,22.0,,,,,,,,,,,,
458,PT04M23.00S,2022-01-22T03:43:53.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627854,90.48948751642575,39.950980392156865,1610612743,89,85,2022-01-22T03:44:02Z,4390000,-50.0,37.0,1,right,MISS B. Forbes 6' driving floating Shot - blocked,"[1627854, 1629634]",1610612743.0,DEN,driving floating,,,Forbes,B. Forbes,,,,,6.23,Missed,Clarke,1629634.0,,,,,,,,,,,,,,,,,
459,PT04M23.00S,2022-01-22T03:43:53.7Z,3,REGULAR,block,,[],1629634,,,1610612743,89,85,2022-01-22T03:43:56Z,4400000,,,0,,B. Clarke BLOCK (2 BLK),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,,,,,,,,,,,,,,
