actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,playerName,playerNameI,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value,jumpBallRecoverdPersonId
181,PT11M19.00S,2022-03-05T02:41:34.0Z,2,REGULAR,turnover,bad pass,[],201569,,,1610612745,25,26,2022-03-05T02:41:39Z,1770000,,,0,,E. Gordon bad pass TURNOVER (2 TO),"[201569, 1630538]",1610612745.0,HOU,,,,,,,,,,Gordon,E. Gordon,,,,,,,,,,,,,2.0,Hyland,1630538.0,,,,
182,PT11M19.00S,2022-03-05T02:41:34.0Z,2,REGULAR,steal,,[],1630538,,,1610612743,25,26,2022-03-05T02:41:35Z,1780000,,,0,,B. Hyland STEAL (1 STL),[1630538],1610612743.0,DEN,,,,,,,,,,Hyland,B. Hyland,,,,,,,,,,,,,,,,,,,
183,PT11M19.00S,2022-03-05T02:41:37.5Z,2,REGULAR,foul,personal,['2freethrow'],201569,,,1610612743,25,26,2022-03-05T02:42:50Z,1790000,,,0,,E. Gordon clear-path personal FOUL (2 PF) (Hyland 2 FT),"[201569, 1630538]",1610612745.0,HOU,clear-path,,,,,,,,,Gordon,E. Gordon,,,,,,,,201640.0,2.0,0.0,Hyland,1630538.0,,,,,,,
185,PT11M19.00S,2022-03-05T02:41:44.4Z,2,REGULAR,instantreplay,request,[],0,,,1610612743,25,26,2022-03-05T02:44:40Z,1810000,,,0,,,[],,,overturned,,,,,,,,,,,,,,,,,,201640.0,,,,,,,,,,Clear Path - Overturn Call,
186,PT11M19.00S,2022-03-05T02:41:44.5Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1630538,,,1610612743,26,26,2022-03-05T02:43:16Z,1820000,,,0,,B. Hyland clear-path Free Throw 1 of 2 (1 PTS),[1630538],1610612743.0,DEN,clear-path,,,,,,,Made,1.0,Hyland,B. Hyland,,,,,,,,,,,,,,,,,,,
187,PT11M19.00S,2022-03-05T02:41:44.5Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1630538,,,1610612743,27,26,2022-03-05T02:43:16Z,1830000,,,0,,B. Hyland clear-path Free Throw 2 of 2 (2 PTS),[1630538],1610612743.0,DEN,clear-path,,,,,,,Made,2.0,Hyland,B. Hyland,,,,,,,,,,,,,,,,,,,
188,PT11M11.00S,2022-03-05T02:43:34.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630538,93.51182654402102,53.92156862745098,1610612743,27,26,2022-03-05T02:43:46Z,1840000,20.0,8.0,1,right,MISS B. Hyland driving reverse Layup,[1630538],1610612743.0,DEN,driving reverse,,,,,,2.14,Missed,,Hyland,B. Hyland,,,,,,,,,,,,,,,,,,,
189,PT11M07.00S,2022-03-05T02:43:38.8Z,2,REGULAR,rebound,offensive,[],203210,,,1610612743,27,26,2022-03-05T02:43:46Z,1850000,,,0,,J. Green REBOUND (Off:3 Def:0),[203210],1610612743.0,DEN,,,,,,,,,,Green,J. Green,,,,188.0,3.0,0.0,3.0,,,,,,,,,,,,
190,PT11M07.00S,2022-03-05T02:43:37.6Z,2,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint', 'fromturnover']",203210,94.40999984741211,50.0,1610612743,29,26,2022-03-05T02:43:53Z,1860000,0.0,0.0,1,right,J. Green tip DUNK (6 PTS),[203210],1610612743.0,DEN,tip,,,,,,0.0,Made,6.0,Green,J. Green,,,,,,,,,,,,,,,,,,,
192,PT11M06.00S,2022-03-05T02:43:54.4Z,2,REGULAR,foul,personal,[],1630267,,,1610612745,29,26,2022-03-05T02:44:10Z,1880000,,,0,,F. Campazzo personal FOUL (1 PF),"[1630267, 201569]",1610612743.0,DEN,,,,,,,,,,Campazzo,F. Campazzo,,,,,,,,204059.0,1.0,0.0,Gordon,201569.0,,,,,,,
194,PT10M56.00S,2022-03-05T02:44:26.2Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612745,29,26,2022-03-05T02:44:26Z,1900000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,PT10M46.00S,2022-03-05T02:44:45.7Z,2,REGULAR,turnover,out-of-bounds,[],1630528,,,1610612745,29,26,2022-03-05T02:44:58Z,1910000,,,0,,J. Christopher lost ball out-of-bounds TURNOVER (1 TO),[1630528],1610612745.0,HOU,lost ball,,,,,,,,,Christopher,J. Christopher,,,,,,,,1626302.0,,,,,1.0,,,,,,
196,PT10M38.00S,2022-03-05T02:45:00.2Z,2,REGULAR,foul,personal,[],1629726,,,1610612743,29,26,2022-03-05T02:45:35Z,1920000,,,0,,G. Mathews personal FOUL (2 PF),"[1629726, 203210]",1610612745.0,HOU,,,,,,,,,,Mathews,G. Mathews,,,,,,,,204059.0,2.0,0.0,Green,203210.0,,,,,,,
198,PT10M32.00S,2022-03-05T02:45:27.4Z,2,REGULAR,turnover,out-of-bounds,[],1630538,,,1610612743,29,26,2022-03-05T02:45:44Z,1940000,,,0,,B. Hyland lost ball out-of-bounds TURNOVER (1 TO),[1630538],1610612743.0,DEN,lost ball,,,,,,,,,Hyland,B. Hyland,,,,,,,,201640.0,,,,,1.0,,,,,,
199,PT10M19.00S,2022-03-05T02:45:46.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",201569,6.915243101182654,45.09803921568628,1610612745,29,28,2022-03-05T02:45:53Z,1950000,25.0,13.0,1,left,E. Gordon driving finger roll Layup (8 PTS),[201569],1610612745.0,HOU,driving finger roll,,,,,,2.75,Made,8.0,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,,
200,PT10M09.00S,2022-03-05T02:46:00.1Z,2,REGULAR,foul,personal,['2freethrow'],201569,,,1610612743,29,28,2022-03-05T02:46:10Z,1960000,,,0,,E. Gordon shooting personal FOUL (3 PF) (Green 2 FT),"[201569, 203210]",1610612745.0,HOU,shooting,,,,,,,,,Gordon,E. Gordon,,,,,,,,201640.0,3.0,0.0,Green,203210.0,,,,,,,
202,PT10M09.00S,2022-03-05T02:46:30.6Z,2,REGULAR,freethrow,1 of 2,[],203210,,,1610612743,30,28,2022-03-05T02:46:30Z,1980000,,,0,,J. Green Free Throw 1 of 2 (7 PTS),[203210],1610612743.0,DEN,,,,,,,,Made,7.0,Green,J. Green,,,,,,,,,,,,,,,,,,,
203,PT10M09.00S,2022-03-05T02:46:44.0Z,2,REGULAR,freethrow,2 of 2,[],203210,,,1610612743,31,28,2022-03-05T02:46:44Z,1990000,,,0,,J. Green Free Throw 2 of 2 (8 PTS),[203210],1610612743.0,DEN,,,,,,,,Made,8.0,Green,J. Green,,,,,,,,,,,,,,,,,,,
204,PT10M02.00S,2022-03-05T02:46:52.5Z,2,REGULAR,turnover,lost ball,[],1630528,,,1610612745,31,28,2022-03-05T02:46:58Z,2000000,,,0,,J. Christopher lost ball TURNOVER (2 TO),"[1630528, 1630538]",1610612745.0,HOU,,,,,,,,,,Christopher,J. Christopher,,,,,,,,,,,,,2.0,Hyland,1630538.0,,,,
205,PT10M02.00S,2022-03-05T02:46:52.5Z,2,REGULAR,steal,,[],1630538,,,1610612743,31,28,2022-03-05T02:46:54Z,2010000,,,0,,B. Hyland STEAL (2 STL),[1630538],1610612743.0,DEN,,,,,,,,,,Hyland,B. Hyland,,,,,,,,,,,,,,,,,,,
206,PT09M56.00S,2022-03-05T02:46:58.0Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1628432,77.4802890932983,10.294117647058822,1610612743,34,28,2022-03-05T02:48:46Z,2020000,-199.0,159.0,1,right,D. Reed 25' 3PT  (3 PTS) (B. Hyland 2 AST),"[1628432, 1630538]",1610612743.0,DEN,,,,,,,25.45,Made,3.0,Reed,D. Reed,B. Hyland,1630538.0,2.0,,,,,,,,,,,,,,,,
208,PT09M53.00S,2022-03-05T02:47:04.3Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612745,34,28,2022-03-05T02:47:04Z,2040000,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,PT09M37.00S,2022-03-05T02:50:12.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630578,7.703679369250986,43.13725490196079,1610612745,34,30,2022-03-05T02:50:19Z,2050000,34.0,20.0,1,left,A. Sengun driving Layup (7 PTS) (G. Mathews 1 AST),"[1630578, 1629726]",1610612745.0,HOU,driving,,,,,,3.97,Made,7.0,Sengun,A. Sengun,G. Mathews,1629726.0,1.0,,,,,,,,,,,,,,,,
211,PT09M18.00S,2022-03-05T02:50:31.1Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],203210,93.11760840998686,47.549019607843135,1610612743,36,30,2022-03-05T02:50:36Z,2070000,-12.0,12.0,1,right,J. Green DUNK (10 PTS) (F. Campazzo 1 AST),"[203210, 1630267]",1610612743.0,DEN,,,,,,,1.73,Made,10.0,Green,J. Green,F. Campazzo,1630267.0,1.0,,,,,,,,,,,,,,,,
213,PT08M55.00S,2022-03-05T02:50:53.6Z,2,REGULAR,3pt,Jump Shot,[],1630578,27.283180026281208,19.11764705882353,1610612745,36,30,2022-03-05T02:50:59Z,2090000,154.0,204.0,1,left,MISS A. Sengun 25' 3PT,[1630578],1610612745.0,HOU,,,,,,,25.58,Missed,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,
214,PT08M51.00S,2022-03-05T02:50:57.6Z,2,REGULAR,rebound,defensive,[],1630267,,,1610612743,36,30,2022-03-05T02:50:59Z,2100000,,,0,,F. Campazzo REBOUND (Off:0 Def:1),[1630267],1610612743.0,DEN,,,,,,,,,,Campazzo,F. Campazzo,,,,213.0,1.0,1.0,0.0,,,,,,,,,,,,
215,PT08M41.00S,2022-03-05T02:51:07.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628432,92.32917214191852,54.90196078431373,1610612743,36,30,2022-03-05T02:51:28Z,2110000,25.0,20.0,1,right,MISS D. Reed reverse Layup - blocked,"[1628432, 1630578]",1610612743.0,DEN,reverse,,,,,,3.14,Missed,,Reed,D. Reed,,,,,,,,,,,,,,,,Sengun,1630578.0,,
216,PT08M41.00S,2022-03-05T02:51:07.8Z,2,REGULAR,block,,[],1630578,,,1610612743,36,30,2022-03-05T02:51:10Z,2120000,,,0,,A. Sengun BLOCK (1 BLK),[1630578],1610612745.0,HOU,,,,,,,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,
217,PT08M41.00S,2022-03-05T02:51:07.8Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612743,36,30,2022-03-05T02:51:28Z,2130000,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,,,,,,215.0,,,,,,,,,,,,,,,
218,PT08M41.00S,2022-03-05T02:51:16.2Z,2,REGULAR,foul,technical,['1freethrow'],1630578,,,1610612743,36,30,2022-03-05T02:51:32Z,2140000,,,0,,A. Sengun technical FOUL (1 Tech),[1630578],1610612745.0,HOU,,,,,,,,,,Sengun,A. Sengun,,,,,,,,1626302.0,0.0,1.0,,,,,,,,,
219,PT08M41.00S,2022-03-05T02:51:41.9Z,2,REGULAR,freethrow,1 of 1,[],1630538,,,1610612743,37,30,2022-03-05T02:51:41Z,2150000,,,0,,B. Hyland technical Free Throw 1 of 1 (3 PTS),[1630538],1610612743.0,DEN,technical,,,,,,,Made,3.0,Hyland,B. Hyland,,,,,,,,,,,,,,,,,,,
220,PT08M36.00S,2022-03-05T02:52:03.0Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],1627854,73.01248357424441,39.21568627450981,1610612743,37,30,2022-03-05T02:52:10Z,2160000,-54.0,201.0,1,right,MISS B. Forbes 20' Jump Shot,[1627854],1610612743.0,DEN,,,,,,,20.83,Missed,,Forbes,B. Forbes,,,,,,,,,,,,,,,,,,,
221,PT08M33.00S,2022-03-05T02:52:06.0Z,2,REGULAR,rebound,defensive,[],201569,,,1610612745,37,30,2022-03-05T02:52:10Z,2170000,,,0,,E. Gordon REBOUND (Off:0 Def:1),[201569],1610612745.0,HOU,,,,,,,,,,Gordon,E. Gordon,,,,220.0,1.0,1.0,0.0,,,,,,,,,,,,
222,PT08M28.00S,2022-03-05T02:52:12.1Z,2,REGULAR,turnover,lost ball,[],201569,,,1610612745,37,30,2022-03-05T02:52:17Z,2180000,,,0,,E. Gordon lost ball TURNOVER (3 TO),"[201569, 203210]",1610612745.0,HOU,,,,,,,,,,Gordon,E. Gordon,,,,,,,,,,,,,3.0,Green,203210.0,,,,
223,PT08M28.00S,2022-03-05T02:52:12.1Z,2,REGULAR,steal,,[],203210,,,1610612743,37,30,2022-03-05T02:52:14Z,2190000,,,0,,J. Green STEAL (1 STL),[203210],1610612743.0,DEN,,,,,,,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,
224,PT08M24.00S,2022-03-05T02:52:15.6Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203210,93.77463863337714,49.01960784313725,1610612743,39,30,2022-03-05T02:52:28Z,2200000,-5.0,6.0,1,right,J. Green running DUNK (12 PTS),[203210],1610612743.0,DEN,running,,,,,,0.77,Made,12.0,Green,J. Green,,,,,,,,,,,,,,,,,,,
225,PT08M07.00S,2022-03-05T02:52:32.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630528,6.521024967148489,53.67647058823529,1610612745,39,32,2022-03-05T02:52:59Z,2210000,-18.0,9.0,1,left,J. Christopher driving Layup (2 PTS),[1630528],1610612745.0,HOU,driving,,,,,,2.04,Made,2.0,Christopher,J. Christopher,,,,,,,,,,,,,,,,,,,
227,PT07M48.00S,2022-03-05T02:52:51.0Z,2,REGULAR,3pt,Jump Shot,[],1628432,92.59198423127464,2.941176470588235,1610612743,39,32,2022-03-05T02:53:55Z,2230000,-235.0,17.0,1,right,MISS D. Reed 3PT,[1628432],1610612743.0,DEN,,,,,,,23.59,Missed,,Reed,D. Reed,,,,,,,,,,,,,,,,,,,
228,PT07M46.00S,2022-03-05T02:52:53.0Z,2,REGULAR,rebound,defensive,[],1630578,,,1610612745,39,32,2022-03-05T02:52:57Z,2240000,,,0,,A. Sengun REBOUND (Off:2 Def:4),[1630578],1610612745.0,HOU,,,,,,,,,,Sengun,A. Sengun,,,,227.0,6.0,4.0,2.0,,,,,,,,,,,,
229,PT07M41.00S,2022-03-05T02:52:58.1Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1629726,35.8245729303548,63.970588235294116,1610612745,39,32,2022-03-05T02:53:09Z,2250000,-70.0,284.0,1,left,MISS G. Mathews 29' 3PT,[1629726],1610612745.0,HOU,,,,,,,29.28,Missed,,Mathews,G. Mathews,,,,,,,,,,,,,,,,,,,
230,PT07M38.00S,2022-03-05T02:53:01.1Z,2,REGULAR,rebound,defensive,[],1628432,,,1610612743,39,32,2022-03-05T02:53:09Z,2260000,,,0,,D. Reed REBOUND (Off:0 Def:2),[1628432],1610612743.0,DEN,,,,,,,,,,Reed,D. Reed,,,,229.0,2.0,2.0,0.0,,,,,,,,,,,,
231,PT07M24.00S,2022-03-05T02:53:15.4Z,2,REGULAR,3pt,Jump Shot,[],1630538,78.66294349540078,8.823529411764707,1610612743,42,32,2022-03-05T02:53:19Z,2270000,-206.0,148.0,1,right,B. Hyland 25' 3PT  (6 PTS) (F. Campazzo 2 AST),"[1630538, 1630267]",1610612743.0,DEN,,,,,,,25.36,Made,6.0,Hyland,B. Hyland,F. Campazzo,1630267.0,2.0,,,,,,,,,,,,,,,,
233,PT07M00.00S,2022-03-05T02:53:38.7Z,2,REGULAR,2pt,Jump Shot,[],1630528,14.98028909329829,14.483762254901961,1610612745,42,32,2022-03-05T02:53:58Z,2290000,178.0,88.0,1,left,MISS J. Christopher 19' Jump Shot,[1630528],1610612745.0,HOU,,,,,,,19.83,Missed,,Christopher,J. Christopher,,,,,,,,,,,,,,,,,,,
234,PT06M57.00S,2022-03-05T02:53:41.7Z,2,REGULAR,rebound,defensive,[],203210,,,1610612743,42,32,2022-03-05T02:53:58Z,2300000,,,0,,J. Green REBOUND (Off:3 Def:1),[203210],1610612743.0,DEN,,,,,,,,,,Green,J. Green,,,,233.0,4.0,1.0,3.0,,,,,,,,,,,,
235,PT06M54.00S,2022-03-05T02:53:46.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630538,92.9862023653088,53.431372549019606,1610612743,42,32,2022-03-05T02:53:52Z,2310000,17.0,13.0,1,right,MISS B. Hyland running finger roll Layup,[1630538],1610612743.0,DEN,running finger roll,,,,,,2.18,Missed,,Hyland,B. Hyland,,,,,,,,,,,,,,,,,,,
236,PT06M52.00S,2022-03-05T02:53:48.2Z,2,REGULAR,rebound,defensive,[],1630578,,,1610612745,42,32,2022-03-05T02:53:52Z,2320000,,,0,,A. Sengun REBOUND (Off:2 Def:5),[1630578],1610612745.0,HOU,,,,,,,,,,Sengun,A. Sengun,,,,235.0,7.0,5.0,2.0,,,,,,,,,,,,
237,PT06M43.00S,2022-03-05T02:53:56.5Z,2,REGULAR,turnover,bad pass,[],201569,,,1610612745,42,32,2022-03-05T02:54:01Z,2330000,,,0,,E. Gordon bad pass TURNOVER (4 TO),"[201569, 203210]",1610612745.0,HOU,,,,,,,,,,Gordon,E. Gordon,,,,,,,,,,,,,4.0,Green,203210.0,,,,
238,PT06M43.00S,2022-03-05T02:53:56.5Z,2,REGULAR,steal,,[],203210,,,1610612743,42,32,2022-03-05T03:08:57Z,2340000,,,0,,J. Green STEAL (2 STL),[203210],1610612743.0,DEN,,,,,,,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,
239,PT06M25.00S,2022-03-05T02:54:14.7Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630538,69.85873850197109,81.61764705882352,1610612743,42,32,2022-03-05T02:54:19Z,2350000,158.0,231.0,1,right,MISS B. Hyland 27' 3PT,[1630538],1610612743.0,DEN,,,,,,,27.98,Missed,,Hyland,B. Hyland,,,,,,,,,,,,,,,,,,,
240,PT06M22.00S,2022-03-05T02:54:17.7Z,2,REGULAR,rebound,defensive,[],1630578,,,1610612745,42,32,2022-03-05T02:54:19Z,2360000,,,0,,A. Sengun REBOUND (Off:2 Def:6),[1630578],1610612745.0,HOU,,,,,,,,,,Sengun,A. Sengun,,,,239.0,8.0,6.0,2.0,,,,,,,,,,,,
241,PT06M19.00S,2022-03-05T02:54:24.7Z,2,REGULAR,foul,personal,[],1630267,,,1610612745,42,32,2022-03-05T02:54:31Z,2370000,,,0,,F. Campazzo personal FOUL (2 PF),"[1630267, 201569]",1610612743.0,DEN,,,,,,,,,,Campazzo,F. Campazzo,,,,,,,,204059.0,2.0,0.0,Gordon,201569.0,,,,,,,
243,PT06M19.00S,2022-03-05T02:54:30.7Z,2,REGULAR,substitution,out,[],203210,,,1610612745,42,32,2022-03-05T02:54:46Z,2390000,,,0,,SUB out: J. Green,[203210],1610612743.0,DEN,,,,,,,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,
244,PT06M19.00S,2022-03-05T02:54:30.7Z,2,REGULAR,substitution,out,[],1630538,,,1610612745,42,32,2022-03-05T02:54:46Z,2400000,,,0,,SUB out: B. Hyland,[1630538],1610612743.0,DEN,,,,,,,,,,Hyland,B. Hyland,,,,,,,,,,,,,,,,,,,
245,PT06M19.00S,2022-03-05T02:54:30.7Z,2,REGULAR,substitution,out,[],1627854,,,1610612745,42,32,2022-03-05T02:54:46Z,2410000,,,0,,SUB out: B. Forbes,[1627854],1610612743.0,DEN,,,,,,,,,,Forbes,B. Forbes,,,,,,,,,,,,,,,,,,,
246,PT06M19.00S,2022-03-05T02:54:30.7Z,2,REGULAR,substitution,out,[],1628432,,,1610612745,42,32,2022-03-05T02:54:46Z,2420000,,,0,,SUB out: D. Reed,[1628432],1610612743.0,DEN,,,,,,,,,,Reed,D. Reed,,,,,,,,,,,,,,,,,,,
247,PT06M19.00S,2022-03-05T02:54:30.7Z,2,REGULAR,substitution,out,[],1630528,,,1610612745,42,32,2022-03-05T02:54:46Z,2430000,,,0,,SUB out: J. Christopher,[1630528],1610612745.0,HOU,,,,,,,,,,Christopher,J. Christopher,,,,,,,,,,,,,,,,,,,
248,PT06M19.00S,2022-03-05T02:54:30.7Z,2,REGULAR,substitution,out,[],1630231,,,1610612745,42,32,2022-03-05T02:54:46Z,2440000,,,0,,SUB out: K. Martin Jr.,[1630231],1610612745.0,HOU,,,,,,,,,,Martin Jr.,K. Martin Jr.,,,,,,,,,,,,,,,,,,,
249,PT06M19.00S,2022-03-05T02:54:30.7Z,2,REGULAR,substitution,out,[],201569,,,1610612745,42,32,2022-03-05T02:54:46Z,2450000,,,0,,SUB out: E. Gordon,[201569],1610612745.0,HOU,,,,,,,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,,
250,PT06M19.00S,2022-03-05T02:54:30.7Z,2,REGULAR,substitution,in,[],203115,,,1610612745,42,32,2022-03-05T02:54:46Z,2460000,,,0,,SUB in: W. Barton,[203115],1610612743.0,DEN,,,,,,,,,,Barton,W. Barton,,,,,,,,,,,,,,,,,,,
251,PT06M19.00S,2022-03-05T02:54:30.7Z,2,REGULAR,substitution,in,[],202326,,,1610612745,42,32,2022-03-05T02:54:46Z,2470000,,,0,,SUB in: D. Cousins,[202326],1610612743.0,DEN,,,,,,,,,,Cousins,D. Cousins,,,,,,,,,,,,,,,,,,,
252,PT06M19.00S,2022-03-05T02:54:30.7Z,2,REGULAR,substitution,in,[],201145,,,1610612745,42,32,2022-03-05T02:54:46Z,2480000,,,0,,SUB in: J. Green,[201145],1610612743.0,DEN,,,,,,,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,
253,PT06M19.00S,2022-03-05T02:54:30.7Z,2,REGULAR,substitution,in,[],1628420,,,1610612745,42,32,2022-03-05T02:54:46Z,2490000,,,0,,SUB in: M. Morris,[1628420],1610612743.0,DEN,,,,,,,,,,Morris,M. Morris,,,,,,,,,,,,,,,,,,,
254,PT06M19.00S,2022-03-05T02:54:30.7Z,2,REGULAR,substitution,in,[],1630224,,,1610612745,42,32,2022-03-05T02:54:46Z,2500000,,,0,,SUB in: J. Green,[1630224],1610612745.0,HOU,,,,,,,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,
255,PT06M19.00S,2022-03-05T02:54:30.7Z,2,REGULAR,substitution,in,[],1629645,,,1610612745,42,32,2022-03-05T02:54:46Z,2510000,,,0,,SUB in: K. Porter Jr.,[1629645],1610612745.0,HOU,,,,,,,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,,,,
256,PT06M19.00S,2022-03-05T02:54:30.7Z,2,REGULAR,substitution,in,[],1630256,,,1610612745,42,32,2022-03-05T02:54:46Z,2520000,,,0,,SUB in: J. Tate,[1630256],1610612745.0,HOU,,,,,,,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,,
257,PT06M02.00S,2022-03-05T02:55:04.9Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1630578,11.383048620236531,47.549019607843135,1610612745,42,32,2022-03-05T02:55:08Z,2530000,12.0,55.0,1,left,MISS A. Sengun turnaround Hook,[1630578],1610612745.0,HOU,turnaround,,,,,,5.59,Missed,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,
258,PT06M01.00S,2022-03-05T02:55:05.9Z,2,REGULAR,rebound,defensive,[],202326,,,1610612743,42,32,2022-03-05T02:55:08Z,2540000,,,0,,D. Cousins REBOUND (Off:0 Def:3),[202326],1610612743.0,DEN,,,,,,,,,,Cousins,D. Cousins,,,,257.0,3.0,3.0,0.0,,,,,,,,,,,,
259,PT05M56.00S,2022-03-05T02:55:14.6Z,2,REGULAR,foul,personal,['2freethrow'],1629645,,,1610612743,42,32,2022-03-05T02:55:28Z,2550000,,,0,,K. Porter Jr. shooting personal FOUL (1 PF) (Campazzo 2 FT),"[1629645, 1630267]",1610612745.0,HOU,shooting,,,,,,,,,Porter Jr.,K. Porter Jr.,,,,,,,,204059.0,1.0,0.0,Campazzo,1630267.0,,,,,,,
261,PT05M56.00S,2022-03-05T02:55:38.7Z,2,REGULAR,freethrow,1 of 2,[],1630267,,,1610612743,42,32,2022-03-05T02:55:38Z,2570000,,,0,,MISS F. Campazzo Free Throw 1 of 2,[1630267],1610612743.0,DEN,,,,,,,,Missed,,Campazzo,F. Campazzo,,,,,,,,,,,,,,,,,,,
262,PT05M56.00S,2022-03-05T02:55:38.7Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612743,42,32,2022-03-05T02:55:38Z,2580000,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,,,,,,261.0,,,,,,,,,,,,,,,
263,PT05M56.00S,2022-03-05T02:55:45.0Z,2,REGULAR,substitution,out,[],1630578,,,1610612743,42,32,2022-03-05T02:55:47Z,2590000,,,0,,SUB out: A. Sengun,[1630578],1610612745.0,HOU,,,,,,,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,
264,PT05M56.00S,2022-03-05T02:55:45.0Z,2,REGULAR,substitution,in,[],1626174,,,1610612743,42,32,2022-03-05T02:55:47Z,2600000,,,0,,SUB in: C. Wood,[1626174],1610612745.0,HOU,,,,,,,,,,Wood,C. Wood,,,,,,,,,,,,,,,,,,,
265,PT05M56.00S,2022-03-05T02:56:02.0Z,2,REGULAR,freethrow,2 of 2,[],1630267,,,1610612743,42,32,2022-03-05T02:56:02Z,2610000,,,0,,MISS F. Campazzo Free Throw 2 of 2,[1630267],1610612743.0,DEN,,,,,,,,Missed,,Campazzo,F. Campazzo,,,,,,,,,,,,,,,,,,,
266,PT05M52.00S,2022-03-05T02:56:02.7Z,2,REGULAR,rebound,offensive,[],202326,,,1610612743,42,32,2022-03-05T02:56:02Z,2620000,,,0,,D. Cousins REBOUND (Off:1 Def:3),[202326],1610612743.0,DEN,,,,,,,,,,Cousins,D. Cousins,,,,265.0,4.0,3.0,1.0,,,,,,,,,,,,
267,PT05M38.00S,2022-03-05T02:56:16.0Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],201145,92.32917214191852,77.69607843137256,1610612743,42,32,2022-03-05T02:56:22Z,2630000,138.0,20.0,1,right,MISS J. Green 13' fadeaway Shot,[201145],1610612743.0,DEN,fadeaway,,,,,,13.99,Missed,,Green,J. Green,,,,,,,,,,,,,,,,,,,
268,PT05M36.00S,2022-03-05T02:56:18.5Z,2,REGULAR,rebound,defensive,[],1626174,,,1610612745,42,32,2022-03-05T02:56:18Z,2640000,,,0,,C. Wood REBOUND (Off:1 Def:4),[1626174],1610612745.0,HOU,,,,,,,,,,Wood,C. Wood,,,,267.0,5.0,4.0,1.0,,,,,,,,,,,,
269,PT05M18.00S,2022-03-05T02:56:36.6Z,2,REGULAR,3pt,Jump Shot,[],1630256,5.863994743758213,96.07843137254902,1610612745,42,32,2022-03-05T02:56:59Z,2650000,-230.0,3.0,1,left,MISS J. Tate 3PT,[1630256],1610612745.0,HOU,,,,,,,23.04,Missed,,Tate,J. Tate,,,,,,,,,,,,,,,,,,,
