actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,playerName,playerNameI,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value,jumpBallRecoverdPersonId
351,PT09M01.00S,2021-11-06T22:26:58.4Z,3,REGULAR,turnover,bad pass,[],203115,,,1610612743,53,49,2021-11-06T22:27:02Z,3440000,,,0,,W. Barton bad pass TURNOVER (1 TO),"[203115, 1628464]",1610612743.0,DEN,,,,,,,,,Barton,W. Barton,,,,,1.0,Theis,1628464.0,,,,,,,,,,,,,
352,PT09M01.00S,2021-11-06T22:26:58.4Z,3,REGULAR,steal,,[],1628464,,,1610612745,53,49,2021-11-06T22:27:00Z,3450000,,,0,,D. Theis STEAL (2 STL),[1628464],1610612745.0,HOU,,,,,,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,,,
353,PT09M00.00S,2021-11-06T22:27:02.7Z,3,REGULAR,foul,personal,[],1628420,,,1610612745,53,49,2021-11-06T22:27:22Z,3460000,,,0,,M. Morris take personal FOUL (1 PF),"[1628420, 1629645]",1610612743.0,DEN,take,,,,,,,,Morris,M. Morris,,,,,,,,,,,,,,1628172.0,1.0,0.0,Porter Jr.,1629645.0,,
355,PT08M52.00S,2021-11-06T22:27:29.3Z,3,REGULAR,foul,personal,['2freethrow'],1628420,,,1610612745,53,49,2021-11-06T22:27:41Z,3480000,,,0,,M. Morris shooting personal FOUL (2 PF) (Theis 2 FT),"[1628420, 1628464]",1610612743.0,DEN,shooting,,,,,,,,Morris,M. Morris,,,,,,,,,,,,,,201639.0,2.0,0.0,Theis,1628464.0,,
357,PT08M52.00S,2021-11-06T22:27:51.7Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1628464,,,1610612745,53,49,2021-11-06T22:27:51Z,3500000,,,0,,MISS D. Theis Free Throw 1 of 2,[1628464],1610612745.0,HOU,,,,,,,,Missed,Theis,D. Theis,,,,,,,,,,,,,,,,,,,,
358,PT08M52.00S,2021-11-06T22:27:51.7Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612745,53,49,2021-11-06T22:27:51Z,3510000,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,357.0,,,,,,,,,,,,,,,,,,,
359,PT08M52.00S,2021-11-06T22:28:06.0Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1628464,,,1610612745,53,50,2021-11-06T22:28:06Z,3520000,,,0,,D. Theis Free Throw 2 of 2 (9 PTS),[1628464],1610612745.0,HOU,,,,,,,,Made,Theis,D. Theis,,,,,,,,9.0,,,,,,,,,,,,
360,PT08M27.00S,2021-11-06T22:28:36.6Z,3,REGULAR,2pt,Jump Shot,[],1628420,29.77989487516426,50.98039215686274,1610612743,55,50,2021-11-06T22:28:42Z,3530000,-5.0,227.0,1,left,M. Morris 22' pullup Jump Shot (9 PTS) (W. Barton 3 AST),"[1628420, 203115]",1610612743.0,DEN,pullup,,,,,,22.75,Made,Morris,M. Morris,,,,,,,,9.0,W. Barton,203115.0,3.0,,,,,,,,,
362,PT08M18.00S,2021-11-06T22:28:46.5Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630224,93.24901445466492,56.86274509803921,1610612745,55,52,2021-11-06T22:28:59Z,3550000,34.0,11.0,1,right,J. Green running Layup (6 PTS),[1630224],1610612745.0,HOU,running,,,,,,3.6,Made,Green,J. Green,,,,,,,,6.0,,,,,,,,,,,,
363,PT08M18.00S,2021-11-06T22:28:48.1Z,3,REGULAR,foul,personal,['1freethrow'],1628420,,,1610612745,55,52,2021-11-06T22:28:54Z,3560000,,,0,,M. Morris shooting personal FOUL (3 PF) (Green 1 FT),"[1628420, 1630224]",1610612743.0,DEN,shooting,,,,,,,,Morris,M. Morris,,,,,,,,,,,,,,203177.0,3.0,0.0,Green,1630224.0,,
365,PT08M18.00S,2021-11-06T22:29:17.2Z,3,REGULAR,freethrow,1 of 1,['fastbreak'],1630224,,,1610612745,55,52,2021-11-06T22:29:35Z,3580000,,,0,,MISS J. Green Free Throw 1 of 1,[1630224],1610612745.0,HOU,,,,,,,,Missed,Green,J. Green,,,,,,,,,,,,,,,,,,,,
366,PT08M16.00S,2021-11-06T22:29:19.2Z,3,REGULAR,rebound,defensive,[],1628408,,,1610612743,55,52,2021-11-06T22:29:35Z,3590000,,,0,,P. Dozier REBOUND (Off:0 Def:1),[1628408],1610612743.0,DEN,,,,,,,,,Dozier,P. Dozier,365.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,
367,PT08M03.00S,2021-11-06T22:29:32.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203999,13.091327201051248,49.754901960784316,1610612743,57,52,2021-11-06T22:29:43Z,3600000,1.0,71.0,1,left,N. Jokic 7' floating Jump Shot (15 PTS) (P. Dozier 3 AST),"[203999, 1628408]",1610612743.0,DEN,floating,,,,,,7.06,Made,Jokic,N. Jokic,,,,,,,,15.0,P. Dozier,1628408.0,3.0,,,,,,,,,
369,PT08M03.00S,2021-11-06T22:29:35.0Z,3,REGULAR,foul,personal,['1freethrow'],1630256,,,1610612743,57,52,2021-11-06T22:29:49Z,3620000,,,0,,J. Tate shooting personal FOUL (2 PF) (Jokic 1 FT),"[1630256, 203999]",1610612745.0,HOU,shooting,,,,,,,,Tate,J. Tate,,,,,,,,,,,,,,203177.0,2.0,0.0,Jokic,203999.0,,
371,PT08M03.00S,2021-11-06T22:29:56.4Z,3,REGULAR,freethrow,1 of 1,[],203999,,,1610612743,58,52,2021-11-06T22:29:56Z,3640000,,,0,,N. Jokic Free Throw 1 of 1 (16 PTS),[203999],1610612743.0,DEN,,,,,,,,Made,Jokic,N. Jokic,,,,,,,,16.0,,,,,,,,,,,,
372,PT07M52.00S,2021-11-06T22:30:09.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628464,80.76544021024968,36.029411764705884,1610612745,58,52,2021-11-06T22:30:14Z,3650000,-70.0,128.0,1,right,MISS D. Theis 14' Jump Shot,[1628464],1610612745.0,HOU,,,,,,,14.61,Missed,Theis,D. Theis,,,,,,,,,,,,,,,,,,,,
373,PT07M50.00S,2021-11-06T22:30:11.6Z,3,REGULAR,rebound,defensive,[],1628408,,,1610612743,58,52,2021-11-06T22:30:14Z,3660000,,,0,,P. Dozier REBOUND (Off:0 Def:2),[1628408],1610612743.0,DEN,,,,,,,,,Dozier,P. Dozier,372.0,2.0,2.0,0.0,,,,,,,,,,,,,,,,
374,PT07M44.00S,2021-11-06T22:30:17.2Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],203932,29.38567674113009,25.49019607843137,1610612743,58,52,2021-11-06T22:30:53Z,3670000,123.0,224.0,1,left,MISS A. Gordon 25' pullup 3PT,[203932],1610612743.0,DEN,pullup,,,,,,25.5,Missed,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,
375,PT07M42.00S,2021-11-06T22:30:19.2Z,3,REGULAR,rebound,defensive,[],1628464,,,1610612745,58,52,2021-11-06T22:30:53Z,3680000,,,0,,D. Theis REBOUND (Off:1 Def:3),[1628464],1610612745.0,HOU,,,,,,,,,Theis,D. Theis,374.0,4.0,3.0,1.0,,,,,,,,,,,,,,,,
376,PT07M35.00S,2021-11-06T22:30:29.9Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628408,,,1610612745,58,52,2021-11-06T22:30:44Z,3690000,,,0,,P. Dozier personal FOUL (3 PF) (Green 2 FT),"[1628408, 1630224]",1610612743.0,DEN,,,,,,,,,Dozier,P. Dozier,,,,,,,,,,,,,,201639.0,3.0,0.0,Green,1630224.0,,
378,PT07M35.00S,2021-11-06T22:30:57.7Z,3,REGULAR,freethrow,1 of 2,[],1630224,,,1610612745,58,52,2021-11-06T22:30:57Z,3710000,,,0,,MISS J. Green Free Throw 1 of 2,[1630224],1610612745.0,HOU,,,,,,,,Missed,Green,J. Green,,,,,,,,,,,,,,,,,,,,
379,PT07M35.00S,2021-11-06T22:30:57.7Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612745,58,52,2021-11-06T22:30:57Z,3720000,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,378.0,,,,,,,,,,,,,,,,,,,
380,PT07M35.00S,2021-11-06T22:31:11.8Z,3,REGULAR,freethrow,2 of 2,[],1630224,,,1610612745,58,53,2021-11-06T22:31:11Z,3730000,,,0,,J. Green Free Throw 2 of 2 (7 PTS),[1630224],1610612745.0,HOU,,,,,,,,Made,Green,J. Green,,,,,,,,7.0,,,,,,,,,,,,
381,PT07M20.00S,2021-11-06T22:31:33.9Z,3,REGULAR,foul,personal,['2freethrow'],1630256,,,1610612743,58,53,2021-11-06T22:31:41Z,3740000,,,0,,J. Tate shooting personal FOUL (3 PF) (Jokic 2 FT),"[1630256, 203999]",1610612745.0,HOU,shooting,,,,,,,,Tate,J. Tate,,,,,,,,,,,,,,1628172.0,3.0,0.0,Jokic,203999.0,,
383,PT07M20.00S,2021-11-06T22:31:59.5Z,3,REGULAR,freethrow,1 of 2,[],203999,,,1610612743,58,53,2021-11-06T22:31:59Z,3760000,,,0,,MISS N. Jokic Free Throw 1 of 2,[203999],1610612743.0,DEN,,,,,,,,Missed,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,,,
384,PT07M20.00S,2021-11-06T22:31:59.5Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612743,58,53,2021-11-06T22:31:59Z,3770000,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,,383.0,,,,,,,,,,,,,,,,,,,
385,PT07M20.00S,2021-11-06T22:32:16.4Z,3,REGULAR,freethrow,2 of 2,[],203999,,,1610612743,59,53,2021-11-06T22:32:16Z,3780000,,,0,,N. Jokic Free Throw 2 of 2 (17 PTS),[203999],1610612743.0,DEN,,,,,,,,Made,Jokic,N. Jokic,,,,,,,,17.0,,,,,,,,,,,,
386,PT07M03.00S,2021-11-06T22:32:34.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628464,83.52496714848883,55.88235294117647,1610612745,59,55,2021-11-06T22:32:38Z,3790000,29.0,102.0,1,right,D. Theis 10' turnaround Jump Shot (11 PTS),[1628464],1610612745.0,HOU,turnaround,,,,,,10.65,Made,Theis,D. Theis,,,,,,,,11.0,,,,,,,,,,,,
387,PT06M47.00S,2021-11-06T22:32:49.3Z,3,REGULAR,3pt,Jump Shot,[],203932,28.465834428383708,23.03921568627451,1610612743,59,55,2021-11-06T22:32:56Z,3800000,135.0,215.0,1,left,MISS A. Gordon 25' 3PT,[203932],1610612743.0,DEN,,,,,,,25.38,Missed,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,
388,PT06M45.00S,2021-11-06T22:32:51.3Z,3,REGULAR,rebound,defensive,[],1630224,,,1610612745,59,55,2021-11-06T22:32:56Z,3810000,,,0,,J. Green REBOUND (Off:0 Def:2),[1630224],1610612745.0,HOU,,,,,,,,,Green,J. Green,387.0,2.0,2.0,0.0,,,,,,,,,,,,,,,,
389,PT06M24.00S,2021-11-06T22:33:13.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626174,86.81011826544021,40.68627450980392,1610612745,59,55,2021-11-06T22:33:19Z,3820000,-47.0,71.0,1,right,MISS C. Wood 8' pullup Shot,[1626174],1610612745.0,HOU,pullup,,,,,,8.53,Missed,Wood,C. Wood,,,,,,,,,,,,,,,,,,,,
390,PT06M20.00S,2021-11-06T22:33:17.3Z,3,REGULAR,rebound,offensive,[],1628464,,,1610612745,59,55,2021-11-06T22:33:19Z,3830000,,,0,,D. Theis REBOUND (Off:2 Def:3),[1628464],1610612745.0,HOU,,,,,,,,,Theis,D. Theis,389.0,5.0,3.0,2.0,,,,,,,,,,,,,,,,
391,PT06M20.00S,2021-11-06T22:33:16.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628464,94.40999984741211,50.0,1610612745,59,57,2021-11-06T22:33:16Z,3840000,0.0,0.0,1,right,D. Theis tip Layup (13 PTS),[1628464],1610612745.0,HOU,tip,,,,,,0.0,Made,Theis,D. Theis,,,,,,,,13.0,,,,,,,,,,,,
392,PT06M03.00S,2021-11-06T22:33:33.4Z,3,REGULAR,3pt,Jump Shot,[],203115,30.042706964520367,74.50980392156863,1610612743,59,57,2021-11-06T22:33:41Z,3850000,-123.0,230.0,1,left,MISS W. Barton 26' 3PT,[203115],1610612743.0,DEN,,,,,,,26.05,Missed,Barton,W. Barton,,,,,,,,,,,,,,,,,,,,
393,PT06M00.00S,2021-11-06T22:33:36.4Z,3,REGULAR,rebound,defensive,[],1629645,,,1610612745,59,57,2021-11-06T22:33:41Z,3860000,,,0,,K. Porter Jr. REBOUND (Off:1 Def:1),[1629645],1610612745.0,HOU,,,,,,,,,Porter Jr.,K. Porter Jr.,392.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,
396,PT05M41.00S,2021-11-06T22:34:02.6Z,3,REGULAR,turnover,traveling,[],1626174,,,1610612745,59,57,2021-11-06T22:34:24Z,3890000,,,0,,C. Wood traveling TURNOVER (3 TO),[1626174],1610612745.0,HOU,,,,,,,,,Wood,C. Wood,,,,,3.0,,,,,,,,,201639.0,,,,,,
397,PT05M41.00S,2021-11-06T22:34:15.2Z,3,REGULAR,substitution,out,[],1630256,,,1610612743,59,57,2021-11-06T22:34:26Z,3900000,,,0,,SUB out: J. Tate,[1630256],1610612745.0,HOU,,,,,,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,,,
398,PT05M41.00S,2021-11-06T22:34:15.2Z,3,REGULAR,substitution,out,[],1628464,,,1610612743,59,57,2021-11-06T22:34:26Z,3910000,,,0,,SUB out: D. Theis,[1628464],1610612745.0,HOU,,,,,,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,,,
399,PT05M41.00S,2021-11-06T22:34:15.2Z,3,REGULAR,substitution,out,[],1630224,,,1610612743,59,57,2021-11-06T22:34:26Z,3920000,,,0,,SUB out: J. Green,[1630224],1610612745.0,HOU,,,,,,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,
400,PT05M41.00S,2021-11-06T22:34:15.2Z,3,REGULAR,substitution,in,[],201569,,,1610612743,59,57,2021-11-06T22:34:26Z,3930000,,,0,,SUB in: E. Gordon,[201569],1610612745.0,HOU,,,,,,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,,,
401,PT05M41.00S,2021-11-06T22:34:15.2Z,3,REGULAR,substitution,in,[],1630578,,,1610612743,59,57,2021-11-06T22:34:26Z,3940000,,,0,,SUB in: A. Sengun,[1630578],1610612745.0,HOU,,,,,,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,
402,PT05M41.00S,2021-11-06T22:34:15.2Z,3,REGULAR,substitution,in,[],1630231,,,1610612743,59,57,2021-11-06T22:34:26Z,3950000,,,0,,SUB in: K. Martin Jr.,[1630231],1610612745.0,HOU,,,,,,,,,Martin Jr.,K. Martin Jr.,,,,,,,,,,,,,,,,,,,,
433,PT05M25.00S,2021-11-06T22:34:39.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628408,12.828515111695138,46.568627450980394,1610612743,59,57,2021-11-06T22:42:27Z,3965000,17.0,68.0,1,left,MISS P. Dozier 7' Layup - blocked,"[1628408, 1630231]",1610612743.0,DEN,,,,,,,7.02,Missed,Dozier,P. Dozier,,,,,,,,,,,,Martin Jr.,1630231.0,,,,,,,
434,PT05M25.00S,2021-11-06T22:34:39.9Z,3,REGULAR,block,,[],1630231,,,1610612743,59,57,2021-11-06T22:42:27Z,3972500,,,0,,K. Martin Jr. BLOCK (2 BLK),[1630231],1610612745.0,HOU,,,,,,,,,Martin Jr.,K. Martin Jr.,,,,,,,,,,,,,,,,,,,,
435,PT05M25.00S,2021-11-06T22:34:39.9Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612745,59,57,2021-11-06T22:42:27Z,3976250,,,0,,TEAM defensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,433.0,,,,,,,,,,,,,,,,,,,
405,PT05M25.00S,2021-11-06T22:35:04.7Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612745,59,57,2021-11-06T22:42:27Z,3980000,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
406,PT05M25.00S,2021-11-06T22:35:30.2Z,3,REGULAR,instantreplay,challenge,[],0,,,1610612745,59,57,2021-11-06T22:43:29Z,3990000,,,0,,,[],1610612745.0,HOU,overturned,,,,,,,,,,,,,,,,,,,,,,,201639.0,,,,,No Foul on K. Martin Jr.,
407,PT05M25.00S,2021-11-06T22:37:33.0Z,3,REGULAR,substitution,out,[],1628408,,,1610612745,59,57,2021-11-06T22:42:27Z,4000000,,,0,,SUB out: P. Dozier,[1628408],1610612743.0,DEN,,,,,,,,,Dozier,P. Dozier,,,,,,,,,,,,,,,,,,,,
408,PT05M25.00S,2021-11-06T22:37:33.0Z,3,REGULAR,substitution,out,[],203932,,,1610612745,59,57,2021-11-06T22:42:27Z,4010000,,,0,,SUB out: A. Gordon,[203932],1610612743.0,DEN,,,,,,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,
409,PT05M25.00S,2021-11-06T22:37:33.0Z,3,REGULAR,substitution,in,[],1630538,,,1610612745,59,57,2021-11-06T22:42:27Z,4020000,,,0,,SUB in: B. Hyland,[1630538],1610612743.0,DEN,,,,,,,,,Hyland,B. Hyland,,,,,,,,,,,,,,,,,,,,
410,PT05M25.00S,2021-11-06T22:37:33.0Z,3,REGULAR,substitution,in,[],201145,,,1610612745,59,57,2021-11-06T22:42:27Z,4030000,,,0,,SUB in: J. Green,[201145],1610612743.0,DEN,,,,,,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,
411,PT05M21.00S,2021-11-06T22:37:58.3Z,3,REGULAR,jumpball,recovered,[],1629645,,,1610612745,59,57,2021-11-06T22:37:58Z,4040000,,,0,,Jump Ball C. Wood vs. N. Jokic: Tip to K. Porter Jr.,"[1629645, 1626174, 203999]",1610612745.0,HOU,challenge,K. Porter Jr.,Wood,1626174.0,Jokic,203999.0,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,,,,,1629645.0
415,PT05M17.00S,2021-11-06T22:38:11.2Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612745,59,57,2021-11-06T22:38:11Z,4080000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
416,PT05M07.00S,2021-11-06T22:38:40.9Z,3,REGULAR,3pt,Jump Shot,[],1629645,94.1688567674113,95.09803921568627,1610612745,59,57,2021-11-06T22:38:46Z,4090000,225.0,2.0,1,right,MISS K. Porter Jr. 3PT,[1629645],1610612745.0,HOU,,,,,,,22.55,Missed,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,,,,,
417,PT05M02.00S,2021-11-06T22:38:45.9Z,3,REGULAR,rebound,defensive,[],203115,,,1610612743,59,57,2021-11-06T22:38:46Z,4100000,,,0,,W. Barton REBOUND (Off:1 Def:5),[203115],1610612743.0,DEN,,,,,,,,,Barton,W. Barton,416.0,6.0,5.0,1.0,,,,,,,,,,,,,,,,
418,PT04M47.00S,2021-11-06T22:39:02.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203999,9.280551905387648,53.18627450980392,1610612743,61,57,2021-11-06T22:39:11Z,4110000,-16.0,35.0,1,left,N. Jokic floating Jump Shot (19 PTS),[203999],1610612743.0,DEN,floating,,,,,,3.82,Made,Jokic,N. Jokic,,,,,,,,19.0,,,,,,,,,,,,
419,PT04M47.00S,2021-11-06T22:39:04.2Z,3,REGULAR,foul,personal,['1freethrow'],1630578,,,1610612743,61,57,2021-11-06T22:39:19Z,4120000,,,0,,A. Sengun shooting personal FOUL (3 PF) (Jokic 1 FT),"[1630578, 203999]",1610612745.0,HOU,shooting,,,,,,,,Sengun,A. Sengun,,,,,,,,,,,,,,201639.0,3.0,0.0,Jokic,203999.0,,
421,PT04M47.00S,2021-11-06T22:39:39.5Z,3,REGULAR,freethrow,1 of 1,[],203999,,,1610612743,62,57,2021-11-06T22:39:39Z,4140000,,,0,,N. Jokic Free Throw 1 of 1 (20 PTS),[203999],1610612743.0,DEN,,,,,,,,Made,Jokic,N. Jokic,,,,,,,,20.0,,,,,,,,,,,,
422,PT04M23.00S,2021-11-06T22:40:06.9Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1630578,91.5407358738502,42.64705882352941,1610612745,62,57,2021-11-06T22:40:17Z,4150000,-37.0,27.0,1,right,MISS A. Sengun driving Hook,[1630578],1610612745.0,HOU,driving,,,,,,4.56,Missed,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,
423,PT04M20.00S,2021-11-06T22:40:09.9Z,3,REGULAR,rebound,defensive,[],203115,,,1610612743,62,57,2021-11-06T22:40:17Z,4160000,,,0,,W. Barton REBOUND (Off:1 Def:6),[203115],1610612743.0,DEN,,,,,,,,,Barton,W. Barton,422.0,7.0,6.0,1.0,,,,,,,,,,,,,,,,
424,PT04M08.00S,2021-11-06T22:40:20.7Z,3,REGULAR,3pt,Jump Shot,[],1630538,6.258212877792378,95.83333333333334,1610612743,62,57,2021-11-06T22:40:24Z,4170000,-229.0,6.0,1,left,MISS B. Hyland 3PT,[1630538],1610612743.0,DEN,,,,,,,22.93,Missed,Hyland,B. Hyland,,,,,,,,,,,,,,,,,,,,
425,PT04M07.00S,2021-11-06T22:40:23.0Z,3,REGULAR,rebound,offensive,[],203999,,,1610612743,62,57,2021-11-06T22:40:23Z,4180000,,,0,,N. Jokic REBOUND (Off:1 Def:10),[203999],1610612743.0,DEN,,,,,,,,,Jokic,N. Jokic,424.0,11.0,10.0,1.0,,,,,,,,,,,,,,,,
426,PT04M05.00S,2021-11-06T22:40:26.5Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630578,,,1610612743,62,57,2021-11-06T22:40:32Z,4190000,,,0,,A. Sengun personal FOUL (4 PF) (Jokic 2 FT),"[1630578, 203999]",1610612745.0,HOU,,,,,,,,,Sengun,A. Sengun,,,,,,,,,,,,,,1628172.0,4.0,0.0,Jokic,203999.0,,
428,PT04M05.00S,2021-11-06T22:40:56.7Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],203999,,,1610612743,63,57,2021-11-06T22:40:56Z,4210000,,,0,,N. Jokic Free Throw 1 of 2 (21 PTS),[203999],1610612743.0,DEN,,,,,,,,Made,Jokic,N. Jokic,,,,,,,,21.0,,,,,,,,,,,,
429,PT04M05.00S,2021-11-06T22:41:02.0Z,3,REGULAR,substitution,out,[],1628420,,,1610612743,63,57,2021-11-06T22:41:08Z,4220000,,,0,,SUB out: M. Morris,[1628420],1610612743.0,DEN,,,,,,,,,Morris,M. Morris,,,,,,,,,,,,,,,,,,,,
430,PT04M05.00S,2021-11-06T22:41:02.0Z,3,REGULAR,substitution,in,[],1630267,,,1610612743,63,57,2021-11-06T22:41:08Z,4230000,,,0,,SUB in: F. Campazzo,[1630267],1610612743.0,DEN,,,,,,,,,Campazzo,F. Campazzo,,,,,,,,,,,,,,,,,,,,
431,PT04M05.00S,2021-11-06T22:41:19.4Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],203999,,,1610612743,64,57,2021-11-06T22:41:19Z,4240000,,,0,,N. Jokic Free Throw 2 of 2 (22 PTS),[203999],1610612743.0,DEN,,,,,,,,Made,Jokic,N. Jokic,,,,,,,,22.0,,,,,,,,,,,,
432,PT03M50.00S,2021-11-06T22:41:42.4Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630267,,,1610612745,64,57,2021-11-06T22:42:49Z,4250000,,,0,,F. Campazzo personal FOUL (2 PF) (Wood 2 FT),"[1630267, 1626174]",1610612743.0,DEN,,,,,,,,,Campazzo,F. Campazzo,,,,,,,,,,,,,,201639.0,2.0,0.0,Wood,1626174.0,,
437,PT03M50.00S,2021-11-06T22:42:51.6Z,3,REGULAR,instantreplay,request,[],0,,,1610612745,64,57,2021-11-06T22:42:58Z,4270000,,,0,,,[],,,support,,,,,,,,,,,,,,,,,,,,,,,201639.0,,,,,Common Foul Upheld,
438,PT03M50.00S,2021-11-06T22:43:20.0Z,3,REGULAR,freethrow,1 of 2,[],1626174,,,1610612745,64,58,2021-11-06T22:43:20Z,4280000,,,0,,C. Wood Free Throw 1 of 2 (7 PTS),[1626174],1610612745.0,HOU,,,,,,,,Made,Wood,C. Wood,,,,,,,,7.0,,,,,,,,,,,,
439,PT03M50.00S,2021-11-06T22:43:30.1Z,3,REGULAR,freethrow,2 of 2,[],1626174,,,1610612745,64,59,2021-11-06T22:43:30Z,4290000,,,0,,C. Wood Free Throw 2 of 2 (8 PTS),[1626174],1610612745.0,HOU,,,,,,,,Made,Wood,C. Wood,,,,,,,,8.0,,,,,,,,,,,,
440,PT03M32.00S,2021-11-06T22:43:50.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203115,9.149145860709593,35.294117647058826,1610612743,64,59,2021-11-06T22:46:59Z,4300000,74.0,34.0,1,left,MISS W. Barton 8' driving floating Shot,[203115],1610612743.0,DEN,driving floating,,,,,,8.08,Missed,Barton,W. Barton,,,,,,,,,,,,,,,,,,,,
441,PT03M26.00S,2021-11-06T22:43:56.1Z,3,REGULAR,rebound,offensive,[],203999,,,1610612743,64,59,2021-11-06T22:44:01Z,4310000,,,0,,N. Jokic REBOUND (Off:2 Def:10),[203999],1610612743.0,DEN,,,,,,,,,Jokic,N. Jokic,440.0,12.0,10.0,2.0,,,,,,,,,,,,,,,,
442,PT03M26.00S,2021-11-06T22:43:55.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203999,5.590000152587891,50.0,1610612743,64,59,2021-11-06T22:43:55Z,4320000,0.0,0.0,1,left,MISS N. Jokic putback Layup,[203999],1610612743.0,DEN,putback,,,,,,0.0,Missed,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,,,
443,PT03M21.00S,2021-11-06T22:44:00.3Z,3,REGULAR,rebound,offensive,[],201145,,,1610612743,64,59,2021-11-06T22:44:00Z,4330000,,,0,,J. Green REBOUND (Off:2 Def:1),[201145],1610612743.0,DEN,,,,,,,,,Green,J. Green,442.0,3.0,1.0,2.0,,,,,,,,,,,,,,,,
444,PT03M21.00S,2021-11-06T22:44:00.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",201145,5.590000152587891,50.0,1610612743,64,59,2021-11-06T22:44:00Z,4340000,0.0,0.0,1,left,MISS J. Green tip Layup,[201145],1610612743.0,DEN,tip,,,,,,0.0,Missed,Green,J. Green,,,,,,,,,,,,,,,,,,,,
445,PT03M20.00S,2021-11-06T22:44:00.9Z,3,REGULAR,rebound,defensive,[],1626174,,,1610612745,64,59,2021-11-06T22:44:00Z,4350000,,,0,,C. Wood REBOUND (Off:0 Def:12),[1626174],1610612745.0,HOU,,,,,,,,,Wood,C. Wood,444.0,12.0,12.0,0.0,,,,,,,,,,,,,,,,
