actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
367,PT07M26.00S,2021-10-23T02:30:45.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627751,92.32917214191852,58.08823529411765,1610612759,61,63,2021-10-23T02:30:50Z,3590000,40.0,20.0,1,right,MISS J. Poeltl Layup,[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,4.49,Missed,,,,,,,,,,,,,,,,,,
368,PT07M24.00S,2021-10-23T02:30:47.2Z,3,REGULAR,rebound,defensive,[],203999,,,1610612743,61,63,2021-10-23T02:30:50Z,3600000,,,0,,N. Jokic REBOUND (Off:4 Def:4),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,367.0,8.0,4.0,4.0,,,,,,,,,,
369,PT07M20.00S,2021-10-23T02:30:52.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203999,6.652431011826544,52.94117647058824,1610612743,63,63,2021-10-23T02:31:01Z,3610000,-15.0,10.0,1,left,N. Jokic running Layup (17 PTS),[203999],1610612743.0,DEN,running,,,Jokic,N. Jokic,,,,,1.78,Made,17.0,,,,,,,,,,,,,,,,,
370,PT07M09.00S,2021-10-23T02:31:07.1Z,3,REGULAR,foul,personal,['2freethrow'],203999,,,1610612759,63,63,2021-10-23T02:31:13Z,3620000,,,0,,N. Jokic shooting personal FOUL (3 PF) (Poeltl 2 FT),"[203999, 1627751]",1610612743.0,DEN,shooting,,,Jokic,N. Jokic,,,,,,,,,,,,,,,200834.0,,,,3.0,0.0,Poeltl,1627751.0,,
372,PT07M09.00S,2021-10-23T02:31:32.0Z,3,REGULAR,freethrow,1 of 2,[],1627751,,,1610612759,63,63,2021-10-23T02:31:32Z,3640000,,,0,,MISS J. Poeltl Free Throw 1 of 2,[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,Missed,,,,,,,,,,,,,,,,,,
373,PT07M09.00S,2021-10-23T02:31:32.0Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612759,63,63,2021-10-23T02:31:32Z,3650000,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,,,,,372.0,,,,,,,,,,,,,
374,PT07M09.00S,2021-10-23T02:31:47.9Z,3,REGULAR,freethrow,2 of 2,[],1627751,,,1610612759,63,64,2021-10-23T02:31:47Z,3660000,,,0,,J. Poeltl Free Throw 2 of 2 (9 PTS),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
375,PT06M58.00S,2021-10-23T02:32:01.2Z,3,REGULAR,3pt,Jump Shot,[],1628420,28.465834428383708,22.058823529411764,1610612743,63,64,2021-10-23T02:32:11Z,3670000,140.0,215.0,1,left,MISS M. Morris 25' 3PT,[1628420],1610612743.0,DEN,,,,Morris,M. Morris,,,,,25.65,Missed,,,,,,,,,,,,,,,,,,
376,PT06M54.00S,2021-10-23T02:32:04.6Z,3,REGULAR,rebound,defensive,[],1627749,,,1610612759,63,64,2021-10-23T02:32:04Z,3680000,,,0,,D. Murray REBOUND (Off:1 Def:4),[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,,,,,375.0,5.0,4.0,1.0,,,,,,,,,,
377,PT06M48.00S,2021-10-23T02:32:13.8Z,3,REGULAR,foul,offensive,[],1627751,,,1610612759,63,64,2021-10-23T02:32:39Z,3690000,,,0,,J. Poeltl offensive FOUL (3 PF),"[1627751, 203115]",1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,2882.0,,,,3.0,0.0,Barton,203115.0,,
379,PT06M48.00S,2021-10-23T02:32:13.8Z,3,REGULAR,turnover,offensive foul,[],1627751,,,1610612759,63,64,2021-10-23T02:32:13Z,3710000,,,0,,J. Poeltl offensive foul TURNOVER (2 TO),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,2882.0,2.0,,,,,,,,
380,PT06M48.00S,2021-10-23T02:32:23.7Z,3,REGULAR,substitution,out,[],203926,,,1610612743,63,64,2021-10-23T02:32:25Z,3720000,,,0,,SUB out: D. McDermott,[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,,,,,,,,,,,,,,,,,,,,
381,PT06M48.00S,2021-10-23T02:32:23.7Z,3,REGULAR,substitution,in,[],1629022,,,1610612743,63,64,2021-10-23T02:32:25Z,3730000,,,0,,SUB in: L. Walker IV,[1629022],1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,,,,,,,,,,,,,,,,,,,,
382,PT06M41.00S,2021-10-23T02:32:48.6Z,3,REGULAR,foul,offensive,[],203932,,,1610612743,63,64,2021-10-23T02:32:56Z,3740000,,,0,,A. Gordon charge offensive FOUL (3 PF),"[203932, 1629640]",1610612743.0,DEN,charge,,,Gordon,A. Gordon,,,,,,,,,,,,,,,200834.0,,,,3.0,0.0,Johnson,1629640.0,,
384,PT06M41.00S,2021-10-23T02:32:48.6Z,3,REGULAR,turnover,offensive foul,[],203932,,,1610612743,63,64,2021-10-23T02:32:48Z,3760000,,,0,,A. Gordon offensive foul TURNOVER (3 TO),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,200834.0,3.0,,,,,,,,
402,PT06M41.00S,2021-10-23T02:33:10.3Z,3,REGULAR,violation,delay-of-game,['team'],0,,,1610612759,63,64,2021-10-23T02:34:47Z,3770000,,,0,,TEAM delay-of-game VIOLATION,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
386,PT06M23.00S,2021-10-23T02:33:32.1Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],1627751,75.3777923784494,51.225490196078425,1610612759,63,64,2021-10-23T02:35:10Z,3780000,6.0,179.0,1,right,MISS J. Poeltl 17' floating Shot,[1627751],1610612759.0,SAS,floating,,,Poeltl,J. Poeltl,,,,,17.9,Missed,,,,,,,,,,,,,,,,,,
387,PT06M18.00S,2021-10-23T02:33:35.9Z,3,REGULAR,rebound,defensive,[],203115,,,1610612743,63,64,2021-10-23T02:33:35Z,3790000,,,0,,W. Barton REBOUND (Off:1 Def:3),[203115],1610612743.0,DEN,,,,Barton,W. Barton,,,,,,,,,,,386.0,4.0,3.0,1.0,,,,,,,,,,
388,PT06M13.00S,2021-10-23T02:33:41.4Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1629008,9.149145860709593,42.8921568627451,1610612743,65,64,2021-10-23T02:37:03Z,3800000,36.0,34.0,1,left,M. Porter Jr. driving Layup (4 PTS) (W. Barton 4 AST),"[1629008, 203115]",1610612743.0,DEN,driving,,,Porter Jr.,M. Porter Jr.,,,,,4.88,Made,4.0,W. Barton,203115.0,4.0,,,,,,,,,,,,,,
390,PT05M58.00S,2021-10-23T02:33:55.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629022,92.06636005256242,63.970588235294116,1610612759,65,64,2021-10-23T02:34:08Z,3820000,70.0,22.0,1,right,MISS L. Walker IV 7' driving floating Shot,[1629022],1610612759.0,SAS,driving floating,,,Walker IV,L. Walker IV,,,,,7.33,Missed,,,,,,,,,,,,,,,,,,
391,PT05M56.00S,2021-10-23T02:33:57.9Z,3,REGULAR,rebound,defensive,[],203999,,,1610612743,65,64,2021-10-23T02:34:08Z,3830000,,,0,,N. Jokic REBOUND (Off:4 Def:5),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,390.0,9.0,5.0,4.0,,,,,,,,,,
392,PT05M52.00S,2021-10-23T02:34:02.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203115,11.383048620236531,49.01960784313725,1610612743,65,64,2021-10-23T02:34:16Z,3840000,5.0,55.0,1,left,MISS W. Barton running Layup,[203115],1610612743.0,DEN,running,,,Barton,W. Barton,,,,,5.47,Missed,,,,,,,,,,,,,,,,,,
393,PT05M49.00S,2021-10-23T02:34:05.1Z,3,REGULAR,rebound,defensive,[],1627751,,,1610612759,65,64,2021-10-23T02:34:05Z,3850000,,,0,,J. Poeltl REBOUND (Off:1 Def:4),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,392.0,5.0,4.0,1.0,,,,,,,,,,
394,PT05M45.00S,2021-10-23T02:34:09.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629022,92.59198423127464,48.77450980392157,1610612759,65,64,2021-10-23T02:34:23Z,3860000,-6.0,17.0,1,right,MISS L. Walker IV driving Layup,[1629022],1610612759.0,SAS,driving,,,Walker IV,L. Walker IV,,,,,1.82,Missed,,,,,,,,,,,,,,,,,,
395,PT05M43.00S,2021-10-23T02:34:11.2Z,3,REGULAR,rebound,defensive,[],203999,,,1610612743,65,64,2021-10-23T02:34:11Z,3870000,,,0,,N. Jokic REBOUND (Off:4 Def:6),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,394.0,10.0,6.0,4.0,,,,,,,,,,
396,PT05M39.00S,2021-10-23T02:34:16.1Z,3,REGULAR,foul,personal,[],1629640,,,1610612743,65,64,2021-10-23T02:34:20Z,3880000,,,0,,K. Johnson personal FOUL (2 PF),"[1629640, 203999]",1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,1627963.0,,,,2.0,0.0,Jokic,203999.0,,
398,PT05M39.00S,2021-10-23T02:34:22.3Z,3,REGULAR,substitution,out,[],1627749,,,1610612743,65,64,2021-10-23T02:34:30Z,3900000,,,0,,SUB out: D. Murray,[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,,,,,
399,PT05M39.00S,2021-10-23T02:34:22.3Z,3,REGULAR,substitution,out,[],1627751,,,1610612743,65,64,2021-10-23T02:34:30Z,3910000,,,0,,SUB out: J. Poeltl,[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,
400,PT05M39.00S,2021-10-23T02:34:22.3Z,3,REGULAR,substitution,in,[],1629234,,,1610612743,65,64,2021-10-23T02:34:30Z,3920000,,,0,,SUB in: D. Eubanks,[1629234],1610612759.0,SAS,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,,,,,,,,
401,PT05M39.00S,2021-10-23T02:34:22.3Z,3,REGULAR,substitution,in,[],1630170,,,1610612743,65,64,2021-10-23T02:34:30Z,3930000,,,0,,SUB in: D. Vassell,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,
403,PT05M33.00S,2021-10-23T02:34:50.3Z,3,REGULAR,2pt,Jump Shot,[],1628420,23.078186596583443,69.36274509803921,1610612743,67,64,2021-10-23T02:34:55Z,3940000,-97.0,164.0,1,left,M. Morris 19' pullup Jump Shot (11 PTS),[1628420],1610612743.0,DEN,pullup,,,Morris,M. Morris,,,,,19.08,Made,11.0,,,,,,,,,,,,,,,,,
404,PT05M33.00S,2021-10-23T02:34:56.8Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612759,67,64,2021-10-23T02:34:56Z,3950000,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
405,PT05M19.00S,2021-10-23T02:37:59.4Z,3,REGULAR,foul,personal,[],1629008,,,1610612759,67,64,2021-10-23T02:38:35Z,3960000,,,0,,M. Porter Jr. personal FOUL (4 PF),"[1629008, 1629234]",1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,,,2882.0,,,,4.0,0.0,Eubanks,1629234.0,,
407,PT05M19.00S,2021-10-23T02:38:10.9Z,3,REGULAR,substitution,out,[],1629008,,,1610612759,67,64,2021-10-23T02:38:16Z,3980000,,,0,,SUB out: M. Porter Jr.,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,
408,PT05M19.00S,2021-10-23T02:38:10.9Z,3,REGULAR,substitution,in,[],1628408,,,1610612759,67,64,2021-10-23T02:38:16Z,3990000,,,0,,SUB in: P. Dozier,[1628408],1610612743.0,DEN,,,,Dozier,P. Dozier,,,,,,,,,,,,,,,,,,,,,,,,
409,PT05M09.00S,2021-10-23T02:38:31.9Z,3,REGULAR,3pt,Jump Shot,[],1628401,66.96780551905388,37.745098039215684,1610612759,67,64,2021-10-23T02:38:38Z,4000000,-61.0,258.0,1,right,MISS D. White 26' pullup 3PT,[1628401],1610612759.0,SAS,pullup,,,White,D. White,,,,,26.52,Missed,,,,,,,,,,,,,,,,,,
410,PT05M06.00S,2021-10-23T02:38:34.9Z,3,REGULAR,rebound,defensive,[],203999,,,1610612743,67,64,2021-10-23T02:38:38Z,4010000,,,0,,N. Jokic REBOUND (Off:4 Def:7),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,409.0,11.0,7.0,4.0,,,,,,,,,,
411,PT04M54.00S,2021-10-23T02:38:47.4Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],203999,10.726018396846255,43.627450980392155,1610612743,67,64,2021-10-23T02:38:53Z,4020000,32.0,48.0,1,left,MISS N. Jokic turnaround Hook,[203999],1610612743.0,DEN,turnaround,,,Jokic,N. Jokic,,,,,5.79,Missed,,,,,,,,,,,,,,,,,,
412,PT04M49.00S,2021-10-23T02:38:52.4Z,3,REGULAR,rebound,offensive,[],203999,,,1610612743,67,64,2021-10-23T02:38:53Z,4030000,,,0,,N. Jokic REBOUND (Off:5 Def:7),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,411.0,12.0,7.0,5.0,,,,,,,,,,
413,PT04M49.00S,2021-10-23T02:38:52.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203999,5.590000152587891,50.0,1610612743,67,64,2021-10-23T02:38:52Z,4040000,0.0,0.0,1,left,MISS N. Jokic tip Layup,[203999],1610612743.0,DEN,tip,,,Jokic,N. Jokic,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,
414,PT04M49.00S,2021-10-23T02:38:52.9Z,3,REGULAR,rebound,defensive,[],1629234,,,1610612759,67,64,2021-10-23T02:38:52Z,4050000,,,0,,D. Eubanks REBOUND (Off:0 Def:3),[1629234],1610612759.0,SAS,,,,Eubanks,D. Eubanks,,,,,,,,,,,413.0,3.0,3.0,0.0,,,,,,,,,,
415,PT04M35.00S,2021-10-23T02:39:06.3Z,3,REGULAR,2pt,Jump Shot,[],1630170,72.7496714848883,56.127450980392155,1610612759,67,64,2021-10-23T02:39:11Z,4060000,31.0,204.0,1,right,MISS D. Vassell 20' pullup Shot,[1630170],1610612759.0,SAS,pullup,,,Vassell,D. Vassell,,,,,20.6,Missed,,,,,,,,,,,,,,,,,,
416,PT04M33.00S,2021-10-23T02:39:08.3Z,3,REGULAR,rebound,offensive,[],1629234,,,1610612759,67,64,2021-10-23T02:39:11Z,4070000,,,0,,D. Eubanks REBOUND (Off:1 Def:3),[1629234],1610612759.0,SAS,,,,Eubanks,D. Eubanks,,,,,,,,,,,415.0,4.0,3.0,1.0,,,,,,,,,,
417,PT04M25.00S,2021-10-23T02:39:15.7Z,3,REGULAR,turnover,lost ball,[],1629640,,,1610612759,67,64,2021-10-23T02:39:27Z,4080000,,,0,,K. Johnson lost ball TURNOVER (1 TO),"[1629640, 203999]",1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,1.0,Jokic,203999.0,,,,,,
418,PT04M25.00S,2021-10-23T02:39:15.7Z,3,REGULAR,steal,,[],203999,,,1610612743,67,64,2021-10-23T02:39:17Z,4090000,,,0,,N. Jokic STEAL (2 STL),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,,,,,,,
419,PT04M20.00S,2021-10-23T02:39:20.5Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1628420,10.85742444152431,4.166666666666666,1610612743,67,64,2021-10-23T02:39:32Z,4100000,229.0,50.0,1,left,MISS M. Morris 3PT,[1628420],1610612743.0,DEN,,,,Morris,M. Morris,,,,,23.45,Missed,,,,,,,,,,,,,,,,,,
420,PT04M16.00S,2021-10-23T02:39:24.8Z,3,REGULAR,rebound,defensive,[],1629022,,,1610612759,67,64,2021-10-23T02:39:24Z,4110000,,,0,,L. Walker IV REBOUND (Off:0 Def:3),[1629022],1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,,,,,,,419.0,3.0,3.0,0.0,,,,,,,,,,
421,PT04M05.00S,2021-10-23T02:39:35.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628401,92.59198423127464,43.38235294117647,1610612759,67,66,2021-10-23T02:39:40Z,4120000,-33.0,17.0,1,right,D. White driving Layup (9 PTS),[1628401],1610612759.0,SAS,driving,,,White,D. White,,,,,3.73,Made,9.0,,,,,,,,,,,,,,,,,
422,PT03M46.00S,2021-10-23T02:39:56.8Z,3,REGULAR,foul,personal,['2freethrow'],1629234,,,1610612743,67,66,2021-10-23T02:40:07Z,4130000,,,0,,D. Eubanks shooting personal FOUL (4 PF) (Gordon 2 FT),"[1629234, 203932]",1610612759.0,SAS,shooting,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,1627963.0,,,,4.0,0.0,Gordon,203932.0,,
424,PT03M46.00S,2021-10-23T02:40:23.9Z,3,REGULAR,freethrow,1 of 2,[],203932,,,1610612743,68,66,2021-10-23T02:40:23Z,4150000,,,0,,A. Gordon Free Throw 1 of 2 (7 PTS),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
425,PT03M46.00S,2021-10-23T02:40:24.4Z,3,REGULAR,substitution,out,[],1628420,,,1610612743,68,66,2021-10-23T02:40:27Z,4160000,,,0,,SUB out: M. Morris,[1628420],1610612743.0,DEN,,,,Morris,M. Morris,,,,,,,,,,,,,,,,,,,,,,,,
426,PT03M46.00S,2021-10-23T02:40:24.4Z,3,REGULAR,substitution,in,[],1630267,,,1610612743,68,66,2021-10-23T02:40:27Z,4170000,,,0,,SUB in: F. Campazzo,[1630267],1610612743.0,DEN,,,,Campazzo,F. Campazzo,,,,,,,,,,,,,,,,,,,,,,,,
427,PT03M46.00S,2021-10-23T02:40:43.8Z,3,REGULAR,freethrow,2 of 2,[],203932,,,1610612743,69,66,2021-10-23T02:40:43Z,4180000,,,0,,A. Gordon Free Throw 2 of 2 (8 PTS),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
428,PT03M36.00S,2021-10-23T02:40:55.6Z,3,REGULAR,turnover,lost ball,[],1629234,,,1610612759,69,66,2021-10-23T02:41:01Z,4190000,,,0,,D. Eubanks lost ball TURNOVER (3 TO),"[1629234, 203999]",1610612759.0,SAS,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,3.0,Jokic,203999.0,,,,,,
429,PT03M36.00S,2021-10-23T02:40:55.6Z,3,REGULAR,steal,,[],203999,,,1610612743,69,66,2021-10-23T02:40:57Z,4200000,,,0,,N. Jokic STEAL (3 STL),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,,,,,,,
430,PT03M33.00S,2021-10-23T02:40:58.3Z,3,REGULAR,turnover,bad pass,[],203999,,,1610612743,69,66,2021-10-23T02:41:04Z,4210000,,,0,,N. Jokic bad pass TURNOVER (5 TO),"[203999, 1629022]",1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,5.0,Walker IV,1629022.0,,,,,,
431,PT03M33.00S,2021-10-23T02:40:58.3Z,3,REGULAR,steal,,[],1629022,,,1610612759,69,66,2021-10-23T02:41:00Z,4220000,,,0,,L. Walker IV STEAL (1 STL),[1629022],1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,,,,,,,,,,,,,,,,,,,,
432,PT03M29.00S,2021-10-23T02:41:02.2Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1628401,93.51182654402102,96.32352941176471,1610612759,69,66,2021-10-23T02:41:11Z,4230000,232.0,8.0,1,right,MISS D. White 3PT,[1628401],1610612759.0,SAS,,,,White,D. White,,,,,23.18,Missed,,,,,,,,,,,,,,,,,,
433,PT03M26.00S,2021-10-23T02:41:05.2Z,3,REGULAR,rebound,defensive,[],203115,,,1610612743,69,66,2021-10-23T02:41:11Z,4240000,,,0,,W. Barton REBOUND (Off:1 Def:4),[203115],1610612743.0,DEN,,,,Barton,W. Barton,,,,,,,,,,,432.0,5.0,4.0,1.0,,,,,,,,,,
434,PT03M20.00S,2021-10-23T02:41:11.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203115,6.1268068331143235,44.11764705882353,1610612743,71,66,2021-10-23T02:41:15Z,4250000,29.0,5.0,1,left,W. Barton driving Layup (12 PTS) (F. Campazzo 3 AST),"[203115, 1630267]",1610612743.0,DEN,driving,,,Barton,W. Barton,,,,,2.98,Made,12.0,F. Campazzo,1630267.0,3.0,,,,,,,,,,,,,,
436,PT03M00.00S,2021-10-23T02:41:34.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629640,93.77463863337714,42.40196078431372,1610612759,71,66,2021-10-23T02:41:42Z,4270000,-38.0,6.0,1,right,MISS K. Johnson driving finger roll Layup - blocked,"[1629640, 203999]",1610612759.0,SAS,driving finger roll,,,Johnson,K. Johnson,,,,,3.85,Missed,,,,,,,,,,,,,,,,,Jokic,203999.0
437,PT03M00.00S,2021-10-23T02:41:34.9Z,3,REGULAR,block,,[],203999,,,1610612759,71,66,2021-10-23T02:41:37Z,4280000,,,0,,N. Jokic BLOCK (1 BLK),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,,,,,,,
438,PT03M00.00S,2021-10-23T02:41:34.9Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612759,71,66,2021-10-23T02:41:42Z,4290000,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,,,,,436.0,,,,,,,,,,,,,
439,PT03M00.00S,2021-10-23T02:41:40.7Z,3,REGULAR,substitution,out,[],203932,,,1610612759,71,66,2021-10-23T02:42:01Z,4300000,,,0,,SUB out: A. Gordon,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,
440,PT03M00.00S,2021-10-23T02:41:40.7Z,3,REGULAR,substitution,out,[],1629640,,,1610612759,71,66,2021-10-23T02:42:01Z,4310000,,,0,,SUB out: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,
441,PT03M00.00S,2021-10-23T02:41:40.7Z,3,REGULAR,substitution,out,[],1628401,,,1610612759,71,66,2021-10-23T02:42:01Z,4320000,,,0,,SUB out: D. White,[1628401],1610612759.0,SAS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,
442,PT03M00.00S,2021-10-23T02:41:40.7Z,3,REGULAR,substitution,out,[],1629234,,,1610612759,71,66,2021-10-23T02:42:01Z,4330000,,,0,,SUB out: D. Eubanks,[1629234],1610612759.0,SAS,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,,,,,,,,
443,PT03M00.00S,2021-10-23T02:41:40.7Z,3,REGULAR,substitution,in,[],201145,,,1610612759,71,66,2021-10-23T02:42:01Z,4340000,,,0,,SUB in: J. Green,[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,
444,PT03M00.00S,2021-10-23T02:41:40.7Z,3,REGULAR,substitution,in,[],1627749,,,1610612759,71,66,2021-10-23T02:42:01Z,4350000,,,0,,SUB in: D. Murray,[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,,,,,
445,PT03M00.00S,2021-10-23T02:41:40.7Z,3,REGULAR,substitution,in,[],201152,,,1610612759,71,66,2021-10-23T02:42:01Z,4360000,,,0,,SUB in: T. Young,[201152],1610612759.0,SAS,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,
446,PT03M00.00S,2021-10-23T02:41:40.7Z,3,REGULAR,substitution,in,[],203926,,,1610612759,71,66,2021-10-23T02:42:01Z,4370000,,,0,,SUB in: D. McDermott,[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,,,,,,,,,,,,,,,,,,,,
447,PT02M55.00S,2021-10-23T02:42:05.0Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],201152,92.19776609724047,78.18627450980392,1610612759,71,66,2021-10-23T02:42:12Z,4380000,141.0,21.0,1,right,MISS T. Young 14' fadeaway Shot,[201152],1610612759.0,SAS,fadeaway,,,Young,T. Young,,,,,14.24,Missed,,,,,,,,,,,,,,,,,,
448,PT02M51.00S,2021-10-23T02:42:09.0Z,3,REGULAR,rebound,defensive,[],1630267,,,1610612743,71,66,2021-10-23T02:42:12Z,4390000,,,0,,F. Campazzo REBOUND (Off:0 Def:4),[1630267],1610612743.0,DEN,,,,Campazzo,F. Campazzo,,,,,,,,,,,447.0,4.0,4.0,0.0,,,,,,,,,,
449,PT02M47.00S,2021-10-23T02:42:12.2Z,3,REGULAR,3pt,Jump Shot,[],203999,33.327858081471746,48.77450980392157,1610612743,74,66,2021-10-23T02:42:23Z,4400000,6.0,261.0,1,left,N. Jokic 26' 3PT  (20 PTS) (F. Campazzo 4 AST),"[203999, 1630267]",1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,26.09,Made,20.0,F. Campazzo,1630267.0,4.0,,,,,,,,,,,,,,
451,PT02M34.00S,2021-10-23T02:42:24.7Z,3,REGULAR,3pt,Jump Shot,[],1629022,67.09921156373193,34.31372549019608,1610612759,74,66,2021-10-23T02:42:29Z,4420000,-78.0,257.0,1,right,MISS L. Walker IV 26' 3PT,[1629022],1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,26.85,Missed,,,,,,,,,,,,,,,,,,
452,PT02M32.00S,2021-10-23T02:42:26.7Z,3,REGULAR,rebound,defensive,[],1628408,,,1610612743,74,66,2021-10-23T02:42:29Z,4430000,,,0,,P. Dozier REBOUND (Off:0 Def:2),[1628408],1610612743.0,DEN,,,,Dozier,P. Dozier,,,,,,,,,,,451.0,2.0,2.0,0.0,,,,,,,,,,
453,PT02M25.00S,2021-10-23T02:42:34.3Z,3,REGULAR,3pt,Jump Shot,[],201145,8.360709592641262,4.166666666666666,1610612743,74,66,2021-10-23T02:42:39Z,4440000,229.0,26.0,1,left,MISS J. Green 3PT,[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,23.07,Missed,,,,,,,,,,,,,,,,,,
454,PT02M22.00S,2021-10-23T02:42:37.3Z,3,REGULAR,rebound,defensive,[],1627749,,,1610612759,74,66,2021-10-23T02:42:39Z,4450000,,,0,,D. Murray REBOUND (Off:1 Def:5),[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,,,,,453.0,6.0,5.0,1.0,,,,,,,,,,
