actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
371,PT04M42.00S,2021-11-19T03:31:46.0Z,3,REGULAR,substitution,out,[],203083,,,1610612743,65,78,2021-11-19T03:31:59Z,3670000,,,0,,SUB out: A. Drummond,[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,
372,PT04M42.00S,2021-11-19T03:31:46.0Z,3,REGULAR,substitution,in,[],1628408,,,1610612743,65,78,2021-11-19T03:31:59Z,3680000,,,0,,SUB in: P. Dozier,[1628408],1610612743.0,DEN,,,,Dozier,P. Dozier,,,,,,,,,,,,,,,,,,,,,,,,
373,PT04M42.00S,2021-11-19T03:31:46.0Z,3,REGULAR,substitution,in,[],1629646,,,1610612743,65,78,2021-11-19T03:31:59Z,3690000,,,0,,SUB in: C. Bassey,[1629646],1610612755.0,PHI,,,,Bassey,C. Bassey,,,,,,,,,,,,,,,,,,,,,,,,
374,PT04M33.00S,2021-11-19T03:32:09.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203932,6.783837056504599,42.15686274509804,1610612743,65,78,2021-11-19T03:32:16Z,3700000,39.0,11.0,1,left,MISS A. Gordon reverse Layup,[203932],1610612743.0,DEN,reverse,,,Gordon,A. Gordon,,,,,4.08,Missed,,,,,,,,,,,,,,,,,,
375,PT04M33.00S,2021-11-19T03:32:09.1Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612743,65,78,2021-11-19T03:32:18Z,3710000,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,,,374.0,,,,,,,,,,,,,,,,,
376,PT04M19.00S,2021-11-19T03:32:40.1Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],203999,25.443495400788436,50.0,1610612743,65,78,2021-11-19T03:32:45Z,3720000,0.0,187.0,1,left,MISS N. Jokic 18' Jump Shot,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,18.67,Missed,,,,,,,,,,,,,,,,,,
377,PT04M15.00S,2021-11-19T03:32:44.1Z,3,REGULAR,rebound,defensive,[],1630178,,,1610612755,65,78,2021-11-19T03:32:45Z,3730000,,,0,,T. Maxey REBOUND (Off:0 Def:3),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,376.0,3.0,3.0,0.0,,,,,,,,,,,,,,
378,PT03M51.00S,2021-11-19T03:33:07.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202699,89.83245729303549,60.29411764705882,1610612755,65,78,2021-11-19T03:33:13Z,3740000,51.0,43.0,1,right,MISS T. Harris 6' driving floating Shot,[202699],1610612755.0,PHI,driving floating,,,Harris,T. Harris,,,,,6.72,Missed,,,,,,,,,,,,,,,,,,
379,PT03M46.00S,2021-11-19T03:33:12.6Z,3,REGULAR,rebound,offensive,[],1629646,,,1610612755,65,78,2021-11-19T03:33:12Z,3750000,,,0,,C. Bassey REBOUND (Off:3 Def:1),[1629646],1610612755.0,PHI,,,,Bassey,C. Bassey,,,,,,,378.0,4.0,1.0,3.0,,,,,,,,,,,,,,
380,PT03M46.00S,2021-11-19T03:33:12.6Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1629646,94.40999984741211,50.0,1610612755,65,78,2021-11-19T03:33:12Z,3760000,0.0,0.0,1,right,MISS C. Bassey putback DUNK,[1629646],1610612755.0,PHI,putback,,,Bassey,C. Bassey,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,
381,PT03M45.00S,2021-11-19T03:33:13.1Z,3,REGULAR,rebound,defensive,[],1628408,,,1610612743,65,78,2021-11-19T03:33:13Z,3770000,,,0,,P. Dozier REBOUND (Off:0 Def:1),[1628408],1610612743.0,DEN,,,,Dozier,P. Dozier,,,,,,,380.0,1.0,1.0,0.0,,,,,,,,,,,,,,
382,PT03M43.00S,2021-11-19T03:33:14.7Z,3,REGULAR,3pt,Jump Shot,[],203932,9.280551905387648,3.6764705882352944,1610612743,65,78,2021-11-19T03:33:21Z,3780000,232.0,35.0,1,left,MISS A. Gordon 3PT,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,23.42,Missed,,,,,,,,,,,,,,,,,,
383,PT03M39.00S,2021-11-19T03:33:18.7Z,3,REGULAR,rebound,defensive,[],202699,,,1610612755,65,78,2021-11-19T03:33:21Z,3790000,,,0,,T. Harris REBOUND (Off:0 Def:4),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,382.0,4.0,4.0,0.0,,,,,,,,,,,,,,
384,PT03M35.00S,2021-11-19T03:33:23.7Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1630178,79.45137976346912,89.95098039215686,1610612755,65,81,2021-11-19T03:33:29Z,3800000,200.0,141.0,1,right,T. Maxey 24' 3PT  (17 PTS) (S. Milton 4 AST),"[1630178, 1629003]",1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,24.44,Made,,,,,17.0,S. Milton,1629003.0,4.0,,,,,,,,,,
450,PT03M18.00S,2021-11-19T03:33:32.9Z,3,REGULAR,turnover,lost ball,[],1628420,,,1610612743,65,81,2021-11-19T03:46:12Z,3815000,,,0,,M. Morris lost ball TURNOVER (1 TO),[1628420],1610612743.0,DEN,,,,Morris,M. Morris,,,,,,,,,,,,,,,,1.0,,,,,,,,
386,PT03M18.00S,2021-11-19T03:33:42.2Z,3,REGULAR,foul,personal,[],1628420,,,1610612755,65,81,2021-11-19T03:46:12Z,3820000,,,0,,M. Morris loose ball personal FOUL (3 PF),"[1628420, 1630178]",1610612743.0,DEN,loose ball,,,Morris,M. Morris,,,,,,,,,,,,,,,1628951.0,,3.0,0.0,Maxey,1630178.0,,,,
389,PT03M18.00S,2021-11-19T03:33:49.1Z,3,REGULAR,substitution,out,[],1628420,,,1610612755,65,81,2021-11-19T03:34:02Z,3850000,,,0,,SUB out: M. Morris,[1628420],1610612743.0,DEN,,,,Morris,M. Morris,,,,,,,,,,,,,,,,,,,,,,,,
390,PT03M18.00S,2021-11-19T03:33:49.1Z,3,REGULAR,substitution,out,[],1627777,,,1610612755,65,81,2021-11-19T03:34:02Z,3860000,,,0,,SUB out: G. Niang,[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,
391,PT03M18.00S,2021-11-19T03:33:49.1Z,3,REGULAR,substitution,in,[],1630538,,,1610612755,65,81,2021-11-19T03:34:02Z,3870000,,,0,,SUB in: B. Hyland,[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,,,,,,,,,,,,,,,,,,,
392,PT03M18.00S,2021-11-19T03:33:49.1Z,3,REGULAR,substitution,in,[],1627788,,,1610612755,65,81,2021-11-19T03:34:02Z,3880000,,,0,,SUB in: F. Korkmaz,[1627788],1610612755.0,PHI,,,,Korkmaz,F. Korkmaz,,,,,,,,,,,,,,,,,,,,,,,,
393,PT03M05.00S,2021-11-19T03:34:19.3Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",202699,84.70762155059133,35.78431372549019,1610612755,65,83,2021-11-19T03:34:24Z,3890000,-71.0,91.0,1,right,T. Harris 11' turnaround Jump Shot (11 PTS),[202699],1610612755.0,PHI,turnaround,,,Harris,T. Harris,,,,,11.56,Made,,,,,11.0,,,,,,,,,,,,,
394,PT02M52.00S,2021-11-19T03:34:33.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203115,12.434296977660972,37.254901960784316,1610612743,65,83,2021-11-19T03:34:41Z,3900000,64.0,64.0,1,left,MISS W. Barton 9' driving Layup - blocked,"[203115, 1629003]",1610612743.0,DEN,driving,,,Barton,W. Barton,,,,,9.06,Missed,,,,,,,,,,,,,,,Milton,1629003.0,,
395,PT02M52.00S,2021-11-19T03:34:33.0Z,3,REGULAR,block,,[],1629003,,,1610612743,65,83,2021-11-19T03:37:20Z,3910000,,,0,,S. Milton BLOCK (1 BLK),[1629003],1610612755.0,PHI,,,,Milton,S. Milton,,,,,,,,,,,,,,,,,,,,,,,,
396,PT02M49.00S,2021-11-19T03:34:36.0Z,3,REGULAR,rebound,offensive,[],203115,,,1610612743,65,83,2021-11-19T03:34:41Z,3920000,,,0,,W. Barton REBOUND (Off:1 Def:8),[203115],1610612743.0,DEN,,,,Barton,W. Barton,,,,,,,394.0,9.0,8.0,1.0,,,,,,,,,,,,,,
397,PT02M49.00S,2021-11-19T03:34:36.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203115,6.389618922470433,55.88235294117647,1610612743,65,83,2021-11-19T03:34:48Z,3930000,-29.0,8.0,1,left,MISS W. Barton reverse Layup - blocked,"[203115, 1629646]",1610612743.0,DEN,reverse,,,Barton,W. Barton,,,,,3.04,Missed,,,,,,,,,,,,,,,Bassey,1629646.0,,
402,PT02M49.00S,2021-11-19T03:34:36.4Z,3,REGULAR,block,,[],1629646,,,1610612743,65,83,2021-11-19T03:37:24Z,3935000,,,0,,C. Bassey BLOCK (3 BLK),[1629646],1610612755.0,PHI,,,,Bassey,C. Bassey,,,,,,,,,,,,,,,,,,,,,,,,
398,PT02M47.00S,2021-11-19T03:34:38.4Z,3,REGULAR,rebound,defensive,[],1629646,,,1610612755,65,83,2021-11-19T03:34:48Z,3940000,,,0,,C. Bassey REBOUND (Off:3 Def:2),[1629646],1610612755.0,PHI,,,,Bassey,C. Bassey,,,,,,,397.0,5.0,2.0,3.0,,,,,,,,,,,,,,
399,PT02M39.00S,2021-11-19T03:34:49.1Z,3,REGULAR,foul,personal,[],203999,,,1610612755,65,83,2021-11-19T03:35:03Z,3950000,,,0,,N. Jokic personal FOUL (2 PF),"[203999, 1629646]",1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,1628951.0,,2.0,0.0,Bassey,1629646.0,,,,
401,PT02M39.00S,2021-11-19T03:35:07.4Z,3,REGULAR,timeout,full,['team'],0,,,1610612755,65,83,2021-11-19T03:35:07Z,3970000,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403,PT02M25.00S,2021-11-19T03:37:55.9Z,3,REGULAR,2pt,Jump Shot,[],202699,81.15965834428384,32.35294117647059,1610612755,65,85,2021-11-19T03:38:02Z,3980000,-88.0,125.0,1,right,T. Harris 15' turnaround fadeaway Jump Shot (13 PTS) (T. Maxey 4 AST),"[202699, 1630178]",1610612755.0,PHI,turnaround fadeaway,,,Harris,T. Harris,,,,,15.27,Made,,,,,13.0,T. Maxey,1630178.0,4.0,,,,,,,,,,
405,PT02M05.00S,2021-11-19T03:38:15.3Z,3,REGULAR,3pt,Jump Shot,[],1630538,25.706307490144546,12.5,1610612743,65,85,2021-11-19T03:38:23Z,4000000,188.0,189.0,1,left,MISS B. Hyland 26' 3PT,[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,26.63,Missed,,,,,,,,,,,,,,,,,,
406,PT02M03.00S,2021-11-19T03:38:17.3Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612743,65,85,2021-11-19T03:38:23Z,4010000,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,,,405.0,,,,,,,,,,,,,,,,,
407,PT01M56.00S,2021-11-19T03:38:47.0Z,3,REGULAR,foul,personal,['2freethrow'],1629646,,,1610612743,65,85,2021-11-19T03:38:58Z,4020000,,,0,,C. Bassey shooting personal FOUL (3 PF) (Jokic 2 FT),"[1629646, 203999]",1610612755.0,PHI,shooting,,,Bassey,C. Bassey,,,,,,,,,,,,,,,1628951.0,,3.0,0.0,Jokic,203999.0,,,,
409,PT01M56.00S,2021-11-19T03:39:09.5Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],203999,,,1610612743,66,85,2021-11-19T03:39:09Z,4040000,,,0,,N. Jokic Free Throw 1 of 2 (28 PTS),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,Made,,,,,28.0,,,,,,,,,,,,,
410,PT01M56.00S,2021-11-19T03:39:10.0Z,3,REGULAR,substitution,out,[],203115,,,1610612743,66,85,2021-11-19T03:39:20Z,4050000,,,0,,SUB out: W. Barton,[203115],1610612743.0,DEN,,,,Barton,W. Barton,,,,,,,,,,,,,,,,,,,,,,,,
411,PT01M56.00S,2021-11-19T03:39:10.0Z,3,REGULAR,substitution,in,[],203085,,,1610612743,66,85,2021-11-19T03:39:20Z,4060000,,,0,,SUB in: A. Rivers,[203085],1610612743.0,DEN,,,,Rivers,A. Rivers,,,,,,,,,,,,,,,,,,,,,,,,
412,PT01M56.00S,2021-11-19T03:39:28.2Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],203999,,,1610612743,67,85,2021-11-19T03:39:28Z,4070000,,,0,,N. Jokic Free Throw 2 of 2 (29 PTS),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,Made,,,,,29.0,,,,,,,,,,,,,
413,PT01M43.00S,2021-11-19T03:39:42.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630178,81.15965834428384,37.99019607843137,1610612755,67,85,2021-11-19T03:39:52Z,4080000,-60.0,125.0,1,right,MISS T. Maxey 13' step back Shot,[1630178],1610612755.0,PHI,step back,,,Maxey,T. Maxey,,,,,13.83,Missed,,,,,,,,,,,,,,,,,,
414,PT01M39.00S,2021-11-19T03:39:46.9Z,3,REGULAR,rebound,defensive,[],1630538,,,1610612743,67,85,2021-11-19T03:39:52Z,4090000,,,0,,B. Hyland REBOUND (Off:0 Def:2),[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,,413.0,2.0,2.0,0.0,,,,,,,,,,,,,,
415,PT01M18.00S,2021-11-19T03:40:07.2Z,3,REGULAR,3pt,Jump Shot,[],203932,32.276609724047304,39.950980392156865,1610612743,67,85,2021-11-19T03:40:14Z,4100000,50.0,251.0,1,left,MISS A. Gordon 25' 3PT,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,25.59,Missed,,,,,,,,,,,,,,,,,,
416,PT01M14.00S,2021-11-19T03:40:11.2Z,3,REGULAR,rebound,defensive,[],1629003,,,1610612755,67,85,2021-11-19T03:40:14Z,4110000,,,0,,S. Milton REBOUND (Off:0 Def:4),[1629003],1610612755.0,PHI,,,,Milton,S. Milton,,,,,,,415.0,4.0,4.0,0.0,,,,,,,,,,,,,,
417,PT01M01.00S,2021-11-19T03:40:27.6Z,3,REGULAR,turnover,bad pass,[],1629003,,,1610612755,67,85,2021-11-19T03:41:23Z,4120000,,,0,,S. Milton bad pass TURNOVER (1 TO),"[1629003, 203085]",1610612755.0,PHI,,,,Milton,S. Milton,,,,,,,,,,,,,,,,1.0,,,,,,,Rivers,203085.0
418,PT01M01.00S,2021-11-19T03:40:27.6Z,3,REGULAR,steal,,[],203085,,,1610612743,67,85,2021-11-19T03:40:29Z,4130000,,,0,,A. Rivers STEAL (2 STL),[203085],1610612743.0,DEN,,,,Rivers,A. Rivers,,,,,,,,,,,,,,,,,,,,,,,,
419,PT00M54.30S,2021-11-19T03:40:31.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628408,7.046649145860711,53.67647058823529,1610612743,67,85,2021-11-19T03:40:41Z,4140000,-18.0,14.0,1,left,MISS P. Dozier running Layup - blocked,"[1628408, 202699]",1610612743.0,DEN,running,,,Dozier,P. Dozier,,,,,2.29,Missed,,,,,,,,,,,,,,,Harris,202699.0,,
420,PT00M54.30S,2021-11-19T03:40:31.8Z,3,REGULAR,block,,[],202699,,,1610612743,67,85,2021-11-19T03:40:33Z,4150000,,,0,,T. Harris BLOCK (1 BLK),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,,,,,,
421,PT00M53.50S,2021-11-19T03:40:32.6Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612743,67,85,2021-11-19T03:40:41Z,4160000,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,,,419.0,,,,,,,,,,,,,,,,,
422,PT00M53.50S,2021-11-19T03:40:36.9Z,3,REGULAR,substitution,out,[],1628408,,,1610612743,67,85,2021-11-19T03:40:42Z,4170000,,,0,,SUB out: P. Dozier,[1628408],1610612743.0,DEN,,,,Dozier,P. Dozier,,,,,,,,,,,,,,,,,,,,,,,,
423,PT00M53.50S,2021-11-19T03:40:36.9Z,3,REGULAR,substitution,in,[],1630210,,,1610612743,67,85,2021-11-19T03:40:42Z,4180000,,,0,,SUB in: M. Howard,[1630210],1610612743.0,DEN,,,,Howard,M. Howard,,,,,,,,,,,,,,,,,,,,,,,,
424,PT00M53.50S,2021-11-19T03:40:46.5Z,3,REGULAR,substitution,out,[],202699,,,1610612743,67,85,2021-11-19T03:40:55Z,4190000,,,0,,SUB out: T. Harris,[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,,,,,,
425,PT00M53.50S,2021-11-19T03:40:46.5Z,3,REGULAR,substitution,in,[],1627777,,,1610612743,67,85,2021-11-19T03:40:55Z,4200000,,,0,,SUB in: G. Niang,[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,
426,PT00M53.50S,2021-11-19T03:41:01.5Z,3,REGULAR,substitution,out,[],1630178,,,1610612743,67,85,2021-11-19T03:41:08Z,4210000,,,0,,SUB out: T. Maxey,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,
427,PT00M53.50S,2021-11-19T03:41:01.5Z,3,REGULAR,substitution,in,[],203552,,,1610612743,67,85,2021-11-19T03:41:08Z,4220000,,,0,,SUB in: S. Curry,[203552],1610612755.0,PHI,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,
428,PT00M50.00S,2021-11-19T03:41:09.9Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627788,,,1610612743,67,85,2021-11-19T03:41:20Z,4230000,,,0,,F. Korkmaz personal FOUL (1 PF) (Hyland 2 FT),"[1627788, 1630538]",1610612755.0,PHI,,,,Korkmaz,F. Korkmaz,,,,,,,,,,,,,,,202053.0,,1.0,0.0,Hyland,1630538.0,,,,
430,PT00M50.00S,2021-11-19T03:41:38.3Z,3,REGULAR,freethrow,1 of 2,"['fromturnover', '2ndchance']",1630538,,,1610612743,68,85,2021-11-19T03:41:38Z,4250000,,,0,,B. Hyland Free Throw 1 of 2 (1 PTS),[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
431,PT00M50.00S,2021-11-19T03:41:40.1Z,3,REGULAR,substitution,out,[],203932,,,1610612743,68,85,2021-11-19T03:41:43Z,4260000,,,0,,SUB out: A. Gordon,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,
432,PT00M50.00S,2021-11-19T03:41:40.1Z,3,REGULAR,substitution,in,[],1628408,,,1610612743,68,85,2021-11-19T03:41:43Z,4270000,,,0,,SUB in: P. Dozier,[1628408],1610612743.0,DEN,,,,Dozier,P. Dozier,,,,,,,,,,,,,,,,,,,,,,,,
433,PT00M50.00S,2021-11-19T03:42:01.9Z,3,REGULAR,freethrow,2 of 2,"['fromturnover', '2ndchance']",1630538,,,1610612743,69,85,2021-11-19T03:42:01Z,4280000,,,0,,B. Hyland Free Throw 2 of 2 (2 PTS),[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,Made,,,,,2.0,,,,,,,,,,,,,
434,PT00M34.90S,2021-11-19T03:42:18.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629003,87.99277266754271,44.6078431372549,1610612755,69,87,2021-11-19T03:42:24Z,4290000,-27.0,60.0,1,right,S. Milton 6' driving Layup (12 PTS),[1629003],1610612755.0,PHI,driving,,,Milton,S. Milton,,,,,6.62,Made,,,,,12.0,,,,,,,,,,,,,
435,PT00M17.00S,2021-11-19T03:42:39.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203999,11.777266754270697,54.166666666666664,1610612743,69,87,2021-11-19T03:42:45Z,4300000,-21.0,58.0,1,left,MISS N. Jokic 6' turnaround Shot,[203999],1610612743.0,DEN,turnaround,,,Jokic,N. Jokic,,,,,6.18,Missed,,,,,,,,,,,,,,,,,,
436,PT00M13.50S,2021-11-19T03:42:42.8Z,3,REGULAR,rebound,offensive,[],1628408,,,1610612743,69,87,2021-11-19T03:42:45Z,4310000,,,0,,P. Dozier REBOUND (Off:1 Def:1),[1628408],1610612743.0,DEN,,,,Dozier,P. Dozier,,,,,,,435.0,2.0,1.0,1.0,,,,,,,,,,,,,,
437,PT00M11.80S,2021-11-19T03:42:44.5Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1628408,5.601182654402102,96.56862745098039,1610612743,69,87,2021-11-19T03:42:52Z,4320000,-233.0,0.0,1,left,MISS P. Dozier step back 3PT,[1628408],1610612743.0,DEN,step back,,,Dozier,P. Dozier,,,,,23.28,Missed,,,,,,,,,,,,,,,,,,
438,PT00M05.30S,2021-11-19T03:42:51.0Z,3,REGULAR,rebound,defensive,[],1629003,,,1610612755,69,87,2021-11-19T03:42:52Z,4330000,,,0,,S. Milton REBOUND (Off:0 Def:5),[1629003],1610612755.0,PHI,,,,Milton,S. Milton,,,,,,,437.0,5.0,5.0,0.0,,,,,,,,,,,,,,
439,PT00M02.00S,2021-11-19T03:42:56.6Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],203552,93.24901445466492,95.58823529411765,1610612755,69,87,2021-11-19T03:44:37Z,4340000,228.0,11.0,1,right,MISS S. Curry 3PT - blocked,"[203552, 1630538]",1610612755.0,PHI,,,,Curry,S. Curry,,,,,22.82,Missed,,,,,,,,,,,,,,,Hyland,1630538.0,,
440,PT00M02.00S,2021-11-19T03:42:56.6Z,3,REGULAR,block,,[],1630538,,,1610612755,69,87,2021-11-19T03:42:59Z,4350000,,,0,,B. Hyland BLOCK (1 BLK),[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,,,,,,,,,,,,,,,,,,,
441,PT00M01.00S,2021-11-19T03:42:57.6Z,3,REGULAR,rebound,defensive,[],1630538,,,1610612743,69,87,2021-11-19T03:44:37Z,4360000,,,0,,B. Hyland REBOUND (Off:0 Def:3),[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,,439.0,3.0,3.0,0.0,,,,,,,,,,,,,,
442,PT00M00.00S,2021-11-19T03:43:11.2Z,3,REGULAR,period,end,[],0,,,1610612743,69,87,2021-11-19T03:43:11Z,4370000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
445,PT12M00.00S,2021-11-19T03:43:23.8Z,4,REGULAR,substitution,out,['startperiod'],203999,,,1610612743,69,87,2021-11-19T03:45:38Z,4380000,,,0,,SUB out: N. Jokic,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,,,,,,,
446,PT12M00.00S,2021-11-19T03:43:23.8Z,4,REGULAR,substitution,in,['startperiod'],203210,,,1610612743,69,87,2021-11-19T03:45:38Z,4390000,,,0,,SUB in: J. Green,[203210],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,
447,PT12M00.00S,2021-11-19T03:45:37.8Z,4,REGULAR,period,start,[],0,,,1610612755,69,87,2021-11-19T03:45:38Z,4400000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448,PT11M41.00S,2021-11-19T03:45:55.8Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1629646,93.64323258869908,50.73529411764706,1610612755,69,89,2021-11-19T03:46:01Z,4410000,4.0,7.0,1,right,C. Bassey DUNK (9 PTS) (F. Korkmaz 3 AST),"[1629646, 1627788]",1610612755.0,PHI,,,,Bassey,C. Bassey,,,,,0.82,Made,,,,,9.0,F. Korkmaz,1627788.0,3.0,,,,,,,,,,
451,PT11M24.00S,2021-11-19T03:46:12.1Z,4,REGULAR,3pt,Jump Shot,[],203210,33.196452036793694,45.83333333333333,1610612743,69,89,2021-11-19T03:46:17Z,4430000,21.0,260.0,1,left,MISS J. Green 26' 3PT,[203210],1610612743.0,DEN,,,,Green,J. Green,,,,,26.03,Missed,,,,,,,,,,,,,,,,,,
452,PT11M21.00S,2021-11-19T03:46:15.1Z,4,REGULAR,rebound,defensive,[],1627777,,,1610612755,69,89,2021-11-19T03:46:17Z,4440000,,,0,,G. Niang REBOUND (Off:0 Def:4),[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,451.0,4.0,4.0,0.0,,,,,,,,,,,,,,
453,PT11M13.00S,2021-11-19T03:46:23.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629003,93.64323258869908,40.68627450980392,1610612755,69,89,2021-11-19T03:46:31Z,4450000,-47.0,7.0,1,right,MISS S. Milton driving finger roll Layup,[1629003],1610612755.0,PHI,driving finger roll,,,Milton,S. Milton,,,,,4.72,Missed,,,,,,,,,,,,,,,,,,
454,PT11M07.00S,2021-11-19T03:46:29.7Z,4,REGULAR,rebound,offensive,[],1629646,,,1610612755,69,89,2021-11-19T03:46:31Z,4460000,,,0,,C. Bassey REBOUND (Off:4 Def:2),[1629646],1610612755.0,PHI,,,,Bassey,C. Bassey,,,,,,,453.0,6.0,2.0,4.0,,,,,,,,,,,,,,
455,PT11M07.00S,2021-11-19T03:46:29.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629646,94.40999984741211,50.0,1610612755,69,91,2021-11-19T03:46:29Z,4470000,0.0,0.0,1,right,C. Bassey tip Layup (11 PTS),[1629646],1610612755.0,PHI,tip,,,Bassey,C. Bassey,,,,,0.0,Made,,,,,11.0,,,,,,,,,,,,,
456,PT11M00.00S,2021-11-19T03:46:36.2Z,4,REGULAR,3pt,Jump Shot,[],1630538,24.26084099868594,85.5392156862745,1610612743,69,91,2021-11-19T03:46:42Z,4480000,-178.0,176.0,1,left,MISS B. Hyland 24' 3PT,[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,24.98,Missed,,,,,,,,,,,,,,,,,,
457,PT10M57.00S,2021-11-19T03:46:39.2Z,4,REGULAR,rebound,defensive,[],1629646,,,1610612755,69,91,2021-11-19T03:46:42Z,4490000,,,0,,C. Bassey REBOUND (Off:4 Def:3),[1629646],1610612755.0,PHI,,,,Bassey,C. Bassey,,,,,,,456.0,7.0,3.0,4.0,,,,,,,,,,,,,,
458,PT10M46.00S,2021-11-19T03:46:51.3Z,4,REGULAR,turnover,bad pass,[],1627788,,,1610612755,69,91,2021-11-19T03:46:57Z,4500000,,,0,,F. Korkmaz bad pass TURNOVER (2 TO),"[1627788, 1630210]",1610612755.0,PHI,,,,Korkmaz,F. Korkmaz,,,,,,,,,,,,,,,,2.0,,,,,,,Howard,1630210.0
