actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,playerName,playerNameI,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value,jumpBallRecoverdPersonId
268,PT03M58.00S,2022-04-06T01:54:53.3Z,2,REGULAR,rebound,offensive,[],1628380,,,1610612759,36,51,2022-04-06T01:54:56Z,2640000,,,0,,Z. Collins REBOUND (Off:2 Def:2),[1628380],1610612759.0,SAS,,,,,,,,,,Collins,Z. Collins,,,,,,,,,267.0,4.0,2.0,2.0,,,,,,,
269,PT03M58.00S,2022-04-06T01:54:53.4Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1628380,5.590000152587891,50.0,1610612759,36,53,2022-04-06T01:54:59Z,2650000,0.0,0.0,1,left,Z. Collins putback Layup (8 PTS),[1628380],1610612759.0,SAS,putback,,,,,,0.0,Made,8.0,Collins,Z. Collins,,,,,,,,,,,,,,,,,,,
270,PT03M51.00S,2022-04-06T01:55:04.5Z,2,REGULAR,foul,personal,[],1628380,,,1610612743,36,53,2022-04-06T01:55:14Z,2660000,,,0,,Z. Collins personal FOUL (1 PF),"[1628380, 203999]",1610612759.0,SAS,,,,,,,,,,Collins,Z. Collins,,,,202027.0,1.0,0.0,Jokic,203999.0,,,,,,,,,,,
272,PT03M42.00S,2022-04-06T01:55:36.9Z,2,REGULAR,foul,personal,['2freethrow'],1629640,,,1610612743,36,53,2022-04-06T01:55:51Z,2680000,,,0,,K. Johnson shooting personal FOUL (2 PF) (Gordon 2 FT),"[1629640, 203932]",1610612759.0,SAS,shooting,,,,,,,,,Johnson,K. Johnson,,,,1146.0,2.0,0.0,Gordon,203932.0,,,,,,,,,,,
274,PT03M42.00S,2022-04-06T01:56:04.4Z,2,REGULAR,freethrow,1 of 2,[],203932,,,1610612743,37,53,2022-04-06T01:56:04Z,2700000,,,0,,A. Gordon Free Throw 1 of 2 (5 PTS),[203932],1610612743.0,DEN,,,,,,,,Made,5.0,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,
275,PT03M42.00S,2022-04-06T01:56:25.3Z,2,REGULAR,freethrow,2 of 2,[],203932,,,1610612743,37,53,2022-04-06T01:56:25Z,2710000,,,0,,MISS A. Gordon Free Throw 2 of 2,[203932],1610612743.0,DEN,,,,,,,,Missed,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,
276,PT03M40.00S,2022-04-06T01:56:26.1Z,2,REGULAR,rebound,defensive,[],1628380,,,1610612759,37,53,2022-04-06T01:56:26Z,2720000,,,0,,Z. Collins REBOUND (Off:2 Def:3),[1628380],1610612759.0,SAS,,,,,,,,,,Collins,Z. Collins,,,,,,,,,275.0,5.0,3.0,2.0,,,,,,,
277,PT03M24.00S,2022-04-06T01:56:42.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626196,14.536793692509855,60.5392156862745,1610612759,37,53,2022-04-06T01:56:47Z,2730000,-53.0,84.0,1,left,MISS J. Richardson 9' Jump Shot,[1626196],1610612759.0,SAS,,,,,,,9.92,Missed,,Richardson,J. Richardson,,,,,,,,,,,,,,,,,,,
278,PT03M20.00S,2022-04-06T01:56:46.1Z,2,REGULAR,rebound,defensive,[],203999,,,1610612743,37,53,2022-04-06T01:56:47Z,2740000,,,0,,N. Jokic REBOUND (Off:0 Def:5),[203999],1610612743.0,DEN,,,,,,,,,,Jokic,N. Jokic,,,,,,,,,277.0,5.0,5.0,0.0,,,,,,,
279,PT03M12.00S,2022-04-06T01:56:52.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203932,89.43823915900131,50.245098039215684,1610612743,37,53,2022-04-06T01:57:01Z,2750000,1.0,47.0,1,right,MISS A. Gordon driving Layup,[203932],1610612743.0,DEN,driving,,,,,,4.68,Missed,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,
280,PT03M11.00S,2022-04-06T01:56:56.4Z,2,REGULAR,rebound,offensive,[],203932,,,1610612743,37,53,2022-04-06T01:56:56Z,2760000,,,0,,A. Gordon REBOUND (Off:1 Def:5),[203932],1610612743.0,DEN,,,,,,,,,,Gordon,A. Gordon,,,,,,,,,279.0,6.0,5.0,1.0,,,,,,,
281,PT03M11.00S,2022-04-06T01:56:56.4Z,2,REGULAR,2pt,Layup,"['2ndchance', 'fastbreak', 'pointsinthepaint']",203932,94.40999984741211,50.0,1610612743,39,53,2022-04-06T01:57:04Z,2770000,0.0,0.0,1,right,A. Gordon tip Layup (7 PTS),[203932],1610612743.0,DEN,tip,,,,,,0.0,Made,7.0,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,
282,PT03M11.00S,2022-04-06T01:57:00.8Z,2,REGULAR,timeout,full,['team'],0,,,1610612759,39,53,2022-04-06T01:57:00Z,2780000,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283,PT02M47.00S,2022-04-06T01:58:58.0Z,2,REGULAR,foul,offensive,[],1629640,,,1610612759,39,53,2022-04-06T02:00:21Z,2790000,,,0,,K. Johnson offensive FOUL (3 PF),"[1629640, 203932]",1610612759.0,SAS,,,,,,,,,,Johnson,K. Johnson,,,,1204.0,3.0,0.0,Gordon,203932.0,,,,,,,,,,,
285,PT02M47.00S,2022-04-06T01:58:58.0Z,2,REGULAR,turnover,offensive foul,[],1629640,,,1610612759,39,53,2022-04-06T02:00:21Z,2810000,,,0,,K. Johnson offensive foul TURNOVER (1 TO),[1629640],1610612759.0,SAS,,,,,,,,,,Johnson,K. Johnson,,,,1204.0,,,,,,,,,1.0,,,,,,
286,PT02M47.00S,2022-04-06T01:59:12.7Z,2,REGULAR,substitution,out,[],1629640,,,1610612743,39,53,2022-04-06T01:59:19Z,2820000,,,0,,SUB out: K. Johnson,[1629640],1610612759.0,SAS,,,,,,,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,
287,PT02M47.00S,2022-04-06T01:59:12.7Z,2,REGULAR,substitution,in,[],1628966,,,1610612743,39,53,2022-04-06T01:59:19Z,2830000,,,0,,SUB in: K. Bates-Diop,[1628966],1610612759.0,SAS,,,,,,,,,,Bates-Diop,K. Bates-Diop,,,,,,,,,,,,,,,,,,,
288,PT02M37.00S,2022-04-06T01:59:30.7Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",203932,91.80354796320631,46.568627450980394,1610612743,39,53,2022-04-06T01:59:35Z,2840000,-17.0,25.0,1,right,MISS A. Gordon alley-oop DUNK,[203932],1610612743.0,DEN,alley-oop,,,,,,2.99,Missed,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,
289,PT02M34.00S,2022-04-06T01:59:33.7Z,2,REGULAR,rebound,defensive,[],1630200,,,1610612759,39,53,2022-04-06T01:59:35Z,2850000,,,0,,T. Jones REBOUND (Off:0 Def:3),[1630200],1610612759.0,SAS,,,,,,,,,,Jones,T. Jones,,,,,,,,,288.0,3.0,3.0,0.0,,,,,,,
290,PT02M30.00S,2022-04-06T01:59:37.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628966,7.046649145860711,43.627450980392155,1610612759,39,55,2022-04-06T01:59:41Z,2860000,32.0,14.0,1,left,K. Bates-Diop Layup (6 PTS) (T. Jones 3 AST),"[1628966, 1630200]",1610612759.0,SAS,,,,,,,3.47,Made,6.0,Bates-Diop,K. Bates-Diop,T. Jones,1630200.0,3.0,,,,,,,,,,,,,,,,
292,PT02M16.00S,2022-04-06T01:59:51.2Z,2,REGULAR,3pt,Jump Shot,[],1628420,92.32917214191852,95.34313725490196,1610612743,39,55,2022-04-06T01:59:56Z,2880000,227.0,20.0,1,right,MISS M. Morris 3PT,[1628420],1610612743.0,DEN,,,,,,,22.75,Missed,,Morris,M. Morris,,,,,,,,,,,,,,,,,,,
293,PT02M13.00S,2022-04-06T01:59:54.2Z,2,REGULAR,rebound,defensive,[],1630170,,,1610612759,39,55,2022-04-06T01:59:56Z,2890000,,,0,,D. Vassell REBOUND (Off:1 Def:3),[1630170],1610612759.0,SAS,,,,,,,,,,Vassell,D. Vassell,,,,,,,,,292.0,4.0,3.0,1.0,,,,,,,
294,PT02M04.00S,2022-04-06T02:00:04.3Z,2,REGULAR,2pt,Jump Shot,[],1628380,29.43906044678055,58.35631127450981,1610612759,39,55,2022-04-06T02:06:40Z,2900000,-42.0,224.0,1,left,MISS Z. Collins 22' Jump Shot,[1628380],1610612759.0,SAS,,,,,,,22.81,Missed,,Collins,Z. Collins,,,,,,,,,,,,,,,,,,,
295,PT01M59.00S,2022-04-06T02:00:09.3Z,2,REGULAR,rebound,defensive,[],203932,,,1610612743,39,55,2022-04-06T02:00:10Z,2910000,,,0,,A. Gordon REBOUND (Off:1 Def:6),[203932],1610612743.0,DEN,,,,,,,,,,Gordon,A. Gordon,,,,,,,,,294.0,7.0,6.0,1.0,,,,,,,
296,PT01M54.00S,2022-04-06T02:00:14.0Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],203999,92.06636005256242,54.41176470588235,1610612743,41,55,2022-04-06T02:00:19Z,2920000,22.0,22.0,1,right,N. Jokic turnaround Hook (21 PTS) (A. Gordon 2 AST),"[203999, 203932]",1610612743.0,DEN,turnaround,,,,,,3.13,Made,21.0,Jokic,N. Jokic,A. Gordon,203932.0,2.0,,,,,,,,,,,,,,,,
298,PT01M41.00S,2022-04-06T02:00:26.0Z,2,REGULAR,2pt,Jump Shot,[],1628380,22.026938239159,54.65686274509803,1610612759,41,57,2022-04-06T02:00:31Z,2940000,-23.0,155.0,1,left,Z. Collins 15' Jump Shot (10 PTS) (T. Jones 4 AST),"[1628380, 1630200]",1610612759.0,SAS,,,,,,,15.63,Made,10.0,Collins,Z. Collins,T. Jones,1630200.0,4.0,,,,,,,,,,,,,,,,
300,PT01M21.00S,2022-04-06T02:00:46.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203999,90.09526938239159,57.59803921568627,1610612743,41,57,2022-04-06T02:00:56Z,2960000,38.0,41.0,1,right,MISS N. Jokic driving floating Shot,[203999],1610612743.0,DEN,driving floating,,,,,,5.56,Missed,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,,
301,PT01M18.00S,2022-04-06T02:00:49.9Z,2,REGULAR,rebound,defensive,[],1630170,,,1610612759,41,57,2022-04-06T02:00:56Z,2970000,,,0,,D. Vassell REBOUND (Off:1 Def:4),[1630170],1610612759.0,SAS,,,,,,,,,,Vassell,D. Vassell,,,,,,,,,300.0,5.0,4.0,1.0,,,,,,,
302,PT01M15.00S,2022-04-06T02:00:54.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'defensivegoaltending']",1630200,5.863994743758213,43.38235294117647,1610612759,41,59,2022-04-06T02:01:11Z,2980000,33.0,3.0,1,left,T. Jones running reverse Layup (8 PTS) (D. Vassell 2 AST),"[1630200, 1630170]",1610612759.0,SAS,running reverse,,,,,,3.32,Made,8.0,Jones,T. Jones,D. Vassell,1630170.0,2.0,,,,,,,,,,,,,,,,
304,PT01M15.00S,2022-04-06T02:00:57.1Z,2,REGULAR,violation,defensive goaltending,[],203115,,,1610612759,41,59,2022-04-06T02:01:11Z,3000000,,,0,,W. Barton defensive goaltending VIOLATION,[203115],1610612743.0,DEN,,,,,,,,,,Barton,W. Barton,,,,1204.0,,,,,,,,,,,,,,,
305,PT00M57.60S,2022-04-06T02:01:21.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203999,88.78120893561103,48.77450980392157,1610612743,41,59,2022-04-06T02:01:28Z,3010000,-6.0,53.0,1,right,MISS N. Jokic turnaround Shot - blocked,"[203999, 1630170]",1610612743.0,DEN,turnaround,,,,,,5.33,Missed,,Jokic,N. Jokic,,,,,,,,,,,,,,,,Vassell,1630170.0,,
306,PT00M57.60S,2022-04-06T02:01:21.2Z,2,REGULAR,block,,[],1630170,,,1610612743,41,59,2022-04-06T02:01:24Z,3020000,,,0,,D. Vassell BLOCK (1 BLK),[1630170],1610612759.0,SAS,,,,,,,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,
307,PT00M55.80S,2022-04-06T02:01:23.0Z,2,REGULAR,rebound,defensive,[],1628380,,,1610612759,41,59,2022-04-06T02:01:28Z,3030000,,,0,,Z. Collins REBOUND (Off:2 Def:4),[1628380],1610612759.0,SAS,,,,,,,,,,Collins,Z. Collins,,,,,,,,,305.0,6.0,4.0,2.0,,,,,,,
308,PT00M55.80S,2022-04-06T02:01:29.4Z,2,REGULAR,foul,technical,['1freethrow'],203999,,,1610612759,41,59,2022-04-06T02:01:44Z,3040000,,,0,,N. Jokic technical FOUL (1 Tech),[203999],1610612743.0,DEN,,,,,,,,,,Jokic,N. Jokic,,,,1204.0,2.0,1.0,,,,,,,,,,,,,
309,PT00M55.80S,2022-04-06T02:01:55.0Z,2,REGULAR,freethrow,1 of 1,[],1626196,,,1610612759,41,60,2022-04-06T02:01:55Z,3050000,,,0,,J. Richardson technical Free Throw 1 of 1 (9 PTS),[1626196],1610612759.0,SAS,technical,,,,,,,Made,9.0,Richardson,J. Richardson,,,,,,,,,,,,,,,,,,,
310,PT00M41.00S,2022-04-06T02:02:27.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630200,8.360709592641262,61.76470588235294,1610612759,41,62,2022-04-06T02:02:32Z,3060000,-59.0,26.0,1,left,T. Jones 6' driving floating Jump Shot (10 PTS),[1630200],1610612759.0,SAS,driving floating,,,,,,6.43,Made,10.0,Jones,T. Jones,,,,,,,,,,,,,,,,,,,
311,PT00M33.70S,2022-04-06T02:02:41.6Z,2,REGULAR,foul,personal,[],1628380,,,1610612743,41,62,2022-04-06T02:02:55Z,3070000,,,0,,Z. Collins personal FOUL (2 PF),"[1628380, 203999]",1610612759.0,SAS,,,,,,,,,,Collins,Z. Collins,,,,1146.0,2.0,0.0,Jokic,203999.0,,,,,,,,,,,
313,PT00M22.10S,2022-04-06T02:03:12.2Z,2,REGULAR,3pt,Jump Shot,[],203085,75.1149802890933,12.5,1610612743,44,62,2022-04-06T02:03:15Z,3090000,-188.0,181.0,1,right,A. Rivers 26' 3PT  (6 PTS) (N. Jokic 2 AST),"[203085, 203999]",1610612743.0,DEN,,,,,,,26.09,Made,6.0,Rivers,A. Rivers,N. Jokic,203999.0,2.0,,,,,,,,,,,,,,,,
315,PT00M00.10S,2022-04-06T02:03:40.1Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628420,,,1610612759,44,62,2022-04-06T02:03:55Z,3110000,,,0,,M. Morris shooting personal FOUL (1 PF) (Jones 2 FT),"[1628420, 1630200]",1610612743.0,DEN,shooting,,,,,,,,,Morris,M. Morris,,,,202027.0,1.0,0.0,Jones,1630200.0,,,,,,,,,,,
317,PT00M00.10S,2022-04-06T02:04:08.6Z,2,REGULAR,freethrow,1 of 2,[],1630200,,,1610612759,44,63,2022-04-06T02:04:08Z,3130000,,,0,,T. Jones Free Throw 1 of 2 (11 PTS),[1630200],1610612759.0,SAS,,,,,,,,Made,11.0,Jones,T. Jones,,,,,,,,,,,,,,,,,,,
318,PT00M00.10S,2022-04-06T02:04:22.6Z,2,REGULAR,freethrow,2 of 2,[],1630200,,,1610612759,44,64,2022-04-06T02:04:22Z,3140000,,,0,,T. Jones Free Throw 2 of 2 (12 PTS),[1630200],1610612759.0,SAS,,,,,,,,Made,12.0,Jones,T. Jones,,,,,,,,,,,,,,,,,,,
319,PT00M00.00S,2022-04-06T02:04:37.7Z,2,REGULAR,period,end,[],0,,,1610612743,44,64,2022-04-06T02:04:37Z,3150000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320,PT12M00.00S,2022-04-06T02:19:38.2Z,3,REGULAR,substitution,out,['startperiod'],1626196,,,1610612743,44,64,2022-04-06T02:19:53Z,3160000,,,0,,SUB out: J. Richardson,[1626196],1610612759.0,SAS,,,,,,,,,,Richardson,J. Richardson,,,,,,,,,,,,,,,,,,,
321,PT12M00.00S,2022-04-06T02:19:38.2Z,3,REGULAR,substitution,out,['startperiod'],1628380,,,1610612743,44,64,2022-04-06T02:19:53Z,3170000,,,0,,SUB out: Z. Collins,[1628380],1610612759.0,SAS,,,,,,,,,,Collins,Z. Collins,,,,,,,,,,,,,,,,,,,
322,PT12M00.00S,2022-04-06T02:19:38.2Z,3,REGULAR,substitution,out,['startperiod'],1628966,,,1610612743,44,64,2022-04-06T02:19:53Z,3180000,,,0,,SUB out: K. Bates-Diop,[1628966],1610612759.0,SAS,,,,,,,,,,Bates-Diop,K. Bates-Diop,,,,,,,,,,,,,,,,,,,
323,PT12M00.00S,2022-04-06T02:19:38.2Z,3,REGULAR,substitution,in,['startperiod'],1630563,,,1610612743,44,64,2022-04-06T02:19:53Z,3190000,,,0,,SUB in: J. Primo,[1630563],1610612759.0,SAS,,,,,,,,,,Primo,J. Primo,,,,,,,,,,,,,,,,,,,
324,PT12M00.00S,2022-04-06T02:19:38.2Z,3,REGULAR,substitution,in,['startperiod'],1627751,,,1610612743,44,64,2022-04-06T02:19:53Z,3200000,,,0,,SUB in: J. Poeltl,[1627751],1610612759.0,SAS,,,,,,,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,
325,PT12M00.00S,2022-04-06T02:19:38.2Z,3,REGULAR,substitution,in,['startperiod'],1629640,,,1610612743,44,64,2022-04-06T02:19:53Z,3210000,,,0,,SUB in: K. Johnson,[1629640],1610612759.0,SAS,,,,,,,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,
326,PT12M00.00S,2022-04-06T02:19:58.1Z,3,REGULAR,period,start,[],0,,,1610612759,44,64,2022-04-06T02:19:58Z,3220000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
327,PT11M35.00S,2022-04-06T02:20:22.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627751,90.75229960578186,48.77450980392157,1610612759,44,64,2022-04-06T02:20:26Z,3230000,-6.0,34.0,1,right,MISS J. Poeltl Jump Shot,[1627751],1610612759.0,SAS,,,,,,,3.49,Missed,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,
328,PT11M32.00S,2022-04-06T02:20:25.6Z,3,REGULAR,rebound,defensive,[],203999,,,1610612743,44,64,2022-04-06T02:20:26Z,3240000,,,0,,N. Jokic REBOUND (Off:0 Def:6),[203999],1610612743.0,DEN,,,,,,,,,,Jokic,N. Jokic,,,,,,,,,327.0,6.0,6.0,0.0,,,,,,,
329,PT11M27.00S,2022-04-06T02:20:29.8Z,3,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",203999,7.5722733245729295,56.61764705882353,1610612743,46,64,2022-04-06T02:20:42Z,3250000,-33.0,19.0,1,left,N. Jokic running Jump Shot (23 PTS),[203999],1610612743.0,DEN,running,,,,,,3.8,Made,23.0,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,,
330,PT11M16.00S,2022-04-06T02:20:40.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627751,86.94152431011827,49.50980392156863,1610612759,46,66,2022-04-06T02:20:46Z,3260000,-2.0,70.0,1,right,J. Poeltl 7' floating Jump Shot (4 PTS) (T. Jones 5 AST),"[1627751, 1630200]",1610612759.0,SAS,floating,,,,,,7.02,Made,4.0,Poeltl,J. Poeltl,T. Jones,1630200.0,5.0,,,,,,,,,,,,,,,,
332,PT10M59.00S,2022-04-06T02:20:58.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203085,7.966491458607096,42.8921568627451,1610612743,46,66,2022-04-06T02:21:03Z,3280000,36.0,22.0,1,left,MISS A. Rivers cutting Layup,[203085],1610612743.0,DEN,cutting,,,,,,4.2,Missed,,Rivers,A. Rivers,,,,,,,,,,,,,,,,,,,
333,PT10M57.00S,2022-04-06T02:21:00.0Z,3,REGULAR,rebound,defensive,[],1627751,,,1610612759,46,66,2022-04-06T02:21:03Z,3290000,,,0,,J. Poeltl REBOUND (Off:0 Def:5),[1627751],1610612759.0,SAS,,,,,,,,,,Poeltl,J. Poeltl,,,,,,,,,332.0,5.0,5.0,0.0,,,,,,,
334,PT10M43.00S,2022-04-06T02:21:19.4Z,3,REGULAR,turnover,traveling,[],1627751,,,1610612759,46,66,2022-04-06T02:21:28Z,3300000,,,0,,J. Poeltl traveling TURNOVER (2 TO),[1627751],1610612759.0,SAS,,,,,,,,,,Poeltl,J. Poeltl,,,,1204.0,,,,,,,,,2.0,,,,,,
335,PT10M30.00S,2022-04-06T02:21:43.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203932,5.995400788436268,45.09803921568628,1610612743,48,66,2022-04-06T02:21:47Z,3310000,25.0,4.0,1,left,A. Gordon driving reverse Layup (9 PTS) (W. Barton 2 AST),"[203932, 203115]",1610612743.0,DEN,driving reverse,,,,,,2.48,Made,9.0,Gordon,A. Gordon,W. Barton,203115.0,2.0,,,,,,,,,,,,,,,,
337,PT10M17.00S,2022-04-06T02:21:57.8Z,3,REGULAR,turnover,out-of-bounds,[],1630170,,,1610612759,48,66,2022-04-06T02:22:04Z,3330000,,,0,,D. Vassell lost ball out-of-bounds TURNOVER (1 TO),[1630170],1610612759.0,SAS,lost ball,,,,,,,,,Vassell,D. Vassell,,,,202027.0,,,,,,,,,1.0,,,,,,
338,PT10M07.00S,2022-04-06T02:22:11.8Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",203999,10.068988173455978,44.6078431372549,1610612743,50,66,2022-04-06T02:22:22Z,3340000,27.0,42.0,1,left,N. Jokic floating Jump Shot (25 PTS) (W. Barton 3 AST),"[203999, 203115]",1610612743.0,DEN,floating,,,,,,5.0,Made,25.0,Jokic,N. Jokic,W. Barton,203115.0,3.0,,,,,,,,,,,,,,,,
340,PT10M07.00S,2022-04-06T02:22:14.8Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612759,50,66,2022-04-06T02:22:14Z,3360000,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
341,PT09M46.00S,2022-04-06T02:25:22.8Z,3,REGULAR,3pt,Jump Shot,[],1630170,66.5735873850197,46.568627450980394,1610612759,50,66,2022-04-06T02:25:27Z,3370000,-17.0,262.0,1,right,MISS D. Vassell 26' pullup 3PT,[1630170],1610612759.0,SAS,pullup,,,,,,26.23,Missed,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,
342,PT09M42.00S,2022-04-06T02:25:26.8Z,3,REGULAR,rebound,defensive,[],203932,,,1610612743,50,66,2022-04-06T02:25:27Z,3380000,,,0,,A. Gordon REBOUND (Off:1 Def:7),[203932],1610612743.0,DEN,,,,,,,,,,Gordon,A. Gordon,,,,,,,,,341.0,8.0,7.0,1.0,,,,,,,
343,PT09M35.00S,2022-04-06T02:25:33.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203932,7.178055190538765,45.588235294117645,1610612743,52,66,2022-04-06T02:25:37Z,3390000,22.0,15.0,1,left,A. Gordon driving Layup (11 PTS),[203932],1610612743.0,DEN,driving,,,,,,2.67,Made,11.0,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,
344,PT09M19.00S,2022-04-06T02:25:49.1Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1627751,93.51182654402102,54.41176470588235,1610612759,52,68,2022-04-06T02:25:54Z,3400000,22.0,8.0,1,right,J. Poeltl turnaround bank Hook (6 PTS) (T. Jones 6 AST),"[1627751, 1630200]",1610612759.0,SAS,turnaround bank,,,,,,2.37,Made,6.0,Poeltl,J. Poeltl,T. Jones,1630200.0,6.0,,,,,,,,,,,,,,,,
346,PT09M12.00S,2022-04-06T02:25:58.4Z,3,REGULAR,foul,personal,['2freethrow'],1627751,,,1610612743,52,68,2022-04-06T02:26:06Z,3420000,,,0,,J. Poeltl shooting personal FOUL (3 PF) (Jokic 2 FT),"[1627751, 203999]",1610612759.0,SAS,shooting,,,,,,,,,Poeltl,J. Poeltl,,,,1146.0,3.0,0.0,Jokic,203999.0,,,,,,,,,,,
348,PT09M12.00S,2022-04-06T02:26:21.0Z,3,REGULAR,freethrow,1 of 2,[],203999,,,1610612743,52,68,2022-04-06T02:26:21Z,3440000,,,0,,MISS N. Jokic Free Throw 1 of 2,[203999],1610612743.0,DEN,,,,,,,,Missed,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,,
349,PT09M12.00S,2022-04-06T02:26:21.0Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612743,52,68,2022-04-06T02:26:21Z,3450000,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,348.0,,,,,,,,,,
350,PT09M12.00S,2022-04-06T02:26:34.3Z,3,REGULAR,freethrow,2 of 2,[],203999,,,1610612743,52,68,2022-04-06T02:26:34Z,3460000,,,0,,MISS N. Jokic Free Throw 2 of 2,[203999],1610612743.0,DEN,,,,,,,,Missed,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,,
351,PT09M10.00S,2022-04-06T02:26:34.9Z,3,REGULAR,rebound,defensive,[],1627751,,,1610612759,52,68,2022-04-06T02:26:34Z,3470000,,,0,,J. Poeltl REBOUND (Off:0 Def:6),[1627751],1610612759.0,SAS,,,,,,,,,,Poeltl,J. Poeltl,,,,,,,,,350.0,6.0,6.0,0.0,,,,,,,
352,PT08M55.00S,2022-04-06T02:26:50.5Z,3,REGULAR,3pt,Jump Shot,[],1629640,67.36202365308804,27.450980392156865,1610612759,52,68,2022-04-06T02:26:55Z,3480000,-113.0,254.0,1,right,MISS K. Johnson 27' 3PT,[1629640],1610612759.0,SAS,,,,,,,27.82,Missed,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,
353,PT08M51.00S,2022-04-06T02:26:54.5Z,3,REGULAR,rebound,defensive,[],1628420,,,1610612743,52,68,2022-04-06T02:26:55Z,3490000,,,0,,M. Morris REBOUND (Off:1 Def:3),[1628420],1610612743.0,DEN,,,,,,,,,,Morris,M. Morris,,,,,,,,,352.0,4.0,3.0,1.0,,,,,,,
354,PT08M43.00S,2022-04-06T02:27:02.5Z,3,REGULAR,2pt,Jump Shot,[],1628420,12.302890932982917,72.30392156862744,1610612743,54,68,2022-04-06T02:27:12Z,3500000,-112.0,63.0,1,left,M. Morris 12' step back Jump Shot (2 PTS),[1628420],1610612743.0,DEN,step back,,,,,,12.81,Made,2.0,Morris,M. Morris,,,,,,,,,,,,,,,,,,,
355,PT08M28.00S,2022-04-06T02:27:17.9Z,3,REGULAR,foul,personal,['2freethrow'],203085,,,1610612759,54,68,2022-04-06T02:27:43Z,3510000,,,0,,A. Rivers shooting personal FOUL (3 PF) (Jones 2 FT),"[203085, 1630200]",1610612743.0,DEN,shooting,,,,,,,,,Rivers,A. Rivers,,,,1204.0,3.0,0.0,Jones,1630200.0,,,,,,,,,,,
