actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
280,PT03M28.00S,2022-02-09T02:59:42.2Z,2,REGULAR,rebound,defensive,[],201145,,,1610612743,69,50,2022-02-09T02:59:47Z,2730000,,,0,,J. Green REBOUND (Off:0 Def:1),[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,,279.0,1.0,1.0,0.0,,,,,,,,,,,,,,
281,PT03M25.00S,2022-02-09T02:59:45.0Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],203932,91.14651773981603,2.450980392156863,1610612743,72,50,2022-02-09T03:05:59Z,2740000,-238.0,31.0,1,right,A. Gordon 3PT running (10 PTS) (W. Barton 2 AST),"[203932, 203115]",1610612743.0,DEN,running,,,Gordon,A. Gordon,,,,,23.97,Made,,,,,10.0,W. Barton,203115.0,2.0,,,,,,,,,,
283,PT03M01.00S,2022-02-09T03:00:08.5Z,2,REGULAR,3pt,Jump Shot,[],203095,5.601182654402102,96.32352941176471,1610612752,72,50,2022-02-09T03:00:14Z,2760000,-232.0,0.0,1,left,MISS E. Fournier fadeaway 3PT,[203095],1610612752.0,NYK,fadeaway,,,Fournier,E. Fournier,,,,,23.16,Missed,,,,,,,,,,,,,,,,,,
284,PT02M59.00S,2022-02-09T03:00:10.5Z,2,REGULAR,rebound,defensive,[],203932,,,1610612743,72,50,2022-02-09T03:00:14Z,2770000,,,0,,A. Gordon REBOUND (Off:1 Def:3),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,283.0,4.0,3.0,1.0,,,,,,,,,,,,,,
285,PT02M51.00S,2022-02-09T03:00:19.0Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],203932,93.24901445466492,50.0,1610612743,74,50,2022-02-09T03:00:24Z,2780000,0.0,11.0,1,right,A. Gordon cutting DUNK (12 PTS) (W. Barton 3 AST),"[203932, 203115]",1610612743.0,DEN,cutting,,,Gordon,A. Gordon,,,,,1.1,Made,,,,,12.0,W. Barton,203115.0,3.0,,,,,,,,,,
287,PT02M32.00S,2022-02-09T03:00:40.2Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612752,74,50,2022-02-09T03:00:40Z,2800000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
288,PT02M21.00S,2022-02-09T03:01:04.9Z,2,REGULAR,2pt,Jump Shot,[],1629628,7.703679369250986,67.15686274509804,1610612752,74,50,2022-02-09T03:01:16Z,2810000,-86.0,20.0,1,left,MISS R. Barrett 8' driving floating Shot,[1629628],1610612752.0,NYK,driving floating,,,Barrett,R. Barrett,,,,,8.81,Missed,,,,,,,,,,,,,,,,,,
289,PT02M19.00S,2022-02-09T03:01:06.9Z,2,REGULAR,rebound,offensive,[],201959,,,1610612752,74,50,2022-02-09T03:01:06Z,2820000,,,0,,T. Gibson REBOUND (Off:1 Def:3),[201959],1610612752.0,NYK,,,,Gibson,T. Gibson,,,,,,,288.0,4.0,3.0,1.0,,,,,,,,,,,,,,
290,PT02M17.00S,2022-02-09T03:01:08.6Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",201959,11.251642575558476,50.73529411764706,1610612752,74,52,2022-02-09T03:07:33Z,2830000,-4.0,53.0,1,left,T. Gibson turnaround Hook (7 PTS),[201959],1610612752.0,NYK,turnaround,,,Gibson,T. Gibson,,,,,5.34,Made,,,,,7.0,,,,,,,,,,,,,
291,PT01M57.00S,2022-02-09T03:01:30.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203999,88.25558475689881,49.50980392156863,1610612743,76,52,2022-02-09T03:01:36Z,2840000,-2.0,58.0,1,right,N. Jokic turnaround bank Jump Shot (12 PTS) (M. Morris 5 AST),"[203999, 1628420]",1610612743.0,DEN,turnaround bank,,,Jokic,N. Jokic,,,,,5.8,Made,,,,,12.0,M. Morris,1628420.0,5.0,,,,,,,,,,
293,PT01M57.00S,2022-02-09T03:01:33.3Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",203095,,,1610612743,76,52,2022-02-09T03:01:42Z,2860000,,,0,,E. Fournier shooting personal FOUL (3 PF) (Jokic 1 FT),"[203095, 203999]",1610612752.0,NYK,shooting,,,Fournier,E. Fournier,,,,,,,,,,,,,,,201246.0,,,,3.0,0.0,Jokic,203999.0,,
295,PT01M57.00S,2022-02-09T03:01:53.2Z,2,REGULAR,freethrow,1 of 1,[],203999,,,1610612743,76,52,2022-02-09T03:01:53Z,2880000,,,0,,MISS N. Jokic Free Throw 1 of 1,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,Missed,,,,,,,,,,,,,,,,,,
296,PT01M55.00S,2022-02-09T03:01:54.1Z,2,REGULAR,rebound,defensive,[],203944,,,1610612752,76,52,2022-02-09T03:01:54Z,2890000,,,0,,J. Randle REBOUND (Off:1 Def:4),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,295.0,5.0,4.0,1.0,,,,,,,,,,,,,,
297,PT01M47.00S,2022-02-09T03:02:02.1Z,2,REGULAR,3pt,Jump Shot,[],203095,20.71287779237845,91.66666666666666,1610612752,76,52,2022-02-09T03:08:52Z,2900000,-208.0,142.0,1,left,MISS E. Fournier 25' pullup 3PT,[203095],1610612752.0,NYK,pullup,,,Fournier,E. Fournier,,,,,25.22,Missed,,,,,,,,,,,,,,,,,,
298,PT01M44.00S,2022-02-09T03:02:05.1Z,2,REGULAR,rebound,defensive,[],203999,,,1610612743,76,52,2022-02-09T03:02:06Z,2910000,,,0,,N. Jokic REBOUND (Off:1 Def:4),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,297.0,5.0,4.0,1.0,,,,,,,,,,,,,,
299,PT01M38.00S,2022-02-09T03:02:12.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201145,93.64323258869908,44.36274509803921,1610612743,78,52,2022-02-09T03:02:15Z,2920000,-28.0,7.0,1,right,J. Green Layup (5 PTS) (N. Jokic 5 AST),"[201145, 203999]",1610612743.0,DEN,,,,Green,J. Green,,,,,2.91,Made,,,,,5.0,N. Jokic,203999.0,5.0,,,,,,,,,,
301,PT01M38.00S,2022-02-09T03:02:13.9Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1629628,,,1610612743,78,52,2022-02-09T03:02:27Z,2940000,,,0,,R. Barrett shooting personal FOUL (1 PF) (Green 1 FT),"[1629628, 201145]",1610612752.0,NYK,shooting,,,Barrett,R. Barrett,,,,,,,,,,,,,,,1627964.0,,,,1.0,0.0,Green,201145.0,,
303,PT01M38.00S,2022-02-09T03:02:34.9Z,2,REGULAR,substitution,out,[],203095,,,1610612743,78,52,2022-02-09T03:02:45Z,2960000,,,0,,SUB out: E. Fournier,[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,,,,,,,,,,,,,,,,,,,
304,PT01M38.00S,2022-02-09T03:02:34.9Z,2,REGULAR,substitution,in,[],202692,,,1610612743,78,52,2022-02-09T03:02:45Z,2970000,,,0,,SUB in: A. Burks,[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,,,,,,,
305,PT01M38.00S,2022-02-09T03:02:51.1Z,2,REGULAR,freethrow,1 of 1,[],201145,,,1610612743,79,52,2022-02-09T03:02:51Z,2980000,,,0,,J. Green Free Throw 1 of 1 (6 PTS),[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,Made,,,,,6.0,,,,,,,,,,,,,
306,PT01M28.00S,2022-02-09T03:03:04.1Z,2,REGULAR,3pt,Jump Shot,[],203944,32.013797634691194,59.31372549019608,1610612752,79,55,2022-02-09T03:03:08Z,2990000,-47.0,248.0,1,left,J. Randle 25' 3PT  (14 PTS) (A. Burks 1 AST),"[203944, 202692]",1610612752.0,NYK,,,,Randle,J. Randle,,,,,25.27,Made,,,,,14.0,A. Burks,202692.0,1.0,,,,,,,,,,
308,PT01M12.00S,2022-02-09T03:03:20.7Z,2,REGULAR,turnover,lost ball,[],203999,,,1610612743,79,55,2022-02-09T03:07:41Z,3010000,,,0,,N. Jokic lost ball TURNOVER (3 TO),"[203999, 203944]",1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,3.0,Randle,203944.0,,,,,,
309,PT01M12.00S,2022-02-09T03:03:20.7Z,2,REGULAR,steal,,[],203944,,,1610612752,79,55,2022-02-09T03:07:41Z,3020000,,,0,,J. Randle STEAL (2 STL),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,
310,PT01M09.00S,2022-02-09T03:03:24.0Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203944,7.30946123521682,50.245098039215684,1610612752,79,57,2022-02-09T03:03:35Z,3030000,-1.0,16.0,1,left,J. Randle running DUNK (16 PTS) (R. Barrett 2 AST),"[203944, 1629628]",1610612752.0,NYK,running,,,Randle,J. Randle,,,,,1.62,Made,,,,,16.0,R. Barrett,1629628.0,2.0,,,,,,,,,,
312,PT00M53.40S,2022-02-09T03:03:39.0Z,2,REGULAR,2pt,Jump Shot,[],203932,91.40932982917214,75.0,1610612743,79,57,2022-02-09T03:03:46Z,3050000,125.0,28.0,1,right,MISS A. Gordon 12' turnaround fadeaway Shot,[203932],1610612743.0,DEN,turnaround fadeaway,,,Gordon,A. Gordon,,,,,12.82,Missed,,,,,,,,,,,,,,,,,,
313,PT00M50.90S,2022-02-09T03:03:41.5Z,2,REGULAR,rebound,defensive,[],202689,,,1610612752,79,57,2022-02-09T03:03:46Z,3060000,,,0,,K. Walker REBOUND (Off:0 Def:1),[202689],1610612752.0,NYK,,,,Walker,K. Walker,,,,,,,312.0,1.0,1.0,0.0,,,,,,,,,,,,,,
314,PT00M44.80S,2022-02-09T03:03:48.6Z,2,REGULAR,3pt,Jump Shot,[],201959,8.09789750328515,3.9215686274509802,1610612752,79,60,2022-02-09T03:03:54Z,3070000,230.0,24.0,1,left,T. Gibson 3PT  (10 PTS) (K. Walker 5 AST),"[201959, 202689]",1610612752.0,NYK,,,,Gibson,T. Gibson,,,,,23.16,Made,,,,,10.0,K. Walker,202689.0,5.0,,,,,,,,,,
316,PT00M37.80S,2022-02-09T03:04:00.7Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612743,79,60,2022-02-09T03:04:00Z,3090000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
317,PT00M30.60S,2022-02-09T03:04:26.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203932,91.27792378449409,50.98039215686274,1610612743,81,60,2022-02-09T03:04:30Z,3100000,5.0,29.0,1,right,A. Gordon Layup (14 PTS) (W. Barton 4 AST),"[203932, 203115]",1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,2.99,Made,,,,,14.0,W. Barton,203115.0,4.0,,,,,,,,,,
319,PT00M09.30S,2022-02-09T03:04:51.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203944,5.732588699080158,56.372549019607845,1610612752,81,60,2022-02-09T03:04:57Z,3120000,-32.0,1.0,1,left,MISS J. Randle driving Layup,[203944],1610612752.0,NYK,driving,,,Randle,J. Randle,,,,,3.19,Missed,,,,,,,,,,,,,,,,,,
320,PT00M07.70S,2022-02-09T03:04:53.1Z,2,REGULAR,rebound,defensive,[],203999,,,1610612743,81,60,2022-02-09T03:04:53Z,3130000,,,0,,N. Jokic REBOUND (Off:1 Def:5),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,319.0,6.0,5.0,1.0,,,,,,,,,,,,,,
321,PT00M07.70S,2022-02-09T03:04:54.3Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202692,,,1610612743,81,60,2022-02-09T03:05:08Z,3140000,,,0,,A. Burks personal FOUL (1 PF) (Jokic 2 FT),"[202692, 203999]",1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,,,,,,,,1148.0,,,,1.0,0.0,Jokic,203999.0,,
323,PT00M07.70S,2022-02-09T03:05:27.0Z,2,REGULAR,freethrow,1 of 2,[],203999,,,1610612743,82,60,2022-02-09T03:05:27Z,3160000,,,0,,N. Jokic Free Throw 1 of 2 (13 PTS),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,Made,,,,,13.0,,,,,,,,,,,,,
325,PT00M07.70S,2022-02-09T03:05:27.6Z,2,REGULAR,substitution,in,[],1628432,,,1610612743,82,60,2022-02-09T03:05:30Z,3180000,,,0,,SUB in: D. Reed,[1628432],1610612743.0,DEN,,,,Reed,D. Reed,,,,,,,,,,,,,,,,,,,,,,,,
326,PT00M07.70S,2022-02-09T03:05:27.6Z,2,REGULAR,substitution,out,[],203115,,,1610612743,82,60,2022-02-09T03:05:52Z,3190000,,,0,,SUB out: W. Barton,[203115],1610612743.0,DEN,,,,Barton,W. Barton,,,,,,,,,,,,,,,,,,,,,,,,
327,PT00M07.70S,2022-02-09T03:05:54.7Z,2,REGULAR,freethrow,2 of 2,[],203999,,,1610612743,83,60,2022-02-09T03:05:54Z,3200000,,,0,,N. Jokic Free Throw 2 of 2 (14 PTS),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,Made,,,,,14.0,,,,,,,,,,,,,
328,PT00M00.00S,2022-02-09T03:05:56.3Z,2,REGULAR,2pt,Jump Shot,[],1629628,7.703679369250986,71.56862745098039,1610612752,83,60,2022-02-09T03:06:33Z,3210000,-108.0,20.0,1,left,MISS R. Barrett 10' step back Shot,[1629628],1610612752.0,NYK,step back,,,Barrett,R. Barrett,,,,,10.96,Missed,,,,,,,,,,,,,,,,,,
329,PT00M00.00S,2022-02-09T03:05:56.3Z,2,REGULAR,rebound,defensive,[],203999,,,1610612743,83,60,2022-02-09T03:06:09Z,3220000,,,0,,N. Jokic REBOUND (Off:1 Def:6),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,328.0,7.0,6.0,1.0,,,,,,,,,,,,,,
330,PT00M00.00S,2022-02-09T03:06:38.0Z,2,REGULAR,period,end,[],0,,,1610612743,83,60,2022-02-09T03:06:38Z,3230000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
331,PT12M00.00S,2022-02-09T03:20:49.8Z,3,REGULAR,substitution,out,['startperiod'],1628432,,,1610612743,83,60,2022-02-09T03:21:18Z,3240000,,,0,,SUB out: D. Reed,[1628432],1610612743.0,DEN,,,,Reed,D. Reed,,,,,,,,,,,,,,,,,,,,,,,,
332,PT12M00.00S,2022-02-09T03:20:49.8Z,3,REGULAR,substitution,out,['startperiod'],202692,,,1610612743,83,60,2022-02-09T03:21:18Z,3250000,,,0,,SUB out: A. Burks,[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,,,,,,,
333,PT12M00.00S,2022-02-09T03:20:49.8Z,3,REGULAR,substitution,in,['startperiod'],203115,,,1610612743,83,60,2022-02-09T03:21:18Z,3260000,,,0,,SUB in: W. Barton,[203115],1610612743.0,DEN,,,,Barton,W. Barton,,,,,,,,,,,,,,,,,,,,,,,,
334,PT12M00.00S,2022-02-09T03:20:49.8Z,3,REGULAR,substitution,in,['startperiod'],203095,,,1610612743,83,60,2022-02-09T03:21:18Z,3270000,,,0,,SUB in: E. Fournier,[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,,,,,,,,,,,,,,,,,,,
335,PT12M00.00S,2022-02-09T03:21:16.5Z,3,REGULAR,period,start,[],0,,,1610612752,83,60,2022-02-09T03:21:19Z,3280000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336,PT11M45.00S,2022-02-09T03:21:33.1Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612752,83,60,2022-02-09T03:21:33Z,3290000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337,PT11M36.00S,2022-02-09T03:21:59.0Z,3,REGULAR,3pt,Jump Shot,[],1629628,61.3173455978975,42.15686274509804,1610612752,83,63,2022-02-09T03:22:03Z,3300000,-39.0,311.0,1,right,R. Barrett 31' 3PT  (8 PTS) (K. Walker 6 AST),"[1629628, 202689]",1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,31.36,Made,,,,,8.0,K. Walker,202689.0,6.0,,,,,,,,,,
339,PT11M16.00S,2022-02-09T03:22:20.9Z,3,REGULAR,foul,personal,[],201959,,,1610612743,83,63,2022-02-09T03:22:56Z,3320000,,,0,,T. Gibson personal FOUL (3 PF),"[201959, 203999]",1610612752.0,NYK,,,,Gibson,T. Gibson,,,,,,,,,,,,,,,1148.0,,,,3.0,0.0,Jokic,203999.0,,
341,PT11M02.00S,2022-02-09T03:22:53.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203999,7.703679369250986,55.392156862745104,1610612743,83,63,2022-02-09T03:22:59Z,3340000,-27.0,20.0,1,left,MISS N. Jokic Layup,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,3.35,Missed,,,,,,,,,,,,,,,,,,
342,PT11M01.00S,2022-02-09T03:22:54.9Z,3,REGULAR,rebound,offensive,[],203999,,,1610612743,83,63,2022-02-09T03:22:54Z,3350000,,,0,,N. Jokic REBOUND (Off:2 Def:6),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,341.0,8.0,6.0,2.0,,,,,,,,,,,,,,
343,PT11M01.00S,2022-02-09T03:22:56.2Z,3,REGULAR,foul,personal,['2freethrow'],201959,,,1610612743,83,63,2022-02-09T03:23:12Z,3360000,,,0,,T. Gibson shooting personal FOUL (4 PF) (Jokic 2 FT),"[201959, 203999]",1610612752.0,NYK,shooting,,,Gibson,T. Gibson,,,,,,,,,,,,,,,1627964.0,,,,4.0,0.0,Jokic,203999.0,,
345,PT11M01.00S,2022-02-09T03:23:24.5Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],203999,,,1610612743,83,63,2022-02-09T03:23:24Z,3380000,,,0,,MISS N. Jokic Free Throw 1 of 2,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,Missed,,,,,,,,,,,,,,,,,,
346,PT11M01.00S,2022-02-09T03:23:24.5Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612743,83,63,2022-02-09T03:23:24Z,3390000,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,,,345.0,,,,,,,,,,,,,,,,,
347,PT11M01.00S,2022-02-09T03:23:34.5Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],203999,,,1610612743,84,63,2022-02-09T03:23:34Z,3400000,,,0,,N. Jokic Free Throw 2 of 2 (15 PTS),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,Made,,,,,15.0,,,,,,,,,,,,,
348,PT10M46.00S,2022-02-09T03:23:51.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203944,92.32917214191852,38.72549019607843,1610612752,84,65,2022-02-09T03:23:58Z,3410000,-56.0,20.0,1,right,J. Randle bank Jump Shot (18 PTS) (K. Walker 7 AST),"[203944, 202689]",1610612752.0,NYK,bank,,,Randle,J. Randle,,,,,5.97,Made,,,,,18.0,K. Walker,202689.0,7.0,,,,,,,,,,
350,PT10M29.00S,2022-02-09T03:24:08.2Z,3,REGULAR,3pt,Jump Shot,[],203932,7.5722733245729295,3.1862745098039214,1610612743,87,65,2022-02-09T03:24:12Z,3430000,234.0,19.0,1,left,A. Gordon 3PT  (17 PTS) (J. Green 1 AST),"[203932, 201145]",1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,23.48,Made,,,,,17.0,J. Green,201145.0,1.0,,,,,,,,,,
352,PT10M12.00S,2022-02-09T03:24:28.5Z,3,REGULAR,foul,personal,[],1628420,,,1610612752,87,65,2022-02-09T03:25:01Z,3450000,,,0,,M. Morris personal FOUL (1 PF),"[1628420, 203944]",1610612743.0,DEN,,,,Morris,M. Morris,,,,,,,,,,,,,,,1627964.0,,,,1.0,0.0,Randle,203944.0,,
354,PT10M04.00S,2022-02-09T03:24:58.7Z,3,REGULAR,3pt,Jump Shot,[],203944,70.12155059132719,22.54901960784314,1610612752,87,65,2022-02-09T03:25:04Z,3470000,-137.0,228.0,1,right,MISS J. Randle 26' 3PT,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,26.65,Missed,,,,,,,,,,,,,,,,,,
355,PT10M00.00S,2022-02-09T03:25:02.7Z,3,REGULAR,rebound,defensive,[],203932,,,1610612743,87,65,2022-02-09T03:25:04Z,3480000,,,0,,A. Gordon REBOUND (Off:1 Def:4),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,354.0,5.0,4.0,1.0,,,,,,,,,,,,,,
356,PT09M48.00S,2022-02-09T03:25:14.4Z,3,REGULAR,3pt,Jump Shot,[],203932,25.57490144546649,83.57843137254902,1610612743,87,65,2022-02-09T03:25:19Z,3490000,-168.0,188.0,1,left,MISS A. Gordon 25' 3PT,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,25.2,Missed,,,,,,,,,,,,,,,,,,
357,PT09M45.00S,2022-02-09T03:25:17.5Z,3,REGULAR,rebound,defensive,[],203095,,,1610612752,87,65,2022-02-09T03:25:17Z,3500000,,,0,,E. Fournier REBOUND (Off:0 Def:2),[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,,356.0,2.0,2.0,0.0,,,,,,,,,,,,,,
358,PT09M41.00S,2022-02-09T03:25:22.0Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fastbreak']",203095,86.15308804204993,40.19607843137255,1610612752,87,67,2022-02-09T03:25:37Z,3510000,-49.0,78.0,1,right,E. Fournier 9' running Jump Shot (16 PTS),[203095],1610612752.0,NYK,running,,,Fournier,E. Fournier,,,,,9.19,Made,,,,,16.0,,,,,,,,,,,,,
359,PT09M28.00S,2022-02-09T03:25:34.7Z,3,REGULAR,turnover,bad pass,[],203999,,,1610612743,87,67,2022-02-09T03:25:43Z,3520000,,,0,,N. Jokic bad pass TURNOVER (4 TO),"[203999, 201959]",1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,4.0,Gibson,201959.0,,,,,,
360,PT09M28.00S,2022-02-09T03:25:34.7Z,3,REGULAR,steal,,[],201959,,,1610612752,87,67,2022-02-09T03:25:36Z,3530000,,,0,,T. Gibson STEAL (1 STL),[201959],1610612752.0,NYK,,,,Gibson,T. Gibson,,,,,,,,,,,,,,,,,,,,,,,,
361,PT09M28.00S,2022-02-09T03:25:37.0Z,3,REGULAR,foul,personal,[],203999,,,1610612752,87,67,2022-02-09T03:25:41Z,3540000,,,0,,N. Jokic take personal FOUL (1 PF),"[203999, 203944]",1610612743.0,DEN,take,,,Jokic,N. Jokic,,,,,,,,,,,,,,,1627964.0,,,,1.0,0.0,Randle,203944.0,,
363,PT09M11.00S,2022-02-09T03:26:15.1Z,3,REGULAR,foul,personal,[],203115,,,1610612752,87,67,2022-02-09T03:26:40Z,3560000,,,0,,W. Barton personal FOUL (3 PF),"[203115, 203944]",1610612743.0,DEN,,,,Barton,W. Barton,,,,,,,,,,,,,,,201246.0,,,,3.0,0.0,Randle,203944.0,,
365,PT09M03.00S,2022-02-09T03:26:38.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629628,92.19776609724047,44.11764705882353,1610612752,87,67,2022-02-09T03:29:01Z,3580000,-29.0,21.0,1,right,MISS R. Barrett driving Layup,[1629628],1610612752.0,NYK,driving,,,Barrett,R. Barrett,,,,,3.6,Missed,,,,,,,,,,,,,,,,,,
366,PT09M02.00S,2022-02-09T03:26:39.9Z,3,REGULAR,rebound,defensive,[],201145,,,1610612743,87,67,2022-02-09T03:26:43Z,3590000,,,0,,J. Green REBOUND (Off:0 Def:2),[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,,365.0,2.0,2.0,0.0,,,,,,,,,,,,,,
367,PT08M52.00S,2022-02-09T03:26:50.2Z,3,REGULAR,3pt,Jump Shot,[],203115,6.258212877792378,95.58823529411765,1610612743,90,67,2022-02-09T03:26:53Z,3600000,-228.0,6.0,1,left,W. Barton 3PT  (10 PTS) (A. Gordon 1 AST),"[203115, 203932]",1610612743.0,DEN,,,,Barton,W. Barton,,,,,22.8,Made,,,,,10.0,A. Gordon,203932.0,1.0,,,,,,,,,,
369,PT08M50.00S,2022-02-09T03:26:56.3Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612752,90,67,2022-02-09T03:26:56Z,3620000,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
370,PT08M35.00S,2022-02-09T03:30:00.0Z,3,REGULAR,3pt,Jump Shot,[],202689,66.96780551905388,37.00980392156863,1610612752,90,67,2022-02-09T03:30:05Z,3630000,-65.0,258.0,1,right,MISS K. Walker 26' 3PT,[202689],1610612752.0,NYK,,,,Walker,K. Walker,,,,,26.61,Missed,,,,,,,,,,,,,,,,,,
371,PT08M32.00S,2022-02-09T03:30:03.0Z,3,REGULAR,rebound,offensive,[],203095,,,1610612752,90,67,2022-02-09T03:30:05Z,3640000,,,0,,E. Fournier REBOUND (Off:1 Def:2),[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,,370.0,3.0,2.0,1.0,,,,,,,,,,,,,,
372,PT08M27.00S,2022-02-09T03:30:07.7Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1629628,91.93495400788436,4.6568627450980395,1610612752,90,70,2022-02-09T03:30:16Z,3650000,-227.0,23.0,1,right,R. Barrett 3PT  (11 PTS) (K. Walker 8 AST),"[1629628, 202689]",1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,22.79,Made,,,,,11.0,K. Walker,202689.0,8.0,,,,,,,,,,
374,PT08M10.00S,2022-02-09T03:30:25.1Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],203932,6.652431011826544,50.98039215686274,1610612743,92,70,2022-02-09T03:30:30Z,3670000,-5.0,10.0,1,left,A. Gordon alley-oop DUNK (19 PTS) (N. Jokic 6 AST),"[203932, 203999]",1610612743.0,DEN,alley-oop,,,Gordon,A. Gordon,,,,,1.11,Made,,,,,19.0,N. Jokic,203999.0,6.0,,,,,,,,,,
376,PT07M52.00S,2022-02-09T03:30:42.4Z,3,REGULAR,3pt,Jump Shot,[],203095,67.7562417871222,57.59803921568627,1610612752,92,70,2022-02-09T03:31:23Z,3690000,38.0,251.0,1,right,MISS E. Fournier 25' 3PT,[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,25.35,Missed,,,,,,,,,,,,,,,,,,
377,PT07M50.00S,2022-02-09T03:30:44.4Z,3,REGULAR,rebound,defensive,[],201145,,,1610612743,92,70,2022-02-09T03:30:52Z,3700000,,,0,,J. Green REBOUND (Off:0 Def:3),[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,,376.0,3.0,3.0,0.0,,,,,,,,,,,,,,
