actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
249,PT06M10.00S,2025-04-04T23:54:00.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203897,6.915243101182654,49.26470588235294,1610612758,30,48,2025-04-04T23:55:32Z,2470000,False,4.0,13.0,1,left,Z. LaVine driving Layup (6 PTS) (M. Monk 1 AST),"[203897, 1628370]",1610612758.0,SAC,driving,,,LaVine,Z. LaVine,,,,,Restricted Area,0-8 Center,1.3,Made,,,,,6.0,,,M. Monk,1628370.0,1.0,,,,,,,,
250,PT06M10.00S,2025-04-04T23:54:03.1Z,2,REGULAR,foul,personal,['1freethrow'],201959,,,1610612758,30,48,2025-04-04T23:54:24Z,2480000,False,,,0,,T. Gibson shooting personal FOUL (1 PF) (LaVine 1 FT),"[201959, 203897]",1610612766.0,CHA,shooting,,,Gibson,T. Gibson,,,,,Restricted Area,0-8 Center,,,,,,,,1627963.0,,,,,1.0,0.0,LaVine,203897.0,,,,
252,PT06M10.00S,2025-04-04T23:54:20.3Z,2,REGULAR,substitution,out,[],1628970,,,1610612758,30,48,2025-04-04T23:55:15Z,2500000,False,,,0,,SUB out: M. Bridges,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
253,PT06M10.00S,2025-04-04T23:54:20.3Z,2,REGULAR,substitution,in,[],1631217,,,1610612758,30,48,2025-04-04T23:55:15Z,2510000,False,,,0,,SUB in: M. Diabaté,[1631217],1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,,,,,,,,,,,,,,,,,,,,,,
254,PT06M10.00S,2025-04-04T23:54:41.4Z,2,REGULAR,freethrow,1 of 1,[],203897,,,1610612758,30,49,2025-04-04T23:54:41Z,2520000,False,,,0,,Z. LaVine Free Throw 1 of 1 (7 PTS),[203897],1610612758.0,SAC,,,,LaVine,Z. LaVine,,,,,,,,Made,,,,,7.0,,,,,,,,,,,,,
255,PT05M54.00S,2025-04-04T23:54:59.2Z,2,REGULAR,3pt,Jump Shot,[],1642354,66.83639947437582,71.81372549019608,1610612766,33,49,2025-04-04T23:56:26Z,2530000,False,109.0,259.0,1,right,K. Simpson 28' 3PT pullup (7 PTS),[1642354],1610612766.0,CHA,pullup,,,Simpson,K. Simpson,,,,,Above the Break 3,24+ Right Center,28.12,Made,,,,,7.0,,,,,,,,,,,,,
256,PT05M40.00S,2025-04-04T23:55:13.8Z,2,REGULAR,2pt,Jump Shot,[],203897,22.683968462549277,66.17647058823529,1610612758,33,49,2025-04-04T23:56:58Z,2540000,False,-81.0,161.0,1,left,MISS Z. LaVine 17' fadeaway Shot,[203897],1610612758.0,SAC,fadeaway,,,LaVine,Z. LaVine,,,,,Mid-Range,16-24 Left Center,17.99,Missed,,,,,,,,,,,,,,,,,,
257,PT05M38.00S,2025-04-04T23:55:15.7Z,2,REGULAR,rebound,offensive,[],1631165,,,1610612758,33,49,2025-04-04T23:55:15Z,2550000,False,,,0,,K. Ellis REBOUND (Off:1 Def:0),[1631165],1610612758.0,SAC,,,,Ellis,K. Ellis,,,,,Mid-Range,16-24 Left Center,,,256.0,1.0,0.0,1.0,,,,,,,,,,,,,,
258,PT05M36.00S,2025-04-04T23:55:17.2Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1631099,30.305519053876477,23.774509803921568,1610612758,33,49,2025-04-04T23:55:20Z,2560000,False,131.0,232.0,1,left,MISS K. Murray 26' 3PT,[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Above the Break 3,24+ Right Center,26.68,Missed,,,,,,,,,,,,,,,,,,
259,PT05M34.00S,2025-04-04T23:55:19.2Z,2,REGULAR,rebound,defensive,[],1629610,,,1610612766,33,49,2025-04-04T23:55:20Z,2570000,False,,,0,,D. Jeffries REBOUND (Off:0 Def:3),[1629610],1610612766.0,CHA,,,,Jeffries,D. Jeffries,,,,,Above the Break 3,24+ Right Center,,,258.0,3.0,3.0,0.0,,,,,,,,,,,,,,
260,PT05M28.00S,2025-04-04T23:55:25.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1631217,91.27792378449409,46.81372549019608,1610612766,33,49,2025-04-04T23:57:44Z,2580000,False,-16.0,29.0,1,right,MISS M. Diabaté running Layup - blocked,"[1631217, 1631099]",1610612766.0,CHA,running,,,Diabaté,M. Diabaté,,,,,Restricted Area,0-8 Center,3.35,Missed,,,,,,,,,,,,,,,Murray,1631099.0,,
261,PT05M28.00S,2025-04-04T23:55:25.4Z,2,REGULAR,block,,[],1631099,,,1610612766,33,49,2025-04-04T23:55:27Z,2590000,False,,,0,,K. Murray BLOCK (1 BLK),[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
262,PT05M25.00S,2025-04-04T23:55:28.4Z,2,REGULAR,rebound,offensive,[],1631217,,,1610612766,33,49,2025-04-04T23:55:32Z,2600000,False,,,0,,M. Diabaté REBOUND (Off:2 Def:0),[1631217],1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,Restricted Area,0-8 Center,,,260.0,2.0,0.0,2.0,,,,,,,,,,,,,,
263,PT05M24.00S,2025-04-04T23:55:29.4Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1631217,91.93495400788436,48.28431372549019,1610612766,35,49,2025-04-04T23:58:24Z,2610000,False,-9.0,23.0,1,right,M. Diabaté Hook (4 PTS),[1631217],1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,Restricted Area,0-8 Center,2.48,Made,,,,,4.0,,,,,,,,,,,,,
264,PT05M13.00S,2025-04-04T23:55:40.8Z,2,REGULAR,3pt,Jump Shot,[],203897,30.436925098554536,27.941176470588236,1610612758,35,52,2025-04-04T23:58:53Z,2620000,False,110.0,234.0,1,left,Z. LaVine 25' 3PT pullup (10 PTS) (D. Sabonis 4 AST),"[203897, 1627734]",1610612758.0,SAC,pullup,,,LaVine,Z. LaVine,,,,,Above the Break 3,24+ Right Center,25.83,Made,,,,,10.0,,,D. Sabonis,1627734.0,4.0,,,,,,,,
266,PT04M58.00S,2025-04-04T23:55:55.8Z,2,REGULAR,3pt,Jump Shot,[],1629006,68.41327201051249,35.78431372549019,1610612766,35,52,2025-04-04T23:59:17Z,2640000,False,-71.0,244.0,1,right,MISS J. Okogie 25' pullup 3PT,[1629006],1610612766.0,CHA,pullup,,,Okogie,J. Okogie,,,,,Above the Break 3,24+ Center,25.45,Missed,,,,,,,,,,,,,,,,,,
267,PT04M58.00S,2025-04-04T23:55:55.8Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612766,35,52,2025-04-04T23:56:00Z,2650000,False,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,Above the Break 3,24+ Center,,,266.0,,,,,,,,,,,,,,,,,
268,PT04M58.00S,2025-04-04T23:55:58.9Z,2,REGULAR,foul,personal,[],1627734,,,1610612766,35,52,2025-04-04T23:56:03Z,2660000,False,,,0,,D. Sabonis loose ball personal FOUL (2 PF),"[1627734, 201959]",1610612758.0,SAC,loose ball,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,,,,,,,,1627963.0,,,,,2.0,0.0,Gibson,201959.0,,,,
271,PT04M43.00S,2025-04-04T23:56:31.7Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1629610,87.72996057818659,52.450980392156865,1610612766,35,52,2025-04-04T23:59:50Z,2680000,False,12.0,63.0,1,right,MISS D. Jeffries 6' driving floating Shot,[1629610],1610612766.0,CHA,driving floating,,,Jeffries,D. Jeffries,,,,,In The Paint (Non-RA),0-8 Center,6.4,Missed,,,,,,,,,,,,,,,,,,
272,PT04M41.00S,2025-04-04T23:56:33.6Z,2,REGULAR,rebound,defensive,[],1627734,,,1610612758,35,52,2025-04-04T23:56:33Z,2690000,False,,,0,,D. Sabonis REBOUND (Off:3 Def:4),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,In The Paint (Non-RA),0-8 Center,,,271.0,7.0,4.0,3.0,,,,,,,,,,,,,,
273,PT04M34.00S,2025-04-04T23:56:42.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627734,5.469776609724048,54.65686274509803,1610612758,35,52,2025-04-05T00:01:00Z,2700000,False,-23.0,-1.0,1,left,MISS D. Sabonis driving Layup,[1627734],1610612758.0,SAC,driving,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,2.33,Missed,,,,,,,,,,,,,,,,,,
274,PT04M33.00S,2025-04-04T23:56:43.2Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612758,35,52,2025-04-05T00:01:00Z,2710000,False,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,Restricted Area,0-8 Center,,,273.0,,,,,,,,,,,,,,,,,
275,PT04M33.00S,2025-04-04T23:56:48.1Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201959,,,1610612758,35,52,2025-04-04T23:56:59Z,2720000,False,,,0,,T. Gibson loose ball personal FOUL (2 PF) (Sabonis 2 FT),"[201959, 1627734]",1610612766.0,CHA,loose ball,,,Gibson,T. Gibson,,,,,Restricted Area,0-8 Center,,,,,,,,1627964.0,,,,,2.0,0.0,Sabonis,1627734.0,,,,
277,PT04M33.00S,2025-04-04T23:57:16.1Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1627734,,,1610612758,35,53,2025-04-04T23:57:16Z,2740000,False,,,0,,D. Sabonis Free Throw 1 of 2 (14 PTS),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,Made,,,,,14.0,,,,,,,,,,,,,
278,PT04M33.00S,2025-04-04T23:57:17.1Z,2,REGULAR,substitution,out,[],1629610,,,1610612758,35,53,2025-04-04T23:57:24Z,2750000,False,,,0,,SUB out: D. Jeffries,[1629610],1610612766.0,CHA,,,,Jeffries,D. Jeffries,,,,,,,,,,,,,,,,,,,,,,,,,,
279,PT04M33.00S,2025-04-04T23:57:17.1Z,2,REGULAR,substitution,out,[],1629006,,,1610612758,35,53,2025-04-04T23:57:24Z,2760000,False,,,0,,SUB out: J. Okogie,[1629006],1610612766.0,CHA,,,,Okogie,J. Okogie,,,,,,,,,,,,,,,,,,,,,,,,,,
280,PT04M33.00S,2025-04-04T23:57:17.1Z,2,REGULAR,substitution,in,[],1631301,,,1610612758,35,53,2025-04-04T23:57:24Z,2770000,False,,,0,,SUB in: J. Sims,[1631301],1610612766.0,CHA,,,,Sims,J. Sims,,,,,,,,,,,,,,,,,,,,,,,,,,
281,PT04M33.00S,2025-04-04T23:57:17.1Z,2,REGULAR,substitution,in,[],1642275,,,1610612758,35,53,2025-04-04T23:57:24Z,2780000,False,,,0,,SUB in: T. Salaün,[1642275],1610612766.0,CHA,,,,Salaün,T. Salaün,,,,,,,,,,,,,,,,,,,,,,,,,,
282,PT04M33.00S,2025-04-04T23:57:16.1Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1627734,,,1610612758,35,53,2025-04-04T23:57:56Z,2790000,False,,,0,,MISS D. Sabonis Free Throw 2 of 2,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
283,PT04M31.00S,2025-04-04T23:57:18.1Z,2,REGULAR,rebound,defensive,[],201959,,,1610612766,35,53,2025-04-04T23:57:56Z,2800000,False,,,0,,T. Gibson REBOUND (Off:1 Def:1),[201959],1610612766.0,CHA,,,,Gibson,T. Gibson,,,,,,,,,282.0,2.0,1.0,1.0,,,,,,,,,,,,,,
284,PT04M19.00S,2025-04-04T23:58:01.2Z,2,REGULAR,2pt,Jump Shot,[],1642354,88.51839684625493,28.186274509803923,1610612766,37,53,2025-04-04T23:58:06Z,2810000,False,-109.0,55.0,1,right,K. Simpson 12' pullup Jump Shot (9 PTS),[1642354],1610612766.0,CHA,pullup,,,Simpson,K. Simpson,,,,,Mid-Range,8-16 Left,12.24,Made,,,,,9.0,,,,,,,,,,,,,
285,PT04M06.00S,2025-04-04T23:58:13.5Z,2,REGULAR,3pt,Jump Shot,[],1628370,31.09395532194481,28.431372549019606,1610612758,37,56,2025-04-04T23:58:17Z,2820000,False,108.0,240.0,1,left,M. Monk 26' 3PT  (10 PTS) (D. Sabonis 5 AST),"[1628370, 1627734]",1610612758.0,SAC,,,,Monk,M. Monk,,,,,Above the Break 3,24+ Right Center,26.29,Made,,,,,10.0,,,D. Sabonis,1627734.0,5.0,,,,,,,,
287,PT03M55.00S,2025-04-04T23:58:28.1Z,2,REGULAR,foul,personal,[],1631165,,,1610612766,37,56,2025-04-04T23:58:49Z,2840000,False,,,0,,K. Ellis personal FOUL (1 PF),"[1631165, 1642354]",1610612758.0,SAC,,,,Ellis,K. Ellis,,,,,Above the Break 3,24+ Left Center,,,,,,,,1627963.0,,,,,1.0,0.0,Simpson,1642354.0,,,,
289,PT03M45.00S,2025-04-04T23:59:02.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1642275,92.85479632063075,52.450980392156865,1610612766,39,56,2025-04-04T23:59:06Z,2860000,False,12.0,15.0,1,right,T. Salaün driving Layup (5 PTS) (J. Sims 2 AST),"[1642275, 1631301]",1610612766.0,CHA,driving,,,Salaün,T. Salaün,,,,,Restricted Area,0-8 Center,1.92,Made,,,,,5.0,,,J. Sims,1631301.0,2.0,,,,,,,,
291,PT03M45.00S,2025-04-04T23:59:04.0Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",203897,,,1610612766,39,56,2025-04-04T23:59:18Z,2880000,False,,,0,,Z. LaVine shooting personal FOUL (2 PF) (Salaün 1 FT),"[203897, 1642275]",1610612758.0,SAC,shooting,,,LaVine,Z. LaVine,,,,,Restricted Area,0-8 Center,,,,,,,,2530.0,,,,,2.0,0.0,Salaün,1642275.0,,,,
293,PT03M45.00S,2025-04-04T23:59:34.2Z,2,REGULAR,freethrow,1 of 1,[],1642275,,,1610612766,40,56,2025-04-04T23:59:34Z,2900000,False,,,0,,T. Salaün Free Throw 1 of 1 (6 PTS),[1642275],1610612766.0,CHA,,,,Salaün,T. Salaün,,,,,,,,Made,,,,,6.0,,,,,,,,,,,,,
294,PT03M24.00S,2025-04-04T23:59:56.0Z,2,REGULAR,3pt,Jump Shot,[],1628370,31.225361366622867,71.07843137254902,1610612758,40,59,2025-04-05T00:00:01Z,2910000,False,-105.0,241.0,1,left,M. Monk 26' 3PT  (13 PTS) (K. Murray 2 AST),"[1628370, 1631099]",1610612758.0,SAC,,,,Monk,M. Monk,,,,,Above the Break 3,24+ Left Center,26.3,Made,,,,,13.0,,,K. Murray,1631099.0,2.0,,,,,,,,
296,PT03M09.00S,2025-04-05T00:00:10.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201959,93.38042049934296,51.71568627450981,1610612766,40,59,2025-04-05T00:00:15Z,2930000,False,9.0,10.0,1,right,MISS T. Gibson driving Layup,[201959],1610612766.0,CHA,driving,,,Gibson,T. Gibson,,,,,Restricted Area,0-8 Center,1.3,Missed,,,,,,,,,,,,,,,,,,
297,PT03M08.00S,2025-04-05T00:00:11.9Z,2,REGULAR,rebound,defensive,[],1631099,,,1610612758,40,59,2025-04-05T00:00:15Z,2940000,False,,,0,,K. Murray REBOUND (Off:0 Def:3),[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Restricted Area,0-8 Center,,,296.0,3.0,3.0,0.0,,,,,,,,,,,,,,
298,PT03M04.00S,2025-04-05T00:00:15.7Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1628370,27.414586070959263,82.1078431372549,1610612758,40,59,2025-04-05T00:05:01Z,2950000,False,-161.0,205.0,1,left,MISS M. Monk 26' running pullup 3PT,[1628370],1610612758.0,SAC,running pullup,,,Monk,M. Monk,,,,,Above the Break 3,24+ Left Center,26.05,Missed,,,,,,,,,,,,,,,,,,
299,PT03M00.00S,2025-04-05T00:00:19.7Z,2,REGULAR,rebound,defensive,[],1631217,,,1610612766,40,59,2025-04-05T00:00:31Z,2960000,False,,,0,,M. Diabaté REBOUND (Off:2 Def:1),[1631217],1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,Above the Break 3,24+ Left Center,,,298.0,3.0,1.0,2.0,,,,,,,,,,,,,,
300,PT02M58.00S,2025-04-05T00:00:24.1Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628370,,,1610612766,40,59,2025-04-05T00:00:36Z,2970000,False,,,0,,M. Monk shooting personal FOUL (1 PF) (Sims 2 FT),"[1628370, 1631301]",1610612758.0,SAC,shooting,,,Monk,M. Monk,,,,,Restricted Area,0-8 Center,,,,,,,,1627964.0,,,,,1.0,0.0,Sims,1631301.0,,,,
302,PT02M58.00S,2025-04-05T00:00:41.0Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612766,40,59,2025-04-05T00:00:41Z,2990000,False,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
304,PT02M58.00S,2025-04-05T00:02:21.5Z,2,REGULAR,substitution,out,[],1631165,,,1610612766,40,59,2025-04-05T00:03:29Z,3000000,False,,,0,,SUB out: K. Ellis,[1631165],1610612758.0,SAC,,,,Ellis,K. Ellis,,,,,,,,,,,,,,,,,,,,,,,,,,
305,PT02M58.00S,2025-04-05T00:02:21.5Z,2,REGULAR,substitution,in,[],1642269,,,1610612766,40,59,2025-04-05T00:03:29Z,3010000,False,,,0,,SUB in: D. Carter,[1642269],1610612758.0,SAC,,,,Carter,D. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,
306,PT02M58.00S,2025-04-05T00:03:45.0Z,2,REGULAR,freethrow,1 of 2,[],1631301,,,1610612766,41,59,2025-04-05T00:03:45Z,3020000,False,,,0,,J. Sims Free Throw 1 of 2 (1 PTS),[1631301],1610612766.0,CHA,,,,Sims,J. Sims,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
307,PT02M58.00S,2025-04-05T00:04:00.0Z,2,REGULAR,freethrow,2 of 2,[],1631301,,,1610612766,42,59,2025-04-05T00:04:00Z,3030000,False,,,0,,J. Sims Free Throw 2 of 2 (2 PTS),[1631301],1610612766.0,CHA,,,,Sims,J. Sims,,,,,,,,Made,,,,,2.0,,,,,,,,,,,,,
308,PT02M41.00S,2025-04-05T00:04:17.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628370,14.011169513797633,45.34313725490196,1610612758,42,61,2025-04-05T00:08:17Z,3040000,False,23.0,79.0,1,left,M. Monk 8' driving floating Jump Shot (15 PTS) (D. Sabonis 6 AST),"[1628370, 1627734]",1610612758.0,SAC,driving floating,,,Monk,M. Monk,,,,,In The Paint (Non-RA),8-16 Center,8.26,Made,,,,,15.0,,,D. Sabonis,1627734.0,6.0,,,,,,,,
310,PT02M22.00S,2025-04-05T00:04:43.0Z,2,REGULAR,3pt,Jump Shot,[],1642354,64.99671484888306,52.69607843137255,1610612766,42,61,2025-04-05T00:08:45Z,3060000,False,13.0,277.0,1,right,MISS K. Simpson 27' pullup 3PT,[1642354],1610612766.0,CHA,pullup,,,Simpson,K. Simpson,,,,,Above the Break 3,24+ Center,27.68,Missed,,,,,,,,,,,,,,,,,,
311,PT02M22.00S,2025-04-05T00:04:43.0Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612766,42,61,2025-04-05T00:05:12Z,3070000,False,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,Above the Break 3,24+ Center,,,310.0,,,,,,,,,,,,,,,,,
312,PT02M22.00S,2025-04-05T00:05:08.9Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1642269,,,1610612766,42,61,2025-04-05T00:05:18Z,3080000,False,,,0,,D. Carter loose ball personal FOUL (3 PF) (Gibson 2 FT),"[1642269, 201959]",1610612758.0,SAC,loose ball,,,Carter,D. Carter,,,,,Restricted Area,0-8 Center,,,,,,,,1627964.0,,,,,3.0,0.0,Gibson,201959.0,,,,
314,PT02M22.00S,2025-04-05T00:05:19.2Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],201959,,,1610612766,42,61,2025-04-05T00:05:19Z,3100000,False,,,0,,MISS T. Gibson Free Throw 1 of 2,[201959],1610612766.0,CHA,,,,Gibson,T. Gibson,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
315,PT02M22.00S,2025-04-05T00:05:19.2Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612766,42,61,2025-04-05T00:05:19Z,3110000,False,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,,,314.0,,,,,,,,,,,,,,,,,
316,PT02M22.00S,2025-04-05T00:05:20.2Z,2,REGULAR,substitution,out,[],1631301,,,1610612766,42,61,2025-04-05T00:05:26Z,3120000,False,,,0,,SUB out: J. Sims,[1631301],1610612766.0,CHA,,,,Sims,J. Sims,,,,,,,,,,,,,,,,,,,,,,,,,,
317,PT02M22.00S,2025-04-05T00:05:20.2Z,2,REGULAR,substitution,in,[],1629006,,,1610612766,42,61,2025-04-05T00:05:26Z,3130000,False,,,0,,SUB in: J. Okogie,[1629006],1610612766.0,CHA,,,,Okogie,J. Okogie,,,,,,,,,,,,,,,,,,,,,,,,,,
318,PT02M22.00S,2025-04-05T00:05:38.8Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],201959,,,1610612766,43,61,2025-04-05T00:05:38Z,3140000,False,,,0,,T. Gibson Free Throw 2 of 2 (1 PTS),[201959],1610612766.0,CHA,,,,Gibson,T. Gibson,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
319,PT02M08.00S,2025-04-05T00:05:55.1Z,2,REGULAR,3pt,Jump Shot,[],1628370,31.750985545335087,66.91176470588235,1610612758,43,61,2025-04-05T00:09:44Z,3150000,False,-85.0,246.0,1,left,MISS M. Monk 26' pullup 3PT,[1628370],1610612758.0,SAC,pullup,,,Monk,M. Monk,,,,,Above the Break 3,24+ Left Center,26.01,Missed,,,,,,,,,,,,,,,,,,
320,PT02M05.00S,2025-04-05T00:05:58.1Z,2,REGULAR,rebound,defensive,[],1631217,,,1610612766,43,61,2025-04-05T00:25:00Z,3160000,False,,,0,,M. Diabaté REBOUND (Off:2 Def:2),[1631217],1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,Above the Break 3,24+ Left Center,,,319.0,4.0,2.0,2.0,,,,,,,,,,,,,,
321,PT01M51.00S,2025-04-05T00:06:11.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642354,94.30026281208936,63.970588235294116,1610612766,45,61,2025-04-05T00:12:34Z,3170000,False,70.0,1.0,1,right,K. Simpson 6' driving floating Jump Shot (11 PTS),[1642354],1610612766.0,CHA,driving floating,,,Simpson,K. Simpson,,,,,In The Paint (Non-RA),0-8 Center,6.99,Made,,,,,11.0,,,,,,,,,,,,,
322,PT01M38.00S,2025-04-05T00:06:24.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203897,6.783837056504599,48.529411764705884,1610612758,45,61,2025-04-05T00:06:28Z,3180000,False,7.0,11.0,1,left,MISS Z. LaVine driving Layup,[203897],1610612758.0,SAC,driving,,,LaVine,Z. LaVine,,,,,Restricted Area,0-8 Center,1.35,Missed,,,,,,,,,,,,,,,,,,
323,PT01M35.00S,2025-04-05T00:06:27.1Z,2,REGULAR,rebound,offensive,[],1627734,,,1610612758,45,61,2025-04-05T00:06:28Z,3190000,False,,,0,,D. Sabonis REBOUND (Off:4 Def:4),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,,,322.0,8.0,4.0,4.0,,,,,,,,,,,,,,
324,PT01M35.00S,2025-04-05T00:06:27.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627734,5.590000152587891,50.0,1610612758,45,63,2025-04-05T00:06:27Z,3200000,False,0.0,0.0,1,left,D. Sabonis putback Layup (16 PTS),[1627734],1610612758.0,SAC,putback,,,Sabonis,D. Sabonis,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,16.0,,,,,,,,,,,,,
325,PT01M29.00S,2025-04-05T00:06:37.5Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203897,,,1610612766,45,63,2025-04-05T00:06:52Z,3210000,False,,,0,,Z. LaVine shooting personal FOUL (3 PF) (Okogie 2 FT),"[203897, 1629006]",1610612758.0,SAC,shooting,,,LaVine,Z. LaVine,,,,,Restricted Area,0-8 Center,,,,,,,,1627963.0,,,,,3.0,0.0,Okogie,1629006.0,,,,
327,PT01M29.00S,2025-04-05T00:07:01.6Z,2,REGULAR,freethrow,1 of 2,[],1629006,,,1610612766,46,63,2025-04-05T00:07:01Z,3230000,False,,,0,,J. Okogie Free Throw 1 of 2 (5 PTS),[1629006],1610612766.0,CHA,,,,Okogie,J. Okogie,,,,,,,,Made,,,,,5.0,,,,,,,,,,,,,
328,PT01M29.00S,2025-04-05T00:07:02.5Z,2,REGULAR,substitution,out,[],201959,,,1610612766,46,63,2025-04-05T00:07:08Z,3240000,False,,,0,,SUB out: T. Gibson,[201959],1610612766.0,CHA,,,,Gibson,T. Gibson,,,,,,,,,,,,,,,,,,,,,,,,,,
329,PT01M29.00S,2025-04-05T00:07:02.5Z,2,REGULAR,substitution,out,[],203897,,,1610612766,46,63,2025-04-05T00:07:08Z,3250000,False,,,0,,SUB out: Z. LaVine,[203897],1610612758.0,SAC,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,,,,,,,,,
330,PT01M29.00S,2025-04-05T00:07:02.5Z,2,REGULAR,substitution,in,[],1628970,,,1610612766,46,63,2025-04-05T00:07:08Z,3260000,False,,,0,,SUB in: M. Bridges,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
331,PT01M29.00S,2025-04-05T00:07:02.5Z,2,REGULAR,substitution,in,[],201942,,,1610612766,46,63,2025-04-05T00:07:08Z,3270000,False,,,0,,SUB in: D. DeRozan,[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,,
332,PT01M29.00S,2025-04-05T00:07:25.2Z,2,REGULAR,freethrow,2 of 2,[],1629006,,,1610612766,47,63,2025-04-05T00:07:25Z,3280000,False,,,0,,J. Okogie Free Throw 2 of 2 (6 PTS),[1629006],1610612766.0,CHA,,,,Okogie,J. Okogie,,,,,,,,Made,,,,,6.0,,,,,,,,,,,,,
333,PT01M10.00S,2025-04-05T00:07:46.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627734,5.863994743758213,51.9607843137255,1610612758,47,65,2025-04-05T00:07:50Z,3290000,False,-10.0,3.0,1,left,D. Sabonis driving Layup (18 PTS),[1627734],1610612758.0,SAC,driving,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,1.01,Made,,,,,18.0,,,,,,,,,,,,,
