actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId
421,PT06M24.00S,2025-01-26T01:34:36.8Z,3,REGULAR,foul,personal,['2freethrow'],1629610,,,1610612740,76,59,2025-01-26T01:38:16Z,4120000,False,,,0,,D. Jeffries shooting personal FOUL (2 PF) (Murphy III 2 FT),"[1629610, 1630530]",1610612766.0,CHA,shooting,,,Jeffries,D. Jeffries,,,,,In The Paint (Non-RA),8-16 Center,1627519.0,,,,,,,,,,2.0,0.0,Murphy III,1630530.0,,,,,,
423,PT06M24.00S,2025-01-26T01:34:58.2Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1630530,,,1610612740,76,60,2025-01-26T01:34:58Z,4140000,False,,,0,,T. Murphy III Free Throw 1 of 2 (11 PTS),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,Made,,,,,,,,,,,11.0,,,,,
424,PT06M24.00S,2025-01-26T01:35:13.9Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1630530,,,1610612740,76,61,2025-01-26T01:35:13Z,4150000,False,,,0,,T. Murphy III Free Throw 2 of 2 (12 PTS),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,Made,,,,,,,,,,,12.0,,,,,
425,PT06M00.00S,2025-01-26T01:35:41.2Z,3,REGULAR,3pt,Jump Shot,[],1641733,73.89947437582128,84.31372549019608,1610612766,76,61,2025-01-26T01:38:48Z,4160000,False,172.0,193.0,1,right,MISS N. Smith Jr. 25' 3PT,[1641733],1610612766.0,CHA,,,,Smith Jr.,N. Smith Jr.,,,,,Above the Break 3,24+ Right Center,,,25.81,Missed,,,,,,,,,,,,,,,,
426,PT05M58.00S,2025-01-26T01:35:43.2Z,3,REGULAR,rebound,offensive,[],1631217,,,1610612766,76,61,2025-01-26T01:38:48Z,4170000,False,,,0,,M. Diabaté REBOUND (Off:3 Def:7),[1631217],1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,Above the Break 3,24+ Right Center,,,,,,,425.0,10.0,7.0,3.0,,,,,,,,,,
427,PT05M54.00S,2025-01-26T01:35:47.7Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1630163,62.05239816031538,49.39874387254902,1610612766,79,61,2025-01-26T01:39:12Z,4180000,False,-3.0,304.0,1,right,L. Ball 30' 3PT  (21 PTS) (M. Diabaté 1 AST),"[1630163, 1631217]",1610612766.0,CHA,,,,Ball,L. Ball,,,,,Above the Break 3,24+ Center,,,30.42,Made,,,,,,,,,,,21.0,M. Diabaté,1631217.0,1.0,,
429,PT05M34.00S,2025-01-26T01:36:07.1Z,3,REGULAR,turnover,bad pass,[],1630631,,,1610612740,79,61,2025-01-26T01:39:31Z,4200000,False,,,0,,J. Alvarado bad pass TURNOVER (1 TO),"[1630631, 1629610]",1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,In The Paint (Non-RA),8-16 Center,,1.0,,,,,,,,,,,,,,,,,Jeffries,1629610.0
430,PT05M34.00S,2025-01-26T01:36:07.1Z,3,REGULAR,steal,,[],1629610,,,1610612766,79,61,2025-01-26T01:36:09Z,4210000,False,,,0,,D. Jeffries STEAL (2 STL),[1629610],1610612766.0,CHA,,,,Jeffries,D. Jeffries,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
431,PT05M25.00S,2025-01-26T01:36:16.7Z,3,REGULAR,turnover,bad pass,[],1630163,,,1610612766,79,61,2025-01-26T01:40:00Z,4220000,False,,,0,,L. Ball bad pass TURNOVER (4 TO),"[1630163, 1641722]",1610612766.0,CHA,,,,Ball,L. Ball,,,,,Above the Break 3,24+ Right Center,,4.0,,,,,,,,,,,,,,,,,Hawkins,1641722.0
432,PT05M25.00S,2025-01-26T01:36:16.7Z,3,REGULAR,steal,,[],1641722,,,1610612740,79,61,2025-01-26T01:36:18Z,4230000,False,,,0,,J. Hawkins STEAL (3 STL),[1641722],1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
433,PT05M15.00S,2025-01-26T01:36:26.5Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1630530,10.643889618922472,52.79564950980392,1610612740,79,63,2025-01-26T01:40:15Z,4240000,False,-14.0,48.0,1,left,T. Murphy III driving DUNK (14 PTS),[1630530],1610612740.0,NOP,driving,,,Murphy III,T. Murphy III,,,,,In The Paint (Non-RA),0-8 Center,,,4.96,Made,,,,,,,,,,,14.0,,,,,
434,PT04M56.00S,2025-01-26T01:36:45.5Z,3,REGULAR,3pt,Jump Shot,[],1629006,93.24901445466492,96.07843137254902,1610612766,79,63,2025-01-26T01:40:44Z,4250000,False,230.0,11.0,1,right,MISS J. Okogie 3PT,[1629006],1610612766.0,CHA,,,,Okogie,J. Okogie,,,,,Right Corner 3,24+ Right,,,23.07,Missed,,,,,,,,,,,,,,,,
435,PT04M54.00S,2025-01-26T01:36:47.5Z,3,REGULAR,rebound,defensive,[],1642274,,,1610612740,79,63,2025-01-26T01:40:44Z,4260000,False,,,0,,Y. Missi REBOUND (Off:2 Def:5),[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,Right Corner 3,24+ Right,,,,,,,434.0,7.0,5.0,2.0,,,,,,,,,,
436,PT04M35.00S,2025-01-26T01:37:08.4Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630163,,,1610612740,79,63,2025-01-26T01:37:18Z,4270000,False,,,0,,L. Ball personal FOUL (2 PF) (Murphy III 2 FT),"[1630163, 1630530]",1610612766.0,CHA,,,,Ball,L. Ball,,,,,Above the Break 3,24+ Left Center,1627519.0,,,,,,,,,,2.0,0.0,Murphy III,1630530.0,,,,,,
438,PT04M35.00S,2025-01-26T01:37:40.0Z,3,REGULAR,freethrow,1 of 2,[],1630530,,,1610612740,79,63,2025-01-26T01:38:05Z,4290000,False,,,0,,MISS T. Murphy III Free Throw 1 of 2,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
439,PT04M35.00S,2025-01-26T01:37:40.0Z,3,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612740,79,63,2025-01-26T01:38:05Z,4300000,False,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,438.0,,,,,,,,,,,,,
440,PT04M35.00S,2025-01-26T01:37:41.0Z,3,REGULAR,substitution,out,[],1641733,,,1610612740,79,63,2025-01-26T01:37:46Z,4310000,False,,,0,,SUB out: N. Smith Jr.,[1641733],1610612766.0,CHA,,,,Smith Jr.,N. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
441,PT04M35.00S,2025-01-26T01:37:41.0Z,3,REGULAR,substitution,in,[],203552,,,1610612740,79,63,2025-01-26T01:37:46Z,4320000,False,,,0,,SUB in: S. Curry,[203552],1610612766.0,CHA,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
442,PT04M35.00S,2025-01-26T01:37:40.0Z,3,REGULAR,freethrow,2 of 2,[],1630530,,,1610612740,79,63,2025-01-26T01:38:05Z,4330000,False,,,0,,MISS T. Murphy III Free Throw 2 of 2,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
443,PT04M34.00S,2025-01-26T01:37:41.0Z,3,REGULAR,rebound,defensive,[],1629006,,,1610612766,79,63,2025-01-26T01:41:10Z,4340000,False,,,0,,J. Okogie REBOUND (Off:0 Def:3),[1629006],1610612766.0,CHA,,,,Okogie,J. Okogie,,,,,,,,,,,,,442.0,3.0,3.0,0.0,,,,,,,,,,
444,PT04M24.00S,2025-01-26T01:38:11.2Z,3,REGULAR,3pt,Jump Shot,[],1629610,85.15111695137976,3.8985906862745026,1610612766,79,63,2025-01-26T01:41:34Z,4350000,False,-231.0,87.0,1,right,MISS D. Jeffries 24' 3PT,[1629610],1610612766.0,CHA,,,,Jeffries,D. Jeffries,,,,,Left Corner 3,24+ Left,,,24.64,Missed,,,,,,,,,,,,,,,,
445,PT04M21.00S,2025-01-26T01:38:14.2Z,3,REGULAR,rebound,defensive,[],1630530,,,1610612740,79,63,2025-01-26T01:41:34Z,4360000,False,,,0,,T. Murphy III REBOUND (Off:1 Def:2),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Left Corner 3,24+ Left,,,,,,,444.0,3.0,2.0,1.0,,,,,,,,,,
446,PT04M12.00S,2025-01-26T01:38:23.8Z,3,REGULAR,3pt,Jump Shot,[],1630530,36.71772339027596,71.7984068627451,1610612740,79,63,2025-01-26T01:42:23Z,4370000,False,-109.0,293.0,1,left,MISS T. Murphy III 31' 3PT,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Above the Break 3,24+ Left Center,,,31.22,Missed,,,,,,,,,,,,,,,,
447,PT04M09.00S,2025-01-26T01:38:26.8Z,3,REGULAR,rebound,offensive,[],1642274,,,1610612740,79,63,2025-01-26T01:42:23Z,4380000,False,,,0,,Y. Missi REBOUND (Off:3 Def:5),[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,Above the Break 3,24+ Left Center,,,,,,,446.0,8.0,5.0,3.0,,,,,,,,,,
448,PT04M02.00S,2025-01-26T01:38:30.0Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1630631,6.258212877792378,95.58823529411765,1610612740,79,66,2025-01-26T01:42:31Z,4390000,False,-228.0,6.0,1,left,J. Alvarado 3PT  (6 PTS) (T. Murphy III 5 AST),"[1630631, 1630530]",1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,Left Corner 3,24+ Left,,,22.8,Made,,,,,,,,,,,6.0,T. Murphy III,1630530.0,5.0,,
450,PT03M36.00S,2025-01-26T01:38:58.8Z,3,REGULAR,foul,offensive,['inpenalty'],1629006,,,1610612766,79,66,2025-01-26T01:43:04Z,4410000,False,,,0,,J. Okogie charge offensive FOUL (1 PF),"[1629006, 1629750]",1610612766.0,CHA,charge,,,Okogie,J. Okogie,,,,,In The Paint (Non-RA),0-8 Center,202058.0,,,,,,,,,,1.0,0.0,Green,1629750.0,,,,,,
452,PT03M36.00S,2025-01-26T01:38:58.8Z,3,REGULAR,turnover,offensive foul,[],1629006,,,1610612766,79,66,2025-01-26T01:43:04Z,4430000,False,,,0,,J. Okogie offensive foul TURNOVER (1 TO),[1629006],1610612766.0,CHA,,,,Okogie,J. Okogie,,,,,In The Paint (Non-RA),0-8 Center,202058.0,1.0,,,,,,,,,,,,,,,,,,
453,PT03M36.00S,2025-01-26T01:39:05.4Z,3,REGULAR,substitution,out,[],1630163,,,1610612740,79,66,2025-01-26T01:39:07Z,4440000,False,,,0,,SUB out: L. Ball,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,,
454,PT03M36.00S,2025-01-26T01:39:05.4Z,3,REGULAR,substitution,in,[],203995,,,1610612740,79,66,2025-01-26T01:39:07Z,4450000,False,,,0,,SUB in: V. Micić,[203995],1610612766.0,CHA,,,,Micić,V. Micić,,,,,,,,,,,,,,,,,,,,,,,,,,
455,PT03M36.00S,2025-01-26T01:39:05.4Z,3,REGULAR,substitution,out,[],1631217,,,1610612740,79,66,2025-01-26T01:39:20Z,4460000,False,,,0,,SUB out: M. Diabaté,[1631217],1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,,,,,,,,,,,,,,,,,,,,,,
456,PT03M36.00S,2025-01-26T01:39:05.4Z,3,REGULAR,substitution,in,[],1628970,,,1610612740,79,66,2025-01-26T01:39:20Z,4470000,False,,,0,,SUB in: M. Bridges,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
457,PT03M30.00S,2025-01-26T01:39:34.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630631,11.95795006570303,35.27113970588235,1610612740,79,66,2025-01-26T01:43:39Z,4480000,False,74.0,60.0,1,left,MISS J. Alvarado 9' driving Layup - blocked,"[1630631, 1629006]",1610612740.0,NOP,driving,,,Alvarado,J. Alvarado,,,,,In The Paint (Non-RA),8-16 Right,,,9.49,Missed,Okogie,1629006.0,,,,,,,,,,,,,,
458,PT03M30.00S,2025-01-26T01:39:34.7Z,3,REGULAR,block,,[],1629006,,,1610612740,79,66,2025-01-26T01:39:36Z,4490000,False,,,0,,J. Okogie BLOCK (2 BLK),[1629006],1610612766.0,CHA,,,,Okogie,J. Okogie,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,
459,PT03M28.00S,2025-01-26T01:39:36.7Z,3,REGULAR,rebound,defensive,[],1628970,,,1610612766,79,66,2025-01-26T01:43:39Z,4500000,False,,,0,,M. Bridges REBOUND (Off:1 Def:3),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,457.0,4.0,3.0,1.0,,,,,,,,,,
460,PT03M14.00S,2025-01-26T01:39:49.6Z,3,REGULAR,3pt,Jump Shot,[],1628970,68.80749014454665,24.509803921568626,1610612766,82,66,2025-01-26T01:43:51Z,4510000,False,-127.0,241.0,1,right,M. Bridges 27' 3PT  (18 PTS) (J. Okogie 1 AST),"[1628970, 1629006]",1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Left Center,,,27.24,Made,,,,,,,,,,,18.0,J. Okogie,1629006.0,1.0,,
462,PT03M01.00S,2025-01-26T01:40:02.4Z,3,REGULAR,turnover,bad pass,[],1630530,,,1610612740,82,66,2025-01-26T01:44:10Z,4530000,False,,,0,,T. Murphy III bad pass TURNOVER (1 TO),"[1630530, 1629006]",1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,In The Paint (Non-RA),0-8 Center,,1.0,,,,,,,,,,,,,,,,,Okogie,1629006.0
463,PT03M01.00S,2025-01-26T01:40:02.4Z,3,REGULAR,steal,,[],1629006,,,1610612766,82,66,2025-01-26T01:40:04Z,4540000,False,,,0,,J. Okogie STEAL (1 STL),[1629006],1610612766.0,CHA,,,,Okogie,J. Okogie,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
464,PT02M56.00S,2025-01-26T01:40:07.0Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover', 'defensivegoaltending']",203552,88.69908015768725,57.65165441176471,1610612766,84,66,2025-01-26T01:44:33Z,4550000,False,38.0,54.0,1,right,S. Curry 6' running Layup (11 PTS) (J. Okogie 2 AST),"[203552, 1629006]",1610612766.0,CHA,running,,,Curry,S. Curry,,,,,In The Paint (Non-RA),0-8 Center,,,6.6,Made,,,,,,,,,,,11.0,J. Okogie,1629006.0,2.0,,
466,PT02M56.00S,2025-01-26T01:40:10.5Z,3,REGULAR,violation,defensive goaltending,[],1641722,,,1610612766,84,66,2025-01-26T01:44:45Z,4570000,False,,,0,,J. Hawkins defensive goaltending VIOLATION,[1641722],1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,,,1627541.0,,,,,,,,,,,,,,,,,,,
467,PT02M41.00S,2025-01-26T01:40:43.5Z,3,REGULAR,turnover,bad pass,[],1630631,,,1610612740,84,66,2025-01-26T01:45:18Z,4580000,False,,,0,,J. Alvarado bad pass TURNOVER (2 TO),"[1630631, 1629006]",1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,Mid-Range,8-16 Right,,2.0,,,,,,,,,,,,,,,,,Okogie,1629006.0
468,PT02M41.00S,2025-01-26T01:40:43.5Z,3,REGULAR,steal,,[],1629006,,,1610612766,84,66,2025-01-26T01:40:45Z,4590000,False,,,0,,J. Okogie STEAL (2 STL),[1629006],1610612766.0,CHA,,,,Okogie,J. Okogie,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
469,PT02M37.00S,2025-01-26T01:40:47.5Z,3,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",203552,75.1149802890933,84.55882352941177,1610612766,84,66,2025-01-26T01:45:33Z,4600000,False,173.0,181.0,1,right,MISS S. Curry 25' running 3PT,[203552],1610612766.0,CHA,running,,,Curry,S. Curry,,,,,Above the Break 3,24+ Right Center,,,25.05,Missed,,,,,,,,,,,,,,,,
470,PT02M34.00S,2025-01-26T01:40:50.5Z,3,REGULAR,rebound,defensive,[],1629750,,,1610612740,84,66,2025-01-26T01:45:33Z,4610000,False,,,0,,J. Green REBOUND (Off:1 Def:2),[1629750],1610612740.0,NOP,,,,Green,J. Green,,,,,Above the Break 3,24+ Right Center,,,,,,,469.0,3.0,2.0,1.0,,,,,,,,,,
471,PT02M26.00S,2025-01-26T01:40:59.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630530,5.650459921156369,40.540747549019606,1610612740,84,66,2025-01-26T01:45:57Z,4620000,False,47.0,1.0,1,left,MISS T. Murphy III pullup Shot,[1630530],1610612740.0,NOP,pullup,,,Murphy III,T. Murphy III,,,,,In The Paint (Non-RA),0-8 Center,,,4.73,Missed,,,,,,,,,,,,,,,,
472,PT02M25.00S,2025-01-26T01:41:00.7Z,3,REGULAR,rebound,defensive,[],1628970,,,1610612766,84,66,2025-01-26T01:45:57Z,4630000,False,,,0,,M. Bridges REBOUND (Off:1 Def:4),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,471.0,5.0,4.0,1.0,,,,,,,,,,
473,PT02M07.00S,2025-01-26T01:41:18.9Z,3,REGULAR,3pt,Jump Shot,[],1629610,96.13994743758212,95.34313725490196,1610612766,84,66,2025-01-26T01:46:17Z,4640000,False,227.0,-16.0,1,right,MISS D. Jeffries 3PT,[1629610],1610612766.0,CHA,,,,Jeffries,D. Jeffries,,,,,Right Corner 3,24+ Right,,,22.73,Missed,,,,,,,,,,,,,,,,
474,PT02M05.00S,2025-01-26T01:41:20.9Z,3,REGULAR,rebound,defensive,[],1641722,,,1610612740,84,66,2025-01-26T01:46:17Z,4650000,False,,,0,,J. Hawkins REBOUND (Off:0 Def:2),[1641722],1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,Right Corner 3,24+ Right,,,,,,,473.0,2.0,2.0,0.0,,,,,,,,,,
475,PT02M00.00S,2025-01-26T01:41:25.9Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1630530,32.24991787122208,15.418198529411768,1610612740,84,66,2025-01-26T01:46:54Z,4660000,False,173.0,251.0,1,left,MISS T. Murphy III 30' running 3PT,[1630530],1610612740.0,NOP,running,,,Murphy III,T. Murphy III,,,,,Above the Break 3,24+ Right Center,,,30.45,Missed,,,,,,,,,,,,,,,,
476,PT01M58.00S,2025-01-26T01:41:27.9Z,3,REGULAR,rebound,defensive,[],1629006,,,1610612766,84,66,2025-01-26T01:46:54Z,4670000,False,,,0,,J. Okogie REBOUND (Off:0 Def:4),[1629006],1610612766.0,CHA,,,,Okogie,J. Okogie,,,,,Above the Break 3,24+ Right Center,,,,,,,475.0,4.0,4.0,0.0,,,,,,,,,,
477,PT01M54.00S,2025-01-26T01:41:31.7Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1629006,87.64783180026281,61.35493259803921,1610612766,84,66,2025-01-26T01:47:26Z,4680000,False,57.0,64.0,1,right,MISS J. Okogie 8' running Layup,[1629006],1610612766.0,CHA,running,,,Okogie,J. Okogie,,,,,In The Paint (Non-RA),8-16 Right,,,8.53,Missed,,,,,,,,,,,,,,,,
478,PT01M52.00S,2025-01-26T01:41:33.7Z,3,REGULAR,rebound,offensive,[],1628970,,,1610612766,84,66,2025-01-26T01:47:26Z,4690000,False,,,0,,M. Bridges REBOUND (Off:2 Def:4),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,477.0,6.0,4.0,2.0,,,,,,,,,,
479,PT01M47.00S,2025-01-26T01:41:35.7Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],203552,76.2976346911958,86.51960784313727,1610612766,87,66,2025-01-26T01:41:41Z,4700000,False,183.0,170.0,1,right,S. Curry 24' 3PT  (14 PTS) (V. Micić 3 AST),"[203552, 203995]",1610612766.0,CHA,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Right Center,,,24.97,Made,,,,,,,,,,,14.0,V. Micić,203995.0,3.0,,
481,PT01M46.00S,2025-01-26T01:41:53.8Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612740,87,66,2025-01-26T01:41:53Z,4720000,False,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
482,PT01M46.00S,2025-01-26T01:43:30.6Z,3,REGULAR,substitution,out,[],1642274,,,1610612740,87,66,2025-01-26T01:44:22Z,4730000,False,,,0,,SUB out: Y. Missi,[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,,,,,,,,,,,,,,,,,,,,,,
483,PT01M46.00S,2025-01-26T01:43:30.6Z,3,REGULAR,substitution,out,[],1641722,,,1610612740,87,66,2025-01-26T01:44:22Z,4740000,False,,,0,,SUB out: J. Hawkins,[1641722],1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,,,,,,,,,,,,,,,,,,,,,,
484,PT01M46.00S,2025-01-26T01:43:30.6Z,3,REGULAR,substitution,out,[],1630530,,,1610612740,87,66,2025-01-26T01:44:22Z,4750000,False,,,0,,SUB out: T. Murphy III,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,,,,,,,,,
485,PT01M46.00S,2025-01-26T01:43:30.6Z,3,REGULAR,substitution,in,[],1630526,,,1610612740,87,66,2025-01-26T01:44:22Z,4760000,False,,,0,,SUB in: J. Robinson-Earl,[1630526],1610612740.0,NOP,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,,,,,,,,,,,,,,,,,,
486,PT01M46.00S,2025-01-26T01:43:30.6Z,3,REGULAR,substitution,in,[],203468,,,1610612740,87,66,2025-01-26T01:44:22Z,4770000,False,,,0,,SUB in: C. McCollum,[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,,
487,PT01M46.00S,2025-01-26T01:43:30.6Z,3,REGULAR,substitution,in,[],1629627,,,1610612740,87,66,2025-01-26T01:44:22Z,4780000,False,,,0,,SUB in: Z. Williamson,[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,
488,PT01M34.00S,2025-01-26T01:44:47.6Z,3,REGULAR,turnover,out-of-bounds,[],203468,,,1610612740,87,66,2025-01-26T01:48:02Z,4790000,False,,,0,,C. McCollum bad pass out-of-bounds TURNOVER (2 TO),[203468],1610612740.0,NOP,bad pass,,,McCollum,C. McCollum,,,,,In The Paint (Non-RA),8-16 Center,202058.0,2.0,,,,,,,,,,,,,,,,,,
489,PT01M18.00S,2025-01-26T01:45:13.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628970,88.69908015768725,58.14950980392157,1610612766,89,66,2025-01-26T01:48:27Z,4800000,False,41.0,54.0,1,right,M. Bridges 6' driving Layup (20 PTS),[1628970],1610612766.0,CHA,driving,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),0-8 Center,,,6.74,Made,,,,,,,,,,,20.0,,,,,
490,PT01M03.00S,2025-01-26T01:45:29.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629627,7.7529566360052655,60.638786764705884,1610612740,89,66,2025-01-26T01:48:55Z,4810000,False,-53.0,20.0,1,left,MISS Z. Williamson driving Layup,[1629627],1610612740.0,NOP,driving,,,Williamson,Z. Williamson,,,,,In The Paint (Non-RA),0-8 Center,,,5.7,Missed,,,,,,,,,,,,,,,,
491,PT01M01.00S,2025-01-26T01:45:31.1Z,3,REGULAR,rebound,defensive,[],1629610,,,1610612766,89,66,2025-01-26T01:48:55Z,4820000,False,,,0,,D. Jeffries REBOUND (Off:0 Def:2),[1629610],1610612766.0,CHA,,,,Jeffries,D. Jeffries,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,490.0,2.0,2.0,0.0,,,,,,,,,,
492,PT00M39.10S,2025-01-26T01:45:54.3Z,3,REGULAR,foul,personal,['2freethrow'],1629627,,,1610612766,89,66,2025-01-26T01:49:12Z,4830000,False,,,0,,Z. Williamson shooting personal FOUL (3 PF) (Micić 2 FT),"[1629627, 203995]",1610612740.0,NOP,shooting,,,Williamson,Z. Williamson,,,,,In The Paint (Non-RA),0-8 Center,1627519.0,,,,,,,,,,3.0,0.0,Micić,203995.0,,,,,,
494,PT00M39.10S,2025-01-26T01:46:25.6Z,3,REGULAR,freethrow,1 of 2,[],203995,,,1610612766,90,66,2025-01-26T01:46:25Z,4850000,False,,,0,,V. Micić Free Throw 1 of 2 (4 PTS),[203995],1610612766.0,CHA,,,,Micić,V. Micić,,,,,,,,,,Made,,,,,,,,,,,4.0,,,,,
495,PT00M39.10S,2025-01-26T01:46:47.7Z,3,REGULAR,freethrow,2 of 2,[],203995,,,1610612766,91,66,2025-01-26T01:46:47Z,4860000,False,,,0,,V. Micić Free Throw 2 of 2 (5 PTS),[203995],1610612766.0,CHA,,,,Micić,V. Micić,,,,,,,,,,Made,,,,,,,,,,,5.0,,,,,
496,PT00M30.80S,2025-01-26T01:47:01.8Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203552,,,1610612740,91,66,2025-01-26T01:49:33Z,4870000,False,,,0,,S. Curry shooting personal FOUL (1 PF) (McCollum 2 FT),"[203552, 203468]",1610612766.0,CHA,shooting,,,Curry,S. Curry,,,,,In The Paint (Non-RA),0-8 Center,1627519.0,,,,,,,,,,1.0,0.0,McCollum,203468.0,,,,,,
498,PT00M30.80S,2025-01-26T01:47:30.4Z,3,REGULAR,freethrow,1 of 2,[],203468,,,1610612740,91,67,2025-01-26T01:47:30Z,4890000,False,,,0,,C. McCollum Free Throw 1 of 2 (8 PTS),[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,,,Made,,,,,,,,,,,8.0,,,,,
499,PT00M30.80S,2025-01-26T01:47:42.6Z,3,REGULAR,freethrow,2 of 2,[],203468,,,1610612740,91,68,2025-01-26T01:47:42Z,4900000,False,,,0,,C. McCollum Free Throw 2 of 2 (9 PTS),[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,,,Made,,,,,,,,,,,9.0,,,,,
500,PT00M11.20S,2025-01-26T01:48:09.6Z,3,REGULAR,2pt,Jump Shot,[],203552,78.66294349540078,27.696078431372552,1610612766,91,68,2025-01-26T01:50:04Z,4910000,False,-112.0,148.0,1,right,MISS S. Curry 18' pullup Shot,[203552],1610612766.0,CHA,pullup,,,Curry,S. Curry,,,,,Mid-Range,16-24 Left Center,,,18.54,Missed,,,,,,,,,,,,,,,,
