actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId
248,PT04M20.00S,2024-11-28T00:55:01.2Z,2,REGULAR,rebound,defensive,[],1628389,,,1610612748,37,39,2024-11-28T00:58:41Z,2440000,False,,,0,,B. Adebayo REBOUND (Off:0 Def:4),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Above the Break 3,24+ Center,,,,,247.0,,,,,,,4.0,4.0,0.0,,,,,,
249,PT04M05.00S,2024-11-28T00:55:14.4Z,2,REGULAR,3pt,Jump Shot,[],202710,10.726018396846255,3.6764705882352944,1610612748,37,42,2024-11-28T00:55:18Z,2450000,False,232.0,48.0,1,left,J. Butler 3PT  (3 PTS) (D. Robinson 1 AST),"[202710, 1629130]",1610612748.0,MIA,,,,Butler,J. Butler,,,,,Right Corner 3,24+ Right,23.66,Made,,,,,,,,,3.0,,,,D. Robinson,1629130.0,1.0,,,
251,PT03M48.00S,2024-11-28T00:55:32.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628998,90.27595269382391,36.74172794117647,1610612766,37,42,2024-11-28T00:59:38Z,2470000,False,-66.0,39.0,1,right,MISS C. Martin 7' driving Layup,[1628998],1610612766.0,CHA,driving,,,Martin,C. Martin,,,,,In The Paint (Non-RA),0-8 Center,7.69,Missed,,,,,,,,,,,,,,,,,,
252,PT03M46.00S,2024-11-28T00:55:34.8Z,2,REGULAR,rebound,defensive,[],1628389,,,1610612748,37,42,2024-11-28T00:59:38Z,2480000,False,,,0,,B. Adebayo REBOUND (Off:0 Def:5),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),0-8 Center,,,,,251.0,,,,,,,5.0,5.0,0.0,,,,,,
253,PT03M40.00S,2024-11-28T00:55:41.7Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1629639,7.5722733245729295,45.588235294117645,1610612748,37,42,2024-11-28T01:00:02Z,2490000,False,22.0,19.0,1,left,MISS T. Herro running Layup - blocked,"[1629639, 1628998]",1610612748.0,MIA,running,,,Herro,T. Herro,,,,,Restricted Area,0-8 Center,2.89,Missed,Martin,1628998.0,,,,,,,,,,,,,,,,
254,PT03M40.00S,2024-11-28T00:55:41.7Z,2,REGULAR,block,,[],1628998,,,1610612748,37,42,2024-11-28T00:55:44Z,2500000,False,,,0,,C. Martin BLOCK (1 BLK),[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
255,PT03M38.00S,2024-11-28T00:55:43.7Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612748,37,42,2024-11-28T01:00:02Z,2510000,False,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,Restricted Area,0-8 Center,,,,,253.0,,,,,,,,,,,,,,,
257,PT03M38.00S,2024-11-28T00:55:47.3Z,2,REGULAR,substitution,out,[],1631217,,,1610612748,37,42,2024-11-28T00:56:00Z,2530000,False,,,0,,SUB out: M. Diabaté,[1631217],1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,,,,,,,,,,,,,,,,,,,,,,
258,PT03M38.00S,2024-11-28T00:55:47.3Z,2,REGULAR,substitution,out,[],1631170,,,1610612748,37,42,2024-11-28T00:56:00Z,2540000,False,,,0,,SUB out: J. Jaquez Jr.,[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
259,PT03M38.00S,2024-11-28T00:55:47.3Z,2,REGULAR,substitution,in,[],201959,,,1610612748,37,42,2024-11-28T00:56:00Z,2550000,False,,,0,,SUB in: T. Gibson,[201959],1610612766.0,CHA,,,,Gibson,T. Gibson,,,,,,,,,,,,,,,,,,,,,,,,,,
260,PT03M38.00S,2024-11-28T00:55:47.3Z,2,REGULAR,substitution,in,[],1641796,,,1610612748,37,42,2024-11-28T00:56:00Z,2560000,False,,,0,,SUB in: P. Larsson,[1641796],1610612748.0,MIA,,,,Larsson,P. Larsson,,,,,,,,,,,,,,,,,,,,,,,,,,
261,PT03M35.00S,2024-11-28T00:56:13.9Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1629639,6.258212877792378,96.32352941176471,1610612748,37,45,2024-11-28T00:56:17Z,2570000,False,-232.0,6.0,1,left,T. Herro 3PT  (9 PTS) (J. Butler 1 AST),"[1629639, 202710]",1610612748.0,MIA,,,,Herro,T. Herro,,,,,Left Corner 3,24+ Left,23.17,Made,,,,,,,,,9.0,,,,J. Butler,202710.0,1.0,,,
263,PT03M18.00S,2024-11-28T00:56:32.4Z,2,REGULAR,turnover,out-of-bounds,[],1630163,,,1610612766,37,45,2024-11-28T00:56:40Z,2590000,False,,,0,,L. Ball bad pass out-of-bounds TURNOVER (3 TO),[1630163],1610612766.0,CHA,bad pass,,,Ball,L. Ball,,,,,Left Corner 3,24+ Left,,,,,,201638.0,,,,,,,,,,,,3.0,,
264,PT03M06.00S,2024-11-28T00:56:52.9Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629639,14.011169513797633,36.51960784313725,1610612748,37,45,2024-11-28T01:01:37Z,2600000,False,67.0,79.0,1,left,MISS T. Herro 10' pullup Shot,[1629639],1610612748.0,MIA,pullup,,,Herro,T. Herro,,,,,In The Paint (Non-RA),8-16 Right,10.4,Missed,,,,,,,,,,,,,,,,,,
265,PT03M04.00S,2024-11-28T00:56:54.9Z,2,REGULAR,rebound,defensive,[],1630163,,,1610612766,37,45,2024-11-28T01:01:37Z,2610000,False,,,0,,L. Ball REBOUND (Off:1 Def:5),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,In The Paint (Non-RA),8-16 Right,,,,,264.0,,,,,,,6.0,5.0,1.0,,,,,,
266,PT02M53.00S,2024-11-28T00:57:06.4Z,2,REGULAR,3pt,Jump Shot,[],1628998,67.7562417871222,30.88235294117647,1610612766,37,45,2024-11-28T01:02:54Z,2620000,False,-96.0,251.0,1,right,MISS C. Martin 26' 3PT,[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,Above the Break 3,24+ Left Center,26.82,Missed,,,,,,,,,,,,,,,,,,
267,PT02M51.00S,2024-11-28T00:57:08.4Z,2,REGULAR,rebound,defensive,[],1628389,,,1610612748,37,45,2024-11-28T01:02:54Z,2630000,False,,,0,,B. Adebayo REBOUND (Off:0 Def:6),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Above the Break 3,24+ Left Center,,,,,266.0,,,,,,,6.0,6.0,0.0,,,,,,
268,PT02M35.00S,2024-11-28T00:57:22.9Z,2,REGULAR,turnover,bad pass,[],202710,,,1610612748,37,45,2024-11-28T01:03:30Z,2640000,False,,,0,,J. Butler bad pass TURNOVER (1 TO),"[202710, 1628998]",1610612748.0,MIA,,,,Butler,J. Butler,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,1.0,Martin,1628998.0
269,PT02M35.00S,2024-11-28T00:57:22.9Z,2,REGULAR,steal,,[],1628998,,,1610612766,37,45,2024-11-28T00:57:25Z,2650000,False,,,0,,C. Martin STEAL (1 STL),[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
270,PT02M24.00S,2024-11-28T00:57:32.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",201959,92.46057818659659,52.20588235294118,1610612766,39,45,2024-11-28T00:57:36Z,2660000,False,11.0,18.0,1,right,T. Gibson cutting Layup (2 PTS) (T. Salaün 1 AST),"[201959, 1642275]",1610612766.0,CHA,cutting,,,Gibson,T. Gibson,,,,,Restricted Area,0-8 Center,2.14,Made,,,,,,,,,2.0,,,,T. Salaün,1642275.0,1.0,,,
272,PT02M13.00S,2024-11-28T00:57:46.2Z,2,REGULAR,3pt,Jump Shot,[],1629639,8.623521681997373,4.411764705882353,1610612748,39,45,2024-11-28T01:04:14Z,2680000,False,228.0,29.0,1,left,MISS T. Herro 3PT,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,Right Corner 3,24+ Right,22.97,Missed,,,,,,,,,,,,,,,,,,
273,PT02M11.00S,2024-11-28T00:57:48.2Z,2,REGULAR,rebound,defensive,[],201959,,,1610612766,39,45,2024-11-28T01:04:14Z,2690000,False,,,0,,T. Gibson REBOUND (Off:1 Def:3),[201959],1610612766.0,CHA,,,,Gibson,T. Gibson,,,,,Right Corner 3,24+ Right,,,,,272.0,,,,,,,4.0,3.0,1.0,,,,,,
274,PT01M47.00S,2024-11-28T00:58:12.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628998,86.02168199737189,63.48039215686274,1610612766,39,45,2024-11-28T01:04:43Z,2700000,False,67.0,79.0,1,right,MISS C. Martin 10' fadeaway Shot,[1628998],1610612766.0,CHA,fadeaway,,,Martin,C. Martin,,,,,In The Paint (Non-RA),8-16 Right,10.38,Missed,,,,,,,,,,,,,,,,,,
275,PT01M44.00S,2024-11-28T00:58:15.2Z,2,REGULAR,rebound,defensive,[],202710,,,1610612748,39,45,2024-11-28T01:04:50Z,2710000,False,,,0,,J. Butler REBOUND (Off:0 Def:2),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,In The Paint (Non-RA),8-16 Right,,,,,274.0,,,,,,,2.0,2.0,0.0,,,,,,
276,PT01M33.00S,2024-11-28T00:58:33.9Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612748,39,45,2024-11-28T00:58:33Z,2720000,False,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277,PT01M33.00S,2024-11-28T00:58:37.7Z,2,REGULAR,substitution,out,[],1628998,,,1610612748,39,45,2024-11-28T01:01:15Z,2730000,False,,,0,,SUB out: C. Martin,[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
278,PT01M33.00S,2024-11-28T00:58:37.7Z,2,REGULAR,substitution,out,[],203552,,,1610612748,39,45,2024-11-28T01:01:15Z,2740000,False,,,0,,SUB out: S. Curry,[203552],1610612766.0,CHA,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
279,PT01M33.00S,2024-11-28T00:58:37.7Z,2,REGULAR,substitution,out,[],201959,,,1610612748,39,45,2024-11-28T01:01:15Z,2750000,False,,,0,,SUB out: T. Gibson,[201959],1610612766.0,CHA,,,,Gibson,T. Gibson,,,,,,,,,,,,,,,,,,,,,,,,,,
280,PT01M33.00S,2024-11-28T00:58:37.7Z,2,REGULAR,substitution,in,[],1630182,,,1610612748,39,45,2024-11-28T01:01:15Z,2760000,False,,,0,,SUB in: J. Green,[1630182],1610612766.0,CHA,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
281,PT01M33.00S,2024-11-28T00:58:37.7Z,2,REGULAR,substitution,in,[],1641706,,,1610612748,39,45,2024-11-28T01:01:15Z,2770000,False,,,0,,SUB in: B. Miller,[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,,,,,,,,,,,,,,,,,,,,,,
282,PT01M33.00S,2024-11-28T00:58:37.7Z,2,REGULAR,substitution,in,[],1631217,,,1610612748,39,45,2024-11-28T01:01:15Z,2780000,False,,,0,,SUB in: M. Diabaté,[1631217],1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,,,,,,,,,,,,,,,,,,,,,,
283,PT01M29.00S,2024-11-28T01:01:33.9Z,2,REGULAR,3pt,Jump Shot,[],1641796,25.706307490144546,13.480392156862745,1610612748,39,45,2024-11-28T01:05:15Z,2790000,False,183.0,189.0,1,left,MISS P. Larsson 26' 3PT,[1641796],1610612748.0,MIA,,,,Larsson,P. Larsson,,,,,Above the Break 3,24+ Right Center,26.29,Missed,,,,,,,,,,,,,,,,,,
284,PT01M27.00S,2024-11-28T01:01:35.9Z,2,REGULAR,rebound,defensive,[],1641706,,,1610612766,39,45,2024-11-28T01:05:15Z,2800000,False,,,0,,B. Miller REBOUND (Off:0 Def:2),[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,Above the Break 3,24+ Right Center,,,,,283.0,,,,,,,2.0,2.0,0.0,,,,,,
285,PT01M08.00S,2024-11-28T01:01:55.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630163,87.86136662286465,56.127450980392155,1610612766,39,45,2024-11-28T01:05:50Z,2810000,False,31.0,62.0,1,right,MISS L. Ball 6' driving floating Shot,[1630163],1610612766.0,CHA,driving floating,,,Ball,L. Ball,,,,,In The Paint (Non-RA),0-8 Center,6.88,Missed,,,,,,,,,,,,,,,,,,
286,PT01M06.00S,2024-11-28T01:01:57.0Z,2,REGULAR,rebound,offensive,[],1631217,,,1610612766,39,45,2024-11-28T01:05:50Z,2820000,False,,,0,,M. Diabaté REBOUND (Off:3 Def:3),[1631217],1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,In The Paint (Non-RA),0-8 Center,,,,,285.0,,,,,,,6.0,3.0,3.0,,,,,,
287,PT00M56.70S,2024-11-28T01:02:06.5Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630163,73.27529566360053,87.5,1610612766,39,45,2024-11-28T01:06:21Z,2830000,False,188.0,199.0,1,right,MISS L. Ball 27' fadeaway 3PT,[1630163],1610612766.0,CHA,fadeaway,,,Ball,L. Ball,,,,,Above the Break 3,24+ Right Center,27.32,Missed,,,,,,,,,,,,,,,,,,
288,PT00M54.80S,2024-11-28T01:02:08.4Z,2,REGULAR,rebound,defensive,[],1629639,,,1610612748,39,45,2024-11-28T01:06:28Z,2840000,False,,,0,,T. Herro REBOUND (Off:0 Def:4),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,Above the Break 3,24+ Right Center,,,,,287.0,,,,,,,4.0,4.0,0.0,,,,,,
289,PT00M44.30S,2024-11-28T01:02:18.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1641796,6.521024967148489,46.568627450980394,1610612748,39,47,2024-11-28T01:02:27Z,2850000,False,17.0,9.0,1,left,P. Larsson reverse Layup (5 PTS) (J. Butler 2 AST),"[1641796, 202710]",1610612748.0,MIA,reverse,,,Larsson,P. Larsson,,,,,Restricted Area,0-8 Center,1.93,Made,,,,,,,,,5.0,,,,J. Butler,202710.0,2.0,,,
291,PT00M36.70S,2024-11-28T01:02:30.7Z,2,REGULAR,turnover,out-of-bounds,[],1630163,,,1610612766,39,47,2024-11-28T01:02:35Z,2870000,False,,,0,,L. Ball lost ball out-of-bounds TURNOVER (4 TO),[1630163],1610612766.0,CHA,lost ball,,,Ball,L. Ball,,,,,Above the Break 3,24+ Left Center,,,,,,1662.0,,,,,,,,,,,,4.0,,
292,PT00M19.40S,2024-11-28T01:02:57.8Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629130,18.74178712220762,5.147058823529411,1610612748,39,50,2024-11-28T01:03:02Z,2880000,False,224.0,124.0,1,left,D. Robinson 25' 3PT  (16 PTS) (T. Herro 3 AST),"[1629130, 1629639]",1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,Above the Break 3,24+ Right Center,25.61,Made,,,,,,,,,16.0,,,,T. Herro,1629639.0,3.0,,,
296,PT00M00.00S,2024-11-28T01:03:31.5Z,2,REGULAR,period,end,[],0,,,1610612766,39,50,2024-11-28T01:03:31Z,2920000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297,PT12M00.00S,2024-11-28T01:18:07.1Z,3,REGULAR,substitution,out,['startperiod'],1631217,,,1610612766,39,50,2024-11-28T01:18:53Z,2930000,False,,,0,,SUB out: M. Diabaté,[1631217],1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,,,,,,,,,,,,,,,,,,,,,,
298,PT12M00.00S,2024-11-28T01:18:07.1Z,3,REGULAR,substitution,out,['startperiod'],1641796,,,1610612766,39,50,2024-11-28T01:18:53Z,2940000,False,,,0,,SUB out: P. Larsson,[1641796],1610612748.0,MIA,,,,Larsson,P. Larsson,,,,,,,,,,,,,,,,,,,,,,,,,,
299,PT12M00.00S,2024-11-28T01:18:07.1Z,3,REGULAR,substitution,in,['startperiod'],201959,,,1610612766,39,50,2024-11-28T01:18:53Z,2950000,False,,,0,,SUB in: T. Gibson,[201959],1610612766.0,CHA,,,,Gibson,T. Gibson,,,,,,,,,,,,,,,,,,,,,,,,,,
300,PT12M00.00S,2024-11-28T01:18:07.1Z,3,REGULAR,substitution,in,['startperiod'],1629312,,,1610612766,39,50,2024-11-28T01:18:53Z,2960000,False,,,0,,SUB in: H. Highsmith,[1629312],1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,,,,,,,,,,,,,,,,,,,,,,
301,PT12M00.00S,2024-11-28T01:18:43.1Z,3,REGULAR,period,start,[],0,,,1610612766,39,50,2024-11-28T01:18:54Z,2970000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
302,PT11M45.00S,2024-11-28T01:18:59.0Z,3,REGULAR,foul,personal,['2freethrow'],1629130,,,1610612766,39,50,2024-11-28T01:19:11Z,2980000,False,,,0,,D. Robinson shooting personal FOUL (1 PF) (Ball 2 FT),"[1629130, 1630163]",1610612748.0,MIA,shooting,,,Robinson,D. Robinson,,,,,Mid-Range,8-16 Right,,,,,,1628172.0,1.0,0.0,Ball,1630163.0,,,,,,,,,,
304,PT11M45.00S,2024-11-28T01:19:23.9Z,3,REGULAR,freethrow,1 of 2,[],1630163,,,1610612766,40,50,2024-11-28T01:19:23Z,3000000,False,,,0,,L. Ball Free Throw 1 of 2 (12 PTS),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,Made,,,,,,,,,12.0,,,,,,,,,
305,PT11M45.00S,2024-11-28T01:19:23.9Z,3,REGULAR,freethrow,2 of 2,[],1630163,,,1610612766,40,50,2024-11-28T01:19:44Z,3010000,False,,,0,,MISS L. Ball Free Throw 2 of 2,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
306,PT11M44.00S,2024-11-28T01:19:24.9Z,3,REGULAR,rebound,offensive,[],1642275,,,1610612766,40,50,2024-11-28T01:19:53Z,3020000,False,,,0,,T. Salaün REBOUND (Off:1 Def:0),[1642275],1610612766.0,CHA,,,,Salaün,T. Salaün,,,,,,,,,,,305.0,,,,,,,1.0,0.0,1.0,,,,,,
307,PT11M42.00S,2024-11-28T01:19:43.8Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1630163,26.757555847568987,15.686274509803921,1610612766,40,50,2024-11-28T01:20:26Z,3030000,False,172.0,199.0,1,left,MISS L. Ball 26' step back 3PT,[1630163],1610612766.0,CHA,step back,,,Ball,L. Ball,,,,,Above the Break 3,24+ Right Center,26.28,Missed,,,,,,,,,,,,,,,,,,
308,PT11M40.00S,2024-11-28T01:19:45.8Z,3,REGULAR,rebound,offensive,[],201959,,,1610612766,40,50,2024-11-28T01:20:26Z,3040000,False,,,0,,T. Gibson REBOUND (Off:2 Def:3),[201959],1610612766.0,CHA,,,,Gibson,T. Gibson,,,,,Above the Break 3,24+ Right Center,,,,,307.0,,,,,,,5.0,3.0,2.0,,,,,,
309,PT11M35.00S,2024-11-28T01:19:50.1Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1642275,30.56833114323259,20.833333333333336,1610612766,40,50,2024-11-28T01:20:58Z,3050000,False,146.0,235.0,1,left,MISS T. Salaün 27' 3PT,[1642275],1610612766.0,CHA,,,,Salaün,T. Salaün,,,,,Above the Break 3,24+ Right Center,27.64,Missed,,,,,,,,,,,,,,,,,,
310,PT11M33.00S,2024-11-28T01:19:52.1Z,3,REGULAR,rebound,defensive,[],1628389,,,1610612748,40,50,2024-11-28T01:20:58Z,3060000,False,,,0,,B. Adebayo REBOUND (Off:0 Def:7),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Above the Break 3,24+ Right Center,,,,,309.0,,,,,,,7.0,7.0,0.0,,,,,,
311,PT11M24.00S,2024-11-28T01:20:00.4Z,3,REGULAR,3pt,Jump Shot,[],1629130,71.56701708278581,77.45098039215686,1610612748,40,53,2024-11-28T01:20:05Z,3070000,False,137.0,215.0,1,right,D. Robinson 25' 3PT  (19 PTS) (B. Adebayo 5 AST),"[1629130, 1628389]",1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,Above the Break 3,24+ Right Center,25.49,Made,,,,,,,,,19.0,,,,B. Adebayo,1628389.0,5.0,,,
313,PT11M11.00S,2024-11-28T01:20:12.8Z,3,REGULAR,2pt,Jump Shot,[],1641706,23.340998685939553,54.90196078431373,1610612766,42,53,2024-11-28T01:20:17Z,3090000,False,-25.0,167.0,1,left,B. Miller 16' Jump Shot (10 PTS) (T. Salaün 2 AST),"[1641706, 1642275]",1610612766.0,CHA,,,,Miller,B. Miller,,,,,Mid-Range,16-24 Center,16.87,Made,,,,,,,,,10.0,,,,T. Salaün,1642275.0,2.0,,,
315,PT10M56.00S,2024-11-28T01:20:31.6Z,3,REGULAR,turnover,bad pass,[],1628389,,,1610612748,42,53,2024-11-28T01:51:01Z,3110000,False,,,0,,B. Adebayo bad pass TURNOVER (2 TO),"[1628389, 1642275]",1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,2.0,Salaün,1642275.0
316,PT10M56.00S,2024-11-28T01:20:31.6Z,3,REGULAR,steal,,[],1642275,,,1610612766,42,53,2024-11-28T01:20:43Z,3120000,False,,,0,,T. Salaün STEAL (1 STL),[1642275],1610612766.0,CHA,,,,Salaün,T. Salaün,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
319,PT10M41.00S,2024-11-28T01:21:11.1Z,3,REGULAR,foul,offensive,[],1630163,,,1610612766,42,53,2024-11-28T01:21:24Z,3150000,False,,,0,,L. Ball offensive FOUL (2 PF),"[1630163, 1629312]",1610612766.0,CHA,,,,Ball,L. Ball,,,,,Above the Break 3,24+ Center,,,,,,1628172.0,2.0,0.0,Highsmith,1629312.0,,,,,,,,,,
321,PT10M41.00S,2024-11-28T01:21:11.1Z,3,REGULAR,turnover,offensive foul,[],1630163,,,1610612766,42,53,2024-11-28T01:21:11Z,3170000,False,,,0,,L. Ball offensive foul TURNOVER (5 TO),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,Above the Break 3,24+ Center,,,,,,1628172.0,,,,,,,,,,,,5.0,,
322,PT10M26.00S,2024-11-28T01:21:32.2Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],202710,70.12155059132719,75.98039215686273,1610612748,42,56,2024-11-28T01:21:36Z,3180000,False,130.0,228.0,1,right,J. Butler 26' 3PT  (6 PTS) (T. Herro 4 AST),"[202710, 1629639]",1610612748.0,MIA,,,,Butler,J. Butler,,,,,Above the Break 3,24+ Right Center,26.28,Made,,,,,,,,,6.0,,,,T. Herro,1629639.0,4.0,,,
324,PT10M06.00S,2024-11-28T01:21:51.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630163,13.87976346911958,37.99019607843137,1610612766,44,56,2024-11-28T01:21:55Z,3200000,False,60.0,78.0,1,left,L. Ball 9' driving floating Jump Shot (14 PTS),[1630163],1610612766.0,CHA,driving floating,,,Ball,L. Ball,,,,,In The Paint (Non-RA),8-16 Right,9.84,Made,,,,,,,,,14.0,,,,,,,,,
325,PT09M57.00S,2024-11-28T01:22:00.6Z,3,REGULAR,3pt,Jump Shot,[],1629639,73.27529566360053,17.15686274509804,1610612748,44,59,2024-11-28T01:22:07Z,3210000,False,-164.0,199.0,1,right,T. Herro 25' 3PT  (12 PTS) (B. Adebayo 6 AST),"[1629639, 1628389]",1610612748.0,MIA,,,,Herro,T. Herro,,,,,Above the Break 3,24+ Left Center,25.78,Made,,,,,,,,,12.0,,,,B. Adebayo,1628389.0,6.0,,,
327,PT09M57.00S,2024-11-28T01:22:15.8Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612766,44,59,2024-11-28T01:22:15Z,3230000,False,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
329,PT09M57.00S,2024-11-28T01:22:17.2Z,3,REGULAR,substitution,out,[],201959,,,1610612766,44,59,2024-11-28T01:24:51Z,3240000,False,,,0,,SUB out: T. Gibson,[201959],1610612766.0,CHA,,,,Gibson,T. Gibson,,,,,,,,,,,,,,,,,,,,,,,,,,
330,PT09M57.00S,2024-11-28T01:22:17.2Z,3,REGULAR,substitution,in,[],1631217,,,1610612766,44,59,2024-11-28T01:24:51Z,3250000,False,,,0,,SUB in: M. Diabaté,[1631217],1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,,,,,,,,,,,,,,,,,,,,,,
331,PT09M47.00S,2024-11-28T01:25:19.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630163,15.062417871222076,42.40196078431372,1610612766,44,59,2024-11-28T01:25:38Z,3260000,False,38.0,89.0,1,left,MISS L. Ball 9' driving floating Shot,[1630163],1610612766.0,CHA,driving floating,,,Ball,L. Ball,,,,,In The Paint (Non-RA),8-16 Center,9.69,Missed,,,,,,,,,,,,,,,,,,
332,PT09M45.00S,2024-11-28T01:25:21.5Z,3,REGULAR,rebound,defensive,[],1628389,,,1610612748,44,59,2024-11-28T01:25:38Z,3270000,False,,,0,,B. Adebayo REBOUND (Off:0 Def:8),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),8-16 Center,,,,,331.0,,,,,,,8.0,8.0,0.0,,,,,,
333,PT09M37.00S,2024-11-28T01:25:29.0Z,3,REGULAR,turnover,out-of-bounds,[],1629639,,,1610612748,44,59,2024-11-28T01:25:34Z,3280000,False,,,0,,T. Herro bad pass out-of-bounds TURNOVER (2 TO),[1629639],1610612748.0,MIA,bad pass,,,Herro,T. Herro,,,,,In The Paint (Non-RA),0-8 Center,,,,,,1662.0,,,,,,,,,,,,2.0,,
334,PT09M29.00S,2024-11-28T01:25:41.4Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630182,6.915243101182654,95.83333333333334,1610612766,44,59,2024-11-28T01:26:08Z,3290000,False,-229.0,13.0,1,left,MISS J. Green 3PT,[1630182],1610612766.0,CHA,,,,Green,J. Green,,,,,Left Corner 3,24+ Left,22.95,Missed,,,,,,,,,,,,,,,,,,
335,PT09M27.00S,2024-11-28T01:25:43.4Z,3,REGULAR,rebound,defensive,[],202710,,,1610612748,44,59,2024-11-28T01:26:08Z,3300000,False,,,0,,J. Butler REBOUND (Off:0 Def:3),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,Left Corner 3,24+ Left,,,,,334.0,,,,,,,3.0,3.0,0.0,,,,,,
