actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
163,PT12M00.00S,2025-04-08T23:34:59.8Z,2,REGULAR,period,start,[],0,,,1610612766,18,33,2025-04-08T23:35:01Z,1580000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,PT11M43.00S,2025-04-08T23:35:16.6Z,2,REGULAR,3pt,Jump Shot,[],1629610,28.07161629434954,78.43137254901961,1610612766,18,33,2025-04-08T23:35:24Z,1590000,False,-142.0,211.0,1,left,MISS D. Jeffries 25' 3PT,[1629610],1610612766.0,CHA,,,,Jeffries,D. Jeffries,,,,,Above the Break 3,24+ Left Center,25.48,Missed,,,,,,,,,,,,,,,,,,
165,PT11M39.00S,2025-04-08T23:35:19.1Z,2,REGULAR,rebound,defensive,[],1642377,,,1610612763,18,33,2025-04-08T23:35:19Z,1600000,False,,,0,,J. Wells REBOUND (Off:0 Def:4),[1642377],1610612763.0,MEM,,,,Wells,J. Wells,,,,,Above the Break 3,24+ Left Center,,,,,,,164.0,4.0,4.0,0.0,,,,,,,,,,
166,PT11M39.00S,2025-04-08T23:35:21.8Z,2,REGULAR,turnover,out-of-bounds,[],1641744,,,1610612763,18,33,2025-04-08T23:35:38Z,1610000,False,,,0,,Z. Edey bad pass out-of-bounds TURNOVER (1 TO),[1641744],1610612763.0,MEM,bad pass,,,Edey,Z. Edey,,,,,Above the Break 3,24+ Left Center,,,,1.0,,,,,,,,,,,,,,,,
167,PT11M24.00S,2025-04-08T23:35:44.6Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1641733,34.247700394218136,55.14705882352941,1610612766,21,33,2025-04-08T23:35:48Z,1620000,False,-26.0,269.0,1,left,N. Smith Jr. 27' 3PT  (5 PTS) (D. Jeffries 1 AST),"[1641733, 1629610]",1610612766.0,CHA,,,,Smith Jr.,N. Smith Jr.,,,,,Above the Break 3,24+ Center,27.06,Made,5.0,,,,,,,,,,,,,D. Jeffries,1629610.0,1.0,,
169,PT11M04.00S,2025-04-08T23:36:03.4Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1641744,93.38042049934296,46.568627450980394,1610612763,21,35,2025-04-08T23:36:11Z,1640000,False,-17.0,10.0,1,right,Z. Edey alley-oop DUNK (2 PTS) (J. Morant 4 AST),"[1641744, 1629630]",1610612763.0,MEM,alley-oop,,,Edey,Z. Edey,,,,,Restricted Area,0-8 Center,1.97,Made,2.0,,,,,,,,,,,,,J. Morant,1629630.0,4.0,,
171,PT10M50.00S,2025-04-08T23:36:18.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631109,10.200394218134035,39.46078431372549,1610612766,21,35,2025-04-08T23:37:11Z,1660000,False,53.0,43.0,1,left,MISS M. Williams 6' driving Layup - blocked,"[1631109, 1641744]",1610612766.0,CHA,driving,,,Williams,M. Williams,,,,,In The Paint (Non-RA),0-8 Center,6.83,Missed,,,,,,,,,,,,,,,,,Edey,1641744.0
172,PT10M50.00S,2025-04-08T23:36:18.2Z,2,REGULAR,block,,[],1641744,,,1610612766,21,35,2025-04-08T23:36:20Z,1670000,False,,,0,,Z. Edey BLOCK (1 BLK),[1641744],1610612763.0,MEM,,,,Edey,Z. Edey,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
173,PT10M49.00S,2025-04-08T23:36:19.2Z,2,REGULAR,rebound,defensive,[],1641744,,,1610612763,21,35,2025-04-08T23:37:11Z,1680000,False,,,0,,Z. Edey REBOUND (Off:0 Def:4),[1641744],1610612763.0,MEM,,,,Edey,Z. Edey,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,171.0,4.0,4.0,0.0,,,,,,,,,,
174,PT10M31.00S,2025-04-08T23:36:36.6Z,2,REGULAR,3pt,Jump Shot,[],1642377,87.46714848883047,2.941176470588235,1610612763,21,35,2025-04-08T23:36:44Z,1690000,False,-235.0,65.0,1,right,MISS J. Wells 24' 3PT,[1642377],1610612763.0,MEM,,,,Wells,J. Wells,,,,,Left Corner 3,24+ Left,24.42,Missed,,,,,,,,,,,,,,,,,,
175,PT10M24.00S,2025-04-08T23:36:43.6Z,2,REGULAR,rebound,offensive,[],1641744,,,1610612763,21,35,2025-04-08T23:36:44Z,1700000,False,,,0,,Z. Edey REBOUND (Off:1 Def:4),[1641744],1610612763.0,MEM,,,,Edey,Z. Edey,,,,,Left Corner 3,24+ Left,,,,,,,174.0,5.0,4.0,1.0,,,,,,,,,,
176,PT10M24.00S,2025-04-08T23:36:43.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1641744,94.40999984741211,50.0,1610612763,21,37,2025-04-08T23:36:43Z,1710000,False,0.0,0.0,1,right,Z. Edey putback Layup (4 PTS),[1641744],1610612763.0,MEM,putback,,,Edey,Z. Edey,,,,,Mid-Range,8-16 Left,0.0,Made,4.0,,,,,,,,,,,,,,,,,
177,PT09M59.00S,2025-04-08T23:37:09.2Z,2,REGULAR,3pt,Jump Shot,[],1629006,28.07161629434954,77.45098039215686,1610612766,21,37,2025-04-08T23:37:13Z,1720000,False,-137.0,211.0,1,left,MISS J. Okogie 25' 3PT,[1629006],1610612766.0,CHA,,,,Okogie,J. Okogie,,,,,Above the Break 3,24+ Left Center,25.21,Missed,,,,,,,,,,,,,,,,,,
178,PT09M55.00S,2025-04-08T23:37:13.2Z,2,REGULAR,rebound,defensive,[],1642377,,,1610612763,21,37,2025-04-08T23:37:13Z,1730000,False,,,0,,J. Wells REBOUND (Off:0 Def:5),[1642377],1610612763.0,MEM,,,,Wells,J. Wells,,,,,Above the Break 3,24+ Left Center,,,,,,,177.0,5.0,5.0,0.0,,,,,,,,,,
179,PT09M45.00S,2025-04-08T23:37:22.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629630,85.23324572930355,40.931372549019606,1610612763,21,37,2025-04-08T23:37:28Z,1740000,False,-45.0,86.0,1,right,MISS J. Morant 9' pullup Shot,[1629630],1610612763.0,MEM,pullup,,,Morant,J. Morant,,,,,In The Paint (Non-RA),8-16 Center,9.75,Missed,,,,,,,,,,,,,,,,,,
180,PT09M45.00S,2025-04-08T23:37:22.0Z,2,REGULAR,rebound,offensive,[],1641744,,,1610612763,21,37,2025-04-08T23:37:28Z,1750000,False,,,0,,Z. Edey REBOUND (Off:2 Def:4),[1641744],1610612763.0,MEM,,,,Edey,Z. Edey,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,179.0,6.0,4.0,2.0,,,,,,,,,,
181,PT09M45.00S,2025-04-08T23:37:27.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1641744,94.40999984741211,50.0,1610612763,21,39,2025-04-08T23:37:27Z,1760000,False,0.0,0.0,1,right,Z. Edey putback Layup (6 PTS),[1641744],1610612763.0,MEM,putback,,,Edey,Z. Edey,,,,,Mid-Range,8-16 Left,0.0,Made,6.0,,,,,,,,,,,,,,,,,
182,PT09M45.00S,2025-04-08T23:37:31.2Z,2,REGULAR,foul,personal,['1freethrow'],1631217,,,1610612763,21,39,2025-04-08T23:38:08Z,1770000,False,,,0,,M. Diabaté shooting personal FOUL (1 PF) (Edey 1 FT),"[1631217, 1641744]",1610612766.0,CHA,shooting,,,Diabaté,M. Diabaté,,,,,Restricted Area,0-8 Center,,,,,,,,,,,202026.0,1.0,0.0,Edey,1641744.0,,,,,
184,PT09M45.00S,2025-04-08T23:38:09.3Z,2,REGULAR,freethrow,1 of 1,['2ndchance'],1641744,,,1610612763,21,40,2025-04-08T23:38:09Z,1790000,False,,,0,,Z. Edey Free Throw 1 of 1 (7 PTS),[1641744],1610612763.0,MEM,,,,Edey,Z. Edey,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
185,PT09M28.00S,2025-04-08T23:38:11.8Z,2,REGULAR,3pt,Jump Shot,[],1641733,32.276609724047304,60.78431372549019,1610612766,24,40,2025-04-08T23:38:15Z,1800000,False,-54.0,251.0,1,left,N. Smith Jr. 25' 3PT pullup (8 PTS),[1641733],1610612766.0,CHA,pullup,,,Smith Jr.,N. Smith Jr.,,,,,Above the Break 3,24+ Center,25.66,Made,8.0,,,,,,,,,,,,,,,,,
186,PT09M24.00S,2025-04-08T23:38:20.5Z,2,REGULAR,foul,offensive,[],1628991,,,1610612763,24,40,2025-04-08T23:38:31Z,1810000,False,,,0,,J. Jackson Jr. offensive FOUL (2 PF),"[1628991, 1631217]",1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Mid-Range,8-16 Right,,,,,,,,,,,1628951.0,2.0,0.0,Diabaté,1631217.0,,,,,
188,PT09M24.00S,2025-04-08T23:38:20.5Z,2,REGULAR,turnover,offensive foul,[],1628991,,,1610612763,24,40,2025-04-08T23:38:20Z,1830000,False,,,0,,J. Jackson Jr. offensive foul TURNOVER (1 TO),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Mid-Range,8-16 Right,,,,1.0,,,,,,,1628951.0,,,,,,,,,
190,PT09M07.00S,2025-04-08T23:38:54.7Z,2,REGULAR,substitution,out,[],1629630,,,1610612766,24,40,2025-04-08T23:39:13Z,1850000,False,,,0,,SUB out: J. Morant,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,,,,,,,,,,,,,,,,
191,PT09M07.00S,2025-04-08T23:38:54.7Z,2,REGULAR,substitution,out,[],1628991,,,1610612766,24,40,2025-04-08T23:39:13Z,1860000,False,,,0,,SUB out: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
192,PT09M07.00S,2025-04-08T23:38:54.7Z,2,REGULAR,substitution,out,[],1642377,,,1610612766,24,40,2025-04-08T23:39:13Z,1870000,False,,,0,,SUB out: J. Wells,[1642377],1610612763.0,MEM,,,,Wells,J. Wells,,,,,,,,,,,,,,,,,,,,,,,,,,
193,PT09M07.00S,2025-04-08T23:38:54.7Z,2,REGULAR,substitution,in,[],1630590,,,1610612766,24,40,2025-04-08T23:39:13Z,1880000,False,,,0,,SUB in: S. Pippen Jr.,[1630590],1610612763.0,MEM,,,,Pippen Jr.,S. Pippen Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
194,PT09M07.00S,2025-04-08T23:38:54.7Z,2,REGULAR,substitution,in,[],1630217,,,1610612766,24,40,2025-04-08T23:39:13Z,1890000,False,,,0,,SUB in: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,,
195,PT09M07.00S,2025-04-08T23:38:54.7Z,2,REGULAR,substitution,in,[],1631246,,,1610612766,24,40,2025-04-08T23:39:13Z,1900000,False,,,0,,SUB in: V. Williams Jr.,[1631246],1610612763.0,MEM,,,,Williams Jr.,V. Williams Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
196,PT09M00.00S,2025-04-08T23:39:29.4Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1641733,21.632720105124836,25.0,1610612766,24,40,2025-04-08T23:39:33Z,1910000,False,125.0,151.0,1,left,MISS N. Smith Jr. 19' pullup Shot,[1641733],1610612766.0,CHA,pullup,,,Smith Jr.,N. Smith Jr.,,,,,Mid-Range,16-24 Right Center,19.59,Missed,,,,,,,,,,,,,,,,,,
197,PT08M57.00S,2025-04-08T23:39:32.4Z,2,REGULAR,rebound,defensive,[],1641744,,,1610612763,24,40,2025-04-08T23:39:33Z,1920000,False,,,0,,Z. Edey REBOUND (Off:2 Def:5),[1641744],1610612763.0,MEM,,,,Edey,Z. Edey,,,,,Mid-Range,16-24 Right Center,,,,,,,196.0,7.0,5.0,2.0,,,,,,,,,,
198,PT08M53.00S,2025-04-08T23:39:40.5Z,2,REGULAR,turnover,traveling,[],1641744,,,1610612763,24,40,2025-04-08T23:39:44Z,1930000,False,,,0,,Z. Edey traveling TURNOVER (2 TO),[1641744],1610612763.0,MEM,,,,Edey,Z. Edey,,,,,In The Paint (Non-RA),0-8 Center,,,,2.0,,,,,,,1628951.0,,,,,,,,,
199,PT08M37.00S,2025-04-08T23:40:04.7Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1631109,7.178055190538765,50.49019607843137,1610612766,26,40,2025-04-08T23:40:39Z,1940000,False,-2.0,15.0,1,left,M. Williams cutting DUNK (6 PTS) (J. Okogie 1 AST),"[1631109, 1629006]",1610612766.0,CHA,cutting,,,Williams,M. Williams,,,,,Restricted Area,0-8 Center,1.52,Made,6.0,,,,,,,,,,,,,J. Okogie,1629006.0,1.0,,
201,PT08M17.00S,2025-04-08T23:40:23.3Z,2,REGULAR,3pt,Jump Shot,[],1628379,66.70499342969777,58.57843137254902,1610612763,26,40,2025-04-08T23:40:27Z,1960000,False,43.0,260.0,1,right,MISS L. Kennard 26' 3PT,[1628379],1610612763.0,MEM,,,,Kennard,L. Kennard,,,,,Above the Break 3,24+ Center,26.4,Missed,,,,,,,,,,,,,,,,,,
202,PT08M15.00S,2025-04-08T23:40:25.3Z,2,REGULAR,rebound,defensive,[],1641733,,,1610612766,26,40,2025-04-08T23:40:27Z,1970000,False,,,0,,N. Smith Jr. REBOUND (Off:0 Def:2),[1641733],1610612766.0,CHA,,,,Smith Jr.,N. Smith Jr.,,,,,Above the Break 3,24+ Center,,,,,,,201.0,2.0,2.0,0.0,,,,,,,,,,
203,PT08M02.00S,2025-04-08T23:40:39.4Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1631217,6.389618922470433,50.49019607843137,1610612766,28,40,2025-04-08T23:40:42Z,1980000,False,-2.0,8.0,1,left,M. Diabaté DUNK (2 PTS),[1631217],1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,Restricted Area,0-8 Center,0.8,Made,2.0,,,,,,,,,,,,,,,,,
204,PT07M56.00S,2025-04-08T23:40:45.4Z,2,REGULAR,3pt,Jump Shot,[],1630590,66.70499342969777,42.15686274509804,1610612763,28,43,2025-04-08T23:40:49Z,1990000,False,-39.0,260.0,1,right,S. Pippen Jr. 26' 3PT pullup (6 PTS),[1630590],1610612763.0,MEM,pullup,,,Pippen Jr.,S. Pippen Jr.,,,,,Above the Break 3,24+ Center,26.34,Made,6.0,,,,,,,,,,,,,,,,,
205,PT07M46.00S,2025-04-08T23:40:58.1Z,2,REGULAR,foul,personal,['2freethrow'],1641744,,,1610612766,28,43,2025-04-08T23:41:13Z,2000000,False,,,0,,Z. Edey shooting personal FOUL (1 PF) (Okogie 2 FT),"[1641744, 1629006]",1610612763.0,MEM,shooting,,,Edey,Z. Edey,,,,,Restricted Area,0-8 Center,,,,,,,,,,,202026.0,1.0,0.0,Okogie,1629006.0,,,,,
207,PT07M46.00S,2025-04-08T23:41:24.2Z,2,REGULAR,freethrow,1 of 2,[],1629006,,,1610612766,29,43,2025-04-08T23:42:01Z,2020000,False,,,0,,J. Okogie Free Throw 1 of 2 (6 PTS),[1629006],1610612766.0,CHA,,,,Okogie,J. Okogie,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
208,PT07M46.00S,2025-04-08T23:41:31.3Z,2,REGULAR,substitution,out,[],1631109,,,1610612766,29,43,2025-04-08T23:41:44Z,2030000,False,,,0,,SUB out: M. Williams,[1631109],1610612766.0,CHA,,,,Williams,M. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
209,PT07M46.00S,2025-04-08T23:41:31.3Z,2,REGULAR,substitution,out,[],1641733,,,1610612766,29,43,2025-04-08T23:41:44Z,2040000,False,,,0,,SUB out: N. Smith Jr.,[1641733],1610612766.0,CHA,,,,Smith Jr.,N. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
210,PT07M46.00S,2025-04-08T23:41:31.3Z,2,REGULAR,substitution,in,[],1642354,,,1610612766,29,43,2025-04-08T23:41:44Z,2050000,False,,,0,,SUB in: K. Simpson,[1642354],1610612766.0,CHA,,,,Simpson,K. Simpson,,,,,,,,,,,,,,,,,,,,,,,,,,
211,PT07M46.00S,2025-04-08T23:41:31.3Z,2,REGULAR,substitution,in,[],1628970,,,1610612766,29,43,2025-04-08T23:41:44Z,2060000,False,,,0,,SUB in: M. Bridges,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
212,PT07M46.00S,2025-04-08T23:41:48.8Z,2,REGULAR,substitution,out,[],1628379,,,1610612766,29,43,2025-04-08T23:41:53Z,2070000,False,,,0,,SUB out: L. Kennard,[1628379],1610612763.0,MEM,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,,,,,,,,,
213,PT07M46.00S,2025-04-08T23:41:48.8Z,2,REGULAR,substitution,in,[],1630583,,,1610612766,29,43,2025-04-08T23:41:53Z,2080000,False,,,0,,SUB in: S. Aldama,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,,,,,,,,,,,,,,,,,,
214,PT07M46.00S,2025-04-08T23:41:24.2Z,2,REGULAR,freethrow,2 of 2,[],1629006,,,1610612766,29,43,2025-04-08T23:42:01Z,2090000,False,,,0,,MISS J. Okogie Free Throw 2 of 2,[1629006],1610612766.0,CHA,,,,Okogie,J. Okogie,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
215,PT07M45.00S,2025-04-08T23:41:25.2Z,2,REGULAR,rebound,defensive,[],1641744,,,1610612763,29,43,2025-04-08T23:42:09Z,2100000,False,,,0,,Z. Edey REBOUND (Off:2 Def:6),[1641744],1610612763.0,MEM,,,,Edey,Z. Edey,,,,,,,,,,,,,214.0,8.0,6.0,2.0,,,,,,,,,,
216,PT07M27.00S,2025-04-08T23:42:13.4Z,2,REGULAR,3pt,Jump Shot,[],1630217,66.44218134034165,52.69607843137255,1610612763,29,46,2025-04-08T23:42:33Z,2110000,False,13.0,263.0,1,right,D. Bane 26' 3PT pullup (13 PTS),[1630217],1610612763.0,MEM,pullup,,,Bane,D. Bane,,,,,Above the Break 3,24+ Center,26.32,Made,13.0,,,,,,,,,,,,,,,,,
218,PT07M20.00S,2025-04-08T23:42:26.4Z,2,REGULAR,substitution,out,[],1629006,,,1610612766,29,46,2025-04-08T23:42:32Z,2130000,False,,,0,,SUB out: J. Okogie,[1629006],1610612766.0,CHA,,,,Okogie,J. Okogie,,,,,,,,,,,,,,,,,,,,,,,,,,
219,PT07M20.00S,2025-04-08T23:42:26.4Z,2,REGULAR,substitution,in,[],1642275,,,1610612766,29,46,2025-04-08T23:42:32Z,2140000,False,,,0,,SUB in: T. Salaün,[1642275],1610612766.0,CHA,,,,Salaün,T. Salaün,,,,,,,,,,,,,,,,,,,,,,,,,,
220,PT06M55.00S,2025-04-08T23:43:08.9Z,2,REGULAR,3pt,Jump Shot,[],1642275,20.318659658344284,91.42156862745098,1610612766,32,46,2025-04-08T23:43:13Z,2150000,False,-207.0,138.0,1,left,T. Salaün 24' 3PT fadeaway (6 PTS) (M. Diabaté 1 AST),"[1642275, 1631217]",1610612766.0,CHA,fadeaway,,,Salaün,T. Salaün,,,,,Above the Break 3,24+ Left Center,24.91,Made,6.0,,,,,,,,,,,,,M. Diabaté,1631217.0,1.0,,
222,PT06M50.00S,2025-04-08T23:43:16.7Z,2,REGULAR,3pt,Jump Shot,[],1630590,84.97043363994744,3.6764705882352944,1610612763,32,49,2025-04-08T23:43:41Z,2170000,False,-232.0,89.0,1,right,S. Pippen Jr. 24' 3PT  (9 PTS) (S. Aldama 2 AST),"[1630590, 1630583]",1610612763.0,MEM,,,,Pippen Jr.,S. Pippen Jr.,,,,,Left Corner 3,24+ Left,24.8,Made,9.0,,,,,,,,,,,,,S. Aldama,1630583.0,2.0,,
224,PT06M36.00S,2025-04-08T23:43:29.1Z,2,REGULAR,3pt,Jump Shot,[],1642354,29.6484888304862,77.20588235294117,1610612766,35,49,2025-04-08T23:43:33Z,2190000,False,-136.0,226.0,1,left,K. Simpson 26' 3PT  (3 PTS) (M. Bridges 2 AST),"[1642354, 1628970]",1610612766.0,CHA,,,,Simpson,K. Simpson,,,,,Above the Break 3,24+ Left Center,26.39,Made,3.0,,,,,,,,,,,,,M. Bridges,1628970.0,2.0,,
226,PT06M10.00S,2025-04-08T23:43:54.5Z,2,REGULAR,2pt,Hook,[],1630583,87.07293035479631,24.509803921568626,1610612763,35,49,2025-04-08T23:43:59Z,2210000,False,-127.0,69.0,1,right,MISS S. Aldama 14' turnaround Hook,[1630583],1610612763.0,MEM,turnaround,,,Aldama,S. Aldama,,,,,Mid-Range,8-16 Left,14.5,Missed,,,,,,,,,,,,,,,,,,
227,PT06M06.00S,2025-04-08T23:43:57.9Z,2,REGULAR,rebound,defensive,[],1631217,,,1610612766,35,49,2025-04-08T23:43:57Z,2220000,False,,,0,,M. Diabaté REBOUND (Off:0 Def:1),[1631217],1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,Mid-Range,8-16 Left,,,,,,,226.0,1.0,1.0,0.0,,,,,,,,,,
228,PT05M59.00S,2025-04-08T23:44:05.3Z,2,REGULAR,3pt,Jump Shot,[],1642354,26.10052562417871,82.59803921568627,1610612766,35,49,2025-04-08T23:44:09Z,2230000,False,-163.0,193.0,1,left,MISS K. Simpson 25' 3PT,[1642354],1610612766.0,CHA,,,,Simpson,K. Simpson,,,,,Above the Break 3,24+ Left Center,25.25,Missed,,,,,,,,,,,,,,,,,,
229,PT05M58.00S,2025-04-08T23:44:06.3Z,2,REGULAR,rebound,defensive,[],1641744,,,1610612763,35,49,2025-04-08T23:45:14Z,2240000,False,,,0,,Z. Edey REBOUND (Off:2 Def:7),[1641744],1610612763.0,MEM,,,,Edey,Z. Edey,,,,,Above the Break 3,24+ Left Center,,,,,,,228.0,9.0,7.0,2.0,,,,,,,,,,
230,PT05M55.00S,2025-04-08T23:44:11.3Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1630217,69.20170827858082,28.431372549019606,1610612763,35,49,2025-04-08T23:45:21Z,2250000,False,-108.0,237.0,1,right,MISS D. Bane 26' running pullup 3PT,[1630217],1610612763.0,MEM,running pullup,,,Bane,D. Bane,,,,,Above the Break 3,24+ Left Center,26.04,Missed,,,,,,,,,,,,,,,,,,
231,PT05M53.00S,2025-04-08T23:44:13.3Z,2,REGULAR,rebound,defensive,[],1642275,,,1610612766,35,49,2025-04-08T23:45:21Z,2260000,False,,,0,,T. Salaün REBOUND (Off:0 Def:3),[1642275],1610612766.0,CHA,,,,Salaün,T. Salaün,,,,,Above the Break 3,24+ Left Center,,,,,,,230.0,3.0,3.0,0.0,,,,,,,,,,
232,PT05M46.00S,2025-04-08T23:44:31.6Z,2,REGULAR,foul,personal,[],1630590,,,1610612766,35,49,2025-04-08T23:44:40Z,2270000,False,,,0,,S. Pippen Jr. personal FOUL (1 PF),"[1630590, 1642275]",1610612763.0,MEM,,,,Pippen Jr.,S. Pippen Jr.,,,,,Above the Break 3,24+ Center,,,,,,,,,,,1628954.0,1.0,0.0,Salaün,1642275.0,,,,,
234,PT05M46.00S,2025-04-08T23:44:46.7Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612766,35,49,2025-04-08T23:44:46Z,2290000,False,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,PT05M46.00S,2025-04-08T23:44:48.1Z,2,REGULAR,substitution,out,[],1641744,,,1610612766,35,49,2025-04-08T23:47:11Z,2300000,False,,,0,,SUB out: Z. Edey,[1641744],1610612763.0,MEM,,,,Edey,Z. Edey,,,,,,,,,,,,,,,,,,,,,,,,,,
236,PT05M46.00S,2025-04-08T23:44:48.1Z,2,REGULAR,substitution,in,[],1628991,,,1610612766,35,49,2025-04-08T23:47:11Z,2310000,False,,,0,,SUB in: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
238,PT05M36.00S,2025-04-08T23:48:02.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1642354,6.521024967148489,40.931372549019606,1610612766,35,49,2025-04-08T23:48:15Z,2330000,False,45.0,9.0,1,left,MISS K. Simpson driving Layup - blocked,"[1642354, 1630590]",1610612766.0,CHA,driving,,,Simpson,K. Simpson,,,,,In The Paint (Non-RA),0-8 Center,4.61,Missed,,,,,,,,,,,,,,,,,Pippen Jr.,1630590.0
243,PT05M36.00S,2025-04-08T23:48:02.4Z,2,REGULAR,block,,[],1630590,,,1610612766,35,49,2025-04-08T23:48:21Z,2335000,False,,,0,,S. Pippen Jr. BLOCK (1 BLK),[1630590],1610612763.0,MEM,,,,Pippen Jr.,S. Pippen Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
239,PT05M36.00S,2025-04-08T23:48:02.4Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612763,35,49,2025-04-08T23:50:52Z,2340000,False,,,0,,TEAM defensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,238.0,,,,,,,,,,,,,
241,PT05M36.00S,2025-04-08T23:48:09.0Z,2,REGULAR,substitution,out,[],1631246,,,1610612763,35,49,2025-04-08T23:50:52Z,2360000,False,,,0,,SUB out: V. Williams Jr.,[1631246],1610612763.0,MEM,,,,Williams Jr.,V. Williams Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT05M36.00S,2025-04-08T23:48:09.0Z,2,REGULAR,substitution,in,[],1629630,,,1610612763,35,49,2025-04-08T23:50:52Z,2370000,False,,,0,,SUB in: J. Morant,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,,,,,,,,,,,,,,,,
244,PT05M36.00S,2025-04-08T23:48:25.2Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612763,35,49,2025-04-08T23:50:52Z,2380000,False,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246,PT05M13.00S,2025-04-08T23:51:36.3Z,2,REGULAR,3pt,Jump Shot,[],1629630,70.12155059132719,75.98039215686273,1610612763,35,49,2025-04-08T23:52:35Z,2400000,False,130.0,228.0,1,right,MISS J. Morant 26' pullup 3PT,[1629630],1610612763.0,MEM,pullup,,,Morant,J. Morant,,,,,Above the Break 3,24+ Right Center,26.28,Missed,,,,,,,,,,,,,,,,,,
247,PT05M11.00S,2025-04-08T23:51:38.3Z,2,REGULAR,rebound,defensive,[],1629610,,,1610612766,35,49,2025-04-08T23:52:50Z,2410000,False,,,0,,D. Jeffries REBOUND (Off:0 Def:1),[1629610],1610612766.0,CHA,,,,Jeffries,D. Jeffries,,,,,Above the Break 3,24+ Right Center,,,,,,,246.0,1.0,1.0,0.0,,,,,,,,,,
