actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,officialId,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
264,PT03M27.00S,2025-03-06T00:55:10.3Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630162,69.20170827858082,23.284313725490197,1610612750,49,61,2025-03-06T00:55:18Z,2560000,False,-134.0,237.0,1,right,A. Edwards 27' 3PT step back (16 PTS),[1630162],1610612750.0,MIN,,step back,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Left Center,27.21,Made,16.0,,,,,,,,,,,,,,,,
265,PT03M08.00S,2025-03-06T00:55:28.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630163,12.959921156373195,44.6078431372549,1610612766,49,61,2025-03-06T00:55:32Z,2570000,False,27.0,69.0,1,left,MISS L. Ball 7' driving floating Shot,[1630163],1610612766.0,CHA,,driving floating,,,Ball,L. Ball,,,,,In The Paint (Non-RA),0-8 Center,7.44,Missed,,,,,,,,,,,,,,,,,
266,PT03M05.00S,2025-03-06T00:55:31.5Z,2,REGULAR,rebound,offensive,[],203994,,,1610612766,49,61,2025-03-06T00:55:32Z,2580000,False,,,0,,J. Nurkić REBOUND (Off:1 Def:0),[203994],1610612766.0,CHA,,,,,Nurkić,J. Nurkić,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,265.0,1.0,0.0,1.0,,,,,,,,,
267,PT03M04.00S,2025-03-06T00:55:35.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628970,8.229303547963205,48.77450980392157,1610612766,51,61,2025-03-06T01:12:31Z,2665000,False,6.0,25.0,1,left,M. Bridges driving Layup (14 PTS) (T. Salaün 2 AST),"[1628970, 1642275]",1610612766.0,CHA,,driving,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,2.56,Made,14.0,T. Salaün,1642275.0,2.0,,,,,,,,,,,,,
269,PT03M04.00S,2025-03-06T00:55:38.8Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1630162,,,1610612766,51,61,2025-03-06T01:13:36Z,2668125,False,,,0,,A. Edwards shooting personal FOUL (2 PF) (Bridges 1 FT),"[1630162, 1628970]",1610612750.0,MIN,2002.0,shooting,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,2.0,0.0,Bridges,1628970.0,,,,
271,PT03M04.00S,2025-03-06T00:56:04.7Z,2,REGULAR,substitution,out,[],1642275,,,1610612766,51,61,2025-03-06T01:14:29Z,2668593,False,,,0,,SUB out: T. Salaün,[1642275],1610612766.0,CHA,,,,,Salaün,T. Salaün,,,,,,,,,,,,,,,,,,,,,,,,,
272,PT03M04.00S,2025-03-06T00:56:04.7Z,2,REGULAR,substitution,in,[],1641733,,,1610612766,51,61,2025-03-06T01:14:29Z,2668671,False,,,0,,SUB in: N. Smith Jr.,[1641733],1610612766.0,CHA,,,,,Smith Jr.,N. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
273,PT03M04.00S,2025-03-06T00:56:20.8Z,2,REGULAR,freethrow,1 of 1,['2ndchance'],1628970,,,1610612766,52,61,2025-03-06T01:13:36Z,2668750,False,,,0,,M. Bridges Free Throw 1 of 1 (15 PTS),[1628970],1610612766.0,CHA,,,,,Bridges,M. Bridges,,,,,,,,Made,15.0,,,,,,,,,,,,,,,,
275,PT02M43.00S,2025-03-06T00:57:07.7Z,2,REGULAR,2pt,Jump Shot,[],1630183,77.87450722733246,26.47058823529412,1610612750,52,63,2025-03-06T01:08:10Z,2670000,False,-118.0,155.0,1,right,J. McDaniels 19' pullup Jump Shot (16 PTS),[1630183],1610612750.0,MIN,,pullup,,,McDaniels,J. McDaniels,,,,,Mid-Range,16-24 Left Center,19.5,Made,16.0,,,,,,,,,,,,,,,,
276,PT02M32.00S,2025-03-06T00:57:16.1Z,2,REGULAR,turnover,bad pass,[],1641733,,,1610612766,52,63,2025-03-06T01:09:58Z,2680000,False,,,0,,N. Smith Jr. bad pass TURNOVER (1 TO),"[1641733, 1629638]",1610612766.0,CHA,,,,,Smith Jr.,N. Smith Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,1.0,,,,,Alexander-Walker,1629638.0,,
277,PT02M32.00S,2025-03-06T00:57:16.1Z,2,REGULAR,steal,,[],1629638,,,1610612750,52,63,2025-03-06T00:57:19Z,2690000,False,,,0,,N. Alexander-Walker STEAL (1 STL),[1629638],1610612750.0,MIN,,,,,Alexander-Walker,N. Alexander-Walker,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,
278,PT02M28.00S,2025-03-06T00:57:20.0Z,2,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1628978,93.24901445466492,49.754901960784316,1610612750,52,65,2025-03-06T01:10:22Z,2700000,False,-1.0,11.0,1,right,D. DiVincenzo running DUNK (5 PTS) (N. Alexander-Walker 2 AST),"[1628978, 1629638]",1610612750.0,MIN,,running,,,DiVincenzo,D. DiVincenzo,,,,,Restricted Area,0-8 Center,1.11,Made,5.0,N. Alexander-Walker,1629638.0,2.0,,,,,,,,,,,,,
280,PT02M22.00S,2025-03-06T00:57:26.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629610,5.601182654402102,45.34313725490196,1610612766,54,65,2025-03-06T00:57:38Z,2720000,False,23.0,0.0,1,left,D. Jeffries Layup (6 PTS) (M. Bridges 3 AST),"[1629610, 1628970]",1610612766.0,CHA,,,,,Jeffries,D. Jeffries,,,,,Restricted Area,0-8 Center,2.33,Made,6.0,M. Bridges,1628970.0,3.0,,,,,,,,,,,,,
282,PT02M07.00S,2025-03-06T00:57:41.1Z,2,REGULAR,turnover,lost ball,[],1629675,,,1610612750,54,65,2025-03-06T00:57:48Z,2740000,False,,,0,,N. Reid lost ball TURNOVER (1 TO),"[1629675, 203994]",1610612750.0,MIN,,,,,Reid,N. Reid,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,1.0,,,,,Nurkić,203994.0,,
283,PT02M07.00S,2025-03-06T00:57:41.1Z,2,REGULAR,steal,,[],203994,,,1610612766,54,65,2025-03-06T00:57:43Z,2750000,False,,,0,,J. Nurkić STEAL (1 STL),[203994],1610612766.0,CHA,,,,,Nurkić,J. Nurkić,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,
284,PT02M04.00S,2025-03-06T00:57:43.9Z,2,REGULAR,turnover,bad pass,[],203994,,,1610612766,54,65,2025-03-06T00:57:52Z,2760000,False,,,0,,J. Nurkić bad pass TURNOVER (1 TO),"[203994, 1630162]",1610612766.0,CHA,,,,,Nurkić,J. Nurkić,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,1.0,,,,,Edwards,1630162.0,,
285,PT02M04.00S,2025-03-06T00:57:43.9Z,2,REGULAR,steal,,[],1630162,,,1610612750,54,65,2025-03-06T00:57:46Z,2770000,False,,,0,,A. Edwards STEAL (2 STL),[1630162],1610612750.0,MIN,,,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,
286,PT02M01.00S,2025-03-06T00:57:47.0Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1630162,92.9862023653088,51.470588235294116,1610612750,54,65,2025-03-06T01:11:50Z,2780000,False,7.0,13.0,1,right,MISS A. Edwards driving DUNK,[1630162],1610612750.0,MIN,,driving,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,1.53,Missed,,,,,,,,,,,,,,,,,
287,PT01M59.00S,2025-03-06T00:57:48.9Z,2,REGULAR,rebound,defensive,[],1641733,,,1610612766,54,65,2025-03-06T00:57:48Z,2790000,False,,,0,,N. Smith Jr. REBOUND (Off:0 Def:2),[1641733],1610612766.0,CHA,,,,,Smith Jr.,N. Smith Jr.,,,,,Restricted Area,0-8 Center,,,,,,,286.0,2.0,2.0,0.0,,,,,,,,,
288,PT01M47.00S,2025-03-06T00:58:00.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630163,8.754927726675426,43.627450980392155,1610612766,54,65,2025-03-06T01:12:31Z,2800000,False,32.0,30.0,1,left,MISS L. Ball driving Layup,[1630163],1610612766.0,CHA,,driving,,,Ball,L. Ball,,,,,Restricted Area,0-8 Center,4.37,Missed,,,,,,,,,,,,,,,,,
289,PT01M45.00S,2025-03-06T00:58:02.6Z,2,REGULAR,rebound,offensive,[],203994,,,1610612766,54,65,2025-03-06T00:58:02Z,2810000,False,,,0,,J. Nurkić REBOUND (Off:2 Def:0),[203994],1610612766.0,CHA,,,,,Nurkić,J. Nurkić,,,,,Restricted Area,0-8 Center,,,,,,,288.0,2.0,0.0,2.0,,,,,,,,,
290,PT01M43.00S,2025-03-06T00:58:05.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203994,8.754927726675426,51.470588235294116,1610612766,54,65,2025-03-06T01:16:29Z,2820000,False,-7.0,30.0,1,left,MISS J. Nurkić putback Layup,[203994],1610612766.0,CHA,,putback,,,Nurkić,J. Nurkić,,,,,Restricted Area,0-8 Center,3.07,Missed,,,,,,,,,,,,,,,,,
291,PT01M43.00S,2025-03-06T00:58:05.2Z,2,REGULAR,rebound,offensive,[],203994,,,1610612766,54,65,2025-03-06T00:58:12Z,2830000,False,,,0,,J. Nurkić REBOUND (Off:3 Def:0),[203994],1610612766.0,CHA,,,,,Nurkić,J. Nurkić,,,,,Restricted Area,0-8 Center,,,,,,,290.0,3.0,0.0,3.0,,,,,,,,,
292,PT01M40.00S,2025-03-06T00:58:10.1Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",203994,5.590000152587891,50.0,1610612766,54,65,2025-03-06T01:16:59Z,2840000,False,0.0,0.0,1,left,MISS J. Nurkić putback Layup,[203994],1610612766.0,CHA,,putback,,,Nurkić,J. Nurkić,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,
293,PT01M40.00S,2025-03-06T00:58:10.1Z,2,REGULAR,rebound,offensive,[],1630163,,,1610612766,54,65,2025-03-06T00:58:15Z,2850000,False,,,0,,L. Ball REBOUND (Off:2 Def:2),[1630163],1610612766.0,CHA,,,,,Ball,L. Ball,,,,,Restricted Area,0-8 Center,,,,,,,292.0,4.0,2.0,2.0,,,,,,,,,
294,PT01M40.00S,2025-03-06T00:58:12.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630163,5.590000152587891,50.0,1610612766,56,65,2025-03-06T00:58:12Z,2860000,False,0.0,0.0,1,left,L. Ball tip Layup (10 PTS),[1630163],1610612766.0,CHA,,tip,,,Ball,L. Ball,,,,,Mid-Range,8-16 Left,0.0,Made,10.0,,,,,,,,,,,,,,,,
295,PT01M40.00S,2025-03-06T00:58:22.7Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612750,56,65,2025-03-06T00:58:22Z,2870000,False,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
304,PT01M40.00S,2025-03-06T01:01:30.2Z,2,REGULAR,substitution,out,[],1629638,,,1610612750,56,65,2025-03-06T01:06:03Z,2875000,False,,,0,,SUB out: N. Alexander-Walker,[1629638],1610612750.0,MIN,,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,
305,PT01M40.00S,2025-03-06T01:01:30.2Z,2,REGULAR,substitution,in,[],203944,,,1610612750,56,65,2025-03-06T01:06:03Z,2877500,False,,,0,,SUB in: J. Randle,[203944],1610612750.0,MIN,,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,
296,PT01M15.00S,2025-03-06T01:01:32.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628978,84.57621550591328,60.049019607843135,1610612750,56,65,2025-03-06T01:01:38Z,2880000,False,50.0,92.0,1,right,MISS D. DiVincenzo 10' driving floating Shot,[1628978],1610612750.0,MIN,,driving floating,,,DiVincenzo,D. DiVincenzo,,,,,In The Paint (Non-RA),8-16 Center,10.52,Missed,,,,,,,,,,,,,,,,,
297,PT01M13.00S,2025-03-06T01:01:34.8Z,2,REGULAR,rebound,defensive,[],203994,,,1610612766,56,65,2025-03-06T01:01:38Z,2890000,False,,,0,,J. Nurkić REBOUND (Off:3 Def:1),[203994],1610612766.0,CHA,,,,,Nurkić,J. Nurkić,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,296.0,4.0,1.0,3.0,,,,,,,,,
298,PT01M06.00S,2025-03-06T01:01:46.1Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629675,,,1610612766,56,65,2025-03-06T01:01:55Z,2900000,False,,,0,,N. Reid personal FOUL (1 PF) (Nurkić 2 FT),"[1629675, 203994]",1610612750.0,MIN,1830.0,,,,Reid,N. Reid,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,1.0,0.0,Nurkić,203994.0,,,,
300,PT01M06.00S,2025-03-06T01:02:05.2Z,2,REGULAR,freethrow,1 of 2,[],203994,,,1610612766,57,65,2025-03-06T01:02:05Z,2920000,False,,,0,,J. Nurkić Free Throw 1 of 2 (1 PTS),[203994],1610612766.0,CHA,,,,,Nurkić,J. Nurkić,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,
301,PT01M06.00S,2025-03-06T01:02:19.1Z,2,REGULAR,freethrow,2 of 2,[],203994,,,1610612766,58,65,2025-03-06T01:02:19Z,2930000,False,,,0,,J. Nurkić Free Throw 2 of 2 (2 PTS),[203994],1610612766.0,CHA,,,,,Nurkić,J. Nurkić,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,
302,PT00M48.10S,2025-03-06T01:02:39.3Z,2,REGULAR,3pt,Jump Shot,[],203944,68.54467805519053,70.34313725490196,1610612750,58,65,2025-03-06T01:02:46Z,2940000,False,102.0,243.0,1,right,MISS J. Randle 26' 3PT,[203944],1610612750.0,MIN,,,,,Randle,J. Randle,,,,,Above the Break 3,24+ Right Center,26.36,Missed,,,,,,,,,,,,,,,,,
303,PT00M43.00S,2025-03-06T01:02:44.4Z,2,REGULAR,rebound,defensive,[],1628970,,,1610612766,58,65,2025-03-06T01:02:46Z,2950000,False,,,0,,M. Bridges REBOUND (Off:0 Def:4),[1628970],1610612766.0,CHA,,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Right Center,,,,,,,302.0,4.0,4.0,0.0,,,,,,,,,
308,PT00M42.60S,2025-03-06T01:04:25.1Z,2,REGULAR,timeout,challenge,['team'],0,,,1610612766,58,65,2025-03-06T01:06:10Z,3000000,False,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310,PT00M31.10S,2025-03-06T01:06:16.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630163,6.1268068331143235,41.42156862745098,1610612766,58,65,2025-03-06T01:19:51Z,3010000,False,43.0,5.0,1,left,MISS L. Ball driving Layup,[1630163],1610612766.0,CHA,,driving,,,Ball,L. Ball,,,,,Restricted Area,0-8 Center,4.32,Missed,,,,,,,,,,,,,,,,,
311,PT00M28.90S,2025-03-06T01:06:19.1Z,2,REGULAR,rebound,defensive,[],1629675,,,1610612750,58,65,2025-03-06T01:06:22Z,3020000,False,,,0,,N. Reid REBOUND (Off:1 Def:4),[1629675],1610612750.0,MIN,,,,,Reid,N. Reid,,,,,Restricted Area,0-8 Center,,,,,,,310.0,5.0,4.0,1.0,,,,,,,,,
312,PT00M18.40S,2025-03-06T01:06:29.6Z,2,REGULAR,3pt,Jump Shot,[],1630183,91.14651773981603,2.2058823529411766,1610612750,58,65,2025-03-06T01:06:35Z,3030000,False,-239.0,31.0,1,right,MISS J. McDaniels 24' 3PT,[1630183],1610612750.0,MIN,,,,,McDaniels,J. McDaniels,,,,,Left Corner 3,24+ Left,24.1,Missed,,,,,,,,,,,,,,,,,
313,PT00M14.90S,2025-03-06T01:06:33.0Z,2,REGULAR,rebound,defensive,[],203994,,,1610612766,58,65,2025-03-06T01:06:33Z,3040000,False,,,0,,J. Nurkić REBOUND (Off:3 Def:2),[203994],1610612766.0,CHA,,,,,Nurkić,J. Nurkić,,,,,Left Corner 3,24+ Left,,,,,,,312.0,5.0,2.0,3.0,,,,,,,,,
314,PT00M00.40S,2025-03-06T01:06:47.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628970,7.5722733245729295,44.11764705882353,1610612766,58,65,2025-03-06T01:06:53Z,3050000,False,29.0,19.0,1,left,MISS M. Bridges driving Layup,[1628970],1610612766.0,CHA,,driving,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,3.48,Missed,,,,,,,,,,,,,,,,,
315,PT00M00.40S,2025-03-06T01:06:47.5Z,2,REGULAR,rebound,defensive,[],1628978,,,1610612750,58,65,2025-03-06T01:06:53Z,3060000,False,,,0,,D. DiVincenzo REBOUND (Off:0 Def:4),[1628978],1610612750.0,MIN,,,,,DiVincenzo,D. DiVincenzo,,,,,Restricted Area,0-8 Center,,,,,,,314.0,4.0,4.0,0.0,,,,,,,,,
316,PT00M00.00S,2025-03-06T01:06:52.4Z,2,REGULAR,period,end,[],0,,,1610612750,58,65,2025-03-06T01:06:52Z,3070000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
317,PT12M00.00S,2025-03-06T01:07:07.6Z,3,REGULAR,substitution,out,['startperiod'],203994,,,1610612750,58,65,2025-03-06T01:22:03Z,3080000,False,,,0,,SUB out: J. Nurkić,[203994],1610612766.0,CHA,,,,,Nurkić,J. Nurkić,,,,,,,,,,,,,,,,,,,,,,,,,
318,PT12M00.00S,2025-03-06T01:07:07.6Z,3,REGULAR,substitution,in,['startperiod'],1631109,,,1610612750,58,65,2025-03-06T01:22:03Z,3090000,False,,,0,,SUB in: M. Williams,[1631109],1610612766.0,CHA,,,,,Williams,M. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
319,PT12M00.00S,2025-03-06T01:22:13.7Z,3,REGULAR,period,start,[],0,,,1610612750,58,65,2025-03-06T01:22:13Z,3100000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320,PT11M41.00S,2025-03-06T01:22:30.8Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1630183,7.046649145860711,49.50980392156863,1610612750,58,67,2025-03-06T01:22:36Z,3110000,False,2.0,14.0,1,left,J. McDaniels DUNK (18 PTS) (A. Edwards 3 AST),"[1630183, 1630162]",1610612750.0,MIN,,,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,1.39,Made,18.0,A. Edwards,1630162.0,3.0,,,,,,,,,,,,,
322,PT11M31.00S,2025-03-06T01:22:46.6Z,3,REGULAR,turnover,out-of-bounds,[],1631109,,,1610612766,58,67,2025-03-06T01:23:10Z,3130000,False,,,0,,M. Williams lost ball out-of-bounds TURNOVER (2 TO),[1631109],1610612766.0,CHA,1627541.0,lost ball,,,Williams,M. Williams,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,2.0,,,,,,,,
323,PT11M13.00S,2025-03-06T01:23:17.2Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630183,17.0335085413929,96.07843137254902,1610612750,58,67,2025-03-06T01:23:21Z,3140000,False,-230.0,108.0,1,left,MISS J. McDaniels 25' 3PT,[1630183],1610612750.0,MIN,,,,,McDaniels,J. McDaniels,,,,,Above the Break 3,24+ Left Center,25.43,Missed,,,,,,,,,,,,,,,,,
324,PT11M11.00S,2025-03-06T01:23:19.2Z,3,REGULAR,rebound,defensive,[],1628970,,,1610612766,58,67,2025-03-06T01:23:21Z,3150000,False,,,0,,M. Bridges REBOUND (Off:0 Def:5),[1628970],1610612766.0,CHA,,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Left Center,,,,,,,323.0,5.0,5.0,0.0,,,,,,,,,
325,PT11M08.00S,2025-03-06T01:23:22.9Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1641733,86.5473061760841,4.166666666666666,1610612766,61,67,2025-03-06T01:24:16Z,3160000,False,-229.0,74.0,1,right,N. Smith Jr. 24' 3PT running (9 PTS) (L. Ball 3 AST),"[1641733, 1630163]",1610612766.0,CHA,,running,,,Smith Jr.,N. Smith Jr.,,,,,Left Corner 3,24+ Left,24.08,Made,9.0,L. Ball,1630163.0,3.0,,,,,,,,,,,,,
327,PT10M52.00S,2025-03-06T01:23:38.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203944,9.149145860709593,49.50980392156863,1610612750,61,67,2025-03-06T01:24:51Z,3180000,False,2.0,34.0,1,left,MISS J. Randle driving floating Shot,[203944],1610612750.0,MIN,,driving floating,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,3.36,Missed,,,,,,,,,,,,,,,,,
328,PT10M52.00S,2025-03-06T01:23:38.4Z,3,REGULAR,rebound,offensive,[],203944,,,1610612750,61,67,2025-03-06T01:23:55Z,3190000,False,,,0,,J. Randle REBOUND (Off:2 Def:3),[203944],1610612750.0,MIN,,,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,,,,,,,327.0,5.0,3.0,2.0,,,,,,,,,
329,PT10M48.00S,2025-03-06T01:23:42.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203944,5.590000152587891,50.0,1610612750,61,69,2025-03-06T01:23:42Z,3200000,False,0.0,0.0,1,left,J. Randle tip Layup (14 PTS),[203944],1610612750.0,MIN,,tip,,,Randle,J. Randle,,,,,Mid-Range,8-16 Left,0.0,Made,14.0,,,,,,,,,,,,,,,,
330,PT10M40.00S,2025-03-06T01:23:52.5Z,3,REGULAR,3pt,Jump Shot,[],1628970,68.01905387647832,30.14705882352941,1610612766,61,69,2025-03-06T01:25:34Z,3210000,False,-99.0,248.0,1,right,MISS M. Bridges 26' pullup 3PT,[1628970],1610612766.0,CHA,,pullup,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Left Center,26.72,Missed,,,,,,,,,,,,,,,,,
331,PT10M38.00S,2025-03-06T01:23:54.5Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612750,61,69,2025-03-06T01:25:34Z,3220000,False,,,0,,TEAM defensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,330.0,,,,,,,,,,,,
333,PT10M14.00S,2025-03-06T01:24:24.4Z,3,REGULAR,3pt,Jump Shot,[],1629675,32.013797634691194,23.03921568627451,1610612750,61,69,2025-03-06T01:24:30Z,3240000,False,135.0,248.0,1,left,MISS N. Reid 28' 3PT,[1629675],1610612750.0,MIN,,,,,Reid,N. Reid,,,,,Above the Break 3,24+ Right Center,28.26,Missed,,,,,,,,,,,,,,,,,
334,PT10M09.00S,2025-03-06T01:24:29.4Z,3,REGULAR,rebound,defensive,[],1631109,,,1610612766,61,69,2025-03-06T01:24:30Z,3250000,False,,,0,,M. Williams REBOUND (Off:0 Def:4),[1631109],1610612766.0,CHA,,,,,Williams,M. Williams,,,,,Above the Break 3,24+ Right Center,,,,,,,333.0,4.0,4.0,0.0,,,,,,,,,
335,PT10M06.00S,2025-03-06T01:24:34.7Z,3,REGULAR,foul,personal,[],1628978,,,1610612766,61,69,2025-03-06T01:24:45Z,3260000,False,,,0,,D. DiVincenzo personal FOUL (2 PF),"[1628978, 1629610]",1610612750.0,MIN,2002.0,,,,DiVincenzo,D. DiVincenzo,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,2.0,0.0,Jeffries,1629610.0,,,,
337,PT09M55.00S,2025-03-06T01:25:03.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628970,91.14651773981603,49.26470588235294,1610612766,63,69,2025-03-06T01:26:25Z,3280000,False,-4.0,31.0,1,right,M. Bridges driving Layup (17 PTS),[1628970],1610612766.0,CHA,,driving,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,3.09,Made,17.0,,,,,,,,,,,,,,,,
338,PT09M55.00S,2025-03-06T01:25:06.3Z,3,REGULAR,foul,personal,['1freethrow'],203944,,,1610612766,63,69,2025-03-06T01:25:15Z,3290000,False,,,0,,J. Randle shooting personal FOUL (3 PF) (Bridges 1 FT),"[203944, 1628970]",1610612750.0,MIN,1627541.0,shooting,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,3.0,0.0,Bridges,1628970.0,,,,
340,PT09M55.00S,2025-03-06T01:25:30.6Z,3,REGULAR,freethrow,1 of 1,[],1628970,,,1610612766,63,69,2025-03-06T01:25:34Z,3310000,False,,,0,,MISS M. Bridges Free Throw 1 of 1,[1628970],1610612766.0,CHA,,,,,Bridges,M. Bridges,,,,,,,,Missed,,,,,,,,,,,,,,,,,
341,PT09M52.00S,2025-03-06T01:25:33.6Z,3,REGULAR,rebound,defensive,[],1629675,,,1610612750,63,69,2025-03-06T01:25:34Z,3320000,False,,,0,,N. Reid REBOUND (Off:1 Def:5),[1629675],1610612750.0,MIN,,,,,Reid,N. Reid,,,,,,,,,,,,,340.0,6.0,5.0,1.0,,,,,,,,,
342,PT09M34.00S,2025-03-06T01:25:49.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630183,9.280551905387648,54.41176470588235,1610612750,63,71,2025-03-06T01:26:59Z,3330000,False,-22.0,35.0,1,left,J. McDaniels driving Layup (20 PTS) (J. Randle 5 AST),"[1630183, 203944]",1610612750.0,MIN,,driving,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,4.11,Made,20.0,J. Randle,203944.0,5.0,,,,,,,,,,,,,
344,PT09M23.00S,2025-03-06T01:26:00.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630163,91.93495400788436,56.61764705882353,1610612766,63,71,2025-03-06T01:26:06Z,3350000,False,33.0,23.0,1,right,MISS L. Ball driving Layup,[1630163],1610612766.0,CHA,,driving,,,Ball,L. Ball,,,,,Restricted Area,0-8 Center,4.05,Missed,,,,,,,,,,,,,,,,,
345,PT09M21.00S,2025-03-06T01:26:02.1Z,3,REGULAR,rebound,defensive,[],1629675,,,1610612750,63,71,2025-03-06T01:26:06Z,3360000,False,,,0,,N. Reid REBOUND (Off:1 Def:6),[1629675],1610612750.0,MIN,,,,,Reid,N. Reid,,,,,Restricted Area,0-8 Center,,,,,,,344.0,7.0,6.0,1.0,,,,,,,,,
346,PT09M05.00S,2025-03-06T01:26:19.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630183,6.389618922470433,64.95098039215686,1610612750,63,73,2025-03-06T01:28:09Z,3370000,False,-75.0,8.0,1,left,J. McDaniels 7' turnaround fadeaway Jump Shot (22 PTS) (A. Edwards 4 AST),"[1630183, 1630162]",1610612750.0,MIN,,turnaround fadeaway,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),0-8 Center,7.52,Made,22.0,A. Edwards,1630162.0,4.0,,,,,,,,,,,,,
