actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,officialId,pointsTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
268,PT04M23.00S,2024-12-07T18:57:01.2Z,2,REGULAR,timeout,full,['team'],0,,,1610612739,41,49,2024-12-07T18:57:01Z,2620000,False,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269,PT04M23.00S,2024-12-07T18:57:54.5Z,2,REGULAR,substitution,out,[],1631109,,,1610612739,41,49,2024-12-07T18:58:21Z,2630000,False,,,0,,SUB out: M. Williams,[1631109],1610612766.0,CHA,,,,Williams,M. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
270,PT04M23.00S,2024-12-07T18:57:54.5Z,2,REGULAR,substitution,out,[],1642281,,,1610612739,41,49,2024-12-07T18:58:21Z,2640000,False,,,0,,SUB out: J. Tyson,[1642281],1610612739.0,CLE,,,,Tyson,J. Tyson,,,,,,,,,,,,,,,,,,,,,,,,,,
271,PT04M23.00S,2024-12-07T18:57:54.5Z,2,REGULAR,substitution,in,[],1629610,,,1610612739,41,49,2024-12-07T18:58:21Z,2650000,False,,,0,,SUB in: D. Jeffries,[1629610],1610612766.0,CHA,,,,Jeffries,D. Jeffries,,,,,,,,,,,,,,,,,,,,,,,,,,
272,PT04M23.00S,2024-12-07T18:57:54.5Z,2,REGULAR,substitution,in,[],1628378,,,1610612739,41,49,2024-12-07T18:58:21Z,2660000,False,,,0,,SUB in: D. Mitchell,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
273,PT04M11.00S,2024-12-07T18:58:44.0Z,2,REGULAR,3pt,Jump Shot,[],1629731,72.7496714848883,13.480392156862745,1610612739,41,52,2024-12-07T18:58:48Z,2670000,False,-183.0,204.0,1,right,D. Wade 27' 3PT  (3 PTS) (D. Garland 2 AST),"[1629731, 1629636]",1610612739.0,CLE,,,,Wade,D. Wade,,,,,Above the Break 3,24+ Left Center,27.36,Made,,,3.0,,,,,,D. Garland,1629636.0,2.0,,,,,,,
275,PT03M56.00S,2024-12-07T18:58:58.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630182,6.1268068331143235,52.69607843137255,1610612766,41,52,2024-12-07T18:59:03Z,2690000,False,-13.0,5.0,1,left,MISS J. Green driving Layup,[1630182],1610612766.0,CHA,driving,,,Green,J. Green,,,,,Restricted Area,0-8 Center,1.44,Missed,,,,,,,,,,,,,,,,,,
276,PT03M54.00S,2024-12-07T18:59:00.6Z,2,REGULAR,rebound,defensive,[],1628386,,,1610612739,41,52,2024-12-07T18:59:03Z,2700000,False,,,0,,J. Allen REBOUND (Off:1 Def:4),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,,,275.0,,,,,,,,,,,,,5.0,4.0,1.0,,
277,PT03M48.00S,2024-12-07T18:59:06.6Z,2,REGULAR,3pt,Jump Shot,[],1627747,93.11760840998686,95.34313725490196,1610612739,41,52,2024-12-07T18:59:12Z,2710000,False,227.0,12.0,1,right,MISS C. LeVert 3PT,[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,Right Corner 3,24+ Right,22.7,Missed,,,,,,,,,,,,,,,,,,
278,PT03M43.00S,2024-12-07T18:59:11.6Z,2,REGULAR,rebound,defensive,[],1629610,,,1610612766,41,52,2024-12-07T18:59:12Z,2720000,False,,,0,,D. Jeffries REBOUND (Off:1 Def:2),[1629610],1610612766.0,CHA,,,,Jeffries,D. Jeffries,,,,,Right Corner 3,24+ Right,,,277.0,,,,,,,,,,,,,3.0,2.0,1.0,,
279,PT03M38.00S,2024-12-07T18:59:16.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203995,5.469776609724048,50.98039215686274,1610612766,43,52,2024-12-07T18:59:22Z,2730000,False,-5.0,-1.0,1,left,V. Micić driving Layup (4 PTS),[203995],1610612766.0,CHA,driving,,,Micić,V. Micić,,,,,Restricted Area,0-8 Center,0.5,Made,,,4.0,,,,,,,,,,,,,,,
280,PT03M25.00S,2024-12-07T18:59:30.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629636,86.28449408672799,46.32352941176471,1610612739,43,52,2024-12-07T18:59:38Z,2740000,False,-18.0,76.0,1,right,MISS D. Garland 7' floating Shot,[1629636],1610612739.0,CLE,floating,,,Garland,D. Garland,,,,,In The Paint (Non-RA),0-8 Center,7.86,Missed,,,,,,,,,,,,,,,,,,
281,PT03M23.00S,2024-12-07T18:59:31.6Z,2,REGULAR,rebound,offensive,[],1628386,,,1610612739,43,52,2024-12-07T18:59:31Z,2750000,False,,,0,,J. Allen REBOUND (Off:2 Def:4),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,In The Paint (Non-RA),0-8 Center,,,280.0,,,,,,,,,,,,,6.0,4.0,2.0,,
282,PT03M22.00S,2024-12-07T18:59:32.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628386,93.11760840998686,51.225490196078425,1610612739,43,52,2024-12-07T19:14:25Z,2760000,False,6.0,12.0,1,right,MISS J. Allen putback Layup,[1628386],1610612739.0,CLE,putback,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,1.36,Missed,,,,,,,,,,,,,,,,,,
283,PT03M21.00S,2024-12-07T18:59:33.2Z,2,REGULAR,rebound,offensive,[],1628386,,,1610612739,43,52,2024-12-07T18:59:40Z,2770000,False,,,0,,J. Allen REBOUND (Off:3 Def:4),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,,,282.0,,,,,,,,,,,,,7.0,4.0,3.0,,
284,PT03M21.00S,2024-12-07T18:59:34.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628386,90.88370565045992,51.71568627450981,1610612739,43,52,2024-12-07T19:14:32Z,2780000,False,9.0,33.0,1,right,MISS J. Allen putback Layup,[1628386],1610612739.0,CLE,putback,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,3.43,Missed,,,,,,,,,,,,,,,,,,
285,PT03M19.00S,2024-12-07T18:59:36.6Z,2,REGULAR,rebound,defensive,[],1628998,,,1610612766,43,52,2024-12-07T18:59:43Z,2790000,False,,,0,,C. Martin REBOUND (Off:0 Def:3),[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,Restricted Area,0-8 Center,,,284.0,,,,,,,,,,,,,3.0,3.0,0.0,,
286,PT03M14.00S,2024-12-07T18:59:41.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629610,7.835085413929041,49.754901960784316,1610612766,45,52,2024-12-07T18:59:51Z,2800000,False,1.0,21.0,1,left,D. Jeffries running Layup (10 PTS) (B. Miller 1 AST),"[1629610, 1641706]",1610612766.0,CHA,running,,,Jeffries,D. Jeffries,,,,,Restricted Area,0-8 Center,2.11,Made,,,10.0,,,,,,B. Miller,1641706.0,1.0,,,,,,,
288,PT02M51.00S,2024-12-07T19:00:03.5Z,2,REGULAR,3pt,Jump Shot,[],1629636,68.01905387647832,29.65686274509804,1610612739,45,55,2024-12-07T19:15:25Z,2820000,False,-102.0,248.0,1,right,D. Garland 26' 3PT step back (11 PTS),[1629636],1610612739.0,CLE,step back,,,Garland,D. Garland,,,,,Above the Break 3,24+ Left Center,26.81,Made,,,11.0,,,,,,,,,,,,,,,
289,PT02M33.00S,2024-12-07T19:00:21.6Z,2,REGULAR,2pt,Jump Shot,[],1641706,17.296320630749015,30.14705882352941,1610612766,47,55,2024-12-07T19:15:42Z,2830000,False,99.0,110.0,1,left,B. Miller 14' pullup Jump Shot (9 PTS),[1641706],1610612766.0,CHA,pullup,,,Miller,B. Miller,,,,,Mid-Range,8-16 Right,14.83,Made,,,9.0,,,,,,,,,,,,,,,
290,PT02M19.00S,2024-12-07T19:00:35.1Z,2,REGULAR,3pt,Jump Shot,[],1629731,69.85873850197109,26.47058823529412,1610612739,47,55,2024-12-07T19:00:39Z,2840000,False,-118.0,231.0,1,right,MISS D. Wade 25' 3PT,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,Above the Break 3,24+ Left Center,25.9,Missed,,,,,,,,,,,,,,,,,,
291,PT02M17.00S,2024-12-07T19:00:37.1Z,2,REGULAR,rebound,defensive,[],1630182,,,1610612766,47,55,2024-12-07T19:00:39Z,2850000,False,,,0,,J. Green REBOUND (Off:1 Def:1),[1630182],1610612766.0,CHA,,,,Green,J. Green,,,,,Above the Break 3,24+ Left Center,,,290.0,,,,,,,,,,,,,2.0,1.0,1.0,,
292,PT02M10.00S,2024-12-07T19:00:44.5Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1641706,31.882391590013142,70.09803921568627,1610612766,47,55,2024-12-07T19:16:48Z,2860000,False,-100.0,247.0,1,left,MISS B. Miller 26' running 3PT,[1641706],1610612766.0,CHA,running,,,Miller,B. Miller,,,,,Above the Break 3,24+ Left Center,26.68,Missed,,,,,,,,,,,,,,,,,,
293,PT02M10.00S,2024-12-07T19:00:44.5Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612739,47,55,2024-12-07T19:00:54Z,2870000,False,,,0,,TEAM defensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,Above the Break 3,24+ Left Center,,,292.0,,,,,,,,,,,,,,,,,
295,PT02M10.00S,2024-12-07T19:00:50.7Z,2,REGULAR,substitution,out,[],203995,,,1610612739,47,55,2024-12-07T19:01:18Z,2890000,False,,,0,,SUB out: V. Micić,[203995],1610612766.0,CHA,,,,Micić,V. Micić,,,,,,,,,,,,,,,,,,,,,,,,,,
296,PT02M10.00S,2024-12-07T19:00:50.7Z,2,REGULAR,substitution,out,[],1629731,,,1610612739,47,55,2024-12-07T19:01:18Z,2900000,False,,,0,,SUB out: D. Wade,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,,,,,,,,,,,,,,
297,PT02M10.00S,2024-12-07T19:00:50.7Z,2,REGULAR,substitution,in,[],1631209,,,1610612739,47,55,2024-12-07T19:01:18Z,2910000,False,,,0,,SUB in: I. Wong,[1631209],1610612766.0,CHA,,,,Wong,I. Wong,,,,,,,,,,,,,,,,,,,,,,,,,,
298,PT02M10.00S,2024-12-07T19:00:50.7Z,2,REGULAR,substitution,in,[],1630596,,,1610612739,47,55,2024-12-07T19:01:18Z,2920000,False,,,0,,SUB in: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,,
299,PT02M00.00S,2024-12-07T19:01:25.3Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628998,,,1610612739,47,55,2024-12-07T19:01:36Z,2930000,False,,,0,,C. Martin personal FOUL (2 PF) (Allen 2 FT),"[1628998, 1628386]",1610612766.0,CHA,,,,Martin,C. Martin,,,,,Above the Break 3,24+ Center,,,,1627964.0,,2.0,0.0,Allen,1628386.0,,,,,,,,,,,
301,PT02M00.00S,2024-12-07T19:01:47.9Z,2,REGULAR,freethrow,1 of 2,[],1628386,,,1610612739,47,56,2024-12-07T19:02:12Z,2950000,False,,,0,,J. Allen Free Throw 1 of 2 (7 PTS),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,Made,,,7.0,,,,,,,,,,,,,,,
302,PT02M00.00S,2024-12-07T19:01:49.0Z,2,REGULAR,substitution,out,[],1630182,,,1610612739,47,56,2024-12-07T19:02:03Z,2960000,False,,,0,,SUB out: J. Green,[1630182],1610612766.0,CHA,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
303,PT02M00.00S,2024-12-07T19:01:49.0Z,2,REGULAR,substitution,in,[],1642354,,,1610612739,47,56,2024-12-07T19:02:03Z,2970000,False,,,0,,SUB in: K. Simpson,[1642354],1610612766.0,CHA,,,,Simpson,K. Simpson,,,,,,,,,,,,,,,,,,,,,,,,,,
304,PT02M00.00S,2024-12-07T19:01:47.9Z,2,REGULAR,freethrow,2 of 2,[],1628386,,,1610612739,47,56,2024-12-07T19:02:12Z,2980000,False,,,0,,MISS J. Allen Free Throw 2 of 2,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
305,PT01M59.00S,2024-12-07T19:01:48.9Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612766,47,56,2024-12-07T19:02:12Z,2990000,False,,,0,,TEAM defensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,,,304.0,,,,,,,,,,,,,,,,,
306,PT01M59.00S,2024-12-07T19:02:08.9Z,2,REGULAR,foul,personal,[],1630596,,,1610612766,47,56,2024-12-07T19:02:24Z,3000000,False,,,0,,E. Mobley loose ball personal FOUL (2 PF),"[1630596, 1629610]",1610612739.0,CLE,loose ball,,,Mobley,E. Mobley,,,,,In The Paint (Non-RA),0-8 Center,,,,1155.0,,2.0,0.0,Jeffries,1629610.0,,,,,,,,,,,
308,PT01M45.00S,2024-12-07T19:02:31.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629610,6.1268068331143235,46.81372549019608,1610612766,47,56,2024-12-07T19:02:36Z,3020000,False,16.0,5.0,1,left,MISS D. Jeffries driving Layup,[1629610],1610612766.0,CHA,driving,,,Jeffries,D. Jeffries,,,,,Restricted Area,0-8 Center,1.67,Missed,,,,,,,,,,,,,,,,,,
309,PT01M43.00S,2024-12-07T19:02:33.7Z,2,REGULAR,rebound,defensive,[],1628378,,,1610612739,47,56,2024-12-07T19:02:36Z,3030000,False,,,0,,D. Mitchell REBOUND (Off:0 Def:4),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,,,308.0,,,,,,,,,,,,,4.0,4.0,0.0,,
310,PT01M36.00S,2024-12-07T19:02:43.4Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1641706,,,1610612739,47,56,2024-12-07T19:03:37Z,3040000,False,,,0,,B. Miller personal FOUL (3 PF) (Allen 2 FT),"[1641706, 1628386]",1610612766.0,CHA,,,,Miller,B. Miller,,,,,Above the Break 3,24+ Left Center,,,,1146.0,,3.0,0.0,Allen,1628386.0,,,,,,,,,,,
312,PT01M36.00S,2024-12-07T19:03:06.5Z,2,REGULAR,freethrow,1 of 2,[],1628386,,,1610612739,47,57,2024-12-07T19:03:28Z,3060000,False,,,0,,J. Allen Free Throw 1 of 2 (8 PTS),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,Made,,,8.0,,,,,,,,,,,,,,,
313,PT01M36.00S,2024-12-07T19:03:06.5Z,2,REGULAR,freethrow,2 of 2,[],1628386,,,1610612739,47,58,2024-12-07T19:03:28Z,3070000,False,,,0,,J. Allen Free Throw 2 of 2 (9 PTS),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,Made,,,9.0,,,,,,,,,,,,,,,
314,PT01M22.00S,2024-12-07T19:03:35.5Z,2,REGULAR,3pt,Jump Shot,[],1641706,32.013797634691194,66.42156862745098,1610612766,50,58,2024-12-07T19:03:41Z,3080000,False,-82.0,248.0,1,left,B. Miller 26' 3PT  (12 PTS) (C. Martin 2 AST),"[1641706, 1628998]",1610612766.0,CHA,,,,Miller,B. Miller,,,,,Above the Break 3,24+ Left Center,26.16,Made,,,12.0,,,,,,C. Martin,1628998.0,2.0,,,,,,,
316,PT01M14.00S,2024-12-07T19:03:47.0Z,2,REGULAR,foul,offensive,[],1628378,,,1610612739,50,58,2024-12-07T19:04:08Z,3100000,False,,,0,,D. Mitchell offensive FOUL (1 PF),"[1628378, 1628998]",1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Center,,,,1146.0,,1.0,0.0,Martin,1628998.0,,,,,,,,,,,
318,PT01M14.00S,2024-12-07T19:03:47.0Z,2,REGULAR,turnover,offensive foul,[],1628378,,,1610612739,50,58,2024-12-07T19:03:47Z,3120000,False,,,0,,D. Mitchell offensive foul TURNOVER (1 TO),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Center,,,,1146.0,,,,,,1.0,,,,,,,,,,
319,PT00M55.30S,2024-12-07T19:04:20.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1631209,7.703679369250986,48.28431372549019,1610612766,50,58,2024-12-07T19:04:34Z,3130000,False,9.0,20.0,1,left,MISS I. Wong Layup - blocked,"[1631209, 1630596]",1610612766.0,CHA,,,,Wong,I. Wong,,,,,Restricted Area,0-8 Center,2.17,Missed,,,,,,,,,,,,,,,,,Mobley,1630596.0
320,PT00M55.30S,2024-12-07T19:04:20.8Z,2,REGULAR,block,,[],1630596,,,1610612766,50,58,2024-12-07T19:04:57Z,3140000,False,,,0,,E. Mobley BLOCK (2 BLK),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
321,PT00M47.90S,2024-12-07T19:04:28.2Z,2,REGULAR,rebound,offensive,[],1642354,,,1610612766,50,58,2024-12-07T19:06:51Z,3150000,False,,,0,,K. Simpson REBOUND (Off:1 Def:0),[1642354],1610612766.0,CHA,,,,Simpson,K. Simpson,,,,,Restricted Area,0-8 Center,,,319.0,,,,,,,,,,,,,1.0,0.0,1.0,,
322,PT00M46.00S,2024-12-07T19:04:33.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1642354,6.652431011826544,48.28431372549019,1610612766,50,58,2024-12-07T19:07:05Z,3160000,False,9.0,10.0,1,left,MISS K. Simpson reverse Layup,[1642354],1610612766.0,CHA,reverse,,,Simpson,K. Simpson,,,,,Restricted Area,0-8 Center,1.32,Missed,,,,,,,,,,,,,,,,,,
323,PT00M44.50S,2024-12-07T19:04:35.0Z,2,REGULAR,rebound,defensive,[],1630596,,,1610612739,50,58,2024-12-07T19:07:05Z,3170000,False,,,0,,E. Mobley REBOUND (Off:0 Def:4),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,,,322.0,,,,,,,,,,,,,4.0,4.0,0.0,,
324,PT00M38.80S,2024-12-07T19:04:40.6Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628998,,,1610612739,50,58,2024-12-07T19:04:52Z,3180000,False,,,0,,C. Martin shooting personal FOUL (3 PF) (Mobley 2 FT),"[1628998, 1630596]",1610612766.0,CHA,shooting,,,Martin,C. Martin,,,,,Restricted Area,0-8 Center,,,,1627964.0,,3.0,0.0,Mobley,1630596.0,,,,,,,,,,,
326,PT00M38.80S,2024-12-07T19:05:06.2Z,2,REGULAR,freethrow,1 of 2,[],1630596,,,1610612739,50,59,2024-12-07T19:05:06Z,3200000,False,,,0,,E. Mobley Free Throw 1 of 2 (27 PTS),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,Made,,,27.0,,,,,,,,,,,,,,,
327,PT00M38.80S,2024-12-07T19:05:07.0Z,2,REGULAR,substitution,out,[],1628998,,,1610612739,50,59,2024-12-07T19:05:16Z,3210000,False,,,0,,SUB out: C. Martin,[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
328,PT00M38.80S,2024-12-07T19:05:07.0Z,2,REGULAR,substitution,out,[],1642354,,,1610612739,50,59,2024-12-07T19:05:16Z,3220000,False,,,0,,SUB out: K. Simpson,[1642354],1610612766.0,CHA,,,,Simpson,K. Simpson,,,,,,,,,,,,,,,,,,,,,,,,,,
329,PT00M38.80S,2024-12-07T19:05:07.0Z,2,REGULAR,substitution,in,[],1630182,,,1610612739,50,59,2024-12-07T19:05:16Z,3230000,False,,,0,,SUB in: J. Green,[1630182],1610612766.0,CHA,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
330,PT00M38.80S,2024-12-07T19:05:07.0Z,2,REGULAR,substitution,in,[],203995,,,1610612739,50,59,2024-12-07T19:05:16Z,3240000,False,,,0,,SUB in: V. Micić,[203995],1610612766.0,CHA,,,,Micić,V. Micić,,,,,,,,,,,,,,,,,,,,,,,,,,
331,PT00M38.80S,2024-12-07T19:05:32.4Z,2,REGULAR,freethrow,2 of 2,[],1630596,,,1610612739,50,60,2024-12-07T19:05:32Z,3250000,False,,,0,,E. Mobley Free Throw 2 of 2 (28 PTS),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,Made,,,28.0,,,,,,,,,,,,,,,
332,PT00M19.30S,2024-12-07T19:05:54.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641706,11.383048620236531,49.50980392156863,1610612766,52,60,2024-12-07T19:05:59Z,3260000,False,2.0,55.0,1,left,B. Miller Jump Shot (14 PTS) (V. Micić 5 AST),"[1641706, 203995]",1610612766.0,CHA,,,,Miller,B. Miller,,,,,In The Paint (Non-RA),0-8 Center,5.46,Made,,,14.0,,,,,,V. Micić,203995.0,5.0,,,,,,,
334,PT00M04.20S,2024-12-07T19:06:11.4Z,2,REGULAR,3pt,Jump Shot,[],1628378,64.99671484888306,37.745098039215684,1610612739,52,63,2024-12-07T19:20:07Z,3280000,False,-61.0,277.0,1,right,D. Mitchell 28' 3PT step back (6 PTS),[1628378],1610612739.0,CLE,step back,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Center,28.32,Made,,,6.0,,,,,,,,,,,,,,,
336,PT00M00.00S,2024-12-07T19:06:25.6Z,2,REGULAR,period,end,[],0,,,1610612766,52,63,2024-12-07T19:23:06Z,3300000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337,PT12M00.00S,2024-12-07T19:21:12.1Z,3,REGULAR,substitution,out,['startperiod'],1629610,,,1610612766,52,63,2024-12-07T19:23:06Z,3310000,False,,,0,,SUB out: D. Jeffries,[1629610],1610612766.0,CHA,,,,Jeffries,D. Jeffries,,,,,,,,,,,,,,,,,,,,,,,,,,
338,PT12M00.00S,2024-12-07T19:21:12.1Z,3,REGULAR,substitution,out,['startperiod'],1631209,,,1610612766,52,63,2024-12-07T19:23:06Z,3320000,False,,,0,,SUB out: I. Wong,[1631209],1610612766.0,CHA,,,,Wong,I. Wong,,,,,,,,,,,,,,,,,,,,,,,,,,
339,PT12M00.00S,2024-12-07T19:21:12.1Z,3,REGULAR,substitution,out,['startperiod'],1627747,,,1610612766,52,63,2024-12-07T19:23:06Z,3330000,False,,,0,,SUB out: C. LeVert,[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,,
340,PT12M00.00S,2024-12-07T19:21:12.1Z,3,REGULAR,substitution,in,['startperiod'],1628998,,,1610612766,52,63,2024-12-07T19:23:06Z,3340000,False,,,0,,SUB in: C. Martin,[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
341,PT12M00.00S,2024-12-07T19:21:12.1Z,3,REGULAR,substitution,in,['startperiod'],201959,,,1610612766,52,63,2024-12-07T19:23:06Z,3350000,False,,,0,,SUB in: T. Gibson,[201959],1610612766.0,CHA,,,,Gibson,T. Gibson,,,,,,,,,,,,,,,,,,,,,,,,,,
342,PT12M00.00S,2024-12-07T19:21:12.1Z,3,REGULAR,substitution,in,['startperiod'],1629731,,,1610612766,52,63,2024-12-07T19:23:06Z,3360000,False,,,0,,SUB in: D. Wade,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,,,,,,,,,,,,,,
343,PT12M00.00S,2024-12-07T19:21:43.9Z,3,REGULAR,period,start,[],0,,,1610612739,52,63,2024-12-07T19:21:43Z,3370000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
344,PT11M42.00S,2024-12-07T19:22:01.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630596,6.783837056504599,50.0,1610612739,52,65,2024-12-07T19:22:38Z,3380000,False,0.0,11.0,1,left,E. Mobley Layup (30 PTS) (D. Garland 3 AST),"[1630596, 1629636]",1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,1.13,Made,,,30.0,,,,,,D. Garland,1629636.0,3.0,,,,,,,
346,PT11M26.00S,2024-12-07T19:22:16.6Z,3,REGULAR,2pt,Jump Shot,[],1628998,93.64323258869908,32.1078431372549,1610612766,54,65,2024-12-07T19:23:04Z,3400000,False,-89.0,7.0,1,right,C. Martin 8' turnaround Jump Shot (2 PTS) (T. Gibson 3 AST),"[1628998, 201959]",1610612766.0,CHA,turnaround,,,Martin,C. Martin,,,,,Mid-Range,8-16 Left,8.98,Made,,,2.0,,,,,,T. Gibson,201959.0,3.0,,,,,,,
348,PT11M06.00S,2024-12-07T19:22:36.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630596,10.463206307490145,47.794117647058826,1610612739,54,65,2024-12-07T19:24:42Z,3420000,False,11.0,46.0,1,left,MISS E. Mobley turnaround fadeaway Shot,[1630596],1610612739.0,CLE,turnaround fadeaway,,,Mobley,E. Mobley,,,,,In The Paint (Non-RA),0-8 Center,4.72,Missed,,,,,,,,,,,,,,,,,,
349,PT11M03.00S,2024-12-07T19:22:40.1Z,3,REGULAR,rebound,offensive,[],1629731,,,1610612739,54,65,2024-12-07T19:22:40Z,3430000,False,,,0,,D. Wade REBOUND (Off:1 Def:2),[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,In The Paint (Non-RA),0-8 Center,,,348.0,,,,,,,,,,,,,3.0,2.0,1.0,,
350,PT10M57.00S,2024-12-07T19:22:46.4Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1628378,24.129434954007884,11.76470588235294,1610612739,54,68,2024-12-07T19:22:52Z,3440000,False,191.0,174.0,1,left,D. Mitchell 25' 3PT  (9 PTS) (E. Mobley 2 AST),"[1628378, 1630596]",1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Right Center,25.87,Made,,,9.0,,,,,,E. Mobley,1630596.0,2.0,,,,,,,
352,PT10M38.00S,2024-12-07T19:23:04.0Z,3,REGULAR,2pt,Jump Shot,[],203995,79.45137976346912,48.03921568627451,1610612766,54,68,2024-12-07T19:23:11Z,3460000,False,-10.0,141.0,1,right,MISS V. Micić 14' pullup Shot,[203995],1610612766.0,CHA,pullup,,,Micić,V. Micić,,,,,Mid-Range,8-16 Center,14.1,Missed,,,,,,,,,,,,,,,,,,
353,PT10M37.00S,2024-12-07T19:23:06.0Z,3,REGULAR,rebound,defensive,[],1628386,,,1610612739,54,68,2024-12-07T19:23:06Z,3470000,False,,,0,,J. Allen REBOUND (Off:3 Def:5),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Mid-Range,8-16 Center,,,352.0,,,,,,,,,,,,,8.0,5.0,3.0,,
