actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,foulDrawnPlayerName,foulDrawnPersonId
262,PT07M08.00S,2024-12-17T00:52:22.4Z,2,REGULAR,turnover,offensive foul,[],1631109,,,1610612766,28,37,2024-12-17T00:52:22Z,2580000,False,,,0,,M. Williams offensive foul TURNOVER (1 TO),[1631109],1610612766.0,CHA,,,,Williams,M. Williams,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,2882.0,,,1.0,,,,,,
263,PT06M53.00S,2024-12-17T00:52:41.7Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630178,8.623521681997373,50.0,1610612755,28,37,2024-12-17T00:56:01Z,2590000,False,0.0,29.0,1,left,MISS T. Maxey driving floating Shot,[1630178],1610612755.0,PHI,driving floating,,,Maxey,T. Maxey,,,,,Restricted Area,0-8 Center,2.86,Missed,,,,,,,,,,,,,,,,,,
264,PT06M52.00S,2024-12-17T00:52:48.6Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612766,28,37,2024-12-17T00:52:48Z,2600000,False,,,0,,TEAM defensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,Restricted Area,0-8 Center,,,,263.0,,,,,,,,,,,,,,,,
267,PT06M26.00S,2024-12-17T00:53:36.5Z,2,REGULAR,3pt,Jump Shot,[],1641706,76.5604467805519,88.97058823529412,1610612766,28,37,2024-12-17T00:53:41Z,2630000,False,195.0,168.0,1,right,MISS B. Miller 25' 3PT,[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,Above the Break 3,24+ Right Center,25.72,Missed,,,,,,,,,,,,,,,,,,
268,PT06M22.00S,2024-12-17T00:53:39.5Z,2,REGULAR,rebound,defensive,[],203083,,,1610612755,28,37,2024-12-17T00:53:39Z,2640000,False,,,0,,A. Drummond REBOUND (Off:0 Def:8),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,Above the Break 3,24+ Right Center,,,,267.0,8.0,8.0,0.0,,,,,,,,,,,,,
269,PT06M14.00S,2024-12-17T00:53:56.0Z,2,REGULAR,foul,personal,[],203995,,,1610612755,28,37,2024-12-17T00:54:03Z,2650000,False,,,0,,V. Micić personal FOUL (1 PF),"[203995, 1626162]",1610612766.0,CHA,,,,Micić,V. Micić,,,,,Above the Break 3,24+ Center,,,,,,,,,,,2882.0,1.0,0.0,,,,,,Oubre Jr.,1626162.0
271,PT06M14.00S,2024-12-17T00:54:15.2Z,2,REGULAR,substitution,out,[],1630182,,,1610612755,28,37,2024-12-17T00:54:22Z,2670000,False,,,0,,SUB out: J. Green,[1630182],1610612766.0,CHA,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
272,PT06M14.00S,2024-12-17T00:54:15.2Z,2,REGULAR,substitution,in,[],1628998,,,1610612755,28,37,2024-12-17T00:54:22Z,2680000,False,,,0,,SUB in: C. Martin,[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
273,PT06M03.00S,2024-12-17T00:54:42.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202331,7.5722733245729295,53.92156862745098,1610612755,28,39,2024-12-17T00:54:49Z,2690000,False,-20.0,19.0,1,left,P. George driving Layup (17 PTS),[202331],1610612755.0,PHI,driving,,,George,P. George,,,,,Restricted Area,0-8 Center,2.71,Made,17.0,,,,,,,,,,,,,,,,,
274,PT06M03.00S,2024-12-17T00:54:54.4Z,2,REGULAR,foul,personal,['1freethrow'],1631109,,,1610612755,28,39,2024-12-17T00:55:04Z,2700000,False,,,0,,M. Williams shooting personal FOUL (2 PF) (George 1 FT),"[1631109, 202331]",1610612766.0,CHA,shooting,,,Williams,M. Williams,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1626301.0,2.0,1.0,,,,,,George,202331.0
276,PT06M03.00S,2024-12-17T00:55:05.6Z,2,REGULAR,substitution,out,[],1628970,,,1610612755,28,39,2024-12-17T00:55:26Z,2720000,False,,,0,,SUB out: M. Bridges,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
277,PT06M03.00S,2024-12-17T00:55:05.6Z,2,REGULAR,substitution,out,[],1631109,,,1610612755,28,39,2024-12-17T00:55:26Z,2730000,False,,,0,,SUB out: M. Williams,[1631109],1610612766.0,CHA,,,,Williams,M. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
278,PT06M03.00S,2024-12-17T00:55:05.6Z,2,REGULAR,substitution,out,[],1630178,,,1610612755,28,39,2024-12-17T00:55:26Z,2740000,False,,,0,,SUB out: T. Maxey,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,,,
279,PT06M03.00S,2024-12-17T00:55:05.6Z,2,REGULAR,substitution,in,[],1630208,,,1610612755,28,39,2024-12-17T00:55:26Z,2750000,False,,,0,,SUB in: N. Richards,[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,,,,,,,,,,,,,,,,,,,
280,PT06M03.00S,2024-12-17T00:55:05.6Z,2,REGULAR,substitution,in,[],1642275,,,1610612755,28,39,2024-12-17T00:55:26Z,2760000,False,,,0,,SUB in: T. Salaün,[1642275],1610612766.0,CHA,,,,Salaün,T. Salaün,,,,,,,,,,,,,,,,,,,,,,,,,,
281,PT06M03.00S,2024-12-17T00:55:05.6Z,2,REGULAR,substitution,in,[],200768,,,1610612755,28,39,2024-12-17T00:55:26Z,2770000,False,,,0,,SUB in: K. Lowry,[200768],1610612755.0,PHI,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,,,,,,,,,,
282,PT06M03.00S,2024-12-17T00:55:34.4Z,2,REGULAR,freethrow,1 of 1,[],202331,,,1610612755,28,39,2024-12-17T00:55:37Z,2780000,False,,,0,,MISS P. George Free Throw 1 of 1,[202331],1610612755.0,PHI,,,,George,P. George,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
283,PT05M59.00S,2024-12-17T00:55:38.4Z,2,REGULAR,rebound,defensive,[],1628998,,,1610612766,28,39,2024-12-17T00:55:37Z,2790000,False,,,0,,C. Martin REBOUND (Off:0 Def:2),[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,,,282.0,2.0,2.0,0.0,,,,,,,,,,,,,
284,PT05M37.00S,2024-12-17T00:55:59.6Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1630208,91.27792378449409,51.225490196078425,1610612766,30,39,2024-12-17T00:58:45Z,2800000,False,6.0,29.0,1,right,N. Richards Hook (6 PTS) (V. Micić 2 AST),"[1630208, 203995]",1610612766.0,CHA,,,,Richards,N. Richards,,,,,Restricted Area,0-8 Center,3.01,Made,6.0,,,,,V. Micić,203995.0,2.0,,,,,,,,,,
286,PT05M22.00S,2024-12-17T00:56:13.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626162,7.835085413929041,50.49019607843137,1610612755,30,39,2024-12-17T00:58:59Z,2820000,False,-2.0,21.0,1,left,MISS K. Oubre Jr. driving finger roll Layup,[1626162],1610612755.0,PHI,driving finger roll,,,Oubre Jr.,K. Oubre Jr.,,,,,Restricted Area,0-8 Center,2.12,Missed,,,,,,,,,,,,,,,,,,
287,PT05M18.00S,2024-12-17T00:56:17.5Z,2,REGULAR,rebound,offensive,[],1626162,,,1610612755,30,39,2024-12-17T00:58:59Z,2830000,False,,,0,,K. Oubre Jr. REBOUND (Off:1 Def:3),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Restricted Area,0-8 Center,,,,286.0,4.0,3.0,1.0,,,,,,,,,,,,,
288,PT05M18.00S,2024-12-17T00:56:18.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626162,5.590000152587891,50.0,1610612755,30,41,2024-12-17T00:56:18Z,2840000,False,0.0,0.0,1,left,K. Oubre Jr. tip Layup (6 PTS),[1626162],1610612755.0,PHI,tip,,,Oubre Jr.,K. Oubre Jr.,,,,,Mid-Range,8-16 Left,0.0,Made,6.0,,,,,,,,,,,,,,,,,
289,PT05M10.00S,2024-12-17T00:56:26.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630208,92.85479632063075,52.69607843137255,1610612766,30,41,2024-12-17T00:56:31Z,2850000,False,13.0,15.0,1,right,MISS N. Richards Layup - blocked,"[1630208, 203083]",1610612766.0,CHA,,,,Richards,N. Richards,,,,,Restricted Area,0-8 Center,2.0,Missed,,,,,,,,,,,,,,,Drummond,203083.0,,
290,PT05M10.00S,2024-12-17T00:56:26.2Z,2,REGULAR,block,,[],203083,,,1610612766,30,41,2024-12-17T00:56:29Z,2860000,False,,,0,,A. Drummond BLOCK (1 BLK),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
291,PT05M10.00S,2024-12-17T00:56:26.2Z,2,REGULAR,rebound,offensive,[],1630208,,,1610612766,30,41,2024-12-17T00:56:31Z,2870000,False,,,0,,N. Richards REBOUND (Off:1 Def:2),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,Restricted Area,0-8 Center,,,,289.0,3.0,2.0,1.0,,,,,,,,,,,,,
292,PT05M10.00S,2024-12-17T00:56:31.4Z,2,REGULAR,foul,personal,['2freethrow'],200768,,,1610612766,30,41,2024-12-17T00:56:47Z,2880000,False,,,0,,K. Lowry shooting personal FOUL (2 PF) (Richards 2 FT),"[200768, 1630208]",1610612755.0,PHI,shooting,,,Lowry,K. Lowry,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1193.0,2.0,0.0,,,,,,Richards,1630208.0
294,PT05M10.00S,2024-12-17T00:56:56.9Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1630208,,,1610612766,31,41,2024-12-17T00:56:56Z,2900000,False,,,0,,N. Richards Free Throw 1 of 2 (7 PTS),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
295,PT05M10.00S,2024-12-17T00:57:19.6Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1630208,,,1610612766,32,41,2024-12-17T00:57:19Z,2910000,False,,,0,,N. Richards Free Throw 2 of 2 (8 PTS),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
296,PT04M55.00S,2024-12-17T00:57:37.6Z,2,REGULAR,turnover,bad pass,[],1626162,,,1610612755,32,41,2024-12-17T00:57:42Z,2920000,False,,,0,,K. Oubre Jr. bad pass TURNOVER (2 TO),"[1626162, 1630208]",1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,2.0,Richards,1630208.0,,,,
297,PT04M55.00S,2024-12-17T00:57:37.6Z,2,REGULAR,steal,,[],1630208,,,1610612766,32,41,2024-12-17T00:57:39Z,2930000,False,,,0,,N. Richards STEAL (1 STL),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
298,PT04M45.00S,2024-12-17T00:57:47.0Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1628998,92.85479632063075,95.34313725490196,1610612766,35,41,2024-12-17T00:57:51Z,2940000,False,227.0,15.0,1,right,C. Martin 3PT  (3 PTS) (T. Salaün 1 AST),"[1628998, 1642275]",1610612766.0,CHA,,,,Martin,C. Martin,,,,,Right Corner 3,24+ Right,22.72,Made,3.0,,,,,T. Salaün,1642275.0,1.0,,,,,,,,,,
300,PT04M24.00S,2024-12-17T00:58:07.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203083,7.5722733245729295,52.450980392156865,1610612755,35,43,2024-12-17T00:58:14Z,2960000,False,-12.0,19.0,1,left,A. Drummond Layup (2 PTS) (P. George 4 AST),"[203083, 202331]",1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,Restricted Area,0-8 Center,2.24,Made,2.0,,,,,P. George,202331.0,4.0,,,,,,,,,,
302,PT04M07.00S,2024-12-17T00:58:25.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630208,92.72339027595268,51.71568627450981,1610612766,37,43,2024-12-17T00:58:28Z,2980000,False,9.0,16.0,1,right,N. Richards Layup (10 PTS) (V. Micić 3 AST),"[1630208, 203995]",1610612766.0,CHA,,,,Richards,N. Richards,,,,,Restricted Area,0-8 Center,1.81,Made,10.0,,,,,V. Micić,203995.0,3.0,,,,,,,,,,
304,PT03M53.00S,2024-12-17T00:58:38.8Z,2,REGULAR,3pt,Jump Shot,[],1626162,30.305519053876477,26.96078431372549,1610612755,37,43,2024-12-17T00:58:46Z,3000000,False,115.0,232.0,1,left,MISS K. Oubre Jr. 25' pullup 3PT,[1626162],1610612755.0,PHI,pullup,,,Oubre Jr.,K. Oubre Jr.,,,,,Above the Break 3,24+ Right Center,25.94,Missed,,,,,,,,,,,,,,,,,,
305,PT03M50.00S,2024-12-17T00:58:41.8Z,2,REGULAR,rebound,offensive,[],203083,,,1610612755,37,43,2024-12-17T00:58:41Z,3010000,False,,,0,,A. Drummond REBOUND (Off:1 Def:8),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,Above the Break 3,24+ Right Center,,,,304.0,9.0,8.0,1.0,,,,,,,,,,,,,
306,PT03M48.00S,2024-12-17T00:58:43.6Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],201569,23.340998685939553,89.2156862745098,1610612755,37,43,2024-12-17T00:58:48Z,3020000,False,-196.0,167.0,1,left,MISS E. Gordon 25' 3PT,[201569],1610612755.0,PHI,,,,Gordon,E. Gordon,,,,,Above the Break 3,24+ Left Center,25.75,Missed,,,,,,,,,,,,,,,,,,
307,PT03M48.00S,2024-12-17T00:58:43.6Z,2,REGULAR,rebound,defensive,[],1642275,,,1610612766,37,43,2024-12-17T00:58:48Z,3030000,False,,,0,,T. Salaün REBOUND (Off:0 Def:1),[1642275],1610612766.0,CHA,,,,Salaün,T. Salaün,,,,,Above the Break 3,24+ Left Center,,,,306.0,1.0,1.0,0.0,,,,,,,,,,,,,
308,PT03M32.00S,2024-12-17T00:58:59.4Z,2,REGULAR,2pt,Jump Shot,[],203995,76.95466491458606,45.09803921568628,1610612766,37,43,2024-12-17T00:59:02Z,3040000,False,-25.0,164.0,1,right,MISS V. Micić 16' pullup Shot,[203995],1610612766.0,CHA,pullup,,,Micić,V. Micić,,,,,Mid-Range,16-24 Center,16.59,Missed,,,,,,,,,,,,,,,,,,
309,PT03M30.00S,2024-12-17T00:59:01.4Z,2,REGULAR,rebound,defensive,[],203083,,,1610612755,37,43,2024-12-17T00:59:02Z,3050000,False,,,0,,A. Drummond REBOUND (Off:1 Def:9),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,Mid-Range,16-24 Center,,,,308.0,10.0,9.0,1.0,,,,,,,,,,,,,
310,PT03M18.00S,2024-12-17T00:59:13.8Z,2,REGULAR,3pt,Jump Shot,[],1626162,29.6484888304862,15.931372549019606,1610612755,37,43,2024-12-17T00:59:22Z,3060000,False,170.0,226.0,1,left,MISS K. Oubre Jr. 28' 3PT,[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Above the Break 3,24+ Right Center,28.31,Missed,,,,,,,,,,,,,,,,,,
311,PT03M16.00S,2024-12-17T00:59:15.8Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612755,37,43,2024-12-17T00:59:22Z,3070000,False,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,Above the Break 3,24+ Right Center,,,,310.0,,,,,,,,,,,,,,,,
313,PT03M16.00S,2024-12-17T00:59:26.6Z,2,REGULAR,substitution,out,[],201569,,,1610612755,37,43,2024-12-17T00:59:31Z,3090000,False,,,0,,SUB out: E. Gordon,[201569],1610612755.0,PHI,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,
314,PT03M16.00S,2024-12-17T00:59:26.6Z,2,REGULAR,substitution,in,[],1630178,,,1610612755,37,43,2024-12-17T00:59:31Z,3100000,False,,,0,,SUB in: T. Maxey,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,,,
315,PT03M07.00S,2024-12-17T01:00:02.4Z,2,REGULAR,foul,offensive,[],203083,,,1610612755,37,43,2024-12-17T01:02:59Z,3110000,False,,,0,,A. Drummond charge offensive FOUL (3 PF),"[203083, 1630208]",1610612755.0,PHI,charge,,,Drummond,A. Drummond,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1193.0,3.0,0.0,,,,,,Richards,1630208.0
317,PT03M07.00S,2024-12-17T01:00:02.4Z,2,REGULAR,turnover,offensive foul,[],203083,,,1610612755,37,43,2024-12-17T01:00:02Z,3130000,False,,,0,,A. Drummond offensive foul TURNOVER (3 TO),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1193.0,,,3.0,,,,,,
318,PT03M07.00S,2024-12-17T01:00:15.2Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612766,37,43,2024-12-17T01:00:15Z,3140000,False,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
319,PT03M07.00S,2024-12-17T01:00:16.4Z,2,REGULAR,substitution,out,[],203995,,,1610612766,37,43,2024-12-17T01:03:21Z,3150000,False,,,0,,SUB out: V. Micić,[203995],1610612766.0,CHA,,,,Micić,V. Micić,,,,,,,,,,,,,,,,,,,,,,,,,,
320,PT03M07.00S,2024-12-17T01:00:16.4Z,2,REGULAR,substitution,out,[],203083,,,1610612766,37,43,2024-12-17T01:03:21Z,3160000,False,,,0,,SUB out: A. Drummond,[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,,,
321,PT03M07.00S,2024-12-17T01:00:16.4Z,2,REGULAR,substitution,in,[],1630163,,,1610612766,37,43,2024-12-17T01:03:21Z,3170000,False,,,0,,SUB in: L. Ball,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,,
322,PT03M07.00S,2024-12-17T01:00:16.4Z,2,REGULAR,substitution,in,[],1627824,,,1610612766,37,43,2024-12-17T01:03:21Z,3180000,False,,,0,,SUB in: G. Yabusele,[1627824],1610612755.0,PHI,,,,Yabusele,G. Yabusele,,,,,,,,,,,,,,,,,,,,,,,,,,
323,PT02M51.00S,2024-12-17T01:03:37.3Z,2,REGULAR,turnover,lost ball,[],1630163,,,1610612766,37,43,2024-12-17T01:03:41Z,3190000,False,,,0,,L. Ball lost ball TURNOVER (2 TO),"[1630163, 1630178]",1610612766.0,CHA,,,,Ball,L. Ball,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,2.0,Maxey,1630178.0,,,,
324,PT02M51.00S,2024-12-17T01:03:37.3Z,2,REGULAR,steal,,[],1630178,,,1610612755,37,43,2024-12-17T01:03:39Z,3200000,False,,,0,,T. Maxey STEAL (3 STL),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,
325,PT02M39.00S,2024-12-17T01:03:48.9Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630178,27.677398160315374,77.45098039215686,1610612755,37,43,2024-12-17T01:03:53Z,3210000,False,-137.0,208.0,1,left,MISS T. Maxey 24' pullup 3PT,[1630178],1610612755.0,PHI,pullup,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Left Center,24.9,Missed,,,,,,,,,,,,,,,,,,
326,PT02M36.00S,2024-12-17T01:03:51.9Z,2,REGULAR,rebound,offensive,[],1626162,,,1610612755,37,43,2024-12-17T01:03:53Z,3220000,False,,,0,,K. Oubre Jr. REBOUND (Off:2 Def:3),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Above the Break 3,24+ Left Center,,,,325.0,5.0,3.0,2.0,,,,,,,,,,,,,
327,PT02M31.00S,2024-12-17T01:03:57.0Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",202331,33.85348226018397,13.970588235294118,1610612755,37,46,2024-12-17T01:04:01Z,3230000,False,180.0,266.0,1,left,P. George 32' 3PT  (20 PTS) (G. Yabusele 1 AST),"[202331, 1627824]",1610612755.0,PHI,,,,George,P. George,,,,,Above the Break 3,24+ Right Center,32.1,Made,20.0,,,,,G. Yabusele,1627824.0,1.0,,,,,,,,,,
329,PT02M09.00S,2024-12-17T01:04:19.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630163,88.64980289093299,53.18627450980392,1610612766,39,46,2024-12-17T01:04:24Z,3250000,False,16.0,54.0,1,right,L. Ball driving floating Jump Shot (6 PTS),[1630163],1610612766.0,CHA,driving floating,,,Ball,L. Ball,,,,,In The Paint (Non-RA),0-8 Center,5.65,Made,6.0,,,,,,,,,,,,,,,,,
330,PT01M49.00S,2024-12-17T01:04:39.3Z,2,REGULAR,3pt,Jump Shot,[],1630178,26.888961892247043,82.59803921568627,1610612755,39,49,2024-12-17T01:04:43Z,3260000,False,-163.0,200.0,1,left,T. Maxey 25' 3PT pullup (19 PTS),[1630178],1610612755.0,PHI,pullup,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Left Center,25.82,Made,19.0,,,,,,,,,,,,,,,,,
332,PT01M38.00S,2024-12-17T01:04:52.0Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630178,,,1610612766,39,49,2024-12-17T01:05:23Z,3280000,False,,,0,,T. Maxey shooting personal FOUL (1 PF) (Richards 2 FT),"[1630178, 1630208]",1610612755.0,PHI,shooting,,,Maxey,T. Maxey,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,2882.0,1.0,0.0,,,,,,Richards,1630208.0
334,PT01M38.00S,2024-12-17T01:05:30.4Z,2,REGULAR,freethrow,1 of 2,[],1630208,,,1610612766,40,49,2024-12-17T01:06:02Z,3300000,False,,,0,,N. Richards Free Throw 1 of 2 (11 PTS),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
335,PT01M38.00S,2024-12-17T01:05:33.8Z,2,REGULAR,substitution,out,[],1642275,,,1610612766,40,49,2024-12-17T01:05:38Z,3310000,False,,,0,,SUB out: T. Salaün,[1642275],1610612766.0,CHA,,,,Salaün,T. Salaün,,,,,,,,,,,,,,,,,,,,,,,,,,
336,PT01M38.00S,2024-12-17T01:05:33.8Z,2,REGULAR,substitution,in,[],1628970,,,1610612766,40,49,2024-12-17T01:05:38Z,3320000,False,,,0,,SUB in: M. Bridges,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
337,PT01M38.00S,2024-12-17T01:05:30.4Z,2,REGULAR,freethrow,2 of 2,[],1630208,,,1610612766,40,49,2024-12-17T01:06:02Z,3330000,False,,,0,,MISS N. Richards Free Throw 2 of 2,[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
338,PT01M35.00S,2024-12-17T01:05:33.4Z,2,REGULAR,rebound,defensive,[],1627824,,,1610612755,40,49,2024-12-17T01:06:02Z,3340000,False,,,0,,G. Yabusele REBOUND (Off:0 Def:2),[1627824],1610612755.0,PHI,,,,Yabusele,G. Yabusele,,,,,,,,,,337.0,2.0,2.0,0.0,,,,,,,,,,,,,
341,PT01M29.00S,2024-12-17T01:07:43.2Z,2,REGULAR,foul,personal,[],1628998,,,1610612755,40,49,2024-12-17T01:07:54Z,3370000,False,,,0,,C. Martin personal FOUL (2 PF),"[1628998, 1627824]",1610612766.0,CHA,,,,Martin,C. Martin,,,,,Mid-Range,16-24 Center,,,,,,,,,,,1193.0,2.0,0.0,,,,,,Yabusele,1627824.0
371,PT01M29.00S,2024-12-17T01:07:59.9Z,2,REGULAR,substitution,out,[],1630208,,,1610612755,40,49,2024-12-17T01:12:23Z,3395000,False,,,0,,SUB out: N. Richards,[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,,,,,,,,,,,,,,,,,,,
372,PT01M29.00S,2024-12-17T01:07:59.9Z,2,REGULAR,substitution,in,[],1631217,,,1610612755,40,49,2024-12-17T01:12:23Z,3397500,False,,,0,,SUB in: M. Diabaté,[1631217],1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,,,,,,,,,,,,,,,,,,,,,,
344,PT01M21.00S,2024-12-17T01:08:03.8Z,2,REGULAR,3pt,Jump Shot,[],1630178,35.167542706964525,51.225490196078425,1610612755,40,52,2024-12-17T01:08:51Z,3400000,False,-6.0,278.0,1,left,T. Maxey 27' 3PT step back (22 PTS),[1630178],1610612755.0,PHI,step back,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Center,27.82,Made,22.0,,,,,,,,,,,,,,,,,
345,PT01M00.00S,2024-12-17T01:08:24.6Z,2,REGULAR,3pt,Jump Shot,[],1630163,71.82982917214193,14.215686274509803,1610612766,43,52,2024-12-17T01:08:28Z,3410000,False,-179.0,212.0,1,right,L. Ball 27' 3PT  (9 PTS) (B. Miller 1 AST),"[1630163, 1641706]",1610612766.0,CHA,,,,Ball,L. Ball,,,,,Above the Break 3,24+ Left Center,27.76,Made,9.0,,,,,B. Miller,1641706.0,1.0,,,,,,,,,,
348,PT00M43.90S,2024-12-17T01:09:02.8Z,2,REGULAR,turnover,bad pass,[],202331,,,1610612755,43,52,2024-12-17T01:09:09Z,3440000,False,,,0,,P. George bad pass TURNOVER (3 TO),"[202331, 1630163]",1610612755.0,PHI,,,,George,P. George,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,3.0,Ball,1630163.0,,,,
349,PT00M43.90S,2024-12-17T01:09:02.8Z,2,REGULAR,steal,,[],1630163,,,1610612766,43,52,2024-12-17T01:09:05Z,3450000,False,,,0,,L. Ball STEAL (4 STL),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
350,PT00M37.90S,2024-12-17T01:09:10.5Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1628970,92.72339027595268,49.26470588235294,1610612766,45,52,2024-12-17T01:09:14Z,3460000,False,-4.0,16.0,1,right,M. Bridges alley-oop DUNK (10 PTS) (L. Ball 4 AST),"[1628970, 1630163]",1610612766.0,CHA,alley-oop,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,1.63,Made,10.0,,,,,L. Ball,1630163.0,4.0,,,,,,,,,,
