actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
253,PT04M57.00S,2024-11-07T00:49:46.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203501,6.652431011826544,47.05882352941176,1610612765,37,39,2024-11-07T01:16:45Z,2500000,False,15.0,10.0,1,left,T. Hardaway Jr. driving finger roll Layup (2 PTS) (J. Ivey 1 AST),"[203501, 1631093]",1610612765.0,DET,driving finger roll,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Restricted Area,0-8 Center,1.78,Made,,,,,,,2.0,,,,,,,,,J. Ivey,1631093.0,1.0
255,PT04M41.00S,2024-11-07T00:50:04.7Z,2,REGULAR,foul,personal,['2freethrow'],1630194,,,1610612766,37,39,2024-11-07T00:50:21Z,2520000,False,,,0,,P. Reed shooting personal FOUL (1 PF) (Bridges 2 FT),"[1630194, 1628970]",1610612765.0,DET,shooting,,,Reed,P. Reed,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,202027.0,1.0,0.0,Bridges,1628970.0,,,
257,PT04M41.00S,2024-11-07T00:50:29.5Z,2,REGULAR,freethrow,1 of 2,[],1628970,,,1610612766,38,39,2024-11-07T00:50:29Z,2540000,False,,,0,,M. Bridges Free Throw 1 of 2 (11 PTS),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,Made,,,,,,,11.0,,,,,,,,,,,
258,PT04M41.00S,2024-11-07T00:50:46.8Z,2,REGULAR,freethrow,2 of 2,[],1628970,,,1610612766,39,39,2024-11-07T00:50:46Z,2550000,False,,,0,,M. Bridges Free Throw 2 of 2 (12 PTS),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,Made,,,,,,,12.0,,,,,,,,,,,
259,PT04M30.00S,2024-11-07T00:51:15.9Z,2,REGULAR,foul,personal,[],1641706,,,1610612765,39,39,2024-11-07T00:51:26Z,2560000,False,,,0,,B. Miller personal FOUL (2 PF),"[1641706, 203501]",1610612766.0,CHA,,,,Miller,B. Miller,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,2002.0,2.0,0.0,Hardaway Jr.,203501.0,,,
262,PT04M23.00S,2024-11-07T00:51:43.2Z,2,REGULAR,3pt,Jump Shot,[],1630595,31.61957950065703,63.725490196078425,1610612765,39,39,2024-11-07T00:52:11Z,2590000,False,-69.0,245.0,1,left,MISS C. Cunningham 25' pullup 3PT,[1630595],1610612765.0,DET,pullup,,,Cunningham,C. Cunningham,,,,,Above the Break 3,24+ Center,25.41,Missed,,,,,,,,,,,,,,,,,,
263,PT04M21.00S,2024-11-07T00:51:45.2Z,2,REGULAR,rebound,defensive,[],1628970,,,1610612766,39,39,2024-11-07T00:52:11Z,2600000,False,,,0,,M. Bridges REBOUND (Off:1 Def:4),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Center,,,,,262.0,5.0,4.0,1.0,,,,,,,,,,,,
264,PT04M12.00S,2024-11-07T00:51:50.4Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1629684,70.90998685939553,80.3921568627451,1610612766,39,39,2024-11-07T00:51:58Z,2610000,False,152.0,221.0,1,right,MISS G. Williams 26' running 3PT,[1629684],1610612766.0,CHA,running,,,Williams,G. Williams,,,,,Above the Break 3,24+ Right Center,26.81,Missed,,,,,,,,,,,,,,,,,,
265,PT04M08.00S,2024-11-07T00:51:54.4Z,2,REGULAR,rebound,defensive,[],202699,,,1610612765,39,39,2024-11-07T00:51:58Z,2620000,False,,,0,,T. Harris REBOUND (Off:0 Def:4),[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,Above the Break 3,24+ Right Center,,,,,264.0,4.0,4.0,0.0,,,,,,,,,,,,
266,PT04M00.00S,2024-11-07T00:52:04.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631093,7.440867279894875,54.166666666666664,1610612765,39,39,2024-11-07T00:53:11Z,2630000,False,-21.0,17.0,1,left,MISS J. Ivey driving Layup,[1631093],1610612765.0,DET,driving,,,Ivey,J. Ivey,,,,,Restricted Area,0-8 Center,2.71,Missed,,,,,,,,,,,,,,,,,,
267,PT03M58.00S,2024-11-07T00:52:06.2Z,2,REGULAR,rebound,defensive,[],1641706,,,1610612766,39,39,2024-11-07T00:53:11Z,2640000,False,,,0,,B. Miller REBOUND (Off:0 Def:3),[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,Restricted Area,0-8 Center,,,,,266.0,3.0,3.0,0.0,,,,,,,,,,,,
268,PT03M51.00S,2024-11-07T00:52:13.5Z,2,REGULAR,turnover,out-of-bounds,[],1641706,,,1610612766,39,39,2024-11-07T00:52:22Z,2650000,False,,,0,,B. Miller lost ball out-of-bounds TURNOVER (1 TO),[1641706],1610612766.0,CHA,lost ball,,,Miller,B. Miller,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,1.0,,,2002.0,,,,,,,
269,PT03M48.00S,2024-11-07T00:52:34.3Z,2,REGULAR,foul,offensive,[],1630194,,,1610612765,39,39,2024-11-07T00:52:45Z,2660000,False,,,0,,P. Reed offensive FOUL (2 PF),"[1630194, 1628970]",1610612765.0,DET,,,,Reed,P. Reed,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,2002.0,2.0,0.0,Bridges,1628970.0,,,
271,PT03M48.00S,2024-11-07T00:52:34.3Z,2,REGULAR,turnover,offensive foul,[],1630194,,,1610612765,39,39,2024-11-07T00:52:34Z,2680000,False,,,0,,P. Reed offensive foul TURNOVER (1 TO),[1630194],1610612765.0,DET,,,,Reed,P. Reed,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,1.0,,,2002.0,,,,,,,
272,PT03M48.00S,2024-11-07T00:52:45.1Z,2,REGULAR,substitution,out,[],1628998,,,1610612766,39,39,2024-11-07T00:52:50Z,2690000,False,,,0,,SUB out: C. Martin,[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
273,PT03M48.00S,2024-11-07T00:52:45.1Z,2,REGULAR,substitution,in,[],1630182,,,1610612766,39,39,2024-11-07T00:52:50Z,2700000,False,,,0,,SUB in: J. Green,[1630182],1610612766.0,CHA,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
274,PT03M33.00S,2024-11-07T00:53:04.3Z,2,REGULAR,turnover,bad pass,[],1641706,,,1610612766,39,39,2024-11-07T00:53:09Z,2710000,False,,,0,,B. Miller bad pass TURNOVER (2 TO),"[1641706, 202699]",1610612766.0,CHA,,,,Miller,B. Miller,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,2.0,Harris,202699.0,,,,,,,,
275,PT03M33.00S,2024-11-07T00:53:04.3Z,2,REGULAR,steal,,[],202699,,,1610612765,39,39,2024-11-07T00:55:01Z,2720000,False,,,0,,T. Harris STEAL (1 STL),[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
276,PT03M29.00S,2024-11-07T00:53:10.6Z,2,REGULAR,foul,personal,['2freethrow'],1628970,,,1610612765,39,39,2024-11-07T00:53:24Z,2730000,False,,,0,,M. Bridges shooting personal FOUL (1 PF) (Reed 2 FT),"[1628970, 1630194]",1610612766.0,CHA,shooting,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,2002.0,1.0,0.0,Reed,1630194.0,,,
278,PT03M29.00S,2024-11-07T00:53:34.8Z,2,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1630194,,,1610612765,39,39,2024-11-07T00:53:34Z,2750000,False,,,0,,MISS P. Reed Free Throw 1 of 2,[1630194],1610612765.0,DET,,,,Reed,P. Reed,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
279,PT03M29.00S,2024-11-07T00:53:34.8Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612765,39,39,2024-11-07T00:53:34Z,2760000,False,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,,,,,,,278.0,,,,,,,,,,,,,,,
280,PT03M29.00S,2024-11-07T00:53:49.7Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612765,39,39,2024-11-07T00:53:49Z,2770000,False,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281,PT03M29.00S,2024-11-07T00:56:48.0Z,2,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1630194,,,1610612765,39,40,2024-11-07T00:56:48Z,2780000,False,,,0,,P. Reed Free Throw 2 of 2 (1 PTS),[1630194],1610612765.0,DET,,,,Reed,P. Reed,,,,,,,,Made,,,,,,,1.0,,,,,,,,,,,
282,PT03M18.00S,2024-11-07T00:57:15.9Z,2,REGULAR,foul,offensive,[],1630544,,,1610612766,39,40,2024-11-07T00:57:32Z,2790000,False,,,0,,T. Mann offensive FOUL (1 PF),"[1630544, 1631093]",1610612766.0,CHA,,,,Mann,T. Mann,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,1626302.0,1.0,0.0,Ivey,1631093.0,,,
284,PT03M18.00S,2024-11-07T00:57:15.9Z,2,REGULAR,turnover,offensive foul,[],1630544,,,1610612766,39,40,2024-11-07T00:57:15Z,2810000,False,,,0,,T. Mann offensive foul TURNOVER (1 TO),[1630544],1610612766.0,CHA,,,,Mann,T. Mann,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,1.0,,,1626302.0,,,,,,,
285,PT03M04.00S,2024-11-07T00:57:35.9Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],203501,32.013797634691194,65.19607843137256,1610612765,39,40,2024-11-07T00:57:42Z,2820000,False,-76.0,248.0,1,left,MISS T. Hardaway Jr. 25' 3PT,[203501],1610612765.0,DET,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Above the Break 3,24+ Center,25.98,Missed,,,,,,,,,,,,,,,,,,
286,PT03M00.00S,2024-11-07T00:57:39.9Z,2,REGULAR,rebound,defensive,[],1629684,,,1610612766,39,40,2024-11-07T00:57:42Z,2830000,False,,,0,,G. Williams REBOUND (Off:0 Def:3),[1629684],1610612766.0,CHA,,,,Williams,G. Williams,,,,,Above the Break 3,24+ Center,,,,,285.0,3.0,3.0,0.0,,,,,,,,,,,,
287,PT02M57.00S,2024-11-07T00:57:45.3Z,2,REGULAR,turnover,lost ball,[],1629684,,,1610612766,39,40,2024-11-07T00:58:42Z,2840000,False,,,0,,G. Williams lost ball TURNOVER (2 TO),"[1629684, 1630194]",1610612766.0,CHA,,,,Williams,G. Williams,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,2.0,Reed,1630194.0,,,,,,,,
288,PT02M57.00S,2024-11-07T00:57:45.3Z,2,REGULAR,steal,,[],1630194,,,1610612765,39,40,2024-11-07T00:57:48Z,2850000,False,,,0,,P. Reed STEAL (1 STL),[1630194],1610612765.0,DET,,,,Reed,P. Reed,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
289,PT02M49.00S,2024-11-07T00:57:51.9Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",202699,7.046649145860711,95.09803921568627,1610612765,39,40,2024-11-07T00:59:17Z,2860000,False,-225.0,14.0,1,left,MISS T. Harris running 3PT,[202699],1610612765.0,DET,running,,,Harris,T. Harris,,,,,Left Corner 3,24+ Left,22.59,Missed,,,,,,,,,,,,,,,,,,
290,PT02M46.00S,2024-11-07T00:57:54.9Z,2,REGULAR,rebound,defensive,[],1630544,,,1610612766,39,40,2024-11-07T00:57:55Z,2870000,False,,,0,,T. Mann REBOUND (Off:0 Def:2),[1630544],1610612766.0,CHA,,,,Mann,T. Mann,,,,,Left Corner 3,24+ Left,,,,,289.0,2.0,2.0,0.0,,,,,,,,,,,,
292,PT02M40.00S,2024-11-07T00:58:06.0Z,2,REGULAR,substitution,out,[],1630544,,,1610612766,39,40,2024-11-07T00:58:14Z,2890000,False,,,0,,SUB out: T. Mann,[1630544],1610612766.0,CHA,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
293,PT02M40.00S,2024-11-07T00:58:06.0Z,2,REGULAR,substitution,in,[],1630163,,,1610612766,39,40,2024-11-07T00:58:14Z,2900000,False,,,0,,SUB in: L. Ball,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,,
294,PT02M31.00S,2024-11-07T00:58:30.6Z,2,REGULAR,3pt,Jump Shot,[],1641706,72.09264126149803,81.12745098039215,1610612766,39,40,2024-11-07T00:58:36Z,2910000,False,156.0,210.0,1,right,MISS B. Miller 26' pullup 3PT,[1641706],1610612766.0,CHA,pullup,,,Miller,B. Miller,,,,,Above the Break 3,24+ Right Center,26.12,Missed,,,,,,,,,,,,,,,,,,
295,PT02M27.00S,2024-11-07T00:58:34.6Z,2,REGULAR,rebound,offensive,[],1630182,,,1610612766,39,40,2024-11-07T00:58:36Z,2920000,False,,,0,,J. Green REBOUND (Off:1 Def:0),[1630182],1610612766.0,CHA,,,,Green,J. Green,,,,,Above the Break 3,24+ Right Center,,,,,294.0,1.0,0.0,1.0,,,,,,,,,,,,
296,PT02M23.00S,2024-11-07T00:58:38.4Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630163,76.5604467805519,7.8431372549019605,1610612766,42,40,2024-11-07T01:18:36Z,2930000,False,-211.0,168.0,1,right,L. Ball 26' 3PT pullup (7 PTS) (B. Miller 2 AST),"[1630163, 1641706]",1610612766.0,CHA,pullup,,,Ball,L. Ball,,,,,Above the Break 3,24+ Left Center,26.94,Made,,,,,,,7.0,,,,,,,,,B. Miller,1641706.0,2.0
298,PT01M55.00S,2024-11-07T00:59:05.8Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1630194,7.30946123521682,48.77450980392157,1610612765,42,42,2024-11-07T00:59:09Z,2950000,False,6.0,16.0,1,left,P. Reed driving DUNK (3 PTS) (J. Ivey 2 AST),"[1630194, 1631093]",1610612765.0,DET,driving,,,Reed,P. Reed,,,,,Restricted Area,0-8 Center,1.73,Made,,,,,,,3.0,,,,,,,,,J. Ivey,1631093.0,2.0
300,PT01M47.00S,2024-11-07T00:59:16.8Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630194,,,1610612766,42,42,2024-11-07T00:59:28Z,2970000,False,,,0,,P. Reed shooting personal FOUL (3 PF) (Miller 2 FT),"[1630194, 1641706]",1610612765.0,DET,shooting,,,Reed,P. Reed,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,202027.0,3.0,0.0,Miller,1641706.0,,,
302,PT01M47.00S,2024-11-07T00:59:40.4Z,2,REGULAR,freethrow,1 of 2,[],1641706,,,1610612766,43,42,2024-11-07T00:59:40Z,2990000,False,,,0,,B. Miller Free Throw 1 of 2 (7 PTS),[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,,,,Made,,,,,,,7.0,,,,,,,,,,,
303,PT01M47.00S,2024-11-07T00:59:42.5Z,2,REGULAR,substitution,out,[],1630194,,,1610612766,43,42,2024-11-07T00:59:46Z,3000000,False,,,0,,SUB out: P. Reed,[1630194],1610612765.0,DET,,,,Reed,P. Reed,,,,,,,,,,,,,,,,,,,,,,,,,,
304,PT01M47.00S,2024-11-07T00:59:42.5Z,2,REGULAR,substitution,in,[],1627736,,,1610612766,43,42,2024-11-07T00:59:46Z,3010000,False,,,0,,SUB in: M. Beasley,[1627736],1610612765.0,DET,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,,,
305,PT01M47.00S,2024-11-07T01:00:00.9Z,2,REGULAR,freethrow,2 of 2,[],1641706,,,1610612766,44,42,2024-11-07T01:00:00Z,3020000,False,,,0,,B. Miller Free Throw 2 of 2 (8 PTS),[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,,,,Made,,,,,,,8.0,,,,,,,,,,,
306,PT01M23.00S,2024-11-07T01:00:26.2Z,2,REGULAR,3pt,Jump Shot,[],1631093,30.56833114323259,78.43137254901961,1610612765,44,45,2024-11-07T01:00:31Z,3030000,False,-142.0,235.0,1,left,J. Ivey 27' 3PT  (10 PTS) (C. Cunningham 3 AST),"[1631093, 1630595]",1610612765.0,DET,,,,Ivey,J. Ivey,,,,,Above the Break 3,24+ Left Center,27.45,Made,,,,,,,10.0,,,,,,,,,C. Cunningham,1630595.0,3.0
308,PT01M08.00S,2024-11-07T01:00:49.0Z,2,REGULAR,foul,offensive,[],1630163,,,1610612766,44,45,2024-11-07T01:01:10Z,3050000,False,,,0,,L. Ball charge offensive FOUL (1 PF),"[1630163, 203501]",1610612766.0,CHA,charge,,,Ball,L. Ball,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,2002.0,1.0,0.0,Hardaway Jr.,203501.0,,,
310,PT01M08.00S,2024-11-07T01:00:49.0Z,2,REGULAR,turnover,offensive foul,[],1630163,,,1610612766,44,45,2024-11-07T01:00:49Z,3070000,False,,,0,,L. Ball offensive foul TURNOVER (2 TO),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,2.0,,,2002.0,,,,,,,
311,PT00M51.10S,2024-11-07T01:01:18.5Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630595,8.229303547963205,46.568627450980394,1610612765,44,45,2024-11-07T01:02:25Z,3072500,False,17.0,25.0,1,left,MISS C. Cunningham driving floating Shot,[1630595],1610612765.0,DET,driving floating,,,Cunningham,C. Cunningham,,,,,Restricted Area,0-8 Center,3.03,Missed,,,,,,,,,,,,,,,,,,
312,PT00M50.60S,2024-11-07T01:01:19.0Z,2,REGULAR,rebound,offensive,[],1630595,,,1610612765,44,45,2024-11-07T01:02:25Z,3073750,False,,,0,,C. Cunningham REBOUND (Off:1 Def:3),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,Restricted Area,0-8 Center,,,,,311.0,4.0,3.0,1.0,,,,,,,,,,,,
313,PT00M50.60S,2024-11-07T01:01:23.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630595,5.590000152587891,50.0,1610612765,44,45,2024-11-07T01:02:25Z,3075000,False,0.0,0.0,1,left,MISS C. Cunningham tip Layup,[1630595],1610612765.0,DET,tip,,,Cunningham,C. Cunningham,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
314,PT00M48.60S,2024-11-07T01:01:25.2Z,2,REGULAR,rebound,defensive,[],1629684,,,1610612766,44,45,2024-11-07T01:02:15Z,3077500,False,,,0,,G. Williams REBOUND (Off:0 Def:4),[1629684],1610612766.0,CHA,,,,Williams,G. Williams,,,,,Restricted Area,0-8 Center,,,,,313.0,4.0,4.0,0.0,,,,,,,,,,,,
315,PT00M44.00S,2024-11-07T01:01:28.3Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202699,,,1610612766,44,45,2024-11-07T01:01:40Z,3120000,False,,,0,,T. Harris shooting personal FOUL (2 PF) (Miller 2 FT),"[202699, 1641706]",1610612765.0,DET,shooting,,,Harris,T. Harris,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,2002.0,2.0,0.0,Miller,1641706.0,,,
317,PT00M44.00S,2024-11-07T01:01:56.6Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],1641706,,,1610612766,45,45,2024-11-07T01:01:56Z,3140000,False,,,0,,B. Miller Free Throw 1 of 2 (9 PTS),[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,,,,Made,,,,,,,9.0,,,,,,,,,,,
318,PT00M44.00S,2024-11-07T01:01:59.0Z,2,REGULAR,substitution,out,[],1630182,,,1610612766,45,45,2024-11-07T01:02:11Z,3150000,False,,,0,,SUB out: J. Green,[1630182],1610612766.0,CHA,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
319,PT00M44.00S,2024-11-07T01:01:59.0Z,2,REGULAR,substitution,in,[],1628998,,,1610612766,45,45,2024-11-07T01:02:11Z,3160000,False,,,0,,SUB in: C. Martin,[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
320,PT00M44.00S,2024-11-07T01:02:19.5Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],1641706,,,1610612766,46,45,2024-11-07T01:02:19Z,3170000,False,,,0,,B. Miller Free Throw 2 of 2 (10 PTS),[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,,,,Made,,,,,,,10.0,,,,,,,,,,,
321,PT00M33.10S,2024-11-07T01:02:32.0Z,2,REGULAR,3pt,Jump Shot,[],1630595,9.411957950065702,96.07843137254902,1610612765,46,45,2024-11-07T01:02:59Z,3180000,False,-230.0,36.0,1,left,MISS C. Cunningham pullup 3PT,[1630595],1610612765.0,DET,pullup,,,Cunningham,C. Cunningham,,,,,Left Corner 3,24+ Left,23.32,Missed,,,,,,,,,,,,,,,,,,
322,PT00M32.80S,2024-11-07T01:02:32.3Z,2,REGULAR,rebound,offensive,[],1631093,,,1610612765,46,45,2024-11-07T01:03:16Z,3190000,False,,,0,,J. Ivey REBOUND (Off:1 Def:1),[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,Left Corner 3,24+ Left,,,,,321.0,2.0,1.0,1.0,,,,,,,,,,,,
323,PT00M30.80S,2024-11-07T01:02:36.3Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1631093,30.042706964520367,72.79411764705883,1610612765,46,45,2024-11-07T01:03:21Z,3200000,False,-114.0,230.0,1,left,MISS J. Ivey 25' 3PT,[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,Above the Break 3,24+ Left Center,25.66,Missed,,,,,,,,,,,,,,,,,,
324,PT00M29.40S,2024-11-07T01:02:37.7Z,2,REGULAR,rebound,defensive,[],1641706,,,1610612766,46,45,2024-11-07T01:03:21Z,3210000,False,,,0,,B. Miller REBOUND (Off:0 Def:4),[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,Above the Break 3,24+ Left Center,,,,,323.0,4.0,4.0,0.0,,,,,,,,,,,,
325,PT00M08.70S,2024-11-07T01:02:56.3Z,2,REGULAR,3pt,Jump Shot,[],1641706,67.62483574244416,57.107843137254896,1610612766,46,45,2024-11-07T01:03:03Z,3220000,False,36.0,252.0,1,right,MISS B. Miller 25' 3PT,[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,Above the Break 3,24+ Center,25.43,Missed,,,,,,,,,,,,,,,,,,
326,PT00M05.50S,2024-11-07T01:02:59.5Z,2,REGULAR,rebound,defensive,[],202699,,,1610612765,46,45,2024-11-07T01:02:59Z,3230000,False,,,0,,T. Harris REBOUND (Off:0 Def:5),[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,Above the Break 3,24+ Center,,,,,325.0,5.0,5.0,0.0,,,,,,,,,,,,
327,PT00M03.70S,2024-11-07T01:03:05.3Z,2,REGULAR,foul,offensive,['inpenalty'],202699,,,1610612765,46,45,2024-11-07T01:03:16Z,3240000,False,,,0,,T. Harris offensive FOUL (3 PF),"[202699, 1628998]",1610612765.0,DET,,,,Harris,T. Harris,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,202027.0,3.0,0.0,Martin,1628998.0,,,
329,PT00M03.70S,2024-11-07T01:03:05.3Z,2,REGULAR,turnover,offensive foul,[],202699,,,1610612765,46,45,2024-11-07T01:03:05Z,3260000,False,,,0,,T. Harris offensive foul TURNOVER (1 TO),[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,1.0,,,202027.0,,,,,,,
330,PT00M03.70S,2024-11-07T01:03:30.9Z,2,REGULAR,substitution,out,[],202699,,,1610612766,46,45,2024-11-07T01:03:33Z,3270000,False,,,0,,SUB out: T. Harris,[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
331,PT00M03.70S,2024-11-07T01:03:30.9Z,2,REGULAR,substitution,in,[],1631323,,,1610612766,46,45,2024-11-07T01:03:33Z,3280000,False,,,0,,SUB in: S. Fontecchio,[1631323],1610612765.0,DET,,,,Fontecchio,S. Fontecchio,,,,,,,,,,,,,,,,,,,,,,,,,,
332,PT00M00.00S,2024-11-07T01:03:37.9Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629684,74.45795006570303,15.196078431372548,1610612766,46,45,2024-11-07T01:04:00Z,3290000,False,-174.0,188.0,1,right,MISS G. Williams 25' pullup 3PT,[1629684],1610612766.0,CHA,pullup,,,Williams,G. Williams,,,,,Above the Break 3,24+ Left Center,25.59,Missed,,,,,,,,,,,,,,,,,,
333,PT00M00.00S,2024-11-07T01:03:37.9Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612766,46,45,2024-11-07T01:03:42Z,3300000,False,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,332.0,,,,,,,,,,,,,,,
334,PT00M00.00S,2024-11-07T01:03:46.2Z,2,REGULAR,period,end,[],0,,,1610612766,46,45,2024-11-07T01:03:46Z,3310000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335,PT12M00.00S,2024-11-07T01:03:52.0Z,3,REGULAR,substitution,out,['startperiod'],1629684,,,1610612766,46,45,2024-11-07T01:18:52Z,3320000,False,,,0,,SUB out: G. Williams,[1629684],1610612766.0,CHA,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
336,PT12M00.00S,2024-11-07T01:03:52.0Z,3,REGULAR,substitution,out,['startperiod'],1628998,,,1610612766,46,45,2024-11-07T01:18:52Z,3330000,False,,,0,,SUB out: C. Martin,[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
337,PT12M00.00S,2024-11-07T01:03:52.0Z,3,REGULAR,substitution,out,['startperiod'],1627736,,,1610612766,46,45,2024-11-07T01:18:52Z,3340000,False,,,0,,SUB out: M. Beasley,[1627736],1610612765.0,DET,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,,,
338,PT12M00.00S,2024-11-07T01:03:52.0Z,3,REGULAR,substitution,out,['startperiod'],1631323,,,1610612766,46,45,2024-11-07T01:18:52Z,3350000,False,,,0,,SUB out: S. Fontecchio,[1631323],1610612765.0,DET,,,,Fontecchio,S. Fontecchio,,,,,,,,,,,,,,,,,,,,,,,,,,
339,PT12M00.00S,2024-11-07T01:03:52.0Z,3,REGULAR,substitution,in,['startperiod'],201959,,,1610612766,46,45,2024-11-07T01:18:52Z,3360000,False,,,0,,SUB in: T. Gibson,[201959],1610612766.0,CHA,,,,Gibson,T. Gibson,,,,,,,,,,,,,,,,,,,,,,,,,,
