actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,playerName,playerNameI,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,turnoverTotal,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId
458,PT09M09.00S,2024-11-24T02:38:42.8Z,3,REGULAR,foul,personal,[],1630578,,,1610612757,56,54,2024-11-24T02:38:50Z,4430000,False,,,0,,A. Sengun personal FOUL (1 PF),"[1630578, 1642270]",1610612745.0,HOU,,,,,,,Above the Break 3,24+ Center,2004.0,1.0,0.0,Sengun,A. Sengun,Clingan,1642270.0,,,,,,,,,,,,,,,
460,PT08M59.00S,2024-11-24T02:39:12.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629014,91.27792378449409,49.26470588235294,1610612757,56,54,2024-11-24T02:39:18Z,4450000,False,-4.0,29.0,1,right,MISS A. Simons driving Layup - blocked,"[1629014, 1631095]",1610612757.0,POR,driving,,,,,,Restricted Area,0-8 Center,,,,Simons,A. Simons,,,2.97,Missed,,,,,,,Smith Jr.,1631095.0,,,,,
461,PT08M59.00S,2024-11-24T02:39:12.0Z,3,REGULAR,block,,[],1631095,,,1610612757,56,54,2024-11-24T02:39:14Z,4460000,False,,,0,,J. Smith Jr. BLOCK (2 BLK),[1631095],1610612745.0,HOU,,,,,,,Restricted Area,0-8 Center,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,,,,,,
462,PT08M57.00S,2024-11-24T02:39:14.0Z,3,REGULAR,rebound,defensive,[],1628415,,,1610612745,56,54,2024-11-24T02:39:18Z,4470000,False,,,0,,D. Brooks REBOUND (Off:1 Def:4),[1628415],1610612745.0,HOU,,,,,,,Restricted Area,0-8 Center,,,,Brooks,D. Brooks,,,,,460.0,5.0,4.0,1.0,,,,,,,,,
463,PT08M51.00S,2024-11-24T02:39:20.6Z,3,REGULAR,3pt,Jump Shot,[],1630224,5.995400788436268,96.56862745098039,1610612745,56,54,2024-11-24T02:39:26Z,4480000,False,-233.0,4.0,1,left,MISS J. Green 3PT,[1630224],1610612745.0,HOU,,,,,,,Left Corner 3,24+ Left,,,,Green,J. Green,,,23.28,Missed,,,,,,,,,,,,,
464,PT08M49.00S,2024-11-24T02:39:22.6Z,3,REGULAR,rebound,defensive,[],1642270,,,1610612757,56,54,2024-11-24T02:39:26Z,4490000,False,,,0,,D. Clingan REBOUND (Off:7 Def:8),[1642270],1610612757.0,POR,,,,,,,Left Corner 3,24+ Left,,,,Clingan,D. Clingan,,,,,463.0,15.0,8.0,7.0,,,,,,,,,
465,PT08M26.00S,2024-11-24T02:39:44.9Z,3,REGULAR,3pt,Jump Shot,[],1641739,72.22404730617609,79.65686274509804,1610612757,56,57,2024-11-24T02:39:49Z,4500000,False,148.0,209.0,1,right,T. Camara 25' 3PT  (5 PTS) (J. Grant 1 AST),"[1641739, 203924]",1610612757.0,POR,,,,,,,Above the Break 3,24+ Right Center,,,,Camara,T. Camara,,,25.59,Made,,,,,5.0,,,,J. Grant,203924.0,1.0,,
467,PT08M10.00S,2024-11-24T02:40:01.2Z,3,REGULAR,3pt,Jump Shot,[],1627832,30.56833114323259,32.1078431372549,1610612745,56,57,2024-11-24T02:40:08Z,4520000,False,89.0,235.0,1,left,MISS F. VanVleet 25' pullup 3PT,[1627832],1610612745.0,HOU,pullup,,,,,,Above the Break 3,24+ Right Center,,,,VanVleet,F. VanVleet,,,25.13,Missed,,,,,,,,,,,,,
468,PT08M08.00S,2024-11-24T02:40:03.2Z,3,REGULAR,rebound,defensive,[],1642270,,,1610612757,56,57,2024-11-24T02:40:08Z,4530000,False,,,0,,D. Clingan REBOUND (Off:7 Def:9),[1642270],1610612757.0,POR,,,,,,,Above the Break 3,24+ Right Center,,,,Clingan,D. Clingan,,,,,467.0,16.0,9.0,7.0,,,,,,,,,
469,PT08M02.00S,2024-11-24T02:40:09.4Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1641739,94.03745072273325,96.07843137254902,1610612757,56,57,2024-11-24T02:40:54Z,4540000,False,230.0,4.0,1,right,MISS T. Camara running 3PT,[1641739],1610612757.0,POR,running,,,,,,Right Corner 3,24+ Right,,,,Camara,T. Camara,,,23.04,Missed,,,,,,,,,,,,,
470,PT07M59.00S,2024-11-24T02:40:12.4Z,3,REGULAR,rebound,defensive,[],1627832,,,1610612745,56,57,2024-11-24T02:40:15Z,4550000,False,,,0,,F. VanVleet REBOUND (Off:0 Def:2),[1627832],1610612745.0,HOU,,,,,,,Right Corner 3,24+ Right,,,,VanVleet,F. VanVleet,,,,,469.0,2.0,2.0,0.0,,,,,,,,,
471,PT07M48.00S,2024-11-24T02:40:24.0Z,3,REGULAR,foul,personal,['2freethrow'],1642270,,,1610612745,56,57,2024-11-24T02:40:34Z,4560000,False,,,0,,D. Clingan shooting personal FOUL (4 PF) (Smith Jr. 2 FT),"[1642270, 1631095]",1610612757.0,POR,shooting,,,,,,Restricted Area,0-8 Center,2004.0,4.0,0.0,Clingan,D. Clingan,Smith Jr.,1631095.0,,,,,,,,,,,,,,,
473,PT07M48.00S,2024-11-24T02:40:51.7Z,3,REGULAR,freethrow,1 of 2,[],1631095,,,1610612745,57,57,2024-11-24T02:40:51Z,4580000,False,,,0,,J. Smith Jr. Free Throw 1 of 2 (10 PTS),[1631095],1610612745.0,HOU,,,,,,,,,,,,Smith Jr.,J. Smith Jr.,,,,Made,,,,,10.0,,,,,,,,
474,PT07M48.00S,2024-11-24T02:41:12.0Z,3,REGULAR,freethrow,2 of 2,[],1631095,,,1610612745,58,57,2024-11-24T02:41:12Z,4590000,False,,,0,,J. Smith Jr. Free Throw 2 of 2 (11 PTS),[1631095],1610612745.0,HOU,,,,,,,,,,,,Smith Jr.,J. Smith Jr.,,,,Made,,,,,11.0,,,,,,,,
475,PT07M36.00S,2024-11-24T02:41:27.1Z,3,REGULAR,turnover,out-of-bounds,[],1629014,,,1610612757,58,57,2024-11-24T02:41:34Z,4600000,False,,,0,,A. Simons bad pass out-of-bounds TURNOVER (2 TO),[1629014],1610612757.0,POR,bad pass,,,,,,Right Corner 3,24+ Right,2004.0,,,Simons,A. Simons,,,,,,,,,,2.0,,,,,,,
476,PT07M26.00S,2024-11-24T02:41:42.0Z,3,REGULAR,foul,personal,[],1629014,,,1610612745,58,57,2024-11-24T02:41:52Z,4610000,False,,,0,,A. Simons personal FOUL (2 PF),"[1629014, 1630578]",1610612757.0,POR,,,,,,,In The Paint (Non-RA),8-16 Center,1628951.0,2.0,0.0,Simons,A. Simons,Sengun,1630578.0,,,,,,,,,,,,,,,
478,PT07M26.00S,2024-11-24T02:41:54.9Z,3,REGULAR,substitution,out,[],1631101,,,1610612745,58,57,2024-11-24T02:42:02Z,4630000,False,,,0,,SUB out: S. Sharpe,[1631101],1610612757.0,POR,,,,,,,,,,,,Sharpe,S. Sharpe,,,,,,,,,,,,,,,,,
479,PT07M26.00S,2024-11-24T02:41:54.9Z,3,REGULAR,substitution,in,[],1630166,,,1610612745,58,57,2024-11-24T02:42:02Z,4640000,False,,,0,,SUB in: D. Avdija,[1630166],1610612757.0,POR,,,,,,,,,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,
480,PT07M21.00S,2024-11-24T02:42:16.8Z,3,REGULAR,turnover,out-of-bounds,[],1630578,,,1610612745,58,57,2024-11-24T02:42:23Z,4650000,False,,,0,,A. Sengun lost ball out-of-bounds TURNOVER (1 TO),[1630578],1610612745.0,HOU,lost ball,,,,,,In The Paint (Non-RA),8-16 Right,1627519.0,,,Sengun,A. Sengun,,,,,,,,,,1.0,,,,,,,
481,PT07M13.00S,2024-11-24T02:42:30.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1641739,87.20433639947439,48.529411764705884,1610612757,58,57,2024-11-24T02:44:45Z,4660000,False,-7.0,68.0,1,right,MISS T. Camara 6' cutting Layup - blocked,"[1641739, 1631095]",1610612757.0,POR,cutting,,,,,,In The Paint (Non-RA),0-8 Center,,,,Camara,T. Camara,,,6.82,Missed,,,,,,,Smith Jr.,1631095.0,,,,,
482,PT07M13.00S,2024-11-24T02:42:30.1Z,3,REGULAR,block,,[],1631095,,,1610612757,58,57,2024-11-24T02:42:32Z,4670000,False,,,0,,J. Smith Jr. BLOCK (3 BLK),[1631095],1610612745.0,HOU,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,,,,,,
483,PT07M12.00S,2024-11-24T02:42:31.1Z,3,REGULAR,rebound,defensive,[],1627832,,,1610612745,58,57,2024-11-24T02:43:00Z,4680000,False,,,0,,F. VanVleet REBOUND (Off:0 Def:3),[1627832],1610612745.0,HOU,,,,,,,In The Paint (Non-RA),0-8 Center,,,,VanVleet,F. VanVleet,,,,,481.0,3.0,3.0,0.0,,,,,,,,,
484,PT07M04.00S,2024-11-24T02:42:38.0Z,3,REGULAR,3pt,Jump Shot,[],1631095,29.25427069645204,75.24509803921569,1610612745,58,57,2024-11-24T02:43:06Z,4690000,False,-126.0,222.0,1,left,MISS J. Smith Jr. 25' 3PT,[1631095],1610612745.0,HOU,,,,,,,Above the Break 3,24+ Left Center,,,,Smith Jr.,J. Smith Jr.,,,25.58,Missed,,,,,,,,,,,,,
485,PT07M02.00S,2024-11-24T02:42:40.0Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612745,58,57,2024-11-24T02:43:06Z,4700000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,484.0,,,,,,,,,,,,
487,PT07M00.00S,2024-11-24T02:42:59.3Z,3,REGULAR,turnover,bad pass,[],1627832,,,1610612745,58,57,2024-11-24T02:43:02Z,4720000,False,,,0,,F. VanVleet bad pass TURNOVER (2 TO),"[1627832, 1642270]",1610612745.0,HOU,,,,,,,Mid-Range,16-24 Right,,,,VanVleet,F. VanVleet,,,,,,,,,,2.0,,,,,,Clingan,1642270.0
488,PT07M00.00S,2024-11-24T02:42:59.3Z,3,REGULAR,steal,,[],1642270,,,1610612757,58,57,2024-11-24T02:43:00Z,4730000,False,,,0,,D. Clingan STEAL (1 STL),[1642270],1610612757.0,POR,,,,,,,Mid-Range,16-24 Right,,,,Clingan,D. Clingan,,,,,,,,,,,,,,,,,
489,PT06M51.00S,2024-11-24T02:43:10.9Z,3,REGULAR,turnover,traveling,[],1630166,,,1610612757,58,57,2024-11-24T02:43:17Z,4740000,False,,,0,,D. Avdija traveling TURNOVER (1 TO),[1630166],1610612757.0,POR,,,,,,,Right Corner 3,24+ Right,1628951.0,,,Avdija,D. Avdija,,,,,,,,,,1.0,,,,,,,
490,PT06M31.00S,2024-11-24T02:43:44.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628415,11.777266754270697,41.17647058823529,1610612745,58,57,2024-11-24T02:43:50Z,4750000,False,44.0,58.0,1,left,MISS D. Brooks 7' driving Layup - blocked,"[1628415, 1642270]",1610612745.0,HOU,driving,,,,,,In The Paint (Non-RA),0-8 Center,,,,Brooks,D. Brooks,,,7.3,Missed,,,,,,,Clingan,1642270.0,,,,,
491,PT06M31.00S,2024-11-24T02:43:44.7Z,3,REGULAR,block,,[],1642270,,,1610612745,58,57,2024-11-24T02:43:46Z,4760000,False,,,0,,D. Clingan BLOCK (3 BLK),[1642270],1610612757.0,POR,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Clingan,D. Clingan,,,,,,,,,,,,,,,,,
492,PT06M29.00S,2024-11-24T02:43:46.7Z,3,REGULAR,rebound,defensive,[],1629014,,,1610612757,58,57,2024-11-24T02:43:50Z,4770000,False,,,0,,A. Simons REBOUND (Off:0 Def:3),[1629014],1610612757.0,POR,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Simons,A. Simons,,,,,490.0,3.0,3.0,0.0,,,,,,,,,
493,PT06M24.00S,2024-11-24T02:43:51.4Z,3,REGULAR,turnover,bad pass,[],1630166,,,1610612757,58,57,2024-11-24T02:43:55Z,4780000,False,,,0,,D. Avdija bad pass TURNOVER (2 TO),"[1630166, 1627832]",1610612757.0,POR,,,,,,,Mid-Range,16-24 Left Center,,,,Avdija,D. Avdija,,,,,,,,,,2.0,,,,,,VanVleet,1627832.0
494,PT06M24.00S,2024-11-24T02:43:51.4Z,3,REGULAR,steal,,[],1627832,,,1610612745,58,57,2024-11-24T02:43:52Z,4790000,False,,,0,,F. VanVleet STEAL (1 STL),[1627832],1610612745.0,HOU,,,,,,,Mid-Range,16-24 Left Center,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,
495,PT06M20.00S,2024-11-24T02:43:56.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628415,6.258212877792378,52.94117647058824,1610612745,58,57,2024-11-24T02:46:16Z,4800000,False,-15.0,6.0,1,left,MISS D. Brooks running Layup - blocked,"[1628415, 203924]",1610612745.0,HOU,running,,,,,,Restricted Area,0-8 Center,,,,Brooks,D. Brooks,,,1.6,Missed,,,,,,,Grant,203924.0,,,,,
496,PT06M20.00S,2024-11-24T02:43:56.1Z,3,REGULAR,block,,[],203924,,,1610612745,58,57,2024-11-24T02:43:58Z,4810000,False,,,0,,J. Grant BLOCK (1 BLK),[203924],1610612757.0,POR,,,,,,,Restricted Area,0-8 Center,,,,Grant,J. Grant,,,,,,,,,,,,,,,,,
497,PT06M19.00S,2024-11-24T02:43:57.1Z,3,REGULAR,rebound,offensive,[],1631095,,,1610612745,58,57,2024-11-24T02:46:14Z,4820000,False,,,0,,J. Smith Jr. REBOUND (Off:2 Def:3),[1631095],1610612745.0,HOU,,,,,,,Restricted Area,0-8 Center,,,,Smith Jr.,J. Smith Jr.,,,,,495.0,5.0,3.0,2.0,,,,,,,,,
498,PT06M18.00S,2024-11-24T02:44:04.4Z,3,REGULAR,turnover,bad pass,[],1631095,,,1610612745,58,57,2024-11-24T02:46:40Z,4830000,False,,,0,,J. Smith Jr. bad pass TURNOVER (1 TO),"[1631095, 1630166]",1610612745.0,HOU,,,,,,,Restricted Area,0-8 Center,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,1.0,,,,,,Avdija,1630166.0
499,PT06M18.00S,2024-11-24T02:44:04.4Z,3,REGULAR,steal,,[],1630166,,,1610612757,58,57,2024-11-24T02:46:10Z,4840000,False,,,0,,D. Avdija STEAL (1 STL),[1630166],1610612757.0,POR,,,,,,,Restricted Area,0-8 Center,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,
500,PT06M13.00S,2024-11-24T02:44:08.0Z,3,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1629014,71.17279894875165,75.98039215686273,1610612757,58,57,2024-11-24T02:47:38Z,4850000,False,130.0,218.0,1,right,MISS A. Simons 25' running 3PT,[1629014],1610612757.0,POR,running,,,,,,Above the Break 3,24+ Right Center,,,,Simons,A. Simons,,,25.42,Missed,,,,,,,,,,,,,
501,PT06M12.00S,2024-11-24T02:44:09.0Z,3,REGULAR,rebound,defensive,[],1630578,,,1610612745,58,57,2024-11-24T02:47:10Z,4860000,False,,,0,,A. Sengun REBOUND (Off:2 Def:3),[1630578],1610612745.0,HOU,,,,,,,Above the Break 3,24+ Right Center,,,,Sengun,A. Sengun,,,,,500.0,5.0,3.0,2.0,,,,,,,,,
502,PT06M05.00S,2024-11-24T02:44:12.9Z,3,REGULAR,turnover,out-of-bounds,[],1630578,,,1610612745,58,57,2024-11-24T02:44:45Z,4870000,False,,,0,,A. Sengun bad pass out-of-bounds TURNOVER (2 TO),[1630578],1610612745.0,HOU,bad pass,,,,,,Mid-Range,8-16 Right,2004.0,,,Sengun,A. Sengun,,,,,,,,,,2.0,,,,,,,
503,PT06M02.00S,2024-11-24T02:44:57.2Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612757,58,57,2024-11-24T02:44:57Z,4880000,False,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
504,PT06M02.00S,2024-11-24T02:45:57.9Z,3,REGULAR,substitution,out,[],1630224,,,1610612757,58,57,2024-11-24T02:47:46Z,4890000,False,,,0,,SUB out: J. Green,[1630224],1610612745.0,HOU,,,,,,,,,,,,Green,J. Green,,,,,,,,,,,,,,,,,
505,PT06M02.00S,2024-11-24T02:45:57.9Z,3,REGULAR,substitution,out,[],1642270,,,1610612757,58,57,2024-11-24T02:47:46Z,4900000,False,,,0,,SUB out: D. Clingan,[1642270],1610612757.0,POR,,,,,,,,,,,,Clingan,D. Clingan,,,,,,,,,,,,,,,,,
506,PT06M02.00S,2024-11-24T02:45:57.9Z,3,REGULAR,substitution,out,[],1641739,,,1610612757,58,57,2024-11-24T02:47:46Z,4910000,False,,,0,,SUB out: T. Camara,[1641739],1610612757.0,POR,,,,,,,,,,,,Camara,T. Camara,,,,,,,,,,,,,,,,,
507,PT06M02.00S,2024-11-24T02:45:57.9Z,3,REGULAR,substitution,in,[],1641708,,,1610612757,58,57,2024-11-24T02:47:46Z,4920000,False,,,0,,SUB in: A. Thompson,[1641708],1610612745.0,HOU,,,,,,,,,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,
508,PT06M02.00S,2024-11-24T02:45:57.9Z,3,REGULAR,substitution,in,[],1630625,,,1610612757,58,57,2024-11-24T02:47:46Z,4930000,False,,,0,,SUB in: D. Banton,[1630625],1610612757.0,POR,,,,,,,,,,,,Banton,D. Banton,,,,,,,,,,,,,,,,,
509,PT06M02.00S,2024-11-24T02:45:57.9Z,3,REGULAR,substitution,in,[],1631200,,,1610612757,58,57,2024-11-24T02:47:46Z,4940000,False,,,0,,SUB in: K. Murray,[1631200],1610612757.0,POR,,,,,,,,,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,
511,PT05M43.00S,2024-11-24T02:48:29.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203924,92.06636005256242,50.49019607843137,1610612757,58,57,2024-11-24T02:48:35Z,4960000,False,2.0,22.0,1,right,MISS J. Grant driving Layup,[203924],1610612757.0,POR,driving,,,,,,Restricted Area,0-8 Center,,,,Grant,J. Grant,,,2.22,Missed,,,,,,,,,,,,,
512,PT05M41.00S,2024-11-24T02:48:31.5Z,3,REGULAR,rebound,defensive,[],1641708,,,1610612745,58,57,2024-11-24T02:48:35Z,4970000,False,,,0,,A. Thompson REBOUND (Off:4 Def:2),[1641708],1610612745.0,HOU,,,,,,,Restricted Area,0-8 Center,,,,Thompson,A. Thompson,,,,,511.0,6.0,2.0,4.0,,,,,,,,,
513,PT05M26.00S,2024-11-24T02:48:45.5Z,3,REGULAR,3pt,Jump Shot,[],1631095,7.178055190538765,95.09803921568627,1610612745,61,57,2024-11-24T02:48:49Z,4980000,False,-225.0,15.0,1,left,J. Smith Jr. 3PT  (14 PTS) (D. Brooks 1 AST),"[1631095, 1628415]",1610612745.0,HOU,,,,,,,Left Corner 3,24+ Left,,,,Smith Jr.,J. Smith Jr.,,,22.6,Made,,,,,14.0,,,,D. Brooks,1628415.0,1.0,,
515,PT05M15.00S,2024-11-24T02:48:57.2Z,3,REGULAR,3pt,Jump Shot,[],1630166,72.09264126149803,83.33333333333334,1610612757,61,60,2024-11-24T02:49:01Z,5000000,False,167.0,210.0,1,right,D. Avdija 26' 3PT  (8 PTS) (D. Banton 4 AST),"[1630166, 1630625]",1610612757.0,POR,,,,,,,Above the Break 3,24+ Right Center,,,,Avdija,D. Avdija,,,26.8,Made,,,,,8.0,,,,D. Banton,1630625.0,4.0,,
517,PT04M54.00S,2024-11-24T02:49:20.5Z,3,REGULAR,foul,personal,[],1631200,,,1610612745,61,60,2024-11-24T02:54:15Z,5020000,False,,,0,,K. Murray personal FOUL (1 PF),"[1631200, 1630578]",1610612757.0,POR,,,,,,,In The Paint (Non-RA),8-16 Center,1628951.0,1.0,0.0,Murray,K. Murray,Sengun,1630578.0,,,,,,,,,,,,,,,
519,PT04M54.00S,2024-11-24T02:49:31.5Z,3,REGULAR,substitution,out,[],1628415,,,1610612745,61,60,2024-11-24T02:49:49Z,5040000,False,,,0,,SUB out: D. Brooks,[1628415],1610612745.0,HOU,,,,,,,,,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,
520,PT04M54.00S,2024-11-24T02:49:31.5Z,3,REGULAR,substitution,in,[],1631106,,,1610612745,61,60,2024-11-24T02:49:49Z,5050000,False,,,0,,SUB in: T. Eason,[1631106],1610612745.0,HOU,,,,,,,,,,,,Eason,T. Eason,,,,,,,,,,,,,,,,,
521,PT04M46.00S,2024-11-24T02:49:56.0Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203924,,,1610612745,61,60,2024-11-24T02:54:48Z,5060000,False,,,0,,J. Grant shooting personal FOUL (4 PF) (Thompson 2 FT),"[203924, 1641708]",1610612757.0,POR,shooting,,,,,,Restricted Area,0-8 Center,1627519.0,4.0,0.0,Grant,J. Grant,Thompson,1641708.0,,,,,,,,,,,,,,,
523,PT04M46.00S,2024-11-24T02:50:27.9Z,3,REGULAR,freethrow,1 of 2,[],1641708,,,1610612745,62,60,2024-11-24T02:55:00Z,5080000,False,,,0,,A. Thompson Free Throw 1 of 2 (10 PTS),[1641708],1610612745.0,HOU,,,,,,,,,,,,Thompson,A. Thompson,,,,Made,,,,,10.0,,,,,,,,
526,PT04M46.00S,2024-11-24T02:50:27.9Z,3,REGULAR,freethrow,2 of 2,[],1641708,,,1610612745,63,60,2024-11-24T02:55:00Z,5110000,False,,,0,,A. Thompson Free Throw 2 of 2 (11 PTS),[1641708],1610612745.0,HOU,,,,,,,,,,,,Thompson,A. Thompson,,,,Made,,,,,11.0,,,,,,,,
524,PT04M46.00S,2024-11-24T02:50:40.2Z,3,REGULAR,substitution,out,[],203924,,,1610612757,63,60,2024-11-24T02:55:24Z,5115000,False,,,0,,SUB out: J. Grant,[203924],1610612757.0,POR,,,,,,,,,,,,Grant,J. Grant,,,,,,,,,,,,,,,,,
525,PT04M46.00S,2024-11-24T02:50:40.2Z,3,REGULAR,substitution,in,[],1641871,,,1610612757,63,60,2024-11-24T02:55:24Z,5117500,False,,,0,,SUB in: D. Reath,[1641871],1610612757.0,POR,,,,,,,,,,,,Reath,D. Reath,,,,,,,,,,,,,,,,,
527,PT04M28.00S,2024-11-24T02:51:19.4Z,3,REGULAR,turnover,bad pass,[],1630625,,,1610612757,63,60,2024-11-24T02:51:23Z,5120000,False,,,0,,D. Banton bad pass TURNOVER (1 TO),"[1630625, 1630578]",1610612757.0,POR,,,,,,,Mid-Range,8-16 Right,,,,Banton,D. Banton,,,,,,,,,,1.0,,,,,,Sengun,1630578.0
528,PT04M28.00S,2024-11-24T02:51:19.4Z,3,REGULAR,steal,,[],1630578,,,1610612745,63,60,2024-11-24T02:51:21Z,5130000,False,,,0,,A. Sengun STEAL (1 STL),[1630578],1610612745.0,HOU,,,,,,,Mid-Range,8-16 Right,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,
529,PT04M12.00S,2024-11-24T02:51:35.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630578,7.835085413929041,47.05882352941176,1610612745,65,60,2024-11-24T02:51:40Z,5140000,False,15.0,21.0,1,left,A. Sengun driving Layup (14 PTS),[1630578],1610612745.0,HOU,driving,,,,,,Restricted Area,0-8 Center,,,,Sengun,A. Sengun,,,2.57,Made,,,,,14.0,,,,,,,,
530,PT03M59.00S,2024-11-24T02:51:48.7Z,3,REGULAR,3pt,Jump Shot,[],1629014,64.20827858081472,39.46078431372549,1610612757,65,60,2024-11-24T02:51:56Z,5150000,False,-53.0,284.0,1,right,MISS A. Simons 28' pullup 3PT,[1629014],1610612757.0,POR,pullup,,,,,,Above the Break 3,24+ Center,,,,Simons,A. Simons,,,28.87,Missed,,,,,,,,,,,,,
531,PT03M58.00S,2024-11-24T02:51:52.8Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612757,65,60,2024-11-24T02:51:52Z,5160000,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,Above the Break 3,24+ Center,,,,,,,,,,530.0,,,,,,,,,,,,
533,PT03M47.00S,2024-11-24T02:52:21.0Z,3,REGULAR,foul,offensive,['inpenalty'],1629014,,,1610612757,65,60,2024-11-24T02:52:28Z,5180000,False,,,0,,A. Simons charge offensive FOUL (3 PF),"[1629014, 1630578]",1610612757.0,POR,charge,,,,,,In The Paint (Non-RA),0-8 Center,1627519.0,3.0,0.0,Simons,A. Simons,Sengun,1630578.0,,,,,,,,,,,,,,,
535,PT03M47.00S,2024-11-24T02:52:21.0Z,3,REGULAR,turnover,offensive foul,[],1629014,,,1610612757,65,60,2024-11-24T02:52:21Z,5200000,False,,,0,,A. Simons offensive foul TURNOVER (3 TO),[1629014],1610612757.0,POR,,,,,,,In The Paint (Non-RA),0-8 Center,1627519.0,,,Simons,A. Simons,,,,,,,,,,3.0,,,,,,,
536,PT03M47.00S,2024-11-24T02:52:39.8Z,3,REGULAR,substitution,out,[],1629014,,,1610612745,65,60,2024-11-24T02:52:46Z,5210000,False,,,0,,SUB out: A. Simons,[1629014],1610612757.0,POR,,,,,,,,,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,
537,PT03M47.00S,2024-11-24T02:52:39.8Z,3,REGULAR,substitution,in,[],1631101,,,1610612745,65,60,2024-11-24T02:52:46Z,5220000,False,,,0,,SUB in: S. Sharpe,[1631101],1610612757.0,POR,,,,,,,,,,,,Sharpe,S. Sharpe,,,,,,,,,,,,,,,,,
538,PT03M27.00S,2024-11-24T02:53:07.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1631106,12.434296977660972,51.225490196078425,1610612745,65,60,2024-11-24T02:53:20Z,5230000,False,-6.0,64.0,1,left,MISS T. Eason 6' driving Layup - blocked,"[1631106, 1641871]",1610612745.0,HOU,driving,,,,,,In The Paint (Non-RA),0-8 Center,,,,Eason,T. Eason,,,6.47,Missed,,,,,,,Reath,1641871.0,,,,,
576,PT03M27.00S,2024-11-24T02:53:07.6Z,3,REGULAR,block,,[],1641871,,,1610612745,65,60,2024-11-24T02:59:10Z,5235000,False,,,0,,D. Reath BLOCK (1 BLK),[1641871],1610612757.0,POR,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Reath,D. Reath,,,,,,,,,,,,,,,,,
539,PT03M26.00S,2024-11-24T02:53:08.6Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612757,65,60,2024-11-24T02:53:20Z,5240000,False,,,0,,TEAM defensive REBOUND,[],1610612757.0,POR,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,538.0,,,,,,,,,,,,
541,PT03M20.00S,2024-11-24T02:53:20.1Z,3,REGULAR,3pt,Jump Shot,[],1631101,89.43823915900131,3.9215686274509802,1610612757,65,63,2024-11-24T02:53:26Z,5260000,False,-230.0,47.0,1,right,S. Sharpe 3PT  (15 PTS) (D. Banton 5 AST),"[1631101, 1630625]",1610612757.0,POR,,,,,,,Left Corner 3,24+ Left,,,,Sharpe,S. Sharpe,,,23.51,Made,,,,,15.0,,,,D. Banton,1630625.0,5.0,,
