actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
344,PT10M24.00S,2024-12-30T01:24:03.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628389,85.10183968462549,47.794117647058826,1610612748,55,55,2024-12-30T01:24:11Z,3420000,False,-11.0,88.0,1,right,MISS B. Adebayo 8' pullup Shot,[1628389],1610612748.0,MIA,pullup,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),8-16 Center,,,,8.82,Missed,,,,,,,,,,,,,,,
345,PT10M22.00S,2024-12-30T01:24:05.4Z,3,REGULAR,rebound,offensive,[],1626179,,,1610612748,55,55,2024-12-30T01:24:11Z,3430000,False,,,0,,T. Rozier REBOUND (Off:1 Def:4),[1626179],1610612748.0,MIA,,,,Rozier,T. Rozier,,,,,In The Paint (Non-RA),8-16 Center,,,,,,344.0,,,,,,,,,,5.0,4.0,1.0,,
346,PT10M18.00S,2024-12-30T01:24:10.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626179,92.06636005256242,45.588235294117645,1610612748,55,55,2024-12-30T01:24:15Z,3440000,False,-22.0,22.0,1,right,MISS T. Rozier driving reverse Layup - blocked,"[1626179, 1630578]",1610612748.0,MIA,driving reverse,,,Rozier,T. Rozier,,,,,Restricted Area,0-8 Center,,,,3.13,Missed,,,,,,,,,,,,,,Sengun,1630578.0
347,PT10M18.00S,2024-12-30T01:24:10.1Z,3,REGULAR,block,,[],1630578,,,1610612748,55,55,2024-12-30T01:24:11Z,3450000,False,,,0,,A. Sengun BLOCK (1 BLK),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
348,PT10M18.00S,2024-12-30T01:24:10.1Z,3,REGULAR,rebound,defensive,[],1630578,,,1610612745,55,55,2024-12-30T01:24:15Z,3460000,False,,,0,,A. Sengun REBOUND (Off:2 Def:7),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,,,,,,346.0,,,,,,,,,,9.0,7.0,2.0,,
349,PT10M13.00S,2024-12-30T01:24:17.2Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1628415,8.09789750328515,61.51960784313726,1610612745,57,55,2024-12-30T02:32:59Z,3470000,False,-58.0,24.0,1,left,D. Brooks 6' running Layup (13 PTS),[1628415],1610612745.0,HOU,running,,,Brooks,D. Brooks,,,,,In The Paint (Non-RA),0-8 Center,,,,6.22,Made,,13.0,,,,,,,,,,,,,
350,PT10M13.00S,2024-12-30T01:24:19.6Z,3,REGULAR,foul,personal,['1freethrow'],1628389,,,1610612745,57,55,2024-12-30T01:24:43Z,3480000,False,,,0,,B. Adebayo shooting personal FOUL (2 PF) (Brooks 1 FT),"[1628389, 1628415]",1610612748.0,MIA,shooting,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1626301.0,2.0,0.0,Brooks,1628415.0,,,,,
352,PT10M13.00S,2024-12-30T01:24:44.6Z,3,REGULAR,freethrow,1 of 1,[],1628415,,,1610612745,58,55,2024-12-30T01:24:44Z,3500000,False,,,0,,D. Brooks Free Throw 1 of 1 (14 PTS),[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,,,,,,,Made,,14.0,,,,,,,,,,,,,
353,PT10M04.00S,2024-12-30T01:24:55.0Z,3,REGULAR,3pt,Jump Shot,[],201567,94.03745072273325,96.56862745098039,1610612748,58,55,2024-12-30T01:25:02Z,3510000,False,233.0,4.0,1,right,MISS K. Love 3PT,[201567],1610612748.0,MIA,,,,Love,K. Love,,,,,Right Corner 3,24+ Right,,,,23.28,Missed,,,,,,,,,,,,,,,
354,PT10M03.00S,2024-12-30T01:24:56.0Z,3,REGULAR,rebound,defensive,[],1630578,,,1610612745,58,55,2024-12-30T01:25:02Z,3520000,False,,,0,,A. Sengun REBOUND (Off:2 Def:8),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Right Corner 3,24+ Right,,,,,,353.0,,,,,,,,,,10.0,8.0,2.0,,
355,PT09M53.00S,2024-12-30T01:25:06.6Z,3,REGULAR,3pt,Jump Shot,[],1630224,32.276609724047304,36.51960784313725,1610612745,58,55,2024-12-30T01:25:14Z,3530000,False,67.0,251.0,1,left,MISS J. Green 25' pullup 3PT,[1630224],1610612745.0,HOU,pullup,,,Green,J. Green,,,,,Above the Break 3,24+ Center,,,,25.98,Missed,,,,,,,,,,,,,,,
356,PT09M50.00S,2024-12-30T01:25:09.6Z,3,REGULAR,rebound,defensive,[],1628389,,,1610612748,58,55,2024-12-30T01:25:14Z,3540000,False,,,0,,B. Adebayo REBOUND (Off:2 Def:5),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Above the Break 3,24+ Center,,,,,,355.0,,,,,,,,,,7.0,5.0,2.0,,
357,PT09M44.00S,2024-12-30T01:25:15.6Z,3,REGULAR,turnover,out-of-bounds,[],1628389,,,1610612748,58,55,2024-12-30T01:25:20Z,3550000,False,,,0,,B. Adebayo bad pass out-of-bounds TURNOVER (2 TO),[1628389],1610612748.0,MIA,bad pass,,,Adebayo,B. Adebayo,,,,,Above the Break 3,24+ Left Center,2.0,,,,,,,,,,1628482.0,,,,,,,,,
358,PT09M37.00S,2024-12-30T01:25:32.4Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1631095,28.07161629434954,81.61764705882352,1610612745,61,55,2024-12-30T01:25:37Z,3560000,False,-158.0,211.0,1,left,J. Smith Jr. 26' 3PT  (7 PTS) (A. Sengun 2 AST),"[1631095, 1630578]",1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Above the Break 3,24+ Left Center,,,,26.4,Made,,7.0,A. Sengun,1630578.0,2.0,,,,,,,,,,
360,PT09M19.00S,2024-12-30T01:25:50.1Z,3,REGULAR,3pt,Jump Shot,[],1629312,74.98357424441524,8.57843137254902,1610612748,61,55,2024-12-30T01:25:56Z,3580000,False,-207.0,183.0,1,right,MISS H. Highsmith 27' 3PT,[1629312],1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,Above the Break 3,24+ Left Center,,,,27.62,Missed,,,,,,,,,,,,,,,
361,PT09M18.00S,2024-12-30T01:25:51.1Z,3,REGULAR,rebound,defensive,[],1628415,,,1610612745,61,55,2024-12-30T01:25:56Z,3590000,False,,,0,,D. Brooks REBOUND (Off:0 Def:2),[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Left Center,,,,,,360.0,,,,,,,,,,2.0,2.0,0.0,,
362,PT09M04.00S,2024-12-30T01:26:04.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630578,6.521024967148489,35.294117647058826,1610612745,61,55,2024-12-30T01:26:11Z,3600000,False,74.0,9.0,1,left,MISS A. Sengun 7' turnaround fadeaway Shot,[1630578],1610612745.0,HOU,turnaround fadeaway,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),0-8 Center,,,,7.4,Missed,,,,,,,,,,,,,,,
363,PT09M04.00S,2024-12-30T01:26:04.8Z,3,REGULAR,rebound,defensive,[],1629639,,,1610612748,61,55,2024-12-30T01:26:11Z,3610000,False,,,0,,T. Herro REBOUND (Off:0 Def:2),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,In The Paint (Non-RA),0-8 Center,,,,,,362.0,,,,,,,,,,2.0,2.0,0.0,,
364,PT08M57.00S,2024-12-30T01:26:12.3Z,3,REGULAR,2pt,Jump Shot,['fastbreak'],1629639,90.75229960578186,69.36274509803921,1610612748,61,57,2024-12-30T01:35:47Z,3620000,False,97.0,34.0,1,right,T. Herro 10' driving floating bank Jump Shot (12 PTS),[1629639],1610612748.0,MIA,driving floating bank,,,Herro,T. Herro,,,,,Mid-Range,8-16 Right,,,,10.27,Made,,12.0,,,,,,,,,,,,,
365,PT08M41.00S,2024-12-30T01:26:28.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630224,6.389618922470433,51.71568627450981,1610612745,63,57,2024-12-30T01:26:32Z,3630000,False,-9.0,8.0,1,left,J. Green driving Layup (9 PTS),[1630224],1610612745.0,HOU,driving,,,Green,J. Green,,,,,Restricted Area,0-8 Center,,,,1.15,Made,,9.0,,,,,,,,,,,,,
366,PT08M29.00S,2024-12-30T01:26:40.0Z,3,REGULAR,turnover,bad pass,[],1629639,,,1610612748,63,57,2024-12-30T01:26:43Z,3640000,False,,,0,,T. Herro bad pass TURNOVER (2 TO),"[1629639, 1627832]",1610612748.0,MIA,,,,Herro,T. Herro,,,,,Mid-Range,8-16 Right,2.0,VanVleet,1627832.0,,,,,,,,,,,,,,,,,
367,PT08M29.00S,2024-12-30T01:26:40.0Z,3,REGULAR,steal,,[],1627832,,,1610612745,63,57,2024-12-30T01:26:41Z,3650000,False,,,0,,F. VanVleet STEAL (2 STL),[1627832],1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
368,PT08M25.00S,2024-12-30T01:26:44.5Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1628415,28.465834428383708,82.35294117647058,1610612745,66,57,2024-12-30T01:26:57Z,3660000,False,-162.0,215.0,1,left,D. Brooks 26' 3PT running pullup (17 PTS) (F. VanVleet 5 AST),"[1628415, 1627832]",1610612745.0,HOU,running pullup,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Left Center,,,,26.92,Made,,17.0,F. VanVleet,1627832.0,5.0,,,,,,,,,,
370,PT08M23.00S,2024-12-30T01:26:52.2Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612748,66,57,2024-12-30T01:26:52Z,3680000,False,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
373,PT08M23.00S,2024-12-30T01:30:23.1Z,3,REGULAR,foul,technical,[],1628415,,,1610612748,66,57,2024-12-30T01:30:30Z,3710000,False,,,0,,D. Brooks double technical FOUL (1 Tech),[1628415],1610612745.0,HOU,double,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,1830.0,1.0,1.0,,,,,,,
374,PT08M23.00S,2024-12-30T01:30:23.1Z,3,REGULAR,foul,technical,[],1628389,,,1610612748,66,57,2024-12-30T01:30:31Z,3720000,False,,,0,,B. Adebayo double technical FOUL (1 Tech),[1628389],1610612748.0,MIA,double,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,1830.0,2.0,1.0,,,,,,,
375,PT08M06.00S,2024-12-30T01:30:55.8Z,3,REGULAR,2pt,Jump Shot,[],1626179,93.77463863337714,71.32352941176471,1610612748,66,57,2024-12-30T01:31:01Z,3730000,False,107.0,6.0,1,right,MISS T. Rozier 10' driving floating bank Shot,[1626179],1610612748.0,MIA,driving floating bank,,,Rozier,T. Rozier,,,,,Mid-Range,8-16 Right,,,,10.68,Missed,,,,,,,,,,,,,,,
376,PT08M04.00S,2024-12-30T01:30:57.8Z,3,REGULAR,rebound,defensive,[],1627832,,,1610612745,66,57,2024-12-30T01:31:01Z,3740000,False,,,0,,F. VanVleet REBOUND (Off:0 Def:4),[1627832],1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,Mid-Range,8-16 Right,,,,,,375.0,,,,,,,,,,4.0,4.0,0.0,,
377,PT07M56.00S,2024-12-30T01:31:06.2Z,3,REGULAR,turnover,lost ball,[],1630578,,,1610612745,66,57,2024-12-30T01:31:10Z,3750000,False,,,0,,A. Sengun lost ball TURNOVER (3 TO),"[1630578, 1626179]",1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),8-16 Center,3.0,Rozier,1626179.0,,,,,,,,,,,,,,,,,
378,PT07M56.00S,2024-12-30T01:31:06.2Z,3,REGULAR,steal,,[],1626179,,,1610612748,66,57,2024-12-30T01:31:07Z,3760000,False,,,0,,T. Rozier STEAL (1 STL),[1626179],1610612748.0,MIA,,,,Rozier,T. Rozier,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
380,PT07M45.00S,2024-12-30T01:31:20.5Z,3,REGULAR,foul,personal,['2freethrow'],1627832,,,1610612748,66,57,2024-12-30T01:31:27Z,3780000,False,,,0,,F. VanVleet shooting personal FOUL (3 PF) (Love 2 FT),"[1627832, 201567]",1610612745.0,HOU,shooting,,,VanVleet,F. VanVleet,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1626301.0,3.0,0.0,Love,201567.0,,,,,
382,PT07M45.00S,2024-12-30T01:31:54.6Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],201567,,,1610612748,66,57,2024-12-30T01:31:54Z,3800000,False,,,0,,MISS K. Love Free Throw 1 of 2,[201567],1610612748.0,MIA,,,,Love,K. Love,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
383,PT07M45.00S,2024-12-30T01:31:54.6Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612748,66,57,2024-12-30T01:31:54Z,3810000,False,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,382.0,,,,,,,,,,,,,,
384,PT07M45.00S,2024-12-30T01:32:08.9Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],201567,,,1610612748,66,58,2024-12-30T01:32:08Z,3820000,False,,,0,,K. Love Free Throw 2 of 2 (5 PTS),[201567],1610612748.0,MIA,,,,Love,K. Love,,,,,,,,,,,Made,,5.0,,,,,,,,,,,,,
385,PT07M33.00S,2024-12-30T01:32:24.3Z,3,REGULAR,foul,personal,['2freethrow'],1629639,,,1610612745,66,58,2024-12-30T01:32:32Z,3830000,False,,,0,,T. Herro shooting personal FOUL (2 PF) (Green 2 FT),"[1629639, 1630224]",1610612748.0,MIA,shooting,,,Herro,T. Herro,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1628482.0,2.0,0.0,Green,1630224.0,,,,,
387,PT07M33.00S,2024-12-30T01:32:49.5Z,3,REGULAR,freethrow,1 of 2,[],1630224,,,1610612745,67,58,2024-12-30T01:32:49Z,3850000,False,,,0,,J. Green Free Throw 1 of 2 (10 PTS),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,Made,,10.0,,,,,,,,,,,,,
388,PT07M33.00S,2024-12-30T01:33:04.0Z,3,REGULAR,freethrow,2 of 2,[],1630224,,,1610612745,68,58,2024-12-30T01:33:04Z,3860000,False,,,0,,J. Green Free Throw 2 of 2 (11 PTS),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,Made,,11.0,,,,,,,,,,,,,
389,PT07M19.00S,2024-12-30T01:33:53.5Z,3,REGULAR,jumpball,recovered,[],1631095,,,1610612748,68,58,2024-12-30T01:33:53Z,3870000,False,,,0,,Jump Ball F. VanVleet vs. T. Herro: Tip to J. Smith Jr.,"[1631095, 1627832, 1629639]",1610612745.0,HOU,heldball,J. Smith Jr.,1631095.0,Smith Jr.,J. Smith Jr.,VanVleet,1627832.0,Herro,1629639.0,,,,,,,,,,,,,,,,,,,,,,
392,PT07M19.00S,2024-12-30T01:33:53.5Z,3,REGULAR,turnover,lost ball,[],1629639,,,1610612748,68,58,2024-12-30T01:33:53Z,3900000,False,,,0,,T. Herro lost ball TURNOVER (3 TO),"[1629639, 1627832]",1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,3.0,VanVleet,1627832.0,,,,,,,,,,,,,,,,,
393,PT07M19.00S,2024-12-30T01:33:53.5Z,3,REGULAR,steal,,[],1627832,,,1610612745,68,58,2024-12-30T01:33:53Z,3910000,False,,,0,,F. VanVleet STEAL (3 STL),[1627832],1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,,,,,,,,,
394,PT07M12.00S,2024-12-30T01:33:59.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628415,7.178055190538765,40.44117647058824,1610612745,68,58,2024-12-30T01:34:16Z,3920000,False,48.0,15.0,1,left,MISS D. Brooks running Layup,[1628415],1610612745.0,HOU,running,,,Brooks,D. Brooks,,,,,In The Paint (Non-RA),0-8 Center,,,,5.01,Missed,,,,,,,,,,,,,,,
395,PT07M10.00S,2024-12-30T01:34:01.7Z,3,REGULAR,rebound,defensive,[],1629312,,,1610612748,68,58,2024-12-30T01:34:16Z,3930000,False,,,0,,H. Highsmith REBOUND (Off:3 Def:1),[1629312],1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,In The Paint (Non-RA),0-8 Center,,,,,,394.0,,,,,,,,,,4.0,1.0,3.0,,
396,PT06M52.00S,2024-12-30T01:34:20.3Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1628389,87.46714848883047,56.86274509803921,1610612748,68,58,2024-12-30T01:34:27Z,3940000,False,34.0,65.0,1,right,MISS B. Adebayo 7' Hook,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),0-8 Center,,,,7.38,Missed,,,,,,,,,,,,,,,
397,PT06M51.00S,2024-12-30T01:34:21.3Z,3,REGULAR,rebound,defensive,[],1630578,,,1610612745,68,58,2024-12-30T01:34:27Z,3950000,False,,,0,,A. Sengun REBOUND (Off:2 Def:9),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),0-8 Center,,,,,,396.0,,,,,,,,,,11.0,9.0,2.0,,
398,PT06M31.00S,2024-12-30T01:34:40.9Z,3,REGULAR,3pt,Jump Shot,[],1628415,29.911300919842315,78.18627450980392,1610612745,68,58,2024-12-30T01:34:47Z,3960000,False,-141.0,229.0,1,left,MISS D. Brooks 26' 3PT,[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Left Center,,,,26.86,Missed,,,,,,,,,,,,,,,
399,PT06M30.00S,2024-12-30T01:34:41.9Z,3,REGULAR,rebound,defensive,[],201567,,,1610612748,68,58,2024-12-30T01:34:47Z,3970000,False,,,0,,K. Love REBOUND (Off:3 Def:3),[201567],1610612748.0,MIA,,,,Love,K. Love,,,,,Above the Break 3,24+ Left Center,,,,,,398.0,,,,,,,,,,6.0,3.0,3.0,,
400,PT06M18.00S,2024-12-30T01:34:54.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201567,85.89027595269383,41.17647058823529,1610612748,68,58,2024-12-30T01:35:01Z,3980000,False,-44.0,80.0,1,right,MISS K. Love 9' turnaround fadeaway Shot,[201567],1610612748.0,MIA,turnaround fadeaway,,,Love,K. Love,,,,,In The Paint (Non-RA),8-16 Center,,,,9.14,Missed,,,,,,,,,,,,,,,
401,PT06M16.00S,2024-12-30T01:34:56.7Z,3,REGULAR,rebound,offensive,[],1629312,,,1610612748,68,58,2024-12-30T01:35:01Z,3990000,False,,,0,,H. Highsmith REBOUND (Off:4 Def:1),[1629312],1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,In The Paint (Non-RA),8-16 Center,,,,,,400.0,,,,,,,,,,5.0,1.0,4.0,,
402,PT06M13.00S,2024-12-30T01:34:59.2Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1629639,94.03745072273325,98.2843137254902,1610612748,68,61,2024-12-30T01:35:04Z,4000000,False,241.0,4.0,1,right,T. Herro 24' 3PT  (15 PTS) (H. Highsmith 1 AST),"[1629639, 1629312]",1610612748.0,MIA,,,,Herro,T. Herro,,,,,Right Corner 3,24+ Right,,,,24.14,Made,,15.0,H. Highsmith,1629312.0,1.0,,,,,,,,,,
404,PT06M01.00S,2024-12-30T01:35:14.4Z,3,REGULAR,foul,personal,[],1628389,,,1610612745,68,61,2024-12-30T01:35:23Z,4020000,False,,,0,,B. Adebayo personal FOUL (3 PF),"[1628389, 1630578]",1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,1626301.0,3.0,1.0,Sengun,1630578.0,,,,,
406,PT06M01.00S,2024-12-30T01:35:35.1Z,3,REGULAR,substitution,out,[],1630578,,,1610612745,68,61,2024-12-30T01:35:39Z,4040000,False,,,0,,SUB out: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,,
407,PT06M01.00S,2024-12-30T01:35:35.1Z,3,REGULAR,substitution,out,[],1628389,,,1610612745,68,61,2024-12-30T01:35:39Z,4050000,False,,,0,,SUB out: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,,
408,PT06M01.00S,2024-12-30T01:35:35.1Z,3,REGULAR,substitution,in,[],203500,,,1610612745,68,61,2024-12-30T01:35:39Z,4060000,False,,,0,,SUB in: S. Adams,[203500],1610612745.0,HOU,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,,,
409,PT06M01.00S,2024-12-30T01:35:35.1Z,3,REGULAR,substitution,in,[],1642276,,,1610612745,68,61,2024-12-30T01:35:39Z,4070000,False,,,0,,SUB in: K. Ware,[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,,,,,,,,,,,,,,,,,,,,,,
410,PT05M50.00S,2024-12-30T01:35:51.7Z,3,REGULAR,2pt,Jump Shot,[],1630224,20.893561103810775,18.650428921568626,1610612745,70,61,2024-12-30T01:36:14Z,4080000,False,157.0,144.0,1,left,J. Green 21' pullup Jump Shot (13 PTS),[1630224],1610612745.0,HOU,pullup,,,Green,J. Green,,,,,Mid-Range,16-24 Right Center,,,,21.27,Made,,13.0,,,,,,,,,,,,,
413,PT05M28.00S,2024-12-30T01:36:26.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201567,89.96386333771353,45.588235294117645,1610612748,70,61,2024-12-30T01:52:24Z,4110000,False,-22.0,42.0,1,right,MISS K. Love floating Shot,[201567],1610612748.0,MIA,floating,,,Love,K. Love,,,,,In The Paint (Non-RA),0-8 Center,,,,4.73,Missed,,,,,,,,,,,,,,,
414,PT05M26.00S,2024-12-30T01:36:28.2Z,3,REGULAR,rebound,defensive,[],203500,,,1610612745,70,61,2024-12-30T01:40:27Z,4120000,False,,,0,,S. Adams REBOUND (Off:3 Def:3),[203500],1610612745.0,HOU,,,,Adams,S. Adams,,,,,In The Paint (Non-RA),0-8 Center,,,,,,413.0,,,,,,,,,,6.0,3.0,3.0,,
415,PT05M19.00S,2024-12-30T01:36:35.2Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1630224,31.35676741130092,25.735294117647058,1610612745,73,61,2024-12-30T01:42:58Z,4130000,False,121.0,242.0,1,left,J. Green 27' 3PT running pullup (16 PTS),[1630224],1610612745.0,HOU,running pullup,,,Green,J. Green,,,,,Above the Break 3,24+ Right Center,,,,27.1,Made,,16.0,,,,,,,,,,,,,
416,PT05M19.00S,2024-12-30T01:37:29.3Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612748,73,61,2024-12-30T01:37:29Z,4140000,False,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
419,PT05M19.00S,2024-12-30T01:38:54.0Z,3,REGULAR,substitution,out,[],201567,,,1610612748,73,61,2024-12-30T01:39:10Z,4150000,False,,,0,,SUB out: K. Love,[201567],1610612748.0,MIA,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,,,
420,PT05M19.00S,2024-12-30T01:38:54.0Z,3,REGULAR,substitution,in,[],1631107,,,1610612748,73,61,2024-12-30T01:39:10Z,4160000,False,,,0,,SUB in: N. Jović,[1631107],1610612748.0,MIA,,,,Jović,N. Jović,,,,,,,,,,,,,,,,,,,,,,,,,,
421,PT05M03.00S,2024-12-30T01:39:33.7Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1631107,88.38699080157687,43.13725490196079,1610612748,73,63,2024-12-30T01:39:39Z,4170000,False,-34.0,57.0,1,right,N. Jović 6' Hook (10 PTS),[1631107],1610612748.0,MIA,,,,Jović,N. Jović,,,,,In The Paint (Non-RA),0-8 Center,,,,6.63,Made,,10.0,,,,,,,,,,,,,
422,PT04M49.00S,2024-12-30T01:39:49.8Z,3,REGULAR,foul,offensive,[],1627832,,,1610612745,73,63,2024-12-30T01:40:06Z,4180000,False,,,0,,F. VanVleet offensive FOUL (4 PF),"[1627832, 1642276]",1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,Above the Break 3,24+ Center,,,,,,,,,,,1628482.0,4.0,0.0,Ware,1642276.0,,,,,
424,PT04M49.00S,2024-12-30T01:39:49.8Z,3,REGULAR,turnover,offensive foul,[],1627832,,,1610612745,73,63,2024-12-30T01:39:49Z,4200000,False,,,0,,F. VanVleet offensive foul TURNOVER (3 TO),[1627832],1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,Above the Break 3,24+ Center,3.0,,,,,,,,,,1628482.0,,,,,,,,,
425,PT04M49.00S,2024-12-30T01:40:12.8Z,3,REGULAR,substitution,out,[],1627832,,,1610612748,73,63,2024-12-30T01:40:18Z,4210000,False,,,0,,SUB out: F. VanVleet,[1627832],1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,,,,,,,,,
426,PT04M49.00S,2024-12-30T01:40:12.8Z,3,REGULAR,substitution,in,[],1641708,,,1610612748,73,63,2024-12-30T01:40:18Z,4220000,False,,,0,,SUB in: A. Thompson,[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
427,PT04M39.00S,2024-12-30T01:40:31.7Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1629639,71.96123521681997,9.313725490196079,1610612748,73,66,2024-12-30T01:40:37Z,4230000,False,-203.0,211.0,1,right,T. Herro 29' 3PT  (18 PTS) (N. Jović 4 AST),"[1629639, 1631107]",1610612748.0,MIA,,,,Herro,T. Herro,,,,,Above the Break 3,24+ Left Center,,,,29.31,Made,,18.0,N. Jović,1631107.0,4.0,,,,,,,,,,
429,PT04M26.00S,2024-12-30T01:40:45.6Z,3,REGULAR,2pt,Jump Shot,[],1630224,23.209592641261498,47.794117647058826,1610612745,75,66,2024-12-30T01:40:49Z,4250000,False,11.0,166.0,1,left,J. Green 16' pullup Jump Shot (18 PTS) (A. Thompson 5 AST),"[1630224, 1641708]",1610612745.0,HOU,pullup,,,Green,J. Green,,,,,Mid-Range,16-24 Center,,,,16.61,Made,,18.0,A. Thompson,1641708.0,5.0,,,,,,,,,,
431,PT04M02.00S,2024-12-30T01:41:09.9Z,3,REGULAR,turnover,traveling,[],1642276,,,1610612748,75,66,2024-12-30T01:41:16Z,4270000,False,,,0,,K. Ware traveling TURNOVER (1 TO),[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,Restricted Area,0-8 Center,1.0,,,,,,,,,,1830.0,,,,,,,,,
