actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
335,PT09M49.00S,2025-03-09T01:22:10.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629627,10.381077529566369,47.87454044117647,1610612740,80,60,2025-03-09T01:23:55Z,3300000,False,11.0,45.0,1,left,MISS Z. Williamson driving Layup,[1629627],1610612740.0,NOP,driving,,,Williamson,Z. Williamson,,,,,In The Paint (Non-RA),0-8 Center,,4.63,Missed,,,,,,,,,,,,,,,,,
336,PT09M48.00S,2025-03-09T01:22:11.9Z,3,REGULAR,rebound,offensive,[],1629627,,,1610612740,80,60,2025-03-09T01:23:55Z,3310000,False,,,0,,Z. Williamson REBOUND (Off:2 Def:0),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,In The Paint (Non-RA),0-8 Center,,,,335.0,2.0,0.0,2.0,,,,,,,,,,,,,
337,PT09M48.00S,2025-03-09T01:22:14.3Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1629627,7.7529566360052655,52.55055147058824,1610612740,80,62,2025-03-09T01:24:00Z,3320000,False,-13.0,20.0,1,left,Z. Williamson tip Layup (12 PTS),[1629627],1610612740.0,NOP,tip,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,,2.41,Made,,,,,12.0,,,,,,,,,,,,
338,PT09M32.00S,2025-03-09T01:22:30.7Z,3,REGULAR,foul,personal,['2freethrow'],203482,,,1610612745,80,62,2025-03-09T01:24:19Z,3330000,False,,,0,,K. Olynyk shooting personal FOUL (1 PF) (Green 2 FT),"[203482, 1630224]",1610612740.0,NOP,shooting,,,Olynyk,K. Olynyk,,,,,In The Paint (Non-RA),8-16 Left,1628481.0,,,,,,,,,,,1.0,0.0,Green,1630224.0,,,,,
340,PT09M32.00S,2025-03-09T01:22:52.4Z,3,REGULAR,freethrow,1 of 2,[],1630224,,,1610612745,81,62,2025-03-09T01:22:52Z,3350000,False,,,0,,J. Green Free Throw 1 of 2 (11 PTS),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,Made,,,,,11.0,,,,,,,,,,,,
341,PT09M32.00S,2025-03-09T01:23:11.9Z,3,REGULAR,freethrow,2 of 2,[],1630224,,,1610612745,82,62,2025-03-09T01:23:11Z,3360000,False,,,0,,J. Green Free Throw 2 of 2 (12 PTS),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,Made,,,,,12.0,,,,,,,,,,,,
342,PT09M26.00S,2025-03-09T01:23:25.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629627,13.272010512483575,58.080575980392155,1610612740,82,62,2025-03-09T01:26:14Z,3370000,False,-40.0,72.0,1,left,MISS Z. Williamson 8' driving Layup,[1629627],1610612740.0,NOP,driving,,,Williamson,Z. Williamson,,,,,In The Paint (Non-RA),8-16 Center,,8.28,Missed,,,,,,,,,,,,,,,,,
343,PT09M22.00S,2025-03-09T01:23:29.2Z,3,REGULAR,rebound,offensive,[],1642274,,,1610612740,82,62,2025-03-09T01:26:14Z,3380000,False,,,0,,Y. Missi REBOUND (Off:2 Def:1),[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,In The Paint (Non-RA),8-16 Center,,,,342.0,3.0,1.0,2.0,,,,,,,,,,,,,
344,PT09M22.00S,2025-03-09T01:23:29.1Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1642274,8.278580814717472,49.11917892156863,1610612740,82,64,2025-03-09T01:26:23Z,3390000,False,4.0,25.0,1,left,Y. Missi tip Layup (8 PTS),[1642274],1610612740.0,NOP,tip,,,Missi,Y. Missi,,,,,Restricted Area,0-8 Center,,2.57,Made,,,,,8.0,,,,,,,,,,,,
346,PT09M02.00S,2025-03-09T01:23:59.1Z,3,REGULAR,2pt,Jump Shot,[],1630224,93.29829172141919,86.98682598039215,1610612745,84,64,2025-03-09T01:26:52Z,3410000,False,185.0,10.0,1,right,J. Green 18' Jump Shot (14 PTS) (A. Thompson 7 AST),"[1630224, 1641708]",1610612745.0,HOU,,,,Green,J. Green,,,,,Mid-Range,16-24 Right,,18.52,Made,,,,,14.0,A. Thompson,1641708.0,7.0,,,,,,,,,
348,PT08M48.00S,2025-03-09T01:24:13.7Z,3,REGULAR,turnover,out-of-bounds,[],203482,,,1610612740,84,64,2025-03-09T01:27:02Z,3430000,False,,,0,,K. Olynyk bad pass out-of-bounds TURNOVER (2 TO),[203482],1610612740.0,NOP,bad pass,,,Olynyk,K. Olynyk,,,,,Above the Break 3,24+ Left Center,1628481.0,,,,,,,,,,,,,,,2.0,,,,
349,PT08M33.00S,2025-03-09T01:24:37.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1631106,94.21813403416557,54.12071078431372,1610612745,84,64,2025-03-09T01:27:31Z,3440000,False,21.0,2.0,1,right,MISS T. Eason driving Layup - blocked,"[1631106, 1630530]",1610612745.0,HOU,driving,,,Eason,T. Eason,,,,,Restricted Area,0-8 Center,,2.07,Missed,,,,,,,,,,,,,,,,Murphy III,1630530.0
350,PT08M33.00S,2025-03-09T01:24:37.5Z,3,REGULAR,block,,[],1630530,,,1610612745,84,64,2025-03-09T01:24:39Z,3450000,False,,,0,,T. Murphy III BLOCK (1 BLK),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
351,PT08M32.00S,2025-03-09T01:24:38.5Z,3,REGULAR,rebound,defensive,[],1642274,,,1610612740,84,64,2025-03-09T01:27:31Z,3460000,False,,,0,,Y. Missi REBOUND (Off:2 Def:2),[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,Restricted Area,0-8 Center,,,,349.0,4.0,2.0,2.0,,,,,,,,,,,,,
352,PT08M21.00S,2025-03-09T01:24:48.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629627,11.563731931668855,45.848651960784316,1610612740,84,66,2025-03-09T01:28:18Z,3470000,False,21.0,56.0,1,left,Z. Williamson driving Layup (14 PTS),[1629627],1610612740.0,NOP,driving,,,Williamson,Z. Williamson,,,,,In The Paint (Non-RA),0-8 Center,,5.99,Made,,,,,14.0,,,,,,,,,,,,
353,PT07M54.00S,2025-03-09T01:25:16.9Z,3,REGULAR,2pt,Jump Shot,[],1631106,92.32917214191852,8.57843137254902,1610612745,84,66,2025-03-09T01:28:33Z,3480000,False,-207.0,20.0,1,right,MISS T. Eason 20' Jump Shot,[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,Mid-Range,16-24 Left,,20.8,Missed,,,,,,,,,,,,,,,,,
354,PT07M51.00S,2025-03-09T01:25:19.9Z,3,REGULAR,rebound,offensive,[],1630578,,,1610612745,84,66,2025-03-09T01:28:33Z,3490000,False,,,0,,A. Sengun REBOUND (Off:4 Def:0),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Mid-Range,16-24 Left,,,,353.0,4.0,0.0,4.0,,,,,,,,,,,,,
355,PT07M47.00S,2025-03-09T01:25:22.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631106,90.53876478318003,53.51179534313725,1610612745,86,66,2025-03-09T01:28:44Z,3500000,False,18.0,36.0,1,right,T. Eason cutting Layup (10 PTS) (A. Sengun 4 AST),"[1631106, 1630578]",1610612745.0,HOU,cutting,,,Eason,T. Eason,,,,,Restricted Area,0-8 Center,,4.04,Made,,,,,10.0,A. Sengun,1630578.0,4.0,,,,,,,,,
357,PT07M37.00S,2025-03-09T01:25:37.6Z,3,REGULAR,foul,offensive,[],1629627,,,1610612740,86,66,2025-03-09T01:29:37Z,3520000,False,,,0,,Z. Williamson charge offensive FOUL (2 PF),"[1629627, 1630578]",1610612740.0,NOP,charge,,,Williamson,Z. Williamson,,,,,In The Paint (Non-RA),0-8 Center,2882.0,,,,,,,,,,,2.0,0.0,Sengun,1630578.0,,,,,
361,PT07M37.00S,2025-03-09T01:25:37.6Z,3,REGULAR,turnover,offensive foul,[],1629627,,,1610612740,86,66,2025-03-09T01:29:37Z,3535000,False,,,0,,Z. Williamson offensive foul TURNOVER (4 TO),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,In The Paint (Non-RA),0-8 Center,2882.0,,,,,,,,,,,,,,,4.0,,,,
359,PT07M37.00S,2025-03-09T01:25:53.8Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612745,86,66,2025-03-09T01:29:42Z,3540000,False,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
362,PT07M28.00S,2025-03-09T01:29:07.4Z,3,REGULAR,turnover,lost ball,[],1641708,,,1610612745,86,66,2025-03-09T01:29:34Z,3560000,False,,,0,,A. Thompson lost ball TURNOVER (2 TO),"[1641708, 1629627]",1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,2.0,Williamson,1629627.0,,
363,PT07M28.00S,2025-03-09T01:29:07.4Z,3,REGULAR,steal,,[],1629627,,,1610612740,86,66,2025-03-09T01:29:08Z,3570000,False,,,0,,Z. Williamson STEAL (1 STL),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
364,PT07M13.00S,2025-03-09T01:29:21.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629627,9.198423127463855,58.4750306372549,1610612740,86,68,2025-03-09T01:29:51Z,3580000,False,-42.0,34.0,1,left,Z. Williamson driving Layup (16 PTS) (K. Olynyk 6 AST),"[1629627, 203482]",1610612740.0,NOP,driving,,,Williamson,Z. Williamson,,,,,In The Paint (Non-RA),0-8 Center,,5.43,Made,,,,,16.0,K. Olynyk,203482.0,6.0,,,,,,,,,
366,PT06M47.00S,2025-03-09T01:29:50.1Z,3,REGULAR,2pt,Jump Shot,[],1641708,80.50262812089356,87.25490196078431,1610612745,86,68,2025-03-09T01:30:23Z,3600000,False,186.0,131.0,1,right,MISS A. Thompson 22' Jump Shot,[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Mid-Range,16-24 Right,,22.76,Missed,,,,,,,,,,,,,,,,,
367,PT06M44.00S,2025-03-09T01:29:53.1Z,3,REGULAR,rebound,offensive,[],1631106,,,1610612745,86,68,2025-03-09T01:30:23Z,3610000,False,,,0,,T. Eason REBOUND (Off:1 Def:1),[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,Mid-Range,16-24 Right,,,,366.0,2.0,1.0,1.0,,,,,,,,,,,,,
368,PT06M43.00S,2025-03-09T01:29:53.6Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1631106,91.19579500657031,45.93290441176471,1610612745,88,68,2025-03-09T01:30:30Z,3620000,False,-20.0,30.0,1,right,T. Eason tip Layup (12 PTS),[1631106],1610612745.0,HOU,tip,,,Eason,T. Eason,,,,,Restricted Area,0-8 Center,,3.65,Made,,,,,12.0,,,,,,,,,,,,
369,PT06M35.00S,2025-03-09T01:30:02.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629627,11.169513797634693,42.01133578431373,1610612740,88,68,2025-03-09T01:30:47Z,3630000,False,40.0,52.0,1,left,MISS Z. Williamson 6' driving Layup,[1629627],1610612740.0,NOP,driving,,,Williamson,Z. Williamson,,,,,In The Paint (Non-RA),0-8 Center,,6.59,Missed,,,,,,,,,,,,,,,,,
370,PT06M34.00S,2025-03-09T01:30:03.3Z,3,REGULAR,rebound,offensive,[],1642274,,,1610612740,88,68,2025-03-09T01:30:47Z,3640000,False,,,0,,Y. Missi REBOUND (Off:3 Def:2),[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,In The Paint (Non-RA),0-8 Center,,,,369.0,5.0,2.0,3.0,,,,,,,,,,,,,
371,PT06M33.00S,2025-03-09T01:30:05.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1642274,8.40998685939553,47.42647058823529,1610612740,88,70,2025-03-09T01:30:55Z,3650000,False,13.0,27.0,1,left,Y. Missi putback Layup (10 PTS),[1642274],1610612740.0,NOP,putback,,,Missi,Y. Missi,,,,,Restricted Area,0-8 Center,,2.96,Made,,,,,10.0,,,,,,,,,,,,
372,PT06M11.00S,2025-03-09T01:30:25.0Z,3,REGULAR,2pt,Jump Shot,[],1630224,74.85216819973719,23.774509803921568,1610612745,88,70,2025-03-09T01:31:14Z,3660000,False,-131.0,184.0,1,right,MISS J. Green 22' step back Shot,[1630224],1610612745.0,HOU,step back,,,Green,J. Green,,,,,Mid-Range,16-24 Left Center,,22.58,Missed,,,,,,,,,,,,,,,,,
373,PT06M09.00S,2025-03-09T01:30:27.0Z,3,REGULAR,rebound,offensive,[],1641708,,,1610612745,88,70,2025-03-09T01:31:14Z,3670000,False,,,0,,A. Thompson REBOUND (Off:3 Def:3),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Mid-Range,16-24 Left Center,,,,372.0,6.0,3.0,3.0,,,,,,,,,,,,,
374,PT06M05.00S,2025-03-09T01:30:29.3Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1628415,67.49342969776609,44.11764705882353,1610612745,91,70,2025-03-09T01:30:37Z,3680000,False,-29.0,253.0,1,right,D. Brooks 25' 3PT  (16 PTS) (A. Thompson 8 AST),"[1628415, 1641708]",1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Center,,25.48,Made,,,,,16.0,A. Thompson,1641708.0,8.0,,,,,,,,,
376,PT05M49.00S,2025-03-09T01:30:46.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630530,10.906701708278575,57.494638480392155,1610612740,91,72,2025-03-09T01:31:32Z,3700000,False,-37.0,50.0,1,left,T. Murphy III 6' driving finger roll Layup (8 PTS),[1630530],1610612740.0,NOP,driving finger roll,,,Murphy III,T. Murphy III,,,,,In The Paint (Non-RA),0-8 Center,,6.25,Made,,,,,8.0,,,,,,,,,,,,
377,PT05M39.00S,2025-03-09T01:30:57.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630578,94.34954007884363,54.021139705882355,1610612745,93,72,2025-03-09T01:31:41Z,3710000,False,20.0,1.0,1,right,A. Sengun cutting Layup (14 PTS) (J. Green 2 AST),"[1630578, 1630224]",1610612745.0,HOU,cutting,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,,2.01,Made,,,,,14.0,J. Green,1630224.0,2.0,,,,,,,,,
379,PT05M39.00S,2025-03-09T01:30:59.4Z,3,REGULAR,foul,personal,['1freethrow'],1642274,,,1610612745,93,72,2025-03-09T01:31:44Z,3730000,False,,,0,,Y. Missi shooting personal FOUL (2 PF) (Sengun 1 FT),"[1642274, 1630578]",1610612740.0,NOP,shooting,,,Missi,Y. Missi,,,,,Restricted Area,0-8 Center,1628481.0,,,,,,,,,,,2.0,0.0,Sengun,1630578.0,,,,,
381,PT05M39.00S,2025-03-09T01:31:10.6Z,3,REGULAR,substitution,out,[],1641708,,,1610612745,93,72,2025-03-09T01:31:30Z,3750000,False,,,0,,SUB out: A. Thompson,[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
382,PT05M39.00S,2025-03-09T01:31:10.6Z,3,REGULAR,substitution,out,[],1629627,,,1610612745,93,72,2025-03-09T01:31:30Z,3760000,False,,,0,,SUB out: Z. Williamson,[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,
383,PT05M39.00S,2025-03-09T01:31:10.6Z,3,REGULAR,substitution,out,[],1642274,,,1610612745,93,72,2025-03-09T01:31:30Z,3770000,False,,,0,,SUB out: Y. Missi,[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,,,,,,,,,,,,,,,,,,,,,,
384,PT05M39.00S,2025-03-09T01:31:10.6Z,3,REGULAR,substitution,in,[],1631095,,,1610612745,93,72,2025-03-09T01:31:30Z,3780000,False,,,0,,SUB in: J. Smith Jr.,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
385,PT05M39.00S,2025-03-09T01:31:10.6Z,3,REGULAR,substitution,in,[],1641722,,,1610612745,93,72,2025-03-09T01:31:30Z,3790000,False,,,0,,SUB in: J. Hawkins,[1641722],1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,,,,,,,,,,,,,,,,,,,,,,
386,PT05M39.00S,2025-03-09T01:31:10.6Z,3,REGULAR,substitution,in,[],1631255,,,1610612745,93,72,2025-03-09T01:31:30Z,3800000,False,,,0,,SUB in: K. Matković,[1631255],1610612740.0,NOP,,,,Matković,K. Matković,,,,,,,,,,,,,,,,,,,,,,,,,,
387,PT05M39.00S,2025-03-09T01:31:44.3Z,3,REGULAR,freethrow,1 of 1,[],1630578,,,1610612745,93,72,2025-03-09T01:31:48Z,3810000,False,,,0,,MISS A. Sengun Free Throw 1 of 1,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,Missed,,,,,,,,,,,,,,,,,
388,PT05M38.00S,2025-03-09T01:31:45.3Z,3,REGULAR,rebound,defensive,[],203482,,,1610612740,93,72,2025-03-09T01:32:02Z,3820000,False,,,0,,K. Olynyk REBOUND (Off:0 Def:5),[203482],1610612740.0,NOP,,,,Olynyk,K. Olynyk,,,,,,,,,,387.0,5.0,5.0,0.0,,,,,,,,,,,,,
389,PT05M20.00S,2025-03-09T01:32:03.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203468,11.695137976346913,42.708333333333336,1610612740,93,74,2025-03-09T01:32:17Z,3830000,False,36.0,57.0,1,left,C. McCollum 6' driving Layup (17 PTS),[203468],1610612740.0,NOP,driving,,,McCollum,C. McCollum,,,,,In The Paint (Non-RA),0-8 Center,,6.8,Made,,,,,17.0,,,,,,,,,,,,
390,PT05M07.00S,2025-03-09T01:32:17.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630578,87.07293035479631,59.80392156862745,1610612745,93,74,2025-03-09T01:32:51Z,3840000,False,49.0,69.0,1,right,MISS A. Sengun 8' driving Layup - blocked,"[1630578, 203482]",1610612745.0,HOU,driving,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),8-16 Right,,8.46,Missed,,,,,,,,,,,,,,,,Olynyk,203482.0
391,PT05M07.00S,2025-03-09T01:32:17.8Z,3,REGULAR,block,,[],203482,,,1610612745,93,74,2025-03-09T01:32:20Z,3850000,False,,,0,,K. Olynyk BLOCK (2 BLK),[203482],1610612740.0,NOP,,,,Olynyk,K. Olynyk,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,
392,PT05M06.00S,2025-03-09T01:32:18.8Z,3,REGULAR,rebound,defensive,[],203482,,,1610612740,93,74,2025-03-09T01:32:51Z,3860000,False,,,0,,K. Olynyk REBOUND (Off:0 Def:6),[203482],1610612740.0,NOP,,,,Olynyk,K. Olynyk,,,,,In The Paint (Non-RA),8-16 Right,,,,390.0,6.0,6.0,0.0,,,,,,,,,,,,,
393,PT04M57.00S,2025-03-09T01:32:26.4Z,3,REGULAR,3pt,Jump Shot,[],1641722,6.701708278580824,96.05545343137256,1610612740,93,77,2025-03-09T01:33:01Z,3870000,False,-230.0,10.0,1,left,J. Hawkins 3PT  (9 PTS) (C. McCollum 1 AST),"[1641722, 203468]",1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,Left Corner 3,24+ Left,,23.05,Made,,,,,9.0,C. McCollum,203468.0,1.0,,,,,,,,,
395,PT04M44.00S,2025-03-09T01:32:39.7Z,3,REGULAR,turnover,bad pass,[],1630578,,,1610612745,93,77,2025-03-09T01:33:23Z,3890000,False,,,0,,A. Sengun bad pass TURNOVER (2 TO),"[1630578, 1631255]",1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,2.0,Matković,1631255.0,,
396,PT04M44.00S,2025-03-09T01:32:39.7Z,3,REGULAR,steal,,[],1631255,,,1610612740,93,77,2025-03-09T01:32:41Z,3900000,False,,,0,,K. Matković STEAL (1 STL),[1631255],1610612740.0,NOP,,,,Matković,K. Matković,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
397,PT04M39.00S,2025-03-09T01:32:45.1Z,3,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1631255,9.855453350854134,48.87408088235294,1610612740,93,79,2025-03-09T01:33:43Z,3910000,False,6.0,40.0,1,left,K. Matković running DUNK (4 PTS) (T. Murphy III 2 AST),"[1631255, 1630530]",1610612740.0,NOP,running,,,Matković,K. Matković,,,,,Restricted Area,0-8 Center,,4.05,Made,,,,,4.0,T. Murphy III,1630530.0,2.0,,,,,,,,,
399,PT04M38.00S,2025-03-09T01:32:52.4Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612745,93,79,2025-03-09T01:32:52Z,3930000,False,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,PT04M38.00S,2025-03-09T01:35:19.3Z,3,REGULAR,substitution,out,[],1631106,,,1610612745,93,79,2025-03-09T01:35:43Z,3940000,False,,,0,,SUB out: T. Eason,[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,,,,,,,,,,,,,,,,,,,,,,
401,PT04M38.00S,2025-03-09T01:35:19.3Z,3,REGULAR,substitution,out,[],1630578,,,1610612745,93,79,2025-03-09T01:35:43Z,3950000,False,,,0,,SUB out: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,,
402,PT04M38.00S,2025-03-09T01:35:19.3Z,3,REGULAR,substitution,in,[],1628988,,,1610612745,93,79,2025-03-09T01:35:43Z,3960000,False,,,0,,SUB in: A. Holiday,[1628988],1610612745.0,HOU,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
403,PT04M38.00S,2025-03-09T01:35:19.3Z,3,REGULAR,substitution,in,[],203500,,,1610612745,93,79,2025-03-09T01:35:43Z,3970000,False,,,0,,SUB in: S. Adams,[203500],1610612745.0,HOU,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,,,
404,PT04M20.00S,2025-03-09T01:36:13.3Z,3,REGULAR,3pt,Jump Shot,[],1628988,71.77439224704337,10.516237745098039,1610612745,96,79,2025-03-09T01:36:38Z,3980000,False,-197.0,213.0,1,right,A. Holiday 29' 3PT  (11 PTS) (J. Green 3 AST),"[1628988, 1630224]",1610612745.0,HOU,,,,Holiday,A. Holiday,,,,,Above the Break 3,24+ Left Center,,29.03,Made,,,,,11.0,J. Green,1630224.0,3.0,,,,,,,,,
406,PT03M59.00S,2025-03-09T01:36:37.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203482,9.198423127463855,47.935814950980394,1610612740,96,79,2025-03-09T01:37:00Z,4000000,False,10.0,34.0,1,left,MISS K. Olynyk driving Layup,[203482],1610612740.0,NOP,driving,,,Olynyk,K. Olynyk,,,,,Restricted Area,0-8 Center,,3.55,Missed,,,,,,,,,,,,,,,,,
407,PT03M58.00S,2025-03-09T01:36:38.3Z,3,REGULAR,rebound,defensive,[],203500,,,1610612745,96,79,2025-03-09T01:36:44Z,4010000,False,,,0,,S. Adams REBOUND (Off:3 Def:2),[203500],1610612745.0,HOU,,,,Adams,S. Adams,,,,,Restricted Area,0-8 Center,,,,406.0,5.0,2.0,3.0,,,,,,,,,,,,,
408,PT03M55.00S,2025-03-09T01:36:41.7Z,3,REGULAR,turnover,bad pass,[],1628988,,,1610612745,96,79,2025-03-09T01:37:28Z,4020000,False,,,0,,A. Holiday bad pass TURNOVER (1 TO),"[1628988, 203468]",1610612745.0,HOU,,,,Holiday,A. Holiday,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,1.0,McCollum,203468.0,,
409,PT03M55.00S,2025-03-09T01:36:41.7Z,3,REGULAR,steal,,[],203468,,,1610612740,96,79,2025-03-09T01:36:44Z,4030000,False,,,0,,C. McCollum STEAL (1 STL),[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
410,PT03M51.00S,2025-03-09T01:36:48.6Z,3,REGULAR,foul,offensive,[],1630530,,,1610612740,96,79,2025-03-09T01:39:36Z,4040000,False,,,0,,T. Murphy III charge offensive FOUL (1 PF),"[1630530, 1628988]",1610612740.0,NOP,charge,,,Murphy III,T. Murphy III,,,,,In The Paint (Non-RA),0-8 Center,2882.0,,,,,,,,,,,1.0,0.0,Holiday,1628988.0,,,,,
414,PT03M51.00S,2025-03-09T01:36:48.6Z,3,REGULAR,turnover,offensive foul,[],1630530,,,1610612740,96,79,2025-03-09T01:39:36Z,4055000,False,,,0,,T. Murphy III offensive foul TURNOVER (2 TO),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,In The Paint (Non-RA),0-8 Center,2882.0,,,,,,,,,,,,,,,2.0,,,,
412,PT03M51.00S,2025-03-09T01:37:04.4Z,3,REGULAR,timeout,full,['team'],0,,,1610612745,96,79,2025-03-09T01:39:41Z,4060000,False,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415,PT03M51.00S,2025-03-09T01:39:16.9Z,3,REGULAR,substitution,out,[],203482,,,1610612745,96,79,2025-03-09T01:39:29Z,4080000,False,,,0,,SUB out: K. Olynyk,[203482],1610612740.0,NOP,,,,Olynyk,K. Olynyk,,,,,,,,,,,,,,,,,,,,,,,,,,
416,PT03M51.00S,2025-03-09T01:39:16.9Z,3,REGULAR,substitution,in,[],1630526,,,1610612745,96,79,2025-03-09T01:39:29Z,4090000,False,,,0,,SUB in: J. Robinson-Earl,[1630526],1610612740.0,NOP,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,,,,,,,,,,,,,,,,,,
417,PT03M38.00S,2025-03-09T01:39:57.0Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1631095,92.24704336399475,53.818167892156865,1610612745,98,79,2025-03-09T01:40:17Z,4100000,False,19.0,20.0,1,right,J. Smith Jr. cutting DUNK (11 PTS) (S. Adams 2 AST),"[1631095, 203500]",1610612745.0,HOU,cutting,,,Smith Jr.,J. Smith Jr.,,,,,Restricted Area,0-8 Center,,2.79,Made,,,,,11.0,S. Adams,203500.0,2.0,,,,,,,,,
