actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,turnoverTotal,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
254,PT05M04.00S,2025-03-16T00:51:40.9Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1630200,,,1610612741,41,46,2025-03-16T00:51:40Z,2500000,False,,,0,,MISS T. Jones Free Throw 1 of 2,[1630200],1610612741.0,CHI,,,,Jones,T. Jones,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
255,PT05M04.00S,2025-03-16T00:51:40.9Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612741,41,46,2025-03-16T00:51:40Z,2510000,False,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,,,,,254.0,,,,,,,,,,,,,,,,,
256,PT05M04.00S,2025-03-16T00:51:56.5Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1630200,,,1610612741,41,47,2025-03-16T00:51:56Z,2520000,False,,,0,,T. Jones Free Throw 2 of 2 (9 PTS),[1630200],1610612741.0,CHI,,,,Jones,T. Jones,,,,,,,,Made,,,,,9.0,,,,,,,,,,,,,
257,PT04M50.00S,2025-03-16T00:52:11.9Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],201145,6.521024967148489,47.05882352941176,1610612745,43,47,2025-03-16T00:52:18Z,2530000,False,15.0,9.0,1,left,J. Green driving DUNK (2 PTS) (J. Green 3 AST),"[201145, 1630224]",1610612745.0,HOU,driving,,,Green,J. Green,,,,,Restricted Area,0-8 Center,1.71,Made,,,,,2.0,,,,,J. Green,1630224.0,3.0,,,,,,
259,PT04M40.00S,2025-03-16T00:52:21.2Z,2,REGULAR,3pt,Jump Shot,[],1641824,71.69842312746385,76.9607843137255,1610612741,43,47,2025-03-16T00:52:27Z,2550000,False,135.0,214.0,1,right,MISS M. Buzelis 25' 3PT,[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,Above the Break 3,24+ Right Center,25.25,Missed,,,,,,,,,,,,,,,,,,
260,PT04M39.00S,2025-03-16T00:52:22.2Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612745,43,47,2025-03-16T00:52:27Z,2560000,False,,,0,,TEAM defensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,Above the Break 3,24+ Right Center,,,259.0,,,,,,,,,,,,,,,,,
262,PT04M39.00S,2025-03-16T00:52:33.3Z,2,REGULAR,substitution,out,[],1630172,,,1610612745,43,47,2025-03-16T00:52:35Z,2580000,False,,,0,,SUB out: P. Williams,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
263,PT04M39.00S,2025-03-16T00:52:33.3Z,2,REGULAR,substitution,in,[],1641763,,,1610612745,43,47,2025-03-16T00:52:35Z,2590000,False,,,0,,SUB in: J. Phillips,[1641763],1610612741.0,CHI,,,,Phillips,J. Phillips,,,,,,,,,,,,,,,,,,,,,,,,,,
265,PT04M19.00S,2025-03-16T00:53:19.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630224,6.258212877792378,45.588235294117645,1610612745,45,47,2025-03-16T00:53:25Z,2610000,False,22.0,6.0,1,left,J. Green driving reverse Layup (9 PTS),[1630224],1610612745.0,HOU,driving reverse,,,Green,J. Green,,,,,Restricted Area,0-8 Center,2.3,Made,,,,,9.0,,,,,,,,,,,,,
266,PT04M15.00S,2025-03-16T00:53:25.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1641763,93.24901445466492,47.05882352941176,1610612741,45,47,2025-03-16T00:56:28Z,2620000,False,-15.0,11.0,1,right,MISS J. Phillips driving Layup - blocked,"[1641763, 1630256]",1610612741.0,CHI,driving,,,Phillips,J. Phillips,,,,,Restricted Area,0-8 Center,1.84,Missed,,,,,,,,Tate,1630256.0,,,,,,,,,
267,PT04M15.00S,2025-03-16T00:53:25.0Z,2,REGULAR,block,,[],1630256,,,1610612741,45,47,2025-03-16T00:53:27Z,2630000,False,,,0,,J. Tate BLOCK (2 BLK),[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
268,PT04M15.00S,2025-03-16T00:53:25.0Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612741,45,47,2025-03-16T00:53:31Z,2640000,False,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,Restricted Area,0-8 Center,,,266.0,,,,,,,,,,,,,,,,,
270,PT04M15.00S,2025-03-16T00:53:33.4Z,2,REGULAR,substitution,out,[],1630256,,,1610612741,45,47,2025-03-16T00:53:47Z,2660000,False,,,0,,SUB out: J. Tate,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,,,,,,,,,
271,PT04M15.00S,2025-03-16T00:53:33.4Z,2,REGULAR,substitution,out,[],201145,,,1610612741,45,47,2025-03-16T00:53:47Z,2670000,False,,,0,,SUB out: J. Green,[201145],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
272,PT04M15.00S,2025-03-16T00:53:33.4Z,2,REGULAR,substitution,out,[],1630200,,,1610612741,45,47,2025-03-16T00:53:47Z,2680000,False,,,0,,SUB out: T. Jones,[1630200],1610612741.0,CHI,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
273,PT04M15.00S,2025-03-16T00:53:33.4Z,2,REGULAR,substitution,in,[],1627832,,,1610612741,45,47,2025-03-16T00:53:47Z,2690000,False,,,0,,SUB in: F. VanVleet,[1627832],1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,,,,,,,,,
274,PT04M15.00S,2025-03-16T00:53:33.4Z,2,REGULAR,substitution,in,[],1631095,,,1610612741,45,47,2025-03-16T00:53:47Z,2700000,False,,,0,,SUB in: J. Smith Jr.,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
275,PT04M15.00S,2025-03-16T00:53:33.4Z,2,REGULAR,substitution,in,[],1629632,,,1610612741,45,47,2025-03-16T00:53:47Z,2710000,False,,,0,,SUB in: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,,
276,PT04M08.00S,2025-03-16T00:53:52.5Z,2,REGULAR,turnover,bad pass,[],1628989,,,1610612741,45,47,2025-03-16T00:57:58Z,2720000,False,,,0,,K. Huerter bad pass TURNOVER (2 TO),"[1628989, 1631095]",1610612741.0,CHI,,,,Huerter,K. Huerter,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,2.0,,,,,,,,,,Smith Jr.,1631095.0
277,PT04M08.00S,2025-03-16T00:53:52.5Z,2,REGULAR,steal,,[],1631095,,,1610612745,45,47,2025-03-16T00:53:54Z,2730000,False,,,0,,J. Smith Jr. STEAL (1 STL),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
278,PT04M01.00S,2025-03-16T00:53:59.3Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630224,32.670827858081466,44.6078431372549,1610612745,48,47,2025-03-16T00:54:09Z,2740000,False,27.0,255.0,1,left,J. Green 25' 3PT step back (12 PTS) (F. VanVleet 1 AST),"[1630224, 1627832]",1610612745.0,HOU,step back,,,Green,J. Green,,,,,Above the Break 3,24+ Center,25.6,Made,,,,,12.0,,,,,F. VanVleet,1627832.0,1.0,,,,,,
280,PT03M52.00S,2025-03-16T00:54:09.7Z,2,REGULAR,foul,personal,['2freethrow'],1628415,,,1610612741,48,47,2025-03-16T00:54:20Z,2760000,False,,,0,,D. Brooks shooting personal FOUL (2 PF) (White 2 FT),"[1628415, 1629632]",1610612745.0,HOU,shooting,,,Brooks,D. Brooks,,,,,Mid-Range,8-16 Right,,,,,,,,101284.0,,,,,,,2.0,0.0,White,1629632.0,,
282,PT03M52.00S,2025-03-16T00:54:42.1Z,2,REGULAR,freethrow,1 of 2,[],1629632,,,1610612741,48,48,2025-03-16T00:54:42Z,2780000,False,,,0,,C. White Free Throw 1 of 2 (5 PTS),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,Made,,,,,5.0,,,,,,,,,,,,,
283,PT03M52.00S,2025-03-16T00:54:55.3Z,2,REGULAR,freethrow,2 of 2,[],1629632,,,1610612741,48,49,2025-03-16T00:54:55Z,2790000,False,,,0,,C. White Free Throw 2 of 2 (6 PTS),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,Made,,,,,6.0,,,,,,,,,,,,,
284,PT03M35.00S,2025-03-16T00:55:14.7Z,2,REGULAR,turnover,bad pass,[],1630224,,,1610612745,48,49,2025-03-16T00:55:18Z,2800000,False,,,0,,J. Green bad pass TURNOVER (1 TO),"[1630224, 1641824]",1610612745.0,HOU,,,,Green,J. Green,,,,,Mid-Range,8-16 Right,,,,,,,,,1.0,,,,,,,,,,Buzelis,1641824.0
285,PT03M35.00S,2025-03-16T00:55:14.7Z,2,REGULAR,steal,,[],1641824,,,1610612741,48,49,2025-03-16T00:55:16Z,2810000,False,,,0,,M. Buzelis STEAL (1 STL),[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
286,PT03M29.00S,2025-03-16T00:55:20.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1641824,94.95729303547962,48.529411764705884,1610612741,48,49,2025-03-16T00:55:26Z,2820000,False,-7.0,-5.0,1,right,MISS M. Buzelis running Layup,[1641824],1610612741.0,CHI,running,,,Buzelis,M. Buzelis,,,,,Restricted Area,0-8 Center,0.9,Missed,,,,,,,,,,,,,,,,,,
287,PT03M25.00S,2025-03-16T00:55:24.5Z,2,REGULAR,rebound,defensive,[],1631095,,,1610612745,48,49,2025-03-16T00:55:26Z,2830000,False,,,0,,J. Smith Jr. REBOUND (Off:1 Def:3),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Restricted Area,0-8 Center,,,286.0,4.0,3.0,1.0,,,,,,,,,,,,,,
288,PT03M19.00S,2025-03-16T00:55:29.3Z,2,REGULAR,turnover,lost ball,[],1627832,,,1610612745,48,49,2025-03-16T00:55:32Z,2840000,False,,,0,,F. VanVleet lost ball TURNOVER (1 TO),"[1627832, 1628989]",1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,Mid-Range,8-16 Right,,,,,,,,,1.0,,,,,,,,,,Huerter,1628989.0
289,PT03M19.00S,2025-03-16T00:55:29.3Z,2,REGULAR,steal,,[],1628989,,,1610612741,48,49,2025-03-16T00:55:31Z,2850000,False,,,0,,K. Huerter STEAL (1 STL),[1628989],1610612741.0,CHI,,,,Huerter,K. Huerter,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
290,PT03M16.00S,2025-03-16T00:55:33.3Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1641824,93.11760840998686,52.20588235294118,1610612741,48,51,2025-03-16T00:55:38Z,2860000,False,11.0,12.0,1,right,M. Buzelis running DUNK (8 PTS) (K. Huerter 1 AST),"[1641824, 1628989]",1610612741.0,CHI,running,,,Buzelis,M. Buzelis,,,,,Restricted Area,0-8 Center,1.64,Made,,,,,8.0,,,,,K. Huerter,1628989.0,1.0,,,,,,
292,PT03M07.00S,2025-03-16T00:55:42.4Z,2,REGULAR,turnover,lost ball,[],1628415,,,1610612745,48,51,2025-03-16T00:55:47Z,2880000,False,,,0,,D. Brooks lost ball TURNOVER (2 TO),"[1628415, 1641763]",1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,Mid-Range,8-16 Right,,,,,,,,,2.0,,,,,,,,,,Phillips,1641763.0
293,PT03M07.00S,2025-03-16T00:55:42.4Z,2,REGULAR,steal,,[],1641763,,,1610612741,48,51,2025-03-16T00:56:11Z,2890000,False,,,0,,J. Phillips STEAL (2 STL),[1641763],1610612741.0,CHI,,,,Phillips,J. Phillips,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
294,PT03M03.00S,2025-03-16T00:55:49.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1641763,94.1688567674113,53.431372549019606,1610612741,48,53,2025-03-16T00:56:09Z,2900000,False,17.0,2.0,1,right,J. Phillips running Layup (5 PTS),[1641763],1610612741.0,CHI,running,,,Phillips,J. Phillips,,,,,Restricted Area,0-8 Center,1.74,Made,,,,,5.0,,,,,,,,,,,,,
295,PT03M03.00S,2025-03-16T00:55:56.2Z,2,REGULAR,foul,personal,['1freethrow'],1630224,,,1610612741,48,53,2025-03-16T00:56:04Z,2910000,False,,,0,,J. Green shooting personal FOUL (2 PF) (Phillips 1 FT),"[1630224, 1641763]",1610612745.0,HOU,shooting,,,Green,J. Green,,,,,Restricted Area,0-8 Center,,,,,,,,1627963.0,,,,,,,2.0,0.0,Phillips,1641763.0,,
297,PT03M03.00S,2025-03-16T00:56:15.7Z,2,REGULAR,freethrow,1 of 1,"['fromturnover', 'fastbreak']",1641763,,,1610612741,48,54,2025-03-16T00:56:15Z,2930000,False,,,0,,J. Phillips Free Throw 1 of 1 (6 PTS),[1641763],1610612741.0,CHI,,,,Phillips,J. Phillips,,,,,,,,Made,,,,,6.0,,,,,,,,,,,,,
299,PT02M48.00S,2025-03-16T00:56:43.9Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612745,48,54,2025-03-16T00:56:43Z,2950000,False,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300,PT02M48.00S,2025-03-16T00:58:45.8Z,2,REGULAR,substitution,out,[],203500,,,1610612745,48,54,2025-03-16T00:59:26Z,2960000,False,,,0,,SUB out: S. Adams,[203500],1610612745.0,HOU,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,,,
301,PT02M48.00S,2025-03-16T00:58:45.8Z,2,REGULAR,substitution,out,[],1641763,,,1610612745,48,54,2025-03-16T00:59:26Z,2970000,False,,,0,,SUB out: J. Phillips,[1641763],1610612741.0,CHI,,,,Phillips,J. Phillips,,,,,,,,,,,,,,,,,,,,,,,,,,
302,PT02M48.00S,2025-03-16T00:58:45.8Z,2,REGULAR,substitution,in,[],1630578,,,1610612745,48,54,2025-03-16T00:59:26Z,2980000,False,,,0,,SUB in: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,,
303,PT02M48.00S,2025-03-16T00:58:45.8Z,2,REGULAR,substitution,in,[],1630200,,,1610612745,48,54,2025-03-16T00:59:26Z,2990000,False,,,0,,SUB in: T. Jones,[1630200],1610612741.0,CHI,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
304,PT02M43.00S,2025-03-16T00:59:43.8Z,2,REGULAR,2pt,Jump Shot,[],1627832,7.966491458607096,90.19607843137256,1610612745,48,54,2025-03-16T00:59:58Z,3000000,False,-201.0,22.0,1,left,MISS F. VanVleet 20' step back Shot,[1627832],1610612745.0,HOU,step back,,,VanVleet,F. VanVleet,,,,,Mid-Range,16-24 Left,20.22,Missed,,,,,,,,,,,,,,,,,,
305,PT02M39.00S,2025-03-16T00:59:47.8Z,2,REGULAR,rebound,offensive,[],1630578,,,1610612745,48,54,2025-03-16T00:59:49Z,3010000,False,,,0,,A. Sengun REBOUND (Off:2 Def:8),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Mid-Range,16-24 Left,,,304.0,10.0,8.0,2.0,,,,,,,,,,,,,,
306,PT02M38.00S,2025-03-16T00:59:48.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630578,6.389618922470433,54.41176470588235,1610612745,50,54,2025-03-16T00:59:54Z,3020000,False,-22.0,8.0,1,left,A. Sengun putback Layup (4 PTS),[1630578],1610612745.0,HOU,putback,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,2.34,Made,,,,,4.0,,,,,,,,,,,,,
307,PT02M24.00S,2025-03-16T01:00:02.3Z,2,REGULAR,3pt,Jump Shot,[],1630200,92.06636005256242,4.6568627450980395,1610612741,50,57,2025-03-16T01:00:07Z,3030000,False,-227.0,22.0,1,right,T. Jones 3PT  (12 PTS) (N. Vučević 2 AST),"[1630200, 202696]",1610612741.0,CHI,,,,Jones,T. Jones,,,,,Left Corner 3,24+ Left,22.78,Made,,,,,12.0,,,,,N. Vučević,202696.0,2.0,,,,,,
309,PT02M07.00S,2025-03-16T01:00:19.4Z,2,REGULAR,2pt,Jump Shot,[],1630578,19.530223390275953,71.81372549019608,1610612745,50,57,2025-03-16T01:00:26Z,3050000,False,-109.0,131.0,1,left,MISS A. Sengun 17' Jump Shot,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Mid-Range,16-24 Left Center,17.06,Missed,,,,,,,,,,,,,,,,,,
310,PT02M06.00S,2025-03-16T01:00:20.4Z,2,REGULAR,rebound,defensive,[],1629632,,,1610612741,50,57,2025-03-16T01:00:26Z,3060000,False,,,0,,C. White REBOUND (Off:0 Def:4),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,Mid-Range,16-24 Left Center,,,309.0,4.0,4.0,0.0,,,,,,,,,,,,,,
311,PT01M57.00S,2025-03-16T01:00:30.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629632,91.5407358738502,62.745098039215684,1610612741,50,59,2025-03-16T01:00:36Z,3070000,False,64.0,27.0,1,right,C. White 6' turnaround fadeaway bank Jump Shot (8 PTS),[1629632],1610612741.0,CHI,turnaround fadeaway bank,,,White,C. White,,,,,In The Paint (Non-RA),0-8 Center,6.92,Made,,,,,8.0,,,,,,,,,,,,,
312,PT01M40.00S,2025-03-16T01:00:46.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630578,6.652431011826544,52.20588235294118,1610612745,52,59,2025-03-16T01:05:07Z,3080000,False,-11.0,10.0,1,left,A. Sengun driving finger roll Layup (6 PTS) (F. VanVleet 2 AST),"[1630578, 1627832]",1610612745.0,HOU,driving finger roll,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,1.49,Made,,,,,6.0,,,,,F. VanVleet,1627832.0,2.0,,,,,,
314,PT01M32.00S,2025-03-16T01:00:58.1Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628415,,,1610612741,52,59,2025-03-16T01:01:02Z,3100000,False,,,0,,D. Brooks personal FOUL (3 PF) (White 2 FT),"[1628415, 1629632]",1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,1628172.0,,,,,,,3.0,0.0,White,1629632.0,,
316,PT01M32.00S,2025-03-16T01:01:26.7Z,2,REGULAR,freethrow,1 of 2,[],1629632,,,1610612741,52,60,2025-03-16T01:01:26Z,3120000,False,,,0,,C. White Free Throw 1 of 2 (9 PTS),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,Made,,,,,9.0,,,,,,,,,,,,,
317,PT01M32.00S,2025-03-16T01:01:27.3Z,2,REGULAR,substitution,out,[],1628415,,,1610612741,52,60,2025-03-16T01:01:32Z,3130000,False,,,0,,SUB out: D. Brooks,[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,
318,PT01M32.00S,2025-03-16T01:01:27.3Z,2,REGULAR,substitution,out,[],1641824,,,1610612741,52,60,2025-03-16T01:01:32Z,3140000,False,,,0,,SUB out: M. Buzelis,[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,,,,,,,,,,,,,,,,,,,,,,
319,PT01M32.00S,2025-03-16T01:01:27.3Z,2,REGULAR,substitution,in,[],1628988,,,1610612741,52,60,2025-03-16T01:01:32Z,3150000,False,,,0,,SUB in: A. Holiday,[1628988],1610612745.0,HOU,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
320,PT01M32.00S,2025-03-16T01:01:27.3Z,2,REGULAR,substitution,in,[],1641763,,,1610612741,52,60,2025-03-16T01:01:32Z,3160000,False,,,0,,SUB in: J. Phillips,[1641763],1610612741.0,CHI,,,,Phillips,J. Phillips,,,,,,,,,,,,,,,,,,,,,,,,,,
321,PT01M32.00S,2025-03-16T01:01:44.7Z,2,REGULAR,freethrow,2 of 2,[],1629632,,,1610612741,52,61,2025-03-16T01:01:44Z,3170000,False,,,0,,C. White Free Throw 2 of 2 (10 PTS),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,Made,,,,,10.0,,,,,,,,,,,,,
322,PT01M13.00S,2025-03-16T01:02:07.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631095,20.05584756898817,56.86274509803921,1610612745,52,61,2025-03-16T01:02:14Z,3180000,False,-34.0,136.0,1,left,MISS J. Smith Jr. 14' pullup Shot,[1631095],1610612745.0,HOU,pullup,,,Smith Jr.,J. Smith Jr.,,,,,In The Paint (Non-RA),8-16 Center,14.03,Missed,,,,,,,,,,,,,,,,,,
323,PT01M11.00S,2025-03-16T01:02:09.0Z,2,REGULAR,rebound,defensive,[],1629632,,,1610612741,52,61,2025-03-16T01:02:14Z,3190000,False,,,0,,C. White REBOUND (Off:0 Def:5),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,In The Paint (Non-RA),8-16 Center,,,322.0,5.0,5.0,0.0,,,,,,,,,,,,,,
324,PT01M06.00S,2025-03-16T01:02:14.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628989,94.56307490144546,49.50980392156863,1610612741,52,63,2025-03-16T01:02:20Z,3200000,False,-2.0,-1.0,1,right,K. Huerter running Layup (4 PTS) (T. Jones 5 AST),"[1628989, 1630200]",1610612741.0,CHI,running,,,Huerter,K. Huerter,,,,,Restricted Area,0-8 Center,0.29,Made,,,,,4.0,,,,,T. Jones,1630200.0,5.0,,,,,,
326,PT00M50.50S,2025-03-16T01:02:29.4Z,2,REGULAR,3pt,Jump Shot,[],1627832,23.078186596583443,11.029411764705882,1610612745,55,63,2025-03-16T01:02:38Z,3220000,False,195.0,164.0,1,left,F. VanVleet 25' 3PT  (16 PTS) (A. Sengun 3 AST),"[1627832, 1630578]",1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,Above the Break 3,24+ Right Center,25.5,Made,,,,,16.0,,,,,A. Sengun,1630578.0,3.0,,,,,,
328,PT00M31.30S,2025-03-16T01:02:53.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628989,93.38042049934296,62.745098039215684,1610612741,55,65,2025-03-16T01:02:59Z,3240000,False,64.0,10.0,1,right,K. Huerter 6' driving finger roll Layup (6 PTS) (N. Vučević 3 AST),"[1628989, 202696]",1610612741.0,CHI,driving finger roll,,,Huerter,K. Huerter,,,,,In The Paint (Non-RA),0-8 Center,6.44,Made,,,,,6.0,,,,,N. Vučević,202696.0,3.0,,,,,,
330,PT00M28.00S,2025-03-16T01:03:09.8Z,2,REGULAR,foul,personal,['2freethrow'],202696,,,1610612745,55,65,2025-03-16T01:03:17Z,3260000,False,,,0,,N. Vučević shooting personal FOUL (1 PF) (VanVleet 2 FT),"[202696, 1627832]",1610612741.0,CHI,shooting,,,Vučević,N. Vučević,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,1627963.0,,,,,,,1.0,0.0,VanVleet,1627832.0,,
332,PT00M28.00S,2025-03-16T01:03:28.0Z,2,REGULAR,freethrow,1 of 2,[],1627832,,,1610612745,56,65,2025-03-16T01:03:28Z,3280000,False,,,0,,F. VanVleet Free Throw 1 of 2 (17 PTS),[1627832],1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,,,,Made,,,,,17.0,,,,,,,,,,,,,
333,PT00M28.00S,2025-03-16T01:03:28.5Z,2,REGULAR,substitution,out,[],1630578,,,1610612745,56,65,2025-03-16T01:03:33Z,3290000,False,,,0,,SUB out: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,,
334,PT00M28.00S,2025-03-16T01:03:28.5Z,2,REGULAR,substitution,in,[],1630256,,,1610612745,56,65,2025-03-16T01:03:33Z,3300000,False,,,0,,SUB in: J. Tate,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,,,,,,,,,
335,PT00M28.00S,2025-03-16T01:03:43.8Z,2,REGULAR,freethrow,2 of 2,[],1627832,,,1610612745,57,65,2025-03-16T01:03:43Z,3310000,False,,,0,,F. VanVleet Free Throw 2 of 2 (18 PTS),[1627832],1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,,,,Made,,,,,18.0,,,,,,,,,,,,,
336,PT00M07.10S,2025-03-16T01:04:09.9Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],202696,88.64980289093299,50.98039215686274,1610612741,57,65,2025-03-16T01:04:24Z,3320000,False,5.0,54.0,1,right,MISS N. Vučević turnaround Hook,[202696],1610612741.0,CHI,turnaround,,,Vučević,N. Vučević,,,,,In The Paint (Non-RA),0-8 Center,5.44,Missed,,,,,,,,,,,,,,,,,,
337,PT00M06.50S,2025-03-16T01:04:10.5Z,2,REGULAR,rebound,defensive,[],1631095,,,1610612745,57,65,2025-03-16T01:04:24Z,3330000,False,,,0,,J. Smith Jr. REBOUND (Off:1 Def:4),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,336.0,5.0,4.0,1.0,,,,,,,,,,,,,,
338,PT00M00.00S,2025-03-16T01:04:18.0Z,2,REGULAR,3pt,Jump Shot,[],1627832,23.209592641261498,5.147058823529411,1610612745,60,65,2025-03-16T01:07:00Z,3340000,False,224.0,166.0,1,left,F. VanVleet 27' 3PT pullup (21 PTS),[1627832],1610612745.0,HOU,pullup,,,VanVleet,F. VanVleet,,,,,Above the Break 3,24+ Right Center,27.89,Made,,,,,21.0,,,,,,,,,,,,,
341,PT00M00.00S,2025-03-16T01:05:09.3Z,2,REGULAR,period,end,[],0,,,1610612741,60,65,2025-03-16T01:05:09Z,3370000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342,PT12M00.00S,2025-03-16T01:18:55.5Z,3,REGULAR,substitution,out,['startperiod'],1628988,,,1610612741,60,65,2025-03-16T01:19:31Z,3380000,False,,,0,,SUB out: A. Holiday,[1628988],1610612745.0,HOU,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
343,PT12M00.00S,2025-03-16T01:18:55.5Z,3,REGULAR,substitution,out,['startperiod'],1630256,,,1610612741,60,65,2025-03-16T01:19:31Z,3390000,False,,,0,,SUB out: J. Tate,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,,,,,,,,,
