actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,officialId,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
329,PT01M21.00S,2025-01-20T20:01:58.7Z,2,REGULAR,rebound,defensive,[],1631106,,,1610612745,56,54,2025-01-20T20:02:04Z,3270000,False,,,0,,T. Eason REBOUND (Off:0 Def:2),[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,Above the Break 3,24+ Left Center,,,328.0,,,,,,,,,2.0,2.0,0.0,,,,,,
330,PT01M04.00S,2025-01-20T20:02:17.8Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203501,,,1610612745,56,54,2025-01-20T20:02:39Z,3280000,False,,,0,,T. Hardaway Jr. shooting personal FOUL (1 PF) (Thompson 2 FT),"[203501, 1641708]",1610612765.0,DET,shooting,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Restricted Area,0-8 Center,,,,1627534.0,,,,,,,,,,,1.0,0.0,Thompson,1641708.0,,
332,PT01M04.00S,2025-01-20T20:02:43.0Z,2,REGULAR,freethrow,1 of 2,[],1641708,,,1610612745,56,54,2025-01-20T20:02:43Z,3300000,False,,,0,,MISS A. Thompson Free Throw 1 of 2,[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
333,PT01M04.00S,2025-01-20T20:02:43.0Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612745,56,54,2025-01-20T20:02:43Z,3310000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,,,332.0,,,,,,,,,,,,,,,,,
334,PT01M04.00S,2025-01-20T20:02:44.1Z,2,REGULAR,substitution,out,[],1628415,,,1610612745,56,54,2025-01-20T20:02:49Z,3320000,False,,,0,,SUB out: D. Brooks,[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,
335,PT01M04.00S,2025-01-20T20:02:44.1Z,2,REGULAR,substitution,in,[],1630578,,,1610612745,56,54,2025-01-20T20:02:49Z,3330000,False,,,0,,SUB in: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,,
336,PT01M04.00S,2025-01-20T20:03:03.8Z,2,REGULAR,freethrow,2 of 2,[],1641708,,,1610612745,57,54,2025-01-20T20:03:03Z,3340000,False,,,0,,A. Thompson Free Throw 2 of 2 (15 PTS),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,Made,,,,,,15.0,,,,,,,,,,,,
337,PT00M49.40S,2025-01-20T20:03:21.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630595,7.046649145860711,47.05882352941176,1610612765,57,54,2025-01-20T20:03:37Z,3350000,False,15.0,14.0,1,left,MISS C. Cunningham driving reverse Layup,[1630595],1610612765.0,DET,driving reverse,,,Cunningham,C. Cunningham,,,,,Restricted Area,0-8 Center,2.01,Missed,,,,,,,,,,,,,,,,,,
338,PT00M49.40S,2025-01-20T20:03:21.1Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612765,57,54,2025-01-20T20:03:37Z,3360000,False,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,Restricted Area,0-8 Center,,,337.0,,,,,,,,,,,,,,,,,
339,PT00M49.40S,2025-01-20T20:03:33.7Z,2,REGULAR,turnover,illegal assist,[],1631105,,,1610612765,57,54,2025-01-20T20:04:22Z,3370000,False,,,0,,J. Duren illegal assist TURNOVER (1 TO),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,,,,2534.0,1.0,,,,,,,,,,,,,,,
340,PT00M33.60S,2025-01-20T20:03:53.4Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1627832,66.70499342969777,55.88235294117647,1610612745,57,54,2025-01-20T20:03:58Z,3380000,False,29.0,260.0,1,right,MISS F. VanVleet 26' 3PT,[1627832],1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,Above the Break 3,24+ Center,26.22,Missed,,,,,,,,,,,,,,,,,,
341,PT00M30.70S,2025-01-20T20:03:56.3Z,2,REGULAR,rebound,offensive,[],1630578,,,1610612745,57,54,2025-01-20T20:03:58Z,3390000,False,,,0,,A. Sengun REBOUND (Off:4 Def:2),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Above the Break 3,24+ Center,,,340.0,,,,,,,,,6.0,2.0,4.0,,,,,,
342,PT00M28.10S,2025-01-20T20:03:58.8Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1630224,70.51576872536137,78.18627450980392,1610612745,57,54,2025-01-20T20:04:03Z,3400000,False,141.0,225.0,1,right,MISS J. Green 26' 3PT,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,Above the Break 3,24+ Right Center,26.52,Missed,,,,,,,,,,,,,,,,,,
343,PT00M26.80S,2025-01-20T20:04:00.1Z,2,REGULAR,rebound,defensive,[],1630595,,,1610612765,57,54,2025-01-20T20:04:07Z,3410000,False,,,0,,C. Cunningham REBOUND (Off:0 Def:5),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,Above the Break 3,24+ Right Center,,,342.0,,,,,,,,,5.0,5.0,0.0,,,,,,
344,PT00M02.80S,2025-01-20T20:04:23.7Z,2,REGULAR,3pt,Jump Shot,[],203501,33.459264126149804,59.80392156862745,1610612765,57,57,2025-01-20T20:04:33Z,3420000,False,-49.0,262.0,1,left,T. Hardaway Jr. 26' 3PT pullup (6 PTS) (C. Cunningham 5 AST),"[203501, 1630595]",1610612765.0,DET,pullup,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Above the Break 3,24+ Center,26.65,Made,,,,,,6.0,C. Cunningham,1630595.0,5.0,,,,,,,,,
346,PT00M00.00S,2025-01-20T20:04:34.4Z,2,REGULAR,3pt,Jump Shot,[],1630224,65.25952693823915,3.431372549019608,1610612745,57,57,2025-01-20T20:04:46Z,3440000,False,-233.0,274.0,1,right,MISS J. Green 35' 3PT,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,Above the Break 3,24+ Left Center,35.96,Missed,,,,,,,,,,,,,,,,,,
347,PT00M00.00S,2025-01-20T20:04:36.5Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612745,57,57,2025-01-20T20:04:36Z,3450000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,Above the Break 3,24+ Left Center,,,346.0,,,,,,,,,,,,,,,,,
348,PT00M00.00S,2025-01-20T20:04:37.3Z,2,REGULAR,period,end,[],0,,,1610612745,57,57,2025-01-20T20:04:37Z,3460000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351,PT12M00.00S,2025-01-20T20:18:53.1Z,3,REGULAR,substitution,out,['startperiod'],1631106,,,1610612745,57,57,2025-01-20T20:19:54Z,3470000,False,,,0,,SUB out: T. Eason,[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,,,,,,,,,,,,,,,,,,,,,,
352,PT12M00.00S,2025-01-20T20:18:53.1Z,3,REGULAR,substitution,out,['startperiod'],1627736,,,1610612745,57,57,2025-01-20T20:19:54Z,3480000,False,,,0,,SUB out: M. Beasley,[1627736],1610612765.0,DET,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,,,
353,PT12M00.00S,2025-01-20T20:18:53.1Z,3,REGULAR,substitution,in,['startperiod'],1628415,,,1610612745,57,57,2025-01-20T20:19:54Z,3490000,False,,,0,,SUB in: D. Brooks,[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,
354,PT12M00.00S,2025-01-20T20:18:53.1Z,3,REGULAR,substitution,in,['startperiod'],1641709,,,1610612745,57,57,2025-01-20T20:19:54Z,3500000,False,,,0,,SUB in: A. Thompson,[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
355,PT12M00.00S,2025-01-20T20:20:05.9Z,3,REGULAR,period,start,[],0,,,1610612745,57,57,2025-01-20T20:20:05Z,3510000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
356,PT11M39.00S,2025-01-20T20:20:26.3Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1641708,5.995400788436268,47.30392156862745,1610612745,59,57,2025-01-20T20:20:33Z,3520000,False,13.0,4.0,1,left,A. Thompson alley-oop DUNK (17 PTS) (A. Sengun 3 AST),"[1641708, 1630578]",1610612745.0,HOU,alley-oop,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,1.41,Made,,,,,,17.0,A. Sengun,1630578.0,3.0,,,,,,,,,
358,PT11M14.00S,2025-01-20T20:20:50.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202699,81.2910643889619,49.50980392156863,1610612765,59,59,2025-01-20T20:20:56Z,3540000,False,-2.0,123.0,1,right,T. Harris 12' fadeaway Jump Shot (4 PTS),[202699],1610612765.0,DET,fadeaway,,,Harris,T. Harris,,,,,In The Paint (Non-RA),8-16 Center,12.34,Made,,,,,,4.0,,,,,,,,,,,,
359,PT11M04.00S,2025-01-20T20:21:00.4Z,3,REGULAR,turnover,bad pass,[],1641708,,,1610612745,59,59,2025-01-20T20:21:04Z,3550000,False,,,0,,A. Thompson bad pass TURNOVER (1 TO),"[1641708, 1631105]",1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),8-16 Center,,,,,1.0,Duren,1631105.0,,,,,,,,,,,,,
360,PT11M04.00S,2025-01-20T20:21:00.4Z,3,REGULAR,steal,,[],1631105,,,1610612765,59,59,2025-01-20T20:21:02Z,3560000,False,,,0,,J. Duren STEAL (3 STL),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
361,PT11M01.00S,2025-01-20T20:21:05.7Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1641709,93.51182654402102,54.90196078431373,1610612765,59,59,2025-01-20T20:22:11Z,3570000,False,25.0,8.0,1,right,MISS A. Thompson running Layup,[1641709],1610612765.0,DET,running,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,2.59,Missed,,,,,,,,,,,,,,,,,,
362,PT11M00.00S,2025-01-20T20:21:06.7Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612765,59,59,2025-01-20T20:22:11Z,3580000,False,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,Restricted Area,0-8 Center,,,361.0,,,,,,,,,,,,,,,,,
363,PT11M00.00S,2025-01-20T20:21:14.4Z,3,REGULAR,foul,personal,[],1627832,,,1610612765,59,59,2025-01-20T20:21:23Z,3590000,False,,,0,,F. VanVleet loose ball personal FOUL (3 PF),"[1627832, 1631105]",1610612745.0,HOU,loose ball,,,VanVleet,F. VanVleet,,,,,In The Paint (Non-RA),0-8 Center,,,,2534.0,,,,,,,,,,,3.0,0.0,Duren,1631105.0,,
365,PT10M46.00S,2025-01-20T20:21:37.9Z,3,REGULAR,2pt,Jump Shot,"['fromturnover', '2ndchance']",1630595,94.56307490144546,72.54901960784314,1610612765,59,61,2025-01-20T20:23:05Z,3610000,False,113.0,-1.0,1,right,C. Cunningham 11' step back Jump Shot (15 PTS),[1630595],1610612765.0,DET,step back,,,Cunningham,C. Cunningham,,,,,Mid-Range,8-16 Right,11.27,Made,,,,,,15.0,,,,,,,,,,,,
366,PT10M28.00S,2025-01-20T20:21:56.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630578,6.521024967148489,45.34313725490196,1610612745,61,61,2025-01-20T20:23:38Z,3620000,False,23.0,9.0,1,left,A. Sengun Layup (4 PTS) (A. Thompson 2 AST),"[1630578, 1641708]",1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,2.49,Made,,,,,,4.0,A. Thompson,1641708.0,2.0,,,,,,,,,
368,PT10M15.00S,2025-01-20T20:22:12.7Z,3,REGULAR,turnover,out-of-bounds,[],1630595,,,1610612765,61,61,2025-01-20T20:22:27Z,3640000,False,,,0,,C. Cunningham bad pass out-of-bounds TURNOVER (7 TO),[1630595],1610612765.0,DET,bad pass,,,Cunningham,C. Cunningham,,,,,In The Paint (Non-RA),0-8 Center,,,,1627534.0,7.0,,,,,,,,,,,,,,,
369,PT09M59.00S,2025-01-20T20:22:37.3Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],1630224,15.062417871222076,32.84313725490196,1610612745,61,61,2025-01-20T20:24:22Z,3650000,False,86.0,89.0,1,left,MISS J. Green 12' step back Shot,[1630224],1610612745.0,HOU,step back,,,Green,J. Green,,,,,Mid-Range,8-16 Right,12.37,Missed,,,,,,,,,,,,,,,,,,
370,PT09M57.00S,2025-01-20T20:22:39.3Z,3,REGULAR,rebound,defensive,[],1631105,,,1610612765,61,61,2025-01-20T20:23:15Z,3660000,False,,,0,,J. Duren REBOUND (Off:3 Def:6),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,Mid-Range,8-16 Right,,,369.0,,,,,,,,,9.0,6.0,3.0,,,,,,
371,PT09M50.00S,2025-01-20T20:22:45.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630595,86.81011826544021,37.254901960784316,1610612765,61,61,2025-01-20T20:22:53Z,3670000,False,-64.0,71.0,1,right,MISS C. Cunningham 9' running Layup,[1630595],1610612765.0,DET,running,,,Cunningham,C. Cunningham,,,,,In The Paint (Non-RA),8-16 Left,9.58,Missed,,,,,,,,,,,,,,,,,,
372,PT09M48.00S,2025-01-20T20:22:47.8Z,3,REGULAR,rebound,defensive,[],1630578,,,1610612745,61,61,2025-01-20T20:22:53Z,3680000,False,,,0,,A. Sengun REBOUND (Off:4 Def:3),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),8-16 Left,,,371.0,,,,,,,,,7.0,3.0,4.0,,,,,,
373,PT09M43.00S,2025-01-20T20:22:52.7Z,3,REGULAR,3pt,Jump Shot,[],1628415,25.969119579500656,81.61764705882352,1610612745,61,61,2025-01-20T20:25:25Z,3690000,False,-158.0,192.0,1,left,MISS D. Brooks 24' 3PT,[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Left Center,24.84,Missed,,,,,,,,,,,,,,,,,,
374,PT09M42.00S,2025-01-20T20:22:53.7Z,3,REGULAR,rebound,defensive,[],1641709,,,1610612765,61,61,2025-01-20T20:23:07Z,3700000,False,,,0,,A. Thompson REBOUND (Off:4 Def:3),[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,Above the Break 3,24+ Left Center,,,373.0,,,,,,,,,7.0,3.0,4.0,,,,,,
375,PT09M36.00S,2025-01-20T20:22:59.6Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1641709,92.9862023653088,46.81372549019608,1610612765,61,63,2025-01-20T20:23:06Z,3710000,False,-16.0,13.0,1,right,A. Thompson running alley-oop DUNK (8 PTS) (C. Cunningham 6 AST),"[1641709, 1630595]",1610612765.0,DET,running alley-oop,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,2.08,Made,,,,,,8.0,C. Cunningham,1630595.0,6.0,,,,,,,,,
377,PT09M17.00S,2025-01-20T20:23:18.4Z,3,REGULAR,3pt,Jump Shot,[],1630224,28.728646517739815,17.647058823529413,1610612745,61,63,2025-01-20T20:23:22Z,3730000,False,162.0,218.0,1,left,MISS J. Green 27' 3PT,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,Above the Break 3,24+ Right Center,27.11,Missed,,,,,,,,,,,,,,,,,,
378,PT09M15.00S,2025-01-20T20:23:20.4Z,3,REGULAR,rebound,defensive,[],1630595,,,1610612765,61,63,2025-01-20T20:23:22Z,3740000,False,,,0,,C. Cunningham REBOUND (Off:0 Def:6),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,Above the Break 3,24+ Right Center,,,377.0,,,,,,,,,6.0,6.0,0.0,,,,,,
379,PT09M12.00S,2025-01-20T20:23:28.7Z,3,REGULAR,turnover,out-of-bounds,[],1630595,,,1610612765,61,63,2025-01-20T20:23:38Z,3750000,False,,,0,,C. Cunningham bad pass out-of-bounds TURNOVER (8 TO),[1630595],1610612765.0,DET,bad pass,,,Cunningham,C. Cunningham,,,,,In The Paint (Non-RA),0-8 Center,,,,203054.0,8.0,,,,,,,,,,,,,,,
380,PT08M59.00S,2025-01-20T20:23:45.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630578,6.389618922470433,44.85294117647059,1610612745,61,63,2025-01-20T20:23:50Z,3760000,False,26.0,8.0,1,left,MISS A. Sengun driving Layup,[1630578],1610612745.0,HOU,driving,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,2.68,Missed,,,,,,,,,,,,,,,,,,
381,PT08M57.00S,2025-01-20T20:23:47.5Z,3,REGULAR,rebound,defensive,[],202699,,,1610612765,61,63,2025-01-20T20:23:50Z,3770000,False,,,0,,T. Harris REBOUND (Off:0 Def:2),[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,Restricted Area,0-8 Center,,,380.0,,,,,,,,,2.0,2.0,0.0,,,,,,
382,PT08M52.00S,2025-01-20T20:23:52.4Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1630595,74.32654402102497,13.23529411764706,1610612765,61,66,2025-01-20T20:24:03Z,3780000,False,-184.0,189.0,1,right,C. Cunningham 26' 3PT running (18 PTS) (T. Harris 3 AST),"[1630595, 202699]",1610612765.0,DET,running,,,Cunningham,C. Cunningham,,,,,Above the Break 3,24+ Left Center,26.35,Made,,,,,,18.0,T. Harris,202699.0,3.0,,,,,,,,,
384,PT08M34.00S,2025-01-20T20:24:10.4Z,3,REGULAR,3pt,Jump Shot,[],1627832,25.57490144546649,12.990196078431374,1610612745,64,66,2025-01-20T20:24:14Z,3800000,False,185.0,188.0,1,left,F. VanVleet 26' 3PT  (14 PTS) (A. Sengun 4 AST),"[1627832, 1630578]",1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,Above the Break 3,24+ Right Center,26.37,Made,,,,,,14.0,A. Sengun,1630578.0,4.0,,,,,,,,,
386,PT08M24.00S,2025-01-20T20:24:29.4Z,3,REGULAR,violation,kicked ball,[],1630578,,,1610612765,64,66,2025-01-20T20:24:35Z,3820000,False,,,0,,A. Sengun kicked ball VIOLATION,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,1627534.0,,,,,,,,,,,,,,,,
387,PT08M19.00S,2025-01-20T20:24:44.9Z,3,REGULAR,3pt,Jump Shot,[],1630595,68.01905387647832,27.450980392156865,1610612765,64,69,2025-01-20T20:24:49Z,3830000,False,-113.0,248.0,1,right,C. Cunningham 27' 3PT pullup (21 PTS),[1630595],1610612765.0,DET,pullup,,,Cunningham,C. Cunningham,,,,,Above the Break 3,24+ Left Center,27.25,Made,,,,,,21.0,,,,,,,,,,,,
388,PT08M03.00S,2025-01-20T20:25:00.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630224,6.389618922470433,46.568627450980394,1610612745,64,69,2025-01-20T20:25:05Z,3840000,False,17.0,8.0,1,left,MISS J. Green driving finger roll Layup,[1630224],1610612745.0,HOU,driving finger roll,,,Green,J. Green,,,,,Restricted Area,0-8 Center,1.88,Missed,,,,,,,,,,,,,,,,,,
389,PT08M01.00S,2025-01-20T20:25:02.6Z,3,REGULAR,rebound,defensive,[],1641709,,,1610612765,64,69,2025-01-20T20:25:05Z,3850000,False,,,0,,A. Thompson REBOUND (Off:4 Def:4),[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,,,388.0,,,,,,,,,8.0,4.0,4.0,,,,,,
390,PT08M00.00S,2025-01-20T20:25:07.7Z,3,REGULAR,foul,personal,[],1630224,,,1610612765,64,69,2025-01-20T20:25:13Z,3860000,False,,,0,,J. Green personal FOUL (1 PF),"[1630224, 1641709]",1610612745.0,HOU,,,,Green,J. Green,,,,,In The Paint (Non-RA),0-8 Center,,,,1627534.0,,,,,,,,,,,1.0,0.0,Thompson,1641709.0,,
392,PT07M39.00S,2025-01-20T20:25:40.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1641709,89.43823915900131,61.029411764705884,1610612765,64,69,2025-01-20T20:33:44Z,3880000,False,55.0,47.0,1,right,MISS A. Thompson 7' driving Layup,[1641709],1610612765.0,DET,driving,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),0-8 Center,7.23,Missed,,,,,,,,,,,,,,,,,,
393,PT07M38.00S,2025-01-20T20:25:41.8Z,3,REGULAR,rebound,offensive,[],1631105,,,1610612765,64,69,2025-01-20T20:25:52Z,3890000,False,,,0,,J. Duren REBOUND (Off:4 Def:6),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,In The Paint (Non-RA),0-8 Center,,,392.0,,,,,,,,,10.0,6.0,4.0,,,,,,
394,PT07M38.00S,2025-01-20T20:25:46.4Z,3,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1631105,94.40999984741211,50.0,1610612765,64,71,2025-01-20T20:25:56Z,3900000,False,0.0,0.0,1,right,J. Duren tip DUNK (16 PTS),[1631105],1610612765.0,DET,tip,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,,16.0,,,,,,,,,,,,
395,PT07M22.00S,2025-01-20T20:26:03.2Z,3,REGULAR,turnover,backcourt,[],1630224,,,1610612745,64,71,2025-01-20T20:26:18Z,3910000,False,,,0,,J. Green backcourt TURNOVER (4 TO),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,Above the Break 3,24+ Right Center,,,,2534.0,4.0,,,,,,,,,,,,,,,
396,PT07M15.00S,2025-01-20T20:26:31.2Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],1630595,92.85479632063075,24.509803921568626,1610612765,64,73,2025-01-20T20:34:32Z,3920000,False,-127.0,15.0,1,right,C. Cunningham 12' step back Jump Shot (23 PTS),[1630595],1610612765.0,DET,step back,,,Cunningham,C. Cunningham,,,,,Mid-Range,8-16 Left,12.83,Made,,,,,,23.0,,,,,,,,,,,,
397,PT07M15.00S,2025-01-20T20:26:35.7Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612745,64,73,2025-01-20T20:26:35Z,3930000,False,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
398,PT07M06.00S,2025-01-20T20:29:53.2Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1630578,16.245072273324574,49.754901960784316,1610612745,64,73,2025-01-20T20:29:58Z,3940000,False,1.0,100.0,1,left,MISS A. Sengun 10' turnaround Hook,[1630578],1610612745.0,HOU,turnaround,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),8-16 Center,10.02,Missed,,,,,,,,,,,,,,,,,,
399,PT07M03.00S,2025-01-20T20:29:56.2Z,3,REGULAR,rebound,defensive,[],1641709,,,1610612765,64,73,2025-01-20T20:29:58Z,3950000,False,,,0,,A. Thompson REBOUND (Off:4 Def:5),[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),8-16 Center,,,398.0,,,,,,,,,9.0,5.0,4.0,,,,,,
400,PT06M47.00S,2025-01-20T20:30:11.6Z,3,REGULAR,3pt,Jump Shot,[],1630595,71.17279894875165,78.18627450980392,1610612765,64,76,2025-01-20T20:30:16Z,3960000,False,141.0,218.0,1,right,C. Cunningham 26' 3PT  (26 PTS) (J. Duren 1 AST),"[1630595, 1631105]",1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,Above the Break 3,24+ Right Center,26.0,Made,,,,,,26.0,J. Duren,1631105.0,1.0,,,,,,,,,
402,PT06M29.00S,2025-01-20T20:30:29.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630224,6.258212877792378,45.09803921568628,1610612745,64,76,2025-01-20T20:30:34Z,3980000,False,25.0,6.0,1,left,MISS J. Green driving Layup - blocked,"[1630224, 1631105]",1610612745.0,HOU,driving,,,Green,J. Green,,,,,Restricted Area,0-8 Center,2.53,Missed,,,,,,,,,,,,,,,,,Duren,1631105.0
403,PT06M29.00S,2025-01-20T20:30:29.2Z,3,REGULAR,block,,[],1631105,,,1610612745,64,76,2025-01-20T20:30:31Z,3990000,False,,,0,,J. Duren BLOCK (1 BLK),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
404,PT06M27.00S,2025-01-20T20:30:31.2Z,3,REGULAR,rebound,defensive,[],1630595,,,1610612765,64,76,2025-01-20T20:30:34Z,4000000,False,,,0,,C. Cunningham REBOUND (Off:0 Def:7),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,Restricted Area,0-8 Center,,,402.0,,,,,,,,,7.0,7.0,0.0,,,,,,
405,PT06M24.00S,2025-01-20T20:30:36.9Z,3,REGULAR,foul,personal,['2freethrow'],1641708,,,1610612765,64,76,2025-01-20T20:30:53Z,4010000,False,,,0,,A. Thompson shooting personal FOUL (3 PF) (Thompson 2 FT),"[1641708, 1641709]",1610612745.0,HOU,shooting,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,,,,203054.0,,,,,,,,,,,3.0,0.0,Thompson,1641709.0,,
407,PT06M24.00S,2025-01-20T20:31:03.3Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],1641709,,,1610612765,64,76,2025-01-20T20:31:03Z,4030000,False,,,0,,MISS A. Thompson Free Throw 1 of 2,[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
408,PT06M24.00S,2025-01-20T20:31:03.3Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612765,64,76,2025-01-20T20:31:03Z,4040000,False,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,,,,,407.0,,,,,,,,,,,,,,,,,
409,PT06M24.00S,2025-01-20T20:31:04.4Z,3,REGULAR,substitution,out,[],1630224,,,1610612765,64,76,2025-01-20T20:31:09Z,4050000,False,,,0,,SUB out: J. Green,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
410,PT06M24.00S,2025-01-20T20:31:04.4Z,3,REGULAR,substitution,in,[],1631106,,,1610612765,64,76,2025-01-20T20:31:09Z,4060000,False,,,0,,SUB in: T. Eason,[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,,,,,,,,,,,,,,,,,,,,,,
