actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal
341,PT10M58.00S,2025-02-13T02:49:58.1Z,3,REGULAR,turnover,bad pass,[],1630578,,,1610612745,53,61,2025-02-13T02:50:03Z,3340000,False,,,0,,A. Sengun bad pass TURNOVER (1 TO),"[1630578, 201142]",1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,1.0,Durant,201142.0,,,,,,,,,,,,,,,,,
342,PT10M58.00S,2025-02-13T02:49:58.1Z,3,REGULAR,steal,,[],201142,,,1610612756,53,61,2025-02-13T02:49:59Z,3350000,False,,,0,,K. Durant STEAL (1 STL),[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
343,PT10M43.00S,2025-02-13T02:50:12.9Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],201142,33.590670170827856,59.31372549019608,1610612756,53,64,2025-02-13T02:50:16Z,3360000,False,-47.0,263.0,1,left,K. Durant 26' 3PT  (21 PTS),[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,Above the Break 3,24+ Center,,,,26.74,Made,,,,21.0,,,,,,,,,,,
344,PT10M26.00S,2025-02-13T02:50:30.0Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1641708,91.5407358738502,52.450980392156865,1610612745,55,64,2025-02-13T02:50:33Z,3370000,False,12.0,27.0,1,right,A. Thompson cutting DUNK (11 PTS) (A. Sengun 3 AST),"[1641708, 1630578]",1610612745.0,HOU,cutting,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,,,,2.97,Made,,,,11.0,A. Sengun,1630578.0,3.0,,,,,,,,
346,PT10M15.00S,2025-02-13T02:50:43.4Z,3,REGULAR,foul,personal,[],1628415,,,1610612756,55,64,2025-02-13T02:50:49Z,3390000,False,,,0,,D. Brooks personal FOUL (3 PF),"[1628415, 201142]",1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,2534.0,3.0,0.0,Durant,201142.0,,,
348,PT10M13.00S,2025-02-13T02:50:58.0Z,3,REGULAR,turnover,bad pass,[],201142,,,1610612756,55,64,2025-02-13T02:51:01Z,3410000,False,,,0,,K. Durant bad pass TURNOVER (3 TO),"[201142, 1630578]",1610612756.0,PHX,,,,Durant,K. Durant,,,,,Above the Break 3,24+ Center,3.0,Sengun,1630578.0,,,,,,,,,,,,,,,,,
349,PT10M13.00S,2025-02-13T02:50:58.0Z,3,REGULAR,steal,,[],1630578,,,1610612745,55,64,2025-02-13T02:50:59Z,3420000,False,,,0,,A. Sengun STEAL (1 STL),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
350,PT10M09.00S,2025-02-13T02:51:01.5Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1641708,93.11760840998686,48.03921568627451,1610612745,57,64,2025-02-13T02:51:09Z,3430000,False,-10.0,12.0,1,right,A. Thompson running alley-oop DUNK (13 PTS) (A. Sengun 4 AST),"[1641708, 1630578]",1610612745.0,HOU,running alley-oop,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,,,,1.56,Made,,,,13.0,A. Sengun,1630578.0,4.0,,,,,,,,
352,PT09M47.00S,2025-02-13T02:51:25.4Z,3,REGULAR,foul,personal,['2freethrow'],1630578,,,1610612756,57,64,2025-02-13T02:51:31Z,3450000,False,,,0,,A. Sengun shooting personal FOUL (1 PF) (Richards 2 FT),"[1630578, 1630208]",1610612745.0,HOU,shooting,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1628951.0,1.0,0.0,Richards,1630208.0,,,
354,PT09M47.00S,2025-02-13T02:51:52.6Z,3,REGULAR,freethrow,1 of 2,[],1630208,,,1610612756,57,65,2025-02-13T02:52:33Z,3470000,False,,,0,,N. Richards Free Throw 1 of 2 (7 PTS),[1630208],1610612756.0,PHX,,,,Richards,N. Richards,,,,,,,,,,,Made,,,,7.0,,,,,,,,,,,
356,PT09M47.00S,2025-02-13T02:51:52.6Z,3,REGULAR,freethrow,2 of 2,[],1630208,,,1610612756,57,65,2025-02-13T02:52:33Z,3490000,False,,,0,,MISS N. Richards Free Throw 2 of 2,[1630208],1610612756.0,PHX,,,,Richards,N. Richards,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
358,PT09M47.00S,2025-02-13T02:51:52.6Z,3,REGULAR,rebound,defensive,[],1630578,,,1610612745,57,65,2025-02-13T02:52:33Z,3495000,False,,,0,,A. Sengun REBOUND (Off:2 Def:7),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,356.0,,,,,,,,,,9.0,7.0,2.0
357,PT09M35.00S,2025-02-13T02:52:27.9Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1630578,88.91261498028909,51.9607843137255,1610612745,59,65,2025-02-13T04:31:08Z,3500000,False,10.0,52.0,1,right,A. Sengun driving Hook (6 PTS) (A. Thompson 6 AST),"[1630578, 1641708]",1610612745.0,HOU,driving,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),0-8 Center,,,,5.26,Made,,,,6.0,A. Thompson,1641708.0,6.0,,,,,,,,
359,PT09M24.00S,2025-02-13T02:52:38.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626220,10.200394218134035,50.49019607843137,1610612756,59,65,2025-02-13T02:52:43Z,3510000,False,-2.0,43.0,1,left,MISS R. O'Neale driving floating Shot - blocked,"[1626220, 1630224]",1610612756.0,PHX,driving floating,,,O'Neale,R. O'Neale,,,,,Restricted Area,0-8 Center,,,,4.35,Missed,Green,1630224.0,,,,,,,,,,,,,
360,PT09M24.00S,2025-02-13T02:52:38.9Z,3,REGULAR,block,,[],1630224,,,1610612756,59,65,2025-02-13T02:52:41Z,3520000,False,,,0,,J. Green BLOCK (1 BLK),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
361,PT09M22.00S,2025-02-13T02:52:40.9Z,3,REGULAR,rebound,defensive,[],1631106,,,1610612745,59,65,2025-02-13T02:52:43Z,3530000,False,,,0,,T. Eason REBOUND (Off:2 Def:3),[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,Restricted Area,0-8 Center,,,,,,,,359.0,,,,,,,,,,5.0,3.0,2.0
362,PT09M18.00S,2025-02-13T02:52:45.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1631106,92.72339027595268,57.107843137254896,1610612745,59,65,2025-02-13T02:52:51Z,3540000,False,36.0,16.0,1,right,MISS T. Eason running Layup,[1631106],1610612745.0,HOU,running,,,Eason,T. Eason,,,,,Restricted Area,0-8 Center,,,,3.89,Missed,,,,,,,,,,,,,,,
363,PT09M16.00S,2025-02-13T02:52:47.8Z,3,REGULAR,rebound,offensive,[],1631106,,,1610612745,59,65,2025-02-13T02:52:51Z,3550000,False,,,0,,T. Eason REBOUND (Off:3 Def:3),[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,Restricted Area,0-8 Center,,,,,,,,362.0,,,,,,,,,,6.0,3.0,3.0
364,PT09M14.00S,2025-02-13T02:52:49.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631106,92.06636005256242,50.0,1610612745,61,65,2025-02-13T02:52:56Z,3560000,False,0.0,22.0,1,right,T. Eason putback Layup (14 PTS),[1631106],1610612745.0,HOU,putback,,,Eason,T. Eason,,,,,Restricted Area,0-8 Center,,,,2.21,Made,,,,14.0,,,,,,,,,,,
365,PT09M05.00S,2025-02-13T02:52:59.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626145,10.200394218134035,45.83333333333333,1610612756,61,65,2025-02-13T02:53:07Z,3570000,False,21.0,43.0,1,left,MISS T. Jones driving floating Shot,[1626145],1610612756.0,PHX,driving floating,,,Jones,T. Jones,,,,,In The Paint (Non-RA),0-8 Center,,,,4.81,Missed,,,,,,,,,,,,,,,
366,PT09M04.00S,2025-02-13T02:53:00.2Z,3,REGULAR,rebound,defensive,[],1631106,,,1610612745,61,65,2025-02-13T02:53:07Z,3580000,False,,,0,,T. Eason REBOUND (Off:3 Def:4),[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,365.0,,,,,,,,,,7.0,4.0,3.0
367,PT08M49.00S,2025-02-13T02:53:15.8Z,3,REGULAR,3pt,Jump Shot,[],1630224,66.17936925098554,40.19607843137255,1610612745,61,65,2025-02-13T03:10:24Z,3590000,False,-49.0,265.0,1,right,MISS J. Green 26' pullup 3PT - blocked,"[1630224, 1629626]",1610612745.0,HOU,pullup,,,Green,J. Green,,,,,Above the Break 3,24+ Center,,,,26.99,Missed,Bol,1629626.0,,,,,,,,,,,,,
368,PT08M49.00S,2025-02-13T02:53:15.8Z,3,REGULAR,block,,[],1629626,,,1610612745,61,65,2025-02-13T02:53:19Z,3600000,False,,,0,,B. Bol BLOCK (2 BLK),[1629626],1610612756.0,PHX,,,,Bol,B. Bol,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
369,PT08M48.00S,2025-02-13T02:53:16.8Z,3,REGULAR,rebound,defensive,[],1630208,,,1610612756,61,65,2025-02-13T03:10:24Z,3610000,False,,,0,,N. Richards REBOUND (Off:2 Def:7),[1630208],1610612756.0,PHX,,,,Richards,N. Richards,,,,,Above the Break 3,24+ Center,,,,,,,,367.0,,,,,,,,,,9.0,7.0,2.0
370,PT08M46.00S,2025-02-13T02:53:22.7Z,3,REGULAR,turnover,bad pass,[],1630208,,,1610612756,61,65,2025-02-13T03:10:45Z,3620000,False,,,0,,N. Richards bad pass TURNOVER (1 TO),"[1630208, 1631106]",1610612756.0,PHX,,,,Richards,N. Richards,,,,,Above the Break 3,24+ Center,1.0,Eason,1631106.0,,,,,,,,,,,,,,,,,
371,PT08M46.00S,2025-02-13T02:53:22.7Z,3,REGULAR,steal,,[],1631106,,,1610612745,61,65,2025-02-13T02:53:26Z,3630000,False,,,0,,T. Eason STEAL (2 STL),[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
372,PT08M42.00S,2025-02-13T02:53:26.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1641708,93.38042049934296,48.28431372549019,1610612745,63,65,2025-02-13T03:11:01Z,3640000,False,-9.0,10.0,1,right,A. Thompson Layup (15 PTS) (T. Eason 4 AST),"[1641708, 1631106]",1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,,,,1.3,Made,,,,15.0,T. Eason,1631106.0,4.0,,,,,,,,
374,PT08M18.00S,2025-02-13T02:53:45.0Z,3,REGULAR,turnover,bad pass,[],201142,,,1610612756,63,65,2025-02-13T02:53:48Z,3660000,False,,,0,,K. Durant bad pass TURNOVER (4 TO),"[201142, 1628415]",1610612756.0,PHX,,,,Durant,K. Durant,,,,,Mid-Range,8-16 Left,4.0,Brooks,1628415.0,,,,,,,,,,,,,,,,,
375,PT08M18.00S,2025-02-13T02:53:45.0Z,3,REGULAR,steal,,[],1628415,,,1610612745,63,65,2025-02-13T02:53:46Z,3670000,False,,,0,,D. Brooks STEAL (2 STL),[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
376,PT08M12.00S,2025-02-13T02:53:51.4Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1628415,77.87450722733246,93.62745098039215,1610612745,66,65,2025-02-13T02:54:08Z,3680000,False,218.0,155.0,1,right,D. Brooks 26' 3PT running (10 PTS) (A. Thompson 7 AST),"[1628415, 1641708]",1610612745.0,HOU,running,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Right Center,,,,26.79,Made,,,,10.0,A. Thompson,1641708.0,7.0,,,,,,,,
378,PT08M11.00S,2025-02-13T02:53:56.8Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612756,66,65,2025-02-13T02:53:56Z,3700000,False,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
379,PT08M11.00S,2025-02-13T02:56:07.2Z,3,REGULAR,substitution,out,[],1629626,,,1610612756,66,65,2025-02-13T02:56:34Z,3710000,False,,,0,,SUB out: B. Bol,[1629626],1610612756.0,PHX,,,,Bol,B. Bol,,,,,,,,,,,,,,,,,,,,,,,,,,
380,PT08M11.00S,2025-02-13T02:56:07.2Z,3,REGULAR,substitution,in,[],1631102,,,1610612756,66,65,2025-02-13T02:56:34Z,3720000,False,,,0,,SUB in: T. Washington Jr.,[1631102],1610612756.0,PHX,,,,Washington Jr.,T. Washington Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
381,PT07M49.00S,2025-02-13T02:57:07.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626145,6.1268068331143235,45.09803921568628,1610612756,66,67,2025-02-13T02:57:12Z,3730000,False,25.0,5.0,1,left,T. Jones driving reverse Layup (5 PTS),[1626145],1610612756.0,PHX,driving reverse,,,Jones,T. Jones,,,,,Restricted Area,0-8 Center,,,,2.5,Made,,,,5.0,,,,,,,,,,,
382,PT07M22.00S,2025-02-13T02:57:34.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628415,89.17542706964521,39.21568627450981,1610612745,66,67,2025-02-13T02:57:41Z,3740000,False,-54.0,49.0,1,right,MISS D. Brooks 7' driving Layup - blocked,"[1628415, 1630208]",1610612745.0,HOU,driving,,,Brooks,D. Brooks,,,,,In The Paint (Non-RA),0-8 Center,,,,7.3,Missed,Richards,1630208.0,,,,,,,,,,,,,
383,PT07M22.00S,2025-02-13T02:57:34.1Z,3,REGULAR,block,,[],1630208,,,1610612745,66,67,2025-02-13T02:57:37Z,3750000,False,,,0,,N. Richards BLOCK (2 BLK),[1630208],1610612756.0,PHX,,,,Richards,N. Richards,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
384,PT07M19.00S,2025-02-13T02:57:37.1Z,3,REGULAR,rebound,offensive,[],1630224,,,1610612745,66,67,2025-02-13T02:57:41Z,3760000,False,,,0,,J. Green REBOUND (Off:2 Def:1),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,382.0,,,,,,,,,,3.0,1.0,2.0
385,PT07M16.00S,2025-02-13T02:57:40.8Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],1630224,75.90341655716163,29.166666666666668,1610612745,66,67,2025-02-13T02:57:45Z,3770000,False,-104.0,174.0,1,right,MISS J. Green 20' Jump Shot,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,Mid-Range,16-24 Left Center,,,,20.28,Missed,,,,,,,,,,,,,,,
386,PT07M13.00S,2025-02-13T02:57:43.8Z,3,REGULAR,rebound,defensive,[],1631102,,,1610612756,66,67,2025-02-13T02:57:45Z,3780000,False,,,0,,T. Washington Jr. REBOUND (Off:0 Def:3),[1631102],1610612756.0,PHX,,,,Washington Jr.,T. Washington Jr.,,,,,Mid-Range,16-24 Left Center,,,,,,,,385.0,,,,,,,,,,3.0,3.0,0.0
387,PT07M13.00S,2025-02-13T02:57:43.4Z,3,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",201142,5.338370565045992,50.73529411764706,1610612756,66,69,2025-02-13T03:06:36Z,3790000,False,-4.0,-2.0,1,left,K. Durant running DUNK (23 PTS) (T. Washington Jr. 1 AST),"[201142, 1631102]",1610612756.0,PHX,running,,,Durant,K. Durant,,,,,Restricted Area,0-8 Center,,,,0.44,Made,,,,23.0,T. Washington Jr.,1631102.0,1.0,,,,,,,,
388,PT07M05.00S,2025-02-13T02:57:51.4Z,3,REGULAR,3pt,Jump Shot,[],1630224,73.9323258869908,16.666666666666664,1610612745,69,69,2025-02-13T02:57:55Z,3800000,False,-167.0,193.0,1,right,J. Green 25' 3PT  (17 PTS) (A. Sengun 5 AST),"[1630224, 1630578]",1610612745.0,HOU,,,,Green,J. Green,,,,,Above the Break 3,24+ Left Center,,,,25.46,Made,,,,17.0,A. Sengun,1630578.0,5.0,,,,,,,,
390,PT06M44.00S,2025-02-13T02:58:12.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201142,14.011169513797633,49.01960784313725,1610612756,69,69,2025-02-13T02:58:19Z,3820000,False,5.0,79.0,1,left,MISS K. Durant 7' turnaround fadeaway Shot,[201142],1610612756.0,PHX,turnaround fadeaway,,,Durant,K. Durant,,,,,In The Paint (Non-RA),0-8 Center,,,,7.94,Missed,,,,,,,,,,,,,,,
391,PT06M40.00S,2025-02-13T02:58:16.3Z,3,REGULAR,rebound,defensive,[],1641708,,,1610612745,69,69,2025-02-13T02:58:19Z,3830000,False,,,0,,A. Thompson REBOUND (Off:1 Def:3),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,390.0,,,,,,,,,,4.0,3.0,1.0
392,PT06M34.00S,2025-02-13T02:58:27.8Z,3,REGULAR,foul,personal,['2freethrow'],1630208,,,1610612745,69,69,2025-02-13T02:58:36Z,3840000,False,,,0,,N. Richards shooting personal FOUL (1 PF) (Sengun 2 FT),"[1630208, 1630578]",1610612756.0,PHX,shooting,,,Richards,N. Richards,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1628951.0,1.0,0.0,Sengun,1630578.0,,,
394,PT06M34.00S,2025-02-13T02:58:58.4Z,3,REGULAR,freethrow,1 of 2,[],1630578,,,1610612745,70,69,2025-02-13T02:59:23Z,3860000,False,,,0,,A. Sengun Free Throw 1 of 2 (7 PTS),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,Made,,,,7.0,,,,,,,,,,,
395,PT06M34.00S,2025-02-13T02:58:58.4Z,3,REGULAR,freethrow,2 of 2,[],1630578,,,1610612745,70,69,2025-02-13T02:59:23Z,3870000,False,,,0,,MISS A. Sengun Free Throw 2 of 2,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
396,PT06M34.00S,2025-02-13T02:58:58.4Z,3,REGULAR,rebound,defensive,[],1626145,,,1610612756,70,69,2025-02-13T02:59:23Z,3880000,False,,,0,,T. Jones REBOUND (Off:1 Def:2),[1626145],1610612756.0,PHX,,,,Jones,T. Jones,,,,,,,,,,,,,,395.0,,,,,,,,,,3.0,2.0,1.0
397,PT06M20.00S,2025-02-13T02:59:30.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630208,5.732588699080158,48.77450980392157,1610612756,70,71,2025-02-13T02:59:36Z,3890000,False,6.0,1.0,1,left,N. Richards reverse Layup (9 PTS) (K. Durant 7 AST),"[1630208, 201142]",1610612756.0,PHX,reverse,,,Richards,N. Richards,,,,,Restricted Area,0-8 Center,,,,0.63,Made,,,,9.0,K. Durant,201142.0,7.0,,,,,,,,
399,PT06M03.00S,2025-02-13T02:59:48.4Z,3,REGULAR,3pt,Jump Shot,[],1628415,87.20433639947439,95.34313725490196,1610612745,70,71,2025-02-13T02:59:54Z,3910000,False,227.0,68.0,1,right,MISS D. Brooks 3PT,[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,Right Corner 3,24+ Right,,,,23.66,Missed,,,,,,,,,,,,,,,
400,PT06M02.00S,2025-02-13T02:59:49.4Z,3,REGULAR,rebound,defensive,[],1630208,,,1610612756,70,71,2025-02-13T02:59:54Z,3920000,False,,,0,,N. Richards REBOUND (Off:2 Def:8),[1630208],1610612756.0,PHX,,,,Richards,N. Richards,,,,,Right Corner 3,24+ Right,,,,,,,,399.0,,,,,,,,,,10.0,8.0,2.0
401,PT05M45.00S,2025-02-13T03:00:06.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201142,11.514454664914586,37.254901960784316,1610612756,70,73,2025-02-13T03:08:15Z,3930000,False,64.0,56.0,1,left,K. Durant 8' driving floating bank Jump Shot (25 PTS),[201142],1610612756.0,PHX,driving floating bank,,,Durant,K. Durant,,,,,In The Paint (Non-RA),8-16 Right,,,,8.46,Made,,,,25.0,,,,,,,,,,,
402,PT05M45.00S,2025-02-13T03:00:09.3Z,3,REGULAR,foul,personal,['1freethrow'],1631106,,,1610612756,70,73,2025-02-13T03:00:30Z,3940000,False,,,0,,T. Eason shooting personal FOUL (1 PF) (Durant 1 FT),"[1631106, 201142]",1610612745.0,HOU,shooting,,,Eason,T. Eason,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,1628481.0,1.0,0.0,Durant,201142.0,,,
404,PT05M45.00S,2025-02-13T03:00:23.2Z,3,REGULAR,substitution,out,[],1641708,,,1610612756,70,73,2025-02-13T03:00:30Z,3960000,False,,,0,,SUB out: A. Thompson,[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
405,PT05M45.00S,2025-02-13T03:00:23.2Z,3,REGULAR,substitution,out,[],1630578,,,1610612756,70,73,2025-02-13T03:00:30Z,3970000,False,,,0,,SUB out: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,,
406,PT05M45.00S,2025-02-13T03:00:23.2Z,3,REGULAR,substitution,in,[],203500,,,1610612756,70,73,2025-02-13T03:00:30Z,3980000,False,,,0,,SUB in: S. Adams,[203500],1610612745.0,HOU,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,,,
407,PT05M45.00S,2025-02-13T03:00:23.2Z,3,REGULAR,substitution,in,[],1641715,,,1610612756,70,73,2025-02-13T03:00:30Z,3990000,False,,,0,,SUB in: C. Whitmore,[1641715],1610612745.0,HOU,,,,Whitmore,C. Whitmore,,,,,,,,,,,,,,,,,,,,,,,,,,
408,PT05M45.00S,2025-02-13T03:00:50.2Z,3,REGULAR,freethrow,1 of 1,[],201142,,,1610612756,70,74,2025-02-13T03:00:50Z,4000000,False,,,0,,K. Durant Free Throw 1 of 1 (26 PTS),[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,,,,,,,Made,,,,26.0,,,,,,,,,,,
409,PT05M33.00S,2025-02-13T03:01:05.0Z,3,REGULAR,3pt,Jump Shot,[],1631106,72.35545335085413,82.35294117647058,1610612745,73,74,2025-02-13T03:01:10Z,4010000,False,162.0,207.0,1,right,T. Eason 26' 3PT  (17 PTS) (J. Green 3 AST),"[1631106, 1630224]",1610612745.0,HOU,,,,Eason,T. Eason,,,,,Above the Break 3,24+ Right Center,,,,26.3,Made,,,,17.0,J. Green,1630224.0,3.0,,,,,,,,
411,PT05M14.00S,2025-02-13T03:01:25.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631102,8.09789750328515,41.42156862745098,1610612756,73,76,2025-02-13T03:01:30Z,4030000,False,43.0,24.0,1,left,T. Washington Jr. driving floating bank Jump Shot (11 PTS),[1631102],1610612756.0,PHX,driving floating bank,,,Washington Jr.,T. Washington Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,4.9,Made,,,,11.0,,,,,,,,,,,
412,PT05M01.00S,2025-02-13T03:01:37.6Z,3,REGULAR,3pt,Jump Shot,[],1630224,66.44218134034165,37.745098039215684,1610612745,73,76,2025-02-13T03:10:08Z,4040000,False,-61.0,263.0,1,right,MISS J. Green 27' pullup 3PT,[1630224],1610612745.0,HOU,pullup,,,Green,J. Green,,,,,Above the Break 3,24+ Center,,,,27.0,Missed,,,,,,,,,,,,,,,
413,PT04M57.00S,2025-02-13T03:01:41.6Z,3,REGULAR,rebound,offensive,[],203500,,,1610612745,73,76,2025-02-13T03:01:42Z,4050000,False,,,0,,S. Adams REBOUND (Off:1 Def:1),[203500],1610612745.0,HOU,,,,Adams,S. Adams,,,,,Above the Break 3,24+ Center,,,,,,,,412.0,,,,,,,,,,2.0,1.0,1.0
414,PT04M57.00S,2025-02-13T03:01:41.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203500,94.40999984741211,50.0,1610612745,73,76,2025-02-13T03:01:41Z,4060000,False,0.0,0.0,1,right,MISS S. Adams tip Layup,[203500],1610612745.0,HOU,tip,,,Adams,S. Adams,,,,,Mid-Range,8-16 Left,,,,0.0,Missed,,,,,,,,,,,,,,,
415,PT04M57.00S,2025-02-13T03:01:42.5Z,3,REGULAR,rebound,offensive,[],203500,,,1610612745,73,76,2025-02-13T03:01:42Z,4070000,False,,,0,,S. Adams REBOUND (Off:2 Def:1),[203500],1610612745.0,HOU,,,,Adams,S. Adams,,,,,Mid-Range,8-16 Left,,,,,,,,414.0,,,,,,,,,,3.0,1.0,2.0
416,PT04M57.00S,2025-02-13T03:01:42.5Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",203500,94.40999984741211,50.0,1610612745,73,76,2025-02-13T03:01:45Z,4080000,False,0.0,0.0,1,right,MISS S. Adams tip Layup,[203500],1610612745.0,HOU,tip,,,Adams,S. Adams,,,,,Restricted Area,0-8 Center,,,,0.0,Missed,,,,,,,,,,,,,,,
417,PT04M57.00S,2025-02-13T03:01:42.5Z,3,REGULAR,rebound,offensive,[],203500,,,1610612745,73,76,2025-02-13T03:01:45Z,4090000,False,,,0,,S. Adams REBOUND (Off:3 Def:1),[203500],1610612745.0,HOU,,,,Adams,S. Adams,,,,,Restricted Area,0-8 Center,,,,,,,,416.0,,,,,,,,,,4.0,1.0,3.0
418,PT04M55.00S,2025-02-13T03:01:43.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203500,94.40999984741211,50.0,1610612745,75,76,2025-02-13T03:01:43Z,4100000,False,0.0,0.0,1,right,S. Adams tip Layup (2 PTS),[203500],1610612745.0,HOU,tip,,,Adams,S. Adams,,,,,Mid-Range,8-16 Left,,,,0.0,Made,,,,2.0,,,,,,,,,,,
419,PT04M46.00S,2025-02-13T03:01:52.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626145,17.0335085413929,50.0,1610612756,75,78,2025-02-13T03:01:57Z,4110000,False,0.0,108.0,1,left,T. Jones 10' driving floating Jump Shot (7 PTS),[1626145],1610612756.0,PHX,driving floating,,,Jones,T. Jones,,,,,In The Paint (Non-RA),8-16 Center,,,,10.76,Made,,,,7.0,,,,,,,,,,,
