actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
336,PT01M25.00S,2025-04-03T01:09:05.6Z,2,REGULAR,foul,personal,"['inpenalty', '3freethrow']",1631106,,,1610612762,64,42,2025-04-03T01:09:24Z,3290000,False,,,0,,T. Eason shooting personal FOUL (2 PF) (Sensabaugh 3 FT),"[1631106, 1641729]",1610612745.0,HOU,shooting,,,Eason,T. Eason,,,,,Right Corner 3,24+ Right,,,,,,,1146.0,,,,,,,,,,2.0,0.0,Sensabaugh,1641729.0
338,PT01M25.00S,2025-04-03T01:09:39.5Z,2,REGULAR,freethrow,1 of 3,[],1641729,,,1610612762,64,42,2025-04-03T01:09:39Z,3310000,False,,,0,,MISS B. Sensabaugh Free Throw 1 of 3,[1641729],1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
339,PT01M25.00S,2025-04-03T01:09:39.5Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612762,64,42,2025-04-03T01:09:39Z,3320000,False,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,,,,338.0,,,,,,,,,,,,,,,,,
340,PT01M25.00S,2025-04-03T01:09:55.4Z,2,REGULAR,freethrow,2 of 3,[],1641729,,,1610612762,64,43,2025-04-03T01:09:55Z,3330000,False,,,0,,B. Sensabaugh Free Throw 2 of 3 (7 PTS),[1641729],1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,,,,Made,,,,,,7.0,,,,,,,,,,,,
341,PT01M25.00S,2025-04-03T01:10:08.9Z,2,REGULAR,freethrow,3 of 3,[],1641729,,,1610612762,64,44,2025-04-03T01:10:08Z,3340000,False,,,0,,B. Sensabaugh Free Throw 3 of 3 (8 PTS),[1641729],1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,,,,Made,,,,,,8.0,,,,,,,,,,,,
342,PT01M04.00S,2025-04-03T01:10:31.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628415,17.296320630749015,36.51960784313725,1610612745,66,44,2025-04-03T01:10:37Z,3350000,False,67.0,110.0,1,left,D. Brooks 12' turnaround fadeaway Jump Shot (14 PTS),[1628415],1610612745.0,HOU,turnaround fadeaway,,,Brooks,D. Brooks,,,,,In The Paint (Non-RA),8-16 Right,12.91,Made,,,,,,14.0,,,,,,,,,,,,
343,PT00M56.40S,2025-04-03T01:10:39.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642271,93.38042049934296,63.725490196078425,1610612762,66,46,2025-04-03T01:10:45Z,3360000,False,69.0,10.0,1,right,K. Filipowski 6' floating Jump Shot (4 PTS) (C. Sexton 1 AST),"[1642271, 1629012]",1610612762.0,UTA,floating,,,Filipowski,K. Filipowski,,,,,In The Paint (Non-RA),0-8 Center,6.93,Made,,,,,,4.0,C. Sexton,1629012.0,1.0,,,,,,,,,
345,PT00M48.90S,2025-04-03T01:10:50.0Z,2,REGULAR,3pt,Jump Shot,[],1628415,22.158344283837057,8.333333333333332,1610612745,69,46,2025-04-03T01:10:57Z,3380000,False,208.0,156.0,1,left,D. Brooks 26' 3PT  (17 PTS) (A. Thompson 3 AST),"[1628415, 1641708]",1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Right Center,26.01,Made,,,,,,17.0,A. Thompson,1641708.0,3.0,,,,,,,,,
347,PT00M37.80S,2025-04-03T01:11:04.6Z,2,REGULAR,3pt,Jump Shot,[],1642271,80.1084099868594,94.36274509803921,1610612762,69,46,2025-04-03T01:11:13Z,3400000,False,222.0,134.0,1,right,MISS K. Filipowski 25' 3PT,[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,Above the Break 3,24+ Right Center,25.94,Missed,,,,,,,,,,,,,,,,,,
348,PT00M36.70S,2025-04-03T01:11:05.7Z,2,REGULAR,rebound,defensive,[],1631106,,,1610612745,69,46,2025-04-03T01:11:13Z,3410000,False,,,0,,T. Eason REBOUND (Off:0 Def:4),[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,Above the Break 3,24+ Right Center,,,347.0,4.0,4.0,0.0,,,,,,,,,,,,,,
349,PT00M32.30S,2025-04-03T01:11:11.9Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1642268,,,1610612745,69,46,2025-04-03T01:11:28Z,3420000,False,,,0,,I. Collier shooting personal FOUL (2 PF) (Thompson 2 FT),"[1642268, 1641708]",1610612762.0,UTA,shooting,,,Collier,I. Collier,,,,,Restricted Area,0-8 Center,,,,,,,1626301.0,,,,,,,,,,2.0,0.0,Thompson,1641708.0
351,PT00M32.30S,2025-04-03T01:11:41.0Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],1641708,,,1610612745,69,46,2025-04-03T01:11:41Z,3440000,False,,,0,,MISS A. Thompson Free Throw 1 of 2,[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
352,PT00M32.30S,2025-04-03T01:11:41.0Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612745,69,46,2025-04-03T01:11:41Z,3450000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,,,351.0,,,,,,,,,,,,,,,,,
353,PT00M32.30S,2025-04-03T01:11:41.7Z,2,REGULAR,substitution,out,[],1630224,,,1610612745,69,46,2025-04-03T01:11:50Z,3460000,False,,,0,,SUB out: J. Green,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
354,PT00M32.30S,2025-04-03T01:11:41.7Z,2,REGULAR,substitution,out,[],1631106,,,1610612745,69,46,2025-04-03T01:11:50Z,3470000,False,,,0,,SUB out: T. Eason,[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,,,,,,,,,,,,,,,,,,,,,,
355,PT00M32.30S,2025-04-03T01:11:41.7Z,2,REGULAR,substitution,in,[],1628988,,,1610612745,69,46,2025-04-03T01:11:50Z,3480000,False,,,0,,SUB in: A. Holiday,[1628988],1610612745.0,HOU,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
356,PT00M32.30S,2025-04-03T01:11:41.7Z,2,REGULAR,substitution,in,[],1631095,,,1610612745,69,46,2025-04-03T01:11:50Z,3490000,False,,,0,,SUB in: J. Smith Jr.,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
357,PT00M32.30S,2025-04-03T01:12:00.8Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],1641708,,,1610612745,70,46,2025-04-03T01:12:00Z,3500000,False,,,0,,A. Thompson Free Throw 2 of 2 (5 PTS),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,Made,,,,,,5.0,,,,,,,,,,,,
358,PT00M08.30S,2025-04-03T01:12:29.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629012,83.78777923784494,62.5,1610612762,70,46,2025-04-03T01:12:59Z,3510000,False,62.0,100.0,1,right,MISS C. Sexton 11' floating Shot,[1629012],1610612762.0,UTA,floating,,,Sexton,C. Sexton,,,,,In The Paint (Non-RA),8-16 Right,11.78,Missed,,,,,,,,,,,,,,,,,,
359,PT00M07.80S,2025-04-03T01:12:30.2Z,2,REGULAR,rebound,offensive,[],1642271,,,1610612762,70,46,2025-04-03T01:14:06Z,3520000,False,,,0,,K. Filipowski REBOUND (Off:2 Def:6),[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,In The Paint (Non-RA),8-16 Right,,,358.0,8.0,6.0,2.0,,,,,,,,,,,,,,
360,PT00M07.70S,2025-04-03T01:12:33.0Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1642271,94.40999984741211,50.0,1610612762,70,46,2025-04-03T01:16:08Z,3530000,False,0.0,0.0,1,right,MISS K. Filipowski tip Layup,[1642271],1610612762.0,UTA,tip,,,Filipowski,K. Filipowski,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
361,PT00M06.70S,2025-04-03T01:12:34.0Z,2,REGULAR,rebound,offensive,[],1630548,,,1610612762,70,46,2025-04-03T01:16:08Z,3540000,False,,,0,,J. Juzang REBOUND (Off:1 Def:0),[1630548],1610612762.0,UTA,,,,Juzang,J. Juzang,,,,,Restricted Area,0-8 Center,,,360.0,1.0,0.0,1.0,,,,,,,,,,,,,,
362,PT00M06.70S,2025-04-03T01:12:34.1Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1630548,94.40999984741211,50.0,1610612762,70,46,2025-04-03T01:16:18Z,3550000,False,0.0,0.0,1,right,MISS J. Juzang tip Layup,[1630548],1610612762.0,UTA,tip,,,Juzang,J. Juzang,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
363,PT00M05.80S,2025-04-03T01:12:35.0Z,2,REGULAR,rebound,defensive,[],1630578,,,1610612745,70,46,2025-04-03T01:16:25Z,3560000,False,,,0,,A. Sengun REBOUND (Off:1 Def:5),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,,,362.0,6.0,5.0,1.0,,,,,,,,,,,,,,
364,PT00M00.00S,2025-04-03T01:12:42.7Z,2,REGULAR,3pt,Jump Shot,[],1628988,46.73127463863337,93.87254901960785,1610612745,70,46,2025-04-03T01:55:14Z,3570000,False,-219.0,387.0,1,left,MISS A. Holiday 44' pullup 3PT,[1628988],1610612745.0,HOU,pullup,,,Holiday,A. Holiday,,,,,Above the Break 3,24+ Left Center,44.47,Missed,,,,,,,,,,,,,,,,,,
365,PT00M00.00S,2025-04-03T01:12:42.7Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612745,70,46,2025-04-03T01:12:56Z,3580000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,Above the Break 3,24+ Left Center,,,364.0,,,,,,,,,,,,,,,,,
366,PT00M00.00S,2025-04-03T01:12:51.9Z,2,REGULAR,period,end,[],0,,,1610612745,70,46,2025-04-03T01:12:51Z,3590000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
367,PT12M00.00S,2025-04-03T01:27:33.5Z,3,REGULAR,substitution,out,['startperiod'],1628988,,,1610612745,70,46,2025-04-03T01:27:56Z,3600000,False,,,0,,SUB out: A. Holiday,[1628988],1610612745.0,HOU,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
368,PT12M00.00S,2025-04-03T01:27:33.5Z,3,REGULAR,substitution,out,['startperiod'],1631095,,,1610612745,70,46,2025-04-03T01:27:56Z,3610000,False,,,0,,SUB out: J. Smith Jr.,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
369,PT12M00.00S,2025-04-03T01:27:33.5Z,3,REGULAR,substitution,out,['startperiod'],1630548,,,1610612745,70,46,2025-04-03T01:27:56Z,3620000,False,,,0,,SUB out: J. Juzang,[1630548],1610612762.0,UTA,,,,Juzang,J. Juzang,,,,,,,,,,,,,,,,,,,,,,,,,,
370,PT12M00.00S,2025-04-03T01:27:33.5Z,3,REGULAR,substitution,in,['startperiod'],1631106,,,1610612745,70,46,2025-04-03T01:27:56Z,3630000,False,,,0,,SUB in: T. Eason,[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,,,,,,,,,,,,,,,,,,,,,,
371,PT12M00.00S,2025-04-03T01:27:33.5Z,3,REGULAR,substitution,in,['startperiod'],1630224,,,1610612745,70,46,2025-04-03T01:27:56Z,3640000,False,,,0,,SUB in: J. Green,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
372,PT12M00.00S,2025-04-03T01:27:33.5Z,3,REGULAR,substitution,in,['startperiod'],1631117,,,1610612745,70,46,2025-04-03T01:27:56Z,3650000,False,,,0,,SUB in: W. Kessler,[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,,,,,,,,,,,,,,,,,,,,,,
373,PT12M00.00S,2025-04-03T01:28:15.9Z,3,REGULAR,period,start,[],0,,,1610612745,70,46,2025-04-03T01:28:15Z,3660000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
374,PT11M49.00S,2025-04-03T01:28:26.3Z,3,REGULAR,2pt,Jump Shot,[],1641708,78.40013140604468,45.34313725490196,1610612745,72,46,2025-04-03T01:28:32Z,3670000,False,-23.0,151.0,1,right,A. Thompson 15' pullup Jump Shot (7 PTS),[1641708],1610612745.0,HOU,pullup,,,Thompson,A. Thompson,,,,,Mid-Range,8-16 Center,15.23,Made,,,,,,7.0,,,,,,,,,,,,
375,PT11M28.00S,2025-04-03T01:28:49.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631117,6.652431011826544,55.14705882352941,1610612762,72,48,2025-04-03T01:28:56Z,3680000,False,-26.0,10.0,1,left,W. Kessler reverse Layup (3 PTS) (C. Sexton 2 AST),"[1631117, 1629012]",1610612762.0,UTA,reverse,,,Kessler,W. Kessler,,,,,Restricted Area,0-8 Center,2.76,Made,,,,,,3.0,C. Sexton,1629012.0,2.0,,,,,,,,,
377,PT11M28.00S,2025-04-03T01:28:51.9Z,3,REGULAR,foul,personal,['1freethrow'],1630578,,,1610612762,72,48,2025-04-03T01:29:07Z,3700000,False,,,0,,A. Sengun shooting personal FOUL (2 PF) (Kessler 1 FT),"[1630578, 1631117]",1610612745.0,HOU,shooting,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,,,,,,,1199.0,,,,,,,,,,2.0,0.0,Kessler,1631117.0
379,PT11M28.00S,2025-04-03T01:29:18.8Z,3,REGULAR,freethrow,1 of 1,[],1631117,,,1610612762,72,48,2025-04-03T01:29:23Z,3720000,False,,,0,,MISS W. Kessler Free Throw 1 of 1,[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
380,PT11M27.00S,2025-04-03T01:29:19.8Z,3,REGULAR,rebound,defensive,[],1630578,,,1610612745,72,48,2025-04-03T01:29:23Z,3730000,False,,,0,,A. Sengun REBOUND (Off:1 Def:6),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,379.0,7.0,6.0,1.0,,,,,,,,,,,,,,
381,PT11M19.00S,2025-04-03T01:29:26.5Z,3,REGULAR,3pt,Jump Shot,[],1631106,77.7431011826544,89.2156862745098,1610612745,75,48,2025-04-03T01:29:31Z,3740000,False,196.0,157.0,1,right,T. Eason 25' 3PT  (9 PTS) (A. Thompson 4 AST),"[1631106, 1641708]",1610612745.0,HOU,,,,Eason,T. Eason,,,,,Above the Break 3,24+ Right Center,25.1,Made,,,,,,9.0,A. Thompson,1641708.0,4.0,,,,,,,,,
383,PT11M02.00S,2025-04-03T01:29:43.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629012,10.33180026281209,53.67647058823529,1610612762,75,48,2025-04-03T01:29:50Z,3760000,False,-18.0,45.0,1,left,MISS C. Sexton driving Layup - blocked,"[1629012, 1630578]",1610612762.0,UTA,driving,,,Sexton,C. Sexton,,,,,In The Paint (Non-RA),0-8 Center,4.82,Missed,,,,,,,,,,Sengun,1630578.0,,,,,,,
384,PT11M02.00S,2025-04-03T01:29:43.1Z,3,REGULAR,block,,[],1630578,,,1610612762,75,48,2025-04-03T01:29:45Z,3770000,False,,,0,,A. Sengun BLOCK (1 BLK),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
385,PT11M02.00S,2025-04-03T01:29:43.1Z,3,REGULAR,rebound,defensive,[],1631106,,,1610612745,75,48,2025-04-03T01:29:50Z,3780000,False,,,0,,T. Eason REBOUND (Off:0 Def:5),[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,In The Paint (Non-RA),0-8 Center,,,383.0,5.0,5.0,0.0,,,,,,,,,,,,,,
386,PT10M57.00S,2025-04-03T01:29:48.8Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1628415,71.43561103810775,78.18627450980392,1610612745,75,48,2025-04-03T01:29:57Z,3790000,False,141.0,216.0,1,right,MISS D. Brooks 25' running 3PT,[1628415],1610612745.0,HOU,running,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Right Center,25.79,Missed,,,,,,,,,,,,,,,,,,
387,PT10M55.00S,2025-04-03T01:29:50.8Z,3,REGULAR,rebound,defensive,[],1642268,,,1610612762,75,48,2025-04-03T01:29:57Z,3800000,False,,,0,,I. Collier REBOUND (Off:0 Def:2),[1642268],1610612762.0,UTA,,,,Collier,I. Collier,,,,,Above the Break 3,24+ Right Center,,,386.0,2.0,2.0,0.0,,,,,,,,,,,,,,
388,PT10M42.00S,2025-04-03T01:30:03.5Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1631117,8.229303547963205,49.26470588235294,1610612762,75,50,2025-04-03T01:30:08Z,3810000,False,4.0,25.0,1,left,W. Kessler cutting DUNK (5 PTS) (B. Sensabaugh 2 AST),"[1631117, 1641729]",1610612762.0,UTA,cutting,,,Kessler,W. Kessler,,,,,Restricted Area,0-8 Center,2.52,Made,,,,,,5.0,B. Sensabaugh,1641729.0,2.0,,,,,,,,,
390,PT10M17.00S,2025-04-03T01:30:28.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630224,94.1688567674113,56.372549019607845,1610612745,77,50,2025-04-03T01:30:33Z,3830000,False,32.0,2.0,1,right,J. Green driving Layup (16 PTS),[1630224],1610612745.0,HOU,driving,,,Green,J. Green,,,,,Restricted Area,0-8 Center,3.2,Made,,,,,,16.0,,,,,,,,,,,,
392,PT10M03.00S,2025-04-03T01:30:42.3Z,3,REGULAR,turnover,lost ball,[],1629012,,,1610612762,77,50,2025-04-03T01:30:47Z,3850000,False,,,0,,C. Sexton lost ball TURNOVER (1 TO),"[1629012, 1630224]",1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,1.0,Green,1630224.0,,,,
393,PT10M03.00S,2025-04-03T01:30:42.3Z,3,REGULAR,steal,,[],1630224,,,1610612745,77,50,2025-04-03T01:30:44Z,3860000,False,,,0,,J. Green STEAL (1 STL),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
394,PT09M59.00S,2025-04-03T01:30:46.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1631106,91.80354796320631,51.225490196078425,1610612745,79,50,2025-04-03T01:30:51Z,3870000,False,6.0,25.0,1,right,T. Eason running finger roll Layup (11 PTS),[1631106],1610612745.0,HOU,running finger roll,,,Eason,T. Eason,,,,,Restricted Area,0-8 Center,2.52,Made,,,,,,11.0,,,,,,,,,,,,
395,PT09M39.00S,2025-04-03T01:31:06.1Z,3,REGULAR,3pt,Jump Shot,[],1642268,33.85348226018397,48.28431372549019,1610612762,79,50,2025-04-03T01:31:13Z,3880000,False,9.0,266.0,1,left,MISS I. Collier 26' 3PT,[1642268],1610612762.0,UTA,,,,Collier,I. Collier,,,,,Above the Break 3,24+ Center,26.58,Missed,,,,,,,,,,,,,,,,,,
396,PT09M38.00S,2025-04-03T01:31:07.1Z,3,REGULAR,rebound,defensive,[],1630578,,,1610612745,79,50,2025-04-03T01:31:13Z,3890000,False,,,0,,A. Sengun REBOUND (Off:1 Def:7),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Above the Break 3,24+ Center,,,395.0,8.0,7.0,1.0,,,,,,,,,,,,,,
397,PT09M30.00S,2025-04-03T01:31:15.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628415,93.24901445466492,48.28431372549019,1610612745,81,50,2025-04-03T01:32:04Z,3900000,False,-9.0,11.0,1,right,D. Brooks Layup (19 PTS) (A. Thompson 5 AST),"[1628415, 1641708]",1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,Restricted Area,0-8 Center,1.4,Made,,,,,,19.0,A. Thompson,1641708.0,5.0,,,,,,,,,
399,PT09M13.00S,2025-04-03T01:31:34.5Z,3,REGULAR,turnover,out-of-bounds,[],1642271,,,1610612762,81,50,2025-04-03T01:31:41Z,3920000,False,,,0,,K. Filipowski bad pass out-of-bounds TURNOVER (1 TO),[1642271],1610612762.0,UTA,bad pass,,,Filipowski,K. Filipowski,,,,,Mid-Range,16-24 Right,,,,,,,1146.0,,,,,,,1.0,,,,,,
400,PT09M01.00S,2025-04-03T01:31:57.8Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1628415,79.84559789750328,8.333333333333332,1610612745,81,50,2025-04-03T01:32:07Z,3930000,False,-208.0,137.0,1,right,MISS D. Brooks 24' 3PT,[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Left Center,24.93,Missed,,,,,,,,,,,,,,,,,,
401,PT09M00.00S,2025-04-03T01:31:58.8Z,3,REGULAR,rebound,offensive,[],1631106,,,1610612745,81,50,2025-04-03T01:32:07Z,3940000,False,,,0,,T. Eason REBOUND (Off:1 Def:5),[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,Above the Break 3,24+ Left Center,,,400.0,6.0,5.0,1.0,,,,,,,,,,,,,,
402,PT08M53.00S,2025-04-03T01:32:06.7Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1630224,74.32654402102497,85.04901960784314,1610612745,84,50,2025-04-03T01:32:10Z,3950000,False,175.0,189.0,1,right,J. Green 25' 3PT  (19 PTS) (A. Sengun 8 AST),"[1630224, 1630578]",1610612745.0,HOU,,,,Green,J. Green,,,,,Above the Break 3,24+ Right Center,25.76,Made,,,,,,19.0,A. Sengun,1630578.0,8.0,,,,,,,,,
404,PT08M24.00S,2025-04-03T01:32:34.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642268,13.61695137976347,41.17647058823529,1610612762,84,52,2025-04-03T01:32:39Z,3970000,False,44.0,75.0,1,left,I. Collier 8' fadeaway Jump Shot (14 PTS),[1642268],1610612762.0,UTA,fadeaway,,,Collier,I. Collier,,,,,In The Paint (Non-RA),8-16 Center,8.74,Made,,,,,,14.0,,,,,,,,,,,,
405,PT08M06.00S,2025-04-03T01:32:53.2Z,3,REGULAR,2pt,Jump Shot,[],1630224,78.53153745072274,58.82352941176471,1610612745,84,52,2025-04-03T01:34:32Z,3980000,False,44.0,149.0,1,right,MISS J. Green 15' pullup Shot,[1630224],1610612745.0,HOU,pullup,,,Green,J. Green,,,,,Mid-Range,8-16 Center,15.57,Missed,,,,,,,,,,,,,,,,,,
406,PT08M05.00S,2025-04-03T01:32:54.2Z,3,REGULAR,rebound,offensive,[],1630578,,,1610612745,84,52,2025-04-03T01:33:04Z,3990000,False,,,0,,A. Sengun REBOUND (Off:2 Def:7),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Mid-Range,8-16 Center,,,405.0,9.0,7.0,2.0,,,,,,,,,,,,,,
407,PT08M04.00S,2025-04-03T01:32:59.4Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1630578,94.40999984741211,50.0,1610612745,84,52,2025-04-03T01:38:50Z,4000000,False,0.0,0.0,1,right,MISS A. Sengun tip Layup - blocked,"[1630578, 1631117]",1610612745.0,HOU,tip,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,Kessler,1631117.0,,,,,,,
438,PT08M04.00S,2025-04-03T01:32:59.4Z,3,REGULAR,block,,[],1631117,,,1610612745,84,52,2025-04-03T01:38:50Z,4005000,False,,,0,,W. Kessler BLOCK (1 BLK),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
408,PT08M02.00S,2025-04-03T01:33:01.4Z,3,REGULAR,rebound,offensive,[],1630578,,,1610612745,84,52,2025-04-03T01:38:50Z,4010000,False,,,0,,A. Sengun REBOUND (Off:3 Def:7),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,,,407.0,10.0,7.0,3.0,,,,,,,,,,,,,,
409,PT07M57.00S,2025-04-03T01:33:01.2Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1631106,69.33311432325887,68.87254901960785,1610612745,84,52,2025-04-03T01:33:08Z,4020000,False,94.0,236.0,1,right,MISS T. Eason 25' 3PT,[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,Above the Break 3,24+ Right Center,25.4,Missed,,,,,,,,,,,,,,,,,,
410,PT07M57.00S,2025-04-03T01:33:01.2Z,3,REGULAR,rebound,defensive,[],1641729,,,1610612762,84,52,2025-04-03T01:33:08Z,4030000,False,,,0,,B. Sensabaugh REBOUND (Off:0 Def:1),[1641729],1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,Above the Break 3,24+ Right Center,,,409.0,1.0,1.0,0.0,,,,,,,,,,,,,,
411,PT07M51.00S,2025-04-03T01:33:08.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629012,6.652431011826544,56.127450980392155,1610612762,84,54,2025-04-03T01:33:22Z,4040000,False,-31.0,10.0,1,left,C. Sexton running alley-oop Layup (15 PTS) (B. Sensabaugh 3 AST),"[1629012, 1641729]",1610612762.0,UTA,running alley-oop,,,Sexton,C. Sexton,,,,,Restricted Area,0-8 Center,3.22,Made,,,,,,15.0,B. Sensabaugh,1641729.0,3.0,,,,,,,,,
413,PT07M31.00S,2025-04-03T01:33:27.8Z,3,REGULAR,turnover,lost ball,[],1630578,,,1610612745,84,54,2025-04-03T01:33:32Z,4060000,False,,,0,,A. Sengun lost ball TURNOVER (2 TO),"[1630578, 1642271]",1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,2.0,Filipowski,1642271.0,,,,
414,PT07M31.00S,2025-04-03T01:33:27.8Z,3,REGULAR,steal,,[],1642271,,,1610612762,84,54,2025-04-03T01:33:29Z,4070000,False,,,0,,K. Filipowski STEAL (2 STL),[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,,,
415,PT07M28.00S,2025-04-03T01:33:31.2Z,3,REGULAR,turnover,lost ball,[],1642271,,,1610612762,84,54,2025-04-03T01:33:34Z,4080000,False,,,0,,K. Filipowski lost ball TURNOVER (2 TO),"[1642271, 1631106]",1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,2.0,Eason,1631106.0,,,,
