actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
251,PT04M19.00S,2024-12-20T01:52:30.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641708,14.536793692509855,47.05882352941176,1610612745,57,42,2024-12-20T01:52:40Z,2470000,False,15.0,84.0,1,left,MISS A. Thompson 8' driving floating Shot,[1641708],1610612745.0,HOU,driving floating,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),8-16 Center,,,8.54,Missed,,,,,,,,,,,,,,,,
252,PT04M15.00S,2024-12-20T01:52:34.7Z,2,REGULAR,rebound,defensive,[],1627749,,,1610612740,57,42,2024-12-20T01:52:40Z,2480000,False,,,0,,D. Murray REBOUND (Off:0 Def:4),[1627749],1610612740.0,NOP,,,,Murray,D. Murray,,,,,In The Paint (Non-RA),8-16 Center,,,,,,251.0,4.0,4.0,0.0,,,,,,,,,,,
253,PT04M11.00S,2024-12-20T01:52:37.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630529,92.46057818659659,47.549019607843135,1610612740,57,44,2024-12-20T01:52:46Z,2490000,False,-12.0,18.0,1,right,H. Jones running Layup (7 PTS) (D. Murray 3 AST),"[1630529, 1627749]",1610612740.0,NOP,running,,,Jones,H. Jones,,,,,Restricted Area,0-8 Center,,,2.21,Made,7.0,,,,,D. Murray,1627749.0,3.0,,,,,,,,
255,PT03M51.00S,2024-12-20T01:52:57.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630578,6.389618922470433,51.470588235294116,1610612745,59,44,2024-12-20T01:53:03Z,2510000,False,-7.0,8.0,1,left,A. Sengun Layup (10 PTS) (A. Thompson 3 AST),"[1630578, 1641708]",1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,,,1.06,Made,10.0,,,,,A. Thompson,1641708.0,3.0,,,,,,,,
257,PT03M33.00S,2024-12-20T01:53:16.0Z,2,REGULAR,3pt,Jump Shot,[],1630527,67.36202365308804,40.931372549019606,1610612740,59,44,2024-12-20T02:04:49Z,2530000,False,-45.0,254.0,1,right,MISS B. Boston 25' pullup 3PT,[1630527],1610612740.0,NOP,pullup,,,Boston,B. Boston,,,,,Above the Break 3,24+ Center,,,25.83,Missed,,,,,,,,,,,,,,,,
258,PT03M30.00S,2024-12-20T01:53:19.0Z,2,REGULAR,rebound,defensive,[],1630224,,,1610612745,59,44,2024-12-20T01:53:20Z,2540000,False,,,0,,J. Green REBOUND (Off:0 Def:2),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,Above the Break 3,24+ Center,,,,,,257.0,2.0,2.0,0.0,,,,,,,,,,,
259,PT03M25.00S,2024-12-20T01:53:25.1Z,2,REGULAR,turnover,out-of-bounds,[],1630224,,,1610612745,59,44,2024-12-20T01:53:31Z,2550000,False,,,0,,J. Green lost ball out-of-bounds TURNOVER (3 TO),[1630224],1610612745.0,HOU,lost ball,,,Green,J. Green,,,,,Above the Break 3,24+ Right Center,1627539.0,3.0,,,,,,,,,,,,,,,,,,
260,PT03M15.00S,2024-12-20T01:53:44.9Z,2,REGULAR,foul,personal,[],1641708,,,1610612740,59,44,2024-12-20T01:53:53Z,2560000,False,,,0,,A. Thompson personal FOUL (1 PF),"[1641708, 1630529]",1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Mid-Range,16-24 Center,1162.0,,,,,,,,,,,,,,1.0,0.0,Jones,1630529.0,,
262,PT03M15.00S,2024-12-20T01:53:50.4Z,2,REGULAR,substitution,out,[],1630527,,,1610612740,59,44,2024-12-20T01:54:01Z,2580000,False,,,0,,SUB out: B. Boston,[1630527],1610612740.0,NOP,,,,Boston,B. Boston,,,,,,,,,,,,,,,,,,,,,,,,,,
263,PT03M15.00S,2024-12-20T01:53:50.4Z,2,REGULAR,substitution,out,[],1642274,,,1610612740,59,44,2024-12-20T01:54:01Z,2590000,False,,,0,,SUB out: Y. Missi,[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,,,,,,,,,,,,,,,,,,,,,,
264,PT03M15.00S,2024-12-20T01:53:50.4Z,2,REGULAR,substitution,in,[],203468,,,1610612740,59,44,2024-12-20T01:54:01Z,2600000,False,,,0,,SUB in: C. McCollum,[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,,
265,PT03M15.00S,2024-12-20T01:53:50.4Z,2,REGULAR,substitution,in,[],1629750,,,1610612740,59,44,2024-12-20T01:54:01Z,2610000,False,,,0,,SUB in: J. Green,[1629750],1610612740.0,NOP,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
266,PT03M03.00S,2024-12-20T01:54:22.0Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1630530,92.06636005256242,24.019607843137255,1610612740,59,44,2024-12-20T01:54:58Z,2620000,False,-130.0,22.0,1,right,MISS T. Murphy III 13' driving floating Shot,[1630530],1610612740.0,NOP,driving floating,,,Murphy III,T. Murphy III,,,,,Mid-Range,8-16 Left,,,13.18,Missed,,,,,,,,,,,,,,,,
267,PT03M01.00S,2024-12-20T01:54:23.9Z,2,REGULAR,rebound,defensive,[],1630578,,,1610612745,59,44,2024-12-20T01:54:23Z,2630000,False,,,0,,A. Sengun REBOUND (Off:0 Def:6),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Mid-Range,8-16 Left,,,,,,266.0,6.0,6.0,0.0,,,,,,,,,,,
268,PT02M48.00S,2024-12-20T01:54:38.5Z,2,REGULAR,foul,personal,[],1627749,,,1610612745,59,44,2024-12-20T01:54:46Z,2640000,False,,,0,,D. Murray personal FOUL (1 PF),"[1627749, 1628415]",1610612740.0,NOP,,,,Murray,D. Murray,,,,,In The Paint (Non-RA),8-16 Center,1626302.0,,,,,,,,,,,,,,1.0,0.0,Brooks,1628415.0,,
270,PT02M46.00S,2024-12-20T01:55:01.9Z,2,REGULAR,foul,personal,[],1630529,,,1610612745,59,44,2024-12-20T01:55:09Z,2660000,False,,,0,,H. Jones personal FOUL (1 PF),"[1630529, 1630578]",1610612740.0,NOP,,,,Jones,H. Jones,,,,,Mid-Range,8-16 Left,1627539.0,,,,,,,,,,,,,,1.0,0.0,Sengun,1630578.0,,
272,PT02M40.00S,2024-12-20T01:55:24.7Z,2,REGULAR,3pt,Jump Shot,[],1628415,33.065045992115635,44.11764705882353,1610612745,59,44,2024-12-20T01:55:34Z,2680000,False,29.0,258.0,1,left,MISS D. Brooks 26' 3PT,[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Center,,,26.0,Missed,,,,,,,,,,,,,,,,
273,PT02M38.00S,2024-12-20T01:55:26.7Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612745,59,44,2024-12-20T01:55:34Z,2690000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,Above the Break 3,24+ Center,,,,,,272.0,,,,,,,,,,,,,,
274,PT02M38.00S,2024-12-20T01:55:31.4Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630529,,,1610612745,59,44,2024-12-20T01:55:44Z,2700000,False,,,0,,H. Jones loose ball personal FOUL (2 PF) (Sengun 2 FT),"[1630529, 1630578]",1610612740.0,NOP,loose ball,,,Jones,H. Jones,,,,,Restricted Area,0-8 Center,1162.0,,,,,,,,,,,,,,2.0,0.0,Sengun,1630578.0,,
276,PT02M38.00S,2024-12-20T01:56:02.2Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1630578,,,1610612745,60,44,2024-12-20T01:56:02Z,2720000,False,,,0,,A. Sengun Free Throw 1 of 2 (11 PTS),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,Made,11.0,,,,,,,,,,,,,,,
277,PT02M38.00S,2024-12-20T01:56:02.2Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1630578,,,1610612745,60,44,2024-12-20T01:56:30Z,2730000,False,,,0,,MISS A. Sengun Free Throw 2 of 2,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
278,PT02M38.00S,2024-12-20T01:56:02.2Z,2,REGULAR,rebound,defensive,[],1630529,,,1610612740,60,44,2024-12-20T01:56:30Z,2740000,False,,,0,,H. Jones REBOUND (Off:1 Def:1),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,277.0,2.0,1.0,1.0,,,,,,,,,,,
279,PT02M30.00S,2024-12-20T01:56:36.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627749,90.22667542706965,58.57843137254902,1610612740,60,46,2024-12-20T01:56:43Z,2750000,False,43.0,39.0,1,right,D. Murray driving floating Jump Shot (9 PTS),[1627749],1610612740.0,NOP,driving floating,,,Murray,D. Murray,,,,,In The Paint (Non-RA),0-8 Center,,,5.82,Made,9.0,,,,,,,,,,,,,,,
280,PT02M30.00S,2024-12-20T01:56:38.4Z,2,REGULAR,foul,personal,['1freethrow'],1630578,,,1610612740,60,46,2024-12-20T01:57:02Z,2760000,False,,,0,,A. Sengun shooting personal FOUL (1 PF) (Murray 1 FT),"[1630578, 1627749]",1610612745.0,HOU,shooting,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),0-8 Center,1162.0,,,,,,,,,,,,,,1.0,0.0,Murray,1627749.0,,
282,PT02M30.00S,2024-12-20T01:56:54.1Z,2,REGULAR,substitution,out,[],1629750,,,1610612740,60,46,2024-12-20T01:56:59Z,2780000,False,,,0,,SUB out: J. Green,[1629750],1610612740.0,NOP,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
283,PT02M30.00S,2024-12-20T01:56:54.1Z,2,REGULAR,substitution,in,[],1642274,,,1610612740,60,46,2024-12-20T01:56:59Z,2790000,False,,,0,,SUB in: Y. Missi,[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,,,,,,,,,,,,,,,,,,,,,,
284,PT02M30.00S,2024-12-20T01:57:09.7Z,2,REGULAR,freethrow,1 of 1,[],1627749,,,1610612740,60,47,2024-12-20T01:57:09Z,2800000,False,,,0,,D. Murray Free Throw 1 of 1 (10 PTS),[1627749],1610612740.0,NOP,,,,Murray,D. Murray,,,,,,,,,,Made,10.0,,,,,,,,,,,,,,,
285,PT02M20.00S,2024-12-20T01:57:24.7Z,2,REGULAR,3pt,Jump Shot,[],1628415,10.5946123521682,95.34313725490196,1610612745,63,47,2024-12-20T01:57:29Z,2810000,False,-227.0,47.0,1,left,D. Brooks 3PT  (18 PTS) (F. VanVleet 6 AST),"[1628415, 1627832]",1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,Left Corner 3,24+ Left,,,23.15,Made,18.0,,,,,F. VanVleet,1627832.0,6.0,,,,,,,,
287,PT02M07.00S,2024-12-20T01:57:36.9Z,2,REGULAR,2pt,Jump Shot,[],203468,80.55190538764782,30.415134803921568,1610612740,63,49,2024-12-20T01:57:53Z,2830000,False,-98.0,130.0,1,right,C. McCollum 16' pullup Jump Shot (4 PTS) (D. Murray 4 AST),"[203468, 1627749]",1610612740.0,NOP,pullup,,,McCollum,C. McCollum,,,,,Mid-Range,16-24 Left Center,,,16.3,Made,4.0,,,,,D. Murray,1627749.0,4.0,,,,,,,,
289,PT01M51.00S,2024-12-20T01:57:52.9Z,2,REGULAR,3pt,Jump Shot,[],1630224,31.750985545335087,74.26470588235294,1610612745,63,49,2024-12-20T01:57:58Z,2850000,False,-121.0,246.0,1,left,MISS J. Green 27' 3PT,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,Above the Break 3,24+ Left Center,,,27.43,Missed,,,,,,,,,,,,,,,,
290,PT01M47.00S,2024-12-20T01:57:56.9Z,2,REGULAR,rebound,defensive,[],203468,,,1610612740,63,49,2024-12-20T01:57:58Z,2860000,False,,,0,,C. McCollum REBOUND (Off:0 Def:3),[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Left Center,,,,,,289.0,3.0,3.0,0.0,,,,,,,,,,,
291,PT01M43.00S,2024-12-20T01:58:01.6Z,2,REGULAR,turnover,out-of-bounds,[],1630530,,,1610612740,63,49,2024-12-20T01:58:08Z,2870000,False,,,0,,T. Murphy III bad pass out-of-bounds TURNOVER (1 TO),[1630530],1610612740.0,NOP,bad pass,,,Murphy III,T. Murphy III,,,,,Mid-Range,8-16 Left,1627539.0,1.0,,,,,,,,,,,,,,,,,,
292,PT01M27.00S,2024-12-20T01:58:29.1Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1630578,6.438896189224705,19.385723039215684,1610612745,63,49,2024-12-20T01:59:18Z,2880000,False,153.0,8.0,1,left,MISS A. Sengun 15' turnaround fadeaway Shot,[1630578],1610612745.0,HOU,turnaround fadeaway,,,Sengun,A. Sengun,,,,,Mid-Range,8-16 Right,,,15.33,Missed,,,,,,,,,,,,,,,,
293,PT01M25.00S,2024-12-20T01:58:31.1Z,2,REGULAR,rebound,defensive,[],203468,,,1610612740,63,49,2024-12-20T01:58:39Z,2890000,False,,,0,,C. McCollum REBOUND (Off:0 Def:4),[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,Mid-Range,0-8 Center,,,,,,292.0,4.0,4.0,0.0,,,,,,,,,,,
296,PT01M23.00S,2024-12-20T01:58:56.2Z,2,REGULAR,timeout,challenge,['team'],0,,,1610612740,63,49,2024-12-20T02:02:05Z,2920000,False,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299,PT01M23.00S,2024-12-20T02:00:52.0Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630578,,,1610612740,63,49,2024-12-20T02:00:58Z,2950000,False,,,0,,A. Sengun personal FOUL (2 PF) (McCollum 2 FT),"[1630578, 203468]",1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Mid-Range,16-24 Right,1162.0,,,,,,,,,,,,,,2.0,0.0,McCollum,203468.0,,
301,PT01M23.00S,2024-12-20T02:01:32.4Z,2,REGULAR,substitution,out,[],1630224,,,1610612740,63,49,2024-12-20T02:01:49Z,2970000,False,,,0,,SUB out: J. Green,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
302,PT01M23.00S,2024-12-20T02:01:32.4Z,2,REGULAR,substitution,in,[],1631095,,,1610612740,63,49,2024-12-20T02:01:49Z,2980000,False,,,0,,SUB in: J. Smith Jr.,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
303,PT01M23.00S,2024-12-20T02:02:08.1Z,2,REGULAR,freethrow,1 of 2,[],203468,,,1610612740,63,49,2024-12-20T02:02:08Z,2990000,False,,,0,,MISS C. McCollum Free Throw 1 of 2,[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
304,PT01M23.00S,2024-12-20T02:02:08.1Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612740,63,49,2024-12-20T02:02:08Z,3000000,False,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,303.0,,,,,,,,,,,,,,
305,PT01M23.00S,2024-12-20T02:02:23.6Z,2,REGULAR,freethrow,2 of 2,[],203468,,,1610612740,63,50,2024-12-20T02:02:23Z,3010000,False,,,0,,C. McCollum Free Throw 2 of 2 (5 PTS),[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,,,Made,5.0,,,,,,,,,,,,,,,
306,PT01M03.00S,2024-12-20T02:02:48.2Z,2,REGULAR,2pt,Jump Shot,[],1628415,20.45006570302234,73.52941176470588,1610612745,65,50,2024-12-20T02:02:53Z,3020000,False,-118.0,140.0,1,left,D. Brooks 18' turnaround fadeaway Jump Shot (20 PTS),[1628415],1610612745.0,HOU,turnaround fadeaway,,,Brooks,D. Brooks,,,,,Mid-Range,16-24 Left Center,,,18.26,Made,20.0,,,,,,,,,,,,,,,
307,PT00M46.30S,2024-12-20T02:03:07.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630530,90.62089356110381,54.166666666666664,1610612740,65,52,2024-12-20T02:03:17Z,3030000,False,21.0,36.0,1,right,T. Murphy III driving finger roll Layup (16 PTS) (D. Murray 5 AST),"[1630530, 1627749]",1610612740.0,NOP,driving finger roll,,,Murphy III,T. Murphy III,,,,,Restricted Area,0-8 Center,,,4.13,Made,16.0,,,,,D. Murray,1627749.0,5.0,,,,,,,,
309,PT00M34.60S,2024-12-20T02:03:21.9Z,2,REGULAR,3pt,Jump Shot,[],1627832,31.225361366622867,30.88235294117647,1610612745,65,52,2024-12-20T02:03:28Z,3050000,False,96.0,241.0,1,left,MISS F. VanVleet 25' pullup 3PT,[1627832],1610612745.0,HOU,pullup,,,VanVleet,F. VanVleet,,,,,Above the Break 3,24+ Right Center,,,25.93,Missed,,,,,,,,,,,,,,,,
310,PT00M31.00S,2024-12-20T02:03:25.5Z,2,REGULAR,rebound,defensive,[],1642274,,,1610612740,65,52,2024-12-20T02:03:28Z,3060000,False,,,0,,Y. Missi REBOUND (Off:2 Def:3),[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,Above the Break 3,24+ Right Center,,,,,,309.0,5.0,3.0,2.0,,,,,,,,,,,
311,PT00M26.40S,2024-12-20T02:03:31.8Z,2,REGULAR,turnover,out-of-bounds,[],1627749,,,1610612740,65,52,2024-12-20T02:03:42Z,3070000,False,,,0,,D. Murray lost ball out-of-bounds TURNOVER (1 TO),[1627749],1610612740.0,NOP,lost ball,,,Murray,D. Murray,,,,,In The Paint (Non-RA),0-8 Center,1626302.0,1.0,,,,,,,,,,,,,,,,,,
312,PT00M05.50S,2024-12-20T02:04:01.2Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1642274,,,1610612745,65,52,2024-12-20T02:04:14Z,3080000,False,,,0,,Y. Missi personal FOUL (2 PF) (VanVleet 2 FT),"[1642274, 1627832]",1610612740.0,NOP,,,,Missi,Y. Missi,,,,,Mid-Range,16-24 Center,1162.0,,,,,,,,,,,,,,2.0,0.0,VanVleet,1627832.0,,
314,PT00M05.50S,2024-12-20T02:04:26.7Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1627832,,,1610612745,65,52,2024-12-20T02:04:26Z,3100000,False,,,0,,MISS F. VanVleet Free Throw 1 of 2,[1627832],1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
315,PT00M05.50S,2024-12-20T02:04:26.7Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612745,65,52,2024-12-20T02:04:26Z,3110000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,314.0,,,,,,,,,,,,,,
316,PT00M05.50S,2024-12-20T02:04:27.5Z,2,REGULAR,substitution,out,[],1630578,,,1610612745,65,52,2024-12-20T02:04:32Z,3120000,False,,,0,,SUB out: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,,
317,PT00M05.50S,2024-12-20T02:04:27.5Z,2,REGULAR,substitution,in,[],1628988,,,1610612745,65,52,2024-12-20T02:04:32Z,3130000,False,,,0,,SUB in: A. Holiday,[1628988],1610612745.0,HOU,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
318,PT00M05.50S,2024-12-20T02:04:50.1Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1627832,,,1610612745,66,52,2024-12-20T02:04:50Z,3140000,False,,,0,,F. VanVleet Free Throw 2 of 2 (9 PTS),[1627832],1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,,,,,,Made,9.0,,,,,,,,,,,,,,,
319,PT00M00.50S,2024-12-20T02:05:04.0Z,2,REGULAR,2pt,Layup,[],203468,91.27792378449409,28.431372549019606,1610612740,66,52,2024-12-20T02:06:03Z,3150000,False,-108.0,29.0,1,right,MISS C. McCollum 11' driving finger roll Layup - blocked,"[203468, 1641708]",1610612740.0,NOP,driving finger roll,,,McCollum,C. McCollum,,,,,Mid-Range,8-16 Left,,,11.18,Missed,,,,,,,,,,,,,,,Thompson,1641708.0
320,PT00M00.50S,2024-12-20T02:05:04.0Z,2,REGULAR,block,,[],1641708,,,1610612740,66,52,2024-12-20T02:05:06Z,3160000,False,,,0,,A. Thompson BLOCK (1 BLK),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
321,PT00M00.10S,2024-12-20T02:05:04.4Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612740,66,52,2024-12-20T02:06:03Z,3170000,False,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,Mid-Range,8-16 Left,,,,,,319.0,,,,,,,,,,,,,,
322,PT00M00.00S,2024-12-20T02:05:10.4Z,2,REGULAR,period,end,[],0,,,1610612740,66,52,2024-12-20T02:05:10Z,3180000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
323,PT12M00.00S,2024-12-20T02:19:42.6Z,3,REGULAR,substitution,out,['startperiod'],1641708,,,1610612740,66,52,2024-12-20T02:20:15Z,3190000,False,,,0,,SUB out: A. Thompson,[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
324,PT12M00.00S,2024-12-20T02:19:42.6Z,3,REGULAR,substitution,out,['startperiod'],1628988,,,1610612740,66,52,2024-12-20T02:20:15Z,3200000,False,,,0,,SUB out: A. Holiday,[1628988],1610612745.0,HOU,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
325,PT12M00.00S,2024-12-20T02:19:42.6Z,3,REGULAR,substitution,in,['startperiod'],1630224,,,1610612740,66,52,2024-12-20T02:20:15Z,3210000,False,,,0,,SUB in: J. Green,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
326,PT12M00.00S,2024-12-20T02:19:42.6Z,3,REGULAR,substitution,in,['startperiod'],1630578,,,1610612740,66,52,2024-12-20T02:20:15Z,3220000,False,,,0,,SUB in: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,,
327,PT12M00.00S,2024-12-20T02:20:37.6Z,3,REGULAR,period,start,[],0,,,1610612740,66,52,2024-12-20T02:20:37Z,3230000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
328,PT11M42.00S,2024-12-20T02:20:55.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203468,6.783837056504599,55.88235294117647,1610612740,66,52,2024-12-20T02:21:03Z,3240000,False,-29.0,11.0,1,left,MISS C. McCollum driving finger roll Layup,[203468],1610612740.0,NOP,driving finger roll,,,McCollum,C. McCollum,,,,,Restricted Area,0-8 Center,,,3.15,Missed,,,,,,,,,,,,,,,,
329,PT11M39.00S,2024-12-20T02:20:58.2Z,3,REGULAR,rebound,defensive,[],1630578,,,1610612745,66,52,2024-12-20T02:21:03Z,3250000,False,,,0,,A. Sengun REBOUND (Off:0 Def:7),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,,,,,,328.0,7.0,7.0,0.0,,,,,,,,,,,
330,PT11M36.00S,2024-12-20T02:21:02.4Z,3,REGULAR,foul,personal,[],1630530,,,1610612745,66,52,2024-12-20T02:21:09Z,3260000,False,,,0,,T. Murphy III personal FOUL (2 PF),"[1630530, 1627832]",1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Mid-Range,8-16 Right,1627539.0,,,,,,,,,,,,,,2.0,0.0,VanVleet,1627832.0,,
332,PT11M16.00S,2024-12-20T02:21:37.9Z,3,REGULAR,3pt,Jump Shot,[],1627832,92.06636005256242,1.9607843137254901,1610612745,66,52,2024-12-20T02:22:41Z,3280000,False,-240.0,22.0,1,right,MISS F. VanVleet 24' step back 3PT,[1627832],1610612745.0,HOU,step back,,,VanVleet,F. VanVleet,,,,,Left Corner 3,24+ Left,,,24.12,Missed,,,,,,,,,,,,,,,,
333,PT11M14.00S,2024-12-20T02:21:39.9Z,3,REGULAR,rebound,offensive,[],1630224,,,1610612745,66,52,2024-12-20T02:27:57Z,3290000,False,,,0,,J. Green REBOUND (Off:1 Def:2),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,Left Corner 3,24+ Left,,,,,,332.0,3.0,2.0,1.0,,,,,,,,,,,
334,PT11M14.00S,2024-12-20T02:21:45.9Z,3,REGULAR,foul,personal,[],203468,,,1610612745,66,52,2024-12-20T02:28:02Z,3300000,False,,,0,,C. McCollum personal FOUL (2 PF),"[203468, 1630224]",1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,In The Paint (Non-RA),8-16 Right,1627539.0,,,,,,,,,,,,,,2.0,0.0,Green,1630224.0,,
336,PT11M04.00S,2024-12-20T02:22:07.5Z,3,REGULAR,foul,personal,['2freethrow'],1642274,,,1610612745,66,52,2024-12-20T02:24:01Z,3320000,False,,,0,,Y. Missi shooting personal FOUL (3 PF) (Green 2 FT),"[1642274, 1630224]",1610612740.0,NOP,shooting,,,Missi,Y. Missi,,,,,In The Paint (Non-RA),0-8 Center,1162.0,,,,,,,,,,,,,,3.0,0.0,Green,1630224.0,,
338,PT11M04.00S,2024-12-20T02:22:40.3Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1630224,,,1610612745,67,52,2024-12-20T02:22:40Z,3340000,False,,,0,,J. Green Free Throw 1 of 2 (9 PTS),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,Made,9.0,,,,,,,,,,,,,,,
339,PT11M04.00S,2024-12-20T02:22:52.9Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1630224,,,1610612745,68,52,2024-12-20T02:22:52Z,3350000,False,,,0,,J. Green Free Throw 2 of 2 (10 PTS),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,Made,10.0,,,,,,,,,,,,,,,
340,PT10M46.00S,2024-12-20T02:23:14.9Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],203468,12.302890932982917,53.67647058823529,1610612740,68,52,2024-12-20T02:23:20Z,3360000,False,-18.0,63.0,1,left,MISS C. McCollum 6' driving Hook,[203468],1610612740.0,NOP,driving,,,McCollum,C. McCollum,,,,,In The Paint (Non-RA),0-8 Center,,,6.57,Missed,,,,,,,,,,,,,,,,
341,PT10M44.00S,2024-12-20T02:23:16.9Z,3,REGULAR,rebound,defensive,[],1630578,,,1610612745,68,52,2024-12-20T02:23:20Z,3370000,False,,,0,,A. Sengun REBOUND (Off:0 Def:8),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),0-8 Center,,,,,,340.0,8.0,8.0,0.0,,,,,,,,,,,
