actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotDistance,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
255,PT04M18.00S,2024-11-05T02:34:00.1Z,2,REGULAR,rebound,offensive,[],203500,,,1610612745,53,44,2024-11-05T02:34:44Z,2540000,False,,,0,,S. Adams REBOUND (Off:3 Def:2),[203500],1610612745.0,HOU,,,,Adams,S. Adams,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,254.0,5.0,2.0,3.0,,,,,,,
256,PT04M16.00S,2024-11-05T02:34:01.5Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",203500,94.40999984741211,50.0,1610612745,55,44,2024-11-05T02:34:33Z,2550000,False,0.0,0.0,1,right,S. Adams tip Layup (4 PTS),[203500],1610612745.0,HOU,tip,,,Adams,S. Adams,,,,,Restricted Area,0-8 Center,,,,,,,Made,4.0,0.0,,,,,,,,,,,
257,PT04M01.00S,2024-11-05T02:34:20.8Z,2,REGULAR,foul,offensive,[],1630579,,,1610612752,55,44,2024-11-05T02:34:35Z,2560000,False,,,0,,J. Sims offensive FOUL (3 PF),"[1630579, 1627832]",1610612752.0,NYK,,,,Sims,J. Sims,,,,,Mid-Range,8-16 Center,1626302.0,,3.0,0.0,VanVleet,1627832.0,,,,,,,,,,,,,,
259,PT04M01.00S,2024-11-05T02:34:20.8Z,2,REGULAR,turnover,offensive foul,[],1630579,,,1610612752,55,44,2024-11-05T02:34:20Z,2580000,False,,,0,,J. Sims offensive foul TURNOVER (1 TO),[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,Mid-Range,8-16 Center,1626302.0,1.0,,,,,,,,,,,,,,,,,,
260,PT04M01.00S,2024-11-05T02:34:31.2Z,2,REGULAR,substitution,out,[],203500,,,1610612745,55,44,2024-11-05T02:34:35Z,2590000,False,,,0,,SUB out: S. Adams,[203500],1610612745.0,HOU,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,,,
261,PT04M01.00S,2024-11-05T02:34:31.2Z,2,REGULAR,substitution,in,[],1630578,,,1610612745,55,44,2024-11-05T02:34:35Z,2600000,False,,,0,,SUB in: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,,
262,PT03M42.00S,2024-11-05T02:35:00.2Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1631095,71.30420499342969,82.84313725490196,1610612745,55,44,2024-11-05T02:35:07Z,2610000,False,164.0,217.0,1,right,MISS J. Smith Jr. 27' 3PT,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Above the Break 3,24+ Right Center,,,,,,,Missed,,27.23,,,,,,,,,,,
263,PT03M41.00S,2024-11-05T02:35:01.2Z,2,REGULAR,rebound,offensive,[],1628415,,,1610612745,55,44,2024-11-05T02:35:07Z,2620000,False,,,0,,D. Brooks REBOUND (Off:1 Def:0),[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,262.0,1.0,0.0,1.0,,,,,,,
264,PT03M37.00S,2024-11-05T02:35:04.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630578,90.62089356110381,54.90196078431373,1610612745,55,44,2024-11-05T02:35:12Z,2630000,False,25.0,36.0,1,right,MISS A. Sengun Layup,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,,,,,,,Missed,,4.33,,,,,,,,,,,
265,PT03M36.00S,2024-11-05T02:35:05.2Z,2,REGULAR,rebound,offensive,[],1628415,,,1610612745,55,44,2024-11-05T02:35:12Z,2640000,False,,,0,,D. Brooks REBOUND (Off:2 Def:0),[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,Restricted Area,0-8 Center,,,,,,,,,,264.0,2.0,0.0,2.0,,,,,,,
266,PT03M34.00S,2024-11-05T02:35:07.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1628415,94.40999984741211,50.0,1610612745,57,44,2024-11-05T02:35:07Z,2650000,False,0.0,0.0,1,right,D. Brooks tip Layup (5 PTS),[1628415],1610612745.0,HOU,tip,,,Brooks,D. Brooks,,,,,Mid-Range,8-16 Left,,,,,,,Made,5.0,0.0,,,,,,,,,,,
267,PT03M28.00S,2024-11-05T02:35:13.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630540,10.85742444152431,54.90196078431373,1610612752,57,44,2024-11-05T02:35:20Z,2660000,False,-25.0,50.0,1,left,MISS M. McBride driving reverse Layup,[1630540],1610612752.0,NYK,driving reverse,,,McBride,M. McBride,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,Missed,,5.53,,,,,,,,,,,
269,PT03M27.00S,2024-11-05T02:35:14.7Z,2,REGULAR,rebound,defensive,[],1631095,,,1610612745,57,44,2024-11-05T02:35:20Z,2680000,False,,,0,,J. Smith Jr. REBOUND (Off:0 Def:5),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,267.0,5.0,5.0,0.0,,,,,,,
270,PT03M23.00S,2024-11-05T02:35:21.6Z,2,REGULAR,foul,personal,['2freethrow'],1628973,,,1610612745,57,44,2024-11-05T02:35:43Z,2690000,False,,,0,,J. Brunson shooting personal FOUL (1 PF) (Eason 2 FT),"[1628973, 1631106]",1610612752.0,NYK,shooting,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),0-8 Center,1627961.0,,1.0,0.0,Eason,1631106.0,,,,,,,,,,,,,,
272,PT03M23.00S,2024-11-05T02:35:44.2Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],1631106,,,1610612745,57,44,2024-11-05T02:35:44Z,2710000,False,,,0,,MISS T. Eason Free Throw 1 of 2,[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,,,,,,,,,Missed,,,,,,,,,,,,,
273,PT03M23.00S,2024-11-05T02:35:44.2Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612745,57,44,2024-11-05T02:35:44Z,2720000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,272.0,,,,,,,,,,
274,PT03M23.00S,2024-11-05T02:36:04.3Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],1631106,,,1610612745,58,44,2024-11-05T02:36:04Z,2730000,False,,,0,,T. Eason Free Throw 2 of 2 (5 PTS),[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,,,,,,,,,Made,5.0,,,,,,,,,,,,
275,PT03M13.00S,2024-11-05T02:36:15.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628973,8.886333771353483,64.70588235294117,1610612752,58,44,2024-11-05T02:36:21Z,2740000,False,-74.0,31.0,1,left,MISS J. Brunson 7' driving Layup,[1628973],1610612752.0,NYK,driving,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,Missed,,7.98,,,,,,,,,,,
277,PT03M12.00S,2024-11-05T02:36:16.0Z,2,REGULAR,rebound,defensive,[],1630578,,,1610612745,58,44,2024-11-05T02:36:21Z,2760000,False,,,0,,A. Sengun REBOUND (Off:1 Def:3),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,275.0,4.0,3.0,1.0,,,,,,,
279,PT03M10.00S,2024-11-05T02:36:21.4Z,2,REGULAR,turnover,bad pass,[],1630578,,,1610612745,58,44,2024-11-05T02:36:29Z,2780000,False,,,0,,A. Sengun bad pass TURNOVER (2 TO),"[1630578, 1628404]",1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Above the Break 3,24+ Center,,2.0,,,,,,,,,,,,,,,,,Hart,1628404.0
280,PT03M10.00S,2024-11-05T02:36:21.4Z,2,REGULAR,steal,,[],1628404,,,1610612752,58,44,2024-11-05T02:36:23Z,2790000,False,,,0,,J. Hart STEAL (1 STL),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
281,PT03M05.00S,2024-11-05T02:36:24.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628404,7.046649145860711,49.50980392156863,1610612752,58,46,2024-11-05T02:36:36Z,2800000,False,2.0,14.0,1,left,J. Hart cutting Layup (8 PTS),[1628404],1610612752.0,NYK,cutting,,,Hart,J. Hart,,,,,Restricted Area,0-8 Center,,,,,,,Made,8.0,1.39,,,,,,,,,,,
283,PT02M46.00S,2024-11-05T02:36:42.6Z,2,REGULAR,3pt,Jump Shot,[],1628415,90.09526938239159,3.1862745098039214,1610612745,61,46,2024-11-05T02:36:47Z,2820000,False,-234.0,41.0,1,right,D. Brooks 3PT  (8 PTS) (T. Eason 1 AST),"[1628415, 1631106]",1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,Left Corner 3,24+ Left,,,,,,,Made,8.0,23.76,,,,,T. Eason,1631106.0,1.0,,,,
285,PT02M27.00S,2024-11-05T02:37:01.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628973,10.726018396846255,56.61764705882353,1610612752,61,46,2024-11-05T02:37:10Z,2840000,False,-33.0,48.0,1,left,MISS J. Brunson driving floating Shot - blocked,"[1628973, 1630578]",1610612752.0,NYK,driving floating,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,Missed,,5.86,,,,,,,,Sengun,1630578.0,,
286,PT02M27.00S,2024-11-05T02:37:01.2Z,2,REGULAR,block,,[],1630578,,,1610612752,61,46,2024-11-05T02:37:03Z,2850000,False,,,0,,A. Sengun BLOCK (3 BLK),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
287,PT02M26.00S,2024-11-05T02:37:02.2Z,2,REGULAR,rebound,defensive,[],1628415,,,1610612745,61,46,2024-11-05T02:37:10Z,2860000,False,,,0,,D. Brooks REBOUND (Off:2 Def:1),[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,285.0,3.0,1.0,2.0,,,,,,,
288,PT02M21.00S,2024-11-05T02:37:06.8Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1631106,92.06636005256242,45.588235294117645,1610612745,61,46,2024-11-05T02:37:19Z,2870000,False,-22.0,22.0,1,right,MISS T. Eason running alley-oop DUNK,[1631106],1610612745.0,HOU,running alley-oop,,,Eason,T. Eason,,,,,Restricted Area,0-8 Center,,,,,,,Missed,,3.13,,,,,,,,,,,
289,PT02M20.00S,2024-11-05T02:37:07.8Z,2,REGULAR,rebound,defensive,[],1628384,,,1610612752,61,46,2024-11-05T02:37:19Z,2880000,False,,,0,,O. Anunoby REBOUND (Off:1 Def:4),[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,Restricted Area,0-8 Center,,,,,,,,,,288.0,5.0,4.0,1.0,,,,,,,
290,PT02M15.00S,2024-11-05T02:37:13.3Z,2,REGULAR,3pt,Jump Shot,[],1630540,6.389618922470433,97.54901960784314,1610612752,61,46,2024-11-05T02:37:24Z,2890000,False,-238.0,8.0,1,left,MISS M. McBride 3PT,[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,Left Corner 3,24+ Left,,,,,,,Missed,,23.78,,,,,,,,,,,
291,PT02M11.00S,2024-11-05T02:37:17.3Z,2,REGULAR,rebound,defensive,[],1630578,,,1610612745,61,46,2024-11-05T02:37:24Z,2900000,False,,,0,,A. Sengun REBOUND (Off:1 Def:4),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Left Corner 3,24+ Left,,,,,,,,,,290.0,5.0,4.0,1.0,,,,,,,
292,PT02M09.00S,2024-11-05T02:37:19.2Z,2,REGULAR,turnover,bad pass,[],1630578,,,1610612745,61,46,2024-11-05T02:37:26Z,2910000,False,,,0,,A. Sengun bad pass TURNOVER (3 TO),"[1630578, 1630540]",1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Mid-Range,16-24 Center,,3.0,,,,,,,,,,,,,,,,,McBride,1630540.0
293,PT02M09.00S,2024-11-05T02:37:19.2Z,2,REGULAR,steal,,[],1630540,,,1610612752,61,46,2024-11-05T02:37:21Z,2920000,False,,,0,,M. McBride STEAL (1 STL),[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
294,PT02M03.00S,2024-11-05T02:37:25.2Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1628384,12.828515111695138,1.9607843137254901,1610612752,61,49,2024-11-05T02:37:32Z,2930000,False,240.0,68.0,1,left,O. Anunoby 24' 3PT running (14 PTS) (J. Brunson 4 AST),"[1628384, 1628973]",1610612752.0,NYK,running,,,Anunoby,O. Anunoby,,,,,Right Corner 3,24+ Right,,,,,,,Made,14.0,24.97,,,,,J. Brunson,1628973.0,4.0,,,,
296,PT01M35.00S,2024-11-05T02:37:52.8Z,2,REGULAR,3pt,Jump Shot,[],1630578,72.88107752956637,13.23529411764706,1610612745,61,49,2024-11-05T02:38:00Z,2950000,False,-184.0,202.0,1,right,MISS A. Sengun 27' 3PT,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Above the Break 3,24+ Left Center,,,,,,,Missed,,27.34,,,,,,,,,,,
297,PT01M34.00S,2024-11-05T02:37:53.8Z,2,REGULAR,rebound,defensive,[],1628404,,,1610612752,61,49,2024-11-05T02:38:00Z,2960000,False,,,0,,J. Hart REBOUND (Off:0 Def:2),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,296.0,2.0,2.0,0.0,,,,,,,
298,PT01M24.00S,2024-11-05T02:38:04.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628973,11.251642575558476,47.794117647058826,1610612752,61,51,2024-11-05T02:38:08Z,2970000,False,11.0,53.0,1,left,J. Brunson driving floating Jump Shot (11 PTS) (J. Hart 3 AST),"[1628973, 1628404]",1610612752.0,NYK,driving floating,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,Made,11.0,5.44,,,,,J. Hart,1628404.0,3.0,,,,
300,PT01M03.00S,2024-11-05T02:38:27.4Z,2,REGULAR,foul,offensive,['inpenalty'],1627832,,,1610612745,61,51,2024-11-05T02:38:35Z,2990000,False,,,0,,F. VanVleet offensive FOUL (1 PF),"[1627832, 1630540]",1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,Mid-Range,16-24 Right Center,1627961.0,,1.0,0.0,McBride,1630540.0,,,,,,,,,,,,,,
302,PT01M03.00S,2024-11-05T02:38:27.4Z,2,REGULAR,turnover,offensive foul,[],1627832,,,1610612745,61,51,2024-11-05T02:38:27Z,3010000,False,,,0,,F. VanVleet offensive foul TURNOVER (1 TO),[1627832],1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,Mid-Range,16-24 Right Center,1627961.0,1.0,,,,,,,,,,,,,,,,,,
303,PT01M03.00S,2024-11-05T02:38:33.4Z,2,REGULAR,substitution,out,[],1631095,,,1610612752,61,51,2024-11-05T02:38:54Z,3020000,False,,,0,,SUB out: J. Smith Jr.,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
304,PT01M03.00S,2024-11-05T02:38:33.4Z,2,REGULAR,substitution,in,[],1630224,,,1610612752,61,51,2024-11-05T02:38:54Z,3030000,False,,,0,,SUB in: J. Green,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
305,PT00M42.10S,2024-11-05T02:39:13.9Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1628973,25.04927726675427,10.53921568627451,1610612752,61,54,2024-11-05T02:39:21Z,3040000,False,197.0,183.0,1,left,J. Brunson 26' 3PT  (14 PTS) (O. Anunoby 2 AST),"[1628973, 1628384]",1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Right Center,,,,,,,Made,14.0,26.91,,,,,O. Anunoby,1628384.0,2.0,,,,
307,PT00M28.20S,2024-11-05T02:39:36.0Z,2,REGULAR,foul,personal,[],1630540,,,1610612745,61,54,2024-11-05T02:39:43Z,3060000,False,,,0,,M. McBride personal FOUL (1 PF),"[1630540, 1630224]",1610612752.0,NYK,,,,McBride,M. McBride,,,,,In The Paint (Non-RA),8-16 Center,1626302.0,,1.0,0.0,Green,1630224.0,,,,,,,,,,,,,,
309,PT00M20.30S,2024-11-05T02:40:10.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630224,89.96386333771353,57.35294117647059,1610612745,61,54,2024-11-05T02:40:27Z,3080000,False,37.0,42.0,1,right,MISS J. Green driving Layup,[1630224],1610612745.0,HOU,driving,,,Green,J. Green,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,Missed,,5.57,,,,,,,,,,,
310,PT00M20.30S,2024-11-05T02:40:10.8Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612745,61,54,2024-11-05T02:40:27Z,3090000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,309.0,,,,,,,,,,
312,PT00M12.70S,2024-11-05T02:40:44.9Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1627832,69.85873850197109,82.35294117647058,1610612745,61,54,2024-11-05T02:40:54Z,3110000,False,162.0,231.0,1,right,MISS F. VanVleet 28' pullup 3PT,[1627832],1610612745.0,HOU,pullup,,,VanVleet,F. VanVleet,,,,,Above the Break 3,24+ Right Center,,,,,,,Missed,,28.19,,,,,,,,,,,
313,PT00M11.40S,2024-11-05T02:40:46.2Z,2,REGULAR,rebound,defensive,[],1628404,,,1610612752,61,54,2024-11-05T02:40:54Z,3120000,False,,,0,,J. Hart REBOUND (Off:0 Def:3),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,312.0,3.0,3.0,0.0,,,,,,,
314,PT00M03.00S,2024-11-05T02:40:56.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628384,7.30946123521682,43.627450980392155,1610612752,61,56,2024-11-05T02:41:01Z,3130000,False,32.0,16.0,1,left,O. Anunoby Layup (16 PTS) (J. Hart 4 AST),"[1628384, 1628404]",1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,Restricted Area,0-8 Center,,,,,,,Made,16.0,3.58,,,,,J. Hart,1628404.0,4.0,,,,
316,PT00M03.00S,2024-11-05T02:40:59.3Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1630578,,,1610612752,61,56,2024-11-05T02:41:10Z,3150000,False,,,0,,A. Sengun shooting personal FOUL (2 PF) (Anunoby 1 FT),"[1630578, 1628384]",1610612745.0,HOU,shooting,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,1627961.0,,2.0,0.0,Anunoby,1628384.0,,,,,,,,,,,,,,
318,PT00M03.00S,2024-11-05T02:41:11.0Z,2,REGULAR,substitution,out,[],1628973,,,1610612752,61,56,2024-11-05T02:41:17Z,3170000,False,,,0,,SUB out: J. Brunson,[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,,
319,PT00M03.00S,2024-11-05T02:41:11.0Z,2,REGULAR,substitution,in,[],1628969,,,1610612752,61,56,2024-11-05T02:41:17Z,3180000,False,,,0,,SUB in: M. Bridges,[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
320,PT00M03.00S,2024-11-05T02:41:30.6Z,2,REGULAR,freethrow,1 of 1,[],1628384,,,1610612752,61,56,2024-11-05T02:41:40Z,3190000,False,,,0,,MISS O. Anunoby Free Throw 1 of 1,[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,Missed,,,,,,,,,,,,,
321,PT00M02.00S,2024-11-05T02:41:31.6Z,2,REGULAR,rebound,defensive,[],1630578,,,1610612745,61,56,2024-11-05T02:41:40Z,3200000,False,,,0,,A. Sengun REBOUND (Off:1 Def:5),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,320.0,6.0,5.0,1.0,,,,,,,
322,PT00M00.00S,2024-11-05T02:41:57.0Z,2,REGULAR,period,end,[],0,,,1610612745,61,56,2024-11-05T02:41:57Z,3210000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
323,PT12M00.00S,2024-11-05T02:56:13.1Z,3,REGULAR,substitution,out,['startperiod'],1631106,,,1610612745,61,56,2024-11-05T02:57:04Z,3220000,False,,,0,,SUB out: T. Eason,[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,,,,,,,,,,,,,,,,,,,,,,
324,PT12M00.00S,2024-11-05T02:56:13.1Z,3,REGULAR,substitution,out,['startperiod'],1630540,,,1610612745,61,56,2024-11-05T02:57:04Z,3230000,False,,,0,,SUB out: M. McBride,[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,,,,,,,,,,,,,,,,,,,,,,
325,PT12M00.00S,2024-11-05T02:56:13.1Z,3,REGULAR,substitution,out,['startperiod'],1630579,,,1610612745,61,56,2024-11-05T02:57:04Z,3240000,False,,,0,,SUB out: J. Sims,[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,,,,,,,,,,,,,,,,,,,,,,
326,PT12M00.00S,2024-11-05T02:56:13.1Z,3,REGULAR,substitution,in,['startperiod'],1631095,,,1610612745,61,56,2024-11-05T02:57:04Z,3250000,False,,,0,,SUB in: J. Smith Jr.,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
327,PT12M00.00S,2024-11-05T02:56:13.1Z,3,REGULAR,substitution,in,['startperiod'],1628973,,,1610612745,61,56,2024-11-05T02:57:04Z,3260000,False,,,0,,SUB in: J. Brunson,[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,,
328,PT12M00.00S,2024-11-05T02:56:13.1Z,3,REGULAR,substitution,in,['startperiod'],1626157,,,1610612745,61,56,2024-11-05T02:57:04Z,3270000,False,,,0,,SUB in: K. Towns,[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,,
329,PT12M00.00S,2024-11-05T02:57:03.9Z,3,REGULAR,period,start,[],0,,,1610612745,61,56,2024-11-05T02:57:05Z,3280000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
330,PT11M46.00S,2024-11-05T02:57:17.5Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1630578,11.12023653088042,52.94117647058824,1610612745,63,56,2024-11-05T02:57:22Z,3290000,False,-15.0,52.0,1,left,A. Sengun turnaround Hook (13 PTS),[1630578],1610612745.0,HOU,turnaround,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,Made,13.0,5.4,,,,,,,,,,,
331,PT11M30.00S,2024-11-05T02:57:32.9Z,3,REGULAR,3pt,Jump Shot,[],1626157,70.38436268068331,77.45098039215686,1610612752,63,56,2024-11-05T02:57:38Z,3300000,False,137.0,226.0,1,right,MISS K. Towns 26' 3PT,[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,Above the Break 3,24+ Right Center,,,,,,,Missed,,26.44,,,,,,,,,,,
332,PT11M29.00S,2024-11-05T02:57:33.9Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612752,63,56,2024-11-05T02:57:48Z,3310000,False,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,331.0,,,,,,,,,,
333,PT11M29.00S,2024-11-05T02:57:46.8Z,3,REGULAR,foul,personal,[],1627832,,,1610612752,63,56,2024-11-05T02:57:55Z,3320000,False,,,0,,F. VanVleet loose ball personal FOUL (2 PF),"[1627832, 1628404]",1610612745.0,HOU,loose ball,,,VanVleet,F. VanVleet,,,,,Above the Break 3,24+ Center,204059.0,,2.0,0.0,Hart,1628404.0,,,,,,,,,,,,,,
335,PT11M21.00S,2024-11-05T02:58:04.3Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1628973,84.97043363994744,62.00980392156863,1610612752,63,56,2024-11-05T02:58:10Z,3340000,False,60.0,89.0,1,right,MISS J. Brunson 10' driving floating Shot,[1628973],1610612752.0,NYK,driving floating,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,Missed,,10.72,,,,,,,,,,,
336,PT11M20.00S,2024-11-05T02:58:05.3Z,3,REGULAR,rebound,defensive,[],1630578,,,1610612745,63,56,2024-11-05T02:58:10Z,3350000,False,,,0,,A. Sengun REBOUND (Off:1 Def:6),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,335.0,7.0,6.0,1.0,,,,,,,
337,PT11M10.00S,2024-11-05T02:58:15.4Z,3,REGULAR,3pt,Jump Shot,[],1631095,6.783837056504599,2.696078431372549,1610612745,63,56,2024-11-05T02:58:21Z,3360000,False,237.0,11.0,1,left,MISS J. Smith Jr. 3PT,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Right Corner 3,24+ Right,,,,,,,Missed,,23.68,,,,,,,,,,,
338,PT11M09.00S,2024-11-05T02:58:16.4Z,3,REGULAR,rebound,defensive,[],1626157,,,1610612752,63,56,2024-11-05T02:58:21Z,3370000,False,,,0,,K. Towns REBOUND (Off:1 Def:5),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,Right Corner 3,24+ Right,,,,,,,,,,337.0,6.0,5.0,1.0,,,,,,,
339,PT11M00.00S,2024-11-05T02:58:25.3Z,3,REGULAR,3pt,Jump Shot,[],1628384,74.85216819973719,9.803921568627452,1610612752,63,56,2024-11-05T02:58:31Z,3380000,False,-201.0,184.0,1,right,MISS O. Anunoby 27' 3PT,[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,Above the Break 3,24+ Left Center,,,,,,,Missed,,27.24,,,,,,,,,,,
340,PT10M58.00S,2024-11-05T02:58:27.3Z,3,REGULAR,rebound,offensive,[],1626157,,,1610612752,63,56,2024-11-05T02:58:31Z,3390000,False,,,0,,K. Towns REBOUND (Off:2 Def:5),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,339.0,7.0,5.0,2.0,,,,,,,
