actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
341,PT10M44.00S,2024-11-16T02:27:47.3Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],201935,,,1610612746,66,49,2024-11-16T02:31:52Z,3360000,False,,,0,,J. Harden Free Throw 1 of 2 (12 PTS),[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,,,,Made,,,,,,,,,,,12.0,,,,,,,
342,PT10M44.00S,2024-11-16T02:27:47.3Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],201935,,,1610612746,66,50,2024-11-16T02:31:52Z,3370000,False,,,0,,J. Harden Free Throw 2 of 2 (13 PTS),[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,,,,Made,,,,,,,,,,,13.0,,,,,,,
343,PT10M34.00S,2024-11-16T02:28:24.1Z,3,REGULAR,3pt,Jump Shot,[],1627832,65.65374507227332,36.029411764705884,1610612745,66,50,2024-11-16T02:28:28Z,3380000,False,-70.0,270.0,1,right,MISS F. VanVleet 27' 3PT,[1627832],1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,Above the Break 3,24+ Center,27.93,Missed,,,,,,,,,,,,,,,,,,
344,PT10M30.00S,2024-11-16T02:28:28.1Z,3,REGULAR,rebound,defensive,[],1627826,,,1610612746,66,50,2024-11-16T02:28:28Z,3390000,False,,,0,,I. Zubac REBOUND (Off:0 Def:6),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Above the Break 3,24+ Center,,,343.0,6.0,6.0,0.0,,,,,,,,,,,,,,
345,PT10M14.00S,2024-11-16T02:28:43.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626181,13.354139290407357,54.90196078431373,1610612746,66,50,2024-11-16T02:28:46Z,3400000,False,-25.0,73.0,1,left,MISS N. Powell 7' driving floating Shot,[1626181],1610612746.0,LAC,driving floating,,,Powell,N. Powell,,,,,In The Paint (Non-RA),0-8 Center,7.7,Missed,,,,,,,,,,,,,,,,,,
346,PT10M13.00S,2024-11-16T02:28:44.3Z,3,REGULAR,rebound,defensive,[],1630578,,,1610612745,66,50,2024-11-16T02:28:46Z,3410000,False,,,0,,A. Sengun REBOUND (Off:0 Def:4),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),0-8 Center,,,345.0,4.0,4.0,0.0,,,,,,,,,,,,,,
347,PT10M09.00S,2024-11-16T02:28:49.0Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1631095,94.82588699080158,96.07843137254902,1610612745,66,50,2024-11-16T02:28:54Z,3420000,False,230.0,-4.0,1,right,MISS J. Smith Jr. running 3PT,[1631095],1610612745.0,HOU,running,,,Smith Jr.,J. Smith Jr.,,,,,Right Corner 3,24+ Right,23.04,Missed,,,,,,,,,,,,,,,,,,
348,PT10M05.00S,2024-11-16T02:28:53.0Z,3,REGULAR,rebound,defensive,[],1627739,,,1610612746,66,50,2024-11-16T02:28:54Z,3430000,False,,,0,,K. Dunn REBOUND (Off:0 Def:1),[1627739],1610612746.0,LAC,,,,Dunn,K. Dunn,,,,,Right Corner 3,24+ Right,,,347.0,1.0,1.0,0.0,,,,,,,,,,,,,,
349,PT10M00.00S,2024-11-16T02:29:00.0Z,3,REGULAR,foul,personal,['2freethrow'],1628415,,,1610612746,66,50,2024-11-16T02:29:08Z,3440000,False,,,0,,D. Brooks shooting personal FOUL (2 PF) (Harden 2 FT),"[1628415, 201935]",1610612745.0,HOU,shooting,,,Brooks,D. Brooks,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,1193.0,2.0,1.0,Harden,201935.0,,,,,,,,,
351,PT10M00.00S,2024-11-16T02:29:32.7Z,3,REGULAR,freethrow,1 of 2,[],201935,,,1610612746,66,51,2024-11-16T02:29:32Z,3460000,False,,,0,,J. Harden Free Throw 1 of 2 (14 PTS),[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,,,,Made,,,,,,,,,,,14.0,,,,,,,
352,PT10M00.00S,2024-11-16T02:29:54.3Z,3,REGULAR,freethrow,2 of 2,[],201935,,,1610612746,66,52,2024-11-16T02:29:54Z,3470000,False,,,0,,J. Harden Free Throw 2 of 2 (15 PTS),[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,,,,Made,,,,,,,,,,,15.0,,,,,,,
353,PT09M52.00S,2024-11-16T02:30:09.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630224,90.22667542706965,55.63725490196079,1610612745,68,52,2024-11-16T02:30:20Z,3480000,False,28.0,39.0,1,right,J. Green cutting Layup (6 PTS) (A. Sengun 5 AST),"[1630224, 1630578]",1610612745.0,HOU,cutting,,,Green,J. Green,,,,,In The Paint (Non-RA),0-8 Center,4.85,Made,,,,,,,,,,,6.0,A. Sengun,1630578.0,5.0,,,,
355,PT09M35.00S,2024-11-16T02:30:26.1Z,3,REGULAR,turnover,bad pass,[],201935,,,1610612746,68,52,2024-11-16T02:30:30Z,3500000,False,,,0,,J. Harden bad pass TURNOVER (5 TO),"[201935, 1627832]",1610612746.0,LAC,,,,Harden,J. Harden,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,5.0,,,,,,,VanVleet,1627832.0
356,PT09M35.00S,2024-11-16T02:30:26.1Z,3,REGULAR,steal,,[],1627832,,,1610612745,68,52,2024-11-16T02:30:28Z,3510000,False,,,0,,F. VanVleet STEAL (2 STL),[1627832],1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
358,PT09M34.00S,2024-11-16T02:30:39.0Z,3,REGULAR,turnover,out-of-bounds,[],1627832,,,1610612745,68,52,2024-11-16T02:31:07Z,3530000,False,,,0,,F. VanVleet lost ball out-of-bounds TURNOVER (1 TO),[1627832],1610612745.0,HOU,lost ball,,,VanVleet,F. VanVleet,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,1.0,,,,,,,,
359,PT09M29.00S,2024-11-16T02:30:50.2Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1626181,4.02431011826544,97.79411764705883,1610612746,68,55,2024-11-16T02:30:54Z,3540000,False,-239.0,-15.0,1,left,N. Powell 3PT  (5 PTS) (K. Dunn 2 AST),"[1626181, 1627739]",1610612746.0,LAC,,,,Powell,N. Powell,,,,,Left Corner 3,24+ Left,23.95,Made,,,,,,,,,,,5.0,K. Dunn,1627739.0,2.0,,,,
361,PT09M13.00S,2024-11-16T02:31:06.2Z,3,REGULAR,2pt,Jump Shot,[],1630578,77.34888304862024,51.9607843137255,1610612745,68,55,2024-11-16T02:31:10Z,3560000,False,10.0,160.0,1,right,MISS A. Sengun 16' fadeaway Shot,[1630578],1610612745.0,HOU,fadeaway,,,Sengun,A. Sengun,,,,,Mid-Range,16-24 Center,16.07,Missed,,,,,,,,,,,,,,,,,,
362,PT09M11.00S,2024-11-16T02:31:08.2Z,3,REGULAR,rebound,defensive,[],201935,,,1610612746,68,55,2024-11-16T03:12:49Z,3570000,False,,,0,,J. Harden REBOUND (Off:0 Def:4),[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,Mid-Range,16-24 Center,,,361.0,4.0,4.0,0.0,,,,,,,,,,,,,,
363,PT09M07.00S,2024-11-16T02:31:15.6Z,3,REGULAR,foul,personal,[],1628415,,,1610612746,68,55,2024-11-16T02:31:38Z,3580000,False,,,0,,D. Brooks personal FOUL (3 PF),"[1628415, 201935]",1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Right Center,,,,,,,1627541.0,3.0,1.0,Harden,201935.0,,,,,,,,,
365,PT09M00.00S,2024-11-16T02:31:36.3Z,3,REGULAR,3pt,Jump Shot,[],1627739,34.11629434954008,46.07843137254902,1610612746,68,55,2024-11-16T02:31:42Z,3600000,False,20.0,268.0,1,left,MISS K. Dunn 26' pullup 3PT,[1627739],1610612746.0,LAC,pullup,,,Dunn,K. Dunn,,,,,Above the Break 3,24+ Center,26.89,Missed,,,,,,,,,,,,,,,,,,
366,PT08M58.00S,2024-11-16T02:31:38.3Z,3,REGULAR,rebound,defensive,[],1631095,,,1610612745,68,55,2024-11-16T02:31:42Z,3610000,False,,,0,,J. Smith Jr. REBOUND (Off:1 Def:3),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Above the Break 3,24+ Center,,,365.0,4.0,3.0,1.0,,,,,,,,,,,,,,
367,PT08M51.00S,2024-11-16T02:31:45.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630578,90.75229960578186,55.14705882352941,1610612745,70,55,2024-11-16T02:31:49Z,3620000,False,26.0,34.0,1,right,A. Sengun driving Layup (14 PTS) (F. VanVleet 9 AST),"[1630578, 1627832]",1610612745.0,HOU,driving,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,4.29,Made,,,,,,,,,,,14.0,F. VanVleet,1627832.0,9.0,,,,
369,PT08M41.00S,2024-11-16T02:31:58.1Z,3,REGULAR,foul,personal,[],1631095,,,1610612746,70,55,2024-11-16T02:32:05Z,3640000,False,,,0,,J. Smith Jr. personal FOUL (2 PF),"[1631095, 1626181]",1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Above the Break 3,24+ Center,,,,,,,1627541.0,2.0,0.0,Powell,1626181.0,,,,,,,,,
371,PT08M28.00S,2024-11-16T02:32:43.6Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627832,,,1610612746,70,55,2024-11-16T02:32:55Z,3660000,False,,,0,,F. VanVleet personal FOUL (3 PF) (Powell 2 FT),"[1627832, 1626181]",1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,Mid-Range,16-24 Left Center,,,,,,,1193.0,3.0,0.0,Powell,1626181.0,,,,,,,,,
373,PT08M28.00S,2024-11-16T02:33:15.7Z,3,REGULAR,freethrow,1 of 2,[],1626181,,,1610612746,70,55,2024-11-16T02:33:15Z,3680000,False,,,0,,MISS N. Powell Free Throw 1 of 2,[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
374,PT08M28.00S,2024-11-16T02:33:15.7Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612746,70,55,2024-11-16T02:33:15Z,3690000,False,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,,,,,373.0,,,,,,,,,,,,,,,,,
375,PT08M28.00S,2024-11-16T02:33:33.0Z,3,REGULAR,freethrow,2 of 2,[],1626181,,,1610612746,70,56,2024-11-16T02:33:33Z,3700000,False,,,0,,N. Powell Free Throw 2 of 2 (6 PTS),[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,,,,Made,,,,,,,,,,,6.0,,,,,,,
376,PT08M11.00S,2024-11-16T02:33:52.1Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1630578,87.86136662286465,54.41176470588235,1610612745,70,56,2024-11-16T02:33:57Z,3710000,False,22.0,62.0,1,right,MISS A. Sengun 6' turnaround Hook - blocked,"[1630578, 1627739]",1610612745.0,HOU,turnaround,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),0-8 Center,6.54,Missed,,,,,,,,,,,,,,,Dunn,1627739.0,,
377,PT08M11.00S,2024-11-16T02:33:52.1Z,3,REGULAR,block,,[],1627739,,,1610612745,70,56,2024-11-16T02:33:54Z,3720000,False,,,0,,K. Dunn BLOCK (1 BLK),[1627739],1610612746.0,LAC,,,,Dunn,K. Dunn,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
378,PT08M08.00S,2024-11-16T02:33:55.1Z,3,REGULAR,rebound,defensive,[],201935,,,1610612746,70,56,2024-11-16T02:33:57Z,3730000,False,,,0,,J. Harden REBOUND (Off:0 Def:5),[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,In The Paint (Non-RA),0-8 Center,,,376.0,5.0,5.0,0.0,,,,,,,,,,,,,,
379,PT08M03.00S,2024-11-16T02:34:00.6Z,3,REGULAR,2pt,Jump Shot,[],201935,22.946780551905388,50.0,1610612746,70,58,2024-11-16T02:41:24Z,3740000,False,0.0,163.0,1,left,J. Harden 16' step back Jump Shot (17 PTS),[201935],1610612746.0,LAC,step back,,,Harden,J. Harden,,,,,Mid-Range,16-24 Center,16.32,Made,,,,,,,,,,,17.0,,,,,,,
380,PT08M02.00S,2024-11-16T02:34:06.0Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612745,70,58,2024-11-16T02:34:06Z,3750000,False,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381,PT07M47.00S,2024-11-16T02:37:15.3Z,3,REGULAR,turnover,out-of-bounds,[],1630224,,,1610612745,70,58,2024-11-16T02:42:17Z,3760000,False,,,0,,J. Green bad pass out-of-bounds TURNOVER (3 TO),[1630224],1610612745.0,HOU,bad pass,,,Green,J. Green,,,,,Mid-Range,8-16 Left,,,,,,,1193.0,,,,,3.0,,,,,,,,
382,PT07M36.00S,2024-11-16T02:37:29.4Z,3,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1627826,6.521024967148489,56.61764705882353,1610612746,70,58,2024-11-16T02:44:08Z,3770000,False,-33.0,9.0,1,left,MISS I. Zubac Hook,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,3.42,Missed,,,,,,,,,,,,,,,,,,
383,PT07M34.00S,2024-11-16T02:37:31.4Z,3,REGULAR,rebound,defensive,[],1630578,,,1610612745,70,58,2024-11-16T02:37:33Z,3780000,False,,,0,,A. Sengun REBOUND (Off:0 Def:5),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,,,382.0,5.0,5.0,0.0,,,,,,,,,,,,,,
384,PT07M17.00S,2024-11-16T02:37:49.0Z,3,REGULAR,3pt,Jump Shot,[],1628415,94.69448094612353,97.05882352941177,1610612745,73,58,2024-11-16T02:37:57Z,3790000,False,235.0,-3.0,1,right,D. Brooks 3PT  (11 PTS) (A. Sengun 6 AST),"[1628415, 1630578]",1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,Right Corner 3,24+ Right,23.53,Made,,,,,,,,,,,11.0,A. Sengun,1630578.0,6.0,,,,
386,PT07M01.00S,2024-11-16T02:38:04.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627884,9.017739816031538,52.450980392156865,1610612746,73,58,2024-11-16T02:44:39Z,3810000,False,-12.0,32.0,1,left,MISS D. Jones Jr. driving floating bank Shot,[1627884],1610612746.0,LAC,driving floating bank,,,Jones Jr.,D. Jones Jr.,,,,,Restricted Area,0-8 Center,3.46,Missed,,,,,,,,,,,,,,,,,,
387,PT06M59.00S,2024-11-16T02:38:06.2Z,3,REGULAR,rebound,defensive,[],1630578,,,1610612745,73,58,2024-11-16T02:38:08Z,3820000,False,,,0,,A. Sengun REBOUND (Off:0 Def:6),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,,,386.0,6.0,6.0,0.0,,,,,,,,,,,,,,
388,PT06M56.00S,2024-11-16T02:38:09.6Z,3,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1630224,92.06636005256242,44.85294117647059,1610612745,75,58,2024-11-16T02:45:18Z,3830000,False,-26.0,22.0,1,right,J. Green running alley-oop DUNK (8 PTS) (F. VanVleet 10 AST),"[1630224, 1627832]",1610612745.0,HOU,running alley-oop,,,Green,J. Green,,,,,Restricted Area,0-8 Center,3.39,Made,,,,,,,,,,,8.0,F. VanVleet,1627832.0,10.0,,,,
390,PT06M38.00S,2024-11-16T02:38:26.4Z,3,REGULAR,3pt,Jump Shot,[],1627884,6.389618922470433,4.6568627450980395,1610612746,75,58,2024-11-16T02:38:33Z,3850000,False,227.0,8.0,1,left,MISS D. Jones Jr. 3PT,[1627884],1610612746.0,LAC,,,,Jones Jr.,D. Jones Jr.,,,,,Right Corner 3,24+ Right,22.68,Missed,,,,,,,,,,,,,,,,,,
391,PT06M35.00S,2024-11-16T02:38:30.5Z,3,REGULAR,rebound,offensive,[],1627884,,,1610612746,75,58,2024-11-16T02:38:30Z,3860000,False,,,0,,D. Jones Jr. REBOUND (Off:3 Def:4),[1627884],1610612746.0,LAC,,,,Jones Jr.,D. Jones Jr.,,,,,Right Corner 3,24+ Right,,,390.0,7.0,4.0,3.0,,,,,,,,,,,,,,
392,PT06M31.00S,2024-11-16T02:38:33.6Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],201935,30.56833114323259,34.068627450980394,1610612746,75,58,2024-11-16T02:38:47Z,3870000,False,80.0,235.0,1,left,MISS J. Harden 24' step back 3PT,[201935],1610612746.0,LAC,step back,,,Harden,J. Harden,,,,,Above the Break 3,24+ Right Center,24.8,Missed,,,,,,,,,,,,,,,,,,
393,PT06M28.00S,2024-11-16T02:38:36.6Z,3,REGULAR,rebound,defensive,[],1631095,,,1610612745,75,58,2024-11-16T02:39:04Z,3880000,False,,,0,,J. Smith Jr. REBOUND (Off:1 Def:4),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Above the Break 3,24+ Right Center,,,392.0,5.0,4.0,1.0,,,,,,,,,,,,,,
394,PT06M22.00S,2024-11-16T02:38:43.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627832,91.40932982917214,56.86274509803921,1610612745,77,58,2024-11-16T02:46:44Z,3890000,False,34.0,28.0,1,right,F. VanVleet driving Layup (13 PTS),[1627832],1610612745.0,HOU,driving,,,VanVleet,F. VanVleet,,,,,In The Paint (Non-RA),0-8 Center,4.45,Made,,,,,,,,,,,13.0,,,,,,,
395,PT06M22.00S,2024-11-16T02:38:47.3Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612746,77,58,2024-11-16T02:38:47Z,3900000,False,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
396,PT06M10.00S,2024-11-16T02:41:54.4Z,3,REGULAR,3pt,Jump Shot,[],1626181,32.670827858081466,39.21568627450981,1610612746,77,58,2024-11-16T02:41:58Z,3910000,False,54.0,255.0,1,left,MISS N. Powell 26' pullup 3PT,[1626181],1610612746.0,LAC,pullup,,,Powell,N. Powell,,,,,Above the Break 3,24+ Center,26.02,Missed,,,,,,,,,,,,,,,,,,
397,PT06M08.00S,2024-11-16T02:41:56.8Z,3,REGULAR,rebound,offensive,[],1627739,,,1610612746,77,58,2024-11-16T02:41:56Z,3920000,False,,,0,,K. Dunn REBOUND (Off:1 Def:1),[1627739],1610612746.0,LAC,,,,Dunn,K. Dunn,,,,,Above the Break 3,24+ Center,,,396.0,2.0,1.0,1.0,,,,,,,,,,,,,,
398,PT06M07.00S,2024-11-16T02:41:58.3Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1627739,9.543363994743759,57.107843137254896,1610612746,77,58,2024-11-16T02:47:40Z,3930000,False,-36.0,37.0,1,left,MISS K. Dunn driving floating Shot,[1627739],1610612746.0,LAC,driving floating,,,Dunn,K. Dunn,,,,,In The Paint (Non-RA),0-8 Center,5.14,Missed,,,,,,,,,,,,,,,,,,
399,PT06M05.00S,2024-11-16T02:42:00.3Z,3,REGULAR,rebound,defensive,[],1628415,,,1610612745,77,58,2024-11-16T02:42:02Z,3940000,False,,,0,,D. Brooks REBOUND (Off:0 Def:1),[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,In The Paint (Non-RA),0-8 Center,,,398.0,1.0,1.0,0.0,,,,,,,,,,,,,,
400,PT05M56.00S,2024-11-16T02:42:09.1Z,3,REGULAR,3pt,Jump Shot,[],1628415,67.49342969776609,62.254901960784316,1610612745,77,58,2024-11-16T02:42:13Z,3950000,False,61.0,253.0,1,right,MISS D. Brooks 26' 3PT,[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Center,26.04,Missed,,,,,,,,,,,,,,,,,,
401,PT05M51.00S,2024-11-16T02:42:14.1Z,3,REGULAR,rebound,offensive,[],1631095,,,1610612745,77,58,2024-11-16T02:42:13Z,3960000,False,,,0,,J. Smith Jr. REBOUND (Off:2 Def:4),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Above the Break 3,24+ Center,,,400.0,6.0,4.0,2.0,,,,,,,,,,,,,,
402,PT05M51.00S,2024-11-16T02:42:12.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631095,94.40999984741211,50.0,1610612745,79,58,2024-11-16T02:42:12Z,3970000,False,0.0,0.0,1,right,J. Smith Jr. tip Layup (21 PTS),[1631095],1610612745.0,HOU,tip,,,Smith Jr.,J. Smith Jr.,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,,,,,,,21.0,,,,,,,
403,PT05M42.00S,2024-11-16T02:42:24.7Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630578,,,1610612746,79,58,2024-11-16T02:42:36Z,3980000,False,,,0,,A. Sengun shooting personal FOUL (2 PF) (Zubac 2 FT),"[1630578, 1627826]",1610612745.0,HOU,shooting,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,,,,,,,1148.0,2.0,0.0,Zubac,1627826.0,,,,,,,,,
405,PT05M42.00S,2024-11-16T02:42:54.1Z,3,REGULAR,freethrow,1 of 2,[],1627826,,,1610612746,79,59,2024-11-16T02:42:54Z,4000000,False,,,0,,I. Zubac Free Throw 1 of 2 (5 PTS),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,Made,,,,,,,,,,,5.0,,,,,,,
406,PT05M42.00S,2024-11-16T02:42:55.8Z,3,REGULAR,substitution,out,[],1630224,,,1610612746,79,59,2024-11-16T02:43:02Z,4010000,False,,,0,,SUB out: J. Green,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
407,PT05M42.00S,2024-11-16T02:42:55.8Z,3,REGULAR,substitution,out,[],1627739,,,1610612746,79,59,2024-11-16T02:43:02Z,4020000,False,,,0,,SUB out: K. Dunn,[1627739],1610612746.0,LAC,,,,Dunn,K. Dunn,,,,,,,,,,,,,,,,,,,,,,,,,,
408,PT05M42.00S,2024-11-16T02:42:55.8Z,3,REGULAR,substitution,in,[],1641708,,,1610612746,79,59,2024-11-16T02:43:02Z,4030000,False,,,0,,SUB in: A. Thompson,[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
409,PT05M42.00S,2024-11-16T02:42:55.8Z,3,REGULAR,substitution,in,[],1629645,,,1610612746,79,59,2024-11-16T02:43:02Z,4040000,False,,,0,,SUB in: K. Porter Jr.,[1629645],1610612746.0,LAC,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
410,PT05M42.00S,2024-11-16T02:43:13.3Z,3,REGULAR,freethrow,2 of 2,[],1627826,,,1610612746,79,60,2024-11-16T02:43:13Z,4050000,False,,,0,,I. Zubac Free Throw 2 of 2 (6 PTS),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,Made,,,,,,,,,,,6.0,,,,,,,
411,PT05M26.00S,2024-11-16T02:43:31.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631095,89.56964520367937,44.6078431372549,1610612745,79,60,2024-11-16T02:43:42Z,4060000,False,-27.0,46.0,1,right,MISS J. Smith Jr. turnaround fadeaway Shot,[1631095],1610612745.0,HOU,turnaround fadeaway,,,Smith Jr.,J. Smith Jr.,,,,,In The Paint (Non-RA),0-8 Center,5.29,Missed,,,,,,,,,,,,,,,,,,
412,PT05M24.00S,2024-11-16T02:43:32.8Z,3,REGULAR,rebound,defensive,[],1627826,,,1610612746,79,60,2024-11-16T02:43:32Z,4070000,False,,,0,,I. Zubac REBOUND (Off:0 Def:7),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,In The Paint (Non-RA),0-8 Center,,,411.0,7.0,7.0,0.0,,,,,,,,,,,,,,
413,PT05M10.00S,2024-11-16T02:43:46.4Z,3,REGULAR,3pt,Jump Shot,[],1629645,31.35676741130092,40.19607843137255,1610612746,79,63,2024-11-16T02:43:51Z,4080000,False,49.0,242.0,1,left,K. Porter Jr. 24' 3PT  (9 PTS),[1629645],1610612746.0,LAC,,,,Porter Jr.,K. Porter Jr.,,,,,Above the Break 3,24+ Center,24.72,Made,,,,,,,,,,,9.0,,,,,,,
414,PT04M57.00S,2024-11-16T02:44:02.6Z,3,REGULAR,foul,personal,[],1627826,,,1610612745,79,63,2024-11-16T02:44:25Z,4090000,False,,,0,,I. Zubac personal FOUL (4 PF),"[1627826, 1630578]",1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1193.0,4.0,0.0,Sengun,1630578.0,,,,,,,,,
416,PT04M57.00S,2024-11-16T02:44:23.5Z,3,REGULAR,substitution,out,[],1631095,,,1610612745,79,63,2024-11-16T02:44:26Z,4110000,False,,,0,,SUB out: J. Smith Jr.,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
417,PT04M57.00S,2024-11-16T02:44:23.5Z,3,REGULAR,substitution,in,[],1631106,,,1610612745,79,63,2024-11-16T02:44:26Z,4120000,False,,,0,,SUB in: T. Eason,[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,,,,,,,,,,,,,,,,,,,,,,
418,PT04M43.00S,2024-11-16T02:44:47.5Z,3,REGULAR,2pt,Jump Shot,[],1627832,80.50262812089356,70.09803921568627,1610612745,81,63,2024-11-16T02:44:53Z,4130000,False,100.0,131.0,1,right,F. VanVleet 16' step back Jump Shot (15 PTS),[1627832],1610612745.0,HOU,step back,,,VanVleet,F. VanVleet,,,,,Mid-Range,16-24 Right Center,16.5,Made,,,,,,,,,,,15.0,,,,,,,
419,PT04M21.00S,2024-11-16T02:45:10.6Z,3,REGULAR,2pt,Jump Shot,[],201935,12.565703022339028,70.83333333333334,1610612746,81,63,2024-11-16T02:45:15Z,4140000,False,-104.0,66.0,1,left,MISS J. Harden 12' step back Shot,[201935],1610612746.0,LAC,step back,,,Harden,J. Harden,,,,,Mid-Range,8-16 Left,12.31,Missed,,,,,,,,,,,,,,,,,,
420,PT04M16.00S,2024-11-16T02:45:15.6Z,3,REGULAR,rebound,offensive,[],1627826,,,1610612746,81,63,2024-11-16T02:45:15Z,4150000,False,,,0,,I. Zubac REBOUND (Off:1 Def:7),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Mid-Range,8-16 Left,,,419.0,8.0,7.0,1.0,,,,,,,,,,,,,,
