actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
251,PT04M16.00S,2025-01-06T00:58:32.3Z,2,REGULAR,freethrow,1 of 1,[],1630559,,,1610612747,54,38,2025-01-06T00:58:32Z,2500000,False,,,0,,A. Reaves Free Throw 1 of 1 (10 PTS),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,Made,10.0,,,,,,,,,,,,,,,
252,PT03M55.00S,2025-01-06T00:58:54.4Z,2,REGULAR,3pt,Jump Shot,[],1627832,92.19776609724047,95.58823529411765,1610612745,54,38,2025-01-06T00:58:59Z,2510000,False,228.0,21.0,1,right,MISS F. VanVleet 3PT,[1627832],1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,Right Corner 3,24+ Right,,,22.88,Missed,,,,,,,,,,,,,,,,
253,PT03M54.00S,2025-01-06T00:58:55.4Z,2,REGULAR,rebound,offensive,[],1628415,,,1610612745,54,38,2025-01-06T00:58:59Z,2520000,False,,,0,,D. Brooks REBOUND (Off:1 Def:1),[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,Right Corner 3,24+ Right,,,,,,,,,252.0,2.0,1.0,1.0,,,,,,,,
254,PT03M51.00S,2025-01-06T00:58:59.5Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1630578,87.72996057818659,50.73529411764706,1610612745,54,38,2025-01-06T00:59:04Z,2530000,False,4.0,63.0,1,right,MISS A. Sengun 6' Hook,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),0-8 Center,,,6.29,Missed,,,,,,,,,,,,,,,,
255,PT03M50.00S,2025-01-06T00:59:00.5Z,2,REGULAR,rebound,defensive,[],203076,,,1610612747,54,38,2025-01-06T00:59:04Z,2540000,False,,,0,,A. Davis REBOUND (Off:0 Def:4),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,254.0,4.0,4.0,0.0,,,,,,,,
256,PT03M34.00S,2025-01-06T00:59:15.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203076,12.302890932982917,63.48039215686274,1610612747,54,40,2025-01-06T00:59:21Z,2550000,False,-67.0,63.0,1,left,A. Davis 9' driving floating bank Jump Shot (4 PTS) (A. Reaves 3 AST),"[203076, 1630559]",1610612747.0,LAL,driving floating bank,,,Davis,A. Davis,,,,,In The Paint (Non-RA),8-16 Left,,,9.23,Made,4.0,A. Reaves,1630559.0,3.0,,,,,,,,,,,,
258,PT03M20.00S,2025-01-06T00:59:29.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630578,80.50262812089356,40.44117647058824,1610612745,56,40,2025-01-06T00:59:34Z,2570000,False,-48.0,131.0,1,right,A. Sengun 13' Jump Shot (6 PTS) (J. Green 2 AST),"[1630578, 1630224]",1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),8-16 Center,,,13.93,Made,6.0,J. Green,1630224.0,2.0,,,,,,,,,,,,
260,PT03M04.00S,2025-01-06T00:59:45.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203076,14.931011826544022,50.0,1610612747,56,42,2025-01-06T00:59:50Z,2590000,False,0.0,88.0,1,left,A. Davis 8' turnaround fadeaway Jump Shot (6 PTS) (A. Reaves 4 AST),"[203076, 1630559]",1610612747.0,LAL,turnaround fadeaway,,,Davis,A. Davis,,,,,In The Paint (Non-RA),8-16 Center,,,8.79,Made,6.0,A. Reaves,1630559.0,4.0,,,,,,,,,,,,
262,PT02M44.00S,2025-01-06T01:00:05.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630224,81.8166885676741,61.274509803921575,1610612745,56,42,2025-01-06T01:00:11Z,2610000,False,56.0,118.0,1,right,MISS J. Green 13' turnaround fadeaway Shot,[1630224],1610612745.0,HOU,turnaround fadeaway,,,Green,J. Green,,,,,In The Paint (Non-RA),8-16 Center,,,13.11,Missed,,,,,,,,,,,,,,,,
263,PT02M43.00S,2025-01-06T01:00:06.8Z,2,REGULAR,rebound,offensive,[],1630578,,,1610612745,56,42,2025-01-06T01:00:11Z,2620000,False,,,0,,A. Sengun REBOUND (Off:1 Def:3),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,262.0,4.0,3.0,1.0,,,,,,,,
264,PT02M42.00S,2025-01-06T01:00:10.5Z,2,REGULAR,foul,personal,['2freethrow'],1629060,,,1610612745,56,42,2025-01-06T01:00:24Z,2630000,False,,,0,,R. Hachimura shooting personal FOUL (1 PF) (Sengun 2 FT),"[1629060, 1630578]",1610612747.0,LAL,shooting,,,Hachimura,R. Hachimura,,,,,Restricted Area,0-8 Center,2882.0,,,,,,,,,,,,1.0,0.0,Sengun,1630578.0,,,,
266,PT02M42.00S,2025-01-06T01:00:28.1Z,2,REGULAR,violation,delay-of-game,['team'],0,,,1610612745,56,42,2025-01-06T01:00:32Z,2650000,False,,,0,,TEAM delay-of-game VIOLATION,[],1610612745.0,HOU,,,,,,,,,,,,1626300.0,,,,,,,,,,,,,,,,,,,
267,PT02M42.00S,2025-01-06T01:00:44.4Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1630578,,,1610612745,56,42,2025-01-06T01:00:44Z,2660000,False,,,0,,MISS A. Sengun Free Throw 1 of 2,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
268,PT02M42.00S,2025-01-06T01:00:44.4Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612745,56,42,2025-01-06T01:00:44Z,2670000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,267.0,,,,,,,,,,,
269,PT02M42.00S,2025-01-06T01:00:45.3Z,2,REGULAR,substitution,out,[],1630224,,,1610612745,56,42,2025-01-06T01:00:50Z,2680000,False,,,0,,SUB out: J. Green,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
270,PT02M42.00S,2025-01-06T01:00:45.3Z,2,REGULAR,substitution,out,[],1642261,,,1610612745,56,42,2025-01-06T01:00:50Z,2690000,False,,,0,,SUB out: D. Knecht,[1642261],1610612747.0,LAL,,,,Knecht,D. Knecht,,,,,,,,,,,,,,,,,,,,,,,,,,
271,PT02M42.00S,2025-01-06T01:00:45.3Z,2,REGULAR,substitution,in,[],1641708,,,1610612745,56,42,2025-01-06T01:00:50Z,2700000,False,,,0,,SUB in: A. Thompson,[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
272,PT02M42.00S,2025-01-06T01:00:45.3Z,2,REGULAR,substitution,in,[],2544,,,1610612745,56,42,2025-01-06T01:00:50Z,2710000,False,,,0,,SUB in: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,,
273,PT02M42.00S,2025-01-06T01:01:10.3Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1630578,,,1610612745,57,42,2025-01-06T01:01:10Z,2720000,False,,,0,,A. Sengun Free Throw 2 of 2 (7 PTS),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,Made,7.0,,,,,,,,,,,,,,,
274,PT02M24.00S,2025-01-06T01:01:31.9Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],203076,12.040078843626807,50.0,1610612747,57,44,2025-01-06T01:01:36Z,2730000,False,0.0,61.0,1,left,A. Davis 6' turnaround Hook (8 PTS) (A. Reaves 5 AST),"[203076, 1630559]",1610612747.0,LAL,turnaround,,,Davis,A. Davis,,,,,In The Paint (Non-RA),0-8 Center,,,6.07,Made,8.0,A. Reaves,1630559.0,5.0,,,,,,,,,,,,
276,PT02M08.00S,2025-01-06T01:01:46.6Z,2,REGULAR,3pt,Jump Shot,[],1630256,70.25295663600527,24.019607843137255,1610612745,57,44,2025-01-06T01:01:51Z,2750000,False,-130.0,227.0,1,right,MISS J. Tate 26' 3PT,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,Above the Break 3,24+ Left Center,,,26.16,Missed,,,,,,,,,,,,,,,,
277,PT02M07.00S,2025-01-06T01:01:47.6Z,2,REGULAR,rebound,offensive,[],1630578,,,1610612745,57,44,2025-01-06T01:01:51Z,2760000,False,,,0,,A. Sengun REBOUND (Off:2 Def:3),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Above the Break 3,24+ Left Center,,,,,,,,,276.0,5.0,3.0,2.0,,,,,,,,
278,PT02M02.00S,2025-01-06T01:01:54.1Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],1628415,80.76544021024968,20.098039215686274,1610612745,59,44,2025-01-06T01:01:59Z,2770000,False,-150.0,128.0,1,right,D. Brooks 19' step back Jump Shot (2 PTS),[1628415],1610612745.0,HOU,step back,,,Brooks,D. Brooks,,,,,Mid-Range,16-24 Left Center,,,19.7,Made,2.0,,,,,,,,,,,,,,,
280,PT01M44.00S,2025-01-06T01:02:26.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629060,6.258212877792378,54.65686274509803,1610612747,59,46,2025-01-06T01:02:33Z,2790000,False,-23.0,6.0,1,left,R. Hachimura cutting Layup (10 PTS) (A. Reaves 6 AST),"[1629060, 1630559]",1610612747.0,LAL,cutting,,,Hachimura,R. Hachimura,,,,,Restricted Area,0-8 Center,,,2.41,Made,10.0,A. Reaves,1630559.0,6.0,,,,,,,,,,,,
282,PT01M24.00S,2025-01-06T01:02:46.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630578,82.47371879106439,61.274509803921575,1610612745,61,46,2025-01-06T01:02:50Z,2810000,False,56.0,112.0,1,right,A. Sengun 12' turnaround fadeaway Jump Shot (9 PTS),[1630578],1610612745.0,HOU,turnaround fadeaway,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),8-16 Center,,,12.56,Made,9.0,,,,,,,,,,,,,,,
283,PT01M10.00S,2025-01-06T01:03:04.8Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1641708,,,1610612747,61,46,2025-01-06T01:08:18Z,2820000,False,,,0,,A. Thompson personal FOUL (1 PF) (James 2 FT),"[1641708, 2544]",1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),0-8 Center,1626300.0,,,,,,,,,,,,1.0,0.0,James,2544.0,,,,
285,PT01M10.00S,2025-01-06T01:03:31.7Z,2,REGULAR,freethrow,1 of 2,[],2544,,,1610612747,61,46,2025-01-06T01:03:31Z,2840000,False,,,0,,MISS L. James Free Throw 1 of 2,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
286,PT01M10.00S,2025-01-06T01:03:31.7Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612747,61,46,2025-01-06T01:03:31Z,2850000,False,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,285.0,,,,,,,,,,,
287,PT01M10.00S,2025-01-06T01:03:53.4Z,2,REGULAR,freethrow,2 of 2,[],2544,,,1610612747,61,47,2025-01-06T01:03:53Z,2860000,False,,,0,,L. James Free Throw 2 of 2 (5 PTS),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,Made,5.0,,,,,,,,,,,,,,,
288,PT00M55.10S,2025-01-06T01:04:09.7Z,2,REGULAR,3pt,Jump Shot,[],1628415,87.86136662286465,96.07843137254902,1610612745,64,47,2025-01-06T01:04:18Z,2870000,False,230.0,62.0,1,right,D. Brooks 3PT  (5 PTS) (A. Sengun 2 AST),"[1628415, 1630578]",1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,Right Corner 3,24+ Right,,,23.85,Made,5.0,A. Sengun,1630578.0,2.0,,,,,,,,,,,,
290,PT00M37.60S,2025-01-06T01:04:34.8Z,2,REGULAR,3pt,Jump Shot,[],1629060,8.360709592641262,96.56862745098039,1610612747,64,47,2025-01-06T01:04:41Z,2890000,False,-233.0,26.0,1,left,MISS R. Hachimura 3PT,[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,Left Corner 3,24+ Left,,,23.43,Missed,,,,,,,,,,,,,,,,
291,PT00M36.00S,2025-01-06T01:04:36.4Z,2,REGULAR,rebound,defensive,[],1641708,,,1610612745,64,47,2025-01-06T01:04:41Z,2900000,False,,,0,,A. Thompson REBOUND (Off:4 Def:5),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Left Corner 3,24+ Left,,,,,,,,,290.0,9.0,5.0,4.0,,,,,,,,
292,PT00M26.40S,2025-01-06T01:04:45.3Z,2,REGULAR,3pt,Jump Shot,[],1627832,67.88764783180025,70.34313725490196,1610612745,67,47,2025-01-06T01:04:53Z,2910000,False,102.0,249.0,1,right,F. VanVleet 26' 3PT  (9 PTS) (A. Sengun 3 AST),"[1627832, 1630578]",1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,Above the Break 3,24+ Right Center,,,26.93,Made,9.0,A. Sengun,1630578.0,3.0,,,,,,,,,,,,
294,PT00M01.90S,2025-01-06T01:05:20.3Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630256,,,1610612747,67,47,2025-01-06T01:05:25Z,2930000,False,,,0,,J. Tate personal FOUL (4 PF) (Reaves 2 FT),"[1630256, 1630559]",1610612745.0,HOU,,,,Tate,J. Tate,,,,,Mid-Range,16-24 Left,1628954.0,,,,,,,,,,,,4.0,0.0,Reaves,1630559.0,,,,
296,PT00M01.90S,2025-01-06T01:05:42.5Z,2,REGULAR,freethrow,1 of 2,[],1630559,,,1610612747,67,48,2025-01-06T01:05:42Z,2950000,False,,,0,,A. Reaves Free Throw 1 of 2 (11 PTS),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,Made,11.0,,,,,,,,,,,,,,,
297,PT00M01.90S,2025-01-06T01:05:46.9Z,2,REGULAR,substitution,out,[],1630256,,,1610612747,67,48,2025-01-06T01:05:51Z,2960000,False,,,0,,SUB out: J. Tate,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,,,,,,,,,
298,PT00M01.90S,2025-01-06T01:05:46.9Z,2,REGULAR,substitution,in,[],203500,,,1610612747,67,48,2025-01-06T01:05:51Z,2970000,False,,,0,,SUB in: S. Adams,[203500],1610612745.0,HOU,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,,,
299,PT00M01.90S,2025-01-06T01:06:12.9Z,2,REGULAR,freethrow,2 of 2,[],1630559,,,1610612747,67,49,2025-01-06T01:06:12Z,2980000,False,,,0,,A. Reaves Free Throw 2 of 2 (12 PTS),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,Made,12.0,,,,,,,,,,,,,,,
300,PT00M00.50S,2025-01-06T01:06:23.4Z,2,REGULAR,3pt,Jump Shot,[],1627832,36.48160315374508,48.28431372549019,1610612745,67,49,2025-01-06T01:09:01Z,2990000,False,-9.0,545.0,1,right,MISS F. VanVleet 54' 3PT,[1627832],1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,Above the Break 3,24+ Center,,,54.47,Missed,,,,,,,,,,,,,,,,
301,PT00M00.10S,2025-01-06T01:06:23.8Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612745,67,49,2025-01-06T01:09:01Z,3000000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,,300.0,,,,,,,,,,,
302,PT00M00.00S,2025-01-06T01:06:28.9Z,2,REGULAR,period,end,[],0,,,1610612745,67,49,2025-01-06T01:06:28Z,3010000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
303,PT12M00.00S,2025-01-06T01:20:46.6Z,3,REGULAR,substitution,out,['startperiod'],203500,,,1610612745,67,49,2025-01-06T01:21:21Z,3020000,False,,,0,,SUB out: S. Adams,[203500],1610612745.0,HOU,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,,,
304,PT12M00.00S,2025-01-06T01:20:46.6Z,3,REGULAR,substitution,in,['startperiod'],1630224,,,1610612745,67,49,2025-01-06T01:21:21Z,3030000,False,,,0,,SUB in: J. Green,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
305,PT12M00.00S,2025-01-06T01:21:35.3Z,3,REGULAR,period,start,[],0,,,1610612745,67,49,2025-01-06T01:21:35Z,3040000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306,PT11M49.00S,2025-01-06T01:21:44.9Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1630224,8.09789750328515,48.529411764705884,1610612745,67,49,2025-01-06T01:21:49Z,3050000,False,7.0,24.0,1,left,MISS J. Green driving DUNK,[1630224],1610612745.0,HOU,driving,,,Green,J. Green,,,,,Restricted Area,0-8 Center,,,2.47,Missed,,,,,,,,,,,,,,,,
307,PT11M48.00S,2025-01-06T01:21:45.9Z,3,REGULAR,rebound,defensive,[],1631108,,,1610612747,67,49,2025-01-06T01:21:49Z,3060000,False,,,0,,M. Christie REBOUND (Off:0 Def:1),[1631108],1610612747.0,LAL,,,,Christie,M. Christie,,,,,Restricted Area,0-8 Center,,,,,,,,,306.0,1.0,1.0,0.0,,,,,,,,
308,PT11M41.00S,2025-01-06T01:21:53.2Z,3,REGULAR,3pt,Jump Shot,[],1629060,94.95729303547962,3.6764705882352944,1610612747,67,49,2025-01-06T01:21:59Z,3070000,False,-232.0,-5.0,1,right,MISS R. Hachimura 3PT,[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,Left Corner 3,24+ Left,,,23.17,Missed,,,,,,,,,,,,,,,,
309,PT11M40.00S,2025-01-06T01:21:54.2Z,3,REGULAR,rebound,defensive,[],1641708,,,1610612745,67,49,2025-01-06T01:21:59Z,3080000,False,,,0,,A. Thompson REBOUND (Off:4 Def:6),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Left Corner 3,24+ Left,,,,,,,,,308.0,10.0,6.0,4.0,,,,,,,,
310,PT11M35.00S,2025-01-06T01:21:59.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630224,6.1268068331143235,55.392156862745104,1610612745,69,49,2025-01-06T01:22:06Z,3090000,False,-27.0,5.0,1,left,J. Green running finger roll Layup (20 PTS),[1630224],1610612745.0,HOU,running finger roll,,,Green,J. Green,,,,,Restricted Area,0-8 Center,,,2.75,Made,20.0,,,,,,,,,,,,,,,
311,PT11M23.00S,2025-01-06T01:22:11.4Z,3,REGULAR,3pt,Jump Shot,[],1631108,79.188567674113,91.17647058823529,1610612747,69,49,2025-01-06T01:22:30Z,3100000,False,206.0,143.0,1,right,MISS M. Christie 25' 3PT,[1631108],1610612747.0,LAL,,,,Christie,M. Christie,,,,,Above the Break 3,24+ Right Center,,,25.07,Missed,,,,,,,,,,,,,,,,
312,PT11M21.00S,2025-01-06T01:22:13.4Z,3,REGULAR,rebound,offensive,[],1629060,,,1610612747,69,49,2025-01-06T01:23:59Z,3110000,False,,,0,,R. Hachimura REBOUND (Off:1 Def:0),[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,Above the Break 3,24+ Right Center,,,,,,,,,311.0,1.0,0.0,1.0,,,,,,,,
314,PT11M18.00S,2025-01-06T01:22:36.9Z,3,REGULAR,foul,personal,[],1628415,,,1610612747,69,49,2025-01-06T01:22:45Z,3130000,False,,,0,,D. Brooks personal FOUL (1 PF),"[1628415, 203076]",1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,In The Paint (Non-RA),0-8 Center,1626300.0,,,,,,,,,,,,1.0,0.0,Davis,203076.0,,,,
316,PT11M10.00S,2025-01-06T01:23:03.4Z,3,REGULAR,foul,personal,['2freethrow'],1627832,,,1610612747,69,49,2025-01-06T01:23:11Z,3150000,False,,,0,,F. VanVleet shooting personal FOUL (1 PF) (Christie 2 FT),"[1627832, 1631108]",1610612745.0,HOU,shooting,,,VanVleet,F. VanVleet,,,,,In The Paint (Non-RA),8-16 Center,2882.0,,,,,,,,,,,,1.0,0.0,Christie,1631108.0,,,,
318,PT11M10.00S,2025-01-06T01:23:25.5Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1631108,,,1610612747,69,50,2025-01-06T01:23:25Z,3170000,False,,,0,,M. Christie Free Throw 1 of 2 (8 PTS),[1631108],1610612747.0,LAL,,,,Christie,M. Christie,,,,,,,,,,Made,8.0,,,,,,,,,,,,,,,
319,PT11M10.00S,2025-01-06T01:23:31.5Z,3,REGULAR,substitution,out,[],1629060,,,1610612747,69,50,2025-01-06T01:23:34Z,3180000,False,,,0,,SUB out: R. Hachimura,[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,,,,,,,,,,,,,,,,,,,,,,
320,PT11M10.00S,2025-01-06T01:23:31.5Z,3,REGULAR,substitution,in,[],1627827,,,1610612747,69,50,2025-01-06T01:23:34Z,3190000,False,,,0,,SUB in: D. Finney-Smith,[1627827],1610612747.0,LAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
321,PT11M10.00S,2025-01-06T01:23:48.4Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1631108,,,1610612747,69,51,2025-01-06T01:23:48Z,3200000,False,,,0,,M. Christie Free Throw 2 of 2 (9 PTS),[1631108],1610612747.0,LAL,,,,Christie,M. Christie,,,,,,,,,,Made,9.0,,,,,,,,,,,,,,,
322,PT10M57.00S,2025-01-06T01:24:03.8Z,3,REGULAR,2pt,Jump Shot,[],1630224,23.078186596583443,32.84313725490196,1610612745,69,51,2025-01-06T01:24:09Z,3210000,False,86.0,164.0,1,left,MISS J. Green 18' pullup Shot,[1630224],1610612745.0,HOU,pullup,,,Green,J. Green,,,,,Mid-Range,16-24 Right Center,,,18.54,Missed,,,,,,,,,,,,,,,,
323,PT10M56.00S,2025-01-06T01:24:04.8Z,3,REGULAR,rebound,defensive,[],1631108,,,1610612747,69,51,2025-01-06T01:24:09Z,3220000,False,,,0,,M. Christie REBOUND (Off:0 Def:2),[1631108],1610612747.0,LAL,,,,Christie,M. Christie,,,,,Mid-Range,16-24 Right Center,,,,,,,,,322.0,2.0,2.0,0.0,,,,,,,,
324,PT10M40.00S,2025-01-06T01:24:20.8Z,3,REGULAR,3pt,Jump Shot,[],1630559,95.22010512483574,4.6568627450980395,1610612747,69,54,2025-01-06T01:24:24Z,3230000,False,-227.0,-8.0,1,right,A. Reaves 3PT  (15 PTS) (M. Christie 2 AST),"[1630559, 1631108]",1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Left Corner 3,24+ Left,,,22.68,Made,15.0,M. Christie,1631108.0,2.0,,,,,,,,,,,,
326,PT10M21.00S,2025-01-06T01:24:39.5Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1630578,15.982260183968464,49.01960784313725,1610612745,71,54,2025-01-06T01:24:45Z,3250000,False,5.0,98.0,1,left,A. Sengun 9' turnaround Hook (11 PTS) (J. Green 3 AST),"[1630578, 1630224]",1610612745.0,HOU,turnaround,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),8-16 Center,,,9.78,Made,11.0,J. Green,1630224.0,3.0,,,,,,,,,,,,
328,PT10M01.00S,2025-01-06T01:25:00.0Z,3,REGULAR,3pt,Jump Shot,[],1627827,74.85216819973719,87.74509803921569,1610612747,71,54,2025-01-06T01:25:05Z,3270000,False,189.0,184.0,1,right,MISS D. Finney-Smith 26' 3PT,[1627827],1610612747.0,LAL,,,,Finney-Smith,D. Finney-Smith,,,,,Above the Break 3,24+ Right Center,,,26.35,Missed,,,,,,,,,,,,,,,,
329,PT10M00.00S,2025-01-06T01:25:01.0Z,3,REGULAR,rebound,defensive,[],1628415,,,1610612745,71,54,2025-01-06T01:25:05Z,3280000,False,,,0,,D. Brooks REBOUND (Off:1 Def:2),[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Right Center,,,,,,,,,328.0,3.0,2.0,1.0,,,,,,,,
330,PT09M49.00S,2025-01-06T01:25:12.0Z,3,REGULAR,3pt,Jump Shot,[],1630224,24.78646517739816,10.049019607843137,1610612745,71,54,2025-01-06T01:25:16Z,3290000,False,200.0,180.0,1,left,MISS J. Green 26' 3PT,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,Above the Break 3,24+ Right Center,,,26.93,Missed,,,,,,,,,,,,,,,,
331,PT09M48.00S,2025-01-06T01:25:13.0Z,3,REGULAR,rebound,defensive,[],203076,,,1610612747,71,54,2025-01-06T01:25:16Z,3300000,False,,,0,,A. Davis REBOUND (Off:0 Def:5),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Above the Break 3,24+ Right Center,,,,,,,,,330.0,5.0,5.0,0.0,,,,,,,,
332,PT09M39.00S,2025-01-06T01:25:21.3Z,3,REGULAR,3pt,Jump Shot,[],2544,77.21747700394218,11.27450980392157,1610612747,71,57,2025-01-06T01:25:25Z,3310000,False,-194.0,162.0,1,right,L. James 25' 3PT pullup (8 PTS),[2544],1610612747.0,LAL,pullup,,,James,L. James,,,,,Above the Break 3,24+ Left Center,,,25.22,Made,8.0,,,,,,,,,,,,,,,
333,PT09M37.00S,2025-01-06T01:25:28.2Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612745,71,57,2025-01-06T01:25:28Z,3320000,False,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
334,PT09M21.00S,2025-01-06T01:28:43.3Z,3,REGULAR,3pt,Jump Shot,[],1627832,25.706307490144546,83.82352941176471,1610612745,71,57,2025-01-06T01:28:48Z,3330000,False,-169.0,189.0,1,left,MISS F. VanVleet 25' pullup 3PT,[1627832],1610612745.0,HOU,pullup,,,VanVleet,F. VanVleet,,,,,Above the Break 3,24+ Left Center,,,25.37,Missed,,,,,,,,,,,,,,,,
335,PT09M19.00S,2025-01-06T01:28:45.3Z,3,REGULAR,rebound,defensive,[],2544,,,1610612747,71,57,2025-01-06T01:28:48Z,3340000,False,,,0,,L. James REBOUND (Off:1 Def:6),[2544],1610612747.0,LAL,,,,James,L. James,,,,,Above the Break 3,24+ Left Center,,,,,,,,,334.0,7.0,6.0,1.0,,,,,,,,
336,PT09M12.00S,2025-01-06T01:28:52.5Z,3,REGULAR,3pt,Jump Shot,[],1630559,76.03482260183968,12.990196078431374,1610612747,71,60,2025-01-06T01:28:57Z,3350000,False,-185.0,173.0,1,right,A. Reaves 25' 3PT pullup (18 PTS) (L. James 5 AST),"[1630559, 2544]",1610612747.0,LAL,pullup,,,Reaves,A. Reaves,,,,,Above the Break 3,24+ Left Center,,,25.31,Made,18.0,L. James,2544.0,5.0,,,,,,,,,,,,
