actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId
80,PT06M26.00S,2024-10-24T00:24:34.3Z,1,REGULAR,substitution,in,[],1630544,,,1610612766,10,11,2024-10-24T00:24:59Z,800000,False,,,0,,SUB in: T. Mann,[1630544],1610612766.0,CHA,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
81,PT06M26.00S,2024-10-24T00:25:23.8Z,1,REGULAR,freethrow,1 of 1,[],1641706,,,1610612766,10,12,2024-10-24T00:25:23Z,810000,False,,,0,,B. Miller Free Throw 1 of 1 (6 PTS),[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,,,,Made,,,,,,,,,,,,6.0,,,,,,
82,PT06M15.00S,2024-10-24T00:25:36.6Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1630224,90.88370565045992,55.63725490196079,1610612745,12,12,2024-10-24T00:25:42Z,820000,False,28.0,33.0,1,right,J. Green driving DUNK (7 PTS),[1630224],1610612745.0,HOU,driving,,,Green,J. Green,,,,,Restricted Area,0-8 Center,4.36,Made,,,,,,,,,,,,7.0,,,,,,
83,PT06M02.00S,2024-10-24T00:25:49.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203995,5.732588699080158,47.794117647058826,1610612766,12,12,2024-10-24T00:25:56Z,830000,False,11.0,1.0,1,left,MISS V. Micić driving Layup,[203995],1610612766.0,CHA,driving,,,Micić,V. Micić,,,,,Restricted Area,0-8 Center,1.11,Missed,,,,,,,,,,,,,,,,,,
84,PT06M01.00S,2024-10-24T00:25:50.4Z,1,REGULAR,rebound,defensive,[],1630578,,,1610612745,12,12,2024-10-24T00:25:56Z,840000,False,,,0,,A. Sengun REBOUND (Off:5 Def:4),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,,,83.0,9.0,4.0,5.0,,,,,,,,,,,,,,
85,PT05M50.00S,2024-10-24T00:26:01.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630578,92.06636005256242,55.392156862745104,1610612745,14,12,2024-10-24T01:22:05Z,850000,False,27.0,22.0,1,right,A. Sengun driving Layup (7 PTS),[1630578],1610612745.0,HOU,driving,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,3.49,Made,,,,,,,,,,,,7.0,,,,,,
86,PT05M24.00S,2024-10-24T00:26:27.1Z,1,REGULAR,2pt,Jump Shot,[],203995,21.76412614980289,51.225490196078425,1610612766,14,12,2024-10-24T00:26:34Z,860000,False,-6.0,152.0,1,left,MISS V. Micić 15' turnaround fadeaway Shot,[203995],1610612766.0,CHA,turnaround fadeaway,,,Micić,V. Micić,,,,,Mid-Range,8-16 Center,15.22,Missed,,,,,,,,,,,,,,,,,,
87,PT05M23.00S,2024-10-24T00:26:28.1Z,1,REGULAR,rebound,defensive,[],1630578,,,1610612745,14,12,2024-10-24T00:26:34Z,870000,False,,,0,,A. Sengun REBOUND (Off:5 Def:5),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Mid-Range,8-16 Center,,,86.0,10.0,5.0,5.0,,,,,,,,,,,,,,
88,PT05M10.00S,2024-10-24T00:26:41.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630578,92.59198423127464,54.166666666666664,1610612745,16,12,2024-10-24T00:26:43Z,880000,False,21.0,17.0,1,right,A. Sengun cutting Layup (9 PTS) (J. Smith Jr. 1 AST),"[1630578, 1631095]",1610612745.0,HOU,cutting,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,2.69,Made,,,,,,,,,,,,9.0,J. Smith Jr.,1631095.0,1.0,,,
90,PT04M47.00S,2024-10-24T00:27:03.9Z,1,REGULAR,2pt,Jump Shot,[],203995,18.74178712220762,66.17647058823529,1610612766,16,12,2024-10-24T00:28:57Z,900000,False,-81.0,124.0,1,left,MISS V. Micić 14' step back Shot,[203995],1610612766.0,CHA,step back,,,Micić,V. Micić,,,,,Mid-Range,8-16 Left,14.78,Missed,,,,,,,,,,,,,,,,,,
91,PT04M46.00S,2024-10-24T00:27:04.9Z,1,REGULAR,rebound,defensive,[],1631095,,,1610612745,16,12,2024-10-24T00:27:11Z,910000,False,,,0,,J. Smith Jr. REBOUND (Off:0 Def:3),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Mid-Range,16-24 Left Center,,,90.0,3.0,3.0,0.0,,,,,,,,,,,,,,
92,PT04M38.00S,2024-10-24T00:27:13.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628415,92.32917214191852,54.90196078431373,1610612745,16,12,2024-10-24T00:27:19Z,920000,False,25.0,20.0,1,right,MISS D. Brooks driving Layup - blocked,"[1628415, 1630544]",1610612745.0,HOU,driving,,,Brooks,D. Brooks,,,,,Restricted Area,0-8 Center,3.14,Missed,,,,,,,,,,Mann,1630544.0,,,,,,,
93,PT04M38.00S,2024-10-24T00:27:13.2Z,1,REGULAR,block,,[],1630544,,,1610612745,16,12,2024-10-24T00:27:15Z,930000,False,,,0,,T. Mann BLOCK (1 BLK),[1630544],1610612766.0,CHA,,,,Mann,T. Mann,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
94,PT04M38.00S,2024-10-24T00:27:13.2Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612745,16,12,2024-10-24T00:27:19Z,940000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,Restricted Area,0-8 Center,,,92.0,,,,,,,,,,,,,,,,,
96,PT04M38.00S,2024-10-24T00:27:18.6Z,1,REGULAR,substitution,out,[],1630224,,,1610612745,16,12,2024-10-24T00:27:31Z,960000,False,,,0,,SUB out: J. Green,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
97,PT04M38.00S,2024-10-24T00:27:18.6Z,1,REGULAR,substitution,out,[],1631095,,,1610612745,16,12,2024-10-24T00:27:31Z,970000,False,,,0,,SUB out: J. Smith Jr.,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
98,PT04M38.00S,2024-10-24T00:27:18.6Z,1,REGULAR,substitution,out,[],1628970,,,1610612745,16,12,2024-10-24T00:27:31Z,980000,False,,,0,,SUB out: M. Bridges,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
99,PT04M38.00S,2024-10-24T00:27:18.6Z,1,REGULAR,substitution,in,[],1641708,,,1610612745,16,12,2024-10-24T00:27:31Z,990000,False,,,0,,SUB in: A. Thompson,[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
100,PT04M38.00S,2024-10-24T00:27:18.6Z,1,REGULAR,substitution,in,[],1642263,,,1610612745,16,12,2024-10-24T00:27:31Z,1000000,False,,,0,,SUB in: R. Sheppard,[1642263],1610612745.0,HOU,,,,Sheppard,R. Sheppard,,,,,,,,,,,,,,,,,,,,,,,,,,
101,PT04M38.00S,2024-10-24T00:27:18.6Z,1,REGULAR,substitution,in,[],1629684,,,1610612745,16,12,2024-10-24T00:27:31Z,1010000,False,,,0,,SUB in: G. Williams,[1629684],1610612766.0,CHA,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
102,PT04M23.00S,2024-10-24T00:27:51.4Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1627832,57.506570302233904,51.9607843137255,1610612745,16,12,2024-10-24T00:27:57Z,1020000,False,10.0,347.0,1,right,MISS F. VanVleet 34' 3PT,[1627832],1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,Above the Break 3,24+ Center,34.7,Missed,,,,,,,,,,,,,,,,,,
103,PT04M21.00S,2024-10-24T00:27:53.4Z,1,REGULAR,rebound,defensive,[],1631217,,,1610612766,16,12,2024-10-24T00:27:57Z,1030000,False,,,0,,M. Diabaté REBOUND (Off:0 Def:1),[1631217],1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,Above the Break 3,24+ Center,,,102.0,1.0,1.0,0.0,,,,,,,,,,,,,,
104,PT04M10.00S,2024-10-24T00:28:04.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203995,13.354139290407357,43.13725490196079,1610612766,16,12,2024-10-24T00:28:09Z,1040000,False,34.0,73.0,1,left,MISS V. Micić 8' driving Layup - blocked,"[203995, 1642263]",1610612766.0,CHA,driving,,,Micić,V. Micić,,,,,In The Paint (Non-RA),8-16 Center,8.07,Missed,,,,,,,,,,Sheppard,1642263.0,,,,,,,
105,PT04M10.00S,2024-10-24T00:28:04.2Z,1,REGULAR,block,,[],1642263,,,1610612766,16,12,2024-10-24T00:28:06Z,1050000,False,,,0,,R. Sheppard BLOCK (1 BLK),[1642263],1610612745.0,HOU,,,,Sheppard,R. Sheppard,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
106,PT04M07.00S,2024-10-24T00:28:07.2Z,1,REGULAR,rebound,offensive,[],203995,,,1610612766,16,12,2024-10-24T00:40:45Z,1060000,False,,,0,,V. Micić REBOUND (Off:1 Def:0),[203995],1610612766.0,CHA,,,,Micić,V. Micić,,,,,In The Paint (Non-RA),8-16 Center,,,104.0,1.0,0.0,1.0,,,,,,,,,,,,,,
107,PT04M04.00S,2024-10-24T00:28:09.7Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1629684,31.61957950065703,37.745098039215684,1610612766,16,12,2024-10-24T00:30:25Z,1070000,False,61.0,245.0,1,left,MISS G. Williams 25' pullup 3PT,[1629684],1610612766.0,CHA,pullup,,,Williams,G. Williams,,,,,Above the Break 3,24+ Center,25.23,Missed,,,,,,,,,,,,,,,,,,
108,PT04M02.00S,2024-10-24T00:28:11.7Z,1,REGULAR,rebound,defensive,[],1630578,,,1610612745,16,12,2024-10-24T00:28:14Z,1080000,False,,,0,,A. Sengun REBOUND (Off:5 Def:6),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Above the Break 3,24+ Center,,,107.0,11.0,6.0,5.0,,,,,,,,,,,,,,
109,PT03M47.00S,2024-10-24T00:28:27.2Z,1,REGULAR,turnover,lost ball,[],1630578,,,1610612745,16,12,2024-10-24T00:28:29Z,1090000,False,,,0,,A. Sengun lost ball TURNOVER (1 TO),"[1630578, 1631217]",1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,1.0,Diabaté,1631217.0
110,PT03M47.00S,2024-10-24T00:28:27.2Z,1,REGULAR,steal,,[],1631217,,,1610612766,16,12,2024-10-24T00:39:44Z,1100000,False,,,0,,M. Diabaté STEAL (1 STL),[1631217],1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
111,PT03M43.00S,2024-10-24T00:28:31.6Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1630544,24.655059132720105,9.313725490196079,1610612766,16,12,2024-10-24T00:28:39Z,1110000,False,203.0,179.0,1,left,MISS T. Mann 27' running 3PT,[1630544],1610612766.0,CHA,running,,,Mann,T. Mann,,,,,Above the Break 3,24+ Right Center,27.11,Missed,,,,,,,,,,,,,,,,,,
112,PT03M41.00S,2024-10-24T00:28:33.6Z,1,REGULAR,rebound,defensive,[],1628415,,,1610612745,16,12,2024-10-24T00:28:39Z,1120000,False,,,0,,D. Brooks REBOUND (Off:0 Def:1),[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Right Center,,,111.0,1.0,1.0,0.0,,,,,,,,,,,,,,
113,PT03M36.00S,2024-10-24T00:28:40.4Z,1,REGULAR,foul,personal,['2freethrow'],1630544,,,1610612745,16,12,2024-10-24T00:28:47Z,1130000,False,,,0,,T. Mann shooting personal FOUL (1 PF) (Thompson 2 FT),"[1630544, 1641708]",1610612766.0,CHA,shooting,,,Mann,T. Mann,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,202049.0,1.0,0.0,Thompson,1641708.0,,,,,,,,,
115,PT03M36.00S,2024-10-24T00:29:15.8Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],1641708,,,1610612745,17,12,2024-10-24T00:29:15Z,1150000,False,,,0,,A. Thompson Free Throw 1 of 2 (1 PTS),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,Made,,,,,,,,,,,,1.0,,,,,,
116,PT03M36.00S,2024-10-24T00:29:25.1Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612745,17,12,2024-10-24T00:29:25Z,1160000,False,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,PT03M36.00S,2024-10-24T00:31:45.7Z,1,REGULAR,substitution,out,[],1628415,,,1610612745,17,12,2024-10-24T00:32:09Z,1170000,False,,,0,,SUB out: D. Brooks,[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,
118,PT03M36.00S,2024-10-24T00:31:45.7Z,1,REGULAR,substitution,out,[],1630578,,,1610612745,17,12,2024-10-24T00:32:09Z,1180000,False,,,0,,SUB out: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PT03M36.00S,2024-10-24T00:31:45.7Z,1,REGULAR,substitution,in,[],1629111,,,1610612745,17,12,2024-10-24T00:32:09Z,1190000,False,,,0,,SUB in: J. Landale,[1629111],1610612745.0,HOU,,,,Landale,J. Landale,,,,,,,,,,,,,,,,,,,,,,,,,,
120,PT03M36.00S,2024-10-24T00:31:45.7Z,1,REGULAR,substitution,in,[],1631106,,,1610612745,17,12,2024-10-24T00:32:09Z,1200000,False,,,0,,SUB in: T. Eason,[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,,,,,,,,,,,,,,,,,,,,,,
121,PT03M36.00S,2024-10-24T00:32:31.3Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],1641708,,,1610612745,18,12,2024-10-24T00:32:31Z,1210000,False,,,0,,A. Thompson Free Throw 2 of 2 (2 PTS),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,Made,,,,,,,,,,,,2.0,,,,,,
122,PT03M17.00S,2024-10-24T00:32:50.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630544,7.835085413929041,60.78431372549019,1610612766,18,12,2024-10-24T00:32:55Z,1220000,False,-54.0,21.0,1,left,MISS T. Mann driving Layup - blocked,"[1630544, 1641708]",1610612766.0,CHA,driving,,,Mann,T. Mann,,,,,In The Paint (Non-RA),0-8 Center,5.79,Missed,,,,,,,,,,Thompson,1641708.0,,,,,,,
123,PT03M17.00S,2024-10-24T00:32:50.6Z,1,REGULAR,block,,[],1641708,,,1610612766,18,12,2024-10-24T00:32:52Z,1230000,False,,,0,,A. Thompson BLOCK (1 BLK),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
124,PT03M16.00S,2024-10-24T00:32:51.6Z,1,REGULAR,rebound,defensive,[],1627832,,,1610612745,18,12,2024-10-24T00:32:55Z,1240000,False,,,0,,F. VanVleet REBOUND (Off:0 Def:1),[1627832],1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,In The Paint (Non-RA),0-8 Center,,,122.0,1.0,1.0,0.0,,,,,,,,,,,,,,
125,PT03M02.00S,2024-10-24T00:33:05.7Z,1,REGULAR,turnover,bad pass,[],1642263,,,1610612745,18,12,2024-10-24T00:33:08Z,1250000,False,,,0,,R. Sheppard bad pass TURNOVER (1 TO),"[1642263, 1641706]",1610612745.0,HOU,,,,Sheppard,R. Sheppard,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,1.0,Miller,1641706.0
126,PT03M02.00S,2024-10-24T00:33:05.7Z,1,REGULAR,steal,,[],1641706,,,1610612766,18,12,2024-10-24T00:33:07Z,1260000,False,,,0,,B. Miller STEAL (1 STL),[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
127,PT02M57.00S,2024-10-24T00:33:10.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1631217,7.440867279894875,45.34313725490196,1610612766,18,12,2024-10-24T00:33:17Z,1270000,False,23.0,17.0,1,left,MISS M. Diabaté running Layup,[1631217],1610612766.0,CHA,running,,,Diabaté,M. Diabaté,,,,,Restricted Area,0-8 Center,2.91,Missed,,,,,,,,,,,,,,,,,,
128,PT02M55.00S,2024-10-24T00:33:12.8Z,1,REGULAR,rebound,offensive,[],1631217,,,1610612766,18,12,2024-10-24T00:33:17Z,1280000,False,,,0,,M. Diabaté REBOUND (Off:1 Def:1),[1631217],1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,Restricted Area,0-8 Center,,,127.0,2.0,1.0,1.0,,,,,,,,,,,,,,
129,PT02M53.00S,2024-10-24T00:33:15.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1631217,7.30946123521682,48.28431372549019,1610612766,18,12,2024-10-24T00:33:23Z,1290000,False,9.0,16.0,1,left,MISS M. Diabaté Layup,[1631217],1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,Restricted Area,0-8 Center,1.83,Missed,,,,,,,,,,,,,,,,,,
131,PT02M53.00S,2024-10-24T00:33:15.1Z,1,REGULAR,rebound,offensive,[],1641706,,,1610612766,18,12,2024-10-24T00:33:26Z,1310000,False,,,0,,B. Miller REBOUND (Off:1 Def:0),[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,Restricted Area,0-8 Center,,,129.0,1.0,0.0,1.0,,,,,,,,,,,,,,
132,PT02M48.00S,2024-10-24T00:33:22.2Z,1,REGULAR,foul,personal,['2freethrow'],1641708,,,1610612766,18,12,2024-10-24T00:33:36Z,1320000,False,,,0,,A. Thompson shooting personal FOUL (1 PF) (Mann 2 FT),"[1641708, 1630544]",1610612745.0,HOU,shooting,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1628480.0,1.0,0.0,Mann,1630544.0,,,,,,,,,
134,PT02M48.00S,2024-10-24T00:33:45.0Z,1,REGULAR,freethrow,1 of 2,"['fromturnover', '2ndchance']",1630544,,,1610612766,18,13,2024-10-24T00:33:45Z,1340000,False,,,0,,T. Mann Free Throw 1 of 2 (1 PTS),[1630544],1610612766.0,CHA,,,,Mann,T. Mann,,,,,,,,Made,,,,,,,,,,,,1.0,,,,,,
135,PT02M48.00S,2024-10-24T00:33:46.2Z,1,REGULAR,substitution,out,[],1627832,,,1610612766,18,13,2024-10-24T00:34:07Z,1350000,False,,,0,,SUB out: F. VanVleet,[1627832],1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,,,,,,,,,
136,PT02M48.00S,2024-10-24T00:33:46.2Z,1,REGULAR,substitution,out,[],203995,,,1610612766,18,13,2024-10-24T00:34:07Z,1360000,False,,,0,,SUB out: V. Micić,[203995],1610612766.0,CHA,,,,Micić,V. Micić,,,,,,,,,,,,,,,,,,,,,,,,,,
137,PT02M48.00S,2024-10-24T00:33:46.2Z,1,REGULAR,substitution,out,[],1641706,,,1610612766,18,13,2024-10-24T00:34:07Z,1370000,False,,,0,,SUB out: B. Miller,[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,,,,,,,,,,,,,,,,,,,,,,
138,PT02M48.00S,2024-10-24T00:33:46.2Z,1,REGULAR,substitution,in,[],1630224,,,1610612766,18,13,2024-10-24T00:34:07Z,1380000,False,,,0,,SUB in: J. Green,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
139,PT02M48.00S,2024-10-24T00:33:46.2Z,1,REGULAR,substitution,in,[],203552,,,1610612766,18,13,2024-10-24T00:34:07Z,1390000,False,,,0,,SUB in: S. Curry,[203552],1610612766.0,CHA,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
140,PT02M48.00S,2024-10-24T00:33:46.2Z,1,REGULAR,substitution,in,[],1630163,,,1610612766,18,13,2024-10-24T00:34:07Z,1400000,False,,,0,,SUB in: L. Ball,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,,
141,PT02M48.00S,2024-10-24T00:34:13.7Z,1,REGULAR,freethrow,2 of 2,"['fromturnover', '2ndchance']",1630544,,,1610612766,18,14,2024-10-24T00:34:13Z,1410000,False,,,0,,T. Mann Free Throw 2 of 2 (2 PTS),[1630544],1610612766.0,CHA,,,,Mann,T. Mann,,,,,,,,Made,,,,,,,,,,,,2.0,,,,,,
142,PT02M38.00S,2024-10-24T00:34:24.2Z,1,REGULAR,3pt,Jump Shot,[],1630224,70.12155059132719,78.18627450980392,1610612745,21,14,2024-10-24T00:34:29Z,1420000,False,141.0,228.0,1,right,J. Green 26' 3PT pullup (10 PTS),[1630224],1610612745.0,HOU,pullup,,,Green,J. Green,,,,,Above the Break 3,24+ Right Center,26.84,Made,,,,,,,,,,,,10.0,,,,,,
143,PT02M27.00S,2024-10-24T00:34:35.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630163,6.783837056504599,56.86274509803921,1610612766,21,16,2024-10-24T00:34:39Z,1430000,False,-34.0,11.0,1,left,L. Ball driving Layup (5 PTS),[1630163],1610612766.0,CHA,driving,,,Ball,L. Ball,,,,,Restricted Area,0-8 Center,3.61,Made,,,,,,,,,,,,5.0,,,,,,
144,PT02M15.00S,2024-10-24T00:34:46.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642263,83.13074901445466,63.48039215686274,1610612745,21,16,2024-10-24T00:34:52Z,1440000,False,67.0,106.0,1,right,MISS R. Sheppard 12' driving floating Shot,[1642263],1610612745.0,HOU,driving floating,,,Sheppard,R. Sheppard,,,,,In The Paint (Non-RA),8-16 Right,12.57,Missed,,,,,,,,,,,,,,,,,,
145,PT02M14.00S,2024-10-24T00:34:47.7Z,1,REGULAR,rebound,offensive,[],1629111,,,1610612745,21,16,2024-10-24T00:34:52Z,1450000,False,,,0,,J. Landale REBOUND (Off:1 Def:0),[1629111],1610612745.0,HOU,,,,Landale,J. Landale,,,,,In The Paint (Non-RA),8-16 Right,,,144.0,1.0,0.0,1.0,,,,,,,,,,,,,,
146,PT02M12.00S,2024-10-24T00:34:50.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629111,89.70105124835742,53.18627450980392,1610612745,21,16,2024-10-24T00:34:55Z,1460000,False,16.0,44.0,1,right,MISS J. Landale putback Layup,[1629111],1610612745.0,HOU,putback,,,Landale,J. Landale,,,,,In The Paint (Non-RA),0-8 Center,4.71,Missed,,,,,,,,,,,,,,,,,,
147,PT02M10.00S,2024-10-24T00:34:52.0Z,1,REGULAR,rebound,offensive,[],1642263,,,1610612745,21,16,2024-10-24T00:34:55Z,1470000,False,,,0,,R. Sheppard REBOUND (Off:1 Def:0),[1642263],1610612745.0,HOU,,,,Sheppard,R. Sheppard,,,,,In The Paint (Non-RA),0-8 Center,,,146.0,1.0,0.0,1.0,,,,,,,,,,,,,,
148,PT02M10.00S,2024-10-24T00:34:52.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1642263,94.40999984741211,50.0,1610612745,21,16,2024-10-24T00:34:52Z,1480000,False,0.0,0.0,1,right,MISS R. Sheppard tip Layup,[1642263],1610612745.0,HOU,tip,,,Sheppard,R. Sheppard,,,,,Mid-Range,8-16 Left,0.0,Missed,,,,,,,,,,,,,,,,,,
149,PT02M09.00S,2024-10-24T00:34:53.0Z,1,REGULAR,rebound,defensive,[],1630544,,,1610612766,21,16,2024-10-24T00:34:53Z,1490000,False,,,0,,T. Mann REBOUND (Off:0 Def:1),[1630544],1610612766.0,CHA,,,,Mann,T. Mann,,,,,Mid-Range,8-16 Left,,,148.0,1.0,1.0,0.0,,,,,,,,,,,,,,
150,PT02M05.00S,2024-10-24T00:34:56.8Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],203552,13.61695137976347,3.6764705882352944,1610612766,21,19,2024-10-24T00:35:02Z,1500000,False,232.0,75.0,1,left,S. Curry 24' 3PT running (3 PTS) (T. Mann 1 AST),"[203552, 1630544]",1610612766.0,CHA,running,,,Curry,S. Curry,,,,,Right Corner 3,24+ Right,24.36,Made,,,,,,,,,,,,3.0,T. Mann,1630544.0,1.0,,,
152,PT01M53.00S,2024-10-24T00:35:09.1Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1641708,92.46057818659659,53.92156862745098,1610612745,23,19,2024-10-24T00:35:12Z,1520000,False,20.0,18.0,1,right,A. Thompson cutting DUNK (4 PTS) (J. Landale 1 AST),"[1641708, 1629111]",1610612745.0,HOU,cutting,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,2.69,Made,,,,,,,,,,,,4.0,J. Landale,1629111.0,1.0,,,
154,PT01M47.00S,2024-10-24T00:35:14.8Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1629684,8.886333771353483,51.9607843137255,1610612766,23,21,2024-10-24T00:35:19Z,1540000,False,-10.0,31.0,1,left,G. Williams driving DUNK (2 PTS) (L. Ball 3 AST),"[1629684, 1630163]",1610612766.0,CHA,driving,,,Williams,G. Williams,,,,,Restricted Area,0-8 Center,3.25,Made,,,,,,,,,,,,2.0,L. Ball,1630163.0,3.0,,,
156,PT01M34.00S,2024-10-24T00:35:27.8Z,1,REGULAR,3pt,Jump Shot,[],1630224,74.45795006570303,87.5,1610612745,23,21,2024-10-24T00:35:37Z,1560000,False,188.0,188.0,1,right,MISS J. Green 26' 3PT,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,Above the Break 3,24+ Right Center,26.52,Missed,,,,,,,,,,,,,,,,,,
157,PT01M31.00S,2024-10-24T00:35:30.8Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612745,23,21,2024-10-24T00:35:37Z,1570000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,Above the Break 3,24+ Right Center,,,156.0,,,,,,,,,,,,,,,,,
159,PT01M28.00S,2024-10-24T00:35:53.9Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1641708,92.32917214191852,3.431372549019608,1610612745,26,21,2024-10-24T00:35:59Z,1590000,False,-233.0,20.0,1,right,A. Thompson 3PT  (7 PTS) (J. Landale 2 AST),"[1641708, 1629111]",1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Left Corner 3,24+ Left,23.36,Made,,,,,,,,,,,,7.0,J. Landale,1629111.0,2.0,,,
