actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
167,PT11M02.00S,2025-03-23T23:41:00.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631212,14.799605781865965,39.705882352941174,1610612743,29,29,2025-03-23T23:41:11Z,1650000,False,51.0,87.0,1,left,P. Watson 10' driving floating Jump Shot (2 PTS) (R. Westbrook 1 AST),"[1631212, 201566]",1610612743.0,DEN,driving floating,,,Watson,P. Watson,,,,,In The Paint (Non-RA),8-16 Center,10.08,Made,,,,,2.0,R. Westbrook,201566.0,1.0,,,,,,,,,,
168,PT10M42.00S,2025-03-23T23:41:19.8Z,2,REGULAR,3pt,Jump Shot,[],1631095,74.58935611038108,15.196078431372548,1610612745,29,29,2025-03-23T23:41:23Z,1660000,False,-174.0,186.0,1,right,MISS J. Smith Jr. 25' 3PT - blocked,"[1631095, 1631212]",1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Above the Break 3,24+ Left Center,25.5,Missed,,,,,,,,,,,Watson,1631212.0,,,,,,
169,PT10M42.00S,2025-03-23T23:41:19.8Z,2,REGULAR,block,,[],1631212,,,1610612745,29,29,2025-03-23T23:41:21Z,1670000,False,,,0,,P. Watson BLOCK (1 BLK),[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
170,PT10M39.00S,2025-03-23T23:41:22.8Z,2,REGULAR,rebound,defensive,[],1631212,,,1610612743,29,29,2025-03-23T23:41:23Z,1680000,False,,,0,,P. Watson REBOUND (Off:1 Def:2),[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,Above the Break 3,24+ Left Center,,,168.0,3.0,2.0,1.0,,,,,,,,,,,,,,
172,PT10M29.00S,2025-03-23T23:41:33.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629008,20.318659658344284,53.431372549019606,1610612743,29,29,2025-03-23T23:42:29Z,1690000,False,-17.0,138.0,1,left,MISS M. Porter Jr. 13' driving floating Shot,[1629008],1610612743.0,DEN,driving floating,,,Porter Jr.,M. Porter Jr.,,,,,In The Paint (Non-RA),8-16 Center,13.96,Missed,,,,,,,,,,,,,,,,,,
173,PT10M26.00S,2025-03-23T23:41:36.8Z,2,REGULAR,rebound,offensive,[],201599,,,1610612743,29,29,2025-03-23T23:42:29Z,1700000,False,,,0,,D. Jordan REBOUND (Off:2 Def:5),[201599],1610612743.0,DEN,,,,Jordan,D. Jordan,,,,,In The Paint (Non-RA),8-16 Center,,,172.0,7.0,5.0,2.0,,,,,,,,,,,,,,
174,PT10M22.00S,2025-03-23T23:41:39.5Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],201566,33.196452036793694,45.83333333333333,1610612743,29,29,2025-03-23T23:43:20Z,1710000,False,21.0,260.0,1,left,MISS R. Westbrook 26' pullup 3PT,[201566],1610612743.0,DEN,pullup,,,Westbrook,R. Westbrook,,,,,Above the Break 3,24+ Center,26.03,Missed,,,,,,,,,,,,,,,,,,
175,PT10M20.00S,2025-03-23T23:41:41.5Z,2,REGULAR,rebound,defensive,[],1630578,,,1610612745,29,29,2025-03-23T23:41:42Z,1720000,False,,,0,,A. Sengun REBOUND (Off:0 Def:3),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Above the Break 3,24+ Center,,,174.0,3.0,3.0,0.0,,,,,,,,,,,,,,
176,PT10M12.00S,2025-03-23T23:41:52.5Z,2,REGULAR,foul,personal,['2freethrow'],201599,,,1610612745,29,29,2025-03-23T23:42:08Z,1730000,False,,,0,,D. Jordan shooting personal FOUL (1 PF) (VanVleet 2 FT),"[201599, 1627832]",1610612743.0,DEN,shooting,,,Jordan,D. Jordan,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,202027.0,,,,1.0,0.0,VanVleet,1627832.0,,
178,PT10M12.00S,2025-03-23T23:42:16.7Z,2,REGULAR,freethrow,1 of 2,[],1627832,,,1610612745,30,29,2025-03-23T23:42:16Z,1750000,False,,,0,,F. VanVleet Free Throw 1 of 2 (3 PTS),[1627832],1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
179,PT10M12.00S,2025-03-23T23:42:33.4Z,2,REGULAR,freethrow,2 of 2,[],1627832,,,1610612745,31,29,2025-03-23T23:42:33Z,1760000,False,,,0,,F. VanVleet Free Throw 2 of 2 (4 PTS),[1627832],1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,,,,Made,,,,,4.0,,,,,,,,,,,,,
180,PT09M58.00S,2025-03-23T23:42:50.0Z,2,REGULAR,3pt,Jump Shot,[],201566,24.129434954007884,12.5,1610612743,31,32,2025-03-23T23:42:55Z,1770000,False,188.0,174.0,1,left,R. Westbrook 25' 3PT  (3 PTS) (D. Jordan 1 AST),"[201566, 201599]",1610612743.0,DEN,,,,Westbrook,R. Westbrook,,,,,Above the Break 3,24+ Right Center,25.6,Made,,,,,3.0,D. Jordan,201599.0,1.0,,,,,,,,,,
182,PT09M37.00S,2025-03-23T23:43:11.3Z,2,REGULAR,3pt,Jump Shot,[],1631095,89.04402102496715,3.1862745098039214,1610612745,34,32,2025-03-23T23:43:15Z,1790000,False,-234.0,50.0,1,right,J. Smith Jr. 3PT  (5 PTS) (A. Sengun 3 AST),"[1631095, 1630578]",1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Left Corner 3,24+ Left,23.95,Made,,,,,5.0,A. Sengun,1630578.0,3.0,,,,,,,,,,
184,PT09M25.00S,2025-03-23T23:43:23.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201566,10.463206307490145,52.94117647058824,1610612743,34,32,2025-03-23T23:43:30Z,1810000,False,-15.0,46.0,1,left,MISS R. Westbrook driving finger roll Layup - blocked,"[201566, 203500]",1610612743.0,DEN,driving finger roll,,,Westbrook,R. Westbrook,,,,,In The Paint (Non-RA),0-8 Center,4.82,Missed,,,,,,,,,,,Adams,203500.0,,,,,,
185,PT09M25.00S,2025-03-23T23:43:23.4Z,2,REGULAR,block,,[],203500,,,1610612743,34,32,2025-03-23T23:43:25Z,1820000,False,,,0,,S. Adams BLOCK (1 BLK),[203500],1610612745.0,HOU,,,,Adams,S. Adams,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
186,PT09M23.00S,2025-03-23T23:43:25.4Z,2,REGULAR,rebound,defensive,[],1641708,,,1610612745,34,32,2025-03-23T23:43:30Z,1830000,False,,,0,,A. Thompson REBOUND (Off:1 Def:1),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),0-8 Center,,,184.0,2.0,1.0,1.0,,,,,,,,,,,,,,
187,PT09M22.00S,2025-03-23T23:43:37.8Z,2,REGULAR,foul,personal,['2freethrow'],1630192,,,1610612745,34,32,2025-03-23T23:43:48Z,1840000,False,,,0,,Z. Nnaji shooting personal FOUL (1 PF) (Thompson 2 FT),"[1630192, 1641708]",1610612743.0,DEN,shooting,,,Nnaji,Z. Nnaji,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1662.0,,,,1.0,0.0,Thompson,1641708.0,,
189,PT09M22.00S,2025-03-23T23:44:00.2Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],1641708,,,1610612745,34,32,2025-03-23T23:44:33Z,1860000,False,,,0,,MISS A. Thompson Free Throw 1 of 2,[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
190,PT09M22.00S,2025-03-23T23:44:00.2Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612745,34,32,2025-03-23T23:44:33Z,1870000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,,,189.0,,,,,,,,,,,,,,,,,
191,PT09M22.00S,2025-03-23T23:44:02.8Z,2,REGULAR,substitution,out,[],203500,,,1610612745,34,32,2025-03-23T23:44:09Z,1880000,False,,,0,,SUB out: S. Adams,[203500],1610612745.0,HOU,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,,,
192,PT09M22.00S,2025-03-23T23:44:02.8Z,2,REGULAR,substitution,in,[],1631106,,,1610612745,34,32,2025-03-23T23:44:09Z,1890000,False,,,0,,SUB in: T. Eason,[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,,,,,,,,,,,,,,,,,,,,,,
193,PT09M22.00S,2025-03-23T23:44:00.2Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],1641708,,,1610612745,34,32,2025-03-23T23:44:33Z,1900000,False,,,0,,MISS A. Thompson Free Throw 2 of 2,[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
194,PT09M22.00S,2025-03-23T23:44:00.2Z,2,REGULAR,rebound,defensive,[],201599,,,1610612743,34,32,2025-03-23T23:44:33Z,1910000,False,,,0,,D. Jordan REBOUND (Off:2 Def:6),[201599],1610612743.0,DEN,,,,Jordan,D. Jordan,,,,,,,,,193.0,8.0,6.0,2.0,,,,,,,,,,,,,,
195,PT09M07.00S,2025-03-23T23:44:39.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201566,7.30946123521682,55.63725490196079,1610612743,34,32,2025-03-23T23:44:49Z,1920000,False,-28.0,16.0,1,left,MISS R. Westbrook driving Layup,[201566],1610612743.0,DEN,driving,,,Westbrook,R. Westbrook,,,,,Restricted Area,0-8 Center,3.25,Missed,,,,,,,,,,,,,,,,,,
196,PT09M05.00S,2025-03-23T23:44:41.1Z,2,REGULAR,rebound,defensive,[],1630578,,,1610612745,34,32,2025-03-23T23:44:49Z,1930000,False,,,0,,A. Sengun REBOUND (Off:0 Def:4),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,,,195.0,4.0,4.0,0.0,,,,,,,,,,,,,,
197,PT09M01.00S,2025-03-23T23:44:47.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631095,93.24901445466492,50.245098039215684,1610612745,36,32,2025-03-23T23:45:38Z,1940000,False,1.0,11.0,1,right,J. Smith Jr. cutting Layup (7 PTS) (T. Eason 1 AST),"[1631095, 1631106]",1610612745.0,HOU,cutting,,,Smith Jr.,J. Smith Jr.,,,,,Restricted Area,0-8 Center,1.11,Made,,,,,7.0,T. Eason,1631106.0,1.0,,,,,,,,,,
199,PT08M59.00S,2025-03-23T23:44:54.8Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612743,36,32,2025-03-23T23:44:54Z,1960000,False,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,PT08M59.00S,2025-03-23T23:47:14.5Z,2,REGULAR,substitution,out,[],1630192,,,1610612743,36,32,2025-03-23T23:47:35Z,1970000,False,,,0,,SUB out: Z. Nnaji,[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,,,,,,,,,,,,,,,,,,,,,
201,PT08M59.00S,2025-03-23T23:47:14.5Z,2,REGULAR,substitution,in,[],1629618,,,1610612743,36,32,2025-03-23T23:47:35Z,1980000,False,,,0,,SUB in: J. Pickett,[1629618],1610612743.0,DEN,,,,Pickett,J. Pickett,,,,,,,,,,,,,,,,,,,,,,,,,,
202,PT08M46.00S,2025-03-23T23:47:56.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201566,10.33180026281209,48.77450980392157,1610612743,36,34,2025-03-23T23:48:00Z,1990000,False,6.0,45.0,1,left,R. Westbrook driving finger roll Layup (5 PTS) (P. Watson 1 AST),"[201566, 1631212]",1610612743.0,DEN,driving finger roll,,,Westbrook,R. Westbrook,,,,,In The Paint (Non-RA),0-8 Center,4.5,Made,,,,,5.0,P. Watson,1631212.0,1.0,,,,,,,,,,
204,PT08M31.00S,2025-03-23T23:48:11.2Z,2,REGULAR,turnover,bad pass,[],1627832,,,1610612745,36,34,2025-03-23T23:48:23Z,2010000,False,,,0,,F. VanVleet bad pass TURNOVER (1 TO),"[1627832, 201599]",1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,1.0,,,,,,,Jordan,201599.0
205,PT08M31.00S,2025-03-23T23:48:11.2Z,2,REGULAR,steal,,[],201599,,,1610612743,36,34,2025-03-23T23:48:43Z,2020000,False,,,0,,D. Jordan STEAL (1 STL),[201599],1610612743.0,DEN,,,,Jordan,D. Jordan,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
206,PT08M29.00S,2025-03-23T23:48:15.5Z,2,REGULAR,foul,personal,['2freethrow'],1631095,,,1610612743,36,34,2025-03-23T23:48:39Z,2030000,False,,,0,,J. Smith Jr. shooting personal FOUL (2 PF) (Westbrook 2 FT),"[1631095, 201566]",1610612745.0,HOU,shooting,,,Smith Jr.,J. Smith Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1662.0,,,,2.0,0.0,Westbrook,201566.0,,
208,PT08M29.00S,2025-03-23T23:48:44.9Z,2,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",201566,,,1610612743,36,35,2025-03-23T23:49:06Z,2050000,False,,,0,,R. Westbrook Free Throw 1 of 2 (6 PTS),[201566],1610612743.0,DEN,,,,Westbrook,R. Westbrook,,,,,,,,Made,,,,,6.0,,,,,,,,,,,,,
209,PT08M29.00S,2025-03-23T23:48:44.9Z,2,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",201566,,,1610612743,36,35,2025-03-23T23:49:06Z,2060000,False,,,0,,MISS R. Westbrook Free Throw 2 of 2,[201566],1610612743.0,DEN,,,,Westbrook,R. Westbrook,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
210,PT08M29.00S,2025-03-23T23:48:44.9Z,2,REGULAR,rebound,defensive,[],1631095,,,1610612745,36,35,2025-03-23T23:49:06Z,2070000,False,,,0,,J. Smith Jr. REBOUND (Off:0 Def:3),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,209.0,3.0,3.0,0.0,,,,,,,,,,,,,,
211,PT08M07.00S,2025-03-23T23:49:23.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631106,94.03745072273325,50.98039215686274,1610612745,38,35,2025-03-23T23:49:27Z,2080000,False,5.0,4.0,1,right,T. Eason cutting Layup (4 PTS) (A. Sengun 4 AST),"[1631106, 1630578]",1610612745.0,HOU,cutting,,,Eason,T. Eason,,,,,Restricted Area,0-8 Center,0.6,Made,,,,,4.0,A. Sengun,1630578.0,4.0,,,,,,,,,,
213,PT07M56.00S,2025-03-23T23:49:33.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201566,6.258212877792378,48.28431372549019,1610612743,38,37,2025-03-23T23:49:40Z,2100000,False,9.0,6.0,1,left,R. Westbrook driving finger roll Layup (8 PTS),[201566],1610612743.0,DEN,driving finger roll,,,Westbrook,R. Westbrook,,,,,Restricted Area,0-8 Center,1.07,Made,,,,,8.0,,,,,,,,,,,,,
214,PT07M29.00S,2025-03-23T23:50:00.5Z,2,REGULAR,3pt,Jump Shot,[],1641708,91.5407358738502,3.6764705882352944,1610612745,41,37,2025-03-23T23:50:03Z,2110000,False,-232.0,27.0,1,right,A. Thompson 3PT  (3 PTS) (F. VanVleet 2 AST),"[1641708, 1627832]",1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Left Corner 3,24+ Left,23.32,Made,,,,,3.0,F. VanVleet,1627832.0,2.0,,,,,,,,,,
216,PT07M04.00S,2025-03-23T23:50:26.5Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],201599,5.601182654402102,50.49019607843137,1610612743,41,39,2025-03-23T23:50:30Z,2130000,False,-2.0,0.0,1,left,D. Jordan cutting DUNK (4 PTS) (M. Porter Jr. 1 AST),"[201599, 1629008]",1610612743.0,DEN,cutting,,,Jordan,D. Jordan,,,,,Restricted Area,0-8 Center,0.25,Made,,,,,4.0,M. Porter Jr.,1629008.0,1.0,,,,,,,,,,
218,PT06M37.00S,2025-03-23T23:50:52.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630578,91.40932982917214,49.26470588235294,1610612745,43,39,2025-03-23T23:50:56Z,2150000,False,-4.0,28.0,1,right,A. Sengun cutting Layup (5 PTS) (F. VanVleet 3 AST),"[1630578, 1627832]",1610612745.0,HOU,cutting,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,2.85,Made,,,,,5.0,F. VanVleet,1627832.0,3.0,,,,,,,,,,
220,PT06M28.00S,2025-03-23T23:51:01.3Z,2,REGULAR,turnover,lost ball,[],201566,,,1610612743,43,39,2025-03-23T23:51:41Z,2170000,False,,,0,,R. Westbrook lost ball TURNOVER (3 TO),"[201566, 1641708]",1610612743.0,DEN,,,,Westbrook,R. Westbrook,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,3.0,,,,,,,Thompson,1641708.0
221,PT06M28.00S,2025-03-23T23:51:01.3Z,2,REGULAR,steal,,[],1641708,,,1610612745,43,39,2025-03-23T23:54:31Z,2180000,False,,,0,,A. Thompson STEAL (1 STL),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
222,PT06M23.00S,2025-03-23T23:51:06.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1641708,93.11760840998686,48.77450980392157,1610612745,43,39,2025-03-23T23:51:19Z,2190000,False,-6.0,12.0,1,right,MISS A. Thompson running Layup - blocked,"[1641708, 1631212]",1610612745.0,HOU,running,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,1.36,Missed,,,,,,,,,,,Watson,1631212.0,,,,,,
257,PT06M23.00S,2025-03-23T23:51:06.8Z,2,REGULAR,block,,[],1631212,,,1610612745,43,39,2025-03-23T23:55:13Z,2195000,False,,,0,,P. Watson BLOCK (2 BLK),[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
223,PT06M23.00S,2025-03-23T23:51:06.8Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612743,43,39,2025-03-23T23:51:19Z,2200000,False,,,0,,TEAM defensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,Restricted Area,0-8 Center,,,222.0,,,,,,,,,,,,,,,,,
225,PT06M23.00S,2025-03-23T23:51:17.3Z,2,REGULAR,substitution,out,[],1641708,,,1610612743,43,39,2025-03-23T23:51:33Z,2220000,False,,,0,,SUB out: A. Thompson,[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
226,PT06M23.00S,2025-03-23T23:51:17.3Z,2,REGULAR,substitution,out,[],1627832,,,1610612743,43,39,2025-03-23T23:51:33Z,2230000,False,,,0,,SUB out: F. VanVleet,[1627832],1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,,,,,,,,,
227,PT06M23.00S,2025-03-23T23:51:17.3Z,2,REGULAR,substitution,out,[],1629008,,,1610612743,43,39,2025-03-23T23:51:33Z,2240000,False,,,0,,SUB out: M. Porter Jr.,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
228,PT06M23.00S,2025-03-23T23:51:17.3Z,2,REGULAR,substitution,out,[],201566,,,1610612743,43,39,2025-03-23T23:51:33Z,2250000,False,,,0,,SUB out: R. Westbrook,[201566],1610612743.0,DEN,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,,
229,PT06M23.00S,2025-03-23T23:51:17.3Z,2,REGULAR,substitution,out,[],1629618,,,1610612743,43,39,2025-03-23T23:51:33Z,2260000,False,,,0,,SUB out: J. Pickett,[1629618],1610612743.0,DEN,,,,Pickett,J. Pickett,,,,,,,,,,,,,,,,,,,,,,,,,,
230,PT06M23.00S,2025-03-23T23:51:17.3Z,2,REGULAR,substitution,in,[],1630224,,,1610612743,43,39,2025-03-23T23:51:33Z,2270000,False,,,0,,SUB in: J. Green,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT06M23.00S,2025-03-23T23:51:17.3Z,2,REGULAR,substitution,in,[],1628415,,,1610612743,43,39,2025-03-23T23:51:33Z,2280000,False,,,0,,SUB in: D. Brooks,[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,
232,PT06M23.00S,2025-03-23T23:51:17.3Z,2,REGULAR,substitution,in,[],1631128,,,1610612743,43,39,2025-03-23T23:51:33Z,2290000,False,,,0,,SUB in: C. Braun,[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,,,,,,,,,,,,,,,,,,,,,,
233,PT06M23.00S,2025-03-23T23:51:17.3Z,2,REGULAR,substitution,in,[],1627750,,,1610612743,43,39,2025-03-23T23:51:33Z,2300000,False,,,0,,SUB in: J. Murray,[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
234,PT06M23.00S,2025-03-23T23:51:17.3Z,2,REGULAR,substitution,in,[],203932,,,1610612743,43,39,2025-03-23T23:51:33Z,2310000,False,,,0,,SUB in: A. Gordon,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,
235,PT06M10.00S,2025-03-23T23:51:46.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627750,12.697109067017081,37.5,1610612743,43,39,2025-03-23T23:56:12Z,2320000,False,62.0,67.0,1,left,MISS J. Murray 9' driving Layup,[1627750],1610612743.0,DEN,driving,,,Murray,J. Murray,,,,,In The Paint (Non-RA),8-16 Right,9.16,Missed,,,,,,,,,,,,,,,,,,
236,PT06M07.00S,2025-03-23T23:51:49.3Z,2,REGULAR,rebound,defensive,[],1630578,,,1610612745,43,39,2025-03-23T23:51:51Z,2330000,False,,,0,,A. Sengun REBOUND (Off:0 Def:5),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Mid-Range,8-16 Right,,,235.0,5.0,5.0,0.0,,,,,,,,,,,,,,
237,PT06M03.00S,2025-03-23T23:51:52.6Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1630224,76.42904073587385,9.558823529411764,1610612745,43,39,2025-03-23T23:52:01Z,2340000,False,-202.0,169.0,1,right,MISS J. Green 26' running 3PT,[1630224],1610612745.0,HOU,running,,,Green,J. Green,,,,,Above the Break 3,24+ Left Center,26.36,Missed,,,,,,,,,,,,,,,,,,
238,PT06M00.00S,2025-03-23T23:51:55.6Z,2,REGULAR,rebound,defensive,[],201599,,,1610612743,43,39,2025-03-23T23:51:58Z,2350000,False,,,0,,D. Jordan REBOUND (Off:2 Def:7),[201599],1610612743.0,DEN,,,,Jordan,D. Jordan,,,,,Above the Break 3,24+ Left Center,,,237.0,9.0,7.0,2.0,,,,,,,,,,,,,,
239,PT05M44.00S,2025-03-23T23:52:12.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203932,6.389618922470433,49.754901960784316,1610612743,43,41,2025-03-23T23:52:17Z,2360000,False,1.0,8.0,1,left,A. Gordon driving Layup (5 PTS),[203932],1610612743.0,DEN,driving,,,Gordon,A. Gordon,,,,,Restricted Area,0-8 Center,0.77,Made,,,,,5.0,,,,,,,,,,,,,
240,PT05M27.00S,2025-03-23T23:52:29.8Z,2,REGULAR,3pt,Jump Shot,[],1631106,93.9060446780552,97.30392156862744,1610612745,43,41,2025-03-23T23:52:33Z,2370000,False,237.0,5.0,1,right,MISS T. Eason 3PT,[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,Right Corner 3,24+ Right,23.65,Missed,,,,,,,,,,,,,,,,,,
241,PT05M23.00S,2025-03-23T23:52:33.8Z,2,REGULAR,rebound,defensive,[],1631212,,,1610612743,43,41,2025-03-23T23:52:33Z,2380000,False,,,0,,P. Watson REBOUND (Off:1 Def:3),[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,Right Corner 3,24+ Right,,,240.0,4.0,3.0,1.0,,,,,,,,,,,,,,
242,PT05M20.00S,2025-03-23T23:52:35.7Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1631128,5.732588699080158,50.245098039215684,1610612743,43,43,2025-03-23T23:52:43Z,2390000,False,-1.0,1.0,1,left,C. Braun running DUNK (4 PTS) (P. Watson 2 AST),"[1631128, 1631212]",1610612743.0,DEN,running,,,Braun,C. Braun,,,,,Restricted Area,0-8 Center,0.18,Made,,,,,4.0,P. Watson,1631212.0,2.0,,,,,,,,,,
244,PT05M02.00S,2025-03-23T23:52:54.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628415,93.11760840998686,49.26470588235294,1610612745,45,43,2025-03-24T00:06:14Z,2410000,False,-4.0,12.0,1,right,D. Brooks driving finger roll Layup (9 PTS) (A. Sengun 5 AST),"[1628415, 1630578]",1610612745.0,HOU,driving finger roll,,,Brooks,D. Brooks,,,,,Restricted Area,0-8 Center,1.27,Made,,,,,9.0,A. Sengun,1630578.0,5.0,,,,,,,,,,
246,PT04M38.00S,2025-03-23T23:53:17.7Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],201599,12.040078843626807,53.18627450980392,1610612743,45,43,2025-03-23T23:54:17Z,2430000,False,-16.0,61.0,1,left,MISS D. Jordan 6' driving Hook,[201599],1610612743.0,DEN,driving,,,Jordan,D. Jordan,,,,,In The Paint (Non-RA),0-8 Center,6.27,Missed,,,,,,,,,,,,,,,,,,
247,PT04M35.00S,2025-03-23T23:53:21.1Z,2,REGULAR,rebound,defensive,[],1631106,,,1610612745,45,43,2025-03-23T23:53:21Z,2440000,False,,,0,,T. Eason REBOUND (Off:0 Def:1),[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,In The Paint (Non-RA),0-8 Center,,,246.0,1.0,1.0,0.0,,,,,,,,,,,,,,
248,PT04M34.00S,2025-03-23T23:53:22.1Z,2,REGULAR,turnover,bad pass,[],1631106,,,1610612745,45,43,2025-03-23T23:53:32Z,2450000,False,,,0,,T. Eason bad pass TURNOVER (1 TO),"[1631106, 1631212]",1610612745.0,HOU,,,,Eason,T. Eason,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,1.0,,,,,,,Watson,1631212.0
249,PT04M34.00S,2025-03-23T23:53:22.1Z,2,REGULAR,steal,,[],1631212,,,1610612743,45,43,2025-03-23T23:53:23Z,2460000,False,,,0,,P. Watson STEAL (1 STL),[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
