actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
260,PT02M58.00S,2023-01-22T01:25:36.4Z,2,REGULAR,3pt,Jump Shot,[],1628960,70.90998685939553,7.598039215686274,1610612749,48,42,2023-01-22T01:25:44Z,2560000,False,-212.0,221.0,1,right,MISS G. Allen 30' 3PT,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,Above the Break 3,24+ Left Center,,,,30.62,Missed,,,,,,,,,,,,,,,
261,PT02M55.00S,2023-01-22T01:25:39.4Z,2,REGULAR,rebound,defensive,[],1628386,,,1610612739,48,42,2023-01-22T01:25:44Z,2570000,False,,,0,,J. Allen REBOUND (Off:0 Def:3),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Above the Break 3,24+ Left Center,,,,,,,260.0,3.0,3.0,0.0,,,,,,,,,,
262,PT02M35.00S,2023-01-22T01:25:58.8Z,2,REGULAR,2pt,Jump Shot,[],201937,21.369908015768726,38.970588235294116,1610612739,48,42,2023-01-22T01:26:02Z,2580000,False,55.0,148.0,1,left,MISS R. Rubio 15' pullup Shot,[201937],1610612739.0,CLE,pullup,,,Rubio,R. Rubio,,,,,Mid-Range,8-16 Center,,,,15.83,Missed,,,,,,,,,,,,,,,
263,PT02M33.00S,2023-01-22T01:26:00.8Z,2,REGULAR,rebound,defensive,[],204060,,,1610612749,48,42,2023-01-22T01:26:02Z,2590000,False,,,0,,J. Ingles REBOUND (Off:0 Def:2),[204060],1610612749.0,MIL,,,,Ingles,J. Ingles,,,,,Mid-Range,8-16 Center,,,,,,,262.0,2.0,2.0,0.0,,,,,,,,,,
264,PT02M22.00S,2023-01-22T01:26:16.6Z,2,REGULAR,turnover,palming,[],201572,,,1610612749,48,42,2023-01-22T01:26:23Z,2600000,False,,,0,,B. Lopez palming TURNOVER (1 TO),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Mid-Range,16-24 Right,1.0,,,,,,,,,,,,,,,202058.0,,,,
265,PT02M02.00S,2023-01-22T01:26:49.3Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630596,15.193823915900131,36.76470588235294,1610612739,48,42,2023-01-22T01:27:00Z,2610000,False,66.0,90.0,1,left,MISS E. Mobley 11' turnaround Shot - blocked,"[1630596, 201950]",1610612739.0,CLE,turnaround,,,Mobley,E. Mobley,,,,,In The Paint (Non-RA),8-16 Right,,,,11.2,Missed,,,,,,,,,Holiday,201950.0,,,,,
266,PT02M02.00S,2023-01-22T01:26:49.3Z,2,REGULAR,block,,[],201950,,,1610612739,48,42,2023-01-22T01:26:53Z,2620000,False,,,0,,J. Holiday BLOCK (1 BLK),[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,
267,PT02M00.00S,2023-01-22T01:26:51.3Z,2,REGULAR,rebound,defensive,[],201950,,,1610612749,48,42,2023-01-22T01:27:00Z,2630000,False,,,0,,J. Holiday REBOUND (Off:1 Def:1),[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,265.0,2.0,1.0,1.0,,,,,,,,,,
268,PT01M52.00S,2023-01-22T01:26:58.2Z,2,REGULAR,3pt,Jump Shot,[],201950,79.97700394218134,7.107843137254902,1610612749,48,42,2023-01-22T01:27:09Z,2640000,False,-214.0,136.0,1,right,MISS J. Holiday 25' step back 3PT,[201950],1610612749.0,MIL,step back,,,Holiday,J. Holiday,,,,,Above the Break 3,24+ Left Center,,,,25.38,Missed,,,,,,,,,,,,,,,
269,PT01M52.00S,2023-01-22T01:26:58.2Z,2,REGULAR,rebound,defensive,[],1627747,,,1610612739,48,42,2023-01-22T01:27:09Z,2650000,False,,,0,,C. LeVert REBOUND (Off:0 Def:1),[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,Above the Break 3,24+ Left Center,,,,,,,268.0,1.0,1.0,0.0,,,,,,,,,,
270,PT01M42.00S,2023-01-22T01:27:11.4Z,2,REGULAR,foul,offensive,[],1628386,,,1610612739,48,42,2023-01-22T01:27:30Z,2660000,False,,,0,,J. Allen offensive FOUL (1 PF),"[1628386, 1628960]",1610612739.0,CLE,,,,Allen,J. Allen,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,1627963.0,1.0,0.0,Allen,1628960.0
272,PT01M42.00S,2023-01-22T01:27:11.4Z,2,REGULAR,turnover,offensive foul,[],1628386,,,1610612739,48,42,2023-01-22T01:27:11Z,2680000,False,,,0,,J. Allen offensive foul TURNOVER (1 TO),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Mid-Range,16-24 Right Center,1.0,,,,,,,,,,,,,,,1627963.0,,,,
273,PT01M42.00S,2023-01-22T01:27:26.8Z,2,REGULAR,substitution,out,[],1630596,,,1610612749,48,42,2023-01-22T01:27:35Z,2690000,False,,,0,,SUB out: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,,
274,PT01M42.00S,2023-01-22T01:27:26.8Z,2,REGULAR,substitution,out,[],1628960,,,1610612749,48,42,2023-01-22T01:27:35Z,2700000,False,,,0,,SUB out: G. Allen,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
275,PT01M42.00S,2023-01-22T01:27:26.8Z,2,REGULAR,substitution,in,[],1629731,,,1610612749,48,42,2023-01-22T01:27:35Z,2710000,False,,,0,,SUB in: D. Wade,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,,,,,,,,,,,,,,
276,PT01M42.00S,2023-01-22T01:27:26.8Z,2,REGULAR,substitution,in,[],1628975,,,1610612749,48,42,2023-01-22T01:27:35Z,2720000,False,,,0,,SUB in: J. Carter,[1628975],1610612749.0,MIL,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,
277,PT01M29.00S,2023-01-22T01:27:56.8Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],204060,77.7431011826544,30.14705882352941,1610612749,48,44,2023-01-22T01:28:02Z,2730000,False,-99.0,157.0,1,right,J. Ingles 18' fadeaway Jump Shot (2 PTS),[204060],1610612749.0,MIL,fadeaway,,,Ingles,J. Ingles,,,,,Mid-Range,16-24 Left Center,,,,18.55,Made,2.0,,,,,,,,,,,,,,
278,PT01M12.00S,2023-01-22T01:28:14.0Z,2,REGULAR,2pt,Jump Shot,[],1627747,10.463206307490145,31.61764705882353,1610612739,48,44,2023-01-22T01:28:20Z,2740000,False,92.0,46.0,1,left,MISS C. LeVert 10' pullup bank Shot,[1627747],1610612739.0,CLE,pullup bank,,,LeVert,C. LeVert,,,,,Mid-Range,8-16 Right,,,,10.27,Missed,,,,,,,,,,,,,,,
279,PT01M10.00S,2023-01-22T01:28:16.0Z,2,REGULAR,rebound,defensive,[],201572,,,1610612749,48,44,2023-01-22T01:28:20Z,2750000,False,,,0,,B. Lopez REBOUND (Off:0 Def:3),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Mid-Range,8-16 Right,,,,,,,278.0,3.0,3.0,0.0,,,,,,,,,,
280,PT01M00.00S,2023-01-22T01:28:25.5Z,2,REGULAR,2pt,Hook,[],201950,95.0886990801577,30.88235294117647,1610612749,48,44,2023-01-22T01:29:51Z,2760000,False,-96.0,-6.0,1,right,MISS J. Holiday 9' turnaround Hook,[201950],1610612749.0,MIL,turnaround,,,Holiday,J. Holiday,,,,,Mid-Range,8-16 Left,,,,9.58,Missed,,,,,,,,,,,,,,,
281,PT00M58.80S,2023-01-22T01:28:26.7Z,2,REGULAR,rebound,defensive,[],1628386,,,1610612739,48,44,2023-01-22T01:28:30Z,2770000,False,,,0,,J. Allen REBOUND (Off:0 Def:4),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Mid-Range,8-16 Left,,,,,,,280.0,4.0,4.0,0.0,,,,,,,,,,
282,PT00M56.80S,2023-01-22T01:28:32.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630171,7.440867279894875,52.69607843137255,1610612739,50,44,2023-01-22T01:28:40Z,2780000,False,-13.0,17.0,1,left,I. Okoro running Layup (3 PTS) (R. Rubio 1 AST),"[1630171, 201937]",1610612739.0,CLE,running,,,Okoro,I. Okoro,,,,,Restricted Area,0-8 Center,,,,2.2,Made,3.0,,,,,R. Rubio,201937.0,1.0,,,,,,,
284,PT00M49.40S,2023-01-22T01:28:39.3Z,2,REGULAR,3pt,Jump Shot,[],1626192,94.43166885676742,94.85294117647058,1610612749,50,47,2023-01-22T01:28:45Z,2800000,False,224.0,0.0,1,right,P. Connaughton 3PT  (3 PTS) (J. Ingles 2 AST),"[1626192, 204060]",1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,Right Corner 3,24+ Right,,,,22.43,Made,3.0,,,,,J. Ingles,204060.0,2.0,,,,,,,
286,PT00M34.90S,2023-01-22T01:28:58.4Z,2,REGULAR,3pt,Jump Shot,[],201937,33.590670170827856,53.431372549019606,1610612739,50,47,2023-01-22T01:29:03Z,2820000,False,-17.0,263.0,1,left,MISS R. Rubio 26' 3PT,[201937],1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,Above the Break 3,24+ Center,,,,26.39,Missed,,,,,,,,,,,,,,,
287,PT00M31.00S,2023-01-22T01:29:02.3Z,2,REGULAR,rebound,defensive,[],1626192,,,1610612749,50,47,2023-01-22T01:29:03Z,2830000,False,,,0,,P. Connaughton REBOUND (Off:0 Def:3),[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,Above the Break 3,24+ Center,,,,,,,286.0,3.0,3.0,0.0,,,,,,,,,,
288,PT00M15.80S,2023-01-22T01:29:19.5Z,2,REGULAR,foul,personal,[],1629731,,,1610612749,50,47,2023-01-22T01:29:33Z,2840000,False,,,0,,D. Wade personal FOUL (1 PF),"[1629731, 201950]",1610612739.0,CLE,,,,Wade,D. Wade,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,1199.0,1.0,0.0,Holiday,201950.0
290,PT00M15.80S,2023-01-22T01:29:35.4Z,2,REGULAR,substitution,out,[],1628975,,,1610612749,50,47,2023-01-22T01:29:41Z,2860000,False,,,0,,SUB out: J. Carter,[1628975],1610612749.0,MIL,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,
291,PT00M15.80S,2023-01-22T01:29:35.4Z,2,REGULAR,substitution,in,[],1628960,,,1610612749,50,47,2023-01-22T01:29:41Z,2870000,False,,,0,,SUB in: G. Allen,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
292,PT00M15.80S,2023-01-22T01:29:46.9Z,2,REGULAR,substitution,out,[],201937,,,1610612749,50,47,2023-01-22T01:29:51Z,2880000,False,,,0,,SUB out: R. Rubio,[201937],1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,,,,,,,,,,,,,,,,,,,,,,
293,PT00M15.80S,2023-01-22T01:29:46.9Z,2,REGULAR,substitution,in,[],1630205,,,1610612749,50,47,2023-01-22T01:29:51Z,2890000,False,,,0,,SUB in: L. Stevens,[1630205],1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,,,,,,,,,,,,,,,,,,,,,,
294,PT00M03.00S,2023-01-22T01:30:13.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201950,92.9862023653088,53.431372549019606,1610612749,50,47,2023-01-22T01:30:20Z,2900000,False,17.0,13.0,1,right,MISS J. Holiday driving Layup,[201950],1610612749.0,MIL,driving,,,Holiday,J. Holiday,,,,,Restricted Area,0-8 Center,,,,2.18,Missed,,,,,,,,,,,,,,,
296,PT00M03.00S,2023-01-22T01:30:13.9Z,2,REGULAR,rebound,defensive,[],1630205,,,1610612739,50,47,2023-01-22T01:30:20Z,2920000,False,,,0,,L. Stevens REBOUND (Off:0 Def:2),[1630205],1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,Restricted Area,0-8 Center,,,,,,,294.0,2.0,2.0,0.0,,,,,,,,,,
297,PT00M00.00S,2023-01-22T01:30:21.3Z,2,REGULAR,3pt,Jump Shot,[],1627747,40.03572601839684,11.052389705882353,1610612739,50,47,2023-01-22T01:30:34Z,2930000,False,195.0,324.0,1,left,MISS C. LeVert 37' running 3PT,[1627747],1610612739.0,CLE,running,,,LeVert,C. LeVert,,,,,Above the Break 3,24+ Right Center,,,,37.78,Missed,,,,,,,,,,,,,,,
298,PT00M00.00S,2023-01-22T01:30:21.3Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612739,50,47,2023-01-22T01:30:34Z,2940000,False,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,297.0,,,,,,,,,,,,,
299,PT00M00.00S,2023-01-22T01:30:24.7Z,2,REGULAR,period,end,[],0,,,1610612739,50,47,2023-01-22T01:30:24Z,2950000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300,PT12M00.00S,2023-01-22T01:30:41.1Z,3,REGULAR,substitution,out,['startperiod'],1629731,,,1610612739,50,47,2023-01-22T01:54:48Z,2960000,False,,,0,,SUB out: D. Wade,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,,,,,,,,,,,,,,
301,PT12M00.00S,2023-01-22T01:30:41.1Z,3,REGULAR,substitution,out,['startperiod'],1630205,,,1610612739,50,47,2023-01-22T01:54:48Z,2970000,False,,,0,,SUB out: L. Stevens,[1630205],1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,,,,,,,,,,,,,,,,,,,,,,
302,PT12M00.00S,2023-01-22T01:30:41.1Z,3,REGULAR,substitution,out,['startperiod'],204060,,,1610612739,50,47,2023-01-22T01:54:48Z,2980000,False,,,0,,SUB out: J. Ingles,[204060],1610612749.0,MIL,,,,Ingles,J. Ingles,,,,,,,,,,,,,,,,,,,,,,,,,,
303,PT12M00.00S,2023-01-22T01:30:41.1Z,3,REGULAR,substitution,in,['startperiod'],1630596,,,1610612739,50,47,2023-01-22T01:54:48Z,2990000,False,,,0,,SUB in: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,,
304,PT12M00.00S,2023-01-22T01:30:41.1Z,3,REGULAR,substitution,in,['startperiod'],1629636,,,1610612739,50,47,2023-01-22T01:54:48Z,3000000,False,,,0,,SUB in: D. Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,,
305,PT12M00.00S,2023-01-22T01:30:41.1Z,3,REGULAR,substitution,in,['startperiod'],1626171,,,1610612739,50,47,2023-01-22T01:54:48Z,3010000,False,,,0,,SUB in: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,,
306,PT12M00.00S,2023-01-22T01:55:00.4Z,3,REGULAR,period,start,[],0,,,1610612739,50,47,2023-01-22T01:55:00Z,3020000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307,PT11M45.00S,2023-01-22T01:55:14.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630596,93.51182654402102,50.98039215686274,1610612739,52,47,2023-01-22T01:55:34Z,3030000,False,5.0,8.0,1,right,E. Mobley cutting Layup (20 PTS) (D. Garland 7 AST),"[1630596, 1629636]",1610612739.0,CLE,cutting,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,,,,0.98,Made,20.0,,,,,D. Garland,1629636.0,7.0,,,,,,,
309,PT11M33.00S,2023-01-22T01:55:29.3Z,3,REGULAR,turnover,traveling,[],201572,,,1610612749,52,47,2023-01-22T01:55:37Z,3050000,False,,,0,,B. Lopez traveling TURNOVER (2 TO),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,In The Paint (Non-RA),8-16 Left,2.0,,,,,,,,,,,,,,,1199.0,,,,
310,PT11M21.00S,2023-01-22T01:55:53.5Z,3,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1630596,89.17542706964521,41.911764705882355,1610612739,52,47,2023-01-22T01:56:05Z,3060000,False,-40.0,49.0,1,right,MISS E. Mobley 6' turnaround Hook,[1630596],1610612739.0,CLE,turnaround,,,Mobley,E. Mobley,,,,,In The Paint (Non-RA),0-8 Center,,,,6.37,Missed,,,,,,,,,,,,,,,
311,PT11M19.00S,2023-01-22T01:55:55.5Z,3,REGULAR,rebound,defensive,[],1626192,,,1610612749,52,47,2023-01-22T01:55:57Z,3070000,False,,,0,,P. Connaughton REBOUND (Off:0 Def:4),[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,310.0,4.0,4.0,0.0,,,,,,,,,,
312,PT11M11.00S,2023-01-22T01:56:03.0Z,3,REGULAR,3pt,Jump Shot,[],201572,36.48160315374508,62.99019607843137,1610612749,52,47,2023-01-22T01:56:08Z,3080000,False,-65.0,290.0,1,left,MISS B. Lopez 29' 3PT,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Above the Break 3,24+ Center,,,,29.76,Missed,,,,,,,,,,,,,,,
313,PT11M08.00S,2023-01-22T01:56:06.0Z,3,REGULAR,rebound,defensive,[],1629636,,,1610612739,52,47,2023-01-22T01:56:08Z,3090000,False,,,0,,D. Garland REBOUND (Off:1 Def:1),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,Above the Break 3,24+ Center,,,,,,,312.0,2.0,1.0,1.0,,,,,,,,,,
314,PT11M01.00S,2023-01-22T01:56:15.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630596,94.43166885676742,50.73529411764706,1610612739,54,47,2023-01-22T01:56:29Z,3100000,False,4.0,0.0,1,right,E. Mobley Layup (22 PTS) (I. Okoro 2 AST),"[1630596, 1630171]",1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,,,,0.37,Made,22.0,,,,,I. Okoro,1630171.0,2.0,,,,,,,
316,PT11M01.00S,2023-01-22T01:56:26.4Z,3,REGULAR,foul,personal,['1freethrow'],201572,,,1610612739,54,47,2023-01-22T01:56:33Z,3120000,False,,,0,,B. Lopez shooting personal FOUL (2 PF) (Mobley 1 FT),"[201572, 1630596]",1610612749.0,MIL,shooting,,,Lopez,B. Lopez,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1199.0,2.0,0.0,Mobley,1630596.0
318,PT11M01.00S,2023-01-22T01:56:43.9Z,3,REGULAR,freethrow,1 of 1,[],1630596,,,1610612739,54,47,2023-01-22T01:56:46Z,3140000,False,,,0,,MISS E. Mobley Free Throw 1 of 1,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
319,PT10M59.00S,2023-01-22T01:56:45.9Z,3,REGULAR,rebound,defensive,[],1626171,,,1610612749,54,47,2023-01-22T01:56:46Z,3150000,False,,,0,,B. Portis REBOUND (Off:1 Def:5),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,318.0,6.0,5.0,1.0,,,,,,,,,,
320,PT10M44.00S,2023-01-22T01:56:59.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201950,7.5722733245729295,62.745098039215684,1610612749,54,49,2023-01-22T01:57:04Z,3160000,False,-64.0,19.0,1,left,J. Holiday 6' driving Layup (10 PTS) (B. Portis 1 AST),"[201950, 1626171]",1610612749.0,MIL,driving,,,Holiday,J. Holiday,,,,,In The Paint (Non-RA),0-8 Center,,,,6.64,Made,10.0,,,,,B. Portis,1626171.0,1.0,,,,,,,
322,PT10M28.00S,2023-01-22T01:57:15.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629636,87.07293035479631,54.41176470588235,1610612739,56,49,2023-01-22T01:57:19Z,3180000,False,22.0,69.0,1,right,D. Garland 7' driving floating Jump Shot (9 PTS) (C. LeVert 2 AST),"[1629636, 1627747]",1610612739.0,CLE,driving floating,,,Garland,D. Garland,,,,,In The Paint (Non-RA),0-8 Center,,,,7.25,Made,9.0,,,,,C. LeVert,1627747.0,2.0,,,,,,,
324,PT10M16.00S,2023-01-22T01:57:27.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201950,16.376478318002626,38.48039215686275,1610612749,56,51,2023-01-22T01:57:31Z,3200000,False,58.0,101.0,1,left,J. Holiday 11' fadeaway Jump Shot (12 PTS),[201950],1610612749.0,MIL,fadeaway,,,Holiday,J. Holiday,,,,,In The Paint (Non-RA),8-16 Center,,,,11.66,Made,12.0,,,,,,,,,,,,,,
325,PT10M05.00S,2023-01-22T01:57:38.6Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1628386,94.69448094612353,48.03921568627451,1610612739,58,51,2023-01-22T01:57:43Z,3210000,False,-10.0,-3.0,1,right,J. Allen cutting DUNK (8 PTS) (D. Garland 8 AST),"[1628386, 1629636]",1610612739.0,CLE,cutting,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,,,,1.01,Made,8.0,,,,,D. Garland,1629636.0,8.0,,,,,,,
327,PT09M51.00S,2023-01-22T01:57:52.1Z,3,REGULAR,turnover,bad pass,[],1628960,,,1610612749,58,51,2023-01-22T01:57:57Z,3230000,False,,,0,,G. Allen bad pass TURNOVER (2 TO),"[1628960, 1630171]",1610612749.0,MIL,,,,Allen,G. Allen,,,,,Mid-Range,16-24 Right Center,2.0,Okoro,1630171.0,,,,,,,,,,,,,,,,,
328,PT09M51.00S,2023-01-22T01:57:52.1Z,3,REGULAR,steal,,[],1630171,,,1610612739,58,51,2023-01-22T01:57:54Z,3240000,False,,,0,,I. Okoro STEAL (1 STL),[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
329,PT09M50.00S,2023-01-22T01:57:55.9Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630171,94.1688567674113,51.71568627450981,1610612739,60,51,2023-01-22T01:58:06Z,3250000,False,9.0,2.0,1,right,I. Okoro running DUNK (5 PTS) (C. LeVert 3 AST),"[1630171, 1627747]",1610612739.0,CLE,running,,,Okoro,I. Okoro,,,,,Restricted Area,0-8 Center,,,,0.89,Made,5.0,,,,,C. LeVert,1627747.0,3.0,,,,,,,
331,PT09M50.00S,2023-01-22T01:58:05.8Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612749,60,51,2023-01-22T01:58:05Z,3270000,False,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
332,PT09M36.00S,2023-01-22T02:01:02.0Z,3,REGULAR,turnover,bad pass,[],1626192,,,1610612749,60,51,2023-01-22T02:01:06Z,3280000,False,,,0,,P. Connaughton bad pass TURNOVER (1 TO),"[1626192, 1630171]",1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,Mid-Range,16-24 Right Center,1.0,Okoro,1630171.0,,,,,,,,,,,,,,,,,
333,PT09M36.00S,2023-01-22T02:01:02.0Z,3,REGULAR,steal,,[],1630171,,,1610612739,60,51,2023-01-22T02:01:04Z,3290000,False,,,0,,I. Okoro STEAL (2 STL),[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
334,PT09M25.00S,2023-01-22T02:01:12.4Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],1629636,77.61169513797634,78.43137254901961,1610612739,62,51,2023-01-22T02:01:19Z,3300000,False,142.0,158.0,1,right,D. Garland 21' pullup Jump Shot (11 PTS),[1629636],1610612739.0,CLE,pullup,,,Garland,D. Garland,,,,,Mid-Range,16-24 Right Center,,,,21.26,Made,11.0,,,,,,,,,,,,,,
336,PT09M13.00S,2023-01-22T02:01:24.1Z,3,REGULAR,2pt,Jump Shot,[],201950,21.107095926412615,30.14705882352941,1610612749,62,51,2023-01-22T02:01:31Z,3320000,False,99.0,146.0,1,left,MISS J. Holiday 17' fadeaway Shot,[201950],1610612749.0,MIL,fadeaway,,,Holiday,J. Holiday,,,,,Mid-Range,16-24 Right Center,,,,17.65,Missed,,,,,,,,,,,,,,,
337,PT09M13.00S,2023-01-22T02:01:24.1Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612739,62,51,2023-01-22T02:01:31Z,3330000,False,,,0,,TEAM defensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,Mid-Range,16-24 Right Center,,,,,,,336.0,,,,,,,,,,,,,
338,PT09M13.00S,2023-01-22T02:01:31.4Z,3,REGULAR,foul,personal,[],201572,,,1610612739,62,51,2023-01-22T02:03:40Z,3340000,False,,,0,,B. Lopez loose ball personal FOUL (3 PF),"[201572, 1630596]",1610612749.0,MIL,loose ball,,,Lopez,B. Lopez,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,202058.0,3.0,0.0,Mobley,1630596.0
340,PT08M59.00S,2023-01-22T02:01:55.5Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1630596,95.48291721419186,51.225490196078425,1610612739,62,51,2023-01-22T02:04:33Z,3360000,False,6.0,-10.0,1,right,MISS E. Mobley cutting DUNK,[1630596],1610612739.0,CLE,cutting,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,,,,1.17,Missed,,,,,,,,,,,,,,,
342,PT08M59.00S,2023-01-22T02:01:55.5Z,3,REGULAR,rebound,defensive,[],201950,,,1610612749,62,51,2023-01-22T02:02:10Z,3380000,False,,,0,,J. Holiday REBOUND (Off:1 Def:2),[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,Restricted Area,0-8 Center,,,,,,,340.0,3.0,2.0,1.0,,,,,,,,,,
343,PT08M51.00S,2023-01-22T02:02:02.9Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1628960,23.340998685939553,89.2156862745098,1610612749,62,54,2023-01-22T02:06:32Z,3390000,False,-196.0,167.0,1,left,G. Allen 25' 3PT running (4 PTS) (J. Holiday 8 AST),"[1628960, 201950]",1610612749.0,MIL,running,,,Allen,G. Allen,,,,,Above the Break 3,24+ Left Center,,,,25.75,Made,4.0,,,,,J. Holiday,201950.0,8.0,,,,,,,
345,PT08M36.00S,2023-01-22T02:02:18.3Z,3,REGULAR,3pt,Jump Shot,[],1630171,84.44480946123521,95.58823529411765,1610612739,62,54,2023-01-22T02:02:22Z,3410000,False,228.0,94.0,1,right,MISS I. Okoro 24' 3PT,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,Above the Break 3,24+ Right,,,,24.64,Missed,,,,,,,,,,,,,,,
