actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotDistance,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
177,PT11M04.00S,2022-12-24T01:09:41.4Z,2,REGULAR,steal,,[],1628378,,,1610612739,31,41,2022-12-24T01:09:44Z,1760000,False,,,0,,D. Mitchell STEAL (3 STL),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
178,PT11M02.00S,2022-12-24T01:09:47.5Z,2,REGULAR,foul,personal,['2freethrow'],1629018,,,1610612739,31,41,2022-12-24T01:10:02Z,1770000,False,,,0,,G. Trent Jr. shooting personal FOUL (1 PF) (Osman 2 FT),"[1629018, 1626224]",1610612761.0,TOR,shooting,,,Trent Jr.,G. Trent Jr.,,,,,Restricted Area,0-8 Center,,,,1627534.0,1.0,0.0,Osman,1626224.0,,,,,,,,,,,,
180,PT11M02.00S,2022-12-24T01:10:16.7Z,2,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1626224,,,1610612739,31,41,2022-12-24T01:10:16Z,1790000,False,,,0,,MISS C. Osman Free Throw 1 of 2,[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,,,,,,,,Missed,,,,,,,,,,,
181,PT11M02.00S,2022-12-24T01:10:16.7Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612739,31,41,2022-12-24T01:10:16Z,1800000,False,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,180.0,,,,,,,,
182,PT11M02.00S,2022-12-24T01:10:37.7Z,2,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1626224,,,1610612739,32,41,2022-12-24T01:10:37Z,1810000,False,,,0,,C. Osman Free Throw 2 of 2 (4 PTS),[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,,,,,,,,Made,4.0,,,,,,,,,,
183,PT10M46.00S,2022-12-24T01:10:55.3Z,2,REGULAR,3pt,Jump Shot,[],1627783,33.459264126149804,48.28431372549019,1610612761,32,44,2022-12-24T01:16:38Z,1820000,False,9.0,262.0,1,left,P. Siakam 26' 3PT pullup (9 PTS),[1627783],1610612761.0,TOR,pullup,,,Siakam,P. Siakam,,,,,Above the Break 3,24+ Center,,,,,,,,,Made,9.0,26.21,,,,,,,,,
184,PT10M24.00S,2022-12-24T01:11:18.6Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1630596,94.69448094612353,50.49019607843137,1610612739,34,44,2022-12-24T01:11:24Z,1830000,False,2.0,-3.0,1,right,E. Mobley cutting DUNK (6 PTS) (D. Mitchell 2 AST),"[1630596, 1628378]",1610612739.0,CLE,cutting,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,,,,,,,,,Made,6.0,0.36,,,,,D. Mitchell,1628378.0,2.0,,
186,PT10M03.00S,2022-12-24T01:11:39.2Z,2,REGULAR,turnover,lost ball,[],1627783,,,1610612761,34,44,2022-12-24T01:11:43Z,1850000,False,,,0,,P. Siakam lost ball TURNOVER (1 TO),"[1627783, 1627747]",1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,Mid-Range,8-16 Right,1.0,LeVert,1627747.0,,,,,,,,,,,,,,,,,
187,PT10M03.00S,2022-12-24T01:11:39.2Z,2,REGULAR,steal,,[],1627747,,,1610612739,34,44,2022-12-24T01:11:41Z,1860000,False,,,0,,C. LeVert STEAL (1 STL),[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
188,PT09M58.00S,2022-12-24T01:11:44.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1626224,93.51182654402102,51.470588235294116,1610612739,36,44,2022-12-24T01:11:50Z,1870000,False,7.0,8.0,1,right,C. Osman running Layup (6 PTS),[1626224],1610612739.0,CLE,running,,,Osman,C. Osman,,,,,Restricted Area,0-8 Center,,,,,,,,,Made,6.0,1.13,,,,,,,,,
189,PT09M51.00S,2022-12-24T01:11:56.6Z,2,REGULAR,foul,personal,[],1627747,,,1610612761,36,44,2022-12-24T01:12:07Z,1880000,False,,,0,,C. LeVert personal FOUL (1 PF),"[1627747, 1627783]",1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,In The Paint (Non-RA),0-8 Center,,,,1627534.0,1.0,0.0,Siakam,1627783.0,,,,,,,,,,,,
191,PT09M39.00S,2022-12-24T01:12:27.2Z,2,REGULAR,foul,personal,[],1627747,,,1610612761,36,44,2022-12-24T01:12:36Z,1900000,False,,,0,,C. LeVert personal FOUL (2 PF),"[1627747, 1627783]",1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,In The Paint (Non-RA),8-16 Center,,,,204059.0,2.0,0.0,Siakam,1627783.0,,,,,,,,,,,,
193,PT09M27.00S,2022-12-24T01:13:01.0Z,2,REGULAR,turnover,traveling,[],1629018,,,1610612761,36,44,2022-12-24T01:13:06Z,1920000,False,,,0,,G. Trent Jr. traveling TURNOVER (2 TO),[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,Above the Break 3,24+ Center,2.0,,,204059.0,,,,,,,,,,,,,,,,
194,PT09M19.00S,2022-12-24T01:13:23.1Z,2,REGULAR,foul,personal,[],1629018,,,1610612739,36,44,2022-12-24T01:13:28Z,1930000,False,,,0,,G. Trent Jr. personal FOUL (2 PF),"[1629018, 1626224]",1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,203591.0,2.0,0.0,Osman,1626224.0,,,,,,,,,,,,
197,PT09M14.00S,2022-12-24T01:13:44.1Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1628378,67.36202365308804,37.99019607843137,1610612739,36,44,2022-12-24T01:13:49Z,1950000,False,-60.0,254.0,1,right,MISS D. Mitchell 26' 3PT,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Center,,,,,,,,,Missed,,26.13,,,,,,,,,
198,PT09M11.00S,2022-12-24T01:13:47.1Z,2,REGULAR,rebound,defensive,[],1629018,,,1610612761,36,44,2022-12-24T01:13:49Z,1960000,False,,,0,,G. Trent Jr. REBOUND (Off:0 Def:2),[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,197.0,2.0,2.0,0.0,,,,,
199,PT09M05.00S,2022-12-24T01:13:53.0Z,2,REGULAR,3pt,Jump Shot,[],1630201,5.863994743758213,98.77450980392157,1610612761,36,47,2022-12-24T01:13:59Z,1970000,False,-244.0,3.0,1,left,M. Flynn 24' 3PT  (3 PTS) (P. Siakam 6 AST),"[1630201, 1627783]",1610612761.0,TOR,,,,Flynn,M. Flynn,,,,,Left Corner 3,24+ Left,,,,,,,,,Made,3.0,24.39,,,,,P. Siakam,1627783.0,6.0,,
201,PT08M40.00S,2022-12-24T01:14:18.5Z,2,REGULAR,3pt,Jump Shot,[],201567,69.99014454664915,25.0,1610612739,39,47,2022-12-24T01:19:55Z,1990000,False,-125.0,230.0,1,right,K. Love 26' 3PT pullup (3 PTS) (D. Mitchell 3 AST),"[201567, 1628378]",1610612739.0,CLE,pullup,,,Love,K. Love,,,,,Above the Break 3,24+ Left Center,,,,,,,,,Made,3.0,26.14,,,,,D. Mitchell,1628378.0,3.0,,
202,PT08M30.00S,2022-12-24T01:14:28.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630567,6.783837056504599,50.0,1610612761,39,49,2022-12-24T01:20:25Z,2000000,False,0.0,11.0,1,left,S. Barnes driving finger roll Layup (15 PTS) (M. Flynn 1 AST),"[1630567, 1630201]",1610612761.0,TOR,driving finger roll,,,Barnes,S. Barnes,,,,,Restricted Area,0-8 Center,,,,,,,,,Made,15.0,1.13,,,,,M. Flynn,1630201.0,1.0,,
203,PT08M15.00S,2022-12-24T01:14:43.0Z,2,REGULAR,3pt,Jump Shot,[],1627747,70.64717477003943,24.754901960784316,1610612739,42,49,2022-12-24T01:21:48Z,2010000,False,-126.0,223.0,1,right,C. LeVert 25' 3PT pullup (4 PTS),[1627747],1610612739.0,CLE,pullup,,,LeVert,C. LeVert,,,,,Above the Break 3,24+ Left Center,,,,,,,,,Made,4.0,25.66,,,,,,,,,
205,PT07M57.00S,2022-12-24T01:15:01.7Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],201152,6.652431011826544,50.49019607843137,1610612761,42,51,2022-12-24T01:15:06Z,2020000,False,-2.0,10.0,1,left,T. Young cutting DUNK (3 PTS) (P. Siakam 7 AST),"[201152, 1627783]",1610612761.0,TOR,cutting,,,Young,T. Young,,,,,Restricted Area,0-8 Center,,,,,,,,,Made,3.0,1.03,,,,,P. Siakam,1627783.0,7.0,,
207,PT07M38.00S,2022-12-24T01:15:20.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626224,93.24901445466492,50.245098039215684,1610612739,44,51,2022-12-24T01:22:54Z,2040000,False,1.0,11.0,1,right,C. Osman cutting Layup (8 PTS) (E. Mobley 3 AST),"[1626224, 1630596]",1610612739.0,CLE,cutting,,,Osman,C. Osman,,,,,Restricted Area,0-8 Center,,,,,,,,,Made,8.0,1.11,,,,,E. Mobley,1630596.0,3.0,,
209,PT07M28.00S,2022-12-24T01:15:35.3Z,2,REGULAR,foul,personal,['2freethrow'],1627747,,,1610612761,44,51,2022-12-24T01:15:41Z,2060000,False,,,0,,C. LeVert shooting personal FOUL (3 PF) (Siakam 2 FT),"[1627747, 1627783]",1610612739.0,CLE,shooting,,,LeVert,C. LeVert,,,,,In The Paint (Non-RA),8-16 Left,,,,203591.0,3.0,0.0,Siakam,1627783.0,,,,,,,,,,,,
211,PT07M28.00S,2022-12-24T01:16:06.6Z,2,REGULAR,freethrow,1 of 2,[],1627783,,,1610612761,44,52,2022-12-24T01:16:39Z,2080000,False,,,0,,P. Siakam Free Throw 1 of 2 (10 PTS),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,Made,10.0,,,,,,,,,,
212,PT07M28.00S,2022-12-24T01:16:07.8Z,2,REGULAR,substitution,out,[],1627747,,,1610612761,44,52,2022-12-24T01:16:21Z,2090000,False,,,0,,SUB out: C. LeVert,[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,,
213,PT07M28.00S,2022-12-24T01:16:07.8Z,2,REGULAR,substitution,out,[],1628378,,,1610612761,44,52,2022-12-24T01:16:21Z,2100000,False,,,0,,SUB out: D. Mitchell,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
214,PT07M28.00S,2022-12-24T01:16:07.8Z,2,REGULAR,substitution,out,[],201567,,,1610612761,44,52,2022-12-24T01:16:21Z,2110000,False,,,0,,SUB out: K. Love,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,,,
215,PT07M28.00S,2022-12-24T01:16:07.8Z,2,REGULAR,substitution,out,[],1629018,,,1610612761,44,52,2022-12-24T01:16:21Z,2120000,False,,,0,,SUB out: G. Trent Jr.,[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
216,PT07M28.00S,2022-12-24T01:16:07.8Z,2,REGULAR,substitution,in,[],1629636,,,1610612761,44,52,2022-12-24T01:16:21Z,2130000,False,,,0,,SUB in: D. Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,,
217,PT07M28.00S,2022-12-24T01:16:07.8Z,2,REGULAR,substitution,in,[],1628386,,,1610612761,44,52,2022-12-24T01:16:21Z,2140000,False,,,0,,SUB in: J. Allen,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
218,PT07M28.00S,2022-12-24T01:16:07.8Z,2,REGULAR,substitution,in,[],1630171,,,1610612761,44,52,2022-12-24T01:16:21Z,2150000,False,,,0,,SUB in: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,,
219,PT07M28.00S,2022-12-24T01:16:07.8Z,2,REGULAR,substitution,in,[],1627823,,,1610612761,44,52,2022-12-24T01:16:21Z,2160000,False,,,0,,SUB in: J. Hernangomez,[1627823],1610612761.0,TOR,,,,Hernangomez,J. Hernangomez,,,,,,,,,,,,,,,,,,,,,,,,,,
220,PT07M28.00S,2022-12-24T01:16:06.6Z,2,REGULAR,freethrow,2 of 2,[],1627783,,,1610612761,44,52,2022-12-24T01:16:39Z,2170000,False,,,0,,MISS P. Siakam Free Throw 2 of 2,[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,Missed,,,,,,,,,,,
221,PT07M25.00S,2022-12-24T01:16:09.6Z,2,REGULAR,rebound,defensive,[],1630596,,,1610612739,44,52,2022-12-24T01:16:39Z,2180000,False,,,0,,E. Mobley REBOUND (Off:0 Def:4),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,220.0,4.0,4.0,0.0,,,,,
222,PT07M23.00S,2022-12-24T01:16:40.6Z,2,REGULAR,turnover,bad pass,[],1630596,,,1610612739,44,52,2022-12-24T01:16:45Z,2190000,False,,,0,,E. Mobley bad pass TURNOVER (2 TO),"[1630596, 1630201]",1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Above the Break 3,24+ Left Center,2.0,Flynn,1630201.0,,,,,,,,,,,,,,,,,
223,PT07M23.00S,2022-12-24T01:16:40.6Z,2,REGULAR,steal,,[],1630201,,,1610612761,44,52,2022-12-24T01:16:43Z,2200000,False,,,0,,M. Flynn STEAL (1 STL),[1630201],1610612761.0,TOR,,,,Flynn,M. Flynn,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
224,PT07M18.00S,2022-12-24T01:16:45.7Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1627783,29.25427069645204,74.26470588235294,1610612761,44,52,2022-12-24T01:24:46Z,2210000,False,-121.0,222.0,1,left,MISS P. Siakam 25' running pullup 3PT,[1627783],1610612761.0,TOR,running pullup,,,Siakam,P. Siakam,,,,,Above the Break 3,24+ Left Center,,,,,,,,,Missed,,25.34,,,,,,,,,
225,PT07M16.00S,2022-12-24T01:16:48.1Z,2,REGULAR,rebound,offensive,[],1630567,,,1610612761,44,52,2022-12-24T01:16:48Z,2220000,False,,,0,,S. Barnes REBOUND (Off:1 Def:1),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,224.0,2.0,1.0,1.0,,,,,
226,PT07M15.00S,2022-12-24T01:16:52.5Z,2,REGULAR,turnover,out-of-bounds,[],1627823,,,1610612761,44,52,2022-12-24T01:17:01Z,2230000,False,,,0,,J. Hernangomez step out-of-bounds TURNOVER (1 TO),[1627823],1610612761.0,TOR,step,,,Hernangomez,J. Hernangomez,,,,,Above the Break 3,24+ Right Center,1.0,,,1627534.0,,,,,,,,,,,,,,,,
228,PT06M55.00S,2022-12-24T01:17:46.7Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612739,44,52,2022-12-24T01:17:46Z,2250000,False,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,PT06M55.00S,2022-12-24T01:18:55.7Z,2,REGULAR,substitution,out,[],201152,,,1610612739,44,52,2022-12-24T01:20:26Z,2260000,False,,,0,,SUB out: T. Young,[201152],1610612761.0,TOR,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,,
230,PT06M55.00S,2022-12-24T01:18:55.7Z,2,REGULAR,substitution,in,[],1628384,,,1610612739,44,52,2022-12-24T01:20:26Z,2270000,False,,,0,,SUB in: O. Anunoby,[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,,,
239,PT06M55.00S,2022-12-24T01:18:55.7Z,2,REGULAR,substitution,out,[],1627783,,,1610612739,44,52,2022-12-24T01:21:44Z,2275000,False,,,0,,SUB out: P. Siakam,[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,,
240,PT06M55.00S,2022-12-24T01:18:55.7Z,2,REGULAR,substitution,in,[],1627832,,,1610612739,44,52,2022-12-24T01:21:44Z,2277500,False,,,0,,SUB in: F. VanVleet,[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT06M53.00S,2022-12-24T01:20:40.1Z,2,REGULAR,turnover,traveling,[],1629636,,,1610612739,44,52,2022-12-24T01:20:46Z,2280000,False,,,0,,D. Garland traveling TURNOVER (3 TO),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,Mid-Range,16-24 Left,3.0,,,204059.0,,,,,,,,,,,,,,,,
232,PT06M41.00S,2022-12-24T01:21:03.7Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1628384,4.418528252299605,98.77450980392157,1610612761,44,55,2022-12-24T01:21:21Z,2290000,False,-244.0,-11.0,1,left,O. Anunoby 24' 3PT  (13 PTS) (F. VanVleet 3 AST),"[1628384, 1627832]",1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,Left Corner 3,24+ Left,,,,,,,,,Made,13.0,24.41,,,,,F. VanVleet,1627832.0,3.0,,
234,PT06M21.00S,2022-12-24T01:21:22.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630596,84.05059132720105,54.41176470588235,1610612739,44,55,2022-12-24T01:26:48Z,2310000,False,22.0,97.0,1,right,MISS E. Mobley 9' turnaround Shot,[1630596],1610612739.0,CLE,turnaround,,,Mobley,E. Mobley,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,Missed,,9.99,,,,,,,,,
235,PT06M17.00S,2022-12-24T01:21:27.6Z,2,REGULAR,rebound,defensive,[],1630567,,,1610612761,44,55,2022-12-24T01:21:27Z,2320000,False,,,0,,S. Barnes REBOUND (Off:1 Def:2),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,234.0,3.0,2.0,1.0,,,,,
237,PT06M14.00S,2022-12-24T01:21:30.3Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1630201,23.99802890932983,12.254901960784313,1610612761,44,58,2022-12-24T01:27:26Z,2330000,False,189.0,173.0,1,left,M. Flynn 25' 3PT running (6 PTS) (S. Barnes 3 AST),"[1630201, 1630567]",1610612761.0,TOR,running,,,Flynn,M. Flynn,,,,,Above the Break 3,24+ Right Center,,,,,,,,,Made,6.0,25.61,,,,,S. Barnes,1630567.0,3.0,,
241,PT05M59.00S,2022-12-24T01:21:45.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628386,80.50262812089356,43.872549019607845,1610612739,46,58,2022-12-24T01:21:52Z,2350000,False,-31.0,131.0,1,right,J. Allen 13' Jump Shot (6 PTS) (D. Garland 4 AST),"[1628386, 1629636]",1610612739.0,CLE,,,,Allen,J. Allen,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,Made,6.0,13.43,,,,,D. Garland,1629636.0,4.0,,
242,PT05M40.00S,2022-12-24T01:22:03.7Z,2,REGULAR,3pt,Jump Shot,[],1628384,9.017739816031538,4.166666666666666,1610612761,46,58,2022-12-24T01:22:07Z,2360000,False,229.0,32.0,1,left,MISS O. Anunoby 3PT,[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,Right Corner 3,24+ Right,,,,,,,,,Missed,,23.15,,,,,,,,,
243,PT05M38.00S,2022-12-24T01:22:05.7Z,2,REGULAR,rebound,defensive,[],1630596,,,1610612739,46,58,2022-12-24T01:22:07Z,2370000,False,,,0,,E. Mobley REBOUND (Off:0 Def:5),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,242.0,5.0,5.0,0.0,,,,,
245,PT05M31.00S,2022-12-24T01:22:22.4Z,2,REGULAR,foul,technical,['1freethrow'],1630567,,,1610612739,46,58,2022-12-24T01:22:33Z,2390000,False,,,0,,S. Barnes defensive-3-second technical FOUL (1 Tech),[1630567],1610612761.0,TOR,defensive-3-second,,,Barnes,S. Barnes,,,,,Mid-Range,8-16 Left,,,,203591.0,1.0,1.0,,,,,,,,,,,,,,
246,PT05M31.00S,2022-12-24T01:22:36.0Z,2,REGULAR,freethrow,1 of 1,[],1629636,,,1610612739,47,58,2022-12-24T01:22:36Z,2400000,False,,,0,,D. Garland technical Free Throw 1 of 1 (9 PTS),[1629636],1610612739.0,CLE,technical,,,Garland,D. Garland,,,,,,,,,,,,,,,Made,9.0,,,,,,,,,,
247,PT05M31.00S,2022-12-24T01:22:37.9Z,2,REGULAR,substitution,out,[],1630596,,,1610612739,47,58,2022-12-24T01:22:48Z,2410000,False,,,0,,SUB out: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT05M31.00S,2022-12-24T01:22:37.9Z,2,REGULAR,substitution,out,[],1626224,,,1610612739,47,58,2022-12-24T01:22:48Z,2420000,False,,,0,,SUB out: C. Osman,[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,,,,,,,,,,,,,,,,,,,
249,PT05M31.00S,2022-12-24T01:22:37.9Z,2,REGULAR,substitution,in,[],1630205,,,1610612739,47,58,2022-12-24T01:22:48Z,2430000,False,,,0,,SUB in: L. Stevens,[1630205],1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,,,,,,,,,,,,,,,,,,,,,,
250,PT05M31.00S,2022-12-24T01:22:37.9Z,2,REGULAR,substitution,in,[],1628378,,,1610612739,47,58,2022-12-24T01:22:48Z,2440000,False,,,0,,SUB in: D. Mitchell,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
251,PT05M20.00S,2022-12-24T01:23:05.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630205,93.24901445466492,51.470588235294116,1610612739,49,58,2022-12-24T01:23:11Z,2450000,False,7.0,11.0,1,right,L. Stevens cutting Layup (2 PTS) (I. Okoro 2 AST),"[1630205, 1630171]",1610612739.0,CLE,cutting,,,Stevens,L. Stevens,,,,,Restricted Area,0-8 Center,,,,,,,,,Made,2.0,1.33,,,,,I. Okoro,1630171.0,2.0,,
253,PT05M20.00S,2022-12-24T01:23:09.1Z,2,REGULAR,foul,personal,['1freethrow'],1630567,,,1610612739,49,58,2022-12-24T01:23:21Z,2470000,False,,,0,,S. Barnes shooting personal FOUL (2 PF) (Stevens 1 FT),"[1630567, 1630205]",1610612761.0,TOR,shooting,,,Barnes,S. Barnes,,,,,Restricted Area,0-8 Center,,,,1627534.0,2.0,1.0,Stevens,1630205.0,,,,,,,,,,,,
255,PT05M20.00S,2022-12-24T01:23:33.4Z,2,REGULAR,freethrow,1 of 1,[],1630205,,,1610612739,49,58,2022-12-24T01:23:38Z,2490000,False,,,0,,MISS L. Stevens Free Throw 1 of 1,[1630205],1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,,,,,,,,,,,Missed,,,,,,,,,,,
256,PT05M16.00S,2022-12-24T01:23:37.4Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612739,49,58,2022-12-24T01:23:37Z,2500000,False,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,255.0,,,,,,,,
258,PT05M08.00S,2022-12-24T01:24:02.2Z,2,REGULAR,foul,personal,[],1628384,,,1610612739,49,58,2022-12-24T01:24:13Z,2520000,False,,,0,,O. Anunoby personal FOUL (2 PF),"[1628384, 1629636]",1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,Mid-Range,8-16 Left,,,,203591.0,2.0,0.0,Garland,1629636.0,,,,,,,,,,,,
260,PT04M57.00S,2022-12-24T01:24:35.3Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1629636,65.39093298291722,11.76470588235294,1610612739,49,58,2022-12-24T01:32:53Z,2540000,False,-191.0,273.0,1,right,MISS D. Garland 33' step back 3PT,[1629636],1610612739.0,CLE,step back,,,Garland,D. Garland,,,,,Above the Break 3,24+ Left Center,,,,,,,,,Missed,,33.31,,,,,,,,,
261,PT04M54.00S,2022-12-24T01:24:38.3Z,2,REGULAR,rebound,defensive,[],1628384,,,1610612761,49,58,2022-12-24T01:24:39Z,2550000,False,,,0,,O. Anunoby REBOUND (Off:0 Def:3),[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,260.0,3.0,3.0,0.0,,,,,
262,PT04M35.00S,2022-12-24T01:24:56.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630567,6.521024967148489,51.9607843137255,1610612761,49,58,2022-12-24T01:25:00Z,2560000,False,-10.0,9.0,1,left,MISS S. Barnes Layup,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Restricted Area,0-8 Center,,,,,,,,,Missed,,1.32,,,,,,,,,
263,PT04M34.00S,2022-12-24T01:24:57.6Z,2,REGULAR,rebound,offensive,[],1627823,,,1610612761,49,58,2022-12-24T01:41:55Z,2570000,False,,,0,,J. Hernangomez REBOUND (Off:1 Def:1),[1627823],1610612761.0,TOR,,,,Hernangomez,J. Hernangomez,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,262.0,2.0,1.0,1.0,,,,,
336,PT04M34.00S,2022-12-24T01:24:58.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627823,6.356767411300922,46.568627450980394,1610612761,49,58,2022-12-24T01:41:41Z,2575000,False,17.0,7.0,1,left,MISS J. Hernangomez tip Layup,[1627823],1610612761.0,TOR,tip,,,Hernangomez,J. Hernangomez,,,,,Restricted Area,0-8 Center,,,,,,,,,Missed,,1.87,,,,,,,,,
337,PT04M34.00S,2022-12-24T01:24:58.2Z,2,REGULAR,rebound,offensive,[],1630567,,,1610612761,49,58,2022-12-24T01:43:16Z,2577500,False,,,0,,S. Barnes REBOUND (Off:2 Def:2),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,336.0,4.0,2.0,2.0,,,,,
264,PT04M32.00S,2022-12-24T01:24:59.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630567,5.590000152587891,50.0,1610612761,49,58,2022-12-24T01:41:27Z,2580000,False,0.0,0.0,1,left,MISS S. Barnes tip Layup,[1630567],1610612761.0,TOR,tip,,,Barnes,S. Barnes,,,,,Restricted Area,0-8 Center,,,,,,,,,Missed,,0.0,,,,,,,,,
