actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
251,PT04M46.00S,2023-01-05T00:54:31.9Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612756,22,30,2023-01-05T00:54:32Z,2510000,False,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252,PT04M46.00S,2023-01-05T00:54:53.8Z,2,REGULAR,substitution,out,[],1627814,,,1610612756,22,30,2023-01-05T00:57:19Z,2520000,False,,,0,,SUB out: D. Lee,[1627814],1610612756.0,PHX,,,,Lee,D. Lee,,,,,,,,,,,,,,,,,,,,,,,,,,
253,PT04M46.00S,2023-01-05T00:54:53.8Z,2,REGULAR,substitution,in,[],1626166,,,1610612756,22,30,2023-01-05T00:57:19Z,2530000,False,,,0,,SUB in: C. Payne,[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,
254,PT04M34.00S,2023-01-05T00:57:35.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629028,94.1688567674113,50.73529411764706,1610612756,22,32,2023-01-05T00:57:40Z,2540000,False,4.0,2.0,1,right,D. Ayton Layup (6 PTS) (C. Payne 2 AST),"[1629028, 1626166]",1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,Restricted Area,0-8 Center,0.44,Made,,,,,,6.0,C. Payne,1626166.0,2.0,,,,,,,,,
256,PT04M18.00S,2023-01-05T00:57:52.2Z,2,REGULAR,3pt,Jump Shot,[],1627747,7.5722733245729295,4.6568627450980395,1610612739,25,32,2023-01-05T01:04:27Z,2560000,False,227.0,19.0,1,left,C. LeVert 3PT  (6 PTS) (D. Mitchell 3 AST),"[1627747, 1628378]",1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,Right Corner 3,24+ Right,22.75,Made,,,,,,6.0,D. Mitchell,1628378.0,3.0,,,,,,,,,
258,PT03M57.00S,2023-01-05T00:58:11.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629013,93.51182654402102,50.98039215686274,1610612756,25,34,2023-01-05T00:58:16Z,2580000,False,5.0,8.0,1,right,L. Shamet cutting Layup (4 PTS) (C. Paul 3 AST),"[1629013, 101108]",1610612756.0,PHX,cutting,,,Shamet,L. Shamet,,,,,Restricted Area,0-8 Center,0.98,Made,,,,,,4.0,C. Paul,101108.0,3.0,,,,,,,,,
262,PT03M32.00S,2023-01-05T00:58:36.3Z,2,REGULAR,3pt,Jump Shot,[],1628378,29.122864651773984,79.16666666666666,1610612739,28,34,2023-01-05T00:58:42Z,2600000,False,-146.0,221.0,1,left,D. Mitchell 26' 3PT step back (9 PTS),[1628378],1610612739.0,CLE,step back,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Left Center,26.5,Made,,,,,,9.0,,,,,,,,,,,,
263,PT03M21.00S,2023-01-05T00:58:51.0Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630171,,,1610612756,28,34,2023-01-05T00:59:05Z,2610000,False,,,0,,I. Okoro personal FOUL (1 PF) (Paul 2 FT),"[1630171, 101108]",1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,Above the Break 3,24+ Center,,,,,,,1148.0,,,,,,,,1.0,0.0,Paul,101108.0,,
265,PT03M21.00S,2023-01-05T00:59:18.3Z,2,REGULAR,freethrow,1 of 2,[],101108,,,1610612756,28,35,2023-01-05T00:59:18Z,2630000,False,,,0,,C. Paul Free Throw 1 of 2 (10 PTS),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,Made,,,,,,10.0,,,,,,,,,,,,
267,PT03M21.00S,2023-01-05T00:59:19.6Z,2,REGULAR,substitution,out,[],1630171,,,1610612756,28,35,2023-01-05T00:59:27Z,2640000,False,,,0,,SUB out: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,,
268,PT03M21.00S,2023-01-05T00:59:19.6Z,2,REGULAR,substitution,in,[],1630596,,,1610612756,28,35,2023-01-05T00:59:27Z,2650000,False,,,0,,SUB in: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,,
269,PT03M21.00S,2023-01-05T00:59:40.1Z,2,REGULAR,freethrow,2 of 2,[],101108,,,1610612756,28,36,2023-01-05T00:59:40Z,2660000,False,,,0,,C. Paul Free Throw 2 of 2 (11 PTS),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,Made,,,,,,11.0,,,,,,,,,,,,
270,PT03M01.00S,2023-01-05T01:00:04.4Z,2,REGULAR,turnover,bad pass,[],1628386,,,1610612739,28,36,2023-01-05T01:00:09Z,2670000,False,,,0,,J. Allen bad pass TURNOVER (1 TO),"[1628386, 1629028]",1610612739.0,CLE,,,,Allen,J. Allen,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,1.0,Ayton,1629028.0,,,,,,
271,PT03M01.00S,2023-01-05T01:00:04.4Z,2,REGULAR,steal,,[],1629028,,,1610612756,28,36,2023-01-05T01:00:06Z,2680000,False,,,0,,D. Ayton STEAL (1 STL),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
272,PT02M47.00S,2023-01-05T01:00:18.7Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629013,92.59198423127464,96.32352941176471,1610612756,28,36,2023-01-05T01:00:23Z,2690000,False,232.0,17.0,1,right,MISS L. Shamet 3PT,[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,Right Corner 3,24+ Right,23.22,Missed,,,,,,,,,,,,,,,,,,
273,PT02M42.00S,2023-01-05T01:00:23.7Z,2,REGULAR,rebound,offensive,[],1628969,,,1610612756,28,36,2023-01-05T01:00:23Z,2700000,False,,,0,,M. Bridges REBOUND (Off:1 Def:4),[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,Right Corner 3,24+ Right,,,272.0,5.0,4.0,1.0,,,,,,,,,,,,,,
274,PT02M42.00S,2023-01-05T01:00:23.2Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', '2ndchance']",1629028,94.69448094612353,50.49019607843137,1610612756,28,38,2023-01-05T01:00:27Z,2710000,False,2.0,-3.0,1,right,D. Ayton DUNK (8 PTS) (M. Bridges 2 AST),"[1629028, 1628969]",1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,Restricted Area,0-8 Center,0.36,Made,,,,,,8.0,M. Bridges,1628969.0,2.0,,,,,,,,,
279,PT02M28.00S,2023-01-05T01:01:08.3Z,2,REGULAR,timeout,challenge,['team'],0,,,1610612739,28,38,2023-01-05T01:02:35Z,2760000,False,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
282,PT02M28.00S,2023-01-05T01:02:22.6Z,2,REGULAR,substitution,out,[],101108,,,1610612739,28,38,2023-01-05T01:02:52Z,2790000,False,,,0,,SUB out: C. Paul,[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,,,
283,PT02M28.00S,2023-01-05T01:02:22.6Z,2,REGULAR,substitution,in,[],1628470,,,1610612739,28,38,2023-01-05T01:02:52Z,2800000,False,,,0,,SUB in: T. Craig,[1628470],1610612756.0,PHX,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,,,,,,,,,
284,PT02M17.00S,2023-01-05T01:03:02.1Z,2,REGULAR,3pt,Jump Shot,[],1628378,32.670827858081466,54.65686274509803,1610612739,28,38,2023-01-05T01:03:08Z,2810000,False,-23.0,255.0,1,left,MISS D. Mitchell 25' step back 3PT,[1628378],1610612739.0,CLE,step back,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Center,25.57,Missed,,,,,,,,,,,,,,,,,,
285,PT02M12.00S,2023-01-05T01:03:07.1Z,2,REGULAR,rebound,defensive,[],1629028,,,1610612756,28,38,2023-01-05T01:03:12Z,2820000,False,,,0,,D. Ayton REBOUND (Off:0 Def:5),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,Above the Break 3,24+ Center,,,284.0,5.0,5.0,0.0,,,,,,,,,,,,,,
286,PT01M56.00S,2023-01-05T01:03:22.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626166,89.96386333771353,40.68627450980392,1610612756,28,38,2023-01-05T01:03:26Z,2830000,False,-47.0,42.0,1,right,MISS C. Payne 6' driving floating bank Shot,[1626166],1610612756.0,PHX,driving floating bank,,,Payne,C. Payne,,,,,In The Paint (Non-RA),0-8 Center,6.26,Missed,,,,,,,,,,,,,,,,,,
287,PT01M54.00S,2023-01-05T01:03:24.1Z,2,REGULAR,rebound,defensive,[],1628386,,,1610612739,28,38,2023-01-05T01:03:26Z,2840000,False,,,0,,J. Allen REBOUND (Off:0 Def:2),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,In The Paint (Non-RA),0-8 Center,,,286.0,2.0,2.0,0.0,,,,,,,,,,,,,,
288,PT01M50.00S,2023-01-05T01:03:29.0Z,2,REGULAR,turnover,lost ball,[],1628378,,,1610612739,28,38,2023-01-05T01:03:33Z,2850000,False,,,0,,D. Mitchell lost ball TURNOVER (3 TO),"[1628378, 1629013]",1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,3.0,Shamet,1629013.0,,,,,,
289,PT01M50.00S,2023-01-05T01:03:29.0Z,2,REGULAR,steal,,[],1629013,,,1610612756,28,38,2023-01-05T01:03:31Z,2860000,False,,,0,,L. Shamet STEAL (1 STL),[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
290,PT01M37.00S,2023-01-05T01:03:42.0Z,2,REGULAR,turnover,out-of-bounds,[],1626166,,,1610612756,28,38,2023-01-05T01:03:48Z,2870000,False,,,0,,C. Payne bad pass out-of-bounds TURNOVER (3 TO),[1626166],1610612756.0,PHX,bad pass,,,Payne,C. Payne,,,,,Mid-Range,16-24 Left Center,,,,,,,1148.0,,,,,3.0,,,,,,,,
291,PT01M14.00S,2023-01-05T01:04:11.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628378,6.521024967148489,48.28431372549019,1610612739,30,38,2023-01-05T01:04:15Z,2880000,False,9.0,9.0,1,left,D. Mitchell driving Layup (11 PTS),[1628378],1610612739.0,CLE,driving,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,1.23,Made,,,,,,11.0,,,,,,,,,,,,
292,PT01M00.00S,2023-01-05T01:04:35.5Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628378,,,1610612756,30,38,2023-01-05T01:04:41Z,2890000,False,,,0,,D. Mitchell personal FOUL (2 PF) (Shamet 2 FT),"[1628378, 1629013]",1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Mid-Range,16-24 Right Center,,,,,,,1628484.0,,,,,,,,2.0,0.0,Shamet,1629013.0,,
294,PT01M00.00S,2023-01-05T01:05:03.6Z,2,REGULAR,freethrow,1 of 2,[],1629013,,,1610612756,30,39,2023-01-05T01:05:03Z,2910000,False,,,0,,L. Shamet Free Throw 1 of 2 (5 PTS),[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,,,,Made,,,,,,5.0,,,,,,,,,,,,
295,PT01M00.00S,2023-01-05T01:05:21.4Z,2,REGULAR,freethrow,2 of 2,[],1629013,,,1610612756,30,40,2023-01-05T01:05:21Z,2920000,False,,,0,,L. Shamet Free Throw 2 of 2 (6 PTS),[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,,,,Made,,,,,,6.0,,,,,,,,,,,,
296,PT00M48.70S,2023-01-05T01:05:39.5Z,2,REGULAR,foul,personal,[],1629013,,,1610612739,30,40,2023-01-05T01:05:49Z,2930000,False,,,0,,L. Shamet personal FOUL (2 PF),"[1629013, 1628378]",1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,1148.0,,,,,,,,2.0,0.0,Mitchell,1628378.0,,
298,PT00M48.70S,2023-01-05T01:05:56.4Z,2,REGULAR,substitution,out,[],1626166,,,1610612739,30,40,2023-01-05T01:06:00Z,2950000,False,,,0,,SUB out: C. Payne,[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,
299,PT00M48.70S,2023-01-05T01:05:56.4Z,2,REGULAR,substitution,in,[],101108,,,1610612739,30,40,2023-01-05T01:06:00Z,2960000,False,,,0,,SUB in: C. Paul,[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,,,
300,PT00M37.90S,2023-01-05T01:06:21.3Z,2,REGULAR,3pt,Jump Shot,[],1628378,32.40801576872536,21.813725490196077,1610612739,30,40,2023-01-05T01:06:25Z,2970000,False,141.0,252.0,1,left,MISS D. Mitchell 28' pullup 3PT,[1628378],1610612739.0,CLE,pullup,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Right Center,28.88,Missed,,,,,,,,,,,,,,,,,,
301,PT00M35.50S,2023-01-05T01:06:23.7Z,2,REGULAR,rebound,defensive,[],1629028,,,1610612756,30,40,2023-01-05T01:06:25Z,2980000,False,,,0,,D. Ayton REBOUND (Off:0 Def:6),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,Above the Break 3,24+ Right Center,,,300.0,6.0,6.0,0.0,,,,,,,,,,,,,,
302,PT00M32.80S,2023-01-05T01:06:26.4Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],101108,63.6826544021025,23.03921568627451,1610612756,30,40,2023-01-05T01:06:32Z,2990000,False,-135.0,289.0,1,right,MISS C. Paul 31' pullup 3PT,[101108],1610612756.0,PHX,pullup,,,Paul,C. Paul,,,,,Above the Break 3,24+ Left Center,31.88,Missed,,,,,,,,,,,,,,,,,,
303,PT00M28.30S,2023-01-05T01:06:30.9Z,2,REGULAR,rebound,defensive,[],1626224,,,1610612739,30,40,2023-01-05T01:06:32Z,3000000,False,,,0,,C. Osman REBOUND (Off:1 Def:2),[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,Above the Break 3,24+ Left Center,,,302.0,3.0,2.0,1.0,,,,,,,,,,,,,,
304,PT00M11.10S,2023-01-05T01:06:48.0Z,2,REGULAR,3pt,Jump Shot,[],1627747,10.988830486202366,3.431372549019608,1610612739,33,40,2023-01-05T01:06:52Z,3010000,False,233.0,51.0,1,left,C. LeVert 3PT  (9 PTS) (D. Mitchell 4 AST),"[1627747, 1628378]",1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,Right Corner 3,24+ Right,23.83,Made,,,,,,9.0,D. Mitchell,1628378.0,4.0,,,,,,,,,
306,PT00M01.00S,2023-01-05T01:07:07.9Z,2,REGULAR,3pt,Jump Shot,[],101108,74.45795006570303,12.745098039215685,1610612756,33,43,2023-01-05T01:07:12Z,3030000,False,-186.0,188.0,1,right,C. Paul 26' 3PT pullup (14 PTS),[101108],1610612756.0,PHX,pullup,,,Paul,C. Paul,,,,,Above the Break 3,24+ Left Center,26.44,Made,,,,,,14.0,,,,,,,,,,,,
307,PT00M00.00S,2023-01-05T01:07:15.3Z,2,REGULAR,period,end,[],0,,,1610612739,33,43,2023-01-05T01:07:15Z,3040000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
308,PT12M00.00S,2023-01-05T01:21:58.1Z,3,REGULAR,substitution,out,['startperiod'],1626224,,,1610612739,33,43,2023-01-05T01:22:30Z,3050000,False,,,0,,SUB out: C. Osman,[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,,,,,,,,,,,,,,,,,,,
309,PT12M00.00S,2023-01-05T01:21:58.1Z,3,REGULAR,substitution,out,['startperiod'],1628470,,,1610612739,33,43,2023-01-05T01:22:30Z,3060000,False,,,0,,SUB out: T. Craig,[1628470],1610612756.0,PHX,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,,,,,,,,,
310,PT12M00.00S,2023-01-05T01:21:58.1Z,3,REGULAR,substitution,in,['startperiod'],1630171,,,1610612739,33,43,2023-01-05T01:22:30Z,3070000,False,,,0,,SUB in: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,,
311,PT12M00.00S,2023-01-05T01:21:58.1Z,3,REGULAR,substitution,in,['startperiod'],203967,,,1610612739,33,43,2023-01-05T01:22:30Z,3080000,False,,,0,,SUB in: D. Saric,[203967],1610612756.0,PHX,,,,Saric,D. Saric,,,,,,,,,,,,,,,,,,,,,,,,,,
312,PT12M00.00S,2023-01-05T01:22:32.3Z,3,REGULAR,period,start,[],0,,,1610612756,33,43,2023-01-05T01:22:32Z,3090000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313,PT11M38.00S,2023-01-05T01:22:53.5Z,3,REGULAR,3pt,Jump Shot,[],203967,8.754927726675426,2.941176470588235,1610612756,33,43,2023-01-05T01:22:57Z,3100000,False,235.0,30.0,1,left,MISS D. Saric 3PT,[203967],1610612756.0,PHX,,,,Saric,D. Saric,,,,,Right Corner 3,24+ Right,23.72,Missed,,,,,,,,,,,,,,,,,,
314,PT11M34.00S,2023-01-05T01:22:57.5Z,3,REGULAR,rebound,defensive,[],1628386,,,1610612739,33,43,2023-01-05T01:22:57Z,3110000,False,,,0,,J. Allen REBOUND (Off:0 Def:3),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Right Corner 3,24+ Right,,,313.0,3.0,3.0,0.0,,,,,,,,,,,,,,
315,PT11M26.00S,2023-01-05T01:23:05.2Z,3,REGULAR,2pt,Jump Shot,[],1628378,77.21747700394218,36.029411764705884,1610612739,33,43,2023-01-05T01:23:10Z,3120000,False,-70.0,162.0,1,right,MISS D. Mitchell 17' pullup Shot,[1628378],1610612739.0,CLE,pullup,,,Mitchell,D. Mitchell,,,,,Mid-Range,16-24 Left Center,17.62,Missed,,,,,,,,,,,,,,,,,,
316,PT11M23.00S,2023-01-05T01:23:08.2Z,3,REGULAR,rebound,defensive,[],203967,,,1610612756,33,43,2023-01-05T01:23:10Z,3130000,False,,,0,,D. Saric REBOUND (Off:0 Def:3),[203967],1610612756.0,PHX,,,,Saric,D. Saric,,,,,Mid-Range,16-24 Left Center,,,315.0,3.0,3.0,0.0,,,,,,,,,,,,,,
317,PT11M04.00S,2023-01-05T01:23:27.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629013,8.360709592641262,52.69607843137255,1610612756,33,43,2023-01-05T01:23:32Z,3140000,False,-13.0,26.0,1,left,MISS L. Shamet driving floating bank Shot,[1629013],1610612756.0,PHX,driving floating bank,,,Shamet,L. Shamet,,,,,Restricted Area,0-8 Center,2.94,Missed,,,,,,,,,,,,,,,,,,
318,PT11M01.00S,2023-01-05T01:23:30.4Z,3,REGULAR,rebound,defensive,[],1630596,,,1610612739,33,43,2023-01-05T01:23:32Z,3150000,False,,,0,,E. Mobley REBOUND (Off:1 Def:3),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,,,317.0,4.0,3.0,1.0,,,,,,,,,,,,,,
319,PT10M54.00S,2023-01-05T01:23:36.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630596,92.32917214191852,51.225490196078425,1610612739,33,43,2023-01-05T01:24:10Z,3160000,False,6.0,20.0,1,right,MISS E. Mobley Layup - blocked,"[1630596, 1628969]",1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,2.05,Missed,,,,,,,,,,,,,,,,,Bridges,1628969.0
320,PT10M54.00S,2023-01-05T01:23:36.8Z,3,REGULAR,block,,[],1628969,,,1610612739,33,43,2023-01-05T01:23:39Z,3170000,False,,,0,,M. Bridges BLOCK (1 BLK),[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
321,PT10M51.00S,2023-01-05T01:23:39.8Z,3,REGULAR,rebound,defensive,[],1629028,,,1610612756,33,43,2023-01-05T01:23:46Z,3180000,False,,,0,,D. Ayton REBOUND (Off:0 Def:7),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,Restricted Area,0-8 Center,,,319.0,7.0,7.0,0.0,,,,,,,,,,,,,,
322,PT10M50.00S,2023-01-05T01:23:46.4Z,3,REGULAR,foul,personal,['2freethrow'],1630171,,,1610612756,33,43,2023-01-05T01:24:01Z,3190000,False,,,0,,I. Okoro shooting personal FOUL (2 PF) (Bridges 2 FT),"[1630171, 1628969]",1610612739.0,CLE,shooting,,,Okoro,I. Okoro,,,,,Restricted Area,0-8 Center,,,,,,,1151.0,,,,,,,,2.0,0.0,Bridges,1628969.0,,
324,PT10M50.00S,2023-01-05T01:24:26.2Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],1628969,,,1610612756,33,44,2023-01-05T01:24:45Z,3210000,False,,,0,,M. Bridges Free Throw 1 of 2 (4 PTS),[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,Made,,,,,,4.0,,,,,,,,,,,,
325,PT10M50.00S,2023-01-05T01:24:26.2Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],1628969,,,1610612756,33,44,2023-01-05T01:24:45Z,3220000,False,,,0,,MISS M. Bridges Free Throw 2 of 2,[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
326,PT10M49.00S,2023-01-05T01:24:27.2Z,3,REGULAR,rebound,defensive,[],1630596,,,1610612739,33,44,2023-01-05T01:24:45Z,3230000,False,,,0,,E. Mobley REBOUND (Off:1 Def:4),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,325.0,5.0,4.0,1.0,,,,,,,,,,,,,,
327,PT10M24.00S,2023-01-05T01:25:09.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630171,93.77463863337714,50.73529411764706,1610612739,33,44,2023-01-05T01:25:16Z,3240000,False,4.0,6.0,1,right,MISS I. Okoro driving reverse Layup,[1630171],1610612739.0,CLE,driving reverse,,,Okoro,I. Okoro,,,,,Restricted Area,0-8 Center,0.7,Missed,,,,,,,,,,,,,,,,,,
328,PT10M22.00S,2023-01-05T01:25:11.3Z,3,REGULAR,rebound,defensive,[],1629028,,,1610612756,33,44,2023-01-05T01:25:16Z,3250000,False,,,0,,D. Ayton REBOUND (Off:0 Def:8),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,Restricted Area,0-8 Center,,,327.0,8.0,8.0,0.0,,,,,,,,,,,,,,
329,PT10M13.00S,2023-01-05T01:25:20.3Z,3,REGULAR,2pt,Jump Shot,[],101108,16.507884362680684,70.09803921568627,1610612756,33,44,2023-01-05T01:25:25Z,3260000,False,-100.0,103.0,1,left,MISS C. Paul 14' Jump Shot,[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,Mid-Range,8-16 Left,14.37,Missed,,,,,,,,,,,,,,,,,,
330,PT10M11.00S,2023-01-05T01:25:22.3Z,3,REGULAR,rebound,defensive,[],1627747,,,1610612739,33,44,2023-01-05T01:25:25Z,3270000,False,,,0,,C. LeVert REBOUND (Off:1 Def:2),[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,Mid-Range,8-16 Left,,,329.0,3.0,2.0,1.0,,,,,,,,,,,,,,
331,PT10M01.00S,2023-01-05T01:25:31.7Z,3,REGULAR,3pt,Jump Shot,[],1630171,91.40932982917214,97.79411764705883,1610612739,36,44,2023-01-05T01:25:36Z,3280000,False,239.0,28.0,1,right,I. Okoro 24' 3PT  (5 PTS) (C. LeVert 1 AST),"[1630171, 1627747]",1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,Right Corner 3,24+ Right,24.07,Made,,,,,,5.0,C. LeVert,1627747.0,1.0,,,,,,,,,
333,PT09M39.00S,2023-01-05T01:25:53.8Z,3,REGULAR,3pt,Jump Shot,[],1629028,30.042706964520367,75.73529411764706,1610612756,36,44,2023-01-05T01:25:58Z,3300000,False,-129.0,230.0,1,left,MISS D. Ayton 26' 3PT,[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,Above the Break 3,24+ Left Center,26.35,Missed,,,,,,,,,,,,,,,,,,
334,PT09M36.00S,2023-01-05T01:25:56.8Z,3,REGULAR,rebound,defensive,[],1627747,,,1610612739,36,44,2023-01-05T01:25:58Z,3310000,False,,,0,,C. LeVert REBOUND (Off:1 Def:3),[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,Above the Break 3,24+ Left Center,,,333.0,4.0,3.0,1.0,,,,,,,,,,,,,,
335,PT09M36.00S,2023-01-05T01:26:04.7Z,3,REGULAR,foul,personal,['1freethrow'],101108,,,1610612739,36,44,2023-01-05T01:26:56Z,3320000,False,,,0,,C. Paul transition take personal FOUL (2 PF) (Allen 1 FT),"[101108, 1628386]",1610612756.0,PHX,transition take,,,Paul,C. Paul,,,,,Above the Break 3,24+ Center,,,,,,,1628484.0,,,,,,,,2.0,0.0,Allen,1628386.0,,
339,PT09M36.00S,2023-01-05T01:28:15.2Z,3,REGULAR,freethrow,1 of 1,[],1628378,,,1610612739,37,44,2023-01-05T01:28:15Z,3360000,False,,,0,,D. Mitchell transition take Free Throw 1 of 1 (12 PTS),[1628378],1610612739.0,CLE,transition take,,,Mitchell,D. Mitchell,,,,,,,,Made,,,,,,12.0,,,,,,,,,,,,
340,PT09M29.00S,2023-01-05T01:28:38.4Z,3,REGULAR,foul,personal,['2freethrow'],1629013,,,1610612739,37,44,2023-01-05T01:28:46Z,3370000,False,,,0,,L. Shamet shooting personal FOUL (3 PF) (Mobley 2 FT),"[1629013, 1630596]",1610612756.0,PHX,shooting,,,Shamet,L. Shamet,,,,,Restricted Area,0-8 Center,,,,,,,1151.0,,,,,,,,3.0,0.0,Mobley,1630596.0,,
342,PT09M29.00S,2023-01-05T01:29:00.3Z,3,REGULAR,freethrow,1 of 2,[],1630596,,,1610612739,38,44,2023-01-05T01:29:00Z,3390000,False,,,0,,E. Mobley Free Throw 1 of 2 (1 PTS),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,Made,,,,,,1.0,,,,,,,,,,,,
343,PT09M29.00S,2023-01-05T01:29:14.5Z,3,REGULAR,freethrow,2 of 2,[],1630596,,,1610612739,39,44,2023-01-05T01:29:14Z,3400000,False,,,0,,E. Mobley Free Throw 2 of 2 (2 PTS),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,Made,,,,,,2.0,,,,,,,,,,,,
