actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
262,PT04M08.00S,2022-10-30T22:53:59.4Z,2,REGULAR,block,,[],1630596,,,1610612752,53,47,2022-10-30T22:54:08Z,2565000,,,0,,E. Mobley BLOCK (1 BLK),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
261,PT04M05.00S,2022-10-30T22:54:02.4Z,2,REGULAR,rebound,defensive,[],1630596,,,1610612739,53,47,2022-10-30T22:54:08Z,2570000,,,0,,E. Mobley REBOUND (Off:1 Def:3),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,In The Paint (Non-RA),8-16 Center,,,260.0,4.0,3.0,1.0,,,,,,,,,,,,,,
263,PT04M05.00S,2022-10-30T22:54:09.7Z,2,REGULAR,foul,personal,['2freethrow'],1629628,,,1610612739,53,47,2022-10-30T22:54:20Z,2580000,,,0,,R. Barrett shooting personal FOUL (1 PF) (Okoro 2 FT),"[1629628, 1630171]",1610612752.0,NYK,shooting,,,Barrett,R. Barrett,,,,,Restricted Area,0-8 Center,,,,,,,,,,,202035.0,1.0,0.0,Okoro,1630171.0,,,,,
265,PT04M05.00S,2022-10-30T22:54:29.9Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],1630171,,,1610612739,54,47,2022-10-30T22:54:29Z,2600000,,,0,,I. Okoro Free Throw 1 of 2 (1 PTS),[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
266,PT04M05.00S,2022-10-30T22:54:32.5Z,2,REGULAR,substitution,out,[],1629629,,,1610612739,54,47,2022-10-30T22:54:37Z,2610000,,,0,,SUB out: C. Reddish,[1629629],1610612752.0,NYK,,,,Reddish,C. Reddish,,,,,,,,,,,,,,,,,,,,,,,,,,
267,PT04M05.00S,2022-10-30T22:54:32.5Z,2,REGULAR,substitution,out,[],201565,,,1610612739,54,47,2022-10-30T22:54:37Z,2620000,,,0,,SUB out: D. Rose,[201565],1610612752.0,NYK,,,,Rose,D. Rose,,,,,,,,,,,,,,,,,,,,,,,,,,
268,PT04M05.00S,2022-10-30T22:54:32.5Z,2,REGULAR,substitution,in,[],1628973,,,1610612739,54,47,2022-10-30T22:54:37Z,2630000,,,0,,SUB in: J. Brunson,[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,,
269,PT04M05.00S,2022-10-30T22:54:32.5Z,2,REGULAR,substitution,in,[],203095,,,1610612739,54,47,2022-10-30T22:54:37Z,2640000,,,0,,SUB in: E. Fournier,[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,,,,,,,,,,,,,,,,,,,,,
270,PT04M05.00S,2022-10-30T22:54:46.5Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],1630171,,,1610612739,55,47,2022-10-30T22:54:46Z,2650000,,,0,,I. Okoro Free Throw 2 of 2 (2 PTS),[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,Made,,,,,2.0,,,,,,,,,,,,,
271,PT03M49.00S,2022-10-30T22:55:08.0Z,2,REGULAR,foul,personal,['2freethrow'],1630596,,,1610612752,55,47,2022-10-30T22:55:24Z,2660000,,,0,,E. Mobley shooting personal FOUL (2 PF) (Randle 2 FT),"[1630596, 203944]",1610612739.0,CLE,shooting,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,,,,,,,,,,,202035.0,2.0,0.0,Randle,203944.0,,,,,
273,PT03M49.00S,2022-10-30T22:55:35.3Z,2,REGULAR,freethrow,1 of 2,[],203944,,,1610612752,55,48,2022-10-30T22:55:35Z,2680000,,,0,,J. Randle Free Throw 1 of 2 (4 PTS),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,Made,,,,,4.0,,,,,,,,,,,,,
274,PT03M49.00S,2022-10-30T22:55:54.3Z,2,REGULAR,freethrow,2 of 2,[],203944,,,1610612752,55,49,2022-10-30T22:55:54Z,2690000,,,0,,J. Randle Free Throw 2 of 2 (5 PTS),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,Made,,,,,5.0,,,,,,,,,,,,,
275,PT03M37.00S,2022-10-30T22:56:07.2Z,2,REGULAR,turnover,bad pass,[],1628378,,,1610612739,55,49,2022-10-30T22:56:10Z,2700000,,,0,,D. Mitchell bad pass TURNOVER (2 TO),"[1628378, 203944]",1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,2.0,Randle,203944.0,,
276,PT03M37.00S,2022-10-30T22:56:07.2Z,2,REGULAR,steal,,[],203944,,,1610612752,55,49,2022-10-30T22:56:09Z,2710000,,,0,,J. Randle STEAL (1 STL),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
277,PT03M24.00S,2022-10-30T22:56:20.3Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628392,17.0335085413929,59.068627450980394,1610612752,55,51,2022-10-30T22:59:22Z,2720000,-45.0,108.0,1,left,I. Hartenstein 11' floating Jump Shot (8 PTS) (R. Barrett 1 AST),"[1628392, 1629628]",1610612752.0,NYK,floating,,,Hartenstein,I. Hartenstein,,,,,In The Paint (Non-RA),8-16 Center,11.67,Made,,,,,8.0,R. Barrett,1629628.0,1.0,,,,,,,,,,
279,PT03M12.00S,2022-10-30T22:56:38.3Z,2,REGULAR,foul,personal,[],1629628,,,1610612739,55,51,2022-10-30T22:56:48Z,2740000,,,0,,R. Barrett personal FOUL (2 PF),"[1629628, 1628378]",1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,2715.0,2.0,0.0,Mitchell,1628378.0,,,,,
281,PT03M04.00S,2022-10-30T22:57:03.0Z,2,REGULAR,turnover,bad pass,[],1630596,,,1610612739,55,51,2022-10-30T22:57:07Z,2760000,,,0,,E. Mobley bad pass TURNOVER (1 TO),"[1630596, 1628973]",1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,1.0,Brunson,1628973.0,,
282,PT03M04.00S,2022-10-30T22:57:03.0Z,2,REGULAR,steal,,[],1628973,,,1610612752,55,51,2022-10-30T22:57:05Z,2770000,,,0,,J. Brunson STEAL (1 STL),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
283,PT03M01.00S,2022-10-30T22:57:09.4Z,2,REGULAR,foul,personal,['1freethrow'],1628378,,,1610612752,55,51,2022-10-30T22:57:34Z,2780000,,,0,,D. Mitchell transition take personal FOUL (2 PF) (Brunson 1 FT),"[1628378, 1628973]",1610612739.0,CLE,transition take,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,2715.0,2.0,0.0,Brunson,1628973.0,,,,,
285,PT03M01.00S,2022-10-30T22:57:52.3Z,2,REGULAR,freethrow,1 of 1,['fromturnover'],1628973,,,1610612752,55,51,2022-10-30T22:57:52Z,2800000,,,0,,MISS J. Brunson transition take Free Throw 1 of 1,[1628973],1610612752.0,NYK,transition take,,,Brunson,J. Brunson,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
286,PT03M01.00S,2022-10-30T22:57:52.3Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612752,55,51,2022-10-30T22:57:56Z,2810000,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,,,285.0,,,,,,,,,,,,,,,,,
287,PT02M42.00S,2022-10-30T22:58:27.1Z,2,REGULAR,2pt,Jump Shot,"['fromturnover', '2ndchance']",1628392,9.674770039421814,27.205882352941174,1610612752,55,51,2022-10-30T23:00:37Z,2820000,114.0,38.0,1,left,MISS I. Hartenstein 12' floating Shot,[1628392],1610612752.0,NYK,floating,,,Hartenstein,I. Hartenstein,,,,,Mid-Range,8-16 Right,12.03,Missed,,,,,,,,,,,,,,,,,,
288,PT02M40.00S,2022-10-30T22:58:29.1Z,2,REGULAR,rebound,defensive,[],1628386,,,1610612739,55,51,2022-10-30T22:58:30Z,2830000,,,0,,J. Allen REBOUND (Off:0 Def:6),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Mid-Range,8-16 Right,,,287.0,6.0,6.0,0.0,,,,,,,,,,,,,,
289,PT02M31.00S,2022-10-30T22:58:37.9Z,2,REGULAR,3pt,Jump Shot,[],1629731,72.61826544021025,20.34313725490196,1610612739,58,51,2022-10-30T22:58:41Z,2840000,-148.0,205.0,1,right,D. Wade 25' 3PT  (13 PTS) (E. Mobley 2 AST),"[1629731, 1630596]",1610612739.0,CLE,,,,Wade,D. Wade,,,,,Above the Break 3,24+ Left Center,25.29,Made,,,,,13.0,E. Mobley,1630596.0,2.0,,,,,,,,,,
291,PT02M21.00S,2022-10-30T22:58:52.5Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630596,,,1610612752,58,51,2022-10-30T22:59:06Z,2860000,,,0,,E. Mobley shooting personal FOUL (3 PF) (Randle 2 FT),"[1630596, 203944]",1610612739.0,CLE,shooting,,,Mobley,E. Mobley,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,202035.0,3.0,0.0,Randle,203944.0,,,,,
293,PT02M21.00S,2022-10-30T22:59:26.8Z,2,REGULAR,freethrow,1 of 2,[],203944,,,1610612752,58,52,2022-10-30T23:00:00Z,2880000,,,0,,J. Randle Free Throw 1 of 2 (6 PTS),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,Made,,,,,6.0,,,,,,,,,,,,,
294,PT02M21.00S,2022-10-30T22:59:27.6Z,2,REGULAR,substitution,out,[],1628386,,,1610612752,58,52,2022-10-30T22:59:42Z,2890000,,,0,,SUB out: J. Allen,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
295,PT02M21.00S,2022-10-30T22:59:27.6Z,2,REGULAR,substitution,out,[],1628392,,,1610612752,58,52,2022-10-30T22:59:42Z,2900000,,,0,,SUB out: I. Hartenstein,[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,,,
296,PT02M21.00S,2022-10-30T22:59:27.6Z,2,REGULAR,substitution,in,[],1627747,,,1610612752,58,52,2022-10-30T22:59:42Z,2910000,,,0,,SUB in: C. LeVert,[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,,
297,PT02M21.00S,2022-10-30T22:59:27.6Z,2,REGULAR,substitution,in,[],1629011,,,1610612752,58,52,2022-10-30T22:59:42Z,2920000,,,0,,SUB in: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
298,PT02M21.00S,2022-10-30T22:59:26.8Z,2,REGULAR,freethrow,2 of 2,[],203944,,,1610612752,58,52,2022-10-30T23:00:00Z,2930000,,,0,,MISS J. Randle Free Throw 2 of 2,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
299,PT02M20.00S,2022-10-30T22:59:27.8Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612739,58,52,2022-10-30T23:00:00Z,2940000,,,0,,TEAM defensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,,,,,298.0,,,,,,,,,,,,,,,,,
301,PT02M02.00S,2022-10-30T23:00:26.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628378,94.43166885676742,49.50980392156863,1610612739,60,52,2022-10-30T23:02:08Z,2960000,-2.0,0.0,1,right,D. Mitchell driving reverse Layup (17 PTS),[1628378],1610612739.0,CLE,driving reverse,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,0.25,Made,,,,,17.0,,,,,,,,,,,,,
302,PT02M02.00S,2022-10-30T23:00:28.6Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1629011,,,1610612739,60,52,2022-10-30T23:00:38Z,2970000,,,0,,M. Robinson shooting personal FOUL (2 PF) (Mitchell 1 FT),"[1629011, 1628378]",1610612752.0,NYK,shooting,,,Robinson,M. Robinson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,202035.0,2.0,0.0,Mitchell,1628378.0,,,,,
304,PT02M02.00S,2022-10-30T23:00:55.5Z,2,REGULAR,substitution,out,[],1630596,,,1610612739,60,52,2022-10-30T23:00:59Z,2990000,,,0,,SUB out: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,,
305,PT02M02.00S,2022-10-30T23:00:55.5Z,2,REGULAR,substitution,in,[],201577,,,1610612739,60,52,2022-10-30T23:00:59Z,3000000,,,0,,SUB in: R. Lopez,[201577],1610612739.0,CLE,,,,Lopez,R. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
306,PT02M02.00S,2022-10-30T23:01:16.8Z,2,REGULAR,freethrow,1 of 1,[],1628378,,,1610612739,60,52,2022-10-30T23:01:16Z,3010000,,,0,,MISS D. Mitchell Free Throw 1 of 1,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
307,PT01M57.00S,2022-10-30T23:01:21.8Z,2,REGULAR,rebound,defensive,[],203944,,,1610612752,60,52,2022-10-30T23:01:22Z,3020000,,,0,,J. Randle REBOUND (Off:0 Def:4),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,306.0,4.0,4.0,0.0,,,,,,,,,,,,,,
308,PT01M54.00S,2022-10-30T23:01:24.1Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",203944,7.703679369250986,48.77450980392157,1610612752,60,54,2022-10-30T23:03:28Z,3030000,6.0,20.0,1,left,J. Randle running Layup (8 PTS),[203944],1610612752.0,NYK,running,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,2.08,Made,,,,,8.0,,,,,,,,,,,,,
310,PT01M35.00S,2022-10-30T23:02:00.8Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203944,,,1610612739,60,54,2022-10-30T23:02:08Z,3050000,,,0,,J. Randle shooting personal FOUL (1 PF) (Mitchell 2 FT),"[203944, 1628378]",1610612752.0,NYK,shooting,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,,,,,,,,,,,201245.0,1.0,0.0,Mitchell,1628378.0,,,,,
312,PT01M35.00S,2022-10-30T23:02:35.4Z,2,REGULAR,freethrow,1 of 2,[],1628378,,,1610612739,61,54,2022-10-30T23:02:35Z,3070000,,,0,,D. Mitchell Free Throw 1 of 2 (18 PTS),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,Made,,,,,18.0,,,,,,,,,,,,,
313,PT01M35.00S,2022-10-30T23:02:56.3Z,2,REGULAR,freethrow,2 of 2,[],1628378,,,1610612739,62,54,2022-10-30T23:02:56Z,3080000,,,0,,D. Mitchell Free Throw 2 of 2 (19 PTS),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,Made,,,,,19.0,,,,,,,,,,,,,
314,PT01M28.00S,2022-10-30T23:03:04.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628973,9.280551905387648,63.970588235294116,1610612752,62,54,2022-10-30T23:04:40Z,3090000,-70.0,35.0,1,left,MISS J. Brunson 7' driving floating bank Shot,[1628973],1610612752.0,NYK,driving floating bank,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),0-8 Center,7.8,Missed,,,,,,,,,,,,,,,,,,
316,PT01M27.00S,2022-10-30T23:03:05.1Z,2,REGULAR,rebound,offensive,[],1629011,,,1610612752,62,54,2022-10-30T23:07:05Z,3110000,,,0,,M. Robinson REBOUND (Off:3 Def:1),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,In The Paint (Non-RA),0-8 Center,,,314.0,4.0,1.0,3.0,,,,,,,,,,,,,,
317,PT01M26.00S,2022-10-30T23:03:10.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629011,9.543363994743759,52.450980392156865,1610612752,62,54,2022-10-30T23:07:49Z,3120000,-12.0,37.0,1,left,MISS M. Robinson putback Layup - blocked,"[1629011, 201577]",1610612752.0,NYK,putback,,,Robinson,M. Robinson,,,,,Restricted Area,0-8 Center,3.92,Missed,,,,,,,,,,,,,,,,,Lopez,201577.0
333,PT01M26.00S,2022-10-30T23:03:10.4Z,2,REGULAR,block,,[],201577,,,1610612752,62,54,2022-10-30T23:07:49Z,3125000,,,0,,R. Lopez BLOCK (1 BLK),[201577],1610612739.0,CLE,,,,Lopez,R. Lopez,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
318,PT01M24.00S,2022-10-30T23:03:12.4Z,2,REGULAR,rebound,defensive,[],1629731,,,1610612739,62,54,2022-10-30T23:06:57Z,3130000,,,0,,D. Wade REBOUND (Off:0 Def:2),[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,Restricted Area,0-8 Center,,,317.0,2.0,2.0,0.0,,,,,,,,,,,,,,
319,PT01M18.00S,2022-10-30T23:03:13.5Z,2,REGULAR,turnover,bad pass,[],1628378,,,1610612739,62,54,2022-10-30T23:03:19Z,3140000,,,0,,D. Mitchell bad pass TURNOVER (3 TO),"[1628378, 1629011]",1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,3.0,Robinson,1629011.0,,
320,PT01M18.00S,2022-10-30T23:03:13.5Z,2,REGULAR,steal,,[],1629011,,,1610612752,62,54,2022-10-30T23:03:17Z,3150000,,,0,,M. Robinson STEAL (1 STL),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
321,PT01M10.00S,2022-10-30T23:03:20.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203095,8.229303547963205,50.73529411764706,1610612752,62,56,2022-10-30T23:03:25Z,3160000,-4.0,25.0,1,left,E. Fournier driving Layup (7 PTS),[203095],1610612752.0,NYK,driving,,,Fournier,E. Fournier,,,,,Restricted Area,0-8 Center,2.52,Made,,,,,7.0,,,,,,,,,,,,,
322,PT00M57.70S,2022-10-30T23:03:37.8Z,2,REGULAR,turnover,out-of-bounds,[],1627747,,,1610612739,62,56,2022-10-30T23:03:45Z,3170000,,,0,,C. LeVert lost ball out-of-bounds TURNOVER (1 TO),[1627747],1610612739.0,CLE,lost ball,,,LeVert,C. LeVert,,,,,Mid-Range,8-16 Left,,,,,,,,,,,2715.0,,,,,1.0,,,,
324,PT00M38.00S,2022-10-30T23:04:05.1Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",203944,6.258212877792378,65.68627450980392,1610612752,62,56,2022-10-30T23:04:11Z,3190000,-78.0,6.0,1,left,MISS J. Randle 7' driving floating bank Shot,[203944],1610612752.0,NYK,driving floating bank,,,Randle,J. Randle,,,,,In The Paint (Non-RA),0-8 Center,7.87,Missed,,,,,,,,,,,,,,,,,,
325,PT00M33.60S,2022-10-30T23:04:09.5Z,2,REGULAR,rebound,offensive,[],1629011,,,1610612752,62,56,2022-10-30T23:04:11Z,3200000,,,0,,M. Robinson REBOUND (Off:4 Def:1),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,In The Paint (Non-RA),0-8 Center,,,324.0,5.0,1.0,4.0,,,,,,,,,,,,,,
326,PT00M33.60S,2022-10-30T23:04:13.0Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1629628,24.78646517739816,12.254901960784313,1610612752,62,59,2022-10-30T23:09:48Z,3210000,189.0,180.0,1,left,R. Barrett 26' 3PT step back (11 PTS) (M. Robinson 1 AST),"[1629628, 1629011]",1610612752.0,NYK,step back,,,Barrett,R. Barrett,,,,,Above the Break 3,24+ Right Center,26.11,Made,,,,,11.0,M. Robinson,1629011.0,1.0,,,,,,,,,,
328,PT00M25.60S,2022-10-30T23:04:27.8Z,2,REGULAR,2pt,Jump Shot,[],1628378,73.01248357424441,59.55882352941176,1610612739,62,59,2022-10-30T23:10:13Z,3230000,48.0,201.0,1,right,MISS D. Mitchell 20' pullup Shot,[1628378],1610612739.0,CLE,pullup,,,Mitchell,D. Mitchell,,,,,Mid-Range,16-24 Center,20.68,Missed,,,,,,,,,,,,,,,,,,
329,PT00M20.50S,2022-10-30T23:04:32.9Z,2,REGULAR,rebound,defensive,[],1629628,,,1610612752,62,59,2022-10-30T23:04:35Z,3240000,,,0,,R. Barrett REBOUND (Off:1 Def:2),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,Mid-Range,16-24 Center,,,328.0,3.0,2.0,1.0,,,,,,,,,,,,,,
330,PT00M00.00S,2022-10-30T23:04:54.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628973,11.645860709592641,60.78431372549019,1610612752,62,59,2022-10-30T23:10:38Z,3250000,-54.0,57.0,1,left,MISS J. Brunson 7' turnaround fadeaway Shot,[1628973],1610612752.0,NYK,turnaround fadeaway,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),0-8 Center,7.84,Missed,,,,,,,,,,,,,,,,,,
331,PT00M00.00S,2022-10-30T23:04:54.1Z,2,REGULAR,rebound,defensive,[],1628378,,,1610612739,62,59,2022-10-30T23:05:00Z,3260000,,,0,,D. Mitchell REBOUND (Off:0 Def:2),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,In The Paint (Non-RA),0-8 Center,,,330.0,2.0,2.0,0.0,,,,,,,,,,,,,,
332,PT00M00.00S,2022-10-30T23:04:59.1Z,2,REGULAR,period,end,[],0,,,1610612739,62,59,2022-10-30T23:04:59Z,3270000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
334,PT12M00.00S,2022-10-30T23:05:06.8Z,3,REGULAR,substitution,out,['startperiod'],1630171,,,1610612739,62,59,2022-10-30T23:20:03Z,3280000,,,0,,SUB out: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,,
335,PT12M00.00S,2022-10-30T23:05:06.8Z,3,REGULAR,substitution,out,['startperiod'],201577,,,1610612739,62,59,2022-10-30T23:20:03Z,3290000,,,0,,SUB out: R. Lopez,[201577],1610612739.0,CLE,,,,Lopez,R. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
336,PT12M00.00S,2022-10-30T23:05:06.8Z,3,REGULAR,substitution,in,['startperiod'],1630596,,,1610612739,62,59,2022-10-30T23:20:03Z,3300000,,,0,,SUB in: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,,
337,PT12M00.00S,2022-10-30T23:05:06.8Z,3,REGULAR,substitution,in,['startperiod'],1628386,,,1610612739,62,59,2022-10-30T23:20:03Z,3310000,,,0,,SUB in: J. Allen,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
338,PT12M00.00S,2022-10-30T23:20:16.8Z,3,REGULAR,period,start,[],0,,,1610612739,62,59,2022-10-30T23:20:16Z,3320000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339,PT11M53.00S,2022-10-30T23:20:26.3Z,3,REGULAR,foul,personal,[],1629011,,,1610612739,62,59,2022-10-30T23:20:32Z,3330000,,,0,,M. Robinson personal FOUL (3 PF),"[1629011, 1628386]",1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,202035.0,3.0,0.0,Allen,1628386.0,,,,,
341,PT11M40.00S,2022-10-30T23:20:54.1Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1628386,7.703679369250986,51.71568627450981,1610612739,64,59,2022-10-30T23:20:58Z,3350000,-9.0,20.0,1,left,J. Allen cutting DUNK (6 PTS) (E. Mobley 3 AST),"[1628386, 1630596]",1610612739.0,CLE,cutting,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,2.17,Made,,,,,6.0,E. Mobley,1630596.0,3.0,,,,,,,,,,
343,PT11M25.00S,2022-10-30T23:21:09.0Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],203944,92.06636005256242,47.794117647058826,1610612752,64,61,2022-10-30T23:21:16Z,3370000,-11.0,22.0,1,right,J. Randle alley-oop DUNK (10 PTS) (J. Brunson 5 AST),"[203944, 1628973]",1610612752.0,NYK,alley-oop,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,2.47,Made,,,,,10.0,J. Brunson,1628973.0,5.0,,,,,,,,,,
346,PT11M07.00S,2022-10-30T23:21:30.1Z,3,REGULAR,foul,offensive,[],1628378,,,1610612739,64,61,2022-10-30T23:21:37Z,3390000,,,0,,D. Mitchell offensive FOUL (3 PF),"[1628378, 203095]",1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,201245.0,3.0,0.0,Fournier,203095.0,,,,,
348,PT11M07.00S,2022-10-30T23:21:30.1Z,3,REGULAR,turnover,offensive foul,[],1628378,,,1610612739,64,61,2022-10-30T23:21:30Z,3410000,,,0,,D. Mitchell offensive foul TURNOVER (4 TO),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,201245.0,,,,,4.0,,,,
350,PT10M53.00S,2022-10-30T23:21:58.9Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628973,89.04402102496715,36.27450980392157,1610612752,64,63,2022-10-30T23:22:06Z,3420000,-69.0,50.0,1,right,J. Brunson 8' driving floating bank Jump Shot (4 PTS),[1628973],1610612752.0,NYK,driving floating bank,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),8-16 Left,8.52,Made,,,,,4.0,,,,,,,,,,,,,
351,PT10M25.00S,2022-10-30T23:22:26.4Z,3,REGULAR,2pt,Jump Shot,[],1629731,9.806176084099869,27.941176470588236,1610612739,64,63,2022-10-30T23:22:31Z,3430000,110.0,40.0,1,left,MISS D. Wade 11' turnaround fadeaway Shot,[1629731],1610612739.0,CLE,turnaround fadeaway,,,Wade,D. Wade,,,,,Mid-Range,8-16 Right,11.72,Missed,,,,,,,,,,,,,,,,,,
352,PT10M23.00S,2022-10-30T23:22:28.4Z,3,REGULAR,rebound,defensive,[],203944,,,1610612752,64,63,2022-10-30T23:22:31Z,3440000,,,0,,J. Randle REBOUND (Off:0 Def:5),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,Mid-Range,8-16 Right,,,351.0,5.0,5.0,0.0,,,,,,,,,,,,,,
